propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
98924479,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/95/28/1105085681.webp,3,,136900.0,chalet,sale,166.0,,1,1,"Mayor, 90",Madrid,Griñón,,es,,40.2145742,-3.8569771,True,https://www.idealista.com/inmueble/98924479/,"GRIÑON INMOBILIARIA vende casa para hacerla totalmente nueva en pleno centro de Griñón, situación inmejorable, en plena c/Mayor. La superficie del solar es de 216 m2 y la casa de 166 m2, posibilidad de construir en altura. EXCELENTE INVERSIÓN  LLamenos y venga a visitarla. Sin comisiones de compra.   GRIÑÓN INMOBILIARIA, es la inmobiliaria de referencia de Griñón, por experiencia profesionalidad, con los años qué llevamos ubicados en la calle juan Carlos I Nº7, el conocimiento de nuestra localidad y demás localidades colindantes, hace qué la información sea segura y certera, y eso es muy importante para tener noción de donde vas a vivir, contactar con nosotros si compras o vendes, seriedad y transparencia, esa es nuestra carta de presentación, compra tu casa te haremos un estudio gratuito financiero sabiendo lo qué puedes compra gestionamos tu hipoteca personalizada, y te vendemos tu casa con total garantía de llegar a materializarse la compra-venta, llama para más n, móvil.",False,renew,False,,825.0,False,False,False,False,[],False,False,136900.0,€,chalet,Griñón,"Chalet pareado en Mayor, 90",01878,,,semidetachedHouse,,,,
107870518,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/33/22/1334175131.webp,22,bj,207500.0,flat,sale,42.0,True,1,1,Ibiza - San Pedro,Madrid,Villanueva del Pardillo,Ibiza - San Pedro,es,,40.4887155,-3.964187,False,https://www.idealista.com/inmueble/107870518/,"IDEHOGAR vende PRECIOSO DESPACHO PROFESIONAL EN VILLANUEVA DEL PARDILLO! Con una excelente orientación suroeste, disfrutarás de una luminosidad excepcional gracias a sus tres amplias ventanas que inundan de luz natural cada rincón del espacio. Persona de contacto: Soledad Recalde 697_268_171 El salón comedor con cocina americana con electrodomésticos, dormitorio con armario y baño completo con plato de ducha, ofrece comodidad y funcionalidad. NO DEJES PASAR ESTA OPORTUNIDAD! VEN A VERLO! Este anuncio puede contener errores. Se muestra a título informativo y no es contractual ni vinculante.",False,good,False,False,4940.0,False,False,False,False,[],False,False,207500.0,€,flat,"Ibiza - San Pedro, Villanueva del Pardillo",Piso,R-439,,,,,,,
108662015,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/d5/6c/1353872096.webp,1,4,192500.0,penthouse,sale,69.0,True,3,1,"calle Francisco García, 9",Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3868772,-3.7355213,True,https://www.idealista.com/inmueble/108662015/,"piso alquilado del 21/07/2022 -21/07/2029, alquiler 776.",False,good,False,False,2790.0,False,False,False,False,[],False,False,192500.0,€,flat,"Vista Alegre, Madrid","Ático en calle Francisco García, 9",07276,,,penthouse,201500.0,9000.0,4.0,
108920440,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/6c/45/1359636181.webp,18,2,290000.0,flat,sale,80.0,True,3,2,calle Romeral,Madrid,San Lorenzo de El Escorial,Centro - Casco Histórico,es,,40.5951812,-4.1477505,False,https://www.idealista.com/inmueble/108920440/,"Mercasas Inmobiliaria ofrece en venta vivienda totalmente reformada para entrar, 3 dormitorios, cocina, 2 baños. Salón, todo exterior, vistas y muy soleado y luminoso.",False,good,False,False,3625.0,False,False,False,False,[],False,False,290000.0,€,flat,"Centro - Casco Histórico, San Lorenzo de El Escorial",Piso en calle Romeral,,,,,,,,
108467347,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/55/5f/1347039599.webp,50,2,667000.0,flat,sale,126.0,True,3,2,Valenoso,Madrid,Boadilla del Monte,Valenoso,es,,40.4139362,-3.9083086,False,https://www.idealista.com/inmueble/108467347/,"Venta de precioso piso en una de las mejores zonas de Boadilla del Monte, muy cercano a la avenida de Siglo XXI, metro ligero y con muy buen acceso a la M50. Con 125m2 construidos aproximadamente y con un diseño muy actual y cómoda distribución, la vivienda se desarrolla de la siguiente manera:  Hall de entrada y distribuidor, cocina con zona de office integrada y con tendedero; salón-comedor con salida a una terraza de 10 m2 aproximadamente; dormitorio principal tipo suite con baño incorporado con plato de ducha y zona de vestidor; dos dormitorios dobles con armario empotrado y otro baño completo con bañera.  Incluye un cuarto trastero de 10 m2 construidos y dos plazas de garaje. Además cuenta con un trastero común para guardar bicicletas.  En cuanto a las calidades:  La carpintería exterior es de aluminio lacado con rotura de puente térmico y sistema de apertura abatible oscilobatiente o corredera según la estancia, además de contar con persianas motorizadas. El suelo es de tarima flotante a excepción de baños y cocina. En cuanto a la carpintería interior, la puerta de entrada a la vivienda es acorazada y las puertas interiores lacadas en blanco. El sistema de calefacción y agua caliente mediante caldera mixta de gas natural. Además cuenta con sistema de aire acondicionado por conductos. La vivienda se encuentra en una exclusiva urbanización con zonas verdes con dos piscinas, parque infantil, zona deportiva con pista de paddle, gimnasio, servicio de conserjería de lunes a domingo y un local para la celebración de eventos con cocina incluida. Está ubicada en una zona de gran atractivo para familias, rodeada de parques y áreas recreativas, zonas deportivas y en un entorno ideal para amantes de la naturaleza. LLÁMENOS PARA CONCERTAR VISITA! NO COBRAMOS HONORARIOS A LA PARTE COMPRADORA.",False,good,False,True,5294.0,False,False,False,False,[],False,False,667000.0,€,flat,"Valenoso, Boadilla del Monte",Piso,P505,True,True,,,,,
107969294,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/77/78/1329792011.webp,15,1,215000.0,flat,sale,93.0,True,2,2,calle Carolina Coronado,Madrid,Parla,Centro,es,,40.2382832,-3.7710798,False,https://www.idealista.com/inmueble/107969294/,"¡Enhorabuena! Si tu búsqueda de un hogar cerca del corazón de Parla, perfectamente conectado para comenzar esa nueva etapa que tanto anhelas, ha llegado a este punto... ¡es porque tu búsqueda ha terminado! ASR Home te presenta en exclusiva el piso que estabas esperando: un maravilloso piso de 2 habitaciones y 2 cuartos de baño, donde cada rincón será testigo de tus mejores momentos. ESTE PISO ES ESPECIAL PORQUE: Esta ubicado en el centro de Parla, rodeado de colegios, tiendas, parques y el tren a solo 5 minutos. Con garaje y trastero. DISTRIBUCIÓN: Al cruzar la puerta, te recibirá un acogedor pasillo que te invitará a descubrir cada rincón de este hogar. La primera sorpresa será un gran salón, el corazón de la casa, bañado por la luz que entra a través de su bonito ventanal, creando el ambiente perfecto para disfrutar de momentos inolvidables en familia. Justo enfrente, encontrarás un cuarto de baño completo, diseñado para tu comodidad y la de tus invitados. Siguiendo el pasillo, te espera una cocina completamente equipada, lista para inspirar tus mejores recetas, y que además cuenta con una práctica terracita para disfrutar del aire fresco. Al final del recorrido, descubrirás un dormitorio lleno de encanto y, al otro lado, una preciosa suite con su propio baño, un espacio privado diseñado para tu descanso y bienestar. EQUIPAMIENTO Y CALIDADES: El inmueble se encuentra prácticamente nuevo. COMUNICACIONES: Olvídate de los problemas de transporte. La vivienda goza de una ubicación privilegiada, con la estación de tren a un paso. COMERCIO, SERVICIOS, OCIO: Todo lo que necesitas para tu día a día está a tu alcance en Parla: centros comerciales para tus compras, restaurantes para tus momentos de ocio... cualquier cosa que puedas imaginar, la tienes a pocos minutos. HOSPITALES: Tu tranquilidad es importante, por eso contarás con el Hospital Infanta Cristina a menos de 15 minutos en coche. CENTROS EDUCATIVOS Y DEPORTIVOS: Si tienes familia o te gusta mantenerte activo, la zona te ofrece una amplia variedad de colegios, guarderías y centros deportivos. Comunidad 90€ IBI 400€. Estoy deseando abrirte las puertas de este fantástico piso y que sientas cómo se convierte en tu nuevo hogar. Te aseguro que, al cruzar la puerta, ¡te enamorarás! FINANACIAMOS HASTA EL 100 En este precio no se incluye honorarios de agencia, ni el Impuesto de Transmisiones Patrimoniales, ni los gastos notariales y/o registrales. Aviso legal: recordamos a nuestros señores clientes que la información facilitada no constituye una autentica oferta vinculante no contractual. Este anuncio publicitario es provisional, las fotografías y datos en el incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de los propietarios.",False,good,False,True,2312.0,False,False,False,False,[],False,False,215000.0,€,flat,"Centro, Parla",Piso en calle Carolina Coronado,00207,True,True,,,,,
107525857,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/8b/11/1315052891.webp,1,1,79000.0,flat,sale,62.0,True,1,1,avenida de Belén s/n,Madrid,Ciempozuelos,San Benito - Soledad - Hispanidad,es,,40.1630135,-3.6272433,True,https://www.idealista.com/inmueble/107525857/,Vivienda ocupada. Imposibilidad de visita interior.,False,good,False,False,1274.0,False,False,False,False,[],False,False,79000.0,€,flat,"San Benito - Soledad - Hispanidad, Ciempozuelos",Piso en avenida de Belén s/n,,,,,84000.0,5000.0,6.0,
108343407,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/b6/39/1346481291.webp,23,,595000.0,chalet,sale,175.0,,5,3,"calle de la Tejera, 1 -11",Madrid,Hoyo de Manzanares,,es,,40.6161676,-3.9089606,True,https://www.idealista.com/inmueble/108343407/,"El hogar con el que siempre soñaste te espera en Hoyo de Manzanares  Imagina vivir en un lugar donde cada rincón transmite calma, donde la luz natural lo inunda todo desde el tejado hasta el jardín, y donde cada espacio ha sido pensado para disfrutar en familia o con amigos. Ese lugar existe, y está aquí: en este espectacular chalet adosado, recién reformado en 2025, dentro de una de las urbanizaciones más exclusivas de Hoyo de Manzanares. Con 175 m²+60m² de sótano aproximadamente, esta vivienda te ofrece mucho más que metros: te da vida. Cuenta con 5 dormitorios, 3 baños completos y una distribución diseñada para aprovechar la luz, el espacio y la conexión entre estancias. La cocina, completamente nueva y de alta gama, es uno de los grandes corazones de la casa. Con electrodomésticos encastrados, gran capacidad de almacenaje y una encantadora ventana al salón, cocinar se convierte en un acto social: prepara el aperitivo mientras charlas con tus invitados o ves jugar a los niños. Dispone de calefacción por gas natural. Además, disfrutarás de un altillo con encanto, forrado en madera, perfecto para crear tu rincón de lectura, meditación o trabajo. Como valor añadido, dispone de un sótano/bodega 'extra' de unos 60 m² que podrás convertir en lo que tú quieras: cine en casa, sala de juegos, gimnasio o un fresquito salón para celebraciones especiales. Y por supuesto, el exterior está a la altura: dos preciosos jardines privados, uno delantero y otro trasero con acceso directo a la piscina de la urbanización y rodeado de zonas verdes. Un espacio perfecto para desconectar, tomar el sol o ver crecer a tus hijos en un entorno seguro y natural. Luz, espacio, diseño, calidez y una ubicación privilegiada. Este chalet no es solo una casa: es el lugar donde crearás tus mejores recuerdos. NO SE PUEDE DECIR NADA MÁS, LLÁMANOS Y CONCRETA UNA VISITA CON NOSOTROS  ref: HAB_772.",True,good,False,,3400.0,False,False,False,False,[],False,False,595000.0,€,chalet,Hoyo de Manzanares,"Chalet adosado en calle de la Tejera, 1 -11",HAB_772,,,terracedHouse,,,,
105115275,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/6b/83/1242159625.webp,3,,5500000.0,chalet,sale,800.0,,7,6,Barrio Somosaguas,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4265315,-3.8007309,False,https://www.idealista.com/inmueble/105115275/,"Se estudian ofertas. Chalet de nueva construcción, con calidades de lujo. En la prestigiosa urbanización Somosaguas, se pone a la venta un chalet atemporal, de líneas cuidadas, techos altos y mucha luz. La vivienda, cuenta con siete dormitorios, casi todos en suite, salones con chimenea a dos caras, cocina con isla, zona de servicio y diferentes terrazas.  La vivienda es luminosa. La calefacción es suelo radiante frío calor. Pista de pádel y piscina Garaje para 6 coches La parcela, completamente desarrollada, con orientación sur. Una vivienda para entrar a vivir.  BG Viviendas exclusivas, le ofrece a compradores y vendedores de inmuebles, un servicio integral especializado preventa, localizando, presentando y desarrollando opciones de compra y postventa, midiendo la satisfacción de los clientes, con un claro objetivo, mejorando cada día la calidad de nuestros servicios. El acompañamiento al cliente, es constante, con un equipo comercial con experiencia y empatía, para identificar las necesidades y gustos del cliente, y ofrecerles inmuebles, con un alto grado de satisfacción por parte de los compradores, sin pérdidas de tiempo ni dinero. BG Viviendas Exclusivas, cuenta con equipos multidisciplinares, que gestionan la compraventa de forma integral, reformas, decoración, contratos, préstamos, certificados, todo lo que usted pueda necesitar, para crear un entorno de calidad. Con 15 años de presencia en la zona Noroeste y capital de Madrid, en las más prestigiosas urbanizaciones de la Capital, se cuentan los cientos los hogares que hemos ayudado a crear. BG Viviendas Exclusivas es una empresa de confianza, que ha ayudado y seguirá ayudando a crear hogares e inversiones. Confíe en nosotros y estará en buenas manos.",False,good,False,,6875.0,False,False,False,False,[],False,False,5500000.0,€,chalet,"Somosaguas, Pozuelo de Alarcón",Casa independiente,154002M,True,True,independantHouse,,,,
108169392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/98/7c/1335935145.webp,28,-1,349000.0,flat,sale,102.0,True,3,2,Restón i - Restón Ii,Madrid,Valdemoro,Restón i - Restón Ii,es,,40.183089,-3.6858332,False,https://www.idealista.com/inmueble/108169392/,"***B-HOME VILLANUEVA DE LA CAÑADA OFRECE EXCLUSIVO PISO EN VENTA EN VALDEMORO*** ¡ATENCIÓN, FUTUROS PROPIETARIOS! �✨ ¡Tu nuevo hogar te espera en una de las mejores zonas de Valdemoro! Presentamos este magnífico piso en venta, ideal para familias, parejas o quienes buscan espacio, comodidad y una ubicación privilegiada.  Distribución perfecta: Amplio salón lleno de luz natural, ideal para compartir grandes momentos. Cocina independiente, cómoda y funcional. Tres habitaciones con excelente tamaño, pensadas para tu descanso. Dos baños completos, uno de ellos en suite. � Incluye plaza de garaje y trastero, porque sabemos que el espacio importa. � Ubicación inmejorable: A un paso de todo lo que necesitas: centro médico, supermercados, restaurantes, tiendas y servicios. ¡Todo a tu alcance! No dejes pasar esta oportunidad de vivir con todas las comodidades, en un entorno tranquilo pero bien conectado. � ¡Llámanos ahora y ven a conocer tu futuro hogar! ¡Este piso lo tiene todo.. . solo le faltas tú! ��.",False,good,False,False,3422.0,False,False,False,False,[],False,False,349000.0,€,flat,"Restón i - Restón Ii, Valdemoro",Piso,BHJJ121,True,True,,,,,
108675927,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/2b/44/1355760530.webp,48,3,720000.0,flat,sale,84.0,True,3,2,calle de Costa Rica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4594524,-3.6699369,False,https://www.idealista.com/inmueble/108675927/,"Piso a estrenar, exterior, totalmente reformado, primeras calidades, en el corazón del barrio de Bernabéu-Hispanoamérica. De unos 84 m2, consta de dos dormitorios dobles con armarios empotrados perfectos para el descanso y el almacenamiento. Además, incluye un dormitorio individual que puede convertirse en una acogedora oficina o estudio. Dos baños completos, uno de ellos en suite, garantizan comodidad y privacidad para todos los miembros de la familia. Situado en la calle Costa Rica, en el barrio de Bernabéu-Hispanoamérica.  Ubicado en la tercera planta de un elegante edificio de cuatro alturas, con ascensor, cuenta con un diseño moderno y funcional. Edificio señorial, con zonas comunes muy cuidadas y cámaras de videovigilancia que garantizan la seguridad. La calefacción individual de gas natural y el aire acondicionado aseguran un ambiente confortable durante todo el año. La orientación oeste de la vivienda le brindan una gran luminosidad. La cocina está equipada con electrodomésticos nuevos de alta gama y eficiencia energética A+++, y todas las ventanas son también nuevas, como el resto de las instalaciones, y cuentan con doble acristalamiento para un gran aislamiento térmico y acústico. La zona es inmejorable: barrio tranquilo, bien comunicado con metro y autobuses, muy cerca de salidas a la M30. A 10 minutos andando del parque de Berlín y del Polideportivo Municipal Chamartín con piscina, canchas deportivas y gimnasio. A otros 10 minutos de uno de los mejores Mercados de Madrid, el Mercado de Chamartin. Rodeado de comercios, colegios, supermercados, bares y restaurantes. Si estás buscando un piso listo para entrar, con excelente reforma, en una ubicación ideal, te invito a venir a verlo.",True,good,False,True,8571.0,False,False,False,False,[],False,False,720000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid",Piso en calle de Costa Rica,,,,,,,,
107947504,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/92/bd/1343930279.webp,71,bj,420000.0,flat,sale,99.0,True,3,2,calle Álamo,Madrid,Torrejón de Ardoz,Sureste,es,,40.4443652,-3.460675,False,https://www.idealista.com/inmueble/107947504/,"Tu hogar con un gran patio, piscina y todo a mano, en Torrejón de Ardoz ¿Buscas una vivienda cómoda, con espacio exterior y todos los servicios al alcance? Este bajo con patio de 50m², ubicado en la zona de Torrenieve? Parque Cataluña, es una oportunidad difícil de igualar. El patio, con parte solada y otra ajardinada, es un pequeño paraíso privado perfecto para descansar, jugar o reunirte con amigos al aire libre. Además, la urbanización cuenta con piscina comunitaria, ideal para refrescarte en verano sin salir de casa. En el interior, encontrarás 3 dormitorios con armarios empotrados, 2 baños completos (uno con ducha y otro con bañera), una cocina amueblada, puertas de roble y un suelo de tarima a estrenar por ti. El piso está adaptado para personas con movilidad reducida y se vende con una plaza de garaje especialmente grande y un cuarto trastero de muy buen tamaño. El entorno y una ubicación privilegiada en uno de los barrios más consolidados de Torrejón, es otro de sus puntos fuertes:  - Parques y zonas verdes: a solo unos pasos del emblemático Parque Europa y junto al Parque Cataluña, perfectos para pasear, hacer deporte o disfrutar en familia. - Educación: varios colegios e institutos a poca distancia, ideales para familias. - Comodidad diaria: supermercados como Mercadona, farmacias, tiendas, restaurantes, centros deportivos y todo tipo de servicios a pocos minutos. - Transporte: línea de autobús en la puerta y excelente conexión con la A-2 y M-45. Además, dos estaciones de Cercanías Renfe conectan directamente con Madrid (líneas C-2 y C-7), facilitando la movilidad tanto en transporte público como privado. - Salud y seguridad: Torrejón de Ardoz dispone de hospital público (Hospital Universitario de Torrejón) y un Hospital privado (Hospital Quirón Valle del Henares), varios centros de salud, así como todos los servicios públicos esenciales que garantizan tranquilidad y calidad de vida. Un piso pensado para vivir con comodidad, rodeado de zonas verdes, servicios y una ciudad que lo tiene todo. Ven a conocerlo y siente desde el primer momento que puede ser tu nuevo hogar.",False,good,False,False,4242.0,False,False,False,False,[],False,False,420000.0,€,flat,"Sureste, Torrejón de Ardoz",Piso en calle Álamo,395,True,True,,,,,
102138630,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/7e/0a/1145552349.webp,14,1,150000.0,studio,sale,47.0,True,0,1,calle Miguel Menéndez Boneta,Madrid,Los Molinos,,es,,40.7103698,-4.0747638,False,https://www.idealista.com/inmueble/102138630/,"GALCOR ASESORES INMOBILIARIOS - Ofrece loft /estudio con gran terraza de 60m². Magnífica ubicación.  Increíble terraza de mas de 60m2 equipada con toldos que ofrecen posibilidad de un cerramiento íntimo y completo o por partes. Amplia estancia principal con inmejorable luminosidad todo el día, gracias a su doble orientación y grandes ventanales. Baño completo y muy espacioso con ventilación natural exterior. Vistas espectaculares de montaña (Siete Picos, La Peñota, La Maliciosa... ).  Céntrico y con todo tipo de servicios y comercios a pie de calle (Farmacia, supermercado, parada de autobús... ). A 5 minutos andando de la estación de tren. LA MEJOR OPCIÓN PARA VENDER Y COMPRAR TU CASA.",False,good,False,False,3191.0,False,False,False,False,[],False,False,150000.0,€,flat,Los Molinos,Estudio en calle Miguel Menéndez Boneta,GA-163,,,studio,,,,
107698637,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/9a/f4/1333450757.webp,7,3,830000.0,flat,sale,100.0,False,2,2,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4285305,-3.6764025,False,https://www.idealista.com/inmueble/107698637/,"Características principales: Superficie útil: 90 m² de espacio bien distribuido. Habitaciones: Dispone de 2 habitaciones amplias y luminosas, con armarios empotrados que optimizan el espacio. La habitación principal cuenta con baño en suite, ofreciendo mayor privacidad y comodidad. Baños: 2 baños completos, uno de ellos en suite en la habitación principal. Ambos con acabados de alta calidad, con modernos accesorios y materiales de primera. Cocina independiente: Cocina totalmente equipada con electrodomésticos de alta gama (nevera, lavavajillas, horno, microondas) y muebles de diseño, lista para entrar a vivir. Su diseño funcional y elegante maximiza el espacio disponible. Amueblado: El piso se entrega totalmente amueblado con muebles de estilo moderno y funcional. Todo lo necesario para empezar a vivir desde el primer día, sin preocuparse por amueblar ni decorar. Salón-Comedor: Un amplio salón-comedor con grandes ventanales que permiten la entrada de abundante luz natural durante todo el día. Un espacio perfecto para relajarse o recibir visitas. Balcón: El piso cuenta con un pequeño balcón que ofrece vistas agradables al entorno y es ideal para disfrutar del aire libre. Estado: El piso es nuevo a estrenar, sin uso previo, por lo que no tendrás que preocuparte por reformas ni mantenimiento inicial. Aislamiento: Ventanas de climalit que garantizan un perfecto aislamiento térmico y acústico, contribuyendo a un hogar tranquilo y eficiente energéticamente. Calefacción y aire acondicionado: Equipado con sistema de climatización en todas las estancias para disfrutar de un ambiente perfecto en cualquier época del año. Exclusividad y sofisticación en cada detalle. Descubre las propiedades más exclusivas de Madrid con un servicio a la altura de tus expectativas.",False,good,False,True,8300.0,False,False,False,False,[],False,False,830000.0,€,flat,"Goya, Madrid",Piso en calle del General Pardiñas,1979,,,,,,,
106907314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/42/79/1297359624.webp,50,3,1750000.0,penthouse,sale,237.0,True,4,4,camino de los Jardines,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5071385,-3.6060421,False,https://www.idealista.com/inmueble/106907314/,"VLM presenta impresionante ático a estrenar de cuatro habitaciones con hermosa terraza con vistas a zonas verdes y piscina. Orientado al sur, este ático se encuentra en una de las urbanizaciones de reciente construcción con más zonas verdes de La Moraleja. La cocina dotada de electrodomésticos de alta gama cuenta con zona de lavado aparte con ventilación exterior al sur. La casa dispone de suelo radiante frío, calor mediante aerotermia y apoyo de aire acondicionado por conducto. Las cuatro habitaciones tienen salida a terraza con increíbles vistas a la piscina y zonas verdes. La urbanización con seguridad 24 horas dispone de zona infantil para niños, zona de juegos cubierta.  La distribución de la casa es entrada con recibidor y aseo de cortesía, salón de 45 metros cuadrados que da a amplia terraza de 20 metros que se comunica con la cocina. En la zona de descanso hay cuatro dormitorios, dos de ellos en suite. Todos los dormitorios cuentan con terraza. La master suite dispone de vestidor y bañera y ducha. En el precio de la vivienda está incluido dos plazas de garaje muy amplias y trastero. La urbanización de reciente construcción cuenta con gimnasio, sala de coworking, cinco piscinas, una de ellas climatizada, sauna y gimnasio. VLM no publica todos sus activos para más información contáctenos.",True,good,False,True,7384.0,False,False,False,False,[],False,False,1750000.0,€,flat,"La Moraleja urbanización, La Moraleja",Ático en camino de los Jardines,,True,True,penthouse,,,,
108564515,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/d4/63/1357821537.webp,11,bj,290000.0,flat,sale,78.0,True,3,1,calle de Alejandro Morán,Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3861922,-3.7304729,False,https://www.idealista.com/inmueble/108564515/,"Inmobiliarias Encuentro vende ¡Oportunidad única en el barrio de Buenavista! Se vende piso para reformar, ideal para quienes buscan personalizar su nuevo hogar a su gusto o realizar una inversión con gran potencial. La vivienda cuenta con una superficie bien distribuida en 3 amplias habitaciones, un baño completo con bañera, salón luminoso y una cocina independiente. Además, dispone de un cómodo balcón que aporta luz natural al interior y un práctico trastero para almacenaje adicional. Entre sus calidades destacan los suelos de gres, armarios empotrados en las habitaciones, ventanas de aluminio que aseguran una buena ventilación e iluminación, así como una excelente distribución que aporta amplitud en todas las estancias. Es un piso muy luminoso gracias a su orientación y a su ubicación en una zona despejada. Situado en una zona tranquila y muy bien comunicada, el inmueble está rodeado de zonas verdes, lo que lo convierte en un lugar ideal tanto para familias como para quienes buscan calidad de vida sin renunciar a estar cerca de todos los servicios. Cuenta con buena conexión con el transporte público, así como acceso rápido a centros educativos, comercios y servicios esenciales. Una vivienda con mucho potencial, en una ubicación estratégica de Buenavista. ¡No pierdas la oportunidad de visitarla y descubrir todo lo que puede ofrecerte! si necesita vender su inmueble para adquirir este u otro inmueble publicado contacte con nosotros disponemos del servicio //""CAMBIA DESCANSA""// la solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. Financiación a tu medida con fimoo tendrás los mejores tipos de interés y hasta el cien por cien de financiación. Consulta nuestras condiciones. **imágenes renderizadas por un programa de diseño**.",True,renew,False,False,3718.0,False,False,False,False,[],False,False,290000.0,€,flat,"Puerta Bonita, Madrid",Piso en calle de Alejandro Morán,IE07-AM9,,,,,,,
108556631,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/80/f4/1348889104.webp,27,ss,425000.0,flat,sale,52.0,True,2,1,calle de la Povedilla,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4248978,-3.670518,False,https://www.idealista.com/inmueble/108556631/,"**Piso en Venta en el Corazón de Madrid - C/ Povedilla** Descubre este encantador piso de 52 m² en la céntrica C/ Povedilla, a solo unos pasos del WizinkCenter y la Casa de la Moneda. Este luminoso y exterior apartamento ha sido completamente reformado con acabados de alta calidad, listo para que lo estrenes. Con dos acogedores dormitorios que ofrecen vistas a la calle, cada rincón de este hogar irradia calidez y estilo. La cocina, moderna y funcional, se integra perfectamente en el espacio. El baño también ha sido renovado con un diseño contemporáneo que combina estética y practicidad. Además, el edificio ha sido rehabilitado y cuenta con ascensor, facilitando el acceso a tu nuevo hogar. Como un valor añadido, podrás disfrutar de un patio de uso privativo, perfecto para relajarte al aire libre. Este piso es una excelente opción tanto para vivir como para invertir en una de las zonas más demandadas de Madrid. ¡No pierdas la oportunidad de visitarlo!",True,good,False,True,8173.0,False,False,False,False,[],False,False,425000.0,€,flat,"Goya, Madrid",Piso en calle de la Povedilla,,,,,,,,
108509950,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/4f/43/1347042914.webp,29,2,315000.0,flat,sale,90.0,True,3,2,Ensanche,Madrid,Alcalá de Henares,Ensanche,es,,40.4997774,-3.3635256,False,https://www.idealista.com/inmueble/108509950/,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES, OFICINA DE TECNOCASA VENDE VIVIENDA EN EL ENSANCHE. ¡Descubre tu nuevo hogar en una ubicación inmejorable! Este magnífico piso de 90 m² construidos te ofrece todo lo que necesitas para vivir cómodamente. Situado en una zona con todos los servicios a tu alcance, disfrutarás de la cercanía a centros de salud, colegios e institutos, así como de una excelente comunicación con la estación de tren a solo 10 minutos a pie y fácil acceso a la nacional A-2. El piso, en buen estado y construido en 2001, cuenta con un hall recibidor que da paso a una amplia cocina y un salón comedor independiente con terraza. Dispone de tres dormitorios con armarios empotrados, dos baños completos, uno de ellos en suite. Contamos con un balcón ideal para disfrutar del aire libre. La calefacción de gas natural individual y el aire acondicionado garantizan el máximo confort durante todo el año. Además, incluye plaza de garaje y trastero en el precio, y cuenta con ascensor para mayor comodidad. ¡No dejes pasar esta oportunidad! Con la intermediación financiera de KIRON tienes la posibilidad de conseguir hasta el 100% de financiación. Ven a verlo y enamórate de tu futuro hogar.",False,good,False,True,3500.0,False,False,False,False,[],False,False,315000.0,€,flat,"Ensanche, Alcalá de Henares",Piso,,True,True,,,,,
