propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription
105028370,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/4d/e4/1268650550.webp,M640,16,1,1350000.0,flat,sale,120.0,False,2,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.426906,-3.6854404,False,https://www.idealista.com/inmueble/105028370/,"¡Descubre el lujo y la comodidad en el corazón del Barrio Salamanca! Presentamos este exclusivo piso en venta, totalmente reformado a estrenar, amueblado y decorado con un gusto exquisito. Ubicado en la mejor manzana de una de las zonas más prestigiosas de la ciudad, este inmueble se encuentra en un edificio señorial que cuenta con portero físico, brindando mayor seguridad y comodidad. Este magnífico piso de 120 m² está distribuido en dos alturas, ofreciendo una experiencia única de espacio y funcionalidad. En la planta de entrada, encontrarás un amplio salón, perfecto para relajarte o recibir visitas. La planta superior alberga una cocina completamente equipada con electrodomésticos de alta gama, ideal para los amantes de la gastronomía. El piso cuenta con dos dormitorios en suite, cada uno con su propio baño incorporado y vestidor. El dormitorio principal destaca por su acceso a una encantadora terraza, donde podrás disfrutar de momentos de tranquilidad al aire libre. Además, el inmueble dispone de aseo de invitados, armarios empotrados, calefacción individual por gas natural y aire acondicionado, garantizando el máximo confort durante todo el año. Situado en la primera planta de un edificio con ascensor, este piso interior ofrece una atmósfera tranquila y acogedora. La zona circundante está repleta de servicios, tiendas y restaurantes, facilitando tu día a día sin necesidad de desplazamientos largos.  No pierdas esta oportunidad única de vivir en una de las zonas más exclusivas de la ciudad. ¡Contáctanos para más información y ven a conocer tu futuro hogar!",False,good,False,True,11250.0,True,False,False,False,[],False,False,1350000.0,€,flat,"Recoletos, Madrid",Piso,,,,,,,
108697727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/29/76/1352462296.webp,NP2107251605,33,1,480000.0,flat,sale,132.0,True,3,2,avenida de la Gavia,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3660871,-3.6184495,False,https://www.idealista.com/inmueble/108697727/,"NEO PATRIMONIAL ofrece piso en venta en Vallecas. 1º exterior con ascensor. 132m² de superficie construida (según catastro) de los cuales 85m² pertenecen a la vivienda, 10m² al aparcamiento, 6m² al almacén y 31m² a los elementos comunes. Distribuido en salón-comedor muy luminoso, cocina independiente completamente amueblada y con salida a terraza lavadero, 3 dormitorios, 1 doble con baño en suite, 2 individuales y 1 segundo baño completo para dar servicio al resto de la vivienda. La vivienda se encuentra en buen estado. Carpintería exterior de climalit, carpintería interior de madera y suelos de parquet en toda la vivienda excepto en zonas de agua que son en gres. Calefacción y agua caliente individual de gas natural, armarios empotrados, terraza y plaza de garaje y trastero incluidos en el precio. Se sitúa en urbanización equipada con acceso PMR, ascensor, zonas comunes y conserje. Ubicado en zona céntrica y bien comunicada, a escasos minutos de la estación de metro de Congosto y la Gavia y diferentes líneas de autobuses de la línea regular de la EMT. La zona contine todos los servicios de ocio y primera necesidad como: Centros educativos, Centro de Salud y Centros comerciales. Oficinas bancarias, rodeada de pequeño comercio y restauración. a pocos minutos del Centro Comercial según denominan el más grande de la Comunidad de Madrid, La Gavia. *Impuestos ITP o IVA y gastos, notaría, registro, gestoría etc. no incluidos. NEO Patrimonial le ofrece la posibilidad de hacer cualquier tipo de reforma de esta vivienda al mejor precio.",False,good,False,True,3636.0,False,False,False,False,[],False,False,480000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso en avenida de la Gavia,True,True,,,,,
99565809,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/0d/84/1052681542.webp,19P19364,21,4,249000.0,flat,sale,73.0,True,3,1,"calle del Corregidor Juan de Bobadilla, 22",Madrid,Madrid,Moratalaz,es,Vinateros,40.4076864,-3.641863,True,https://www.idealista.com/inmueble/99565809/,"¡Oportunidad única en el corazón del barrio! Este encantador piso de 73 m² te espera en la cuarta planta de un edificio clásico sin ascensor, ideal para quienes buscan personalizar cada rincón a su gusto. Con tres luminosos dormitorios, un acogedor salón, cocina y baño, este espacio está listo para ser transformado en el hogar de tus sueños. La zona es inmejorable: rodeada de comercios, jardines y colegios, además de estar cerca de la vibrante zona comercial del barrio. No tendrás que preocuparte por el aparcamiento, ya que es fácil encontrar sitio, y disfrutarás de excelentes conexiones de transporte público que te mantendrán siempre bien comunicado. Construido en 1966, este piso tiene una clase energética E tanto en consumo de energía como en emisiones de CO2. Y lo mejor de todo, no hay honorarios para el comprador y recibirás acompañamiento en todo el proceso de compra. ¡No dejes pasar esta oportunidad de crear un hogar a tu medida!",True,renew,False,False,3411.0,False,False,False,False,[],False,False,249000.0,€,flat,"Vinateros, Madrid","Piso en calle del Corregidor Juan de Bobadilla, 22",,,,,,,
108504734,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/51/81/1346877012.webp,1642,16,4,2019000.0,flat,sale,158.0,False,3,3,calle de Padilla,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4306405,-3.6739919,False,https://www.idealista.com/inmueble/108504734/,"Ubicada en el prestigioso barrio de Salamanca - Lista, esta vivienda en Padilla 80 ofrece un equilibrio entre amplitud y comodidad. Con 158 m² construidos, cuenta con tres dormitorios y tres baños, además de un aseo adicional, proporcionando un espacio funcional y bien distribuido. Situada en la cuarta planta de un edificio con ascensor, garantiza privacidad y tranquilidad. El barrio Salamanca - Lista es conocido por su elegancia y su excelente calidad de vida. Rodeado de comercios exclusivos, restaurantes de alta gastronomía y con una excelente conectividad, es una de las zonas más cotizadas de Madrid. La cercanía a áreas emblemáticas de la ciudad la convierte en una ubicación privilegiada para vivir o invertir. Con calefacción individual de gas y aire acondicionado, esta propiedad combina confort y eficiencia en un entorno inmejorable. Su diseño y características la hacen una opción atractiva para quienes buscan un hogar en una de las mejores zonas de la capital.",False,good,False,True,12778.0,True,False,False,False,[],False,False,2019000.0,€,flat,"Lista, Madrid",Piso en calle de Padilla,,,,,,,
107344485,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/3c/6d/1310180911.webp,AR02948,21,5,1239000.0,flat,sale,102.0,True,2,3,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4258006,-3.6746685,False,https://www.idealista.com/inmueble/107344485/,"Este encantador piso exterior se sitúa en la quinta planta de un elegante edificio con ascensor en el codiciado barrio de Salamanca-Lista. Actualmente en obras, la propiedad ofrece una excelente oportunidad para personalizarla según tus necesidades y gustos. La vivienda cuenta con dos amplias habitaciones y dos baños completos, además de un aseo adicional para mayor comodidad. La cocina está completamente equipada y amueblada, lista para su uso desde el primer día. Además, se incluye un práctico cuarto de lavado. El piso está dotado de aire acondicionado, asegurando una temperatura agradable durante todo el año. Aunque no dispone de calefacción, su eficiente diseño interior garantiza un ambiente confortable. Ubicado en una de las zonas más exclusivas de Madrid, estarás rodeado de una amplia variedad de tiendas, restaurantes de alta cocina y todos los servicios necesarios para una vida cómoda y sofisticada. Esta es tu oportunidad de vivir en una de las áreas más prestigiosas de la capital. ¡No dudes en contactarnos para más información y para concertar una visita!",False,good,False,True,12147.0,True,False,False,False,[],False,False,1239000.0,€,flat,"Goya, Madrid",Piso,,,,,,,
108724572,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/8b/b2/1353249526.webp,PIS_812,28,1,293900.0,flat,sale,88.0,True,3,1,Barrio Valderas - Los Castillos,Madrid,Alcorcón,Valderas - Los Castillos,es,Valderas - Los Castillos,40.355091,-3.8102214,False,https://www.idealista.com/inmueble/108724572/,"Este piso en Puerta del Sur, Alcorcón, es justo lo que estabas esperando. Con 88m² construidos, esta vivienda te ofrece espacios bien aprovechados y con mucho potencial.  Cuenta con 3 habitaciones, una de ellas con armario empotrado, ideales para tu familia, para teletrabajar o para dar rienda suelta a tus hobbies.  El baño con plato de ducha está listo para tu día a día, y el salón en dos ambientes te da la libertad de crear un espacio acogedor tanto para descansar como para recibir a tus visitas. ¿Y la joya de la casa? Una terraza con toldo y con acceso directo desde el salón, perfecta para tomar el aire, poner unas plantas o simplemente disfrutar del sol. La vivienda tiene suelos de gres, calefacción central, ventanas de aluminio, pasillo distribuidor que separa las zonas de descanso, puerta blindada y se encuentra en una finca con ascensor y paneles solares. Dentro del importe de la comunidad se incluye el agua caliente y fría. Todo lo que necesitas para vivir cómodo y seguro desde el primer día. Ubicada en una de las zonas más buscadas de Alcorcón, rodeada de zonas verdes, colegios, comercios, transporte público (metro y autobuses). Muy cerca de la estación de metro Joaquín Vilumbrales y de la estación de RENFE San José de Valderas. Con salida directa a la M40 y a la A5.  Aquí no solo compras un piso, compras calidad de vida. ¿A qué esperas para venir a verlo? Llámanos y descúbrelo en persona. Te va a encantar. NOTA: este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual.",False,good,False,True,3340.0,True,False,True,False,[],False,False,293900.0,€,flat,"Valderas - Los Castillos, Alcorcón",Piso,,,,,,,
108876655,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/10/ee/1357675415.webp,RPZ035-AvMed,27,6,540000.0,flat,sale,91.0,True,3,2,avenida del Mediterráneo,Madrid,Madrid,Retiro,es,Estrella,40.4070775,-3.6678659,False,https://www.idealista.com/inmueble/108876655/,"ESPACIO VEINTITRÉS OFRECE fantástico piso de 91 metros para reformar en 6 planta exterior, con ascensor y garaje (la plaza de garaje está a 150 metros de la vivienda, en Avda. del Mediterráneo 40). La distribución actual consta de: salón comedor con terraza acristalada, tres dormitorios todos con ventana y armario empotrado, cocina equipada con aseo y baño completo. Cuenta con calefacción central, ascensor y conserjería. Finca de 1957 en perfecto estado de conservación con la ITE pasada favorablemente, sin derramas pendientes. El edificio se encuentra muy cerca del parque del Retiro (pulmón natural de Madrid), con muy buena comunicación por metro linea 6 Conde de Casal y Pacífico linea 1 y 6 y autobuses en la Plaza de Conde de Casal como 14, 32, 56, 63 y 143. Asimismo acceso rápido a la m30. Cuenta con todos los servicios a mano, multitud de colegios, (privados y concertados), supermercados y tiendas de alimentación, centro médico y varios hospitales destacando el Niño Jesús (referente mundial en pediatría).",False,renew,False,True,5934.0,False,False,False,False,[],False,False,540000.0,€,flat,"Estrella, Madrid",Piso en avenida del Mediterráneo,True,True,,,,,
108518434,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/bf/fd/1347593742.webp,Mirabel,31,1,259000.0,flat,sale,73.0,True,3,1,calle Mirabel,Madrid,Madrid,Latina,es,Águilas,40.3789422,-3.779674,False,https://www.idealista.com/inmueble/108518434/,"PISO DE 3 DORMITORIOS CON ASCENSOR, TERRAZA E ITE PASADA – LAS ÁGUILAS Vivienda de 73 m² construidos (59 m² útiles) más terraza acristalada, en edificio con ascensor instalado hace pocos años y portal accesible con rampa. ITE favorable de 2018. • Distribución: salón cuadrado con salida a la terraza, cocina independiente (placa eléctrica, ventilación al patio), tres dormitorios y baño con ventana y plato de ducha. • Acabados: parquet de espiga (bien conservado, admite acuchillado), split frío-calor; la finca dispone de gas natural si se desea instalar calefacción por radiadores. • Comunidad al corriente de pagos por parte de la propiedad. • Ubicación: a 5 min a pie de Renfe Las Águilas, paradas de autobús y fácil acceso A-5 / M-40. Comercios, colegios y zonas verdes a un paso. Incluimos informe técnico independiente sobre el estado interior y posibles mejoras, disponible durante la visita. Las imágenes 4,8, 16 y 21 son infografías de cómo podría quedar la vivienda con otra decoración/reforma. Para más información o concertar visita: Equipo de Valor Úbeda.",False,renew,False,True,3548.0,True,False,False,False,[],False,False,259000.0,€,flat,"Águilas, Madrid",Piso en calle Mirabel,,,,,,,
102788154,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/4d/01/1205234571.webp,PilaR,15,bj,219000.0,flat,sale,81.0,True,3,2,calle del pilar,Madrid,San Sebastián de los Reyes,Centro Urbano,es,,40.5477605,-3.6299979,False,https://www.idealista.com/inmueble/102788154/,"Asesor comercial: Daniela J de New House Inmobiliaria  ¡Ofrece gran oportunidad de compra! VIVIENDA ALQUILADA HASTA 2026 VALOR DE LA RENTA MENSUAL: 800€  Este piso en venta es perfecto para aquellos que buscan comodidad y accesibilidad. Situado en la planta baja, cuenta con una entrada independiente y sin necesidad de pasar por el portal. Con un total de 3 habitaciones, este inmueble ha sido completamente reformado y ofrece una cocina estilo americana. Además, todas las estancias cuentan con aire acondicionado por conductos, tanto frío como calor.  Los gastos de comunidad son de 45€/mes con el agua incluida. Destacamos que esta propiedad es ideal para personas con movilidad reducida, ya que se encuentra cerca de farmacias y al lado del centro de día para mayores. Este centro proporciona atención especializada y estancia diurna a personas mayores con diferentes grados de dependencia. Además, está ubicado cerca del colegio Miguel Aguilar Ardisson y del instituto Francisco Carrillo. También podrás encontrar comercios y bibliotecas en las cercanías.  El piso tiene una parcela de 221 m² y fue construido en 1977, con una calidad de construcción buena. El edificio cuenta con 4 plantas y cada planta tiene 3 vecinos. Aunque no tiene ascensor, este piso se encuentra en la planta baja, lo que facilita el acceso.  La vivienda cuenta con 81 m² construidos y 74 m² útiles, distribuidos en 3 dormitorios y 2 baño. Se encuentra en segunda mano, pero en buen estado. Además, acceso adaptado a personas con movilidad reducida.  No dejes pasar esta oportunidad de adquirir un piso con todas estas comodidades y en una ubicación privilegiada. ¡Contáctanos para más información!",False,good,False,True,2704.0,True,False,False,False,[],False,False,219000.0,€,flat,"Centro Urbano, San Sebastián de los Reyes",Piso en calle del pilar,,,,,,,
108853924,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/62/b7/1357058945.webp,15952,13,3,1539000.0,flat,sale,99.0,False,3,3,calle Velázquez,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4348312,-3.6822021,False,https://www.idealista.com/inmueble/108853924/,"BARRIO DE SALAMANCA / CASTELLANA Espectacular vivienda en el prestigioso Barrio de Salamanca puede ser justo lo que necesitas. Con un total de 99 m² construidos y 81 m² útiles, tendrás suficiente espacio para vivir cómodamente y disfrutar de todas las comodidades que este inmueble tiene para ofrecer. La propiedad cuenta con tres habitaciones, perfectas para una familia, para convertir alguna en tu oficina o simplemente para tener el espacio que siempre has deseado. Además, con tres baños, nunca tendrás que esperar tu turno por la mañana. Cada rincón del ábaco se ha diseñado para optimizar el espacio y brindarte la funcionalidad que buscas en un hogar. La cocina está completamente amueblada y equipada. Terraza de 7 m², ideal para relajarte con un café por la mañana o para organizar cenas al aire libre con amigos. Además, el aire acondicionado y la calefacción central  La propiedad también cuenta con armarios empotrados. Ubicado en el Barrio de Salamanca, uno de los barrios más emblemáticos y pintorescos de Madrid, podrás disfrutar de una amplia oferta cultural, gastronómica y comercial. Desde boutiques de lujo hasta restaurantes de renombre, la zona ofrece un estilo de vida vibrante y dinámico. Además, contarás con acceso fácil al transporte público, lo que hace que moverte por la ciudad sea un verdadero placer. Este espacio no solo es un hogar, sino también una oportunidad de inversión en una de las zonas más cotizadas de la capital. Su ubicación, combinada con todas las características del inmueble, lo convierten en una excelente elección para aquellas personas que buscan calidad y comodidad. En el precio están excluidos el impuesto sobre transmisiones patrimoniales y los gastos sobre notaria y registro de la propiedad.",False,good,False,True,15545.0,True,False,False,False,[],False,False,1539000.0,€,flat,"Castellana, Madrid",Piso en calle Velázquez,,,,,,,
107573686,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/1c/e1/1316615359.webp,0525-D,49,,799900.0,chalet,sale,474.0,,6,5,calle Santa Teodosia,Madrid,Moralzarzal,Zona Iglesia - Estación,es,,40.700171,-3.9585102,False,https://www.idealista.com/inmueble/107573686/,"¡Bienvenido a tu nuevo hogar! Descubre esta impresionante casa independiente de 474 m² construidos, situada en una parcela llana de 1.571 m², donde el lujo y la comodidad se fusionan para ofrecerte un estilo de vida inigualable. Al entrar, te recibirán amplios espacios llenos de luz natural, con un salón independiente y un salón comedor que invitan a disfrutar de momentos inolvidables. La cocina, totalmente equipada, es el sueño de cualquier amante de la gastronomía. En la planta baja, encontrarás una habitación tipo suite con acceso directo al exuberante jardín, ideal para disfrutar del aire libre, des la cocina accedemos a la zona de servicio con habitación y baño independiente y zona de lavado. La primera planta alberga cuatro habitaciones adicionales y dos baños, incluyendo otra suite con vestidor, perfecta para el descanso y la privacidad. El exterior es un verdadero paraíso: un enorme jardín con césped natural y árboles autóctonos, una zona de disfrute con piscina, barbacoa y un baño exterior para tus reuniones al aire libre. El garaje de 55 m² tiene espacio para tres coches y varias motos, asegurando comodidad y seguridad. Además, la propiedad cuenta con un sistema de videovigilancia en todo el perímetro exterior, placas solares y aire acondicionado para tu tranquilidad y confort. La ubicación es inmejorable, con colegios bilingües privados, supermercados y transporte público a Madrid a solo 35 minutos. No pierdas la oportunidad de vivir en este oasis de tranquilidad y elegancia. ¡Contáctanos para más información!",True,good,False,,1688.0,True,True,False,False,[],False,False,799900.0,€,chalet,"Zona Iglesia - Estación, Moralzarzal",Casa independiente en calle Santa Teodosia,True,True,independantHouse,,,,
106852967,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/a3/11/1299259568.webp,MOI47.2,33,,1650000.0,chalet,sale,411.0,,5,5,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5091788,-3.6128374,False,https://www.idealista.com/inmueble/106852967/,"MO Inmobiliaria presenta este estupendo Chalet adosado de 400m2 y jardín privado, situado dentro de una urbanización con seguridad 24h, piscina, zonas comunes y gimnasio. La vivienda goza de un estado de conservación impecable por lo que se encuentra lista para entrar a vivir, y disfruta de una cómoda distribución: En la planta principal, se encuentra el hall de entrada, salón con comedor independiente y cocina totalmente equipada con office, además de un despacho o dormitorio de invitados, y un baño. Todas estas estancias de esta planta disponen de salida al jardín a través de grandes ventanales que proporcionan una increíble luz natural, con orientación sur. La planta superior es la principal zona de descanso con tres estupendos dormitorios con baño en suite, además el dormitorio principal cuenta con un increíble vestidor y un baño con moderna bañera de diseño y ducha, con acceso directo a una agradable terraza privada. La planta sótano cuenta con una zona de servicio completa con dormitorio y baño, zona de lavandería y almacenaje, y un salón polivalente, disfruta además de techos altos y mucha luz natural. Dispone de un garaje privado para tres vehículos y trastero, con aerotermia y suelo radiante dispone de calefacción y aire acondicionado por conductos. Rodeada por amplias zonas verdes, La Moraleja cuenta con la mayor oferta de colegios privados e internacionales del país, junto con una magnífica oferta gastronómica y de ocio, entre los que destacan clubes de tenis y campos de golf. Además de centros médicos y comerciales. La seguridad en la zona es su prioridad, por ello cuenta con sistemas de vigilancia 24h, con una amplia instalación de cámaras, garantizando así un alto nivel de seguridad. Rodeada por amplias zonas verdes, La Moraleja cuenta con la mayor oferta de colegios privados e internacionales del país, junto con una magnífica oferta gastronómica y de ocio, entre los que destacan clubes de tenis y campos de golf. Además de centros médicos y comerciales. La seguridad en la zona es su prioridad, por ello cuenta con sistemas de vigilancia 24h, con una amplia instalación de cámaras, garantizando así un alto nivel de seguridad. Muchas de nuestras propiedades no aparecen en Idealista por expreso deseo de los propietarios por lo que puede consultar nuestra página web para ver todas las viviendas disponibles.",False,good,False,,4015.0,True,False,False,False,[],False,False,1650000.0,€,chalet,"La Moraleja urbanización, La Moraleja",Chalet adosado,True,True,terracedHouse,,,,
108878939,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/b1/35/1357739852.webp,0051-00656,38,,395000.0,chalet,sale,256.0,,4,3,Pelayos de la Presa,Madrid,Pelayos de la Presa,,es,,40.3738998,-4.336431,False,https://www.idealista.com/inmueble/108878939/,"Este impresionante chalet independiente de muros de piedra en la Urbanización Mirador es el refugio perfecto para quienes buscan calidad de vida. Con una gran parcela de 2.187 m², disfrutarás de un entorno natural rodeado de altos árboles que ofrecen sombra en los cálidos días de verano. La propiedad cuenta con una amplia piscina, ideal para refrescarse y disfrutar de momentos inolvidables con familiares y amigos. Distribuido en dos plantas, el chalet ofrece un amplio salón comedor con una acogedora chimenea de piedra, una cocina funcional y tres dormitorios dobles con 2 baños en esta planta. La primera planta destaca por su gran terraza con vistas espectaculares, mientras que la planta baja semi enterrada se mantiene fresca durante el verano y alberga un salón adicional, una cocina y una bodega perfecta para tus vinos favoritos, un dormitorio doble y 1 baño completo. Además, la finca cuenta con un pozo de agua, lo que garantiza un suministro constante para el jardín. La cercanía al Embalse de San Juan te permitirá disfrutar de actividades al aire libre como senderismo y deportes acuáticos. Este chalet es ideal para familias que buscan un hogar donde relajarse y disfrutar de la naturaleza. ¡No dejes pasar esta oportunidad única!",True,good,False,,1543.0,False,False,True,False,[],False,False,395000.0,€,chalet,Pelayos de la Presa,Casa independiente,,,independantHouse,,,,
108694183,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/5c/44/1352357945.webp,10527,13,2,315000.0,flat,sale,64.0,True,2,1,avenida de Madrid,Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,,40.6165755,-3.7238086,False,https://www.idealista.com/inmueble/108694183/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en Tres Cantos? ¡Testa Homes lo hace realidad! *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial. Vivienda sin amueblar de 64 m² construidos en el nuevo Tres Cantos, con excelentes calidades. Esta luminosa propiedad cuenta con 2 dormitorios, uno de ellos con armario empotrado, y un baño completo con mueble bajo lavabo y bañera con mampara. La cocina office está totalmente amueblada y equipada con electrodomésticos de primeras marcas, lista para el día a día. Suelos porcelánicos de fácil mantenimiento y una distribución funcional completan esta vivienda. Incluye plaza de garaje y trastero en el precio, y se aceptan mascotas. La urbanización privada ha sido recientemente renovada y ofrece zonas comunes pensadas para el bienestar y el ocio. Dispone de piscina exterior, amplias áreas ajardinadas, zona infantil, pista de pádel y servicio de conserjería. Un entorno seguro, moderno y familiar que eleva la experiencia residencial. Ubicada en la zona del nuevo Tres Cantos, una de las áreas residenciales más tranquilas y mejor conectadas del norte de Madrid. Rodeada de grandes avenidas, zonas verdes y todos los servicios esenciales, con excelente acceso a la M-607 (autovía de Colmenar Viejo), lo que garantiza una conexión rápida y cómoda con la capital. Una oportunidad perfecta para vivir con calidad, tranquilidad y estilo. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  Consulte condiciones y disponibilidad.  *Imágenes orientativas sin carácter vinculante.  **Viviendas sujetas a disponibilidad y viviendas no amueblada. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,4922.0,False,False,False,False,[],False,False,315000.0,€,flat,"Primera Fase - Nuevo Tres Cantos, Tres Cantos",Piso en avenida de Madrid,True,True,,,,,
108859034,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/d9/18/1357209310.webp,,20,6,550000.0,flat,sale,91.0,True,2,2,"avenida de Ramón y Cajal, 109",Madrid,Madrid,Ciudad Lineal,es,Colina,40.4542377,-3.6611752,True,https://www.idealista.com/inmueble/108859034/,"En venta piso a reformar en una 6 planta de Colina, en Ramon y Cajal, con unas vistas increíbles a la Sierra de Madrid. El piso está a reformar y tiene muchas posibilidades. Ahora tiene un salón con acceso a una terraza de unos 10 metros, cocina independiente con terraza tendedero, 2 habitaciones y 2 baños, todo exterior con gran luminosidad gracias a su altura y la orientación.  Honorarios por parte del comprador.  Para visitas envíen whatsapp al 6 0 7 4 6 6 4 7 1 (Sandra).",True,renew,False,True,6044.0,False,False,False,False,[],False,False,550000.0,€,flat,"Colina, Madrid","Piso en avenida de Ramón y Cajal, 109",,,,,,,
108726667,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/b0/9d/1353295764.webp,PIC335,39,2,348990.0,studio,sale,38.0,True,0,1,calle de José Picón,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4331886,-3.6726562,False,https://www.idealista.com/inmueble/108726667/,"Una auténtica joya junto al metro Diego de León, en zona de lujo! Te presentamos esta espectacular vivienda en venta, ubicada en el codiciado distrito de Salamanca, una de las zonas más exclusivas y prestigiosas de todo Madrid. Situada justo en la frontera entre los barrios de Lista y Guindalera, esta propiedad se convierte en una oportunidad única tanto para vivir como para invertir. El piso se entrega COMPLETAMENTE REFORMADO A ESTRENAR, con materiales de alta calidad y un diseño contemporáneo, y la reforma ya está incluida en el precio. ¡Solo tienes que entrar y disfrutar! La vivienda ofrece: •Un salón-comedor amplio y luminoso con la habitación integrada, con acceso a un encantador balcón exterior. •Una cocina americana de estilo abierto, funcional y elegante. •Y un baño completo, totalmente renovado con acabados de primera. La ubicación no puede ser mejor: en pleno corazón del barrio Salamanca, rodeado de edificios señoriales, boutiques exclusivas, restaurantes gourmet, y a tan solo unos pasos del metro Diego de León. Una zona residencial de lujo, segura, tranquila y con todos los servicios: colegios, supermercados, zonas verdes y excelente comunicación con el resto de la ciudad. Ideal tanto como hogar personal como para inversión premium con alta rentabilidad. ¡No dejes escapar esta oportunidad única de vivir en una de las zonas más lujosas y demandadas de Madrid!",False,good,False,True,9184.0,False,False,False,False,[],False,False,348990.0,€,flat,"Guindalera, Madrid",Estudio en calle de José Picón,,,studio,358990.0,10000.0,3.0,
108242415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/fd/d6/1355202960.webp,COM1497,12,2,210000.0,flat,sale,55.0,True,1,1,Barrio Vista Alegre,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3880606,-3.7403965,False,https://www.idealista.com/inmueble/108242415/,"GLOBALPISO CARABANCHEL VISTA ALEGRE vende piso de obra nueva a estrenar en 2º planta con ascensor, de 53 m2 distribuidos en salon con mirador, cocina amueblada y equipada, baño con plato de ducha y dormitorio amplio.  Excelente zona con todos los servicios, metro carabanchel y metro vista alegre a pocos minutos. Proxima entrega de obra 31 de octubre de 2025 Para poder ver todos nuestros inmuebles puede visitar nuestra página web o si lo desea puede descargarse nuestra APP Globalpiso totalmente gratuita. Tu hogar, nuestra prioridad.. . *Globalpiso nunca solicita documentación, ni dinero sin visitar la vivienda* *Financiación 100% a través del departamento financiero de Global Piso (h2b Hipotecas). *La obtención de la financiación está sujeta a las condiciones de la entidad financiera y tendrá en cuenta el perfil y solvencia del cliente. PARA MAS INFORMACION COMUNIQUESE AL.",False,good,False,True,3818.0,True,False,False,False,[],False,False,210000.0,€,flat,"Vista Alegre, Madrid",Piso,,,,215000.0,5000.0,2.0,
