propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,floor,exterior,hasLift,parkingSpace.parkingSpacePrice
107921670,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/32/9c/1328382761.webp,,38,649900.0,chalet,sale,294.0,7,2,"calle Orquídeas, 4",Madrid,Brunete,,es,,40.4274215,-3.97886,True,https://www.idealista.com/inmueble/107921670/,"Agencia Inmobiliaria en BRUNETE HOGARES BRUNETE VENDE EN EXCLUSIVA Fabulosa vivienda independiente en perfecto estado con gran parcela, piscina, vistas privilegiadas y múltiples comodidades. Se ofrece en venta esta excepcional vivienda unifamiliar totalmente independiente, ubicada en una urbanización privada de alto nivel, que garantiza seguridad, tranquilidad y una excelente calidad de vida. Destaca no solo por su impecable estado de conservación, sino también por su versatilidad, gracias a su distribución en dos plantas completamente independientes, cada una con todo lo necesario para hacer vida de forma autónoma. Cada planta cuenta con 4 amplias habitaciones, lo que permite una gran capacidad para familias numerosas o incluso para destinar una de las plantas a alquiler, visitas o uso profesional. Además, ambas disponen de salón con chimenea, aportando calidez y un ambiente acogedor en las épocas más frescas del año. La vivienda incorpora también una zona de lavandería independiente, lo que añade funcionalidad y organización al día a día. El exterior es otro de sus grandes atractivos: una amplia y minuciosamente cuidada parcela ajardinada, con zonas verdes, rincones para el relax, y una gran piscina privada ideal para disfrutar durante todo el año. La propiedad dispone asimismo de espacios de almacenamiento, un garaje con capacidad para varios vehículos y zonas exteriores pavimentadas para mayor comodidad. Desde varios puntos del interior y del jardín se pueden contemplar vistas abiertas y despejadas, que aportan una sensación de paz y conexión con el entorno natural. En definitiva, una propiedad única por su estado, amplitud, ubicación privilegiada y todas las prestaciones que ofrece. Perfecta tanto como residencia habitual como inversión. ¡No pierdas la posibilidad de venir a verlo! 100% DE FINANCIACIÓN.",True,good,False,2211.0,True,True,True,True,[],False,False,649900.0,€,True,True,chalet,independantHouse,Brunete,"Casa independiente en calle Orquídeas, 4",Destacado,,,,,,,
108914892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/6b/94/833974669.webp,3248-24971,27,350000.0,flat,sale,75.0,2,1,calle de Boston,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4384007,-3.6642877,False,https://www.idealista.com/inmueble/108914892/,"Ideal inversores: Dos estancias sin ventana, 1 baño, 1 sala grande con ventanas a la calle, cocina grande con ventana a la calle y recibidor.  Advertencia: catastralmente el uso es distinto a vivienda.",False,good,False,4667.0,True,False,False,False,[],False,False,350000.0,€,,,flat,,"Guindalera, Madrid",Piso en calle de Boston,Destacado,,,,ss,True,True,
107269831,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/bc/2a/1308016664.webp,CANTOPICO,62,999000.0,chalet,sale,415.0,5,6,calle Canto del Pico,Madrid,Torrelodones,Los Ángeles - Jarandilla,es,,40.5837025,-3.9317493,False,https://www.idealista.com/inmueble/107269831/,"CAPITAL HOME TORRELODONES vende en EXCLUSIVA fantástico chalet INDEPENDIENTE de 415m2 construidos con excelentes y privilegiadas vistas al canto del pico y próximo al centro del pueblo, así como a todos los servicios como supermercados, transportes, centro de salud, colegios etc.  La vivienda en cuestión cuenta con 4 plantas: -Nada mas entrar, nos recibe un amplio HALL que da acceso a una espaciosa COCINA OFFICE, ideal para disfrutar de comidas en familia. El SALÓN muy luminoso y con una excelente distribución diferenciando la zona de comedor de la zona de descanso, conecta directamente con la parte trasera de la vivienda, donde podrás apreciar el jardín y la piscina.  En esta planta también disponemos de HABITACIÓN independiente con armarios empotrados y un BAÑO completo.  -En la planta noble de la vivienda nos encontramos con 3 DORMITORIOS, dos de ellos secundarios de gran tamaño con armarios empotrados y una inmensa habitación principal con zona de vestidor y espectacular ventanal que ofrece una luminosidad única. Dicha habitación cuenta con split de aire acondicionado y un BAÑO EN SUITE con doble seno y bañera de hidromasaje.  A su vez, la planta cuenta con 2 BAÑOS completos con bañera y ventana propia, que dan servicio a las habitaciones secundarias.  -La BUHARDILLA, un espacio diáfano de gran tamaño con armario empotrado y cuarto de BAÑO completo con plato de ducha, lo que hace de ésta, una estancia totalmente independiente con unas maravillosas vistas.  -En la planta baja de la vivienda contamos con un GARAJE con capacidad para 3 coches, sala de planchado y lavado y dos estancias adicionales, donde podrás ubicar tu zona de gimnasio o habitación de servicio.  -En cuanto a la zona exterior de la vivienda, contamos con PISCINA independiente con cascada, zonas verdes, barbacoa de obra y una majestuosa CASONA equipada con cocina completa con fuegos, campana y nevera, así como de un BAÑO completo, ideal para celebrar eventos respetando la privacidad de la vivienda.  -La vivienda cuenta con calefacción por aerotermia, placas solares, deposito de agua, ventanas climalit oscilobatientes, revestimiento de granito, persianas motorizadas, puertas de los garajes automáticas y materiales de muy buena calidad.  NO PIERDAS ESTA OPORTUNIDAD DE VIVIR EN UNA ZONA PRIVILEGIADA DE TORRELODONES. ¡CONTACTA CON NOSOTROS Y VEN A CONOCER TU FUTURO HOGAR!",True,good,False,2407.0,True,False,False,False,[],False,False,999000.0,€,True,True,chalet,independantHouse,"Los Ángeles - Jarandilla, Torrelodones",Casa independiente en calle Canto del Pico,Destacado,,,,,,,
108799172,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/7f/16/1355481638.webp,10008578,38,845000.0,flat,sale,61.0,1,1,calle de Javier Ferrero,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4478116,-3.6703029,False,https://www.idealista.com/inmueble/108799172/,"Vivienda2 presenta en exclusiva esta espectacular propiedad situada en la calle Javier Ferrero, en pleno distrito de Chamartín, una de las zonas residenciales más demandadas de Madrid. Se trata de una luminosa vivienda de 61m² construidos, ubicada en una tercera planta, con vistas despejadas y luz natural durante todo el día gracias a su excelente orientación. Este inmueble forma parte de un edificio de obra nueva finalizado en 2022, diseñado con los más altos estándares de calidad, eficiencia energética y confort moderno. Ubicada en pleno barrio de Ciudad Jardín Chamartín, esta vivienda en tercera planta es el lugar perfecto tanto para vivir como para invertir. Con 61m² construidos, Se encuentra en una zona residencial muy valorada, a pocos minutos de los principales ejes de Madrid.  Por qué es una excelente inversión? La ubicación inmejorable, en uno de los barrios residenciales más consolidados y demandados de Madrid, garantiza una alta demanda de alquileres de alta gama, lo que convierte esta propiedad en una opción segura y sólida para rentabilizar. El creciente interés por viviendas eficientes y con servicios premium refuerza aún más su potencial, todo con un enfoque sostenible y contemporáneo Ideal para quienes buscan un hogar con diseño, confort y acceso a espacios exclusivos, o para aquellos que deseen aprovechar el atractivo del mercado de alquiler en zonas prime de la ciudad. Piscina exterior, ideal para los días de verano. Gimnasio completamente equipado para el entrenamiento diario. Área wellness con hammam, sauna y tepidarium, una experiencia de spa dentro de casa. Salón social con mobiliario de alta gama, perfecto para reuniones, trabajo o relajación. Recepción física 24 horas, garantizando seguridad y atención permanente. Chamartín Bienestar, exclusividad y conexión con Madrid El barrio de Ciudad Jardín, en Chamartín, es sinónimo de calidad de vida, tranquilidad y alto nivel. Combina el ambiente residencial con una excelente oferta de servicios, restauración, zonas verdes y una inmejorable conexión con el centro de Madrid. A diferencia de las zonas más saturadas del centro, aquí se disfruta de espacios más amplios, privacidad y un entorno cuidado. La calle Javier Ferrero se ha convertido en un nuevo eje de modernidad y arquitectura sostenible, destacando por proyectos como el residencial Caledonian, referencia en diseño, eficiencia energética y estilo de vida urbano. Todo ello convierte a esta zona en una apuesta segura para vivir o invertir, en una de las áreas con mayor proyección de Madrid. Estaciones de metro cercanas: La calle Javier Ferrero cuenta con varias estaciones de metro a pocos minutos caminando, como Prosperidad (L4), Alfonso XIII (L4) y Avenida de América (L4, L6, L7 y L9), uno de los intercambiadores más importantes de Madrid. Esto permite una conexión directa y rápida con zonas clave como Nuevos Ministerios, Goya, Retiro, Sol o Chamartín. Autobuses: Numerosas líneas de autobús atraviesan las avenidas cercanas (como López de Hoyos y Príncipe de Vergara), facilitando un desplazamiento cómodo tanto por el barrio como hacia el centro de la ciudad. Acceso a M-30 y A-2: Gracias a su localización estratégica, la zona ofrece acceso inmediato a la M-30 y la A-2, conectando en pocos minutos con el aeropuerto Adolfo Suárez Madrid Barajas, IFEMA y otras zonas empresariales de la capital. Parque Berlín: A pocos minutos caminando, este emblemático parque es un pulmón verde ideal para pasear, hacer deporte o desconectar al aire libre. Auditorio Nacional de Música: Situado muy cerca, es una de las joyas culturales de Chamartín y ofrece una programación continua de conciertos de música clásica y contemporánea. Estadio Santiago Bernabéu y Paseo de la Castellana: La zona está a escasos min...",True,good,False,13852.0,True,False,True,False,[],False,False,845000.0,€,True,True,flat,,"Ciudad Jardín, Madrid",Piso en calle de Javier Ferrero,Destacado,,,,3,True,True,
108914071,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/18/74/1358782728.webp,,27,1750000.0,chalet,sale,466.0,3,4,calle Abeto,Madrid,Torrelodones,Los Robles,es,,40.5863732,-3.9174985,False,https://www.idealista.com/inmueble/108914071/,"^**^ESPECTACULAR CHALET TOTALMENTE A ESTRENAR EN LOS ROBLES, TORRELODONES^**^ Ubicada en una de las zonas más exclusivas de Torrelodones, en el entorno natural de Los Robles y a un paso del Monte de El Pardo, se alza esta magnífica vivienda de obra nueva diseñada para ofrecer una experiencia única de confort, sostenibilidad y diseño. La parcela, de 1.440 m2, destaca por su belleza natural, con vegetación autóctona, grandes formaciones de granito, pinos y enebros, creando un entorno exclusivo donde el cielo cobra protagonismo. La orientación y el desnivel del terreno —con una pendiente del 20% y una diferencia de cotas de hasta 12 metros— permiten disfrutar de vistas despejadas e incomparables durante todo el año. La vivienda, de 466 m2 construidos, presenta un diseño moderno y funcional con amplias estancias llenas de luz natural, distribuidas con criterio y elegancia. En la planta principal de 250 m2 se encuentra el distribuidor con escalera, aseo de cortesía, salón, sala de estar, sala de cine en casa, cocina-bar integrada, comedor, despacho, un dormitorio principal en suite con vestidor y baño, además de dos dormitorios adicionales con su correspondiente baño. Todas las estancias se comunican con una magnífica terraza de 118 m2, desde la cual se accede a una espectacular piscina infinity, perfectamente integrada en el paisaje. La planta baja, con 98 m2, alberga un hall distribuidor con escalera, una versátil sala multiusos, cuarto técnico y un amplio garaje. El sistema de climatización por aerotermia y la instalación de domótica de última generación garantizan un elevado confort con máxima eficiencia energética. La ubicación es inmejorable, con todos los servicios cercanos —centros educativos, supermercados, restauración, instalaciones deportivas— y excelentes comunicaciones tanto por carretera como por transporte público, lo que convierte a esta propiedad en una oportunidad única para quienes buscan una residencia exclusiva en un entorno natural privilegiado sin renunciar a la cercanía con Madrid. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.  NO COBRAMOS COMISIÓN AL COMPRADOR.",False,good,False,3755.0,True,False,False,False,[],False,False,1750000.0,€,True,True,chalet,independantHouse,"Los Robles, Torrelodones",Casa independiente en calle Abeto,Destacado,,,,,,,
108285867,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/a5/ee/1339558781.webp,PIS0088,28,296000.0,flat,sale,97.0,3,2,calle Real,Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,,40.446112,-4.0050931,False,https://www.idealista.com/inmueble/108285867/,"¡Oportunidad única en pleno centro de Villanueva de la Cañada! Descubre el potencial de esta luminosa y amplísima vivienda ubicada en una de las mejores zonas del municipio. Se trata de un piso para reformar, ideal para quienes buscan crear un hogar a su gusto en una ubicación inmejorable. La vivienda cuenta con tres dormitorios, dos baños completos, un gran salón comedor con muchísima luz natural y una cocina independiente con acceso a espacios exteriores que aportan aún más amplitud. Uno de sus grandes atractivos es la terraza acristalada, perfecta para disfrutar del sol durante todo el año, además de un patio interior que aporta privacidad y múltiples posibilidades. La luz y el espacio son los verdaderos protagonistas de esta propiedad, que destaca por su excelente distribución y su enorme potencial. Si sueñas con vivir en el corazón de Villanueva de la Cañada, rodeado de todos los servicios y con la posibilidad de diseñar tu casa ideal, esta es tu oportunidad. [IW].",False,renew,False,3052.0,True,False,True,False,[],False,False,296000.0,€,,,flat,,"Villanueva de la Cañada, Villanueva de la Cañada",Piso en calle Real,Destacado,320000.0,24000.0,7.0,2,True,False,
108154291,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/74/8e/1335485482.webp,25-026,70,610000.0,chalet,sale,315.0,5,3,calle Aragon,Madrid,Algete,,es,,40.6047198,-3.5011767,False,https://www.idealista.com/inmueble/108154291/,"PRIMER NIVEL INMOBILIARIA VENDE en exclusiva chalet independiente con unas vistas espectaculares a la Vega del Jarama, las Sierras de Guadarrama, Navacerrada y Somosierra, así como a las 5 Torres de Madrid desde la otra orientación. Se encuentra ubicado en la Urbanización Valderrey, situada en plena naturaleza en el término municipal de Algete y a pocos minutos en coche de la Plaza de Castilla. El chalet se emplaza en una parcela cuadrada de 1.340 metros con muro de piedra desde la puerta de entrada y cuenta con un jardín consolidado con árboles de gran tamaño, zona de huerto, frutales, riego automático con aspersores, etc. Además, tiene una gran privacidad, ya qué solo cuenta con una parcela colindante, teniendo un paso peatonal en el otro lateral y vistas despejadas a la Sierra en la parte trasera. Tiene una distribución muy cómoda en dos alturas: planta baja de 217 metros cuadrados y semisótano de 98 metros cuadrados, pudiendo acceder al inmueble por la puerta principal o por la zona de garaje. Se entra por un hall distribuidor que da acceso a un salón de gran tamaño equipado con chimenea y ventanales con buenas vistas y zona comedor. Hacia el otro lado accedemos al resto de la vivienda, encontrando 5 dormitorios, cocina con posibilidad de zona office y 3 baños, uno de ellos en suite en el dormitorio principal. Además, tiene una planta superior de 100 metros cuadrados a modo de buhardilla que actualmente no está habilitada, pero que permitiría la adaptación de más dormitorios o espacios comunes, pudiendo observarse la buena calidad de la construcción del tejado, que a su vez tiene una superficie e inclinación que permiten la instalación de placas solares. En el lado del garaje, contamos con espacio para 2 vehículos en el habitáculo principal y cuenta con una segunda estancia a modo de almacén o trastero donde se encuentra la instalación de la caldera de leña. En el exterior la vivienda dispone de 2 porches con orientación Sur y Norte para disfrutar al máximo del estupendo emplazamiento. Las ventanas son dobles, de aluminio-madera y están equipadas con rejería. La urbanización cuenta con zonas comunes dotadas, entre otras cosas, con una enorme piscina, zonas infantiles, etc. La distancia a la piscina es de escasos 100 metros desde la vivienda. Si necesitas financiación, consulta nuestra condiciones hipotecarías. ¡Más de 20 años nos avalan consiguiendo las mejores condiciones financieras del mercado!",True,good,False,1937.0,True,False,False,False,[],False,False,610000.0,€,True,True,chalet,independantHouse,Algete,Casa independiente en calle Aragon,Destacado,650000.0,40000.0,6.0,,,,
107691253,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/5b/54/1319921518.webp,4593,36,190000.0,duplex,sale,85.0,2,1,calle del Rosario,Madrid,Valdetorres de Jarama,,es,,40.6997397,-3.5146798,False,https://www.idealista.com/inmueble/107691253/,"¡ACOGEDOR DÚPLEX EN VALDETORRES! Perfectamente ubicado, con todos los servicios al alcance de la mano y distribuido en dos plantas de la siguiente manera. En la principal, luminoso salón comedor. La cocina, provista de muebles altos, bajos, electrodomésticos básicos y con salida al tendedero. En la planta superior, dos dormitorios con ventana. Algo a destacar en este tipo de inmueble. Ambos, con armarios empotrados y zona de almacenaje. El baño, provisto de plato de ducha, dará servicio a todas las estancias. Valdetorres de Jarama es un municipio situado al norte de Madrid, con una situación próxima a la carretera A-1 y cercanía al Río Jarama.  Dispone de todo tipo de servicios, colegio, polideportivo, comercios, gasolinera, etc, que hará de éste un lugar ideal para vivir.  La comunicación en transporte es muy buena, contando con redes de autobuses que nos comunicarán con Alcobendas, San Sebastián de los Reyes y Madrid-Plaza Castilla, así como con los pueblos cercanos, Fuente el Saz de Jarama, Algete, Talamanca, etc. …  Está rodeado de diferentes urbanizaciones que pertenecen al mismo: Silillos, El Mirador, La Cueva, La Escarabajosa, todas ellas cuentan con una gran ubicación y destacan por su tranquilidad y grandes parcelas, ideales para la vida en familia.    Si estáis buscando un lugar tranquilo y bien comunicado para vivir, no lo dudéis, ¡este es vuestro sitio!",False,good,False,2235.0,True,False,True,False,[],False,False,190000.0,€,,,flat,duplex,Valdetorres de Jarama,Dúplex en calle del Rosario,Destacado,,,,1,True,False,
107209769,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/04/53/1306236768.webp,jus407HA,22,850000.0,flat,sale,89.0,2,2,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4265388,-3.7014529,False,https://www.idealista.com/inmueble/107209769/,"Olisson Club presenta espectacular piso recién reformado en el prestigioso barrio de Justicia, una de las zonas mas exclusivas y demandadas de Madrid, este piso ofrece una ubicación inmejorable. A pocos pasos de la vibrante vida cultural, gastronómica y comercial del centro de la ciudad, con una amplia ofertas de restaurantes, tiendas boutique, galerías de arte y teatros. Además, la zona cuenta con excelentes conexiones de transporte publico, incluyendo varias líneas de metro y autobuses que facilitan el acceso a cualquier punto de Madrid. Situado en una finca clásica de 1940, este inmueble ha sido completamente reformado para ofrecer un diseño moderno y funcional, manteniendo el encanto y la elegancia que caracteriza a este histórico edificio. Con una superficie de 89 metros cuadrados, este piso situado en una entreplanta izquierda, esta listo para entrar a vivir. Cada detalle ha sido cuidadosamente diseñado para maximizar el confort y el estilo, convirtiéndolo en una oportunidad única tanto para vivir como para invertir. La vivienda cuenta con dos dormitorios, uno de ellos con un baño en suite, que ofrece mayor privacidad y comodidad. Ambas habitaciones destacan por su luminosidad, diseño contemporáneo y acabados de alta calidad. El salón es el corazón del hogar, con diseño abierto y acogedor, ideal para relajarse o disfrutar de reuniones con familiares y amigos. Sus amplias dimensiones y la luz natural que reciben crean un ambiente cálido y confortable. La cocina esta amueblada con muebles modernos y equipada con electrodomésticos de alta gama. Su diseño practico e integrado se adapta perfectamente al estilo de vida actual. La calidez de los suelos de madera aporta un toque acogedor y elegante a todas las estancias. El piso se vende amueblado, con mobiliario moderno y de excelente calidad, listo para entrar a vivir. Incluye un sistema de alarma de ultima generación para garantizar la seguridad de los residentes. Este piso combina a la perfecciona ubicación, diseño y comodidad. Su reciente reforma, la calidad de sus acabados y la posibilidad de adquirirlo amueblado lo convierten en una opción ideal tanto para quienes buscan un hogar en una de las mejores zonas de Madrid como para quienes desean invertir en un inmueble con alta demanda. No deje pasar esta oportunidad y solicite una visita hoy mismo. Descubra el encanto de vivir en Justicia. [IW].",True,good,False,9551.0,True,False,True,False,[],False,False,850000.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso,Destacado,,,,en,True,True,
107873455,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/7b/df/1326881869.webp,LAB6,25,309900.0,flat,sale,170.0,3,2,calle del Labrador,Madrid,Navalcarnero,La Dehesa - El Pinar,es,,40.298861,-3.9852111,False,https://www.idealista.com/inmueble/107873455/,"¡CAPITAL HOME NAVALCARNERO VENDE EN EXCLUSIVA MARAVILLOSA VIVIENDA EN EL PINAR! ¡Descubre tu nuevo hogar en El Pinar de Navalcarnero! Este piso es la joya que estabas buscando. Con una ubicación privilegiada en el barrio más novedoso de la zona, disfrutarás de la tranquilidad de estar rodeado por una extensa reserva de pinos, mientras tienes a tu alcance todos los servicios y comercios que necesitas. La urbanización cuenta con piscina comunitaria y un parque infantil, ideal para disfrutar del tiempo libre sin salir de casa. El piso, en perfecto estado de conservación, ofrece 170 m² construidos. Distribuidos en tres amplios dormitorios con armarios empotrados y dos baños completos. La cocina, equipada con tendedero, y un amplio y luminoso salón. Además, incluye dos plazas de garaje y dos trasteros, brindando comodidad y espacio adicional para tus pertenencias. Construido en 2007, el inmueble se encuentra en la tercera planta de un edificio con ascensor. Con una excelente comunicación con las principales carreteras y una gran afluencia de transporte público, este piso es ideal para quienes buscan calidad de vida sin renunciar a la conexión con el entorno urbano. ¡Y lo mejor de todo, financiación al 100%! No pierdas la oportunidad de vivir en este enclave único.",True,good,False,1823.0,True,False,True,False,[],False,False,309900.0,€,True,True,flat,,"La Dehesa - El Pinar, Navalcarnero",Piso en calle del Labrador,Destacado,,,,3,True,True,
107712112,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/79/a3/1320545950.webp,H18,22,169990.0,flat,sale,71.0,2,1,calle de Hilanderos,Madrid,Navalcarnero,Centro,es,,40.2881293,-4.0076565,False,https://www.idealista.com/inmueble/107712112/,"CAPITAL HOME NAVALCARNERO VENDE EN EXCLUSIVA EXCELENTE piso en el mismo centro urbano del municipio!  ¡Descubre tu nuevo hogar en el corazón del pueblo! Este magnífico piso de 71 m² útiles te ofrece todo lo que necesitas para vivir con comodidad y estilo. Situado en una finca con excelente ventilación y luminosidad, disfrutarás de un amplio salón comedor lleno de luz natural, ideal para tus momentos de relax o reuniones familiares. La cocina, espaciosa y funcional, cuenta con zona de tendedero y office, perfecta para los amantes de la gastronomía. El piso dispone de dos dormitorios, destacando el principal de gran amplitud, y una habitación secundaria con salida a la terraza. El baño completo cuenta con bañera amplia y espacio para almacenaje.  La finca está ubicada cerca de servicios, comercios, paradas de autobús y colegios, facilitando tu vida cotidiana. ¡No pierdas la oportunidad de vivir en este encantador hogar!",True,good,False,2394.0,True,False,True,False,[],False,False,169990.0,€,,,flat,,"Centro, Navalcarnero",Piso en calle de Hilanderos,Destacado,,,,1,True,False,
104255133,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/ff/ac/1336249334.webp,W-02UJN5,42,750000.0,chalet,sale,202.0,5,3,Becerril de la Sierra,Madrid,Becerril de la Sierra,,es,,40.7098391,-3.9960012,False,https://www.idealista.com/inmueble/104255133/,"Passivhaus en Becerril de la Sierra Engel&Völkers les presenta este exclusivo chalet de proyecto Passivhaus con todas ventajas de las nuevas energías e importante ahorro económico y un magnífico confort interior.  Diseño actual con grandes ventanales que le dan mucha luminosidad a todo el inmueble. Entrando en la vivienda, nos encontramos con un amplio hall en el que hay un amplio ropero y una habitación que actualmente cumple las funciones de despacho. Es una zona de mirador interior de diseño que nos lleva al acogedor salón con chimenea de cassette a tres cristales. Desde ese espacio disponemos de vista al jardín. La cocina está integrada en este espacio con un diseño actual, mobiliario de alta gama, amplia zona de office y gran ventanal con salida al jardín. La zona de noche está compuesta por un dormitorio principal con mucha luz, amplio vestidor y baño en suite. Dos dormitorios mas, de dimensiones agradables y un baño completo. Desde ese mismo espacio accedemos a un patio interior que nos conduce a una zona independiente con habitación y baño completo, ideal para recibir visitas y no perder la intimidad. Suelo de tarima en toda la casa y en cocina y baños gres. Dispone de dos salidas directas a la zona de jardín, que tiene varias estancias. Una muy próxima de la cocina dándola uso como porche/cenador, otra de piscina con solarium y otras dedicadas a propio jardín con huerto, que junto con las vistas despejadas hacen un entorno muy agradable y con intimidad. Fue construida con materiales de altas calidades y aislamiento acústico y termino, ya que se utilizó sate, termoarcilla y la carpintería dispone de triple acristalamiento. Cuenta con varios sistemas de calefacción que la convierten en una vivienda muy eficiente. Sistema de ventilación cruzada ( Siber Df Evo 2), 8 placas solares, sistema de AC/bomba de calor por conductos hacia habitaciones y zona de salón-cocina. Becerril de la Sierra se ubica en un enclave único dentro del Parque Nacional Sierra de Guadarrama: a 45 km de la capital con dos vías principales, una a través de M601 que da acceso a AP-6 y otra por M-607 que comunica con la carretera de Colmenar y Plaza Castilla. Próxima a la estación de esquí Puerto de Navacerrada, Valle de La Barranca, embalses de Santillana y Navacerrada, con parajes espectaculares para todo tipo de actividades en la naturaleza. Posee una amplia oferta de restaurantes, actividades culturales y deportivas, diversidad de colegios, públicos, privados, concertados y bilingües. También cuenta con un amplio espectro de centros comerciales. A menos de 10 minutos en coche se encuentra el Hospital General de Collado Villalba.",True,good,False,3713.0,True,False,True,False,[],False,False,750000.0,€,True,True,chalet,independantHouse,Becerril de la Sierra,Casa independiente,Destacado,,,,,,,
108795047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/06/c7/1356726135.webp,PR99559330AP,33,2350000.0,flat,sale,213.0,4,4,calle de O'Donnell,Madrid,Madrid,Retiro,es,Ibiza,40.4209779,-3.6745004,False,https://www.idealista.com/inmueble/108795047/,"Residencia de Alta Distinción en el Barrio del Retiro (Calle O Donnell) Un Icono de Lujo y Estilo. Para quienes buscan algo más que una propiedad, esta residencia representa una experiencia de vida única. Ubicada en el corazón del elegante Barrio del Retiro, a escasos pasos del parque más emblemático de Madrid, esta joya de 213 m² construidos con elementos comunes según Catastro, redefine el concepto de exclusividad. Un hogar pensado para quienes aprecian la excelencia en cada detalle y desean habitar un entorno donde el diseño, el confort y la ubicación se unen en perfecta armonía. Pura elegancia. Espacios que inspiran. Desde el acceso, la vivienda transmite una sensación de amplitud y sofisticación. La zona social —de concepto abierto— conecta de forma fluida el salón, el comedor y el área de estar, todos iluminados por grandes ventanales que dan paso a una terraza privada con vistas despejadas. Suelos de madera natural, techos altos, líneas puras y una paleta cromática cuidadosamente elegida crean una atmósfera envolvente, cálida y refinada. Listo para entrar. Preparado para impresionar. La propiedad se entrega completamente amueblada y decorada con un gusto majestuoso. Cada pieza ha sido seleccionada para encajar en un concepto de lujo atemporal: diseño sin excesos, materiales nobles y una atención artesanal al detalle. Solo tendrás que llegar… y dejarte llevar. Cocina de autor, equipada para el día a día o para cenas memorables. Mobiliario a medida, electrodomésticos de gama profesional y zona de lavado independiente. Entrada de servicio para una gestión discreta y funcional. Descanso al nivel de los mejores hoteles del mundo. Tres suites privadas con baños revestidos en mármol y armarios empotrados de diseño italiano. La suite principal: un verdadero santuario con vestidor y baño tipo spa. Cuarto dormitorio en suite adicional, perfecto para invitados o staff. Calidades que elevan el estándar. Suelos de madera en zonas sociales y porcelánico premium en zonas húmedas. Ventanas con doble acristalamiento de alta eficiencia. Climatización central con control zonificado, domótica integral, Smart TVs y red de datos avanzada. Servicios que acompañan el estilo de vida. Trastero privado. Área comunitaria para bicicletas. Edificio representativo con dos ascensores, portero físico y seguridad. ITE favorable hasta 2031. Barrio del Retiro: exclusividad con alma madrileña. Situado en una de las zonas más deseadas de Madrid, junto a su pulmón verde y rodeado de arte, gastronomía de autor y boutiques selectas. Conexiones inmediatas a las principales arterias de la ciudad, a un paso de la Milla de Oro y de los mejores servicios de la capital. Una propiedad única, para quienes no se conforman con lo bueno y solo consideran lo extraordinario. Vive donde siempre has querido estar. Llámenos para concertar una visita. NO COBRAMOS HONORARIOS AL COMPRADOR.",True,good,False,11033.0,True,False,True,False,[],False,False,2350000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de O'Donnell,Destacado,,,,5,True,True,
