propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
108554902,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/ab/7b/1348326932.webp,,45,,1500000.0,countryHouse,sale,400.0,,9,3,Villamanta,Madrid,Villamanta,,es,,40.2982646,-4.1103018,False,https://www.idealista.com/inmueble/108554902/,"Exclusiva Finca de recreo ubicada a 30 minutos del centro de Madrid, con Casa Principal, Casa para Guardeses, piscina, campo de fútbol, garaje y zona de barbacoa. Lujo Rural en la Comunidad de Madrid. Lujo Rural tiene el placer de presentar esta magnífica Finca Rústica ideal para disfrutar de un entorno rural impresionante y a tan solo un paso del centro de Madrid.  La vivienda principal está construida en la parte más alta de la finca, lo cual otorga una vista 360º absolutamente espectacular desde cualquier zona. Esta vivienda tiene una sola planta, la cual se compone de un gran salón comedor con chimenea, cocina, 6 habitaciones dobles y 2 baños. En el exterior podemos encontrar una zona de barbacoa techada, cenador con unas vistas absolutamente espectaculares, amplia zona de aparcamiento y garaje para 2 vehículos. Frente a la vivienda principal se encuentra la zona de la piscina con una bonita zona de solarium con vistas al horizonte. Espectacular. El resto del exterior son amplias zonas ajardinadas, con grandes árboles, plantas y arbustos. También existe un campo de fútbol. En la zona baja de la finca se ubica una pequeña construcción utilizada actualmente como Casa de Guardeses. Esta vivienda se compone de 3 habitaciones, 1 baño completo, salón comedor y cocina. En el exterior podemos encontrar una piscina de verano, zona infantil con columpios, cenador y barbacoa. Es ideal para poder explotar como alojamiento rural. El resto de la finca se puede utilizar para explotación agrícola o ganadera. Las principales características de esta propiedad son las siguientes: - A 30 minutos del centro de Madrid. - Finca Rústica con preciosas vistas 360º. - Casa principal, Casa para guardeses, piscina garaje, barbacoa y campo de fútbol. - Ideal para explotar como Alojamiento rural o finca para realizar eventos. En Lujo Rural, estamos especializados en la venta de Propiedades Rústicas de Lujo, las cuales seleccionamos y conocemos personalmente una a una. Ofrecemos un trato absolutamente único y totalmente personalizado a todos nuestros clientes. Además, contamos con un Servicio Profesional de Búsqueda (Personal Shopper Inmobiliario), destinado a encontrar aquella Propiedad Rústica Especial que tanto tiempo llevas buscando... También ofrecemos un completo Servicio Postventa para que no te tengas que ocupar de nada: reformas de todo tipo, mudanza, limpieza, gestión del alquiler, etc. El Lujo Rural existe y nosotros lo vendemos: Casas de Campo, Fincas Rústicas, Molinos y Palacetes, Casas de Pueblo con Encanto, grandes Complejos Rurales, etc. No dude en contactar con nosotros para visitar esta propiedad.",False,good,False,,3750.0,False,False,False,False,[],False,False,1500000.0,€,countryHouse,Villamanta,Finca rústica,Destacado,,,,countryHouse,True,True
108436994,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/03/14/1344836335.webp,RP052025138696,35,2,327260.0,flat,sale,127.0,True,3,2,Centro,Madrid,Arganda,Centro,es,,40.3027975,-3.4480637,False,https://www.idealista.com/inmueble/108436994/,"Redpiso Arganda del Rey pone a la venta fabuloso piso en la Zona del Hospital. Esta vivienda de 127m2 construidos; (101m2 útiles) se distribuye de la siguiente manera: Recibidor con armario empotrado. Gran salón de 22m2 independiente, exterior y muy luminoso, con aire acondicionado individual por conductos y toldos. Cocina amueblada y equipada de 18m2 con salida a un cómodo tendedero. 2 baños completos, uno de ello en suite con plato de ducha el otro baño completo con bañera y ambos con mamparas. 3 grandes dormitorios, el principal cuenta con 16,12m2 armario empotrado de tres cuerpos y baño en suite, los otros 2 dormitorios muy espaciosos también de 10,22m2 y otro de 11,7m2, ambos con armarios empotrados exteriores y aire acondicionado por conductos. También cuenta con un trastero con 8m2 que tiene una pequeña terraza, y para más comodidad una cuenta con una plaza de garaje. Inmejorable ubicación, múltiples servicios alrededor (pequeños y grandes comercios, transporte público, centros de educación, hospital, muy cerca del metro). Redpiso le ofrece además la mejor financiación, a través de DCREDIT. No deje de visitarlo.",True,good,False,True,2577.0,False,False,False,False,[],False,False,327260.0,€,flat,"Centro, Arganda",Piso,Destacado,,,,,True,True
108596635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/df/75/1349513064.webp,RP1312025139393,18,1,250900.0,flat,sale,70.0,True,2,1,Barrio La Fortuna,Madrid,Leganés,La Fortuna,es,La Fortuna,40.3549179,-3.7782521,False,https://www.idealista.com/inmueble/108596635/,"Bonita vivienda reformada en la fortuna. Dispone de dos dormitorios, salón, cocina con zona de lavado, baño y terraza. Tiene trastero y dos plazas de garaje incluidas en el precio. Está situado en una zona consolidada, con todo tipo de servicios y cercano al centro comercial sambil y a la estación de metro la fortuna. Este anuncio no es vinculante, puede contener errores, y está sujeto a posibles modificaciones (comerciales, jurídicas o por expreso deseo de la propiedad). Se muestra a título informativo y no contractual. La información aquí contenida no debe considerarse como oferta de compra o financiación, debiendo para esta finalidad dirigirse a nuestro departamento financiero, nuestro departamento comercial o nuestras oficinas para ofrecerle una información más detallada vinculada con el inmueble.",True,good,False,True,3584.0,False,False,False,False,[],False,False,250900.0,€,flat,"La Fortuna, Leganés",Piso,Destacado,,,,,True,True
108537468,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/aa/41/1347832352.webp,RP222025139110,17,3,269900.0,flat,sale,75.0,True,3,1,Barrio Zarzaquemada,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.3359443,-3.7553572,False,https://www.idealista.com/inmueble/108537468/,"Vivienda totalmente reformada en zarzaquemada, cuenta con de 3 dormitorios, salón, cocina y baño completo. Paredes lisas, puertas lacadas blancas, ventanas aluminio blanco y cristales climalit, suelo porcelánico. Situado en un barrio consolidado, con todos los servicios a tu alcance: supermercados, colegios, centro de salud, etc, y con excelentes conexiones de transporte público, cerca del metro y de renfe. No dude en visitar el inmueble sin ningún tipo de compromiso. Recuerde que nuestro departamento financiero d. Credit, puede gestionar su hipoteca buscándole las mejores condiciones. Este anuncio no es vinculante, puede contener errores, y esta sujeto a posibles modificaciones (comerciales, jurídicas o por expreso deseo de la propiedad). Se muestra a título informativo y no contractual. La informacion aquí contenida no debe considerarse como oferta de compra o financiacion, debiendo para esta finalidad dirigirse a nuestro departamento financiero, nuestro comercial o nuestras oficinas, para ofrecerle una informacion más detallada vinculada con el inmueble.",True,good,False,True,3599.0,False,False,False,False,[],False,False,269900.0,€,flat,"Zarzaquemada, Leganés",Piso,Destacado,,,,,,
106982554,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/8c/f3/1299459272.webp,,28,1,360000.0,flat,sale,75.0,True,3,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4070973,-3.7031264,False,https://www.idealista.com/inmueble/106982554/,"Urban Magerit comercializa esta vivienda de 75 m² ubicada en la vibrante zona de Lavapiés. ¡Vivienda con gran potencial en el centro de Madrid ¡Cuenta con 2 balconadas exteriores que aportan gran luminosidad y encanto a cada rincón! Dispone de salón, tres dormitorios amplísimos, espaciosa cocina con una terraza de uso privativo y baño. La vivienda es de techos altos. Ubicada en pleno centro de Lavapiés, en una zona llena de vida, cultura y excelentes conexiones de transporte. Ideal para inversores o particulares que deseen personalizar un espacio único en uno de los barrios más vibrantes de Madrid. A pocos pasos del Rastro, a 300 metros de la estación de metro y cercanías Embajadores y 5 minutos en coche de la estación de tren de Atocha, lo que facilita el acceso a varias opciones de transporte y servicios. La vivienda esta para reformar con grandes posibilidades gracias a su amplia distribución. No cobramos honorarios al comprador.",False,renew,False,True,4800.0,False,False,False,False,[],False,False,360000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso,Destacado,,,,,,
108304507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/ed/bd/1340118393.webp,RP2662025138214,77,,1150000.0,chalet,sale,464.0,,5,4,Berrocales de Jarama,Madrid,Paracuellos de Jarama,Berrocales de Jarama,es,,40.4725124,-3.5104688,False,https://www.idealista.com/inmueble/108304507/,"Redpiso Paracuellos de Jarama vende en exclusiva este grandioso chalet independiente con parcela de 2239 metros, se encuentra situado en la Urbanización Los Berrocales, una de las urbanizaciones más tranquilas, acogedoras y exclusivas de la zona norte de la Comunidad de Madrid. El chalet dispone de 390 metros cuadrados distribuidos en dos plantas, rodeado de un jardín mediterráneo lleno de plantas con colores vibrantes que lo convierten en un lugar cálido, acogedor y lleno de vida. El jardín cuenta con zona de recreo infantil, casa de aperos, una bonita bodega con baño, dos porches exteriores y una gran piscina con espacio infantil que será su oasis de relajación y diversión en el verano.  En la planta baja de la vivienda nos encontramos con un gran hall de entrada que nos da paso a un majestuoso salón-comedor de más de 50 metros cuadrados, el salón dispone de chimenea, acceso directo al jardín y se comunica con una espectacular cocina independiente equipada con los mejores materiales del mercado, desde la cocina se accede a un porche con barbacoa de obra donde podrán disfrutar de grandes momentos de ocio. La planta baja, además, dispone de una sala de estar con chimenea, un amplio dormitorio, un hermoso baño con plato de ducha, un aseo de cortesía y un espacio para despensa.  En la planta superior nos encontramos con una zona de relax, 2 grandes baños completos y 4 descomunales dormitorios equipados con armarios empotrados. Esta planta también alberga dos coquetas terrazas. La propiedad destaca la construcción de esta vivienda ya que su armazón y muro exterior está construido con bloques de piedra maciza de granito procedentes de la antigua Cantera de Becerril de la Sierra. Cuenta con alarma, rejas en las ventanas y todas las puertas de acceso son acorazadas con cerraduras de seguridad. Dispone de ventanas de madera con cristal térmico con dobles ventanas, calefacción por gasoil, aire acondicionado y suelos de mármol en toda la planta inferior incluyendo escalera y porches exteriores. El jardín posee iluminación por todo su alrededor, riego por goteo y aspersores. El garaje tiene capacidad para 4 automóviles grandes, cuenta con doble puertas independientes, un gran trastero y cuarto de calderas. Todas las puertas son automáticas. La urbanización está vigilada 24 horas por seguridad privada, tiene club social con piscinas, parroquia, zonas deportivas, restaurantes y zonas verdes.",True,good,False,,2478.0,False,False,False,False,[],False,False,1150000.0,€,chalet,"Berrocales de Jarama, Paracuellos de Jarama",Casa independiente,Destacado,,,,independantHouse,True,True
108398215,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/7b/cb/1343006388.webp,RP222025138585,19,1,339900.0,flat,sale,103.0,True,3,2,Barrio Leganés norte,Madrid,Leganés,Leganés norte,es,Leganés norte,40.3448854,-3.7486755,False,https://www.idealista.com/inmueble/108398215/,"Magnífica vivienda en Leganés Norte, una de las mejores zonas de Leganés. Se encuentra en una primera planta y tiene 3 habitaciones, 2 baños, salón y cocina. Urbanización cerrada con zonas comunes con piscina. Dispone de plaza de garaje y trastero. Dada su ubicación inmejorable se encuentra muy cerca de la estación de Renfe. También todo tipo de líneas urbanas e interurbanas de autobús tienen parada cercana a la vivienda. Puedes visitar el inmueble sin ningún tipo de compromiso. Para tu hipoteca asesórate con nuestro departamento financiero y te ofreceremos las mejores condiciones. Puedes disfrutar de las posibilidades que te ofrece nuestro departamento financiero D. Credit a la hora de tramitar tu hipoteca. ¡No lo dudes! llama, o acércate a nuestra oficina, podrás visitar este u otro de los inmuebles de nuestra cartera. ESTE ANUNCIO NO ES VINCULANTE, PUEDE CONTENER ERRORES, Y ESTA SUJETO A POSIBLES MODIFICACIONES (Comerciales, Jurídicas o por expreso deseo de la Propiedad). SE MUESTRA A TÍTULO INFORMATIVO Y NO CONTRACTUAL. LA INFORMACION AQUÍ CONTENIDA NO DEBE CONSIDERARSE COMO OFERTA DE COMPRA O FINANCIACION, DEBIENDO PARA ESTA FINALIDAD DIRIGIRSE A NUESTRO DEPARTAMENTO FINANCIERO, NUESTRO COMERCIAL O NUESTRAS OFICINAS, PARA OFRECERLE UNA INFORMACION MÁS DETALLADA VINCULADA CON EL INMUEBLE.",True,good,False,True,3300.0,False,False,False,False,[],False,False,339900.0,€,flat,"Leganés norte, Leganés",Piso,Destacado,,,,,True,True
108592327,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/e8/05/1349392166.webp,L12 CIEMPOZUELOS 25/03,27,4,235000.0,flat,sale,86.0,True,3,1,Casco Antiguo norte,Madrid,Ciempozuelos,Casco Antiguo norte,es,,40.1611956,-3.6205348,False,https://www.idealista.com/inmueble/108592327/,"LÍNEA 12 PROYECTOS INMOBILIARIOS VENDE: EN URBANIZACIÓN LOS JARDINES Vivienda en casco antiguo zona norte de CIEMPOZUELOS en URBANIZACIÓN CON PISCINA. Piso en cuarta planta con ascensor de tres dormitorios con terraza en una de las mejores zonas. Cuenta con todo tipo de servicios a menos de 500m tales como: -Centro De Salud De Ciempozuelos -Hospital Complejo Asistencial Benito Menni -Supermercados: Mercadona, Día y Alcampo. -Colegio Privado Arco Iris. Escuela/Instituto -Colegio De Educación Infantil Y Primaria Virgen Del Consuelo. Escuela/Instituto -Colegio De Educación Infantil Y Primaria Andrés Segovia. -Instituto De Educación Secundaria Francisco Umbral. -Autobuses.",False,good,False,True,2733.0,False,False,False,False,[],False,False,235000.0,€,flat,"Casco Antiguo norte, Ciempozuelos",Piso,Destacado,,,,,,
108764200,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/bc/55/1354451597.webp,RP962025140027,6,5,1900000.0,flat,sale,135.0,True,3,4,calle del Doctor Castelo,Madrid,Madrid,Retiro,es,Ibiza,40.4218019,-3.6740414,False,https://www.idealista.com/inmueble/108764200/,"INMOBILIARIA REDPISO VENDE PISO REFORMADO EN BARRIO RETIRO - MADRID Se trata de un piso en la quinta planta exterior y totalmente reformado con buena luminosidad de 135 m2 construidos. Cuenta con tres dormitorios amplios, 3 baños y uno de cortesía. Este piso cuenta con un amplio salón- comedor y una cocina americana creando un espacio unificado, más amplio, luminoso y social. Dando esa funcionalidad y modernidad donde se convierte en un área donde la familia o los invitados pueden reunirse mientras cocina o come. Con Sistema Airzone de aire acondicionado por conductos que proporciona confort térmico y una mejor calidad del aire, permitiendo mantener una temperatura estable. Su gran atractivo es el Parque del Retiro, que aporta un espacio verde único en la ciudad para actividades al aire libre. Está situado a 7min andando de El Retiro. Esta zona está en auge debido a la subida de precios que está teniendo el Barrio Retiro. Los bulevares del barrio de Retiro en Madrid son uno de los atractivos más encantadores de esta área, reflejando la elegancia y la serenidad que caracteriza a este entorno. Oportunidad ideal para disfrutar de uno de los mejores barrios de Madrid. Contáctanos para más información o para programar una visita.",False,good,False,True,14074.0,False,False,True,False,[],False,False,1900000.0,€,flat,"Ibiza, Madrid",Piso en calle del Doctor Castelo,Destacado,,,,,,
107459046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/07/07/1313219242.webp,Piso210k,7,en,225000.0,flat,sale,70.0,True,2,1,calle Barberán y Collar,Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.4994226,-3.3484603,False,https://www.idealista.com/inmueble/107459046/,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES BARRIO JUAN DE AUSTRIA - EL VAL: EN VENTA EXCELENTE PISO EN EL BARRIO DEL PILAR-LA BRIPAC: Tecnocasa Vende estupendo piso TOTALMENTE REFORMADO con muy buena orientación. Ubicado en Zona dotada de todos los servicios andando, como farmacias, comercios, colegios, institutos, Centro de Salud, GALERIA COMERCIAL 'JUAN DE AUSTRIA', Centro Comercial El Val, etc.. . También cuenta con numerosas zonas verdes. La vivienda es de muy buena construcción y cuenta con una buena distribución que ofrece amplísimas posibilidades: Contamos con Hall de entrada, Salón-Comedor y suelo de tarima AC5 en muy buen estado, Cocina espaciosa, 2 amplias habitaciones con dos amplios armarios empotrados y cuanta con una gran luz, Cuarto de Baño completo con Ducha. El piso es muy luminoso y dotado de un gran salón-comedor y amplias habitaciones. Cuenta con ventanas climalit en toda la vivienda. Cuenta con una magnifica luz y mucha ventilación. Además la vivienda cuenta con zonas comunes en muy buen estado y cercanía al centro de Alcalá de henares a tan solo ""5 "" min. VENGA A VISITARLO SIN COMPROMISO, Y RECUERDE QUE LE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO FINANCIERO KIRON Y CONDICIONES ESPECIALES DE FINANCIACIÓN A TIPO VARIABLE, FIJO Y MIXTO.",False,good,False,False,3214.0,False,False,False,False,[],False,False,225000.0,€,flat,"El Pilar - Bripac, Alcalá de Henares",Piso en calle Barberán y Collar,Destacado,,,,,,
108597811,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/31/5c/1353471375.webp,,1,2,1360000.0,penthouse,sale,267.0,True,4,4,calle de Manuel de Falla,Madrid,Pozuelo de Alarcón,Zona norte,es,Zona norte,40.4551969,-3.8164061,False,https://www.idealista.com/inmueble/108597811/,"HALFEN REAL ESTATE VENDE este Exclusivo ÁTICO que combina elegancia, modernidad y el máximo confort. Con 267 m² construidos y 165 m² útiles, esta vivienda ofrece amplitud, luminosidad y una distribución perfecta para quienes buscan un hogar exclusivo en Madrid. Características principales: 4 dormitorios, incluyendo una espectacular suite principal 3 baños completos con acabados de alta calidad Salón-comedor amplio y luminoso, con acceso directo a una terraza privada Cocina de diseño, equipada con electrodomésticos de última generación Terraza privada con vistas a la piscina, perfecta para relajarse o recibir invitados Extras que marcan la diferencia: Obra nueva con materiales de primera calidad Orientación este, disfrutando de luz natural durante todo el día Edificio moderno con ascensor, servicio de portería y acceso adaptado 2 plazas de garaje incluidas Si buscas exclusividad, diseño y comodidad en una ubicación privilegiada, ¡este ático es para ti! Disponemos de una gran oferta de propiedades que no están publicadas en portales inmobiliarios. Consulte nuestro Instagram: @falfen_realestate. HALFEN Real Estate, Inmobiliaria de lujo en Madrid especializada en alquilar y vender inmuebles en las mejores zonas de Madrid. También trabajamos como Personal Shopper Inmobiliario, donde asesoramos y guiamos a nuestros clientes en todo el proceso con un servicio muy personalizado y exclusivo.",False,good,False,True,5094.0,False,False,False,False,[],False,False,1360000.0,€,flat,"Zona norte, Pozuelo de Alarcón",Ático en calle de Manuel de Falla,Destacado,,,,penthouse,True,True
108474883,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/0e/a6/1346024376.webp,,15,bj,139900.0,flat,sale,77.0,True,1,1,Barrio Casco Antiguo,Madrid,Leganés,Centro,es,Casco Antiguo,40.3259282,-3.7653005,False,https://www.idealista.com/inmueble/108474883/,"¡Descubre tu nuevo hogar en el corazón de Leganés! Este encantador piso de 77 m² construidos es perfecto para parejas o como primera vivienda. Con un ambiente cálido y acogedor, la cocina-comedor luminosa y moderna se convierte en el lugar ideal para disfrutar de momentos inolvidables. Los amplios ventanales permiten que la luz natural inunde el espacio, creando una atmósfera agradable en cada rincón. La habitación es espaciosa y ofrece vistas preciosas, mientras que el baño está equipado con un práctico plato de ducha. Además, cuenta con preinstalación de aire acondicionado y calefacción eléctrica, asegurando tu confort durante todo el año. En la segunda planta, encontrarás un amplio espacio diáfano de 36 m², perfecto para personalizar a tu gusto. Ubicado a pocos pasos de la Universidad y del centro de Leganés, tendrás acceso a todo tipo de servicios, desde tiendas hasta restaurantes y todo tipo de transportes¡No dejes pasar esta oportunidad única de vivir en un lugar que combina comodidad y ubicación! Ven a visitarlo y enamórate de tu nuevo hogar.",False,good,False,False,1817.0,False,False,False,False,[],False,False,139900.0,€,flat,"Casco Antiguo, Leganés",Piso,Destacado,,,,,,
108522731,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/54/0d/1347421747.webp,LCM37204,61,4,249000.0,flat,sale,74.0,True,3,1,Barrio San Diego,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3873642,-3.6718285,False,https://www.idealista.com/inmueble/108522731/,"La Casa Agency ofrece en venta una vivienda situada en una cuarta planta exterior (sin ascensor), con una superficie construida de 74 m² y una distribución muy eficiente que permite aprovechar al máximo cada espacio del hogar. El inmueble se encuentra en buen estado, apto para entrar a vivir o reformar según las preferencias del nuevo propietario. Cuenta con tres habitaciones, lo que la convierte en una opción ideal tanto para familias como para quienes requieren espacios adicionales para trabajar desde casa, estudiar o almacenar. El salón es muy luminoso gracias a su orientación exterior, lo que proporciona luz natural durante gran parte del día. La cocina, amplia y funcional, permite diversas posibilidades de reforma, y el baño está completamente equipado y en buenas condiciones. La distribución es práctica, con muy pocos pasillos y una clara diferenciación entre las zonas comunes y las áreas de descanso. Además, dispone de calefacción individual por gas natural, lo que asegura una temperatura agradable durante todo el año. Está ubicada en el barrio de San Diego, una zona consolidada y con ambiente de barrio, a solo 10 minutos caminando de la estación de Cercanías Asamblea de Madrid-Entrevías, lo que proporciona una excelente conexión con el resto de la ciudad. En los alrededores hay todo tipo de servicios: supermercados, colegios, tiendas, zonas verdes y una amplia oferta de ocio y restauración. Una vivienda con buena iluminación, funcional y estratégicamente situada, ideal tanto como residencia habitual como para inversión.",False,good,False,False,3365.0,False,False,False,False,[],False,False,249000.0,€,flat,"San Diego, Madrid",Piso,Destacado,,,,,,
107864304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/f0/88/1326600644.webp,RP1572025136538,32,bj,174500.0,flat,sale,72.0,True,3,1,Loeches,Madrid,Loeches,,es,,40.381336,-3.4100643,False,https://www.idealista.com/inmueble/107864304/,"Se vende piso en loeches, madrid. La zona cuenta con todos los servicios: comercios, transporte público, centro salud, centro de estudios.  se distribuye en: hall entrada, salon amplio, luminoso; cocina moderna - amueblada, 3 dormitorios, baño equipado con plato de ducha, * suelos de parquet; calefacción de gas natural individual. Patio uso privativo. Finca construida en 1985. ¡visita sin compromiso!  *asesoramiento gratuito con nuestro departamento financiero dcredit*.",True,good,False,False,2424.0,False,False,False,False,[],False,False,174500.0,€,flat,Loeches,Piso,Destacado,,,,,,
107740468,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/93/99/1321838280.webp,1458,34,,330000.0,flat,sale,118.0,False,3,2,calle Teruel,Madrid,Torrejón de Ardoz,Noreste,es,,40.4624926,-3.4632095,False,https://www.idealista.com/inmueble/107740468/,"Piso en venta en zona Juncal. Tiene 118 m2 , distribuidos en 3 dormitorios, 2 baños, salón y cocina independiente con terraza tendedero. La vivienda se vende con garaje. Memoria de calidades; calefacción individual de gas natural caldera semi nueva , a/a en el salón, suelo de parquet, puertas de madera.",False,good,False,True,2797.0,False,False,False,False,[],False,False,330000.0,€,flat,"Noreste, Torrejón de Ardoz",Piso en calle Teruel,Destacado,,,,,True,True
106732549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/46/48/1292331908.webp,,44,,1110000.0,chalet,sale,440.0,,5,3,Barrio Monte Rozas,Madrid,Las Rozas de Madrid,Monte Rozas,es,Monte Rozas,40.5246824,-3.9233797,False,https://www.idealista.com/inmueble/106732549/,"Espectacular chalet independiente en Las Rozas de Madrid Te presentamos este magnífico chalet ubicado en una de las zonas más exclusivas de Las Rozas, en la urbanización de Monte Rozas, en el norte de Madrid. Este municipio, conocido por su excelente calidad de vida, ofrece una combinación única de tranquilidad, servicios de alta calidad y una privilegiada cercanía al centro de Madrid. Esta impresionante propiedad se encuentra en una parcela de 2.000 m², rodeada de, jardines privados, y cuenta con una piscina exclusiva, amplias zonas verdes, porches y terrazas que invitan al descanso y la relajación. Con 430 m² construidos distribuidos en dos plantas, esta vivienda destaca por su amplitud, funcionalidad y acabados de calidad. Planta baja: - Amplio hall de entrada que da paso a las principales estancias. - Dos salones independientes, perfectos para diferentes ambientes. - Una elegante biblioteca y un espacioso comedor. - Cocina de más de 20 m², equipada con zona de comedor, espacio de cocina y despensa, con salida al tendedero y acceso a una cómoda sala de ocio y una terraza. - Un dormitorio ideal para invitados o despacho. - Baño completo para mayor comodidad. - Acceso directo al garaje privado desde el interior. Planta superior: - Cuatro dormitorios amplios y luminosos. - El dormitorio principal cuenta con un baño en suite. - Un segundo baño completo que da servicio al resto de las habitaciones. La urbanización Monte Rozas ofrece un entorno seguro y exclusivo, con seguridad privada y vigilancia 24 horas. Además, cuenta con parada de autobús cercana y una excelente conexión con Madrid capital y el resto de Las Rozas. Esta propiedad es perfecta para quienes buscan un entorno tranquilo, privacidad, y todas las comodidades que ofrece vivir en una de las mejores zonas residenciales de Madrid. ¡No dejes pasar la oportunidad de visitar este increíble chalet y descubrir su encanto! Contacta con nosotros para más información y concertar una visita.",True,good,False,,2523.0,False,False,False,False,[],False,False,1110000.0,€,chalet,"Monte Rozas, Las Rozas de Madrid",Casa independiente,Destacado,,,,independantHouse,True,True
108372509,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/d7/34/1342150079.webp,RP222025138483,17,bj,274900.0,flat,sale,83.0,True,2,1,Barrio Leganés norte,Madrid,Leganés,Leganés norte,es,Leganés norte,40.3430006,-3.7545155,False,https://www.idealista.com/inmueble/108372509/,"¡Oportunidad en Leganés Norte¡ Vivenda en una de las mejores zonas de Leganés. Es una planta baja y tiene 2 habitaciones, 1 baño con plato de ducha, salón y cocina con tendedero y con salida a un patio de 12 m2. Orientación sur. Urbanización cerrada con zonas comunes. Dispone plaza de garaje y trastero. Dada su ubicación inmejorable se encuentra muy cerca de la estación de Renfe. También todo tipo de líneas urbanas e interurbanas de autobús tienen parada cercana a la vivienda. Puedes visitar el inmueble sin ningún tipo de compromiso. Para tu hipoteca asesórate con nuestro departamento financiero y te ofreceremos las mejores condiciones. Puedes disfrutar de las posibilidades que te ofrece nuestro departamento financiero D. Credit a la hora de tramitar tu hipoteca. ¡No lo dudes! llama, o acércate a nuestra oficina, podrás visitar este u otro de los inmuebles de nuestra cartera. ESTE ANUNCIO NO ES VINCULANTE, PUEDE CONTENER ERRORES, Y ESTA SUJETO A POSIBLES MODIFICACIONES (Comerciales, Jurídicas o por expreso deseo de la Propiedad). SE MUESTRA A TÍTULO INFORMATIVO Y NO CONTRACTUAL. LA INFORMACION AQUÍ CONTENIDA NO DEBE CONSIDERARSE COMO OFERTA DE COMPRA O FINANCIACION, DEBIENDO PARA ESTA FINALIDAD DIRIGIRSE A NUESTRO DEPARTAMENTO FINANCIERO, NUESTRO COMERCIAL O NUESTRAS OFICINAS, PARA OFRECERLE UNA INFORMACION MÁS DETALLADA VINCULADA CON EL INMUEBLE.",True,good,False,True,3312.0,False,False,False,False,[],False,False,274900.0,€,flat,"Leganés norte, Leganés",Piso,Destacado,,,,,True,True
108542356,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/55/91/1347992409.webp,Sorona00139,6,1,420000.0,flat,sale,79.0,True,3,1,calle de Joaquín Cimas,Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4739085,-3.6520406,False,https://www.idealista.com/inmueble/108542356/,"Se vende vivienda que se entregará totalmente reformada, en calle Joaquín Cimas. Vivienda de 74 m² construidos, distribuida en 3 habitaciones, 1 baño completo, una pequeña terraza perfecta para disfrutar del aire libre, y trastero incluido. Ubicada en una zona tranquila, con excelente acceso a transporte público. El edificio cuenta con solo dos vecinos por planta, lo que garantiza mayor privacidad y tranquilidad. Se entregará totalmente reformada, lista para entrar a vivir. Ideal para familias o parejas que buscan confort, calidad y buena ubicación. ""Las imágenes mostradas en el anuncio no se corresponden con el estado actual del inmueble. Estas imágenes son renders que ponemos a su disposición para que puedan ver cómo podría quedar el inmueble"".",False,good,False,True,5316.0,False,False,False,False,[],False,False,420000.0,€,flat,"Pinar del Rey, Madrid",Piso en calle de Joaquín Cimas,Destacado,,,,,,
