propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,exterior,neighborhood,hasLift,floor,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,newDevelopmentFinished
108699238,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/49/e6/1352509186.webp,,22,1390000.0,flat,sale,186.0,3,4,calle Jericó,Madrid,Madrid,Retiro,es,40.4098152,-3.6713879,False,https://www.idealista.com/inmueble/108699238/,"Velzia Homes presenta esta espectacular vivienda en proceso de reforma, de aproximadamente 186 m² en la calle Jericó, en el barrio de Retiro. La vivienda dispone de 3 dormitorios, 3 baños completos, 1 aseo, un gran salón-comedor conectado con la cocina abierta totalmente equipada y terraza. Además, cuenta con plaza de garaje, 2 trasteros, aire acondicionado, portero físico y calefacción central por contadores. La vivienda se encuentra actualmente en reforma; mostramos fotos de otro proyecto de similares características. Se entrega amueblada y decorada. Ubicada en la 8ª planta del edificio los 186 m² se distribuyen en 3 amplios dormitorios con armarios empotrados y baño en suite, uno de ellos con vestidor, 1 aseo, un amplio salón-comedor conectado con la cocina abierta y acceso directo a la terraza. El edificio residencial, construido en 1957 y en perfecto estado, cuenta con aire acondicionado y un sistema domótico avanzado, lo que permite controlar de manera eficiente la climatización, iluminación y otros elementos del hogar, garantizando un alto nivel de confort y ahorro energético. Situada en la Calle Jérico, esta vivienda tiene una ubicación estratégica en el barrio de Retiro. A solo unos pasos del icónico Parque del Retiro, esta propiedad ofrece acceso directo a uno de los pulmones verdes más emblemáticos de Madrid, ideal para disfrutar de actividades al aire libre, deporte o momentos de relajación. La zona está perfectamente conectada gracias a las estaciones de metro Ibiza (L9) y Sainz de Baranda (L6, L9), así como a una amplia red de autobuses que facilitan el acceso a cualquier punto de la ciudad. Este inmueble es una oportunidad única para residir en pleno centro de Madrid como para invertir en una zona con gran proyección. Rodeada de una variada oferta de servicios como: restaurantes gourmet, cafeterías, supermercados, centros médicos como el Hospital Gregorio Marañón y el Hospital Niño Jesús y otros servicios esenciales.",False,good,False,7473.0,True,False,False,False,[],False,False,1390000.0,€,True,True,flat,,"Niño Jesús, Madrid",Piso en calle Jericó,Top,True,Niño Jesús,True,8,,,,,
108473602,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/46/ea/1356096758.webp,,15,1278000.0,flat,sale,125.0,3,3,"calle de Ibiza, 64",Madrid,Madrid,Retiro,es,40.4177083,-3.670702,True,https://www.idealista.com/inmueble/108473602/,"Piso en venta en Ibiza 64 – 1.278. 000 € Ubicado en la codiciada zona del Retiro, este amplio piso en Ibiza 64 es una excelente oportunidad para vivir con comodidad en una de las zonas más demandadas de Madrid. Situado en una 2ª planta con ascensor, ofrece tranquilidad y privacidad en un entorno urbano privilegiado. Con una superficie catastral de 124 m², la vivienda se distribuye en 3 dormitorios y 3 baños. La cocina está completamente equipada, y el piso se entrega amueblado, listo para entrar a vivir. Dispone de climatización, calefacción comunitaria y unas calidades que garantizan confort durante todo el año. Su ubicación, a escasos metros del Parque del Retiro, lo convierte en una opción perfecta tanto como residencia habitual como para inversores que buscan un activo sólido en el centro de Madrid.",False,good,False,10224.0,True,False,False,False,[],False,False,1278000.0,€,,,flat,,"Ibiza, Madrid","Piso en calle de Ibiza, 64",Top,True,Ibiza,True,2,,,,,
108123272,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/30/8e/1334550538.webp,MAV02771,14,916700.0,flat,sale,130.0,3,2,Barrio Salvador,Madrid,Madrid,San Blas,es,40.445088,-3.6272868,False,https://www.idealista.com/inmueble/108123272/,"DE SALAS LUXURY HOMES Ref. MAV02771, les presenta este espectacular piso, y que ofrece un espacio moderno y luminoso, ideal para disfrutar de la vida en la ciudad. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA  PÁGINA WEB DE “De Salas”, PARA VER MÁS VIVIENDAS EN EXCLUSIVA. Piso de 130 m², de los cuales 105 m2 son vivienda, a lo que hay que sumar un fantástica terraza de 103 m2 que podrá disfrutar a lo largo del año. Dotado de las mejores calidades de construcción. Con 3 amplios dormitorios, y dos baños, este piso es perfecto para familias o para aquellos que buscan un espacio adicional para trabajar desde casa. La propiedad cuenta con un diseño contemporáneo y está equipada con aire acondicionado, asegurando tu confort en cualquier época del año. La cocina, completamente amueblada y equipada, se convierte en el corazón del hogar, ideal para preparar deliciosas comidas y compartir momentos inolvidables con amigos y familiares. Además, disfrutarás de una terraza donde podrás relajarte y disfrutar del aire libre. El edificio cuenta con ascensor y garaje, lo que añade comodidad a tu día a día. También tendrás acceso a un trastero, perfecto para almacenar todo lo que necesites sin renunciar al espacio en tu hogar. La urbanización se sitúa en la zona noreste de Madrid, en un entorno privilegiado rodeado de naturaleza junto a numerosos grandes parques como el parque de la Quinta de los Molinos, el gran bosque Pinar de Barajas, el parque Quinta Torre Arias y el parque Juan Pablo II y, a su vez, dentro de la M-40 en Madrid, con todas las comodidades y accesibilidad que ello ofrece. En el entorno más cercano, podemos encontrar todos los servicios necesarios, tanto educativos, con una extensa oferta de colegios y guarderías de primer nivel como el colegio Montessori, Liceo Francés, colegio Bristol, y la Universidad de Navarra, entre otros; como sanitarios, ya que es reconocido por albergar centros de salud de referencia como la Clínica Universitaria de Navarra y el centro médico Quinta de los Molinos. Además, cuenta con numerosos pequeños comercios y con grandes Centros Comerciales a su alrededor, como son el CC Arturo Soria Plaza, el CC Alcalá Norte y El Corte Inglés de Campo de las Naciones. Asimismo, zonas deportivas como el Polideportivo Alcalá 525, todo ello rodeado de diferentes parques naturales por donde poder hacer deporte al aire libre. No dejes pasar la oportunidad de vivir en un entorno privilegiado, rodeado de servicios y con todas las comodidades que siempre has deseado. ¡Ven a visitar este magnífico piso y hazlo tuyo!",False,good,False,7052.0,False,False,False,False,[],False,False,916700.0,€,True,True,flat,,"Salvador, Madrid",Piso,Top,True,Salvador,True,bj,,,,,
108700267,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/52/3a/1352538914.webp,,29,1450000.0,flat,sale,229.0,3,3,calle Mayor,Madrid,Madrid,Centro,es,40.4164306,-3.7060827,False,https://www.idealista.com/inmueble/108700267/,"Velzia Homes presenta esta espectacular vivienda recién reformada, de aproximadamente 229 m² en la calle Mayor, en pleno centro de Madrid. La vivienda dispone de 3 dormitorios, 3 baños completos, un gran salón-comedor con balcones y mirador, una cocina abierta totalmente equipada y un cuarto de lavandería. Además, cuenta con trastero y portero físico. La vivienda se ha reformado con todo detalle aprovechando al máximo los espacios. Se entrega amueblada y decorada. Ubicada en la 5ª planta del edificio, esta vivienda de 265 m² ofrece una distribución espaciosa y funcional, siendo en su mayor parte exterior. Destaca su gran dormitorio principal, que cuenta con vestidor, baño en suite y acceso al balcón. Además, dispone de dos amplios dormitorios con armarios empotrados y dos baños adicionales. El área social se compone de un luminoso salón-comedor con 2 balcones y mirador en esquina con unas bonitas vistas, y una cocina abierta totalmente equipada. Esta finca está reconocida como bien de interés cultural, ostentando la categoría de Monumento. El edificio clásico cuenta con ascensor y portero físico. La vivienda cuenta con aire acondicionado y un sistema domótico avanzado, lo que permite controlar de manera eficiente la climatización, iluminación y otros elementos del hogar, garantizando un alto nivel de confort y ahorro energético. Situada en pleno corazón de Madrid, esta vivienda se encuentra en la icónica Calle Mayor, una de las vías más antiguas y emblemáticas de Madrid. Rodeada de edificios históricos, restaurantes de renombre y tiendas exclusivas, esta ubicación combina el encanto del pasado con las comodidades modernas. La vivienda está a pocos minutos de puntos clave como la Plaza Mayor, el Mercado de San Miguel y el Palacio Real, ofreciendo acceso a algunos de los destinos culturales y gastronómicos más destacados de la ciudad. Además, su cercanía a la Puerta del Sol y a la Catedral de la Almudena permite disfrutar de paseos por lugares llenos de historia. También destaca por la variedad de opciones para el ocio y la cultura, incluyendo teatros, museos y eventos al aire libre. La conexión con el resto de la ciudad está garantizada gracias a las estaciones de metro Sol (L1, L2, L3) y Ópera (L2, L5 y Ramal), además de múltiples líneas de autobús que transitan por la zona. Este inmueble es una oportunidad única para residir en pleno centro de Madrid como para invertir en una zona con gran proyección.",False,good,False,6332.0,True,False,False,False,[],False,False,1450000.0,€,,,flat,,"Sol, Madrid",Piso en calle Mayor,Top,True,Sol,True,5,,,,,
108542743,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/d5/72/1348008504.webp,edr070AM,43,2390000.0,chalet,sale,348.0,5,5,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,40.5013497,-3.6362262,False,https://www.idealista.com/inmueble/108542743/,"Olisson Club presenta este estupendo chalet ubicado en una de las urbanizaciones más demandadas de El Encinar. Con una superficie de 348 m², la vivienda se distribuye de la siguiente manera en torno a sus cuatro plantas: En la planta principal nos recibe un acogedor hall de entrada, con aseo de cortesía, que da paso a una amplia y luminosa zona social, dividida en un agradable salón y un espacioso comedor. Desde esta zona se accede directamente al jardín privado que rodea toda la casa, un oasis con piscina donde disfrutar del aire libre con total privacidad. Junto al comedor encontramos la cocina, totalmente equipada e independiente.  La zona de noche se sitúa en la primera planta, con dos dormitorios que comparten un baño completo y una suite principal con baño privado y salida a una agradable terraza. La planta más alta, actualmente acondicionada como dormitorio principal, puede ser utilizada también como sala de estar o despacho y cuenta con cuarto de baño y acceso a una espaciosa terraza.  La planta sótano alberga un dormitorio con cuarto de baño en suite, que puede ser utilizado como habitación de servicio, una gran zona de lavandería y un garaje con capacidad para dos coches y una moto.  La urbanización en la que se encuentra la vivienda, totalmente privada, destaca por sus extensas zonas ajardinadas y cuenta con dos piscinas, parque infantil, sala multiusos y seguridad 24 horas.  El Encinar de los Reyes es una de las zonas residenciales más exclusivas del norte de Madrid, conocida por su entorno tranquilo, seguro y rodeado de naturaleza. Ofrece excelentes servicios, prestigiosos colegios y fácil acceso al centro de la ciudad. Su cercanía a La Moraleja, al aeropuerto y al centro de la ciudad lo convierte en un enclave privilegiado para familias y profesionales. [IW].",True,good,False,6868.0,False,False,False,False,[],False,False,2390000.0,€,True,True,chalet,terracedHouse,"Encinar de los Reyes, La Moraleja",Chalet adosado,Top,,,,,,,,,
108298904,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/35/d0/1339957004.webp,nue221JFS,27,3900000.0,chalet,sale,380.0,6,6,Barrio Nueva España,Madrid,Madrid,Chamartín,es,40.4625665,-3.6792722,False,https://www.idealista.com/inmueble/108298904/,"Al acceder a la propiedad, nos recibe un encantador patio con zonas verdes y un área chill-out ideal para el descanso al aire libre. Al entrar en la casa, encontramos un espectacular y amplio salón equipado con proyector, una elegante zona de trabajo y una magnífica librería integrada en la pared. La planta baja se completa con un comedor independiente, una espaciosa cocina totalmente equipada y un baño de cortesía. En la primera planta se ubican tres luminosas y amplias habitaciones que comparten un generoso cuarto de baño con acceso a una agradable terraza, perfecta para disfrutar del exterior. La segunda planta alberga la espectacular suite principal, con su propio baño en suite, así como otra gran habitación también con baño privado, ofreciendo el máximo confort y privacidad. En la última planta descubrimos una sala multifuncional de gran tamaño, ideal para ver películas, organizar reuniones o disfrutar de actividades sociales. Finalmente, la propiedad cuenta con una habitación de servicio que aporta funcionalidad adicional a la vivienda. Una casa diseñada para disfrutar del confort, el estilo y el bienestar en cada rincón. [IW].",True,good,False,10263.0,False,False,False,False,[],False,False,3900000.0,€,True,True,chalet,terracedHouse,"Nueva España, Madrid",Chalet adosado,Top,,Nueva España,,,,,,,
108123840,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/7b/50/1334586374.webp,mav02772,15,777650.0,penthouse,sale,89.0,2,2,Barrio Salvador,Madrid,Madrid,San Blas,es,40.4478428,-3.6267563,False,https://www.idealista.com/inmueble/108123840/,"DE SALAS LUXURY HOMES Ref. MAV02772, les presenta este espectacular piso, y que ofrece un espacio moderno y luminoso, ideal para disfrutar de la vida en la ciudad. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “De Salas”, PARA VER MÁS VIVIENDAS EN EXCLUSIVA. Piso de 89 m², de los cuales 74 m2 son vivienda, a lo que hay que sumar un fantástica terraza de 75 m2 que podrá disfrutar a lo largo del año. Dotado de las mejores calidades de construcción. Con 2 amplios dormitorios, y dos baños, este piso es perfecto para familias o para aquellos que buscan un espacio adicional para trabajar desde casa. La propiedad cuenta con un diseño contemporáneo y está equipada con aire acondicionado, asegurando tu confort en cualquier época del año. La cocina, completamente amueblada y equipada, se convierte en el corazón del hogar, ideal para preparar deliciosas comidas y compartir momentos inolvidables con amigos y familiares. Además, disfrutarás de una terraza donde podrás relajarte y disfrutar del aire libre. El edificio cuenta con ascensor y garaje, lo que añade comodidad a tu día a día. También tendrás acceso a un trastero, perfecto para almacenar todo lo que necesites sin renunciar al espacio en tu hogar. La urbanización se sitúa en la zona noreste de Madrid, en un entorno privilegiado rodeado de naturaleza junto a numerosos grandes parques como el parque de la Quinta de los Molinos, el gran bosque Pinar de Barajas, el parque Quinta Torre Arias y el parque Juan Pablo II y, a su vez, dentro de la M-40 en Madrid, con todas las comodidades y accesibilidad que ello ofrece. En el entorno más cercano, podemos encontrar todos los servicios necesarios, tanto educativos, con una extensa oferta de colegios y guarderías de primer nivel como el colegio Montessori, Liceo Francés, colegio Bristol, y la Universidad de Navarra, entre otros; como sanitarios, ya que es reconocido por albergar centros de salud de referencia como la Clínica Universitaria de Navarra y el centro médico Quinta de los Molinos. Además, cuenta con numerosos pequeños comercios y con grandes Centros Comerciales a su alrededor, como son el CC Arturo Soria Plaza, el CC Alcalá Norte y El Corte Inglés de Campo de las Naciones. Asimismo, zonas deportivas como el Polideportivo Alcalá 525, todo ello rodeado de diferentes parques naturales por donde poder hacer deporte al aire libre. No dejes pasar la oportunidad de vivir en un entorno privilegiado, rodeado de servicios y con todas las comodidades que siempre has deseado. ¡Ven a visitar este magnífico piso y hazlo tuyo!",False,good,False,8738.0,False,False,False,False,[],False,False,777650.0,€,True,True,flat,penthouse,"Salvador, Madrid",Ático,Top,True,Salvador,True,4,,,,,
108584591,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/4b/94/1349157580.webp,,42,1820000.0,flat,sale,178.0,4,2,"calle de Ayala, 134",Madrid,Madrid,Barrio de Salamanca,es,40.4270507,-3.6727406,True,https://www.idealista.com/inmueble/108584591/,"Exclusiva vivienda reformada con calidades premium en una de las zonas más cotizadas de Madrid. Ubicada en pleno barrio de Salamanca, esta magnífica propiedad combina a la perfección el diseño contemporáneo con la funcionalidad y el confort. Ha sido completamente reformada con una cuidada atención al detalle, utilizando materiales de primeras calidades y acabados de lujo que aportan distinción y elegancia a cada estancia. El inmueble se distribuye de forma inteligente, aprovechando al máximo la luz natural y los espacios. El diseño interior destaca por su estilo moderno, con líneas limpias, tonos neutros y una selección exquisita de elementos decorativos que crean una atmósfera sofisticada y acogedora. La vivienda incluye una amplia plaza de garaje doble con acceso directo al edificio, una auténtica comodidad en pleno centro de Madrid, así como un trastero que ofrece espacio adicional para almacenamiento. Una oportunidad única para quienes buscan un hogar exclusivo, en una ubicación privilegiada y con todas las comodidades de una reforma integral de alto nivel.",True,good,False,10225.0,True,False,False,False,[],False,False,1820000.0,€,True,True,flat,,"Goya, Madrid","Piso en calle de Ayala, 134",Top,True,Goya,True,1,,,,,
108850975,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/1c/10/1356969282.webp,MH1127,41,575000.0,duplex,sale,174.0,4,3,avenida de Madrid,Madrid,Alcobendas,Ensanche,es,40.5479262,-3.6387003,False,https://www.idealista.com/inmueble/108850975/,"MoreHouse Real Estate, ofrece en exclusiva dúplex de 170 metros construidos que consta de 4 dormitorios, 2 baños, aseo, terraza, garaje, trastero, piscina, pádel, zona infantil y gimnasio, en una de las mejores y actuales urbanizaciones de Alcobendas. Planta Primera:  *Hall de entrada con armario.  * Aseo. * Cocina independiente con terraza. * Salón-comedor con salida a la terraza. Planta Segunda: * 1 Dormitorio Principal en suite. * 3 dormitorios. * 1 baño completo. Todos los dormitorios cuentan con armarios empotrados. El piso tiene incluido en el precio una plaza de garaje; así como un trastero. La urbanización cuenta con piscina, pádel, gimnasio, sauna, agradable zona verde – infantil y conserje. Es una zona con múltiples comercios, supermercados, farmacias, restaurantes, centros de salud y polideportivos, y está excelentemente comunicada. ¡No pierda esta oportunidad única de vivir en este piso, perfectamente ubicado en una de las mejores zonas de Alcobendas! El inmueble se encuentra en el barrio de Alcobendas, en la zona norte de Madrid. Este barrio es conocido por ser una de las zonas residenciales más exclusivas de la ciudad, con amplias avenidas arboladas y una gran cantidad de servicios y comodidades. Alcobendas cuenta con una excelente infraestructura de transporte, lo que le permitirá moverse fácilmente por la ciudad y sus alrededores. Por petición de algunos clientes, no publicamos parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, también tenemos oportunidades de inversión off-market. En MOREHOUSE Real Estate estamos especializados en comprar, vender y alquilar pisos en todo Madrid. Para cualquier gestión no dude en contactar con nosotros.",True,good,False,3305.0,True,False,True,False,[],False,False,575000.0,€,True,True,flat,duplex,"Ensanche, Alcobendas",Dúplex en avenida de Madrid,Top,True,,True,1,,,,,
108709958,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/e9/0f/1352819688.webp,MAL13,42,2950000.0,flat,sale,212.0,3,4,"CL MALDONADO, 13",Madrid,Madrid,Barrio de Salamanca,es,40.4341054,-3.6840246,True,https://www.idealista.com/inmueble/108709958/,"Vendemos en exclusiva esta vivienda a estrenar en el corazón del Barrio de Salamanca. En una de las ubicaciones más codiciadas de Madrid, entre las calles Serrano y Velázquez y a escasos metros del emblemático edificio Lagasca 99, se encuentra esta sofisticada vivienda completamente reformada con un gusto exquisito y materiales de altísima calidad. Ubicada en la tercera planta de un edificio contemporáneo, esta propiedad de más de 210 m² construidos combina la elegancia atemporal del barrio con un diseño contemporáneo y refinado, obra del prestigioso arquitecto Juan Bengoa. Cada detalle ha sido cuidadosamente elegido para ofrecer una experiencia de lujo y  funcionalidad, desde los amplios espacios de salón y comedor hasta sus tres dormitorios en suite, todos con vestidor y baño privado. Además, la carpintería de la casa ha sido diseñada y fabricada en exclusiva para esta casa, al igual que el suelo de madera que dibuja un original mosaico que no verás en otros pisos. La vivienda cuenta además con una luminosa cocina de diseño, aseo de cortesía, zona de lavandería y una agradable terraza. Orientada al sur, disfruta de una excelente luminosidad y un entorno tranquilo y residencial con portero físico y calefacción central. Una oportunidad única para vivir o invertir en el cogollo del Barrio de Salamanca, en una de las fincas mejor situadas del distrito, con una reforma impecable y el sello inconfundible del diseño de autor. Nota: En Rhino siempre colaboramos con otras agencias inmobiliarias.",True,good,False,13915.0,True,False,False,False,[],False,False,2950000.0,€,,,flat,,"Castellana, Madrid","Piso en Cl Maldonado, 13",Top,True,Castellana,True,3,,,,,
108773629,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/09/1e/1356253526.webp,,31,1150000.0,flat,sale,128.0,3,3,"calle de Pelayo, 54",Madrid,Madrid,Centro,es,40.4239035,-3.6975328,True,https://www.idealista.com/inmueble/108773629/,"White Flats te presenta esta impresionante vivienda, completamente reformada y amueblada, situada en pleno centro de Madrid, en una de sus zonas más vibrantes y demandadas. El interiorismo de la vivienda ha sido cuidadosamente diseñado con un estilo innovador y atractivo, creando un ambiente único que te cautivará desde el primer momento. Las áreas sociales son espectaculares, pensadas como un verdadero punto de encuentro. El acogedor salón y el comedor se integran en un diseño que juega con contrastes y transparencias, conectando con la energía de la ciudad. La luz natural inunda el espacio gracias a sus tres balcones a la calle. Las ventanas cuentan con doble acristalamiento, lo que garantiza un excelente aislamiento acústico frente al bullicio del centro de Madrid.  La cocina, de diseño moderno, queda perfectamente integrada en este espacio, ofreciendo funcionalidad y estilo. Además, la vivienda cuenta con un práctico aseo de cortesía y una zona de lavandería discreta y funcional. En la zona de descanso, encontrarás una espaciosa habitación principal con baño en suite, un segundo dormitorio que también cuenta con su propio baño en suite, y un despacho funcional con buen espacio de almacenaje. Es una oportunidad única para vivir el centro de Madrid desde una perspectiva diferente. ¡Contáctanos hoy mismo para agendar una visita y descubrir cómo este puede ser tu nuevo hogar!",True,good,False,8984.0,True,False,False,False,[],False,False,1150000.0,€,,,flat,,"Chueca-Justicia, Madrid","Piso en calle de Pelayo, 54",Top,True,Chueca-Justicia,True,1,,,,,
108281948,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/0d/cf/1339432247.webp,fbe022PC,30,2350000.0,chalet,sale,266.0,5,4,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,40.4210964,-3.6658145,False,https://www.idealista.com/inmueble/108281948/,"Olisson Club presenta este exclusivo chalet para reformar en el prestigioso Barrio de Salamanca Descubra esta magnífica propiedad de 246 m² construidos, ubicada en una de las zonas más codiciadas del Barrio Salamanca. Un chalet lleno de luz natural, con gran potencial de reforma, ideal para quienes buscan una combinación perfecta de lujo, privacidad y estilo de vida en una de las direcciones más emblemáticas de Madrid. Desde el primer momento, la vivienda sorprende con un elegante hall de entrada que da paso a la zona social. La planta principal alberga una amplia cocina con zona de comedor integrada, ideal para reuniones cotidianas, y un acogedor salón-comedor con chimenea, perfecto para disfrutar de momentos entrañables en familia o con amigos. En la planta superior, encontramos una encantadora zona abuhardillada con techos altos que aportan amplitud y carácter. Esta planta cuenta con un segundo salón, zona de estudio, dos dormitorios dobles con armarios empotrados y un baño completo con ducha y bañera. La planta sótano ofrece espacios muy versátiles: un cómodo salón auxiliar, un dormitorio individual, un baño completo, sala de lavandería y una zona de bricolaje, que la convierte en una vivienda práctica y funcional para el día a día. Uno de los grandes atractivos de esta propiedad es su excepcional espacio exterior: un auténtico oasis privado rodeado de zonas ajardinadas y coronado por una espectacular piscina, acompañada de una encantadora casita independiente. Un lujo poco frecuente en la zona. La vivienda forma parte de una urbanización privada que garantiza máxima seguridad, privacidad y tranquilidad, en un entorno verde y exclusivo. No deje pasar la oportunidad de vivir en un enclave único dentro del Barrio Salamanca. [IW].",True,renew,False,8835.0,False,False,False,False,[],False,False,2350000.0,€,True,True,chalet,independantHouse,"Fuente del Berro, Madrid",Casa independiente,Top,,Fuente del Berro,,,,,,,
107914417,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/50/71/1354824273.webp,2253-421-LH,38,599000.0,flat,sale,153.0,3,2,calle Hermanos Machado,Madrid,Boadilla del Monte,Sector B,es,40.4086994,-3.8993268,False,https://www.idealista.com/inmueble/107914417/,"Este maravilloso piso en planta baja se encuentra en la Calle Hermanos Machado, en Boadilla del Monte, una de las zonas más cotizadas y tranquilas de la localidad. Con una ubicación privilegiada, este hogar ofrece comodidad y confort, ideal para quienes buscan un estilo de vida tranquilo pero bien comunicado. La propiedad cuenta con un amplio salón, perfecto para disfrutar en familia o recibir invitados. Desde el salón, se accede directamente a una encantadora veranda, un espacio ideal para relajarse y disfrutar del aire libre. El piso dispone de 3 habitaciones bien distribuidas, de las cuales una es en suite, proporcionando una total privacidad y comodidad. Las habitaciones cuentan con armarios empotrados, garantizando un almacenamiento eficiente y comparten otro baño completo. La propiedad incluye dos plazas de garaje y un trastero. Esta propiedad se encuentra en un entorno residencial tranquilo, con piscina, pista de padel y zona inafantil. Su ubicación inmejorable, con acceso a servicios cercanos como colegios, polideportivos, parques, tiendas, restaurantes, etc ya que se encuentra la zona de mayor demanda de Boadilla del Monte Estamos haciendo visitas, ¿Cuando agendamos la tuya?",True,good,False,3915.0,False,True,False,True,[],False,False,599000.0,€,True,True,flat,,"Sector B, Boadilla del Monte",Piso en calle Hermanos Machado,Top,True,,True,bj,,,,,
108786405,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/d2/0f/1355083760.webp,THH3435,38,598000.0,flat,sale,60.0,3,1,calle de San Hermenegildo,Madrid,Madrid,Centro,es,40.4271543,-3.7075348,False,https://www.idealista.com/inmueble/108786405/,"Un ático bonito, cómodo, funcional. Es ese espacio en el que poder formar algo, en el que poder empezar, continuar, parar. Todo lo que te imagines, aquí lo tienes.   Este ático luminoso tiene 60m² construidos, 45m² útiles. Es una cuarta planta con ascensor. Tiene salón-comedor con vigas vista, cocina semi-abierta totalmente equipada, tres dormitorios dobles y un baño completo. Hay dos ventanas tipo velux eléctricas con mando a distancia, suelos de madera y aire acondicionado frio/calor. La finca es de 1892.   Ref: THH3435.",True,good,False,9967.0,True,False,False,False,[],False,False,598000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de San Hermenegildo,Top,False,Malasaña-Universidad,True,4,,,,,
108602609,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/3a/b5/1349693981.webp,SIM12253064,19,190000.0,flat,sale,56.0,2,1,calle del Castillo de Madrigal de las Altas Torres,Madrid,Madrid,San Blas,es,40.4286087,-3.6286999,False,https://www.idealista.com/inmueble/108602609/,"Piso en Venta, Simancas, San Blas, Madrid VOhome Propiedades Simancas/Julián Camarillo vende piso en una segunda planta en Simancas. Esta vivienda se distribuye en: pasillo de entrada donde se accede a un salón comedor luminoso, cocina independiente, equipada, dos dormitorios exteriores (originalmente tres) uno de ellas con vestidor, un baño completo con ventana y plato de ducha. La ubicación es otro de los grandes atractivos de este inmueble. A tan solo 3 minutos andando del metros Simancas (L7) y a 5 minutos del metros de la estación Hermanos Gracia Noblejas (L7), así como de varias paradas de autobús (líneas 4, 38, 70, 48 y N6), esta vivienda ofrece una comunicación inmejorable con el resto de la ciudad. Además, cuenta con fácil acceso a importantes vías de circulación como la M-30, M-40 y A-2, facilitando los desplazamientos en coche. El entorno es perfecto para disfrutar de una vida cómoda y práctica, con todos los servicios a tu alcance. Encontrarás supermercados, tiendas, cafeterías, colegios tanto privados como públicos, polideportivos, centros comerciales, comisaría, ayuntamiento y zonas verdes. Todo lo necesario para satisfacer tus necesidades diarias y las de tu familia. Oficina Simancas Calle Zaratán 1. Teléfonos: /  No dudes en llamarnos para coordinar una visita a esta maravillosa vivienda. Estamos seguros de que te encantará. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro / intermediación inmobiliaria y/o Financiera).",False,good,False,3393.0,False,False,False,False,[],False,False,190000.0,€,,,flat,,"Simancas, Madrid",Piso en calle del Castillo de Madrigal de las Altas Torres,Top,True,Simancas,False,2,194000.0,4000.0,2.0,,
