propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106293197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/72/57/1278748148.webp,P-535,16,1,145000.0,studio,sale,23.0,False,0,1,calle del Salitre,Madrid,Madrid,Centro,es,40.4108806,-3.6982668,False,https://www.idealista.com/inmueble/106293197/,"NO COBRAMOS HONORARIOS AL COMPRADOR ¡Descubre este encantador estudio en el corazón de Lavapiés! Situado en una primera planta, ofrece un ambiente bohemio en una de las zonas más auténticas y castizas de Madrid. El interior amueblado incluye un salón-dormitorio con armario y un baño completo, ideal para quienes buscan comodidad en un espacio compacto. La cocina independiente te permitirá disfrutar de tus momentos culinarios con total privacidad. Construido en 1890 y en buen estado, este estudio combina el encanto histórico con las comodidades modernas, la ubicación es inmejorable, rodeada de una vibrante oferta gastronómica, cultural y de ocio, perfecta para sumergirse en el ambiente multicultural de Lavapiés. Este inmueble es una oportunidad única para inversión en alquiler, dada su excelente ubicación y características. No pierdas la oportunidad de conocerlo y concertar una cita con nuestra agencia inmobiliaria. ¡Ven a vivir la experiencia de Lavapiés!",False,good,False,False,6304.0,False,False,False,False,[],False,False,145000.0,€,flat,"Lavapiés-Embajadores, Madrid",Estudio en calle del Salitre,Destacado,Lavapiés-Embajadores,,,studio,,,
108807955,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/8b/81/1355744583.webp,,67,,3500000.0,chalet,sale,710.0,,5,6,Barrio El Plantío,Madrid,Madrid,Moncloa,es,40.4664727,-3.8047327,False,https://www.idealista.com/inmueble/108807955/,"Esta exclusiva residencia ubicada en el corazón del distinguido Barrio de LA FLORIDA en Madrid, se presenta como una oportunidad única de vivir en una propiedad con el máximo confort y elegancia. Situada en una magnífica URBANIZACIÓN CON 5 CASAS INDEPENDIENTES Y GARITA DE SEGURIDAD construcción de 2011, esta propiedad fusiona el lujo contemporáneo y las tendencias vanguardistas. La disposición de propiedad es muy funcional y es muy luminosa en todas sus estancias. Aunque esta propiedad de entregó completamente reformada con calidades, el propietario ha ido realizando obras de mejoras en general, en la actualidad se encuentra en excelente estado de conservación. La casa esta muy bien situada sobre la parcela de manera que ésta rodea la casa por completo, la zona frontal disfruta de una pared de bambú de 12m de alto, hay una zona ajardinada, y otra solada donde se ubica la barbacoa, ideal para poner un cenador. Dispone de ASCENSOR con acceso a todas las planta. PLANTA BAJA Hall de entrada de buenas dimensiones con acceso a zona de recibo compuesta tres zonas de salón con chimenea y amplio comedor con salida al porche principal con techo de madera de bambú y pizarra con un gran lucernario. Espacio chill out con solarium y la piscina, de gran tamaño y con un diseño elegante, climatizada para poder usarse en cualquier época del año. Aseo de cortesía. En esta planta hay una habitación en suite. Dispone de un ACUARIO MARINO de 2.000 litros de capacidad en pleno funcionamiento y con mantenimiento periódico, una auténtica maravilla. Cocina independiente con zona de isla, comedor de diario, totalmente reformada, amueblada, con vinoteca y equipada con electrodomésticos de alta gama (Miele) que convierten a esta cocina en el lugar ideal para compartir momentos inolvidables. 1* PLANTA Habitación principal en suite, de gran tamaño con grandes ventanales, doble vestidor, doble baño y jacuzzi. Dos habitaciones secundarias en suite, amplias, con lineales de armarios empotrados. 2* PLANTA Buhardilla de unos 90m2 con doble altura de techos, con baño completo y terraza, ahora habilitada como salón de cine y despacho. SEMISÓTANO Sala de calderas, trastero (del tamaño de una habitación), despensa, habitación polivalente, habitación de servicio en suite muy amplia. Garaje con capacidad para 4 coches, 2 más en rampa y 2 más en porche delantero abierto. Calefacción por suelo radiante y aire acondicionado por conductos frío y calor.",False,good,False,,4930.0,False,False,False,False,[],False,False,3500000.0,€,chalet,"El Plantío, Madrid",Casa independiente,Destacado,El Plantío,True,True,independantHouse,,,
108865713,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/38/a6/1357424388.webp,RP972025140325,46,1,350000.0,flat,sale,71.0,True,2,1,calle Moriles,Madrid,Madrid,Latina,es,40.4104793,-3.7274742,False,https://www.idealista.com/inmueble/108865713/,"¡Atención compradores! Redpiso Puerta del Ángel presenta esta excelente oportunidad en Calle Moriles: un fantástico piso en primera planta con ascensor, completamente actualizado y listo para entrar a vivir. La vivienda cuenta con dos dormitorios, uno de ellos doble con un práctico armario a medida, un amplio y moderno cuarto de baño con plato de ducha, suelos de tarima que aportan calidez y elegancia, y una terraza cerrada en madera ideal como zona de relax, despacho o comedor adicional. Dispone de calefacción individual por gas natural con radiadores en todas las estancias y aire acondicionado, lo que garantiza el máximo confort durante todo el año. Situada en una zona privilegiada, lo que te permitirá llegar al centro de Madrid en pocos minutos. La zona también cuenta con varias líneas de autobuses (138, 25, 31, 33, 36, 39, 65, 158, etc), facilitando la movilidad. Cerca del inmueble, podrás disfrutar de múltiples servicios como supermercados, escuelas, centros de salud y tiendas locales. Además, estarás a un paso de amplias zonas verdes como Casa de Campo y Madrid Río, ideales para paseos o actividades al aire libre. En los alrededores también hay una variada oferta de bares y restaurantes, perfectos para disfrutar de la gastronomía local. Además, contamos con un servicio de asesoramiento financiero gratuito a través DCREDIT, donde nuestros expertos te podrán ayudar a conseguir las mejores condiciones del mercado hipotecario. ¡VENGA A VISITARLA SIN COMPROMISO! REDPISO PUERTA DEL ANGEL: Su agencia inmobiliaria líder en compraventa y alquiler en Madrid. Nota legal: El precio indicado no incluye los impuestos aplicables (como el Impuesto de Transmisiones Patrimoniales), ni los gastos notariales, registrales u otros costes asociados a la compraventa. Tampoco se incluyen los honorarios de intermediación a cargo del comprador. La información contenida en este anuncio tiene carácter meramente informativo y no constituye un compromiso contractual.",False,good,False,True,4930.0,False,False,False,False,[],False,False,350000.0,€,flat,"Puerta del Ángel, Madrid",Piso en calle Moriles,Destacado,Puerta del Ángel,,,,,,
108452986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/20/2c/1345333410.webp,,26,2,423000.0,flat,sale,171.0,True,5,3,CL CANOVAS DEL CASTILLO,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,40.4869364,-3.3630886,False,https://www.idealista.com/inmueble/108452986/,"Inmobiliaria Cervantes NO cobramos honorarios al Comprador.  Vendemos exclusiva vivienda muy luminosa en una de las zonas más demandadas de Alcalá de Henares. Dispone de 171 m2, distribuidos en: - Salón- comedor con terraza. - Cocina con tendedero - Cinco dormitorios uno de ellos con terraza. - Tres baños. - Trastero  Finca con tres ascensores. Zona tranquila con todos los servicios, supermercados, colegios, centros médicos, a 1 minutos andando de la estación del cercanías y del centro de la ciudad.",False,renew,False,True,2474.0,False,False,False,False,[],False,False,423000.0,€,flat,"San Isidro - Los Almendros, Alcalá de Henares",Piso en Cl Canovas Del Castillo,Destacado,,,,,,,
108251053,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/7b/54/1358989975.webp,A506,19,1,168000.0,flat,sale,60.0,True,2,1,calle de Aguilar del Río,Madrid,Madrid,Carabanchel,es,40.370525,-3.7583918,False,https://www.idealista.com/inmueble/108251053/,"GESPAIN LAS ÁGUILAS-CARABANCHEL promociona la venta de vivienda con ascensor y terraza ALQUILADA EN 700€/MES HASTA MAYO DE 2029 muy próximo a la parada de Metro de Carabanchel Alto de la línea 11. Líneas de EMT cercanas 34 y 139. El piso consta de vestíbulo de acceso, amplia cocina, salón-comedor de paso, baño y dos dormitorios, uno de ellos con acceso a la terraza abierta. La vivienda se encuentra en buen estado de conservación, con cocina y baño reformados, al igual que algunos de los cerramientos exteriores de la vivienda. En el resto de la vivienda los suelos son de sintasol y cercos originales en las puertas de los dormitorios, y puerta de acceso blindada. El piso dispone de calefacción central y agua caliente sanitaria mediante calentados de gas natural, y aire acondicionado mediante Split en salón. Vivienda de esquina con orientación norte y este con vistas despejadas.  ¡Venga a ver la vivienda y no deje de escapar esta oportunidad! esta estupenda vivienda en Carabanchel Alto, garantizando un flujo de ingresos constante. Esta vivienda se presenta como una oportunidad única para quienes buscan un inmueble en una buena ubicación, con gran potencial de rentabilidad. (Rentabilidad actual del 5%) De acuerdo con el RD 515/1989, del 21 de Abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda.",False,good,False,True,2800.0,False,False,True,False,[],False,False,168000.0,€,flat,"Buena Vista, Madrid",Piso en calle de Aguilar del Río,Destacado,Buena Vista,,,,,,
108780796,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/b3/28/1354990564.webp,RP282025140103,20,6,310000.0,flat,sale,88.0,True,3,2,calle de Tembleque,Madrid,Madrid,Latina,es,40.3938179,-3.7610965,False,https://www.idealista.com/inmueble/108780796/,"Redpiso pone a la venta un espacioso piso de 88 m², diseñado para ofrecer el máximo confort: 3 dormitorios amplios y luminosos, 2 baños, cocina independiente y un salón-comedor conectado con una terraza metida. Ubicada en una sexta planta, esta vivienda ofrece unas buenas vistas, aportando una sensación de amplitud, luz natural y tranquilidad difícil de encontrar en Madrid capital. Orientación y confort Con orientación noreste, la luz suave de la mañana baña las estancias principales. La calefacción eléctrica proporciona una climatización eficiente y cómoda. Extras que marcan la diferencia La vivienda incluye parking en superficie, trastero privado, y el acceso a zonas ajardinadas comunes, ideales para disfrutar del entorno sin salir de comunidad. Conexiones y movilidad Metro: Estación Empalme (Línea 5) a solo 5 minutos andando. Cercanías: Estación Aluche (línea C5) con conexión directa al centro y municipios del sur. Autobuses: Líneas 25, 138, 561 y 563, con parada a menos de 3 minutos, ofreciendo conexión fluida con el resto de la ciudad. Acceso rápido en coche a través de Avenida Padre Piquer y la A-5, facilitando desplazamientos hacia el centro y la periferia.  Colegios y centros educativos cercanos La zona cuenta con una amplia oferta de colegios públicos y concertados a menos de 10 minutos: Colegio Santa Gema Galgani CEIP Cuba Además de escuelas infantiles y academias de refuerzo. Una ubicación ideal para familias con niños de todas las edades.  Comercios y servicios Supermercados: Mercadona, Día y comercios de proximidad a escasos metros. Salud y bienestar: Farmacias, centros de salud y clínicas privadas. Ocio y deporte: Restaurantes, cafeterías, gimnasios y zonas verdes como el Parque de Aluche o el Parque Cerro Almodóvar.",False,renew,False,True,3523.0,False,False,False,False,[],False,False,310000.0,€,flat,"Aluche, Madrid",Piso en calle de Tembleque,Destacado,Aluche,,,,,,
108845018,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/fa/27/1356789696.webp,RP802025140268,33,7,685000.0,flat,sale,134.0,True,4,2,paseo del Comandante Fortea,Madrid,Madrid,Moncloa,es,40.4250559,-3.7282164,False,https://www.idealista.com/inmueble/108845018/,"REDPISO PASEO DE LA FLORIDA VENDE EN EXCLUSIVA: esta magnífica vivienda situada en una séptima planta totalmente exterior con espectaculares vistas, en una de las zonas más exclusivas de Madrid. Situada estratégicamente entre Casa de Campo, y El Parque del Oeste se encuentra a escasos minutos a pie de El Templo de Debod y Plaza de España.  Con una superficie construida de 134 m² y 112 m² útiles, esta propiedad ofrece espacios amplios, bien distribuidos y con gran potencial para convertirse en el hogar de tus sueños o en una excelente oportunidad de inversión.  La vivienda cuenta con cuatro dormitorios muy bien iluminados y con buena ventilación, perfectos tanto para familias como para quienes buscan espacio adicional para despacho, vestidor o cuarto de invitados.  Dispone de dos cuartos de dos baños completos, cómodos y funcionales.  El salón destaca por su luminosidad y amplitud, con salida directa a una agradable terraza de aproximadamente 15 m², ideal para disfrutar del aire libre, desayunos al sol o momentos de relax con vistas despejadas.  La cocina está completamente equipada, con una gran terraza, un espacio de almacenaje y zona de lavandería/tendedero.  El inmueble dispone de calefacción central, lo que garantiza un ambiente cálido en invierno sin preocuparse por instalaciones individuales.  La finca cuenta con ascensor y acceso adaptado para personas con movilidad reducida, lo que facilita la entrada a todos los perfiles de residentes.  También dispone de servicio de conserje, que aporta un valor añadido en seguridad y mantenimiento diario.  Ubicado en pleno corazón del barrio de Argüelles, el piso se encuentra rodeado de todos los servicios: supermercados, centros educativos, comercios de barrio, zonas de ocio, hospitales y transporte público (con varias líneas de autobús y estaciones de metro muy cercanas como Argüelles o Moncloa).  La zona destaca por su ambiente residencial y familiar, sus amplias zonas verdes y su excelente conexión con el centro de Madrid y la Ciudad Universitaria.  Si buscas una vivienda luminosa, amplia y con excelente ubicación en Madrid, esta es tu oportunidad. No dudes en venir a visitarla. ¡Te encantará!",False,good,False,True,5112.0,False,False,False,False,[],False,False,685000.0,€,flat,"Casa de Campo, Madrid",Piso en paseo del Comandante Fortea,Destacado,Casa de Campo,,,,,,
108456417,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/00/66/1345557886.webp,,18,2,142000.0,flat,sale,70.0,True,3,1,calle San Urbicio,Madrid,Alcalá de Henares,Reyes Católicos,es,40.4741824,-3.3819292,False,https://www.idealista.com/inmueble/108456417/,"Agencia inmobiliaria TECNOCASA de ALCALÁ DE HENARES - REYES CATOLICOS - NUESTRA SEÑORA DE BELEN, vende piso EN BUEN ESTADO, exterior, de 3 dormitorios y 1 baño. El piso dispone de una superficie construida de unos 70m2. Se compone de 3 dormitorios, baño con plato de ducha, amplio salón con salida a una agradable terraza, la cocina equipada con muebles altos y bajos CUENTA CON CALEFACCION ELÉCTRICA. Rodeada de zonas ajardinadas, parques infantiles y zonas deportivas. No dudes en venir a verla porque puede ser lo que estas buscando. Además te recordamos que te ayudamos con la financiación de la vivienda gracias a nuestro departamento financiero KIRON. Infórmese en nuestra oficina. MEJOR VERLO. OFICINA DE TECNOCASA NUESTRA SEÑORA DE BELEN.",False,good,False,False,2029.0,False,False,False,False,[],False,False,142000.0,€,flat,"Reyes Católicos, Alcalá de Henares",Piso en calle San Urbicio,Destacado,,,,,,,
108731197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/58/7a/1353470315.webp,RP332025139788,17,3,270000.0,flat,sale,97.0,True,3,1,calle de la Alegría de la Huerta,Madrid,Madrid,Villaverde,es,40.3526235,-3.6961259,False,https://www.idealista.com/inmueble/108731197/,"Redpiso Ciudad de los Ángeles vende vivienda en 3º planta con ascensor de 97 m2 distribuidos en 3 dormitorios, salón, terraza, cocina y baño, suelos de baldosa, ventanas de aluminio y calefacción central. La Ciudad de los Ángeles cuenta con la cabecera 2 líneas de autobuses, La línea 18 (Plaza Mayor - Villaverde Cruce) y la línea 116 (Glorieta de Embajadores - Villaverde Cruce). También pasa por el interior del barrio el autobús 86 (Atocha - Villaverde Alto). Otras muchas líneas de autobuses, tanto urbanos de la E. M. T. como interurbanos, recorren la Avenida de Andalucía que linda con el barrio. La línea 3 de metro, cuenta con dos estaciones bajo la Avenida de Andalucía que dan servicio a la Ciudad de los Ángeles, también cuenta con una parada de taxis, situada en la Avenida de la Verbena de la Paloma, cerca de su confluencia con la Calle de Pan y Toros.",False,good,False,True,2784.0,False,False,False,False,[],False,False,270000.0,€,flat,"Los Ángeles, Madrid",Piso en calle de la Alegría de la Huerta,Destacado,Los Ángeles,,,,,,
108661704,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/57/0b/1351428939.webp,RP302025139634,21,3,290000.0,flat,sale,100.0,True,4,2,calle de los Arrayanes,Madrid,Madrid,Latina,es,40.3932336,-3.7445163,False,https://www.idealista.com/inmueble/108661704/,"¿Buscas un piso amplio, luminoso y listo para entrar a vivir en una zona tranquila y bien comunicada de Madrid? Te presentamos esta excelente vivienda ubicada en la calle Arrayanes, una oportunidad única para disfrutar de comodidad y funcionalidad en cada rincón. La vivienda cuenta con 4 habitaciones, perfectas para familias numerosas, teletrabajo o convertir en espacios polivalentes. Dispone de 2 baños completos, una cocina independiente y un salón espacioso de 22,78 m² con aire acondicionado, ideal para reuniones, descanso y disfrutar del día a día con total confort. Además, podrás aprovechar una terraza cerrada, perfecta como zona de estar o rincón de lectura. Otros detalles que marcan la diferencia: armarios empotrados, calefacción eléctrica, ventilación cruzada para una buena circulación de aire natural, y trastero incluido, lo que te da espacio extra para almacenamiento. El edificio dispone de ascensor en entreplanta, facilitando el acceso con comodidad. Vivienda en perfecto estado, lista para entrar a vivir. Una opción ideal tanto para familias como para quienes buscan invertir en una zona residencial con alta demanda. ¡No dejes pasar esta oportunidad! Contacta y ven a visitarlo, este puede ser tu nuevo hogar. Este anuncio es meramente informativo y no contractual. El precio no incluye el Impuesto de Transmisiones Patrimoniales (hasta un 6% en la Comunidad de Madrid), ni los gastos notariales, registrales y servicios inmobiliarios.",False,renew,False,True,2900.0,False,False,False,False,[],False,False,290000.0,€,flat,"Aluche, Madrid",Piso en calle de los Arrayanes,Destacado,Aluche,,,,,,
108664811,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/65/81/1351522012.webp,RP2892025139654,27,2,300000.0,flat,sale,94.0,True,3,1,calle San Basilio,Madrid,Madrid,Usera,es,40.379813,-3.706254,False,https://www.idealista.com/inmueble/108664811/,"REDPISO PLAZA ELIPTICA VENDE PISO de 94 m² distribuido en 3 amplios dormitorios, salón-comedor espacioso y luminoso, cocina de vitro equipada, baño con plato de ducha y terraza. La vivienda se encuentra en una finca con ascensor, ideal para quienes buscan comodidad y accesibilidad. Calidades de primera; paredes de gotelé, suelos de parquet y tarima, ventanas de aluminio, puertas de madera, calefacción individual. Ideal para familias, parejas o como inversión. Este espacio amplio y funcional ha sido diseñado para aprovechar cada rincón, ofreciendo confort y estilo. Muy buena comunicación, a 14 min del Metro de Usera, 15 minutos de la estación Doce de Octubre, y 10 minutos de la estacion Almendrales líneas de autobús (6,60, 78,81, N15). Rápido y fácil acceso a A-42, M-30 y M-40. La zona dispone de colegios, centro de salud y diferentes comercios como: oficinas bancarias, supermercados, farmacias, guarderías, peluquerías y cafeterías. Comunícate con nosotros y solicita una visita. - Posibilidad de financiación con nuestro departamento Financiero DCREDIT. REDPISO, TU HOGAR NUESTRO COMPROMISO.",False,good,False,True,3191.0,False,False,False,False,[],False,False,300000.0,€,flat,"Pradolongo, Madrid",Piso en calle San Basilio,Destacado,Pradolongo,,,,,,
108773701,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/10/a7/1354708078.webp,RP272025140047,23,1,315000.0,flat,sale,84.0,True,3,1,calle de Valmojado,Madrid,Madrid,Latina,es,40.3869039,-3.7598686,False,https://www.idealista.com/inmueble/108773701/,"REDPISO Aluche Camarena vende fantástico piso en la calle Valmojado! Vivienda en primera planta que lo tiene todo para entrar a vivir. Consta de tres amplios dormitorios, un baño con plato de ducha, un espacioso recibidor y un salón muy luminoso con salida a una agradable terraza cerrada orientada al norte, perfecta para disfrutar todo el año. La cocina, de generosas dimensiones, ofrece espacio suficiente para una mesa de comedor y sillas, ideal para el día a día. Calefacción individual en todas las estancias para tu máximo confort. Edificio con ascensor. Piso en muy buen estado, ¡listo para mudarte y empezar una nueva etapa! En cuanto al transporte público, está excelentemente comunicado, con paradas de autobús a pocos metros y muy próximo al intercambiador de Aluche (Línea 5 de metro, C-5 de Cercanías y varias líneas de autobús). Contamos con un servicio de asesoramiento financiero que podrá ayudarle a conseguir las mejores condiciones para su hipoteca con Dcredit. ¡VENGA A VISITARLA SIN COMPROMISO! REDPISO ALUCHE ZONA PUERTO CHICO-SAN BRUNO: Su agencia inmobiliaria líder en compraventa y alquiler en Madrid.",False,good,False,True,3750.0,False,False,False,False,[],False,False,315000.0,€,flat,"Aluche, Madrid",Piso en calle de Valmojado,Destacado,Aluche,,,,,,
108069849,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/6f/6d/1332905947.webp,VPA0200312780,25,,569000.0,chalet,sale,415.0,,5,4,paseo del Carraperal,Madrid,Griñón,,es,40.2090704,-3.8393111,False,https://www.idealista.com/inmueble/108069849/,"? Magnífico chalet en Griñón – Espacio, confort y exclusividad Descubre esta espectacular propiedad de 415 m², ideal para quienes buscan amplitud y calidad de vida en una de las zonas más tranquilas y cotizadas de Griñón. ? Características destacadas: ? 5 habitaciones muy luminosas, perfectas para familias grandes o para quienes buscan versatilidad. ? 4 baños completos, con acabados de calidad. ? Jardín privado y piscina, para disfrutar del aire libre en tu propio hogar. ? Terraza y balcón, ideales para relajarte o compartir momentos al aire libre. ? Garaje y trastero, con amplio espacio de almacenaje y comodidad. ? Calefacción y aire acondicionado, para el máximo confort durante todo el año. Esta propiedad reúne todo lo que necesitas: espacio, privacidad y equipamiento de alto nivel. ¡Ven a verla y enamórate? Contáctanos para más información o para agendar tu visita.",False,good,False,,1371.0,False,False,False,False,[],False,False,569000.0,€,chalet,Griñón,Chalet en paseo del Carraperal,Destacado,,,,,600000.0,31000.0,5.0
108652062,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/60/0a/1351119064.webp,RP412025139605,21,2,300527.0,flat,sale,58.0,True,2,1,calle del Lago Erie,Madrid,Madrid,Vicálvaro,es,40.4052519,-3.6045899,False,https://www.idealista.com/inmueble/108652062/,"Redpiso vicalvaro vende en exclusiva piso en calle lago erie finca con posibilidad de instalacion de ascensor, la vivienda se encuentra para entrar a vivir. Con garaje y trastero, consta de 60 m2, distribuidos en 2 dormitorios antes 3, amplio salon luminoso con acceso a terraza abierta con toldo, 1 baño reformado con plato de ducha y mampara, puerta blindada, suelos de parquet, calefaccion de gas natural, cocina en buen estado, amueblada y con salida a tendedero acristalado, fontaneria y electricidad reformadas hace pocos años. Muy buena ubicación en vicalvaro, a pocos metros de la calle san cipriano, muy buen acceso a m40, metro línea 9, autobuses, cercanias, colegios, instituto, centro de salud y recinto ferial. Si necesitas hipoteca, asesórate con nuestro departamento financiero dcredit. ¡llámanos y coordinamos una visita sin compromiso al! no incluidos, impuestos, itp, gastos, notaría, registro, gestoria e intermediación (financiera).",False,good,False,False,5182.0,False,False,False,False,[],False,False,300527.0,€,flat,"Casco Histórico de Vicálvaro, Madrid",Piso en calle del Lago Erie,Destacado,Casco Histórico de Vicálvaro,True,True,,,,
108034775,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/03/5f/1331846126.webp,1643,70,,550000.0,chalet,sale,213.0,,4,3,Ensanche,Madrid,Alcalá de Henares,Ensanche,es,40.4995709,-3.3602738,False,https://www.idealista.com/inmueble/108034775/,"Vende un precioso chalet en urbanización privada con piscina en la zona del Ensanche, la mejor zona de Alcalá de Henares  La vivienda tiene 230 metros construidos y consta de 4 habitaciones, buhardilla, 2 baños completos y 2 aseo, distribuidos de la siguiente forma: En la planta semisótano tenemos un gran garaje con capacidad para dos coches y espacio de sobra para poner estanterías de almacenaje, además, tenemos un aseo y una habitación que se puede usar de dormitorio o como cuarto de la colada. Los garajes son privados y se accede a ellos mediante una rampa comunitaria que tiene salida a dos calles. En la planta baja, a la que se accede por una calle privada dentro de la comunidad, nos encontramos con un porche cerrado por una puerta cristalera que nos da paso a la vivienda. Cocina independiente muy cómoda, amplio salón con salida al jardín, buhardilla y garaje para dos coches con trastero, baño y dormitorio o zona de lavadero y plancha. Al entrar, tenemos el hall con armario empotrado grande, el aseo de cortesía, a la izquierda la cocina independiente equipada con electrodomésticos básicos como vitro, campana, horno de sobremesa. De frente un amplio y luminoso salón con terraza y salida al jardín de 41 metros con unos árboles preciosos para protegerte del sol en verano.  En la primera planta reformada completamente dispone de tres dormitorios,  en la habitación principal vestidor y baño en suite con ducha, los otros dos dormitorios también cuentan con armarios empotrados y un baño con bañera y mampara. Al llegar a esta planta también disponemos de una puerta de madera con cristales de acceso al hall. La buhardilla completamente acondicionada e independiente y con salida a la terraza cerrada que es ideal para aprovechar al máximo su espacio o como una cuarta habitación. Además tiene puerta de madera con cristales para hacer este espacio más independiente. En la planta sótano tenemos el garaje con cabida para 2 coches grandes  y con puerta automática, una zona de lavandería,  plancha o hacerla para dormitorio, con ventana y una despensa grande. Toda la carpintería interior de roble, ventanas de aluminio con puente térmico en blanco rejas en la planta baja, los armarios empotrados vestidos, suelos de tarima y  calefacción y agua caliente por gas natural.  El chalet está muy cuidado y muy bien situado, con buenos vecinos de confianza. Las zonas comunes son muy tranquilas. Alrededor de la vivienda nos encontramos todos los servicios públicos, centro médico, centro comercial, Universidad Cardenal Cisneros, colegios, farmacia, guarderias, parada de transporte público, comercios, gimnasio... y a tan solo 5 minutos de la N-II. ¡No dejes pasar esta oportunidad y contacta con nosotros para más información!  Nos encargamos de toda la gestión de la compra Y además, ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado.  No cobramos honorarios al comprador LLámanos y la visitamos cuando deseen En los precios de venta NO están incluidos impuestos legales ni gastos de escrituración.",False,good,False,,2582.0,False,False,False,False,[],False,False,550000.0,€,chalet,"Ensanche, Alcalá de Henares",Chalet adosado,Destacado,,True,True,terracedHouse,,,
108695113,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/0d/57/1352383319.webp,RP282025139785,30,12,250000.0,flat,sale,72.0,True,3,1,calle de Tembleque,Madrid,Madrid,Latina,es,40.3962362,-3.7622392,False,https://www.idealista.com/inmueble/108695113/,"Redpiso pone a la venta un espacioso piso de 66 m², diseñado para ofrecer el máximo confort: 3 dormitorios amplios y luminosos, baño, cocina independiente y un salón-comedor conectado con una terraza. Ubicada en una Decimo segunda planta, esta vivienda ofrece unas espectaculares vistas, aportando una sensación de amplitud, luz natural y tranquilidad difícil de encontrar en Madrid capital. Con orientación sureste, la luz suave de la mañana baña las estancias principales. La calefacción central proporciona una climatización eficiente y cómoda. Extras que marcan la diferencia La urbanización cuenta con portero físico. Conexiones y movilidad Metro: Estación Campamento (Línea 5) a solo 7 minutos andando. Cercanías: Estación Aluche (línea C5) con conexión directa al centro y municipios del sur. Autobuses: Líneas 25, 138, 561 y 563, con parada a menos de 3 minutos, ofreciendo conexión fluida con el resto de la ciudad. Acceso rápido en coche a través de Avenida Padre Piquer y la A-5, facilitando desplazamientos hacia el centro y la periferia. La zona cuenta con una amplia oferta de colegios públicos y concertados a menos de 2 minutos: Colegio Santa Gema Galgani, CEIP Cuba. Además de escuelas infantiles y academias de refuerzo. Una ubicación ideal para familias con niños de todas las edades. Comercios y servicios Supermercados: Alcampo, Día, Carrefour y comercios de proximidad a escasos metros. Salud y bienestar: Farmacias, centros de salud y clínicas privadas. Ocio y deporte: Restaurantes, cafeterías, gimnasios y zonas verdes como el Parque de Aluche o el Parque Cerro Almodóvar.",False,renew,False,True,3472.0,False,False,False,False,[],False,False,250000.0,€,flat,"Aluche, Madrid",Piso en calle de Tembleque,Destacado,Aluche,,,,,,
