propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,highlight.groupDescription,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108341672,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/e0/69/1341255759.webp,47,,435000.0,chalet,sale,188.0,,4,2,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3513065,-3.7116818,False,https://www.idealista.com/inmueble/108341672/,"Estudio INMOFAR pone a la venta una increíble vivienda tipo Chalet unifamiliar con 188 m2 construidos distribuidos en tres plantas  - PLANTA SOTANO: un amplio trastero de 10m2, y garaje privado con la posibilidad de hasta 2 coches que añade un plus de comodidad. -PLANTA BAJA: cuenta con Hall de entrada desde el cual se accede a la planta primera, y planta sótano, baño completo, cocina espaciosa y equipada y salón/comedor con salida a un amplio patio ideal para pasar el tiempo al aire libre. - PLANTA PRIMERA: en la que encuentras sus 4 Dormitorios luminosos, baño completo con plato de ducha.  Excelente ubicación con cercanía a estaciones de Villaverde alto y Puente Alcocer y varias líneas de autobuses a un paso, además de todos los servicios que puedas necesitar en las proximidades, supermercados ¡ no dejes pasar esta oportunidad única!",True,good,False,,2314.0,True,False,False,False,[],False,False,435000.0,€,chalet,"Villaverde Alto, Madrid",Chalet adosado,FAR-PUEBLA,True,True,,terracedHouse,,,,,
108566133,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/aa/13/1348635367.webp,1,1,84000.0,flat,sale,57.0,True,2,1,calle de Benimamet s/n,Madrid,Madrid,Villaverde,es,San Cristóbal,40.3435934,-3.6862981,True,https://www.idealista.com/inmueble/108566133/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES LA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADA Vivienda de 53 m², según Catastro, y 4 m² de elementos comunes a la venta en el barrio de San Cristóbal, Madrid. La vivienda está distribuida en salón-comedor, dos dormitorios, cocina, cuarto de baño y recibidor. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una 1ª Planta en un bloque residencial con ascensor. Muy bien comunicado por carretera (E-5) y transporte público, a menos de cinco minutos andando de la parada de autobús de la Avenida de Andalucía y cerca de la estación de tren de San Cristobal. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES San Cristóbal de los Ángeles), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada.",False,good,False,True,1474.0,False,False,False,False,[],False,False,84000.0,€,flat,"San Cristóbal, Madrid",Piso en calle de Benimamet s/n,,,,,,89000.0,5000.0,6.0,,
108719283,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/84/99/1353105299.webp,11,3,2400000.0,flat,sale,263.0,True,5,4,"calle de Zurbano, 70",Madrid,Madrid,Chamberí,es,Almagro,40.436195,-3.6929681,True,https://www.idealista.com/inmueble/108719283/,"**Piso en Venta en Almagro: Una Oportunidad Única para Reformar** Descubre este amplio piso en la codiciada zona de Almagro, ideal para aquellos que buscan un proyecto de reforma a su medida. Con 263 m² construidos, esta propiedad cuenta con 5 habitaciones y 4 baños, de los cuales 3 son en suite, ofreciendo comodidad y privacidad para toda la familia. El vestidor en las habitaciones añade un toque de lujo y funcionalidad. El piso, situado en la tercera planta con ascensor y orientación este, garantiza luminosidad durante todo el día. Además, incluye una plaza de garaje y un trastero, lo que proporciona un valioso espacio adicional para almacenamiento. La calefacción es eléctrica con gas natural, y el aire acondicionado asegura un ambiente fresco en los meses más cálidos. Este inmueble es apto para personas con movilidad reducida, asegurando que todos puedan disfrutar de su comodidad. Con armarios empotrados y una distribución que permite aprovechar al máximo cada rincón, este piso es la opción perfecta para quienes desean personalizar su hogar. No dejes pasar esta oportunidad de crear el espacio de tus sueños en una de las mejores ubicaciones de la ciudad. ¡Contáctanos para más información y ven a verlo!",False,good,False,True,9125.0,False,False,False,False,[],False,False,2400000.0,€,flat,"Almagro, Madrid","Piso en calle de Zurbano, 70",,True,True,,,2450000.0,50000.0,2.0,,
108826317,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/7c/22/1356255960.webp,20,ss,410000.0,flat,sale,82.0,True,2,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4107552,-3.6928741,False,https://www.idealista.com/inmueble/108826317/,"Inmueble ideal para realizar un bonito proyecto desde cero, tanto como para vivienda habitual como para inversores en rentabilidad, ya que la vivienda se puede adaptar a las necesidades de cada comprador, actualmente en régimen usufructo. Situada en el emblemático Barrio de Las Letras de Madrid, a tan solo 100mts de la calle Paseo del Prado, lleno de vida, cultura y arte, a escasos metros del Museo del Prado, CaixaForum, Reina Sofia, la Estación de Atocha, Tirso de Molina y Puerta de sol, con sus tiendas y discotecas, situado en la que hoy en día es sin duda la mejor zona de Madrid, en una calle tranquila, en un edificio antiguo. Además, ha pasado la ITE hace poco y se han realizado las obras exigidas, incluyendo inyecciones de resina para garantizar la ausencia de humedades, que supone una gran ventaja a nivel estructural, cuenta con un dormitorio con cuarto baño y una habitación con la preinstalación para hacer un segundo baño. Esta vivienda es luminosa, con orientación que permite la entrada de luz natural durante el día a pesar de la altura que tiene, consta de acceso a patio comunitario y trastero de 12m2 dos alturas. Todos los gastos e impuestos derivados del otorgamiento de la escritura deberán ser abonados por la Parte Compradora, a excepción del Impuesto sobre el Incremento de la Valoración de los Terrenos de Naturaleza Urbana (Plusvalía Municipal), que deberá ser abonado por la Parte Vendedora. El IBI del año en curso será abonado a prorrata. Gastos de comunidad: 45 euros mensuales.",False,renew,False,False,5000.0,True,False,False,False,[],False,False,410000.0,€,flat,"Huertas-Cortes, Madrid",Piso,,,,,,,,,,
108563748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/b5/22/1348565474.webp,21,3,285000.0,flat,sale,82.0,True,3,2,calle Villa Inés s/n,Madrid,Fuenlabrada,Fuenlabrada II - El Molino,es,,40.2915454,-3.8129585,True,https://www.idealista.com/inmueble/108563748/,"¡ GRUPO DAREK PRESENTA PISO DE OBRA NUEVA EN FUENLABRADA!  Piso de 3 habitaciones con piscina, garaje y trastero – ¡Listo para entrar a vivir! Se vende fantástico piso de obra nueva en Fuenlabrada, con una superficie construida de 82 m², listo para entrar a vivir y con excelentes calidades. -Distribución: 3 dormitorios con armarios empotrados y buena iluminación 2 baños completos con acabados modernos Salón-comedor amplio y muy luminoso Cocina independiente totalmente equipada -Extras incluidos: Aire acondicionado Plaza de garaje Trastero Piscina comunitaria Zonas comunes ajardinadas, ideales para familias y niños Ubicado en una zona tranquila, con buena comunicación por transporte público y cercanía a servicios como colegios, comercios y centros de salud.  Una gran oportunidad para vivir o invertir en una zona en crecimiento.  Contáctanos para más información o concertar una visita. ¡No lo dejes escapar!",False,good,False,True,3476.0,False,False,False,False,[],False,False,285000.0,€,flat,"Fuenlabrada II - El Molino, Fuenlabrada",Piso en calle Villa Inés s/n,,True,True,,,295900.0,10900.0,4.0,,
108555218,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/98/cd/1348333928.webp,37,,350000.0,chalet,sale,230.0,,4,1,calle Magallanes,Madrid,Arganda,Centro,es,,40.297745,-3.4372611,False,https://www.idealista.com/inmueble/108555218/,"� Chalet independiente en Arganda del Rey� INMOACIERTA vende este chalet en exclusiva �SOBRE EL INMUEBLE� ✔ La vivienda consta de 109 M2 y junto al garaje, patios, trastero y elementos comunes, hace una suma de 230M2 (catastro) ✔ 4 habitaciones muy amplias ✔ Bonita cocina totalmente equipada y amueblada ✔ Baño con plato de ducha y buena ventilación ✔ Salón muy luminoso con salida al patio ✔ Toda la vivienda es exterior ✔ El inmueble consta de 3 entradas a pie de calle, una de ellas es el garaje ✔ Gran patio privado cerrado con toldos y barbacoa ✔ Sala con gimnasio y trastero ✔ Desván justo encima de la vivienda (posibilidad de ampliar la vivienda) ✔ Amplio garaje para 2 coches además de buen trastero ✔ Calefacción individual de gasoil ✔ Orientación este y oeste ✔ Ibi: 650€ �SOBRE LA ZONA� ✔ A tan solo 2 minutos del Ayuntamiento, a 3 minutos de línea 1, 2, 3, 4 de autobús urbano, además de líneas 312, 312A, 320, a 14 minutos de línea 9 de Metro  ✔ Muy bien comunicado y cerca de todos los servicios: a 4 minutos de supermercado Ahorramás, zapaterías, restaurantes, Parque infantil ""Sebastián"", IES Grande Covián, a tan solo 4 minutos del Centro de Salud Arganda del Rey, a 6 minutos del Auditorio Montserrat Cabellé, a 11 minutos del cuartel de La Guardia Civil, farmacias, etc.. . Carreteras principales en Arganda del Rey ✔ M-300: Esta carretera es parte de la red principal de la Comunidad de Madrid y conecta Arganda del Rey con otras importantes vías como la A-2 y la A-3.  ✔ M-208: Une Arganda del Rey con Mejorada del Campo, pasando por Velilla de San Antonio.  ✔ Autopista Radial 3 (R-3): Conecta Arganda con Madrid y con la A-3.  ✔ M-209: Conecta Arganda con Campo Real y Villar del Olmo.  ✔ M-50: Aunque no pasa directamente por Arganda, la M-50 tiene un enlace con la R-3 a la altura de Rivas-Vaciamadrid, conectando Arganda con otras partes de la región.  Otras vías importantes ✔ A-3 (Autovía del Este): Cruza Arganda del Rey y es la principal vía de comunicación con Valencia.  ✔ M-404: Aunque no pasa por Arganda, es importante para la conexión con otras poblaciones cercanas, como Villarejo de Salvanés.  ✔ En resumen, Arganda del Rey cuenta con una red de carreteras bien conectada, tanto a nivel local como regional, gracias a la M-300, la R-3 y la A-3, entre otras.  Contacta con nosotras si necesitas vender o alquilar un inmueble en Madrid �INMOACIERTA, la agencia familiar que piensa en las personas�.",True,good,False,,1522.0,False,False,False,False,[],False,False,350000.0,€,chalet,"Centro, Arganda",Casa independiente en calle Magallanes,SYZ-152,True,True,,independantHouse,357000.0,7000.0,2.0,,
108794893,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/3d/23/1355388416.webp,20,9,595000.0,penthouse,sale,87.0,True,3,1,calle Zújar,Madrid,Madrid,Carabanchel,es,Comillas,40.3886346,-3.7133168,False,https://www.idealista.com/inmueble/108794893/,"Inmobiliarias Encuentro vende ático en EXCLUSIVA en el tranquilo y demandado barrio de Comillas, listo para entrar a vivir. La vivienda, ubicada en una finca bien cuidada y con una comunidad ordenada y silenciosa, destaca por su luminosidad y excelente distribución. Dispone de una amplia terraza ideal para disfrutar del aire libre, perfecta como espacio de ocio o relax. Cuenta con tres dormitorios: uno individual y dos dobles, todos con buena entrada de luz natural. La cocina está completamente equipada, con muebles funcionales y electrodomésticos en perfecto estado. El baño incluye un práctico plato de ducha. Los suelos son de gres y las paredes lisas, lo que aporta un toque moderno y cálido al conjunto. La calefacción es central, con radiadores en todas las estancias, y también dispone de aire acondicionado para asegurar el máximo confort durante todo el año. El ático de 87 m² se encuentra en una zona bien comunicada, con acceso rápido al transporte público y cercano a todo tipo de servicios: comercios, colegios, zonas verdes y centros de salud. Ideal tanto para familias como para quienes buscan un espacio cómodo, acogedor y con encanto en uno de los barrios más consolidados de Madrid. Si necesita vender su inmueble para adquirir este u otro inmueble publicado contacte con nosotros disponemos del servicio //""CAMBIA DESCANSA""// la solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. Financiación a tu medida con FINMOO tendrás los mejores tipos de interés y hasta el cien por cien de financiación. Consulta nuestras condiciones. **imágenes renderizadas por un programa de diseño**.",False,good,False,True,6839.0,False,False,False,False,[],False,False,595000.0,€,flat,"Comillas, Madrid",Ático en calle Zújar,IE07-ZUJAR,,,,penthouse,,,,,
108732236,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/12/4a/1353502015.webp,18,2,203000.0,flat,sale,48.0,True,2,1,calle de Yecla,Madrid,Madrid,San Blas,es,Simancas,40.4289617,-3.6224033,False,https://www.idealista.com/inmueble/108732236/,"Estupenda oportunidad piso de 2 habitaciones y 1 baño, en Simancas.    48 m2 construidos. 44 m2 útiles. Orientación Este.    Salón de 14 m2.    Cocina amueblada y equipada.    Calefacción eléctrica.    Suelo de gres, ventanas de aluminio y puertas demadera.    Ascensor.    NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.    Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.    INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.    Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",True,renew,False,True,4229.0,False,False,False,False,[],False,False,203000.0,€,flat,"Simancas, Madrid",Piso en calle de Yecla,46179,,,,,,,,,
108885393,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/c4/d8/1357925940.webp,21,bj,519000.0,flat,sale,112.0,True,2,2,calle del Olmo,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4135651,-3.7021784,False,https://www.idealista.com/inmueble/108885393/,"Estudio Valsain pone a la venta EN EXCLUSIVA fabuloso inmueble en una de las zonas más exclusivas y vibrantes de Lavapiés; la zona de Antón Martín. Esta espectacular vivienda EXTERIOR y con techos altos de más de 4 metros, está reformada hasta el más mínimo detalle y consta de 111 metros que se distribuyen en un amplisimo salón orientado al exterior con cocina americana totalmente amueblada y equipada con electrodomésticos de primeras marcas, dos dormitorios y dos cuartos de baño completos, uno de ellos en suite con espacioso plato de ducha y el otro con bañera, ideales ambos para cubrir las necesidades de cada momento. La reforma,de exquisito gusto, se hizo respetando los elementos originales de la casa recuperando vigas vistas de madera maciza, paredes de ladrillo visto o la base de granito de las propias vigas. En cuanto a la carpintería interior es de doble acristalamiento de climalit lo que hace que esté perfectamente aislada tanto térmica como acústicamente. Es una casa fresca en verano y cálida en el invierno a pesar de lo cual cuenta con radiadores de gas en cada estancia así como de splits de aire acondicionado frío/calor y ventiladores de techo. Los suelos son de tarima en gres y las paredes lisas. En cuanto a la ubicación es inmejorable ya que está situada literalmente a escasos metros de supermercados, farmacias, clínica veterinaria así como de lugares de ocio e interés cultural tales como el archiconocido Mercado de Antón Martín, la filmoteca del mítico cine Doré, el Museo de arte contemporáneo Reina Sofía o el emblemático parque de El Retiro. SIN HONORARIOS AL COMPRADOR. No pierdas la oportunidad de visitar esta maravillosa vivienda, el piso que llevas tanto tiempo buscando te espera! Estudio Valsain exclusively offers for sale a fabulous property in one of the most exclusive and vibrant areas of Lavapiés: the Antón Martín neighborhood. This spectacular exterior-facing home with ceilings over 4 meters high has been renovated down to the smallest detail. It boasts 111 square meters distributed across an extremely spacious living room facing the street, an open-plan kitchen fully furnished and equipped with top-brand appliances, two bedrooms, and two full bathrooms—one of them en-suite with a spacious walk-in shower, and the other with a bathtub, both ideal for meeting all your daily needs. The renovation, carried out with exquisite taste, preserved the home’s original features such as exposed solid wood beams, exposed brick walls, and the granite base of the beams themselves. The interior woodwork includes double-glazed Climalit windows, providing excellent thermal and acoustic insulation. The home stays cool in the summer and warm in the winter, and it also features gas radiators in every room, split air conditioning units with both cooling and heating functions, and ceiling fans. The floors are porcelain tile with a wood finish, and the walls are smooth. As for the location, it’s unbeatable—just steps away from supermarkets, pharmacies, a veterinary clinic, as well as leisure and cultural hotspots such as the renowned Antón Martín Market, the iconic Doré Cinema Film Archive, the Reina Sofía Museum of Contemporary Art, and the famous El Retiro Park. NO COMMISSION FOR THE BUYER. Don't miss the opportunity to visit this wonderful property—the home you’ve been searching for is waiting for you!",False,good,False,True,4634.0,False,False,False,False,[],False,False,519000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle del Olmo,,,,,,,,,,
108693853,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/14/08/1352348636.webp,21,4,395000.0,flat,sale,50.0,False,3,1,calle de Francisco Silvela,Madrid,Madrid,Chamartín,es,Prosperidad,40.4401404,-3.6789495,False,https://www.idealista.com/inmueble/108693853/,"Inmobiliaria en Chamartín, Prosperidad Madrid - Tecnocasa Oficina Avenida De America Sl VENDE PISO Tecnocasa pone a la venta vivienda en Francisco Silvela, junto a la Glorieta de López de Hoyos Se ofrece en exclusiva este piso ubicado en una cuarta planta con ascensor, en una de las zonas más consolidadas y mejor comunicadas del distrito de Salamanca, entre las calles Francisco Silvela y López de Hoyos. El edificio dispone de portero físico, ascensor y acceso adaptado para personas con movilidad reducida, lo que garantiza comodidad y accesibilidad para todos los residentes. La vivienda cuenta con una superficie construida de 49 m², y se distribuye actualmente en tres dormitorios, salón con cocina y un baño. La propiedad se encuentra para reformar, lo que representa una excelente oportunidad para diseñar el espacio a medida y crear una vivienda moderna, funcional y adaptada a las necesidades actuales. La vivienda dispone de calefacción individual mediante radiadores eléctricos, una solución flexible que permite controlar el consumo en cada estancia según las necesidades del usuario. El edificio está bien mantenido y se encuentra en una zona con todos los servicios al alcance: supermercados, farmacias, centros educativos, centros de salud, zonas verdes y una amplia oferta de comercios y restauración. Además, la zona cuenta con excelente conexión mediante transporte público, con varias líneas de metro cercanas (Diego de León, Avenida de América, Lista) y numerosas líneas de autobús, así como fácil acceso en coche a la M-30 y otras arterias principales de la ciudad. Una excelente opción tanto para inversores que buscan una propiedad con alta demanda de alquiler, como para particulares que desean vivir en una ubicación céntrica, cómoda y con todos los servicios a mano. No dudes en contactarnos para más información o concertar una visita sin compromiso.",False,renew,False,True,7900.0,False,False,False,False,[],False,False,395000.0,€,flat,"Prosperidad, Madrid",Piso en calle de Francisco Silvela,,,,,,,,,,
108567370,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/77/1a/1348669312.webp,82,1,169000.0,flat,sale,51.0,True,1,1,avenida de Tenerife,Madrid,San Sebastián de los Reyes,Praderón,es,,40.5571976,-3.627698,False,https://www.idealista.com/inmueble/108567370/,"LOFT AVENIDA DE TENERIFE PRIMERA PLANTA, GARAJE, DORMITORIO, COCINA EQUIPADA. RENTABILIDADES ENTORNO AL 6,5 %. JUNTO AL PARQUE DE LA MARINA Y EL HOSPITAL INFANTA SOFIA.   Pregúntanos porque aun nos queda alguno más de otros tamaños y precios. Desde 165.000 hasta 220.000 € Este en concreto es el loft número 4 de la planta primera. VER PLANO  IMPORTANTE, LA COMPRA VA GRAVADA CON EL 6% DE ITP, NO CON EL 21% DE IVA, lo que es un gran ahorro. HOOME SOLUCIONES INMOBILIARIAS te ofrece la posibilidad de invertir de la forma más novedosa, segura y rentable que hay actualmente. Ni bancos, ni fondos, ni el Tesoro Público te van a dar más por tu inversión. ¿Por qué es una inversión muy rentable? Porque no existe un producto igual en el Norte de Madrid, plaza de garaje, Porque los inmuebles similares con garaje mas baratos en alquiler en San Sebastian de los Reyes parten de los 750€. Porque el perfil de inquilino es fantástico, profesionales de audiovisuales, médicos, enfermeros, profesionales del retail.. .  TE HACEMOS LOS NÚMEROS:  950X12=11.400 €/ANUALES.  ESO ES UNA RENTABILIDAD BRUTA ANUAL DEL 6,5 %  Proyecto de REACONDICIONAMIENTO bajo declaración responsable y licencia de segregación. Finalización de la rehabilitación prevista segundo trimestre de 2026.  Condiciones de la operación: Reserva de 3.000 €. 20% del importe del Loft a la firma del contrato de arras. 20% a los 2 meses de la firma del contrato de arras. 60% a la finalización de la obra y escritura pública de compraventa ante Notario.  No dude en ponerse en contacto con nosotros para ampliar la información en el o en  *IMPUESTOS NO INCLUIDOS en el precio.  Las infografías y los planos son meramente orientativos, reservándose la Promotora la facultad de introducir aquellas modificaciones que, por razones técnicas o jurídicas, sean necesarias o convenientes para la correcta finalización de la reforma o que sean ordenadas por los organismos competentes.  Las imágenes de este anuncio son orientativas y no vinculantes a nivel contractual. Consúltenos mediante vía telefónica correo a o a través de nuestro formulario de contacto en hoome. com. es.",True,good,False,True,3314.0,True,False,False,False,[],False,False,169000.0,€,flat,"Praderón, San Sebastián de los Reyes",Piso en avenida de Tenerife,2142,True,False,,,,,,,10000.0
108095981,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/13/c8/1333690386.webp,30,3,295000.0,penthouse,sale,33.0,False,1,1,calle de Martín de los Heros,Madrid,Madrid,Moncloa,es,Argüelles,40.4264299,-3.7133248,False,https://www.idealista.com/inmueble/108095981/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este acogedor piso de 33 m², situado en el vibrante barrio de Pintor Rosales, es la oportunidad perfecta para quienes buscan una inversión con gran potencial de reforma y excelente rentabilidad. A tan solo 300 metros del emblemático Templo de Debod y de la Plaza de España, disfrutarás de una ubicación inmejorable, rodeado de cultura y ocio. El piso cuenta con un dormitorio y un baño, ideal para una persona o una pareja. Su orientación sur garantiza luz natural durante todo el día, creando un ambiente cálido y acogedor. La calefacción por el gas natural. Además y se encuentra en buen estado, listo para entrar a vivir o reformar a tu gusto. No dejes pasar esta oportunidad única de vivir en una de las zonas más deseadas de Madrid. ¡Contacta ahora para más información y ven a visitarlo!",True,renew,False,False,8939.0,False,False,False,False,[],False,False,295000.0,€,flat,"Argüelles, Madrid",Ático en calle de Martín de los Heros,,,,,penthouse,305000.0,10000.0,3.0,,
108883235,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/f6/fa/1357862677.webp,14,bj,75000.0,flat,sale,37.0,False,2,1,"CL PUERTO DE CANFRANC, 23",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3980417,-3.6638017,True,https://www.idealista.com/inmueble/108883235/,"Piso con inquiokupa con proceso de desahucio avanzado, las fotos son de cuando se alquiló.",False,good,False,False,2027.0,True,False,False,False,[],False,False,75000.0,€,flat,"Numancia, Madrid","Piso en Cl Puerto De Canfranc, 23",,,,,,,,,,
108745342,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/b8/f0/1354381798.webp,18,2,229000.0,flat,sale,70.0,True,3,1,calle Ferrocarril,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,,40.4878956,-3.3671141,False,https://www.idealista.com/inmueble/108745342/,"¡Tu nuevo hogar en el corazón de Alcalá de Henares te espera! ¿Buscas una vivienda con todo a mano? Esta es tu oportunidad. A tan solo unos pasos de la estación de tren, rodeada de vida, comercios, colegios, supermercados y todos los servicios que necesitas para el día a día. Olvídate del coche: aquí todo está a un paseo. La vivienda, ubicada en una segunda planta, cuenta con tres dormitorios, un baño completo y un espacio funcional perfecto para familias, parejas que quieran más amplitud o quienes teletrabajan y necesitan su rincón personal. Además, ¡el edificio ya está en proceso de instalación de ascensor! , lo que revaloriza la propiedad y añade una comodidad extra que agradecerás cada día. Un piso con alma, bien conectado, y con un entorno que lo tiene todo. ¿Lo mejor? reformado integral, pudiendole dar ese toque personal que tienes en mente Ven a visitarlo y empieza a imaginar tu vida aquí. Porque tu próxima historia puede comenzar en este piso. Alcalá Sercomcasa no cobra honorarios a la parte compradora. Además, si lo necesita le buscamos la financiación hipotecaria que usted precise para la adquisición de este inmueble a coste 0 también para usted, ¡venga a verlo sin compromiso! *El precio no incluye gastos notariales, resgistrales ni impuestos de transmisiones.",False,good,False,True,3271.0,False,False,False,False,[],False,False,229000.0,€,flat,"San Isidro - Los Almendros, Alcalá de Henares",Piso en calle Ferrocarril,SER0222,,,,,,,,,
108759839,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/88/00/1354296837.webp,15,2,580000.0,flat,sale,57.0,True,1,1,calle de El Españoleto,Madrid,Madrid,Chamberí,es,Almagro,40.4326099,-3.6956141,False,https://www.idealista.com/inmueble/108759839/,"Se vende piso reformado en Chamberí, calle Españoleto. En pleno corazón de Chamberí, en la tranquila y codiciada calle Españoleto, se vende este precioso piso reformado con mucho encanto, ideal para quienes buscan un hogar con personalidad o una inversión en una de las mejores zonas de Madrid. La vivienda cuenta con 57 m² construidos, distribuidos en 1 dormitorio, 1 baño completo y un luminoso salón con cocina americana equipada con electrodomésticos. El salón destaca por sus dos paredes de ladrillo visto, que aportan calidez y estilo, y por sus dos balcones exteriores con vistas a la calle Españoleto, que llenan la casa de luz natural. La reforma es muy bonita y cuidada, con un diseño moderno y materiales de calidad: suelo de cemento pulido, aire acondicionado y una distribución muy funcional. Gastos de comunidad: 119€ / mes IBI anual: 400€ El piso se encuentra en un segundo sin ascensor, pero la escalera es cómoda y fácil de subir, lo que facilita el acceso. ¡No dude en contactarnos para más información!",False,good,False,False,10175.0,False,False,False,False,[],False,False,580000.0,€,flat,"Almagro, Madrid",Piso en calle de El Españoleto,,,,,,,,,,
108644768,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/8d/7d/1350936484.webp,29,7,890000.0,flat,sale,81.0,True,4,1,calle del Conde de Peñalver,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4320774,-3.6749373,False,https://www.idealista.com/inmueble/108644768/,"Area Recoletos Servicios Inmobiliarios pone a su disposición este magnífico piso en el prestigioso Barrio de Salamanca, en la calle Conde de Peñalver. Muy buena finca con portal representativo, portero físico y ascensor. Amplias zonas comunes. Calefacción central.  Muy bien comunicada, con los mejores colegios, centros de educación infantil, primaria y secundaria, y todo tipo de servicios y comercios cercanos. Próximo al Hospital y Clínica Ruber de Juan Bravo y Hospital Universitario de La Princesa. Con una superficie de 81 metros cuadrados construídos, en una 7ª planta, es una vivienda muy luminosa. Todas las estancias disponen de ventana exterior, lo que le otorga una preciosa luz natural, algo que se aprecia nada más entrar en la vivienda. Se distribuye en pasillo-hall de entrada que da paso a 4 dormitorios, salón-comedor al fondo, cocina y baño. Con muy buena ventilación. Precisa reforma integral, con buenas posibilidades en su redistribución y con techos altos. Los suelos son de madera natural, y bonitas baldosas hidráulicas, fácilmente recuperables.",False,renew,False,True,10988.0,True,False,False,False,[],False,False,890000.0,€,flat,"Lista, Madrid",Piso en calle del Conde de Peñalver,,,,,,,,,,
108363423,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/dd/07/1341881465.webp,37,,625000.0,chalet,sale,432.0,,5,4,Fresno,Madrid,Algete,,es,,40.5958454,-3.4998729,False,https://www.idealista.com/inmueble/108363423/,"Chalet Adosado de 432 m² en venta situado en Algete, Madrid. Se trata de una Vivienda unifamiliar independiente de tres alturas sobre rasante, ubicado en la calle Fresno, en el municipio de Algete, en la provincia Madrid. La vivienda tiene una superficie de 432 m² distribuidos en salón-comedor, cocina, 5 dormitorios y 4 baños. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia. Con una mínima reforma construya un gran hogar!",False,good,False,,1447.0,False,False,False,False,[],False,False,625000.0,€,chalet,Algete,Chalet adosado en Fresno,AIC-2001,True,True,,terracedHouse,675000.0,50000.0,7.0,,
