propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,externalReference,parkingSpace.parkingSpacePrice
108633422,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/fe/62/1350545574.webp,9,7,1060000.0,penthouse,sale,115.0,True,2,2,calle de Orense,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4497185,-3.6950896,False,https://www.idealista.com/inmueble/108633422/,"Moderno piso en calle Orense – Exterior, muy luminoso y totalmente reformado ¡Oportunidad única en una de las zonas más demandadas de Madrid! Se ofrece espectacular vivienda exterior ubicada en calle Orense, con 82 m² útiles más trastero, en pleno proceso de reforma integral (finalización estimada en un par de meses). Ideal tanto para vivir como para invertir. La vivienda cuenta con: Dos habitaciones dobles, una de ellas con baño en suite. Dos baños completos: el principal dentro del dormitorio y el segundo, perfecto como baño de cortesía o para la segunda habitación. Salón-comedor muy luminoso gracias a su orientación exterior. Cocina totalmente equipada y abierta al salón. Reforma integral de diseño, con mobiliario nuevo incluido. Nota importante: Las imágenes que puedan verse (renders) no representan el resultado final. Se pueden realizar visitas en cualquier momento. Para más información o agendar una visita, no dudes en contactar.",False,good,False,True,9217.0,True,False,False,False,[],False,False,1060000.0,€,,,,flat,"Cuatro Caminos, Madrid",Ático en calle de Orense,,,penthouse,orense ,
108763310,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/d6/14/1356057991.webp,28,2,480000.0,flat,sale,153.0,False,4,2,CL SILVIA MUNT,Madrid,Rivas-Vaciamadrid,Rivas Centro,es,,40.3570908,-3.5195441,False,https://www.idealista.com/inmueble/108763310/,"Agencia Inmobiliaria Tecnocasa Rivas Vaciamadrid 'Agencia Inmobiliaria Tecnocasa Rivas Futura - Av Pablo Iglesias 81. VENDE en exclusiva piso en Silvia Munt. Excelente piso en la zona de Rivas-Vaciamadrid, una de las mejores zonas de Rivas en cuanto a conexiones y servicios. Hay centro comerciales como Rivas centro, C. C H2O, además de cadenas de supermercados, farmacia, peluquería, guardería, alimentación y bares. Vivienda de la constructora Larvin, la mejor constructora de Rivas Vaciamadrid, famosa por sus calidades y acabados cuidando todos los detalles. Cuenta con una superficie construida de 153 m2, sita en urbanización cerrada, con conserje físico, zonas comunes y piscina. Ubicación perfecta, con zona infantil en la puerta de casa, bares, supermercado y salida directa a la A-3. Contamos con farmacia en la puerta de casa, un Mercadona a escasos 50 metros y paradas de autobús. Contamos con 4 habitaciones de buen tamaño, dos baños (Uno de ellos en suite, en la habitación principal) La vivienda se encuentra en una ubicación excelente, contando con todos los servicios. Contamos con una terraza, perfecta para reuniones con amigos o familia, con posibilidad de cerramiento. Contamos con grandes vistas desde la terraza, y sensación de profundidad Se entrega con plaza de garaje y trastero, ambos incluidos en el precio. NO DUDES EN LLAMARNOS PARA CONCERTAR TU VISITA. LLEGAMOS AL 100% DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO FINANCIERO ``KIRON´´.",False,good,False,True,3137.0,False,False,False,False,[],False,False,480000.0,€,,,,flat,"Rivas Centro, Rivas-Vaciamadrid",Piso en Cl Silvia Munt,True,True,,Elizabeth 611152825,
107651485,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/41/2f/1328744264.webp,28,bj,210000.0,flat,sale,51.0,True,2,1,calle de Alicún,Madrid,Madrid,Hortaleza,es,Apóstol Santiago,40.4774409,-3.6596994,False,https://www.idealista.com/inmueble/107651485/,"Ponemos a la venta esta acogedora vivienda con entrada independiente desde la calle, ideal tanto como primera residencia como para inversión. La propiedad cuenta con una superficie construida de 43 m², perfectamente distribuida en: Luminoso salón con cocina americana 1 habitación doble 1 habitación individual 1 baño completo La vivienda fue reformada en 2018 y se encuentra en excelente estado. Dispone de calefacción y aire acondicionado por splits, lo que garantiza confort durante todo el año. Se vende junto con un trastero ubicado en el sótano del edificio, perfecto para almacenamiento adicional con un tamaño de 10 m². Ubicada en una zona consolidada, con todos los servicios a mano: supermercados, comercios, y transporte público. A tan solo 500 metros se encuentra la estación de metro de la Línea 4, y cuenta con fácil acceso a la M-30 y M-40, lo que la convierte en una opción muy cómoda para el día a día. ¡No dejes pasar esta oportunidad y solicita tu visita!",False,good,False,True,4118.0,False,False,False,False,[],False,False,210000.0,€,,,,flat,"Apóstol Santiago, Madrid",Piso en calle de Alicún,,,,GS060-B,
108712142,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/0a/12/1352970314.webp,42,8,420000.0,flat,sale,86.0,True,2,1,calle Virgen de la Paz,Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4350556,-3.6590226,False,https://www.idealista.com/inmueble/108712142/,"LEAN BIEN EL ANUNCIO.  MAURE INMOBILIARIA vende en EXCLUSIVA fantástica vivienda.  De origen dicha vivienda disponía de 3 dormitorios, baño y aseo y en la actualidad se ha quedado en 1 dormitorio grande, un cuarto pequeño, salon grande y los dos baños se han unido y se ha quedado uno muy grande, pero hay posibilidad de volver a dejar la distribución de origen, el piso esta en buen estado pero necesita actualizar, mucha luz y sol ya que es una octava planta con orientación sur la finca tiene 2 ascensores y portero físico, dispone de una plaza de garaje del ayuntamiento inmejorable zona al lado de la plaza de toros y dl mercado de ventas, a media hora andando del parque del retiro, zona muy comercial, varios colegios centro de salud etc. muy bien comunicado varias líneas de autobuses (21,48, 146,106, 38,110, 210) 2 líneas de metro la 2 y la 5.",False,good,False,True,4884.0,False,False,False,False,[],False,False,420000.0,€,,,,flat,"Concepción, Madrid",Piso en calle Virgen de la Paz,True,True,,,
103795937,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/dc/62/1200372372.webp,25,7,1340000.0,penthouse,sale,161.0,True,3,2,Barrio Prosperidad,Madrid,Madrid,Chamartín,es,Prosperidad,40.4434683,-3.671201,False,https://www.idealista.com/inmueble/103795937/,"Increíble ático ubicado en la zona de Prosperidad, en el Barrio de Chamartín, un área residencial muy tranquila y elegante. Se encuentra en la séptima planta de un bonito edificio con servicio de portería.   La vivienda cuenta con una magnífica terraza con jacuzzi, barbacoa y buenas vistas a la ciudad.   Tiene una superficie de 161m2 distribuidos en un amplio salón comedor con chimenea muy luminoso gracias a sus puertas correderas que dan acceso a la terraza, cocina abierta completamente equipada con electrodomésticos de alta gama, despacho y aseo de cortesía. La zona de noche consta de dos habitaciones y un cuarto de baño completo. El apartamento se encuentra en muy buen estado y listo para entrar a vivir.  .",False,good,False,True,8323.0,False,False,False,False,[],False,False,1340000.0,€,,,,flat,"Prosperidad, Madrid",Ático,,,penthouse,2777,
108492823,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/99/a2/1346537657.webp,30,bj,550000.0,flat,sale,133.0,True,2,1,Sector B,Madrid,Boadilla del Monte,Sector B,es,,40.409321,-3.8998568,False,https://www.idealista.com/inmueble/108492823/,"¡Oportunidad única en el Sector B de Boadilla del Monte! Piso bajo con jardín y acceso directo a piscina Ponemos a la venta esta encantadora vivienda situada en una de las zonas más cotizadas de Boadilla del Monte, en el corazón del Sector B. Se trata de un piso bajo de 2 dormitorios, con 1 baño completo, cocina independiente y un salón de 20m2 con acceso directo a un amplio y cuidado jardín privado, ideal para disfrutar del aire libre, hacer reuniones familiares o relajarse al sol. Una de las grandes ventajas de esta propiedad es el acceso directo desde el jardín a la piscina de la urbanización, una comodidad difícil de encontrar. La vivienda incluye además plaza de garaje y trastero en la misma finca, con acceso directo desde el ascensor, lo que aporta máxima comodidad y funcionalidad. Ubicada en una urbanización muy tranquila y con pocos vecinos, los gastos de comunidad son reducidos, y el entorno ofrece calidad de vida, privacidad y una excelente conexión con todos los servicios y comercios de la zona. No dejes pasar esta oportunidad de vivir en una de las mejores zonas residenciales de Boadilla del Monte. ¡Ven a visitarlo y descubre tu nuevo hogar!",True,good,False,True,4135.0,True,False,False,False,[],False,False,550000.0,€,,,,flat,"Sector B, Boadilla del Monte",Piso,True,True,,Boad006,
107572686,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/42/3c/1316584267.webp,23,2,264900.0,flat,sale,63.0,True,2,1,calle del Ángel de la Guarda,Madrid,Madrid,San Blas,es,Canillejas,40.4455424,-3.6182114,False,https://www.idealista.com/inmueble/107572686/,"TECNOCASA Estudio Inmobiliario Torre Arias VENDE: Piso de 63 m² construidos, con dos dormitorios, el principal bastante amplio, salón, cocina y un baño con plato de ducha. Situado en la segunda planta de un edificio bien conservado desde 1961, este piso exterior garantiza luz natural durante todo el día. El piso cuenta con una reforma de electricidad, tuberías, ventanas y puertas. Calefacción eléctrica y la finca tiene conexión de gas natural. La derrama del ascensor esta aprobada por la comunidad, pagada completamente por el propietario y ya en las obras de instalación, con previsión a terminarse en Septiembre de 2025. La ubicación es inmejorable: a pocos pasos de la calle Alcalá y a menos de 5 minutos andando de la estación del metro Torre Arias (linea 5). Además, en los alrededores encontrarás todo lo que necesitas supermercados, bares, restaurantes, peluquerías, farmacias, clínicas dentales, inmobiliarias, colegios, institutos, papelerías, comercios, loterías, entidades bancarias, agencias de viajes, floristerías, fruterías y muchos locales más. No pierdas la oportunidad de vivir en una zona con todas las comodidades a tu alcance. Consulta sobre condiciones para hipoteca a través de nuestro departamento de intermediación financiera KÍRON de forma gratuita. ¡Ven a visitarlo!",False,good,False,False,4205.0,False,False,False,False,[],False,False,264900.0,€,269000.0,4100.0,2.0,flat,"Canillejas, Madrid",Piso en calle del Ángel de la Guarda,,,,,
100658885,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/0d/ff/1094865401.webp,12,3,2990000.0,flat,sale,231.0,True,3,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4202705,-3.6908228,False,https://www.idealista.com/inmueble/100658885/,"Belton Real Estate ofrece en venta este maravilloso piso que cuenta con 231 m2. El edificio cuenta con un portero, que vive en el mismo, ofreciendo una mayor seguridad y comodidad a los residentes. Cuenta con tres dormitorios, cada uno con su propio cuarto de baño en suite, lo que proporciona privacidad y comodidad a los residentes. Además, también cuenta con un aseo de invitados. La impresionante reforma del apartamento cuenta con materiales de alta calidad, lo que le da un toque de elegancia y sofisticación.  El hall de entrada está lleno de luz natural que entra por los ventanales del salón.  La cocina es amplia, y está completamente equipada. También cuenta con una zona de lavandería adaptada para mayor comodidad. El dormitorio principal es especialmente impresionante, con un amplio vestidor y un cuarto de baño en-suite. Además, cuenta con tres ventanales que ofrecen vistas impresionantes.  En resumen, este piso es una impresionante obra maestra de la arquitectura clásica, con una reforma elegante y sofisticada que lo convierte en una opción perfecta para aquellos que buscan vivir en una de las mejores ubicaciones de Madrid. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,12944.0,False,False,False,False,[],False,False,2990000.0,€,,,,flat,"Recoletos, Madrid",Piso,,,,,
108779087,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/d3/40/1354878344.webp,22,1,336000.0,flat,sale,96.0,True,3,2,avenida de Antonio López,Madrid,Pinto,Teneria i - Teneria Ii,es,,40.254933,-3.7008936,False,https://www.idealista.com/inmueble/108779087/,"¡Descubre tu nuevo hogar en la Tenería I! Esta amplia vivienda en venta, ubicada en una urbanización privada, ofrece una superficie de 96 metros cuadrados, ideales para disfrutar de la comodidad y el espacio que siempre has deseado. Con un salón independiente que se abre a una pequeña terraza, podrás relajarte al aire libre. El inmueble cuenta con tres amplios dormitorios, todos equipados con armarios empotrados que ofrecen un excelente almacenamiento. Además, dos baños, uno de ellos en suite, garantizan la privacidad y comodidad que necesitas. La cocina está completamente amueblada y dispone de una terraza tendedero. La climatización es un punto fuerte, con aire acondicionado y calefacción por conductos en toda la vivienda, asegurando un ambiente agradable durante todo el año. La ubicación es inmejorable, en una avenida principal cerca de supermercados, comercios, colegios y zonas deportivas. Además, se incluye una plaza de garaje y un trastero en el precio, lo que añade un valor extra a esta maravillosa propiedad.  No dejes pasar esta oportunidad única; NO COBRAMOS COMISIÓN AL COMPRADOR. ¡Ven a visitarlo y enamórate de tu futuro hogar!",False,good,False,True,3500.0,False,False,False,False,[],False,False,336000.0,€,,,,flat,"Teneria i - Teneria Ii, Pinto",Piso en avenida de Antonio López,True,True,,804,
108702912,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/bc/24/1352605269.webp,60,2,850000.0,flat,sale,132.0,True,3,2,calle de Antonio Sancha,Madrid,Madrid,Barajas,es,Alameda de Osuna,40.4584666,-3.5919701,False,https://www.idealista.com/inmueble/108702912/,"A.M.S. HOMES, VENDE FANTÁSTICO PISO EN LA ALAMEDA DE OSUNA! Con unas fantásticas y privilegiadas vistas desde el salón y la terraza al parque del Castillo de la Alameda de Osuna, nos encontramos este acogedor piso de 134 m, que inicialmente contaba con cuatro habitaciones y ahora dispone de tres para hacer de la cocina un espacio más amplio.  Se distribuye de la siguiente manera: Al entrar nos encontramos con un amplio Hall que da acceso al salón y terraza (un lugar sin duda con mucho encanto a destacar dentro de la vivienda) por un lado, a un baño completo por otro y la tercera puerta nos lleva al epicentro de la casa que es la cocina, un espacio amplio y luminoso donde reunirte con familiares y amigos cómodamente (dispone también de despensa/tendedero). Los dos baños son completos y tienen plato de ducha. Desde la cocina accedemos a la zona de descanso, nos encontramos con 3 amplias habitaciones y un baño completo. Tiene armarios empotrados en las habitaciones, toldos en toda la casa prácticamente nuevos, calefacción central con contadores individuales. La vivienda destaca por sus espacios amplios, su luminosidad y tranquilidad.  Tiene sistema de alarma actualmente operativo. La urbanización cuenta con conserje y unas zonas comunes para hacer las delicias de los mayores y de los más pequeños de la casa con una piscina para adultos, otra infantil y su zona de cesped con sol y sombra. Tiene socorrista y amplios espacios dentro de la urbanización. La vivienda incluye una cómoda plaza de garaje desde la que se accede por el ascensor. Club deportivo Brezo a 250 metros con escuelas deportivas, Tenis. Pádel. Patinaje Artístico. Fitness y Salud. Fútbol. Club deportivo Alameda de Osuna, destaca como actividad el tenis, con varias pistas de tierra batida y piscina. También tiene Padel, Gimnasio, Fisioterapia, Barbacoa, etc... Club de futbol en la Alameda, en frente del Parque El Capricho. También se desarrollan en la zona múltiples actividades sociales, creando un ambiente familiar y acogedor en la zona. A menos de 500 metros de la vivienda encontrarás, colegios, institutos y guarderías públicos, concertados y privados. Extensión de la Escuela oficial de idiomas. Escuela Municipal de Música El Capricho donde se han formado grandes músicos, algunos vecinos de la zona. Centros de salud, farmacias, galerías de alimentación (Día, Mercadona, Ahorramás, Plaza,...). Centro comercial Plenilunio a 10 minutos en coche. Polideportivo municipal con piscina, biblioteca, centros culturales, restaurantes, etc. Cacha de baloncesto municipal en la misma calle. Buen transporte público, tanto por autobús como por la línea 5 del metro, siendo la estación más próxima la de Alameda de Osuna a unos 300m. En un radio de 500 metros tendrás rápidos accesos a: N-II, M-12, M-14, M-40, M-11. A 5 minutos del aeropuerto de Barajas. AUTOBUSES EMT (151, 112 (comunica directamente con uno de los centros de especialidades de referencia), 115, 105) AUTOBUSES directos al Aeropuerto Adolfo Suárez Madrid - Barajas: el 101 a T1, T2, T3 Y el 827 a T4. AUTOBUS 166 que comunica directamente con el Hospital Ramón y Cajal. El precio no incluye impuestos ni gastos de compraventa. SIN HONORARIOS PARA LA PARTE COMPRADORA. Contacta conmigo y te amplio información. No lo dudes y ven a visitarlo!",False,good,False,True,6439.0,False,False,False,False,[],False,False,850000.0,€,,,,flat,"Alameda de Osuna, Madrid",Piso en calle de Antonio Sancha,True,True,,,
108353636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/d0/25/1341592834.webp,1,2,1100000.0,flat,sale,201.0,True,4,3,calle de Edgar Neville,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4520885,-3.6960084,False,https://www.idealista.com/inmueble/108353636/,"Magerit Homes ofrece piso en la zona de la calle Orense, junto al Corte Inglés de Nuevos Ministerios. El piso son doscientos metros construidos totalmente a reformar, para hacer a tu gusto. Es una tercera planta exterior con dos terrazas, con plaza de garaje y trastero. El piso permite cualquier distribución porque no tiene muros de carga. Tiene mucha luz y sol directo y la zona es espectacular. Es ideal para hacer un hogar de cuatro dormitorios y cuatro baños o para hacer un apartamento interior y otro otro exterior,.. . Mejor ver!",False,renew,False,True,5473.0,True,False,False,False,[],False,False,1100000.0,€,,,,flat,"Cuatro Caminos, Madrid",Piso en calle de Edgar Neville,True,True,,,
108763751,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/33/a9/1359927716.webp,16,ss,260000.0,studio,sale,72.0,False,0,1,calle de la Constitución,Madrid,Alcobendas,Ensanche,es,,40.5472777,-3.6471973,False,https://www.idealista.com/inmueble/108763751/,"Agencia Inmobiliaria zona del Ensanche Alcobendas - Tecnocasa ENSANCHE NUEVA GESTIÓN SL; ofrece: ESTUDIO en urbanización Privada con piscina y zonas comunes. En cuanto a su distribución, se compone de hall de entrada, cocina independiente amueblada, salón comedor, baño con plato de ducha una habitación y cuarto de almacenamiento. Cuenta 72m2 construidos resultando una superficie útil 63m2. CALIDADES Y EXTRAS: - Cocina amueblada. - Baño completo con plato de ducha y ventana. - Carpintería interior de madera maciza. - Suelos de tarima, gres en cocina y baño. - Pintura en liso. - Puerta principal de acceso blindada maciza. - Fontanería y electricidad renovadas. TRANSPORTE Y ACCESOS: - Metro Manuel de Falla, Línea 10.  - Parada de autobuses en la puerta C-10, C-11, 153, 827, 827b. - Renfe Valdelasfuentes C-4. - Fácil y cercano acceso en coche a A1, M30, M40. ENTORNO Y SERVICIOS: - Muy bien ubicado en la calle Constitución, cercano al Polideportivo Ciudad deportiva Valdelasfuentes, parques cercanos y en su entorno dispone de todos los servicios colegios, guarderías, supermercados, farmacias, centros médicos, hospitales, zonas de ocio y deportivas, restaurantes. ¿TIENES DUDAS? LLÁMANOS, TE ATENDEREMOS ENCANTADOS Y RESERVA TU CITA AHORA PARA VERLO SIN COMPROMISO. Nuestros expertos en Kìron cuentan con un profundo conocimiento del sector bancario y trabajan para encontrarte la mayor financiación y con las mejores condiciones del mercado actual y además te hacemos el estudio de forma totalmente gratuita.",False,good,False,True,3611.0,False,False,False,False,[],False,False,260000.0,€,,,,flat,"Ensanche, Alcobendas",Estudio en calle de la Constitución,,,studio,,
108215135,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/c8/cd/5a/1347029742.webp,24,2,650000.0,flat,sale,87.0,True,3,2,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4115922,-3.7109474,False,https://www.idealista.com/inmueble/108215135/,"Descubre tu Nuevo Hogar en el Corazón de La Latina, donde la Tradición se Fusiona con la Modernidad. Imagínate vivir en una amplia vivienda recién reformada con excelentes calidades, a tan solo unos pasos de la emblemática calle Toledo. Finca del prestigioso arquitecto Gutiérrez Soto, exponente del movimiento Art Déco en España, este luminoso piso exterior en segunda planta te ofrece el equilibrio perfecto entre el auténtico encanto castizo del barrio de La Latina y un diseño vanguardista y funcional. Disfruta de sus tres espaciosas habitaciones y dos baños completos, además de una moderna cocina abierta a un generoso salón comedor, creando un ambiente perfecto para la vida social y el descanso. Vivienda muy exterior, 3 estancias a la calle y abundante luz natural que inunda cada rincón gracias a sus grandes ventanales en todas las habitaciones. La finca, en excelente estado de conservación, cuenta con un portal adaptado, portero físico y un ITE favorable hasta 2031, brindándote tranquilidad y comodidad. Una distribución inteligente y luminosa cuyo diseño aprovecha al máximo cada metro cuadrado y la luz natural. El gran salón comedor exterior con cocina americana se convierte en el corazón del hogar, equipado con iluminación LED y aire acondicionado. Las tres amplias habitaciones dobles (dos exteriores y una interior en suite) ofrecen espacios privados y confortables, cada una con su propio equipo de aire acondicionado. Los dos baños completos de generoso tamaño y con amplias ventanas (uno de ellos en suite y el otro con zona de lavandería independiente) añaden un toque de practicidad y elegancia. Las calidades marcan la diferencia, desde la puerta de entrada con cerradura de seguridad hasta el suelo de tarima, pasando por la pintura lisa, la carpintería interior en blanco lacado y la carpintería exterior de aluminio con cristales térmicos y acústicos, cada detalle ha sido cuidadosamente seleccionado para ofrecerte el máximo confort y bienestar. Ubicación Privilegiada en el Centro de Madrid: Sumérgete en la vibrante vida del corazón de Madrid. A tu alrededor encontrarás una amplia variedad de comercios y servicios, y estarás a un paso de los iconos de la ciudad como la Plaza Mayor, el Palacio Real y el animado Rastro. La comunicación es inmejorable, con la estación de metro de La Latina (Línea 5) a escasos metros y la estación de Tirso de Molina (Línea 1) a poca distancia, además de numerosas líneas de autobús en la calle Toledo que te conectarán con cualquier punto de la capital. Esta amplia, funcional y luminosa vivienda es un verdadero privilegio para quienes buscan un hogar tranquilo sin renunciar a la efervescencia y la rica oferta de ocio y cultura de uno de los barrios más de moda de Madrid. ¡No pierdas la oportunidad de vivir la auténtica esencia de La Latina!",True,good,False,True,7471.0,True,False,False,False,[],False,False,650000.0,€,,,,flat,"Palacio, Madrid",Piso,,,,,
108761934,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/4e/56/1354385618.webp,26,5,170000.0,flat,sale,66.0,True,3,1,calle Moncada,Madrid,Madrid,Villaverde,es,San Cristóbal,40.3424702,-3.692809,False,https://www.idealista.com/inmueble/108761934/,"Vivienda con una ubicación privilegiada muy cerca del corazón de la ciudad, este espacio ofrece un lienzo en blanco para crear la vivienda de tus sueños. Es perfecto para aquellos que desean personalizar su hogar a su gusto. Este apartamento es ideal para aquellos que buscan invertir en un proyecto único y personalizado en una de las ciudades más vibrantes de España. ¡No pierdas la oportunidad de convertir este espacio en tu propio oasis en el corazón de Madrid! Dispone de 3 dormitorios y un baño, se encuentra para reformar  ¡Contáctanos hoy para más información y para programar una visita a este increíble apartamento!",False,renew,False,True,2576.0,False,False,False,False,[],False,False,170000.0,€,,,,flat,"San Cristóbal, Madrid",Piso en calle Moncada,,,,TRCOK25341,
108562907,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/df/37/1348538776.webp,51,,7000000.0,chalet,sale,1035.0,,6,9,ronda de Sobradiel,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4537699,-3.638623,False,https://www.idealista.com/inmueble/108562907/,"Exclusiva Vivienda Unifamiliar en el Prestigioso Parque Conde de Orgaz Una Joya de Lujo en el Corazón de Madrid HOMECOLLECTION presenta esta espectacular residencia unifamiliar ubicada en uno de los barrios más exclusivos de Madrid, el Parque Conde de Orgaz. Una propiedad de ensueño que combina elegancia, funcionalidad y confort, diseñada para satisfacer las necesidades de quienes buscan el más alto nivel de calidad de vida. Con una generosa parcela de más de 2.000 m², esta magnífica vivienda se distribuye en tres plantas que se integran a la perfección, ofreciendo amplios y luminosos espacios donde cada detalle ha sido pensado para el disfrute y bienestar de sus residentes. Planta Baja: El Corazón de la Casa La planta de acceso, con 330 m² útiles, se convierte en el epicentro de la vida social y familiar. Cuenta con un impresionante vestíbulo, aseos de cortesía, un acogedor salón de estar y un luminoso despacho. El dormitorio principal es un verdadero refugio, con dos baños completos, amplios vestidores y vistas al jardín. En la zona de servicio, totalmente independiente, se encuentran dos dormitorios, un aseo de servicio y una amplia cocina con office, comedor de diario y zona de lavandería. El salón principal con chimenea y el comedor formal son perfectos para reuniones y celebraciones, mientras que el jardín exterior aporta un ambiente de tranquilidad y privacidad. Planta Superior: Intimidad y Confort La planta superior está pensada para el descanso. Tres dormitorios en suite, cada uno con su propio vestidor, garantizan la máxima privacidad y comodidad. Además, un salón con chimenea ofrece un espacio ideal para relajarse en familia o con amigos. Planta Sótano: Funcionalidad y Comodidad El sótano está diseñado para la máxima comodidad. Cuenta con un garaje para cinco vehículos, gimnasio, aseo de cortesía, despensa, trastero y un cuarto de instalaciones para el sistema de climatización, calderas y el ascensor. Cada rincón ha sido cuidadosamente planeado para ofrecer practicidad sin renunciar al lujo. Un Jardín de Ensueño La parcela de más de 2.000 m² alberga un impresionante jardín con piscina climatizada, ideal para disfrutar del aire libre y el clima de Madrid. El salón de invierno ofrece el lugar perfecto para relajarse en cualquier época del año, asegurando total privacidad y confort. Ubicación Inmejorable Situada en el corazón del Parque Conde de Orgaz, esta propiedad se beneficia de una ubicación privilegiada, con acceso directo a las principales vías de comunicación y proximidad a prestigiosos colegios nacionales e internacionales, centros comerciales de lujo, hospitales y una variada oferta de ocio y restauración. La seguridad y tranquilidad de la urbanización hacen de esta vivienda un lugar único para vivir. Una Oportunidad Exclusiva No deje pasar la oportunidad de adquirir esta espectacular propiedad en una de las zonas más cotizadas y deseadas de Madrid. Una residencia única, diseñada para quienes buscan lo mejor. Para más información o para concertar una visita, contacte con HOMECOLLECTION y descubra todos los detalles de esta impresionante propiedad.",False,good,False,,6763.0,False,False,False,False,[],False,False,7000000.0,€,,,,chalet,"Conde Orgaz-Piovera, Madrid",Casa independiente en ronda de Sobradiel,True,True,independantHouse,1329,
108652285,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/24/e5/1351128545.webp,25,1,225000.0,flat,sale,75.0,True,3,1,calle Pizarro,Madrid,Getafe,Getafe Centro,es,,40.3138059,-3.7292757,False,https://www.idealista.com/inmueble/108652285/,"DB Servicios Inmobiliarios ofrece en EXCLUSIVA Luminoso piso de 3 dormitorios junto a la calle Madrid – ¡Ubicación inmejorable! Estupenda vivienda situada en una de las zonas más demandadas de Getafe, a escasos metros de la calle Madrid, con todos los servicios y transporte público al alcance de la mano. El piso cuenta con 3 amplios dormitorios, dos de ellos equipados con aire acondicionado, ideales para el confort durante todo el año. El salón comedor, también con aire acondicionado, tiene salida a una gran terraza exterior cerrada, que abarca todo el ancho de la vivienda, aportando mucha luz natural y espacio adicional para disfrutar o aprovechar como zona de descanso. La vivienda dispone de un baño con plato de ducha y una cómoda cocina independiente, que tiene acceso directo a un patio interior privado, perfecto como zona de almacenaje, lavandería o desahogo. La ubicación es uno de sus mayores atractivos: � A menos de 10 minutos andando de la estación de Renfe y Metro (L12) Getafe Central � Cercano también a la estación de Metro (L12) Juan de la Cierva � Varias líneas de autobús disponibles en los alrededores � Rodeado de comercios, supermercados, colegios y todos los servicios necesarios ¡Una oportunidad ideal tanto para vivir como para invertir! No dejes pasar esta vivienda con excelente ubicación y gran potencial.",True,good,False,True,3000.0,False,False,False,False,[],False,False,225000.0,€,230000.0,5000.0,2.0,flat,"Getafe Centro, Getafe",Piso en calle Pizarro,,,,,
