propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
108223467,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/c8/b7/1337604442.webp,UNI3654,21,2,1400000.0,flat,sale,269.0,True,11,3,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4214812,-3.7081619,False,https://www.idealista.com/inmueble/108223467/,"GLOBALPISO MALASAÑA VENDE - Espectacular piso en calle Luna. Descubre esta joya en pleno corazón de Madrid. Ubicado en una segunda planta exterior, su luminosidad es incomparable gracias a sus tres balcones a la calle. Con 269 m² construidos, esta vivienda es perfecta para quienes buscan amplitud y posibilidades de reforma. Características destacadas:  11 habitaciones: Espacio ideal para familias grandes, inversión o proyectos personalizados.  3 baños completos, con opción de añadir más gracias a la conveniente distribución de las bajantes.  Cocina con comedor amplio, perfecto para reuniones y momentos especiales.  Ventanas Climalit, que garantizan aislamiento y confort.  Armarios de madera empotrados, maximizando el almacenamiento.  Calefacción individual por gas natural, para un hogar cálido y eficiente.  Suelos de tarima, elegancia y durabilidad en cada rincón.  Comunidad: solo 60€/mes. Ubicación inmejorable: Situado en el vibrante barrio de Malasaña, tendrás a tu disposición una amplia oferta de comercios, bares, restaurantes, tiendas exclusivas, centros culturales, bibliotecas y museos. Además, cuenta con excelentes conexiones de transporte: Metro Noviciado (L2) y Callao (L3 y L5) a pocos pasos. ¡Una vivienda con grandes posibilidades de reforma y una ubicación privilegiada! No dejes pasar esta oportunidad. Contáctanos para más información o visita sin compromiso. Para poder ver todos nuestros inmuebles puede visitar nuestra página web o si lo desea puede descargarse nuestra APP Globalpiso totalmente gratuita. *Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I. T. P. ) gastos financieros e intermediación inmobiliaria y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"".",False,good,False,False,5204.0,True,False,False,False,[],False,False,1400000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,,,,,,
104826327,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/f6/bf/1345028254.webp,CS-09242-0001,25,,215000.0,flat,sale,80.0,,3,1,Calle de Gallur,Madrid,Madrid,Latina,es,Los Cármenes,40.3969392,-3.7418579,False,https://www.idealista.com/inmueble/104826327/,"Piso de 80 m² ubicado en Madrid. Se trata de un piso de 80 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño. Este activo se sitúa en la calle Gallur, en un área residencial bien conectada. Tiene buenos accesos por la M-30 y la A-5, lo que facilita desplazamientos tanto dentro de la ciudad como hacia otras localidades. La zona cuenta con diversas opciones de transporte público, incluyendo varias líneas de autobús cercanas que conectan con el centro de Madrid y la estación de metro más cercana.En la ubicación podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas y centros educativos. Además, se encuentran cerca el Centro de Salud Montaje y el Hospital Clínico San Carlos, así como numerosos parques ideales para el esparcimiento, como el Parque de La Vaguada.Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble. La Propiedad no responderá de/l (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) la responsabilidad en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente la ocupación, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. Si en la fecha de venta, la Propiedad hubiese interpuesto una denuncia penal, que se encontrase en curso, se comunicará al Juzgado la venta, apartándose la Propiedad del procedimiento como acusación particular. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética. El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión d",False,good,False,False,2688.0,True,False,False,False,[],False,False,215000.0,€,flat,"Los Cármenes, Madrid",Piso en Calle de Gallur,,,,,,
108438437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/fe/e0/1344879585.webp,2472,41,3,875000.0,flat,sale,71.0,False,2,2,calle de Juan Bravo,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4339054,-3.672589,False,https://www.idealista.com/inmueble/108438437/,"Piso en Venta – 2 Habitaciones | 2 Baños | Recién Reformado | Amueblado | Techos Altos ¡Bienvenido a tu nuevo hogar! Se vende espectacular piso recién reformado a estrenar, ubicado en una finca con encanto. Esta vivienda combina diseño contemporáneo con elementos arquitectónicos clásicos como sus techos altos de más de 3 metros, que ofrecen una gran amplitud y luminosidad en cada estancia. ✨ Características principales; Habitaciones: 2 dormitorios, espaciosos y muy luminosos Baños: 2 baños completos, uno de ellos en suite, ambos con plato de ducha y acabados de primera calidad Reforma integral: instalaciones eléctricas y de fontanería completamente renovadas, suelos nuevos, ventanas de alta eficiencia térmica y acústica, iluminación LED, pintura lisa Amueblado y decorado con estilo moderno, listo para entrar a vivir Cocina de diseño abierta al salón, totalmente equipada con electrodomésticos nuevos Techos altos (más de 3 metros) que realzan el carácter único de la vivienda Gran comedor con luz � Ubicación; Situado en una zona tranquila y bien comunicada, con acceso inmediato a todos los servicios: supermercados, colegios, transporte público, zonas verdes y una excelente oferta gastronómica y cultural. Ideal tanto para familias, parejas, como para inversores que buscan una propiedad lista para alquilar con alta rentabilidad. � Vivienda lista para entrar a vivir, sin necesidad de hacer ningún tipo de obra. � Para más información o para concertar una visita, no dudes en contactarnos. Esta oportunidad no durará mucho. Tu hogar de ensueño en las mejores ubicaciones. En nuestra inmobiliaria boutique, seleccionamos residencias únicas para clientes únicos como tú.",False,good,False,True,12324.0,False,False,False,False,[],False,False,875000.0,€,flat,"Lista, Madrid",Piso en calle de Juan Bravo,,,,,,
108775525,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/0a/00/1354766585.webp,214558,4,,152302.0,studio,sale,82.0,,0,2,calle de los Huertos,Madrid,Arganda,Centro,es,,40.302325,-3.4389221,False,https://www.idealista.com/inmueble/108775525/,"PRODUCTO EN CESION DE REMATE ESPECIAL PARA INVERSORES - SIN FINANCIACIÓN –NO SE PUEDE VISITAR   Piso de 83 m2 en planta segunda, ubicada en Calle Huertos, en Arganda (Madrid), con un valor actual de mercado de unos 165.000 €.   Oportunidad de adquisición por un precio inferior y obtención de un margen.  No admite crédito hipotecario. Solo para clientes con liquidez.  Precio de venta: 152.302 €.   Estas operaciones requieren una serie de requisitos detallados a continuación: 1º. NO permite hipoteca. 2º. Esta propiedad NO se puede ver ni visitar interiormente. 3º. NO disponemos de fotos del interior del inmueble. 4ª. NO tenemos información sobre el estado de ocupación del inmueble.   La adquisición del inmueble publicitado en este anuncio se realizará exclusivamente en el marco del proceso de cesión de remate en el que se encuentra. Al no tratarse de una compraventa directa, el importe publicado ha de ser considerado como una orientación al precio por el cual puede adjudicarse el inmueble. Contáctanos para más información.   Ref Interna 214558.",False,good,False,,1857.0,False,False,False,False,[],False,False,152302.0,€,flat,"Centro, Arganda",Estudio en calle de los Huertos,,,,,,studio
104234635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/95/55/1213939228.webp,PISO + NAVE  PRADERON,47,,585000.0,chalet,sale,469.0,,3,2,valle de guadalix,Madrid,San Sebastián de los Reyes,Pol. Industrial norte,es,,40.5601011,-3.6275997,False,https://www.idealista.com/inmueble/104234635/,"Imperio Inmobiliario vende esta magnifica propiedad ubicada en la Zona de Praderon de San Sebastián de los Reyes, al lado del parque de la Marina.  Esta propiedad dividida en 2 plantas, en planta baja disponemos de nave con oficina y garaje y en planta primera vivienda de 3 habitaciones con salida a balcón frontal, terraza interior y salida a terraza ático en segunda y última planta. Vivienda con muchísimas posibilidades.  La entrada tiene por un lado la subida a la planta superior donde se encuentra la vivienda.  En la planta baja encontramos un salón enorme que se ha usado como oficina-almacén, tiene garaje incorporado a una nave que se encuentra en esta misma planta.  Ideal para quienes quieren tener oficina y casa en la misma ubicación.  El uso principal es residencial, por lo cual si se quisiese ampliar la casa, en principio se podría hacer.  La vivienda esta para darle una actualización, las terrazas son magnificas y al ser una casa independiente no tiene comunidad de vecinos, ideal para hacer barbacoas, reuniones etc. Consulte por las múltiples posibilidades de esta propiedad. Opciones de financiación como vivienda tradicional, llegando a conseguir hasta un 100% del precio de compra sin contar los gastos. No dude en visitarlo, estaremos encantado de atenderle.",False,good,False,,1247.0,True,False,False,False,[],False,False,585000.0,€,chalet,"Pol. Industrial norte, San Sebastián de los Reyes",Chalet adosado en valle de guadalix,True,True,,,,terracedHouse
108775528,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/a6/2d/1354766137.webp,214559,4,,124532.0,studio,sale,51.0,,0,1,calle de los Huertos,Madrid,Arganda,Centro,es,,40.303627,-3.4390428,False,https://www.idealista.com/inmueble/108775528/,"PRODUCTO EN CESION DE REMATE ESPECIAL PARA INVERSORES - SIN FINANCIACIÓN –NO SE PUEDE VISITAR   Piso de 52 m2 en planta cuarta, ubicada en Calle Huertos, en Arganda (Madrid), con un valor actual de mercado de unos 135.000 €.   Oportunidad de adquisición por un precio inferior y obtención de un margen.  No admite crédito hipotecario. Solo para clientes con liquidez.  Precio de venta: 124.532 €.   Estas operaciones requieren una serie de requisitos detallados a continuación: 1º. NO permite hipoteca. 2º. Esta propiedad NO se puede ver ni visitar interiormente. 3º. NO disponemos de fotos del interior del inmueble. 4ª. NO tenemos información sobre el estado de ocupación del inmueble.   La adquisición del inmueble publicitado en este anuncio se realizará exclusivamente en el marco del proceso de cesión de remate en el que se encuentra. Al no tratarse de una compraventa directa, el importe publicado ha de ser considerado como una orientación al precio por el cual puede adjudicarse el inmueble. Contáctanos para más información.   Ref Interna 214559.",False,good,False,,2442.0,False,False,False,False,[],False,False,124532.0,€,flat,"Centro, Arganda",Estudio en calle de los Huertos,,,,,,studio
108561787,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/2e/5e/1348513118.webp,,40,1,200000.0,flat,sale,60.0,False,4,1,calle Ignacio Santos Vinuelas,Madrid,Madrid,Villaverde,es,Los Rosales,40.3487175,-3.6894873,False,https://www.idealista.com/inmueble/108561787/,"¡Oportunidad única de inversión en Villaverde Bajo! Este magnífico piso en venta ofrece una rentabilidad del 8,5%, ideal para quienes buscan un ingreso pasivo. Completamente reformado hace solo un año, cuenta con instalación de luz y tuberías cambiada, puertas nuevas con cerradura en las habitaciones, y ventanas nuevas de aluminio abatible y vidrio doble, garantizando un ambiente moderno y acogedor. Instalacion de wiffi El inmueble se distribuye en 60 m² construidos, con un pasillo que da acceso a una cocina amueblada y equipada con electrodomésticos, además de una terraza perfecta para disfrutar del aire fresco. Las cuatro habitaciones, todas ocupadas por inquilinos solventes y buenos pagadores demostrable, están amuebladas con todo lo necesario: cama, colchón, colcha, escritorio, silla, armario y ventilador de techo. El baño cuenta con un práctico plato de ducha. Ubicado en una primera planta sin ascensor, este piso interior a patio de manzana ofrece tranquilidad y buena iluminación. Edificio pasada la ITE FAVORABLE en 2017  La zona es excelente, con acceso a metro, tren de cercanías y múltiples líneas de autobuses, además de contar con todos los servicios a un paso. No dejes pasar esta oportunidad de adquirir un inmueble en perfecto estado y listo para seguir generando rentas. ¡Contáctanos para más información y ven a verlo!",False,good,False,False,3333.0,True,False,False,False,[],False,False,200000.0,€,flat,"Los Rosales, Madrid",Piso en calle Ignacio Santos Vinuelas,,,,,,
108663346,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/b8/23/1351477272.webp,GPG-19185,21,2,400000.0,flat,sale,42.0,True,2,1,calle de Antonio Toledano,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4249931,-3.6655819,False,https://www.idealista.com/inmueble/108663346/,"GPG-19185¡Tu nuevo hogar te espera en la encantadora zona de Fuente del Berro! Este luminoso piso de 2 dormitorios y 1 baño es la oportunidad perfecta para quienes buscan un espacio con potencial y comodidad. La cocina independiente te ofrece un lugar ideal para crear deliciosas recetas, mientras que sus dos balcones pequeños te brindan un rincón de tranquilidad y vistas agradables. Aunque necesita una reforma, su excelente ubicación y luminosidad hacen que sea una inversión que vale la pena. ¡No dejes pasar esta oportunidad de convertirlo en tu hogar soñado! Contáctanos y descubre todo lo que este maravilloso apartamento tiene para ofrecerte. Sobre nosotros: GEPPCO es una Inmobiliaria que ofrece, tanto al propietario como al comprador, todos los servicios necesarios para que pueda convertir su sueño en una realidad y, para ello, en todo el proceso, contarás con asesoramiento y gestión de alto nivel con una amplia experiencia de más de 25 años y todo un equipo multidisciplinar en el sector: financiero, inmobiliario y jurídico.",False,renew,False,True,9524.0,False,False,False,False,[],False,False,400000.0,€,flat,"Fuente del Berro, Madrid",Piso en calle de Antonio Toledano,,,,,,
106044038,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/3c/95/1313368775.webp,CK-06978-0001,30,,499000.0,chalet,sale,296.0,,4,2,calle del Pozo,Madrid,Mataelpino,,es,,40.7304786,-3.9527083,False,https://www.idealista.com/inmueble/106044038/,"Vivienda unifamiliar independiente de dos alturas sobre rasante, ubicado en el municipio de El Boalo, provincia Madrid. Construido en 2004, este chalet independiente se asienta sobre una parcela de 1085 m² y consta de planta sótano y planta baja. Cuenta con una superficie aproximada de 297 m² y se distribuye en salón-comedor, cocina independiente amueblada con armarios altos y bajos, 4 dormitorios con armarios empotrados, 2 baños y porche. La parcela no edificada se destina a zonas ajardinadas y piscina. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de las carreteras M-615 y M-617. Con los servicios de Solvia podrá conocer las posibilidades reales de este suelo y valorar sus posibilidades de inversión. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,,1686.0,True,False,False,False,[],False,False,499000.0,€,chalet,Mataelpino,Casa independiente en calle del Pozo,,,,,,independantHouse
105891291,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/c3/41/1266143111.webp,3325,15,1,2600000.0,flat,sale,215.0,True,3,3,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4305485,-3.684644,False,https://www.idealista.com/inmueble/105891291/,"Esta impresionante vivienda de 215 m², ubicada en el prestigioso barrio de Recoletos, ha sido reformada recientemente para ofrecer un espacio moderno y elegante con acabados de primera calidad.  Al ingresar, te recibe un amplio salón-comedor lleno de luz natural, gracias a su orientación exterior y grandes ventanales que permiten la entrada de abundante luz durante todo el día. Tres amplios dormitorios, cada uno diseñado para ofrecer el máximo confort y privacidad. Los tres baños están equipados con los mejores materiales y accesorios, proporcionando un espacio de lujo y funcionalidad. La cocina, completamente equipada con electrodomésticos de alta gama, presenta un diseño funcional y contemporáneo, ideal para quienes disfrutan de cocinar y compartir momentos con amigos y familiares. Además, su ubicación en Recoletos te sitúa en una de las zonas más exclusivas de Madrid, rodeado de boutiques, restaurantes de renombre y parques emblemáticos como El Retiro, lo que convierte a esta vivienda en una opción inigualable para quienes buscan un hogar sofisticado en el corazón de la ciudad. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,12093.0,False,False,False,False,[],False,False,2600000.0,€,flat,"Castellana, Madrid",Piso,,,,,,
101072166,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/02/cf/1109064752.webp,,11,5,1290000.0,flat,sale,148.0,True,3,3,calle de Núñez de Balboa,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4350599,-3.6807157,False,https://www.idealista.com/inmueble/101072166/,"Belton Real Estate ofrece este impresionante piso en venta, se encuentra en la prestigiosa zona de Castellana, en el barrio de Salamanca, Madrid. La propiedad tiene una superficie de 148 metros cuadrados y está ubicada en la quinta planta de una finca clásica construida en el año 1950. La orientación norte de la propiedad garantiza una temperatura fresca durante los días de verano y su altura de techo de 3.00 metros brinda una sensación de amplitud y espacio en el interior de la propiedad. Además, cuenta con tres huecos a la calle, uno de ellos es un balcón que brinda una vista espectacular hacia el exterior. La propiedad cuenta con calefacción central, lo que la hace ideal para vivir cómodamente en los días fríos del invierno. Además, cuenta con ascensor y portero, lo que asegura la comodidad y seguridad de sus habitantes. La finca cuenta con dos vecinos por planta, lo que garantiza la tranquilidad y privacidad de la propiedad. La ITE es favorable, lo que significa que el edificio se encuentra en buen estado y cumple con los requisitos necesarios para garantizar la seguridad de sus habitantes. En resumen, este es un piso en venta de lujo en una ubicación privilegiada en Madrid. La propiedad cuenta con todas las comodidades que se pueden esperar de una propiedad, y su ubicación en la zona de Castellana, en el barrio de Salamanca, la hace ideal para aquellos que buscan un estilo de vida elegante y sofisticado en el corazón de Madrid. Además, su distribución espaciosa y sus excelentes características la hacen ideal para una vida cómoda y confortable. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,8716.0,False,False,False,False,[],False,False,1290000.0,€,flat,"Castellana, Madrid",Piso en calle de Núñez de Balboa,True,True,,,,
108780452,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/9d/d8/1354919006.webp,,17,3,219000.0,flat,sale,58.0,True,2,1,calle de Villajimena s/n,Madrid,Madrid,Vicálvaro,es,Ambroz,40.4076021,-3.6071267,True,https://www.idealista.com/inmueble/108780452/,"Agencia inmobiliaria de MADRID, dentro del distrito Vicálvaro -  ZONA VICALVARO – VALDEBERNARDO - VALDERRIBAS, perteneciente al GRUPO TECNOCASA, la mayor red inmobiliaria del país y con más de 30 años, VENDE:  Vivienda ubicada en una TERCERA PLANTA con ascensor aprobado y con proyecto de empezarse en el presente año. Dicha derrama se deja pagada. el inmueble se encuentra ubicado en zona comercial de Vicálvaro, en la Calle Villajimena muy cercano al polideportivo y parques la Vicalvarada y parque Forestal próximo a la Universidad Rey Juan Carlos y al centro comercial Vicálvaro. Se encuentra distribuido en salón, terraza, cocina, cuarto de baño, y dos luminosas habitaciones (antes tres). Estas son algunas de las características del inmueble: - Es una tercera planta de un edificio de cuatro alturas más la planta baja. - Orientación Sur-Oeste en su salón y habitaciones, y Sur-Este en la cocina y baño, por lo que es muy luminoso. - Amplio salón comedor con terraza, al salón se le ha anexado una habitación para mayor amplitud. - Dos dormitorios totalmente exteriores. - Cocina totalmente equipada con electrodomésticos. - El cuarto de baño cuenta con plato de ducha y ventana. - Ventanas de aluminio con protector de rayos UV en toda la vivienda. - Paredes de gotelet, puertas de madera y suelo de baldosas en toda la vivienda. - Electricidad y fontaneria reformada en la ultima reforma de la vivienda. - Comunidad de propietarios de unos 40€. - El estado de la vivienda se encuentra para entrar a vivir. IMPORTANTE, la propiedad dejara abonada la derrama asociada a la instalación del ascensor en la vivienda. La vivienda se encuentra en una excelente ubicación, en la Calle Villajimena. Esta zona ofrece una amplia variedad de servicios y comercios como el centro comercial Vicalvaro, la universidad Rey Juan Carlos, comercios, bancos, centro de salud, zonas de restauración, y para los más pequeños, hay colegios y guarderías en las cercanías, así como parques y jardines donde disfrutar del aire libre. El distrito de Vicálvaro es un barrio residencial de los más seguro de todo Madrid. Destacado por sus amplias avenidas y los numerosos metros destinados a zonas verdes. Y con excelentes conexiones a autopistas como la M-40 o la A-3. La zona ofrece facilidad de aparcamiento, sin zona azul ni verde. Además, cuenta con plazas de aparcamiento para residentes (PLAZAS P.A.R.), de uso exclusivo para personas empadronadas en el barrio, las cuales pueden ser adquiridas o cedidas por un número de años por un importe fijado por el Ayuntamiento. Para más información al respecto, diríjase a nuestra oficina. POR TODAS ESTAS RAZONES LAS PERSONAS ELIGEN EL BARRIO DE VICALVARO Y MÁS CONCRETAMENTE ESTA ZONA PARA COMPRAR SU VIVIENDA.",False,good,False,True,3776.0,False,False,False,False,[],False,False,219000.0,€,flat,"Ambroz, Madrid",Piso en calle de Villajimena s/n,,,,,,
108519952,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/4a/3c/1347344498.webp,3489-02932,34,en,379000.0,flat,sale,85.0,True,3,1,"avenida de Navarrondán, 11",Madrid,San Sebastián de los Reyes,Praderón,es,,40.5540153,-3.628628,True,https://www.idealista.com/inmueble/108519952/,"Vendemos en exclusiva este magnífico piso en una de las mejores áreas para vivir en la zona norte de Madrid. La distribución se compone de salón de buen tamaño muy luminoso gracias a su orientación, cocina con terraza tendedero, 3 dormitorios de buenas dimensiones quedan amueblados, pasillo distribuidor y 1 baño.  El salón comedor es amplio tiene paredes revestidas con madera, muebles hecho a la medida que se quedan y vistas al jardin interior de uso exclusivo de la comunidad. La cocina independiente incluye tendedero cubierto, ideal para mantener el orden y aprovechar el espacio de manera eficiente. El piso se encuentra en la zona centro, en una de las zonas más tranquilas de la ciudad. La ubicación es inmejorable, con una rápida incorporación a la A-1 y todos los servicios en las proximidades: líneas de autobús, paradas de metro cercana Baunatal, farmacias, centros deportivos, centros educativos, parques públicos, parque infantil, supermercados, etc. Es sin duda una oportunidad única de inversión en una de las áreas residenciales más demandadas con una alta proyección en las proximidades de Madrid. Si necesitas financiación consulta nuestras condiciones hipotecarias del Grupo Seneas.",False,good,False,True,4459.0,False,False,False,False,[],False,False,379000.0,€,flat,"Praderón, San Sebastián de los Reyes","Piso en avenida de Navarrondán, 11",,,,,,
108578315,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/3d/e6/1348975881.webp,753185BHS,18,1,147000.0,flat,sale,50.0,True,2,1,calle del Doctor Bellido,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3863281,-3.6686259,False,https://www.idealista.com/inmueble/108578315/,"¡OLVÍDATE DEL ALQUILER! FINANCIACIÓN HASTA EL 100% ¡SIN COMISIONES! - ¡SIN ENTRADA! - ¡SIN AVALES! Solo con tus ingresos y los gastos de escrituración. BEST HOUSE MSI te presenta este piso en una zona demandada y con proximidad a todos los servicios necesarios. La vivienda cuenta con 2 dormitorios, baño, salón y cocina independiente. PRIMER PISO. En período de puja hasta el 11/07/2025. Infórmate sin compromiso. ¡Te acompañaremos a lo largo de todo el proceso! Profesionalidad y seguridad garantizadas como AGENTES COLEGIADOS DE LA PROPIEDAD INMOBILIARIA.",True,good,False,False,2940.0,True,False,False,False,[],False,False,147000.0,€,flat,"San Diego, Madrid",Piso en calle del Doctor Bellido,,,,,,
108225043,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/d8/e3/1339188793.webp,79282,15,2,7100000.0,flat,sale,489.0,True,5,6,calle de José Ortega y Gasset,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4309825,-3.688287,False,https://www.idealista.com/inmueble/108225043/,"Álvora Capital Properties presenta esta excepcional vivienda ubicada en el corazón del Barrio de Salamanca, en una de las fincas clásicas más representativas de principios del siglo XX. El edificio conserva una imponente fachada de piedra, con balaustradas, cornisas y detalles ornamentales que reflejan con fidelidad la arquitectura señorial de la época. El portal, de estética palaciega, recuerda a las antiguas entradas de carruajes, con un elegante portón que realza el carácter noble del conjunto. La vivienda, con 489m2 construidos, se articula en torno a un amplio recibidor que organiza la distribución de todas las estancias. La zona social alberga un distinguido salón con chimenea, una sala de estar independiente y un comedor separado de generosas proporciones. La cocina, situada junto al comedor, destaca por su amplitud y por la cuidada selección de materiales y acabados de alta gama. Este área se completa con un aseo de cortesía. La zona de descanso se compone de cuatro dormitorios amplios, todos ellos con baño en suite. El dormitorio principal, especialmente espacioso, se distribuye en varias zonas diferenciadas que aportan versatilidad y confort. La distribución se completa con un dormitorio de servicio con baño propio, en el que se integra también la zona de lavandería. Entre los elementos originales recuperados, destacan los altos techos decorados con molduras de escayola, el suelo de pino melis, los radiadores de hierro fundido y otros detalles constructivos que han sido cuidadosamente restaurados en el marco de una rehabilitación integral, ejecutada con materiales nobles y un diseño refinado. El edificio cuenta con portero físico y existe la posibilidad de adquirir una plaza de garaje en un aparcamiento de residentes cercano (no incluida en el precio). Contamos con propiedades similares en la misma zona, algunas de las cuales están disponibles exclusivamente en nuestra página web por solicitud de los propietarios, y otras se comercializan de forma confidencial en régimen off market. Si desea obtener más información o ver otros inmuebles, puede acceder a los enlaces adicionales al final del anuncio o contactar con nosotros a través de nuestros medios habituales o a través de nuestra página web, "".",False,good,False,True,14519.0,False,False,False,False,[],False,False,7100000.0,€,flat,"Castellana, Madrid",Piso en calle de José Ortega y Gasset,True,False,,,,
