propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,floor,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,highlight.groupDescription,parkingSpace.parkingSpacePrice
108450721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/f4/98/1345285324.webp,,27,399000.0,flat,sale,42.0,True,1,1,calle de Barcelona,Madrid,Madrid,Centro,es,40.4162509,-3.7034247,False,https://www.idealista.com/inmueble/108450721/,"PISO A LA VENTA EN PLENO CENTRO DE MADRID!  CON UNA UBICACION INMEJORABLE!  A pocos metros de la PUERTA DEL SOL, rodeado de todo tipo de negocios, museos, teatros, ocio, terrazas, comercio, restaurantes y mucho mas.  Con parkings y transporte público cercano para que puedas desplazarte por la ciudad.  CON UNA RENTABILIDAD DE UN 11% ANUAL (demostrable). Este piso cuenta con una reciente reforma completa y con todo el mobiliario nuevo (demostrable con facturas). Está hecho con mucho gusto y a capricho, todo al detalle y bien distribuido para poder aprovechar cada metro cuadrado.  Un recibidor con armario despensa al entrar.  Salón con balcón y ventanas nuevas de aluminio con doble acristalamiento para insonorizar el ruido externo.  Cocina equipada con nevera, microondas, vitro, campana, lavadora-secadora y todo el menaje necesario para el día a día.  Un rincón comedor muy acogedor.  Una habitación con un gran armario empotrado de pared a pared.  Un amplio baño para mayor comodidad.  El aire acondicionado y el gas cambiados recientemente con la obra.  El edificio cuenta con ascensor.    GRAN OPORTUNIDAD DE INVERSION; tanto para sacarle rentabilidad desde el primer día o como vivienda habitual, ya que está totalmente preparada y lista para ser utilizada.  Si desea mas información o hacer una vista al inmueble NO DUDE EN CONTACTAR CON NOSOTROS  Inmobiliaria Ideal Homes ofrece soluciones a las necesidades de cada uno de sus clientes con el objetivo de conseguir su satisfacción y confianza. SERVICIOS INMOBILIARIOS SOLUCIONES INMOBILIARIAS.",True,good,False,True,,9500.0,True,False,False,False,[],False,False,399000.0,€,,,flat,"Sol, Madrid",Piso en calle de Barcelona,1,Sol,,,,,,
107088664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/4c/12/1302624163.webp,VM2501025,15,2019000.0,flat,sale,215.0,False,3,3,calle de Padilla,Madrid,Madrid,Barrio de Salamanca,es,40.4297676,-3.6730443,False,https://www.idealista.com/inmueble/107088664/,"PISO LUMINOSO A ESTRENAR EN LISTA Estrene una vivienda funcional y acogedora en una finca clásica perfectamente cuidada con portal espectacular. Una cuarta planta interior a un amplio patio de manzana que le proporciona una luz fantástica durante todo el día por su orientación sur. Tres dormitorios dobles, dos de ellos con baño en suite, y una amplia zona de día con salón y cocina amueblada y totalmente equipada, la convierten en una opción ideal para vivir en el distrito más representativo de la ciudad, o simplemente invertir en un activo único, perfectamente ubicado, rodeado de todo tipo de servicios para el día a día. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,,9391.0,False,False,False,False,[],False,False,2019000.0,€,,,flat,"Lista, Madrid",Piso en calle de Padilla,4,Lista,,,,,,
108716421,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/2d/0d/1353203427.webp,,20,430000.0,flat,sale,57.0,True,2,1,CL ARGUMOSA,Madrid,Madrid,Centro,es,40.4098765,-3.6989767,False,https://www.idealista.com/inmueble/108716421/,"CUATRO LLAVES INMOBILIARIA VENDE EN EXCLUSIVA! Piso exterior en la emblematica calle Argumosa reformado recientemente, cuenta con habitacion al balcon exterior, salon-comedor, cocina totalmente equipada con ventana al patio interior y baño completo. El barrio de Lavapiés en Madrid es conocido por su diversidad cultural y su ambiente bohemio y multicultural. Situado en el centro de la ciudad y el corazón de Madrid. Lavapiés es un barrio tradicionalmente obrero que ha experimentado una transformación en los últimos años, convirtiéndose en un lugar de moda y altamente llamativo por su estilo alternativo para los jóvenes, artistas, turistas y gente con un espíritu vibrante.",False,good,False,False,,7544.0,True,False,False,False,[],False,False,430000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en Cl Argumosa,3,Lavapiés-Embajadores,440000.0,10000.0,2.0,,,
107450754,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/b0/a6/1312981002.webp,15437-2025,1,190000.0,flat,sale,92.0,True,3,2,travesía del Nuncio s/n,Madrid,Alcorcón,Centro,es,40.3470143,-3.8294741,True,https://www.idealista.com/inmueble/107450754/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESLA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADAVivienda de 79 m², según Catastro, y 13 m² de elementos comunes a la venta en el municipio de Alcorcón, Madrid. La vivienda está distribuida en diferentes estancias y tiene como anejo un cuarto tendedero. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una 2ª Planta en un bloque de reciente construcción con ascensor. Excelente ubicación en el centro de Alcorcón. Buenas comunicaciones por carretera y transporte público. Muy próximo a la estación de Cercanías Renfe 'Alcorcón Central' y a la estación de Metro-Sur. Próximo a todo tipo de servicios e infraestructuras como centros educativos (CEIP Jesús Varela), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,good,False,True,,2065.0,False,False,False,False,[],False,False,190000.0,€,,,flat,"Casco Antiguo, Alcorcón",Piso en travesía del Nuncio s/n,2,Casco Antiguo,204000.0,14000.0,7.0,,,
92762354,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/9c/33/847537564.webp,2556,48,830000.0,flat,sale,105.0,True,2,2,calle de Hortaleza,Madrid,Madrid,Centro,es,40.4213721,-3.6993606,False,https://www.idealista.com/inmueble/92762354/,"Altor Asesores pone a su disposición esta increíble vivienda recién reformada exterior con balcones a la Calle Hortaleza. El piso consta de dos dormitorios dobles ambos con cuarto de baño en suite, vestidor, salón-comedor y cocina.  El dormitorio principal, de tamaño doble, está completamente amueblado. Tiene un balcón con vistas a la Calle Hortaleza, un baño en suite con ducha y un vestidor.  El segundo dormitorio es doble y está completamente amueblado, su ventana da a un patio interior. El salón-comedor, amueblado con un gusto exquisito, cuenta con un balcón que da a la emblemática calle de Hortaleza. La cocina es independiente, completamente amueblada y equipada con todo tipo de electrodomésticos de las mejores calidades.  Todas las estancias cuentan con aire acondicionado. Calefacción individual de gas. Tarima ventanas climalit con la contraventana original La vivienda se encuentra localizada en pleno pleno corazón del barrio de Chueca. Los metros más cercanos están situados a menos de dos minutos andando, Chueca (L-5) y Gran Vía (L-1 y 5) además de contar con diversas líneas de autobús que comunican con toda la ciudad.",False,good,False,True,,7905.0,True,False,True,False,[],False,False,830000.0,€,,,flat,"Chueca-Justicia, Madrid",Piso en calle de Hortaleza,4,Chueca-Justicia,,,,,,
107427838,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/80/c1/937496579.webp,VT 3.4.1 y VT 3.4.2 ,16,220604.0,flat,sale,113.0,True,3,2,avenida San Isidro s/n,Madrid,Navalcarnero,La Dehesa - El Pinar,es,40.295346,-3.9944543,True,https://www.idealista.com/obra-nueva/107427838/,"¡Viviendas adaptadas disponibles! (*Para cumplir con este requisito, es necesario tener un 33% de discapacidad reconocida) ¡Comenzamos con las obras de Fase III! Diverso Navalcarnero, es una promoción en régimen de cooperativa VPPB y está pensado para ti, por eso tenemos viviendas con terrazas para los días de sol, áticos con increíbles espacios abiertos para que los conviertas en lo que quieras o bajos con patio para esas cenas de verano que se alargan. Viviendas de 2 y 3 dormitorios con plaza de garaje y trastero incluido, para que tu nueva vida sea sobre todo cómoda. Además, para que puedas disfrutar de tu tiempo de ocio en casa, tendrás zonas comunes ajardinadas y área infantil. En Diverso Navalcarnero, tendrás zonas comunes ajardinadas, área infantil para disfrutar con los más pequeños y piscina comunitaria. Tu vivienda, llevara incorporada aerotermia con suelo radiante y refrescante. Si no conoces la zona te encantará, porque es un área en expansión, pero con todos los servicios para el día a día muy cercanos. Además, el acceso a la A5 es muy fácil. Xanadú está a 10min en coche y a escasos minutos andando tendrás un gran pinar donde pasear. De esta forma, tienes al alcance de tu mano la posibilidad de disfrutar del campo y su tranquilidad o del ritmo activo y cosmopolita de la ciudad. ¡Te invitamos a que descubras que puedes tener la casa que siempre has querido al precio que necesitas! Llámanos para más información o para pedirnos una cita y así poder darte todos los detalles acerca de la promoción.",True,newdevelopment,True,True,False,1952.0,True,False,False,False,[],False,False,220604.0,€,True,True,flat,"La Dehesa - El Pinar, Navalcarnero",Piso en avenida San Isidro s/n,,,,,,,,
108774593,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/16/17/1354737471.webp,,30,420000.0,flat,sale,86.0,True,2,1,calle Algeciras,Madrid,Madrid,Centro,es,40.4097776,-3.7180431,False,https://www.idealista.com/inmueble/108774593/,"***MARCELI VENDE PISO MUY LUMINOSO Y TRANQUILO JUNTO A RONDA DE SEGOVIA** La cocina, independiente amueblada en dos frentes con amplia ventana da paso a un salón comedor con gran ventanal que aportan mucha luz natural y vistas al exterior, cuenta con cuarto de baño completo y aseo. La vivienda tiene altura de entreplanta pero registralmente figura como 1º. La finca dispone de ascensor, calefacción central e incluye un amplio trastero. Se encuentra en un entorno muy agradable, rodeado de zonas verdes, comercios y todos los servicios necesarios para el día a día. En muy buen estado general, ideal tanto para quienes buscan una primera vivienda como para quienes desean invertir en una de las zonas con más demanda del centro de Madrid. **ITE FAVORABLE EN 2021*** ****SIN COMISION DE AGENCIA****.",True,good,False,True,,4884.0,True,False,False,False,[],False,False,420000.0,€,,,flat,"Palacio, Madrid",Piso en calle Algeciras,en,Palacio,,,,,,
106683864,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/71/f7/1290866242.webp,14833-2025,1,203000.0,flat,sale,107.0,True,3,2,calle del Rio s/n,Madrid,Torrejón de Ardoz,Suroeste,es,40.4515824,-3.4731815,True,https://www.idealista.com/inmueble/106683864/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO (Antiguo Deudor Hipotecario)ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESVivienda de 94 m², según Catastro, y 13 m² de elementos comunes a la venta en Torrejón de Ardoz, Madrid. Se comercializa con plaza de garaje. Es una 3ª Planta en un bloque en buen estado de conservación. Muy bien comunicado por carretera (M-206) y transporte público. Próximo a la estación de Cercanías Renfe de Torrejón de Ardoz y junto a varias paradas de autobús en avenida de la Constitución. Próximo a todo tipo de servicios e infraestructuras como centros educativos (Colegio SJE), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,good,False,True,,1897.0,False,False,False,False,[],False,False,203000.0,€,,,flat,"Suroeste, Torrejón de Ardoz",Piso en calle del Rio s/n,3,,209000.0,6000.0,3.0,,,
108766688,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/5e/df/1358092406.webp,,7,223700.0,flat,sale,98.0,True,2,2,El Molar,Madrid,El Molar,,es,40.7347225,-3.5801315,False,https://www.idealista.com/obra-nueva/108766688/,"Homie El Pinar ¿Te imaginas vivir rodeado de naturaleza, con todas las comodidades y a tan solo 40 minutos de Madrid? Descubre el nuevo proyecto de “Homie”. En El Molar, a punto de comenzar una nueva cooperativa de viviendas, una oportunidad única para acceder a tu nuevo hogar con el mejor precio de la zona. El Molar es un municipio que combina la tranquilidad de un entorno natural privilegiado, con una excelente calidad de vida. Está perfectamente comunicado con Madrid gracias a la M-606 y cuenta con ocho líneas de autobús interurbano, seis de ellas con conexión directa con la capital. Aquí encontrarás todos los servicios a un paso de casa: centros educativos de todos los niveles (algunos bilingües), centro de salud, servicio de urgencias, instalaciones deportivas, comercios locales y una amplia oferta de hostelería. Las viviendas de 1, 2 y 3 dormitorios, con grandes ventanales que maximizan la entrada de luz natural, viviendas en planta baja con patio privativo, dúplex en planta primera con un diseño moderno y funcional que ofrece amplitud y luminosidad en cada estancia. Disfrutarás de zonas comunes con piscina y acabados de alta calidad que garantizan confort, diseño y un excelente ahorro energético. Cada vivienda lleva garaje y trastero incluido en el precio. Contacta con nosotros y te informaremos de todo para que puedas formar parte de esta exclusiva cooperativa de viviendas.  ¡Si estás buscando un lugar donde empezar una nueva etapa con calidad de vida, esta es tu oportunidad!",False,newdevelopment,True,True,False,2283.0,True,False,False,False,[],False,False,223700.0,€,True,True,flat,El Molar,Piso,bj,,,,,,,
107974909,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/13/05/1329939269.webp,PIS2857,18,390000.0,flat,sale,48.0,False,2,1,calle de Ponzano,Madrid,Madrid,Chamberí,es,40.4377266,-3.6991152,False,https://www.idealista.com/inmueble/107974909/,"Grupo Inmobiliario Ares vende piso en Chamberí, cuarta planta con ascensor, muy bien ubicado, cuenta con 48 m², dispone de 2 dormitorios, salón, cocina y baño. Piso muy luminoso y soleado. Excelente comunicación con metro y autobuses Solicite visita sin compromiso Gastos de comunidad: 66€/mes Gastos de IBI: 350€/año *Anuncio no contractual, puede contener errores. Grupo Inmobiliario ARES, fue fundado hace más de una década y dirigido por profesionales del sector inmobiliario con más de 20 años de trayectoria. Desde el inicio nos basamos en una única idea: aplicar las mejores técnicas de venta, haciendo suyas los fundamentos de HONRADEZ, INTEGRIDAD y ÉTICA. Nuestra política de mejora diaria esta en conocer y analizar el grado de satisfacción de cada unos de nuestros clientes. Por eso nuestro compromiso personal es garantizarle su tranquilidad en todas las fases de la compraventa. Confíe la compra de su nueva casa a Grupo Inmobiliario ARES, teniendo a su disposición la empresa más profesional y eficaz del sector, según clientes, con un método de trabajo único e innovador. Siendo una de las pocas inmobiliarias que han crecido en estos últimos años, tanto en volumen de empleados contratados como en operaciones realizadas. ""Bienvenido a casa"" [IW]. [IW].",False,good,False,True,,8125.0,True,False,False,False,[],False,False,390000.0,€,,,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Ponzano,4,Nuevos Ministerios-Ríos Rosas,,,,,,
108599392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/bb/c8/788349477.webp,03764,16,670000.0,flat,sale,95.0,True,2,2,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,40.4510754,-3.6672615,False,https://www.idealista.com/inmueble/108599392/,"La Inmobiliaria Internacional CPM gestiona este estupendo y luminoso piso reformado y sin amueblar, de 95 m2, 2 dormitorios y terraza, cercano al metro de Alfonso XIII, que consta de los siguientes elementos: Hall de entrada. Una cocina con office totalmente equipada, con todos los electrodomésticos incluidos. Un gran salón comedor, muy luminoso, con amplios ventanales, que dan salida a una terraza con estupendas vistas de la zona. 2 habitaciones, la principal en suite con un aseo incorporado; todas ellas con armarios empotrados hasta el techo. Un baño completo.    El piso totalmente reformado y sin amueblar, dispone de suelo de tarima de madera natural, puerta blindada, ventanas Climalit, aire acondicionado, agua caliete y calefacción por caldera individual de gas natural.  Sobre la ubicación del piso, es privilegiada, ya que se encuentra próximo al metro de Alfonso XIII. El Acceso a la M-30 Y M-40 es muy rápido. Alrededor del piso se encuentran varios centros comerciales (Palacio de hielo, CC Arturo Soria Plaza y el Corte Inglés, del Campo de las Naciones), hospital (Hospital San Rafael) colegios (IES Clara del Rey, colegio Padre Poveda), parque (Parque Berlín) guarderías, farmacias, restaurantes, zonas de ocio e instalaciones deportivas.",True,good,False,True,,7053.0,True,False,False,False,[],False,False,670000.0,€,,,flat,"Bernabéu-Hispanoamérica, Madrid",Piso,3,Bernabéu-Hispanoamérica,,,,,Destacado,
103794911,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/fb/01/1200343281.webp,KELM533,66,1299000.0,flat,sale,193.0,True,4,4,calle de la Montera,Madrid,Madrid,Centro,es,40.4159374,-3.7048482,False,https://www.idealista.com/inmueble/103794911/,"Situado en una ubicación privilegiada en la calle de Montera, en pleno corazón de Madrid, se encuentra este espectacular piso en venta que representa la esencia del lujo y la comodidad en la capital española. Con una extensión generosa de 193 metros cuadrados distribuidos en la cuarta planta de un icónico edificio construido en 1928, este inmueble ofrece un espacio amplio y luminoso que combina a la perfección el encanto histórico con comodidades modernas. El apartamento cuenta con cuatro dormitorios espaciosos, cuatro baños elegantes y funcionales, de los cuales tres son en suite, añadiendo un toque de privacidad y conveniencia para sus residentes. Su diseño exterior asegura una vista encantadora de la bulliciosa vida madrileña, inundando los espacios con luz natural y una sensación de amplitud. La propiedad ha sido sometida a una reforma de lujo reciente que la convierte en un verdadero deleite para los sentidos. El estilo contemporáneo se encuentra con la sofisticación clásica en cada rincón, resaltando un diseño exquisito y acabados de alta gama. Los muebles a medida, cuidadosamente seleccionados, aportan elegancia y funcionalidad a cada espacio, mientras que el equipamiento completo garantiza una experiencia de vida confortable desde el primer momento. El piso se entrega completamente amueblado y equipado con todas las comodidades modernas, incluyendo aire acondicionado para adaptarse a cualquier estación del año. La iluminación de LED agrega un toque de modernidad y eficiencia energética al ambiente, creando una atmósfera acogedora y resaltando la belleza de cada detalle arquitectónico y decorativo. Además de ser un hogar excepcional, esta propiedad representa una oportunidad única para inversores interesados en el mercado de alquiler. Su ubicación estratégica en el centro de Madrid, cerca de puntos turísticos clave, garantiza un atractivo constante para aquellos que buscan una experiencia vibrante en la ciudad. La vida alegre y cosmopolita de esta zona se convierte en un atractivo para quienes desean sumergirse en la cultura, la gastronomía y el entretenimiento que ofrece Madrid. En resumen, este piso en la calle de Montera es una joya inmobiliaria que combina a la perfección el lujo, la comodidad y la ubicación ideal. Ya sea como un hogar familiar excepcional o como una inversión para el mercado de alquiler, esta propiedad representa una oportunidad única para disfrutar y aprovechar al máximo todo lo que Madrid tiene para ofrecer.",True,good,False,True,,6731.0,True,False,False,True,[],False,False,1299000.0,€,,,flat,"Sol, Madrid",Piso en calle de la Montera,4,Sol,,,,,,
108174458,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/d3/5c/1339623630.webp,ST597,24,255000.0,flat,sale,65.0,True,2,1,calle de Quevedo,Madrid,Alcobendas,Alcobendas Centro,es,40.5423032,-3.6403499,False,https://www.idealista.com/inmueble/108174458/,"MICASA GESTIÓN INMOBILIARIA ¡Descubre este encantador piso en venta! Ubicado en una zona privilegiada de Alcobendas, a pocos pasos del centro de salud de La Chopera, centros educativos, la estación de metro ""Marqués de la Valdavia"" y cercanía a la estación de Cercanías, paradas de autobuses, centros comerciales, etc, este hogar es ideal para quienes buscan comodidad y accesibilidad en planta baja. Con 65 m² construidos y 52 m² útiles, la vivienda cuenta con un salón de paso acogedor, perfecto para disfrutar de momentos en familia. Dispone de dos dormitorios, uno de ellos exterior, y otro comunicado con el patio central, brindando tranquilidad. La cocina, equipada y funcional con zona de office, se complementa con una terraza tendedero y salida al patio comunitario de uso privado.  Además, el baño cuenta con plato de ducha, ideal para un uso práctico y cómodo. El edificio cuenta con una plataforma de acceso para personas con movilidad reducida, asegurando que todos puedan disfrutar del espacio sin inconvenientes. También se incluye un trastero en la misma finca de 5 m2 aproximadamente, perfecto para almacenar lo que necesites. Este piso se encuentra en buen estado de conservación y es apto para su uso por personas con movilidad reducida. No dejes pasar la oportunidad de visitar este hogar que combina ubicación, comodidad y funcionalidad. ¡Contáctanos para más información y agenda tu visita! MICASA GESTIÓN INMOBILIARIA ofrece tanto al propietario como al comprador todos los servicios necesarios para que la compra de su vivienda sea un éxito contando en todo momento con el asesoramiento y gestión necesaria a nivel inmobiliario y financiero. ¿Tienes que vender tu vivienda para comprar esta? Llámanos y te damos una valoración gratuita. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.",False,good,False,True,,3923.0,True,False,False,True,[],False,False,255000.0,€,,,flat,"Alcobendas Centro, Alcobendas",Piso en calle de Quevedo,bj,,,,,,,
108839959,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/17/28/1356659278.webp,ET-01333,31,245000.0,flat,sale,113.0,True,3,2,plaza de España,Madrid,Mataelpino,,es,40.7371608,-3.9451125,False,https://www.idealista.com/inmueble/108839959/,"LF Inmogroup vende este bonito piso en la plaza del pueblo de Mataelpino de aproximadamente 113m² construidos. Distribuido en amplísimo salón con acceso a terraza con vistas a la plaza. Cocina luminosa con salida a terraza tendedero. Dispone de 3 amplios dormitorios y 2 baños completos, ambos con bañera. Dormitorio principal en suite y con acceso a patio; dormitorio secundario con terraza grande con vistas a la montaña. Primera planta sin ascensor pero con cómoda escalera. Plaza de garaje en el mismo edificio. El pueblo de Mataelpino pertenece al municipio del Boalo, situado a los pies de la Sierra de Guadarrama, a 52 kilómetros de la ciudad de Madrid. Su situación le aporta un paisaje natural envidiable, siendo un destino turístico importante con yacimientos arqueológicos, una bonita iglesia y una cruz de piedra históricas, además de que está situado en el Camino de Santiago. Aprovecha la oportunidad de hacerte con tu casa en pleno centro del pueblo, pero en entorno privilegiado con hermosas vistas y ambiente tranquilo. Llámanos para agendar tu visita!",False,good,False,False,,2168.0,True,False,False,True,[],False,False,245000.0,€,True,True,flat,Mataelpino,Piso en plaza de España,1,,,,,,,
108888963,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/32/bc/1358031711.webp,3433-02861,65,599000.0,chalet,sale,244.0,,4,3,Buenavista,Madrid,Getafe,Buenavista,es,40.3067516,-3.7522644,False,https://www.idealista.com/inmueble/108888963/,"MODERNO Y ÚNICO CHALET ADOSADO DE RECIENTE CONSTRUCCIÓN, CON EFICIENTE CALIFICACIÓN ENERGÉTICA B, DISEÑADO PARA OFRECERTE EL MÁXIMO ESTILO Y CONFORT, EN UNA DE LAS MEJORES ZONAS RESIDENCIALES DE GETAFE, AL LADO DEL IMPRESIONANTE PARQUE DE LA ALHÓNDIGA.  Consta de un luminoso salón-comedor que da paso a un impresionante porche y jardín privado exterior, moderna cocina, 4 dormitorios, 3 baños, buhardilla diáfana polivalente y gran garaje para 3 coches. NO COBRAMOS HONORARIOS AL COMPRADOR. Este chalet destaca por su arquitectura de ladrillo cara vista tipo klinker y la calidad excepcional de sus materiales, garantizando una vivienda duradera y con un mantenimiento mínimo. Desde la entrada, un cuidado jardín te da la bienvenida a un interior donde disfrutarás de espacios amplios y luminosos, pensados para el bienestar de tu familia. IMPECABLE, PARA ENTRAR A VIVIR! PLANTA PRINCIPAL Luminoso y soleado SALÓN-COMEDOR de 29 m2, que es el corazón de la casa, y que da paso a un impresionante PORCHE y un espacioso JARDÍN PRIVADO, donde puedes construir tu propia PISCINA. Este espacio abierto perfectamente integrado con un elegante comedor exterior, es ideal para cenas al aire libre, mañanas de café bajo el sol o simplemente para relajarte y disfrutar de momentos inolvidables con tu familia en la privacidad de tu jardín. COCINA de diseño, amplia, moderna y funcional de 10 m2 con muebles de madera y encimera de granito. DORMITORIO 1, de 7 m2, ideal como despacho o teletrabajar. BAÑO completo con ducha. PLANTA PRIMERA DORMITORIO 2, MASTER SUITE de 16 m2 con BAÑO INCORPORADO de 5 m2 y un fantástico VESTIDOR. Amplio ventanal con jardinera. DORMITORIO 3, de 12 m2 con su armario empotrado y amplia ventana. DORMITORIO 4, de 12 m2 con armario empotrado y ventana. BAÑO completo de 4 m2 que da servicio a estos 2 dormitorios. BUHARDILLA Diáfana, 2º SALÓN de 38 m2 con gran ventanal velux. Gracias a su diseño inteligente, esta buhardilla se integra perfectamente en el hogar, añadiendo metros útiles y un toque distintivo. Su tamaño compacto se traduce en calidez y facilidad de adaptación, permitiéndote crear un ambiente único y funcional para lo que tú quieras. PLANTA INFERIOR GARAJE de 72 m2 para 3 COCHES. Cómodo y funcional con rampa de acceso y 2 puertas motorizadas, así como zona de LAVANDERÍA, añadiendo un plus de comodidad en tu día a día. CALIDADES PREMIUM Calificación energética B. Fachada de ladrillo cara vista tipo kliner con aislamiento térmico. Cubierta inclinada con teja plana y aislamiento. Construcción con parámetros bioclimáticos, con ahorros hídricos y aislamientos acústicos. Carpintería exterior de aluminio lacado. Acristalamiento climalit, con rotura de puente térmico, con ventanas oscilobatientes y persianas de aluminio con aislamiento térmico. Puerta de acceso a la vivienda blindada. Puertas y armarios semi-macizas lacadas en blanco. Pintura plástica lisa. Alicatado cerámico en gres de alta calidad en baños y cocina. Pavimento de tarima laminada. Aire acondicionado en el salón. Preinstalación de aire acondicionado resto del chalet. Instalación de calefacción caldera mixta de condensación y apoyo de PANELES SOLARES para agua caliente y calefacción. UBICACIÓN PRIVILEGIADA Situado en una de las mejores zonas de Getafe, tendrás acceso inmediato a todos los servicios, comercios, colegios de prestigio y excelentes conexiones de transporte, parada de autobús en la puerta, con conexión con metrosur y cercanías. Andando se encuentra el HOSPITAL DE GETAFE y al Centro Comercial Getafe 3. Todo ello sin renunciar a la tranquilidad y la belleza natural que te ofrece la proximidad al Parque de la Alhóndiga, pulmón verde en el corazón de Getafe, espacio de referencia de 700.000 m2, es un verdadero oasis urbano y uno de los espacios verdes, con lagos y cascadas, zonas de paseo, deporte.",True,good,False,,,2455.0,True,True,False,False,[],False,False,599000.0,€,True,True,chalet,"Buenavista, Getafe",Chalet adosado,,,,,,terracedHouse,,
