propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
106700409,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/26/86/1291393515.webp,35,4,899000.0,flat,sale,75.0,False,2,2,calle del Monte Esquinza,Madrid,Madrid,Chamberí,es,40.4251448,-3.692415,False,https://www.idealista.com/inmueble/106700409/,"¡Sígusta Inversiones vende el hogar de tus sueños en el corazón de Madrid!  Este piso de 75 m² a estrenar en el prestigioso barrio de Almagro te ofrece una combinación perfecta de modernidad y elegancia clásica. Situado en un edificio histórico de 1926, completamente reformado bajo la dirección de un arquitecto de renombre, cada rincón ha sido diseñado para maximizar el confort y la privacidad. Con dos habitaciones y dos baños con acabados de alta calidad, disfrutarás de un espacio lleno de luz y sin vistas a vecinos, lo que garantiza tu tranquilidad. La cocina está equipada con electrodomésticos Miele de última generación, ideal para los amantes de la gastronomía. Además, el salón cuenta con una acogedora chimenea que añade un toque cálido y sofisticado. Se vende amueblado con muebles a medida, asegurando que cada detalle esté perfectamente integrado. El sistema de calefacción y aire acondicionado por aerotermia proporciona eficiencia energética sin sacrificar el confort. Ubicado en un barrio elegante y exclusivo del distrito de Chamberí, tendrás a tu disposición una amplia oferta cultural y gastronómica con restaurantes de alta calidad y galerías de arte. Este piso no solo es un lugar donde vivir, sino una oportunidad para disfrutar del estilo de vida madrileño en uno de sus barrios más prestigiosos. Con ascensor y apto para personas con movilidad reducida, este inmueble es la definición de lujo accesible. ¡No pierdas la oportunidad de hacerlo tuyo! Comunidad: 100€ (agua incluida) IBI: 480€.",True,good,False,True,11987.0,True,False,False,False,[],False,False,899000.0,€,,,flat,"Almagro, Madrid",Piso en calle del Monte Esquinza,MAD899,,Almagro,,,,
107510897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/2c/ab/1314993179.webp,104,,690000.0,chalet,sale,549.0,,5,6,avenida la Urba,Madrid,Villalbilla,,es,40.4344962,-3.2815321,False,https://www.idealista.com/inmueble/107510897/,"HISPANOASIA Servicios Inmobiliarios presenta exclusiva villa en la urbanización El Robledal, Villalbilla. La propiedad consta de 549 m2 sobre parcela de 1.442 m2, dividida en tres edificaciones independientes, garaje, casa de invitados y magnífico chalet con piscina. La vivienda está distribuída en: CHALET  - La Planta principal - (Salón, cocina, 2 dormitorios, 2 baños, 2 aseos y sala de reuniones con cocina) -La Planta principal consta de salón panorámico con chimenea y aire acondicionado, aseo de cortesía, gran cocina con almacén, aire acondicionado y salida a patio.  -Enlazada con la planta principal disponemos de una segunda entrada para la zona de dormitorios, habitación suite con baño propio, vestidor y aire acondicionado, segundo dormitorio y baño común con plato de ducha. Sala de reuniones/fiestas con cocina, aseo de cortesía y acceso a zona de barbacoa con horno de leña y patio. - La Primera Planta - Conectada por una escalera laminada, encontramos el recibidor, la suite principal de 50m2 con baño, vestidor y bañera de hidromasaje. Segundo dormitorio, zona de descanso y gran salón de 46m2. EXTERIORES -Casa de invitados- Edificación independiente con todas las comodidades, aire acondicionado y baño propio con plato de ducha. -Garaje- Espacioso garaje cerrado de 43m2, con aparcamiento exterior. Zonas de jardín, patios, piscina, zona de barbacoa, porche y zona de ocio. Excelentes calidades, suelos de pizarra, caldera de gasoil, piscina privada, techos altos y moderna arquitectura. La ubicación es inmejorable con todos los servicios a escasos metros, paradas de autobús, supermercados, colegios, centro de salud, gimnasio, campo de golf El Robledal. Muy bien comunicado, a 15 minutos de Alcalá de Henares y la Autovía A-2.",True,good,False,,1257.0,True,False,False,False,[],False,False,690000.0,€,True,True,chalet,Villalbilla,Casa independiente en avenida la Urba,,independantHouse,,,,,
108322090,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/6c/f1/1340645762.webp,51,1,440000.0,flat,sale,83.0,True,3,2,calle Luruaco,Madrid,Madrid,Hortaleza,es,40.4744756,-3.6341517,False,https://www.idealista.com/inmueble/108322090/,"¡Oportunidad única en Hortaleza! ¿Buscas un hogar a tu medida en una zona bien conectada de Madrid? Este encantador piso de 83 m² ofrece una oportunidad única para personalizar cada rincón a tu gusto. Este piso actualmente EN REFORMA es tu mejor opción. Con entrega prevista para mediados-finales de agosto de 2025, aún estás a tiempo de elegir acabados y distribución según tus gustos. Con tres dormitorios amplios y luminosos, dos baños completos (uno de ellos en suite en la habitación principal), salón - comedor con acceso a terraza y una cocina tipo office, este espacio es perfecto para crear momentos inolvidables. Además, cuenta con la PREINSTALACIÓN DEL AIRE ACONDICIONADO, asegurando tu confort durante todo el año ¿Lo mejor de todo? NO COBRAMOS COMISIÓN AL COMPRADOR Ubicada en una de las zonas más demandadas de Hortaleza, con excelente comunicación: a pocos minutos del metro Mar de Cristal (L4 y L8) y San Lorenzo (L4) y líneas de autobús: 87, 72 y N2. Todo lo que necesitas a tu alrededor: supermercados, comercios, parques y zonas verdes, además del Palacio de Hielo a solo 5 minutos en coche, para tus planes de ocio y compras. Visitas disponibles de lunes a jueves de 10:00 a 19:00 h y viernes de 10:00 a 15:00 h. No dejes pasar esta oportunidad de vivir en una zona en crecimiento, en un piso totalmente a tu medida. ¡Contáctanos y ven a conocer tu futuro hogar!",True,good,False,True,5301.0,True,False,False,False,[],False,False,440000.0,€,,,flat,"Pinar del Rey, Madrid",Piso en calle Luruaco,,,Pinar del Rey,,,,
108372404,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/23/ca/1342148656.webp,44,,499000.0,chalet,sale,311.0,,4,3,calle Río Arlanza,Madrid,Alcalá de Henares,Rinconada,es,40.4731539,-3.3724495,False,https://www.idealista.com/inmueble/108372404/,"""AGENCIA TECNOCASA NUEVA ALCALA - RINCONADA"" vende estupendo CHALET PAREADO DE ESQUINA "" ¡Descubre el hogar de tus sueños en este impresionante chalet PAREADO DE ESQUINA de 4 plantas! Situado en una comunidad exclusiva con piscina y acceso privado, este inmueble ofrece todo lo que necesitas para una vida cómoda y elegante.  En la planta baja, encontrarás una amplia cocina funcional, un aseo y un amplio salón comedor con aire acondicionado que se extiende hacia un encantador patio, ideal para disfrutar de reuniones al aire libre. La segunda planta alberga 4 amplios dormitorios con armarios empotrados, incluyendo un dormitorio principal con baño en suite y vestidor. Los otros tres dormitorios comparten un baño con bañera, proporcionando comodidad para toda la familia.  La tercera planta te sorprenderá con una amplia buhardilla reformada con un gran ventanal que llena el espacio con luminosidad. Este chalet cuenta con un sótano que incluye un espacioso garaje para cuatro coches, con acceso mediante puerta automática. Además, el inmueble está equipado con placas solares, piscina y jardín comunitario. Construido en 1999 y en excelente estado, este hogar es una joya lista para ser habitada. ¡No dejes pasar esta oportunidad única! INFÓRMESE DE LA VIVIENDA SIN NINGÚN TIPO DE COMPROMISO, AL IGUAL QUE DE LA FINANCIACIÓN 100% QUE TE PUEDE PROPORCIONAR NUESTROS COMPAÑEROS DEL DEPARTAMENTO FINANCIERO KIRON.",False,good,False,,1605.0,False,False,False,False,[],False,False,499000.0,€,True,True,chalet,"Rinconada, Alcalá de Henares",Chalet pareado en calle Río Arlanza,,semidetachedHouse,,519000.0,20000.0,4.0,
108228879,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/70/7f/1338545701.webp,42,,539000.0,chalet,sale,250.0,,5,3,calle Río Turia,Madrid,Alcalá de Henares,Rinconada,es,40.4722254,-3.3682371,False,https://www.idealista.com/inmueble/108228879/,"Chalet Adosado en Venta en Nueva Rinconada. Descubre este encantador chalet adosado ubicado en la deseada zona de Nueva Rinconada. Con una superficie construida de 250 m² en una parcela de 142 m² con una superficie libre de 72 m², esta vivienda se distribuye en cuatro plantas, ofreciendo un sinfín de posibilidades para disfrutar de cada rincón. En el sótano, encontrarás un amplio garaje que incluye una práctica zona de lavadero, ideal para mantener todo en orden. La planta calle te recibe con un acogedor vestíbulo que da paso a una amplia cocina, perfecta para los amantes de la gastronomía. El luminoso salón cuenta con acceso directo al patio trasero, un espacio perfecto para relajarse o disfrutar de reuniones familiares. En esta planta también hay un dormitorio y un baño equipado con plato de ducha, ideal para visitas. Subiendo a la primera planta, te sorprenderán sus cuatro amplios dormitorios, uno de ellos tipo suite, con armarios empotrados que ofrecen gran capacidad de almacenamiento. Además, encontrarás dos baños completos, ambos con bañera, lo que añade comodidad a la vida diaria. La buhardilla acondicionada es un espacio versátil que puedes adaptar a tus necesidades, ya sea como oficina, sala de juegos o zona de ocio. El chalet cuenta con aire acondicionado en todos los dormitorios de la primera planta, asegurando un ambiente fresco en los días más calurosos. Los suelos de gres y las ventanas de climalit garantizan calidad y confort, mientras que la calefacción de gas natural proporciona calidez en invierno. Con una orientación sur, la casa es muy luminosa y acogedora durante todo el día. No pierdas la oportunidad de visitar esta propiedad en buen estado, construida en 1997, que combina comodidad y estilo en una ubicación privilegiada. ¡Haz de este chalet tu nuevo hogar!",True,good,False,,2156.0,True,False,False,False,[],False,False,539000.0,€,True,True,chalet,"Rinconada, Alcalá de Henares",Chalet adosado en calle Río Turia,MI-1356,terracedHouse,,,,,
107742547,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/bf/e2/1351928856.webp,60,5,925000.0,flat,sale,90.0,False,2,2,calle Mayor,Madrid,Madrid,Centro,es,40.4143758,-3.7079957,False,https://www.idealista.com/inmueble/107742547/,"Presentamos este excepcional piso situado en uno de los mejores tramos de la EMBLEMATICA CALLE MAYOR, próxima a la Puerta del Sol, entre la Plaza Mayor y el Mercado de San Miguel.  El inmueble esta recién reformado con materiales de alta calidad y acabados de primer nivel en el que destaca la belleza, el confort y el lujo. Con un diseño equilibrado y su enfoque en la conexión con el arte, la naturaleza y la vida, para generar siempre un ambiente amable y único con espacios especiales y exquisitamente amueblado. La vivienda se encuentra en una 5ta. planta con ascensor y distribuido en: Salón-comedor - cocina integrada, un refugio donde se celebra la vida cotidiana, donde se cuentan historias, sueños y se comparten momentos especiales.  La zona de descanso esta formada por dos dormitorios dobles con armarios empotrados vestido y luces en su interior encendidos con sensor de apertura. Dos baños completos con plato de ducha, uno de ellos en suite.  Sistema de calefacción y climatización individual en todas las estancias mediante conductos Paredes interiores de la vivienda aisladas térmicamente y acústicamente. Ventanas de aluminio blanco, persianas eléctricas. Puertas de suelo a techo lacadas blancas con molduras de diseño camufladas en la pared.  Suelos de parquet de roble natural con faja a la española y punta umbria. Cocina de Escenium con mobiliario estratificado y lacado con palilleria, encimera y revestimiento de porcelánico, electrodomésticos de alta gama con la extracción de nueva generación. El barrio de Sol, es considerado epicentro cultural y social de Madrid, te ofrece una experiencia urbana incomparable, donde encontrarás restaurantes de alta cocina, boutiques exclusivas y una vibrante vida nocturna. Además, la ubicación es inmejorable en términos de transporte: las líneas de metro 1, 2 y 3 están a pocos minutos a pie, al igual que la estación de cercanías de Sol (C3 y C4).  En cuanto a compras, el famoso centro comercial El Corte Inglés de Preciados está a solo unos pasos.",True,good,False,True,10278.0,True,False,False,False,[],False,False,925000.0,€,,,flat,"Sol, Madrid",Piso en calle Mayor,,,Sol,,,,
108889815,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/ac/33/1358048733.webp,25,bj,225000.0,flat,sale,37.0,True,1,1,calle Conrado del Campo,Madrid,Madrid,San Blas,es,40.4432389,-3.634833,False,https://www.idealista.com/inmueble/108889815/,"¡Descubre tu nuevo hogar en este encantador piso en venta! Ubicado en una zona bien comunicada, este acogedor inmueble de 37 m² es ideal para quienes buscan comodidad y funcionalidad. Con un dormitorio luminoso y un baño completo, este piso cuenta con un salón comedor perfecto para relajarse después de un largo día. La cocina está equipada y lista para que prepares tus platos favoritos.  Además, cuenta con aire acondicionado y calefacción, asegurando un ambiente agradable durante todo el año. Este piso exterior te permitirá disfrutar de la luz natural en cada rincón. No pierdas la oportunidad de vivir en un lugar donde cada detalle ha sido pensado para tu comodidad. ¡Ven a verlo y déjate enamorar!",True,good,False,True,6081.0,False,False,False,False,[],False,False,225000.0,€,,,flat,"Salvador, Madrid",Piso en calle Conrado del Campo,,,Salvador,,,,
108776120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/fa/d2/1354796030.webp,20,1,206000.0,flat,sale,74.0,True,2,2,"RC SILOS, 2",Madrid,Arganda,Centro,es,40.3000533,-3.4384503,True,https://www.idealista.com/inmueble/108776120/,"¡Descubre este encantador piso en el corazón de Arganda! Con una ubicación inmejorable, estarás rodeado de todos los servicios que necesitas: farmacias, colegios y el ayuntamiento a solo unos pasos. Este acogedor hogar cuenta con dos dormitorios, ambos equipados con armarios empotrados, ideal para maximizar el espacio. Uno de los dormitorios tiene acceso a una terraza privada, perfecta para disfrutar del aire fresco. La cocina, también con terraza, es el lugar ideal para preparar tus platos favoritos mientras disfrutas de vistas al exterior. El salón es amplio y luminoso, creando un ambiente acogedor para relajarte o recibir visitas. Además, el piso dispone de un cuarto de baño y un aseo, lo que proporciona comodidad para todos los miembros de la familia. Recientemente se ha cambiado la puerta blindada, garantizando seguridad y tranquilidad. Se entrega amueblado, tal como se muestra en las fotografías, lo que facilita la mudanza. Con 74 m² construidos y 68 m² útiles, este piso es perfecto para quienes buscan un hogar en una zona vibrante y bien comunicada. La calefacción por bomba de frío/calor y el aire acondicionado aseguran un ambiente agradable durante todo el año. No dejes pasar esta oportunidad única de vivir en un lugar donde todo está al alcance de tu mano. ¡Ven a visitarlo!",False,good,False,False,2784.0,False,False,False,False,[],False,False,206000.0,€,,,flat,"Centro, Arganda","Piso en Rc Silos, 2",,,,,,,
108428646,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/a5/5a/1353074616.webp,34,bj,565000.0,flat,sale,140.0,False,4,3,calle de la Torrecilla del Leal,Madrid,Madrid,Centro,es,40.4091138,-3.6978327,False,https://www.idealista.com/inmueble/108428646/,"A-House les ofrece esta PLANTA BAJA REFORMADA con acceso independiente en la zona de ‘Lavapiés’. La propiedad se encuentra ACTUALMENTE distribuida en TRES PLANTAS con áreas de día y noche. Tanto en la PLANTA DE ACCESO desde la calle como en la PLANTA SUPERIOR nos encontramos con un salón, baño completo, cocina-office y una habitación doble. En la PLANTA INFERIOR nos encontramos un ESTUDIO, con aseo y cocina independiente. Finca REGIA del año 1900, SIN ASCENSOR. Las estaciones de metro de Madrid más cercanas a Embajadores son: Tirso de Molina (L1), Antón Martín (L1) y Estación del Arte (L1), La Latina (L5), Puerta de Toledo (L5), Lavapiés (L3) y Embajadores (L3) Algunas de las líneas de autobuses son: 3, 6, 17, 18, 23, 26, 27, 31, 32, 34, 35, 36, 41, 50, 59, 16, 118, 119, 148, C1, C2, 002, C03. Las líneas nocturnas con paradas en la zona son: N12, N14, N15, N17 y N26. La vida en Embajadores es animada y llena de energía. Sus calles están llenas de tiendas, bares, restaurantes y locales de música en vivo. Vivir en el barrio de Embajadores significa estar en una ubicación conveniente y con una atmósfera vibrante llena de jóvenes profesionales, estudiantes y artistas. Sin embargo, en esta zona encontrará también familias queriendo alquilar o comprar un piso en Madrid Centro. La Plaza de Cascorro es otro punto de referencia importante, donde se encuentra el famoso mercado de El Rastro, que se celebra todos los domingos y festivos. Este mercado al aire libre atrae a miles de visitantes que buscan gangas, antigüedades y artículos de segunda mano. Aproveche esta oportunidad.",True,good,False,True,4036.0,True,False,False,False,[],False,False,565000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de la Torrecilla del Leal,00147MR01,,Lavapiés-Embajadores,,,,
108829601,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/91/2a/1356357067.webp,22,3,1889000.0,flat,sale,214.0,True,5,5,calle de Francisco Silvela,Madrid,Madrid,Barrio de Salamanca,es,40.4373243,-3.6751844,False,https://www.idealista.com/inmueble/108829601/,"Domus Aurea Capital presenta este piso exterior en la calle Francisco Silvela.   Vivienda de 214m² situada en una tercera planta exterior, se encuentra completamente reformada y amueblada. Se distribuye en un amplio salón-comedor con cocina abierta con isla central completamente equipada, cinco dormitorios y cinco baños completos, además de un cuarto de lavandería. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores.",False,good,False,True,8827.0,False,False,False,False,[],False,False,1889000.0,€,,,flat,"Lista, Madrid",Piso en calle de Francisco Silvela,5165,,Lista,,,,
108791080,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/a6/f6/1355219543.webp,34,5,650000.0,flat,sale,115.0,True,4,2,"calle del Gasómetro, 1",Madrid,Madrid,Arganzuela,es,40.4057417,-3.708239,True,https://www.idealista.com/inmueble/108791080/,"+PISO vende luminosa vivienda, en el distrito de Arganzuela. Quinta planta exterior muy luminosa, consta de un amplio salón con salida a terraza, 4 dormitorios, 2 baños y cocina independiente. Esta emplazado en un edificio con 2 ascensores y portero físico, el estado es a reformar, destacamos que esta construido con tabique no estructural, con lo cual es de fácil redistribución, además todas las estancias tienen muy buena luz y ventilación, la calefacción es central y agua caliente es individual. En cuanto a su situación, es inmejorable, en el barrio Acacias, rodeado de diversos comercios, colegios, centros de salud, hospitales y zona de ocio, a pocos metros del famoso Rastro de Madrid o la típica calle Toledo que va de la Plaza Mayor a Pirámides, pasando por La Latina, además esta muy bien comunicado con la M30, varias líneas de autobuses y metro. LLÁMENOS, venga a conocerlo, esta podría ser la vivienda que busca.",False,renew,False,True,5652.0,False,True,False,False,[],False,False,650000.0,€,,,flat,"Acacias, Madrid","Piso en calle del Gasómetro, 1",GA-V-3744,,Acacias,,,,
107416879,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/72/c9/1312112575.webp,28,1,1470000.0,flat,sale,128.0,True,3,2,calle de Diego de León,Madrid,Madrid,Barrio de Salamanca,es,40.4351923,-3.6816329,False,https://www.idealista.com/inmueble/107416879/,"HousinGo presenta este amplio y luminoso piso orientación norte de 128 m², con 3 dormitorios y 2 baños, situado en una ubicación privilegiada a pocos pasos de la elegante Calle Velázquez y del popular Mercado de Diego de León, en pleno barrio de Salamanca. Rodeado de boutiques, restaurantes y servicios de alta calidad, este piso es perfecto para quienes buscan una vida urbana sofisticada en una de las zonas más exclusivas de Madrid. La vivienda se encuentra en la primera planta de un edificio de 1951 que cuenta con portero físico y ascensor. Este piso destaca no solo por su nivel de luz natural, sino también por una reforma completa realizada con materiales de primera calidad y acabados de lujo, logrando un ambiente moderno y acogedor en cada espacio. La distribución incluye un salón-comedor amplio y luminoso, perfecto para recibir invitados o disfrutar en familia, y una cocina moderna y equipada que satisface las necesidades de cualquier amante de la cocina. Dispone de calefacción y aire acondicionado, proporcionando confort durante todo el año. Con una orientación exterior y vistas a la calle, destacándose como una oportunidad única en el corazón del barrio de Salamanca. Ideal tanto para residencia como para inversión, esta propiedad es una elección excelente para disfrutar de una vida cómoda y elegante en una ubicación envidiable. El Barrio de Salamanca es el distrito más selecto de Madrid y uno de los enclaves con mayor calidad de vida en Europa. Concebido a mediados del siglo XIX, sus majestuosas fachadas y amplias avenidas mantienen la elegancia y distinción propias de su época. Este histórico barrio no solo te fascinará por su rica oferta comercial, cultural y de ocio, sino también por su prestigiosa gastronomía. En sus calles se encuentran algunas de las embajadas más relevantes, así como monumentos icónicos como la Plaza de Colón o la Puerta de Alcalá. Además, alberga el renombrado espacio gastronómico Platea y la exclusiva “Milla de Oro” en la calle Serrano, donde se concentran las firmas más prestigiosas a nivel mundial. HousinGo, by David de Gea. Somos una agencia inmobiliaria especializada en la venta y alquiler de activos residenciales en zonas Prime de Madrid. Contamos con tres oficinas de atención al público, una en CALLE AYALA 62, otra en CALLE SERRANO 81, y otra en CALLE VELÁZQUEZ 117, en el Barrio de Salamanca. Por petición de algunos clientes, no publicamos una gran parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, frecuentemente tenemos nuevas oportunidades de inversión que se comercializan totalmente off-market. Si está interesado en alquilar, vender o comprar, puede contactarnos a través de nuestro teléfono fijo enviarnos un WhatsApp a o visitarnos en una de nuestras oficinas. Disponemos de un servicio de Call Center 24 horas al día, 365 días al año, para poder atenderles de manera ininterrumpida. .",False,good,False,True,11484.0,False,False,False,False,[],False,False,1470000.0,€,,,flat,"Castellana, Madrid",Piso en calle de Diego de León,6079,,Castellana,,,,
108902143,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/58/cd/1358411371.webp,14,bj,249000.0,flat,sale,70.0,True,3,1,Barrio Palomeras sureste,Madrid,Madrid,Puente de Vallecas,es,40.3882636,-3.6413924,False,https://www.idealista.com/inmueble/108902143/,"Te presentamos este excelente piso de 3 dormitorios en una zona tranquila y consolidada de Madrid, con inmejorable comunicación. A solo 5 minutos a pie de las estaciones de metro Alto de Arenal y Miguel Hernández (línea 1), lo que garantiza un acceso rápido al centro de la ciudad. Ubicación e infraestructura: Zona verde y tranquila Parque y zonas de paseo justo al lado de la vivienda Áreas infantiles, gimnasio, cafeterías, bancos, farmacias y supermercado a pocos pasos Acceso cómodo a las principales vías y autovías Cercanía al Campus Sur de la Universidad Politécnica de Madrid (UPM) La vivienda: 3 dormitorios Reforma integral, lista para entrar a vivir Situada en una planta baja elevada Ventanas Climalit con aislamiento térmico y acústico Baño moderno con toallero calefactable 2 balcones acristalados — uno con acceso desde el dormitorio, otro desde la cocina-salón Aire acondicionado preinstalado (solo falta el split interior) Termo eléctrico para agua caliente El edificio dispone de instalación de gas natural Ideal tanto como vivienda habitual como para inversión: zona con alta demanda. Se vende amueblado y con electrodomésticos. Listo para entrar a vivir. ¡Contáctanos y agenda tu visita cuanto antes!",False,good,False,False,3557.0,True,False,False,False,[],False,False,249000.0,€,,,flat,"Palomeras sureste, Madrid",Piso,MPA139,,Palomeras sureste,,,,
107566007,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/32/ce/1342096771.webp,33,12,239000.0,flat,sale,80.0,True,2,1,travesía de Felipe de Diego,Madrid,Madrid,Puente de Vallecas,es,40.3768383,-3.6601015,False,https://www.idealista.com/inmueble/107566007/,"SIN SUBASTA - FINANCIACIÓN 100% Aportando solo los gastos e impuestos ¿Quieres tener unas increíbles vistas de Madrid todos los días? ¡Oportunidad única en el corazón de la ciudad! Este piso de 80 m² ofrece la posibilidad de financiación al 100%, solo tendrás que aportar los gastos de escritura.  Ubicado en la planta 12 de un edificio con ascensor, este inmueble ofrece unas estupendas y despejadas vistas de la ciudad Consta de 2 dormitorios con armarios empotrados, un salón amplio y luminoso, cocina con tendedero y un baño completo. Construido en 1982, requiere reformas, lo que te permitirá adaptarlo a tu gusto.  Con una clase energética E, es una opción interesante para quienes buscan invertir en una propiedad con potencial. No dudes en llamarnos para más información sin compromiso. ¡No dejes pasar esta oportunidad!",True,renew,False,True,2988.0,True,False,False,False,[],False,False,239000.0,€,,,flat,"Palomeras Bajas, Madrid",Piso en travesía de Felipe de Diego,,,Palomeras Bajas,,,,
108018107,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/f2/02/1331356493.webp,43,2,560000.0,flat,sale,130.0,True,4,1,avenida de Córdoba,Madrid,Madrid,Usera,es,40.3811348,-3.6975181,False,https://www.idealista.com/inmueble/108018107/,"TORALIA CAPITAL OFRECE  Magnífica oportunidad de inversión en una de las mejores zonas de Usera En plena Avenida de Córdoba, a escasos pasos de la Glorieta de Cádiz y con acceso al metro a tan solo dos minutos caminando, se encuentra esta amplia y luminosa vivienda de 129 m², ubicada en una de las calles más consolidadas y demandadas del distrito. La propiedad dispone de cuatro espaciosas habitaciones, un baño completo, cocina independiente y un salón acogedor, ideal para el confort y la convivencia. Además, cuenta con calefacción individual de gas natural, lo que garantiza eficiencia energética y bienestar durante todo el año. Actualmente se encuentra alquilado por habitaciones, generando una excelente rentabilidad mensual de 1.800 euros, lo que lo convierte en una opción perfecta tanto para inversores como para quienes buscan una vivienda versátil en una ubicación privilegiada, pero puede venderse para entrar a vivir, los contratos de arrendamiento son mensuales. Una propiedad que aúna amplitud y una ubicación inmejorable en el corazón de Usera.",True,good,False,False,4308.0,False,False,True,False,[],False,False,560000.0,€,,,flat,"Almendrales, Madrid",Piso en avenida de Córdoba,4204,,Almendrales,,,,
107728736,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/ef/3d/1321063425.webp,25,2,220000.0,flat,sale,45.0,True,1,1,calle de Segovia,Madrid,Madrid,Arganzuela,es,40.4126405,-3.7176247,False,https://www.idealista.com/inmueble/107728736/,"PLANS IN PLACE pone a su disposición este espectacular inmueble en el distrito PALACIO, es una localización privilegiada junto al PARQUE ATENAS y MADRID RIOS, con vistas a la cúpula de LA ALMUDENA y EL PALACIO REAL. En pleno centro de MADRID pero en zona de excelente comunicación y amplitud con zonas verdes a menos de un minuto. - CONTACTO EXCLUSIVO A TRAVES DE CHAT DE IDEALISTA - NO SE RESPONDEN LLAMADAS - El piso con reforma integral es un espacio acogedor, luminoso (tiene varias ventanas en el techo, lo que ofrece luz natural durante todo el día) Abuhardillado en la zona del dormitorio. Salón con altura funcional. Cocina con altura de 3 metros El piso está dispuesto de la siguiente forma 1 dormitorio con cama de matrimonio 1 salón con chimenea 1 baño amplio y con capacidad de almacenaje Cocina independiente totalmente equipada  Ideal como vivienda o como inversión. El piso ha estado siendo gestionado con alquiler temporal con una rentabilidad del 5,5% anual.",True,good,False,False,4889.0,False,False,False,False,[],False,False,220000.0,€,,,flat,"Imperial, Madrid",Piso en calle de Segovia,PP-SEGOVIA,,Imperial,235000.0,15000.0,6.0,
