propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice
105027657,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/b7/60/1257981138.webp,35,,225000.0,chalet,sale,130.0,,3,1,calle del Cantueso,Madrid,Cabanillas de la Sierra,,es,,40.8172001,-3.6255494,False,https://www.idealista.com/inmueble/105027657/,". BREM GLOBAL INMOBILIARIA presenta D. S. iniciales de urbano diseminado construido sobre una parcela rústica agraria de regadío con 2.200 m² en el sitio de Los Lagunazos del año 1978 urbanización perteneciente al municipio de Cabanillas de la Sierra a 52 km de Madrid y con acceso directo a la carretera.   La casa tiene una superficie construida de 130 m² consta de un salón comedor doble, cocina, un baño con media bañera y tres habitaciones dobles. Se accede a través de una terraza techada. La planta baja, un aseo, garaje para tres coches y cuarto de aperos.    La parcela totalmente vallada y con una inclinación máxima de un 5%, con 30 m de fachada y 72 de fondo adoquinada, ajardinada, una piscina de obra con solárium de 30 m². Hay otra construcción adicional. Está poblada de árboles de diferentes especies, pinos, almendros, higuera, algún frutal etc. Toda la fachada en mampostería de granito de la zona, puerta de acceso de vehículos.    La vivienda, aunque está para actualizar se la confiere un valor añadido, puesto que a toda la superficie construida en esta zona se le atribuye la legalización de esta tipología de inmuebles, aunque no tiene agua del canal, ni alcantarillado. En tiempos hubo aprobado un estudio para la instalación de estos suministros, que en aquel momento no se pudieron poner de acuerdo.   Tenemos un sondeo de 30 m y una fosa séptica. Como su nombre indica el abastecimiento hidráulico está garantizado. En su entorno podemos encontrar canchales y también dentro de la parcela afloramientos graníticos. Se encuentra en una zona de espacios de interés forestal y paisajístico.   Por su ubicación privilegiada disfrutamos de unas vistas espectaculares allá donde dirijamos la mirada, además de un alto grado de sosiego y tranquilidad.  Si deseas disfrutar de un entorno natural privilegiado sin renunciar a la cercanía con Madrid, no lo dudes…. ¡ LLÁMANOS!",True,renew,False,,1731.0,True,False,False,False,[],False,False,225000.0,€,chalet,Cabanillas de la Sierra,Casa independiente en calle del Cantueso,105027657,,,,,,independantHouse,,
108694186,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/1b/78/1352357152.webp,26,6,325000.0,flat,sale,64.0,,2,1,avenida de Madrid,Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,,40.615883,-3.7218222,False,https://www.idealista.com/inmueble/108694186/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Vivienda sin amueblar de 64 m² construidos en el nuevo Tres Cantos, diseñada para ofrecer confort, funcionalidad y estilo. Dispone de 2 dormitorios con armarios empotrados, un baño completo con mueble bajo lavabo y mampara de vidrio, y una cocina totalmente equipada con electrodomésticos de primeras marcas: nevera, lavadora, lavavajillas, horno y microondas. Los suelos de parqué aportan calidez y elegancia a cada estancia. Incluye plaza de garaje y trastero en el precio, y se aceptan mascotas, para que todos los miembros del hogar se sientan bienvenidos. La urbanización privada ofrece completas zonas comunes pensadas para el bienestar diario. Disfruta de piscina exterior, pista de pádel y parque infantil, en un entorno seguro y tranquilo ideal para familias o quienes valoran la calidad de vida. Ubicada en la zona del nuevo Tres Cantos, una de las áreas residenciales más tranquilas y modernas del norte de Madrid. Rodeada de amplias avenidas, zonas verdes y todos los servicios esenciales, con excelente acceso a la M-607 (autovía de Colmenar Viejo), lo que garantiza una conexión rápida con la capital. Una oportunidad perfecta para vivir en un entorno equilibrado entre naturaleza, comodidad y conectividad. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  Consulte condiciones y disponibilidad.  *Imágenes orientativas sin carácter vinculante.  **Las imágenes corresponden a un apartamento tipo.  **Viviendas sujetas a disponibilidad y viviendas no amueblada. En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,5078.0,False,False,False,False,[],False,False,325000.0,€,flat,"Primera Fase - Nuevo Tres Cantos, Tres Cantos",Piso en avenida de Madrid,10526,,,,True,True,,,
106678758,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/ef/9e/1290705800.webp,18,,75000.0,chalet,sale,272.0,,4,1,"calle Olmo, 5",Madrid,Olmeda de las Fuentes,,es,,40.3680066,-3.2200107,True,https://www.idealista.com/inmueble/106678758/,"¿Buscas un proyecto lleno de encanto en un entorno único? PIDE MAS INFORMACION Y NOS PONEMOS EN CONTATO CONTIGO! Casa de pueblo PARA REHABILITAR - **DIPONIBLE PROYECTO** (LAS FOTOS -RENDER y PLANOS - SE ADJUNTAN AL PRINCIPIO DE ESTE ANUNCIO) las siguientes son del estado actual de la propiedad. Esta casa de pueblo, situada prácticamente en en la calle principal de Olmeda de las Fuentes, es ideal para transformarla en el hogar de tus sueños. La propiedad cuenta con un pequeño jardín, dos plantas construidas y la posibilidad de abrir un acceso trasero a otra calle, tal y como se contempla en el proyecto de reforma disponible. Detalles de la propiedad en el momento actual: Superficie construida: 272 m² Parcela: 156 m² Distribución: 4 dormitorios y 1 baño Estado: Para rehabilitar Orientación: Norte y Sur Servicios e instalaciones: Jardín  Conexión a agua, luz y alcantarillado Calefacción: No disponible Información adicional: La rehabilitación o construcción nueva requiere de un presupuesto personalizado, que se puede gestionar mediante una cita previa con Rústicas y Rehabilitación Nubacons S.L., empresa local de construcción en Olmeda de las Fuentes. Además, ofrecemos condiciones financieras ventajosas para facilitar tu proyecto. El entorno: Olmeda de las Fuentes Ubicado a tan solo 44 km de Madrid y 25 minutos de Alcalá de Henares y Arganda del Rey, Olmeda de las Fuentes es un auténtico tesoro rural en la Alcarria madrileña. Conocido como el “Pequeño Rincón Andaluz” o el “Pueblo de los Pintores”, este municipio ofrece una combinación única de naturaleza, cultura y tranquilidad. Lo que encontrarás en Olmeda de las Fuentes: Caseríos blancos en un entorno natural privilegiado. Amplia oferta cultural: artistas, pintores, escritores y músicos que han elegido este lugar para vivir. Actividades al aire libre: rutas de senderismo, ciclismo y equitación (dos centros hípicos en la zona). Gastronomía: restaurantes con terraza y opciones variadas. Instalaciones deportivas: pistas de fútbol, baloncesto, pádel y parques para todas las edades. Eventos culturales, como la famosa Fiesta de las Culturas, donde los vecinos comparten la riqueza gastronómica de sus países y muchos otros. Cómo llegar: Por la A-3: Salida en Arganda, dirección Valdilecha y Villar del Olmo, siguiendo hasta Olmeda de las Fuentes. Por la A-2: Dirección Loeches, pasando por Pozuelo del Rey y Nuevo Baztán. Por la R-3: Salida en Arganda, tomando dirección Campo Real y Villar del Olmo. Nota: Los gastos de escrituración, impuestos y registro no están incluidos en el precio. El proyecto de rehabilitación y obras a cargo del comprador. Si estás buscando un hogar único y lleno de posibilidades, ¡no dejes pasar esta oportunidad! Contáctanos para más información o para organizar una visita.",False,renew,False,,276.0,True,False,False,False,[],False,False,75000.0,€,chalet,Olmeda de las Fuentes,"Casa independiente en calle Olmo, 5",N02-AO1-14283,,,,,,independantHouse,,
106233839,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/43/cd/1293053864.webp,9,1,266900.0,flat,sale,133.0,True,3,2,calle ALISO s/n,Madrid,Guadalix de la Sierra,,es,,40.7866284,-3.6962228,True,https://www.idealista.com/obra-nueva/106233839/,"Promoción exclusiva en Guadalix de la Sierra Ya en construcción ¡Últimas viviendas a la venta! Presentamos su nueva promoción Residencial Violeta. El proyecto está compuesto por 51 viviendas de 2, 3 y 4 dormitorios. Bajos con amplios jardín privado y primeras plantas con maravillosas terrazas y áticos de ensueño. Única vivienda de 4 dormitorios en 1ª planta, trastero incluido en el precio La urbanización cuenta con piscina, zona ajardinada, salón social y gimnasio. Las viviendas cuentan con trastero incluido en el precio y 51 Plazas de garaje. Plaza de garaje opcional por 14.990€ (la plaza de garaje nº 13: 17.000€) Las viviendas están equipadas con la última tecnología en sistemas de climatización, Aerotermia para el agua caliente y con suelo radiante caliente con sistema de caldera de gas central y contadores independientes. El diseño elegante y moderno de la urbanización, unido al desarrollo del proyecto en busca de la máxima eficiencia energética a través del equipamiento del edificio, hacen de Residencial Violeta sea la mejor elección para disfrutar de su nuevo hogar. Zona exclusiva por ubicación y tranquilidad con servicio de Autobuses, y su situación próxima a todos los supermercados, centro de salud y zona de ocio.",False,newdevelopment,True,True,2007.0,True,False,False,False,[],False,False,266900.0,€,flat,Guadalix de la Sierra,Piso en calle Aliso s/n,ESC 1 1º A,,,,True,False,,False,14990.0
107642821,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/a5/47/1338407395.webp,38,2,945000.0,flat,sale,240.0,True,4,2,calle Riaza,Madrid,Madrid,Moncloa,es,Aravaca,40.4553644,-3.7820239,False,https://www.idealista.com/inmueble/107642821/,"TGG INMOBILIARIA tiene el placer de presentarle en exclusiva este maravilloso piso de 240 metros construidos y 142 metros útiles en una sola planta, ubicado en pleno corazón de Aravaca, una de las zonas más exclusivas y cotizadas de Madrid. Este impecable inmueble, con magníficas terrazas, se encuentra dentro de una urbanización que destaca por sus cuidados jardines y una refrescante piscina, ideal para disfrutar de la vida al aire libre sin salir de la ciudad. La propiedad, con una distribución perfectamente pensada, ofrece la posibilidad de contar con hasta cuatro dormitorios (actualmente tiene 3 dormitorios), siendo el dormitorio principal una auténtica joya, ya que dispone de su propio baño en suite, de gran tamaño y con acabados de lujo. Los demás dormitorios son igualmente amplios, brindando comodidad y espacio suficiente para toda la familia. Además, el piso cuenta con una fantástica terraza de unos 10 metros en el salón y otra de 4 metros en la habitación principal, ideales para relajarse al sol o disfrutar de agradables veladas al aire libre. El suelo de madera aporta un toque de calidez y elegancia, mientras que el sistema de gas natural y aire acondicionado aseguran el máximo confort durante todo el año. Incluido en el precio están dos amplias plazas de garaje y un trastero, los tres en la misma finca. El edificio cuenta con ascensor y la urbanización tiene portero por el día y vigilancia 24 horas. Todo esto, en un entorno perfectamente comunicado, cercano a todos los servicios que la exclusiva zona de Aravaca tiene para ofrecer: colegios, centros comerciales, restaurantes y una excelente conexión con el centro de la ciudad. No pierda la oportunidad de vivir en uno de los barrios más privilegiados de Madrid. Este piso es, sin duda, una opción perfecta para quienes buscan calidad, confort y una ubicación inmejorable. Contáctenos para más información y agendar su visita. SI ESTÁ PENSANDO EN VENDER O ALQUILAR UNA PROPIEDAD, CUENTE CON LA INMOBILIARIA MEJOR VALORADA DE NUESTRA ZONA: TGG INMOBILIARIA. Los datos de este anuncio son meramente informativos, no vinculantes ni contractuales, y pueden ser susceptibles de contener errores. Se informa al cliente que los gastos de notaría, tasación, registro, gestoría, impuesto de transmisiones, gastos financieros, gastos de gestión u honorarios de intermediación de la agencia, y/o cualquier otro gasto inherente a la compraventa, no están incluidos en el precio publicado y corresponden a la parte compradora.",True,good,False,True,3938.0,True,False,True,False,[],False,False,945000.0,€,flat,"Aravaca, Madrid",Piso en calle Riaza,TGG-2200217,,,,True,True,,,
108894366,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/3d/d7/1358186299.webp,18,bj,195000.0,flat,sale,39.0,True,2,1,calle de Santiago Cordero,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4696618,-3.7010882,False,https://www.idealista.com/inmueble/108894366/,"¡Descubre este encantador piso recién reformado con licencia de abitabilidad en el corazón del barrio Tetuán! Con una superficie de 39 m² construidos y 36 m² útiles, este acogedor apartamento en planta baja cuenta con entrada independiente, lo que lo convierte en una opción ideal para aquellos que buscan rentabilizar como apartamento turístico. ( no tiene licencia turística aun) Dispone de dos luminosas habitaciones, un baño moderno y una cocina americana completamente amueblada y equipada, lista para que empieces a disfrutar de tu nuevo hogar. Además, el aire acondicionado frío y calor garantizará tu confort durante todo el año. Con gastos de comunidad de solo 28 euros, este inmueble es una oportunidad única en el mercado. Ubicado en una zona estratégica, estarás rodeado de comercios y con fácil acceso al transporte público. No dejes pasar la oportunidad de adquirir este piso por solo 195.000 euros más un 3% de comisión. ¡Ven a verlo y enamórate de tu nuevo hogar!",True,good,False,False,5000.0,False,False,False,False,[],False,False,195000.0,€,flat,"Valdeacederas, Madrid",Piso en calle de Santiago Cordero,,,,,,,,,
108903153,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/38/77/1358446462.webp,27,4,155000.0,flat,sale,65.0,True,3,1,calle Miralparque,Madrid,Arganda,Centro,es,,40.3040345,-3.4443457,False,https://www.idealista.com/inmueble/108903153/,"**Piso en Venta en el Corazón de Arganda del Rey** ¡Descubre tu nuevo hogar en una ubicación inmejorable! Este acogedor piso de 65 m² se encuentra en el centro de Arganda del Rey, a pocos pasos de zonas comerciales y con fácil acceso a colegios e institutos. Ideal para familias, la cercanía a parques y zonas deportivas garantiza un estilo de vida activo y saludable.  El inmueble cuenta con 3 luminosas habitaciones y un baño reformado con plato de ducha, perfecto para disfrutar de la comodidad diaria. La cocina, equipada y con tendedero, es el lugar ideal para preparar deliciosas comidas. El salón, amplio y acogedor, tiene salida a una terraza donde disfrutar de momentos al aire libre. Además, el aire acondicionado en el salón asegura un ambiente fresco en los días calurosos. Con paradas de autobuses urbanas e interurbanas justo en la puerta y la estación de metro a solo 5 minutos a pie, la movilidad es excelente. Este piso se encuentra en buen estado de conservación, listo para convertirse en tu nuevo hogar. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,good,False,False,2385.0,False,False,False,False,[],False,False,155000.0,€,flat,"Centro, Arganda",Piso en calle Miralparque,RH-MIRALPARQUE,,,,,,,,
108409701,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/71/d8/1344083608.webp,28,4,320000.0,duplex,sale,80.0,True,2,2,calle Daoíz y Velarde,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,,40.4851782,-3.3680006,False,https://www.idealista.com/inmueble/108409701/,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES, TECNOCASA VENDE EXCELENTE VIVIENDA EN EL BARRIO DEL PARQUE O´DONNELL: La vivienda es un dúplex, tiene una superficie construida de 80 m², con un trastero y una gran plaza de garaje. Está distribuida en: Una primera planta en la que podemos encontrar un amplio salón muy luminoso gracias a sus grandes ventanales, con una cocina americana totalmente equipada, 1 dormitorio amplio y luminoso con armario empotrado y un cuarto de baño completo con bañera de hidromasaje. En la segunda planta tenemos todo el espacio dedicado a un dormitorio con armarios empotrados y con un baño en suite con plato de ducha. Destacar de la vivienda su gran luminosidad natural, lo bien ubicada que esta en una de las mejores zonas de Alcalá de henares a 5 minutos andando de la estación de RENFE y 7 minutos de la Plaza Cervantes. Cuenta con un inmejorable acceso a la nacional A2, además de numerosas paradas de autobús urbano e interurbano. La zona tiene todos los servicios a su alcance, como centros de salud, hospitales, colegios, institutos, supermercados, farmacias, zonas verdes además de numerosos comercios a pie de calle. La finca cuenta con ascensor, aparte de trastero. NO LO DUDE Y VENGA A VISITARLO SIN COMPROMISO!",True,good,False,True,4000.0,True,True,False,False,[],False,False,320000.0,€,flat,"San Isidro - Los Almendros, Alcalá de Henares",Dúplex en calle Daoíz y Velarde,,,,,True,True,duplex,,
108067706,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/b0/bf/1355731196.webp,60,5,979000.0,penthouse,sale,64.0,True,1,1,calle de Sandoval,Madrid,Madrid,Chamberí,es,Trafalgar,40.4316167,-3.7050168,False,https://www.idealista.com/inmueble/108067706/,"Directo de la propiedad - Ático de Diseño en la Mejor Zona de Chamberi En el corazón de Trafalgar, uno de los barrios más vibrantes y cotizados de Chamberí, se levanta esta auténtica joya: un ático único, situado en la tranquila y elegante zona triangular entre Quevedo, Bilbao y San Bernardo. La vivienda, una quinta planta ubicada en una finca clásica con ascensor, destaca por una reforma integral de altísimas calidades, pensada hasta el último detalle para ofrecer el máximo confort, cuenta con un amplio salón con salida directa a la terraza, a la derecha tenemos una cocina totalmente integrada, con una mesa alta llena de luz, armario gabanero y de ropa blanca, dos zonas de cocina completas, luego tenemos un distribuidor con doble armario (escobero y despensa) que da a la habitación y al baño. La habitación es grande, pues aparte de la cama de matrimonio, 6 hojas de armarios con diferentes secciones para cada prenda, vestidos en lino e iluminados con led por dentro. El baño tiene dos ventanas donde no para de entrar la luz. En total son siete ventanas, terraza, trastero, ascensor en finca clásica, con aislamiento integral en suelos, techos y paredes. Luz natural en todas las estancias, gracias a su orientación a los cuatro puntos cardinales. Espacios amplios y muy luminosos, diseñados para disfrutar del sol de Madrid a cualquier hora. Un ático que combina el encanto de la arquitectura clásica madrileña con la comodidad y diseño de un hogar contemporáneo. Ideal para quienes buscan vivir en una de las mejores zonas de Madrid, rodeados de vida de barrio, calles peatonales, cafés, mercados y todos los servicios a pie de calle. Para entrar a vivir, con electrodomésticos, muebles y todo lo que necesites. ¿Te imaginas tu nueva vida aquí? Contáctanos para concertar tu visita.",True,good,False,True,15297.0,True,False,False,False,[],False,False,979000.0,€,flat,"Trafalgar, Madrid",Ático en calle de Sandoval,SandovalPHLux,,,,,,penthouse,,
108694585,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/89/a0/1352371848.webp,21,2,260000.0,studio,sale,39.0,False,0,1,"calle de Gravina, 21",Madrid,Madrid,Centro,es,Chueca-Justicia,40.4227955,-3.6964029,True,https://www.idealista.com/inmueble/108694585/,"Luminoso estudio reformado en el corazón de Chueca. Ubicado en la emblemática calle Gravina, a tan solo unos pasos de la Plaza de Chueca, este encantador estudio en segunda planta con ascensor te ofrece una excelente oportunidad tanto para inversores como para quienes buscan un hogar en uno de los barrios más vibrantes y cotizados de Madrid. El inmueble destaca por su inmejorable ubicación, rodeado de una amplia oferta gastronómica, comercial y cultural. El estudio ha sido recientemente reformado y cuenta con una distribución óptima, destacando su cocina totalmente equipada y un práctico armario empotrado. Además, la vivienda cuenta con un espacio independiente, integrado de manera armoniosa en la zona de estar, destinado a la colada, con lavadora y espacio para tender la ropa, lo que añade funcionalidad sin restar amplitud ni estilo al ambiente general. Su principal característica es la luminosidad, gracias a sus tres amplios ventanales en la zona de estar, que permiten la entrada de abundante luz natural durante todo el día. Además, el baño también cuenta con una ventana, garantizando ventilación natural y un ambiente fresco. Vivir en este estudio significa disfrutar de la comodidad y el dinamismo de Chueca, con todos los servicios a tu alcance y una conexión inmejorable con el resto de la ciudad. ¡No pierdas la oportunidad de visitarlo!",True,good,False,True,6667.0,True,True,False,False,[],False,False,260000.0,€,flat,"Chueca-Justicia, Madrid","Estudio en calle de Gravina, 21",,,,,,,studio,,
108722114,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/29/1f/1353175391.webp,42,7,1712250.0,flat,sale,205.0,True,5,3,calle de la Costa Brava,Madrid,Madrid,Fuencarral,es,Mirasierra,40.5005878,-3.7092683,False,https://www.idealista.com/inmueble/108722114/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en una de las mejores zonas residenciales de Madrid? ¡Testa Homes lo hace realidad! *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial. 205 m² distribuidos en un amplio salón con comedor adyacente. Cocina equipada con electrodomésticos y mucho almacenamiento para hacer tu vida más cómoda.  La vivienda dispone de 4 dormitorios + 1 de servicio y 3 baños, equipados con bañera o plato de ducha y mampara. Si hay algo que destaca en esta bonita vivienda son los armarios empotrados repartidos por todas las estancias. Además, todas las habitaciones disponen de excelente iluminación gracias a sus amplios ventanales y ¡2 plazas de garaje y trastero incluido en el precio! El inmueble está muy bien ubicado en una de las mejores zonas residenciales de Madrid, a pocos minutos del acceso a la M-30 y M40, así como de varias paradas de autobús y estaciones de metro como Paco de Lucía. La vivienda se encuentra rodeada por diversos parques y un sin fin de opciones de ocio y restauración, colegios, institutos, hospitales etc.  Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas. Consulte condiciones y disponibilidad. **Las imágenes corresponden a un apartamento tipo. **Viviendas sujetas a disponibilidad. *Tour virtual de vivienda tipo. En Testa te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. También, si lo necesitas, te asesoramos y hacemos realidad la reforma de tu casa para que la disfrutes cómo si fuera nueva. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,8352.0,False,False,False,False,[],False,False,1712250.0,€,flat,"Mirasierra, Madrid",Piso en calle de la Costa Brava,7713,,,,True,True,,,
107824367,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/d2/69/1325076808.webp,33,1,150000.0,flat,sale,56.0,True,2,2,calle Cañada,Madrid,Manzanares el Real,,es,,40.7268309,-3.862212,False,https://www.idealista.com/inmueble/107824367/,"*** TRATO DIRECTO CON LA PROPIEDAD *** *** JUNTO AL CASTILLO DE MANZANARES Y A 100 METROS DEL AYUNTAMIENTO *** MARCELI vende bonita vivienda Dúplex con una situación inmejorable, a escasos metros del Castillo de Manzanares y 100 metros de la plaza del Ayuntamiento La vivienda dispone de 56m2 distribuidos en dos plantas: En la planta baja tenemos el salón con salida a pequeña terraza y vistas a la piscina, la cocina independiente con ventana y un aseo. En la planta alta tenemos dos dormitorios con armarios empotrados y un baño completo. La vivienda se encuentra para actualizar con muchas posibilidades de reforma. Plaza de garaje en la misma finca incluida en el precio. Oportunidad como vivienda propia o para invertir. *** TRATO DIRECTO CON LA PROPIEDAD ***.",False,renew,False,False,2679.0,True,False,False,False,[],False,False,150000.0,€,flat,Manzanares el Real,Piso en calle Cañada,,,,,True,True,,,
107040350,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/3e/b3/1301172176.webp,1,,77000.0,chalet,sale,109.0,,3,2,calle del Manzano s/n,Madrid,Ambite,,es,,40.3193876,-3.181393,True,https://www.idealista.com/inmueble/107040350/,"VIVIENDA UNIFAMILIAR OCUPADA POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESVivienda unifamiliar independiente de 109 m², según Catastro, a la venta en el municipio de Ambite, Madrid. La vivienda está distribuida en una única planta y dispone de un amplio patio. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Muy bien comunicado por carretera (M-215). Situado a 7 kilómetros de Villar del Olmo, donde es posible encontrar todo tipo de servicios e infraestructuras. SIN COMISIÓN.",False,good,False,,706.0,False,False,False,False,[],False,False,77000.0,€,chalet,Ambite,Casa independiente en calle del Manzano s/n,15147-13,,,,,,independantHouse,,
108828212,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/7f/12/1356312581.webp,16,5,1239000.0,flat,sale,95.0,True,2,2,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4272351,-3.6729868,False,https://www.idealista.com/inmueble/108828212/,"BARRIO SALAMANCA / GOYA  Ubicado en la codiciada zona de Salamanca, este piso en la quinta planta de un edificio con ascensor es la combinación perfecta de diseño y funcionalidad. Con 95 m² construidos (75 m² útiles), este espacio ha sido pensado para maximizar la comodidad y el estilo. Al entrar, te recibirán dos dormitorios luminosos, ideales tanto para descansar como para trabajar desde casa. Los armarios empotrados optimizan el espacio, y cada detalle ha sido cuidadosamente seleccionado para garantizar un ambiente acogedor y acogedor. La habitación principal cuenta con su baño en suite, ofreciendo privacidad y confort. El segundo baño, igualmente moderno, está situado estratégicamente para mayor comodidad. La cocina, completamente amueblada y equipada. Con suficiente espacio de almacenamiento. El día a día en el barrio de Salamanca es todo un lujo, rodeado de comercios exclusivos y restaurantes de primer nivel. Esta zona no solo se caracteriza por su elegancia, sino también por su vitalidad cultural, con museos y espacios artísticos a pocos pasos. No faltan las plazas y parques donde relajarte después de un ajetreado día.   En cuanto a la conectividad, las excelentes conexiones de transporte te permiten moverte con facilidad por la ciudad. Ya sea que necesites ir al trabajo, visitar amigos o explorar otras áreas de Madrid, la ubicación es insuperable. En el precio están excluidos el impuesto sobre transmisiones patrimoniales y los gastos sobre notaria y registro de la propiedad.",False,good,False,True,13042.0,True,False,False,False,[],False,False,1239000.0,€,flat,"Goya, Madrid",Piso en calle de Hermosilla,15945,,,,,,,,
108569187,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/7b/82/1349016293.webp,70,bj,1398000.0,flat,sale,211.0,True,2,3,avenida de Luis García Cereceda,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4049401,-3.7996676,False,https://www.idealista.com/inmueble/108569187/,"TGG INMOBILIARIA tiene el placer de presentarle este maravilloso BAJO CON JARDÍN en la urbanización más prestigiosa de Madrid, LA FINCA. Una vivienda que representa la excelencia en diseño, confort y elegancia, con un salón amplio y extraordinariamente luminoso gracias a sus grandes ventanales, que inundan el espacio de luz natural. Rodeada por dos terrazas exteriores, una en la parte delantera y otra en la trasera, permite disfrutar del aire libre con total privacidad y estilo.  Cuenta con dos habitaciones, una de ellas con baño en suite y un gran ventanal que regala vistas espectaculares al jardín exterior. Dispone de dos baños completos y un aseo, acabados con materiales de la más alta calidad. Los armarios empotrados están presentes en ambas habitaciones y también en el pasillo, aportando funcionalidad sin perder sofisticación. La cocina es un espacio moderno, elegante y lujoso, con una isla central y vistas a un pequeño jardín acristalado, equipada con mobiliario de diseño y todos los electrodomésticos necesarios para un estilo de vida contemporáneo. La propiedad incluye dos plazas de garaje y un trastero.  Como parte de una comunidad exclusiva, se puede disfrutar de gimnasio, piscina de gran tamaño, zonas ajardinadas, una sofisticada sala coworking y seguridad las veinticuatro horas del día. Esta es una oportunidad única para vivir rodeado de lujo, privacidad y bienestar en uno de los entornos residenciales más codiciados de Europa. Contáctenos para más información y agendar su visita. SI ESTÁ PENSANDO EN VENDER O ALQUILAR UNA PROPIEDAD, CUENTE CON LA INMOBILIARIA MEJOR VALORADA DE NUESTRA ZONA: TGG INMOBILIARIA. Los datos de este anuncio son meramente informativos, no vinculantes ni contractuales, y pueden ser susceptibles de contener errores. Se informa al cliente que los gastos de notaría, tasación, registro, gestoría, impuesto de transmisiones, gastos financieros, gastos de gestión u honorarios de intermediación de la agencia, y/o cualquier otro gasto inherente a la compraventa, no están incluidos en el precio.",True,good,False,True,6626.0,True,False,True,False,[],False,False,1398000.0,€,flat,"La Finca, Pozuelo de Alarcón",Piso en avenida de Luis García Cereceda,TGG-2200255,,,,True,True,,,
