propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,district,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
85675261,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/33/d3/1116404987.webp,3,5,6500000.0,penthouse,sale,470.0,True,4,4,Barrio Recoletos,Madrid,Madrid,es,40.4192266,-3.687101,False,https://www.idealista.com/inmueble/85675261/,"Espectacular ático con terraza de 70 metros cuadrados, junto a la Puerta de Alcalá y el Retiro, ubicado en uno de los edificios más representativos de principios del siglo pasado, con portal señorial, magníficas vidrieras, ascensor moderno y una bonita decoración.  La vivienda, conserva su estilo clásico, techos altos, molduras en todos los techos, maderas nobles, suelo pino melis, etc… Actualmente están unidas por la terraza y por la parte de servicio, muy fácilmente divisible. Cada vivienda consta de hall, salón, comedor, terraza de 80 metros, cocina con área de servicio completa con acceso independiente y tres dormitorios con tres baños en suite. Además, cuenta con servicio de portería, calefacción central, aire acondicionado, cuarto trastero y plaza de garaje en el propio edificio. El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico. Y encontramos los establecimientos de hostelería más cosmopolitas de la capital, como el famoso “Platea Madrid” que es el centro de ocio gastronómico más grande de Europa. La cercanía al Parque del Retiro, le proporciona la etiqueta, de ser unos de los mejores barrios para vivir de Madrid. Álvora Capital Properties con más de 20 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",False,good,False,True,13830.0,False,False,False,False,[],False,False,6500000.0,€,flat,"Recoletos, Madrid",Ático,16417,Barrio de Salamanca,True,True,penthouse,Recoletos,,,,
103873703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/bf/dd/1353512789.webp,52,,210000.0,countryHouse,sale,100.0,,3,1,"Lugar el Calvero, 2",Madrid,El Vellón,es,40.7674115,-3.5462243,True,https://www.idealista.com/inmueble/103873703/,"Preciosa finca con vivienda, piscina, jardín, huerta, gallinero, perrera, y preciosas vistas. Se vende finca rústica en el término de El Vellón, Madrid, con 1.853 m² de terreno y 100 m² de vivienda construida con 3 habitaciones y 1 baño. Naturaleza: la finca es un remanso de TRANQUILIDAD, desde el primer momento que la pises, te embaucara la belleza de las VISTAS, el aire limpio y el silencio. Ideal para familias o parejas que les encante disfrutar del CAMPO, ya sea como segunda vivienda o como primera. Localización: la finca se encuentra muy cercana, en un lugar estratégico entre los municipios de El Espartal y El Vellón (pertenece a este último), así como, cerca de las carreteras M-122, la N-322 y la A-1, y de la parada de autobús (ALSA 197d ) que te comunicará con el Vellón, o municipios colindantes como Torrelaguna y El Molar. Por último y muy importante, se encuentra a tan sólo 40 MINUTOS DE MADRID CAPITAL y de Guadalajara capital. Destaca de este inmueble la vivienda en buen estado de conservación, PARA ENTRAR A VIVIR YA, con sus tres habitaciones (amplias para toda la familia), el salón con una gran CHIMENEA de leña que calentará durante los meses fríos, su acogedor porche para disfrutar de la comodidad del aire de la calle sin mojarte y sin morirte de calor, su GRAN PISCINA para los días de verano con preciosas vistas a la naturaleza, su inmensa parcela donde además de encontrar árboles frutales (como un peral, un membrillo, almendros, y múltiples parras), tendrás un gallinero, dos perreras ya construidas, una sala de aperos, y un garaje para capacidad de un vehículo y almacenaje como trastero. En este año, se ha terminado de modernizar la carretera y las aceras de acceso a la finca, siendo un mínimo paso de carretera el que te comunicará con la vivienda. Así mismo, las tuberías de la urbanización han sido recientemente cambiadas por unas nuevas, siendo el Canal de Isabel II quién suministra agua a la vivienda. La finca cuenta con WIFI y cobertura. Es una oportunidad excelente a aquel que busque una vida llena de naturaleza y tranquilidad, es una finca con múltiples posibilidades de ocio y aprovechamiento. Llámanos para visitar el inmueble y recibir más información. Precio negociable.",True,good,False,,2100.0,False,False,False,False,[],False,False,210000.0,€,countryHouse,El Vellón,"Finca rústica en Lugar el Calvero, 2",28,,True,True,countryHouse,,,,,
108385943,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/02/62/1342553956.webp,51,,650000.0,chalet,sale,363.0,,3,3,La Dehesa - El Pinar,Madrid,Navalcarnero,es,40.300988,-3.9858848,False,https://www.idealista.com/inmueble/108385943/,"Desde FERGOSA GESTION INMOBILIARIA os presentamos esta exclusiva vivienda en la mejor zona residencial de Navalcarnero, una zona que se caracteriza por su cercanía con la naturaleza, la proximidad de diversos comercios y zonas de ocio del municipio. Al entrar en la vivienda nos recibe una zona ajardinada cuidadosamente diseñada, en el lado derecho nada mas entrar tenemos la zona de parking de vehículos, si seguimos el sendero de baldosas nos recibe una leñera y subiendo unos peldaños nos encontramos con la entrada a la vivienda. Al fondo nos encontramos con una fantástica piscina de agua salada para el disfrute de toda la familia sin tener que echar de menos el mar, también tenemos un solárium bioclimático que hará que el sol no sea un impedimento para tus días de piscina. Ya una vez entramos en la vivienda nos encontramos con una magnifica cocina amplia tipo americana con una magnifica isla central con todo lujo de detalles, los electrodomésticos son de alta gama para que puedas explotar al máximo tus dotes culinarias, de ahí pasamos a un aseo con ventana biselada perfectamente cuidado al detalle una vez salimos del aseo de frente nos recibe una escalera con peldaños en mármol que te lleva a las diferentes estancias de las tres plantas de esta magnífica vivienda.  Seguimos y nos recibe una estupenda chimenea y un amplio salón con unas ventanas tipo visión de gran calidad para un aislamiento perfecto de la vivienda, el suelo de esta planta es un delicado gres color gris que combina perfecto con el estilo de la vivienda, volvemos a la escalera de mármol para subir a la zona de habitaciones.  Por el lado derecho tenemos dos amplias habitaciones para los más jóvenes de la casa y un baño completo con plato de ducha amplio y zona diferenciada de wc y ducha y una vez salimos del baño a la derecha nos recibe la habitación de matrimonio con unas ventanas visión y una terraza que deja ver la piscina de la vivienda, esta suite dispone al igual que el resto de la vivienda de persianas eléctricas y mosquiteras, el baño de la suite al igual que el anterior baño divide la zona de wc de la zona de baño, también destacar que todas las habitaciones disponen de armarios empotrados bien decorados y espaciosos y ahora nos vamos a la zona de ocio de la vivienda en la planta baja.  Nada mas entrar tenemos un amplio salón donde dar rienda suelta a la imaginación para decorarlo al gusto que queramos, si continuamos a la derecha veremos un cuarto el cual almacena la caldera de aerotermia de la casa y los acumuladores de las placas solares, los cuales al ser de alta gama la eficiencia energética es impresionante y el ahorro energético se hace notar bastante, ya al fondo nos encontramos con la bodega con una temperatura estupenda para preservar tus mejores vinos y también para poder disfrutarlos en la mejor compañía. LA ENTREGA DE LA VIVIENDA SERIA A PARTIR DE OCTUBRE. ¡NO DEJES PASAR LA OPORTUNIDAD DE VIVIR EN LA MEJOR ZONA DE NAVALCARNERO¡LLAMANOS YA PARA AGENDAR TU VISITA¡FINANCIACION 100% CON LAS MEJORES CONDICIONES DE MERCADO¡ESTE PUEDE SER TU HOGAR!",False,good,False,,1791.0,False,False,True,False,[],False,False,650000.0,€,chalet,"La Dehesa - El Pinar, Navalcarnero",Chalet pareado,002885,La Dehesa - El Pinar,True,True,semidetachedHouse,,665000.0,15000.0,2.0,
104241034,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/70/e4/1285766222.webp,29,2,440000.0,duplex,sale,220.0,True,5,4,calle Manolo Viola,Madrid,San Lorenzo de El Escorial,es,40.6019569,-4.1345456,False,https://www.idealista.com/inmueble/104241034/,"1. Piso → Dúplex en San Lorenzo de El Escorial zona de El Escorial - Abantos - Carmelitas, 220 m. de superficie, una habitación doble y 4 habitaciones sencillas, 4 baños, propiedad en Buen estado, carpinteria interior de madera, carpinteria exterior de aluminio. Extras: aire acondicionado, armarios empotrados, ascensor, balcon, calefacción central, calefaccion, garaje doble, gas ciudad, jardin, piscina comunitaria, terraza, trastero (nº trastero: pl. s1 u. 15), videoportero, autobuses, árboles, centros comerciales, centros médicos, colegios, urbanización, zonas infantiles, garaje incluido, parking incluido, dos plazas de garaje incluidas en precio  SIN COMISION DE AGENCIA.",False,good,False,True,2000.0,False,False,False,False,[],False,False,440000.0,€,flat,"Zaburdón - Monte Escorial, San Lorenzo de El Escorial",Dúplex en calle Manolo Viola,60748639,Zaburdón - Monte Escorial,True,True,duplex,,,,,
108410789,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/e2/73/1344120986.webp,16,3,395000.0,flat,sale,72.0,True,2,1,calle Rafael López Pando,Madrid,Madrid,es,40.406683,-3.7428305,False,https://www.idealista.com/inmueble/108410789/,"CASA GRUPO INMOBILIARO ofrece en EXCLUSIVA. Estupendo piso totalmente reformado hace 6 años, ubicado en la codiciada zona de Lucero (Madrid). Originalmente de 3 habitaciones, la reforma permitió redistribuir el espacio para crear dos amplios dormitorios y un salón-comedor muy espacioso y luminoso, ideal para disfrutar de reuniones familiares y momentos de relax. La vivienda cuenta con una cocina funcional y moderna, equipada con todo lo necesario, y un baño completo de diseño actual. La terraza, acogedora y con mucha luz natural, se presenta como un rincón perfecto para disfrutar de la tranquilidad que ofrece la zona. Además de su cuidada reforma, la ubicación es inmejorable: Lucero se ha convertido en una de las zonas con mayor proyección de Madrid, gracias en gran parte al soterramiento de la A-5, que ha transformado el entorno en un espacio más verde, tranquilo y revalorizado, convirtiéndolo en una excelente inversión a medio y largo plazo. El barrio cuenta con todos los servicios al alcance de la mano: colegios, comercios, transporte público y zonas verdes, lo que lo convierte en un lugar ideal para familias, parejas o inversores que busquen una vivienda lista para entrar a vivir y con gran potencial de revalorización. No pierdas la oportunidad de visitar este piso único y descubrir todo lo que puede ofrecerte. AVISO LEGAL: Recordamos a nuestros Señores clientes que la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. La totalidad del contenido que aparece tiene carácter meramente informativo y aproximado, no teniendo, en modo alguno, carácter contractual. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y le atenderemos a la mayor brevedad posible. Los contenidos tienen únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, solicitud de una oferta de compra o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente.",False,good,False,False,5486.0,False,False,False,False,[],False,False,395000.0,€,flat,"Lucero, Madrid",Piso en calle Rafael López Pando,,Latina,,,,Lucero,,,,
108779832,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/16/60/1354902352.webp,14,bj,111500.0,flat,sale,119.0,True,3,2,calle de Rosario,Madrid,San Martín de Valdeiglesias,es,40.362656,-4.3915002,False,https://www.idealista.com/inmueble/108779832/,"Espacioso Piso en San Martín de Valdeiglesias, Madrid, perfecto para parejas. Este espacioso Piso dispone de una superficie de 119 m² construidos distribuidos en salón-comedor, cocina. Localizado en el centro de San MartãN de Valdeiglesias, en sus alrededores encontramos la STARTH - Escuela de Astrología Psicológica, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y varias paradas de autobús. Cuenta con fácil acceso a M-501.",False,renew,False,True,937.0,False,False,False,False,[],False,False,111500.0,€,flat,San Martín de Valdeiglesias,Piso en calle de Rosario,5SMVALDEIGLESIASANT00030670850ROSARIO,,,,,,,,,
105592840,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/6b/f9/1258217654.webp,36,,745000.0,chalet,sale,433.0,,3,3,Puerto de Galapagar-Las Cuestas,Madrid,Galapagar,es,40.5231958,-3.9817414,False,https://www.idealista.com/inmueble/105592840/,"Exclusivo Chalet Independiente con Parcela de Más de 2.000 m² – Diseño Vanguardista y Naturaleza en Las Cuestas (Galapagar) DIAMOND HOME PROPERTY tiene el placer de presentar una propiedad realmente única, pensada para quienes sueñan con un hogar lleno de personalidad, luz, privacidad y conexión con el entorno. Ubicado en la prestigiosa urbanización Las Cuestas (Galapagar), a tan solo 5 minutos de Villanueva del Pardillo, este chalet independiente de diseño arquitectónico singular y construido en una sola planta, combina carácter, espacio y proyección. Una auténtica joya para transformar en el hogar que siempre imaginaste.  Una Parcela de Más de 2.000 m² para Crear Tu Propio Oasis Construida en 2001 sobre una impresionante parcela de 2.054 m², esta vivienda ofrece una oportunidad excepcional para personalizarla completamente a tu gusto, respetando su envolvente estética de líneas limpias y materiales nobles (acero cortén, piedra y pizarra). El jardín, con espacios a distintos niveles, ofrece un lienzo perfecto para diseñar un paisaje único, con posibilidad de incorporar piscina, zona chill-out o huerto privado.  Distribución Funcional y Conectada con el Entorno Un acogedor porche cubierto da paso al hall de entrada con doble altura, que actúa como preludio a un espectacular salón-comedor a dos niveles, inundado de luz natural y conectado directamente con el jardín. Cocina original de autor, firmada por Cocinas Smith, con zona office y cuarto independiente de lavado/plancha. Tres dormitorios amplios, incluyendo una luminosa suite principal con baño privado (bañera + ducha). Despacho/biblioteca, perfecto también como cuarto dormitorio o sala de lectura, con salida directa al exterior. Dos baños completos + baño adicional en planta sótano. Espacios Complementarios y Grandes Posibilidades Sótano con acceso independiente desde el exterior, ideal como apartamento de invitados, gimnasio, despacho profesional o zona de juegos. Garaje con capacidad para tres coches. Confort y Prestaciones Técnicas Calefacción por suelo radiante en toda la casa (instalación actual de gasoil, ideal para actualizar a aerotermia). Orientación Sur-Este, perfecta para aprovechar al máximo la luz solar. Fachada con materiales nobles y atemporales que potencian su estilo moderno y elegante. Urbanización Privada con Servicios Premium La vivienda forma parte de una exclusiva urbanización cerrada con: Vigilancia 24h Piscina comunitaria Pistas deportivas Zonas verdes y parque infantil Excelente conexión con Madrid, especialmente tras la inminente finalización de las mejoras viales entre la urbanización y Villanueva del Pardillo, lo que acortará sensiblemente los tiempos de acceso. Todos los servicios (colegios, centros médicos, supermercados, ocio y restauración) a menos de 10 minutos.  Características Principales 433 m² construidos | 2.054 m² de parcela 3 dormitorios + despacho | 3 baños Sótano multifuncional con baño propio Calefacción por suelo radiante Necesita reforma | Potencial arquitectónico ilimitado Entorno natural protegido con vistas despejadas ¿Quieres vivir rodeado de naturaleza, sin renunciar al diseño ni a las conexiones? Esta casa te está esperando. Contáctanos para descubrir todas sus posibilidades.",True,good,False,,1721.0,False,False,False,True,[],False,False,745000.0,€,chalet,"Puerto de Galapagar-Las Cuestas, Galapagar",Casa independiente,DHV-1305,Puerto de Galapagar-Las Cuestas,True,True,independantHouse,,,,,
107913717,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/2e/ff/1334072693.webp,29,4,343000.0,penthouse,sale,135.0,True,3,2,Restón i - Restón Ii,Madrid,Valdemoro,es,40.1742791,-3.6889173,False,https://www.idealista.com/inmueble/107913717/,"ESTUPENDO ÁTICO de 135m2 construidos, 3 dormitorios, 2 baños completos ( bañera y ducha ) con muebles, gran cocina con office, Salón independiente con 2 terrazas ( 10m2 y 20m2). Aire acondicionado y bomba de calor por conductos, Calefacción de Gas Natural, Suelos de Parquet y Gress, puertas de roble, 5 armarios empotrados de roble. Gran Plaza de garaje independiente, Amplio cuarto trastero en la misma planta de la vivienda. A pocos metros se encuentran el supermercado Ahorramas, una gran variedad de comercios, paradas de autobús y rápidas conexiones en coche con la M-404, que enlaza cómodamente con la A-4, R-4, A-42 y M-423. Además, junto a la finca disfrutarás de 55.500 m² de zonas verdes que incluyen un parque infantil, lagos, árboles y una cuidada vegetación, perfectos para pasear y desconectar cada día. No están incluidos los gastos derivados de la compra como Notario, Registro, etc. al igual que ningún tipo de impuesto. Asesoramiento Financiero Gratuito, Posibilidad de Financiación 100%. Al precio indicado habría que sumarle el 2% + IVA de honorarios profesionales.",True,good,False,True,2541.0,False,False,False,False,[],False,False,343000.0,€,flat,"Restón i - Restón Ii, Valdemoro",Ático,EV0425-01,Restón i - Restón Ii,True,True,penthouse,,348000.0,5000.0,1.0,
108610418,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/30/35/1349882988.webp,24,2,320000.0,flat,sale,100.0,True,2,2,avenida Madrid 2,Madrid,San Agustin de Guadalix,es,40.6773727,-3.6129953,False,https://www.idealista.com/inmueble/108610418/,"Encantador piso en San Agustín Del Guadalix. NO SE COBRA HONORARIOS AL COMPRDOR ¡Bienvenido a tu nuevo hogar! Te presentamos este espectacular piso donde la modernidad se une a la calidad de vida. Este inmueble ha sido sometido a una reforma integral, ofreciendo un espacio acogedor y perfectamente equipado para tu bienestar. Ideal para familias que buscan un hogar para entrar a vivir sin tener que hacer ningún tipo de reformas y poder disfrutar de un gran lugar lleno de luz y grandes calidades en un entorno seguro y amigable. La proximidad a servicios locales, escuelas y comercios hace que esta ubicación sea aún más atractiva. ES IMPORTANTE SABER QUE: Tiene una reforma INTEGRAL que incluye nueva instalación eléctrica y de fontanería, asegurando así la máxima eficiencia y seguridad. - Aislamiento Térmico y Acústico: Disfruta de un hogar tranquilo y confortable gracias al aislamiento térmico en paredes y acústico en suelos y techos, lo que garantiza un ambiente cálido en invierno y fresco en verano. - Aire Acondicionado: El salón y las habitaciones están equipados con aire acondicionado, para que puedas disfrutar del clima ideal en cualquier época del año. -Iluminación LED Programable: Todas las luces son de tecnología LED programables, lo que te permite personalizar la iluminación según tus preferencias y reducir el consumo energético. - Acabados de Calidad: Las paredes son lisas y la cerrajería de aluminio tipo Climalit proporciona un excelente aislamiento y durabilidad. ESTA VIVIENDA ES ESPECIAL PORQUE: Sin salir de la urbanización puedes disfrutar de: - Amplios espacios Verdes y grandes zonas ajardinadas que invitan a relajarse y disfrutar del aire libre. - Piscina Comunitaria: Perfecta para los días calurosos de verano, donde podrás refrescarte y compartir momentos inolvidables con familiares y amigos. - Pista de Tenis: Mejora tus habilidades deportivas o simplemente diviértete practicando este emocionante deporte en la pista de tenis disponible en la comunidad. - Aparcamiento Privado: Olvídate de la búsqueda de aparcamiento, ya que la propiedad cuenta con espacio suficiente para varios coches. UBICACIÓN: San Agustín es uno de las localidades más importante de la zona norte de Madrid, su proximidad a la capital hace que sea un municipio de primera vivienda. A tan sólo 23Kilómetros de Madrid por la Autovía A1 y con varias líneas de autobús que salen cada 30 minutos del intercambiador de Plaza de Castilla. COMERCIOS Y OCIO: Cuenta con una gran variedad de comercios tales como, tiendas de alimentación, de ropa, muebles y decoración, ferretería, tiendas de animales, veterinarias, notaría, supermercado Mercadona, Aldi, Ldel, Ahorramás, Día. Gran variedad de bares y reconocidos restaurantes como el Araceli, Casa Juaneca, Las Cochiqueras, etc, etc. Si te gusta la naturaleza aquí tienes la diversión asegurada por las rutas del río Guadalix. Caminos espectaculares rodeados de naturaleza infinita. COLEGIOS Y UNIVERSIDADES: CEIP Infanta Leonor, CEIP Virgen de Navalazarza y IES San Agustín del Guadalix. Muy cerca a los colegios SEK de Ciudalcampo y al Trinity College. CENTRO MEDICO Y HOSPITALES: Consultorio local, Centro de Medicina Integral MIP, Clinica Medicsan. Muy próximo al Hospital Universitario Infanta Sofía de San Sebastián de los Reyes y Hospital La Paz en Madrid.",False,good,False,False,3200.0,False,False,False,False,[],False,False,320000.0,€,flat,San Agustin de Guadalix,Piso en avenida Madrid 2,,,True,True,,,,,,
106826958,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/48/a0/1295229723.webp,39,2,364000.0,duplex,sale,154.0,True,4,3,Abantos - Carmelitas,Madrid,San Lorenzo de El Escorial,es,40.5937528,-4.1462838,False,https://www.idealista.com/inmueble/106826958/,"Fincas Abantos vende precioso dúplex muy luminoso y perfectamente ubicado en el centro de San Lorenzo de El Escorial. 154 m2 construidos: 128 m2 + 26 m2 de elementos comunes.  4 dormitorios, 3 baños, salón y cocina. Urbanización con piscina. Edificio con ascensor. Planta principal: hall de bienvenida, precioso salón/comedor amplio muy luminoso, cocina amueblada con terraza exterior para la caldera, dormitorio principal en suite con estupendos armarios empotrados y baño con ducha.  Coquetas escaleras de mármol y barandilla de diseño dan acceso a la primera planta iluminada con ventana de ojo de buey.  Planta primera: amplio hall de bienvenida a la planta primera, 3 dormitorios dobles con estupendos armarios empotrados y 2 baños exteriores (uno con ducha y otro con bañera). Dormitorio principal muy luminoso con 3 ventanas y preciosas vistas a Navacerrada, en suite con baño completo exterior con ducha. Todas las estancias son exteriores. Urbanización moderna con ascensor y piscina.  Calidades: suelo de tarima con suelo radiante y sistema de aerotermia, aire acondicionado, puertas lacadas en blanco, ventanas de PVC climalit muy aislantes, magnífica orientación Sureste, edifico con ascensor y acceso para personas con movilidad reducida.  Ubicación: la vivienda se encuentra ubicada en una zona magnífica de San Lorenzo de El Escorial, con todos los servicios a mano, supermercado, comercios, estación de autobuses a 3 minutos caminando.. . Sin duda una zona magnífica y muy bien comunicada.  No dude en llamarnos para visitarla,  Fincas Abantos, su inmobiliaria de confianza.",False,good,False,True,2364.0,False,False,False,False,[],False,False,364000.0,€,flat,"Abantos - Carmelitas, San Lorenzo de El Escorial",Dúplex,979-2043,Abantos - Carmelitas,True,False,duplex,,,,,15000.0
105373236,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/12/f7/1313755009.webp,2,2,85000.0,flat,sale,65.0,True,3,1,"calle de Benimamet, 105",Madrid,Madrid,es,40.3437249,-3.6850744,True,https://www.idealista.com/inmueble/105373236/,"***SE VENDE PISO OCUPADO ILEGALMENTE. NO HAY CONTRATO EN VIGOR. (antiguos inquilinos) TE VENDEMOS LA PROPIEDAD Y EL COMPRADOR TIENE QUE CONSEGUIR LA POSESION (LLAVES) PACÍFICAMENTE O POR EL JUZGADO, LO QUE CORRESPONDA.  NO HAY COMISION DE AGENCIA/ NO SE PUEDE VISITAR NI PEDIR HIPOTECA inmueble se encuentra ocupado ilegalmente por terceros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble. La Propiedad no responderá de/l (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) la responsabilidad en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente la ocupación, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. Si en la fecha de venta, la Propiedad hubiese interpuesto una denuncia penal, que se encontrase en curso, se comunicará al Juzgado la venta, apartándose la Propiedad del procedimiento como acusación particular. Precio. [IW].",False,renew,False,False,1308.0,False,False,False,False,[],False,False,85000.0,€,flat,"San Cristóbal, Madrid","Piso en calle de Benimamet, 105",ALQ BENIMAMET 105 ARG,Villaverde,,,,San Cristóbal,,,,
107886129,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/8d/ac/1356555806.webp,8,,3700000.0,flat,sale,240.0,True,3,4,calle Velázquez,Madrid,Madrid,es,40.4274737,-3.6822105,False,https://www.idealista.com/inmueble/107886129/,"Características: Superficie construida: 230 m² Distribución: 3 amplias habitaciones + 4 baños (3 en suite y 1 de cortesía) Estado: Reforma integral recién finalizada – a estrenar Orientación: Exterior, con grandes ventanales que garantizan luz natural durante todo el día Altura de techos: Generosos techos altos que aportan sensación de amplitud y elegancia Calidades: Acabados de primer nivel, suelos de madera natural, carpintería de diseño, iluminación técnica, climatización por conductos, cocina equipada con electrodomésticos de alta gama.   Descripción: La vivienda ha sido rediseñada por estudio de arquitectura de renombre, con especial atención a la funcionalidad y estética. La zona social se compone de un espectacular salón-comedor con varios ambientes y una cocina semiabierta, que integra armoniosamente los espacios para ofrecer confort y estilo. Las tres habitaciones son de gran tamaño, todas con baño en suite, y disponen de armarios empotrados hechos a medida. El dormitorio principal destaca por su luminosidad, amplitud y un baño tipo spa con detalles en mármol y grifería de diseño. Exclusividad y sofisticación en cada detalle. Descubre las propiedades más exclusivas de Madrid con un servicio a la altura de tus expectativas.",False,good,False,True,15417.0,False,False,False,False,[],False,False,3700000.0,€,flat,"Recoletos, Madrid",Piso en calle Velázquez,2158,Barrio de Salamanca,,,,Recoletos,,,,
107737770,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/f6/e9/1321407354.webp,36,bj,200000.0,flat,sale,94.0,True,3,1,calle Coslada,Madrid,San Fernando de Henares,es,40.4240455,-3.5359987,False,https://www.idealista.com/inmueble/107737770/,"¡ TU PROPIEDAD por MENOS de un ALQUILER! ¡ FINANCIACIÓN 100 %! . ¡ SIN COMISIÓN de AGENCIA y SIN Aportar AVALES! ¡ SIN entrada, SÓLO con tu nomina y APORTANDO los gastos de ESCRITURACIÓN! San Fernando de Henares. Amplio piso de 94 m2, con ASCENSOR. Dispone de 3 dormitorios, 2 armarios empotrados, cocina amueblada + terraza tendedero, salón con acceso a terraza cerrada en aluminio, baño con ventana, suelo tarima, ventanas aluminio. En periodo de pujas hasta el 11/04/2025. ¡ NO te COBRAMOS COMISIÓN, NI por la VENTA de la VIVIENDA!",False,good,False,True,2128.0,False,False,True,False,[],False,False,200000.0,€,flat,"Centro, San Fernando de Henares",Piso en calle Coslada,SANFERNANDO,Centro,,,,,,,,
