propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,newDevelopmentFinished
108754826,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/95/2c/1354157759.webp,,36,bj,259900.0,flat,sale,80.0,True,3,1,calle de Santa Genoveva,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4215062,-3.6486482,False,https://www.idealista.com/inmueble/108754826/,"**Piso en Venta en La Elipa - Oportunidad Única** Descubre este encantador piso de 80 m² situado en la planta baja, ideal para familias o como inversión. Con tres amplios dormitorios y un acogedor salón, este espacio ofrece una distribución funcional que se adapta a tus necesidades. La vista a los jardines comunitarios brinda un ambiente relajante y agradable, perfecto para disfrutar de momentos al aire libre.  Ubicado a solo 5 minutos de la parada de metro de La Elipa (línea 2), este piso se encuentra en una zona consolidada con todos los servicios necesarios a tu alcance: comercios, supermercados y colegios cercanos. Además, la cercanía a zonas verdes es un plus para quienes buscan un estilo de vida saludable.  El inmueble cuenta con diversas posibilidades de reforma, permitiendo personalizarlo a tu gusto. Con fácil acceso a las principales vías como la M-30, A2 y A3, estarás perfectamente comunicado con el resto de la ciudad. No pierdas la oportunidad de invertir en una zona en auge, beneficiándote del soterramiento de la M-30 y la futura ampliación de la línea 11 de metro que conectará el este de Madrid con Barajas. ¡Ven a verlo y empieza a imaginar tu nuevo hogar!",False,renew,False,False,3249.0,True,False,False,False,[],False,False,259900.0,€,flat,"Ventas, Madrid",Piso en calle de Santa Genoveva,,,,,,,,
108601455,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/99/1b/1349658530.webp,JL2007051,3,bj,420000.0,flat,sale,62.0,True,1,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4253801,-3.7032097,False,https://www.idealista.com/inmueble/108601455/,"GILMAR CONSULTING INMOBILIARIO CENTRO presenta a sus clientes este elegante piso en venta en la zona de Malasaña, en el distrito Centro de Madrid. Con una ubicación privilegiada, este inmueble se encuentra en un edificio de altura que ofrece todas las comodidades necesarias para una vida moderna. El piso cuenta con 1 dormitorio principal y 1 baño, lo que lo convierte en una opción ideal para parejas o pequeñas familias. Con una superficie construida de 75 metros cuadrados, ofrece un espacio amplio y luminoso para disfrutar. Una de las características destacadas de este piso es su terraza, que brinda la oportunidad de disfrutar del aire libre y las vistas panorámicas de la zona. Además, cuenta con ascensor y puerta blindada para garantizar la seguridad y comodidad de los residentes. En cuanto a la ubicación, este inmueble se encuentra en un barrio vibrante y lleno de vida. Malasaña es conocido por su ambiente bohemio y su gran oferta de tiendas, bares y restaurantes. Además, está cerca de varios puntos de interés, como el Mercado de San Ildefonso, la Plaza del Dos de Mayo y el Teatro Lara. En cuanto a servicios cercanos, en un radio de 10 kilómetros se encuentra el Colegio Público Santa María, que ofrece una educación de calidad para los más pequeños. También se encuentra el Centro Comercial Príncipe Pío, donde se pueden encontrar una amplia variedad de tiendas y restaurantes. En cuanto a transporte público, las estaciones de metro más cercanas son Tribunal y Noviciado, que ofrecen fácil acceso al resto de la ciudad. Además, las estaciones de cercanías más cercanas son Sol y Recoletos, lo que brinda la posibilidad de desplazarse fácilmente por toda la región. En resumen, este elegante piso en Malasaña es una excelente opción para aquellos que buscan un hogar en una ubicación privilegiada en el corazón de Madrid. Con sus características modernas y su vibrante entorno, ofrece una oportunidad única para disfrutar de la vida en la ciudad. GILMAR es una reconocida compañía inmobiliaria que lleva desde 1983 ayudando a sus clientes a encontrar la casa de sus sueños. Con un equipo de expertos en el mercado inmobiliario y una amplia cartera de propiedades, GILMAR se destaca por su profesionalidad y compromiso con la satisfacción del cliente.",False,good,False,True,6774.0,False,False,False,False,[],False,False,420000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,,,,,,,,
108199685,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/a8/58/1336904861.webp,PISO CANDILEJAS ,34,1,277000.0,flat,sale,77.0,True,2,1,calle de Candilejas,Madrid,Madrid,Puente de Vallecas,es,Palomeras Bajas,40.3796817,-3.6652187,False,https://www.idealista.com/inmueble/108199685/,"Vivienda situada en 1º planta totalmente exterior, con 2 dormitorios, un recibidor, un salón, cocina y baño. LISTO PARA ENTRAR A VIVIR. La vivienda tiene posibilidad de hacer una habitación más.  Se encuentra a 4 minutos caminando de la renfe de Asamblea de Madrid - Entrevías, y justo en frente del Centro Comercial Madrid Sur.  Características de la vivienda: Aire acondicionado, suelos de gress y puertas de madera. Cuenta con ventilación cruzada. La cocina y el baño se encuentran reformados completamente. Todas las habitaciones tienen ventanas, por lo cual tienen mucha iluminación natural. La vivienda está ubicada cerca de todo tipo de comercios y servicios así como bares, farmacias, carnicerías, fruterías, colegio, parques, etc.. . A 4 minutos de la Renfe Asamblea de Madrid – Entrevías, autobuses líneas 102-103-111-24, también estamos cerca de M-30, M-40. Ofrecemos asesoramiento financiero GRATUITO y sin compromiso. Si cuentas con los requisitos y la documentación necesaria no dudes en contactarnos. Para más información o para agendar una visita Llámanos. ¡Esta puede ser la vivienda que estás buscando! ¡NO LO DUDES, LLAMANOS!",False,good,False,True,3597.0,True,False,False,False,[],False,False,277000.0,€,flat,"Palomeras Bajas, Madrid",Piso en calle de Candilejas,,,,,,,,
108656447,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/85/9e/1351273064.webp,,22,1,375000.0,flat,sale,109.0,True,3,3,calle de Virgen del Val,Madrid,Madrid,Ciudad Lineal,es,San Pascual,40.4399299,-3.653107,False,https://www.idealista.com/inmueble/108656447/,"Oportunidad única con doble terraza junto al metro La Concepción Se vende amplio piso de 4 habitaciones y 3 baños, ideal para reformar y adaptarlo a tus necesidades. La vivienda se encuentra en una primera planta exterior, actualmente dividida en cuatro oficinas, y cuenta con: 105 m² interiores Dos terrazas privadas de unos 25 m² cada una Finca en excelente estado, con portero físico y ascensor Ubicación privilegiada: calle Virgen del Val, a solo 10 metros del metro La Concepción El proyecto de agrupación y cambio de uso a vivienda ya está redactado y listo para firmar, con un plazo estimado de gestión de tan solo 2 semanas. Además, disponemos de presupuesto llave en mano para la reforma, con obra lista para comenzar de inmediato. Zona con gran potencial de revalorización El inmueble se encuentra en el área de Ventas, una zona en plena transformación urbana gracias al proyecto de soterramiento de la M-30, ya en ejecución. Esta actuación urbana reducirá el tráfico en superficie, mejorará el entorno peatonal, aumentará el valor de los inmuebles colindantes y generará nuevos espacios verdes. Este proceso se compara por su envergadura y efecto multiplicador al que vivió el entorno de Madrid Río hace unos años, donde la revalorización fue notable tras el soterramiento de la M-30 en esa zona. Comprar ahora en este enclave es anticiparse a una fuerte subida de valor futuro. Ideal para vivir o invertir Este activo ofrece gran versatilidad y alto potencial de rentabilidad, tanto para uso residencial como inversión: Opción 1: División en dos viviendas independientes Una vivienda de 55–60 m² puede venderse entre 350.000 € y 400.000 € La otra vivienda de 60–65 m² puede mantenerse en propiedad con un valor estimado entre 380.000 € y 425.000 € Valor patrimonial total superior a 700.000 € Opción 2: Una vivienda + una oficina Vivienda de 75 m² y oficina de 34 m² La vivienda puede alquilarse por 800–900 €/mes, generando unos 200.000 € en 20 años Se estima una revalorización del 20 % con un valor futuro estimado de 450.000 € Escenario de rentabilidad absoluta (a 20 años): Beneficio neto inmediato: +100.000 € Ingresos por alquiler a 20 años: +200.000 € Valor del activo conservado (a futuro): +450.000 € Total estimado de rentabilidad: 750.000 €.",False,renew,False,True,3440.0,True,False,False,False,[],False,False,375000.0,€,flat,"San Pascual, Madrid",Piso en calle de Virgen del Val,,,,,,,,
108401831,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/f4/6f/1343108685.webp,beatrizynova,44,7,450000.0,flat,sale,67.0,True,1,1,calle de Beatriz de Bobadilla,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4490144,-3.7137836,False,https://www.idealista.com/inmueble/108401831/,"NOVA TE ASESORA AGENCIA INMOBILIARIA GESTIONA LA VENTA DE ESTE PISO para reformar, exterior, con terraza, en séptima planta con ascensor, con trastero y plaza de garaje, muy cerca del metro Guzmán el Bueno. Se trata de una vivienda de 67 m2 construidos distribuidos en un luminoso salón con acceso a una amplia terraza con toldo, 1 cocina independiente amueblada y equipada con electrodomésticos, 1 dormitorio con armario y 1 baño con ducha. Dispone de agua caliente y calefacción central, aire acondicionado, suelo de parqué, ventanas de climalit y puerta de seguridad. La finca cuenta con 3 ascensores y conserje. Dentro del precio se incluye trastero y plaza de garaje. ⚠️ Importante: al precio final de venta se le sumará los gastos de notario, registro y el Impuesto Transmisiones Patrimoniales (ITP) que es el 6 % en la Comunidad de Madrid.",False,good,False,True,6716.0,True,False,False,False,[],False,False,450000.0,€,flat,"Ciudad Universitaria, Madrid",Piso en calle de Beatriz de Bobadilla,,,,,,,,
108665695,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/7c/6b/1358100368.webp,,22,2,297000.0,flat,sale,100.0,True,3,1,AV MAR MEDITERRANEO,Madrid,Valdemoro,Restón i - Restón Ii,es,,40.1821706,-3.6849392,False,https://www.idealista.com/inmueble/108665695/,"Piso de 3 dormitorios dobles y un baño antes 2. TOTALMENTE EXTERIOR, GARAJE INCLUIDO. ¡Descubre este magnífico piso en venta que combina comodidad y estilo en una zona residencial envidiable! Con 100 m² construidos y 90 m² útiles, este hogar cuenta con tres amplios dormitorios dobles, perfectos para disfrutar de un descanso reparador. El salón-comedor independiente ofrece un espacio ideal para compartir momentos inolvidables con familia y amigos, mientras que la cocina independiente, totalmente equipada y amueblada, dispone de una mesa para comidas informales y acceso directo al tendedero. Este piso es totalmente exterior, lo que garantiza una luminosidad excepcional durante todo el día. Además, incluye una plaza de garaje, brindando soluciones prácticas para el almacenamiento. La calefacción por gas natural y el aire acondicionado aseguran un ambiente agradable durante todo el año.  Ubicado a pocos minutos de la estación de tren de cercanías, la comunicación con Madrid es rápida y eficiente. En los alrededores, encontrarás una amplia gama de servicios como supermercados, colegios y farmacias, así como urbanizaciones con zonas ajardinadas y parques municipales que invitan a disfrutar del aire libre. ¡No dejes pasar la oportunidad de vivir en un entorno agradable y bien comunicado! Este piso es ideal para quienes buscan un hogar donde cada detalle cuenta. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,True,2970.0,True,False,False,False,[],False,False,297000.0,€,flat,"Restón i - Restón Ii, Valdemoro",Piso en Av Mar Mediterraneo,True,True,,,,,,
108893498,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/cc/ed/1358162800.webp,,20,bj,265000.0,flat,sale,51.0,False,2,1,calle del Mesón de Paredes,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4086597,-3.7018,False,https://www.idealista.com/inmueble/108893498/,"¡Descubre tu nuevo hogar en el corazón de Lavapiés! Este acogedor piso de 51 m² construidos, 45m² utiles es perfecto para quienes buscan un espacio bien distribuido y con encanto. Con dos dormitorios y un baño, este inmueble se adapta a tus necesidades, ya sea como primera vivienda o inversión. La propiedad, construida en 1900, ha sido cuidada y se encuentra en buen estado, lista para entrar a vivir. Disfruta de la comodidad de los armarios empotrados y el aire acondicionado, que garantizan un ambiente fresco en los días calurosos. Aunque se trata de un bajo interior, su orientación sur permite que la luz natural inunde cada rincón.  Ubicado en una de las zonas más vibrantes de Madrid, Lavapiés te ofrece una amplia oferta cultural y gastronómica, así como excelentes conexiones de transporte. No dejes pasar la oportunidad de vivir en este encantador piso que combina historia y modernidad. ¡Ven a visitarlo y enamórate de su potencial!",False,good,False,True,5196.0,False,False,False,False,[],False,False,265000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle del Mesón de Paredes,,,,,,,,
108382010,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/12/71/1342443849.webp,,17,2,725000.0,flat,sale,136.0,True,3,2,avenida de Valladolid,Madrid,Madrid,Moncloa,es,Casa de Campo,40.4323572,-3.7337835,False,https://www.idealista.com/inmueble/108382010/,"**Piso en Venta en Avenida Valladolid - Oportunidad Única** Descubre esta espectacular vivienda de 136 m², situada en la privilegiada Avenida Valladolid, frente al hermoso Parque del Oeste. Este luminoso piso cuenta con 3 amplios dormitorios y 2 baños, ideal para familias que buscan comodidad y espacio. La propiedad, que ofrece la oportunidad de ser rehabilitada a tu gusto, se encuentra en un edificio residencial con zonas ajardinadas y servicio de portería. Imagina disfrutar de una terraza con vistas despejadas al parque, perfecta para relajarte después de un largo día. La ubicación es inmejorable, frente al Parque de la Bombilla y a un paso de la Casa de Campo, lo que te permitirá disfrutar de la naturaleza sin salir de la ciudad. Además, tendrás salida directa a las principales vías de comunicación como la A-6 y M-30, facilitando tus desplazamientos. La vivienda, construida en 1966, es apta para personas con movilidad reducida y cuenta con ascensor. Aunque necesita reformas, su potencial es enorme. No dejes pasar esta oportunidad de crear el hogar de tus sueños en un entorno inigualable. ¡Contáctanos para más información y ven a visitarlo!",False,renew,False,True,5331.0,True,False,False,False,[],False,False,725000.0,€,flat,"Casa de Campo, Madrid",Piso en avenida de Valladolid,,,,,,,,
108896483,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/63/e3/1358245190.webp,IDE1280725,16,1,160000.0,flat,sale,76.0,True,2,1,calle Inmaculada,Madrid,Collado Villalba,Villalba Estación,es,,40.6261021,-4.0082502,False,https://www.idealista.com/inmueble/108896483/,"Inmobiliaria VOhome propiedades Collado Villalba vende: Piso de 2 dormitorios con ascensor en la zona de Villalba Estación. La vivienda se encuentra distribuida en hall recibidor, salón comedor, cocina americana, un baño completo y 2 dormitorios con armarios empotrados. Dispone de calefacción individual por gas natural, ventana de PVC con cristales climalit, suelo de tarima y paredes lisas. Este inmueble cuenta con mucha luz gracias a su orientación Sur-Oeste, destaca por su ubicación y comodidad por contar el edificio de ascensor, muy cerca de paradas de autobús y comercios. Inmejorable ubicación, muy cercana a colegios, centros comerciales y de ocio como C. C. El Zoco, C. C. El Canguro, C. C. Los Valles y C. C. Planetocio. Fácil acceso A-6, con un amplio abanico de transportes públicos como tren de cercanías, o autobuses urbanos e interurbanos que hacen de esta localidad de fácil y rápido acceso a Madrid. Por todo ello, Collado Villalba es la mejor de las opciones si buscas ubicación, tranquilidad, accesibilidad y todo tipo de servicios en la sierra de Madrid. En el precio de venta no están incluidos los gastos de compra ( Impuestos de transmisiones patrimoniales/ Notaría / Gestoría / Registro / Intermediación inmobiliaria y/o Financiera). Contamos con departamento financiero que puede asesorarte completamente gratis y sin compromiso. Te ayuda a conseguir la mejor hipoteca según condiciones. ¡Pregúntanos! ¡Te financiamos tu vivienda! Tipo de interés fijo: desde 2.29 % Tipo de interés variable: desde Er+0.50 % Además, en nuestra página web podrás conocer todos los servicios, propios y externalizados, que tenemos a disposición. En VOhome propiedades, te ayudamos a cumplir tu sueño. Te facilitamos todas las gestiones relacionadas con la compraventa. Pásate a conocernos por nuestra oficina en Collado Villalba (28400) C/ Real, nº48 en el horario de L–V de 09:30h a 14:00h / 17:00h a 20:00h o sábados de 10:00h a 14:00h.",True,renew,False,True,2105.0,False,False,False,False,[],False,False,160000.0,€,flat,"Villalba Estación, Collado Villalba",Piso en calle Inmaculada,,,,,,,,
107012441,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/f8/9f/1300366341.webp,HACIENDA PAVONES,17,bj,110000.0,flat,sale,42.0,True,1,1,calle de la Hacienda de Pavones,Madrid,Madrid,Moratalaz,es,Vinateros,40.4034502,-3.6395374,False,https://www.idealista.com/inmueble/107012441/,"Mundhogar Consulting vende en exclusiva este acogedor inmueble reformado de 42 m² construidos con gran potencial en el emblemático barrio de Pavones. Inmueble actualmente en rentabilidad con inquilino por 700€/mes.  Este local cuenta con cocina americana, aire acondicionado con bomba de calor, baño con ducha integrada y una habitación abierta junto a un acogedor salón-comedor.   A pocos pasos de la estación de metro de Pavones, con acceso rápido también en autobus, servicios, colegios y áreas verdes como el Parque del Barco o el Parque Vandel.  Ideal para inversores, ¡No dejes pasar la oportunidad de visitarlo! Mundhogar Consulting Tu lugar en el mundo.",False,good,False,False,2619.0,True,False,False,False,[],False,False,110000.0,€,flat,"Vinateros, Madrid",Piso en calle de la Hacienda de Pavones,,,,,,,,
108689497,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/e1/39/1353557313.webp,AK-2101,55,,1185000.0,chalet,sale,220.0,,5,4,CL SERAFIN RAMIREZ,Madrid,Madrid,Moncloa,es,Valdezarza,40.4668508,-3.7122688,False,https://www.idealista.com/inmueble/108689497/,"AKASA te invita a DESCUBRIR tu nuevo HOGAR en MONCLOA (Valdezarza)!  SINGULARIDAD, EXCLUSIVIDAD Y CONFORT, todo en uno! Este IMPRESIONANTE chalet adosado, construido en 2017, es la combinación perfecta de modernidad y confort. Con un total de 220 m², con las ampliaciones (174 m² en escritura), 207,29 m² sobre plano. Cada rincón ha sido diseñado para ofrecerte la mejor calidad de vida.  - La PLANTA PRINCIPAL cuenta con un acogedor porche cerrado y práctico que da la bienvenida a un hall luminoso, ideal para recibir a tus invitados. La cocina, nueva, diseñada por ""Santos"", es un sueño para cualquier amante de la gastronomía, mientras que el salón, con acceso a un jardín privado de 30 m², se convierte en el lugar ideal para disfrutar de momentos INOLVIDABLES. - En la PRIMERA PLANTA encontrarás tres amplios dormitorios, siendo el principal un auténtico refugio con su propio vestidor y baño en suite, con ventana, brindando la PRIVACIDAD y el espacio que siempre has deseado.  - La BUHARDILLA añade un toque ESPECIAL, con un dormitorio adicional EN SUITTE, con cuarto de baño y TERRAZA perfecta para relajarse al aire libre, con unas vistas INIGUALABLES y un salón o espacio de múltiples usos, con armarios empotrados. Además, cuenta con un cuarto de lavado y de máquinas que maximiza la FUNCIONALIDAD del espacio. - El SOTANO es un verdadero LUJO, con garaje independiente para dos coches grandes (en paralelo) y un trastero que ofrece soluciones de almacenamiento al más CAPRICHOSO, con aficiones varias. La entrada única a los garajes de los 11 chalets de la urbanización le ofrece seguridad a cada vecino de la comunidad. Este chalet destaca por sus CALIDADES UNICAS: Paredes lisas, divisiones en cristal, puertas lacadas en blanco, PLACAS SOLARES para calentar el agua sanitaria, máquina de RECIRCULACION de aire en toda la vivienda, aire acondicionado con bomba de CALOR/FRIO por conductos que aseguran tu confort durante todo el año, toldos en todas las ventanas, carpintería exterior de PVC con Climalit, persianas automáticas de seguridad con bloqueo inmediato, instalación de alarma, porcelánico en las terrazas...  La orientación este-oeste permite que la luz natural inunde cada rincón, garantiza luz natural durante todo el día y la ventilación cruzada le da aún más ventajas, haciendo de tu hogar un lugar fresco y acogedor. Todo son comodidades EXCEPCIONALES. La vivienda cuenta con PISCINA y zona verde, en comunidad (para 11 vecinos únicamente), con lo que la tranquilidad y el sosiego, son parte del atractivo añadido, disfrutando de ella sin la preocupación del mantenimiento y cuidado durante todo el año.  Ubicado en una zona con EXCELENTES servicios y comunicaciones a pie de calle, este hogar no solo es atractivo por su diseño, sino también por su ubicación estratégica, entre Sinesio Delgado y Sor Angela de la Cruz.  ¡No dejes pasar la OPORTUNIDAD de vivir en este ESPECTACULAR chalet adosado!  Puedes conseguir que tu SUEÑO se haga realidad, llámanos y contacta con nosotras para hacer una visita.",False,good,False,,5386.0,True,False,False,False,[],False,False,1185000.0,€,chalet,"Valdezarza, Madrid",Chalet adosado en Cl Serafin Ramirez,True,True,terracedHouse,,,,,
107870271,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/b4/d4/1326781148.webp,C016B,28,bj,520000.0,flat,sale,256.0,True,4,1,calle Circe,Madrid,Madrid,San Blas,es,Canillejas,40.4426837,-3.6133799,False,https://www.idealista.com/inmueble/107870271/,"TECNOCASA Barrio de Canillejas Vende Vivienda con patio privado. Situada en un entorno residencial y tranquilo, esta propiedad destaca por su amplitud, su luminosidad y su excelente distribución interior y exterior. Es perfecta para quienes buscan comodidad, privacidad y un estilo de vida relajado sin renunciar a la cercanía de todos los servicios. La vivienda cuenta con tres dormitorios, todos ellos bien distribuidos y con espacio suficiente para adaptarse a distintas necesidades: descanso, estudio o almacenaje. Uno de sus principales atractivos es que dispone de un salón con gran amplitud y adicionalmente con una terraza cerrada y una biblioteca, la cual cuanta con chimenea, ideal para disfrutar de un ambiente cálido y acogedor durante los meses de invierno.  La cocina ha sido recientemente reformada, ofreciendo un espacio funcional y moderno, lista para ser utilizada sin necesidad de reformas. El baño también se ecnuentra en un buen estado de conservación. En lineas generales la vivienda está en un excelente estado de conservación ideal para entrar a vivir. Otro de los grandes valores añadidos de esta propiedad es su patio privado, que además cuenta con edificaciones anexadas al patio. Este espacio exterior es perfecto como zona de ocio, trastero o incluso para seguir dándole el uso de patio según las necesidades. A esto se suma una zona de aparcamiento con capacidad para dos coches dentro de la finca, y con vado en vigor, lo que garantiza siempre disponibilidad de acceso y comodidad. La finca forma parte de una comunidad de vecinos pequeña, lo que aporta una mayor tranquilidad, privacidad y un ambiente más familiar. Además, la ubicación es inmejorable: bien comunicada, con transporte público cercano, comercios, colegios, zonas verdes y todos los servicios a un paso. Ofrece fácil acceso a importantes vías de comunicación como la Avenida Arcentales, Luis Aragonés, Avenida Canillejas a Vicálvaro, así como a las autopistas A2 y M40.",False,good,False,False,2031.0,True,False,False,False,[],False,False,520000.0,€,flat,"Canillejas, Madrid",Piso en calle Circe,True,True,,,,,,
108081218,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/46/8b/1333239065.webp,5ALQMFUENLABRADAant00020715883CUBA,20,4,154500.0,flat,sale,74.0,True,3,1,calle de Cuba,Madrid,Fuenlabrada,La Avanzada - La Cueva,es,,40.2916709,-3.7882542,False,https://www.idealista.com/inmueble/108081218/,"Especial Inversores. Se vende ALQUILADO A TERCEROS renta mercado. No podemos dar acceso a la vivienda para visitarla. En consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación. Piso en Fuenlabrada, Madrid, ideal para familias. La vivienda consta de 74 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Está ubicado en el corazón de Fuenlabrada, en sus alrededores encontramos la Escuela Infantil Colores, supermercados, bancos, bibliotecas, farmacias, centros deportivos, la estación de metro Parque de Los Estados y la estación de tren La Serna. Cuenta con fácil acceso a M-50. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra. Fecha de fin de contrato de alquiler: 02/2027.",False,good,False,True,2088.0,True,False,False,False,[],False,False,154500.0,€,flat,"La Avanzada - La Cueva, Fuenlabrada",Piso en calle de Cuba,,,,,,,,
106877722,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/3c/86/1296505973.webp,3403-02705,27,ss,695000.0,flat,sale,163.0,True,5,2,calle de Fernández de la Hoz,Madrid,Madrid,Chamberí,es,Almagro,40.4364583,-3.6932121,False,https://www.idealista.com/inmueble/106877722/,"Ofrecemos en venta esta vivienda/clínica en el Barrio de Almagro, Distrito de Chamberí, en Madrid. Dispone de portero físico y automático.  Consta de 163m2 de superficie construida, de los cuales 15m2 corresponden a elementos comunes y 148m2 son de de vivienda. El inmueble a día de hoy está acondicionado como clínica con licencia sanitaria en vigor, pero su uso es residencial, tanto en Catastro como en Registro de la Propiedad, por lo que tiene múltiples opciones de uso, siendo estas las siguientes: Mantener como clínica y seguir ejerciendo, como oficina, transformar a vivienda familiar, o incluso como inversión, con dos modalidades, acondicionar a vivienda y arrendar, o alquiler por habitaciones, tal y como se muestra en los planos adjuntos, y generando una alta rentabilidad, ya que se puede disponer de 7 habitaciones, al ser un inmueble con 9 ventanas de gran tamaño, todas ellas exteriores, por eso cuenta con luz, pese a ser un semisótano, y techos altos. La propiedad actualmente está distribuida, como se muestra también en el plano adjunto, en una sala de espera, cuatro consultas, un almacén y dos aseos. Inmueble con tasación oficial en 1.090.000€ aprox., demostrable. El inmueble es exterior con triple orientación, este, oeste y sur. Agua por servicio central, y calefacción a través de bomba de aire frío/calor por conducto.  Importe de Comunidad reducido, 160€ e IBI 980€ aprox. La ubicación es inmejorable, el barrio de Almagro es una zona residencial premium, muy tranquila pero que cuenta también con todo tipo de comercios y supermercados. Está a cinco min en coche del distrito financiero de la capital. Almagro es conocido por ser uno de los barrios más elegantes de Madrid, a menudo comparado con el París, apodado de “Paris Castizo”, por sus opulentas fachadas y vibrantes terrazas. La zona alberga varias embajadas, galerías de arte, museos de renombre internacional como la Casa Museo Sorolla, una oferta gastronómica con restaurantes galardonados con estrellas Michelin, hoteles con encanto como el Santo Mauro, y centros culturales de prestigio como el Instituto Goethe. Su excelente ubicación permite un rápido acceso tanto al centro de la ciudad como al aeropuerto, estando muy cerca de la Estación de Nuevos Ministerios, y con una completa red de transporte público que facilita la conexión con todo Madrid. La oferta educativa en el área es amplia y de alta calidad, incluyendo colegios concertados y privados. En el caso de haber dos o más clientes interesados en la propiedad se tendrá en cuenta la oferta económica más alta y condicionada a elección y aceptación de la propiedad. Inclusive si la mencionada oferta se situara por encima del precio fijado en el presente anuncio. ""Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual"".",False,renew,False,True,4264.0,True,True,False,False,[],False,False,695000.0,€,flat,"Almagro, Madrid",Piso en calle de Fernández de la Hoz,,,,,,,,
108516816,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/a6/35/1347249192.webp,,21,en,1875000.0,duplex,sale,450.0,True,5,3,Edgar Neville,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4491395,-3.6957435,False,https://www.idealista.com/inmueble/108516816/,"EXTRAORDINARIO DÚPLEX, CON ENORMES POSIBILIDADES Presentamos este amplio DÚPLEX, muy luminoso, cercano al Paseo de la Castellana, con 450 metros cuadrados en dos plantas (Bajo y Entreplanta), unidas por escalera interior, ubicado en la prestigiosa calle Edgar Neville. La vivienda dispone de dos entradas: desde el propio edificio (Entreplanta) y también puerta a calle (Bajo), con acceso directo a un parque interior muy arbolado.  El DÚPLEX está para reforma integral, al haberse utilizado en gran medida como oficina. Dispone actualmente de 14 despachos, muchos de ellos con luz natural y armarios empotrados y 3 baños. Para mayor comodidad, el dúplex dispone también de un gran trastero. El edificio en el que se sitúa la vivienda cuenta con ascensor, portero y amplios jardines, ofreciendo seguridad y un entorno agradable para sus residentes.  La necesidad de una reforma integral brinda la oportunidad de diseñar y adaptar cada espacio a su gusto y necesidades personales. Situado en una ubicación privilegiada, en el barrio de Cuatro Caminos, contando con la estación de metro y cercanías de Nuevos Ministerios (L6, L8, L10, C1) y con excelente comunicación y servicios cercanos, teniendo a pocos minutos el Paseo de la Castellana y Calle Orense, es la opción perfecta para quienes buscan un hogar luminoso, bien ubicado y en una zona tranquila pero al mismo tiempo, muy comercial. Aproveche esta oportunidad única de hacerse con un DÚPLEX en una zona privilegiada de Madrid. Si nos contacta, agendaremos una visita lo antes posible. Se estudiarán todas las ofertas.",False,renew,False,True,4167.0,True,False,False,False,[],False,False,1875000.0,€,flat,"Cuatro Caminos, Madrid",Dúplex en Edgar Neville,,,duplex,2000000.0,125000.0,6.0,,
