propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,newDevelopmentFinished,detailedType.subTypology
108898957,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/a3/b9/1358315810.webp,295774,35,2,1250000.0,flat,sale,272.0,True,4,4,calle de Cantalejo,Madrid,Madrid,Fuencarral,es,Fuentelarreina,40.4761231,-3.7397171,False,https://www.idealista.com/inmueble/108898957/,"FUENCARRAL-EL PARDO - FUENTELARREINA, ¡Descubre tu nuevo hogar! Se vende espectacular piso exterior en un edificio de la Calle Cantalejo. Se sitúa en la segunda planta de un edificio de seis alturas ubicado en una urbanización cerrada. Con 272 m² construidos, se distribuye en un amplio salón-comedor ideal para disfrutar de momentos en familia o con amigos. La cocina cuenta con entrada de servicio independiente, un práctico lavadero y un dormitorio con un pequeño baño en suite. La vivienda dispone de otros tres dormitorios, proporcionando espacio suficiente para toda la familia. Además, cuenta con un aseo de cortesía y otros dos baños, uno de ellos en suite, lo que garantiza comodidad y privacidad. Ubicada en un barrio residencial y familiar asegura tranquilidad y seguridad en todo momento, siendo una opción perfecta para familias. No dejes pasar la oportunidad de vivir en un entorno que combina confort y bienestar. ¡Ven a visitar este magnífico piso y déjate enamorar por todo lo que tiene para ofrecer! ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  1. ¿Necesitas vender para comprar? donpiso puede comprar tu casa entregándote el 10% en 48 horas y el resto ante Notario.  2. ¿Problemas económicos? Te ayudamos entregándote una cantidad pactada cada mes mientras vendemos tu casa. Sin gastos de ningún tipo.  3. ¿Vendes un piso con hipoteca? mientras gestionamos la venta, te adelantamos la cuota mensual.  4. ¿Reformas? al mejor precio y te las financiamos dentro de la hipoteca.  5. ¿La mejor hipoteca? en donpiso la encuentras y con condiciones preferentes.  6. ¿Herencias y divorcios? te ayudamos y coordinamos todo.  Infórmate:.",False,good,False,True,4596.0,False,False,False,False,[],False,False,1250000.0,€,,,,,,,flat,"Fuentelarreina, Madrid",Piso en calle de Cantalejo,Top,,
107020358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/02/2a/1327917854.webp,85571074,53,2,2500000.0,flat,sale,262.0,True,3,4,calle de Campoamor,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4243488,-3.6943835,False,https://www.idealista.com/inmueble/107020358/,"BARNES presenta una joya inmobiliaria sin igual en el corazón del prestigioso distrito de Justicia en Madrid. Con una extensión impresionante de 262 metros cuadrados, esta propiedad encapsula la esencia de un estilo de vida urbano y sofisticado. Ubicada en el segundo piso de un edificio histórico de principios del siglo XX, esta vivienda ofrece una exquisita combinación de encanto clásico y lujo moderno. Disfruta de la comodidad de estar a pasos de boutiques de alta gama, restaurantes gourmet y vibrantes atracciones culturales. Disfruta de un amplio salón comedor con dos balcones y un luminoso mirador, ideal para disfrutar del skyline de Madrid. Una cocina americana totalmente equipada con electrodomésticos de primera y materiales de alta calidad satisface a los amantes de la cocina. Tres dormitorios, cada uno con su propio baño en suite, ofrecen privacidad y lujo, más un aseo adicional para mayor comodidad. La propiedad fusiona magistralmente elementos tradicionales, como el ladrillo visto, con lujo contemporáneo, ofreciendo un espacio de vida tanto atemporal como actual. Esta propiedad no es solo un lugar para vivir; es una inversión en un estilo de vida donde el lujo se encuentra con la herencia en uno de los barrios más codiciados de Madrid. Justicia es conocido por su ambiente lujoso y bohemio, rodeado de lo mejor que Madrid ofrece en cultura, gastronomía y moda. Experimenta la fusión de la rica historia de Madrid con comodidades modernas en este entorno exclusivo. Descubre esta magnífica propiedad y otras similares visitando el portal de BARNES Madrid. Ya sea que busques una residencia principal o una inversión lucrativa, esta lista promete una experiencia de vida sin igual en el lujoso distrito de Justicia de Madrid. Las imágenes presentadas han sido creadas por BARNES Interiors mediante home staging virtual para ilustrar el potencial de la vivienda. Es importante destacar que el inmueble se vende sin amueblar. BARNES Interiors también ofrece servicios de interiorismo para esta propiedad por un coste adicional.",True,good,False,True,9542.0,True,False,False,False,[],False,False,2500000.0,€,,,,,,,flat,"Chueca-Justicia, Madrid",Piso en calle de Campoamor,Top,,
108884871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/a1/81/1357911008.webp,LCM37771,33,2,490000.0,flat,sale,60.0,True,1,1,calle de Atocha,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4120246,-3.7004598,False,https://www.idealista.com/inmueble/108884871/,"Descubre este encantador piso de 1 dormitorio, situado en una tranquila calle del emblemático barrio de Huertas-Cortes, una de las zonas con más carácter y encanto del centro de Madrid. Ubicado en una finca moderna con ascensor, este inmueble está listo para entrar a vivir y ofrece todas las comodidades necesarias tanto para residencia habitual como para inversión. La vivienda cuenta con un dormitorio amplio con armarios empotrados, un baño completo y un salón luminoso que da acceso a uno de los dos balcones exteriores. Esta doble orientación permite una excelente entrada de luz natural y una ventilación cruzada muy agradable. La cocina está totalmente equipada y el sistema de aire acondicionado por conducto en todas las estancias garantiza confort durante todo el año. La distribución es funcional, acogedora y pensada para aprovechar al máximo cada rincón del espacio. Uno de los grandes atractivos del piso son sus dos balcones -uno en el salón y otro en el dormitorio ideales para disfrutar del ambiente del barrio desde la tranquilidad del hogar. Situado en pleno corazón de Madrid, a escasos minutos a pie de Sol y Antón Martín, este piso está rodeado de arte, historia y vida cultural. Huertas-Cortes es conocido por su aire bohemio, sus plazas llenas de terrazas, librerías, teatros y una excelente oferta gastronómica. Un lugar vibrante, con rincones de auténtica calma, donde vivir es un auténtico privilegio. Una oportunidad única en una ubicación inmejorable. ¡No la dejes escapar!",True,good,False,True,8167.0,False,False,False,False,[],False,False,490000.0,€,515000.0,25000.0,5.0,,,,flat,"Huertas-Cortes, Madrid",Piso en calle de Atocha,Top,,
107769735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/ef/99/1323279040.webp,100090834,14,bj,906000.0,flat,sale,141.0,,2,2,"calle de Mesena, 82",Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4660328,-3.6628069,True,https://www.idealista.com/obra-nueva/107769735/,"¡Inicio de construcción! “Obra nueva en Madrid, Mesena 82” Mesena 82 es un proyecto de viviendas premium en una de las zonas más privilegiadas de Madrid, muy próximo a Arturo Soria. Consta de 63 magníficas viviendas de 1,2, 3 y 4 dormitorios distribuidas en tres edificios de vanguardia y cuidado diseño. Situada en un entorno urbano consolidado y con una inmejorable situación dada su cercanía a centros escolares, asistenciales y comerciales. Está dotada de excelentes servicios comunes como piscina exterior, piscina interior climatizada, gimnasio, salón social, zona de juegos infantiles y zonas de descanso rodeado de zonas verdes en un entorno privado totalmente cerrado. Son edificios de 4 plantas con impresionantes áticos con terraza y magníficas vistas. Adaptadas a las nuevas necesidades que exige el mercado actual, las viviendas contarán con grandes terrazas, plazas de garaje y trastero. Los salones cuentan con grandes ventanales para crear ambientes agradables y luminosos y generosas terrazas para disfrutar de unas vistas despejadas. Los cuidados interiores se mezclan con la vanguardia y el diseño de sus zonas comunes.  Las viviendas diseñadas por el arquitecto Carlos Lamela utilizan elegantes materiales, en consonancia con su moderno estilo. Aúnan un óptimo mantenimiento y durabilidad con altas prestaciones de confort térmico y acústico: máxima calificación de eficiencia energética Nivel A, certificado BREEAM, suelo radiante refrescante, excelentes aislamientos térmo-acústicos, doble orientación, recuperador de calor, geotermia, cocinas y armarios totalmente equipados ¡Y mucho más!",True,,True,True,6426.0,False,False,False,False,[],False,False,906000.0,€,,,,True,True,,flat,"Pinar del Rey, Madrid","Piso en calle de Mesena, 82",Top,False,
108833137,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/da/a5/1356461814.webp,MAD61710,45,,1750000.0,chalet,sale,456.0,,5,5,Barrio El Cantizal,Madrid,Las Rozas de Madrid,El Cantizal,es,El Cantizal,40.5285838,-3.9295316,False,https://www.idealista.com/inmueble/108833137/,"Descubra esta espectacular villa independiente de 456 m², totalmente reformada con acabados de primera calidad, ubicada en una de las zonas más cotizadas de Las Rozas de Madrid. Forma parte de la prestigiosa promoción Levitt y ofrece la combinación perfecta de diseño contemporáneo, privacidad y confort. Ubicada en una parcela privada de más de 600 m², la vivienda cuenta con 5 espaciosas habitaciones y 5 baños completos, lo que la hace ideal para familias que buscan espacio generoso, abundante luz natural y una distribución práctica. La villa exhibe una arquitectura elegante, amplios ventanales de de suelo a techo que combinan a la perfección la vida interior y exterior, y una refinada selección de materiales de primera calidad en todas partes, incluidos bonito/a suelo de madera. El corazón de la vivienda es una cocina espaciosa y moderna equipada con electrodomésticos de alta gama, una gran encimera con barra de desayuno y un comedor adyacente, ideal para cocinar, comidas informales o entretener a invitados con estilo. La amplia suite principal ofrece un refugio tranquilo con una gran terraza privada con vista a la piscina, perfecta para relajarse en privacidad. Al aire libre, disfrute de un hermoso jardín, una piscina privada y una zona de barbacoa totalmente equipada, su propio oasis para recibir invitados y relajarse bajo el sol. Las características adicionales incluyen una lavadero, una gran área de entretenimiento en el sótano con cine en vivienda y sistema de sonido envolvente, un garaje privado, un sistema de automatización del vivienda inteligente y persianas eléctricas en toda la vivienda. Ubicada en una comunidad cerrada segura y tranquila, esta excepcional villa ofrece privacidad y comodidad, con rápido acceso a escuelas internacionales, centros comerciales, espacios verdes y excelentes conexiones de transporte al centro de Madrid. Por favor contáctenos para más información.  Un alto porcentaje de los inmuebles que tenemos en esta zona solo están publicados en nuestra web. Para ver toda nuestra cartera, visite nuestra web.",True,good,False,,3838.0,True,False,False,False,[],False,False,1750000.0,€,,,,,,,chalet,"El Cantizal, Las Rozas de Madrid",Chalet,Top,,
107258459,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/4f/50/1307662994.webp,LO-194556,1,10,820000.0,flat,sale,137.0,True,3,2,calle de Jordi Solé Tura,Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4929076,-3.6086893,False,https://www.idealista.com/inmueble/107258459/,"Gilmar Moraleja Consulting ofrece EN EXCLUSIVA, preciosa vivienda de uno de los barrios mas modernos de Madrid, Valdebebas. Ubicada en una de las calles principales, consta de hall de entrada, cocina equipada con electrodomesticos y grandes zonas de almacenaje, y acceso a una bonita terraza desde la que tambien podemos acceder al salón, consta de dos dormitorios secundarios que comparten un baño completo y una habitación principal con baño en suite. La vivienda dispone de dos plazas de garaje y un trastero, mas de 5000 m2 de zonas comunes para el disfrute de la familia, jardines, dos piscinas, lobby comunitario, paneles solares, padel, gimnasio y seguridad 24 horas. Además, su ubicación estratégica te sitúa cerca de centros comerciales, parques, colegios, hospitales y con fácil acceso a la M-30, M-40 y el Aeropuerto Internacional Adolfo Suárez Madrid-Barajas. Ven a visitarlo.!",False,good,False,True,5985.0,True,False,False,False,[],False,False,820000.0,€,,,,True,True,,flat,"Valdebebas - Valdefuentes, Madrid",Piso en calle de Jordi Solé Tura,Top,,
108798978,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/5e/f7/1355471846.webp,VM2507060,24,4,1120000.0,flat,sale,126.0,True,3,2,plaza Manolete,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4540741,-3.6895325,False,https://www.idealista.com/inmueble/108798978/,"PISO LUMINOSO CON TERRAZA PARA REFORMAR EN CUATRO CAMINOS Se ofrece en venta esta excelente oportunidad en la codiciada Plaza Manolete. Se trata de una cuarta planta exterior con 126 m² construidos, ideal para personalizar a tu gusto. La vivienda cuenta con tres amplios dormitorios, dos cuartos de baño y una terraza privada que aporta un espacio adicional perfecto para disfrutar al aire libre. Destaca por su gran luminosidad gracias a su orientación y altura. Situado a escasos minutos del Estadio Santiago Bernabéu y del Paseo de la Castellana, la ubicación es inmejorable, con excelente comunicación y todos los servicios a tu alcance: transporte público, comercios, colegios y zonas verdes. El piso se encuentra en estado a reformar, lo que permite diseñar una vivienda a medida en una de las zonas más demandadas de Madrid. ¡Una auténtica oportunidad para vivir o invertir en una ubicación privilegiada! ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,renew,False,True,8889.0,False,False,False,False,[],False,False,1120000.0,€,1200000.0,80000.0,7.0,,,,flat,"Cuatro Caminos, Madrid",Piso en plaza Manolete,Top,,
108729397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/d6/09/1353411263.webp,VMO2507006,44,,1300000.0,chalet,sale,410.0,,5,4,Barrio El Plantío,Madrid,Madrid,Moncloa,es,El Plantío,40.4682775,-3.8189769,False,https://www.idealista.com/inmueble/108729397/,"VIVIENDA LUMINOSA CON MUCHAS POSIBILIDADES EN ARAVACA Vivienda de 345 m² construidos, ubicada sobre una parcela de 548 m².   Construida en 2013. Actualmente, está destinada a oficina aunque no requeriría mucha obra el volver a adaptarla a vivienda, dados los buenos materiales y distribución de los espacios.   Con muchísimas opciones de distribución, actualmente dispone de planta baja y primera más una buhardilla diáfana muy luminosa con velux en el techo y baño, también a/a. Además, cuenta con una planta sótano con acceso directo desde el exterior para poder también destinarlo a apartamento o zona de visitas o servicio independiente.   El jardín es amplio, en su momento tenía una piscina que actualmente no está, ya que la propiedad la sustituyo por una zona de parking, pero podría volver a ponerse, sin problema.   La orientación de la vivienda es muy buena, tiene muchísima luz, algo muy característico del inmueble. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,,3171.0,True,False,False,False,[],False,False,1300000.0,€,,,,True,True,,chalet,"El Plantío, Madrid",Chalet pareado,Top,,semidetachedHouse
107473803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/da/5c/1328594586.webp,85672003,73,1,1700000.0,flat,sale,235.0,True,4,3,calle de Juan de Urbieta,Madrid,Madrid,Retiro,es,Niño Jesús,40.4111377,-3.6716495,False,https://www.idealista.com/inmueble/107473803/,"Exclusivo piso para reformar en una de las zonas más tranquilas y privilegiadas del centro de Madrid, junto al Parque del Retiro Ubicado en una urbanización cerrada con amplias zonas ajardinadas privadas, este elegante piso ofrece un entorno de serenidad y exclusividad en pleno corazón de la ciudad. Su estado permite una reforma integral con múltiples posibilidades para adaptar los espacios a las necesidades y gustos del futuro propietario Situado en una primera planta con altura superior a la habitual, la vivienda goza de vistas despejadas al jardín y al arbolado circundante. Su triple orientación este, sur y oeste garantiza una excelente luminosidad en todas sus estancias Con 235 m² construidos, el piso presenta una distribución amplia y funcional. La zona de día cuenta con un espacioso salón, un comedor con acceso a una agradable terraza y un acogedor cuarto de estar. En la zona de descanso, se encuentran tres dormitorios, siendo el principal en suite, mientras que los otros dos comparten un baño completo. La zona de servicio dispone de una gran cocina con amplio office, terraza con área de lavandería y un aseo de cortesía Además, la propiedad incluye dos plazas de garaje de acceso directo y un trastero, ofreciendo un valor añadido en una ubicación privilegiada Una excelente oportunidad para reformar y crear una vivienda a medida en un enclave exclusivo, junto al emblemático Parque del Retiro. Desde BARNES Madrid le invitamos a visitar nuestra web para conocer los inmuebles mas exclusivos de la capital. Las imágenes presentadas han sido creadas por BARNES Interiors mediante home staging virtual para ilustrar el potencial de la vivienda. Es importante destacar que el inmueble se vende sin amueblar. BARNES Interiors también ofrece servicios de interiorismo para esta propiedad por un coste adicional.",True,renew,False,True,7234.0,True,False,False,False,[],False,False,1700000.0,€,,,,True,True,,flat,"Niño Jesús, Madrid",Piso en calle de Juan de Urbieta,Top,,
107822527,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/cc/03/1325004818.webp,85656922,22,1,850000.0,flat,sale,95.0,True,3,2,calle de los Reyes,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4241258,-3.7105157,False,https://www.idealista.com/inmueble/107822527/,"Refugio Urbano Elegante con Vistas Impresionantes y Mirador Barnes presenta esta refinada y versátil residencia de 95 m² en el centro de Madrid, diseñada para ofrecer comodidad y estilo. Esta vivienda recientemente renovada cuenta con tres amplios dormitorios, una acogedora sala de espera, un espacioso salón y una cocina de concepto abierto. Dos baños completos completan la distribución, asegurando confort y modernidad. Con 4 balcones y un mirador, el apartamento se inunda de luz natural, ofreciendo impresionantes vistas a la Plaza de España y la Plaza de los Mostenses. Ubicada en una zona codiciada, esta propiedad es ideal para quienes desean experimentar la vibrante escena cultural de Madrid. El edificio dispone de ascensor y es accesible para personas con movilidad reducida. Ya sea como residencia principal o como una oportunidad de inversión, este apartamento representa una opción fantástica. Además, se encuentra disponible una plaza de aparcamiento opcional, lo que aumenta la practicidad de esta vivienda en una ubicación privilegiada. Para descubrir más propiedades exclusivas, explore el portal de BARNES Madrid.",True,good,False,True,8947.0,True,False,False,False,[],False,False,850000.0,€,,,,,,,flat,"Malasaña-Universidad, Madrid",Piso en calle de los Reyes,Top,,
100904335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/95/52/1221549515.webp,82286492,73,,4000000.0,chalet,sale,1100.0,,6,1,calle Lamiaco,Madrid,Madrid,Moncloa,es,El Plantío,40.4720044,-3.8219894,False,https://www.idealista.com/inmueble/100904335/,"Sumérgete en el lujo y la elegancia de este excepcional chalet de diseño lineal, una obra maestra creada por el renombrado arquitecto Javier Feduchi Benlliure. Presentado por BARNES International, este es un oasis de opulencia moderna que cautiva desde el primer vistazo. Situado en una parcela de 3.242 m², con una construcción de 1.100 m² y 500 m² adicionales destinados a garaje, porches, terrazas y un exuberante jardín con piscina climatizada, pista de pádel y pabellón independiente, este chalet ofrece un estilo de vida sin igual. Con una orientación sur, esta residencia de ensueño cuenta con 6 dormitorios en suite, 4 dormitorios de servicio y 10 baños, junto con una impresionante variedad de espacios de entretenimiento, como una sala de cine, sauna, gimnasio y sala de masajes. Ubicado en una de las urbanizaciones más exclusivas y seguras de Madrid, este chalet es el epítome del lujo contemporáneo, combinando un diseño impecable con comodidades de primera clase. Al ingresar a la planta principal, te recibirá un majestuoso hall de entrada de doble altura, que da paso a un espacioso salón con chimenea y un comedor independiente, ambos con vistas panorámicas al jardín a través de puertas correderas de cristal de suelo a techo. Además de estas áreas de estar, encontrarás un estudio, biblioteca, sala de estar, dormitorio de invitados en suite, aseo de invitados y un porche con comedor de verano, así como una cocina gourmet completamente equipada con office y comedor de diario, perfecta para recibir a tus invitados con estilo. En la segunda planta, descubrirás otra sala de estar y 4 amplios dormitorios en suite, cada uno con vestidor y lujosos baños con ducha y bañera de hidromasaje. Las dos terrazas y el solárium ofrecen vistas panorámicas del exuberante jardín circundante. El sótano alberga un dormitorio en suite adicional para invitados, una sala de cine, sala de juegos y una amplia zona de servicio con dos dormitorios, 2 baños y sala de estar. Además, encontrarás un gimnasio totalmente equipado, sauna finlandesa, sala de masajes y una bodega bien surtida. Los espacios exteriores son igualmente impresionantes, con un vasto jardín arbolado que alberga una casa de piscina con terraza, bar exterior, salón de juegos y una cocina completa, perfecta para disfrutar de días soleados y noches estrelladas. Con calefacción y agua caliente central, aire acondicionado central y suelos de tarima de roble en toda la casa, esta propiedad ofrece un confort inigualable en todas las estaciones del año. Ubicado en la prestigiosa urbanización La Florida, este chalet ofrece una ubicación privilegiada con fácil acceso a la estación de tren, centros comerciales, clubes de tenis, restaurantes y prestigiosos colegios internacionales. No pierdas la oportunidad de vivir en esta residencia excepcional, donde el lujo y la exclusividad se combinan para crear una experiencia de vida sin igual. Presentada por BARNES Madrid.",False,good,False,,3636.0,True,False,False,False,[],False,False,4000000.0,€,,,,True,True,,chalet,"El Plantío, Madrid",Casa independiente en calle Lamiaco,Top,,independantHouse
108855897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/fd/b0/1357117587.webp,70879,45,4,239900.0,flat,sale,50.0,True,2,1,"calle de Yecla, 4",Madrid,Madrid,San Blas,es,Simancas,40.4298277,-3.623921,True,https://www.idealista.com/inmueble/108855897/,"TengoTuCasa presenta este acogedor piso, situado en una finca con ascensor, te ofrece todo lo que buscas. se trata de una oprtunidad de inversión ya que tiene un alquiler estimado de 1.200€. Su interior es luminoso y funcional, cuenta con un salón-comedor independiente con excelente entrada de luz natural, ideal para relajarte o recibir visitas. Dispone de dos dormitorios, uno de ellos doble y el otro individual.  El baño es completo, con plato de ducha y ventana, lo que garantiza una ventilación natural y mayor confort. La cocina es independiente, amplia y está totalmente equipada con electrodomésticos y buena capacidad de almacenaje. Incluye aire acondicionado en el salón y en la habitación principal, ambos nuevos, además de armarios empotrados también nuevos. Los suelos son de tarima flotante y las ventanas de PVC. La calefacción es eléctrica. Para mayor seguridad, cuenta con puerta blindada. La finca dispone de ascensor. La ubicación es excelente, entre las calles García Noblejas y Avenida de Arcentales, muy cerca del Polígono Empresarial Julián Camarillo, una zona en auge y de fuerte desarrollo tecnológico en Madrid. A pocos minutos en coche se encuentra el Centro Comercial Las Rosas, con tiendas, restauración y Carrefour. La oferta educativa cercana incluye el IES Barrio Simancas y el Colegio Nazaret San Blas. En cuanto a servicios sanitarios, destacan el Centro de Especialidades Pedro González Bueno y el Centro de Salud García Noblejas. Además, los domingos la Avenida Arcentales se convierte en zona peatonal, ideal para pasear, correr o disfrutar del aire libre. Las conexiones son inmejorables: acceso directo a la M-40, estación de metro Simancas (línea 7) a escasa distancia y líneas de autobús como la109, 165, 167, 28 y 48. No dejes pasar esta oportunidad única de vivir o invertir en una de las zonas con mayor proyección de Madrid. Contáctanos hoy mismo para más información o para concertar tu visita. TengoTuCasa, la inmobiliaria de las 3.000 reseñas.",False,good,False,True,4798.0,False,False,False,False,[],False,False,239900.0,€,,,,,,,flat,"Simancas, Madrid","Piso en calle de Yecla, 4",Top,,
102704752,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/b2/81/1345553938.webp,85995493,49,2,6000000.0,flat,sale,280.0,True,4,4,calle de Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4228835,-3.6810096,False,https://www.idealista.com/inmueble/102704752/,"BARNES Madrid presenta esta espectacular vivienda en esquina, completamente reformada y amueblada con piezas de diseño de autor, incluyendo mobiliario Roche Bobois. Ubicada en la prestigiosa Calle de Alcalá, frente al Parque del Retiro, esta propiedad es una verdadera joya dentro del Barrio de Salamanca. En un edificio señorial de principios del siglo XX, con portal representativo, servicio de conserjería y ascensor, se encuentra este piso de 271 m², íntegramente exterior. Cuenta con ocho balcones y un impresionante mirador con vistas abiertas al Retiro. Gracias a su orientación este y oeste, la luz natural baña todos los espacios a lo largo del día, realzando aún más sus acabados de lujo. Desde el amplio hall de entrada, destaca la altura de techos de 3,20 metros, decorados con molduras originales y sistema de iluminación indirecta que permite crear distintos ambientes. El salón, orientado al sur, se abre a dos balcones, mientras que el comedor se inunda de luz a través del mirador. La cocina, equipada con electrodomésticos de alta gama y una gran isla, se integra con estilo y funcionalidad al espacio. La zona de descanso se compone de cuatro dormitorios, tres de ellos con baño en suite. El dormitorio principal incluye un amplio vestidor. Además, dispone de una práctica zona de lavandería independiente, equipada con lavadora y secadora, y un aseo de cortesía. La propiedad cuenta con calefacción por suelo radiante, aire acondicionado central por conductos y un sistema de domótica intuitivo que permite controlar climatización, iluminación y otros elementos clave del hogar. Una vivienda de autor, luminosa, elegante y funcional, en el corazón de la Milla de Oro madrileña, rodeada de boutiques de lujo, restaurantes de alta cocina y todo el encanto del Parque del Retiro. Le invitamos a visitarla y descubrir más propiedades únicas en BARNES Madrid.",True,good,False,True,21429.0,True,False,False,False,[],False,False,6000000.0,€,,,,,,,flat,"Recoletos, Madrid",Piso en calle de Alcalá,Top,,
108473533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/7a/d9/1345978562.webp,LCM37183,36,3,760000.0,flat,sale,140.0,False,5,1,calle de Esparteros,Madrid,Madrid,Centro,es,Sol,40.4136085,-3.7050572,False,https://www.idealista.com/inmueble/108473533/,"¡ GRAN OPORTUNIDAD DE VIVIENDA EN EL CORAZÓN DE MADRID! A un paso de la Plaza Mayor y la Puerta del Sol Descubre esta magnífica vivienda situada en una de las zonas más emblemáticas de la capital, en pleno barrio de Sol. Un piso con gran amplitud y un enorme potencial de reforma, ideal para diseñar la casa de tus sueños o realizar una inversión con alta rentabilidad. Actualmente distribuido en cinco dormitorios, un baño, salón independiente y cocina, el inmueble destaca por su orientación este y la abundante luz natural que entra a través de tres patios interiores. Al tratarse de una propiedad interior, ofrece un ambiente tranquilo y silencioso en pleno centro de Madrid, perfecto para quienes valoran la paz sin renunciar a la ubicación. Una de sus grandes ventajas es la flexibilidad en la redistribución, ya que la mayoría de los muros son tabiques. Esto permite adaptar fácilmente el espacio a las necesidades y estilo de vida del comprador. Ubicado en un edificio histórico de 1890, conserva el encanto de la arquitectura clásica madrileña. El portal señorial, el ascensor, el sistema de calefacción y aire acondicionado, portero físico y automático, y el sistema de alarma, proporcionan confort, seguridad y funcionalidad. Una joya por reformar en una localización inmejorable. Vivir en Sol es sinónimo de tener todo a mano: cultura, ocio, comercio y una excelente conexión de transporte. Rodeado de una vibrante oferta gastronómica y educativa -como el prestigioso Colegio San Ildefonso y con el Centro Comercial La Vaguada a corta distancia. Las comunicaciones son óptimas, con acceso directo al metro (líneas 1, 2 y 3), cercanías (C3 y C4) y múltiples líneas de autobús (EMT 3, 50 y M1). Ya sea como hogar o inversión, esta propiedad representa una oportunidad única en el corazón palpitante de Madrid.",True,renew,False,True,5429.0,True,False,False,False,[],False,False,760000.0,€,799000.0,39000.0,5.0,,,,flat,"Sol, Madrid",Piso en calle de Esparteros,Top,,
