propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,neighborhood,parkingSpace.parkingSpacePrice
108908369,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/63/6f/1358591352.webp,40,1,240000.0,flat,sale,110.0,True,3,2,avenida de Belén,Madrid,Ciempozuelos,Cuevas - Ilustración,es,40.1579536,-3.6248373,False,https://www.idealista.com/inmueble/108908369/,"Excelente piso en urbanización privada, con piscina, jardines y zonas comunes. Plaza de garaje grande, incluida en el precio, para coche y moto.  Céntrico y a escasos minutos andando de la plaza principal.  Edificio seminuevo con excelentes calidades.  Hall de entrada, con puerta principal blindada.  Amplia cocina completamente amueblada, con un amplio balcón al exterior que le aporta mucha luz.  Tres dormitorios con armarios empotrados vestidos.  Dos baños amueblados, con duchas de gran formato, uno de ellos dentro del dormitorio principal en suite.  Pasillo distribuidor.  Gran salón muy luminoso con un balcón al exterior.  Las habitaciones dan a la zona privada del jardín, por lo que no se escuchan los ruidos de la calle.  Excelentes calidades de construcción. Pntura en liso en toda la vivienda. Suelos de gres. Puertas de roble.  Ventanas de aluminio lacado con doble cristal.  Excelente sistema de calefacción, de lujo, por suelo radiante con frío y calor. Aire acondicionado en el salón. Ascensor.  Extraordinaria zona común, muy cuidada, con piscina, muy tranquila porque solo son diecinueve vecinos y no se requiere socorrista.  Zona de jardín con césped y bancos para bajar a leer o para disfrutar con los niños.  Ciempozuelos dispone de Renfe línea C3 a treinta minutos de Madrid centro. Parada de autobús enfrente, para ir a Madrid y para el hospital de Valdemoro.  A escasos minutos andando de supermercados, tiendas, bancos, parques, centro de salud. Venta con pago aplazado. Las condiciones serían: entrega de una entrada de 40.000 euros y se hace entrega de llaves de la vivienda y la escritura se firmaría dentro de un año.  Posibilidad de hacer alquiler con opción a compra a un año pero haciendo entrega de la entrada inicial.",False,good,False,True,2182.0,False,False,False,False,[],False,False,240000.0,€,True,True,flat,"Cuevas - Ilustración, Ciempozuelos",Piso en avenida de Belén,Avenida Belén,,,,,,
103161154,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/4f/5b/1180253987.webp,19,2,1079000.0,flat,sale,128.0,True,3,4,calle de Fuencarral,Madrid,Madrid,Centro,es,40.4238819,-3.7017889,False,https://www.idealista.com/inmueble/103161154/,"A estrenar, Malasaña/Chueca, amueblado Situado en una de las calles más cosmopolitas y castizas del centro de Madrid, a medio camino de Gran Vía y de la Glorieta de Bilbao, el barrio con más servicios de la capital y el ambiente más alegre. A la venta piso exterior, edificio con ascensor y suministros individuales. Piso exterior de 128 m2, consta de salón en dos ambientes con cocina incorporada, 3 dormitorios con armarios empotrados, 3 baños y un aseo. Todas las habitaciones están en suite. Se entrega completamente amueblado y la cocina equipada. Está diseñado por un importante estudio de arquitectura en un estilo elegante, sencillo y funcional; los muebles tienen terminaciones de madera, cuenta con calefacción y agua caliente individuales, aire acondicionado y la cocina está completamente equipada. Listo para ocupar de forma inmediata. Ubicación exclusiva.",True,good,False,True,8430.0,True,False,True,False,[],False,False,1079000.0,€,,,flat,"Chueca-Justicia, Madrid",Piso en calle de Fuencarral,1011,,,,,Chueca-Justicia,
108362064,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/5b/12/1344593811.webp,67,,550000.0,chalet,sale,251.0,,4,4,Villalbilla,Madrid,Villalbilla,,es,40.4505631,-3.3475481,False,https://www.idealista.com/inmueble/108362064/,"Exclusivas alcala, vende chalet pareado con piscina en los hueros villalbilla (madrid) elegante pareado de 250m2 aprox. Distribuidos en cuatro plantas, en la planta principal salon con salida al porche, armario empotrado en la entrada, cocina totalmente amueblada con electrodomesticos y aseo. En la primera planta cuatro habitaciones una con baño y armarios empotrados, otro baño en la planta. Buhardilla con armarios y en la planta baja, bodega, lavanderia y garaje con un gran armario. Totalmente reformado, con un diseño muy actual, para disfrutar de su gran amplitud. Es una zona muy familiar con colegios, institutos, supermercados y parques. A 5 minutos de alcala de henares y 30 minutos de madrid. Sí estas interesado en conocer mas detalles de esta vivienda o concertar una visita, no dudes en contactar. Estaremos encantados de enseñarle el inmueble y/o resolver cualquier duda.  exclusivas alcala, con una dilatada experiencia de más de 30 años, le acompañara en todo el proceso. Disponemos de departamento jurídico y financiero. Somos api (agentes de la propiedad inmobiliaria). Este anuncio no es vinculante y puede contener errores. Se muestra a titulo informativo y no es contractual.",False,good,False,,2191.0,True,False,True,False,[],False,False,550000.0,€,True,True,chalet,Villalbilla,Chalet pareado,EX03988,,,,semidetachedHouse,,
108733114,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/19/24/1353559340.webp,21,2,1250000.0,flat,sale,128.0,True,3,2,calle de San Bernardo,Madrid,Madrid,Centro,es,40.4295742,-3.7045461,False,https://www.idealista.com/inmueble/108733114/,"Esta vivienda de 128 m², ubicado en la segunda planta exterior de un edificio clásico de 1900. Son 5 plantas, 2 vecinos por planta con ascensor, excelentemente cuidado, que combina historia y modernidad. Esta encantadora vivienda cuenta con amplio hall de entrada que da paso a un luminoso salón comedor, con dos balcones a calle. Son tres dormitorios, incluyendo una suite principal. Un baño completo, que da servicio a dos dormitorios.  Calefacción individual por gas natural y aire acondicionado por split.  Ubicada en el corazón de Madrid, esta propiedad ofrece una experiencia de vida inigualable. Situada cerca a la emblemática glorieta de San Bernardo, esta zona combina a la perfección la tradición madrileña con un aire contemporáneo.  Excelente comunicación con el resto de la ciudad. Con su perfecta combinación de historia, modernidad y una ubicación privilegiada, esta propiedad no solo es un lugar para vivir, sino una inversión en un estilo de vida sofisticado y exclusivo en el corazón de Madrid.",False,good,False,True,9766.0,True,False,False,False,[],False,False,1250000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso en calle de San Bernardo,,,,,,Malasaña-Universidad,
108486049,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/ec/5c/1348259764.webp,32,,389000.0,chalet,sale,303.0,,6,3,calle del Colmenar,Madrid,Colmenar del Arroyo,,es,40.4246403,-4.1996709,False,https://www.idealista.com/inmueble/108486049/,"VIVIENDAINMO3CANTOS Vende Casa Independiente en Colmenar del Arroyo, un exclusivo Chalet de 303 m2 con una superficie grafica de 609m2 con estupendas terrazas ubicado en una de las mejores zonas de Colmenar del Arroyo con la mejor orientación y amplitud de vistas. Se trata de un lugar perfecto para vivir en familia con todas las comodidades necesarias, transporte, educacion, salud y alimentacion. Fantástico Chalet Independiente con mucha luz natural y muy luminoso un nuevo hogar para entrar a vivir, cuenta con piscina privada, cuarto de lavadero, cuarto de leña, 2 cocinas con electrodomesticos y jardin. Primera Planta disponemos de porche de entrada con vistas despejadas, Salon con ventilacion cruzada, ventanas con mosqueteras, tres dormitorios con armarios empotrados, dos baños completos con ventana. Planta baja contamos con tres dormitorios, un baño completo con ducha con ventana.  Con muchos espacios verdes, Colmenar del Arroyo cuenta con más de 2015 habitantes, la ciudad cuenta con líneas de autobuses con multitud de horarios disponibles. Ven a ver esta vivienda y pondremos a tu disposición nuestro equipo de especialistas en el sector inmobiliario, financiero, legal y fiscal. CONSEGUIMOS HASTA EL 100% DE HIPOTECA EN LAS MEJORES CONDICIONES, [IW].",False,good,False,,1284.0,True,False,False,False,[],False,False,389000.0,€,True,True,chalet,Colmenar del Arroyo,Casa independiente en calle del Colmenar,CHA0018,,,,independantHouse,,
108267950,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/47/a5/1339037537.webp,21,3,500000.0,flat,sale,86.0,False,3,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,40.4143402,-3.6931604,False,https://www.idealista.com/inmueble/108267950/,"ALMANOVA EVOLUCIÓN INMOBILIARIA “Nuestra alma renació para evolucionar el concepto de la gestión inmobiliaria a un modelo más eficiente"". Adecuando los precios a cada momento de mercado. Evolucionamos el barrio desde el año 2004, junto a ti! Ofrecemos en esta ocasión: Vivienda en Finca Noble y representativa del Barrio de las Letras. Se distribuye en un total de 5 estancias entre los que nos encontramos con 2 dormitorios, salón, cocina y baño. Vistas al amplio patio de manzana y al Hotel Palace. Está ubicado a pocos metros del Paseo del Prado.  En el Barrio de Las Letras, que cuenta en sus alrededores con espacios ajardinados como El Paseo del Prado y el Real Jardín Botánico, tiene tráfico reducido a residentes, convirtiendo así la zona en un pulmón para la ciudad, con un aire más limpio y menos ruidoso en un entorno más acogedor. Rodeado por las principales atracciones turísticas, como el Museo del Prado, Caixa Forum, El Museo Nacional Thyssen-Bornemisza y en Museo Reina Sofía, entre los más concurridos. Sin olvidarnos de la estación Puerta de Atocha, desde la que podrás desplazarte en un par de horas a cualquier punta de España. Cumplimos 20 años en el barrio prestando un servicio sincero y eficaz a nuestros vecinos. Contamos con 2 oficinas a su disposición en las principales columnas vertebrales del barrio, Calle Atocha 28, ""la esquina"" (enfrente de la Parroquia de San Sebastián) y Calle Huertas 57, llegando al Paseo Del Prado. ¿QUIERES SABER CUÁNTO VALE TU INMUEBLE? NUESTRO PRINCIPAL VALOR ES LA CLARIDAD CON FUNDAMENTO. Solicita tu valoración profesional y gratuita. Vende ahora, no pierdas el momento! Somos la evolución inmobiliaria! Trabajamos precio justo, no nos equivocamos. Nuestro trabajo no es publicar inmuebles sino venderlos y en menos de 60 días. Comprueba nuestra eficacia, demostrable! Desde el año 2004 junto a ti! Confíe en los que más tiempo llevan en el barrio"".",False,renew,False,False,5814.0,True,False,False,False,[],False,False,500000.0,€,,,flat,"Huertas-Cortes, Madrid",Piso,LDV-3D,,,,,Huertas-Cortes,
108384555,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/76/75/1342518545.webp,21,2,154900.0,flat,sale,64.0,True,3,1,calle Potasa,Madrid,Madrid,Villaverde,es,40.3524265,-3.6794558,False,https://www.idealista.com/inmueble/108384555/,"Chez Marie Servicios Inmobiliarios, vende piso en Villaverde, perteneciente al barrio de Butarque, es una zona que ha vivido una mejora ostensible en los últimos tiempos, viéndose mejorada en cuanto a comunicación, contando con la Av de Rosales como acceso directo tanto al centro de Madrid como a las autopistas M-30, M-40 y M-45. En cuanto a la RENFE, que se sitúa menos de un minuto de la vivienda -Villaverde Bajo, encontrará las líneas C3 y C4, uniendo al barrio con algunos municipios del Sur de Madrid, con el Centro de Madrid y con el Norte de la Comunidad. También esta presente los autobuses de la EMT, contando con bastantes líneas conectando con el centro de Madrid a escasos minutos. La zona tiene todos los servicios a su alcance, Centro de Salud, comercios, colegios e institutos, además de grandes parques, y lo mas importante que el aparcamiento es de uso libre, sin restricciones horarias (zona blanca). La vivienda consta de 64 metros construidos, con cocina amueblada, salón comedor, 3 dormitorios y baño.  Piso reformado, con ventanas nuevas, baño reformado y cocina, puertas y Aire Acondicionado con Bomba de Calor en el salón, lo que calienta y enfría toda la vivienda, además consta de terrazas al exterior. Actualmente el piso se encuentra alquilado a familia estable, pagadores correctos, se puede comprar con o sin inquilinos, ya que la rentabilidad es buena. Si desea concertar una visita, no dude en llamarnos, estaremos encantados de gestionarles todos los tramites necesarios. Tramitamos las hipotecas con diferentes entidades bancarias, para poder ofrecer a cada cliente la que mas se adapte a sus necesidades, con la posibilidad de FINANCIAR el 100%. (Todos los datos expuestos y detallados en este anuncio, son a nivel solamente informativo. La información facilitada, salvo error, se supone correcta).",False,good,False,False,2420.0,False,False,False,False,[],False,False,154900.0,€,,,flat,"Butarque, Madrid",Piso en calle Potasa,MADRID-02,160000.0,5100.0,3.0,,Butarque,
108637997,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/96/02/1352072469.webp,36,bj,280000.0,flat,sale,86.0,True,3,2,de los Navegantes,Madrid,Arganda,El Mirador - Grillero,es,40.2936498,-3.4257982,False,https://www.idealista.com/inmueble/108637997/,"Piso en venta de 108m² construidos y 91 metros útiles de vivienda, Ubicado en Arganda del Rey, cercano a diversos comercios, bares, colegios, centros deportivos, y líneas de autobuses. La vivienda cuenta con 3 habitaciones y dos cuartos de baño, uno de ellos en suite. Aunque sea en la planta baja, la orografía de la urbanización le permite estar como si fuera una primera planta con respecto a la altura de la calle. Consta de un gran salón y una cocina amueblada con una terraza incorporada, que da servicio como almacenaje o como posible despensa. La urbanización privada, con acceso para movilidad reducida cuenta con piscina, zona infantil y una plaza de garaje perfectamente comunicada con el edificio. Suelos de baldosa porcelánica, armarios empotrados en todas las estancias y calefacción individual. Una ubicación que tiene todas las necesidades más básicas a tan solo un paseo. Una zona ideal para familias con parques cercanos y todo lo necesario. Además, cuenta con zonas de campo muy próximas para pasear, hacer picnic o practicar deporte al aire libre. Te ayudamos a encontrar la mejor financiación si la necesitas, no dejes que se te escape este vivienda, ¡ven a conocerla!",False,good,False,True,3256.0,False,False,False,False,[],False,False,280000.0,€,True,True,flat,"El Mirador - Grillero, Arganda",Piso en de los Navegantes,3367-04462,,,,,,
108906261,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/94/7f/1358530030.webp,17,5,625000.0,flat,sale,66.0,False,3,1,calle de Lope de Rueda,Madrid,Madrid,Barrio de Salamanca,es,40.4242782,-3.6780316,False,https://www.idealista.com/inmueble/108906261/,"Presentamos este magnífico piso situado en la codiciada zona de Goya, dentro del prestigioso barrio de Salamanca en Madrid y a 5 minutos andando al Parque del Retiro Este inmueble ha sido actualizado y cuenta con un diseño moderno que lo convierte en una opción ideal para aquellos que buscan confort y estilo.  Consta de dos amplios dormitorios dobles y un dormitorio adicional más pequeño. El salón comedor es luminoso y acogedor, mientras que la cocina independiente está totalmente equipada con electrodomésticos.  Dispone también de calefacción individual así como agua caliente; además incluye aire acondicionado para garantizar su bienestar durante todo el año. Los acabados son excepcionales: suelo parquet elegante, ventanas aluminio/climalit que aseguran aislamiento acústico e térmico eficaz, paredes lisas proporcionando un ambiente limpio visualmente. La propiedad se encuentra ubicada cerca del metro Goya y Príncipe Vergara facilitando los desplazamientos por toda la ciudad. Edificio equipado con ascensor y portero físico.",False,good,False,False,9470.0,False,False,False,False,[],False,False,625000.0,€,,,flat,"Goya, Madrid",Piso en calle de Lope de Rueda,819-LR18VT,,,,,Goya,
108440623,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/91/1d/1345915103.webp,18,3,259000.0,flat,sale,115.0,True,3,2,plaza de Anocibar,Madrid,Madrid,Carabanchel,es,40.3759253,-3.7381251,False,https://www.idealista.com/inmueble/108440623/,"Inmobiliarias Encuentro vende en Exclusiva amplio y luminoso piso de 115 m² en venta en el encantador barrio de Puerta Bonita, una de las zonas más tranquilas y bien comunicadas de Madrid. Ubicado en una tercera planta con ascensor, esta vivienda destaca por su excelente distribución y abundante luz natural en todas las estancias. Cuenta con tres dormitorios, anteriormente cuatro dormitorios. perfectos para familias o quienes necesiten espacio adicional para teletrabajo o invitados. El salón comedor es amplio y cómodo, con la terraza integrada, lo que amplía la zona de estar y aporta aún más claridad. La vivienda dispone de un baño completo y un aseo adicional, ideal para mayor comodidad en el día a día. La cocina es independiente, con espacio suficiente para zona de almacenamiento y trabajo. Salón comedor integrado en la cocina. El inmueble está equipado con ventanas Climalit, que aseguran un buen aislamiento térmico y acústico, y suelos de gres, resistentes y fáciles de mantener. Puerta Bonita es un barrio con todos los servicios al alcance: colegios, parques, comercios y transporte público. A solo minutos del centro de Madrid, cuenta con excelentes conexiones tanto en autobús como en metro, lo que lo convierte en una opción ideal para quienes buscan vivir en una zona tranquila sin renunciar a la cercanía con el corazón de la ciudad. Una gran oportunidad para vivir en una zona consolidada, cómoda y con gran proyección. si necesita vender su inmueble para adquirir este u otro inmueble publicado contacte con nosotros disponemos del servicio //""CAMBIA DESCANSA""// la solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. Financiación a tu medida con fimoo tendrás los mejores tipos de interés y hasta el cien por cien de financiación. Consulta nuestras condiciones  Entra en nuestra web y reserva este piso en tan solo 2 minutos con nuestro servicio ireserva.",True,good,False,True,2252.0,False,False,True,False,[],False,False,259000.0,€,,,flat,"Puerta Bonita, Madrid",Piso en plaza de Anocibar,IE07-PlzAnocibar,279000.0,20000.0,7.0,,Puerta Bonita,
107032266,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/45/75/1300955676.webp,22,3,530000.0,duplex,sale,86.0,True,3,2,calle de Santiago Cordero,Madrid,Madrid,Tetuán,es,40.4670414,-3.7024582,False,https://www.idealista.com/inmueble/107032266/,"¡Descubre el dúplex de tus sueños en el corazón de Madrid! Situado en el encantador barrio de Valdeacederas, a un paso de Plaza Castilla y el vibrante centro de la ciudad, este espectacular dúplex ofrece una ubicación inmejorable con acceso inmediato a paradas de metro y una amplia gama de servicios como centros comerciales, supermercados y centros sanitarios.  Con 86 m² distribuidos en dos plantas, esta vivienda combina comodidad y estilo. En la planta baja, encontrarás una cocina moderna con tendedero, un baño completo y un salón que se integra con un dormitorio. Desde aquí, accede a una terraza cuadrada de más de 20 m², perfecta para disfrutar de las impresionantes vistas a las cuatro grandes torres de Madrid y las icónicas Torres Kio. La segunda planta alberga dos dormitorios adicionales, uno de ellos con aire acondicionado para tu confort. Los tres dormitorios cuentan con armarios empotrados, ofreciendo un espacio de almacenamiento óptimo. Además, un segundo cuarto de baño completa la planta superior. La finca cerrada incluye un patio comunitario y el edificio dispone de ascensor, garantizando accesibilidad para personas con movilidad reducida. Construido en 2001 y en excelente estado de conservación, este dúplex es una joya en el mercado inmobiliario. Con orientación a los cuatro puntos cardinales, calefacción de gas natural y acceso desde la tercera o cuarta planta, este hogar está listo para recibir a su nuevo propietario. ¡No pierdas la oportunidad de vivir en uno de los barrios más cotizados de Madrid!",True,good,False,True,6163.0,True,False,False,False,[],False,False,530000.0,€,,,flat,"Valdeacederas, Madrid",Dúplex en calle de Santiago Cordero,valdeacederas,,,,duplex,Valdeacederas,
107282232,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/f3/cf/1312395841.webp,41,,518000.0,chalet,sale,251.0,,5,3,Mataelpino,Madrid,Mataelpino,,es,40.7349472,-3.9499956,False,https://www.idealista.com/inmueble/107282232/,"¡ MODERNO CHALET INDEPENDIENTE, AMUEBLADO, CON DORMITORIO EN PLANTA BAJA Y PISCINA! Quieres vivir en pleno Parque Nacional de la Sierra de Guadarrama en un entorno maravilloso, con vistas impresionantes, rodeado de luz, naturaleza y tranquilidad y a  escasos minutos del centro del Pueblo? Amplias estancias e increíbles vistas desde cualquier ventana del inmueble. Chalet independiente de 251 m2 con una superficie solar de 371 m2 distribuidos en tres plantas. Año 2008 Accedemos a la vivienda por un porche cerrado que aísla al chalet del frio y del calor y le aporta elegancia. PLANTA PRINCIPAL Salón comedor con chimenea con cassette con salida de calor al dormitorio principal y enormes ventanales con salida directa a una amplia terraza cubierta con pérgola de madera, esta puerta esta protegida por una puerta vertical de lamas de hierro, debajo se encuentra la depuradora, jardín y piscina de obra con clorador salino y ducha solar. Luminosa y amplia cocina con vistas con armarios altos y bajos y equipada con electrodomésticos, dormitorio/despacho con armario empotrado y aseo con ventana. PRIMETA PLANTA Cuatro dormitorios, el principal en suite con bañera de hidromasaje, todos con armarios empotrados perfectamente vestidos y otro cuarto de baño con ventana que da servicio a los otros tres dormitorios. SÓTANO/GARAJE El sótano esta dividido en un enorme salón con ventana, amplio cuarto de despensa y garaje para un coche, entra otro coche en la rampa que da acceso a este. El inmueble es de bonito ladrillo visto de gres combinado con chapado de piedra (sin mantenimiento) y estructura de hormigón en planta sótano, cubierta de pizarra, calefacción de gas propano canalizado, ventanas de PVC doble climalit con persianas de lama de aluminio térmico, mosquiteras de seguridad y rejas, suelos de gres y tarima flotante en la primera planta, puertas de paso y armarios de haya vaporizada y puerta principal acorazada. Bonito jardín con árboles consolidados y bien elegidos y césped artificial con traviesas.  Comunidad 20 euros. IBI 983,46 euros y basuras 64,13 euros. GRUPO CASA10, CONTAMOS CON UN GRUPO DE PROFESIONALES CON EXPERIENCIA EN EL SECTOR, QUE LE AYUDAMOS A ENCONTRAR LA FINANCIACIÓN MAS RENTABLE HACIÉNDOLE UN ASESORAMIENTO PERSONALIZADO Y BUSCANDO LAS MEJORES SOLUCIONES FINANCIERAS.  HACEMOS PRESUPUESTO DE REFORMA Y CONSTRUCCIÓN SIN COSTE Y AL MEJOR PRECIO FINAL CON FECHA DE FINALIZACIÓN POR ESCRITO.  LLÁMANOS PARA CUALQUIER DUDA SIN COMPROMISO GRUPOCASA10 MATAELPINO. Rfa.: 041186.",False,good,False,,2064.0,True,False,False,False,[],False,False,518000.0,€,True,True,chalet,Mataelpino,Casa independiente,041186,,,,independantHouse,,
104064144,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/b2/e8/1208604712.webp,12,,895000.0,chalet,sale,334.0,,4,3,Rivas Centro,Madrid,Rivas-Vaciamadrid,Rivas Centro,es,40.3616455,-3.5189424,False,https://www.idealista.com/inmueble/104064144/,"¡OPORTUNIDAD EN RENTABILIDAD! Magnífico chalet en 2 plantas con gran parcela de 731m"".  DISTRIBUCION: En planta baja nos encontramos con amplio salón-comedor para 3 ambientes, 3 dormitorios y 3 baños, uno de ellos en suite, cocina independiente y equipada, hall de entrada y garaje con acceso a la vivienda. En planta segunda la vivienda tiene un dormitorio en suite con vestidor. Muy luminosa y soleada. Propiedad en Buen estado. Extras: esquina, terraza, autobuses, centros médicos, colegios, supermercados, vistas despejadas. ALQUILER HASTA 07/05/2026 1302,65 € AL MES.",False,good,False,,2680.0,True,False,False,False,[],False,False,895000.0,€,True,True,chalet,"Rivas Centro, Rivas-Vaciamadrid",Casa independiente,05613,,,,independantHouse,,
108496079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/20/17/1346627456.webp,33,,324000.0,chalet,sale,77.0,,3,2,calle del Hogar de Belén,Madrid,Madrid,San Blas,es,40.4319711,-3.6277461,False,https://www.idealista.com/inmueble/108496079/,"Extraordinaria CASA ADOSADA DE DOS PLANTAS, ACTUALMENTE ALQUILADA hasta año 2029 y con contrato de 1.290€/mes), en la calle Hogar de Belén, próxima a la calle Hermanos García Noblejas y la calle Emilio Muñoz. 77 m2 construidos distribuidos en dos plantas: PLANTA DE ACCESO con gran salón-comedor (exterior y luminoso), cocina independiente completamente amueblada, un dormitorio con cuarto de baño en suite con plato de ducha. PLANTA SUPERIOR con dos espaciosos dormitorios, cuarto de baño con plato de ducha, y terraza descubierta y muy soleada. Suelos de tarima flotante, paredes en liso, aire acondicionado por bomba de aire frío/calor, ventanas de aluminio lacado con cristal climalit, SIN GASTOS DE COMUNIDAD. Excelente ubicación en zona tranquila y con varias calles peatonales y poco tránsito de vehículos, con todo tipo de comercios y servicios a sus alredederos, y muy bien comunicado por transporte público, a menos diez minutos de estación de Metro de García Noblejas (L7) y de estación de Metro de Simancas (L7) y varias líneas de autobús. No lo dude, contacte con nosotros y concierte una visita con nuestros asesores. VENETA Inmobiliaria es una agencia especializada en la venta de viviendas en Madrid con más de 25 años de experiencia en la intermediación de compra-venta de inmuebles y asesoramiento inmobiliario.  Síguenos en las redes y entérate el primero de los pisos que salen a la venta: fb: Veneta Inmobiliaria ig: veneta_grupo_inmobiliario.",False,good,False,,4208.0,False,False,False,False,[],False,False,324000.0,€,,,chalet,"Simancas, Madrid",Chalet adosado en calle del Hogar de Belén,MD3A01V15,,,,terracedHouse,Simancas,
108906688,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/ef/4c/1358956841.webp,43,3,600000.0,flat,sale,82.0,True,3,1,calle de Ríos Rosas,Madrid,Madrid,Chamberí,es,40.4416933,-3.7019197,False,https://www.idealista.com/inmueble/108906688/,"NO COBRAMOS COMISIONES AL COMPRADOR Vivienda exterior con dos balcones a la calle, con techos altos (3 metros) y muchas posibilidades de reforma. ITE favorable hasta 2031.  Distribuida según se accede a la derecha con cocina y dormitorio de servicio, seguida de baño y dormitorio, de frente salón con balcón a C/ Rios Rosas, comedor a la izquierda y dormitorio exterior con balcón a la misma calle a la derecha (CEE y plano en proceso de realización).  Zona dotada de todo tipo de servicios, centros educativos (Liceo Italiano, D. Pastora, Porvenir etc) médicos (Vithas) Pequeños comercio, supermercados, ocio (cines, teatros) restaurantes etc.  Muy bien comunicada, Metro (Canal L7 y Rios Rosas L1) Intercambiador de Nuevos Ministerios y varias líneas de autobuses EMT en la misma calle o aledañas. Cuota comunidad 78,30€ mensuales; actualmente pagando una derrama de obras 101,12€. IBI 579,96€.",True,renew,False,True,7317.0,False,False,False,False,[],False,False,600000.0,€,,,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Ríos Rosas,V205/25,,,,,Nuevos Ministerios-Ríos Rosas,
108280870,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/dd/88/1339398628.webp,30,1,249000.0,flat,sale,54.0,True,2,1,calle de la Mandarina,Madrid,Madrid,Ciudad Lineal,es,40.4402312,-3.6419294,False,https://www.idealista.com/inmueble/108280870/,"Agencia inmobiliaria de MADRID zona JOSE DEL HIERRO - ARTURO SORIA - ALCALÁ Vende fantástica vivienda para reformar.  Este encantador piso de 54 m² construidos (según catastro) en primera planta es el lugar ideal para disfrutar de la comodidad y la luminosidad. Con un salón amplio y lleno de luz natural, cada rincón invita a relajarse y disfrutar. La generosa cocina, completamente equipada, es perfecta para los amantes de la gastronomía. Además, cuenta con dos acogedores dormitorios, uno de ellos doble, ideales para descansar después de un largo día. La joya de este piso es su encantadora terraza con acceso desde el salón, un espacio perfecto para disfrutar del aire libre Situada en una de las mejores zonas residenciales de Arturo Soria con Calle a Alcalá, junto al Centro Comercial de Alcala Norte y muy próximo a la zona comercial de José del Hierro. Se añaden foto-planos APROXIMADOS de la vivienda con sugerencias de reforma.  ¿LE INTERESA ESTA VIVIENDA? PASE SU PROPUESTA COMERCIAL A NUESTRO EQUIPO DE ASESORES, PRECIO NEGOCIABLE! La zona esta equipada con todos los servicios; supermercados, comercios, cafeterías, colegios privados y públicos, polideportivos, Centros Comerciales y zonas verdes. Lineas 5 y 7 de metro. Bus directo a Callao, Manuel Becerra, Canillejas, Plaza Castilla y Las Rosas. Estaremos encantados de ampliarle la información sobre la vivienda o informarle sobre las posibilidades de reforma y decoración que disponemos. Si tiene problemas con la financiación también podemos ayudarte. TECNOCASA - CIUDAD LINEAL - ARTURO SORIA - CONCEPCIÓN Estamos en la calle José del Hierro Nº39.",False,renew,False,False,4611.0,True,False,False,False,[],False,False,249000.0,€,,,flat,"Quintana, Madrid",Piso en calle de la Mandarina,,,,,,Quintana,
