propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108699805,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/49/43/1358372866.webp,B-COLMENARVIEJOAD,14,bj,295000.0,flat,sale,95.0,True,2,2,El Olivar - La Magdalena,Madrid,Colmenar Viejo,El Olivar - La Magdalena,es,,40.6532526,-3.7654725,False,https://www.idealista.com/inmueble/108699805/,"¡ ULTIMA VIVIENDA! ¡PISO A ESTRENAR EN COLMENAR VIEJO – CON GARAJE INCLUIDO! Gamarra Iturregui Consultores Inmobiliarios presenta esta excelente vivienda a estrenar, lista para entrar a vivir, ubicada en una de las mejores zonas de Colmenar Viejo. La vivienda dispone de: Luminoso salón-comedor, con cocina integrada y completamente equipada. 2 habitaciones con armarios empotrados tipo monoblock y puertas correderas. 2 baños completos, uno de ellos en suite en la habitación principal. Plaza de garaje incluida en el precio. Calidades destacadas: Ventanas y puertas de terrazas en PVC con rotura de puente térmico, sistema de microventilación, cajón de PVC y persiana de aluminio inyectado. Todo acabado en lacado blanco. Vidrio doble con cámara de gas argón, características térmicas, acústicas y de seguridad según normativa. Suelos de gres porcelánico, paredes lisas y revestimientos porcelánicos en baños y cocina. Caldera individual de condensación mixta de gas natural con regulación de temperatura constante y calefacción mediante termostato de ambiente programable. Aero-termo de apoyo para reducir el consumo energético en la producción de agua caliente y calefacción. Instalación de ventilación mecánica en vivienda situada para garantizar la renovación de aire en baños y cocinas de acuerdo con la normativa vigente CTE DB SI. Ubicación inmejorable: Situado en una zona tranquila y bien comunicada, rodeada de áreas verdes, cerca de colegios, comercios, y a pocos minutos de los centros comerciales El Portachuelo y El Ventanal. Excelentes conexiones de transporte: paradas de autobús a solo 2 minutos con dirección a Madrid, Tres Cantos y Alcobendas. Rápido acceso a la M-607, ¡A solo 20 minutos del centro de Madrid! ¡ SI TE INTERESA QUE SE INCLUYA EL MOBILIARIO, NO DUDES EN PONERTE EN CONTACTO CON NUESTRO DECORADOR DE INTERIORES! ¡No dejes pasar esta oportunidad! Contáctanos y te ayudamos a encontrar la mejor hipoteca con las condiciones más competitivas del mercado. ¡Tu nuevo hogar te espera!",False,good,False,False,3105.0,True,False,False,False,[],False,False,295000.0,€,True,True,flat,"El Olivar - La Magdalena, Colmenar Viejo",Piso,Destacado,,305000.0,10000.0,3.0,
108226951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/0d/40/1337709763.webp,LCM36722,39,2,375000.0,flat,sale,82.0,True,1,1,calle de la Oca,Madrid,Madrid,Carabanchel,es,San Isidro,40.3909881,-3.7332711,False,https://www.idealista.com/inmueble/108226951/,"¡GRAN OPORTUNIDAD! La Casa Agency te presenta en exclusiva piso en 2da planta con ascensor y plaza de garaje doble. A pocos metros de la calle General Ricardos, zona destaca por su amplia oferta comercial, con numerosos comercios, cafeterías y supermercados, todo a un paso de tu hogar. El piso cuenta con una superficie construida de 82 m² (según catastro) la cual se distribuye en 1 habitación, cocina independiente, un amplio salón-comedor, ideal para disfrutar de momentos en familia y baño con plato de ducha. La finca cuenta jardin con piscina y portero físico. Ubicación estratégica: · A tan solo 5 minutos andando de la estación de metro Oporto (L5 y L6), gracias a ello estarás conectado rápidamente con el centro de la ciudad. · Varias líneas de autobús te acercan aún más: 34, 35, 55, N16, N17, N26, 481 y 486. · A solo 10 minutos caminando del Hospital Central de La Defensa Gómez Ulla. Un entorno natural único: A tan solo 10 minutos andando de los Jardines de los Palacios de la Finca Vista Alegre, un lugar lleno de historia y belleza paisajística que te cautivará. Recuerda: Los honorarios de intermediación inmobiliaria no están incluidos en el precio. Te invitamos a visitarnos en La Casa Agency, donde nuestros expertos te acompañarán en todo el proceso y te ayudarán a encontrar el hogar que siempre has soñado. Contamos con asesores inmobiliarios y del departamento financiero FINANZATE, quienes te informarán sobre los gastos adicionales y te ofrecerán las mejores opciones de financiación. Nos encargamos de todo para que la adquisición de tu vivienda sea lo más sencilla y cómoda posible. Además, ofrecemos VALORACIONES GRATUITAS y sin compromiso. NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,False,4573.0,False,False,False,False,[],False,False,375000.0,€,True,True,flat,"San Isidro, Madrid",Piso en calle de la Oca,Destacado,,,,,
108229089,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/73/f0/1337779182.webp,RP852025137986,24,,309000.0,chalet,sale,135.0,,3,2,Coslada Pueblo,Madrid,Coslada,Coslada Pueblo,es,,40.4268384,-3.5677499,False,https://www.idealista.com/inmueble/108229089/,"REDPISO COSLADA PUEBLO. Vende EN EXCLUSIVA estupenda casa en Calle Nueva, Coslada. El inmueble consta de 135m2 construidos; se divide en 2 plantas (aunque tienen posibilidad de construir una planta más); la planta baja es un local comercial con posibilidad de cambio de uso a vivienda. La planta superior se compone de 3 dormitorios, salón, cocina, 1 baño y tendedero. Vivienda muy bien comunicada, con fácil acceso a todos los servicios: comerciales, colegios, institutos, centros de salud, centros de ocio, centros deportivos, parques entre otros. A sólo 5 minutos andando de la estación de Metro Barrio del Puerto L7 y Renfe Coslada Central, paradas de autobús: 286; 289; 290, rápido acceso a M40, M21 y M45. Te invitamos a visitarlo, sin compromiso y a preguntar por nuestro Departamento Financiero DCREDIT, conseguimos hasta el 100% de la financiación. El precio no incluye el Impuesto de Transmisiones Patrimoniales (max. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales (según el caso). Si necesita más información no dude en consultarnos. Contáctenos en nuestra Oficina de REDPISO en Avenida de la Constitución, 70, Coslada, Madrid. Tlf.",False,renew,False,,2289.0,True,False,False,False,[],False,False,309000.0,€,,,chalet,"Coslada Pueblo, Coslada",Casa independiente,Destacado,independantHouse,,,,
108674451,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/29/8a/1351790713.webp,LCM37381,56,1,515000.0,flat,sale,112.0,False,4,2,calle de Rafael de Riego,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4015381,-3.69333,False,https://www.idealista.com/inmueble/108674451/,"La Casa Agency pone en venta espectacular piso de 112 m² construidos en el barrio de Palos de la Frontera, ubicado en una finca con ascensor y portero físico, en una zona tranquila y bien comunicada. La vivienda se distribuye en un amplio salón al entrar en la vivienda, cocina y cuenta con 4 habitaciones, dos de ellas dobles, lo que la hace ideal para familias, teletrabajo o quienes buscan espacio adicional.  Cuenta con un baño completo y un aseo, facilitando la comodidad y funcionalidad del día a día. Se trata de una primera planta con altura de segundo, lo que le otorga mayor privacidad y luminosidad. Dispone además de una terraza con orientación oeste, perfecta para disfrutar del sol de la tarde y aportar luz natural a la vivienda. La vivienda cuenta con calefacción de gas natural individual. El piso está para reformar, lo que representa una excelente oportunidad para personalizar cada rincón a tu gusto y convertirlo en el hogar que deseas. Una propiedad con mucho potencial en una ubicación con encanto. ¡Contáctanos para concertar una visita! Si necesitas ayuda con la financiación, contamos con un servicio especializado a través de nuestro departamento FINANZATE, que te ofrece asesoramiento gratuito para conseguir las mejores condiciones hipotecarias. Trabajamos con 16 entidades bancarias para que encuentres la opción que mejor se ajuste a ti. Contacta con nosotros y agenda tu visita. ¡Te ayudaremos a descubrir todo el potencial de esta propiedad!  NOTA: ESTE ANUNCIO NO ES VINCULANTE, SE MUESTRA A TÍTULO INFORMATIVO Y PUEDE CONTENER ERRORES.",True,renew,False,True,4598.0,False,True,False,False,[],False,False,515000.0,€,,,flat,"Palos de la Frontera, Madrid",Piso en calle de Rafael de Riego,Destacado,,,,,
108046318,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/2c/f5/1332220938.webp,26533,46,,229000.0,chalet,sale,132.0,,3,1,calle Algodor,Madrid,Colmenar de Oreja,,es,,40.0757362,-3.5054134,False,https://www.idealista.com/inmueble/108046318/,"Chalet independiente con piscina, jardín y placas solares en urbanización Balcón del Tajo (Colmenar de Oreja) ¿Buscas tranquilidad, naturaleza y una vivienda con todas las comodidades? Este encantador chalet independiente en la urbanización Balcón del Tajo Oeste te ofrece todo eso.. . ¡y mucho más! La vivienda se asienta sobre una amplia parcela de 798 m², con una superficie construida total de 151 m², distribuidos en: Planta baja de 111 m² con salón con chimenea, cocina, 3 dormitorios y 1 baño completo. Planta semisótano de 19 m² destinada a un luminoso porche con vistas al jardín. Almacén adicional de 4 m² y una piscina de 17 m² ideal para disfrutar del verano. La parcela cuenta con una espectacular zona ajardinada, con chopos, álamos blancos, fuentes, y un pozo propio de 8 metros de profundidad. Todo el exterior está solado con piedra típica de Colmenar de Oreja. Equipamiento destacado: Chimenea en el salón para los días de invierno Aire acondicionado 8 placas solares que suministran electricidad a toda la vivienda, reduciendo el gasto energético Privacidad absoluta y un entorno donde solo se oye el canto de los pájaros. La urbanización cuenta con seguridad 24 horas, y se encuentra a solo 13 minutos de Aranjuez, con excelente conexión con la A-4 (Madrid - Córdoba) y línea de autobús cercana. Un lugar ideal para quienes buscan una vivienda para disfrutar todo el año o como segunda residencia rodeada de paz, naturaleza y confort [IW].",True,good,False,,1735.0,False,False,False,False,[],False,False,229000.0,€,,,chalet,Colmenar de Oreja,Casa independiente en calle Algodor,Destacado,independantHouse,,,,
108261244,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/57/69/1338819633.webp,RP2892025138097,21,2,235000.0,flat,sale,88.0,True,2,1,calle San Basilio,Madrid,Madrid,Usera,es,Pradolongo,40.3784929,-3.7073581,False,https://www.idealista.com/inmueble/108261244/,"REDPISO PLAZA ELIPTICA VENDE PISO de 88 m² registrado en catastro distribuido en dos dormitorios, con posibilidad de tres, uno de ellos con armario empotrado, amplio salón-comedor, pasillo amplio con armario empotrado, cocina independiente, reformada y equipada, baño con plato de ducha, trastero y dos terrazas que aportan luminosidad y ventilación natural. La propiedad cuenta con calidades de primera; suelos de gres, paredes de gotelé, ventanas de aluminio, puertas de madera y cristal, cocina vitro y calefacción individual. Se trata de un inmueble funcional y confortable, ideal tanto para familias como para parejas o inversores. Su ubicación garantiza una excelente comunicación mediante transporte público, con la estación de metro Usera a 14 minutos a pie y varias líneas de autobús próximas (6, 60, 78, 81), además de un rápido acceso a las principales vías de comunicación (A-42, M-30 y M-40). La zona dispone de una amplia oferta de servicios: centros educativos, centro de salud, supermercados, farmacias, guarderías, entidades bancarias, peluquerías y cafeterías. Posibilidad de financiación a través de nuestro departamento financiero DCREDIT. REDPISO, TU HOGAR, NUESTRO COMPROMISO.",False,good,False,False,2670.0,False,False,False,False,[],False,False,235000.0,€,,,flat,"Pradolongo, Madrid",Piso en calle San Basilio,Destacado,,241335.0,6335.0,3.0,
107605822,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/9d/af/1317410818.webp,545-JC,19,4,350990.0,flat,sale,185.0,True,3,2,calle de Pinto,Madrid,Parla,Calle Pinto-San Roque,es,,40.2399106,-3.7632233,False,https://www.idealista.com/inmueble/107605822/,"INMOBILIARIA JC TAMAYO, vende oportuno piso en Parla! La vivienda de unos 180 m2, de los cuales 30 m2 forman parte de la preciosa TERRAZA que aporta gran iluminación a la vivienda y que puede ser utilizada para barbacoas, zona libre, comedor.. .  Los otros 100 m2 pertenecen al resto de la vivienda que se distribuye en entrada a un largo salón con salida a la terraza, tres habitaciones (dos individuales y una doble), una cocina amueblada con salida a la terraza también, y dos baños completos con bañera. Toda la casa cuenta con suelos de gres, ventanas abatibles, puertas de madera, calefacción y aire acondicionado.  Incluye: PLAZA DE GARAJE, piscina comunitaria, TRASTERO de unos 8m2, y ascensor.  La vivienda se encuentra muy bien localizada, cerca de mercados, centros educativos, el C. C. El Ferial, a la salida de parla.. . Para cualquier consulta o duda contáctanos y te ayudamos!",True,good,False,True,1897.0,False,False,False,False,[],False,False,350990.0,€,True,True,flat,"Calle Pinto-San Roque, Parla",Piso en calle de Pinto,Destacado,,,,,
108871769,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/c0/c9/1357564550.webp,RP1192025140341,50,,1199999.0,chalet,sale,300.0,,3,2,Bonanza,Madrid,Boadilla del Monte,Bonanza,es,,40.4487289,-3.8961873,False,https://www.idealista.com/inmueble/108871769/,"Redpiso en exclusiva vende magnífica propiedad independiente en la prestigiosa Urbanización Bonanza, Boadilla del Monte. Ubicada en una de las zonas más codiciadas de Boadilla, esta espectacular vivienda se asienta sobre una generosa parcela de 2.026 m², ofreciendo privacidad, amplitud y múltiples posibilidades para personalizarla a tu gusto. La casa, con una superficie construida de 300 m², destaca por su gran salón de doble altura con chimenea, creando un espacio acogedor y luminoso, ideal para reuniones familiares o de ocio. Dispone de 3 amplios dormitorios, 2 baños completos y un aseo, además de una gran cocina independiente con salida directa al jardín. Equipada con calefacción por gas natural y aire acondicionado, esta vivienda garantiza confort durante todo el año. En el exterior, la propiedad cuenta con una piscina privada y amplias zonas ajardinadas, perfectas para disfrutar al aire libre y dar vida a todos tus proyectos y sueños. Una oportunidad única para vivir en un entorno exclusivo, tranquilo y bien comunicado, con todos los servicios cerca. ¡Haz realidad tu sueño en Bonanza!",False,good,False,,4000.0,False,False,False,False,[],False,False,1199999.0,€,,,chalet,"Bonanza, Boadilla del Monte",Casa independiente,Destacado,independantHouse,,,,
108553695,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/e3/d4/1348284014.webp,RP442025139018,25,7,465000.0,penthouse,sale,97.0,True,2,1,Barrio Pau de Carabanchel,Madrid,Madrid,Carabanchel,es,Pau de Carabanchel,40.3630482,-3.761924,False,https://www.idealista.com/inmueble/108553695/,"¡Redpiso vende en exclusiva espectacular ático con dos terrazas en el PAU de Carabanchel! Descubre esta joya en las alturas: un ático independiente, con luz natural gracias a sus tres orientaciones (Sur, Oeste y Norte). Situado en una séptima planta con ascensor, ofrece una distribución cómoda y funcional: •Recibidor de entrada •Luminoso salón con salida directa a una terraza de 15 m², perfecta para desayunos al sol •Cocina independiente con acceso a una impresionante terraza de 60 m², ideal para cenas con amigos, tardes de relax o para que tus mascotas y peques jueguen a sus anchas •Dos dormitorios con armarios empotrados •Un baño completo La vivienda cuenta con calefacción individual por gas natural, ventanas climalit, suelos de tarima, puertas de madera y una excelente ventilación cruzada. Además, se incluye plaza de garaje en el precio. Ubicada en una cuidada urbanización cerrada con conserje, disfrutarás de piscina con solárium, zonas verdes, área infantil y un salón comunitario para celebraciones. En el entorno encontrarás todos los servicios necesarios: supermercados, colegios, farmacias, bancos, restaurantes, centros de salud y amplias zonas ajardinadas. Perfectamente conectada: •Metro “La Peseta” (Línea 11) a pocos pasos •Líneas EMT 35, 118, 155 y N16 •Fácil acceso a M-40, M-45, R-5 y A-42 •A un paso de Centro Comercial Islazul y Sambil Outlet Una vivienda pensada para disfrutar, vivir y compartir. ¿Te vienes a descubrirla? El Precio no incluye impuestos, honorarios ni gastos de compraventa. Contamos con un departamento financiero propio que puede ayudarte a gestionar tu hipoteca. ¡Contáctanos para más información o para organizar una visita!",False,good,False,True,4794.0,False,False,True,False,[],False,False,465000.0,€,True,True,flat,"Pau de Carabanchel, Madrid",Ático,Destacado,penthouse,474900.0,9900.0,2.0,
108897300,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/20/7d/1358269413.webp,RP212025140429,22,1,229900.0,flat,sale,73.0,True,3,1,Barrio Zarzaquemada,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.3305265,-3.7561481,False,https://www.idealista.com/inmueble/108897300/,"¡Oportunidad única en Zarzaquemada¡ Magnífica vivienda, ideal para los que buscan una ubicación privilegiada en Leganés. Con una distribución eficiente, esta propiedad se encuentra ubicada en la primera planta del edificio con ascensor y con acceso a minusválidos, ofreciendo todo lo necesario para disfrutar de una máxima comodidad. ¿Qué ofrece esta vivienda? 3 amplios dormitorios, 1 baño completo con plato de ducha, amplia cocina con gran capacidad de almacenaje y salón comedor muy luminoso gracias a la orientación sur de la vivienda, con acceso a una terraza acristalada. En definitiva, una vivienda lista para adaptarse a tu estilo de vida o para ofrecerte una excelente rentabilidad. Puedes visitar el inmueble sin ningún tipo de compromiso. Para tu hipoteca asesórate con nuestro departamento financiero y te ofreceremos las mejores condiciones. Puedes disfrutar de las posibilidades que te ofrece nuestro departamento financiero D. Credit a la hora de tramitar tu hipoteca. ¡No lo dudes! llama, o acércate a nuestra oficina, podrás visitar éste u otro de los inmuebles de nuestra cartera. ESTE ANUNCIO NO ES VINCULANTE, PUEDE CONTENER ERRORES, Y ESTA SUJETO A POSIBLES MODIFICACIONES (Comerciales, Jurídicas o por expreso deseo de la Propiedad). SE MUESTRA A TÍTULO INFORMATIVO Y NO CONTRACTUAL. LA INFORMACION AQUÍ CONTENIDA NO DEBE CONSIDERARSE COMO OFERTA DE COMPRA O FINANCIACION, DEBIENDO PARA ESTA FINALIDAD DIRIGIRSE A NUESTRO DEPARTAMENTO FINANCIERO, NUESTRO COMERCIAL O NUESTRAS OFICINAS, PARA OFRECERLE UNA INFORMACION MÁS DETALLADA VINCULADA CON EL INMUEBLE.",False,good,False,True,3149.0,False,False,False,False,[],False,False,229900.0,€,,,flat,"Zarzaquemada, Leganés",Piso,Destacado,,,,,
107724499,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/cf/73/1320928990.webp,7062BS,18,3,340000.0,flat,sale,90.0,True,3,2,Getafe norte,Madrid,Getafe,Getafe norte,es,,40.3166704,-3.7143351,False,https://www.idealista.com/inmueble/107724499/,"C. R. HOMES INMOBILIARIA vende piso de 87 m2, con 3 DORMITORIOS y 2 BAÑO, en edificio CON ASCENSOR y PLAZA DE GARAJE en GETAFE- ZONA GETAFE NORTE - EL CASAR. Posibilidad de adquirir TRASTERO. Se trata de una vivienda EXTERIOR muy luminosa de 87 m2 3 DORMITORIOS AMPLIOS, GRAN SALÓN-COMEDOR de 20mt aprox. con mucha iluminación, Cuenta con las siguientes calidades: calefacción individual de GAS NATURAL, AIRE ACONDICIONADO, suelo de gres, ARMARIOS EMPOTRADOS, puertas macizas, ventanas dobles, GARAJE y ASCENSOR. Posibilidad de adquirir TRASTERO. LA VIVIENDA SE ENCUENTRA ACTUALMENTE ALQUILADA.  Renta totalmente al día de pagos, y asegurada con seguro de impago. El contrato de arrendamiento finaliza en mayo de 2026. La vivienda se puede visitar, pero no se entregarían llaves y posesión hasta la resolución de contrato de arrendamiento vigente. COMUNIDAD: 63€  IBI: 430€  Vivienda exterior de esquina de 87m2, distribuidos, se encuentra a 5 minutos andando de la RENFE Las Margaritas-Universidad y a las salidas A42 Y M45.  ¡APROVECHE LA OPORTUNIDAD! Le ofreceremos un abanico de posibilidades de financiación de la que podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación.  También podemos atenderle presencialmente en nuestras oficinas:  C. R. HOMES en GETAFE en Avenida de España 13 TLF  ESTAREMOS ENCANTADOS DE ATENDERLE.",False,good,False,True,3778.0,False,False,False,False,[],False,False,340000.0,€,True,True,flat,"Getafe norte, Getafe",Piso,Destacado,,,,,
108825240,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/98/39/1357743781.webp,06536,9,bj,290000.0,flat,sale,132.0,True,3,2,CL POZAS,Madrid,San Lorenzo de El Escorial,Zaburdón - Monte Escorial,es,,40.6042906,-4.1302053,False,https://www.idealista.com/inmueble/108825240/,"¡Descubre este impresionante piso en venta que combina luminosidad y comodidad! Con 115 m² construidos, este amplio hogar es ideal para inversores, ya que cuenta con inquilinos ya establecidos, lo que garantiza una rentabilidad inmediata. Ubicado en una zona vibrante con todos los servicios a tu alcance, estarás rodeado de supermercados, colegios, institutos polideportivos, pastelerías y carnicerías. El piso cuenta con un amplio salón que invita a disfrutar de momentos en familia y amigos. La cocina, completamente equipada, tiene acceso a una encantadora terracita y un práctico lavadero. Además, dispone de tres habitaciones con armarios empotrados, siendo la principal un verdadero refugio con su propio baño en suite. Un segundo baño completo asegura la comodidad para todos. La propiedad incluye una plaza de garaje y un trastero, perfectos para maximizar el espacio. Con calefacción de gas natural y adaptada para personas con movilidad reducida, este piso es perfecto para cualquier estilo de vida. ¡No dejes pasar la oportunidad de visitar este hogar lleno de posibilidades! Su orientación Sur-Este asegura luz natural durante todo el día. ¡Contáctanos y ven a verlo!",False,good,False,True,2197.0,False,False,False,False,[],False,False,290000.0,€,True,True,flat,"Zaburdón - Monte Escorial, San Lorenzo de El Escorial",Piso en Cl Pozas,Destacado,,,,,
108881070,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/94/5d/1357806993.webp,250801-06,8,1,175000.0,flat,sale,55.0,True,2,1,CL ALMONACID,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3964101,-3.659829,False,https://www.idealista.com/inmueble/108881070/,"CASAS Y MÁS VENDE magnífica vivienda EN RENTABILIDAD. ¡Oportunidad única en Vallecas!  Este encantador piso reformado de 55 m² es ideal para quienes buscan comodidad y estilo en una de las zonas más consolidadas de Madrid.  Con dos luminosos dormitorios y un baño, este hogar exterior se encuentra en la primera planta de un edificio con ascensor, lo que facilita el acceso.  La orientación este garantiza que la luz natural inunde cada rincón, creando un ambiente acogedor. Ubicado en un barrio con todos los servicios a solo unos pasos, este piso está perfectamente comunicado gracias a la cercanía del metro y una parada de bus a escasos metros.  Actualmente ALQUILADO en 875 euros y con CONTRATO HASTA AGOSTO DEL 2028, representa una excelente inversión, especialmente con la próxima revisión de renta.  Además, cuenta con armarios empotrados, aire acondicionado y calefacción mediante bomba de frío/calor, asegurando el máximo confort durante todo el año. BEGOÑA 663_06_65_70. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. Gastos e impuestos de la compraventa NO INCLUÍDOS EN EL PRECIO PUBLICADO, (Notaría, ITP, Registro, Gestoría). No dejes pasar esta oportunidad de adquirir un hogar en una ubicación privilegiada. ¡Ven a visitarlo y descubre todo lo que este piso tiene para ofrecerte!",False,good,False,True,3182.0,False,False,False,False,[],False,False,175000.0,€,,,flat,"Numancia, Madrid",Piso en Cl Almonacid,Destacado,,,,,
108094358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/ac/ab/1333638173.webp,MA250506CG,37,1,920000.0,flat,sale,192.0,True,4,2,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4134252,-3.7052722,False,https://www.idealista.com/inmueble/108094358/,"VIVIR EN EL CENTRO CON ESPACIO Y COMODIDAD KEYOK Inmobiliaria presenta esta atractiva propiedad para entrar a vivir, situada cerca de la Plaza Mayor, distribuida en un gran salón con dos ventanales y cocina abierta, cuatro dormitorios y dos baños. Dispone de calefacción central, aire acondicionado, cocina amuelada y equipada con electrodomésticos de alta gama, paredes lisas y armarios empotrados. Ideal como vivienda familiar o para ponerla en rentabilidad, zona muy demandada y con escasa oferta, con todo tipo de comercios, servicios y todo tipo de transportes a su alrededor, cuenta con una interminable oferta cultural, de ocio y restauración de la que que podrá disfrutar nada más salir de su casa. SIN COMISIONES, los servicios de KEYOK Inmobiliaria son completamente gratuitos para nuestros compradores.",False,good,False,True,4792.0,True,False,True,False,[],False,False,920000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso,Destacado,,,,,
108845585,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/0f/0a/1356809634.webp,RP952025140270,26,4,419000.0,flat,sale,135.0,True,4,2,calle del Castillo de Uclés,Madrid,Madrid,San Blas,es,Simancas,40.4315562,-3.6247996,False,https://www.idealista.com/inmueble/108845585/,"Redpiso Simancas vende piso en C/ Castillo de Uclés. Se trata de una 4º planta en finca con 2 ascensores. Consta de 4 dormitorios, 2 baños completos, cuarto de plancha, salón independiente, amplia cocina y 2 terrazas. Totalmente exterior, muy luminoso, calefacción de gas natural. Estancias amplias. En buen estado de conservación. Ubicado en zona ajardinada y tranquila.",False,good,False,True,3104.0,True,False,False,False,[],False,False,419000.0,€,,,flat,"Simancas, Madrid",Piso en calle del Castillo de Uclés,Destacado,,,,,
108512577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/53/cc/1347114304.webp,PR01600,53,2,450000.0,flat,sale,71.0,False,1,1,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4160807,-3.7038132,False,https://www.idealista.com/inmueble/108512577/,"La calle de Carretas pertenece al barrio de Sol en el distrito Centro de Madrid. Nace en la Puerta del Sol y acaba en la Plaza de Jacinto Benavente, un espacio abierto en el que confluyen el final de la calle de Atocha, la calle de La Bolsa o la misma calle Carretas. Desde la plaza de Santa Cruz tradicional mercado navideño podemos acceder a la Plaza Mayor, punto neurálgico del denominado Madrid de las Austrias que rivaliza con la cercana Puerta del Sol por ser la más popular como punto de reunión social, turístico o de mercado. Este apartamento magníficamente ubicado en el palpitante corazón de Madrid esta totalmente reformado y listo para recibir a sus nuevos propietarios. Al entrar accedemos a un hall de entrada y desde este a una sala diáfana con mucha luz que proporciona espacio para salón-comedor y cocina totalmente equipada, al fondo de esta en un ambiente separado hay un dormitorio espacioso y un cuarto de baño completo. El piso gira alrededor de un patio que proyecta luz y transmite una buena sensación de amplitud. Estar en pleno Centro de la ciudad nos proporciona ventajas a la hora de disfrutar de todos los servicios que podamos necesitar en nuestro día a día, tenemos al alcance de la mano colegios, centros de salud, tiendas o centros comerciales, toda la oferta cultural y de restauración imaginable, sin olvidar que muy cerca hacia el oeste los jardines del Palacio Real, el Parque del Oeste o la misma Casa de Campo de Madrid ejercen de auténticos pulmones verdes en los que poder hacer deporte o disfrutar de actividades al aire libre sin tener que hacer grandes desplazamientos. Otra ventaja es la buena oferta de movilidad que ofrece el transporte público con una de las mejores redes de metro y autobus urbano de Europa, que facilita nuestro ir y venir por toda la ciudad y su extra radio sin tener que depender del transporte privado. Si estas interesado en este piso o tienes alguna pregunta no dudes en contactar estaré encantada de atenderte.",False,good,False,True,6338.0,False,False,False,False,[],False,False,450000.0,€,,,flat,"Sol, Madrid",Piso,Destacado,,,,,
