propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription
108796396,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/33/7b/1355390769.webp,BAS-ARDEMANS2,29,5,796000.0,flat,sale,115.0,True,3,2,calle de Ardemans,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.436459,-3.6735558,False,https://www.idealista.com/inmueble/108796396/,"++++++++++++BASTIA INMOBILIARIA++++++++++++++ - Ponemos a la venta magnifico piso en el Barrio Salamanca. Se vende magnifica vivienda recién reformada de 115m2 construidos, con todo tipo de detalles y el estilo de la zona, que se compone de: -1 Salón muy espacioso y luminoso, con grandes ventanales que dan acceso a una terraza con vistas al exterior. - También en el salón encontramos la Cocina Americana, equipada con todos los electrodomésticos nuevos a estrenar, completamente integrada en el salón, donde podremos disfrutar de su gran espacio. - 3 Dormitorios. - 2 Baños Completos. La vivienda cuenta con una reforma integral y una distribución óptima, que aprovecha el máximo de los espacios, proporcionando una sensación de amplitud y confort. Al tratarse de un piso exterior cuenta con muchísima luz natural. - El edificio cuenta con servicios tales como: - 2 Ascensores - Trastero. - Portero, lo que garantiza la tranquilidad y seguridad a los residentes. Además, se encuentra en una ubicación privilegiada, cerca de restaurantes, supermercados y estaciones de autobuses y metro.  - El piso se encuentra ubicado en la mejor zona del centro de Madrid, en pleno Barrio Salamanca, una zona privilegiada y residencial a pocos minutos del centro de la ciudad. En definitiva, se trata de una oportunidad única para adquirir una propiedad de estas características. Si necesitas financiación, nosotros te buscamos hasta el 100% según perfil, estudio financiero completamente gratuito.  ++++++BASTIA GESTIÓN INMOBILIARIA++++++++.",False,good,False,True,6922.0,True,False,False,False,[],False,False,796000.0,€,,,flat,,"Guindalera, Madrid",Piso en calle de Ardemans,,,,
108862257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/5d/c0/1357312755.webp,,31,1,359900.0,duplex,sale,79.0,True,1,1,calle del Bastero,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4078459,-3.7111361,False,https://www.idealista.com/inmueble/108862257/,"Inmobiliaria en La latina - Puerta de Toledo - El Rastro - Palacio - Madrid - Tecnocasa Consulting Estudio Puerta de Toledo SL Presenta en exclusiva esta singular vivienda exterior en venta, ubicada en una auténtica corrala madrileña en el corazón de la ciudad, en la zona de La Latina – Puerta de Toledo – El Rastro – Palacio, uno de los barrios más castizos, históricos y demandados de Madrid. Esta propiedad representa una magnífica oportunidad tanto para vivir como para invertir, gracias a su distribución en tres plantas, su encanto arquitectónico y su excelente ubicación. La vivienda cuenta con 79 m² construidos distribuidos en tres alturas, con una distribución funcional y acogedora que aporta privacidad a cada espacio. El inmueble se encuentra en una corrala típica del siglo XIX, bien conservada, con el encanto de los balcones interiores, galerías y ese ambiente comunitario tan característico del Madrid más auténtico. En la planta baja, al acceder a la vivienda, encontramos un baño completo recientemente reformado, con acabados modernos, revestimientos de calidad y una distribución optimizada, perfecto para entrar a vivir sin necesidad de reformas. Subiendo a la primera planta, se abre un espacio muy luminoso que combina el salón con la cocina integrada. Esta planta dispone de un balcón exterior a la calle, lo que proporciona luz natural durante buena parte del día y ventilación cruzada. Además, cuenta con un equipo de aire acondicionado con bomba de frío y calor, que garantiza confort durante todo el año. La cocina se presenta en buen estado, funcional y abierta al salón, ideal para quienes disfrutan de espacios diáfanos. En la planta superior, se encuentra el dormitorio principal abuhardillado, un espacio con gran personalidad, techos inclinados y un pequeño ventanal que aporta luz natural y vistas al cielo de Madrid. Este nivel también está equipado con un aparato de aire acondicionado frío/calor, lo que refuerza el confort climático de la vivienda en cualquier estación. La vivienda destaca por su estructura vertical, que ofrece una sensación de independencia y privacidad en cada planta, y por su ubicación en una finca tradicional de corrala, un tipo de arquitectura protegida y muy valorada en el casco antiguo de la capital. La ubicación es inmejorable: situada a escasos metros de la Puerta de Toledo, el popular mercado de El Rastro, el ambiente cultural de La Latina y cerca de espacios históricos como la Plaza Mayor, Madrid Río y el Palacio Real. La zona está perfectamente comunicada por transporte público, con las estaciones de metro Puerta de Toledo y La Latina a pocos minutos, así como múltiples líneas de autobús. Además, la zona ofrece una amplia oferta comercial, cultural y gastronómica, lo que convierte a esta propiedad en una opción ideal tanto para residencia habitual como para inversión en alquiler tradicional o turístico. En resumen, esta vivienda es una oportunidad única para adquirir un hogar con historia, encanto y personalidad en una de las zonas más deseadas del centro de Madrid, con el valor añadido de estar en una corrala histórica, reformada y bien cuidada. No lo dudes más. Contacta con Tecnocasa Consulting Estudio Puerta de Toledo S.L. y solicita tu visita. ¡Ven a conocer un rincón único del Madrid más auténtico!",True,good,False,False,4556.0,True,False,True,False,[],False,False,359900.0,€,,,flat,duplex,"Lavapiés-Embajadores, Madrid",Dúplex en calle del Bastero,,,,
107114941,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/9d/d2/1303420822.webp,7114,14,3,3800000.0,flat,sale,320.0,True,4,4,calle Marqués de Monasterio,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4223228,-3.692267,False,https://www.idealista.com/inmueble/107114941/,"Situada en una de las zonas más cotizadas y vibrantes de Madrid, esta impresionante vivienda de 320 m² se encuentra en la tercera planta de un edificio clásico, y se encuentra reformado con las mejores calidades. El equilibrio perfecto entre la esencia de lo clásico y las comodidades modernas. La propiedad cuenta con cuatro amplias habitaciones, todas con su propio baño en suite, lo que asegura máxima privacidad y confort. Cada baño ha sido cuidadosamente diseñado con materiales de lujo, brindando un ambiente sofisticado y elegante. Al ser una planta exterior, la vivienda disfruta de una abundante luz natural y vistas despejadas, lo que aporta una sensación de amplitud y bienestar en todos sus espacios. La reforma integral de la vivienda se ha realizado con las mejores calidades, cuidando hasta el más mínimo detalle para ofrecer una experiencia de vida única. El suelo, las carpinterías, los baños y las instalaciones han sido renovados con un enfoque en el diseño y la funcionalidad. Este inmueble representa una oportunidad excepcional para quienes buscan una residencia de lujo en una ubicación inmejorable, en pleno corazón de la zona de Justicia, cerca de tiendas exclusivas, restaurantes y una gran oferta cultural. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,11875.0,False,False,False,False,[],False,False,3800000.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso en calle Marqués de Monasterio,,,,
107675972,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/dc/9d/1332312945.webp,DG2507,45,,679000.0,chalet,sale,363.0,,4,3,CORREDERAS DE LAS s/n,Madrid,Galapagar,Casco Antiguo,es,,40.5765326,-4.0057563,True,https://www.idealista.com/inmueble/107675972/,"Esta maravillosa propiedad es presentada por Clikasa, la inmobiliaria que te acompaña en cada paso hacia tu nuevo hogar. ¡Ven a explorar todo lo que este lugar tiene para ofrecerte! ¡COMPRA SIN HONORARIOS DE AGENCIA!  ¡Bienvenido a tu nuevo refugio en Galapagar! Imagina vivir en una espectacular casa/chalet independiente, donde el encanto rústico se encuentra con la modernidad. Construida en 1975 y con una sólida base de piedra que refleja su durabilidad, esta joya de 336 m² se alza majestuosamente sobre una generosa parcela de 1.327 m², garantizando la privacidad y la tranquilidad que mereces en un entorno sereno. Al cruzar el umbral de la planta principal, serás saludado por un amplio hall que invita a explorar. El luminoso salón, adornado con una acogedora chimenea, se convierte en el lugar perfecto para reuniones inolvidables y momentos familiares entrañables. La cocina, generosa en espacio y luz, ofrece vistas deslumbrantes al jardín, donde podrás disfrutar de una barbacoa exquisita y refrescarte en la piscina en los días soleados. Con cuatro acogedores dormitorios, dos baños y un aseo, esta casa está diseñada para el confort y la funcionalidad que tu familia requiere. Descubre el encantador salón-comedor en la planta inferior, una sala de ocio a dos alturas que se adapta perfectamente a tus actividades, ya sean relajantes o festivas. La calefacción por gasóleo asegura un ambiente cálido y acogedor en cada rincón durante todo el año, mientras que los armarios empotrados te ofrecen soluciones de almacenamiento ingeniosas para mantener el orden. No dejes pasar la oportunidad de convertir esta maravillosa propiedad en tu hogar ideal. ¡Ven a explorar todo lo que este lugar tiene para ofrecerte! Los datos específicos sobre la finca publicada, pueden ser aproximados, por ello no son vinculantes ni contractuales, se muestran a título informativo. Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",True,good,False,,1871.0,True,False,False,False,[],False,False,679000.0,€,True,True,chalet,independantHouse,"Casco Antiguo, Galapagar",Casa independiente en Correderas De Las s/n,,,,
108682363,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/f9/23/1352364076.webp,BAS-PICASSO,21,1,219900.0,flat,sale,67.0,True,2,1,calle de Pablo Picasso,Madrid,Coslada,Coslada Pueblo,es,,40.42436,-3.5659702,False,https://www.idealista.com/inmueble/108682363/,"++++++BASTIA GESTIÓN INMOBILIARIA+++++++++ OPORTUNIDAD. Se vende fantástico piso de 60m2 con ASCENSOR en la céntrica calle Pablo Picasso de Coslada.  Vivienda totalmente reformada para entrar a vivir. **Características principales: ** - 60 m² útiles perfectamente distribuidos - Cocina amueblada y equipada. - Salón-comedor, con salida a terraza. - 2 habitaciones luminosas (antes3) - 1 baño con plato de ducha. - Terraza.  Completamente reformado.  Caldera nueva recién instalada.  Gas natural individual.  Ventanas climalit blanco  Suelo de Tarima **Ubicación privilegiada: ** Situada en pleno centro de Coslada con todos los servicios al alcance de la mano. **Excelentes comunicaciones: ** - A 5 minutos de Renfe y Metro - Zona perfectamente comunicada con autobuses - Fácil acceso a principales vías: M-40, A-1, A-2 **Servicios cercanos: ** - Centro de Salud a 7 minutos caminando - Colegios e institutos a 5 minutos andando - Supermercados a 2 minutos. Si necesitas financiación, nosotros te buscamos hasta el 100% según perfil, estudio financiero completamente gratuito.  ++++++BASTIA GESTIÓN INMOBILIARIA++++++++.",False,good,False,True,3282.0,False,False,False,False,[],False,False,219900.0,€,,,flat,,"Coslada Pueblo, Coslada",Piso en calle de Pablo Picasso,225000.0,5100.0,2.0,
108790332,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/41/bc/1355202869.webp,Viviendas amuebladas,29,2,1909000.0,flat,sale,158.0,False,3,3,"CL PADILLA, 80",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4306683,-3.6728268,True,https://www.idealista.com/inmueble/108790332/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este impresionante piso en Padilla 80, en el exclusivo barrio de Lista, combina elegancia y modernidad en cada rincón. Con 158 m² construidos, la vivienda ha sido completamente reformada y está lista para estrenar. Disfruta de tres amplias habitaciones, cada una con armarios empotrados, y tres baños que cuentan con acabados de alta calidad. La cocina es un sueño hecho realidad, completamente equipada con electrodomésticos de alta gama y un diseño contemporáneo que hará las delicias de cualquier amante de la gastronomía. El espacioso salón se convierte en el lugar perfecto para compartir momentos inolvidables con amigos y familiares. Además, cuenta con un cuarto de lavado independiente que añade comodidad a tu día a día. Imagina relajarte en tu terraza o balcón, disfrutando del sol gracias a su orientación sur. La calefacción eléctrica y el aire acondicionado garantizan un ambiente agradable durante todo el año. Situado en una planta 2 con ascensor, este piso ofrece la comodidad que buscas en una propiedad de segunda mano en excelente estado. La ubicación es inmejorable, cerca de lugares emblemáticos como el Parque de El Retiro y el Museo Lázaro Galdiano. La famosa Calle Serrano, conocida por sus boutiques de lujo y restaurantes de renombre, está a solo unos pasos. Este barrio vibrante y distinguido ofrece una amplia oferta cultural y de ocio, convirtiendo esta propiedad en una inversión segura en una de las áreas más codiciadas de la capital. ¡No pierdas la oportunidad de vivir en un lugar donde la sofisticación se encuentra con el confort!",True,good,False,True,12082.0,True,False,False,False,[],False,False,1909000.0,€,,,flat,,"Lista, Madrid","Piso en Cl Padilla, 80",,,,
108652042,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/c3/c0/1351120851.webp,CASTELLO,15,3,995000.0,flat,sale,93.0,False,2,3,"calle de Castelló, 34",Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4257311,-3.6812405,True,https://www.idealista.com/inmueble/108652042/,"OCASION. NO TE COBRAMOS HONORIARIOS. Piso ubicado en la CALLE CASTELLO SEMIESQUINA CON CALLE VELAZQUEZ. La vivienda dispone de 93 m² de superficie y está afincada en la tercera planta de un edificio residencial construido en 1920 con ascensor. Su distribución es la siguiente: salón-cocina abierta, amueblada, equipada con horno, vitrocerámica y campana extractora de humos, 2 dormitorios con armarios empotrados y 2 cuartos de baño. Siempre es una inversión rentable, el inmueble está situado en el barrio de Recoletos, en el distrito de Salamanca, siendo esta una zona residencial consolidada, a 190 metros de la estación de metro Velázquez y a 12 minutos andando de la estación de tren Recoletos.  La zona cuenta con varios servicios disponibles como cafeterías, supermercados, teatro, centro de enseñanza, estación de servicio y otros establecimientos comerciales. Localizada a 14 minutos a pie de la Puerta de Alcalá y del Parque de El Retiro. Además, en las inmediaciones se encuentra el Hospital General Universitario Gregorio Marañón a menos de 2 km de distancia. En cuanto al transporte público, la zona dispone de paradas de autobús a pocos metros, y con respecto al transporte privado, ofrece acceso a la M-30 en 9 minutos, así como a otras vías principales en pocos minutos. Con nuestros servicios podrá encontrar la vivienda que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. [IW].",False,good,False,True,10699.0,True,False,False,False,[],False,False,995000.0,€,,,flat,,"Recoletos, Madrid","Piso en calle de Castelló, 34",,,,
108747194,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/53/4c/1353929906.webp,N04-STP-00039,37,5,218000.0,flat,sale,40.0,True,1,1,calle de José María de Pereda,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4289968,-3.64881,False,https://www.idealista.com/inmueble/108747194/,"¿BUSCAS UNA VIVIENDA CON PERSONALIDAD, LUZ Y ALMA PROPIA?  Este piso abuhardillado de 40 m² construidos es justo lo que necesitas.  Una oportunidad única de vivir con estilo en una vivienda muy especial, perfecta para singles o parejas que quieren dejar de pagar alquiler y empezar a invertir en su propio hogar —¡con una cuota igual o incluso menor que un alquiler en la zona! Ubicada en una finca con ASCENSOR, esta vivienda te enamorará por su encanto y su buen estado de conservación.  Cuenta con un DORMITORIO INDEPENDIENTE totalmente revestido en madera, que aporta calidez y un toque único, SALÓN CON COCINA INTEGRADA, equipada con TODOS LOS ELECTRODOMÉSTICOS, encimera y barra auxiliar de MÁRMOL, práctica, elegante y funcional que invita a disfrutar de cada rincón, y un amplio BAÑO EXTERIOR revestido en mármol y con bañera.  La LUZ es una de sus grandes protagonistas: gracias a su orientación y a la ventana de tejado tipo Velux, que garantiza luz y aire fresco durante todo el día. Además, su ventilación cruzada garantiza frescura y bienestar en cualquier época del año. Pero vivir aquí no es solo disfrutar de un piso espectacular, es formar parte de un barrio con vida de verdad. A dos minutos del metro de Quintana, rodeado de comercios locales, supermercados, cafeterías con encanto, y con el Mercado de Ventas a solo 10 minutos caminando. La Plaza de Quintana, con sus terrazas y ambiente animado, está justo al lado, y el Parque El Calero te espera a pocos pasos para tus paseos, deporte al aire libre o momentos de desconexión. Una vivienda diferente, con carácter, con luz, con ubicación privilegiada y con ese “algo” que la hace única. ¿Te imaginas vivir aquí? Es el momento. ¡Ven a verla y da el paso hacia la vida que quieres tener!",True,good,False,True,5450.0,False,False,False,False,[],False,False,218000.0,€,,,flat,,"Ventas, Madrid",Piso en calle de José María de Pereda,,,,
108851296,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/6a/5f/1356976007.webp,H2802414-3,25,1,450000.0,flat,sale,68.0,True,3,1,calle de Ramón Gómez de la Serna,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4826513,-3.726389,False,https://www.idealista.com/inmueble/108851296/,"Homes by Gestilar vende esta excelente vivienda, en periodo de REFORMA, totalmente exterior de 68 m2 construidos con terraza en Fuencarral-El Pardo, una de las zonas más tranquilas y residenciales de Madrid.   La vivienda se caracteriza por su excelente orientación sudoeste, lo que destaca su luminosidad, además cuenta con una distribución muy versátil que ofrece una gran cantidad de posibilidades. Dispone de un amplio salón comedor, en el que se integra una cocina abierta, que se entrega totalmente equipada con electrodomésticos de primeras marcas, 3 dormitorios y 1 baño y un balcón para disfrutar del exterior.   Toda la vivienda da al exterior, lo que garantiza que la entrada de luz natural y la ventilación sean excelentes. Respecto al diseño, una estética moderna y unos acabados y materiales de primera calidad garantizan el máximo confort desde el primer momento.   Ubicado en una de las mejores zonas residenciales de todo Madrid, muy cercana del barrio del Pilar y Mirasierra, cuenta con una enorme variedad de comercios y servicios, con unas excelentes comunicaciones, tanto en transporte público como privado, teniendo muy próximas las estaciones de metro de Lacoma y Avenida de la Ilustración.   ¡Homes by Gestilar somos propietarios de todos nuestras viviendas en venta en Madrid, no cobramos comisiones!   Las imágenes renders, son simulaciones hiperrealistas del proyecto, que pueden sufrir modificaciones motivadas por exigencias técnicas o administrativas.",True,good,False,True,6618.0,True,False,False,False,[],False,False,450000.0,€,,,flat,,"Peñagrande, Madrid",Piso en calle de Ramón Gómez de la Serna,,,,
108839829,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/7a/26/1356638670.webp,,45,3,630000.0,flat,sale,105.0,True,2,2,"AV ISABEL DE VALOIS, 82",Madrid,Madrid,Hortaleza,es,Sanchinarro,40.5006461,-3.6557463,True,https://www.idealista.com/inmueble/108839829/,"¡Descubre tu nuevo hogar en Sanchinarro, Madrid! Este espectacular piso de 105 m² construidos es el refugio perfecto para quienes buscan comodidad y estilo. Con un gran salón luminoso que invita a disfrutar de momentos inolvidables, este espacio se complementa con dos acogedores dormitorios y dos baños modernos. La cocina, completamente equipada y con tendedero, es ideal para los amantes de la gastronomía. La urbanización ofrece un entorno excepcional, con amplias zonas ajardinadas, un parque infantil y una zona de juegos que harán las delicias de los más pequeños. Además, podrás refrescarte en la piscina, mantenerte activo en el gimnasio o jugar al squash en la cancha habilitada. La seguridad está garantizada con vigilancia 24 horas, brindando tranquilidad a ti y a tu familia. El piso cuenta con aire acondicionado, armarios empotrados y calefacción por gas natural, asegurando un ambiente confortable durante todo el año. Situado en la tercera planta, este inmueble exterior goza de una excelente orientación este, lo que permite disfrutar de la luz natural desde primera hora de la mañana. Incluye también una plaza de garaje y un trastero, lo que añade un plus de comodidad a tu día a día. Con acceso adaptado para personas con movilidad reducida y ascensor, este piso se adapta a todas las necesidades. No dejes pasar la oportunidad de vivir en este maravilloso hogar en Sanchinarro. ¡Contáctanos para más información y ven a verlo!",True,good,False,True,6000.0,True,False,False,False,[],False,False,630000.0,€,True,True,flat,,"Sanchinarro, Madrid","Piso en Av Isabel De Valois, 82",,,,
108501867,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/21/98/1346794481.webp,4248,48,en,155000.0,flat,sale,35.0,True,1,1,calle de Miguel Mayor,Madrid,Madrid,Carabanchel,es,Opañel,40.3891949,-3.719673,False,https://www.idealista.com/inmueble/108501867/,"ALTOR ASESORES OFRECE Apartamento del año 2007 ideal como inversión. Es una entreplanta muy alta, cocina incorporada al salón, 1 dormitorio, baño. SE TRATA DE UNA OFICINA REGISTRADA COMO TAL, PERO ACTUALMENTE ACONDICIONADA COMO VIVIENDA. Las primeras tres fotografías son imágenes virtuales (renders) que muestran una propuesta de decoración alternativa para el inmueble. Se encuentra a pocos minutos del Parque Madrid Río donde se puede disfrutar de un magnífico ambiente natural y muy agradable para pasear y practicar deportes. Ubicado al lado de una de las calles más comerciales de la zona, al lado de Antonio López, y Antonio Leyva, donde los comercios y servicios resaltan su atractivo, la zona está rodeada de colegios, centros de salud, zonas verdes, mercados, bancos, tiendas, bares y restaurantes para deleite de visitantes y residentes. A pocos minutos andando se encuentra el nuevo centro comercial Madrid Río 2. Tiene muy próximo ofertas de restauración y cultura, lugares próximos como el Matadero y Naves del Español. Tiene acceso directo a la M30 y fácil acceso a la A42. Tiene a menos de cinco minutos andando el metro De PLAZA ELIPTICA, tiene varias líneas EMT que numerosas paradas de autobuses que comunican con todas las zonas de Madrid. Muy bien comunicado con el Centro de Madrid, Atocha, Retiro, al lado de Legazpi y otros lugares de gran importancia.",False,good,False,True,4429.0,False,False,False,False,[],False,False,155000.0,€,,,flat,,"Opañel, Madrid",Piso en calle de Miguel Mayor,160000.0,5000.0,3.0,
108453772,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/3d/f3/1346005109.webp,VIVEXVICCA&Ntilde;006,39,1,398500.0,flat,sale,116.0,True,3,2,Villanueva de la Cañada,Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,,40.4388273,-4.0009491,False,https://www.idealista.com/inmueble/108453772/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9 %! ¡CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN! En el corazón de Villanueva de la Cañada, LOCATIVO presenta en exclusiva este magnífico piso totalmente reformado (a excepción de uno de los baños), en perfecto estado y listo para entrar a vivir.  Con una excelente distribución en una sola planta, esta primera planta exterior con ascensor cuenta con tres habitaciones amplias y luminosas, dos baños completos —uno en suite con ducha y el otro con bañera—, además de dos terrazas: una exterior con vistas a un bonito parque y otra orientada hacia un patio interior, ideal para disfrutar de la tranquilidad. El salón y la cocina, separados por el recibidor de la entrada, destacan por su amplitud y comodidad. Toda la vivienda ha sido reformada con materiales de calidad, incluyendo ventanas y puertas.  Además, se incluye en el precio una plaza de garaje y un trastero, lo que convierte esta propiedad en una opción muy completa y funcional.  Dispone de aire acondicionado con bomba de calor en el salón y en la habitación principal, lo que aporta confort tanto en invierno como en verano. La ubicación es inmejorable: en una zona residencial muy tranquila, rodeada de parques para niños, perfecta para familias o como inversión, y con todas las comodidades a mano —colegios, supermercados, transporte y buena conexión con Madrid y con toda la zona oeste—. La parada de autobús más cercana está justo al lado del portal, a menos de un minuto caminando. No pierdas la oportunidad de venir a visitarlo, ¡te encantará! ________________________________________ CONSULTE NUESTRA PÁGINA WEB TENEMOS MÁS VIVIENDAS QUE NO ESTÁN EN LOS PORTALES. SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria Facebook: @Locativo Inmobiliaria AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELÉFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELÉFONO: [IW].",False,good,False,True,3435.0,False,False,False,False,[],False,False,398500.0,€,True,True,flat,,"Villanueva de la Cañada, Villanueva de la Cañada",Piso,,,,
108624742,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/1c/df/1350313348.webp,IDM 0999,23,3,750000.0,flat,sale,90.0,False,3,2,calle de Fernán González s/n,Madrid,Madrid,Retiro,es,Ibiza,40.4210216,-3.6744125,True,https://www.idealista.com/inmueble/108624742/,"SWEET HOMES REAL ESTATE Se vende magnifico piso interior reformado entre la zona del Barrio de Salamanca y la zona de Ibiza (Madrid). La vivienda consta de tres dormitorios, salón comedor, dos baños, cocina, calefacción de Gas Natural. El salón comedor es amplio y luminoso por tener ventanas a un patio, las ventanas son de aluminio con aislamiento térmico y acústico, suelos de tarima en toda la vivienda, calefacción centralizada pero ya esta individualizada. La cocina es amplia y tiene mucha zona de trabajo y es bastante luminosa. Los tres dormitorios son amplios y el dormitorio principal es de tipo suite con baño incorporado con plato de ducha y mampara de cristal. Los dos cuartos de baño están completos con ducha y mampara de cristal.",True,good,False,True,8333.0,False,False,False,True,[],False,False,750000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Fernán González s/n,,,,
108318688,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/54/9c/1340544561.webp,01174,24,6,349900.0,flat,sale,92.0,True,3,1,calle de Ocaña,Madrid,Madrid,Latina,es,Aluche,40.3859967,-3.7520576,False,https://www.idealista.com/inmueble/108318688/,"! Magnífico PISO TRES DORMITORIOS! de 92 m2 construidos con plaza de parking en superficie asignada. Corresponde a una 6ªPLANTA en edificio de 6 alturas CON ASCENSOR. Vivienda muy AMPLIA, con excelente DISTRIBUCIÓN: HALL de entrada, COCINA INDEPENDIENTE, SALÓN DE PASO con TERRAZA ABIERTA, 3 DORMITORIOS Y BAÑO COMPLETO. Dispone de CALEFACCION CENTRAL, puertas madera lacadas en blanco, suelos de parqué en dormitorios, tarima en distribuidores y salón, y gres en estancias húmedas VENTANAS DOBLE de aluminio. A/A en salón y dormitorio principal.  INMEJORABLE UBICACIÓN!  En una zona muy tranquila, próxima a diversos comercios, cafeterías, supermercados, colegios e institutos, farmacias, zonas deportivas y centros de salud como el Hospital Gómez Ulla y a diferentes parques. Linea 5 Metro Eugenia de Montijo a 350 metros. Cercanías Renfe Aluche a 700 metros.  Autobuses nº 17, N26 Solicita mas información sin compromiso. ! PARA MÁS INFORMACIÓN CONTACTA CON NOSOTROS! NO PIERDAS LA OPORTUNIDAD!",False,good,False,True,3803.0,False,False,True,True,[],False,False,349900.0,€,True,True,flat,,"Aluche, Madrid",Piso en calle de Ocaña,,,,
