propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,externalReference,newDevelopmentFinished,detailedType.subTypology
108764162,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/5d/9d/1354455755.webp,8,bj,280000.0,studio,sale,65.0,True,0,1,"paseo de la Dirección, 105",Madrid,Madrid,Tetuán,es,Berruguete,40.4608539,-3.7059884,True,https://www.idealista.com/obra-nueva/108764162/,"Promoción Paseo de la Dirección 105 Descubre este encantador complejo residencial compuesto por 6 viviendas de dos dormitorios y 3 estudios con amplio salón-comedor y terraza en el vibrante barrio de Tetuán, con excelentes conexiones de transporte público, tiendas, restaurantes y una amplia oferta de servicios a pocos pasos. Características: •1 o 2 dormitorios acogedores y tranquilos •Amplio salón-comedor luminoso con terraza •Cocina amueblada de diseño moderno y funcional •Electrodomésticos de calidad incluidos •Baño completo •Trastero incluido •Distribución cómoda y bien aprovechada •Acabados de calidad •Bomba de calor Las viviendas cuentan con una cocina amueblada de diseño moderno y funcional, equipada con mobiliario y electrodomésticos de calidad, pensada para disfrutar al máximo de cada momento culinario con comodidad y estilo.  Ofrecemos opciones de uno o dos dormitorios, espacios acogedores y tranquilos diseñados para garantizar el descanso y crear un ambiente sereno, perfecto para relajarse y recargar energías. El salón-comedor destaca por su amplitud y luminosidad, adaptándose a tus necesidades como el lugar ideal para compartir experiencias inolvidables con familiares y amigos. Tetuán es un distrito diverso y dinámico de Madrid que combina historia, cultura y modernidad. Situado al norte de la ciudad, ha experimentado una importante transformación urbana, fusionando zonas tradicionales con nuevas construcciones y ofreciendo una conexión privilegiada con el resto de Madrid. Entorno de Tetuán: Metro de Madrid: •Línea 1 (azul claro): Estaciones como Tetuán, Estrecho y Valdeacederas. •Línea 10 (azul oscuro): Estaciones cercanas como Cuzco y Plaza Castilla. Autobuses EMT: •Numerosas líneas que conectan con puntos clave como Moncloa, Sol, Nuevos Ministerios y Chamartín. Cercanías Renfe: Acceso rápido a estaciones como Nuevos Ministerios y Chamartín, que conectan con líneas de cercanías y trenes de media/larga distancia. Ocio: Zonas comerciales: •Calle Bravo Murillo, una de las principales arterias del barrio, llena de tiendas, supermercados, bancos, farmacias y pequeños comercios. •Cercanía a centros comerciales como La Vaguada o Moda Shopping. Parques y zonas verdes: •Parque Rodríguez Sahagún, ideal para paseos, deporte al aire libre y actividades en familia. •Plazas ajardinadas y pequeñas zonas verdes repartidas por el distrito. Colegios y centros educativos: •Varias escuelas públicas, concertadas y privadas en la zona. •Centros de educación infantil, primaria y secundaria.",False,newdevelopment,True,True,4308.0,True,False,False,False,[],False,False,280000.0,€,flat,"Berruguete, Madrid","Estudio en paseo de la Dirección, 105",,,Bajo A,False,studio
108926387,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/3c/1f/1359157614.webp,8,5,950000.0,flat,sale,88.0,True,3,2,calle de Lope de Rueda,Madrid,Madrid,Retiro,es,Ibiza,40.4175399,-3.6774567,False,https://www.idealista.com/inmueble/108926387/,"IM29858-FR (Fotos referenciales de reformas similares) Property Partners tiene el placer de presentar un magnifico piso exterior de 88 m2 con orientación hacia el este, el cual se encuentra completamente reformado y amueblado. El inmueble dispone de una localización inmejorable, situándose en el barrio de Ibiza, a tan solo unos pasos del parque de El Retiro.  La propiedad cuenta con una distribución de 3 habitaciones y 2 baños. Cabe destacar que el dormitorio principal incluye un baño en suite. Además, la vivienda ofrece un área social abierta y amplia, integrando salón, comedor, y cocina. Esta última, está totalmente equipada. Igualmente, el inmueble posee 2 maravillosos balcones que dan hacia la calle.  Por último, la propiedad incluye aire acondicionado, agua caliente y calefacción individual además de ascensor en la finca.  No dudes en contactarnos para agendar tu visita. Property Partners, simplifica tu cambio. CARACTERÍSTICAS: - Superficie Total Construida: 88 m2 - Superficie Vivienda: 76 m2 - 3 Habitaciones - 2 Baños (principal en suite) - IBI: €583  - Gastos Comunes: €31 / mes ESPECIFICACIONES: - Aire Acondicionado - Amueblado - Balcón - Calefacción Individual - Exterior  - Reformado Ubicación El barrio de Ibiza, en el distrito de Retiro, destaca por ser una zona residencial privilegiada con una localización inigualable. Cuenta con amplias avenidas arboladas, terrazas, bares, y restaurantes. Una de sus características más atractivas es su proximidad al parque de El Retiro. Además, se sitúa cercano al barrio de Goya, en donde se encuentran diversos comercios. Cabe destacar que, dentro y en las cercanías del área, hay numerosas estaciones de autobús y las líneas de metro: L2, L4, L6, y L9.",False,good,False,True,10795.0,False,False,False,False,[],False,False,950000.0,€,flat,"Ibiza, Madrid",Piso en calle de Lope de Rueda,,,79989,,
108771782,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/67/ee/1354659267.webp,25,4,560000.0,flat,sale,160.0,True,4,2,Segunda Fase,Madrid,Tres Cantos,Segunda Fase,es,,40.5970145,-3.7030019,False,https://www.idealista.com/inmueble/108771782/,"Excepcional piso en una de las urbanizaciones más emblemáticas de Tres Cantos Ubicado en una de las zonas más tradicionales y consolidadas de Tres Cantos, este espacioso piso de 130 m² útiles destaca por sus generosos volúmenes, luz natural y distribución funcional, ideal para familias que buscan comodidad y calidad de vida. Al entrar, un amplio hall de recepción da la bienvenida y conduce, por un lado, a una cocina de gran tamaño, equipada con una elegante encimera de mármol brasileño, electrodomésticos de excelente calidad y un espacioso comedor diario, perfecto para el día a día. Desde aquí se accede a una práctica zona de lavadero con a una terraza de servicio de grandes dimensiones. Desde el hall también accedemos a un despacho muy versátil, muy luminoso, lo suficientemente amplio como para instalar dos puestos de trabajo o bien utilizarlo como cuarto dormitorio ya que también tiene un armario empotrado. El salón comedor es amplio y acogedor, con un mueble biblioteca hecho a medida que aporta carácter y funcionalidad. Este espacio se extiende hacia una gran terraza acristalada con vistas despejadas, perfecta para disfrutar en cualquier época del año como sala de estar adicional, zona de lectura o rincón verde. Una puerta independiente separa la zona de descanso, proporcionando privacidad. Un segundo distribuidor, también con armario empotrado muy práctico para abrigos o ropa blanca, da paso a dos dormitorios dobles, ambos con capacidad para dos camas y grandes armarios empotrados. Estos dormitorios comparten un baño completo con bañera. La suite principal es luminosa y espaciosa, con ventanales que dan a la terraza, un armario de gran capacidad y baño completo en suite. Este piso tiene detalles de construcción excelentes y ha sido reformado a través de los años, quitando el gotelé y modernizando baños y cocina.  La vivienda se completa con una plaza de garaje muy cómoda y un trastero de 7 m². Una oportunidad única para vivir en un entorno tranquilo, con espacios amplios y perfectamente aprovechados, en una de las mejores ubicaciones de Tres Cantos. Tres Cantos es una ciudad moderna y planificada, ubicada al norte de Madrid, a solo 20 km de la capital. Diseñada para ofrecer una alta calidad de vida, combina zonas residenciales tranquilas con amplios espacios verdes, excelente dotación de servicios y una comunidad activa y familiar. Cuenta con dos centros de salud y, en 2026, está prevista la inauguración de un nuevo hospital del grupo HM, lo que reforzará aún más su infraestructura sanitaria. En el ámbito educativo y profesional, destaca la presencia de la Universidad CORE, así como sedes de empresas tecnológicas, farmacéuticas y audiovisuales de primer nivel, como Netflix, que ha instalado aquí uno de sus centros de producción europeos. La ciudad dispone de una amplia oferta de instalaciones deportivas municipales, modernas y accesibles, ideales para todas las edades y niveles. Además, Tres Cantos goza de una variada y creciente oferta gastronómica, con restaurantes, bares y terrazas que enriquecen la vida social y cultural del municipio. Bien conectada con Madrid mediante tren de Cercanías, varias líneas de autobuses y principales vías de acceso, Tres Cantos es una opción ideal para quienes buscan un entorno tranquilo, innovador y bien comunicado, sin renunciar a los servicios y comodidades de una gran ciudad.",True,good,False,False,3500.0,True,False,True,False,[],False,False,560000.0,€,flat,"Segunda Fase, Tres Cantos",Piso,True,True,W-030HD6,,
108729984,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/22/64/1353216493.webp,18,,511675.0,chalet,sale,143.0,,3,3,"avenida Estrella Polar, 9005",Madrid,Móstoles,Sur,es,,40.3107523,-3.8507929,True,https://www.idealista.com/obra-nueva/108729984/,"Descubre tu nuevo chalet en Polar Móstoles Residencial, en el PAU – 4. Promoción de 11 viviendas unifamiliares adosadas en régimen de cooperativa. Tipologías de 2 a 4 dormitorios. Disponen de jardín, parking privado para un vehículo y solárium en cubierta.  Disfruta de tu independencia en una vivienda donde la calidad y sostenibilidad es esencial. Pensamos en las necesidades de la vida moderna: estancias amplias, luz natural, eficiencia energética y espacios exteriores privados donde disfrutar en familia.  Las viviendas contarán con acabados de alta gama cuidando el máximo detalle desde la carpintería exterior con aislamiento térmico y acústico, cocinas equipadas con materiales actuales y sistemas de climatización eficientes.",False,,True,,3578.0,True,False,False,False,[],False,False,511675.0,€,chalet,"Sur, Móstoles","Chalet adosado en avenida Estrella Polar, 9005",True,True,9,False,terracedHouse
108926475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/1f/d2/1359162118.webp,8,5,725000.0,flat,sale,63.0,False,2,1,calle de Lope de Rueda,Madrid,Madrid,Retiro,es,Ibiza,40.4192141,-3.6791819,False,https://www.idealista.com/inmueble/108926475/,"QU54251-FR (Fotos referenciales de reformas similares) Property Partners tiene el placer de presentar un maravilloso piso de 63 m2, completamente reformado. El inmueble es interior con orientación hacia el este, y dispone de una ubicación excepcional, en el barrio de Ibiza, a pocos metro del parque de El Retiro. La propiedad ofrece una distribución funcional y moderna, con 2 habitaciones, 1 baño, salón - comedor integrados, y cocina equipada. Cabe destacar que la vivienda se encuentra totalmente amueblada y decorada, lista para ser habitada. Asimismo, la propiedad incluye diversas comodidades; agua y calefacción individual, y aire acondicionado. Además, la finca cuenta con ascensor. No dudes en contactarnos para agendar tu visita. Property Partners, simplifica tu cambio. CARACTERÍSTICAS: - Superficie Total Construida: 63 m2 - Superficie Vivienda: 55 m2 - 2 Habitaciones - 1 Baño  - IBI: €422  - Gastos Comunes: €31 / mes ESPECIFICACIONES: - Aire Acondicionado - Amueblado - Calefacción Individual - Reformado Ubicación El barrio de Ibiza, en el distrito de Retiro, destaca por ser una zona residencial privilegiada con una localización inigualable. Cuenta con amplias avenidas arboladas, terrazas, bares, y restaurantes. Una de sus características más atractivas es su proximidad al parque de El Retiro. Además, se sitúa cercano al barrio de Goya, en donde se encuentran diversos comercios. Cabe destacar que, dentro y en las cercanías del área, hay numerosas estaciones de autobús y las líneas de metro: L2, L4, L6, y L9.",False,good,False,True,11508.0,False,False,False,False,[],False,False,725000.0,€,flat,"Ibiza, Madrid",Piso en calle de Lope de Rueda,,,79992,,
108844924,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/18/f9/1356788548.webp,17,,425000.0,chalet,sale,148.0,,4,3,"calle Sauces, 1",Madrid,Guadalix de la Sierra,,es,,40.7874873,-3.6938598,True,https://www.idealista.com/obra-nueva/108844924/,"Névola es una exclusiva promoción residencial formada por 16 chalets (14 pareados y 2 independientes) situados en Guadalix de la Sierra, un enclave natural único dentro de la Comunidad de Madrid, en plena Sierra de Guadarrama. Este proyecto ofrece un nuevo concepto de hogar: más espacio, más luz, más naturaleza y más calidad de vida, a tan solo 40 minutos de Madrid por la A-1. � Rodeadas de aire limpio y paisajes espectaculares, las viviendas han sido diseñadas para quienes valoran el bienestar, la tranquilidad y el contacto con la naturaleza, sin renunciar a las comodidades modernas. ✨ Distribución y equipamiento: •Superficies amplias y funcionales con distribución moderna •4 dormitorios, incluido uno en planta baja •Dormitorio principal en suite con vestidor y baño privado •2 baños completos + 1 aseo •Cocina abierta al salón con opción a cerrarla •Lavadero independiente •Grandes ventanales con vistas despejadas •Jardín privado y 2 plazas de garaje •Sistema de aerotermia con suelo radiante y refrescante •Alta eficiencia energética (certificación A+) � Interiores luminosos y confortables, diseñados para aprovechar la luz natural y crear ambientes acogedores y versátiles, con materiales de primera calidad. � Zonas comunes pensadas para disfrutar: •Piscinas comunitarias (una para adultos y otra para niños).  •Jardines, huerto compartido y áreas de juego •Parcelas espaciosas con buena privacidad � Ubicación: Guadalix de la Sierra cuenta con todos los servicios (educación, salud, comercio, ocio) y un entorno natural excepcional con microclima propio, ideal para disfrutar del aire libre todo el año. Névola no es solo una promoción de viviendas, es una propuesta de vida: más sana, más libre, más tuya.",False,newdevelopment,True,,2872.0,True,False,False,False,[],False,False,425000.0,€,chalet,Guadalix de la Sierra,"Chalet pareado en calle Sauces, 1",True,True,3,False,semidetachedHouse
108494757,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/fc/dc/1346591645.webp,6,4,461700.0,duplex,sale,100.0,True,3,2,"calle Francisco Largo Caballero, 26",Madrid,Alcobendas,Norte,es,,40.5537554,-3.650864,True,https://www.idealista.com/obra-nueva/108494757/,"Desde GILMAR presentamos un proyecto inmobiliario residencial muy interesante, LC26 ALCOBENDAS Se trata de un edificio construido en el año 2000 en la calle Francisco Largo Caballero, 26 de la ciudad de Alcobendas, en la zona de Valdelasfuentes donde, a pocos metros de la promoción, se encuentra la ciudad deportiva más grande de la zona norte de Madrid, con varios campos de futbol, piscinas, polideportivo, pistas de tenis, pistas multiusos, gimnasio, muy cercano a la estación de cercanías de Renfe Valdelasfuentes y a la estación de metro de Manuel de Falla, lo que hace de su localización la mejor carta de presentación de este proyecto. El conjunto inmobiliario consta de 64 viviendas de 2 y 3 dormitorios, cada una con su trastero anejo, y plaza de garaje incluida en el precio. Las viviendas se distribuyen en 4 portales, con 16 viviendas en cada uno, a razón de 4 viviendas por cada planta, de la primera a la cuarta.  Se está haciendo una profunda rehabilitación en los elementos comunes e instalaciones generales del edificio que incluye, entre otras cosas, una gran actualización en la zona de acceso, portales y descansillos con una imagen más atractiva y actual. De cara a ofrecer unas viviendas muy comerciales a un precio realmente interesante se ha diseñado este proyecto inmobiliario en el que las viviendas se venden en su estado actual, que requiere una reforma interior de las mismas en lo correspondiente a las calidades y acabados.  Para garantizar una mayor economía y un orden en la ejecución de las reformas, reduciendo las molestias al mínimo durante el desarrollo de éstas a los futuros propietarios, se ha considerado indispensable que el futuro comprador contrate la reforma interior de su vivienda con la misma empresa constructora que está ejecutando las obras de las zonas comunes, todo ello sobre un proyecto, presupuesto y plazo de ejecución cerrados y definidos, y con un precio muy ajustado.  Tanto las ventas de las viviendas como la reforma de éstas se van a ir realizando por fases, coincidiendo con cada uno de los portales, de esta forma se pueden realizar los trabajos con más eficacia y se reducen las molestias y plazos de ejecución. Disponemos de piso piloto ya terminado y amueblado para ver como se entregarán las viviendas. Tenemos un acuerdo de financiación con Caixabank. LC26 Alcobendas es una perfecta opción para adquirir una vivienda tanto para uso propio como inversión, ya que existe una gran demanda de este tipo de viviendas en alquiler en esta zona.",False,newdevelopment,True,True,4617.0,True,False,False,False,[],False,False,461700.0,€,flat,"Norte, Alcobendas","Dúplex en calle Francisco Largo Caballero, 26",True,True,3 4º C,False,duplex
108762424,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/42/af/1354395202.webp,7,,495000.0,chalet,sale,172.0,,4,3,"calle Pico de la Miel, 2",Madrid,Miraflores de la Sierra,,es,,40.7639779,-3.7454946,True,https://www.idealista.com/obra-nueva/108762424/,"¡Fase 2 de Adosados ya disponible en La Finca de los Pinarejos! Vive en la sierra norte de Madrid, rodeado de naturaleza y confort Tras el éxito de la Fase 1, lanzamos una nueva parcela de 20 chalets adosados en uno de los entornos más privilegiados de la Comunidad de Madrid. La Finca de los Pinarejos – Adosados Fase 2 te ofrece una oportunidad única para estrenar hogar en un enclave natural, moderno y bien conectado. Viviendas pensadas para disfrutar Cada chalet ha sido diseñado con una arquitectura contemporánea, cuidando cada detalle para ofrecer la mejor calidad de vida: • 4 dormitorios amplios • 3 baños completos • Cocina totalmente equipada • Sistema de aerotermia para mayor eficiencia energética • Jardín privado • Piscina opcional Perfecto tanto como residencia habitual como para segunda vivienda. Una promoción diferente Ubicada en plena sierra norte, La Finca de los Pinarejos combina tranquilidad, naturaleza y una excelente accesibilidad a Madrid. Aquí, tu hogar se convierte en un refugio moderno, sostenible y con todas las comodidades que necesitas.",False,newdevelopment,True,,2878.0,True,False,False,False,[],False,False,495000.0,€,chalet,Miraflores de la Sierra,"Chalet adosado en calle Pico de la Miel, 2",True,True,8,False,terracedHouse
107754300,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/b5/93/1322351436.webp,42,,1599900.0,chalet,sale,840.0,,6,5,travesía del Espino s/n,Madrid,Boadilla del Monte,Urb. este - Montepríncipe,es,,40.3983438,-3.8449822,True,https://www.idealista.com/inmueble/107754300/,"Agencia inmobiliaria en Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE vende ESPECTACULAR Chalet independiente en la exclusiva urbanización MONTEPRINCIPE. La vivienda cuenta con 840m2 y una fabulosa parcela de 4000m2 con piscina y un amplio aparcamiento exterior para seis vehículos.  La vivienda se distribuye en tres plantas, en la primera planta contamos con un amplio recibidor desde donde accedemos a un luminoso patio interior estilo andaluz, contamos con dos dormitorios en planta, un cuarto de baño completo y un despacho. A continuación, contamos con una gran cocina-comedor con salida al jardín y un amplio salón de 100m2 con una terraza acristalada ideal para los meses de frio. En la segunda planta disponemos de un amplio dormitorio secundario (anteriormente dos dormitorios) con baño completo en suite y una gran terraza con maravillosas vistas. También contamos con un luminoso dormitorio principal, un gran vestidor y baño completo con ducha y jacuzzi. Por último, en la planta baja de la vivienda disponemos de un gran espacio diáfano lleno de posibilidades con chimenea y acceso directo al jardín. También disponemos de un baño con sauna, trastero, sala de máquinas y un amplio garaje con capacidad para tres vehículos. En el exterior, contamos con un maravilloso jardín en el que encontramos una gran variedad de árboles frutales, zonas verdes y una pérgola. Montepríncipe cuenta con una inmejorable situación, buenos accesos y un centro comercial con supermercado. Junto con el hospital Montepríncipe y la universidad CEU- San Pablo. Además de un club social con piscina, tenis y pádel de uso exclusivo de los propietarios.  ¡NO PERDAIS LA OPORTUNIDAD DE VENIR A VISITARLO!",True,good,False,,1905.0,False,True,False,False,[],False,False,1599900.0,€,chalet,"Urb. este - Montepríncipe, Boadilla del Monte",Casa independiente en travesía del Espino s/n,,,,,independantHouse
108428981,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/eb/b6/1344596449.webp,14,2,890000.0,flat,sale,102.0,True,2,2,"calle del Marqués de Ahumada, 5",Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4364522,-3.6691461,True,https://www.idealista.com/obra-nueva/108428981/,"Marques de Ahumada 5, un proyecto especial situado en el distrito de Salamanca, barrio de Guindalera 28 viviendas exclusivas que te regalan la posibilidad de vivir en Madrid en su versión mas autentica y sofisticada, sin renunciar al confort y a la intimidad de un hogar diseñado solo para ti. Viviendas de 1 y 2 dormitorios en planta y 2 y 3 dormitorios en planta atico con espectaculares terrazas. El proyecto combina la elegancia de la arquitectura clásica con la vitalidad de la escena cultural contemporánea. Cada inmuebles está pensado y dotado de las mejores calidades para que el cliente sienta el confort y calidad de los mejores proyectos: armarios empotrados vestidos, suelo radiante refrescante, cocinas amuebladas y equipadas con electrodomésticos, ademas de garaje y trastero Disfruta de un residencial con excelentes zonas comunes: terraza chill out, area de coworking, gimnasio, piscina, solárium, sauna y baño turco Vivir en Marques de Ahumada 5, significa disfrutar de una ubicación privilegiada en el corazón de Madrid, con acceso a todos los servicios, transportes, tiendas, restaurantes,.. . Ademas, la ubicación y riqueza histórica del barrio añaden un encanto único a la experiencia de vivir en esta zona.",False,newdevelopment,True,True,8725.0,True,False,False,False,[],False,False,890000.0,€,flat,"Guindalera, Madrid","Piso en calle del Marqués de Ahumada, 5",True,True,2ªE,False,
108729929,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/7f/0c/1353216450.webp,18,,509565.0,chalet,sale,143.0,,3,3,"avenida Estrella Polar, 9005",Madrid,Móstoles,Sur,es,,40.3107523,-3.8507929,True,https://www.idealista.com/obra-nueva/108729929/,"Descubre tu nuevo chalet en Polar Móstoles Residencial, en el PAU – 4. Promoción de 11 viviendas unifamiliares adosadas en régimen de cooperativa. Tipologías de 2 a 4 dormitorios. Disponen de jardín, parking privado para un vehículo y solárium en cubierta.  Disfruta de tu independencia en una vivienda donde la calidad y sostenibilidad es esencial. Pensamos en las necesidades de la vida moderna: estancias amplias, luz natural, eficiencia energética y espacios exteriores privados donde disfrutar en familia.  Las viviendas contarán con acabados de alta gama cuidando el máximo detalle desde la carpintería exterior con aislamiento térmico y acústico, cocinas equipadas con materiales actuales y sistemas de climatización eficientes.",False,,True,,3563.0,True,False,False,False,[],False,False,509565.0,€,chalet,"Sur, Móstoles","Chalet adosado en avenida Estrella Polar, 9005",True,True,4,False,terracedHouse
108665839,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/9e/58/1351546750.webp,11,2,305900.0,flat,sale,102.0,True,3,2,"calle Aluminio, 6",Madrid,Madrid,Villaverde,es,Butarque,40.3527907,-3.6794802,True,https://www.idealista.com/obra-nueva/108665839/,"Presentamos la oportunidad de formar parte de un proyecto de viviendas libres de obra nueva en régimen de cooperativa en una de las zonas con mayor proyección de Madrid.  La futura cooperativa se desarrollará en el Barrio de Villaverde a pocos metros de la estación de Cercanías Villaverde Bajo y estará compuesta por 19 viviendas de 1, 2 y 3 dormitorios, donde la mayoría de ellas cuentan con unas estupendas terrazas.  Es un proyecto único que se ha diseñado como un nuevo concepto de vivienda uniendo vanguardia y modernidad con el objetivo de ser un referente en la renovación del barrio.  Disfruta de una vivienda con todas las comodidades manteniendo la ventaja de vivir en tu barrio de siempre y estando muy bien conectado a través de la red de Cercanías, que te trasportará en 15 minutos hasta el centro de Madrid (Atocha).  Este proyecto no solo busca beneficiar al propietario, sino también formar parte de un cambio hacia una forma de vivir más sostenible y eficiente. Por eso, las viviendas incluyen mejoras como aislamientos térmicos, de luz y de sonido, que ayudan a reducir el consumo de energía y a ahorrar en las facturas, haciendo que el hogar sea más cómodo y responsable con el medio ambiente.  Además, las viviendas están pensadas para adaptarse a cada persona. Se ofrecen diferentes opciones de acabados y distribución, para que cada comprador pueda elegir lo que mejor se ajusta a sus gustos y necesidades reales.  Si deseas obtener más información y pre-inscribirte con elección preferente de vivienda, no dudes en ponerte en contacto con nosotros.  INFOGRAFÍAS ILUSTRATIVAS, CORRESPONDIENTES A PROYECTOS DE CARACTERÍSTICAS Y CALIDADES SIMILARES.",False,newdevelopment,True,True,2999.0,True,False,False,False,[],False,False,305900.0,€,flat,"Butarque, Madrid","Piso en calle Aluminio, 6",,,2º C,False,
108814205,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/ee/4c/1357713080.webp,8,4,314086.0,flat,sale,113.0,True,3,2,"avenida Provisional Ahijones Berrocales Dos, 207",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3705976,-3.5871035,True,https://www.idealista.com/obra-nueva/108814205/,"Tu nueva vida empieza en Los Berrocales: Residencial de vivienda protegida VPPL en régimen de cooperativa   Descubre un nuevo concepto de hogar en uno de los desarrollos urbanísticos más prometedores de Madrid. En Los Berrocales, cada día comienza con más luz, más espacio, más tranquilidad y más futuro.   Residencial El Brezal de los Berrocales es un proyecto de viviendas de 2 y 3 dormitorios, todas con amplias terrazas, garajes y trastero incluidos, diseñadas para ofrecer el equilibrio perfecto entre funcionalidad, confort y diseño.    Podrás elegir entre bajos con jardín, pisos en altura o espectaculares áticos en una urbanización cerrada con piscina y zonas comunes para que disfrutes del máximo ocio y bienestar.   Un barrio nuevo que mira al futuro   Los Berrocales es más que un nuevo barrio, es una nueva forma de vivir Madrid. Situado en el corazón del Sureste, a solo minutos del centro y perfectamente conectado por carretera (A-3, M-45, M-50) y transporte público (líneas EMT, Cercanías y futura estación de Metro L9 e intercambiador), disfrutarás de movilidad total desde el primer día.   Zonas verdes, calles amplias, espacios peatonales, equipamientos escolares, deportivos y comerciales… Todo pensado para el día a día de quienes buscan calidad de vida sin renunciar a nada.   La parcela se ubica en el Sector 3, una zona consolidada y con alto nivel de avance urbanístico, donde ya se prevé la simultaneidad de obras y edificación.    **COMERCIALIZA SERPROCOL  ***Las infografías mostradas son orientativas y carecen de carácter contractual, pudiendo ser variadas por función de las exigencias técnicas, jurídicas o por decisiones tomadas adoptadas en Asamblea. Durante el desarrollo del proyecto, la dirección facultativa por motivos técnicos o administrativos se reserva el derecho de efectuar modificaciones en distribuciones, dimensiones, superficies y materiales, sin que ello suponga disminución en la calidad de los materiales.",False,newdevelopment,True,True,2780.0,True,False,False,False,[],False,False,314086.0,€,flat,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Dos, 207",True,True,3D06,False,
108503010,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/9b/1f/1346821696.webp,30,2,370000.0,duplex,sale,51.0,True,1,1,Barrio Zona Pueblo,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.437238,-3.8181762,False,https://www.idealista.com/inmueble/108503010/,"Moderno Dúplex a Estrenar en Pozuelo de Alarcón Descubre el placer de estrenar vivienda en uno de los municipios más exclusivos de Madrid: Pozuelo de Alarcón. Este espectacular dúplex de obra nueva terminada combina el estilo urbano de un loft de Nueva York con el confort y la eficiencia energética de las construcciones más modernas de Europa. Vivir aquí es como tener un pedazo de Manhattan, pero rodeado la calidez de tener todo a mano. Este dúplex posee diseño contemporáneo, con acabados de lujo y distribución inteligente. Aerotermia con suelo radiante y refrescante: calefacción y refrigeración integradas en el suelo para máxima eficiencia y confort. Split adicional en la planta superior, ideal para climatización personalizada en el área de la cocina. Suelos porcelánicos de alta gama, resistentes y sofisticados. Ventanas de aluminio composite con doble acristalamiento y doble fachada ventilada, para un aislamiento térmico y acústico excepcional. Cocina completamente equipada con electrodomésticos de primeras marcas: horno, microondas, lavadora, nevera, lavavajillas y vitrocerámica. Trastero incluido, perfecto para almacenamiento adicional. Ascensor hasta el sótano, un lujo de comodidad poco común en viviendas con tan pocos vecinos. Un edificio exclusivo, casi privado; con muy pocas viviendas por planta, este edificio ofrece una intimidad y calidad de vida difíciles de encontrar, recordando esos edificios boutique del SoHo o Tribeca donde el diseño y la privacidad van de la mano. Este dúplex es mucho más que un hogar: es un estilo de vida moderno, eficiente, elegante y conectado con lo mejor de vivir en Pozuelo de Alarcón. Pozuelo de Alarcón es una ciudad y un municipio perteneciente a la Comunidad de Madrid, situado en el área metropolitana al noroeste de la capital. Tiene una extensión de 43,2 km2. Y colinda con Aravaca, El Plantío. Este municipio es de los más demandados por su privilegiada ubicación debido s su cercanía al centro de Madrid y al aeropuerto con cómodos accesos a través de las autovías M-503, A-6, M-500 y M-40. También cuenta con tren de cercanías al centro de la ciudad, Atocha, Chamartín, Paseo de la Castellana, Metro Ligero y autobuses. La oferta educativa es inmejorable tanto de colegios privados como el: American school, Britisch School, Kensington; también Liceo Sorolla, Retamar, Escolapios y Universidades como la Complutense, Francisco de Victorian y ESIC. Adicionalmente cuenta con gran cobertura médica con los hospitales de la Zarzuela, Montepríncipe y Puerta de Hierro, Quirón; además de poseer gran oferta comercial y de ocio cercana a la zona.",False,good,False,True,7255.0,True,False,False,False,[],False,False,370000.0,€,flat,"Zona Pueblo, Pozuelo de Alarcón",Dúplex,,,W-0304PJ,,duplex
