propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107730061,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/7b/c3/1321108237.webp,his227RE,29,6,2095000.0,duplex,sale,250.0,True,4,5,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4541775,-3.6796669,False,https://www.idealista.com/inmueble/107730061/,"Olisson Club presenta un espectacular ático dúplex con terraza y vistas privilegiadas en el exclusivo barrio de Hispanoamérica. Ubicado en una finca con piscina, pista de pádel y garaje comunitario, este elegante hogar de aproximadamente 300 m² ofrece un estilo de vida único en una de las mejores zonas de Madrid. La vivienda destaca por su amplitud y distribución impecable. En la planta baja, un luminoso salón-comedor con orientación norte se convierte en el centro de reuniones, acompañado de una cocina independiente totalmente equipada con espacio office. También encontramos tres amplios dormitorios, uno de ellos en suite, y un baño completo para dar servicio a las otras habitaciones. La planta superior es un verdadero refugio de confort, con otro gran salón ideal como family room, que se abre a una encantadora terraza. En este nivel también se encuentra una espectacular suite con vestidor, además de un magnífico porche cubierto, climatizado y con cerramientos, perfecto para reuniones familiares o celebraciones con amigos. Desde aquí se accede a la azotea, donde una terraza privada ofrece vistas inigualables. Este ático cuenta con calefacción individual a gas y aire acondicionado para garantizar el máximo confort durante todo el año. La urbanización ofrece comodidades excepcionales, incluyendo amplias plazas de aparcamiento disponibles en alquiler, piscina comunitaria y pista de pádel. Su ubicación es inmejorable: en la exclusiva zona de Hispanoamérica, junto a El Viso, con una excelente conexión de transporte público gracias a la proximidad de varias líneas de autobús y la estación de metro Colombia a solo cinco minutos a pie. Además, tiene fácil acceso a la M-30 y está rodeado de todos los servicios esenciales, como colegios, supermercados, farmacias, centros de salud, restaurantes y cafeterías. Una oportunidad única para disfrutar de un ático de ensueño en una de las zonas más codiciadas de Madrid. Ubicado en la Zona de Hispanoamérica, frontera con EL Viso, está perfectamente comunicado: A pocos metros de las líneas de autobús y a 5 minutos andando del metro Colombia. Fácil acceso a la M-30. Cerca de colegios, institutos y escuelas infantiles. Todos los servicios al alcance: supermercados, farmacias, centros de salud, restaurantes, cafeterías, peluquerías y mucho más. Una oportunidad única para vivir en una de las mejores zonas de Madrid. [IW].",True,renew,False,True,8380.0,True,False,True,False,[],False,False,2095000.0,€,,,flat,duplex,"Bernabéu-Hispanoamérica, Madrid",Dúplex,Top,,,
108616247,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/1a/d9/1350274627.webp,,36,2,640000.0,penthouse,sale,181.0,True,3,2,"CL MENORCA, 21",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.53521,-3.8912794,True,https://www.idealista.com/inmueble/108616247/,"CAPITAL HOME ALPEDRETE VENDE AMPLÍSIMO Y LUMINOSO ÁTICO, EN EL ÁREA RESIDENCIAL PRÓXIMA AL COMPLEJO EMPRESARIAL EUROPA, EN URBANIZACIÓN CON PISCINA, GARAJE Y TRASTERO.  Nos encontramos ante un piso ubicado en una área residencial próxima a la avenida de atenas, en urbanización cerrada con todos los servicios, se ubica en una última planta con ascensor, orientación este y sur, compuesta por 181m2 construidos, de los cuales a la vivienda le corresponden 162m2 distribuidos en hall recibidor, salón-comedor con salida directa a la terraza principal, cocina con zona de office, área de descanso con tres dormitorios, un baño completo y otro incluido en la suite principal. Además, dispone de plaza de garaje y trastero.  Se distribuye de la siguiente manera; En primer lugar, accedemos por el ascensor o escalera peatonal, encontramos el hall recibidor que distribuye dos áreas, la primera el área social, compuesta por un amplísimo salón-comedor, con salida directa a la terraza y sol de mañana, además, encontramos la cocina completa, con espacio para desayunar en familia, área de office donde se ubica toda la lavandería, almacenaje y la caldera. Todas éstas áreas tienen salida directa a la terraza, perfectamente dispuesta, ideal para eventos en familia o amigos, también para relajarnos y disponer de un espacio de desahogo.  A continuación, nos desplazamos al área de descanso, compuesta por un primer baño completo, dos dormitorios dobles con armarios empotrados, y la suite principal con baño incorporado, todas las estancias con salida directa a otra terraza con orientación sur.  En cuanto a características de la vivienda; Disponemos de calefacción individual de gas natural, aire acondicionado por conducto bomba de frio-calor, saneamiento de PVC, suelos porcelánicos y de parqué, carpintería exterior de aluminio con doble acristalamiento, carpintería interior de madera de roble, paredes en gotelé fino, contamos con orientación este y sur, trastero, garaje y piscina.  Los servicios cercanos son plenos, ubicamos la A-6 a escasos 2 minutos, disponemos de autobuses con las lineas 2 y N903, con una autonomía exquisita de cara al centro de Madrid o la M-50, además, de salida directa al área empresarial de las rozas, junto al área de ocio de Las Rozas Village o Heron City.",False,good,False,True,3536.0,True,False,True,False,[],False,False,640000.0,€,True,True,flat,penthouse,"El Pinar- Punta Galea, Las Rozas de Madrid","Ático en Cl Menorca, 21",Top,,,
107836171,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/84/f9/1347346544.webp, 3501-06820,63,5,489000.0,penthouse,sale,114.0,True,3,2,ronda de Oviedo,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,,40.3696665,-3.5479887,False,https://www.idealista.com/inmueble/107836171/,"Pueden haber muchos ÁTICOS en Rivas pero ninguno como éste. “Para entrar a vivir. Reforma integral ” “Totalmente independiente con una excelente privacidad”. La propiedad tiene dos grandes joyas a destacar únicas en Rivas: 1. La tres fabulosas terrazas que rodean toda la vivienda: una ideal para veladas familiares, otra totalmente cerrada excelentemente aislada estupenda para zona de estudio o gimnasio y la tercera única para almacenaje o huerto en su propio ático. 2. La ubicación: a solo 300 metros del METRO, con parking 24 horas gratuito, zona tranquila y segura accesible a todo tipo de servicios (restauración, supermercados, centros médicos, colegios, institutos, zonas de ocio…), al lado del parque lineal para disfrutar de una gran calidad de vida.  Descubra este espectacular piso totalmente reformado en la codiciada zona de Rivas Vaciamadrid, donde la luz y las vistas panorámicas serán tus compañeras diarias. Imagine despertar cada mañana con la calidez del sol entrando por sus ventanales, ofreciéndote una triple orientación (sur, este y oeste) que baña de luz natural cada rincón de la vivienda durante todo el día. Este hogar le invita a disfrutar del aire libre gracias a sus dos terrazas de ensueño, ambas de más de 40 m². Una de ellas, acristalada, se convierte en un espacio versátil para disfrutar en cualquier época del año, mientras que la otra, abierta al cielo, te permitirá crear tu propio oasis personal para relajarte, cenar al aire libre o simplemente contemplar las vistas. Encontrará una coqueta terraza adicional, inteligentemente aprovechada como zona de almacenaje con una práctica caseta y espacio para un pequeño huerto urbano, perfecto para los amantes de la naturaleza y el bricolaje. El corazón de este hogar late en su cocina de estilo americano, un espacio moderno y funcional, bañado por una luz excepcional, ideal para disfrutar cocinando y compartiendo momentos inolvidables. El confort está garantizado gracias a su sistema de calefacción central e individual, complementado con aire acondicionado para asegurar una temperatura perfecta en cualquier estación. La zona de descanso se compone de tres amplias habitaciones. (de origen eran 4 habitaciones). La suite principal es un verdadero refugio, con su baño privado con ducha. Las otras dos habitaciones comparten un segundo baño completo, ofreciendo comodidad para toda la familia o invitados. El elegante suelo de tarima aporta calidez y sofisticación a cada estancia. Y lo mejor de todo es su precio, ¡una oportunidad que no puede dejar escapar. Rivas-Vaciamadrid es un municipio de la Comunidad de Madrid, situado en la zona este del área metropolitana de Madrid. Se ubica a 15 km de la Puerta del Sol de Madrid y a 21 km de Alcalá de Henares, junto a la A-3. Limita al norte con Madrid (distrito de Vicálvaro) y con San Fernando de Henares, al sur con Arganda del Rey y San Martín de la Vega, al este con Mejorada del Campo y Velilla de San Antonio, y al oeste con Getafe y Madrid (distrito de Villa de Vallecas). Su alta calidad de vida y servicios públicos atraen a vecinos de la capital y el resto del área metropolitana. “Los datos específicos sobre la finca publicada, pueden ser aproximados, por ello no son vinculantes ni contractuales, se muestran a título informativo. “Aviso sobre imágenes: Algunas de las imágenes mostradas en este anuncio han sido generadas mediante inteligencia artificial con fines ilustrativos. Estas imágenes no representan necesariamente la apariencia actual de la propiedad y se proporcionan únicamente como referencia visual.” ""Impuestos y gastos NO INCLUIDOS: ITP o IVA, Notaria, Registro, gestoría, Tasación, etc… Reserve su cita para venir a verlo dentro de nuestro amplio horario y si lo precisa le asesoramos con la financiación.",True,good,False,True,4289.0,True,False,True,True,[],False,False,489000.0,€,,,flat,penthouse,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Ático en ronda de Oviedo,Top,,,
108247907,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/1c/a7/1346066634.webp,RM-2130,37,4,534000.0,flat,sale,70.0,False,2,1,calle de Cartagena,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.438483,-3.6709882,False,https://www.idealista.com/inmueble/108247907/,"¡SIN GASTOS DE AGENCIA! Grupo EXTRA a vende 4ta planta reformada a estrenar. La vivienda cuenta con dos dormitorios amplios, salón y cocina, cuidados todos los detalles con mimo.  Doble orientación este oeste, muy luminoso al ser la última planta, en urbanización con ascensor. La ubicación es inmejorable, al lado de Avenida América, con todo tipo de transporte próximo y salida rápida a m30 y carretera de Barcelona, rodeada de supermercados, colegios y comercios de todo tipo.",False,good,False,True,7629.0,True,False,True,False,[],False,False,534000.0,€,,,flat,,"Guindalera, Madrid",Piso en calle de Cartagena,Top,,,
108533790,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/50/03/1354678136.webp,CA-C266,44,1,980000.0,flat,sale,167.0,True,3,2,calle de Arturo Soria,Madrid,Madrid,Ciudad Lineal,es,Costillares,40.4849327,-3.6643976,False,https://www.idealista.com/inmueble/108533790/,"Grupo EXTRA - SIN HONORARIOS AL COMPRADOR. Vende exclusivo inmueble ubicado en calle de Arturo Soria – Pinar de Chamartín, con reforma de diseño en calidades premium. En su interiorismo convergen tecnología, confort y estilo contemporáneo. Situado en urbanización cerrada, el piso les brinda un conjunto de comodidades excepcionales como GARAJE de acceso directo, PISCINA calefactada y jardín comunitario. Vivienda reformada con materiales de alta calidad, un diseño espacial muy cuidado y unos acabados de lujo, que destacan por su atención al detalle. La renovación abarcó todas las instalaciones, incluyendo una nueva instalación eléctrica con cuadro eléctrico actualizado y la sustitución de la fontanería, canalizada por el techo para facilitar futuras intervenciones. Además, la vivienda está equipada con cableado de fibra óptica y amplificador de señal Wi-Fi, garantizando una conectividad óptima en todos los espacios. Desde un elegante hall de entrada de 10m² se accede al amplio y luminoso salón de 38 m² distribuido en dos ambientes y con salida directa a una TERRAZA privada.  ZONA SOCIAL AMPLIA, CONECTADA Y FUNCIONAL La zona de día destaca por la amplitud y fluidez de sus espacios, gracias a la integración del salón, comedor y cocina, que se comunican de forma funcional manteniendo la identidad de cada ambiente. El salón, con grandes ventanales corridos, se abre a una terraza descubierta de 10 m², ideal para disfrutar del aire libre en un entorno tranquilo. La cocina de estilo Open Kitchen, firmada por ALATRI, presenta un diseño vanguardista en tonos neutros (blanco, negro y gris), con materiales como cristal, acero, silestone y PVC. Su distribución cuadrada incluye ISLA CENTRAL MULTIFUNCIÓN y espacio office para comidas informales. Cocina con área de lavadero integrada en módulo contiguo. ZONA DE NOCHE BIEN DISTRIBUIDA, QUE DESTACA POR SU TRANQUILIDAD Y PRIVACIDAD. Con una distribución muy cuidada se ha conseguido favorecer el confort y la intimidad dentro de la funcionalidad. A la derecha del pasillo, dos dormitorios dobles con armarios empotrados comparten un baño completo. El dormitorio principal cuenta con baño en suite, gran armario corrido de pared a pared y de suelo a techo en la misma línea y diseño que el resto de armarios de la casa. Además, esta zona cuenta con un vestidor equipado interiormente, muy funcional, (antes un tercer baño). CONFORT TÉRMICO Y ACABADOS DE ALTA CALIDAD Climatización por suelo SUELO RADIANTE bajo gres porcelánico, preparado también para sistema de refresco (solo falta la unidad exterior). Con termostato instalado en cada una de las estancias. Cerramientos exteriores Climalit oscilobatientes con rotura de puente térmico, que garantizan un excelente aislamiento. La carpintería interior destaca por sus armarios a medida, de suelo a techo, con líneas puras y totalmente vestidos en su interior. SERVICIOS DEL EDIFICIO Y ZONAS COMUNES - Portería con servicio de conserjería: de lunes a jueves, de 08:00 a 24:00 h; y vigilancia nocturna los fines de semana. - Dos ascensores y dos montacargas por planta (cuatro viviendas por planta). ZONAS COMUNES en Urbanización Cerrada. La propiedad dispone de una cuidada zona común que incluye una PISCINA calefactada, vestuarios equipados, así como un práctico cuarto para bicicletas. El jardín, con césped natural, cuenta con una agradable zona de merendero. Además, se dispone de un espacio adicional para guardar sillas plegables. Excelente comunicación por vehículo privado: acceso directo a Arturo Soria, M-11 (aeropuerto), A-1, M-30, M-607 y Paseo de la Castellana. Rápida conexión con Barrio del Pilar, Las Tablas y Sanchinarro. Por transporte público, a dos minutos del Metro L 1 - L4 y Metro Ligero. Múltiples líneas de BUS. EXTRA NO COBRA HONORARIOS AL COMPRADOR.",False,good,False,True,5868.0,True,False,True,False,[],False,False,980000.0,€,True,True,flat,,"Costillares, Madrid",Piso en calle de Arturo Soria,Top,,,
108180422,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/f7/cb/1336280297.webp,SRN-01,21,4,169900.0,flat,sale,70.0,True,3,1,calle de Andalucía,Madrid,Fuenlabrada,Centro,es,,40.2882084,-3.7978038,False,https://www.idealista.com/inmueble/108180422/,"PISO EXTERIOR Y CON FINANCIACIÓN HASTA EL 100%! La agencia inmobiliaria HOGARES FUENLABRADA VENDE EN EXCLUSIVA piso EXTERIOR de 70m compuesto por 3 amplios dormitorios, salón de paso con acceso a terraza acristalada, 1 baño completo con bañera y cocina independiente. La vivienda dispone de suelos de suelos de parquet, ventanas de aluminio, y cocina equipada! Ubicado en edificio próximo a todos los servicios: colegios, supermercados, zonas verdes y deportivas, centro de salud y a poco más de 10 minutos de Metro Parque Europa! VISÍTALO SIN COMPROMISO, CONSULTA CONDICIONES, TE CONSEGUIMOS LA MEJOR HIPOTECA DEL MERCADO!",True,renew,False,False,2427.0,True,False,True,False,[],False,False,169900.0,€,,,flat,,"Centro, Fuenlabrada",Piso en calle de Andalucía,Top,175000.0,5100.0,3.0
106477139,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/ba/35/1284056921.webp,,19,bj,199000.0,flat,sale,30.0,False,1,1,calle de Lavapiés,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4093646,-3.7031363,False,https://www.idealista.com/inmueble/106477139/,"La Casa Agency Lavapiés gestiona un piso en venta en la calle Lavapiés del multicultural barrio de Lavapiés – Embajadores en Madrid centro. El inmueble se encuentra en un edificio del año 1900 que cuenta con la ITE favorable pasada el 15 de octubre del 2020. Este piso se ubica a solo 6 minutos andando del Museo Nacional de Arte Reina Sofía y se distribuye en las siguientes estancias: - Salón con cocina americana, - Dormitorio en altillo y - Cuarto de baño completo. La vivienda se encuentra en buen estado y actualmente se alquila por cortas estancias con buena rentabilidad. Este inmueble es una buena opción para adquirir tu primera vivienda o para hacer una pequeña inversión. Cabe destacar que el barrio de Lavapiés – Embajadores cuenta con una gran variedad de servicios sociales, de salud, educativos, financieros, gastronómicos, culturales y de ocio. Así como comerciales, con 2 mercados municipales, varios supermercados de las principales franquicias y múltiples comercios locales de proximidad con una gran variedad de productos. Además, este piso en venta en la calle Lavapiés está situado en una zona con una excelente comunicación. Ya que muy cerca se encuentran varias estaciones de Metro de Madrid y de Cercanías Renfe. Asimismo, circulan por la misma varias líneas de autobuses de la EMT. Y existen varios aparcamientos en las proximidades, tanto públicos como para residentes. También dispone de acceso fácil y cómodo a las principales vías de salida y entrada a Madrid. ¡Contáctanos: aprovecha esta oportunidad!",False,good,False,False,6633.0,True,False,True,False,[],False,False,199000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Lavapiés,Top,,,
108711085,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/3c/7b/1352854705.webp,W-V-1967,43,4,659000.0,flat,sale,62.0,True,1,1,"calle de Villanueva, 2",Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4227206,-3.6900329,True,https://www.idealista.com/inmueble/108711085/,"�️ Exclusiva vivienda reformada en Recoletos – A un paso del Retiro y la Milla de Oro ¡Oportunidad única en pleno centro de Madrid! Se vende esta elegante vivienda completamente reformada, muy luminosa y exterior, situada en una cuarta planta de un edificio representativo, ubicado entre la Puerta de Alcalá, el Parque del Retiro y la Milla de Oro madrileña. � Ubicación inmejorable en el exclusivo barrio de Recoletos, rodeado de comercios de lujo, zonas verdes y los mejores servicios. A tan solo unos pasos de las estaciones de Serrano, Retiro, Colón y Banco de España, y con la estación de Recoletos justo en la puerta. � Distribución moderna y funcional: Hall de entrada Salón-comedor amplio con grandes ventanales exteriores Cocina americana de diseño, totalmente equipada Dormitorio independiente con gran armario empotrado Baño completo con acabados de alta calidad ✨ Calidades destacadas: Suelos de tarima Ventanas Climalit Iluminación LED Paredes lisas Aire acondicionado y calefacción central � Edificio en perfecto estado, con ITE favorable, portero 24h todo el año, ascensores, servicio de lavandería y opción de plaza de garaje en la misma finca. � Gran potencial como inversión: Por su ubicación y características, la vivienda es ideal tanto para vivir como para alquiler turístico o corporativo, en una de las zonas más demandadas y exclusivas de Madrid. � En World Gestión Inmobiliaria te ofrecemos además servicios de reformas, interiorismo y financiación a medida. � Llámanos y agenda tu visita. Vive o invierte en una propiedad única en el corazón de Madrid.",False,good,False,True,10629.0,True,False,True,False,[],False,False,659000.0,€,,,flat,,"Recoletos, Madrid","Piso en calle de Villanueva, 2",Top,,,
108592156,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/70/87/1349381331.webp,8879PV-M,64,,579500.0,chalet,sale,375.0,,4,5,calle Las Flores,Madrid,Parla,La Ermita,es,,40.2361971,-3.7737941,False,https://www.idealista.com/inmueble/108592156/,"Mr. House Real Estate pone a tu disposición LA MEJOR CASA INDEPENDIENTE A LA VENTA del municipio de Parla ¡CON HONORARIOS INCLUIDOS! En esta ocasión te ofrecemos un fabuloso CHALET INDEPENDIENTE en el barrio de ""La Ermita"", uno de las zonas residenciales más cotizadas de Parla. Se trata de una vivienda de unos 375m2 construidos sobre una PARCELA ÚNICA de algo más de 420m2. Se distribuye de la siguiente forma: - PLANTA BAJA: Dispone de gran salón-comedor con techos abovedados en punta, lo que le aporta una altura y amplitud espectaculares. Amplísima cocina con zona de comedor y numeroso almacenaje. Además, dispone de DOS IMPRESIONANTES DORMITORIOS, uno de ellos con baño en suite, y otro baño completo de cortesía. Además encontramos los distintos accesos a las zonas externas de la vivienda. - PLANTA PRIMERA: Cuenta con dos dormitorios dobles de gran tamaño, pudiendo incluso utilizar alguno como salón de invierno, y un baño completo. También encontramos los accesos a terrazas. - PLANTA SÓTANO: amplio garaje para un mínimo de 4 vehículos, aseo, cocina, cuarto de calderas y salón de verano.  En las zonas exteriores encontramos una zona de almacenaje totalmente cerrada, zonas ajardinadas y soladas y AMPLIA PISCINA DE OBRA. La piscina lleva un tiempo sin funcionamiento, desconociendo el estado de la depuradora y su aislamiento. Además, la parte de fuera está equipada con rejas en todos los accesos, iluminación, tomas de agua y ducha de piscina. Este inmueble ya tiene más de 20 años pero fue construido con unas CALIDADES EXTRAORDINARIAS, disponiendo de ventanas de climalit, carpintería maciza, CALEFACCIÓN de gasoil en toda la vivienda, aire acondicionado en estancias principales, suelos de granito y un largo etcétera.  SOLICITA MÁS INFORMACIÓN SIN COMPROMISO! En Mr. House Real Estate TE OFRECEMOS LAS MEJORES SOLUCIONES! Mr. House 房地产为您带来 Parla 市镇最好的独立别墅出售，佣金已包含在价格中！ 这次我们为您隆重推荐位于 “La Ermita” 社区的一栋精美 独立别墅，该社区是 Parla 最受欢迎、最有价值的住宅区域之一。房屋建筑面积约 375 平方米，坐落在一块面积超过 420 平方米 的 稀缺地块 上。房屋布局如下： 底层：设有超大客厅，尖拱形的高挑天花板，空间开阔，通风采光极佳。厨房面积宽敞，配有就餐区和大量储物空间。此外，底层设有 两间超大卧室，其中一间为套房，带有独立卫生间，另有一间完整客用卫生间。通过底层可方便出入房屋的各个外部区域。 一楼：设有两间超大双人卧室，空间灵活，部分房间也可作为冬季客厅使用，另有一间完整卫生间。一楼还带有阳台和露台出入口。 地下室：宽敞的私人车库，至少可容纳 4 辆汽车，设有卫生间、厨房、锅炉房和夏季起居区。 外部配备：封闭式储物间、园林绿地、铺装露台以及 大型砖砌游泳池。目前游泳池暂未启用，设备如水泵和保温系统状态未知。此外，户外所有出入口均安装了防盗栏杆，配有照明、水源和户外淋浴设施。 虽然该房屋已有 20 多年历史，但建筑品质非常优异，配备了 双层中空玻璃窗、实木门窗、全屋柴油供暖系统、主要房间空调、花岗岩地板 等众多高端配置。 欢迎随时联系我们了解更多信息，无需任何购房压力！Mr. House 房地产，始终为您提供最专业、最优质的房产服务！.",False,good,False,,1545.0,False,False,True,True,[],False,False,579500.0,€,True,True,chalet,independantHouse,"La Ermita, Parla",Casa independiente en calle Las Flores,Top,,,
108446762,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/02/af/1351144962.webp,,31,3,419900.0,duplex,sale,133.0,True,2,2,calle Antonio de Nebrija,Madrid,Alcobendas,Norte,es,,40.5550778,-3.6494191,False,https://www.idealista.com/inmueble/108446762/,"HOGARES ALCOBENDAS VENDE EN EXCLUSIVA fantástico tercer piso en una de las mejores zonas del municipio, próximo a todo tipo de servicios, colegios, zonas verdes, parques infantiles, paradas de autobús, estación de Renfe, parada de metro, supermercados, etc. La VIVIENDA se distribuye de la siguiente manera: EN EL PRIMER PISO: - Encontramos nada más entrar un pasillo distribuidor que reparte las estancias de la cocina, aseo y salón.  - En la cocina contamos con una salida a una zona de lavandería con un amplio tendedero y ventanas para favorecer una mayor eficiencia energética y aislamiento. - Aseo para dar servicio a las visitas. - Salón-comedor con un amplio ventanal con orientación sur, aire acondicionado con bomba de calor, toldo y persiana. EN EL SEGUNDO PISO: - Un baño completo para dar apoyo a las dos habitaciones de la planta. -Espacio distribuidor fácilmente pivotable como oficina, sofá o cama de apoyo. -Dormitorio individual con orientación norte. - Dormitorio principal con aire acondicionado con bomba de calor y orientación sur. La URBANIZACIÓN contiene: - Conducto de basuras via neumatica. - La vivienda dispone de 1 PLAZA DE GARAJE Y TRASTERO, incluidas en el precio. NO PIERDAS LA OPORTUNIDAD, Y VEN A VER LA VIVIENDA SIN COMPROMISO. ¡FINANCIACIÓN 100%!",False,good,False,True,3157.0,True,False,True,False,[],False,False,419900.0,€,True,True,flat,duplex,"Norte, Alcobendas",Dúplex en calle Antonio de Nebrija,Top,,,
107835591,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/68/db/1341164344.webp,,19,4,290000.0,flat,sale,67.0,False,2,1,plaza de Lavapiés,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.409707,-3.7011027,False,https://www.idealista.com/inmueble/107835591/,"¡Descubre una magnifica oportunidad en el corazón de Madrid!  Este encantador piso se encuentra en el vibrante barrio de Lavapiés. Cuenta con una ubicación inmejorable, justo frente a la Plaza de Lavapiés, que te permite disfrutar de la auténtica esencia multicultural de la zona, una infinita variedad gastronómica y estando estupendamente conectado. Este piso es una oportunidad única si deseas invertir, ofreciendo una muy buena rentabilidad. O bien, para convertirse en tu nuevo hogar en el futuro. Se encuentra rodeado de una gran variedad de servicios, incluyendo comercios, mercados municipales, supermercados, y una excelente oferta cultural y educativa. La propiedad está perfectamente comunicada, a tan sólo 30 metros del Metro Lavapiés, Cercanías Renfe y líneas de autobuses que te permitirán moverte con facilidad por la ciudad. Ubicado en una finca histórica de 1900, este acogedor piso en la cuarta planta combina el encanto del pasado con las comodidades modernas. Con 67 m² construidos y 58 m² útiles, el diseño inteligente maximiza el espacio. Al entrar, te recibe un acogedor recibidor que da paso a un amplia cocina-comedor integrada, perfecto para disfrutar de momentos inolvidables. El inmueble cuenta con dos dormitorios, uno de ellos con armario empotrado para mayor comodidad. Posee un amplio cuarto de baño completo, con plato de ducha y ventana, ofrece funcionalidad y confort. No dejes pasar esta oportunidad de formar parte de una de las zonas más dinámicas y cotizadas de Madrid.  ¡Ven a visitarlo y descubre todo lo que tiene para ofrecer!",False,good,False,False,4328.0,True,False,True,False,[],False,False,290000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en plaza de Lavapiés,Top,,,
108406642,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/ee/b4/1343820747.webp,,31,bj,223000.0,flat,sale,33.0,False,1,1,calle del Limón,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4280314,-3.7118759,False,https://www.idealista.com/inmueble/108406642/,"Encanto, historia y ubicación privilegiada en pleno centro de Madrid Piso en venta en Calle del Limón – Barrio de Universidad / Conde Duque La Casa Agency Lavapiés presenta esta acogedora vivienda en planta baja, ubicada en la emblemática Calle del Limón, una calle con historia y personalidad propia, en el vibrante barrio de Universidad, también conocido como Malasaña-Conde Duque, uno de los enclaves más solicitados y carismáticos de la capital. Detalles del inmueble: � 33 m² construidos / 27 m² útiles � 1 dormitorio independiente � Salón cómodo y funcional � Cocina completamente equipada � Baño completo e independiente La vivienda, aunque interior, goza de una excelente ventilación cruzada que favorece la circulación del aire y permite la entrada de luz natural, creando un ambiente fresco, saludable y sorprendentemente luminoso para su tipología. Su distribución compacta está pensada para aprovechar cada metro al máximo, lo que la convierte en una opción ideal como primera vivienda, inversión de alquiler o apartamento turístico. Una calle con alma y personajes ilustres La Calle del Limón es una pequeña joya en pleno centro, tranquila pero perfectamente conectada con los principales ejes de la ciudad. Debe su nombre a un limonero que, según los registros históricos, crecía en el jardín de la residencia de Don Joaquín de Peralta en el siglo XVIII. Además, en esta misma calle nacieron y vivieron personalidades como el célebre Pedro Chicote, pionero de la coctelería en España, el escritor Eugenio Noel, y trabajó también el histórico Pablo Iglesias, fundador del PSOE, quien desarrolló parte de su actividad en una imprenta local. Un entorno vibrante: entre la historia y la cultura contemporánea Ubicado a solo unos pasos del Centro Cultural Conde Duque, uno de los espacios culturales más activos y versátiles de Madrid, con una programación continua de exposiciones, conciertos, cine, danza, teatro y actividades para todos los públicos. El antiguo cuartel reconvertido en centro cultural es hoy punto de encuentro de la vida artística madrileña y un valor añadido para quienes desean vivir rodeados de cultura e inspiración. Además, el barrio está lleno de vida gracias a su oferta de cafeterías de autor, restaurantes de cocina internacional, librerías, mercados urbanos y tiendas independientes, todo ello enmarcado en un entorno lleno de historia, con calles estrechas, edificios con encanto y una atmósfera bohemia y moderna al mismo tiempo. Comunicaciones y servicios Excelentes conexiones de transporte público: varias líneas de metro (Noviciado, San Bernardo, Ventura Rodríguez) y autobuses cercanos. Cercanía a puntos estratégicos como Gran Vía, Plaza de España y el Parque del Oeste. Todos los servicios a mano: supermercados, centros de salud, gimnasios, centros educativos y más. Una propiedad con carácter, perfecta para quienes valoran la ubicación céntrica, la historia local y el estilo de vida urbano y cultural. No dejes pasar esta oportunidad única de vivir o invertir en una de las zonas más singulares de Madrid.",False,good,False,False,6758.0,True,False,True,False,[],False,False,223000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle del Limón,Top,,,
