propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,hasLift,district,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108523320,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/ef/9f/1353579909.webp,LCM37305,20,239000.0,flat,sale,80.0,4,1,calle Tintas,Madrid,Madrid,es,40.3881589,-3.7392865,False,https://www.idealista.com/inmueble/108523320/,"¡DISFRUTA DE 40m2 DE TERRAZA ÁTICO! PISO PARA REFORMAR CON EXCELENTE UBICACIÓN Y MUCHAS POSIBILIDADES: Te presentamos este piso para reformar con una distribución fantástica y muchísima luz natural, ideal para diseñarlo a tu gusto y convertirlo en tu próximo hogar o inversión. Superficie de vivienda según Catastro: 74m² Se distribuye en: - 4 habitaciones - Salón - Cocina - Baño Además, el edificio cuenta con una azotea compartida en la parte superior, perfecta para disfrutar de vistas despejadas. VENTAJAS DE LA VIVIENDA: • Excelente distribución y amplitud • Luz natural durante todo el día • Finca muy tranquila • Edificio con ITE favorable UBICACIÓN ESTRATÉGICA: A escasos metros de: Metro Vista Alegre (L5) y a 10 minutos andando de Oporto (L6) Líneas de autobús: 34, 35, 55, N16, N17, N26, 481 y 486 A solo 10 minutos caminando del Hospital Central de la Defensa Gómez Ulla Además, a tan solo 7 minutos andando, bajando por Ramón Sainz, llegarás a la calle General Ricardos para disfrutar de los Jardines de los Palacios de la Finca Vista Alegre, un entorno natural e histórico que te cautivará. VEN A VISITARLO SIN COMPROMISO Te esperamos en LA CASA AGENCY, Calle de Matilde Hernández 98. Horario de atención: • Lunes a viernes: 10:00h - 14:00h y 17:00h - 20:30h • Sábados: 10:00h - 14:00h ¡No dejes pasar esta oportunidad! Llámanos y descubre todo lo que este piso puede ofrecerte.",True,renew,False,2988.0,True,False,False,False,[],False,False,239000.0,€,,,flat,,"Vista Alegre, Madrid",Piso en calle Tintas,Destacado,2,True,False,Carabanchel,Vista Alegre,,,
108817641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/cc/2e/1356006676.webp,3154,24,1100000.0,flat,sale,111.0,2,2,calle del Conde de Peñalver,Madrid,Madrid,es,40.4271983,-3.6742694,False,https://www.idealista.com/inmueble/108817641/,"Te presentamos esta elegante vivienda exterior ubicada en la primera planta de un distinguido edificio en la Calle Conde de Peñalver, una de las zonas más codiciadas del barrio de Salamanca, Madrid. Con una superficie construida de 111 m², esta propiedad ha sido recientemente adaptada a uso residencial y destaca por su excelente distribución:  Espacioso salón con cocina integrada ideal para crear un ambiente moderno y funcional, dos amplios dormitorios, uno de ellos tipo suite con vestidor y baño privado. Un segundo baño completo, perfecto para invitados o para el segundo dormitorio. Gran luminosidad gracias a su orientación exterior y a sus ventanales que dan a la calle.  Situada a tan solo unos pasos de la calle Goya y del Parque del Retiro, la vivienda disfruta de una ubicación privilegiada, rodeada de comercios, restaurantes, servicios y una excelente conexión con transporte público.  Ideal tanto para residencia habitual como para inversión de alta rentabilidad en una de las zonas con mayor demanda de Madrid.",False,good,False,9910.0,True,False,False,False,[],False,False,1100000.0,€,,,flat,,"Goya, Madrid",Piso en calle del Conde de Peñalver,Destacado,,True,True,Barrio de Salamanca,Goya,,,
107616401,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/b3/63/1317719500.webp,DRC38,49,2990000.0,flat,sale,200.0,3,4,"calle de Don Ramón de la Cruz, 38",Madrid,Madrid,es,40.4287675,-3.6817369,True,https://www.idealista.com/inmueble/107616401/,"Ubicado en el corazón del prestigioso Barrio de Salamanca, este impresionante piso reformado por el renombrado arquitecto Juan Bengoa es una obra maestra de diseño y sofisticación. Inspirado en el estilo de los años 70, este hogar es un reflejo perfecto del periodo de transición entre la modernidad de mediados de siglo y el posmodernismo individualista. La vivienda, de unos 200 m2 construidos, con una distribución armoniosa y funcional, cuenta con tres amplios dormitorios, cada uno con su propio baño en suite, proporcionando la máxima comodidad e intimidad, aseo de invitados y cocina independiente con zona de lavandería independiente. El salón, con grandes ventanales de suelo a techo, inunda los espacios con luz natural. La reforma ha respetado y potenciado la esencia de los años 70 con una paleta de colores neutros, formas orgánicas e inspiración retro. Los espacios están diseñados con líneas limpias y curvas suaves, logrando un equilibrio entre el minimalismo modernista y la expresividad posmoderna.  La mezcla de texturas y materiales de alta calidad es protagonista en esta vivienda, donde se combinan piedra, cerámica y ladrillo para generar una riqueza visual única.  El suelo de microcemento y madera en tonos claros aporta amplitud y continuidad a los espacios, mientras que los patrones gráficos y geométricos en la decoración refuerzan el carácter exclusivo del hogar. Edificio representativo con portero (vive en la finca), ascensor principal y dos montacargas. Una oportunidad única para vivir en una obra de arte atemporal.",True,good,False,14950.0,True,False,False,False,[],False,False,2990000.0,€,,,flat,,"Recoletos, Madrid","Piso en calle de Don Ramón de la Cruz, 38",Destacado,4,True,True,Barrio de Salamanca,Recoletos,,,
108521275,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/ec/73/1347381238.webp,,25,229800.0,flat,sale,72.0,3,1,plaza Hilanderas,Madrid,Madrid,es,40.3781793,-3.7342825,False,https://www.idealista.com/inmueble/108521275/,"Madridpisos vende vivienda, totalmente exterior y muy luminosa de doble orientación, con reforma a estrenar, en segunda planta con ascensor, dispone de 72 m², repartidos en hall recibidor, 3 dormitorios, uno de ellos con armario empotrado, salón cocina y baño con ventana. La vivienda dispone de instalación eléctrica nueva, suelos en tarima, paredes en liso, cerramientos en aluminio blanco de climalit oscilobatientes, puertas y rodapié en blanco, al igual que los marcos de las puertas, aire acondicionado en salón 2 de las habitaciones y puerta blindada. Ubicada en barrio consolidado y rodeada de todos los servicios y múltiples zonas verdes, dispone además de unas excelentes comunicaciones gracias a la presencia de varias líneas de autobús en las inmediaciones y de la presencia de la estación de metro de “Abrantes” de la línea 11 de la red de metro de Madrid a 500 metros del portal.",False,good,False,3192.0,True,False,False,False,[],False,False,229800.0,€,,,flat,,"Abrantes, Madrid",Piso en plaza Hilanderas,Destacado,2,True,True,Carabanchel,Abrantes,238800.0,9000.0,4.0
108017784,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/45/ee/1331351875.webp,,36,270000.0,flat,sale,75.0,2,2,calle Sierra,Madrid,Getafe,es,40.3007419,-3.730504,False,https://www.idealista.com/inmueble/108017784/,"Inmobiliaria Joyca te presenta está exclusiva y moderna vivienda con materiales de primera y una excelente ubicación. este inmueble cuenta con dos amplios dormitorios y dos modernos baños completos, perfectos para disfrutar de la comodidad y el estilo. El salón/comedor es un espacio luminoso que invita a compartir momentos inolvidables con familia y amigos, mientras que la cocina abierta, equipada con zona de lavandería, se convierte en el corazón del hogar. Los acabados son de primera calidad, desde las ventanas de Climalit motorizadas hasta la carpintería de última tendencia. Además, el sistema de calefacción y aire acondicionado por conductos garantiza un ambiente perfecto durante todo el año. La iluminación LED ecológica y el agua caliente por aerotermia son detalles que reflejan un compromiso con la sostenibilidad. Ubicado en un barrio consolidado, tendrás acceso a todos los servicios que necesitas: supermercados, colegios, hospitales y universidades están a solo unos pasos. Las excelentes comunicaciones, con tren, metro y autobuses, así como accesos rápidos a las principales carreteras (A4, A42, M45, M50), hacen que moverte por la ciudad sea un placer. No pierdas la oportunidad de vivir en un espacio que combina diseño moderno y funcionalidad.  Además! el mobiliario y electrodomésticos de primeras marcas incluidas en el precio.   ¡Ven a visitar tu futuro hogar y déjate enamorar.",True,good,False,3600.0,True,False,False,False,[],False,False,270000.0,€,,,flat,,"Getafe Centro, Getafe",Piso en calle Sierra,Destacado,bj,True,False,Getafe Centro,,285000.0,15000.0,5.0
108632319,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/05/d3/1350514354.webp,RP1212025139438,20,212000.0,flat,sale,44.0,1,1,calle de Juan Antón,Madrid,Madrid,es,40.4099803,-3.735971,False,https://www.idealista.com/inmueble/108632319/,"Descubre esta encantadora vivienda parcialmente reformada, ideal para quienes valoran la comodidad, la luz natural y una excelente ubicación. Situada en una segunda planta, junto al Paseo y a escasos metros del Metro Alto de Extremadura (L6), este piso de 44 m² construidos ofrece una distribución pensada para aprovechar al máximo cada espacio. Originalmente de dos dormitorios, la vivienda ha sido rediseñada para ofrecer un amplio dormitorio principal, ganando en amplitud y confort. Cuenta con un luminoso salón, cocina independiente y un baño completo. Aunque es interior, disfruta de una excelente luz natural gracias a su orientación y altura. La ubicación es uno de sus grandes atractivos: muy bien comunicada por metro y varias líneas de autobús (31, 33, 36, 39 y 65); acceso directo a la A-5 y conexión con la M-30; rodeada de supermercados, farmacias, colegios, centros de salud, zonas verdes, comercios de barrio y una amplia oferta de restauración. Ya sea como primera vivienda o como inversión, esta propiedad reúne todas las ventajas para convertirse en tu próxima gran decisión. ¿Vas a dejar pasar esta oportunidad? ¡Ven a visitarla y enamórate de tu futuro hogar! Los precios ofertados no comprenden los tributos (Impuesto de Transmisiones Patrimoniales), ni los gastos notariales y registrales relativos a la compraventa, ni la comisión de intermediación que satisface el comprador. Puedes ver más inmuebles en.",False,good,False,4818.0,True,False,True,False,[],False,False,212000.0,€,,,flat,,"Puerta del Ángel, Madrid",Piso en calle de Juan Antón,Destacado,2,False,False,Latina,Puerta del Ángel,220000.0,8000.0,4.0
108282981,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/a0/df/1347267124.webp,,62,284900.0,duplex,sale,80.0,3,1,calle Santa Prisca,Madrid,Madrid,es,40.4250643,-3.6487458,False,https://www.idealista.com/inmueble/108282981/,"Grupo Alameda Inmobiliaria vende fantástico piso completamente reformado en la zona de la Elipa, el piso está para no hacerle absolutamente nada. La vivienda consta de 80 metros según catastro. Está dividido en dos plantas que estarían distribuidas del siguiente modo: En primera planta tiene justo en la entrada, un salón con mucha luz y muchas posibilidades, en el mismo hay aire acondicionado. La cocina está integrada en el salón, totalmente equipada con electrodomésticos a medida. La fontanería está recién cambiada. En la última planta tenemos 3 habitaciones amplias, con mucha luz, el cuarto de baño completamente reformado, se hizo todo. Además tienen un hueco ideal para aprovechar el hueco de la escalera. Si hablamos de las calidades: tiene las ventanas cambiadas de toda la casa, la fontanería hecha, la electricidad también, puerta de seguridad, tarima y aire acondicionado en la zona. En cuanto a la comunicación, tenemos el metro a escasos 50 metros y todos los autobuses que pasan por Marqués de Corbera, al estar en prácticamente la avenida, tenemos toda clase de negocios. Servicios en general tenemos el CEIP Leopoldo Alas, el CEIP Gustavo Adolfo Becquer o la Biblioteca pública de la Elipa. Si hablamos de acceso, tenemos cerca la Avenida García Noblejas, la M23, la E5 y la M30. La zona de alrededor es ajardinada, por lo que se puede huir un poco de lo que es la gran ciudad. ¡No pierdan la oportunidad de venir a verlo! Prácticamente, coger las llaves y entrar. Financiación de hasta el 95%.",False,good,False,3561.0,True,False,False,False,[],False,False,284900.0,€,,,flat,duplex,"Ventas, Madrid",Dúplex en calle Santa Prisca,Destacado,bj,True,True,Ciudad Lineal,Ventas,294900.0,10000.0,3.0
107354047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/56/3a/1310460278.webp,,49,849000.0,chalet,sale,332.0,5,4,paseo de Emilia Alarcos,Madrid,Torrelodones,es,40.5772638,-3.9380969,False,https://www.idealista.com/inmueble/107354047/,"TECNOCASA TORRELODONES VENDE EN EXCLUSIVA: Lujoso chalet en parcela de 661 m2 y 332m2 construidos situado en la prestigiosa Urbanización Torrealta, reconocida en Torrelodones por su máxima seguridad y privacidad. La finca se divide en dos cómodas plantas que cuentan con 5 dormitorios y 4 baños que se distribuye de la siguiente manera: En la planta baja, un amplio distribuidor da acceso a un luminoso salón comedor, equipado con chimenea y una magnífica salida a un agradable porche exterior conecta con la gran parcela de la vivienda con zona de solárium de madera en el centro de ella. Esta planta alberga también una sala de estar versátil que puede usarse como despacho o dormitorio equipada con un lujoso baño completo que da servicio a la planta baja, una amplia cocina equipada con una zona de lavado funcional y con acceso directo al exterior de la vivienda. En la segunda planta se encuentran 4 dormitorios, uno principal luminoso con baño en suite totalmente reformado. Otro de los dormitorios también cuenta con baño en suite y terraza. Los dos dormitorios restantes comparten baño completo y uno de ellos disfruta también de una terraza con vistas. La urbanización tiene una única entrada y cámaras de seguridad en todo su perímetro, cuenta con un servicio de vigilancia las 24 horas, con un control estricto de acceso que garantiza la seguridad y tranquilidad de sus residentes. Las zonas comunes cuentan con extensos espacios verdes, una piscina para adultos y otra para niños, vestuarios y una pista de tenis. Además, se encuentra estratégicamente ubicada, cerca de paradas de autobús a Madrid y de la estación de Renfe. Torrelodones cuenta con prestigiosos colegios, todo tipo de servicios, restaurantes y áreas comerciales. Una propiedad única que combina elegancia, comodidad y seguridad en un entorno privilegiado. ¡No pierda la oportunidad de visitarla!",False,good,False,2557.0,True,False,False,False,[],False,False,849000.0,€,True,True,chalet,semidetachedHouse,"Las Marías, Torrelodones",Chalet pareado en paseo de Emilia Alarcos,Destacado,,,,Las Marías,,,,
108179820,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/ac/a2/1336255088.webp,,28,449000.0,chalet,sale,290.0,5,3,calle de Fuente Grande,Madrid,Bustarviejo,es,40.858649,-3.7115059,False,https://www.idealista.com/inmueble/108179820/,"HOUX ofrece esta estupenda propiedad construida con esmero por el propietario para su uso personal, situada en pleno centro urbano de Bustarviejo (Madrid), a pocos pasos de todos los servicios. La vivienda se distribuye en dos plantas con una configuración muy versátil: puede utilizarse como una única vivienda o dividirse en dos unidades independientes. En la planta baja encontramos un amplio espacio de aproximadamente 80 m² que puede funcionar como local comercial, segunda vivienda, taller o estudio. La primera planta alberga la vivienda principal, con suelos de madera que aportan calidez y encanto. Además, la propiedad cuenta con un amplio patio de 90 m², ideal para disfrutar del aire libre o realizar reuniones familiares. El garaje tiene capacidad para dos vehículos y está equipado con una cocina de carbón o leña, perfecta para celebraciones. También dispone de una nave o antiguo establo con doble altura, que ofrece múltiples usos: almacén, taller, sala de ocio, etc. La propiedad cuenta con pozo propio, conexión a la red de agua, y sistema de calefacción por gasoil con caldera y depósito de 500 litros. El suelo de la planta baja es de hormigón, ofreciendo durabilidad y resistencia. Una oportunidad única para vivir, invertir o emprender en un entorno natural, tranquilo y bien comunicado.",False,renew,False,1548.0,True,False,False,False,[],False,False,449000.0,€,True,True,chalet,independantHouse,Bustarviejo,Casa independiente en calle de Fuente Grande,Destacado,,,,,,,,
106570440,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/26/81/1288139354.webp,MH1075,29,695000.0,flat,sale,84.0,2,1,calle de Cartagena,Madrid,Madrid,es,40.4341309,-3.6719001,False,https://www.idealista.com/inmueble/106570440/,"MOREHOUSE Real Estate presenta esta vivienda de 84 m² construidos totalmente exterior, ubicada en el exclusivo barrio de Guindalera, en el distrito de Salamanca en Madrid. Esta vivienda en altura tiene una magnífica iluminación natural, con un portal representativo y una piscina.  La vivienda consta de un salón amplio, cocina independiente con zona de lavado, dos dormitorios y un baño con unas vistas magníficas y una orientación sureste.  La finca dispone de garaje, en alquiler o en venta. El barrio de Guindalera es conocido por su ambiente tranquilo y residencial, ideal para quienes buscan un lugar para establecerse en Madrid. El inmueble está rodeado de servicios y comodidades, como restaurantes, tiendas y supermercados. Además, cuenta con una excelente conexión de transporte público, junto al barrio de Salamanca, el parque de Eva Perón y el Retiro.  Por petición de algunos clientes, no publicamos parte de nuestros inmuebles en portales inmobiliarios; si están interesados pueden ver toda nuestras viviendas, en nuestra página web También tenemos oportunidades de inversión off-market.  En MOREHOUSE Real Estate estamos especializados en comprar, vender y alquilar pisos en todo Madrid.  Para cualquier gestión, no dude en contactar con nosotros.",True,good,False,8274.0,True,False,True,False,[],False,False,695000.0,€,,,flat,,"Guindalera, Madrid",Piso en calle de Cartagena,Destacado,4,True,True,Barrio de Salamanca,Guindalera,,,
108704094,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/dc/41/1352645117.webp,,25,329000.0,chalet,sale,192.0,3,3,calle Ciprés,Madrid,Villamantilla,es,40.3473748,-4.1270064,False,https://www.idealista.com/inmueble/108704094/,"CAPITAL HOME VENDE EN EXCLUSIVIDAD FABULOSO CHALET Descubre este encantador chalet pareado ubicado en la mejor zona de Villamantilla, ideal para quienes buscan comodidad y estilo. Con 192 m² construidos, esta vivienda cuenta con 3 amplias habitaciones, perfectas para toda la familia. Disfruta de la luminosidad del salón, donde la luz natural inunda el espacio, creando un ambiente acogedor y cálido. La cocina, espaciosa y funcional, es el lugar perfecto para preparar deliciosas comidas y compartir momentos inolvidables. Además, el chalet dispone de 2 baños completos y un aseo adicional, garantizando comodidad para todos. El sótano no solo incluye un garaje, sino también un salón adicional que ofrece múltiples posibilidades: desde un área de juego hasta un rincón de relax. Construido en 2006 y en excelente estado, Con armarios empotrados, y calefacción de gas natural, cada detalle ha sido pensado para tu confort. La orientación sur-oeste proporciona una calidez natural durante todo el día. No dejes pasar la oportunidad de vivir en esta maravillosa casa pareada. ¡Contáctanos para más información y ven a visitarla! Tu nuevo hogar en Villamantilla te está esperando.",False,good,False,1714.0,False,False,False,False,[],False,False,329000.0,€,True,True,chalet,semidetachedHouse,Villamantilla,Chalet pareado en calle Ciprés,Destacado,,,,,,345000.0,16000.0,5.0
108693305,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/38/9f/1352330716.webp,3984,25,349000.0,flat,sale,48.0,2,1,Barrio Acacias,Madrid,Madrid,es,40.4006476,-3.7014151,False,https://www.idealista.com/inmueble/108693305/,"Amplio, cómodo y luminoso piso completamente reformado y amueblado por completo, ideal para inversión o vivienda habitual, ubicado cerca de Madrid-Rio, paseo de la esperanza y del parque de la Arganzuela, con fácil acceso a la M-30 y la A-42, aparte de tener numerosas paradas de metro y autobús cerca, así como todos los comercios y necesidades a pocos metros de la vivienda. La vivienda es una primera planta y lo mas importante y significativo, es que todas las estancias de la vivienda, incluido el baño, tienen ventana y luz natural dando a sendos patios de luces y patios colindantes de los edificios, garantizando luz natural y ventilación constante. La casa tiene 48m según catastro, con un cómodo recibidor de 4,75m, zona social con la cocina integrada de 15m, baño de casi 4m con mueble, plato de ducha y ventana, y 2 cómodas habitaciones de casi 7m cada una con armarios empotrados. La casa tiene calefacción eléctrica aparte de un aire acondicionado con bomba de calor en el salón, renovador de aire en el salón y todos los electrodomésticos incluidos en la cocina. El edificio es de 1940, estando en perfecto estado de conservación y habiendo instalado recientemente ascensor para incrementar su valor y dar un mayor confort a los ocupantes del mismo. ¡Anímate a ver, conocer y enamorarte de este coqueto piso en pleno corazon de Madrid, donde tener tu nuevo hogar! [IW].",True,good,False,7271.0,True,False,True,False,[],False,False,349000.0,€,,,flat,,"Acacias, Madrid",Piso,Destacado,1,True,True,Arganzuela,Acacias,,,
108154428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/ba/2e/1335487933.webp,871735,23,193000.0,flat,sale,62.0,3,1,Barrio Palomeras Bajas,Madrid,Madrid,es,40.3907563,-3.6580189,False,https://www.idealista.com/inmueble/108154428/,"Housfy vende piso en Puente de Vallecas, Madrid. Ideal inversores, producto en rentabilidad.  **** Contrato de alquiler en vigor**** Características: -4º planta exterior en finca de 1960. - Maravilloso piso de 62 m2 en Palomeras Bajas. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Agradable salón comedor, muy luminoso con acceso a terraza. - Cocina independiente con todo lo necesario. - 3 habitaciones de buen tamaño y baño completo. - Además dispone de armarios empotrados. - Contrato de alquiler en vigor hasta 2028. - Muy bien comunicado, al lado de paradas de transporte público. -Reforma del Parquet de la vivienda y reforma del baño en 2017. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,3113.0,True,False,False,False,[],False,False,193000.0,€,,,flat,,"Palomeras Bajas, Madrid",Piso,Destacado,4,True,False,Puente de Vallecas,Palomeras Bajas,199000.0,6000.0,3.0
108144486,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/02/b2/1345135737.webp,REF_33962,41,397000.0,chalet,sale,154.0,3,2,carretera de Colmenar,Madrid,San Agustin de Guadalix,es,40.6800076,-3.6423329,False,https://www.idealista.com/inmueble/108144486/,"Casa de campo sobre finca rústica, más de 10.000m2.  Disfruta de la alberca, frontón y del campo sobre finca de más de 10.000 m2, a tan sólo 30 minutos de Madrid por la A-1  La casa consta de una planta con 3 habitaciones y 2 baños, un luminoso comedor con chimenea de leña y una cocina totalmente equipada. La casa tiene calefacción individual de gasoil y suministro de agua del canal de Isabel II, además de un pozo autorizado y escriturado.  En el terreno podrás disfrutar de una cancha de frontón y de una alberca. ¡Esta finca rústica podría ser para ti! Si eres amante de la naturaleza, podrás disfrutar de este paraje todo el año, dónde también podrás estar acompañado de tus animales si hacen parte de tu vida e incluso tener un huerto ecológico.",True,good,False,2578.0,True,False,True,False,[],False,False,397000.0,€,True,True,chalet,independantHouse,San Agustin de Guadalix,Casa independiente en carretera de Colmenar,Destacado,,,,,,,,
106250059,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/2d/f3/1277204864.webp,,54,320000.0,chalet,sale,478.0,6,2,Ribatejada,Madrid,Ribatejada,es,40.6644096,-3.3927567,False,https://www.idealista.com/inmueble/106250059/,"¡Descubre esta oportunidad en el corazón de la ciudad! Este chalet adosado, con 478 m² construidos, ofrece un espacio versátil y amplio para toda la familia. Con dos plantas completamente independientes, cada una equipada con su propia cocina, salón y baño, es ideal para quienes buscan privacidad o incluso para invertir en un proyecto de alquiler. Las seis habitaciones, tres en cada planta, son espaciosas y luminosas, garantizando comodidad y bienestar. El exterior no se queda atrás: un impresionante patio trasero de más de 900 m² dividido en dos áreas, una de 150 m² con un almacén de 70 m² y otra de 800 m² con un almacén de 160 m² y acceso para vehículos. Esta propiedad ofrece un sinfín de posibilidades para seguir construyendo o ampliando según tus necesidades. Además, cuenta con calefacción por gasoil en las dos plantas y bombas de calor y frío en la planta superior, asegurando el confort durante todo el año. Ubicada en una zona céntrica, a solo 35 minutos del centro de Madrid, esta casa te brinda la tranquilidad de un entorno residencial sin renunciar a la cercanía de todos los servicios necesarios. Con parada de autobús a solo 10 metros, la comodidad está garantizada. Construida en 1975 y en buen estado, esta vivienda es una oportunidad única para aquellos que buscan espacio, ubicación y potencial. ¡No dejes pasar esta oportunidad!",False,good,False,669.0,True,False,False,False,[],False,False,320000.0,€,True,True,chalet,terracedHouse,Ribatejada,Chalet adosado,Destacado,,,,,,,,
107443423,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/f5/17/1312782663.webp,9409 - PATRICIA,17,1589000.0,flat,sale,136.0,3,3,calle de Ventura de la Vega,Madrid,Madrid,es,40.4164357,-3.7003272,False,https://www.idealista.com/inmueble/107443423/,"Esta exclusiva vivienda está situada en el encantador Barrio de las Letras, en la Calle Ventura de la Vega. Con 136 m2 catastrales, esta propiedad en obras ofrece una combinación perfecta de estilo clásico y comodidades modernas. Consta de 3 habitaciones y 3 baños, esta residencia exterior en el 2do piso garantiza una vida llena de luz natural y un ambiente acogedor. Equipado con calefacción de gas particular y aire acondicionado, este inmueble asegura confort durante todo el año.  La vivienda incluye servicios como ascensor, portería y está completamente amueblada, con una cocina equipada lista para su uso. La atención al detalle y la calidad de los acabados hacen de esta propiedad una opción ideal para quienes buscan una vida cómoda y elegante en el corazón de Madrid. Ubicada en el vibrante Barrio de las Letras, esta propiedad ofrece un entorno cultural y bohemio, con teatros, galerías de arte y librerías a pocos pasos. Vivir aquí te permite disfrutar de la rica historia literaria de Madrid, con fácil acceso a una amplia variedad de servicios, comercios y opciones de transporte público, haciendo de este lugar un espacio ideal para disfrutar de la vida urbana al máximo. Disponemos de las llaves de la propiedad. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. Negociación flexible y con la propiedad. Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h. Atendemos también vía WhatsApp.",False,good,False,11684.0,True,False,False,False,[],False,False,1589000.0,€,,,flat,,"Huertas-Cortes, Madrid",Piso en calle de Ventura de la Vega,Destacado,2,True,True,Centro,Huertas-Cortes,,,
107998206,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/49/27/1331215450.webp,LB0043,36,339900.0,flat,sale,106.0,2,2,calle Carmen Martín Gaite,Madrid,Alcalá de Henares,es,40.5010204,-3.3746663,False,https://www.idealista.com/inmueble/107998206/,"LOOK&FIND ofrece en venta EXCLUSIVO piso a la venta de OBRA NUEVA en Espartales. ¡Descubre tu nuevo hogar en Alcalá de Henares! Este piso a estrenar, construido en 2024, es la oportunidad perfecta para familias que buscan confort y modernidad.  La vivienda se distribuye de la siguiente manera: al entrar te encontrarás el gran salón comedor con cocina americana amueblada, desde esta estancia se tiene acceso a terraza de 10 m2. Dos dormitorios, ambos con armarios empotrados y dos baños completos, uno con plato de ducha y mampara instalada y el que se encuentra en suite con bañera.  La vivienda cuenta con diferentes mejoras, como carpintería interior de madera lacada en blanco, puerta de entrada blindada, armarios modulares vestidos interiormente con balda maletero, cajoneras y barra de colgar, carpintería exterior de PVC con apertura oscilobatiente con doble acristalamiento con cámara de aire. Suelos de tarima laminada AC5 en todas las estancias excepto en los baños que cuenta con gres. Pintura lisa en toda la vivienda y alicatados con cerámica. Vivienda completamente domotizada, lo que permitirá que tu día a día sea más sencillo, práctico y funcional. La vivienda cuenta con una instalación térmica centralizada con contadores individuales mediante bomba de frío-calor y suelo radiante-refrescante. Ventilación mecánica controlada en toda la vivienda, lo que permitirá disponer de aire limpio, renovado y saludable.  El inmueble se encuentra en una urbanización que cuenta con todas las comodidades, piscina, sala de reuniones/ocio, gimnasio, además de incluir una plaza de garaje y trastero.  Ubicado en una zona privilegiada y tranquila, este piso te garantiza fácil acceso y comodidad. No dejes pasar esta oportunidad de crear recuerdos inolvidables en un hogar que lo tiene todo. ¡Ven a visitarlo y enamórate! Los impuestos legales y gastos de escrituración no están incluidos en el precio de venta. Contáctanos para más información y para concertar una visita.",True,good,False,3207.0,True,False,False,False,[],False,False,339900.0,€,True,True,flat,,"Espartales, Alcalá de Henares",Piso en calle Carmen Martín Gaite,Destacado,3,True,True,Espartales,,,,
