propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.parkingSpacePrice
108094636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/6c/f3/1346693024.webp,RP2652025137275,19,,180000.0,chalet,sale,122.0,,3,2,Zarzalejo,Madrid,Zarzalejo,,es,,40.5498269,-4.1808234,False,https://www.idealista.com/inmueble/108094636/,"REDPISO EL ESCORIAL les ofrece en exclusiva esta casa adosada [sin jardín] en el centro de Zarzalejo (pueblo) en buen estado de 122m2 distribuida en dos plantas. En la planta baja cuenta con: 2 salones (uno de ellos con chimenea), cocina completamente amueblada y equipada, una habitación y un aseo completo.  En la planta alta encontramos: 2 habitaciones abuhardillas, un baño completo con plato de ducha y mampara y un trastero.  Los suelos son de gres y terrazo, paredes gotelé y ventanas de PVC climalit en la planta baja y de aluminio en la planta alta todas con contraventanas de hierro. Dispone de leñera en zona exterior.  Dispone de calefacción conducida por chimenea. El agua caliente es individual, por gas butano.  Si necesita asesoramiento financiero no dude en consultarnos, le conseguimos hasta el 100%. Contáctenos en nuestra oficina de la C/ Peregrinas, 1 28280 - El Escorial o en nuestra página web.",False,good,False,,1475.0,False,False,False,False,[],False,False,180000.0,€,chalet,Zarzalejo,Chalet adosado,Destacado,,,,,,terracedHouse,
108533280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/ee/84/1347719240.webp,RP212025139100,16,8,249900.0,flat,sale,72.0,True,3,1,Barrio Zarzaquemada,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.3332456,-3.7486627,False,https://www.idealista.com/inmueble/108533280/,"Se vende vivienda muy bien cuidada, para entrar a vivir. Dispone de 3 dormitorios, salón independiente con acceso a terraza acristalada, las ventanas están cambiadas, son de climalit, cocina y baño. Se encuentra en una ubicación inmejorable, junto a la Av. Del Rey Juan Carlos I. Zona consolidada y muy tranquila, rodeado de parques y con todo tipo de servicios. Colegios e institutos cercanos. Renfe estación de Zarzaquemada a 12 minutos aproximados y parada de línea 12 de Metro Sur (El Carrascal) a 3 minutos. Puedes visitar el inmueble sin ningún tipo de compromiso. Recuerda que Redpiso te ofrece asesoramiento financiero gratis, ofreciéndote las mejores condiciones para tu hipoteca. ESTE ANUNCIO NO ES VINCULANTE, PUEDE CONTENER ERRORES, Y ESTA SUJETO A POSIBLES MODIFICACIONES (Comerciales, Jurídicas o por expreso deseo de la Propiedad). SE MUESTRA A TÍTULO INFORMATIVO Y NO CONTRACTUAL. DEBIENDO PARA ESTA FINALIDAD DIRIGIRSE A NUESTRO COMERCIAL O NUESTRAS OFICINAS, PARA OFRECERLE UNA INFORMACION MÁS DETALLADA VINCULADA CON EL INMUEBLE.",False,good,False,True,3471.0,False,False,False,False,[],False,False,249900.0,€,flat,"Zarzaquemada, Leganés",Piso,Destacado,,,,,,,
108308673,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/e8/7c/1340253082.webp,RP1602025137908,14,3,297500.0,flat,sale,85.0,True,3,1,Barrio Parque Mayor,Madrid,Alcorcón,Centro,es,Parque Mayor,40.3414135,-3.8270378,False,https://www.idealista.com/inmueble/108308673/,"¡REDPISO ALCORCÓN CENTRO VENDE VIVIENDA VENDE EN ZONA PARQUE MAYOR! Redpiso Alcorcón Centro, PRESENTA magnifica vivienda en una de las zonas más demandadas de Alcorcón. ¿Dejarás pasar esta oportunidad? DISTRIBUCIÓN INMUEBLE: 85m2 distribuidos de la siguiente manera: Hall de entrada, Cocina con Despensa y Office, Salón Independiente con amplia terraza, Baño completo con plato de ducha, 3 dormitorios (dos de ellos dobles y un dormitorio individual. CALIDADES: 3ª Planta con Ascensor, con acceso a personas con movilidad reducida, calefacción individual gas natural, ventanas Climalit doble acristalamiento y cierre térmico con mosquiteras, paredes gotelé, puertas de madera, Suelos de Tarima Flotante Puerta principal Blindada y muy luminoso. Fontanería y Electricidad actualizadas.  VIVIENDA PARA ENTRAR A VIVIR. UBICACIÓN: Se encuentra en una zona residencial con diversos Parques, Centros de Salud, Instituciones Educativas, así como Supermercados, Farmacias, etc. Muy próximo a todo tipo de servicios y transporte, lo que facilita tu día a día y te conecta con el resto de la ciudad. CONTAMOS CON NUESTRO PROPIO DEPARTAMENTO FINANCIERO “DCREDIT” PARA OFRECERLES EL MEJOR ASESORAMIENTO A SU MEDIDA ¡FINANCIACIÓN HASTA EL 100%! CONFÍA EN LA MARCA, MÁS DE 20 AÑOS TRABAJANDO CON PERSONAS. * Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual. En el precio de venta al público NO incluye el mobiliario, electrodomésticos, enseres, vehículos o cualquier otro bien mueble que aparezcan en las fotografías salvo pacto entre comprador y vendedor. El precio NO incluye el Impuesto de Trasmisiones Patrimoniales (Max. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el 3% más IVA (21%) sobre el precio final del inmueble equivalente a los honorarios por intermediación inmobiliaria, ni los gastos notariales y/o registrales (según el caso).",False,good,False,True,3500.0,False,False,False,False,[],False,False,297500.0,€,flat,"Parque Mayor, Alcorcón",Piso,Destacado,,,,,,,
107371059,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/e8/92/1310944892.webp,RP2792025134958,22,,270000.0,chalet,sale,151.0,,5,1,El Álamo,Madrid,El Álamo,,es,,40.2292679,-3.9970668,False,https://www.idealista.com/inmueble/107371059/,"Redpiso te presenta de manera exclusiva tu próximo hogar. Si buscas una vivienda amplia con múltiples posibilidades, ven a visitarla. La parcela mide 425m² aproximadamente y se diferencia de dos zonas: la solada que tenemos en la parte delantera y la zona ajardinada en la parte trasera y lateral. La vivienda se distribuye en dos plantas, por lo que resulta ideal para una familia, o bien, amoldar los espacios a cada necesidad. En la planta baja disponemos de dos estancias válidas como salón o dormitorios. Y el garaje; donde disponemos de sumidero y toma de agua. En la planta principal disponemos de cocina, salón independiente con salida a una amplia terraza, cuarto de baño con bañera y 4 amplios dormitorios con armarios empotrados. Sobre el estado general de la casa, detallamos que necesita mejoras ya que hay que habilitarla o reformarla. La casa brinda diferentes opciones ya que se puede ajustar a los requerimientos de cada comprador. Los supermercados principales se encuentran a 10/15 minutos andando y la parada de autobús a 200 metros. No lo dudes y ven a visitar tu próximo hogar. ¿Necesitas financiación? Nuestro departamento financiero Dcredit sacará las mejores condiciones hipotecarias para ti.",False,renew,False,,1788.0,False,False,False,False,[],False,False,270000.0,€,chalet,El Álamo,Chalet pareado,Destacado,True,True,,,,semidetachedHouse,
108474707,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/dd/9f/1346016834.webp,RP422025138843,16,1,289700.0,flat,sale,88.0,True,3,2,Barrio Abrantes,Madrid,Madrid,Carabanchel,es,Abrantes,40.3800792,-3.7273244,False,https://www.idealista.com/inmueble/108474707/,"REDPISO PUERTA BONITA VENDE Piso reformado en primera planta en urbanización cerrada con zonas verdes y conserje. Presentamos una magnífica oportunidad de adquirir una vivienda completamente reformada, situada en una primera planta de una de las urbanizaciones más tranquilas y cuidadas de la zona. La vivienda dispone de tres dormitorios amplios, dos baños completos, un salón muy luminoso con salida a una terraza descubierta y una cocina independiente totalmente renovada. La reforma ha sido integral, por lo que el piso está listo para entrar a vivir sin necesidad de hacer mejoras. Cuenta con calefacción central, aire acondicionado, armarios empotrados y ascensor. La urbanización es cerrada, con amplias zonas verdes y servicio de conserjería, ideal para disfrutar de un entorno cómodo y seguro. La ubicación es excelente, a tan solo tres minutos andando del metro Abrantes (Línea 11) y con todos los servicios a su alrededor: supermercados, colegios, parques, centros deportivos y zonas de ocio. Además, en Redpiso te ofrecemos el asesoramiento de nuestro departamento financiero DCREDIT, para ayudarte a conseguir la mejor financiación y facilitar todo el proceso de compra. Contacta con nosotros para más información o para concertar una visita. Te encantará.",False,good,False,False,3292.0,False,False,False,False,[],False,False,289700.0,€,flat,"Abrantes, Madrid",Piso,Destacado,,,,,,,
101669198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/11/4e/1213094380.webp,RP2662023115055,17,,350000.0,chalet,sale,307.0,,5,2,Cobeña,Madrid,Cobeña,,es,,40.5669539,-3.5043895,False,https://www.idealista.com/inmueble/101669198/,"REDPISO vende gran casa de campo con parcela de 14.000 m2 especial para negocios al aire libre como hípica, explotación agraria o ganadera, multiaventura, residencia canina etc.  La finca se encuentra en plena naturaleza, totalmente vallada en todo su perímetro, con gran puerta de acceso, dispone de pozo para agua y grupo electrógeno para luz, se puede instalar placas solares para autoconsumo. Tiene muy buen acceso por camino vecinal y se encuentra a 1,5 kilómetros del casco urbano de Cobeña. La vivienda está distribuida en dos plantas, con una superficie de 160 metros cuadrados cada una, la planta calle está destinada a vivienda y dispone de salón comedor con chimenea, cocina independiente, cinco dormitorios y dos baños completos. La planta primera bajo cubierta se encuentra diáfana. El entorno es idílico, con unas vistas privilegiadas, rodeado de todo tipo de arbolado y zonas para pasear. Es un lugar idóneo para el relax y la vida tranquila, con todos los servicios cercanos y en medio de preciosos paisajes. Ideal para un cambio de vida e iniciar nuevos proyectos, la finca ofrece muchas posibilidades. Cobeña tiene muy buena comunicación con Madrid, dispone de varias líneas de autobuses interurbanos. Se encuentra muy cerca de M-50, A-2, A-1, y a tan solo 30 minutos de Madrid en coche. El municipio es muy tranquilo y dispone de todo tipo de servicios, colegios, centro de salud, polideportivos, comercios, supermercados, restaurantes… NO PIERDA LA OPORTUNIDAD DE VISITAR.",False,renew,False,,1140.0,False,False,False,False,[],False,False,350000.0,€,chalet,Cobeña,Casa independiente,Destacado,,,,,,independantHouse,
108221334,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/8f/9b/1337538218.webp,RP1382025137967,13,2,199900.0,flat,sale,104.0,True,3,1,Villayuventus-Renfe,Madrid,Parla,Villayuventus-Renfe,es,,40.2426409,-3.7692277,False,https://www.idealista.com/inmueble/108221334/,"REDPISO VENDE: Vivienda de 104m² con 2 terrazas, perfecta para quienes buscan comodidad y bienestar. La vivienda consta de 3 dormitorios, 1 baño completo con plato de ducha y mampara. La cocina es funcional. Los acabados incluyen suelos de gres, paredes de gotelé, aire acondicionado y calefacción, aportando calidad y calidez a cada estancia. Rodeada de todos los servicios necesarios: parque infantil, colegios, comercios y transporte público. ¡No pierdas la oportunidad de visitarla! Estaremos encantados de atenderle. Para más información sobre esta y otras propiedades, visite nuestra página web.",False,good,False,False,1922.0,False,False,False,False,[],False,False,199900.0,€,flat,"Villayuventus-Renfe, Parla",Piso,Destacado,,,,,,,
108027368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/28/5a/1331611710.webp,RP132025137085,15,bj,342500.0,flat,sale,101.0,True,4,2,Barrio Palomeras sureste,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3883744,-3.6411388,False,https://www.idealista.com/inmueble/108027368/,"¡OPORTUNIDAD ÚNICA! Piso reformado de lujo cerca del metro de Miguel Hernández ¿Buscas un hogar moderno y acogedor en un barrio céntrico de Madrid? ¡No busques más! Este piso reformado de 4 habitaciones y 2 baños es la oportunidad perfecta para ti. Características destacadas: - 4 habitaciones amplias y luminosas, perfectas para familias o profesionales que buscan un espacio cómodo y funcional. - 2 baños modernos y equipados con acabados de alta calidad. - Cocina equipada con electrodomésticos de alta gama y diseño elegante. - Salón comedor con grandes ventanales que permiten una entrada generosa de luz natural. - Reformado recientemente con materiales de alta calidad y diseño moderno. - Cercano al metro de Miguel Hernández, lo que te permite acceder fácilmente a cualquier punto de la ciudad. Ubicación privilegiada: - Barrio céntrico con acceso a servicios, tiendas y restaurantes. - Metro de Miguel Hernández a pocos minutos a pie. - Parques y zonas verdes cercanas para disfrutar del aire libre. No te pierdas esta oportunidad única de vivir en un piso de lujo en un barrio céntrico de Madrid. ¡Contacta con nosotros para más información y para programar una visita!",False,good,False,True,3391.0,False,False,True,False,[],False,False,342500.0,€,flat,"Palomeras sureste, Madrid",Piso,Destacado,,,,,,,
108731464,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/53/b9/1353571158.webp,590-JC,1,4,129990.0,flat,sale,61.0,True,3,1,calle Concepción de la Oliva,Madrid,Madrid,Villaverde,es,Butarque,40.3552307,-3.6824394,False,https://www.idealista.com/inmueble/108731464/,"INMOBILIARIA JC, vende OPORTUNIDAD de piso en VILLAVERDE, OCUPADO! La vivienda de 61 m2 aprox. se distribuye en 3 habitaciones, 1 baño, salón comedor y cocina. Sin ASCENSOR Y CON TRASTERO! El piso se encuentra OCUPADO ILEGALEMTE, de ahí el precio. Paras cualquier consulta o duda ponte en contacto con nosotros y te ayudamos!",False,renew,False,False,2131.0,False,False,False,False,[],False,False,129990.0,€,flat,"Butarque, Madrid",Piso en calle Concepción de la Oliva,Destacado,,,,,,,
108633513,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/d6/e0/1350548387.webp,RP1442025139522,13,1,469999.0,flat,sale,100.0,True,2,2,Barrio Yucatán- Las Cornisas,Madrid,Las Rozas de Madrid,Yucatán- Las Cornisas,es,Yucatán- Las Cornisas,40.4831369,-3.8688361,False,https://www.idealista.com/inmueble/108633513/,"REDPISO LAS ROZAS presenta en exclusiva esta vivienda en planta primera reformada, ubicada en una urbanización cerrada y privada que ofrece seguridad y tranquilidad.  La propiedad destaca por su amplia terraza de 30 m², perfecta para disfrutar del aire libre, y una cocina abierta con isla central que se integra perfectamente al salón-comedor, creando un ambiente moderno y funcional. El dormitorio principal cuenta con armarios empotrados y un baño en suite con bañera, proporcionando un espacio íntimo y cómodo. La segunda habitación, también con armarios empotrados, es versátil y puede adaptarse a tus necesidades. Un segundo baño adicional con diseño moderno y funcional completa la distribución. La vivienda incluye una plaza de garaje privada dentro de la urbanización, que cuenta con portero, piscina comunitaria y amplias zonas verdes, ofreciendo un entorno seguro y relajante sin salir de casa. Situada en Las Rozas, una zona residencial en expansión con acceso a todos los servicios: supermercados, centros educativos, parques, restauración y zonas deportivas. En cuanto a comunicaciones, ofrece salidas directas a la A 6, M 50 y M 40, además de conexiones en transporte público mediante varias líneas de autobús, incluidas las exprés por carril Bus VAO, y tres estaciones de Cercanías, facilitando los desplazamientos tanto en coche como en transporte público.",False,good,False,True,4700.0,False,False,False,False,[],False,False,469999.0,€,flat,"Yucatán- Las Cornisas, Las Rozas de Madrid",Piso,Destacado,True,True,,,,,
108403746,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/6d/f8/1343421256.webp,RP2462025138607,22,,330000.0,chalet,sale,189.0,,4,3,Navalagamella,Madrid,Navalagamella,,es,,40.4746559,-4.12201,False,https://www.idealista.com/inmueble/108403746/,"Redpiso Valdemorillo vende chalet adosado en Navalagamella Vivienda de 189 m² construidos, distribuida en tres plantas: Planta principal: amplio salón-comedor con acceso a un magnífico patio con barbacoa, cocina independiente, una habitación y un aseo. Primera planta: dispone de tres habitaciones, dos de ellas con armarios empotrados, y dos baños completos, uno de ellos en suite. Planta semisótano: cuenta con un amplio garaje con gran capacidad de almacenamiento. Ideal para quienes buscan tranquilidad, espacio y comodidad en un entorno residencial. ¡No pierdas la oportunidad de visitarlo!",False,good,False,,1746.0,False,False,False,False,[],False,False,330000.0,€,chalet,Navalagamella,Chalet adosado,Destacado,True,True,,,,terracedHouse,
102897370,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/18/33/1217248961.webp,San Bernardo,5,2,1200000.0,flat,sale,150.0,True,3,2,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.4305518,-3.7065917,False,https://www.idealista.com/inmueble/102897370/,"Infocasa Consulting pone a la venta: Acogedora vivienda exterior con terraza, muy luminosa, completamente reformada. Lista para entrar a vivir o rentabilizar su inversión, en una de las zonas más demandadas de Madrid. Inmueble A ESTRENAR situado en la tercera planta. Consta de tres habitaciones y dos cuartos de baños, dos de ellos en suite. cocina amueblada y con electrodomésticos de alta gama, independiente y con isla grande que parte de ella esta preparada para utilizarla como mesa. salón independiente, comedor y terraza pequeña. No dude en llamarnos para concertar visita, estaremos encantados de atenderles. - Les esperamos. Departamento jurídico encargado de gestionar todo tipo de herencias y temas relacionados con el sector inmobiliario. Departamento de compra: Compramos su casa en un plazo no superior a 10 días al contado. Departamento de venta: Nos encargamos de gestionar la venta de su casa, realizando todas las tramitaciones en un plazo máximo de dos meses. Departamento de Obras e Interiorismo: realizamos todo tipo de obras y nos encargamos de amueblar su vivienda. Departamento de Mudanzas: solo en la Comunidad de Madrid.",False,good,False,True,8000.0,False,False,False,False,[],False,False,1200000.0,€,flat,"Trafalgar, Madrid",Piso,Destacado,,,,,,,
106256148,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/fb/8a/1277403198.webp,RP2462024131234,18,,350000.0,chalet,sale,97.0,,3,1,Valdemorillo pueblo,Madrid,Valdemorillo,Valdemorillo pueblo,es,,40.5011629,-4.0674901,False,https://www.idealista.com/inmueble/106256148/,"REDPISO VALDEMORILLO VENDE dos parcelas en el casco urbano. NO SE VENDEN POR SEPARADO, los metros totales de ambas parcelas son 375M. repartidos en una parcela de 74 metros cuadrados en la que contamos con una vivienda de 51 metros distribuidos en salón, cocina, tres habitaciones, baño completo, amplio garaje y patio. La otra parcela de 301M cuenta con una construcción de 97 metros distribuidos en dos plantas, esta construcción necesita reforma integral. Ambas parcelas están comunicadas entre si, y existe la posibilidad de construir en el terreno tres viviendas unifamiliares o mantener las dos ya construidas y conservar zona ajardinada. No dudes en llamarnos y concertar una visita.",False,good,False,,3608.0,False,False,False,False,[],False,False,350000.0,€,chalet,"Valdemorillo pueblo, Valdemorillo",Casa independiente,Destacado,True,True,,,,independantHouse,
107807812,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/4b/58/1324365660.webp,RP422025136377,16,4,238500.0,flat,sale,75.0,True,3,1,Barrio Abrantes,Madrid,Madrid,Carabanchel,es,Abrantes,40.3793486,-3.7278424,False,https://www.idealista.com/inmueble/107807812/,"REDPISO PUERTA BONITA VENDE Vivienda actualmente de 2 dormitorios muy luminosa en finca con ascensor, originalmente de 3, pero con la posibilidad de recuperar fácilmente la tercera habitación, lo que brinda flexibilidad según las necesidades del futuro propietario. El piso se encuentra en perfecto estado, con suelos de gres que aportan durabilidad y estilo. Dispone de un baño completo con plato de ducha, cocina equipada, aire acondicionado frío/calor para una temperatura agradable durante todo el año, y gas natural. El hall recibidor ofrece un acceso cómodo y bien distribuido a la vivienda. EXCELENTE UBICACIÓN a 2 minutos del metro Abrantes (linea 11) y a pocos metros del Parque de la Emperatriz de Austria, la propiedad disfruta de una excelente conectividad y un entorno tranquilo y verde. , una zona privilegiada y muy bien comunicada, y con la ruta de los buses 47, 108, 118 de la EMT y 484 interurbanos. La zona dispone de colegios, centro de salud y diferentes comercios como: oficinas bancarias, supermercados, farmacias, peluquerías, cafeterías, etc. Comunícate con nosotros y solicita una visita. - Redpiso, tu hogar nuestro compromiso.",False,good,False,True,3180.0,False,False,False,False,[],False,False,238500.0,€,flat,"Abrantes, Madrid",Piso,Destacado,,,,,,,
97107235,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/2f/bb/1036508491.webp,,15,,990000.0,chalet,sale,310.0,,9,3,Centro,Madrid,Villaviciosa de Odón,Centro,es,,40.3623486,-3.9058617,False,https://www.idealista.com/inmueble/97107235/,"SEFIDON INMOBILIARIA vende Villa de casco en el centro urbano, en una de las mejores zonas de Villaviciosa para reformar la vivienda actual o posibilidad de construir nueva vivienda unifamiliar (ordenanza Villa de Casco). También existe la posibilidad de hacer una vivienda bifamiliar, 2 casas. Solar de 1.000m cuadrados con una edificabilidad S/R de 500m2 y una ocupación del 35%.  Se trata de una de las pocas viviendas y solares de Villa de Casco, que por su ubicación, (a 3 minutos andando del ayuntamiento) le permitirá vivir con todas las ventajas de la proximidad del centro urbano pero con la tranquilidad de las urbanizaciones en un entorno único.",False,renew,False,,3194.0,False,False,False,False,[],False,False,990000.0,€,chalet,"Centro, Villaviciosa de Odón",Casa independiente,Destacado,True,True,,,,independantHouse,
108598667,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/25/01/1349576430.webp,Piso con terraza en el centro de Madrid,1,1,1382600.0,flat,sale,210.0,True,2,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4251608,-3.7024141,False,https://www.idealista.com/inmueble/108598667/,"¡Vive en el corazón de Madrid!  Amplio piso con enorme potencial, ubicado a solo 2 minutos caminando de El Corte Inglés de Callao.  La vivienda destaca por su espectacular terraza de unos 30 m², ideal para disfrutar del exterior en pleno centro.  Cuenta con estancias muy espaciosas, algunas con vestidor, dos baños (uno de ellos con ducha), aire acondicionado y suelos de tarima.  La calefacción está incluida en los gastos de comunidad, lo que supone un importante ahorro. Aunque necesita reforma, es una excelente oportunidad para diseñar la casa de tus sueños o realizar una inversión rentable.  Situado en una zona privilegiada, con todos los servicios, comercios y transporte público al alcance de la mano.",False,renew,False,True,6584.0,False,False,False,False,[],False,False,1382600.0,€,flat,"Malasaña-Universidad, Madrid",Piso,Destacado,,,,,,,
107679957,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/0b/9b/1319588293.webp,RP1382025135987,12,3,169900.0,flat,sale,94.0,True,3,1,Fuentebella-San Felix-El Leguario,Madrid,Parla,Fuentebella-San Felix-El Leguario,es,,40.2305278,-3.773864,False,https://www.idealista.com/inmueble/107679957/,"REDPISO VENDE: Amplia y luminosa vivienda de 94m² con terraza, perfecta para quienes buscan comodidad y bienestar. La vivienda consta de un salón luminoso, con 3 dormitorios, 1 baño completo con bañera y un aseo. La cocina es funcional. Los acabados incluyen suelos de gres, paredes de gotelé, aire acondicionado y calefacción, aportando calidad y calidez a cada estancia. Rodeada de todos los servicios necesarios: parque infantil, colegios, comercios y transporte público. ¡No pierdas la oportunidad de visitarla! Estaremos encantados de atenderle. Para más información sobre esta y otras propiedades, visite nuestra página web.",False,good,False,True,1807.0,False,False,False,False,[],False,False,169900.0,€,flat,"Fuentebella-San Felix-El Leguario, Parla",Piso,Destacado,,,,,,,
107312720,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/8e/f1/1310947504.webp,,3,6,1080000.0,flat,sale,140.0,True,3,3,"calle de Alcalá, 213",Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4296234,-3.6660441,True,https://www.idealista.com/inmueble/107312720/,"A estrenar, tres dormitorios, tres cuartos de baño, exterior.",False,good,False,True,7714.0,False,False,False,False,[],False,False,1080000.0,€,flat,"Guindalera, Madrid","Piso en calle de Alcalá, 213",Destacado,,,,,,,
108017802,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/d0/6a/1331348732.webp,,1,1,167611.0,flat,sale,79.0,True,3,1,"calle de Jerico, 8",Madrid,Parla,Parque Inlasa,es,,40.2361167,-3.7749943,True,https://www.idealista.com/inmueble/108017802/,"Inmueble a la venta en 167.611 euros. Piso en venta en Parla, Madrid.  Tiene una superficie de 79 m² construidos según catastro. Dispone de salón-comedor, cocina, 3 dormitorios y baño.  Se sitúa en una zona, con todos los servicios y buenas comunicaciones.  La zona dispone de todos los servicios. HGL INMUEBLES Y ARQUITECTURA.",False,good,False,True,2122.0,False,False,False,False,[],False,False,167611.0,€,flat,"Parque Inlasa, Parla","Piso en calle de Jerico, 8",Destacado,,,,,,,
108730000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/94/92/1353890324.webp,RP862025139912,1,1,960000.0,flat,sale,200.0,True,4,3,Barrio Somosaguas,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4331466,-3.7957401,False,https://www.idealista.com/inmueble/108730000/,"¡OPORTUNIDAD ÚNICA EN POZUELO DE ALARCÓN! ¿Buscas un piso amplio, luminoso y listo para entrar a vivir en una de las zonas más exclusivas de Pozuelo de Alarcón? ¡Este es tu momento! Te presentamos esta vivienda con terraza y vistas despejadas, ubicada en una de las mejores urbanizaciones de la Avenida de Europa (Pozuelo de Alarcón), con seguridad, tranquilidad y servicios premium. DISTRIBUCIÓN PERFECTA PARA FAMILIAS: Salón-comedor amplio y luminoso, con salida directa a una terraza. Cocina independiente con zona de office y tendedero cubierto. 4 dormitorios grandes y 3 baños completos. Dormitorio principal tipo suite, con baño incorporado y salida a terraza. Armarios empotrados, buena distribución y muchísima luz natural. INCLUYE: Plaza de garaje Trastero URBANIZACIÓN PRIVADA CON TODO: Piscina de gran tamaño Pistas de pádel Zonas verdes y jardines consolidados Parque infantil Entorno cerrado y seguro, ideal para familias ¡NO PIERDAS ESTA OPORTUNIDAD! Viviendas como esta no duran en el mercado. Llama hoy mismo y ven a verla sin compromiso. Estoy a tu disposición para concertar una visita cuanto antes.",False,good,False,True,4800.0,False,False,False,False,[],False,False,960000.0,€,flat,"Somosaguas, Pozuelo de Alarcón",Piso,Destacado,True,True,,,,,
107468229,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/4e/cf/1322087967.webp,Ático en la puerta del Retiro,2,5,1300000.0,penthouse,sale,65.0,True,1,1,Barrio Niño Jesús,Madrid,Madrid,Retiro,es,Niño Jesús,40.4162916,-3.6771887,False,https://www.idealista.com/inmueble/107468229/,"¡Exclusivo ático a reformar en la puerta del Retiro!  Esta es una oportunidad única de transformar un espacio con mucho potencial, en una ubicación privilegiada.  Cuenta con una amplia terraza de 12 metros, ideal para disfrutar de vistas y momentos al aire libre. Ubicado en una zona de alto interés, cerca del parque El Retiro, ofrece un estilo de vida inigualable. ¡No dejes pasar esta ocasión para crear tu hogar ideal en uno de los lugares más deseados de la ciudad!",False,renew,False,True,20000.0,False,False,False,False,[],False,False,1300000.0,€,flat,"Niño Jesús, Madrid",Ático,Destacado,,,,,,penthouse,
