propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
109215087,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/f7/b2/1367682451.webp,W-046G77,25,825000.0,flat,sale,121.0,3,2,Barrio La Paz,Madrid,Madrid,es,40.4780303,-3.701922,False,https://www.idealista.com/inmueble/109215087/,"Maravilloso piso exterior con terraza, trastero y garaje en la Paz. Engel & Völkers presenta este fantástico piso de 121 mts2 construidos, orientación sur, sexta planta de una buena finca con portero, garaje, trastero, zonas comunes y parque infantil.  Consta de tres dormitorios con dos baños, salón-comedor y cocina independiente con terraza que permite optimizar el espacio.  Cuenta con una preciosa terraza con vistas despejadas, que aporta luz natural y un ambiente relajante para quienes valoran la tranquilidad. La luminosidad es una de las características destacadas de esta vivienda, ya que gracias a su orientación, te permite la entrada de luz natural durante todo el día.  Esta propiedad es ideal tanto para aquellos que buscan un hogar a medida, como para inversores que deseen rentabilizar un activo con alta demanda en una zona de constante revalorización. La propiedad se encuentra ubicada en la zona residencial de Fuencarral - La Paz - Parque Norte. Se caracteriza por ser una zona urbana y muy tranquila donde la mayoría de las mancomunidades están cerradas y disponen de zonas comunes, ideal para familias con niños. La zona dispone de un fantástico y cuidado parque denominado “Parque Norte” así como varios parques de distintos tamaños y zonas verdes que la rodean. Se encuentra a escasos minutos andando del Centro Comercial La Vaguada, el Paseo de la Castellana, el centro empresarial y de negocios de ""Las Cinco Torres"", los Hospitales La Paz y Ramón y Cajal. Por otro lado está muy bien comunicada, ya que cuenta con una amplia red de autobuses que enlazan con el resto de la ciudad y con conexión directa al intercambiador de Plaza Castilla y Moncloa, además de las líneas 9 y 10 de Metro. Desde la zona se dispone de fácil y rápido acceso tanto a la M-30, la M-40, Carretera de Colmenar o la de Burgos, Nudo de Manoteras, Paseo de la Castellana y Plaza Castilla lo que hace de esta zona un lugar muy cómodo para vivir.",False,good,False,6818.0,False,False,True,False,[],False,False,825000.0,€,flat,,"La Paz, Madrid",Piso,6,True,Fuencarral,True,True,True,La Paz,,,,,
106408523,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/11/ca/1339182441.webp,3396-12859,53,570000.0,chalet,sale,439.0,7,4,calle Las Jaras,Madrid,San Martín de Valdeiglesias,es,40.363197,-4.4049726,False,https://www.idealista.com/inmueble/106408523/,"⬇️⬇️⬇️⬇️⬇️⬇️BAJADA DE PRECIO⬇️⬇️⬇️⬇️⬇️⬇️ Descubre esta extraordinaria propiedad a un paso del pantano de San Juan, en la urbanización Costa de Madrid, frente al Club Nautico, un enclave único que combina elegancia y comodidad en una ubicación privilegiada.  La vivienda de gran amplitud se distingue por su distribución, jugando con las diferentes alturas, la solidez de los materiales y su conservación.  Al entrar, un espléndido hall da la bienvenida a la casa, cuenta con un gran salón comedor con una acogedora chimenea, perfecta para disfrutar de las vistas al calor del fuego. La zona de cocina, con espacio para comer, en esta misma planta tenemos 2 amplias habitaciones y un baño completo.  Desde el salón se accede a la terraza porche que es perfecta para veladas en primavera y verano, junto al hermoso jardín y sus vistas a zona verde del pantano.  La propiedad cuenta con 7 habitaciones dobles, 3 baños y 1 aseo. Destaca la habitación principal, con chimenea y un espacio adicional ideal para despacho o zona de lectura, además de baño completo.  Dispone de otro salón en planta baja que ofrece un espacio acogedor para reuniones más íntimas, zona de bodega y aseo.  Garaje para varios coches, cuarto de caldera y zona de trastero.  La parcela de 1.572 m2, con bonito jardín con árboles ya consolidados, destaca por la estratégica ubicación de la piscina, creando un entorno idílico para disfrutar con la familia y relajarse. dispone de zona infantil con casita de jardín para que disfruten los más pequeños.  La calefacción, mediante caldera de gasoil, asegura confort en todas las estaciones. La propiedad se encuentra en un paraje natural de belleza espléndida, permitiendo actividades acuáticas a motor y baño, destacando en la zona playas con bandera azul por su calidad. Con una ubicación a tan solo 90 km de Madrid, esta propiedad se presenta como la elección ideal para una segunda residencia o estancias prolongadas.  Un oasis de serenidad que te invita a quedarte y disfrutar de la vida en su máxima expresión. También excelente vivienda como para montar una casa rural.",False,good,False,1298.0,True,False,True,False,[],False,False,570000.0,€,chalet,independantHouse,San Martín de Valdeiglesias,Casa independiente en calle Las Jaras,,,,,True,True,,,585000.0,15000.0,3.0,
108647150,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/29/ae/1350950437.webp,1135,41,590000.0,penthouse,sale,143.0,3,2,calle de la Casa de Tilly,Madrid,Madrid,es,40.3992649,-3.548896,False,https://www.idealista.com/inmueble/108647150/,"MillAC Consulting Inmobiliario presenta en exclusiva, esta fantástica vivienda de 143 m² construidos en El Cañaveral, una de las zonas con mayor crecimiento y proyección de Madrid.  Se trata de un exclusivo ático dúplex de tres dormitorios, perfecto para quienes valoran la amplitud, la comodidad y el disfrute del espacio exterior. En la planta principal encontrarás un salón-comedor muy luminoso, con cocina de estilo moderno y un práctico tendedero de gran tamaño. Los tres dormitorios están muy bien distribuidos, todos con armarios empotrados y carpintería lacada en blanco, que aporta un aire actual y elegante. La joya de la casa es su impresionante terraza de unos 30 m² aprox. , un espacio muy especial para crear tu propio chill-out, zona de comedor exterior o solárium. Ideal para relajarte, disfrutar del buen tiempo o recibir a tus invitados. La vivienda incluye DOS PLAZAS DE GARAJE CONTIGUAS Y TRASTERO, lo que añade un plus de comodidad y almacenamiento. Ubicada en una urbanización privada con piscina comunitaria y zonas ajardinadas, es una opción ideal para familias o para quienes buscan tranquilidad sin renunciar a estar bien conectados con el centro de Madrid. El Cañaveral es uno de los nuevos barrios residenciales más prometedores del este de Madrid. Con acceso directo a la M-45 y la R-3, está situado junto a Vicálvaro y Coslada, a solo 15 minutos de Atocha. Cuenta con varias líneas de autobús, trenes de cercanías y está prevista la próxima ampliación de la línea 2 de Metro con conexión a Metro Este-Coslada. En el entorno encontrarás todo lo que necesitas: supermercados, restaurantes, centros de salud, instalaciones deportivas y zonas verdes. Un barrio joven, bien equipado y con un gran futuro. MillAC, tu confianza, nuestro éxito!",True,good,False,4126.0,True,False,True,False,[],False,False,590000.0,€,flat,penthouse,"El Cañaveral, Madrid",Ático en calle de la Casa de Tilly,9,True,Vicálvaro,True,True,True,El Cañaveral,,619900.0,29900.0,5.0,
109041191,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/8f/da/1366369120.webp,07937,62,864900.0,chalet,sale,536.0,6,5,Navalquejigo - Los Arroyos,Madrid,El Escorial,es,40.6061008,-4.0677576,False,https://www.idealista.com/inmueble/109041191/,"NO COBRAMOS HONORARIOS AL COMPRADOR  Chalet independiente en Los Arroyos, El Escorial – Espacio, confort y exclusividad en plena naturaleza Ubicada en una de las zonas más tranquilas y demandadas de El Escorial, esta espectacular vivienda unifamiliar de 536 m² construidos y aproximadamente 455 útiles, sobre una parcela de 2276 m² ofrece un estilo de vida cómodo, privado y rodeado de naturaleza. Con seis habitaciones, cuatro baños baños completos, un aseo, piscina y amplias estancias, es ideal tanto para los amantes de espacios amplios y para para quienes buscan calidad de vida a combinada con todo el confort que brinda una urbanización con todos los servicios. Una casa especial Esta propiedad destaca por su diseño funcional, sus generosas dimensiones y el entorno privilegiado. Disfruta de luz natural en todas las estancias, techos altos que aportan amplitud y una cuidada construcción orientada al confort, incluyendo calefacción por suelo radiante alimentado con gasoil. Su distribución permite separar perfectamente las zonas de día y noche, ideal para combinar descanso, trabajo y ocio. Distribución La vivienda se distribuye en tres plantas: Sótano: gran sala de estar ideal para ocio o zona de juegos, garaje con capacidad para dos coches y cuarto técnico. Planta principal: amplio salón-comedor con salida al jardín, cocina independiente, zona de coladuría, dos dormitorios, dos baños completos y un aseo de cortesía. Primera planta: cuatro dormitorios luminosos y dos baños completos, perfectos para acomodar a toda la familia o invitados además de una terraza con vistas a la montaña. Es importante saber La vivienda cuenta con techos altos que refuerzan la sensación de amplitud, grandes ventanales con vistas al jardín y un sistema de calefacción por suelo radiante eficiente y confortable. La parcela ajardinada incluye una piscina privada, perfecta para disfrutar en los meses de verano. Entorno y servicios La urbanización Los Arroyos es conocida por su tranquilidad, seguridad y cercanía a la naturaleza. Dispone de transporte público, zonas comerciales, colegios y servicios esenciales a poca distancia. Perfectamente comunicada con Madrid y el centro de El Escorial, es una ubicación ideal para vivir todo el año. El precio de venta no incluye los gastos de Notaria, registro e impuestos.",True,good,False,1614.0,True,False,True,False,[],False,False,864900.0,€,chalet,independantHouse,"Navalquejigo - Los Arroyos, El Escorial",Casa independiente,,,Navalquejigo - Los Arroyos,,True,True,,,,,,
109177152,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/da/38/1366553156.webp,VI-1-1-I,23,927000.0,flat,sale,109.0,2,2,"avenida de Europa, 19",Madrid,Pozuelo de Alarcón,es,40.441466,-3.7878033,True,https://www.idealista.com/obra-nueva/109177152/,"TU NUEVO HOGAR EN POZUELO DE ALARCÓN. Te esperamos en la Avenida de Europa 24.  Bienvenido a ARGIS North Park, una exclusiva promoción de OBRA NUEVA en Pozuelo de Alarcón que redefine el concepto de hogar. Viviendas diseñadas para un estilo de vida único que ofrecen el equilibrio perfecto entre confort, calidad y serenidad en este residencial exclusivo.  Ubicado en un entorno privilegiado, ARGIS North Park te invita a descubrir viviendas de 2, 3 y 4 dormitorios con amplias terrazas, jardines privados y acogedores áticos que te conectan con el exterior en un ambiente tranquilo y privado. Cada detalle ha sido pensado para crear un espacio que inspire calma y armonía, lejos del ruido y el estrés.  Disfruta de momentos de desconexión en la exclusiva piscina exterior, un auténtico oasis de tranquilidad. Mantén tu rutina saludable en el gimnasio completamente equipado o crea recuerdos inolvidables en la gastroteca, ideal para compartir con amigos y familiares en un ambiente acogedor. Todo ello en un residencial concebido para ofrecer privacidad, comodidad y una vida en armonía con el entorno.  La sostenibilidad es parte esencial de ARGIS North Park. Equipado con avanzados sistemas de aerotermia, este residencial no solo garantiza un bajo consumo energético, sino que también respeta y cuida el medio ambiente. Aquí, confort y sostenibilidad se encuentran en perfecta sintonía.  Situado en plena Avenida de Europa, ARGIS North Park combina accesibilidad y tranquilidad. Una ubicación privilegiada que ofrece excelentes conexiones al centro de Madrid y la comodidad de tener a escasos metros de tu hogar tiendas, servicios, espacios verdes junto a bulevares arbolados o el Centro Comercial Zielo, que convierten a esta promoción en la elección perfecta para quienes buscan vivir en una de las mejores zonas de Pozuelo de Alarcón.  ARGIS North Park no es solo un hogar, es un refugio exclusivo donde la serenidad, la privacidad y la comodidad se unen para ofrecer una experiencia inigualable. Tu futuro oasis para desconectar.  Ven a visitarnos a nuestro punto de venta oficial situado en la Avenida de Europa 24 o llama para concertar una cita con nuestro equipo de atención al cliente.",False,,True,8505.0,True,False,False,False,[],False,False,927000.0,€,flat,,"Zona Avenida Europa, Pozuelo de Alarcón","Piso en avenida de Europa, 19",1,True,Zona Avenida Europa,True,True,True,Zona Avenida Europa,False,,,,
109135978,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/84/d6/1365861970.webp,93955,36,640000.0,flat,sale,100.0,2,2,calle de Ana de Austria,Madrid,Madrid,es,40.4924278,-3.6572376,False,https://www.idealista.com/inmueble/109135978/,"Estupendo piso en venta en una de las mejores urbanizaciones de Sanchinarro. Se ofrece a la venta este magnífico piso de 100 m² construidos, ubicado en la calle Ana de Austria, dentro de una de las urbanizaciones más exclusivas y completas de Sanchinarro. La vivienda se distribuye en un amplio y luminoso salón, cocina independiente con acceso a tendedero, dos cómodos dormitorios, dos baños completos (1 de ellos en suite) y una agradable terraza abierta de 18 metros, ideal para disfrutar del aire libre.  Suelos de tarima, carpintería interior en roble y carpintería exterior en PVC con acristalamiento tipo Climalit, doble ventana en los dormitorios y persianas eléctricas. Dispone de cuatro armarios empotrados, aire acondicionado por conductos con bomba de frío - calor y calefacción de gas natural por suelo radiante. Incluye trastero de 5 metros. Finca de lujo con inmejorables instalaciones y zonas comunes: piscina de verano y piscina climatizada, gimnasio completamente equipado, amplias zonas verdes y ajardinadas, dos parques infantiles, sala de juegos, sala ping-pong, portero físico y vigilancia 24/7, cámaras de seguridad en toda la urbanización, sauna, vestuarios y acceso para personas con movilidad reducida. Todo ello en un entorno tranquilo y muy bien cuidado, ideal para disfrutar en familia o relajarse tras la jornada. Ubicada en un barrio consolidado como Sanchinarro, con todos los servicios a mano, zonas verdes, colegios, centros comerciales y excelente conexión mediante transporte público. Con fácil acceso a puntos estratégicos como la estación de AVE de Chamartín y el Aeropuerto Adolfo Suárez Madrid-Barajas. Una oportunidad única para vivir o invertir en una de las zonas con mayor proyección y calidad de vida de Madrid. En Grupo Mejocasa nos especializamos en ofrecer el mejor servicio inmobiliario en toda la Comunidad de Madrid. Contamos con cuatro oficinas estratégicamente ubicadas en Chamberí-Centro, Ciudad Lineal-Salamanca, Hortaleza-Las Tablas y Canillejas-Vicálvaro, lo que nos permite tener un amplio conocimiento y alcance en todas las zonas de la ciudad. Gracias a nuestro método de trabajo, brindamos un servicio integral que abarca todos los aspectos necesarios para garantizar una experiencia inmobiliaria satisfactoria. No solo nos especializamos en la compra y venta de propiedades, sino que también brindamos un asesoramiento completo para que nuestros clientes tomen decisiones informadas y seguras. Confía en nosotros para encontrar la vivienda ideal o vender tu propiedad con las mejores condiciones.",False,good,False,6400.0,True,False,True,False,[],False,False,640000.0,€,flat,,"Sanchinarro, Madrid",Piso en calle de Ana de Austria,1,True,Hortaleza,True,,,Sanchinarro,,,,,
109063285,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/7e/b7/1363292906.webp,93875,36,575000.0,flat,sale,114.0,3,2,calle de Alcorisa,Madrid,Madrid,es,40.4662676,-3.6393747,False,https://www.idealista.com/inmueble/109063285/,"Fantástica vivienda exterior en zona Palacio de Hielo. Ubicada en una de las zonas residenciales más tranquilas y demandadas del distrito de Hortaleza, esta luminosísima vivienda completamente exterior ofrece amplitud, confort y una distribución muy funcional, ideal para familias o quienes buscan espacio y calidad de vida en Madrid. La vivienda cuenta con una superficie construida de 114 m², distribuidos en un amplio salón-comedor muy luminoso con la terraza incorporada, gran cocina con zona de office con tendedero también incorporado, hall de entrada con fantástico armario de gran capacidad, 3 dormitorios amplios con armarios empotrados y 2 baños completos, uno de ellos en suite. Suelos de tarima en las estancias, carpintería interior y exterior lacada en blanco con acristalamiento tipo climalit y mosquiteras, calefacción central de gas natural con repartidores de costes, aire acondicionado con bomba de frío calor. Reformado hace unos años con buenas calidades (cambiadas fontanería y electricidad). ITE pasada. Plaza de garaje opcional en finca cercana por 25.000€. La finca está perfectamente adaptada con rampa de acceso para personas con movilidad reducida, ascensor, conserje y cuarto de bicicletas.  Zonas ajardinadas comunes en toda la colonia. La vivienda se sitúa en una zona consolidada con todo tipo de servicios: supermercados, centros educativos, centros deportivos, parques y áreas verdes. A escasos minutos se encuentra el Centro Comercial Palacio de Hielo y la zona cuenta con una excelente conexión por transporte público: metro Canillas (línea 4) y Mar de Cristal (líneas 4 y 8), así como varias líneas de autobús cercanas como la 120, 122, 112, 153, 104 y N2. El acceso en vehículo privado es rápido y cómodo gracias a la cercanía con la M-40, M-11 y A-2. Una oportunidad excepcional para vivir en una vivienda amplia, reformada y con una distribución perfecta en una de las mejores zonas residenciales de Madrid. Para más información o concertar una visita, no dudes en contactar sin compromiso. En Grupo Mejocasa nos especializamos en ofrecer el mejor servicio inmobiliario en toda la Comunidad de Madrid. Contamos con cuatro oficinas estratégicamente ubicadas en Chamberí-Centro, Ciudad Lineal-Salamanca, Hortaleza-Las Tablas y Canillejas-Vicálvaro, lo que nos permite tener un amplio conocimiento y alcance en todas las zonas de la ciudad. Gracias a nuestro método de trabajo, brindamos un servicio integral que abarca todos los aspectos necesarios para garantizar una experiencia inmobiliaria satisfactoria. No solo nos especializamos en la compra y venta de propiedades, sino que también brindamos un asesoramiento completo para que nuestros clientes tomen decisiones informadas y seguras. Confía en nosotros para encontrar la vivienda ideal o vender tu propiedad con las mejores condiciones.",False,good,False,5044.0,True,False,True,False,[],False,False,575000.0,€,flat,,"Canillas, Madrid",Piso en calle de Alcorisa,2,True,Hortaleza,True,True,False,Canillas,,,,,25000.0
109180167,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/10/f0/1366639532.webp,1849,51,550000.0,chalet,sale,200.0,4,3,calle de la Paloma,Madrid,Villanueva del Pardillo,es,40.4951071,-3.9645408,False,https://www.idealista.com/inmueble/109180167/,"¡Descubre tu nuevo hogar en este encantador chalet adosado de 200 m²! Ubicado en una zona tranquila, este inmueble se distribuye en tres plantas, ofreciendo un espacio ideal para disfrutar en familia. En la planta baja, encontrarás un acogedor salón de 23 m² que se abre a un porche cerrado de 15 m², perfecto para relajarte o disfrutar de una buena lectura. La cocina de 10 m² es el lugar ideal para dar rienda suelta a tu creatividad culinaria, y el aseo de cortesía añade comodidad a tu día a día. En la primera planta, se sitúan cuatro dormitorios, incluyendo un dormitorio principal de 12 m² con acceso a una pequeña terraza cerrada de 4 m², donde podrás disfrutar de momentos al aire libre. Los otros tres dormitorios secundarios, de aproximadamente 9 m² cada uno, son perfectos para los más pequeños o como espacios de trabajo. Además, cuenta con un baño secundario que completa esta planta. Subiendo a la planta superior, te espera una buhardilla de 30 m² que ofrece múltiples posibilidades: desde un estudio hasta un espacio de ocio. Esta vivienda, construida en 2001, está lista para ser actualizada a tu gusto, brindándote la oportunidad de personalizarla y convertirla en el hogar de tus sueños. Con calefacción a gas y una plaza de garaje, esta propiedad combina confort y funcionalidad. ¡No pierdas la oportunidad de visitarla y descubrir todo lo que puede ofrecerte!",False,renew,False,2750.0,True,False,True,False,[],False,False,550000.0,€,chalet,terracedHouse,"Los Llanos - Valle Pardo, Villanueva del Pardillo",Chalet adosado en calle de la Paloma,,,Los Llanos - Valle Pardo,,True,True,,,,,,
108084119,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/29/3f/1333980495.webp,EM-131,42,1575000.0,chalet,sale,428.0,6,5,calle Mar Adriático,Madrid,Pozuelo de Alarcón,es,40.4426661,-3.8061537,False,https://www.idealista.com/inmueble/108084119/,"Sin honorarios al comprador! Exclusivo chalet de lujo con reforma integral de 428m2 en urbanización Las Mansiones de Pozuelo de Alarcón, con zonas comunes cercanas que incluyen piscina, zonas ajardinadas, campo de fútbol, pista de tenis y área de juegos infantiles. El inmueble está distribuido en cuatro plantas, con seis habitaciones (cuatro dormitorios y dos  despachos), cuatro baños(dos en suite con dos de los dormitorios), un aseo de cortesía y dos salones. La distribución es la siguiente: Planta principal: Amplio hall distribuidor, con acceso a un amplio garaje con cabida para dos coches, aseo de cortesía, cocina con office completamente amueblada y equipada con electrodomésticos de alta gama, que comunica con la entrada por escaleras desde la calle y también comunica a un amplio y maravilloso salón comedor de casi 100m2 con dos ambientes y chimenea, amplios ventanales y salida directa al jardín. Entreplanta: Subiendo las escaleras, un dormitorio con baño completo con plato de ducha en suite y vestidor. Planta primera: Un amplio despacho con el dormitorio principal y baño en suite con bañera hidromasaje y plato de ducha. Planta segunda: Dos dormitorios, que han convertido en uno, con baño completo. Planta tercera: Un salón, un despacho y un dormitorio en dos plantas con escaleras de caracol, ambos con acceso a una maravillosa terraza con vistas a Madrid y comparten un baño completo con ducha. -Calefacción individual de gas natural. -Armarios empotrados y revestidos en todas las estancias. -Persianas eléctricas y aire acondicionado en el salón. No dudes en contactarnos y verla sin compromiso! . La ubicación de esta propiedad es inmejorable. Está situada cerca de la Avenida de Europa. Pozuelo de Alarcón destaca por su calidad de vida y proximidad a Madrid. Perfectamente comunicado con una amplia red de carreteras que permiten fácil acceso a municipios limítrofes y al centro de Madrid, destaca por su proximidad a la M-50, M-40, M-30 y M-503. Cercano a colegios, comercios de calidad y red de autobuses y metro ligero.",True,good,False,3680.0,True,False,True,False,[],False,False,1575000.0,€,chalet,semidetachedHouse,"Zona Estación, Pozuelo de Alarcón",Chalet pareado en calle Mar Adriático,,,Zona Estación,,True,True,Zona Estación,,1725000.0,150000.0,9.0,
109114677,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/12/c8/1364771368.webp,ZAV0230,56,2235000.0,chalet,sale,300.0,5,5,paseo de los Parques s/n,Madrid,La Moraleja,es,40.5105065,-3.6456291,True,https://www.idealista.com/inmueble/109114677/,"ZAFIR REAL ESTATE Les presenta este precioso chalet prácticamente independiente, no se ve ningún vecino, especialmente PRIVADO y además en un fondo de saco muy tranquilo. Distribuido en dos cómodas plantas en El Encinar de los Reyes. Magnífica ubicación, muy próximo al centro comercial de la zona y plaza de La Moraleja. Bonita parcela de 750m2. Piscina privada y zona chill-out con pérgola. La vivienda se encuentra en perfecto estado. Cuenta con 5 dormitorios y 5 baños. Terraza. Parking cubierto para dos coches Calefacción por gas natural. La situación es perfecta, a cinco minutos andando de la zona social de La Moraleja y del centro comercial del Encinar, supermercados, farmacias, bancos, etc.. . El Encinar de los Reyes es una lujosa urbanización que limita con La Moraleja. Situada a 12 kilómetros del centro de Madrid. Pertenece al término municipal de Alcobendas y otra importante parte a Madrid. Su construcción es reciente. Tiene origen en la base aérea de Torrejón de Ardoz, aquí fue donde los militares norteamericanos y sus familias vivieron durante 34 años en un contexto netamente americano. Sin embargo, en 1992 pasó a manos españolas y es entonces cuando se empieza a concebir tal como la conocemos hoy. La urbanización cuenta con seguridad 24 horas y un centro comercial “El Encinar” con todos los servicios necesarios, restaurantes, farmacias, supermercados, bancos…. Hay viviendas de varias tipologías diferentes: pisos, áticos, bajos con jardín, pareados, adosados y casas individuales, todos con grandes espacios comunes, destacar que la mayoría de viviendas están habilitadas por familias jóvenes con hijos, ya que en esta zona están los colegios privados más prestigiosos de Madrid (Highlands School).",True,good,False,7450.0,True,False,True,False,[],False,False,2235000.0,€,chalet,semidetachedHouse,"Encinar de los Reyes, La Moraleja",Chalet pareado en paseo de los Parques s/n,,,Encinar de los Reyes,,True,True,,,,,,
108699900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/92/32/1352529283.webp,24,17,410000.0,flat,sale,76.0,3,1,calle del Jazmín,Madrid,Madrid,es,40.4820221,-3.6641183,False,https://www.idealista.com/inmueble/108699900/,"Rinsa inversores vende en exclusiva piso en la calle Jazmín, muy cerca del metro de Pinar de Chamartín. La vivienda dispone de tres dormitorios, amplio salón, cocina independiente y baño completo. El piso es totalmente exterior, muy luminoso, amplias ventanas en todas las habitaciones, dos ventanas en cada habitación Dispone de calefacción individual por gas natural, los suelos son en tarima y el edificio cuenta con dos ascensores. Magnifica zona, muy bien comunicada, rodeada de zonas verdes y con conexión a varias carreteras. Oportunidad, llamen para verlo.",False,good,False,5395.0,True,False,True,False,[],False,False,410000.0,€,flat,,"Costillares, Madrid",Piso en calle del Jazmín,5,True,Ciudad Lineal,True,,,Costillares,,425000.0,15000.0,4.0,
108836918,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/c6/d9/1356591378.webp,PLANETA SATURNO,25,435000.0,flat,sale,140.0,4,3,calle del Planeta Saturno,Madrid,Parla,es,40.2261616,-3.7581388,False,https://www.idealista.com/inmueble/108836918/,"S. I. F (Soluciones Inmobiliarias y Financieras) vende esta MAGNÍFICA vivienda en Parla Este, la ZONA MÁS DEMANDADA de Parla.  Ubicada en un ENTORNO RESIDENCIAL exclusivo, rodeada de chalets, combina tranquilidad y calidad de vida con la comodidad de tener todos los servicios al alcance, tales como colegios, farmacias, supermercados, paradas de tranvía, comercios, zonas verdes, dos centros de salud públicos, varios gimnasios y dos grandes parques. Se trata de una vivienda en planta baja de 140m2 construidos, distribuidos en salón independiente de 25m2, 3 baños completos, 4 dormitorios (uno de ellos con vestidor) y baño en suite, cocina amueblada y equipada y cuarto de lavadero.  Cuenta con una plaza de garaje y trastero incluido en el precio. Esta singular vivienda tiene un enorme patio privado de 200m2 donde podrás disfrutar de tu propia piscina particular, tus barbacoas y tardes de ocio al aire libre.  Vivienda equipada con suelos de tarima, ventanas de climalit, persianas térmicas, contraventanas metálicas, calefacción de gas natural, aire acondicionado con bomba de frio y calor canalizado por toberas, y armarios empotrados en varias estancias. Se trata de una urbanización privada con todo tipo de comodidades y vigilante con piscina comunitaria, pista de pádel, zonas verdes, zona infantil, etc. SOLICITA MÁS INFORMACIÓN SIN COMPROMISO!  NO COBRAMOS COMISION DE AGENCIA.",False,good,False,3107.0,True,False,True,False,[],False,False,435000.0,€,flat,,"Parla Este, Parla",Piso en calle del Planeta Saturno,bj,True,Parla Este,True,True,True,,,483000.0,48000.0,10.0,
109042711,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/89/5a/1362487095.webp,RED-3055V ,21,470000.0,flat,sale,76.0,2,1,calle del General Arrando,Madrid,Madrid,es,40.4317539,-3.6960935,False,https://www.idealista.com/inmueble/109042711/,"Se vende piso reformado en Almagro, una de las zonas más exclusivas y distinguidas de Madrid, situado en el distrito de Chamberí. Finca señorial de 1945, con ascensor.  El piso se compone de amplio salón/comedor con ventanas al exterior, dos habitaciones con puertas acristaladas y con armarios empotrados de muro a muro, lindo baño completo con plato de ducha y práctica cocina independiente y amueblada. Todas las estancias del inmueble tienen ventanas a la calle General Arrando y tienen excelente aislación, por lo que la temperatura en invierno y verano con muy agradables.  Por ubicación se encuentra en una zona ideal con buenas comunicaciones a diversos transportes públicos, además, está rodeada de servicios esenciales, incluyendo colegios, supermercados y centros de salud, lo que la convierte en una opción muy atractiva para inversión.  Venga a visitarlo, solicite mas información sin compromiso.",True,good,False,6184.0,True,False,True,False,[],False,False,470000.0,€,flat,,"Almagro, Madrid",Piso en calle del General Arrando,bj,True,Chamberí,True,,,Almagro,,,,,
109015307,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/73/e5/1361921397.webp,,31,460000.0,flat,sale,77.0,3,1,pasaje de Valdemaqueda,Madrid,Madrid,es,40.4412382,-3.673883,False,https://www.idealista.com/inmueble/109015307/,"¡Descubre tu nuevo hogar en el corazón de la ciudad! Este acogedor piso de 77 m² construidos en Av América es perfecto para familias e inversores que buscan un espacio funcional y cómodo. Con tres dormitorios luminosos y un salón amplio, cada rincón está diseñado para ofrecer confort y calidez. La cocina bien equipada y el baño completo añaden un toque práctico a la vida diaria. Ubicado a solo 100 metros del intercambiador de Avenida de América, disfrutarás de un acceso inmejorable a cuatro líneas de metro y numerosas líneas de autobús, facilitando tus desplazamientos por la ciudad. Además, la calefacción individual de gas natural garantiza un control óptimo del consumo, manteniendo tu hogar cálido en invierno. Este inmueble cuenta ademas con un trastero de 8 metros cuadrados que maximiza el espacio disponible. La orientación sureste y suroeste asegura una excelente luminosidad durante todo el día. También podrás disfrutar de una zona ajardinada la cual rodea el piso. ¡No pierdas la oportunidad de visitar este magnífico piso y convertirlo en tu nuevo hogar!",True,good,False,5974.0,True,False,True,True,[],False,False,460000.0,€,flat,,"Prosperidad, Madrid",Piso en pasaje de Valdemaqueda,en,True,Chamartín,False,,,Prosperidad,,,,,
