propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,detailedType.subTypology
108717105,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/5c/cf/1353022564.webp,BAJO A,10,bj,463937.0,flat,sale,195.0,True,2,2,"calle Lacedón, 7",Madrid,Villaviciosa de Odón,Centro,es,,40.3583625,-3.9046283,True,https://www.idealista.com/obra-nueva/108717105/,"Viviendas de Renta Libre en Régimen de Cooperativa Calle Lacedón 7-9, Villaviciosa de Odón (Madrid) Fecha estimada de entrega: SEGUNDO TRIMESTRE DE 2028 Nos complace presentarle una exclusiva promoción de 16 viviendas en régimen de cooperativa, ubicadas en el corazón de Villaviciosa de Odón, uno de los municipios más valorados de la Comunidad de Madrid por su excelente calidad de vida, servicios y cercanía a la capital. Características de la Promoción: Viviendas de 1 y 2 dormitorios Plaza de garaje incluida Viviendas en planta baja con amplios patios y otras con terraza Ubicación privilegiada en el centro urbano Ideales como primera vivienda, inversión o para quienes desean mejorar su calidad de vida en un entorno cómodo, accesible y tranquilo. Entorno y Servicios: Ubicadas en una zona consolidada y tranquila, con todos los servicios a pocos pasos: •Supermercados •Restaurantes y cafeterías •Bancos •Paradas de autobús y taxi •Comercios y centros educativos Calidades Destacadas: •Calificación Energética A •Fachada moderna, respetuosa con la estética tradicional del municipio •Sistema de aerotermia para calefacción, refrigeración y agua caliente sanitaria (ACS) •Altos estándares de confort y eficiencia energética ¡Llámenos y venga a conocer esta magnífica promoción! Estaremos encantados de informarle y mostrarle todos los detalles que hacen de esta oportunidad una excelente elección de vivienda. Las imágenes publicadas son simulaciones orientativas que pueden sufrir modificaciones por motivos técnicos, comerciales o legales.",False,newdevelopment,True,True,2379.0,True,False,False,False,[],False,False,463937.0,€,True,True,flat,"Centro, Villaviciosa de Odón","Piso en calle Lacedón, 7",False,
107367445,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/12/56/1310845313.webp,52141,35,1,4400000.0,duplex,sale,463.0,True,4,6,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4541377,-3.682212,False,https://www.idealista.com/inmueble/107367445/,"Lucía Suárez-Zuloaga de GV | HISPANOAMERICA comercializa el siguiente inmueble: ESPECTACULAR dúplex de lujo con jardín y piscina privada en pleno barrio de Hispanoamérica, en urbanización de lujo con vigilancia y cámaras de seguridad por todo el recinto.  Su edificación fue premio de arquitectura, por su diseño excepcional y por ser energéticamente eficiente con tratamientos aislantes, energía solar y aerotermia. Ha sido diseñado por el renombrado estudio de arquitectura Bueso-Inchausti & Rein.  Su interior se resume en amplios espacios muy luminosos con techos altos y grandes cristaleras. La vivienda goza de muy buenas calidades y una luz excepcionales, con sistema de domótica que permite un control total de la misma, incluyendo luces en el suelo, creando ambientes acogedores y personalizados con solo un toque, y materiales de lujo, suelo radiante para la climatización, tanto de calor como de frío, Asimismo su sistema de aerotermia hace que sea altamente eficiente energéticamente. Su exterior cuenta con un jardín privado, con un magnífico porche y una espectacular piscina de agua salada, para disfrutar en la intimidad de tu hogar.  Las instalaciones comunitarias incluyen una piscina, gimnasio y sauna. La propiedad también incluye 4 plazas de garaje, 3 de ellas dobles y trastero. **Se adjunta planos** Distribución: Primera Planta: Cuarto de baño de invitados, amplio salón con techo alto  6m y unas grandes cristaleras que dan acceso a un bonito  jardín de aproximadamente 200 m2 con una piscina privada de agua salada de cerca de 26m2.  Un dormitorio con su propio cuarto de baño (dormitorio de servicio, despacho o el uso que se le quiera dar) Segunda Planta:  Se accede a por una espectacular escalera de diseño,   (o del ascensor),   donde está la cocina totalmente equipada con electrodomésticos de alta gama, y  terraza con zona de lavadero y tendedero, comedor y la zona de descanso con tres dormitorios dobles con sus propios cuartos de baño (el principal incluso con vestidor y terraza). 4 plazas  de garaje incluidas en el precio (dos de ellas dobles) y un trastero de 8m2. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,True,9503.0,True,False,False,False,[],False,False,4400000.0,€,True,True,flat,"Bernabéu-Hispanoamérica, Madrid",Dúplex,,duplex
108817860,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/3a/9a/1356014531.webp,,42,bj,228000.0,flat,sale,70.0,True,2,1,"calle San Juan, 20",Madrid,Alcorcón,Centro,es,Casco Antiguo,40.3441096,-3.8231651,True,https://www.idealista.com/obra-nueva/108817860/,"Edificio singular con ENTREGA INMEDIATA situado en zona próxima al casco urbano de Alcorcón. Se trata de una zona consolidada y que dispone en un entorno próximo a todos los servicios y dotaciones municipales necesarias, así como zonas de comercio primario y secundario. Su ubicación facilita el acceso a los servicios de transporte público, así como a vías de comunicación por vehículo privado. La entrada al se encuentra en una calle no muy transitada, de escaso tráfico rodado, y el acceso al mismo se realizará a través de una puerta de cerrajería metálica. Las zonas comunes se componen de un portal representativo con terminaciones en suelos de marmol, barandillas interiores de acero lacado y las paredes y techo serán terminados en pintura plástica. Albergará un ascensor con paradas en cada una de las plantas de viviendas, con puertas automáticas y dotados de alarma y servicio de telefonía. El edificio se configura con una única vivienda por planta, hecho que garantiza intimidad y la salubridad del usuario. Dispone de tres miradores y una terraza con barandilla en cristal que facilita la iluminación al interior. Todas las viviendas tienen una distribución amplia y funcional, generando en su conjunto un entorno confortable e íntimo para vivir. Las viviendas se componen de salón comedor con cocina americana, dos dormitorios, un baño en suite y un aseo. A su vez la vivienda de última planta tiene uso exclusivo y acceso directo a una terraza solárium ubicada en planta cubierta. Calificación energética A con acabados cuidados al detalle y un confort de habitabilidad único en una zona céntrica (Insonorización y climatización de alto nivel).",False,,True,True,3257.0,True,False,False,False,[],False,False,228000.0,€,True,True,flat,"Casco Antiguo, Alcorcón","Piso en calle San Juan, 20",False,
108840711,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/ca/1a/1356665783.webp,"2, 0ºB",31,bj,761200.0,flat,sale,125.0,True,2,2,"Miguel Ángel Cantero Oliva, 3",Madrid,Boadilla del Monte,Viñas Viejas,es,,40.41527,-3.89518,True,https://www.idealista.com/obra-nueva/108840711/,"¿Buscas un hogar donde cada detalle esté pensado para disfrutar en familia? Esta magnífica planta baja lo tiene todo: amplitud, luz natural, jardín privado y una ubicación inmejorable. Con 127 m² construidos, esta vivienda destaca por su distribución funcional y sus espacios exteriores. La zona de noche cuenta con dos dormitorios organizados en torno a un práctico distribuidor que garantiza privacidad. Ambos disponen de armarios empotrados, grandes ventanales y acceso directo a un amplio jardín privado, que aporta luz, desahogo y un espacio ideal para compartir momentos al aire libre. El salón-comedor, amplio y muy luminoso, se abre a una terraza de 20 m², perfecta para desayunos al sol o reuniones en un entorno tranquilo y acogedor. Ubicada en Monteviña, una exclusiva urbanización pensada para el bienestar familiar, rodeada de zonas verdes y sin barreras arquitectónicas. Ofrece completas zonas comunes: piscina salina, parque infantil, jardines con diferentes ambientes y una sala polivalente para actividades sociales o familiares. Con certificación energética A, esta vivienda combina eficiencia, confort y diseño contemporáneo. Y lo mejor: el precio incluye dos plazas de garaje, trastero y el IVA, para que lo tengas todo desde el primer día, sin sorpresas. ¿Quieres saber más? ¡Contáctanos!",False,,True,True,6090.0,True,False,False,False,[],False,False,761200.0,€,True,True,flat,"Viñas Viejas, Boadilla del Monte","Piso en Miguel Ángel Cantero Oliva, 3",False,
108941460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/ef/7d/1359571889.webp,Bajo A,19,bj,190991.0,flat,sale,58.0,True,1,1,"calle POSTAS, 21",Madrid,Aranjuez,Centro,es,,40.0327592,-3.6043686,True,https://www.idealista.com/obra-nueva/108941460/,"Obra nueva en el centro de Aranjuez.  Viviendas exclusivas de 1, 2 y 3 dormitorios.  Certificación energética clase A.  Edificio 100% rehabilitado con ascensor.  Calidades:  Pavimento laminado, gres porcelánico de primera calidad en baños y gres antideslizante en zonas comunes Pintura lisa en todas las viviendas Armarios empotrados revestidos interiormente Control de acceso con videoportero Aire acondicionado y calefacción por conductos Desde 173.000 €.",False,newdevelopment,True,True,3293.0,True,False,False,False,[],False,False,190991.0,€,,,flat,"Centro, Aranjuez","Piso en calle Postas, 21",False,
107764246,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/0c/ee/1323102844.webp,,19,7,2576000.0,penthouse,sale,224.0,True,3,4,"Bravo Murillo, 65",Madrid,Madrid,Chamberí,es,Vallehermoso,40.4425761,-3.7042746,True,https://www.idealista.com/obra-nueva/107764246/,"“CANAL” es un proyecto de obra nueva compuesto por 7 viviendas exclusivas de 3 dormitorios, el edificio dispone de zonas ajardinadas, gimnasio y solárium con piscina en el rooftop.    La ubicación es un factor diferenciador del proyecto CANAL, ya que el inmueble se localiza en la calle Bravo Murillo 65, en el barrio de Ríos Rosas del distrito Chamberí. Se trata de una zona residencial muy consolidada que cuenta con todos los servicios. Se sitúa entre el Paseo de la Castellana, arteria principal de la ciudad y Ríos Rosas, próximo a calles tan emblemáticas de Madrid como Ponzano o Espronceda, muy conocidas por sus numerosos locales de restauración. También se encuentra muy próximo a Nuevos Ministerios, desde donde hay múltiples accesos a los principales nudos de comunicación de la ciudad y a escasos 15 minutos a pie de las estaciones de metro Alonso Cano y Gregorio Marañón.   El diseño de este inmueble estará caracterizado por los espacios luminosos en las exclusivas viviendas. Las viviendas se han concebido bajo elevados estándares de calidad y confort, con la máxima atención en la elección de los materiales y la premisa de un diseño distintivo, elegante y atemporal. El estilo cosmopolita y urbano será resultado de la apuesta por la calidad de los materiales y el diseño, entre los que primará la madera, la piedra natural y el vidrio, exaltando así la pureza de líneas y elementos.",False,newdevelopment,True,True,11500.0,True,False,False,False,[],False,False,2576000.0,€,True,True,flat,"Vallehermoso, Madrid","Ático en Bravo Murillo, 65",False,penthouse
108651625,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/5e/c2/1351105309.webp,Bajo B,10,bj,532542.0,flat,sale,186.0,True,2,2,"Calle Lacedón, 7",Madrid,Villaviciosa de Odón,Centro,es,,40.3583625,-3.9046283,True,https://www.idealista.com/obra-nueva/108651625/,"Viviendas de Renta Libre en Régimen de Cooperativa Calle Lacedón 7-9, Villaviciosa de Odón (Madrid) Fecha estimada de entrega: SEGUNDO TRIMESTRE DE 2028 Nos complace presentarle una exclusiva promoción de 16 viviendas en régimen de cooperativa, ubicadas en el corazón de Villaviciosa de Odón, uno de los municipios más valorados de la Comunidad de Madrid por su excelente calidad de vida, servicios y cercanía a la capital. Características de la Promoción: Viviendas de 1 y 2 dormitorios Plaza de garaje incluida Viviendas en planta baja con amplios patios y otras con terraza Ubicación privilegiada en el centro urbano Ideales como primera vivienda, inversión o para quienes desean mejorar su calidad de vida en un entorno cómodo, accesible y tranquilo. Entorno y Servicios: Ubicadas en una zona consolidada y tranquila, con todos los servicios a pocos pasos: •Supermercados •Restaurantes y cafeterías •Bancos •Paradas de autobús y taxi •Comercios y centros educativos Calidades Destacadas: •Calificación Energética A •Fachada moderna, respetuosa con la estética tradicional del municipio •Sistema de aerotermia para calefacción, refrigeración y agua caliente sanitaria (ACS) •Altos estándares de confort y eficiencia energética ¡Llámenos y venga a conocer esta magnífica promoción! Estaremos encantados de informarle y mostrarle todos los detalles que hacen de esta oportunidad una excelente elección de vivienda.",False,newdevelopment,True,True,2863.0,True,False,False,False,[],False,False,532542.0,€,True,True,flat,"Centro, Villaviciosa de Odón","Piso en Calle Lacedón, 7",False,
108941449,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/ef/7d/1359571889.webp,1D,19,1,197667.0,flat,sale,59.0,True,1,1,"calle POSTAS, 21",Madrid,Aranjuez,Centro,es,,40.0327592,-3.6043686,True,https://www.idealista.com/obra-nueva/108941449/,"Obra nueva en el centro de Aranjuez.  Viviendas exclusivas de 1, 2 y 3 dormitorios.  Certificación energética clase A.  Edificio 100% rehabilitado con ascensor.  Calidades:  Pavimento laminado, gres porcelánico de primera calidad en baños y gres antideslizante en zonas comunes Pintura lisa en todas las viviendas Armarios empotrados revestidos interiormente Control de acceso con videoportero Aire acondicionado y calefacción por conductos Desde 173.000 €.",False,newdevelopment,True,True,3350.0,True,False,False,False,[],False,False,197667.0,€,,,flat,"Centro, Aranjuez","Piso en calle Postas, 21",False,
107968602,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/3f/e6/1329773471.webp,BºA,17,bj,850000.0,flat,sale,97.0,True,2,2,"calle Manipa, 89",Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4423928,-3.6424914,True,https://www.idealista.com/obra-nueva/107968602/,"¡ OBRAS INICIADAS! VIVIENDAS DE 2 DORMITORIOS, 2 BAÑOS, GRANDES TERRAZAS, 2 PLAZAS DE GARAJE INCLUIDAS EN EL PRECIO, Y 1 TRASTERO EN LA CALLE MANIPA 89, A 50 METROS DE LA CALLE ARTURO SORIA. Manipa 89 es un proyecto de 11 viviendas de 2 dormitorios, con espacios amplios, grandes ventanales al exterior y espaciosas terrazas de hasta 23 metros cuadrados que garantizan la luminosidad de las viviendas. Los bajos disfrutan de jardines privados de 140 metros cuadrados y los áticos cuentan con solárium de hasta 45 metros. Cocinas equipadas con muebles y electrodomésticos. El residencial está rodeado de zonas ajardinadas, diseñadas cuidadosamente para conseguir bienestar y privacidad. Cuenta con piscina comunitaria, zona ajardinada y cuarto de bicicletas. COMIENZO DE OBRA PREVISTO EN VERANO 2025 ENTREGA DE LLAVES EN PRIMAVERA DE 2027. Para más información de la promoción puede visitar nuestra página web.",False,newdevelopment,True,True,8763.0,True,False,False,False,[],False,False,850000.0,€,True,True,flat,"Concepción, Madrid","Piso en calle Manipa, 89",False,
108941468,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/ef/7d/1359571889.webp,Bajo E,19,bj,173000.0,flat,sale,48.0,True,1,1,"calle POSTAS, 21",Madrid,Aranjuez,Centro,es,,40.0327592,-3.6043686,True,https://www.idealista.com/obra-nueva/108941468/,"Obra nueva en el centro de Aranjuez.  Viviendas exclusivas de 1, 2 y 3 dormitorios.  Certificación energética clase A.  Edificio 100% rehabilitado con ascensor.  Calidades:  Pavimento laminado, gres porcelánico de primera calidad en baños y gres antideslizante en zonas comunes Pintura lisa en todas las viviendas Armarios empotrados revestidos interiormente Control de acceso con videoportero Aire acondicionado y calefacción por conductos Desde 173.000 €.",False,newdevelopment,True,True,3604.0,True,False,False,False,[],False,False,173000.0,€,,,flat,"Centro, Aranjuez","Piso en calle Postas, 21",False,
109190867,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/08/91/1366966931.webp,,9,1,550000.0,flat,sale,43.0,False,2,1,"calle de Narváez, 70",Madrid,Madrid,Retiro,es,Ibiza,40.4177565,-3.6764737,True,https://www.idealista.com/inmueble/109190867/,"OPORTUNIDAD ÚNICA - REFORMADO A ESTRENAR  Descubre este encantador piso en venta, ubicado en una finca clásica que destaca por su elegancia y carácter. Con un portero que garantiza seguridad y comodidad, este hogar ha sido completamente reformado y amueblado, listo para entrar a vivir. Con techos de 3 metros de altura, el espacio se siente amplio y luminoso, mientras que el suelo de tarima de madera de alta calidad añade un toque de calidez. El piso cuenta con dos habitaciones bien distribuidas y un baño moderno, ideal para disfrutar de la máxima funcionalidad. Los armarios empotrados ofrecen un excelente espacio de almacenamiento, manteniendo todo ordenado y al alcance. La cocina está equipada con electrodomésticos de marca BOSCH, perfectos para los amantes de la gastronomía. Con una superficie construida de 43 m², este inmueble es perfecto para parejas o personas que buscan un hogar acogedor. Además, su acceso adaptado a personas con movilidad reducida lo convierte en una opción inclusiva. La calefacción eléctrica y el aire acondicionado aseguran un ambiente confortable durante todo el año. Situado en la primera planta, este piso interior tiene orientación sur, lo que garantiza luz natural durante la mayor parte del día. La finca cuenta con ascensor y el inmueble tiene una excelente calificación energética, clase B, lo que significa eficiencia y ahorro en el consumo. No dejes pasar la oportunidad de vivir en una de las mejores zonas de la ciudad. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,True,12791.0,False,False,False,False,[],False,False,550000.0,€,,,flat,"Ibiza, Madrid","Piso en calle de Narváez, 70",,
107318628,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/d0/48/1309398466.webp,a01Jy00000lYgY2IAK,14,,1535000.0,chalet,sale,370.0,,4,5," Leopoldo Calvo-Sotelo Bustelo, 54",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4544281,-3.7939355,True,https://www.idealista.com/obra-nueva/107318628/,"NUEVA PROMOCIÓN A LA VENTA CALVO SOTELO 54 CUATRO EXTRAORDINARIAS CASAS PAREADAS EN UN ENTORNO EXCLUSIVO  UNA OPORTUNIDAD PARA COMBINAR LUJO y CONFORT, EN UNA DE LAS ZONAS MÁS VALORADAS DE POZUELO DE ALARCÓN Calvo Sotelo 54 te ofrece el privilegio de vivir en una vivienda singular, diferente y única. Cuatro unifamiliares excepcionales que destacan por su diseño moderno y elegante, basados en criterios sostenibles, con acabados de máxima calidad. Cuatro magnificas viviendas con parcelas superiores a 320 m2 que cuentan con una superficie construida interior desde 312 m2 (construida total desde 370 m2), distribuidas en dos plantas sobre rasante y sótano, dotadas, cada una de ellas, de una espectacular piscina privada rodeada de un fantástico jardín.  Distribuciones perfectas, diseñadas hasta el último detalle proporcionando una gran amplitud en todos sus espacios, confort y la máxima luminosidad. Diseñadas con tres o cuatro dormitorios en planta primera, y un estudio en planta baja, cinco baños, y un amplísimo bajo rasante versátil, multifuncional con patios ingleses que permiten una ventilación natural y los inundan de luz. Y espléndidos salones y cocinas, conectados hacia el exterior para que los espacios se prolonguen hasta el jardín y la piscina.  La promoción está localizada en la calle Leopoldo Calvo-Sotelo Bustelo, 54, (prolongación de la calle Osa Mayor en Aravaca) junto al colegio Los Robles, en un enclave privilegiado rodeado de parques, zonas verdes y deportivas, y colegios de gran prestigio. Es un entorno familiar y tranquilo, que cuenta con todos los servicios necesarios alrededor, y que se encuentra muy bien comunicado, tanto por transporte público, autobús y Cercanías Renfe de Aravaca y Pozuelo, como por su fácil acceso a carreteras principales como la A-6, M-40, Ctra de Castilla, o M-30. Concierta una visita en nuestras oficinas centrales para ampliar la información, en la Calle Alcalá 96, 5º Derecha, frente al Corte Inglés de Goya.",False,newdevelopment,True,,4149.0,True,False,False,False,[],False,False,1535000.0,€,True,True,chalet,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en Leopoldo Calvo-Sotelo Bustelo, 54",False,semidetachedHouse
109218647,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/4c/5e/1367797819.webp,,19,bj,220000.0,flat,sale,45.0,False,1,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.410004,-3.705699,False,https://www.idealista.com/inmueble/109218647/,"RG MADRID bienes raíces PRESENTA Y VENDE PISO EN LAVAPIES Bajo con ascensor, PARA ENTRAR A VIVIR Muy cerca del metro Tirso de Molina ( línea 1 ), Embajadores( línea 3) y Lavapiés (línea 3) con paradas de bus cercanas a la vivienda, con una ubicación muy céntrica! alrededor se encuentra, restaurantes, supermercados, zonas verdes y cercanía a todos los sitios de interés turístico del centro de Madrid. Es un bajo interior que dispone de: 1 habitación, 1 baño, salón, cocina, armario empotrado y aire acondicionado. NO TE QUEDES SIN VISITARLO! RG MADRID bienes raíces ofrece un asesoramiento financiero y le damos la mejor opción para su hipoteca. FINANCIACIÓN 100% + GASTOS! Compre con nosotros, valoraciones gratuitas, financiación 100% + gastos, compra, venta y tasaciones de viviendas.",False,good,False,True,4889.0,False,False,False,False,[],False,False,220000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso,,
108941597,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/ef/7d/1359571889.webp,2D,19,2,186265.0,flat,sale,60.0,True,1,1,"calle POSTAS, 21",Madrid,Aranjuez,Centro,es,,40.0327592,-3.6043686,True,https://www.idealista.com/obra-nueva/108941597/,"Obra nueva en el centro de Aranjuez.  Viviendas exclusivas de 1, 2 y 3 dormitorios.  Certificación energética clase A.  Edificio 100% rehabilitado con ascensor.  Calidades:  Pavimento laminado, gres porcelánico de primera calidad en baños y gres antideslizante en zonas comunes Pintura lisa en todas las viviendas Armarios empotrados revestidos interiormente Control de acceso con videoportero Aire acondicionado y calefacción por conductos Desde 173.000 €.",False,newdevelopment,True,True,3104.0,True,False,False,False,[],False,False,186265.0,€,,,flat,"Centro, Aranjuez","Piso en calle Postas, 21",False,
108651842,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/5e/c2/1351105309.webp,Bajo C,10,bj,294931.0,flat,sale,77.0,True,1,1,"Calle Lacedón, 7",Madrid,Villaviciosa de Odón,Centro,es,,40.3583625,-3.9046283,True,https://www.idealista.com/obra-nueva/108651842/,"Viviendas de Renta Libre en Régimen de Cooperativa Calle Lacedón 7-9, Villaviciosa de Odón (Madrid) Fecha estimada de entrega: SEGUNDO TRIMESTRE DE 2028 Nos complace presentarle una exclusiva promoción de 16 viviendas en régimen de cooperativa, ubicadas en el corazón de Villaviciosa de Odón, uno de los municipios más valorados de la Comunidad de Madrid por su excelente calidad de vida, servicios y cercanía a la capital. Características de la Promoción: Viviendas de 1 y 2 dormitorios Plaza de garaje incluida Viviendas en planta baja con amplios patios y otras con terraza Ubicación privilegiada en el centro urbano Ideales como primera vivienda, inversión o para quienes desean mejorar su calidad de vida en un entorno cómodo, accesible y tranquilo. Entorno y Servicios: Ubicadas en una zona consolidada y tranquila, con todos los servicios a pocos pasos: •Supermercados •Restaurantes y cafeterías •Bancos •Paradas de autobús y taxi •Comercios y centros educativos Calidades Destacadas: •Calificación Energética A •Fachada moderna, respetuosa con la estética tradicional del municipio •Sistema de aerotermia para calefacción, refrigeración y agua caliente sanitaria (ACS) •Altos estándares de confort y eficiencia energética ¡Llámenos y venga a conocer esta magnífica promoción! Estaremos encantados de informarle y mostrarle todos los detalles que hacen de esta oportunidad una excelente elección de vivienda.",False,newdevelopment,True,True,3830.0,True,False,False,False,[],False,False,294931.0,€,True,True,flat,"Centro, Villaviciosa de Odón","Piso en Calle Lacedón, 7",False,
107173746,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/00/cc/1305167868.webp,2744,29,2,810000.0,flat,sale,127.0,True,2,2,Barrio Peñagrande,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4729211,-3.7313544,False,https://www.idealista.com/inmueble/107173746/,"Laura Pérez-Hernández de GV | PUERTA DE HIERRO comercializa el siguiente inmueble: Magnifico piso de 127 metros cuadrados, en la prestigiosa urbanización The Kronos Collection, diseñada por Joaquin Torres, con un sinfín de comodidades y unos acabados de alta calidad. La urbanización cuenta además con seguridad 24h, piscina comunitaria, gimnasio, zona de spa y zona recreativa para niños. La casa, de obra nueva se encuentra lista para entrar a vivir. Su interior es muy luminoso, y cuenta con una excelente distribución del espacio.   Sistema de geotermia: calefacción suelo radiante / aire acondicionado.  Asimismo cuenta con: Trastero (6m2) y plaza de garaje incluidas en el precio. **Se adjunta plano** Distribución:  Hall de entrada. Amplio salón comedor, cocina. Dos cuartos de dormir con cuarto de baño. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,True,6378.0,True,False,False,False,[],False,False,810000.0,€,True,True,flat,"Peñagrande, Madrid",Piso,,
109217596,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/59/86/1367762418.webp,,23,3,285000.0,flat,sale,65.0,True,3,1,Barrio Vista Alegre,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3892294,-3.7380976,False,https://www.idealista.com/inmueble/109217596/,"**Piso en Venta en Carabanchel: Tu Oasis de Luz y Paz** Descubre este encantador piso de 60 m² en Carabanchel, un verdadero oasis de luz y tranquilidad. Situado en una calle casi sin tráfico y rodeado de árboles, este hogar ofrece un ambiente sereno ideal para disfrutar de la vida urbana. La excelente comunicación por las líneas 5 y 6 de metro, así como por múltiples autobuses, te permitirá moverte con facilidad por toda la ciudad. Este piso, recién reformado, destaca por sus cerramientos que garantizan un óptimo aislamiento térmico y acústico. Además, cuenta con una bajante nueva que evita olores y humedades, asegurando un espacio saludable. La instalación de aire acondicionado y la calefacción individual a gas completan el confort de este hogar. La distribución del piso es perfecta: un amplio salón comedor se conecta con una gran y alargada terraza que abraza toda la casa, proporcionando una excelente ventilación y luz natural en todas las habitaciones. Con dos habitaciones de buen tamaño y otra tercera que es la habitación principal incluye un amplio armario empotrado, ideal para mantener todo organizado. La cocina, completamente nueva y de diseño contemporáneo, es un sueño para los amantes de la gastronomía, mientras que el baño cuenta con una amplia ducha y también recibe luz natural. Este vecindario tranquilo, donde la gente se saluda, está rodeado de comercios tradicionales y tiene un colegio a la vuelta de la esquina, lo que lo convierte en un lugar perfecto para familias. Con su suelo de tarima en el salón y suelo hidráulico en la cocina y el baño, cada detalle ha sido cuidadosamente pensado para ofrecer comodidad y estilo. No pierdas la oportunidad de vivir en este maravilloso piso exterior en esquina, donde cada rincón refleja calidez y modernidad. ¡Agenda tu visita y déjate enamorar!",False,good,False,False,4385.0,False,False,False,False,[],False,False,285000.0,€,,,flat,"Vista Alegre, Madrid",Piso,,
108941461,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/ef/7d/1359571889.webp,Bajo C,19,bj,199747.0,flat,sale,64.0,True,1,1,"calle POSTAS, 21",Madrid,Aranjuez,Centro,es,,40.0327592,-3.6043686,True,https://www.idealista.com/obra-nueva/108941461/,"Obra nueva en el centro de Aranjuez.  Viviendas exclusivas de 1, 2 y 3 dormitorios.  Certificación energética clase A.  Edificio 100% rehabilitado con ascensor.  Calidades:  Pavimento laminado, gres porcelánico de primera calidad en baños y gres antideslizante en zonas comunes Pintura lisa en todas las viviendas Armarios empotrados revestidos interiormente Control de acceso con videoportero Aire acondicionado y calefacción por conductos Desde 173.000 €.",False,newdevelopment,True,True,3121.0,True,False,False,False,[],False,False,199747.0,€,,,flat,"Centro, Aranjuez","Piso en calle Postas, 21",False,
