propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
109219667,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/12/83/1367825949.webp,,21,bj,225000.0,flat,sale,77.0,True,2,2,Calle Pinto-San Roque,Madrid,Parla,Calle Pinto-San Roque,es,,40.2383255,-3.7591501,False,https://www.idealista.com/inmueble/109219667/,"CASALIA presenta: Piso en venta en Urbanización Rigoberta Menchú En la reconocida urbanización Rigoberta Menchú se encuentra este estupendo piso de dos dormitorios y dos baños, con garaje y completas zonas comunes. Una vivienda que combina comodidad, amplitud y una ubicación privilegiada. La distribución es práctica y acogedora. El salón independiente, amplio y luminoso, invita a compartir reuniones familiares o disfrutar de momentos de tranquilidad. La cocina, de gran funcionalidad, ofrece la posibilidad de adaptarla a tu propio estilo. Los dos dormitorios cuentan con buen aprovechamiento del espacio, y los dos baños completos están diseñados para aportar comodidad al día a día. Los suelos de gres y las puertas de roble aportan calidez y resistencia, creando un ambiente agradable y duradero. La vivienda incluye plaza de garaje, garantizando la comodidad de contar con tu propio espacio de estacionamiento dentro del edificio. Residencialmente, Rigoberta Menchú es sinónimo de calidad de vida. La urbanización dispone de piscina y zonas ajardinadas, un entorno ideal para disfrutar del tiempo libre sin salir de casa. La ubicación es otro de sus grandes atractivos. Muy cerca de la futura estación de Renfe, del Centro Comercial El Ferial y de la calle Pinto, se encuentra rodeada de colegios, supermercados, zonas verdes y todo tipo de servicios, lo que convierte esta vivienda en una oportunidad única para quienes buscan una vida práctica, bien conectada y con todas las comodidades al alcance de la mano. Un piso pensado para convertirse en tu hogar. No pierdas la oportunidad de conocerlo en persona. Contáctanos hoy mismo para concertar una visita. En CASALIA, además, ponemos a tu disposición nuestro departamento financiero, que te asesorará en cada paso para que la compra de tu vivienda sea un proceso sencillo y seguro.",False,good,False,True,2922.0,False,False,False,False,[],False,False,225000.0,€,True,True,flat,,"Calle Pinto-San Roque, Parla",Piso,Top,,,,,
108381526,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/6a/2b/1342418165.webp,Atico A,12,,478000.0,penthouse,sale,180.0,True,2,2,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381526/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,2656.0,True,False,False,False,[],False,False,478000.0,€,True,True,flat,penthouse,"Los Berrocales, Madrid","Ático en calle Parcela 6.18.2 Etapa, 3",Top,False,,,,
108686279,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/91/53/1353438007.webp,Tauro 120,6,,599000.0,chalet,sale,261.0,,3,3,"calle Tauro, 120",Madrid,Móstoles,Sur,es,,40.3085724,-3.8501153,True,https://www.idealista.com/obra-nueva/108686279/,"Promoción de chalets individuales y pareados en el PAU Sur de Móstoles. Entrega prevista en el tercer trimestre de 2026. Obras ya iniciadas. Estas viviendas destacan por su alto confort, suelo refrigerado y calefactado mediante aerotermia, máxima eficiencia energética y excelentes calidades. Cuentan con parcelas de 250 m2 hasta 350 m2, tres dormitorios, dos baños y un aseo. La cocina se entrega amueblada e incluye horno, microondas y placa de inducción. El salón es amplio y muy luminoso. Disponen de un sótano con trastero, cuarto de instalaciones y zona de plancha. Incorporan ventanas de PVC bicolor con vidrios bajo emisivos, ladrillo klinker destonificado que requiere poco mantenimiento, suelos porcelánicos, preinstalación para la carga de coche eléctrico y terraza solárium. La ubicación es excelente, cerca del Parque Nelson Mandela y rodeada de zonas verdes, con colegios y todos los servicios cercanos. La promoción está desarrollada por una constructora con más de 50 años de experiencia, garantía de calidad y confianza. Se ofrecen facilidades de pago. Las imágenes publicadas son simulaciones orientativas que pueden sufrir modificaciones por motivos técnicos, comerciales o legales. También se incluyen algunas fotografías de nuestra última promoción en Móstoles, Villa Parque Liana, con calidades similares aunque diseño diferente. Solicite más información, planos y memoria de calidades sin compromiso.",False,newdevelopment,True,,2295.0,True,False,False,False,[],False,False,599000.0,€,True,True,chalet,semidetachedHouse,"Sur, Móstoles","Chalet pareado en calle Tauro, 120",Top,False,,,,
108686273,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/89/d4/1353436736.webp,Tauro 98,6,,619000.0,chalet,sale,247.0,,3,3,"calle Tauro, 120",Madrid,Móstoles,Sur,es,,40.3085724,-3.8501153,True,https://www.idealista.com/obra-nueva/108686273/,"Promoción de chalets individuales y pareados en el PAU Sur de Móstoles. Entrega prevista en el tercer trimestre de 2026. Obras ya iniciadas. Estas viviendas destacan por su alto confort, suelo refrigerado y calefactado mediante aerotermia, máxima eficiencia energética y excelentes calidades. Cuentan con parcelas de 250 m2 hasta 350 m2, tres dormitorios, dos baños y un aseo. La cocina se entrega amueblada e incluye horno, microondas y placa de inducción. El salón es amplio y muy luminoso. Disponen de un sótano con trastero, cuarto de instalaciones y zona de plancha. Incorporan ventanas de PVC bicolor con vidrios bajo emisivos, ladrillo klinker destonificado que requiere poco mantenimiento, suelos porcelánicos, preinstalación para la carga de coche eléctrico y terraza solárium. La ubicación es excelente, cerca del Parque Nelson Mandela y rodeada de zonas verdes, con colegios y todos los servicios cercanos. La promoción está desarrollada por una constructora con más de 50 años de experiencia, garantía de calidad y confianza. Se ofrecen facilidades de pago. Las imágenes publicadas son simulaciones orientativas que pueden sufrir modificaciones por motivos técnicos, comerciales o legales. También se incluyen algunas fotografías de nuestra última promoción en Móstoles, Villa Parque Liana, con calidades similares aunque diseño diferente. Solicite más información, planos y memoria de calidades sin compromiso.",False,newdevelopment,True,,2506.0,True,False,False,False,[],False,False,619000.0,€,True,True,chalet,independantHouse,"Sur, Móstoles","Casa independiente en calle Tauro, 120",Top,False,,,,
107739828,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/e0/36/1337313584.webp,301,12,3,1250000.0,flat,sale,102.0,True,2,2,"Juan de Austria, 11",Madrid,Madrid,Chamberí,es,Trafalgar,40.4326959,-3.6995336,True,https://www.idealista.com/obra-nueva/107739828/,"Be Grand Olavide se sitúa junto a la emblemática Plaza de Olavide, en la prestigiosa Calle Juan de Austria, una ubicación privilegiada que combina vida urbana, encanto y accesibilidad. En una zona rodeada de parques, centros culturales y todos los servicios, este proyecto ofrece una experiencia única de vida. El edificio contará con zonas comunes diseñadas para el bienestar: un elegante vestíbulo, sports-bar con salón comunitario y un gimnasio completamente equipado. Be Grand Olavide es sinónimo de estilo, confort y calidad de vida en pleno centro de Madrid.",False,,True,True,12255.0,True,False,False,False,[],False,False,1250000.0,€,,,flat,,"Trafalgar, Madrid","Piso en Juan de Austria, 11",Top,False,,,,
108891585,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/21/fd/1358110616.webp,5A,14,5,3600000.0,duplex,sale,290.0,True,3,4,"calle Padilla, 66",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4309112,-3.6745024,True,https://www.idealista.com/obra-nueva/108891585/,"Forma parte de Be Grand Distrito Salamanca, un exclusivo residencial de obra nueva en un edificio clásico de los años 30 rehabilitado integralmente. La vivienda cuenta con 3 dormitorios, 4 baños, cocina equipada, 2 plazas de garaje, trastero y una terraza privada con jacuzzi. Destaca por su doble altura en el salón y el dormitorio principal, y por su gran luminosidad. El edificio ofrece zonas comunes con piscina y gimnasio, ideales para disfrutar de un estilo de vida sofisticado en una de las zonas más exclusivas de Madrid.",False,newdevelopment,True,True,12414.0,True,False,False,False,[],False,False,3600000.0,€,True,True,flat,duplex,"Lista, Madrid","Dúplex en calle Padilla, 66",Top,False,,,,
108728443,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/59/cc/1353384183.webp,Bajo A,14,bj,975000.0,flat,sale,80.0,True,1,1,"calle Andrés Mellado, 90",Madrid,Madrid,Chamberí,es,Gaztambide,40.4384955,-3.7139324,True,https://www.idealista.com/obra-nueva/108728443/,"Viviendas de 1 y 2 dormitorios en Andrés Mellado 90. Creado para quienes buscan la máxima calidad, confort y distinción en cada detalle. Esta exclusiva vivienda de 80 m² se encuentra en la planta baja y cuenta con 1 dormitorio. La vivienda es muy luminosa gracias a sus grandes ventanales que conducen a un jardín privado. El acceso a la vivienda se realiza a través de un hall que distribuye la zona de día y la zona de noche. Por un lado, encontramos un concepto abierto de salón cocina que proporciona amplitud a la vivienda. Al otro lado, el dormitorio principal cuenta con un amplio vestidor y un baño en suite. Desde el salón accedemos al jardín privado, perfecto para relajarse al aire libre. Pero eso no es todo. La vivienda también ofrece acceso a zonas comunes de alta calidad, incluyendo: - Portal de acceso - Ascensores - Escaleras - Garaje comunitario - Trasteros - Zonas ajardinadas con piscina - Gimnasio - Portería Disfruta de la mejor calidad de vida en el corazón de Madrid. Contáctanos para obtener más información y programar una visita. ¡Andrés Mellado 90, la vivienda de lujo que siempre has soñado!",False,,True,True,12188.0,True,False,False,False,[],False,False,975000.0,€,True,True,flat,,"Gaztambide, Madrid","Piso en calle Andrés Mellado, 90",Top,False,,,,
104569998,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/fa/51/1224709975.webp,BJ MF,4,bj,395000.0,flat,sale,105.0,True,3,2,"calle Málaga, 4",Madrid,Móstoles,Norte - Universidad,es,,40.3294399,-3.8802555,True,https://www.idealista.com/obra-nueva/104569998/,"¡Descubre tu nuevo hogar en el corazón de Móstoles! Este espectacular piso en planta baja te ofrece la comodidad y el lujo que siempre has deseado. Con 105 m² construidos, esta vivienda de renta libre en régimen de cooperativa cuenta con tres amplios dormitorios, dos baños y un jardín privado perfecto para disfrutar del aire libre. Además, incluye plaza de garaje y trastero, asegurando espacio para todas tus necesidades. La comunidad ofrece una amplia zona comunitaria con piscina y jardines, ideal para relajarse y socializar. Gracias a su ubicación privilegiada, tendrás fácil acceso a la Universidad Rey Juan Carlos y a la estación Renfe Móstoles El Soto, además de una excelente conexión con la A-5. La eficiencia energética de clase ""A"" garantiza un consumo responsable, complementado por un sistema centralizado de aerotermia y climatización con suelo radiante-refrigerante y paneles fotovoltaicos para generación de energía. Este piso está diseñado pensando en todos, con accesos adaptados para personas con movilidad reducida y un ambiente confortable gracias al aire acondicionado. No pierdas la oportunidad de formar parte de esta vibrante comunidad bien conectada. ¡Ven a visitar tu futuro hogar!",False,newdevelopment,True,True,3762.0,True,False,False,False,[],False,False,395000.0,€,True,True,flat,,"Norte - Universidad, Móstoles","Piso en calle Málaga, 4",Top,False,,,,
104881067,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/20/ee/1345999791.webp,W-02VT56,39,7,1877000.0,penthouse,sale,219.0,True,3,3,calle de Roberto Domingo,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4361182,-3.6618626,False,https://www.idealista.com/inmueble/104881067/,"Espectacular y espacioso ático con terraza Engel & Völkers presenta maravilloso ático con urbanización privada con piscina, gimnasio y zonas comunes en Guindalera, dentro del prestigioso distrito de Salamanca. Este espectacular y luminoso ático, ofrece una vida de lujo y comodidad, con una impresionante terraza de 70 metros cuadrados para disfrutar de las vistas panorámicas de la ciudad. Con tres amplios dormitorios y tres baños, un gran salón comedor, tanto las habitaciones como el salón cuentan con acceso directo a la terraza.  Dispone de aire acondicionado centralizado por toda la vivienda. Y calefacción individual de gas natural. Incluye trastero también de 5 metros cuadrados. Seguridad 24h y video vigilancia por toda la urbanización. Jardín, piscina, gimnasio y sauna. Ubicado entre Manual Becerra y Ventas, cerca de la Plaza de Toros y rodeado de una amplia variedad de comercios y zonas verdes como el Parque de Eva Duarte, esta propiedad ofrece lo mejor de la vida en la ciudad. ¡No se pierda la oportunidad de hacer de este ático su nuevo hogar! La propiedad dispone de aire acondicionado centralizado por toda la vivienda. Y calefacción individual de gas natural. Incluye trastero también de 5 metros cuadrados. Seguridad 24h y video vigilancia por toda la urbanización. Jardín, piscina, gimnasio y sauna. El propietario cuenta con dos plazas de garaje, cada una de ellas a 50.000 € El distrito Salamanca es una de las zonas más relevantes de Madrid, por su peculiar distribución y por los vecinos que tradicionalmente han habitado sus emblemáticas calles. Su construcción data de la segunda mitad del siglo XIX y corresponde a la ampliación urbanística llevada a cabo durante el reinado de Isabel II. El precursor al que se debe su nombre es el Marqués de Salamanca, quien concibió un nuevo emplazamiento con una cuidada edificación que albergara a las clases aristocráticas y burguesas de Madrid. Sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas. Tradicionalmente Salamanca fue una zona de uso residencial, especialmente habitada por las élites políticas y económicas del país. En los últimos años este carácter residencial convive con otras actividades como la empresarial, la diplomática y especialmente la comercial ya que es una de las áreas de moda de lujo más importantes de la capital. La propiedad está ubicada a escasos metros de la Plaza Manuel Becerra, que es atravesada por dos principales calles de la ciudad, Alcalá y Francisco Silvela, lo que facilita el acceso a la M-30 y A-2. Goza de amplia dotación de transporte público que conecta con toda la capital. Tiene en frente el Parque María Eva Duarte de Perón, lo que hace de la zona un espacio tranquilo, perfecto para deportistas y familias que busquen una zona más residencial, con la ventaja de tener todo tipo de comercios a su alrededor. La zona dispone de oferta educativa de colegios, guarderías y escuelas infantiles, así como comercios y supermercados. En la zona hay centros de salud, farmacias y muy cerca el Hospital de La princesa y Quirón.",False,renew,False,True,8571.0,True,False,False,True,[],False,False,1877000.0,€,True,False,flat,penthouse,"Guindalera, Madrid",Ático en calle de Roberto Domingo,Top,,,,,50000.0
108212573,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/43/ce/1337720649.webp,14475,52,,2200000.0,chalet,sale,330.0,,5,4,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5019818,-3.637188,False,https://www.idealista.com/inmueble/108212573/,"Suma Moraleja ofrece un impecable chalet adosado con jardín, ubicado en una de las mejores urbanizaciones del Encinar por su ubicación, tranquilidad y seguridad 24 horas. Su distribución: Planta principal destacamos Hall de entrada con baño, que da acceso a un luminoso salón-comedor con cocina amplia y luminosa unos amplios ventanales que comunican el mismo a un jardín,Orientación Sur, La cocina está totalmente equipada y nos ofrece la posibilidad de juntarla al salón. Desde ambas estancias accedemos al porche cubierto y al encantador jardín. Primera planta: Tres dormitorios dobles con armarios empotrados y dos baños. El principal con baño -suite y vestidor, y uno de ellos con terraza, con paneles solares. Segunda planta o Buhardilla: Un dormitorio con baño y terraza.(solárium en gran altura con vistas) El sótano cuenta con un despacho y un patio inglés, con los que se podría jugar para crear distintos espacios y zonas diferenciadas como cuarto de servicio con baño o cuarto de juegos. Cuenta con tres plazas de garaje y espacio para un cuarto coche en caso necesario, además de espacio para almacenaje. Aire acondicionado por conducto y aerotermia. La calefacción es por suelo radiante por electricidad hay placas solares instaladas. El Encinar de los Reyes en una zona anexa al Soto de la Moraleja construida en su mayoría a partir de los años 90, y las casas suelen ser casas de esa época. Está lindando con La Moraleja por el sur. La zona está formada por pisos en grandes urbanizaciones cerradas con seguridad y grandes zonas ajardinadas de más de 10.000 m2 con piscinas, pádel, etc… todo muy pensado para los más pequeños. La población suele ser joven y los niños de corta edad. Los pisos son más nuevos que en El Soto pero las dimensiones de sus estancias suelen ser inferiores y normalmente no suelen tener el área de servicio diferenciada. Además, hay chalets adosados y pareados dentro de grandes urbanizaciones con seguridad 24 horas y zonas comunes. Por último, esta zona cuenta también con chalets pareados sin zona común para gente que quiera vivir en un chalet con independencia y también algunos chalets independientes con jardines de 1000 m2, en algunos casos con vistas al campo de golf. El Encinar cuenta con un gran centro comercial donde se puede encontrar de todo, supermercado, farmacia, óptica, restaurantes, tintorería, papelería, mercería… todo lo que se precisa en el día a día. La comunicación con el centro de la ciudad se hace por medio de autobuses que recorren toda la zona y van hasta Plaza de Castilla o Alcobendas y San Sebastián de los Reyes. Existen varios colegios en el Encinar y su proximidad con los colegios de la Moraleja. Disponemos de una amplia cartera de inmuebles “off market” no publicados en Idealista. Para solicitar información visite nuestra web pinchando en el enlace de abajo o contacte con nuestras oficinas.",True,good,False,,6667.0,True,False,False,True,[],False,False,2200000.0,€,True,True,chalet,terracedHouse,"Encinar de los Reyes, La Moraleja",Chalet adosado,Top,,,,,
107610899,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/f7/9c/1317549487.webp,W-02Z4SP,84,1,1350000.0,flat,sale,319.0,True,5,5,calle de Luis Martinez Feduchi,Madrid,La Moraleja,Encinar de los Reyes,es,,40.499423,-3.6429945,False,https://www.idealista.com/inmueble/107610899/,"Luminoso piso con terraza en El Encinar de los Reyes Engel & Völkers presenta este fantástico piso en El Encinar de los Reyes de aprox. 319 m² construidos con 5 dormitorios y una estupenda terraza, en una moderna urbanización con equipamientos diversos.  Al entrar en esta acogedora vivienda nos encontramos con un elegante recibidor y un aseo de invitados, que da paso a su derecha a un hermoso salón comedor, muy luminoso al estar orientado al Sur. El salón se abre a una fabulosa terraza con vistas abiertas al parque donde poder disfrutar de momentos de paz al aire libre.  La cocina, amplia y cómoda dispone de un buen tendedero y comunica con el cuarto de servicio que dispone de baño propio. La zona de descanso se compone de 4 dormitorios con tres baños, dos de ellos en suite y el principal con vestidor. La casa dispone de aire acondicionado y calefacción de gas natural con radiadores.  La urbanización es cerrada con seguridad y entre sus servicios cuenta con piscina, gimnasio y pista de pádel. Dos plazas de garaje están incluidas junto a la vivienda. La propiedad se sitúa en una urbanización de El Encinar de los Reyes, a escasos minutos del centro de Madrid, goza de enorme privacidad y espacios verdes, y es ideal para las personas que buscan tranquilidad y serenidad. La vivienda está situada cerca de numerosos colegios privados e internacionales, y muy próxima a importantes centros médicos privados y hospitales públicos. Es de destacar en esta zona la amplia oferta de centros comerciales, ocio, y restauración, así como instalaciones deportivas.",False,good,False,True,4232.0,True,False,False,True,[],False,False,1350000.0,€,True,True,flat,,"Encinar de los Reyes, La Moraleja",Piso en calle de Luis Martinez Feduchi,Top,,,,,
108960918,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/5b/63/1360160738.webp,BFU-V1936,34,,640000.0,chalet,sale,228.0,,4,3,calle Rosario Sanchez Mora,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,,40.3741871,-3.5493494,False,https://www.idealista.com/inmueble/108960918/,"CONTACTAR CON LA EXTENSIÓN Nº1 VIVIENDA DE LUJO. OBRA SEMINUEVA. Chalet semipareado de 3 plantas construido en 2019 con primeras calidades. La vivienda cuenta con tres niveles: Planta baja: dispone de una amplia sala de estar, jardines delantero y trasero, cocina, un dormitorio y un aseo. El diseño es funcional y cómodo para la vida diaria. Primer planta: incluye un dormitorio principal con baño en suite, dos dormitorios adicionales y un baño independiente. Espacios ideales para la convivencia familiar con privacidad.  Segunda planta: es un amplio espacio con tragaluz, que ofrece excelente iluminación natural. Puede adaptarse libremente como trastero, oficina o dormitorio adicional según sus necesidades. Cada dormitorio cuenta con armario empotrado, ofreciendo amplio espacio de almacenamiento y practicidad. En zonas comunes hay piscina semiolimpica, piscina infantil, pista deportiva multiusos(pádel, baloncesto, fútbol) y zona de juegos infantiles. Barrio joven y tranquilo. Calle con muy poca circulacion, ya que solo da servicio a la urbanización. Por privacidad, la dirección aportada es aproximada. 西亚房产为您服务‼️ 想买房 想贷款 想投资 或者想卖房的朋友们 欢迎大家联系我们讲叙您的需求 我们为您量身打造一个方案帮您实现✔ 添加我们微信号: Bafre2004 关注更多房源  ¿NECESITA HIPOTECA? No dude en contactar con nosotros:  ¿VENDE SU INMUEBLE?  Con oficinas en Madrid y Pekín, BAFRE cuenta con una importante cartera de clientes e inversores internacionales, sobre todo asiáticos. Coordinamos viajes constantes de clientes chinos a Madrid, y les ayudamos en la gestión para obtener el Visado Oro de residencia. Más de veinte años de experiencia en el sector. Valoramos gratuitamente su inmueble y ofrecemos servicios de asesoramiento jurídico y fiscal, además de disponer de un departamento postventa.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,,2807.0,True,True,False,False,[],False,False,640000.0,€,True,True,chalet,terracedHouse,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Chalet adosado en calle Rosario Sanchez Mora,Top,,660000.0,20000.0,3.0,
107884732,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/8d/b5/1327245111.webp,CLK00/4873,26,5,790000.0,penthouse,sale,89.0,True,3,2,calle de Puenteareas,Madrid,Madrid,Chamartín,es,Prosperidad,40.4422283,-3.66819,False,https://www.idealista.com/inmueble/107884732/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este ático ubicado en el barrio de Prosperidad, en Madrid. La vivienda está ubicada en la 5 planta exterior con ascensor. Dispone de una superficie total de 89 m², distribuidos en salón y comedor, cocina independiente equipada, 3 dormitorios y 2 baños. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado y trastero. Situado en el barrio de Prosperidad, en la Calle Ponteareas, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Auditorio Nacional de Música, el Parque de Berlín y el Intercambiador de Avenida de América. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a las estaciones de metro Prosperidad (L4) y Cruz del Rayo (L9). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,True,8876.0,True,False,False,False,[],False,False,790000.0,€,,,flat,penthouse,"Prosperidad, Madrid",Ático en calle de Puenteareas,Top,,800000.0,10000.0,1.0,
108248697,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/a0/67/1344462975.webp,CLK00/4968,26,3,359000.0,flat,sale,62.0,True,3,1,pasaje Santa Felicidad,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4252531,-3.6506071,False,https://www.idealista.com/inmueble/108248697/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Ventas, en Madrid. La vivienda está ubicada en la 3 planta exterior con ascensor. Dispone de una superficie total de 62 m², distribuidos en salón y comedor, cocina independiente, 3 dormitorios y 1 baño. Además, cuenta con ascensor, terraza, cocina amueblada, aire acondicionado y accesibilidad para personas con movilidad reducida. Situado en el barrio de Ventas, en la Pasaje Santa Felicidad, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Parque de la Elipa y a 8 minutos en coche del Centro Comercial Alcalá Norte. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a la estación de metro La Elipa (L2). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,True,5790.0,True,False,False,False,[],False,False,359000.0,€,,,flat,,"Ventas, Madrid",Piso en pasaje Santa Felicidad,Top,,365000.0,6000.0,2.0,
108002302,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/47/e0/1241894984.webp,9938,10,,1316317.0,chalet,sale,275.0,,5,4,"avenida de los Ángeles, 13",Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4094986,-3.7826254,True,https://www.idealista.com/obra-nueva/108002302/,"¡80% Comercializado! Imagina despertar cada mañana en tu casa, a un paso de la Casa de Campo, en un entorno privilegiado donde la vida florece en armonía, al igual que la vibrante flor de la Lantana.  iKasaClass Lantana se compone por 16 chalets pareados ubicados en Colonia de los Ángeles, en Pozuelo de Alarcón, el proyecto se desarrollará en régimen de Cooperativa. La Cooperativa Residencial Canavalia S.Coop. ha sido propuesta por parte del Ayuntamiento de Pozuelo como adjudicataria de las parcelas que forman parte de iKasaClass Lantana.  Estas viviendas espectaculares cuentan con 5 dormitorios, 5 baños (más 2 aseos) y dos plazas de garaje en el exterior. Se distribuyen en planta sótano, planta baja y planta primera.  En el diseño interior de las viviendas se han cuidado al máximo los detalles y las calidades, y se han aprovechado los espacios, creando rincones únicos. Los amplios y luminosos salones se encuentran en el corazón de cada vivienda, abriendo paso a un generoso jardín. En iKasaClass Lantana, cada hogar está cuidadosamente diseñado para satisfacer todas las necesidades, adaptándose a cada estilo de vida:  - Amplias y luminosas cocinas, con espacios para disfrutar de momentos en familia.  - Dormitorio en planta baja que también puede ser un estupendo despacho. - Cuatro dormitorios en planta primera, con posibilidad de convertirlos en 3, y el principal contará con un amplio vestidor.  - Sala de estar y comedor que fluyen hacia el jardín a través de su amplio ventanal.  - Espacios en planta sótano, para que darles la funcionalidad que más se adapte a tu familia.  - Además, tienes la opción de añadir una piscina privada a tu jardín (con coste adicional), creando un espacio exterior de lujo y relajación. iKasaClass Lantana se ubica en Colonia de los Ángeles. La Colonia de los Ángeles se ubica a pocos pasos de la uno de los parques con más extensión de la ciudad de Madrid: La Casa de Campo.  La zona cuenta con todos los servicios necesarios, entre los que destacan:  - Centro Comercial Ciudad de la Imagen - Colegios y Escuelas Infantiles - Hospital Universitario Quirón Salud - Restaurantes Cuenta con excelentes conexiones de transporte público, con el metro ligero, y también para transporte privado, con conexión directa con la ciudad de Madrid a través de la autovía A-5, M-503, M-502 y M-40. Ven y descubre la magia de vivir en iKasaClass Lantana, donde sentirás que, como las flores más bonitas, la vida florece en los lugares más inesperados y en los momentos más sencillos. Para acudir a la oficina comercial será necesario concertar una cita previa a través del teléfono de contacto o el formulario que encontrará en nuestra web.",False,newdevelopment,True,,4787.0,True,False,False,False,[],False,False,1316317.0,€,True,True,chalet,semidetachedHouse,"Somosaguas, Pozuelo de Alarcón","Chalet pareado en avenida de los Ángeles, 13",Top,False,,,,
