propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108854281,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/b1/b6/1357069910.webp,7,bj,265000.0,duplex,sale,74.0,True,1,1,calle Sinfonía,Madrid,Madrid,Latina,es,40.3745192,-3.771695,False,https://www.idealista.com/inmueble/108854281/,"**Fantástico Loft Dúplex** Descubre este loft de dos plantas que combina diseño, funcionalidad y un estilo de vida urbano único. Situado en una zona en expansión, esta propiedad ofrece armonía entre modernidad y confort. En la planta baja, encontramos un amplio salón de diseño abierto con gran ventanal y techos altos, que se integra con una cocina completamente equipada. Un aseo de cortesía añade máxima comodidad a esta planta. Además tenemos acceso a un patio privado perfecto para relajarse al aire libre. La planta superior alberga una habitación abierta, amplia y luminosa, con armario empotrado, y un baño completo. **Existe la posibilidad de poder ampliar la planta superior, doblando su tamaño y añadiendo espacio para un segundo dormitorio o un despacho** **IMPORTANTE - NO posee cédula de habitabilidad, se traspasa como loft/oficina** Este LOFT es ideal tanto para uso habitual como vivienda y/o local/oficina, como para oportunidad de inversión con buena rentabilidad, gracias a su excelente comunicación por su proximidad al centro de Madrid, Cuatro Vientos, PAU de Carabanchel, zonas comerciales, servicios públicos y acceso a vías principales. ¿Te gustaría visitarlo? Estaremos encantados de atenderte.",False,good,False,True,3581.0,False,False,False,False,[],False,False,265000.0,€,,,flat,duplex,"Cuatro Vientos, Madrid",Dúplex en calle Sinfonía,Destacado,Cuatro Vientos,3248-24953,,,,
108735214,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/e7/54/1353601257.webp,51,3,597000.0,flat,sale,90.0,True,2,2,calle de la Ribera de Curtidores,Madrid,Madrid,Centro,es,40.4089141,-3.7082113,False,https://www.idealista.com/inmueble/108735214/,"ELEGANCIA RENOVADA EN EL CORAZÓN DEL RASTRO Vivir en la Ribera de Curtidores es vivir la esencia más auténtica de Madrid. Cada domingo, las calles se llenan de vida, colores y aromas que cuentan historias. Entre fachadas llenas de carácter y un ambiente que mezcla tradición y modernidad, se encuentra esta joya a estrenar, un hogar pensado para quienes sueñan con combinar la elegancia contemporánea con la magia de un barrio histórico. En su luminosa tercera planta exterior, cada rincón ha sido diseñado para emocionar: 90 m² totalmente renovados con materiales de alta gama, donde el mármol de Macael viste los baños en suite de las dos amplias habitaciones, y la cocina con isla firmada por Avezzano se convierte en el corazón de la casa, perfecta para crear, compartir y disfrutar. Los techos de casi 3 metros regalan amplitud y la luz fluye a través de dos balcones rehabilitados que miran a una de las calles más icónicas de Madrid. El contraste de suelos de piedra natural en la cocina y el pino melis original restaurado en el resto de la vivienda aporta una calidez única. La climatización por conducto y la cuidadosa restauración de puertas y balcones mantienen viva la historia sin renunciar al confort más actual. Fuera de casa, el barrio te abraza con su energía inconfundible. Cafés de toda la vida, mercados con sabor a tradición, nuevas propuestas gastronómicas, galerías y una oferta cultural que late día y noche. Con el metro La Latina y Puerta de Toledo a solo unos pasos, y Embajadores muy cerca, estás conectado a toda la ciudad.. . aunque aquí, probablemente, no quieras irte. Ya sea como hogar donde vivir intensamente cada día o como inversión en una zona de altísima demanda, esta propiedad no es solo una vivienda: es una oportunidad de formar parte de la historia viva de Madrid. No pierdas la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",True,good,False,False,6633.0,True,True,False,False,[],False,False,597000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de la Ribera de Curtidores,Destacado,Lavapiés-Embajadores,LCM37719,,,,
109136581,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/22/f9/1365429825.webp,26,1,375000.0,flat,sale,44.0,True,1,1,calle del Carnero,Madrid,Madrid,Centro,es,40.4081582,-3.7077943,False,https://www.idealista.com/inmueble/109136581/,"Piso reformado en la zona del Rastro, en pleno centro de Madrid. Totalmente amueblado, con sistema de aerotermia de última generación, eficiente, silencioso y con control desde el móvil. Una vivienda lista para disfrutar desde el primer día y con alta rentabilidad garantizada para inversores. Se presenta a la venta este encantador piso en primera planta, situado en la calle del Carnero, dentro de la almendra central de Madrid, en una de las zonas más auténticas, culturales y con mayor demanda de la ciudad. Su ubicación es inmejorable: a pie de El Rastro, a dos pasos de Puerta de Toledo y muy próximo a La Latina, rodeado de vida, mercados tradicionales, restaurantes de moda, oferta cultural y todos los servicios. La vivienda está excelentemente comunicada: •Metro Puerta de Toledo (L5) y La Latina (L5) a escasos minutos caminando. •Tirso de Molina (L1) a menos de 10 minutos. •Varias líneas de autobús (002, 17, 18, 23, 35, C1, C2, C03) con paradas cercanas en Toledo–Humilladero, Plaza de la Cebada y El Rastro. •Cercanías Embajadores (C5) a 10–12 minutos andando. La vivienda fue sometida a una reforma integral en 2022, renovando completamente tuberías y electricidad, con materiales de primera calidad y un diseño moderno. Cuenta con un dormitorio independiente con cama de 1,50 x 2 m y canapé abatible que aporta gran capacidad de almacenaje. Las ventanas de aluminio climalit con doble acristalamiento garantizan aislamiento térmico y acústico, mientras que los suelos de tarima flotante de nueva instalación aportan calidez y elegancia. El baño, de estilo actual, está acabado con materiales de alta gama. La cocina, totalmente equipada, incluye encimera de Dekton porcelánico y placa de inducción, ofreciendo un espacio práctico y sofisticado. Como elemento diferenciador, la vivienda dispone de un sistema de aerotermia Daikin, silencioso y con módulo WiFi que permite controlarlo desde el móvil, asegurando eficiencia, confort y tecnología de vanguardia. Se vende completamente amueblado y listo para entrar a vivir, con mobiliario moderno y funcional: sofá cama con colchón viscoelástico en el salón y un equipamiento completo en todas las estancias. Una oportunidad única tanto como primera vivienda en pleno centro histórico, como para inversores: actualmente el piso está destinado a alquiler, ofreciendo una alta rentabilidad anual desde el primer día. Un piso con estilo, eficiencia y una ubicación privilegiada en el corazón de Madrid, perfecto para disfrutar o rentabilizar desde el primer momento.",True,good,False,False,8523.0,True,False,True,False,[],False,False,375000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle del Carnero,Destacado,Lavapiés-Embajadores,00018,,,,
108892188,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/c5/9b/1358122664.webp,35,1,519000.0,flat,sale,87.0,False,3,1,calle de Sánchez Pacheco,Madrid,Madrid,Chamartín,es,40.4467466,-3.6742151,False,https://www.idealista.com/inmueble/108892188/,"Housfy vende piso en Chamartín, Madrid, un espacio para disfrutar en tu día a día. Características: - 1º planta en finca de 1953. - Sensacional piso de 87 m2 en Ciudad Jardín. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Funcional salón comedor con amplio espacio de luz natural, creando un precioso y único espacio. - Cocina independiente con todo lo necesario. - Actualmente distribuido en 3 habitaciones y un baño completo.  - Una puerta blindada para garantizar su seguridad en todo momento. - Disfruta de la opción de armarios empotrados. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,5966.0,True,True,False,False,[],False,False,519000.0,€,,,flat,,"Ciudad Jardín, Madrid",Piso en calle de Sánchez Pacheco,Destacado,Ciudad Jardín,902369,,,,
109192744,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/84/a5/1367024135.webp,16,bj,199990.0,flat,sale,77.0,True,3,1,CL RIO DUERO,Madrid,Leganés,San Nicasio - Campo de Tiro - Solagua,es,40.334659,-3.7657406,False,https://www.idealista.com/inmueble/109192744/,"INMOBILIARIA EN SAN NICASIO - TECNOCASA ESTUDIO RÍO DUERO S. L ¡PLANTA BAJA REFORMADA EN SAN NICASIO! Esta situado en muy buena zona cerca de metrosur San Nicasio, Renfe Leganés-Central, universidad Carlos III y centro de Leganés. El piso consta de entrada, salón, cocina, baño y 3 dormitorios. DETALLE DE CALIDADES - Cocina amueblada - Suelos de tarima - ventanas de climalit aluminio blanco- Puertas madera sapeli - Puerta blindada - baño con plato de ducha. Asesoramiento financiero sin compromiso, te ayudamos a conseguir las mejores condiciones con las entidades bancarias.",False,good,False,True,2597.0,True,False,False,False,[],False,False,199990.0,€,,,flat,,"San Nicasio, Leganés",Piso en CL Rio Duero,Destacado,San Nicasio,,,,,
109134614,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/72/08/1365367897.webp,20,2,309900.0,flat,sale,123.0,True,3,2,calle Suecia,Madrid,Pinto,Parque Europa - Los Pitufos,es,40.2533461,-3.6938114,False,https://www.idealista.com/inmueble/109134614/,"Piso de 3 dormitorios con terraza, garaje, trastero y ascensor en Parque Europa Inmobiliaria Hogares Pinto presenta esta estupenda vivienda situada en una segunda planta con ascensor, ideal para quienes buscan amplitud, luz natural y una ubicación estratégica dentro de Pinto, concretamente en la zona de Parque Europa. La propiedad se encuentra junto a un colegio y rodeada de todo tipo de servicios, lo que la convierte en una opción perfecta tanto para familias como para quienes desean comodidad y calidad de vida. La vivienda dispone de tres amplios dormitorios, todos ellos equipados con armarios empotrados y doble ventana de Climalit, lo que garantiza un excelente aislamiento térmico y acústico. La habitación principal cuenta con aire acondicionado, al igual que el salón, lo que permite mantener una temperatura agradable en cualquier época del año. La distribución incluye dos baños completos con ventana, lo que proporciona ventilación natural y luz directa. El baño en suite y el baño compartido cuentan ambos con bañera, aportando funcionalidad y comodidad. Uno de los grandes atractivos de esta propiedad es su terraza exterior, amplia y luminosa, equipada con toldos, ideal para disfrutar de momentos al aire libre con total privacidad y unas vistas despejadas que transmiten sensación de amplitud. Además, la vivienda incluye plaza de garaje y trastero, un extra muy valorado que facilita la organización y el almacenaje. Al acceder a la vivienda encontramos un recibidor con ventana que conecta con el tendedero, dotando a esta zona de luz natural y ventilación. Aquí se ubica la caldera de gas natural, ya que la vivienda dispone de calefacción individual. La cocina, de buen tamaño, está equipada con lo esencial para el día a día y cuenta con una ventana adicional que aporta un plus de iluminación y ventilación. El salón-comedor es una estancia especialmente amplia, con espacio suficiente para diferenciar zona de estar, comedor o incluso un pequeño rincón de trabajo. Desde él se accede directamente a la terraza, lo que convierte esta estancia en el corazón de la vivienda y multiplica sus posibilidades de uso. El edificio, construido en el año 2000, es una finca tranquila con pocos vecinos, situada en una de las zonas más demandadas de Pinto. La ubicación es inmejorable, rodeada de colegios, supermercados, zonas verdes y transporte público, lo que convierte esta vivienda en una opción muy completa y versátil. Una propiedad luminosa, cómoda y con muchas posibilidades, pensada para adaptarse a las necesidades de quienes buscan espacio y bienestar en Pinto. La vivienda se encuentra actualmente en proceso de descalificación, por lo que deberá escriturarse en un plazo aproximado de 6-8 meses. Puedes venir a visitarnos a nuestra oficina en Avenida Juan Pablo II, 18 (Pinto). Este anuncio es meramente informativo y no tiene carácter contractual, pudiendo contener errores. Los datos, imágenes y descripciones pueden estar sujetos a modificaciones sin previo aviso.",True,good,False,True,2520.0,True,True,False,False,[],False,False,309900.0,€,True,True,flat,,"Parque Europa - Los Pitufos, Pinto",Piso en calle Suecia,Destacado,,,,,,
107303804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/59/15/1308964696.webp,38,,849900.0,chalet,sale,179.0,,5,4,avenida de la Condesa de Chinchón,Madrid,Boadilla del Monte,Sector B,es,40.4050996,-3.9000113,False,https://www.idealista.com/inmueble/107303804/,"CAPITAL HOME VENDE CHALET PAREADO EN BOADILLA DEL MONTE La vivienda se encuentra en casco urbano muy cerca de todos los servicios, la zona ideal para una familia numerosa por sus espacios y su comodidad. La vivienda se distribuye en: - Planta baja o de entrada con cocina totalmente equipada y amueblada, aseo de cortesía, habitación en planta y salón independiente totalmente equipado con aire acondicionado con bomba de frio y de calor, con salida directa a un espacioso jardín con piscina y acceso directo al garaje privado con espacio para un coche y moto creando una zona totalmente independiente. - Primera planta donde se encuentran dos amplios y luminosos dormitorios individuales con un baño completo con plato de ducha, y un dormitorio principal con vestidor y baño en suite. - Buhardilla totalmente diáfana y muy luminosa equipada con aseo y aire acondicionado con bomba frio y calor. DEPARTAMENTO DE FINANCIACIÓN Y ASESORAMIENTO PERSONALIZADO GRATUITO. No dude en consultarnos cualquier duda y estaremos encantados de mostrarle que esta casa podría ser suya. ¡Le esperamos!",True,good,False,,4748.0,True,True,False,False,[],False,False,849900.0,€,True,True,chalet,semidetachedHouse,"Sector B, Boadilla del Monte",Chalet pareado en avenida de la Condesa de Chinchón,Destacado,,,,,,
108577057,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/79/38/1348940939.webp,36,1,249900.0,flat,sale,85.0,True,2,1,calle Puerto Lápice,Madrid,Madrid,Villaverde,es,40.3459682,-3.7139916,False,https://www.idealista.com/inmueble/108577057/,"La Casa Agency pone a la venta este magnífico piso reformado con plaza de garaje en la zona de Villaverde Alto. La vivienda está situada en una 1º planta SIN ASCENSOR y consta de 85 m2 construidos, distribuidos en hall, salón-comedor, 2 dormitorios (antes 3), cocina independiente, baño con plato de ducha y terraza. Aparte cuenta con una plaza de garaje a escasos metros de la vivienda. Paredes de gotelé, ventanas de climalit y suelos de tarima y gres. Dispone de calefacción a través de acumuladores de calor y agua caliente por termo eléctrico. También dispone de aire acondicionado con bomba de calor en salón-comedor y habitación principal. ORIENTACIÓN DOBLE NORESTE-SUROESTE VENTANAS CLIMALIT. PUERTA BLINDADA Ubicado en pleno corazón de Villaverde Alto, este piso se encuentra a tan solo 10 minutos andando de la estación de Renfe Cercanías (línea C4) y de la estación de Metro Villaverde Alto (línea 3) y también de la estación de Renfe Alberto Alcocer (línea C5) a 2 minutos más. Acceso directo a M-40 y A-42, lo que te permite desplazarte rápidamente a cualquier punto de Madrid. Zona con todos los servicios, como supermercados, farmacias, colegios, institutos y centro de salud y mercado municipal. Aparte cuenta con zonas verdes y parques cercanos como el parque Planta y Castañar. Por tanto, si buscas una vivienda lista para entrar a vivir, con una excelente ubicación, con plaza de garaje y rodeada de todos los servicios, esta será la elegida. HORARIO DE ATENCIÓN: De lunes a viernes: 10:00h-14:00h y 17:00h-20:30h. Sábados: 10:00h-14:00h. *Además, si quieres conocer el valor de tu vivienda, contáctanos y te haremos una valoración SIN COMPROMISO y GRATUITO.",True,good,False,False,2940.0,True,False,True,False,[],False,False,249900.0,€,True,True,flat,,"Villaverde Alto, Madrid",Piso en calle Puerto Lápice,Destacado,Villaverde Alto,LCM37364,,,,
109094627,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/7c/bc/1364200817.webp,24,4,265000.0,flat,sale,49.0,True,2,1,calle Mercedes Domingo,Madrid,Madrid,Carabanchel,es,40.3857058,-3.720425,False,https://www.idealista.com/inmueble/109094627/,"¿Buscas una vivienda luminosa, bien distribuida y con una ubicación excelente? Este piso, situado en una cuarta planta exterior y con orientación sur, te ofrece luz natural durante todo el día y un entorno tranquilo, pero perfectamente conectado con el centro de Madrid. Cuenta con dos dormitorios, uno de ellos doble, con armario empotrado, perfectos para vivir cómodamente o para destinar uno como despacho o cuarto de invitados. El salón, de paso, tiene acceso a una terraza exterior donde podrás disfrutar del sol o crear tu propio rincón verde. La cocina es independiente y muy espaciosa, ideal para quienes valoran una zona de trabajo cómoda y con potencial. El cuarto de baño necesita reforma, lo que te da la oportunidad de adaptarlo completamente a tu gusto y necesidades. La vivienda está ubicada a pocos pasos de Plaza Elíptica y de Opañel, con excelentes comunicaciones: Metro Plaza Elíptica (Líneas 6 y 11) y Opañel (Línea 6) a escasos minutos caminando. Varias líneas de autobús EMT con conexión directa a diferentes zonas de la ciudad. Accesos rápidos en coche a A-42, M-30 y M-40. La zona ofrece todo lo que necesitas en el día a día: supermercados, colegios, centros de salud, zonas verdes y comercios tradicionales. Un piso con gran potencial para convertirse en el hogar que imaginas, en una de las zonas más prácticas y consolidadas del sur de Madrid. ¡No esperes más y agenda tu visita con Kason Asesores! [IW].",True,renew,False,False,5408.0,True,True,False,False,[],False,False,265000.0,€,,,flat,,"Opañel, Madrid",Piso en calle Mercedes Domingo,Destacado,Opañel,MD0019,,,,
108196714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/4c/d0/1340978868.webp,32,2,214600.0,flat,sale,105.0,True,3,1,calle Zamora,Madrid,Torrejón de Ardoz,Noroeste,es,40.4599402,-3.4772603,False,https://www.idealista.com/inmueble/108196714/,"No cobramos ningún coste al comprador, ayudando a gestionar su hipoteca sin coste adicional.  -Somos Líderes en Ventas en Torrejón de Ardoz, Asesoramiento Altamente Cualificado- ZONA CENTRO. Piso cerca de la Plaza Mayor, Planta 2º sin ascensor de 105 m. de superficie construida aproximada, 3 habitaciones, 1 baño, cocina independiente y salón con acceso a terraza. Suelo de Gres, puertas de Roble, ventanas de Doble Cristal, Aire Acondicionado y armarios empotrados. La zona se encuentra Rodeada de numerosos servicios: autobuses, centros comerciales, centros médicos, colegios, hospitales, parques, supermercados, tren, zonas infantiles, etc. ¡No dude en visitarlo! . 214.600 € Es importante informaros que gracias a las recomendaciones de clientes únicos, junto con importantes inversiones en publicidad y tecnología, actualmente tenemos una elevada lista de espera de clientes interesados en comprar para la mayoría de las viviendas.  Para atenderos lo antes posible, podéis escribirnos al whatsApp:  Innovación Inmobiliaria. Www. CASSAS. es. -VENDE RÁPIDO AL MEJOR PRECIO- Evitando comisiones abusivas y costes adicionales al comprador.",True,good,False,False,2044.0,True,False,True,False,[],False,False,214600.0,€,,,flat,,"Noroeste, Torrejón de Ardoz",Piso en calle Zamora,Destacado,,49136959,,,,
109168000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/af/12/1366279379.webp,68,5,590000.0,flat,sale,145.0,True,4,2,plaza Virgen del Trabajo,Madrid,Madrid,San Blas,es,40.4438041,-3.6259587,False,https://www.idealista.com/inmueble/109168000/,"Housfy vende piso en San Blas, Madrid, una vivienda luminosa y ubicada en un entorno idóneo para disfrutarlo. Características: - 5º planta exterior con ascensor en finca de 1960. - Encantador piso de 145 m2 en Salvador. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Confortable salón- comedor con amplio espacio de luz natural, siendo además, un espacio agradable estupendo para visitas de amigos y familiares. - Acceso a terraza. - Cocina independiente de buen tamaño, muy luminosa. - 4 habitaciones y dos baño completos. - Sistema de calefacción y aire acondicionado. - Además dispone de armarios empotrados. - Con plaza de garaje incluida. - Además dispone de un útil trastero. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,4069.0,False,True,False,False,[],False,False,590000.0,€,True,True,flat,,"Salvador, Madrid",Piso en plaza Virgen del Trabajo,Destacado,Salvador,911534,,,,
108816130,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/59/5a/1356802133.webp,49,,539000.0,chalet,sale,200.0,,3,3,AV SOMOSIERRA,Madrid,Cotos de Monterrey,,es,40.7976773,-3.5998168,False,https://www.idealista.com/inmueble/108816130/,"Precioso chalet independiente. ¡Descubre tu nuevo hogar en la exclusiva urbanización Cotos de Monterrey!  Este impresionante chalet independiente, situado en una gran parcela de 1.015 m², ofrece un estilo de vida inigualable rodeado de naturaleza y vistas espectaculares a la sierra.  Con una distribución funcional, la planta baja cuenta con un acogedor salón comedor, una cocina equipada, un dormitorio y un baño.  En la planta alta, encontrarás dos dormitorios adicionales y otro baño, perfecto para adaptarse a tus necesidades. Imagina disfrutar de días soleados en tu propia piscina, rodeado de un entorno tranquilo y seguro, gracias a la vigilancia 24 horas y el acceso controlado por caseta de seguridad.  Además, el semisótano ofrece un espacio ideal para almacenar mobiliario de jardín y piscina, así como un cuarto de calefacción.  La ubicación en la parte alta de la urbanización garantiza privacidad y tranquilidad, sin renunciar a la comodidad de estar bien comunicado con Madrid. Este chalet, construido en 2001 y en buen estado, cuenta con 198 m² construidos, 3 dormitorios, 3 baños y armarios empotrados.  Disfruta de una terraza y un balcón para relajarte al aire libre.  Con calefacción por bomba de frío/calor y una orientación que permite aprovechar al máximo la luz natural, este hogar es perfecto para quienes buscan confort y calidad de vida.  ¡No pierdas la oportunidad de visitarlo y enamorarte de cada rincón!",False,good,False,,2695.0,False,False,False,False,[],False,False,539000.0,€,True,True,chalet,independantHouse,Cotos de Monterrey,Casa independiente en Av Somosierra,Destacado,,Jh.7.25,549000.0,10000.0,2.0,
107356872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/7b/c3/1312418290.webp,52,1,188000.0,flat,sale,84.0,True,1,1,Urbanizacion Nuevo Versalles,Madrid,Fuenlabrada,Loranca,es,40.2997738,-3.8314466,False,https://www.idealista.com/inmueble/107356872/,"Hminmobiliaria tiene Tú CASA. Apartamento en Loranca, un dormitorio en urbanización cerrada con PISCINA, 100% FINANCIACIÓN! SIN ENTRADA! SIN COMISIONES! SIN AVALES! ¡TÚ PROPIEDAD por MENOS de un ALQUILER! COMPRA tú PISO y OLVIDATE del ALQUILER! Buena opción como PRIMERA VIVIENDA o como INVERSION! Solo con tus INGRESOS y los gastos de escrituras! NADA mas! 8368 - Apartamento de un dormitorio en LORANCA para REFORMAR a tu gusto y necesidades, con salón-comedor con cocina americana y salida a un amplio patio.  La ubicación es magnífica con todos los servicios de comercios, colegios, institutos, farmacia, a muy poca distancia. Muy bien comunicado con transporte público a menos de 10 min de la estación de metro de Loranca. Si te gusta el DEPORTE estás de ENHORABUENA, ya que se encuentra muy cerca del parque Lago Loranca. ¡ NO te COBRAMOS COMISIÓN, NI por la VENTA de la VIVIENDA NI por la TRAMITACIÓN del PRÉSTAMO! Solo tienes que disponer de los gastos de escritura y el resto te lo financia el banco hasta el 100% del valor de la compra. Cada cliente es ÚNICO, cada Compra es ÚNICA, cada Vivienda es ÚNICA. 100%! FINANCIACIóN! SIN ENTRADA! Sin COMISIONES, NI por la VENTA, NI por la TRAMITACION de la venta NI del préstamo! Solo con TUS INGRESOS y los gastos de escrituras! NADA mas! HMInmobiliaria convirtiendo desde 1.989 los SueÑoS en HoGaReS!",True,renew,False,True,2238.0,True,False,False,False,[],False,False,188000.0,€,,,flat,,"Loranca, Fuenlabrada",Piso en Urbanizacion Nuevo Versalles,Destacado,,8368,,,,
109164639,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/77/13/1366173127.webp,49,,485000.0,chalet,sale,272.0,,4,3,Hispanoamérica - Comunidades,Madrid,Valdemoro,Hispanoamérica - Comunidades,es,40.1828697,-3.6925341,False,https://www.idealista.com/inmueble/109164639/,"AMR INMOBILIARIA vende chalet con SOTANO Y BUHARDILLA SEMINUEVO en VALDEMORO ” TIPOLOGÍA INMUEBLE: CHALET UNIFAMILIAR ADOSADO. DISPONE DE PISCINA COMUNITARIA! DESCRIPCIÓN: Dispone de 4 alturas, con garaje para 5 coches en planta sótano, 4 dormitorios, 3 baños, salón comedor y cocina independientes, patios delantero y trasero y con PLANTA SÓTANO y BUHARDILLA. Planta sótano: Garaje para 5 coches y 3 trasteros/habitaciones. Planta baja: Patio delantero, recibidor, aseo, cocina independiente y salón comedor independiente con acceso al patio trasero. Planta primera: 3 dormitorios, principal con baño en suite y baño completo con ducha y 2 grandes terrazas. Planta segunda: Buhardilla. CALIDADES: Puerta principal de seguridad, totalmente reformado, con cristaleras en Buhardilla y tiro de escalera, puertas interiores de roble, ventanas tipo climalit, suelos de parquet y mármol, armarios empotrados, pintura lisa, cocina amueblada con muebles altos y bajos, patio trasero con pérgola toldo. UBICACIÓN-ORIENTACIÓN: Situado en la mejor zona de Valdemoro, una zona seminueva, se encuentra en una zona privilegiada, con todos los servicios a su alcance, centro comercial, supermercados, parques, farmacias, centro de salud, biblioteca, zonas de ocio, con orientación SUR-ESTE. SOLICITE INFORMACIÓN SIN COMPROMISO. Atendemos también WhatsApp, comercial encargado Rosa:  SERVICIOS AL COMPRADOR: - Estudio de financiación GRATUITO. - Nos ocupamos de tú financiación, a través de financieros con titulación cualificada y con la colaboración de distintas entidades bancarias y centros hipotecarios. - Nosotros nos ocupamos de todo lo relacionado con la compra de tu vivienda, desde la primera visita, hasta la entrega de llaves. AMR PROFESIONALES INMOBILIARIOS CON MÁS DE 18 AÑOS DE EXPERIENCIA. Gestionamos todo tipo de inmuebles: herencias, inversiones, segunda mano y obra nueva.",False,good,False,,1783.0,False,False,False,False,[],False,False,485000.0,€,True,True,chalet,terracedHouse,"Hispanoamérica - Comunidades, Valdemoro",Chalet adosado,Destacado,,AMR-RO1129,499900.0,14900.0,3.0,
107975843,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/ca/f9/1329967675.webp,35,2,330000.0,flat,sale,80.0,True,3,1,travesía Juan Francisco,Madrid,Madrid,Carabanchel,es,40.3844881,-3.7310153,False,https://www.idealista.com/inmueble/107975843/,"¡La Casa Agency se complace en presentar esta increíble y exclusiva vivienda! Situada en una 2da planta exterior sin ascensor, esta propiedad destaca por su luminosidad, cuenta con 3 habitaciones, 1 baño y trastero.  Con una superficie construida de 80m², la distribución del inmueble incluye un amplio salón-comedor con salida a la terraza, ventilación cruzada con la cocina que es independiente y está equipada, baño con bañera y la habitación principal cuenta c armario empotrado.  El sistema de calefacción es central, dispone de gas natural. Los suelos son de gres y las ventanas son de aluminio, En el precio se incluye el trastero. La propiedad está excelentemente comunicada por transporte público, con las líneas de autobús 34, 35 y 119, así como la estación de metro Oporto (Líneas 5 y 6), lo que facilita el acceso al centro de la ciudad. Contamos con un departamento financiero, FINANZATE (Intermediación Financiera Eurocredit MAD S. L. ), donde podrás recibir asesoramiento gratuito y sin compromiso para explorar tus opciones y aumentar tus posibilidades al momento de comprar. No pierdas la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",True,good,False,False,4125.0,False,False,False,False,[],False,False,330000.0,€,,,flat,,"Puerta Bonita, Madrid",Piso en travesía Juan Francisco,Destacado,Puerta Bonita,LCM36151,336000.0,6000.0,2.0,
