propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice
109192688,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/a6/5a/1367176383.webp,z5uge2d1b,15,1,280000.0,flat,sale,53.0,True,2,1,calle de Eugenio,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4707385,-3.6910204,False,https://www.idealista.com/inmueble/109192688/,"Agencia inmobiliaria de MADRID | zona Plaza Castilla | Oficina Tecnocasa de MADRID. Oficina Tecnocasa.  ¡Gran oportunidad de inversión y vivienda en Ventilla – Almenara! Se vende piso en primera planta exterior, sin ascensor, de 2 dormitorios y 1 baño, con múltiples posibilidades de reforma y personalización. Una vivienda con gran potencial, perfecta tanto para vivir como para invertir. El inmueble se encuentra en el barrio de Ventilla – Almenara, una de las zonas con mayor proyección de Madrid gracias al ambicioso proyecto Madrid Nuevo Norte, considerado la mayor transformación urbanística de Europa. Su proximidad al centro financiero de la capital, con las emblemáticas Cuatro Torres y todo el desarrollo de oficinas, viviendas y zonas verdes, convierte a esta ubicación en un auténtico foco de oportunidades de crecimiento y rentabilidad. Para inversores: la ubicación estratégica y la cercanía a la prestigiosa Universidad IE garantizan una fuerte demanda de alquiler, tanto de estudiantes internacionales como de profesionales que trabajan en la zona financiera. Esto supone una alta rentabilidad asegurada y un incremento de valor a medio y largo plazo. Para particulares: es una opción inmejorable para quienes buscan un hogar en Madrid a un precio competitivo, en un barrio en plena transformación y con todas las comodidades al alcance de la mano. La vivienda, al ser exterior, disfruta de buena luminosidad y ventilación, lo que la convierte en una base perfecta para reformar y adaptarla a tu propio estilo de vida. La zona cuenta con excelentes comunicaciones (Metro, Cercanías y líneas de autobús) y dispone de todos los servicios necesarios: colegios, centros de salud, zonas deportivas, pequeños comercios de barrio y grandes superficies. En definitiva, se trata de una oportunidad única tanto para vivir como para invertir, en un entorno llamado a convertirse en una de las áreas más modernas y valoradas de Madrid. No dejes escapar este piso con enorme potencial en el corazón del futuro de la capital. Financiación de hasta el 100% con nuestro departamento financiero, KIRON. ESTUDIO FINANCIERO GRATUITO Y SIN COMPROMISO, no dude en consultarnos. ¡No dejes pasar esta oportunidad! Para más información o para concertar una visita al inmueble, no dudes en ponerte en contacto. TECNOCASA, 30 años a su servicio. ¡Gracias por su confianza!",False,renew,False,False,5283.0,True,False,False,False,[],False,False,280000.0,€,,,flat,"Ventilla-Almenara, Madrid",Piso en calle de Eugenio,,,,,,
108768426,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/ee/ff/1354572932.webp,VMF14 - Panadés,36,1,257000.0,flat,sale,77.0,True,3,1,calle Panadés,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.3354446,-3.7536717,False,https://www.idealista.com/inmueble/108768426/,"La vivienda se encuentra en Leganés (Madrid), en el barrio consolidado de Zarzaquemada. La vivienda se encuentra entre la estación de CERCANÍAS ZARZAQUEMADA y la línea de METRO JULIÁN BESTEIRO. A pocos metros de la conexión de carreteras M-425, M-421, M-406 y M-45. El piso está muy bien comunicado a través de diversos tipos de transporte, tales como Cercanías Renfe (Zarzaquemada), el metro (Julián Besteiro) y autobuses tanto urbanos, como interurbanos, (líneas 1, 483, 484 y 497), comunicándonos con Madrid capital en apenas 16 minutos.             El ambulatorio se encuentra a escasos 50 metros, cuenta con 4 colegios en las proximidades, y gran variedad de supermercados. En las cercanías se encuentra el parque Picasso, la piscina municipal y polideportivo Butarque, todo en 5 / 10 minutos. La vivienda está en una finca construida en el año 1975 con NUEVE alturas, siendo esta una 1ª PLANTA CON ASCENSOR. Dispone de 77 metros construidos,  los cuales están distribuidos en: *entrada-recibidor *cocina concepto abierto junto al salón *salón comedor es de paso y dispone de terraza cubierta *3 dormitorios *baño con plato de ducha Cuenta con calidades como: *paredes LISAS *suelos son de tarima *ventanas de aluminio blanco climalit OSCILOVATIENTES *aire acondicionado con bomba de calor *termo eléctrico Vivienda completamente para ENTRAR A VIVIR. Para más información o visitar esta vivienda, no lo dude, llame a Pedro Ardoy, al  Vivienda Madrid inmobiliaria oficina de Getafe cuenta con la experiencia y mejor servicio para todos nuestros clientes. Disponemos de 20 oficinas en toda la Comunidad de Madrid y nos avalan más de 22 años de experiencia en el sector inmobiliario. Estamos especializados en compraventas, alquileres, trámites de herencias y cambios de domicilios. Valoraciones gratuitas y sin compromiso de inmuebles, asesorando a nuestros clientes de forma personalizada. Le esperamos en la avenida de España 47 de Getafe. Horario comercial de lunes a viernes por la mañana de 9:30h a 14:00h, y por la tarde de 17:00h a 20:30h. Sábados de 10:00h a 14:00h.",True,good,False,True,3338.0,True,False,False,False,[],False,False,257000.0,€,,,flat,"Zarzaquemada, Leganés",Piso en calle Panadés,,,,,,
108335357,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/cc/f3/1341056486.webp,10317,19,7,255000.0,flat,sale,53.0,True,1,1,calle de Puentedey,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3671341,-3.6133949,False,https://www.idealista.com/inmueble/108335357/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en el Ensanche de Vallecas? ¡Testa Homes lo hace posible!  *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial. Estupenda vivienda de 53 m² construidos, distribuida en un cómodo y funcional espacio que incluye un amplio comedor con armario empotrado, perfecto como almacenaje adicional, y acceso directo a una cocina totalmente amueblada y equipada con electrodomésticos de excelente calidad. Esta zona también incorpora un práctico aseo con lavadora y termo. El salón es amplio y muy luminoso, gracias a los grandes ventanales que inundan la estancia de luz natural. La vivienda dispone de 1 dormitorio con armarios empotrados de madera blanca, diseñados con cajonera y balda maletero para optimizar el espacio, y un baño en suite totalmente amueblado, con plato de ducha, mampara y lavabo flotante. Equipada con calefacción individual por conductos, suelos laminados, ventanas de aluminio con Climalit y acabados modernos en baños, la vivienda garantiza confort y eficiencia durante todo el año. Plaza de garaje incluida en el precio y se aceptan mascotas. Situada en una urbanización privada con completas zonas comunes, podrás disfrutar de gimnasio, piscina, zona infantil, espacios ajardinados, sala social, zona deportiva y parking comunitario, además de portería y vigilancia 24 horas. Todo pensado para que disfrutes de una vida cómoda y segura. Ubicada en el Ensanche de Vallecas, una zona residencial en expansión, a pocos minutos del Centro Comercial La Gavia y con rápido acceso a la M-45. La zona dispone de colegios, institutos, centros de salud, restaurantes y todo tipo de servicios a tu alcance. Perfectamente conectada por transporte público, con la estación de metro La Gavia a pocos minutos a pie y varias líneas de autobuses en las inmediaciones, esta vivienda es ideal para quienes buscan tranquilidad, servicios y buenas comunicaciones en un entorno moderno. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas. Consulte condiciones y disponibilidad. *Imágenes orientativas sin carácter vinculante. **Las imágenes corresponden a un apartamento tipo. **Viviendas sujetas a disponibilidad y viviendas no amueblada. En Testa, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. También, si lo necesitas, te asesoramos y hacemos realidad la reforma de tu casa para que la disfrutes cómo si fuera nueva. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,4811.0,False,False,True,False,[],False,False,255000.0,€,True,True,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso en calle de Puentedey,,,,,,
108559878,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/e4/93/1348467587.webp,piso maria del carmen,19,1,320000.0,flat,sale,98.0,True,3,1,calle de María del Carmen,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4104801,-3.7311546,False,https://www.idealista.com/inmueble/108559878/,"Conoce ESTUCASA Madrid | Inmobiliaria en Puerta de Ángel ¡Descubre este encantador piso de 98 m²(86 piso, 12 terraza) en uno de los barrios más deseados de Madrid! - ITE FAVORABLE 2024 - Situado en una primera planta de fácil acceso y de muy buena construcción, el piso se encuentra perfectamente distribuido en un acogedor salón-comedor para realizar todas tus reuniones, una cocina funcional y completa para quienes disfrutan de cocinar, tres amplias habitaciones, un baño y una terraza de 12 metros.  En la habitación principal, encontrarás una bonita terraza de 1,48 m2 con vistas y en el último dormitorio puedes montar un estudio, como se puede observar en las fotos, y acceder al patio de 11,06 m2. La propiedad se encuentra lista para que te mudes sin preocupaciones. Asimismo, ofrece calefacción individual para mantener un ambiente cálido durante los días más fríos. El edificio dispone de una amplia azotea comunitaria. Es importante destacar que tienes la posibilidad de adquirir una plaza de garaje para el guardado de tu vehículo de 9,76 m2 en un edificio próximo. La ubicación es simplemente inmejorable: a un paso de Paseo de Extremadura, a 10 min. a pie de la estación de metro Puerta del Ángel y con varias líneas de buses a disposición, facilitando así tus desplazamientos por la ciudad. Dispone de todos los servicios esenciales a tu alcance, desde supermercados, farmacias, restaurantes y colegios. Rodeado de zonas verdes como el prestigioso Parque de San Isidrio, Casa de Campo, Madrid Rio y Parque Caramuel, es ideal para quienes desean vivir en una zona tranquila sin renunciar a las ventajas de la ciudad. ¡No pierdas esta oportunidad y ven a visitarlo sin compromiso!",False,good,False,False,3265.0,True,False,False,False,[],False,False,320000.0,€,True,False,flat,"Puerta del Ángel, Madrid",Piso en calle de María del Carmen,,,,,,25000.0
108696941,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/2e/7a/1352440836.webp,4449,36,,1890000.0,chalet,sale,436.0,,5,4,calle de el Algabeño,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4579772,-3.6279561,False,https://www.idealista.com/inmueble/108696941/,"Chalet adosado único en venta de 5 dormitorios, escritorio y 5 baños distribuidos en cuatro plantas. Con paneles solares, piscina comunitaria y jardín privado. Ubicado en el exclusivo barrio Parque Conde Orgaz. Una vivienda ideal para quien busca espacio, buenas comunicaciones, ubicación, cercano a los más prestigiosos colegios y confort.  Entramos a la vivienda por la planta baja que está formada por: un hall de entrada, un aseo de cortesía, el amplio salón comedor dividido virtualmente en varias zonas, con salida directa al jardín y tambien comunicado directamente con la espaciosa cocina con espacio para una mesa para uso diario. El amplio jardín cuenta acceso directo a la piscina comunitaria.  En la primera planta encontramos cuatro dormitorios con armarios empotrados y tres baños. Dos dormitorios tienen baño en suite y el principal dos vestidores.  La última planta es diáfana y abuhardillada con amplios armarios en la zona más baja para que no sea un espacio muerto en la planta.  La vivienda tiene un semisótano formado por: garaje con capacidad para dos coches grandes, zona para pequeño taller, área de almacenamiento, trastero, amplia sala que puede albergar diferentes usos con sala de juegos, gimnasio, sala de proyección, etc. y la zona de servicio. Dicha zona cuenta con dormitorio de servicio, baño, lavadero-tendedero.  Cabe destacar la luminosidad y espacialidad de todos sus ambientes, como asi tambien la excelente ubicación dentro del Parque de Conde Orgaz. Todo esto y mucho más, como por ejemplo: que está en una calle muy tranquila, hace que sea una vivienda muy acogedora, cómoda.  El Parque Conde Orgaz, es una de las zonas más exclusivas de Madrid, con sistema de seguridad permanente. Dentro del parque se encuentran algunos de los mejores colegios tanto nacionales como internacionales (Colegio San José del Parque, Liceo Francés, etc). Está cerca de centros comerciales como Arturo Soria Plaza, de las prestigiosas clínicas MD Anderson Center, Hospital Nuestra Señora de América y Clínica Universitaria de Navarra, supermercados, gimnasios, farmacias, etc. También tiene muy buen acceso directo a la carretera de Barcelona, M-30 y M-40, y está a pocos minutos del Aeropuerto Adolfo Suarez.  ¡Llámanos y visita!",True,good,False,,4335.0,True,True,False,False,[],False,False,1890000.0,€,True,True,chalet,"Conde Orgaz-Piovera, Madrid",Chalet adosado en calle de el Algabeño,,,,terracedHouse,,
107650326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/af/8b/1318728365.webp,J - Hispanoamerica,29,bj,850000.0,flat,sale,110.0,True,3,2,calle de Puerto Rico,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4527583,-3.6759404,False,https://www.idealista.com/inmueble/107650326/,"Exclusiva vivienda con jardín de uso privativo en Chamartín.  Ubicada en una de las mejores zonas de Chamartín, junto al Parque de Berlín, esta vivienda destaca por su excepcional jardín de 110 m² de uso privativo, un auténtico oasis de tranquilidad en plena ciudad. 3 dormitorios dobles, 2 baños, Salón con acceso directo al jardín y Cocina independiente 110 m² construidos + 110 m² de jardín uso privativo. Ubicación inmejorable.  Situada en la calle Puerto Rico, en un entorno tranquilo y con aceras amplias, esta vivienda cuenta con comercio de barrio, colegios y excelentes conexiones de transporte público a pocos pasos. Características principales - Finca en buen estado, sin barreras arquitectónicas. - Portero físico en horario de mañana y tarde. - Distribución versátil: Gran potencial de reforma gracias a la ausencia de muros de carga interiores. - Jardín de uso privativo consolidado, con grandes árboles que garantizan privacidad y una orientación este, ideal para disfrutar del sol por la tarde. Si buscas la comodidad de un piso con el privilegio de un jardín privado, esta es tu oportunidad. Contáctanos para más información y visita sin compromiso. Gastos de comunidad 250 euros mensuales.  Calefacción central. Ibi 720 euros anuales.",True,renew,False,True,7727.0,True,False,True,False,[],False,False,850000.0,€,,,flat,"Bernabéu-Hispanoamérica, Madrid",Piso en calle de Puerto Rico,,,,,,
108545362,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/90/c9/1348080383.webp,,54,2,885000.0,flat,sale,174.0,True,4,2,calle de María Reiche,Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4870746,-3.6144474,False,https://www.idealista.com/inmueble/108545362/,"Abstenerse agencias. *VIVIENDA EXCLUSIVA, ALTO STANDING EN VALDEBEBAS, ""EN URBANIZACION CON DOS PLAZAS DE GARAJE, TRASTERO, PISCINAS, GIMNASIO, PADEL Y ZONAS AJARDINADAS"". LA MEJOR AREA RESIDENCIAL DE MADRID. MODERNA Y TRANQUILA*. En urbanización representativa con DOBLE ASCENSOR y DOS VECINOS POR PLANTA, 2º PISO CON ALTURA DE 3º, CONSERJE (Vigilancia 24h.). Situada en la segunda planta muy luminosa con 174m., 4 dormitorios, 2 baños completos con ducha, salón con gran ventanal-mirador. Cocina equipada con área de lavandería integrada. Calle muy tranquila. Ofrece estilo, con una distribución cómoda y vanguardista"". ¡VISTAS AL PARQUE FORESTAL Felipe VI! En una zona distinguida, con excelente conexión con cualquier punto de la ciudad y su destacada personalidad, la hacen una muy buena alternativa para ""INVERTIR Y RESIDIR"" en una finca con una privilegiada ubicación. Ofrece amplias zonas privadas de esparcimiento, (áreas sociales, de entrenamiento, jardines y zonas de recreo para niños). Un ""Oasis urbano en exclusiva zona residencial de Madrid"" Instalaciones: Domótica. Puerta acorazada. Ventanas oscilobatientes. Carpintería lacada en blanco. Calefacción y agua caliente individual, (caldera comunitaria). Aire acondicionado por conducto. (2) ascensores por planta. Conserje y vigilancia 24 h. (2) Plazas de garaje y trastero. Ubicación: El edificio está próximo y con acceso directo a importantes vías de comunicación. Buen acceso al aeropuerto Adolfo Suárez Madrid-Barajas y el recinto ferial IFEMA. Con todos los servicios de barrio necesarios a un paso. Importante oferta educativa y sanitaria. Gran zona emblemática de la Ciudad, en plena expansión con la proyectada CIUDAD DE LA JUSTICIA. Además, la estación de tren Cercanías Renfe Valdebebas conecta con el centro de la ciudad en minutos donde podemos encontrar la más amplia oferta de servicios, área comercial en la que tienen su sede prestigiosas marcas internacionales, diversa selección de restaurantes de moda, lugares de ocio, cines, teatros, con gran variedad y representación de las artes escénicas y musicales actuales. Responden a los gustos de un estilo de vida moderno y sofisticado. Este barrio es una zona dinámica y segura, bien comunicado con el complejo histórico y turístico de la Ciudad. Transportes: Muy próximos. Diversas líneas de autobuses EMT y estación de Cercanías RENFE. ""Excelente comunicación y accesos M-11, M-40 y A-2"".  ""Sin lugar a duda, una de las zonas más demandadas y en plena expansión de la Ciudad de Madrid. "".",False,good,False,True,5086.0,True,False,False,False,[],False,False,885000.0,€,True,True,flat,"Valdebebas - Valdefuentes, Madrid",Piso en calle de María Reiche,899000.0,14000.0,2.0,,,
109133620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/d7/18/1365339180.webp,,47,5,398000.0,flat,sale,100.0,True,3,2,"calle Ganados del Salobral, 12",Madrid,Madrid,Villaverde,es,Butarque,40.3383113,-3.6770764,True,https://www.idealista.com/inmueble/109133620/,"Luminoso, amplio y moderno piso con AEROTERMIA, Piscina, Garaje y Trastero en Butarque. Este piso, listo para entrar a vivir, con 95,65 m² útiles se encuentra en una de las zonas con mayor proyección de Madrid. Ubicado en Butarque, la zona nueva de Villaverde. Este piso está rodeado de amplias zonas verdes, parques infantiles y una gran oferta de servicios, incluyendo colegios, centros de salud y una excelente conexión de transporte público teniendo autobús en la misma puerta y cercanías a escasos minutos.  Este luminoso piso dispone de tres amplios dormitorios, uno de ellos con un baño en suite. El salón comedor es muy espacioso, perfecto para el día a día. La cocina está equipada y cuenta con acceso a una práctica terraza. La vivienda incluye también otro baño completo y armarios empotrados en toda la casa. Lo que realmente distingue a esta propiedad es su sistema de aerotermia y suelo radiante. Este sistema usa energía renovable del aire exterior para calentar en invierno y refrescar en verano. El calor o el frío se reparte por el suelo, manteniendo todas las habitaciones a la temperatura ideal y con menos consumo energético, lo que se traduce en una factura de luz sorprendentemente económica. Además, el piso cuenta con plaza de garaje y trastero, un extra de comodidad muy valorado. Las zonas comunes del edificio son un verdadero lujo: un completo gimnasio muy bien equipado, una refrescante piscina y una segura zona infantil, pensadas para el disfrute de toda la familia. Este piso es una oportunidad inmejorable: Para inversores: Alta rentabilidad en alquiler gracias a sus prestaciones y la demanda de la zona. Para familias o vivienda principal: Un hogar listo para entrar a vivir, con todas las comodidades, eficiencia energética y excelentes zonas comunes. El piso se podría entregar parcialmente amueblado  Puedes programar tu visita llamando a nuestro teléfono o bien en WhatsApp al número 6 7 4 0 5 4 4 4 5.",True,good,False,True,3980.0,False,False,False,False,[],False,False,398000.0,€,True,True,flat,"Butarque, Madrid","Piso en calle Ganados del Salobral, 12",405000.0,7000.0,2.0,,,
108397481,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/ef/17/1354663069.webp,,23,3,375000.0,flat,sale,92.0,True,3,1,"CL CEBREROS, 98",Madrid,Madrid,Latina,es,Lucero,40.4043352,-3.7498183,True,https://www.idealista.com/inmueble/108397481/,"¡Oportunidad única para vivir con calidad, confort y una ubicación privilegiada en la calle Cebreros, zona Surbatán! Se vende espectacular vivienda de 3 dormitorios en excelente estado de conservación, ubicada en una zona residencial tranquila, con magníficas comunicaciones y rodeada de todos los servicios necesarios para el día a día: transporte público, colegios, supermercados, farmacias, zonas verdes, instalaciones deportivas y comercios de proximidad. Además, la zona se encuentra en pleno proceso de transformación urbana gracias al Proyecto de Ejecución del Paseo Verde del Suroeste, que incluye el soterramiento de la A-5 (Paseo de Extremadura). Esta actuación supondrá una importante mejora en la calidad ambiental, reducción del ruido, ampliación de zonas verdes y revalorización del entorno, convirtiéndolo en uno de los enclaves con mayor proyección de la ciudad. Situada en un edificio alto, moderno y bien mantenido, la finca cuenta con ascensor y servicio de conserjería física, lo que ofrece un plus de seguridad, atención y comodidad. El edificio, con tan solo cuatro viviendas por planta, garantiza un ambiente exclusivo, silencioso y privado, ideal para quienes valoran la tranquilidad sin renunciar a la cercanía del centro urbano. La vivienda se distingue por su excelente distribución interior y excepcional luminosidad, ya que todas sus estancias son exteriores y cuentan con amplios ventanales, lo que permite la entrada de luz natural durante todo el día. El salón-comedor, generoso en dimensiones, es un espacio cálido y acogedor, ideal tanto para el descanso como para reuniones familiares o con amigos. La cocina es independiente y se entrega totalmente equipada con electrodomésticos de alta gama, pensada para quienes disfrutan cocinando en un entorno funcional y confortable. Dispone de tres dormitorios amplios, todos ellos con armarios empotrados, excelente ventilación y versatilidad de uso, perfectos como dormitorios principales, habitaciones infantiles, despachos o zonas de teletrabajo. El baño completo, reformado recientemente, incorpora un plato de ducha de gran formato y acabados de calidad, con una estética moderna y práctica. Entre sus excelentes calidades, destacan los suelos de parquet y las ventanas con doble acristalamiento tipo Climalit, que garantizan un óptimo aislamiento térmico y acústico, proporcionando confort en cualquier estación del año. Extras incluidos:  Aire acondicionado  Calefacción individual  Puerta de entrada blindada  Instalación eléctrica y de fontanería en perfecto estado Una vivienda lista para entrar a vivir, ideal para familias, parejas o profesionales que buscan un hogar moderno, luminoso y ubicado en una de las zonas residenciales con mayor proyección urbanística y calidad de vida de Madrid.",False,good,False,True,4076.0,False,False,False,False,[],False,False,375000.0,€,,,flat,"Lucero, Madrid","Piso en CL Cebreros, 98",380000.0,5000.0,1.0,,,
108787325,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/88/17/1355113249.webp,15926,19,1,2009000.0,flat,sale,155.0,True,3,3,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4319958,-3.6788269,False,https://www.idealista.com/inmueble/108787325/," Con 155 m² construidos y 127 m² útiles, este espacio está diseñado especialmente para quienes valoran el confort y la elegancia. El apartamento cuenta con 3 amplias habitaciones, cada una pensada para brindar privacidad y descanso. Además, disfrutarás de 3 baños, lo que asegura que la comodidad La distribución del espacio es perfecta, y la luminosidad que entra por cada ventana transforma el ambiente en un lugar cálido y acogedor. La cocina está completamente equipada y lista para que puedas dar rienda suelta a tu habilidad culinaria.   Este inmueble es exterior, lo que garantiza una luminosidad natural que ilumina cada rincón. Con su calefacción por Aerotermia y aire acondicionado, podrás disfrutar de un ambiente agradable durante todo el año. Además, el edificio ofrece la comodidad de un ascensor, lo que facilita el acceso y la movilidad en tu día a día.   Vivir en el Barrio de Salamanca significa tener el lujo de estar rodeado de lo mejor que Madrid tiene para ofrecer. Desde boutiques de alta gama hasta reconocidos restaurantes, todo está a solo unos pasos. La zona de Lista combina la tranquilidad de un vecindario exclusivo con la vitalidad de una de las áreas más dinámicas de la ciudad. Y, por supuesto, no puedes dejar de lado las excelentes conexiones de transporte que te llevarán a cualquier parte de Madrid en un abrir y cerrar de ojos. Este inmueble se vende amueblado y listo para entrar a vivir, lo que significa que no tendrás que preocupar sobre renovación ni equipamiento. En el precio están excluidos el impuesto sobre transmisiones patrimoniales y los gastos sobre notaria y registro de la propiedad.",False,good,False,True,12961.0,True,False,False,False,[],False,False,2009000.0,€,,,flat,"Lista, Madrid",Piso en calle del General Pardiñas,,,,,,
107917396,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/3f/48/1328247451.webp,R188,20,3,372000.0,flat,sale,75.0,True,2,1,avenida del Euro,Madrid,Madrid,Carabanchel,es,Pau de Carabanchel,40.3637902,-3.7446651,False,https://www.idealista.com/inmueble/107917396/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Oportunidad de inversión: inmueble en rentabilidad. Viviendas actualmente alquiladas. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. *No se admiten visitas a la vivienda Vivienda sin amueblar Tarima flotante y armarios empotrados. La cocina está totalmente equipada con electrodomésticos de primera calidad: frigorífico, lavadora, lavavajillas, microondas.  Plaza de garaje y trastero incluidos en el precio. Urbanización privada con servicio de portería, zonas comunes ajardinadas y piscina exterior y zonas de juego. Situado en el PAU de Carabanchel. Perfectamente comunicado en transporte público con líneas de autobús de la EMT 155 (Aluche-Plaza Elíptica) con conexión con cercanías y metro.  Las comunicaciones mediante transporte privado son excelentes gracias al inmediato acceso a la M-30 y a la M-40. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  *No se admiten visitas a la vivienda  *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre.",False,good,False,True,4960.0,False,False,False,False,[],False,False,372000.0,€,True,True,flat,"Pau de Carabanchel, Madrid",Piso en avenida del Euro,,,,,,
108090007,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/5d/aa/1333510893.webp,MR EMBAJADORES,35,2,410000.0,flat,sale,71.0,True,2,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4072153,-3.7053451,False,https://www.idealista.com/inmueble/108090007/,"En Templo Consulting ponemos a la venta magnífica segunda planta de 71 m2 que se distribuye de la siguiente forma: hall de entrada, salón comedor con acceso a balcón mirador, cocina amueblada e independiente, terraza lavadero, dos dormitorios con armarios empotrados y amplias ventanas y cuarto de baño completo, con bañera. ¡CON PLAZA DE GARAJE INCLUIDA EN EL PRECIO! El inmueble tiene una orientación este con vistas directas a C/ Embajadores y se encuentra en perfectas condiciones para entrar a vivir. Es totalmente exterior, con ventanas de PVC, suelos de gres y calefacción individual de gas natural. La finca es de reciente construcción (2004), tiene ascensor y plaza de garaje de cómodo acceso para un vehículo grande. Los gastos de Comunidad son 70 €/mes.    Excelente ubicación: a cinco minutos andando de la estación de Metro-Renfe de Embajadores (L3 y C5) y a diez de la de Tirso de Molina (L1). Muy bien comunicado también con lugares importantes del centro de la ciudad, a diez minutos andando de la Plaza Mayor y La Latina y a quince de Atocha. Zona emblemática de Madrid, con excelentes servicios (centros médicos y de enseñanza, supermercados, guarderías, bancos, restaurantes, etc. ). Barrio concurrido y con gran oferta cultural pero con la tranquilidad de la comunidad residencial. ¡Hay dos fotos generadas con IA! (Estas fotos se señalan en la parte inferior derecha de las mismas). Con nuestro sistema de Virtual Home Staging, mejoramos la puesta en escena de la vivienda. Cambiamos muebles, cortinas y ciertos elementos de la decoración para ayudarte a tener una mejor idea de cómo quedaría el inmueble con un estilo diferente. Si necesitas financiación, y no sabes si tu banco te ofrece las mejores condiciones, en nuestra agencia inmobiliaria ofrecemos un servicio de intermediación gratuita, con respuesta en 48 horas.  Consulta nuestra página web (temploconsulting. com), para agendar una visita al inmueble.  Por otro lado, ¿Te interesa este piso y estás pensando en vender tu propiedad? ¡Estamos aquí para ayudarte! Nos encargamos de toda la gestión de venta por 2.950€ + IVA.",False,good,False,True,5775.0,True,False,False,False,[],False,False,410000.0,€,True,True,flat,"Lavapiés-Embajadores, Madrid",Piso,419000.0,9000.0,2.0,,,
