propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108851442,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/4c/d6/1360976045.webp,,23,1,285000.0,flat,sale,124.0,True,3,1,calle de Consuelo Guzmán,Madrid,Madrid,Carabanchel,es,Buena Vista,40.3770456,-3.7531075,False,https://www.idealista.com/inmueble/108851442/,"En esta ocasion, desde aunar asesores, presentamos esta vivienda en planta PRIMERA SIN ASCENSOR.  La vivienda cuenta con 3 dormitorios, 1 baño con plato de ducha, salon independiente con terraza y vistas hacia el parque de las cruces, cocuna con tendedero y ademas la fincacuenta con plaza de garaje en superficie ( asignada a cada vecino la suya con numero ) y piscina comunitaria. La vivienda cuenta con 124m² construidos segun catastro, de los que 85m² son de vivienda y 40m² de elementos comunes. Se encuentra en buen estado general necesitando reforma parcial. Se pagan 170e de comunidad incluyendo la calefaccion central y periodo de piscina.  La comunidad del garaje son 24e al mes. Recuerde que en AUNAR ASESORES no se cobran comisiones a los compradores aparte del precio. APUESTE POR LA TRANSFERENCIA.",False,renew,False,False,,2298.0,True,False,False,False,[],False,False,285000.0,€,flat,,"Buena Vista, Madrid",Piso en calle de Consuelo Guzmán,True,True,295000.0,10000.0,3.0
106144191,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/e7/5f/1273826733.webp,2ºD,6,2,433000.0,duplex,sale,111.0,True,3,3,"calle SANTA CLARA, 10",Madrid,San Lorenzo de El Escorial,Abantos - Carmelitas,es,,40.5954752,-4.1421639,True,https://www.idealista.com/obra-nueva/106144191/,"""Los Jardines de San Lorenzo"" es un nuevo proyecto residencial en un espacio natural privilegiado de la Sierra de Guadarrama.  La promoción contempla la edificación de 8 viviendas con trastero, piscina y 9 plazas de aparcamiento, en régimen de vivienda libre.  Está organizada en un edificio independiente, bajos de cota alta con jardín, primeros en planta y segundos en dúplex en planta y bajo cubierta. Viviendas La tipología de las viviendas son de 3 dormitorios en la totalidad de sus diferentes unidades. Las viviendas contarán con: • Plazas de aparcamiento y trastero, incluidos en el precio • Jardín y piscina comunitarios • Ascensor en todos los niveles • Climatización frío y calor, con sistema de aerotermia y suelo refrescante • Cocinas amuebladas y equipadas con electrodomésticos (horno, microondas, campana,  placa de inducción, lavadora-secadora, lavavajillas y frigorífico) • Carpintería exterior con doble acristalamiento y rotura de puente térmico • Carpintería de interior con puertas macizas y armarios • Acabados interiores de primera calidad Sagelliv con más de 25 años de experiencia, es fiel a su filosofía de trabajo: “Con dedicación, creando hogares” Ponemos a su disposición nuestro equipo de trabajo en nuestras oficinas, siempre con cita previa: • Plaza de la Villa, 14 - 1º Loeches – Madrid. • C/Quiterio López, 5 – 1º D El Escorial – Madrid.",False,newdevelopment,True,True,False,3901.0,True,False,False,False,[],False,False,433000.0,€,flat,duplex,"Abantos - Carmelitas, San Lorenzo de El Escorial","Dúplex en calle Santa Clara, 10",True,True,,,
109046834,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/c2/0e/1362747722.webp,RH57-25,26,3,640000.0,penthouse,sale,115.0,True,3,2,avenida Lazarejo,Madrid,Las Rozas de Madrid,El Cantizal,es,El Cantizal,40.5167629,-3.9258109,False,https://www.idealista.com/inmueble/109046834/,"HOGARES HERON VENDE EN EXCLUSIVA – Ático con espectacular terraza y solárium privado en El Cantizal Con 115 m² construidos y una distribución estudiada al detalle, esta vivienda aúna diseño, amplitud y luminosidad, ofreciendo un hogar único para quienes buscan elevar su calidad de vida en una de las zonas más codiciadas del noroeste de la capital. La gran protagonista de esta propiedad es su imponente espacio exterior: cuenta con una terraza en la planta principal que da acceso a una impresionante terraza en la planta superior privada con solárium de más de 50 m² que se convierten en un verdadero oasis, perfecto para disfrutar de momentos de relax, encuentros sociales o sencillamente contemplar las vistas en total privacidad. Distribución: Elegante hall de entrada con pasillo distribuidor. Salón-comedor amplio y luminoso, con acceso directo a la terraza y al exclusivo solárium privado. Cocina independiente, equipada con electrodomésticos de alta gama. Tres dormitorios (con posibilidad de un cuarto), destacando la suite principal con baño privado. A través del segundo dormitorio, se acede al amplio tercer dormitorio.  Segundo baño completo, totalmente reformado con acabados actuales y de calidad. Trastero de gran capacidad y plaza de garaje incluidos en el precio. Urbanización y entorno: La vivienda se ubica en una urbanización privada con un excelente mantenimiento, piscina y zonas comunes cuidadas al detalle. Todo ello, en un entorno consolidado con colegios, supermercados, restaurantes, farmacias y centros comerciales a pocos minutos a pie. Perfectamente conectada con la A6, M-50 y M-505, combina la tranquilidad residencial con la comodidad de contar con todos los servicios y rápidas conexiones con Madrid. Una oportunidad exclusiva para quienes valoran el confort, la privacidad y la distinción, en una de las áreas de mayor proyección y revalorización de Las Rozas. Solicite una visita y descubra personalmente todo lo que este ático puede ofrecerle. Posibilidad de financiación hasta el 100%. Consulte condiciones.",True,good,False,True,,5565.0,True,False,False,False,[],False,False,640000.0,€,flat,penthouse,"El Cantizal, Las Rozas de Madrid",Ático en avenida Lazarejo,True,True,,,
109149927,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/e5/d2/1365752868.webp,W-046DQN,42,,599000.0,chalet,sale,297.0,,4,3,Getafe Centro,Madrid,Getafe,Getafe Centro,es,,40.3080043,-3.7333815,False,https://www.idealista.com/inmueble/109149927/,"Amplio adosado de esquina en S3 de Getafe Engel & Völkers presenta este estupendo adosado ubicado en la zona de la Avenida de Europa del Sector 3, en Getafe. Se trata de una vivienda de 297 m2 con un jardín muy cuidado de 250 m2 con variedad de plantas. La vivienda se divide en cuatro amplias plantas muy luminosas. La planta baja cuenta con garaje, un amplio salón con chimenea y dos habitaciones. En la planta primera nos encontramos con un recibidor que da paso a una cocina amueblada, aseo de cortesía y salón comedor con salida a un estupendo jardín, el cual dispone de una zona solada para cenador. Subimos por una escalera de madera y nos encontramos con una segunda planta dividida en distribuidor, dormitorio principal con baño en suite, 3 dormitorios y un baño con ducha.  La cuarta planta consta de una gran buhardilla acondicionada y con una estupenda luz que aporta la gran claraboya que posee la propiedad. El inmueble cuenta con excelentes calidades, calefacción individual y aire acondicionado parcial. A todo esto le añadimos una piscina comunitaria, un salón social y unas instalaciones con 6 pistas de tenis para el disfrute de los vecinos de la comunidad. Ubicado en una zona muy tranquila, ofrece rápido acceso a las autopistas A-42 y M50. Muy cerca de las estaciones de Arroyo Culebro y Conservatorio, y de varias paradas de autobús. En los alrededores encontrará todo tipo de servicios, como el centro comercial Getafe Sector III, centro de salud, parques, colegios y supermercados. Su excelente ubicación permite un rápido acceso a diferentes rutas de senderismo (Senda del Payaso Fofó).",False,good,False,,,2017.0,False,False,False,False,[],False,False,599000.0,€,chalet,terracedHouse,"Getafe Centro, Getafe",Chalet adosado,True,True,,,
108686585,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/fb/74/1352132233.webp,VT3.7,15,1,274300.0,flat,sale,114.0,True,3,2,Parcela A4-C3 s/n,Madrid,Madrid,Villa de Vallecas,es,Valdecarros,40.3444375,-3.6116875,True,https://www.idealista.com/obra-nueva/108686585/,"SIRIO Valdecarros – Tu nuevo hogar en el futuro de Madrid  95 viviendas VPPL en régimen de cooperativa, con garaje y trastero incluidos, en uno de los desarrollos urbanísticos más ambiciosos e innovadores de Madrid: Valdecarros. Promovido por SIRIO DESARROLLOS DEL ESTE I S. COOP. MAD. , en la parcela A4-C3.  Un barrio en crecimiento con futuro verde  Valdecarros será uno de los pulmones verdes de Madrid, con más de 700 hectáreas dedicadas a zonas verdes —¡el equivalente a casi 500 campos de fútbol y 6 veces el Parque del Retiro! y más de 125 km de carril bici. Contará con todos los servicios necesarios para vivir cómodamente: colegios, guarderías, centros de salud, hospitales, instalaciones deportivas, grandes parques y zonas comerciales como La Gavia.  Conectividad y movilidad sin complicaciones  Ubicado entre las autovías M-31 y M-45, Valdecarros ofrece acceso rápido a la M-50, A-3 y excelentes conexiones mediante transporte público: autobuses de tránsito rápido al centro de Madrid, Atocha y el aeropuerto.  Espacios comunes y sostenibilidad  El residencial está diseñado para ofrecer calidad de vida, con zonas comunes que incluyen:   Jardines  Área infantil  Sala gourmet comunitaria  Piscina      Además, todas las viviendas están proyectadas con altas prestaciones energéticas, con calificación mínima B y posibilidad de alcanzar calificación A.",False,newdevelopment,True,True,False,2406.0,True,False,False,False,[],False,False,274300.0,€,flat,,"Valdecarros, Madrid",Piso en Parcela A4-c3 s/n,True,True,,,
107625794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/a0/cf/1267156013.webp,2D PLANTA PRIMERA,11,1,325000.0,flat,sale,77.0,True,2,2,paseo de la Convivencia s/n,Madrid,Torrejón de Ardoz,Sureste,es,,40.4512184,-3.4522824,True,https://www.idealista.com/obra-nueva/107625794/,"Le presentamos Aires de Torrejón, un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura está llamada a ser protagonista en Torrejón de Ardoz. Una promoción única que aguarda 14 magníficas viviendas exteriores, de dos dormitorios con terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad.  El proyecto explora y persigue la máxima conexión del edificio con la belleza exterior del cuidado paisajismo. La ubicación se convierte en el destino predilecto de muchas familias que buscan vivir en una zona tranquila con unas conexiones únicas y rodeada de grandes parques. Aires de Torrejón cuenta con 14 viviendas de 2 dormitorios, que crean una sensación de armonía con el exterior contando con amplias terrazas. La elegante volumetría con la que ha sido diseñado busca al máximo el aprovechamiento de la iluminación natural, mediante amplios ventanales creando la máxima conexión con el exterior. El Aires de Torrejón con una selección de las mejores estancias comunitarias y servicios, creados como espacios únicos que ofrecen experiencias centradas en el bienestar y disfrute de la comunidad: un cenador y chill out, una zona de descanso equipada con sofás con vistas a las zonas verdes, hará que cada minuto compartido con amigos o familia, sea un recuerdo imborrable. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda. La vivienda contará con la máxima calificación energética: calificación A tanto en consumo como en emisiones. Deseamos que disfrute del máximo bienestar, por lo que le ofrecemos viviendas de primera calidad: una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargado del proyecto arquitectónico.  Ofrecemos además un servicio de personalización mediante el cual el equipo de arquitectos de Amenabar le asesorará en todo lo que necesite para adaptar la vivienda a sus preferencias, dentro de las opciones ofrecidas en el programa propio. La entrega de las viviendas está prevista para finales del 2026. Adicionalmente contamos con otra promoción en Torrejón de Ardón, Jardines de Torrejón un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura está llamada a ser protagonista en Torrejón. Una promoción única que aguarda 122 magníficas viviendas exteriores, de dos y tres dormitorios con terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad.  Le invitamos a visitar la página web de la promoción donde podrá encontrar tanto los planos de las viviendas disponibles (2 y 3 dormitorios) como imágenes de la promoción. Así mismo, si desea ampliar la información puede reservar una cita, tanto presencial como por videollamada, en el apartado ""Reserve su cita"" en la web o el siguiente enlace o contactándonos en el teléfono.",False,,True,True,False,4221.0,True,False,False,False,[],False,False,325000.0,€,flat,,"Sureste, Torrejón de Ardoz",Piso en paseo de la Convivencia s/n,True,True,,,
107077660,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/f9/53/1302283304.webp,ÁticoBalmis,12,2,1415000.0,penthouse,sale,207.0,True,3,4,"Calle Doctor Balmis, 45",Madrid,Madrid,Moncloa,es,Aravaca,40.458474,-3.7950404,True,https://www.idealista.com/obra-nueva/107077660/,"ÚLTIMO ÁTICO DISPONIBLE en en una promoción completamente vendida con la calidad de Azevo, y entrega inmediata. Oportunidad única para comprar una vivienda de obra nueva de máxima calidad sin los pesados y eternos plazos de espera.  La exclusividad y la calidad se han convertido en sinónimo de este proyecto, y no es casualidad que todas las viviendas ya tengan propietario. Ahora, tienes la última oportunidad de formar parte de esta promoción única, donde arquitectura y naturaleza se fusionan de la mano de Azevo, un referente en calidad y diseño. Última vivienda disponible: • Un impresionante ático con terraza panorámica, ideal para quienes buscan vistas inigualables y un espacio exterior que lo cambia todo. Las excelentes viviendas de Los Jardines de Balmis han sido construidas con materiales y acabados de primeras marcas a la altura de los más exigentes, combinando el lujo y la eficiencia energética. Su diseño asegura una iluminación natural, ventilación continua, aislamiento térmico, vistas en todas las fachadas y grandes terrazas. Gracias al trastero y las dos plazas de garaje incluidas, el confort y el orden están garantizados en tu nueva vida, en tu nuevo hogar. Ático con gran terraza con vistas panorámicas que convierten el día a día en un auténtico lujo para los sentidos. Un punto de encuentro que permite disfrutar de la máxima privacidad y a la vez disponer de un espacio único y exclusivo donde recibir amigos y familiares para pasar momentos inolvidables.  Además, cuenta con 2 plazas de garaje. La cocina dispone de manera independiente de despensa, y lavandería. Todos los dormitorios tienen cuarto de baño y además hay un aseo de cortesía, perfecto para recibir. La zona social es muy amplia y está completamente abierta e integrada con la terraza, lo que da una sensación de casa independiente con toda la comodidad y seguridad que ofrecen los amenities de la urbanización. Además, la entrega es inmediata. Olvídate de los interminables plazos de espera habituales en obra nueva y empieza a disfrutar de tu nueva casa ya. Ubicación excelente, diseño exclusivo y calidad sin concesiones con la garantía que caracteriza a la promotora Azevo. No dejes escapar esta última oportunidad. ¿Quieres más información? Escríbenos antes de que sea tarde.",False,newdevelopment,True,True,True,6836.0,False,False,False,False,[],False,False,1415000.0,€,flat,penthouse,"Aravaca, Madrid","Ático en Calle Doctor Balmis, 45",True,True,,,
108722724,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/11/72/1353194238.webp,W-030GES,11,5,181000.0,flat,sale,60.0,True,2,1,La Alhóndiga,Madrid,Getafe,La Alhóndiga,es,,40.3079231,-3.7372316,False,https://www.idealista.com/inmueble/108722724/,"Encantador Apartamento en Getafe Centro Engel&Völkers presenta este estupendo apartamento de 55 m² útiles con vistas despejadas a Plaza de Rufino Blanco-Getafe Central. Amplia y luminosa vivienda de dos dormitorios, un baño, salón, cocina.  Apartamento en la quinta planta, sin ascensor, situado en la zona más tranquila de Getafe. El inmueble se ubica en el barrio de Getafe Central, a sólo unos minutos de la capital.  Al cruzar el umbral nos encontraremos un recibidor que nos lleva a la cocina. Por otro lado accedemos al salón de más de 20 m², con la unión de terraza, orientado al sur que se llena de luz a través de los ventanales.  Por último, el recibidor se abre hacia el pasillo que distribuye la zona de noche de la vivienda. Dormitorio principal con armario a medida. Justo enfrente de este, se encuentra un baño completo. Al final del pasillo está, el segundo dormitorio. La casa cuenta con aire acondicionado, Split en el salón. Paredes lisas, suelos de cerámicos, calefacción por gas natural y ventanas climalit. Excelente ubicación: a menos de 17 min andando de la parada de metro Alonso de Mendoza y de la parada de Getafe Centro con cercanías también, a 270 metros Hospital Universitario de Getafe, a 350 m del supermercado más cercano, a 600 metros del Ayuntamiento y a 950 m del polideportivo.",False,good,False,False,,3017.0,False,False,False,False,[],False,False,181000.0,€,flat,,"La Alhóndiga, Getafe",Piso,,,190000.0,9000.0,5.0
108149355,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/e7/5f/1273826733.webp,1ºA,6,1,420000.0,flat,sale,108.0,True,3,2,"calle SANTA CLARA, 10",Madrid,San Lorenzo de El Escorial,Abantos - Carmelitas,es,,40.5954752,-4.1421639,True,https://www.idealista.com/obra-nueva/108149355/,"""Los Jardines de San Lorenzo"" es un nuevo proyecto residencial en un espacio natural privilegiado de la Sierra de Guadarrama.  La promoción contempla la edificación de 8 viviendas con trastero, piscina y 9 plazas de aparcamiento, en régimen de vivienda libre.  Está organizada en un edificio independiente, bajos de cota alta con jardín, primeros en planta y segundos en dúplex en planta y bajo cubierta. Viviendas La tipología de las viviendas son de 3 dormitorios en la totalidad de sus diferentes unidades. Las viviendas contarán con: • Plazas de aparcamiento y trastero, incluidos en el precio • Jardín y piscina comunitarios • Ascensor en todos los niveles • Climatización frío y calor, con sistema de aerotermia y suelo refrescante • Cocinas amuebladas y equipadas con electrodomésticos (horno, microondas, campana,  placa de inducción, lavadora-secadora, lavavajillas y frigorífico) • Carpintería exterior con doble acristalamiento y rotura de puente térmico • Carpintería de interior con puertas macizas y armarios • Acabados interiores de primera calidad Sagelliv con más de 25 años de experiencia, es fiel a su filosofía de trabajo: “Con dedicación, creando hogares” Ponemos a su disposición nuestro equipo de trabajo en nuestras oficinas, siempre con cita previa: • Plaza de la Villa, 14 - 1º Loeches – Madrid. • C/Quiterio López, 5 – 1º D El Escorial – Madrid.",False,newdevelopment,True,True,False,3889.0,True,False,False,False,[],False,False,420000.0,€,flat,,"Abantos - Carmelitas, San Lorenzo de El Escorial","Piso en calle Santa Clara, 10",True,True,,,
108540806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/dd/bb/1347942206.webp,W-030HWV,20,3,470000.0,flat,sale,61.0,True,1,1,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4191196,-3.7040336,False,https://www.idealista.com/inmueble/108540806/,"Precioso apartamento reformado en el centro de la Capital Engel & Volkers tiene el placer de comercializar este exclusivo apartamento ubicado en el vibrante corazón de Madrid. Con una superficie total de 61 metros cuadrados, esta joya arquitectónica combina el encanto histórico de su construcción original en 1928 con las comodidades modernas tras su reciente restauración en 2023. Ideal para quienes buscan una vida sofisticada en una de las ciudades más cosmopolitas del mundo. Al entrar, te recibirán espacios meticulosamente diseñados que emanan calidez y estilo. La distribución abierta maximiza los 55 metros cuadrados de área habitable, ofreciendo un ambiente acogedor y luminoso gracias a sus grandes ventanales. La cocina- americana amueblada, con electrodomesticos de ultima generacion, es un testimonio del equilibrio perfecto entre funcionalidad y diseño. El suelo de cerámica italiana añade un toque de elegancia clásica a cada rincón. La zona de descanso la compone un dormitorio con cama doble y su baño en suite Ademas cuenta con un cuarto de lavadero  Este apartamento se distingue por su integración de tecnología moderna y diseño clásico. Equipado con una bomba de calor, garantiza un confort óptimo durante todo el año. Además, el edificio cuenta con un ascensor que facilita el acceso, reflejando un compromiso con la comodidad y la accesibilidad. Cada detalle ha sido cuidadosamente considerado para ofrecer una experiencia de vida sin igual. Fantástica ubicación en zona centro, Sol es el corazón de Madrid y la Puerta del Sol la más famosa de toda la capital, esta propiedad de lujo ofrece una experiencia de vida inigualable en una de las ciudades más vibrantes de Europa.  El barrio cuenta con una variada dotación, tanto a nivel comercial, con grandes almacenes, como la recién y lujosa inaugurada Galería Canalejas y tiendas de las principales marcas nacionales e internacionales, así como con una amplia oferta hotelera de lujo, como el hotel Four Season, Marriott, rodeado de numerosas líneas de autobuses, estaciones de la red de metro y taxi. La oferta gastronómica y de ocio es igualmente amplia, con locales y restaurantes nacionales e internacionales. Trás un agradable paseo, nos encontramos con algunas de las principales opciones culturales de la ciudad, como el Teatro Real, el Museo del Prado, el Thyssen-Bornemisza. En definitiva un lujo peatonal para disfrutar de lo mejor de Madrid.",False,good,False,True,,7705.0,False,False,False,False,[],False,False,470000.0,€,flat,,"Sol, Madrid",Piso,,,,,
107470365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/c9/39/1313740985.webp,Ático 4,15,4,1600000.0,penthouse,sale,112.0,True,2,2,"Fucar, 5",Madrid,Madrid,Centro,es,Huertas-Cortes,40.4121907,-3.6955664,True,https://www.idealista.com/obra-nueva/107470365/,"Be Grand Las Letras es un conjunto residencial diseñado para experimentar lujo, modernidad e historia. Se trata de un proyecto de obra nueva, moderno y vanguardista en armonía con su entorno, situado en la calle Fúcar 5. Cuenta con 47 viviendas, 80 plazas de aparcamiento e increíbles áreas comunes como rooftop con piscina, gimnasio y jardín.",False,,True,True,False,14286.0,False,False,False,False,[],False,False,1600000.0,€,flat,penthouse,"Huertas-Cortes, Madrid","Ático en Fucar, 5",True,True,,,
108579879,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/09/5d/1349145153.webp,BNJJ2,13,,1598000.0,chalet,sale,400.0,,5,4,"calle Nalón, 4",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.453493,-3.8007433,True,https://www.idealista.com/inmueble/108579879/,"Belton Real Estate presenta chalet pareado con una superficie construida de 400 metros cuadrados, una propiedad excepcionalmente luminosa y diseñada para ofrecer vistas panorámicas y una óptima orientación. Ubicado en la zona de Pozuelo de Alarcón, este chalet forma parte de un conjunto de dos viviendas que, aunque unidas por la espalda, están ingeniosamente orientadas en sentido contrario. Esta característica de diseño asegura total independencia visual entre los propietarios, separados por un único muro colindante con doble insonorización, garantizando así la máxima privacidad y tranquilidad.  La distribución de esta vivienda se extiende a lo largo de tres amplias plantas. La primera planta cuenta con cinco habitaciones, de las cuales cuatro disponen de su propio baño en suite.  La planta sótano es un espacio versátil y luminoso gracias a la luz natural, y está climatizada de serie, ofreciendo la posibilidad de ser compartimentado para adaptarse a cualquier necesidad.  La planta cero alberga un amplio y luminoso salón-comedor, y una cocina de diseño moderno, completamente equipada. Además, la vivienda ofrece una espectacular terraza en la cubierta de cien metros cuadrados, con tomas de luz y agua, y la posibilidad de una futura ampliación. Dispone de una generosa parcela privativa de 390 metros cuadrados, que incluye una piscina y un jardín bellamente diseñado, además de balcón, trastero, y la plaza de garaje está incluida en el precio. Esta vivienda integra un innovador sistema de climatización por aerotermia que proporciona calefacción y refrigeración en la planta cero, la primera planta y la planta sótano sin coste adicional, asegurando un ambiente confortable y un considerable ahorro energético durante todo el año. Cuatro paneles solares instalados en la sobrecubierta complementan este sistema, elevando la eficiencia energética de la vivienda al máximo nivel. Situado en Pozuelo de Alarcón, este chalet goza de una ubicación privilegiada. Cuenta con una amplia red de transporte público y la dinámica zona de desarrollo de la Avenida de Italia, lo que asegura una excelente conectividad y acceso a servicios. En sus inmediaciones, se encuentran colegios de prestigio y una completa infraestructura sanitaria.",False,good,False,,,3995.0,True,False,False,False,[],False,False,1598000.0,€,chalet,semidetachedHouse,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en calle Nalón, 4",True,True,,,
108748502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/fe/c1/1353973098.webp,108748502,18,3,141000.0,flat,sale,52.0,True,2,1,calle Caucho,Madrid,Madrid,San Blas,es,Arcos,40.4241882,-3.6167775,False,https://www.idealista.com/inmueble/108748502/,"INMUEBLE OKUPADO, NO SE PUEDE VISITAR. PROPIO PARA INVERSORES O VECINOS QUE CONOZCAN EL INMUEBLE. PROPIO, PEQUEÑO Y GRAN INVERSOR. Madrid es un municipio y una ciudad de España. La localidad, con categoría histórica de villa, es la capital del Estado y de la Comunidad de Madrid. En su término municipal, el más poblado de España, su población es de 3 416 771 habitantes (INE 2024), constituyéndose como la segunda ciudad más poblada de la Unión Europea, así como su área metropolitana, con 6 779 888 habitantes empadronados.",False,renew,False,False,,2712.0,False,False,False,False,[],False,False,141000.0,€,flat,,"Arcos, Madrid",Piso en calle Caucho,,,,,
108234365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/69/8d/1337941562.webp,,38,3,799000.0,flat,sale,140.0,False,5,1,calle de Esparteros,Madrid,Madrid,Centro,es,Sol,40.4176365,-3.7046628,False,https://www.idealista.com/inmueble/108234365/,"SOL - CENTRO - Calle Esparteros  Al acceder a la vivienda, nos encontramos con un hall de acceso, que luego tiene una puerta que nos lleva a la primera habitación, así como además da paso a lo que sería el salón de la vivienda. Luego tenemos acceso, al pasillo distribuidor en forma de “L”, en donde contiguamente se encuentra la cocina, muy amplia, y con gran capacidad de almacenaje. Para después dar paso al cuarto de baño, que solo hay uno, que está dotado con plato de ducha, además de una pequeña ventana. Si continuamos por el inmueble, ya nos encontramos con las cuatro habitaciones restantes. Estas últimas, se encuentran equipadas con sus respectivas camas, así como de otro tipo de mobiliario.  Nos encontramos ante un inmueble interior, pero que tiene luz natural, con buena distribución espacial, y que se encuentra para entrar a vivir, posee materiales de alta calidad, y además está perfectamente ubicado, en una de las arterias históricas y representativas del centro de Madrid. Se encuentra rodeado de lugares icónicos de la ciudad como sería la Puerta del Sol, Plaza de Santa Cruz, Plaza de la Provincia y la inconfundible Plaza Mayor. No pierdas la oportunidad, ante todo de vivir en una finca representativa, con el valor añadido de ser una edificación patrimonial que data del año 1890, posee ascensor y en buen estado de conservación. Cuenta con portero físico. Posee buena comunicación con el transporte público, como es el caso con Sol metro: L1, L2, L3 y Cercanías Renfe. * Impuesto de compra venta, gestoría, notaría y registro de la propiedad no incluidos. ** Los datos aquí expuestos son meramente informativos, y no constituyen relación contractual. Para más información, deberá contactar con Ginmo.",False,renew,False,True,,5707.0,True,False,False,False,[],False,False,799000.0,€,flat,,"Sol, Madrid",Piso en calle de Esparteros,,,,,
