propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
107748650,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/96/59/1322149257.webp,546-JC,1,bj,108990.0,flat,sale,76.0,True,3,1,calle Fuentebella,Madrid,Parla,Fuentebella-San Felix-El Leguario,es,,40.2316845,-3.772471,False,https://www.idealista.com/inmueble/107748650/,"INMOBILIARIA JC TAMAYO, pone a la venta piso en zona de FUENTEBELLA, PARLA! La vivienda se encuentra ILEGALMENTE OCUPADA, cuenta con 76 m2 aprox. se distribuye en recibidor, salón-comedor de paso con salida a una terraza, cocina independiente, baño completo y tres habitaciones (una de ellas principal y dos individuales). En la comunidad entra la calefacción central y el agua. A demás, cuenta con PISCINA, PISTA DE PADEL, TENIS Y FUTBOL. El comprador se haria cargo de los ocupas. Para cualquier consulta o duda ponte en contacto con nosotros y te ayudamos!",False,good,False,True,1434.0,False,False,False,False,[],False,False,108990.0,€,flat,"Fuentebella-San Felix-El Leguario, Parla",Piso en calle Fuentebella,Destacado,,,
108162084,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/58/b8/1335713022.webp,RP1312025137658,17,2,359900.0,flat,sale,111.0,True,4,2,avenida del Dos de Mayo,Madrid,Leganés,Centro,es,Batallas,40.3359227,-3.760527,False,https://www.idealista.com/inmueble/108162084/,"Magnífica vivienda en batallas. Dispone de cuatro dormitorios, dos baños completos, (uno de ellos en suite), cocina con tendedero cubierto y amplio salón con salida a terraza abierta. Está situado en una excelente zona rodeada de todos los servicios necesarios. Puede disfrutar de las posibilidades que le ofrece nuestro departamento financiero dcredit a la hora de tramitar su hipoteca. ¡no lo dude! llame o acérquese a nuestra oficina para visitar este inmueble. Este anuncio no es vinculante, puede contener errores, y está sujeto a posibles modificaciones (comerciales, jurídicas o por expreso deseo de la propiedad). Se muestra a título informativo y no contractual. La información aquí contenida no debe considerarse como oferta de compra o financiación, debiendo para esta finalidad dirigirse a nuestro departamento financiero, nuestro comercial o nuestras oficinas para ofrecerle una información más detallada vinculada con el inmueble.",True,good,False,True,3242.0,False,False,False,False,[],False,False,359900.0,€,flat,"Batallas, Leganés",Piso en avenida del Dos de Mayo,Destacado,,,
108999632,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/5f/60/1361300691.webp,,5,1,399000.0,flat,sale,60.0,True,1,1,calle del Espíritu Santo,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4242253,-3.7046929,False,https://www.idealista.com/inmueble/108999632/,"Estupendo apartamento ubicado en el corazón del vibrante barrio de Malasaña, una de las zonas más demandadas y emblemáticas de la ciudad. La vivienda cuenta con un salón-comedor luminoso, un amplio baño completo y un dormitorio con armario empotrado, todo en muy buen estado para entrar a vivir de inmediato. El edificio dispone de ascensor, lo que aporta comodidad y accesibilidad. Su ubicación es inmejorable, rodeada de una gran oferta cultural, comercial y gastronómica, y a pocos minutos caminando de las estaciones de metro Tribunal, Noviciado y San Bernardo. Además, está perfectamente comunicado con múltiples líneas de autobús, facilitando el acceso a cualquier punto de la ciudad. ¡Contacta para más información y asegura tu estancia en una de las zonas más vibrantes de Madrid!",False,good,False,True,6650.0,False,False,False,False,[],False,False,399000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Espíritu Santo,Destacado,,,
108708882,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/56/b9/54/1352786647.webp,,9,2,369000.0,flat,sale,63.0,True,3,1,calle del Capitán Blanco Argibay,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4668505,-3.699439,False,https://www.idealista.com/inmueble/108708882/,"Inmobiliaria Maqueda vende este maravilloso piso en el barrio de Tetuán ( Zona Valdeacederas). Consta de 63m2 construidos se encuentra un espacioso y luminoso 3 dormitorios, salón con cocina americana y cuarto de baño, totalmente reformado con buenas calidades y un diseño muy atractivo y moderno.  Ubicado en la zona con más proyección de Madrid, cerca de la Skyline y muy próximo al maravilloso parque de Rodríguez Sahagún. Muy próximo a zonas de comercio y buena comunicación mediante transporte publico con líneas de autobús cercanas como la 177, 64,.. . y las estaciones de metro Ventilla (L9) y Valdeacederas (L1) que conecta con Puerta del Sol en 15 minutos. Cerca de colegios, supermercados y próximo a la Plaza Castilla y al Barrio del Pilar Grupo Inmobiliario Maqueda es una empresa con más de 50 años de experiencia en el sector y un gran equipo de profesionales. Trabajamos arduamente para corresponder la confianza que nuestros clientes han depositado en nosotros a lo largo de los años y para ganarnos la confianza de nuestros nuevos clientes. Nuestro objetivo es ofrecer el mayor grado de satisfacción posible, prestando especial atención a las necesidades de cada persona que contacta con nosotros. Operamos en el centro de Madrid y sus alrededores, así como en otras ciudades del territorio nacional. No dejes pasar esta oportunidad y contacta para más información o para concertar una visita.",False,good,False,False,5857.0,False,False,False,False,[],False,False,369000.0,€,flat,"Valdeacederas, Madrid",Piso en calle del Capitán Blanco Argibay,Destacado,,,
108231255,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/f7/ab/1337838951.webp,1243,50,,767000.0,chalet,sale,242.0,,7,4,Alpedrete,Madrid,Alpedrete,,es,,40.6614388,-4.0341349,False,https://www.idealista.com/inmueble/108231255/,"INMOSEGUR vende PRECIOSA CASA DE PIEDRA CON PISCINA Y POZO en una de las mejores zonas de Alpedrete, tranquila y muy bien comunicada. Parcela de 1.402 m2 en la que podemos encontrar dos casas, una de 137 m2 y otra de 105 m2. 1. PRIMERA CASA (CASA DE PIEDRA): * PLANTA PRINCIPAL: - Precioso porche con arcos de piedra, con orientación este y sur, con aljibe debajo. - Amplio salón con chimenea y techos altos con bonitas vigas vistas. - Gran comedor independiente. - Cocina con forma cuadrada con acceso directo a la zona de piscina. - 1 aseo - 1 estancia la cual actualmente se utiliza de lavadero/despensa. * PRIMERA PLANTA: - Hall distribuidor con armario empotrado. - 4 grandes dormitorios dobles con armarios empotrados (uno de ellos con una gran terraza). - 2 baños completos. - 1 estancia bajo cubierta. 2. SEGUNDA CASA (EN UNA PLANTA): - Gran porche acristalado. - Hall distribuidor. - Amplio salón con chimenea cassete. - 1 habitación doble con armario empotrado de dos cuerpos totalmente vestido y con altillo. - 1 baño completo con ducha. - Cocina con forma cuadrada, con vitrocerámica. OTRAS CARACTERÍSTICAS: - Piscina privada - Zona de barbacoa de obra y leñero - Invernadero  - Caseta de jardinería - Calefacción en segunda casa de gasoil (calefacción dual cambiada hace 6 meses) - Suelos gres en segunda casa y terrazo en primera casa - Garaje (puerta de acceso a la parcela automatizada) - Gran bodega bajo casa principal - Ventanas en segunda casa de aluminio con climalit y en primera casa de madera Para más información no dude en contactarnos.",False,good,False,,3169.0,False,False,False,False,[],False,False,767000.0,€,chalet,Alpedrete,Casa independiente,Destacado,True,True,independantHouse
107515932,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/de/83/1326192808.webp,ASTILLEROS,15,2,155000.0,flat,sale,57.0,True,2,1,calle de Astillero,Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3444607,-3.7155713,False,https://www.idealista.com/inmueble/107515932/,"**DONPISO VILLAVERDE VENDE EN EXCLUSIVA** Magnifica vivienda a reformar en pleno corazón de Villaverde Alto, ubicado en la Calle Astilleros. Compuesta de 2 habitaciones ambas muy amplias, salón muy luminoso + terraza cerrada exterior a la propia Calle Astilleros, cocina sin ningún tipo de muebles, y baño con bañera. VIVIENDA A REFORMAR. 2 PLANTA DEL EDIFICIO SIN ASCENSOR. Ubicado en una zona tranquila y bien conectada, el piso está cerca de servicios esenciales como supermercados, colegios y transporte público. FINANCIAMOS HASTA EL 100% DE LA HIPOTECA. *LLAME E INFORMESE SIN COMPROMISO*. ¡Una oportunidad perfecta para quienes buscan espacio y comodidad en una ubicación estratégica!",False,renew,False,False,2719.0,False,False,False,False,[],False,False,155000.0,€,flat,"Villaverde Alto, Madrid",Piso en calle de Astillero,Destacado,,,
107572323,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/89/5e/1316582675.webp,,13,4,2430000.0,flat,sale,150.0,True,3,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4256817,-3.6798456,False,https://www.idealista.com/inmueble/107572323/,"Esta exclusiva residencia ubicada en el corazón del distinguido Barrio de Salamanca Recoletos, en Madrid, se presenta como una oportunidad única de vivir en una propiedad con el máximo confort y elegancia.  Situada en una magnífica finca clásica con elegante fachada y bonitos balcones de forja, esta propiedad fusiona la sofisticación clásica y el lujo contemporáneo. Con excelente orientación Sur, es muy soleado y al estar situado en una planta alta es luminoso en todas sus estancias.  Buena altura de techos.  ACTUALMENTE esta propiedad NECESITA REFORMA TOTAL y permite al comprador hacer su propia reforma ajustada a sus necesidades. CONSULTAR PRECIO REFORMADO  PROYECTO DE REFORMA: La disposición de este apartamento está diseñada para obtener el máximo confort y aprovechamiento de los espacios. Hall de entrada con acceso a zona de recibo compuesta por un amplio salón en dos ambientes de salón y comedor con dos balcones.  Cocina integrada en zona de recibo pero en ambiente separado, totalmente amueblada y equipada con electrodomésticos de alta gama. El apartamento cuenta con aseo de cortesía y lavandería independiente. La zona de descanso está conformada por tres amplias habitaciones todas ellas en suite, siendo la principal de gran tamaño con zona de vestidor y exterior con un balcón a la calle. Todas las habitaciones disponen de vestidores o lineales de armarios empotrados. Las dos habitaciones interiores tienen un balcón cada una orientado a un patio de luces amplio bien cuidado.  Edificio con calefacción central y portero físico.",False,renew,False,True,16200.0,False,False,False,False,[],False,False,2430000.0,€,flat,"Recoletos, Madrid",Piso,Destacado,,,
108834030,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/37/49/1356487734.webp,,3,3,1599000.0,flat,sale,187.0,True,3,4,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4251272,-3.7023397,False,https://www.idealista.com/inmueble/108834030/,"Fantástico piso en edificio de obra nueva de 2019, ubicado en la calle Fuencarral, zona Malasaña-Universidad, con preciosas vistas. Edificio con piscina en la azotea, cuenta con portera y trastero. Posibilidad de comprar o alquilar garaje en las cercanías. Destaca por la luminosidad en todas sus estancias, y calidad de materiales en toda la vivienda. Distribuido en: Buen salón-comedor con cocina integrada con isla, totalmente equipada con electrodomésticos de primeras marcas, con 2 grandes ventanales a calle con preciosas vistas. Aseo de invitados. 3 amplios dormitorios en suite. Pasillo distribuidor de la entrada con 3 ventanales a patio. Calefacción y aire acondicionado por geotermia. Ibi: 1.100€/año. Gastos de Comunidad: 390€/mes. Posibilidad de comprar amueblado. PENDIENTE DE REPORTAJE FOTOGRÁFICO. PLANO REAL.",False,good,False,True,8551.0,True,False,False,False,[],False,False,1599000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,Destacado,,,
109059135,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/0f/8c/1363173001.webp,755098BHS,12,6,229000.0,flat,sale,105.0,True,3,2,calle Riojanos,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3883514,-3.6416485,False,https://www.idealista.com/inmueble/109059135/,"¡OLVÍDATE DEL ALQUILER! FINANCIACIÓN HASTA EL 100% ¡SIN COMISIONES! - ¡SIN ENTRADA! - ¡SIN AVALES! Solo con tus ingresos y los gastos de escrituración. BEST HOUSE MSI te presenta este fantástico piso muy bien comunicado, junto al metro de Miguel Hernández. Una zona muy demandada y con todos los servicios necesarios. La vivienda, muy amplia y luminosa, se distribuye en 3 dormitorios, 2 baños, cocina independiente, salón y terraza cerrada en aluminio.  SEXTA PLANTA con ASCENSOR. En período de puja hasta el 10/09/2025. Infórmate sin compromiso. ¡Te acompañaremos a lo largo de todo el proceso! Profesionalidad y seguridad garantizadas como AGENTES COLEGIADOS DE LA PROPIEDAD INMOBILIARIA.",False,good,False,True,2181.0,False,False,False,False,[],False,False,229000.0,€,flat,"Palomeras sureste, Madrid",Piso en calle Riojanos,Destacado,,,
108522661,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/bb/e6/1347420025.webp,CRPIS_381 (2),31,1,2300000.0,flat,sale,158.0,False,3,3,Barrio Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4234651,-3.6781896,False,https://www.idealista.com/inmueble/108522661/,"Se vende este maravillo piso con 2 orientaciones, norte y sur. La vivienda tiene una distribución perfecta por lo que hace que apenas se pierdan metros en pasillos y espacios no habitables. El salón se compone de 2 zonas bien diferenciadas con unas vidrieras originales que permiten el paso de luz y tener intimidad a la vez, una de las zonas está como área de comedor y la otra es una zona de sofás con chimenea. dispone además de una espaciosa cocina con galería. Tiene una habitación con baño en suite y otra muy grande, ambas con muchísimos armarios. Pegado a la cocina dispone de una habitación con otro baño que puede servir como office. Es un piso con muchas posibilidades o para poder entrar tal y como está ya que tiene una distribución muy bien pensada ya que está modificada de la original.  El inmueble se ubica en una finca señorial con portero y varios ascensores, en la calle O´Donnell a escasos pasos del parque Retiro Las primeras fotografías son una simulación. No dude en concertar una visita.  ref: CRPIS_381 (2).",False,good,False,True,14557.0,False,False,False,False,[],False,False,2300000.0,€,flat,"Ibiza, Madrid",Piso,Destacado,,,
