propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,detailedType.subTypology
109112976,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/45/ac/1364721000.webp,W-046AG1,33,2,1600000.0,flat,sale,197.0,True,3,3,Barrio Vallehermoso,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4380014,-3.7159891,False,https://www.idealista.com/inmueble/109112976/,"Magnífica vivienda reformada de lujo Magnífica vivienda reformada de lujo 197m² con dos terrazas a este, ubicada en una de las calles más emblemáticas del barrio de Chamberí (Vallehermoso), en una finca señorial muy representativa con portero en finca. Se accede a la vivienda a través de un hall recibidor, equipado con un práctico armario gabanero. Desde él se da paso a un espectacular salón dividido en dos ambientes comunicados, un gran comedor y una zona de salón, con dos salidas a las dos terrazas. La zona de descanso está compuesta por tres magníficos dormitorios, el principal con baño en suite. Los otros dos dormitorios son dobles y están equipados con armarios empotrados y comparten dos baños (uno completo y otro de cortesía). En la zona de servicio nos encontramos con una amplísima cocina independiente con zona de office, despensa y gran zona lavadero. Con una muy buena zona de almacenaje y totalmente equipado. El inmueble se caracteriza por sus amplios ventanales que dan extraordinaria luminosidad a toda la vivienda. Destaca la altura de sus techos. Tiene calefacción central y aire acondicionado frío y calor por conductos. La finca está dotada de portero físico. Por sus dimensiones y su excepcional ubicación, en pleno de centro de Madrid y con salidas próximas a la M30/40/50, rodeada de colegios, supermercados, restaurantes y todo tipo de servicios, hacen que esta vivienda sea única en la zona. Un Enclave Privilegiado en el Corazón de Chamberí - Vallehermoso. Este piso goza de una ubicación excepcional en una de las zonas más cotizadas y con más vida de Madrid, en pleno distrito de Chamberí. Situado en un entorno residencial señorial, combina a la perfección la tranquilidad de sus calles arboladas con el dinamismo y la amplia oferta de servicios de un barrio vibrante y auténtico. A pocos pasos, se despliega un abanico de posibilidades culturales y de ocio. Los amantes de las artes escénicas encontrarán a escasa distancia los prestigiosos Teatros del Canal, un referente en la programación teatral y de danza de la ciudad. La zona también es un paraíso para los gastrónomos, con el cercano Mercado de Vallehermoso ofreciendo tanto productos frescos de alta calidad como innovadores puestos de comida para degustar en el momento, además de una infinidad de restaurantes y tabernas castizas que salpican el barrio. La vida diaria es sumamente cómoda gracias a la excelente red de comunicaciones. Con varias estaciones de metro a corta distancia, como Canal, Ríos Rosas e Islas Filipinas, que conectan con las principales líneas de la red (L1, L2, L7), el desplazamiento a cualquier punto de la capital es rápido y sencillo. Además, una densa red de autobuses urbanos recorre las calles aledañas, ofreciendo múltiples alternativas de transporte público. Para el esparcimiento al aire libre y la práctica deportiva, el Parque de Santander se presenta como un gran pulmón verde a escasos minutos. Sus amplias instalaciones, que incluyen campos de golf, pistas de pádel y atletismo, y zonas verdes, son ideales para desconectar del ritmo urbano. El barrio también cuenta con una completa dotación de servicios que garantizan una alta calidad de vida: centros educativos de prestigio, supermercados, comercios de proximidad, gimnasios y centros de salud se encuentran en las inmediaciones, haciendo de esta localización un lugar ideal para vivir, disfrutar y sentir el pulso de Madrid desde un entorno inmejorable.",True,good,False,True,8122.0,True,False,True,False,[],False,False,1600000.0,€,,,,flat,"Vallehermoso, Madrid",Piso,Top,,,,
108003522,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/e9/e0/1330852400.webp,81978,77,3,744900.0,flat,sale,124.0,False,3,1,calle de López de Hoyos,Madrid,Madrid,Chamartín,es,Prosperidad,40.4471538,-3.6672971,False,https://www.idealista.com/inmueble/108003522/,"TengoTuCasa presenta en exclusiva esta fantástica vivienda en venta ubicada en la emblemática calle López de Hoyos, en una tercera planta con ascensor. Con 124m² construidos, esta propiedad ofrece amplitud, luminosidad y una ubicación inmejorable en pleno corazón de Prosperidad. La vivienda cuenta con tres dormitorios de excelente tamaño, un baño completo con plato de ducha y bidet y un aseo de cortesía, cocina independiente con ventana, gran espacio de almacenamiento y un gran salón comedor que destaca por su luminosidad, con aire acondicionado para tu confort. Además, las ventanas Climalit aseguran un excelente aislamiento térmico y acústico. Cuenta con trastero dentro de la propia vivienda. La finca dispone de ascensor, servicio de portería y calefacción central, lo que garantiza comodidad y calidad de vida durante todo el año. Situada en una de las zonas mejor comunicadas de la capital, a tan solo 3 minutos andando del metro Alfonso XIII y muy cerca del intercambiador de Avenida de América. Rodeada de todos los servicios: colegios de prestigio como el Claret de María, el Mercado de Prosperidad, supermercados, comercios de barrio y una variada oferta de ocio y restauración.",False,good,False,True,6007.0,True,False,True,False,[],False,False,744900.0,€,,,,flat,"Prosperidad, Madrid",Piso en calle de López de Hoyos,Top,,,,
108290253,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/10/ab/1339673277.webp,VM2503058,58,8,7250000.0,penthouse,sale,485.0,True,6,6,paseo de Eduardo Dato,Madrid,Madrid,Chamberí,es,Almagro,40.4326235,-3.692731,False,https://www.idealista.com/inmueble/108290253/,"ÁTICO CON TERRAZA, TRASTERO Y GARAJE Mejor ático de Madrid de lujo en venta, construido por el prestigioso arquitecto Gutiérrez Soto. Situado en una 8ª planta en esquinazo con terraza de 40 m² con impresionantes vistas del Madrid Aristocrático.    Dispone de 11 ventanales a la calle y altura de techos de más de 3 metros, que proporciona una vivienda única y exclusiva.    El hall distribuidor separa perfectamente la zona de noche de la zona de día; por un lado, encontramos 2 salones con chimeneas, aseo de cortesía, salón biblioteca del diseñador Corro de madera maciza, ambos salones con acceso directo a la terraza; Elegante comedor independiente decorado por la PARISINA MAISON JANSEN, una de las grandes firmas de interiorismo francés que decoró residencias de personalidades como los Kennedy, Duques de Windsor, Coco Chanel o los March.    La zona de noche encontramos, la habitación principal, con 50 metros, incluye un vestidor y un baño reformado, mientras que las tres habitaciones en suite ofrecen comodidad y privacidad.   La zona de servicio se compone de Zona de plancha y lavandería, Cocina-Office más despensa, Comedor de Diario, Salón de estar, habitación y cuarto de baño completo de servicio. El edificio dispone de tres ascensores, calefacción central y aire acondicionado independiente para el máximo confort.   Dos amplias plazas de garaje y un trastero están incluidos en el precio, y posibilidad de una tercera plaza cercana, así como una zona de descanso para choferes. El piso está para reformar y disponemos de renders y planos orientativos de posible reforma.   ¿Te imaginas vivir aquí?    Contacte con nosotros para ver más inmuebles similares.",True,renew,False,True,14948.0,True,False,False,False,[],False,False,7250000.0,€,,,,flat,"Almagro, Madrid",Ático en paseo de Eduardo Dato,Top,True,True,,penthouse
107224621,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/8d/93/1315388721.webp,W-02XKO4,47,1,895000.0,flat,sale,144.0,True,3,2,avenida del Doctor Severo Ochoa,Madrid,Alcobendas,Norte,es,,40.5418883,-3.6537409,False,https://www.idealista.com/inmueble/107224621/,"Impecable piso de lujo en Alcobendas Norte Engel & Völkers La Moraleja, les presenta este espectacular piso con acabados de lujo, ubicado en una de las mejores urbanizaciones de Alcobendas Norte. Engel & Völkers La Moraleja tiene el placer de presentar este espectacular piso con acabado de lujo en una de las mejores urbanizaciones de Alcobendas Norte. Gran oportunidad para inversores, SE ENCUENTRA ALQUILADO. Excelente rentabilidad. Este exclusivo piso de 3 dormitorios fué reformado a 2 dormitorios pero fácilmente puede transformarse en 3 dormitorios, como era en su origen. Tiene aproximadamente 120 m2 útiles de vivienda. Ha sido completamente aislado térmica y acústicamente y reformado con materiales de alta gama y está listo para entrar a vivir. Entregado en 2018, destaca por su diseño moderno, acabados de alto standing y unas impresionantes vistas al estanque del Parque de Galicia, creando un entorno tranquilo y exclusivo. El espacioso salón se integra perfectamente con una elegante cocina Santos, completamente equipada con electrodomésticos de las marcas Miele y Liebherr. Desde el salón, se accede a una preciosa terraza con una excelente orientación, lo que permite disfrutar del aire libre y las vistas en todo momento. Los dos dormitorios cuentan con grandes vestidores, completamente equipados. La carpintería de toda la vivienda es de madera de fresno, lo que le otorga calidez y elegancia. El dormitorio principal de gran tamaño dispone de baño en suite con plato de ducha. El dormitorio secundario comparte el cuarto de baño con bañera. Ambos baños cuentan con encimeras de mármol que dan un toque de distinción y calidad. Toda la propiedad ha sido recientemente pintada y cuenta con suelo de tarima de roble aceitado, aire acondicionado frío/calor y calefacción por suelo radiante, con termostatos individuales en cada estancia para un control total del ambiente. Las ventanas, equipadas con mosquiteras, ofrecen un excelente aislamiento, mientras que las persianas eléctricas y la iluminación LED en todos los espacios aportan confort, eficiencia energética. Además, el piso incluye 2 plazas de garaje y un amplio trastero. La urbanización es de lo más exclusivo en la zona, ofrece seguridad 24 horas, piscina, zona de juegos infantiles y una sala común con cocina, lo que convierte este hogar en una opción perfecta para aquellos que buscan comodidad, exclusividad. ¡No dudes en contactar con nosotros para agendar una visita y descubrir todo lo que éste maravilloso hogar tiene que ofrecer! Alcobendas Norte está posicionada como una de las localizaciones más atractivas para la ubicación de empresas de la Comunidad de Madrid. Es una zona residencial en plena expansión, muy bien comunicada con el distrito telefónica y la sede BBVA así como al parque empresarial y residencial ""La Moraleja"" o la Universidad Autónoma. Esta zona es accesible desde la A-1 ""Autovía del Norte"", circunvalación M-40, la carretera de Colmenar. Cuenta con varias líneas de autobuses. La estación de cercanías Renfe línea C4 y la línea 10 de Metro. En la zona Norte de Alcobendas hay una amplia oferta de colegios, comercios, supermercados, parques infantiles, centros deportivos y centros de salud.",False,good,False,True,6215.0,True,False,False,False,[],False,False,895000.0,€,,,,flat,"Norte, Alcobendas",Piso en avenida del Doctor Severo Ochoa,Top,True,True,,
108047376,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/4d/41/1351078875.webp,71066,45,2,198000.0,flat,sale,50.0,True,2,1,calle de San Raimundo,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.452605,-3.707263,False,https://www.idealista.com/inmueble/108047376/,"Acogedora vivienda de 50 m² ubicada en el corazón de Madrid. La propiedad cuenta con un luminoso salón, un dormitorio doble, un segundo dormitorio, cocina independiente completamente equipada con electrodomésticos, y un baño completo con plato de ducha y ventana que favorece la ventilación natural. Dispone de calefacción por gas natural y suelos de tarima, lo que aporta confort y calidez. Situada en una de las zonas más prestigiosas de la ciudad, goza de una excelente comunicación: a solo 5 minutos a pie de las estaciones de metro Estrecho y Alvarado (Línea 1), y a 5 minutos en coche de importantes puntos como Nuevos Ministerios, Paseo de la Castellana, el distrito financiero de AZCA y el estadio Santiago Bernabéu. Además, se encuentra a un paso del emblemático Mercado de las Maravillas, muy cerca de la avenida Bravo Murillo y con fácil acceso al campus de la Universidad Complutense. Una oportunidad ideal para quienes buscan vivir en una zona céntrica, bien comunicada y con todos los servicios a su alcance.",False,good,False,False,3960.0,True,False,False,False,[],False,False,198000.0,€,,,,flat,"Bellas Vistas, Madrid",Piso en calle de San Raimundo,Top,,,,
106353763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/4c/74/1280284576.webp,V19,15,,490000.0,chalet,sale,247.0,,3,3,calle Benito Pérez Galdós s/n,Madrid,Móstoles,El Soto - Coveta,es,,40.3246111,-3.879796,True,https://www.idealista.com/obra-nueva/106353763/,"CASA GEOSOLAR PERSONALIZABLE EN MÓSTOLES   Grupo INDEX pone a tu alcance un nuevo tipo de viviendas de vanguardia no sólo por su diseño totalmente personalizable, sino también por sus sistemas de producción y ahorro energético. Te presentamos el Residencial ATLANTIS ubicado en Móstoles (Madrid), en las calles Benito Pérez Galdós, María Moliner y Camino de Carrasquillas.  Compuesto por 15 viviendas GEOSOLARES PERSONALIZABLES, todas ellas superan los 246 m2 construidos y están situadas en parcelas que oscilan desde los 155m2 hasta los 295m2.   TODAS LAS VIVIENDAS INCLUYEN EN EL PRECIO: •Garaje con elevador para aparcar 2 vehículos o más. •Sótano ampliable. •Cocina amueblada con electrodomésticos. •Caldera de Geotermia, placas fotovoltaicas y suelo radiante. •Amplio catálogo de cambios sin coste.   El interior de la vivienda es personalizable por completo según tus gustos y necesidades. Elige el número de habitaciones, ubicación de la cocina, si quieres garaje para tres coches o más sótano con cuarto de juegos, suelos, puertas, alicatados, pintura, sanitarios, griferías… También tu decoración, porque en el mismo precio incluye el asesoramiento de un interiorista. ¡Tu nueva Casa Geosolar será única y la más ahorradora!   ¿TE INTERESA? Solicita una cita con nosotros y podrás ver nuestras viviendas ya construidas. Llámanos y nos veremos en nuestra oficina comercial. Vas a comprar la vivienda del mañana hoy.   ¡RESERVA YA LA TUYA!",True,newdevelopment,True,,1984.0,True,False,False,False,[],False,False,490000.0,€,,,,chalet,"El Soto - Coveta, Móstoles",Chalet adosado en calle Benito Pérez Galdós s/n,Top,True,True,False,terracedHouse
106353664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/a5/d6/1280284561.webp,V01,15,,525000.0,chalet,sale,249.0,,3,3,calle Benito Pérez Galdós s/n,Madrid,Móstoles,El Soto - Coveta,es,,40.3246111,-3.879796,True,https://www.idealista.com/obra-nueva/106353664/,"CASA GEOSOLAR PERSONALIZABLE EN MÓSTOLES   Grupo INDEX pone a tu alcance un nuevo tipo de viviendas de vanguardia no sólo por su diseño totalmente personalizable, sino también por sus sistemas de producción y ahorro energético. Te presentamos el Residencial ATLANTIS ubicado en Móstoles (Madrid), en las calles Benito Pérez Galdós, María Moliner y Camino de Carrasquillas.  Compuesto por 15 viviendas GEOSOLARES PERSONALIZABLES, todas ellas superan los 246 m2 construidos y están situadas en parcelas que oscilan desde los 155m2 hasta los 295m2.   TODAS LAS VIVIENDAS INCLUYEN EN EL PRECIO: •Garaje con elevador para aparcar 2 vehículos o más. •Sótano ampliable. •Cocina amueblada con electrodomésticos. •Caldera de Geotermia, placas fotovoltaicas y suelo radiante. •Amplio catálogo de cambios sin coste.   El interior de la vivienda es personalizable por completo según tus gustos y necesidades. Elige el número de habitaciones, ubicación de la cocina, si quieres garaje para tres coches o más sótano con cuarto de juegos, suelos, puertas, alicatados, pintura, sanitarios, griferías… También tu decoración, porque en el mismo precio incluye el asesoramiento de un interiorista. ¡Tu nueva Casa Geosolar será única y la más ahorradora!   ¿TE INTERESA? Solicita una cita con nosotros y podrás ver nuestras viviendas ya construidas. Llámanos y nos veremos en nuestra oficina comercial. Vas a comprar la vivienda del mañana hoy.   ¡RESERVA YA LA TUYA!",True,newdevelopment,True,,2108.0,True,False,False,False,[],False,False,525000.0,€,,,,chalet,"El Soto - Coveta, Móstoles",Chalet adosado en calle Benito Pérez Galdós s/n,Top,True,True,False,terracedHouse
108080949,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/0b/b6/1340619198.webp,530173,18,3,4485000.0,flat,sale,309.0,True,4,4,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4276348,-3.694801,False,https://www.idealista.com/inmueble/108080949/,Ana Bareño de GV | ALMAGRO comercializa el siguiente inmueble: Luminoso piso de 309 metros cuadrados para reformar en Almagro. En edificio muy señorial con portal clasico y ascensor de jaula. Amplias estancias tanto en la zona de recibo como en las de servicio y privada. Su morfología permite múltiples posibilidades de distribución por lo que facilmente puede transformarse en una moderna vivienda de lujo con todas las comodidades. Tiene una localización inmejorable a pocos pasos del Paseo de la Castellana. Ideal para los que buscan una casa a su medida en una de las zonas más elegantes de Madrid. Actualmente tiene uso de oficina por lo que necesita reforma. Dispone de trastero. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.,False,renew,False,True,14515.0,True,False,False,False,[],False,False,4485000.0,€,,,,flat,"Almagro, Madrid",Piso,Top,,,,
106353769,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/fc/bd/1280284677.webp,V02,15,,525000.0,chalet,sale,247.0,,3,3,calle Benito Pérez Galdós s/n,Madrid,Móstoles,El Soto - Coveta,es,,40.3246111,-3.879796,True,https://www.idealista.com/obra-nueva/106353769/,"CASA GEOSOLAR PERSONALIZABLE EN MÓSTOLES   Grupo INDEX pone a tu alcance un nuevo tipo de viviendas de vanguardia no sólo por su diseño totalmente personalizable, sino también por sus sistemas de producción y ahorro energético. Te presentamos el Residencial ATLANTIS ubicado en Móstoles (Madrid), en las calles Benito Pérez Galdós, María Moliner y Camino de Carrasquillas.  Compuesto por 15 viviendas GEOSOLARES PERSONALIZABLES, todas ellas superan los 246 m2 construidos y están situadas en parcelas que oscilan desde los 155m2 hasta los 295m2.   TODAS LAS VIVIENDAS INCLUYEN EN EL PRECIO: •Garaje con elevador para aparcar 2 vehículos o más. •Sótano ampliable. •Cocina amueblada con electrodomésticos. •Caldera de Geotermia, placas fotovoltaicas y suelo radiante. •Amplio catálogo de cambios sin coste.   El interior de la vivienda es personalizable por completo según tus gustos y necesidades. Elige el número de habitaciones, ubicación de la cocina, si quieres garaje para tres coches o más sótano con cuarto de juegos, suelos, puertas, alicatados, pintura, sanitarios, griferías… También tu decoración, porque en el mismo precio incluye el asesoramiento de un interiorista. ¡Tu nueva Casa Geosolar será única y la más ahorradora!   ¿TE INTERESA? Solicita una cita con nosotros y podrás ver nuestras viviendas ya construidas. Llámanos y nos veremos en nuestra oficina comercial. Vas a comprar la vivienda del mañana hoy.   ¡RESERVA YA LA TUYA!",True,newdevelopment,True,,2126.0,True,False,False,False,[],False,False,525000.0,€,,,,chalet,"El Soto - Coveta, Móstoles",Chalet adosado en calle Benito Pérez Galdós s/n,Top,True,True,False,terracedHouse
107408587,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/fc/b8/1320969254.webp,W-02YYWG,24,3,1190000.0,flat,sale,100.0,True,2,2,calle de Maldonado,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4341728,-3.6796936,False,https://www.idealista.com/inmueble/107408587/,"Luminoso piso con piscina en Barrio de Salamanca. Engel & Völkers presenta este luminoso piso completamente exterior, situado en una de las mejores calles del barrio de Salamanca, en la zona de Lista. La finca es de 1979 y cuenta con una gran piscina en su azotea, haciendo que esta vivienda sea única en su zona.  El inmueble, situado en una tercera planta, está en muy buen estado y al hacer esquina, todas sus habitaciones dan al exterior. Uno de sus mayores atractivos, son sus grandes ventanales, convirtiendo sus estancias en muy luminosas y alegres. Tiene 100 metros cuadrados muy bien aprovechados al no haber casi pasillo y están distribuidos en un amplio salón comedor, cocina independiente (si se quisiera, simplemente con tirar una pared, se podría integrar), dos dormitorios y dos baños completos. Sorprende el amplio tamaño del dormitorio principal con su baño en suite. El edificio además de tener piscina cuenta con portero 24 horas, portal representativo y garaje en finca con acceso directo donde suelen salir plazas tanto en venta como en alquiler. ¡Anímate a hacer una visita! Este piso está ubicado en el barrio de Lista que pertenece al distrito de Salamanca. Este es uno de los barrios madrileños de mayor demanda. Se trata de una zona residencial rodeada de palacetes, embajadas y los mejores restaurantes de Madrid. Se encuentra junto a la zona comercial por excelencia ""la Milla de Oro"" en la calle Ortega y Gasset a la que llegamos dando un paseo de tan solo unos minutos. Este barrio debe su nombre a D. José de Salamanca y Mayol, Marqués de Salamanca. Este distinguido arquitecto fue quien planificó los espacios concibiendo el barrio de Salamanca como un entramado de preciosas calles paralelas y perpendiculares donde se alojó la burguesía de la época. Actualmente, es una zona residencial con gran demanda entre las élites políticas, financieras y directivos de compañías nacionales e internacionales.",False,good,False,True,11900.0,True,False,False,False,[],False,False,1190000.0,€,,,,flat,"Lista, Madrid",Piso en calle de Maldonado,Top,,,,
109184246,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/15/38/1366756017.webp,VM2509010,9,1,1350000.0,flat,sale,116.0,True,2,2,Corredera Baja de San Pablo,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4241063,-3.703348,False,https://www.idealista.com/inmueble/109184246/,"PISO REFORMADO A ESTRENAR DE DOS HABITACIONES EN CHUECA-JUSTICIA Aproperties Real Estate pone a la venta esta exclusiva vivienda situada en un edificio histórico con pasado teatral, Calle Corredera Baja de San Pablo Ubicada en un emblemático edificio con historia en pleno corazón de Malasaña, esta propiedad única se sitúa en el que fuera el antiguo Salón Nacional y, más tarde, el Cine Cervantes. El edificio conserva en su gran portal los ornamentos originales de época, testigos silenciosos del esplendor cultural del Madrid de principios del siglo XX. La vivienda ha sido reformada íntegramente con materiales y acabados de altísima calidad, combinando a la perfección el carácter del inmueble histórico con un diseño interior contemporáneo, elegante y funcional. Destacan sus techos altos de 2,80 m, que potencian la sensación de amplitud y luminosidad en todos los espacios. Distribución y espacios La distribución ha sido cuidadosamente diseñada para ofrecer comodidad y estilo en cada estancia: Nos recibe un hall de entrada con armario empotrado de suelo a techo, ideal como gabanero o espacio de almacenaje discreto. Cocina lineal a dos aguas, organizada en dos ambientes: Una zona abierta y social, perfecta para cocinar y compartir. Otra zona de lavandería, tipo laundry completamente integrada, con armarios a medida que albergan lavadora, secadora y espacio adicional. El corazón de la vivienda es un amplio y luminoso salón-comedor, con dos ventanales a la calle, que inundan el espacio de luz natural. Distribuido en doble ambiente: Zona de estar. Zona de comedor. Discretamente separado, accedemos a la zona de descanso: Dormitorio principal en suite, con baño integrado, armario empotrado de gran capacidad (totalmente vestido), y acceso a un encantador balcón a la calle, ideal para disfrutar del ambiente de barrio desde la intimidad del hogar. Dormitorio secundario, y también doble, con armario empotrado de suelo a techo (vestido), y vistas a un agradable patio privado. Frente a esta habitación disponemos de un amplio baño completo. Patio privado con doble uso Este espacio exterior, verdaderamente inusual en el centro de Madrid, funciona como una extensión natural de la vivienda. Zona chill-out de verano, perfecta para leer, descansar o reunirse con amigos Dispondrá de asientos perimetrales diseñados a medida y zonas de almacenaje integradas, ha sido concebido como un pequeño jardín secreto de uso privado, que aporta frescura. Al fondo, una estructura techada y revestida en madera, ideal como cobertizo de invierno, trastero o zona de almacenaje adicional. Calidades y acabados Suelos porcelánicos efecto madera en lamas de gran formato. Iluminación domótica Cocina y baños en piedra natural, que aportan solidez, elegancia y durabilidad. Calefacción central. Aire acondicionado por conductos de perfil bajo, totalmente integrados y discretos. Sistema de climatización sectorizado (tres zonas independientes) La vivienda se entrega amueblada.  Con piezas de mobiliario creadas en colaboración con artistas y diseñadores de prestigio.  Cerramientos, carpintería y detalles decorativos seleccionados con criterio estético y técnico, aportando carácter y distinción. Ubicación Situado en una de las calles más deseadas del centro de Madrid, con acceso inmediato a teatros, mercados, pequeños comercios, gastronomía local y vida cultural. Malasaña es sinónimo de autenticidad, dinamismo y encanto, y este piso está en el corazón del barrio, perfectamente comunicado por transporte público. En resumen: Una vivienda exclusiva y con alma, donde conviven historia, diseño y confort. Ideal para quienes buscan un hogar único en un edificio con valor patrimonial protegido, sin renunciar a las prestaciones modernas, el buen gusto y la calidad de vida en el centro de Madrid. ¿Te imaginas viviendo aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,11638.0,True,False,False,False,[],False,False,1350000.0,€,,,,flat,"Malasaña-Universidad, Madrid",Piso en Corredera Baja de San Pablo,Top,,,,
108454945,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/e0/cd/1345402702.webp,,32,bj,210000.0,flat,sale,67.0,True,1,1,"TR DOCTORA DE LA, 4",Madrid,Navalcarnero,Centro,es,,40.2904485,-4.0144125,True,https://www.idealista.com/inmueble/108454945/,"HOGARES NAVALCARNERO VENDE ESPECTACULAR piso en planta en perfecto estado de conservación, con una ubicación inmejorable en el centro de Navalcarnero, próximo a todo tipo de servicios, comercios, paradas de autobús, instalaciones deportivas, etc. La vivienda se distribuye en una cómoda planta y está compuesta por una habitación de gran tamaño y un baño completo. El inmueble se encuentra en buen estado de conservación. Cocina completamente equipada y salón- comedor de buen tamaño con armario empotrado y ventana a zona exterior, lo que le da mucha luminosidad tanto a la estancia como al resto de la vivienda. Un amplio baño completo con bañera. Una habitación principal con armarios empotrados de gran capacidad. Dispone de un patio comunitario de gran amplitud. Nos encontramos toda la pintura en liso en la vivienda. Opción de plaza de garaje aparte. No pierdas la oportunidad de vivir en un lugar donde el confort y la calidad de vida están garantizados. ¡Contacta ahora para más información y ven a conocer tu futuro hogar! F I N A N C I A C I Ó N 1 0 0 %.",True,good,False,True,3134.0,True,False,False,True,[],False,False,210000.0,€,,,,flat,"Centro, Navalcarnero","Piso en Tr Doctora De La, 4",Top,,,,
109091797,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/e6/51/1364111208.webp,W-030MH4,24,2,1800000.0,flat,sale,117.0,True,2,2,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4214651,-3.6940304,False,https://www.idealista.com/inmueble/109091797/,"Exclusiva propiedad reformada en zona prime en el barrio Justicia Engel & Völkers ofrece esta exclusiva y confortable vivienda actualmente en proceso de reforma con excelentes calidades, en una exclusiva calle señorial de la zona Prime del Barrio Justicia. La vivienda está en una segunda planta, muy luminosa, con excelente distribución y tres acogedores balcones, en una finca clásica representativa de principios de siglo XX, con ascensor y fachada en perfecto estado. La distribución de esta elegante vivienda aprovecha al máximo el espacio y cuenta con dos dormitorios y dos baños completos. Al entrar nos conseguimos con una amplia estancia donde está ubicado al frente el comedor con la cocina integrada, totalmente equipada con electrodomésticos de alta gama y con una isla central, en el lado derecho un confortable salón que tiene 2 acogedores balcones que le proporcionan mucha luz a la vivienda. Inmediatamente a la derecha, frente al salón comedor, tenemos el dormitorio secundario con armario empotrado y un agradable balcón y un baño con doble entrada que permite dar servicio a este segundo dormitorio y a su vez ser utilizado como aseo de cortesía. Entrando a la izquierda, yendo hacia el interior de la vivienda, tenemos frente a la cocina, un espacio que puede utilizarse como zona de lectura o de trabajo, con un gran ventanal que resulta muy funcional, seguidamente tenemos el dormitorio principal de gran tamaño, con vestidor, baño en suite y gran ventanal de suelo a techo que inunda de luz natural a este dormitorio. La vivienda tiene además altos techos, calefacción individual a gas y aire acondicionado por conductos. Esta exclusiva vivienda está ubicada a 4 minutos andando al antiguo Convento de las Salesas Reales y su apacible y arborizada Plaza, cerca de exclusivos restaurantes, boutiques, librerías, farmacias y comercios en general, muy céntrica y muy bien comunicada, a pocos minutos del Paseo de Recoletos, El Parque El Retiro y La Gran Vía, lo cual la convierte en una propiedad muy por deseada por quienes buscan una vivienda exclusiva para residir en ella, o por inversores tanto extranjeros como residentes en España. En la zona prime del céntrico Barrio de Justicia, en una de las zonas más deseadas del centro de la capital, con un característico ambiente de lujo, chic y bohemio, a la vez que concentra simultáneamente una exquisita oferta cultural, gastronómica y de moda, fuera de lo corriente. Boutiques con una envidiable oferta en diseño y calidad a precios medio altos, galerías de arte y anticuarios distinguidos, librerías con encanto, restaurantes de renombrada reputación así como bares de nueva generación, pequeños cafés y comercios de alimentación con cuidada y selecta oferta, así como la bellísima arquitectura de sus edificios de comienzos del siglo XX, que han convertido el barrio de Justicia en uno de los más codiciados de la capital española atrayendo a un público con nivel sociocultural alto. Está magníficamente ubicado, muy cerca del antiguo Convento de las Salesas Reales, entre los nobles y prestigiosos barrios de Recoletos en Salamanca y Almagro en Chamberí que de siempre formaron el cinturón más elegante y aristocrático de la ciudad. Dotado de muy buenas comunicaciones, ofrece numerosas líneas de autobuses, así como acceso a las estaciones de metro más cercanas de Alonso Martínez, Colón y Banco de España.",False,good,False,True,15385.0,True,False,False,False,[],False,False,1800000.0,€,,,,flat,"Chueca-Justicia, Madrid",Piso,Top,,,,
