propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,parkingSpace.parkingSpacePrice
107604313,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/42/d8/1317361057.webp,BAJO A,12,198000.0,flat,sale,52.0,1,1,"Carmen Bordiú, 22",Madrid,Madrid,Villaverde,es,40.3423823,-3.7110611,True,https://www.idealista.com/obra-nueva/107604313/,"OBRAS INICIADAS. ENTREGA DE VIVIENDAS DICIEMBRE 2025 Boss Inmobiliaria ofrece la promoción Bordiu 22. Consta de 7 viviendas con tipologías de 1 y 2 dormitorios, áticos con amplias terrazas; todos con aparcamiento y preinstalación de recarga eléctrica de vehículos. Situado en el creciente Barrio de Villaverde, el proyecto Bordiu 22 se ubica en la calle de nombre homónimo, uno de los barrios más emblemáticos de Madrid. A escasos metros de estación de metro y cercanías de Villaverde alto y con unas excelentes comunicaciones por carretera cercana a la M-40, M-45, A-42, hacen que esta promoción un auténtico privilegio en cuanto a su situación. Excelentes calidades. Contribuyendo a un futuro más verde el edificio dispone un aislamiento, carpintería exterior y acristalamiento, que minimizaran el consumo energético de tu hogar. El proyecto incorpora en cada vivienda sistema de aerotermia individual para la producción de agua caliente sanitaria, griferías con control de caudal y apertura en frío, y cisternas de doble descarga; todo ello pensado para maximizar el ahorro de agua y energía. Además, la doble orientación de las viviendas y el uso de luminarias led en zonas comunes aseguran una eficiencia energética óptima y, sin lugar a dudas, un ambiente lleno de luz natural y confort. Bordiu 22 no es solo un lugar para vivir, para invertir en tu futuro y crear tu nuevo hogar, es una oportunidad única para ser parte de una comunidad vibrante y disfrutar de un estilo de vida moderno en el corazón de una de las ciudades más dinámicas de Europa.",False,newdevelopment,True,False,3808.0,True,False,False,False,[],False,False,198000.0,€,True,True,flat,,"Villaverde Alto, Madrid","Piso en Carmen Bordiú, 22",bj,True,Villaverde Alto,True,
108681365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/4c/29/1352198733.webp,VT-1,16,374102.0,flat,sale,135.0,3,2,"avenida del Mayorazgo, 80",Madrid,Madrid,Villa de Vallecas,es,40.3648332,-3.6197671,True,https://www.idealista.com/obra-nueva/108681365/,"¡Tu hogar te está esperando en uno de los nuevos barrios con más proyección de Madrid!  Ubicado en el nuevo desarrollo urbano de Valdecarros (Madrid), dotado de buenas conexiones por transporte público, en un entorno tranquilo, residencial y bien planificado. Un edificio de obra nueva con viviendas de 2 y 3 dormitorios, con zonas comunes, piscina, plaza de garaje y trastero incluidos. Las viviendas destacan por su diseño actual, la claridad espacial y el aprovechamiento eficiente de la superficie útil, con líneas limpias, amplios ventanales y terrazas privadas que aportan luminosidad y una sensación de amplitud que se disfruta todos los días. Como Vivienda Protegida de Precio Limitado (VPPL), representa una gran oportunidad para acceder a una vivienda moderna con condiciones ventajosas. La entrega de llaves está prevista para el 2029. Este moderno edificio residencial es la opción ideal para las personas que buscan su primera vivienda: funcional, cómoda, bien ubicada y con una excelente relación calidad-precio. Se situará a pocos minutos a pie de la estación de metro de La Gavia, este proyecto te conecta directamente con el corazón de la ciudad, sin renunciar a la tranquilidad de un entorno residencial en desarrollo. Este nuevo barrio se desarrolla con una visión urbana y sostenible: rodeado de zonas verdes, parques, comercios de proximidad y todos los servicios esenciales como centros educativos, instalaciones deportivas y supermercados. Aquí tendrás todo lo que necesitas a tu alcance, en un entorno pensado para hacerte la vida más fácil.",False,newdevelopment,True,False,2771.0,True,False,False,False,[],False,False,374102.0,€,True,True,flat,,"Ensanche de Vallecas - La Gavia, Madrid","Piso en avenida del Mayorazgo, 80",1,True,Ensanche de Vallecas - La Gavia,True,
108598953,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/5c/f5/1349582568.webp,9,22,494900.0,chalet,sale,259.0,5,5,"calle Perez Galdos, 8",Madrid,Quijorna,,es,40.4304343,-4.0548346,True,https://www.idealista.com/obra-nueva/108598953/,"Inmobiliaria Adaix vende en exclusiva, promoción de 12 chalets pareados en Quijorna, Madrid. Esta exclusiva promoción está ubicada en la Calle Pérez Galdós, nº 8, en una zona tranquila y bien comunicada, ideal para quienes buscan un entorno residencial de calidad. Los chalets son pareados de tres plantas, con una distribución que incluye una habitación en planta baja, ofreciendo máxima comodidad y accesibilidad. Cada unidad cuenta con una superficie construida desde 258 m² y se encuentran en parcelas de entre 410 m² y 455 m² (incluidas zonas comunes ), lo que brinda amplios espacios exteriores para disfrutar en familia. - la planta principal dispone de, amplio salón comedor, aseo, cocina y amplia habitación en suite, con baño completo. - La planta alta encontramos, habitación principal en suite, con amplio vestidor y baño completo, dos habitaciones con armarios empotrados y baño completo. - la planta sótano incluye, amplio garaje para dos coches, cuarto de lavado e instalaciones, sala multiusos y baño completo Dentro de la urbanización, podrá disfrutar de una piscina comunitaria, diseñada para su relajación y esparcimiento. Precios desde 495.000 € (más el impuesto vigente del 10% de IVA). Sistema de Aerotermia con suelo radiante, asegurando una climatización eficiente y sostenible. Carpintería interior en blanco, que aporta luminosidad y modernidad a los espacios. Suelos porcelánicos de primera calidad, ideales tanto por su estética como por su durabilidad. Carpintería exterior en PVC con acristalamiento doble y cámara aislante, garantizando un excelente aislamiento térmico y acústico. La obra se encuentra actualmente al 40% de avance, con las parcelas totalmente libres de cargas. Obras ya comenzadas.",False,newdevelopment,True,False,1911.0,True,False,False,False,[],False,False,494900.0,€,True,True,chalet,semidetachedHouse,Quijorna,"Chalet pareado en calle Perez Galdos, 8",,,,,
108628536,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/1d/94/1350370974.webp,VT 3.2,7,258700.0,flat,sale,115.0,3,2,"avenida del Arroyo Juncal, 20",Madrid,Navalcarnero,La Dehesa - El Pinar,es,40.2977776,-3.9780972,True,https://www.idealista.com/obra-nueva/108628536/,"Tu nuevo hogar de nuevo en Navalcarnero  ¡Ya está aquí la 4ª fase de uno de los proyectos residenciales más esperados de Navalcarnero! Tras el éxito de las fases anteriores, lanzamos Diverso Navalcarnero IV, un nuevo conjunto de viviendas en altura de 2 y 3 dormitorios, todas con terraza, plaza de garaje y trastero incluidos, en régimen de cooperativa VPPL.  Además, disfrutarás de zonas comunes ajardinadas, área infantil y distintas tipologías pensadas para adaptarse a tu estilo de vida: bajos con patios, áticos con terrazas y pisos en altura.  Tipologías destacadas   Bajos con grandes patios privados  Áticos con espectaculares terrazas  Viviendas en altura con terrazas adaptadas a ti   Zonas comunes que marcan la diferencia   Zonas ajardinadas para tu descanso  Espacios infantiles seguros  Espacios abiertos para relajarte.",False,newdevelopment,True,False,2250.0,True,False,False,False,[],False,False,258700.0,€,True,True,flat,,"La Dehesa - El Pinar, Navalcarnero","Piso en avenida del Arroyo Juncal, 20",,True,,True,
106792684,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/f4/33/1294156969.webp,4º B,9,1410000.0,penthouse,sale,149.0,3,2,"calle Hernández de Tejada, 10",Madrid,Madrid,Ciudad Lineal,es,40.447159,-3.6505592,True,https://www.idealista.com/obra-nueva/106792684/,"Bienvenidos a Hernández de Tejada 10, una exclusiva promoción residencial creada para quienes buscan algo más que una vivienda; un estilo de vida único. Situada en el corazón de Arturo Soria, al norte de Madrid, ofrece 12 viviendas únicas de 2 y 3 dormitorios que combinan diseño y funcionalidad. Cada espacio ha sido diseñado por y para las personas maximizando la comodidad y el bienestar. Cuenta con salones amplios conectados a cocinas de diseño, terrazas que abren el horizonte. de Arturo Soria, dormitorios impregnados de luz natural con dos baños – uno de ellos en suite – y, opciones de bajos con jardín privado o áticos con terraza. Todas las viviendas contaran además con plaza de garaje y trastero. Situado en el corazón de Arturo Soria, Hernández deTejada 10 ofrece una ubicación privilegiada que combina tranquilidad y accesibilidad en una de las zonas más codiciadas de Madrid. Un residencial que ofrece zonas comunes pensadas para el descanso y la privacidadad: una entrada que refleja la exclusividad del proyecto, áreas ajardinadas que invitan a desconectar del ritmo urbano y una terraza común con lámina de agua y solárium que genera una comunidad activa. Arturo Soria es sinónimo de calidad de vida; amplias zonas verdes, excelentes conesxiones de transporte y gran oferta de servicios y comodidades. Vivir aqui significa disfrutar de lo mejor de Madrid, en un entorno dinámico con tiendas y restaurantes de alto nivel, centros sanitarios de referencia y los mejores colegios públicos y privados que ofrecen una educación de calidad como el Liceo Francés, Montessori High Schollo, san José del Parque o el Colegio. Ramón y Cajal, garantizando una experiencia en todos los aspectos de la vida diaria.",False,newdevelopment,True,False,9463.0,True,False,False,False,[],False,False,1410000.0,€,True,True,flat,penthouse,"San Pascual, Madrid","Ático en calle Hernández de Tejada, 10",4,True,San Pascual,True,
108462257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/1a/a2/1206403093.webp,BLOQUE 2 PORTAL 3 Bº C ,12,432000.0,flat,sale,105.0,3,2,calle Ajalvir s/n,Madrid,Cobeña,,es,40.5647184,-3.5026015,True,https://www.idealista.com/obra-nueva/108462257/,"¡OBRAS INICIADAS! Conjunto residencial de tres alturas, en urbanización cerrada con 136 viviendas de 2, 3 y 4 dormitorios, todas ellas con amplias terrazas exteriores. Bajos con jardín y áticos dúplex con terrazas y vistas a la sierra de Madrid. En esta promoción destacan las magníficas zonas comunes, con piscinas comunitarias, local comunitario con gastroteca, gimnasio equipado y zona infantil exterior, grandes espacios ajardinados entre los que destaca un Pinar protegido, así como un huerto urbano para disfrutar con los más pequeños. Además, las viviendas contarán con garaje y trastero. La zona norte de Madrid Cobeña es un municipio que conjuga todas las comodidades, rodeado de naturaleza y tranquilidad, que además dispone de unas excelentes comunicaciones. En un lugar tranquilo y distinguido de la zona norte de Madrid, rodeado de espacios verdes y con todos los servicios. AEDAS Homes te ofrece viviendas de obra nueva en Cobeña que se adaptan a tus necesidades y gustos. Podrás elegir opciones de 2, 3 y 4 dormitorios con terraza, garaje y trastero, todas con unas calidades excepcionales. Además, tendrás la posibilidad de disfrutar de unas zonas comunes con piscinas, parque infantil, huerto urbano, taquillas Citybox, gimnasio y gastroteca/coworking, ideales para relajarte y compartir buenos momentos con tu familia y amigos.   Estas viviendas de obra nueva en Cobeña son muy eficientes gracias a su doble etiqueta A y a sus sistemas de aislamiento, climatización, energía y drenaje. Varias líneas de autobuses – 1 63 y la N103 - conectan con el de Intercambiador de Plaza de Castilla y Barajas, así como con los municipios cercanos de Paracuellos, Daganzo o Algete. Por carretera, la M-100 te conectará rápidamente con la A1 y la M-108 con la A2. La M-103 y M-111 tienen conexión inmediata con la M-50 y la R-2, permitiendo incorporarte a ambas en menos de 5 minutos. El centro comercial Plaza Norte y el Hospital Infanta Sofía, quedarán a un instante de tu casa.",False,,True,False,4114.0,True,False,False,False,[],False,False,432000.0,€,True,True,flat,,Cobeña,Piso en calle Ajalvir s/n,bj,True,,True,
108598936,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/b9/d9/1349582751.webp,4,22,496500.0,chalet,sale,259.0,5,5,"calle Perez Galdos, 8",Madrid,Quijorna,,es,40.4304343,-4.0548346,True,https://www.idealista.com/obra-nueva/108598936/,"Inmobiliaria Adaix vende en exclusiva, promoción de 12 chalets pareados en Quijorna, Madrid. Esta exclusiva promoción está ubicada en la Calle Pérez Galdós, nº 8, en una zona tranquila y bien comunicada, ideal para quienes buscan un entorno residencial de calidad. Los chalets son pareados de tres plantas, con una distribución que incluye una habitación en planta baja, ofreciendo máxima comodidad y accesibilidad. Cada unidad cuenta con una superficie construida desde 258 m² y se encuentran en parcelas de entre 410 m² y 455 m² (incluidas zonas comunes ), lo que brinda amplios espacios exteriores para disfrutar en familia. - la planta principal dispone de, amplio salón comedor, aseo, cocina y amplia habitación en suite, con baño completo. - La planta alta encontramos, habitación principal en suite, con amplio vestidor y baño completo, dos habitaciones con armarios empotrados y baño completo. - la planta sótano incluye, amplio garaje para dos coches, cuarto de lavado e instalaciones, sala multiusos y baño completo Dentro de la urbanización, podrá disfrutar de una piscina comunitaria, diseñada para su relajación y esparcimiento. Precios desde 495.000 € (más el impuesto vigente del 10% de IVA). Sistema de Aerotermia con suelo radiante, asegurando una climatización eficiente y sostenible. Carpintería interior en blanco, que aporta luminosidad y modernidad a los espacios. Suelos porcelánicos de primera calidad, ideales tanto por su estética como por su durabilidad. Carpintería exterior en PVC con acristalamiento doble y cámara aislante, garantizando un excelente aislamiento térmico y acústico. La obra se encuentra actualmente al 40% de avance, con las parcelas totalmente libres de cargas. Obras ya comenzadas.",False,newdevelopment,True,False,1917.0,True,False,False,False,[],False,False,496500.0,€,True,True,chalet,semidetachedHouse,Quijorna,"Chalet pareado en calle Perez Galdos, 8",,,,,
108598926,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/b8/57/1349582689.webp,3,22,497900.0,chalet,sale,259.0,5,5,"calle Perez Galdos, 8",Madrid,Quijorna,,es,40.4304343,-4.0548346,True,https://www.idealista.com/obra-nueva/108598926/,"Inmobiliaria Adaix vende en exclusiva, promoción de 12 chalets pareados en Quijorna, Madrid. Esta exclusiva promoción está ubicada en la Calle Pérez Galdós, nº 8, en una zona tranquila y bien comunicada, ideal para quienes buscan un entorno residencial de calidad. Los chalets son pareados de tres plantas, con una distribución que incluye una habitación en planta baja, ofreciendo máxima comodidad y accesibilidad. Cada unidad cuenta con una superficie construida desde 258 m² y se encuentran en parcelas de entre 410 m² y 455 m² (incluidas zonas comunes ), lo que brinda amplios espacios exteriores para disfrutar en familia. - la planta principal dispone de, amplio salón comedor, aseo, cocina y amplia habitación en suite, con baño completo. - La planta alta encontramos, habitación principal en suite, con amplio vestidor y baño completo, dos habitaciones con armarios empotrados y baño completo. - la planta sótano incluye, amplio garaje para dos coches, cuarto de lavado e instalaciones, sala multiusos y baño completo Dentro de la urbanización, podrá disfrutar de una piscina comunitaria, diseñada para su relajación y esparcimiento. Precios desde 495.000 € (más el impuesto vigente del 10% de IVA). Sistema de Aerotermia con suelo radiante, asegurando una climatización eficiente y sostenible. Carpintería interior en blanco, que aporta luminosidad y modernidad a los espacios. Suelos porcelánicos de primera calidad, ideales tanto por su estética como por su durabilidad. Carpintería exterior en PVC con acristalamiento doble y cámara aislante, garantizando un excelente aislamiento térmico y acústico. La obra se encuentra actualmente al 40% de avance, con las parcelas totalmente libres de cargas. Obras ya comenzadas.",False,newdevelopment,True,False,1922.0,True,False,False,False,[],False,False,497900.0,€,True,True,chalet,semidetachedHouse,Quijorna,"Chalet pareado en calle Perez Galdos, 8",,,,,
108627565,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/72/ce/1350370972.webp,VT 2.5,7,215900.0,penthouse,sale,111.0,2,2,"avenida del Arroyo Juncal, 20",Madrid,Navalcarnero,La Dehesa - El Pinar,es,40.2977776,-3.9780972,True,https://www.idealista.com/obra-nueva/108627565/,"Tu nuevo hogar de nuevo en Navalcarnero  ¡Ya está aquí la 4ª fase de uno de los proyectos residenciales más esperados de Navalcarnero! Tras el éxito de las fases anteriores, lanzamos Diverso Navalcarnero IV, un nuevo conjunto de viviendas en altura de 2 y 3 dormitorios, todas con terraza, plaza de garaje y trastero incluidos, en régimen de cooperativa VPPL.  Además, disfrutarás de zonas comunes ajardinadas, área infantil y distintas tipologías pensadas para adaptarse a tu estilo de vida: bajos con patios, áticos con terrazas y pisos en altura.  Tipologías destacadas   Bajos con grandes patios privados  Áticos con espectaculares terrazas  Viviendas en altura con terrazas adaptadas a ti   Zonas comunes que marcan la diferencia   Zonas ajardinadas para tu descanso  Espacios infantiles seguros  Espacios abiertos para relajarte.",False,newdevelopment,True,False,1945.0,True,False,False,False,[],False,False,215900.0,€,True,True,flat,penthouse,"La Dehesa - El Pinar, Navalcarnero","Ático en avenida del Arroyo Juncal, 20",,True,,True,
108664429,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/2a/81/1351510153.webp,,16,195000.0,flat,sale,78.0,3,1,Centro,Madrid,Móstoles,Centro,es,40.3194594,-3.8753184,False,https://www.idealista.com/inmueble/108664429/,"Agencia inmobiliaria TECNOCASA de MOSTOLES - zona ALFONSO XII - HOSPITAL METRO en EXCLUSIVA vende piso TOTALMENTE EXTERIOR y para entrar a vivir. VIVIENDA ALQUILADA, QUE NO SE ENTREGARÍA HASTA MARZO 2026, INQUILINOS CON SEGURO DE PROTECCIÓN DE IMPAGOS. Entrada, cocina con acceso a la terraza, salón-comedor con terraza cerrada, 3 dormitorios y baño. Calefacción individual con caldera de gas natural, radiadores de aluminio cambiados, suelo de parquet en entrada, salón, suelo de gres en cocina,   pasillo, dormitorios y baño.   Cerca de todos los servicios como metro, hospital, colegios, comercios, etc.  .",False,good,False,,2500.0,False,False,False,False,[],False,False,195000.0,€,,,flat,,"Centro, Móstoles",Piso,6,True,,True,
108144353,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/1a/a2/1206403093.webp,BLOQUE 4 PORTAL 7 BJ D ,12,426000.0,flat,sale,100.0,3,2,calle Ajalvir s/n,Madrid,Cobeña,,es,40.56294,-3.5021,True,https://www.idealista.com/obra-nueva/108144353/,"¡OBRAS INICIADAS! Conjunto residencial de tres alturas, en urbanización cerrada con 136 viviendas de 2, 3 y 4 dormitorios, todas ellas con amplias terrazas exteriores. Bajos con jardín y áticos dúplex con terrazas y vistas a la sierra de Madrid. En esta promoción destacan las magníficas zonas comunes, con piscinas comunitarias, local comunitario con gastroteca, gimnasio equipado y zona infantil exterior, grandes espacios ajardinados entre los que destaca un Pinar protegido, así como un huerto urbano para disfrutar con los más pequeños. Además, las viviendas contarán con garaje y trastero. La zona norte de Madrid Cobeña es un municipio que conjuga todas las comodidades, rodeado de naturaleza y tranquilidad, que además dispone de unas excelentes comunicaciones. En un lugar tranquilo y distinguido de la zona norte de Madrid, rodeado de espacios verdes y con todos los servicios. AEDAS Homes te ofrece viviendas de obra nueva en Cobeña que se adaptan a tus necesidades y gustos. Podrás elegir opciones de 2, 3 y 4 dormitorios con terraza, garaje y trastero, todas con unas calidades excepcionales. Además, tendrás la posibilidad de disfrutar de unas zonas comunes con piscinas, parque infantil, huerto urbano, taquillas Citybox, gimnasio y gastroteca/coworking, ideales para relajarte y compartir buenos momentos con tu familia y amigos.   Estas viviendas de obra nueva en Cobeña son muy eficientes gracias a su doble etiqueta A y a sus sistemas de aislamiento, climatización, energía y drenaje. Varias líneas de autobuses – 1 63 y la N103 - conectan con el de Intercambiador de Plaza de Castilla y Barajas, así como con los municipios cercanos de Paracuellos, Daganzo o Algete. Por carretera, la M-100 te conectará rápidamente con la A1 y la M-108 con la A2. La M-103 y M-111 tienen conexión inmediata con la M-50 y la R-2, permitiendo incorporarte a ambas en menos de 5 minutos. El centro comercial Plaza Norte y el Hospital Infanta Sofía, quedarán a un instante de tu casa.",False,,True,False,4260.0,True,False,False,False,[],False,False,426000.0,€,True,True,flat,,Cobeña,Piso en calle Ajalvir s/n,bj,True,,True,
108307393,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/b1/5a/1340214101.webp,07473,54,990000.0,flat,sale,188.0,5,3,calle de Juan Esplandiú,Madrid,Madrid,Retiro,es,40.4159443,-3.6624892,False,https://www.idealista.com/inmueble/108307393/,"¡DESCUBRE TU NUEVO HOGAR! ¿Te imaginas despertarte con el canto de los pájaros del Parque de Roma? Convierte en tu hogar este excelente, luminoso, y amplísimo piso, totalmente exterior. Ubicado en Estrella, uno de los mejores barrios de Madrid capital, en el distrito Retiro. Si buscas una zona céntrica y sorprendentemente tranquila, ésta es tu casa. Un lugar donde la vida cobra sentido.  Ven a descubrirlo. Ven a imaginarlo. Ven a hacerlo tuyo.  Enamórate de nuevo y comienza el próximo capítulo de tu vida. DISTRIBUCIÓN: Al entrar nos encontramos con un recibidor. A la derecha tenemos la cocina, totalmente equipada, con una pequeña terraza en la que se encuentra la lavadora y la secadora. A la izquierda del hall tenemos el amplísimo salón-comedor y una estupenda terraza.  Frente a la entrada principal accedemos a la zona de descanso mediante un pasillo distribuidor, en el que nos encontramos con las cinco habitaciones, la principal con baño en suite y el baño principal y un aseo.  ESTA PROPIEDAD ES ESPECIAL PORQUE:  Tiene gas natural para cocina y calefacción central. Aire acondicionado en el salón y en todas las habitaciones. Puedes diseñar el hogar que tú necesitas, con el que sueñas, gracias a las múltiples opciones que ofrece. ES IMPORTANTE SABER QUE:  La vivienda es totalmente exterior. La habitación principal y el salón tienen orientación sureste. Una de las habitaciones tiene orientación oeste y el resto de las habitaciones y la cocina tienen orientación noroeste. Aunque la vivienda es una primera planta tiene altura de un segundo.  COMUNICACIONES:  Está muy bien comunicada tanto por carretera, acceso directo a M30 y cercanía a M40, A3 y A2, como por transporte público, bus 215 a Felipe II y metro L9 y L6.  COMERCIO Y SERVICIOS:  -A pocos metros: Supercor y Alcampo.  -Dos farmacias. -Gasolinera Repsol. -Gran zona comercial en Goya. OCIO:  -Linda con el parque de Roma. Y a 400 metros La Quinta de La Fuente del Berro. -En los bulevares de las calles del Alcalde Sainz de Baranda e Ibiza, hay infinidad de restaurantes con terrazas. COLEGIOS:  A pocos metros tenemos los colegios Monserrat y el Ciudad de Roma.  Otros colegios cercanos: Los Agustinianos, Los Olmos, Santa Ana y San Rafael y Nuestra Señora del Loreto y Santa María del Pilar. HOSPITALES:  A 900 m está el Hospital General Universitario Gregorio Marañón. A 450 m el Hospital Beata María Ana.",True,good,False,,5266.0,True,False,False,False,[],False,False,990000.0,€,True,True,flat,,"Estrella, Madrid",Piso en calle de Juan Esplandiú,1,True,Estrella,True,
108884171,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/b0/27/1294156970.webp,2º A,7,1230000.0,flat,sale,152.0,3,2,"calle Hernández de Tejada, 10",Madrid,Madrid,Ciudad Lineal,es,40.447159,-3.6505592,True,https://www.idealista.com/obra-nueva/108884171/,"Bienvenidos a Hernández de Tejada 10, una exclusiva promoción residencial creada para quienes buscan algo más que una vivienda; un estilo de vida único. Situada en el corazón de Arturo Soria, al norte de Madrid, ofrece 12 viviendas únicas de 2 y 3 dormitorios que combinan diseño y funcionalidad. Cada espacio ha sido diseñado por y para las personas maximizando la comodidad y el bienestar. Cuenta con salones amplios conectados a cocinas de diseño, terrazas que abren el horizonte. de Arturo Soria, dormitorios impregnados de luz natural con dos baños – uno de ellos en suite – y, opciones de bajos con jardín privado o áticos con terraza. Todas las viviendas contaran además con plaza de garaje y trastero. Situado en el corazón de Arturo Soria, Hernández deTejada 10 ofrece una ubicación privilegiada que combina tranquilidad y accesibilidad en una de las zonas más codiciadas de Madrid. Un residencial que ofrece zonas comunes pensadas para el descanso y la privacidadad: una entrada que refleja la exclusividad del proyecto, áreas ajardinadas que invitan a desconectar del ritmo urbano y una terraza común con lámina de agua y solárium que genera una comunidad activa. Arturo Soria es sinónimo de calidad de vida; amplias zonas verdes, excelentes conesxiones de transporte y gran oferta de servicios y comodidades. Vivir aqui significa disfrutar de lo mejor de Madrid, en un entorno dinámico con tiendas y restaurantes de alto nivel, centros sanitarios de referencia y los mejores colegios públicos y privados que ofrecen una educación de calidad como el Liceo Francés, Montessori High Schollo, san José del Parque o el Colegio. Ramón y Cajal, garantizando una experiencia en todos los aspectos de la vida diaria.",False,,True,False,8092.0,True,False,False,False,[],False,False,1230000.0,€,True,True,flat,,"San Pascual, Madrid","Piso en calle Hernández de Tejada, 10",2,True,San Pascual,True,
108612970,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/af/e1/1341934178.webp,F-V01-P00-PT1-A,6,370000.0,flat,sale,151.0,3,2,"calle Gabriela Mistral, 21",Madrid,Valdemoro,Hospital,es,40.2024149,-3.6899747,True,https://www.idealista.com/obra-nueva/108612970/,"Actualmente en construcción y entrega prevista de las viviendas para el primer trimestre de 2026.  Suite Valdemoro 2 es una promoción directa de 41 viviendas de obra nueva ubicada en una de las zonas con mayor proyección de Valdemoro, justo al lado del Hospital Universitario Infanta Elena. Un entorno tranquilo, bien comunicado y rodeado de todos los servicios que necesitas para vivir con comodidad. Es una oportunidad ideal para quienes buscan mudarse en un corto plazo o realizar una inversión segura.  Esta promoción ofrece viviendas de 3 y 4 dormitorios, con diseños amplios, funcionales y pensados para ofrecer el máximo confort. Todas las viviendas incluyen plaza de garaje y trastero, y contarán con completas zonas comunes.  Servicios cercanos:   Hospital Universitario Infanta Elena  Centros educativos y guarderías  Supermercados y zonas comerciales  Parques y zonas verdes  Transporte público y excelentes accesos a la A-4 y M-423   Suite Valdemoro 2 es mucho más que una vivienda: es calidad, diseño y comodidad en una zona en pleno desarrollo.  ¿Quieres saber más? Solicita información sin compromiso y sé de los primeros en conocer todos los detalles de esta exclusiva promoción.",False,newdevelopment,True,False,2450.0,True,False,False,False,[],False,False,370000.0,€,True,True,flat,,"Hospital, Valdemoro","Piso en calle Gabriela Mistral, 21",bj,True,,True,
108598939,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/c1/7b/1349582574.webp,8,22,496500.0,chalet,sale,259.0,5,5,"calle Perez Galdos, 8",Madrid,Quijorna,,es,40.4304343,-4.0548346,True,https://www.idealista.com/obra-nueva/108598939/,"Inmobiliaria Adaix vende en exclusiva, promoción de 12 chalets pareados en Quijorna, Madrid. Esta exclusiva promoción está ubicada en la Calle Pérez Galdós, nº 8, en una zona tranquila y bien comunicada, ideal para quienes buscan un entorno residencial de calidad. Los chalets son pareados de tres plantas, con una distribución que incluye una habitación en planta baja, ofreciendo máxima comodidad y accesibilidad. Cada unidad cuenta con una superficie construida desde 258 m² y se encuentran en parcelas de entre 410 m² y 455 m² (incluidas zonas comunes ), lo que brinda amplios espacios exteriores para disfrutar en familia. - la planta principal dispone de, amplio salón comedor, aseo, cocina y amplia habitación en suite, con baño completo. - La planta alta encontramos, habitación principal en suite, con amplio vestidor y baño completo, dos habitaciones con armarios empotrados y baño completo. - la planta sótano incluye, amplio garaje para dos coches, cuarto de lavado e instalaciones, sala multiusos y baño completo Dentro de la urbanización, podrá disfrutar de una piscina comunitaria, diseñada para su relajación y esparcimiento. Precios desde 495.000 € (más el impuesto vigente del 10% de IVA). Sistema de Aerotermia con suelo radiante, asegurando una climatización eficiente y sostenible. Carpintería interior en blanco, que aporta luminosidad y modernidad a los espacios. Suelos porcelánicos de primera calidad, ideales tanto por su estética como por su durabilidad. Carpintería exterior en PVC con acristalamiento doble y cámara aislante, garantizando un excelente aislamiento térmico y acústico. La obra se encuentra actualmente al 40% de avance, con las parcelas totalmente libres de cargas. Obras ya comenzadas.",False,newdevelopment,True,False,1917.0,True,False,False,False,[],False,False,496500.0,€,True,True,chalet,semidetachedHouse,Quijorna,"Chalet pareado en calle Perez Galdos, 8",,,,,
