propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
105614445,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/6a/fc/1280293936.webp,lav002GM,21,5,1195000.0,duplex,sale,138.0,True,2,2,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4127736,-3.7032122,False,https://www.idealista.com/inmueble/105614445/,"Olisson pone a su disposición, acogedor dúplex en buen estado y excelentes calidades, en la zona de Embajadores. Ubicado en una quinta planta exterior y con sus 138 m2, presenta una distribución que va de la siguiente manera: ingresando a la vivienda, se visualiza una primera planta, con un amplio salón con tres ambientes bien diferenciados: por un lado la zona del salón con muy buena capacidad para ubicar muebles amplios. Por otro lado la zona de comedor, con buen espacio para situar una mesa de seis u ocho puestos, precioso mueble de madera con luz muy decorativo, y presencia de una amplia ventana con luz natural. Cercano se tiene una zona de lectura con biblioteca y se visualizan dos grandes y amplios balcones a la calle con vistas verdes y despejadas, lo que aporta muy buena entrada de luz natural a toda la zona.  Seguidamente y ubicados en la misma primera planta, se tiene acceso a una zona de despacho, con cómoda biblioteca, mesa amplia y gran balcón con vistas a patio de manzana que aporta una estupenda entrada de luz natural al dormitorio. Avanzando en el recorrido, se tiene acceso a una segunda planta, que llevan a dos dormitorios dobles y armarios empotrados con buena capacidad de almacenamiento. Por un lado se ve el dormitorio principal, bastante amplio y en suite, con baño completo integrado al dormitorio, ducha, mueble de almacenamiento, lavabo y mas. Desde el dormitorio principal, se accede a una acogedora terraza, ideal para tomar el sol y leer un buen libro, con vistas despejadas. Más adelante está el segundo dormitorio con buena entrada de luz natural. Ubicada en una finca clásica representativa, que ha sido rehabilitada en su totalidad en el año 1.999, con portal amplio de techos altos en excelente estado, apto para personas con movilidad reducida, portero en horario comercial y ascensor. Situado en una calle conocida de la zona de Embajadores, rodeado de variedad de locales comerciales, cafés, terrazas, restaurantes, bancos, y excelente comunicación con diferentes medios de transporte como: líneas de metro, líneas de autobús, taxis y demás. Este piso se presenta como una buena oportunidad de inversión tanto para generar rentabilidad como para vivir. [IW].",True,renew,False,True,8659.0,True,False,False,False,[],False,False,1195000.0,€,flat,duplex,"Lavapiés-Embajadores, Madrid",Dúplex,Destacado,,,,,,
107873381,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/2f/16/1326879378.webp,goy557IV,17,4,2100000.0,flat,sale,162.0,True,3,3,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4268843,-3.6752102,False,https://www.idealista.com/inmueble/107873381/,"Olisson Club gestiona la venta de esta vivienda de autor recién reformada de tres dormitorios y tres baños, completamente amueblada y decorada. Se trata de una 3ª planta exterior muy luminosa con vistas despejadas, en un edificio clásico de 1920, cuidado al detalle, con elegante portal, portero físico y ascensor. Este piso de 162 m2 es muy luminoso y espacioso, con espectaculares vistas, reformado con los mejores materiales, cuidando hasta el más mínimo detalle, se distribuye de la siguiente manera: la puerta de entrada se abre a un amplio hall de entrada con armarios empotrados, que nos lleva a la zona social de la vivienda: amplio salón comedor con dos balcones franceses, comunicado con amplia cocina hecha a medida, totalmente equipada con electrodomésticos, con isla central. Sus puertas y ventanas de suelo a techo permiten disfrutar de las vistas y ampliarlas, a la vez que proporcionan abundante luz natural a lo largo del todo el día. La zona privada de la vivienda cuenta con tres amplios dormitorios y tres baños completos, todos los dormitorios son dobles con armarios empotrados y sus baños correspondientes en suite, dispuestos de tal manera que garantizan la privacidad y separan el dormitorio principal. El proyecto de reforma de esta vivienda ha sido obra de una prestigiosa firma de arquitectura de interiores y destaca por el buen uso y aprovechamiento de los espacios, así, como el empleo de materiales de primera calidad utilizados en la reforma, como por ejemplo: suelos de madera de roble natural, revestimientos porcelánicos Porcelanosa, ventanas Cortizo con perfilería de diseño en zonas comunes y techos altos con elegantes molduras, etc... El edificio es clásico, de principios de s.XX. cuenta con una bonita fachada recién restaurada, con elegante portal, cuenta con portero físico y ascensor. Hay posibilidad de adquirir una plaza de garaje en las fincas cercanas tanto en venta como en alquiler. La vivienda se ubica en el barrio de Salamanca, una de las zonas más privilegiadas de Madrid, a un paso de los restaurantes únicos de la calle Jorge Juan. Esta ubicación tan céntrica, facilita la conexión con el resto de la ciudad y el poder disfrutar de los museos y diversas zonas de moda. Además, está a solo 20 minutos del aeropuerto. Es una zona residencial, con varias terrazas y ofertas de restauración, supermercados y tiendas, e inmejorable comunicación tanto con la exclusiva milla de oro de la calle Serrano y la zona de embajadas, con inmediato acceso al parque del Retiro y la zona de museos con el Prado y el jardín Botánico como idílicos enclaves, así como con la estación de Atocha y vías de circunvalación. [IW].",False,good,False,True,12963.0,True,False,False,False,[],False,False,2100000.0,€,flat,,"Goya, Madrid",Piso,Destacado,,,,,,
106790346,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/e2/22/1294086805.webp,goy517IV,23,5,1459000.0,flat,sale,100.0,True,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4236499,-3.6768174,False,https://www.idealista.com/inmueble/106790346/,"Olisson Club presenta este magnífico piso reformado con tres balcones a la calle con vistas despejadas, al lado de parque del Retiro.  El piso de 100 m2 en una quinta planta, ha sido reformado aprovechando cada uno de sus espacios, distribuidos de la siguiente forma: hall de entrada, zona social distribuida en dos estancias, un salón-comedor de buen tamaño y cocina abierta totalmente equipada con electrodomésticos de alta gama. En la zona de descanso tenemos dos dormitorios y dos baños, el dormitorio principal es exterior con su con baño en suite. Ambos dormitorios con armarios empotrados de suelo a techo. Esta vivienda está diseñada para quienes buscan luminosidad, espacio y elegancia. Además, se vende amueblado, listo para entrar a vivir sin necesidad de preocuparte por nada más. Destaca la altura de techos, los grandes ventanales que hacen que el piso sea muy luminoso. El piso se ubica en un edificio clásico de 1930 con portal representativo y ascensor en una de las mejores calles de distrito de Salamanca. Tradicionalmente Salamanca es una zona de uso residencial, especialmente habitada por las élites políticas y económicas del país. En los últimos cincuenta años este carácter residencial convive con otras actividades como la empresarial, la diplomática y, especialmente, la comercial ya que es una de las áreas de moda de lujo más importantes de la capital. Esta zona, tranquila y residencial cuenta con una amplia oferta de ocio, comercio y servicios, y está perfectamente comunicada con distintas líneas de autobuses y próxima a las paradas del metro. También es perfecta para los desplazamientos en coche gracias a su situación cercana al aeropuerto y la entrada a Madrid por la M-30 y la A-2. [IW].",True,good,False,True,14590.0,True,False,False,False,[],False,False,1459000.0,€,flat,,"Goya, Madrid",Piso,Destacado,,,,,,
108664156,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/ba/2c/1362878977.webp,goy569NR,26,1,1240000.0,flat,sale,92.0,True,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4242904,-3.670462,False,https://www.idealista.com/inmueble/108664156/,"En una de las zonas más representativas de Madrid, en el barrio de Salamanca – Goya, se encuentra esta elegante vivienda reformada con calidades de lujo en una finca clásica de 1940. Con una superficie de 92 m², esta propiedad combina el encanto de la arquitectura tradicional con un interiorismo actual, pensado para ofrecer confort, estilo y funcionalidad en cada rincón. La vivienda ha sido completamente rediseñada con un enfoque de concepto abierto que integra el salón, el comedor y la cocina en un solo espacio amplio y luminoso. Gracias a sus cuatro balcones a la calle, la luz natural es protagonista en todo el hogar. Los techos altos con molduras originales, junto con una cuidada selección de materiales y acabados, aportan carácter y sofisticación. Dispone de dos dormitorios y dos baños. El dormitorio principal cuenta con baño en suite y acceso a uno de los balcones, generando un ambiente íntimo y relajado. La cocina, equipada con electrodomésticos de alta gama y una isla central, se presenta como un espacio tanto práctico como estético, ideal para quienes disfrutan de cocinar y recibir. La distribución ha sido optimizada al máximo, logrando un equilibrio perfecto entre zonas comunes y privadas. Cada metro está aprovechado, sin pasillos innecesarios ni espacios desaprovechados, lo que refuerza la sensación de amplitud y funcionalidad. Ubicada en Goya, una de las zonas más dinámicas del distrito de Salamanca, rodeada de tiendas exclusivas, restauración de primer nivel, zonas verdes y excelente comunicación. Una ubicación privilegiada donde todo está al alcance, en un entorno residencial que combina vida urbana y tranquilidad. Una vivienda lista para entrar a vivir, que destaca por su diseño, ubicación y calidad. Una oportunidad única en una de las direcciones más buscadas de Madrid. [IW].",True,good,False,True,13478.0,True,False,False,False,[],False,False,1240000.0,€,flat,,"Goya, Madrid",Piso,Destacado,,,,,,
108427835,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/22/26/1344568857.webp,RP452025138665,8,3,155000.0,studio,sale,33.0,False,0,1,avenida de la Albufera,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3988239,-3.667445,False,https://www.idealista.com/inmueble/108427835/,"REDPISO VENDE EN EXCLUSIVA, estudio con dormitorio-salón, cocina, baño, en plena Avenida de la Albufera con todos los servicios necesarios, transporte hacia todo Madrid, a sólo 15 minutos de Atocha y estación de autobuses Méndez Álvaro, finca con ascensor, el estudio se encuentra para entrar a vivir. Disponibilidad inmediata, puede solicitar una cita para verlo o contactar por teléfono para resolver sus dudas.",False,good,False,True,4697.0,False,False,False,False,[],False,False,155000.0,€,flat,studio,"Numancia, Madrid",Estudio en avenida de la Albufera,Destacado,,,,,,
108408750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/2c/a0/1344051707.webp,PR99559407,89,,660000.0,chalet,sale,403.0,,4,3,Becerril de la Sierra,Madrid,Becerril de la Sierra,,es,,40.7033608,-4.0020877,False,https://www.idealista.com/inmueble/108408750/,"^**^EXCLUSIVO CHALET DE DISEÑO CANADIENSE EN BECERRIL DE LA SIERRA – 400 M², ZONAS DE RELAX, JARDÍN PRIVADO Y ENTORNO NATURAL INIGUALABLE^**^ Ponemos a la venta este precioso chalet independiente de diseño canadiense, situado en una de las mejores zonas residenciales de Becerril de la Sierra, a los pies de la majestuosa Sierra de Guadarrama. Una propiedad única que aúna comodidad, estilo, amplitud y una conexión directa con la naturaleza, ideal tanto como vivienda habitual como para escapadas de descanso. Con 400 m² construidos distribuidos en dos plantas, esta vivienda destaca por sus espacios luminosos y funcionales, diseñados para el disfrute en cada estación del año. En la planta baja nos recibe un gran salón comedor con imponentes ventanales que inundan de luz natural la estancia, y que dan acceso directo a un porche cerrado, perfecto para relajarse con vistas al jardín. Desde el salón se accede a una cocina independiente muy amplia, también con salida a un segundo porche acristalado de mayor tamaño, ideal para reuniones familiares o como comedor de verano. En esta misma planta encontramos una estancia adicional actualmente utilizada como sala de estar (posible dormitorio), un baño completo con ducha, y un garaje cerrado con acceso directo a la vivienda. En la planta alta se ubica un amplio dormitorio principal con baño en suite, y dos dormitorios dobles que comparten otro baño completo, todos con excelente luminosidad y vistas al entorno natural. El exterior de la vivienda es una auténtica joya: un jardín consolidado, cuidado con mimo, rodeado de vegetación, con zona de relax con jacuzzi, barbacoa cubierta, zona chillout, y dos edificaciones independientes. Una de ellas está acondicionada como zona de spa o descanso con jacuzzi, y la otra como despacho profesional o estudio, ideal para teletrabajo o proyectos personales. Además, el chalet cuenta con dos terrazas acristaladas que amplían las zonas habitables y permiten disfrutarlas todo el año. Becerril de la Sierra es uno de los pueblos más bonitos de la Comunidad de Madrid, situado en pleno Parque Nacional de la Sierra de Guadarrama. Su enclave privilegiado lo convierte en un lugar ideal para quienes buscan calidad de vida, aire puro y tranquilidad sin renunciar a los servicios esenciales. El municipio ofrece una excelente calidad urbanística, con zonas verdes, rutas de senderismo, actividades culturales y deportivas durante todo el año, además de colegios, centro de salud, supermercados, restaurantes y una destacada oferta gastronómica local. Es una zona muy valorada tanto por residentes como por visitantes que buscan desconexión en plena naturaleza. A tan solo 50 metros del chalet hay parada de autobús, y el acceso en coche es rápido y cómodo, con conexión directa a carreteras principales como la M-601 y la M-607, lo que permite llegar al centro de Madrid en menos de 45 minutos. En definitiva, esta propiedad reúne todas las características para convertirse en tu nuevo hogar o en tu refugio ideal en plena sierra madrileña. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.",True,good,False,,1638.0,True,False,True,False,[],False,False,660000.0,€,chalet,independantHouse,Becerril de la Sierra,Casa independiente,Destacado,True,True,690000.0,30000.0,4.0,
108387671,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/a9/0c/1356950381.webp,V47,6,4,377000.0,penthouse,sale,127.0,True,4,2,"Calle San Isidro, 20",Madrid,Valdemoro,Guardia Civil - Zona Industrial,es,,40.1938008,-3.6774849,True,https://www.idealista.com/obra-nueva/108387671/,"Ático-dúplex Tenemos el placer de presentarles este nuevo proyecto cooperativo de obra nueva en el centro de Valdemoro con los mejores áticos de la localidad.   Residencial Pomarada es una promoción de 48 viviendas de uno a cuatro dormitorios, incluyendo bajos con jardin, espectaculares aticos dúplex de 4 dormitorios  y viviendas con terrazas para disfrutar del buen tiempo. Podrás disfrutar de una piscina comunitaria dentro de un residencial privado y cerrado, con acceso único a través de conserjería.   Destacamos que es una promoción económica con una ubicación excelente. Goza de una situación inmejorable en el corazón de Valdemoro, cerca de la Avenida de Andalucía y el Ayuntamiento. Estará a un paso de la principal zona comercial de la ciudad, así como de espacios verdes y las principales conexiones de transporte: tren, autobuses y la cercanía a la A4. En sus proximidades para ir andando podrás encontrar una amplia gama de servicios, incluyendo un centro de salud, parques, colegios, supermercados y todo tipo de comercios.   Todas las viviendas son exteriores y están diseñadas para que la luz sea protagonista de los hogares. Son viviendas pensadas para aprovechar los espacios primando el confort y la economía de consumo. El suelo radiante con aerotermia es un ejemplo de ello.   Cada vivienda incluye una plaza de garaje.   Si deseas obtener más información sobre los planos, precios o concertar una visita, no dudes en ponerte en contacto con nosotros. ¡Tu nuevo hogar te espera!",False,newdevelopment,True,True,2969.0,True,False,False,False,[],False,False,377000.0,€,flat,penthouse,"Guardia Civil - Zona Industrial, Valdemoro","Ático en Calle San Isidro, 20",Destacado,True,True,,,,False
108351749,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/7a/52/1356592554.webp,V06,6,bj,276000.0,flat,sale,70.0,True,2,2,"calle San Isidro, 20",Madrid,Valdemoro,Guardia Civil - Zona Industrial,es,,40.1938008,-3.6774849,True,https://www.idealista.com/obra-nueva/108351749/,"Tenemos el placer de presentarles este nuevo proyecto cooperativo de obra nueva en el centro de Valdemoro.   Residencial Pomarada es una promoción de 48 viviendas con opciones de uno a cuatro dormitorios, incluyendo bajos con jardín, áticos dúplex y viviendas con terrazas para disfrutar del buen tiempo. Podrás disfrutar de una piscina comunitaria dentro de un residencial privado y cerrado, con acceso único a través de conserjería.   Destacamos que es una promoción económica con una ubicación excelente. Goza de una situación inmejorable en el corazón de Valdemoro, cerca de la Avenida de Andalucía y el Ayuntamiento. Estará a un paso de la principal zona comercial de la ciudad, así como de espacios verdes y las principales conexiones de transporte: tren, autobuses y la cercanía a la A4. En sus proximidades para ir andando podrás encontrar una amplia gama de servicios, incluyendo un centro de salud, parques, colegios, supermercados y todo tipo de comercios.   Todas las viviendas son exteriores y están diseñadas para que la luz sea protagonista de los hogares. Son viviendas pensadas para aprovechar los espacios primando el confort y la economía de consumo. El suelo radiante con aerotermia es un ejemplo de ello.   Cada vivienda incluye una plaza de garaje.   Si deseas obtener más información sobre los planos, precios o concertar una visita, no dudes en ponerte en contacto con nosotros. ¡Tu nuevo hogar te espera!",False,newdevelopment,True,True,3943.0,True,False,False,False,[],False,False,276000.0,€,flat,,"Guardia Civil - Zona Industrial, Valdemoro","Piso en calle San Isidro, 20",Destacado,True,True,,,,False
108013177,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/b3/de/1335131303.webp,81891,23,3,274900.0,flat,sale,62.0,True,2,1,calle de Mateo García,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4308221,-3.6547755,False,https://www.idealista.com/inmueble/108013177/,"Magnífico piso en venta de dos habitaciones, salón y cocina independientes y baño. La cocina se encuentra totalmente equipada y la vivienda dispone de armarios empotrados, calefacción a gas natural y aire acondicionado. Se encuentra muy bien ubicado a un minuto de la Calle de Alcalá, muy próximo a supermercados, centros escolares, comercios y líneas de transporte público con el metro de El Carmen (L5) y el metro de La Elipa (L2). Además, está rodeado de multitud de zonas verdes como el Parque El Calero o el Parque Fuente del Berro.",False,renew,False,False,4434.0,False,False,False,False,[],False,False,274900.0,€,flat,,"Ventas, Madrid",Piso en calle de Mateo García,Destacado,,,,,,
109197761,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/23/9f/1367204539.webp,sol084IT,21,2,1895000.0,flat,sale,194.0,True,3,4,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4182566,-3.704825,False,https://www.idealista.com/inmueble/109197761/,"Espectacular piso de 3 habitaciones completamente renovado en edificio clásico en el centro de Madrid Ubicado en el corazón de Madrid, en la codiciada Calle de la Salud 15, presentamos esta joya arquitectónica: un elegante piso de 194 m² con 3 amplias habitaciones, recientemente reformado integralmente con calidades de primer nivel, conservando el alma de un edificio clásico de estilo herreriano. La vivienda se sitúa en una finca señorial de estilo Herreriano con portal de carruajes, techos altos y detalles arquitectónicos originales que aportan carácter y distinción. El diseño interior ha sido pensado al detalle, ofreciendo una distribución ideal que optimiza los espacios y la luz natural en cada estancia. Características destacadas: - Superficie construida: 194 m² - 3 dormitorios espaciosos - Reforma integral de diseño contemporáneo con acabados premium - Techos altos y elementos clásicos restaurados - Edificio representativo Herrerriano con encanto histórico - Excelente ubicación, a pasos de Gran Vía, Callao y zonas culturales y comerciales Una oportunidad única de adquirir una propiedad de alto valor patrimonial e inmejorable ubicación, perfecta tanto como vivienda habitual como inversión de lujo. [IW].",False,good,False,True,9768.0,False,False,False,False,[],False,False,1895000.0,€,flat,,"Sol, Madrid",Piso,Destacado,,,,,,
101499618,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/97/d4/1280297054.webp,goy358IT,29,9,1200000.0,penthouse,sale,157.0,True,1,1,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4305016,-3.6649322,False,https://www.idealista.com/inmueble/101499618/,"Olisson Club ofrece este maravilloso ático de autor con 2 terrazas y vistas impresionantes a la Plaza de Toros de Madrid. La vivienda destaca por su espectacular interiorismo realizado por un reconocido diseñador y por disponer de 2 terrazas con vistas panorámicas increíbles.  El piso se compone de 105 metros de vivienda y 52 metros de terraza repartidos entre dos ambientes diferentes.  Según accedemos a la casa, nos encontramos con un gran salón muy luminoso y con ventanales de suelo a techo que dan acceso directo a una de las espectaculares terrazas, ideal para disfrutar todo el año. El dormitorio principal cuenta con vestidor y baño en suite, destacando por su original diseño. Existe la posibilidad de sacar de forma sencilla una segunda habitación también con un baño en suite.  El espectacular comedor rodeado de cristaleras se encuentra junto a la cocina de diseño y dan acceso a la segunda terraza en la que nos encontramos una mesa de madera para comer.  La vivienda cuenta con calefacción central y aire acondicionado. La finca dispone también de ascensor y conserje. La propiedad se encuentra en la zona de Fuente del Berro, Barrio Salamanca. Rodeada de una amplia oferta de comercios locales, restauración y servicios. La localización es inmejorable debido su gran cercanía a una de las arterias principales de Madrid: la calle Alcalá. Además de la famosa Plaza de Manuel Becerra y el gran parque de Fuente del Berro. [IW].",False,good,False,True,7643.0,True,False,False,False,[],False,False,1200000.0,€,flat,penthouse,"Fuente del Berro, Madrid",Ático,Destacado,,,,,,
107632253,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/57/db/1318247271.webp,,19,3,245000.0,flat,sale,85.0,True,3,1,La Fuente s/n,Madrid,Collado Villalba,Villalba Estación,es,,40.6308675,-4.0054458,True,https://www.idealista.com/inmueble/107632253/,"¡Vive donde siempre has soñado, en el corazón de la Plaza de los Belgas! Te presentamos este espectacular piso completamente reformado, listo para entrar a vivir, con unas calidades excelentes que te enamorarán desde el primer momento. Nada más cruzar la puerta, te recibe un acogedor recibidor que marca el comienzo de un hogar pensado para disfrutar. A mano derecha, una cocina moderna y funcional, perfecta para los amantes de la buena cocina. Siguiendo por el recibidor, se abre paso un salón amplio y luminoso, ideal para relajarte o disfrutar en buena compañía. Desde aquí accedes a una gran terraza, un espacio exterior privado donde podrás desayunar al sol o desconectar al final del día. El salón conecta con un pasillo que distribuye de forma eficiente la zona de descanso: tres habitaciones bien proporcionadas, con luz natural y detalles cuidados, además de un baño completo con un diseño actual y elegante. Ubicado en una zona inmejorable, en plena Plaza de los Belgas, disfrutarás de todos los servicios al alcance de la mano: transporte, comercios, colegios, zonas verdes… Todo, sin renunciar a la tranquilidad de un entorno privilegiado. Este piso no es solo una vivienda, es una oportunidad para empezar una nueva vida con comodidad, estilo y una ubicación envidiable. ¿A qué esperas para venir a verlo? ¡Te encantará! ¡NO ESPERE MÁS Y CONVIERTA ESTA VIVIENDA EN SU NUEVO HOGAR! Para obtener más información o programas una visita, contáctanos o visita nuestra página web. Nuestro equipo estará encantado de ayudarte y mostrarte todas las ventajas y comodidades que esta propiedad tiene para ofrecer. ¡FINANCIACIÓN AL 100% Y ESTUDIO FINANCIERO GRATUITO SIN COMPROMISO!",True,good,False,False,2882.0,True,True,False,False,[],False,False,245000.0,€,flat,,"Villalba Estación, Collado Villalba",Piso en La Fuente s/n,Destacado,,,,,,
108552765,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/c9/76/1348465252.webp,W-030FZD,60,,1250000.0,chalet,sale,220.0,,5,4,calle del Vizconde de Uzqueta,Madrid,Madrid,Hortaleza,es,Palomas,40.4523577,-3.6116609,False,https://www.idealista.com/inmueble/108552765/,"Chalet pareado en Palomas Engel & Völkers presenta este magnifico Chalet de estilo Toscano, pareada de cinco dormitorios, tres baños y aseo de cortesía, todo ello en una ubicación privilegiada en Madrid cerca del anillo verde. PLANTA PRINCIPAL: Salón-comedor con chimenea de casette, salida al jardín trasero con paisajismo también de estilo toscano con barbacoa y zona de descanso. y acceso independiente al garaje. Cocina con zona de comedor de diario y un aseo de cortesia. PLANTA PRIMERA: Dormitorio principal de quince m2 con una terraza orientada al jardín, zona vestidor y cuarto de baño doble en suite Habitación con baño en suite y terraza privada. PLANTA SEGUNDA: En esta última planta se ubican tres habitaciones de buen tamaño y un cuarto de baño completo. PLANTA SEMISÓTANO: Garaje muy amplio para 2 vehículos calefacción de gas natural   aire acondicionado por Split. Armarios empotrados Reforma actualizada. Este exclusivo chalet se sitúa en La Piovera-Palomas, zona residencial de alto nivel en Madrid, delimitada por la M-40, la Avenida de los Andes y la A-2. Su excelente localización, a escasos minutos del centro urbano por la Avenida de América y próxima a todos los servicios básicos (educativos, de salud, comerciales, deportivos y de ocio), la convierte en uno de los enclaves más deseados por quienes quieren disfrutar de un entorno urbano y a la vez muy tranquilo y muy bien comunicado. Próximos a este bonito chalet se encuentran prestigiosos centros educativos nacionales e internacionales (Lycée Français, Numont, San José del Parque–Maristas, Colegio Bristol, Santa María de la Hispanidad, etc.), escuelas de negocios (ESIC) y varias escuelas infantiles. El barrio de Palomas se sitúa muy próximo a los Parques Juan Carlos I, Juan Pablo II, Quinta de los Molinos, Marqués de Suanzes y El Capricho. La zona cuenta con varios clubs deportivos (AQA Los Prunos y Club de Golf Olivar de la Hinojosa) y Centros Comerciales (El Corte Inglés Campo de las Naciones, HiperCor, Palacio del Hielo, Plenilunio, Arturo Soria Plaza). El barrio también se encuentra próximo a numerosos parques empresariales (Campo de las Naciones, IFEMA, Alameda de Osuna, Barajas, Julián Camarillo, Las Mercedes) y sedes empresariales (Banco Santander, AENA, Vorwek). El área de Palomas ofrece proximidad a las principales vías de circunvalación de Madrid (M-40, M-30) y M-12 (acceso rápido al aeropuerto de Madrid-Barajas y todas las Radiales). Cuenta con Estación de Metro Línea 5 (Canillejas) y Metro Línea 8 (Campo de las Naciones), además de numerosas líneas de autobús (L104-112-122 153).",False,good,False,,5682.0,False,False,False,False,[],False,False,1250000.0,€,chalet,semidetachedHouse,"Palomas, Madrid",Chalet pareado en calle del Vizconde de Uzqueta,Destacado,True,True,,,,
108763741,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/75/74/1354439429.webp,fbe024MS,23,3,945000.0,flat,sale,108.0,True,3,2,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4249979,-3.6680239,False,https://www.idealista.com/inmueble/108763741/,"Olisson Club ofrece este precioso piso reformado y amueblado en una de las mejores calles del Barrio de Fuente del Berro. Ubicado en una tercera planta este luminoso piso de 108 m2 se distribuye en hall de entrada, amplio salón comunicado con comedor y cocina integrada completamente equipada con todos los electrodomésticos. Junto a la cocina encontramos una zona de lavado equipada con lavadora y secadora. La zona de descanso es totalmente independiente de la zona social y cuenta con tres dormitorios y dos baños completos, uno de ellos en suite y armarios de suelo a techo. El proyecto de reforma de esta vivienda destaca por el buen uso y aprovechamiento de los espacios, así, como el empleo de materiales de primera calidad utilizados. Todas las estancias permiten el paso de una gran cantidad de luz que hace que la vivienda sea muy luminosa.  Cabe destacar que el edificio cuenta con portero y un trastero de 8 metros. La vivienda se ubica en el barrio de Fuente del Berro, una de las zonas más privilegiadas de Madrid, a un paso de los restaurantes únicos del barrio de Salamanca. Esta ubicación tan céntrica, facilita la conexión con el resto de la ciudad y el poder disfrutar de los museos y diversas zonas de moda. Además, está a solo 20 minutos del aeropuerto. Es una zona residencial, con varias terrazas y ofertas de restauración, supermercados y tiendas, e inmejorable comunicación tanto con la exclusiva milla de oro de la calle Serrano y la zona de embajadas, con inmediato acceso al parque del Retiro y la zona de museos con el Prado y el jardín Botánico como idílicos enclaves, así como con la estación de Atocha y vías de circunvalación. [IW].",True,good,False,True,8750.0,True,False,False,False,[],False,False,945000.0,€,flat,,"Fuente del Berro, Madrid",Piso,Destacado,,,,,,
