propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,district,neighborhood,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
108525585,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/91/9e/1347492630.webp,17,bj,185990.0,flat,sale,75.0,True,2,1,calle del Doctor Rivas,Madrid,Ciempozuelos,es,40.1610728,-3.6223214,False,https://www.idealista.com/inmueble/108525585/,"Agencia Inmobiliaria de CIEMPOZUELOS – SAN MARTÍN DE LA VEGA Zona CIEMPOZUELOS – Oficina HOGARES CIEMPOZUELOS – SAN MARTÍN DE LA VEGA: EN VENTA: ESPECTACULAR BAJO EN EL CENTRO DE CIEMPOZUELOS, cercano a todos los servicios: comercios, transporte público, zonas verdes, colegios, etc. Si estás buscando una vivienda especial en una ubicación céntrica y bien comunicada, este bajo es ideal para ti. Te ofrece una excelente orientación y un patio privado, perfecto para disfrutar del aire libre y del buen tiempo durante todo el año. La vivienda está en perfecto estado para entrar a vivir, sin necesidad de reformas. Distribución Funcional y Espacios Luminosos Este bajo de 2 habitaciones cuenta con una distribución práctica, estancias cómodas y mucha luz natural. El salón-comedor es un espacio acogedor, ideal para el descanso o para recibir visitas, con acceso directo al patio. Las dos habitaciones ofrecen un entorno tranquilo y confortable, pensadas para el descanso y la privacidad. La cocina independiente está totalmente equipada y bien distribuida, permitiéndote disfrutar de un espacio cómodo y funcional. El baño completo cuenta con todo lo necesario para garantizar tu confort diario. Además, incluye aire acondicionado, lo que asegura una temperatura agradable tanto en verano como en invierno. Gracias a su orientación, disfrutarás de una vivienda luminosa, cálida en invierno y fresca en verano, haciendo de este bajo una opción perfecta para vivir todo el año. Ubicación Inmejorable Vivir en esta zona te garantiza cercanía a todos los servicios esenciales, como colegios, tiendas, zonas verdes y transporte público. Un entorno ideal para disfrutar de una vida cómoda, práctica y bien conectada en el centro de Ciempozuelos. ¡Posibilidad de Financiación al 100%: Una Oportunidad Que No Puedes Dejar Escapar! Si buscas un hogar diferente, con patio, céntrico y listo para entrar a vivir, esta es tu oportunidad. Además, puedes optar a una financiación del 100%, facilitando el proceso de compra y permitiéndote dar el paso con total tranquilidad. No lo pienses más. Contacta con nosotros para más información y agenda tu visita. Estaremos encantados de mostrarte esta magnífica vivienda y ayudarte a encontrar tu nuevo hogar. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,good,False,True,2480.0,False,True,False,False,[],False,False,185990.0,€,flat,"Casco Antiguo norte, Ciempozuelos",Piso en calle del Doctor Rivas,Destacado,,Casco Antiguo norte,,,True,True,
108269725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/f0/f3/1360033461.webp,15,bj,139900.0,flat,sale,54.0,True,2,1,Barrio Palomeras sureste,Madrid,Madrid,es,40.3901185,-3.6397768,False,https://www.idealista.com/inmueble/108269725/,"Inmobiliaria KRONOX pone a la venta en EXCLUSIVA OFICINA-LOCAL REFORMADO ubicado en Miguel Hernández.  Se encuentra distribuido en tres espacios, además de cocina y baño, gran oportunidad. Ubicado en una zona consolidada con todo tipo de comercios: farmacias, colegios e institutos, centro de salud, bares, parques, zonas verdes e instalaciones deportivas en las inmediaciones.  El inmueble está muy bien comunicado, ya que se encuentra junto metro de Miguel Hernández (línea 1) bus a escasos minutos andando (líneas 54, 58, 103, 142, 143, 144, N10... ).  Tiene fácil acceso por transporte privado a la M-30, M-40 y A3.   Solicite una visita a nuestro departamento comercial. No dude en llamarnos al                                                  Tu Inmobiliaria de Barrio en Vallecas.",False,good,False,False,2591.0,True,False,False,False,[],False,False,139900.0,€,flat,"Palomeras sureste, Madrid",Piso,Destacado,21519,Puente de Vallecas,Palomeras sureste,,,,
107085800,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/ab/08/1302539627.webp,30,4,373000.0,flat,sale,55.0,True,1,1,calle del Tesoro,Madrid,Madrid,es,40.4257714,-3.7044052,False,https://www.idealista.com/inmueble/107085800/,"¡Oportunidad única en el corazón de Malasaña! Redpiso pone a la venta un encantador piso de 55m² con un diseño moderno y acabados de altísima calidad, perfecto para quienes buscan vivir en uno de los barrios más vibrantes y de moda de Madrid.  Este hogar, en impecable estado, se distribuye de manera eficiente y funcional, ofreciendo un ambiente acogedor y luminoso. Consta de un hall de entrada con armario empotrado que maximiza el espacio de almacenamiento, una cocina abierta completamente equipada con electrodomésticos de alta gama (horno, microondas, lavadora, nevera y lavavajillas), y un amplio salón-comedor con grandes ventanales exteriores que permiten la entrada de abundante luz natural.  El dormitorio es independiente, cuenta con armarios empotrados y un tragaluz que aporta una sensación de amplitud única, creando un refugio ideal para descansar. Además, el baño completo con plato de ducha destaca por su diseño moderno y funcional.  La vivienda se encuentra en la cuarta planta de un edificio bien cuidado, tranquilo y con ascensor, además de contar con videportero para mayor seguridad. El piso se vende totalmente amueblado y equipado. ALQUILADO ACTUALMENTE EN 1.200€ CON CONTRATO EN VIGOR HASTA 2029. Ubicado en una de las zonas más codiciadas de la capital, Malasaña, disfrutarás de la cercanía a comercios, cafeterías de moda y una gran oferta cultural y de ocio. Además, la excelente comunicación con el transporte público, con las estaciones de metro Noviciado (L-2) y Plaza de España (L-3, L-10), así como varias líneas de autobús, te conectarán rápidamente con el resto de la ciudad.  No dejes pasar la oportunidad de vivir en uno de los barrios más dinámicos de Madrid. ¡Contáctanos para más información o para concertar tu visita, te enamorarás del lugar!  No dudes en consultarnos y venir a verla ¡te gustará! Más inmuebles en nuestra página oficial ***GASTOS DE ITP 6% Y GESTIÓN NO INCLUIDOS*** PONEMOS A TU DISPOSICIÓN EL SERVICIO DE ASESORAMIENTO FINANCIERO TOTALMENTE GRATUITO.",False,good,False,True,6782.0,False,False,False,False,[],False,False,373000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Tesoro,Destacado,RP1292025133996,Centro,Malasaña-Universidad,,,,
109174335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/88/07/1366463918.webp,12,4,236000.0,flat,sale,70.0,True,2,1,calle del Jardín de la Duquesa,Madrid,Madrid,es,40.4063818,-3.6020445,False,https://www.idealista.com/inmueble/109174335/,"Redpiso vicálvaro vende en exclusiva piso totalmente reformado, para entrar a vivir en calle jardín de la duquesa, cuarta planta en tramite para la aprobacion del ascensor, a pocos metros de estacion san cipriano linea nueve. Consta de 67 m2, distribuidos en recibidor, salon amplio y luminoso, dos dormitorios, cocina equipada y amueblada con vitroceramica, baño con plato de ducha y mampara, suelos de tarima, calefacción de gas natural, aire acondicionado y ventanas oscilobatientes en climalit de aluminio blanco. La vivienda se entrega sin amueblar. Se encuentra en buen punto de vicálvaro, rodeado de supermercados, zonas verdes, y varias líneas de autobuses. A pocos metros de la universidad, centros de salud y metro vicálvaro línea 9. Si necesitas hipoteca, asesórate con nuestro departamento financiero dcredit. ¡llámenos y coordinemos su visita! no incluidos, impuestos, itp, gastos, notaría, registro, gestoria e intermediación (financiera).",False,good,False,False,3371.0,False,False,False,False,[],False,False,236000.0,€,flat,"Casco Histórico de Vicálvaro, Madrid",Piso en calle del Jardín de la Duquesa,Destacado,RP412025141306,Vicálvaro,Casco Histórico de Vicálvaro,,,,
108589215,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/48/a9/1349292202.webp,70,,1650000.0,chalet,sale,592.0,,7,6,calle del Bosque,Madrid,Santo Domingo,es,40.6333207,-3.5799299,False,https://www.idealista.com/inmueble/108589215/,"Chalet independiente en venta en la exclusiva zona residencial de Santo Domingo (norte de Madrid). Esta casa de 592 m², construida sobre una parcela de 1.714 m², destaca por su ubicación, privacidad e impresionantes vistas. Su soleado jardín y su impecable piscina hacen de esta casa de sólida construcción, diseñada con amplios espacios y un estilo majestuoso, una opción ideal para vivir. DISTRIBUCIÓN: Planta baja: un elegante y espacioso recibidor, un salón con amplios ventanales, chimenea y muy luminoso, un comedor y una sala de estar, un gimnasio privado, una sala de juegos para usos múltiples, un aseo de cortesía y una cocina independiente con acceso directo al jardín. En la planta superior se encuentra la suite principal con baño, cuatro dormitorios dobles y dos baños completos. La planta baja incluye un garaje con espacio para tres coches, un trastero con armarios empotrados y un aseo. La planta baja incluye un garaje para tres coches, un trastero con armarios empotrados y un aseo de cortesía.  Santo Domingo es una lujosa urbanización ubicada en la N-1. Ofrece todos los servicios: un centro comercial con farmacia, supermercado, restaurantes, centros de salud, colegio, consultorio médico de la Seguridad Social, banco, oficina de correos, talleres, centro veterinario y mucho más. Esta magnífica urbanización también cuenta con un club social con campo de golf, piscinas, escuela de tenis y una zona de ocio para todos. La seguridad privada y la policía local, así como un sistema de cámaras perimetrales con vigilancia 24 horas, la convierten en un lugar lujoso y seguro para vivir. Además, la comunicación es excelente: cerca de esta lujosa urbanización, ubicada en la autovía A-1, en el kilómetro 28 en dirección a Burgos, se encuentra el Aeropuerto de Madrid (Adolfo Suárez) y a solo 15 minutos del centro de la ciudad. Una parada de autobús regular (171) ofrece acceso directo a Plaza Castilla y San Sebastián de los Reyes. Planta baja. We bring houses and people together.",False,good,False,,2787.0,False,False,False,False,[],False,False,1650000.0,€,chalet,Santo Domingo,Casa independiente en calle del Bosque,Destacado,4547,,,independantHouse,True,True,
108795777,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/88/17/1355377605.webp,21,2,167900.0,flat,sale,91.0,True,3,1,CL SANTA MONICA,Madrid,San Martín de la Vega,es,40.2177044,-3.5861318,False,https://www.idealista.com/inmueble/108795777/,"Agencia inmobiliaria de CIEMPOZUELOS – SAN MARTIN DE LA VEGA zona SAN MARTIN DE LA VEGA Oficina HOGARES CIEMPOZUELOS – SAN MARTIN DE LA VEGA: EN VENTA: ESPECTACULAR PISO EN LA MEJOR ZONA DE SAN MARTÍN DE LA VEGA, cercano a zonas verdes, colegios, parada de autobús, etc… ¡Descubre tu nuevo hogar! Este espectacular piso en venta cuenta con 3 amplios dormitorios, ideales para toda la familia. La cocina es funcional y está perfectamente equipada, mientras que el luminoso salón ofrece acceso directo a una terraza, un espacio perfecto para disfrutar del aire libre y relajarse en las tardes soleadas.  Con una distribución práctica y en buen estado de conservación, este inmueble de 91 m² construidos y 83 m² útiles es perfecto para quienes buscan comodidad y estilo. Además, podrás disfrutar de vistas espectaculares desde la terraza y del entorno tranquilo que rodea la propiedad. La piscina comunitaria es un gran añadido para los días calurosos, y la barbacoa te permitirá disfrutar de momentos inolvidables con amigos y familiares. Ubicado en una zona privilegiada, este piso es ideal para familias que buscan un lugar donde crecer y disfrutar. Con calefacción de gas natural y aire acondicionado, no tendrás que preocuparte por nada. ¡No dejes pasar esta oportunidad y ven a visitarlo! No dejes pasar esta oportunidad única. Contacta con nosotros para más información y para programar una visita. Estaremos encantados de mostrarte esta maravillosa propiedad y ayudarte a conocer todos los detalles sobre las condiciones de financiación. ¡Tu nuevo hogar te espera! Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,good,False,False,1845.0,False,False,False,False,[],False,False,167900.0,€,flat,San Martín de la Vega,Piso en CL Santa Monica,Destacado,,,,,,,
109057763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/1b/f4/1363122000.webp,32,2,645000.0,flat,sale,96.0,True,2,2,calle del Plomo,Madrid,Madrid,es,40.3920708,-3.6906483,False,https://www.idealista.com/inmueble/109057763/,"¡Descubre tu nuevo hogar en el barrio de los Metales! Ponemos a la venta esta fantástica vivienda ubicada en la calle Plomo, una de las zonas más demandadas de Arganzuela, gracias a su excelente comunicación, tranquilidad y la calidad de sus servicios. La vivienda cuenta con 96 m² construidos y se distribuye de forma práctica y cómoda para aprovechar al máximo cada espacio. Dispone de un luminoso salón-comedor, cocina independiente, dos dormitorios y dos baños completos, ofreciendo todo lo necesario para disfrutar de una vida confortable. El piso incluye un trastero dentro del precio, un espacio extra muy valorado para guardar todo aquello que no necesitamos a diario, lo que añade comodidad y orden a la vivienda. Uno de los mayores atractivos de esta propiedad es la urbanización en la que se encuentra, que ofrece unas instalaciones pensadas para disfrutar sin salir de casa. Los residentes disponen de una piscina comunitaria, ideal para los meses de verano, un gimnasio totalmente equipado, jardines cuidados que aportan un entorno agradable y un servicio de portero físico las 24 horas, que garantiza tranquilidad y seguridad en todo momento. La ubicación es otro de sus puntos fuertes. Situada en una zona moderna y en constante revalorización, la vivienda cuenta con todos los servicios al alcance de la mano: supermercados, centros educativos, restaurantes, zonas de ocio y amplias áreas verdes donde pasear o practicar deporte. Además, las comunicaciones son excelentes, con varias líneas de autobús y metro a pocos minutos, así como un rápido acceso a la M-30, lo que facilita la conexión con cualquier punto de la ciudad. Se trata de una vivienda que combina espacio, calidad y servicios en un entorno residencial privilegiado, perfecta tanto para familias como para parejas que buscan un hogar en el que instalarse sin renunciar a la comodidad de tenerlo todo cerca. El precio de venta es de 645.000€. Una oportunidad única para vivir en una de las mejores zonas de Arganzuela.",False,good,False,True,6719.0,False,False,False,False,[],False,False,645000.0,€,flat,"Legazpi, Madrid",Piso en calle del Plomo,Destacado,LCM38291,Arganzuela,Legazpi,,,,
108665314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/dc/c9/1351537483.webp,22,st,210000.0,duplex,sale,100.0,True,2,2,calle Serracines,Madrid,Camarma de Esteruelas,es,40.5495144,-3.3804721,False,https://www.idealista.com/inmueble/108665314/,"Dúplex en Venta en Camarma de Esteruelas, Madrid VOhome propiedades Simancas/Julián Camarillo/Salvador vende estupendo dúplex en primera planta con ascensor, en Camarma de Esteruelas. Se distribuye en:  Primera planta: pasillo recibidor, amplio salón con acceso a 2 terrazas, aseo, cocina completamente equipada e independiente con terraza lavadero. Segunda planta: dos dormitorios, baño completo.  El dúplex está completamente amueblado.  El inmueble destaca por su excelente ubicación en el centro de Camarma y por su ambiente de tranquilidad por estas ubicada en zonas verdes. A solo 30 minutos del centro de Madrid. Esta ubicado en plena zona comercial del pueblo.  Cuenta con todos los servicios: supermercados, comercios, cafeterías, ayuntamiento y zonas verdes y todas las comodidades al alcance de la mano. Excelente comunicación con el transporte público, la parada de autobús se encuentra a tan solo 50 metros de la vivienda. Oficina Julián Camarillo Calle Alcalá 443, Madrid. Teléfonos: 91 133 619/  No dudes en llamarnos para coordinar una visita a esta maravillosa vivienda. Estamos seguros de que te encantará. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro / intermediación inmobiliaria y/o Financiera).",False,good,False,True,2100.0,False,False,False,False,[],False,False,210000.0,€,flat,Camarma de Esteruelas,Dúplex en calle Serracines,Destacado,SIM12253071,,,duplex,,,
108601963,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/28/a2/1349677141.webp,17,-1,299000.0,flat,sale,55.0,True,1,1,travesía de las Beatas,Madrid,Madrid,es,40.4223477,-3.7090684,False,https://www.idealista.com/inmueble/108601963/,"Redpiso Malasaña VENDE espectacular apartamento con encanto y estilo propio en una de las zonas más vibrantes de Madrid. Se trata de un piso EXTERIOR de 55 m² construidos, completamente reformado, con una distribución moderna y funcional. Ubicado en un semisótano, cuenta con ventanas al exterior distribuidas en todas las estancias, lo que garantiza una buena entrada de luz natural y ventilación. Una excelente opción tanto para vivir como para invertir.  La propiedad cuenta con un amplio salón con cocina americana totalmente equipada (incluye horno, microondas, lavadora y una gran nevera), un dormitorio con cama doble y armario empotrado con espejo, y un baño moderno con un espacioso plato de ducha, lavabo de diseño y gran espejo.  Lo que realmente hace único a este piso es su arquitectura interior: las elegantes bóvedas con arcos de ladrillo visto aportan carácter, autenticidad y una sensación de amplitud poco común. Esta combinación de elementos tradicionales con un diseño contemporáneo crea un espacio con alma, acogedor y lleno de personalidad.  El suelo de tarima garantiza confort térmico y estético durante todo el año. La vivienda se entrega COMPLETAMENTE AMUEBLADA y lista para entrar a vivir.  Ubicada en el corazón de Madrid, a escasos pasos de la Gran Vía y a pocos minutos andando de las estaciones de metro de Noviciado y San Bernardo, esta vivienda goza de una ubicación privilegiada en una calle tranquila, lo que permite disfrutar del centro sin renunciar al descanso.  COMUNIDAD: 44€. IBI: 144€.  Una oportunidad irrepetible de adquirir un piso exclusivo, con carácter y en una ubicación inmejorable.  Ponemos a tu disposición nuestro departamento financiero que obtendrá las mejores condiciones de financiación. ***GASTOS DE ITP 6% Y GESTIÓN NO INCLUIDOS*** Más inmuebles en nuestra página web.",False,good,False,False,5436.0,False,False,False,False,[],False,False,299000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en travesía de las Beatas,Destacado,RP1292025139413,Centro,Malasaña-Universidad,,,,
108738121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/43/78/1353689199.webp,12,4,170000.0,flat,sale,70.0,True,3,1,Colonia Ciudad Jardín del Rosario,Madrid,Torrejón de Ardoz,es,40.4540895,-3.4703102,False,https://www.idealista.com/inmueble/108738121/,"Redpiso sureste pone en venta: vivienda de 70m2, dispone de tres habitaciones, 1 baño, salón, cocina, terrraza. Cerca a todos los servicios de primera necesidad, parada de buses, fácil acceso a A2, M115, M206. Mejor Ver¡ Aquí tienes la oportunidad de vivir en una excelente y tranquila zona, para disfrutar en máximo con tu familia! Financiación hasta el 100% por nuestro Departamento Financiero DCredit, asesoramientos gratuitos pasa e infórmate sin compromiso. * Puedes ver todos nuestros inmuebles en nuestra página web de redpiso. es. Para más información contactar con Victoria, / ALEX.",False,good,False,False,2429.0,False,False,False,False,[],False,False,170000.0,€,flat,"Sureste, Torrejón de Ardoz",Piso en Colonia Ciudad Jardín del Rosario,Destacado,RP1032025138702,Sureste,,,,,
108734091,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/93/1e/1367332400.webp,29,1,1350000.0,flat,sale,235.0,True,5,5,calle de Luis Martinez Feduchi,Madrid,La Moraleja,es,40.5022202,-3.6406623,False,https://www.idealista.com/inmueble/108734091/,"THE AVENUE Select Real Estate presenta este exclusivo piso de lujo en El Encinar de los Reyes, de reciente construcción, con 235 m² y en el que combinan elegancia contemporánea, confort y calidades excepcionales. Este magnífico hogar destaca por su estilo moderno, amplios espacios y una luz natural envolvente, gracias a su excelente orientación. Forma parte de una urbanización de alto nivel que ofrece completas instalaciones deportivas y de ocio, incluyendo piscina, pista de pádel, gimnasio, zonas ajardinadas y seguridad 24h. La vivienda cuenta con un amplio salón-comedor con acceso a una terraza de 15 m², ideal para disfrutar de momentos al aire libre con privacidad y comodidad. Dispone de 4 dormitorios, 2 de ellos en suite, todos diseñados para garantizar el máximo confort, 3 baños completos, y un aseo de cortesía. La cocina, totalmente equipada con electrodomésticos de última generación, se complementa con un tendedero independiente y una zona de servicio que dispone de un dormitorio y cuarto de baño propio. Entre sus prestaciones se incluyen calefacción por gas natural, aire acondicionado por conductos, 2 plazas de garaje y trastero. Una vivienda pensada para quienes buscan un entorno exclusivo, funcional y rodeado de todas las comodidades en una de las zonas más cotizadas del norte de Madrid.",False,good,False,True,5745.0,False,False,False,False,[],False,False,1350000.0,€,flat,"Encinar de los Reyes, La Moraleja",Piso en calle de Luis Martinez Feduchi,Destacado,VPB183325,Encinar de los Reyes,,,True,True,
108761728,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/f6/74/1354378153.webp,23,2,538000.0,flat,sale,135.0,True,4,2,calle del Lago Constanza,Madrid,Madrid,es,40.4296075,-3.6474653,False,https://www.idealista.com/inmueble/108761728/,"ZONA MADRID REAL ESTATE vende amplia vivienda con terraza, 135m², 4 dormitorios y excelente ubicación, estupenda oportunidad de adquirir una espaciosa vivienda en una de las zonas más demandadas del distrito de Ciudad Lineal. Situado en la segunda planta de una finca con ascensor en la tranquila y bien comunicada calle Lago Constanza, este piso destaca por su amplitud, su luminosidad y su gran potencial de reforma. Características principales: Superficie construida: 135 m² Distribución: 4 dormitorios (el principal en suite), 2 baños completos Salón-comedor independiente con acceso directo a terraza Cocina amplia, también con salida a la terraza Terraza en esquina orientada al oeste, perfecta para disfrutar del sol de tarde y de vistas despejadas Armarios empotrados en todos los dormitorios Todas las estancias exteriores, con excelente ventilación y luz natural durante todo el día Calefacción individual, suelos de parquet, ventanas de aluminio Acceso adaptado para personas con movilidad reducida La vivienda se encuentra en buen estado estructural, aunque requiere actualización, lo que ofrece una excelente oportunidad para personalizarla a tu gusto y convertirla en la casa de tus sueños o en una inversión de alta rentabilidad. Extras y entorno: Posibilidad de adquirir o alquilar plaza de garaje en la misma finca o calle (venta desde 15.000€, alquiler desde 90€/mes) Ubicación privilegiada, a tan solo 5 minutos a pie de las estaciones de metro de Ascao (L7) y Quintana (L5) Zona con todos los servicios: comercios, colegios, centros de salud, zonas verdes y una amplia oferta gastronómica Excelentes conexiones de transporte con el centro de Madrid y acceso inmediato a la calle Alcalá La vivienda está situada en un entorno que combina la tranquilidad residencial con la vitalidad de un barrio tradicional. Plaza de Quintana, epicentro social y cultural de la zona, está a escasos minutos, y es reconocida por su ambiente familiar y su historia. Comunidad: 60€/mes. IBI: 340€/anual. No pierdas esta oportunidad y cierra una visita a esta plaza llamando a José Luis Hurtado al 6-5-7-4-4-5-4-3-6. __________________________________________________________________________________________ Te ofrecemos la posibilidad de FINANCIACIÓN. Estudiamos tus necesidades financieras, las hacemos nuestras y buscamos soluciones.  Nos puedes encontrar en: •CENTRO DE MADRID (calle Santa Isabel 17, junto al museo Reina Sofía) •BARRIO SALAMANCA (Paseo Marqués de Zafra 36) •VALLECAS (Avenida de la Albufera 77 y calle Carlos Martín Álvarez 47) •TETUAN (Calle Palencia 3, al lado del Mercado Maravillas) ¡NO SOMOS FRANQUICIA! El trato TRANSPARENTE con nuestros clientes nos identifica. Te ofrecemos tranquilidad y todo tipo de garantías.",True,renew,False,True,3985.0,False,False,False,False,[],False,False,538000.0,€,flat,"Pueblo Nuevo, Madrid",Piso en calle del Lago Constanza,Destacado,666-LC,Ciudad Lineal,Pueblo Nuevo,,,,
108371912,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/c7/e6/1342132877.webp,14,1,237000.0,flat,sale,59.0,True,3,1,calle de la Guancha,Madrid,Madrid,es,40.4292815,-3.6347974,False,https://www.idealista.com/inmueble/108371912/,"Grupo Inmobiliario Redpiso Ascao, Vende PROPIEDAD CON INQUILINO en la C/ Guancha de 59 m², 1ª planta CON ASCENSOR, consta de 3 dormitorios, salón con cocina americana y baño, Calefacción eléctrica, Muy luminoso con ventanas al exterior en todas sus dependencias. PARA ENTRAR A VIVIR. Muy Buena ubicación a 100 metros del metro de García Noblejas (línea 7 ), Líneas de autobuses que recorren y se comunican con la Avenida de la Institución Libre de Enseñanza, (Hermanos Garcia Noblejas)). Zona muy consolidada con todos los servicios, cuenta con comercios, farmacia, colegio supermercados, junto al piso se encuentra un parque con jardines y el Colegio Domigo Savio. ¡Inmejorable zona! Llámenos sin compromiso y coordinamos su visita. ¡No dudes en aprovechar esta oportunidad!",False,good,False,True,4017.0,True,False,False,False,[],False,False,237000.0,€,flat,"Pueblo Nuevo, Madrid",Piso en calle de la Guancha,Destacado,RP062025138264,Ciudad Lineal,Pueblo Nuevo,,,,
104035510,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/00/01/1207882821.webp,25,5,2390000.0,penthouse,sale,207.0,True,4,5,calle de Villalar,Madrid,Madrid,es,40.4227746,-3.6888411,False,https://www.idealista.com/inmueble/104035510/,"Singular ático dúplex, recién reformado con un elegante diseño moderno con altas calidades, totalmente equipado y amueblado. Perfecto como vivienda familiar, pied a terre o como inversión por rentabilizar, gracias a su excepcional ubicación, a un paso de la Puerta de Alcalá, del Parque del Retiro y de la prestigiosa calle Serrano. Una ubicación de ensueño. Se enclava en una finca señorial de principios del siglo XX, data de 1900 con una preciosa fachada clásica con balcones y un portal muy representativo con servicio de portería. La vivienda que se ubica en la última planta, se desarrolla en dos plantas. La planta 5º, consta de hall de entrada con acceso a la fantástica zona de recibo, compuesta por salón con vistas despejadas de Madrid, gran comedor que hace de unión con la espectacular cocina de diseño original con lineas finas y elegantes, área de lavado, aseo de cortesía y un gran dormitorio con baño en suite y varios armarios. A la planta alta, 6º, se accede por una cómoda y bella escalera, que consta de tres amplios dormitorios, todos con baño en suite. La habitación principal, con mayor espacio, amplio vestidor y bonita bañera. Sin duda, una propiedad, única y muy singular, en la mejor ubicación.",False,good,False,True,11546.0,False,False,False,False,[],False,False,2390000.0,€,flat,"Recoletos, Madrid",Ático en calle de Villalar,Destacado,MAD83365639,Barrio de Salamanca,Recoletos,penthouse,,,
108225774,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/99/0b/1337671964.webp,12,3,310000.0,penthouse,sale,70.0,True,2,1,calle del Capitán Blanco Argibay,Madrid,Madrid,es,40.4660588,-3.703528,False,https://www.idealista.com/inmueble/108225774/,"SE VENDE ÁTICO CON TERRAZA EN VALDEACEDERAS Allí donde la Calle del Capitán Blanco de Argibay besa a la de Bravo Murillo, a unos pasos de la boca de metro de Valdeacederas, en el barrio de Tetuán, un ático de 70 m2 construidos con una preciosa terraza, llena de luz y de historias escritas y por escribir busca nuevos propietarios. Los actuales lo adquirieron cuando comenzaba el milenio y lo alquilaron a una familia que lo hizo su hogar, y cuyo contrato de arrendamiento vence el 30 DE SEPTIEMBRE DE 2025. Una vivienda de las de toda la vida, en una tercera planta sin ascensor, en un barrio donde vivir bien no significa vivir caro.  Quien no conoce Tetuán no conoce del todo Madrid. Hay algo en este barrio —entre lo castizo y lo moderno, lo popular y lo inesperadamente elegante— que recuerda que las ciudades, como las personas, tienen alma.  Al norte de la ciudad, entre edificios que combinan la modesta arquitectura de posguerra con torres de cristal, el barrio es una especie de crónica viva de la emigración y el mestizaje, con un urbanismo y mercado inmobiliario en plena ebullición. Naciones Unidas barrio con vecinos, también, de toda la vida —esos que saludan desde los balcones con las plantas colgando— y recién llegados con ganas de hacer barrio; un lugar donde los que viven no esperan que el mundo les sea dado, sino que lo construyen una fuerza de trabajo, de fe y de perseverancia.  Un barrio con alquileres pagables y viviendas comprables. Un barrio con presente y mucho futuro, en el que se vive el placer de no tener que correr porque todo está a tus pies. Llámanos si quieres ser su próximo propietario.",False,good,False,False,4429.0,False,False,False,False,[],False,False,310000.0,€,flat,"Valdeacederas, Madrid",Ático en calle del Capitán Blanco Argibay,Destacado,2253-435-EM,Tetuán,Valdeacederas,penthouse,,,
104743499,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/4d/fe/1230297253.webp,25,4,1995000.0,flat,sale,158.0,True,4,3,calle de Velázquez,Madrid,Madrid,es,40.4362265,-3.6821813,False,https://www.idealista.com/inmueble/104743499/,"Veraltia presenta preciosa vivienda reformada en finca clásica de 1920. Salón comedor muy luminoso con balcón corrido y bonito mirador con vistas a calle Velázquez. La cocina de diseño totalmente equipada está semi integrada al salón. La zona de descanso se distribuye en 4 dormitorios (o 3 + despacho) y 3 baños (2 de ellos en suite). La habitación principal cuenta también con vestidor. Máximas calidades en suelos y puertas de madera, ventanas de doble acristalamiento, múltiples armarios empotrados de suelo a techo, calefacción individual y aire acondicionado en todas las estancias. Servicio de portería y ascensor.",False,good,False,True,12627.0,False,False,False,False,[],False,False,1995000.0,€,flat,"Castellana, Madrid",Piso en calle de Velázquez,Destacado,MAD84617947,Barrio de Salamanca,Castellana,,,,
