propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology
108307508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/2a/77/1241938347.webp,PR-C-760@TipoB,30,6,366000.0,flat,sale,91.0,True,3,2,"José María Lozano Sáinz, 11",Madrid,Madrid,Villaverde,es,Los Ángeles,40.346688,-3.6947533,True,https://www.idealista.com/obra-nueva/108307508/,"Forma de pago flexible atendiendo a tus necesidades Entrega de llaves: Entre febrero y abril 2027. Cielo de Villaverde cuenta con apartamentos y viviendas de 2 y 3 dormitorios, con terrazas y suelo radiante, y se caracteriza por contar con salas temáticas y más de 6.000m2 de zonas comunes exteriores, para disfrutar de una experiencia de relax, ocio y deporte dentro de un ambiente de seguridad y tranquilidad. También áticos a la venta.  Piscina, pista polideportiva, pádel, gimnasio, zonas de juegos infantiles, salas comunitarias y amplias zonas verdes sin salir de la urbanización. Las viviendas cuentan con dormitorios espaciosos y luminosos, bien orientadas con modernas calidades que dan forma a hogares de ensueño, bien comunicadas con transportes urbanos y lugares de ocio. En Cielo de Villaverde se han diseñado diversas tipologías de viviendas pensando en la comodidad. Todas las viviendas cuentan con excelentes distribuciones, trasteros y garajes, a un precio excelente. El proyecto se encuentra situado cerca del Centro Médico de Especialidades, y también de dos centros educativos, uno de ellos la Escuela Infantil El Sur y el otro la Escuela de Fútbol Villaverde. Alrededor se encuentran dos centros comerciales de ocio y zonas verdes como el Parque Dehesa Boyal; además de un supermercado Mercadona y el Palacio de congresos y exposiciones La Nave, centro de referencia tecnológica y cultural. Elige tu futuro hogar en la última fase del mejor proyecto. Además, ahora tienes la oportunidad de seleccionar las calidades y personalizar tu vivienda. Muy cerca de medios de transporte y zonas de naturaleza, ocio y deporte. A 20 min en metro de la Puerta del Sol y a 10 minutos de ATOCHA en tren. Ubicado cerca de espacios verdes como la Dehesa del Boyal y de un polideportivo de referencia como es el de Raúl Gonzalez; se encuentra a escasa distancia del metro y el cercanías.",True,newdevelopment,True,True,False,4022.0,True,False,False,False,[],False,False,366000.0,€,True,True,flat,"Los Ángeles, Madrid","Piso en José María Lozano Sáinz, 11",
105306153,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/fd/0f/1248126054.webp,Altos Roza Martin,26,,1640000.0,chalet,sale,398.0,,5,5,"calle Rigoleto 26, 28",Madrid,Majadahonda,Los Satélites - Roza Martín,es,,40.4510835,-3.8872421,True,https://www.idealista.com/obra-nueva/105306153/,"Inmoges les presenta “Los Altos de Roza Martín”, una promoción de obra nueva, OBRAS YA INICIADAS.  Descubre el lujo y la comodidad en esta exclusiva promoción de obra nueva en la prestigiosa urbanización Roza Martín, Majadahonda. Esta oportunidad única ofrece dos viviendas pareadas de 398 m² construidos sobre parcelas privadas de 638 m², diseñadas para satisfacer las necesidades más exigentes. Cada vivienda se distribuye en dos plantas y un sótano, brindando un espacio amplio y funcional para toda la familia. Las viviendas están distribuidas en 2 plantas y sótano, cuentan con las características que las hacen unas viviendas modernas, acogedoras y únicas.  Al entrar, serás recibido por un espacioso hall con armario gabanero que conduce a un salón-comedor luminoso gracias a sus grandes ventanales. La cocina moderna integrada es perfecta para los amantes de la gastronomía, y el porche orientado al jardín y la piscina es ideal para disfrutar de momentos de relajación al aire libre. En la planta baja también encontrarás un dormitorio para invitados o una zona despacho, adaptable a tus necesidades.  La planta superior alberga cuatro dormitorios, incluyendo un impresionante dormitorio principal con baño en suite y vestidor. Otro dormitorio con baño integrado tipo suite. Los otros dos dormitorios son igualmente espaciosos con un baño adicional, garantizando privacidad y confort para todos los miembros de la familia.    El sótano ofrece múltiples posibilidades con una habitación de juegos o sala de estar, aseo, cuarto de lavado y plancha, trastero, cuarto de instalaciones y un garaje con capacidad para 2-3 coches. El exterior cuentan con piscina para disfrutar durante los meses de verano. La zona exterior ofrece múltiples posibilidades para el entretenimiento y el tiempo al aire libre durante todas las horas del día.  Esta vivienda no solo destaca por su diseño contemporáneo y cómodo, sino también por su eficiencia energética, viviendas en construcción, estas casas son una inversión excepcional para quienes buscan un estilo de vida exclusivo en un entorno privilegiado. No pierdas la oportunidad de vivir en ""Los Altos de Roza Martín"", donde cada detalle ha sido pensado para ofrecerte el máximo confort y calidad de vida. ¡Contacta con nosotros hoy mismo para más información!",True,newdevelopment,True,,False,4121.0,True,False,False,False,[],False,False,1640000.0,€,True,True,chalet,"Los Satélites - Roza Martín, Majadahonda","Chalet pareado en calle Rigoleto 26, 28",semidetachedHouse
108813599,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/2a/77/1241938347.webp,PR-C-760@TipoC1,30,6,342000.0,flat,sale,80.0,True,2,2,"José María Lozano Sáinz, 11",Madrid,Madrid,Villaverde,es,Los Ángeles,40.346688,-3.6947533,True,https://www.idealista.com/obra-nueva/108813599/,"2 Plazas de garaje incluidas en el precio. Forma de pago flexible atendiendo a tus necesidades Entrega de llaves: Entre febrero y abril 2027. Cielo de Villaverde cuenta con apartamentos y viviendas de 2 y 3 dormitorios, con terrazas y suelo radiante, y se caracteriza por contar con salas temáticas y más de 6.000m2 de zonas comunes exteriores, para disfrutar de una experiencia de relax, ocio y deporte dentro de un ambiente de seguridad y tranquilidad. También áticos a la venta.  Piscina, pista polideportiva, pádel, gimnasio, zonas de juegos infantiles, salas comunitarias y amplias zonas verdes sin salir de la urbanización. Las viviendas cuentan con dormitorios espaciosos y luminosos, bien orientadas con modernas calidades que dan forma a hogares de ensueño, bien comunicadas con transportes urbanos y lugares de ocio. En Cielo de Villaverde se han diseñado diversas tipologías de viviendas pensando en la comodidad. Todas las viviendas cuentan con excelentes distribuciones, trasteros y garajes, a un precio excelente. El proyecto se encuentra situado cerca del Centro Médico de Especialidades, y también de dos centros educativos, uno de ellos la Escuela Infantil El Sur y el otro la Escuela de Fútbol Villaverde. Alrededor se encuentran dos centros comerciales de ocio y zonas verdes como el Parque Dehesa Boyal; además de un supermercado Mercadona y el Palacio de congresos y exposiciones La Nave, centro de referencia tecnológica y cultural. Elige tu futuro hogar en la última fase del mejor proyecto. Además, ahora tienes la oportunidad de seleccionar las calidades y personalizar tu vivienda. Muy cerca de medios de transporte y zonas de naturaleza, ocio y deporte. A 20 min en metro de la Puerta del Sol y a 10 minutos de ATOCHA en tren. Ubicado cerca de espacios verdes como la Dehesa del Boyal y de un polideportivo de referencia como es el de Raúl Gonzalez; se encuentra a escasa distancia del metro y el cercanías.",True,newdevelopment,True,True,False,4275.0,True,False,False,False,[],False,False,342000.0,€,True,True,flat,"Los Ángeles, Madrid","Piso en José María Lozano Sáinz, 11",
109219652,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/80/bd/1367837178.webp,,26,3,134900.0,flat,sale,75.0,True,3,2,calle Mayor Alta,Madrid,Perales de Tajuña,,es,,40.2374647,-3.3514024,False,https://www.idealista.com/inmueble/109219652/,"LA PETITE MAISON os presenta este piso en Perales de Tajuña. Este piso se distribuye en las siguientes estancias: salón comedor, cocina, tres habitaciones, dos baños, dos terrazas y tendedero Un recibidor amplio nos da la bienvenida. El salón es muy luminoso gracias a su gran ventanal continuo de suelo a techo y a su inmejorable orientación. En sus mas de 18 m2 han diseñado dos ambientes, el de comedor y el de salón. Este cuenta con acceso a una terraza muy practica, que te permite hacer uso de ella en cualquier época del año debido a su orientación. Cocina amueblada con mucho espacio de almacenamiento gracias a su distribución de mobiliario en dos frentes con armarios altos y bajos. Acceso a un tendedero. Tres habitaciones dobles y una de ellas con salida a una gran terraza. Un gran baño completo y un aseo de cortesía. Si necesitas ampliar información, no te quedes con las dudas y, ¡Llámanos!",False,good,False,False,,1799.0,False,False,False,False,[],False,False,134900.0,€,,,flat,Perales de Tajuña,Piso en calle Mayor Alta,
108568619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/0b/75/1355214493.webp,,42,5,3200000.0,flat,sale,438.0,True,5,4,calle Mayor,Madrid,Madrid,Centro,es,Sol,40.4152047,-3.7076868,False,https://www.idealista.com/inmueble/108568619/,"EMMANUEL INTEGRA OFRECE!  EXCLUSIVA VIVIENDA EN EL CORAZÓN DE MADRID! **Exclusiva vivienda de lujo en un edificio con historia y carácter en el corazón de Madrid** Ubicada en el emblemático edificio modernista de *La Colonial*, en la Calle Mayor 16, esta extraordinaria propiedad se sitúa a escasos metros de la Real Casa de Correos y del icónico reloj de la Puerta del Sol, en uno de los enclaves más representativos de la capital. Tras su imponente fachada de 1909 —obra de Miguel Mathet y Coloma y su hijo Pedro Mathet y Rodríguez—, se esconde una joya arquitectónica repleta de detalles que evocan el esplendor del modernismo madrileño de principios del siglo XX. El portal, con suelos y zócalos de mármol, las espectaculares vidrieras con motivos florales de la firma Maumejean o la majestuosa escalera con barandilla forjada que abraza al ascensor original —uno de los más antiguos de Madrid, diseñado por el ingeniero Jacobo Schneider—, son solo algunos de los elementos que hacen de este edificio una pieza única y protegida del patrimonio arquitectónico de la ciudad. Situada en la quinta planta, esta luminosa vivienda ofrece **436 m² construidos (380 m² útiles)** distribuidos de manera armoniosa en torno a un amplio patio central, con una galería acristalada que conecta la zona delantera y trasera del piso, facilitando una circulación interior cómoda y fluida. **Distribución: ** * Dormitorio principal con salón privado, chimenea, balcón y baño en suite * Tres amplios dormitorios adicionales * Despacho independiente con salón privado y chimenea * Dos elegantes salones de recepción * Espacioso hall distribuidor en la entrada principal * Dos baños completos y un aseo de cortesía (además del baño en suite) * Cocina con despensa * Dos accesos independientes a la vivienda Déjese seducir por esta vivienda irrepetible, donde el lujo, la historia y la ubicación se combinan en perfecta armonía. **Información adicional: ** * Posibilidad de adquirir plaza de garaje en las inmediaciones * Edificio con protección integral * Calefacción central * Inspección Técnica de Edificios (ITE/IEE) favorable vigente hasta 2030 Contáctenos para conocer todos los detalles de esta singular propiedad. Estaremos encantados de atenderle personalmente.",False,good,False,True,,7306.0,True,False,False,False,[],False,False,3200000.0,€,,,flat,"Sol, Madrid",Piso en calle Mayor,
109123642,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/4d/0a/1365034647.webp,E1 1º A,5,1,332402.0,flat,sale,135.0,True,3,2,"avenida de Europa, 2",Madrid,Arganda,Centro,es,,40.2994088,-3.4509122,True,https://www.idealista.com/obra-nueva/109123642/,"48 VIVIENDAS DE PROTECCION PUBLICA EN REGIMEN DE COOPERATIVA A PRECIO DE COSTE, en la mejor zona de Arganda, próxima al hospital y al nuevo cuartel de la Guardia Civil, zonas verdes, equipamientos educativos, deportivos y comerciales, y a pocos minutos de la estación de metro de Arganda.  Amplias y luminosas viviendas de 2 y 3 dormitorios con terraza, tendedero, dos plazas de garaje y trastero. Bajos con patio. Aerotermia. Alta calificación energética.",False,newdevelopment,True,True,False,2462.0,True,False,False,False,[],False,False,332402.0,€,True,True,flat,"Centro, Arganda","Piso en avenida de Europa, 2",
109217251,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/ff/47/1367751298.webp,Álvaro,28,2,380000.0,flat,sale,110.0,True,4,4,calle Álvaro de Bazán,Madrid,Getafe,Getafe Centro,es,,40.3116303,-3.7305688,False,https://www.idealista.com/inmueble/109217251/,"""Iberpisos ofrece en exclusiva: excelente vivienda en Getafe Centro"". Piso en 2º planta exterior, de unos 100 m2 útiles, sin ascensor, con terraza y mucha luz natural. Vivienda que consta de: Amplio salón, exterior con salida a la terraza, 4 dormitorios 3 de ellos con baño en suite, Cocina equipada y amueblada, 1 aseo, Pasillo, Terraza. La vivienda se encuentra en una 2º planta sin ascensor, destacando su salón que dispone de amplio ventanal exterior y salida a la terraza. Totalmente Reformada; posee Aire Acondicionado con Bomba frío/calor, calefacción de gas natural con importante caldera. Cocina equipada y amueblada, con Inducción, horno, campana, frigorífico, microondas y lavadora. Paredes en papel pintado, puertas lacadas, suelos y revestimientos de baño en porcelánico, Ventanas oscilobatiente ""Kommerling"" excelente aislamiento acústico y térmico. Persianas eléctricas con mando individualizado. Luces Led, en todo el piso. Zona inmejorable, residencial y comercial, con colegios, institutos etc. A pocos minutos de la Estación Getafe Centro de Cercanías y del Metro, como también de varias líneas de autobuses. Una excelente oportunidad para vivir en una excelente ubicación de Getafe con todos los servicios al alcance. Mejor realiza una visita y no te quedes con las ganas de conseguir una vivienda al mejor precio de la zona. Además: Posibilidad de financiación con nuestro departamento IBP FINANCIACIÓN, con las mejores condiciones del mercado. Visítanos en la Calle Madrid 97. El estudio es gratuito y facilitamos todos los trámites. Consulta con nuestros Asesores Comerciales/Financieros y realiza una visita personalizada en Calle Madrid, 97 (Getafe).",False,good,False,False,,3455.0,False,False,False,False,[],False,False,380000.0,€,,,flat,"Getafe Centro, Getafe",Piso en calle Álvaro de Bazán,
109181178,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/8b/53/1366677412.webp,pla_300,30,bj,499000.0,duplex,sale,110.0,True,4,2,Barrio Acacias,Madrid,Madrid,Arganzuela,es,Acacias,40.4000005,-3.7109446,False,https://www.idealista.com/inmueble/109181178/,"Jadein Ferrero vende espectacular duplex junto a parque Madrid Río. inmejorable ubicación junto a Puerta de Toledo, vivienda tipo loft con un estado impecable... 4 dormitorios y 3 baños, dormitorio principal tipo suite, materiales de primera calida, ventanas climalit, pintura lisa, climatización por aerotermia con reguladores de temperatura independientes, jacuzzi, Zona muy consolidada junto a centro de Madrid y excelentes comunicaciones, servicios, supermercados, pistas deportivas parques etc... concierte una visita sin compromiso..",False,good,False,True,,4536.0,False,False,True,False,[],False,False,499000.0,€,,,flat,"Acacias, Madrid",Dúplex,duplex
108559887,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/9a/25/1348466518.webp,3,72,,1380000.0,chalet,sale,290.0,,4,5,"calle Hermanos San Román, 1",Madrid,Pozuelo de Alarcón,Zona norte,es,Zona norte,40.4492924,-3.8070703,True,https://www.idealista.com/obra-nueva/108559887/,"Extraordinarios chalets en urbanización cerrada Chalets pareados exclusivos con las mejores calidades y tecnología de vanguardia Vendemos 3 chalets pareados a estrenar en una de las zonas más cotizadas de Pozuelo de Alarcón. Viviendas unifamiliares de 290 m² construidos, sobre parcelas privadas de entre 140 y 190 m², diseñadas para ofrecer confort, eficiencia energética y estilo en cada detalle. Distribución: Planta baja: cocina completamente amueblada con encimera de Silestone Cosentino y electrodomésticos de primeras marcas, amplio salón-comedor con acceso al jardín y un baño completo. Primera planta: hasta 4 dormitorios, incluido el principal en suite, y 2 baños completos. Planta alta: espacio versátil con acceso a terraza, ideal como sala de estar, despacho o quinto dormitorio. Sótano: amplio espacio multiusos, zona de lavandería y cuarto de instalaciones. Calidades y equipamiento: Aislamiento constructivo de alta eficiencia Ventanas de doble acristalamiento Climalit y persianas motorizadas Suelos de gres porcelánico en cocina, baños, sótano y planta alta Tarima laminada de lama ancha en salón, vestíbulo y dormitorios Sistema de aerotermia DAIKIN para calefacción, refrigeración y agua caliente sanitaria Suelo radiante-refrescante en toda la vivienda con control independiente por estancias mediante cronotermostatos digitales programables Ventilación mecánica controlada de doble flujo con recuperador de calor, que garantiza una óptima calidad del aire interior, evitando contaminación, malos olores y alérgenos Urbanización cerrada con: Piscina comunitaria Plazas de aparcamiento privadas Entorno tranquilo y seguro Ubicación privilegiada: Situados en un enclave inmejorable de Pozuelo, rodeados de zonas verdes y parques, con fácil acceso a colegios de prestigio, transporte público (Cercanías y autobuses) y a solo 15 minutos del centro de Madrid. Una oportunidad única de vivir en una vivienda moderna, eficiente y bien comunicada. Solicita más información o concierta tu visita. ¡Tu nuevo hogar te espera! (Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual).",False,newdevelopment,True,,False,4759.0,True,False,False,False,[],False,False,1380000.0,€,True,True,chalet,"Zona norte, Pozuelo de Alarcón","Chalet pareado en calle Hermanos San Román, 1",semidetachedHouse
108381484,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/08/30/1342418168.webp,Atico B,12,,638000.0,penthouse,sale,230.0,True,3,2,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381484/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,False,2774.0,True,False,False,False,[],False,False,638000.0,€,True,True,flat,"Los Berrocales, Madrid","Ático en calle Parcela 6.18.2 Etapa, 3",penthouse
108686342,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/cd/1a/1353438691.webp,Tauro 102,6,,629000.0,chalet,sale,247.0,,3,3,"Calle Tauro, 120",Madrid,Móstoles,Sur,es,,40.3085724,-3.8501153,True,https://www.idealista.com/obra-nueva/108686342/,"Promoción de chalets individuales y pareados en el PAU Sur de Móstoles. Entrega prevista en el tercer trimestre de 2026. Obras ya iniciadas. Estas viviendas destacan por su alto confort, suelo refrigerado y calefactado mediante aerotermia, máxima eficiencia energética y excelentes calidades. Cuentan con parcelas de 250 m2 hasta 350 m2, tres dormitorios, dos baños y un aseo. La cocina se entrega amueblada e incluye horno, microondas y placa de inducción. El salón es amplio y muy luminoso. Disponen de un sótano con trastero, cuarto de instalaciones y zona de plancha. Incorporan ventanas de PVC bicolor con vidrios bajo emisivos, ladrillo klinker destonificado que requiere poco mantenimiento, suelos porcelánicos, preinstalación para la carga de coche eléctrico y terraza solárium. La ubicación es excelente, cerca del Parque Nelson Mandela y rodeada de zonas verdes, con colegios y todos los servicios cercanos. La promoción está desarrollada por una constructora con más de 50 años de experiencia, garantía de calidad y confianza. Se ofrecen facilidades de pago. Las imágenes publicadas son simulaciones orientativas que pueden sufrir modificaciones por motivos técnicos, comerciales o legales. También se incluyen algunas fotografías de nuestra última promoción en Móstoles, Villa Parque Liana, con calidades similares aunque diseño diferente. Solicite más información, planos y memoria de calidades sin compromiso.",False,newdevelopment,True,,False,2547.0,True,False,False,False,[],False,False,629000.0,€,True,True,chalet,"Sur, Móstoles","Casa independiente en Calle Tauro, 120",independantHouse
107085984,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/55/fe/1302547141.webp,1074,41,,1680000.0,chalet,sale,493.0,,6,5,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.616559,-3.6121744,False,https://www.idealista.com/inmueble/107085984/,"Amena Homes vende esta espectacular vivienda con muchísimo encanto, construida en 2004, en muy buen estado y una ubicación excelente, en una zona muy tranquila de la exclusiva urbanización de Ciudalcampo, en fondo de saco y con preciosas vistas.  La casa orientada al sur magnético y diseñada por el prestigioso arquitecto Fernando Padilla, cuenta con todos sus espacios muy amplios, bien dimensionados y una distribución perfecta para una vida familiar.  Se distribuye: 5 Dormitorios + 1 Despacho.  PLANTA PRINCIPAL: Hall de entrada, aseo de cortesía, cocina, gran salón comedor con diferentes ambientes y chimenea, se comunica a través de un gran ventanal al maravilloso porche totalmente acristalado.  Despacho doble.  PLANTA PRIMERA: Encontramos la zona de noche con un gran dormitorio principal con vestidor y baño en suite y preciosas vistas. Dos dormitorios más con armarios empotrados y otro baño completo que da servicio a estas dos habitaciones.  PLANTA BAJA: Gran cuarto de juegos o segundo salón, aseo de invitados, dormitorio de servicio con baño en suite, garaje amplio para cuatro coches, cuarto de instalaciones y cuarto de almacenaje.  INSTALACIONES Y CALIDADES  Carpintería es de PVC con rotura de puente térmico y todas las ventanas oscilobatientes con mosquitera.  Suelos de mármol travertino.  Sistema de calefacción de suelo radiante por agua ESAK con caldera de gasoil, aire acondicionado frío/calor por conducción y tres chimeneas, una en el salón, otra en el despacho y en el dormitorio principal estufa de pelets.  Es destacable el precioso jardín que tiene la vivienda totalmente consolidado y diseñado al más mínimo detalle con iluminación y riego automático, tiene una zona de huerto, así como una barbacoa sudafricana. La piscina cubierta para poder disfrutarla tanto en verano como en invierno ya que cuenta con cubierta móvil e iluminada, con clorador salino.   La vivienda está ubicada dentro de una urbanización, situada en el kilometro 28 de la N-I, dispone de seguridad privada las 24h del día, como servicios comunes dentro de la urbanización cabe destacar:  El club social del RACE, con un campo de golf de 18 hoyos, hípica, piscina, tenis, padel, futbol, gimnasio etc... Además de dos edificios sociales uno de adultos y uno de niños, con zona de ocio, piscina de bolas y unos grandes jardines con columpios y mesas de picnic ideales para celebrar fiestas infantiles.  Colegio privado bilingüe SEK, en la urbanización de enfrente (Santo Domingo) hay un colegio público bilingüe con primaria y secundaria y a 5 min por la vía de servicio en dirección Madrid se encuentra también el Trinity College colegio concertado bilingüe.  La urbanización tiene una línea de autobús que van a Plaza de Castilla y hacen paradas intermedias en el metro de San Sebastián de los Reyes, junto al Hospital Publico Infanta Sofía.  Ciudalcampo dispone además de una línea de minibuses internos que recorren toda la urbanización.  A 10 min, encontramos el Hospital público de la Seguridad Social Infanta Sofía, construido recientemente y con todas las especialidades.",False,good,False,,,3408.0,True,False,True,False,[],False,False,1680000.0,€,True,True,chalet,Ciudalcampo,Casa independiente,independantHouse
109151578,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/54/81/1361789169.webp,Tipo A,37,,789000.0,chalet,sale,419.0,,5,4,"calle Solano, 16",Madrid,Miraflores de la Sierra,,es,,40.7632585,-3.7438849,True,https://www.idealista.com/obra-nueva/109151578/,"PINAREJOS HILLS – VIVIENDA TIPOLOGÍA A En la tranquilidad de la sierra norte de Madrid, nace una propuesta única: una vivienda pensada para quienes buscan desconectar del ruido, sin renunciar a las comodidades y el diseño. Esta exclusiva vivienda pareada, de líneas modernas y esencia cálida, es un verdadero refugio familiar en plena naturaleza. Desde el momento en que accedes, el espacio te envuelve. El corazón de la casa es su salón-comedor de más de 47 m², inundado de luz natural y conectado con la cocina abierta con isla central, ideal para compartir desayunos en familia o cenas con amigos. Todo el ambiente se abre a un gran jardín privado de más de 330 m², con piscina individual y un jacuzzi exterior donde terminar cada día bajo las estrellas. La vivienda, de 296 m² construidos, se distribuye en tres plantas: en la baja, además del salón y la cocina, un dormitorio versátil que puede hacer de despacho o habitación de invitados. En la planta alta, cuatro dormitorios, uno de ellos en suite con vestidor. Y en el bajo cubierta, un espacio extra que se adapta a tus necesidades: trastero, zona de juegos o incluso un pequeño estudio. Todo ello con acabados de alta eficiencia energética, suelo radiante por aerotermia, ventilación mecánica, fachada ventilada y un garaje privado integrado. Distribución resumida: •4 dormitorios + despacho •4 baños completos •Salón-comedor de 47 m² con cocina integrada •Trastero bajo cubierta •Jardín privado de 336 m² •Piscina y jacuzzi exterior •Garaje propio ¿Y la ubicación? Imbatible. La promoción se encuentra en la urbanización “Los Pinarejos”, dentro del término de Miraflores de la Sierra, a tan solo 28 minutos de Madrid, 2 minutos de Soto del Real y 12 minutos de Colmenar Viejo. Tienes parada de autobús en la puerta, con servicio directo a Plaza Castilla (32 min), Colmenar, Soto, Manzanares… Y a tu alrededor, todo lo necesario para el día a día: urgencias, colegios (concertado Del Pilar y público Chozas de la Sierra), supermercados (DIA, Alcampo, Lidl, Aldi, Mercadona), restaurantes, polideportivos y el centro comercial El Ventanal, con tiendas como Mango, H&M, Springfield, Cortefiel, Leroy Merlin, y opciones de ocio como McDonald’s, KFC, Foster’s o Vips. Próximamente, la estación Soto-Sur del Cercanías (2026) sumará aún más valor y conexión.   Extras disponibles bajo consulta (consultar valores): •Inodoros inteligentes •Sistema domótico integral •Acabados Porcelanosa de alta gama (baños, pavimentos, cocina) •Electrodomésticos Premium El valor exhibido no incluye IVA.",True,newdevelopment,True,,False,1883.0,True,False,False,False,[],False,False,789000.0,€,True,True,chalet,Miraflores de la Sierra,"Chalet pareado en calle Solano, 16",semidetachedHouse
108309507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/2a/77/1241938347.webp,PR-C-760@TipoA1º,30,1,376000.0,flat,sale,109.0,True,3,2,"José María Lozano Sáinz, 11",Madrid,Madrid,Villaverde,es,Los Ángeles,40.346688,-3.6947533,True,https://www.idealista.com/obra-nueva/108309507/,"1 plaza de garaje Forma de pago flexible atendiendo a tus necesidades Entrega de llaves: Entre febrero y abril 2027. Cielo de Villaverde cuenta con apartamentos y viviendas de 2 y 3 dormitorios, con terrazas y suelo radiante, y se caracteriza por contar con salas temáticas y más de 6.000m2 de zonas comunes exteriores, para disfrutar de una experiencia de relax, ocio y deporte dentro de un ambiente de seguridad y tranquilidad. También áticos a la venta.  Piscina, pista polideportiva, pádel, gimnasio, zonas de juegos infantiles, salas comunitarias y amplias zonas verdes sin salir de la urbanización. Las viviendas cuentan con dormitorios espaciosos y luminosos, bien orientadas con modernas calidades que dan forma a hogares de ensueño, bien comunicadas con transportes urbanos y lugares de ocio. En Cielo de Villaverde se han diseñado diversas tipologías de viviendas pensando en la comodidad. Todas las viviendas cuentan con excelentes distribuciones, trasteros y garajes, a un precio excelente. El proyecto se encuentra situado cerca del Centro Médico de Especialidades, y también de dos centros educativos, uno de ellos la Escuela Infantil El Sur y el otro la Escuela de Fútbol Villaverde. Alrededor se encuentran dos centros comerciales de ocio y zonas verdes como el Parque Dehesa Boyal; además de un supermercado Mercadona y el Palacio de congresos y exposiciones La Nave, centro de referencia tecnológica y cultural. Elige tu futuro hogar en la última fase del mejor proyecto. Además, ahora tienes la oportunidad de seleccionar las calidades y personalizar tu vivienda. Muy cerca de medios de transporte y zonas de naturaleza, ocio y deporte. A 20 min en metro de la Puerta del Sol y a 10 minutos de ATOCHA en tren. Ubicado cerca de espacios verdes como la Dehesa del Boyal y de un polideportivo de referencia como es el de Raúl Gonzalez; se encuentra a escasa distancia del metro y el cercanías.",True,newdevelopment,True,True,False,3450.0,True,False,False,False,[],False,False,376000.0,€,True,True,flat,"Los Ángeles, Madrid","Piso en José María Lozano Sáinz, 11",
