propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
109061039,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/7d/2b/1363216046.webp,10722,18,5,203000.0,flat,sale,81.0,True,2,1,avenida de Las Lagunas,Madrid,Parla,Laguna Park,es,,40.2447216,-3.7737312,False,https://www.idealista.com/inmueble/109061039/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en Parla? ¡Testa Homes lo hace realidad! *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial. 80 m² distribuidos en un hall de acceso con armario empotrado, a través del cual acceder al amplio salón-comedor y la cocina, semi-equipada con electrodomésticos de máxima calidad, ambas estancias muy luminosas gracias a sus amplios ventanales; la cocina además dispone de acceso a una terraza tendedero. La vivienda dispone de 2 dormitorios, con armarios empotrados. El inmueble cuenta con baño equipado. El inmueble está muy bien ubicado en Parla, a pocos minutos del acceso a la A-42 y la R-4; la vivienda se encuentra rodeada por diversos parques y distintas opciones de restauración, colegios, institutos, hospitales etc. Además, dispone de fácil acceso a transporte público gracias a su cercanía a la estación cercanías de Parla (C4) al igual que varias líneas de autobuses a sus alrededores. En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,2506.0,False,False,False,False,[],False,False,203000.0,€,flat,"Laguna Park, Parla",Piso en avenida de Las Lagunas,True,True,,,,,,
108862257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/5d/c0/1357312755.webp,,31,1,339900.0,duplex,sale,79.0,True,1,1,calle del Bastero,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4096794,-3.7083671,False,https://www.idealista.com/inmueble/108862257/,"Inmobiliaria en La latina - Puerta de Toledo - El Rastro - Palacio - Madrid - Tecnocasa Consulting Estudio Puerta de Toledo SL Presenta en exclusiva esta singular vivienda exterior en venta, ubicada en una auténtica corrala madrileña en el corazón de la ciudad, en la zona de La Latina – Puerta de Toledo – El Rastro – Palacio, uno de los barrios más castizos, históricos y demandados de Madrid. Esta propiedad representa una magnífica oportunidad tanto para vivir como para invertir, gracias a su distribución en tres plantas, su encanto arquitectónico y su excelente ubicación. La vivienda cuenta con 79 m² construidos distribuidos en tres alturas, con una distribución funcional y acogedora que aporta privacidad a cada espacio. El inmueble se encuentra en una corrala típica del siglo XIX, bien conservada, con el encanto de los balcones interiores, galerías y ese ambiente comunitario tan característico del Madrid más auténtico. En la planta baja, al acceder a la vivienda, encontramos un baño completo recientemente reformado, con acabados modernos, revestimientos de calidad y una distribución optimizada, perfecto para entrar a vivir sin necesidad de reformas. Subiendo a la primera planta, se abre un espacio muy luminoso que combina el salón con la cocina integrada. Esta planta dispone de un balcón exterior a la calle, lo que proporciona luz natural durante buena parte del día y ventilación cruzada. Además, cuenta con un equipo de aire acondicionado con bomba de frío y calor, que garantiza confort durante todo el año. La cocina se presenta en buen estado, funcional y abierta al salón, ideal para quienes disfrutan de espacios diáfanos. En la planta superior, se encuentra el dormitorio principal abuhardillado, un espacio con gran personalidad, techos inclinados y un pequeño ventanal que aporta luz natural y vistas al cielo de Madrid. Este nivel también está equipado con un aparato de aire acondicionado frío/calor, lo que refuerza el confort climático de la vivienda en cualquier estación. La vivienda destaca por su estructura vertical, que ofrece una sensación de independencia y privacidad en cada planta, y por su ubicación en una finca tradicional de corrala, un tipo de arquitectura protegida y muy valorada en el casco antiguo de la capital. La ubicación es inmejorable: situada a escasos metros de la Puerta de Toledo, el popular mercado de El Rastro, el ambiente cultural de La Latina y cerca de espacios históricos como la Plaza Mayor, Madrid Río y el Palacio Real. La zona está perfectamente comunicada por transporte público, con las estaciones de metro Puerta de Toledo y La Latina a pocos minutos, así como múltiples líneas de autobús. Además, la zona ofrece una amplia oferta comercial, cultural y gastronómica, lo que convierte a esta propiedad en una opción ideal tanto para residencia habitual como para inversión en alquiler tradicional o turístico. En resumen, esta vivienda es una oportunidad única para adquirir un hogar con historia, encanto y personalidad en una de las zonas más deseadas del centro de Madrid, con el valor añadido de estar en una corrala histórica, reformada y bien cuidada. No lo dudes más. Contacta con Tecnocasa Consulting Estudio Puerta de Toledo S.L. y solicita tu visita. ¡Ven a conocer un rincón único del Madrid más auténtico!",True,good,False,False,4303.0,True,False,True,False,[],False,False,339900.0,€,flat,"Lavapiés-Embajadores, Madrid",Dúplex en calle del Bastero,,,duplex,,359900.0,20000.0,6.0,
109177393,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/31/ba/1366560340.webp,,41,1,500000.0,flat,sale,81.0,True,3,2,calle Pinos Alta,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4678773,-3.696679,False,https://www.idealista.com/inmueble/109177393/,"¡OPTIMACASA pone a su disposición esta fantástica oportunidad! Vendemos vivienda REFORMADA A ESTRENAR, que dispone de TERRAZA y PATIO, y tiene ORIENTACIÓN SUROESTE! La vivienda destaca por ser una primera planta alta, sin negocios que generen molestias ni ruidos en los alrededores, por tener una vista despejada a los Jardines Luis Javier Benavides, por tener terraza y patio, y por disfrutar de una gran luminosidad gracias a su orientación. La casa acaba de ser completamente reformada, incluyendo la renovación integral de todas las instalaciones de fontanería y electricidad, ventanas oscilobatientes de pvc con rotura de puente térmico, calefacción individual, aire acondicionado y mucho más.  Cuenta con tres amplios dormitorios, cada uno equipado con armarios empotrados de gran capacidad, ventana al exterior y climatización. El gran salón/comedor es perfecto para compartir momentos inolvidables y tiene acceso directo a un encantador patio donde relajarte al aire libre. Además, la cocina está totalmente equipada con electrodomésticos de última generación. Este piso se entrega tal y como se ve en las fotos, listo para ser habitado y disfrutar desde el primer día. No dejes pasar la oportunidad de vivir en un espacio único, cómodo y elegante. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,False,6173.0,False,False,False,False,[],False,False,500000.0,€,flat,"Valdeacederas, Madrid",Piso en calle Pinos Alta,,,,,,,,
95615721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/34/44/1320115298.webp,Esquina,30,,565000.0,chalet,sale,240.0,,3,3,de Miraflores de la Sierra s/n,Madrid,Miraflores de la Sierra,,es,,40.7635867,-3.7472428,True,https://www.idealista.com/obra-nueva/95615721/,"Vende directamente la propiedad. El conjunto residencial Los Pinarejos se encuentra a tan sólo 40 km. de Madrid, a 10 km. de Colmenar Viejo y a 1,5 Km del centro urbano de Soto del real, en la carretera que une Miraflores de la Sierra con Soto del Real.  Ubicada en un entorno privilegiado frente al Parque Nacional de la Sierra de Guadarrama. Dispone de conexiones inmediatas con las autovías A-1 y A-6 hasta el centro de Madrid (30 minutos a Plaza Castilla) y cuenta con parada de autobús con conexión directa a Plaza de Castilla en la misma urbanización. Se trata de una urbanización compuesta por chalets adosados, pareados e independientes, en un entorno privilegiado en plena naturaleza y con un futuro campo de golf en la propia urbanización.  Gracias a su localización, a los materiales empleados, y a un diseño perfectamente adaptado a su entorno, podemos ofrecer un programa de viviendas amplio y completo, que le permita encontrar la solución más adecuada a su estilo de vida, adaptándose tanto a su vida cotidiana como a su tiempo de ocio. Las viviendas han sido proyectadas para aprovechar al máximo los espacios y convertirlos en acogedores hogares, preparados para disfrutar de todas las estaciones y admitir distintos ambientes. Un sitio para apostar y soñar con el mejor futuro. Características básicas •Chalets pareados de 4 habitaciones en parcelas que van de los 410m2 a los 500m2 •Caseta de ventas a pie de obra •Certificación energética: no indicado Construcción •Nueva construcción.  •Entrega en aproximadamente 24 meses desde el inicio de las obras. Zonas comunes •Zonas verdes •Piscina Observaciones forma de pago: libre de cargas posibilidad de realizar terminación personalizada adaptada al gusto de cada cliente. chalets disponibles en venta Ubicación •Avenida Miraflores de la Sierra s/n •Miraflores de la Sierra •Zona norte, Madrid Cómo llegar •Desde Madrid tomar Carretera M607, desviarse a M609 Ctra. Miraflores y enlazar con la M608 Ctra. de Soto del Real a Guadalix de la Sierra. A 2km de Soto del Real y menos de 30 minutos de Madrid Centro. visita virtual 360º:.",True,newdevelopment,True,,2354.0,False,False,False,False,[],False,False,565000.0,€,chalet,Miraflores de la Sierra,Chalet pareado en de Miraflores de la Sierra s/n,True,True,semidetachedHouse,,,,,False
86519714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/83/ef/1364849797.webp,0015-05052,46,3,550000.0,penthouse,sale,73.0,True,1,2,Cervantes,Madrid,Las Rozas de Madrid,Rozas Centro,es,Zona Auditorio,40.4936085,-3.8808865,False,https://www.idealista.com/inmueble/86519714/,"EXCLUSIVO ÁTICO CON TERRAZA DE 85 m² – UN ESTILO DE VIDA ÚNICO EN LAS ROZAS  Muy pocos inmuebles como este salen al mercado… y cuando lo hacen, ¡vuelan! . Si siempre has soñado con vivir en un ático con una terraza privada espectacular, aquí tienes la oportunidad de tu vida: 85 m² al aire libre para desayunar al sol, teletrabajar en un ambiente tranquilo, hacer deporte, organizar cenas con amigos o simplemente relajarte en tu zona chill out mientras disfrutas de unas despejadas vistas. Este ático no es sólo una vivienda: Es un estilo de vida exclusivo que no encontrarás en otro inmueble de la zona.  Ubicado en una de las urbanizaciones más completas y cuidadas de Las Rozas, combina la comodidad de una casa funcional con la libertad de un gran espacio exterior. Lo que lo hace irrepetible: 73 m² construidos (Catastro) + 85 m² de terraza privada con infinitas posibilidades: Comedor exterior, solárium, zona de trabajo, chill out… Salón luminoso con dos grandes ventanales y acceso directo a la terraza. 1 dormitorio con baño en suite y salida a la terraza. 1 aseo de cortesía. Cocina abierta y funcional. Trastero de 5 m² Plaza de garaje para coche grande (opcional, no incluida en el precio). Equipamiento completo: Puerta blindada, armarios empotrados, parquet, A/A, calefacción individual de gas natural, alarma y ascensor.   Una urbanización que lo tiene todo: Vigilancia 24 h, gimnasio, dos piscinas, pistas de pádel, sauna, zona infantil y club social. Perfecta para quienes valoran seguridad, confort y ocio sin salir de casa.   Ubicación inmejorable: Entre el Auditorio Municipal Joaquín Rodrigo y el CC Burgo Centro, y rodeado de todos los servicios: Colegios, gastronomía y zonas comerciales (Európolis, Las Rozas Village, The Style Outlets…).  Y con una excelente comunicación por A-6 y M-50, autobuses directos a Moncloa y Cercanías Renfe.   No dejes pasar esta oportunidad. Este exclusivo ático está esperando a su próximo propietario… ¿Serás tú? Llámame y ven a descubrirlo. ¡Te enamorarás desde el primer momento!",True,good,False,True,7534.0,True,False,False,False,[],False,False,550000.0,€,flat,"Zona Auditorio, Las Rozas de Madrid",Ático en Cervantes,True,False,penthouse,30000.0,,,,
103610611,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/94/7d/1194843978.webp,2701,26,5,699000.0,flat,sale,65.0,False,2,2,calle del Conde de Peñalver,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4290008,-3.6741593,False,https://www.idealista.com/inmueble/103610611/,"Magnífica vivienda en Salamanca-Goya. 5ª Planta. Muy luminoso. 2 Dormitorios y 2 Baños. Dormitorio Principal en Suite. Reforma de diseño a estrenar con materiales de primeras marcas. Amueblado. Finca Clásica y Buen Portal. Muy bien comunicada. Junto a los principales comercios de la zona. Ref-2701.  Piso en venta en la exclusiva zona de Salamanca-Goya. Este luminoso inmueble se encuentra en la quinta planta de una finca clásica, con portal sin barreras arquitectónicas. Con una excelente comunicación y comercios cercanos, esta propiedad es perfecta para aquellos que buscan comodidad y estilo de vida urbano. El piso cuenta con 2 Dormitorios y 2 Baños, con el dormitorio principal en suite. El piso ha sido completamente reformado con un diseño a estrenar. Los materiales utilizados son de primeras marcas, garantizando la calidad y durabilidad de los acabados. Además, el piso se vende amueblado, lo que permite una rápida y cómoda mudanza. Su ubicación privilegiada en Salamanca-Goya, una de las zonas más prestigiosas de la ciudad, hace de este inmueble una oportunidad única para aquellos que desean vivir en un entorno exclusivo y con todas las comodidades a su alcance. No pierdas la oportunidad de adquirir este piso en venta en Salamanca-Goya. ¡Contáctanos ahora para más información! ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid”.",False,good,False,True,10754.0,True,False,False,False,[],False,False,699000.0,€,flat,"Goya, Madrid",Piso en calle del Conde de Peñalver,,,,,,,,
101354054,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/8e/d6/1252552500.webp,101354054,35,,400000.0,chalet,sale,230.0,,3,2,calle Oriente,Madrid,Brunete,,es,,40.4056792,-4.0002936,False,https://www.idealista.com/inmueble/101354054/,"BREM GLOBAL INMOBILIARIA presenta FINCA RÚSTICA DE GRANDES DIMENSIONES CON TODAS LAS COMODIDADES en Brunete pueblo a 28 km de Madrid. La vivienda en dos plantas, con la posibilidad de hacer vida en una de ellas, cuenta con 230 m2 construidos sobre una parcela de 5150 m2, Se trata de un vergel, se construyó en 1985 sobre un suelo rústico, de los que 3120 m2 corresponden a viña de secano, 2030 a huerta y regadío y 810 m2 de residencial. A la vivienda principal se accede por el recibidor que distribuye en planta baja salón comedor con chimenea de obra, aire acondicionado frio calor, con vistas a la parcela, con ventanas de gran formato, aluminio en bronce, mosquiteras y rejas, doble puerta de entrada con cristaleras y aire acondicionado, la cocina con muebles altos y bajos y equipada, dos habitaciones dobles y un baño con bañera, la planta bajo cubierta con una habitación doble, un baño con bañera y una sala de estar. Hay otra zona de bajo cubierta que se accede por una escalera de caracol habilitada como desván.  En un lateral encontramos el garaje amplio, para dos coches grandes, pequeño taller y la instalación de la caldera y el deposito de gasoil.  En el otro lateral un comedor amplio de invierno, con cocina y un aseo, cuarto de lavado y barbacoa. A la salida de la parcela hay otra estancia como comedor exterior, habilitado para bastantes comensales.  Además de que la finca cuenta con vallado en todo el perímetro, hay cerrado otro en el interior de la parcela, donde se ubica la casa y la piscina con solárium además y una zona para pérgola muy agradable. La parcela con 72 m de fachada y 103 de fondo, con una leve inclinación, iluminada con zona ajardinada, huerto, viñedos, gran variedad de árboles frutales, manzanos, perales cerezos, olivos, dos pozos de agua abundante para el abastecimiento hidráulico de toda la finca. Gallinero, perrera, leñera, y un cuarto de aperos. También hay una construcción adicional en la se encuentran todos los accesorios para la elaboración del vino. ¿Qué más se puede pedir? Lugar para disfrutar de la tranquilidad, sin contaminación lumínica y necesaria para desconectar de la vida de la ciudad a escasos veinte minutos del centro. Fácil acceso. La casa está perfectamente documentada y construida. Si deseas disfrutar de la gran oportunidad que ofrece una vida autosuficiente o simplemente quieres un sitio donde descansar, no lo dudes…. ¡ VEN A VISITARNOS!",True,good,False,,1739.0,True,False,True,False,[],False,False,400000.0,€,chalet,Brunete,Casa independiente en calle Oriente,True,True,independantHouse,,,,,
108769781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/5a/b7/1354605129.webp,NAVALESTRELLA,38,,385000.0,chalet,sale,224.0,,5,4,calle de la Estrella,Madrid,Navalcarnero,Centro,es,,40.2844741,-4.0081247,False,https://www.idealista.com/inmueble/108769781/,"Inmorenta pone a la venta este magnífico adosado de cuatro plantas ubicado en una tranquila zona residencial de Navalcarnero, ideal para familias que buscan amplitud, luz natural y espacios versátiles para disfrutar tanto en el interior como al aire libre. La vivienda cuenta con un cuidado patio privado de unos 31 m², un espacio perfecto para celebraciones, comidas al aire libre o momentos de relax. Desde el interior se accede directamente a este espacio a través de un amplio salón, que gracias a su distribución y conexión con el exterior, se convierte en el verdadero corazón de la casa. En esta misma planta baja encontramos también un aseo de cortesía y una cocina independiente, totalmente amueblada y equipada, a excepción del lavavajillas, lavadora, secadora y microondas. En la primera planta se sitúa la zona de descanso. Un baño completo con plato de ducha da servicio a una de las habitaciones, que cuenta con armarios empotrados y un encantador balcón exterior que aporta luz natural durante todo el día. La habitación principal, también en esta planta, dispone de su propio baño en suite con plato de ducha y armarios empotrados, ofreciendo privacidad y confort. La última planta alberga una gran buhardilla que ha sido inteligentemente dividida en dos amplias habitaciones adicionales, además de un baño completo con plato de ducha. Este espacio es ideal como zona de trabajo, dormitorios adicionales, sala de juegos o cualquier otro uso que se desee dar. Por último, en el sótano, la vivienda cuenta con una habitación extra y una despensa, además de acceso directo al garaje comunitario, donde se incluyen dos plazas de aparcamiento y un trastero privado, ideal para almacenar enseres de temporada o bicicletas. Esta propiedad es una excelente opción para quienes buscan un hogar espacioso, bien distribuido y listo para entrar a vivir, en una zona bien comunicada y con todos los servicios cercanos. ¿Te imaginas viviendo aquí? Contacta con Inmorenta y ven a conocerla.",True,good,False,,1719.0,True,False,True,False,[],False,False,385000.0,€,chalet,"Centro, Navalcarnero",Chalet adosado en calle de la Estrella,True,True,terracedHouse,,,,,
102630485,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/62/0f/1161909394.webp,PIS.327,18,5,1200000.0,flat,sale,103.0,False,2,2,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4221922,-3.683925,False,https://www.idealista.com/inmueble/102630485/,"Fortuny Real Estate presenta en venta estupenda propiedad en Recoletos, la mejor zona del Barrio Salamanca, a escasos metros del Retiro. Se trata de una vivienda de techos altos, mucha luz natural, de 103m2 de superficie, ubicada en la 5ta planta exterior de una finca representativa de la zona. Esta distribuida por un hall de entrada, amplio salón - comedor, cocina americana totalmente amueblada y equipada con todo tipo de electrodomésticos. La zona de descanso dispone de dos dormitorios dobles, uno de ellos con baño en suite y armarios empotrados. Las calidades y acabados de todas las estancias son de lujo, dispone de domótica, calefacción por suelo radiante y aire acondicionado por conductos. El edificio es clásico, recientemente rehabilitado, se ha conservado la fachada clásica. Cuenta con portero físico. acceso para personas con movilidad reducida y posibilidad de garaje robotizado en la misma finca. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",False,good,False,True,11650.0,False,False,False,False,[],False,False,1200000.0,€,flat,"Recoletos, Madrid",Piso,True,False,,30000.0,,,,
109151018,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/bf/47/1365793987.webp,1397,25,1,259900.0,flat,sale,82.0,True,3,1,avenida de Peña Prieta,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4020758,-3.6659052,False,https://www.idealista.com/inmueble/109151018/,"Inmobiliaria Vivahogar Madrid, ofrece piso en Puente de Vallecas La vivienda se reformo hace 5 años y ademas SE ENTREGA RECIEN PINTADA CON PAREDES LISAS EN COLOR BLANCO. El piso esta ubicado en una 1º planta exterior de 3 dormitorios amplios y con luz natural durante todo el día, ventilación cruzada al tener dos orientaciones El baño SE ACABA DE REFORMAR Y ESTA A ESTRENAR EN SU TOTALIDAD, tiene plato de ducha con mampara y espejo con luz led La cocina esta completamente equipada y amueblada, con una zona de office y lavandero/tendero. Paredes lisas de color blanco y suelos de tarima, ventanas de muy buena calidad, así como las puertas y acabados generales (TODO ESTO SE REFORMO HACE CINCO AÑOS) El inmueble cuenta con mucha luz natural y ventilación cruzada y aire acondicionado FRIO-CALOR en una de las habitaciones. La finca es del año 1967, dos vecinos por planta y tres alturas. La Inspección Técnica del Edificio (ITE) es favorable Gastos de comunidad 49 La vivienda se encuentra en una zona muy bien comunicada a escasos metros de Puente de Vallecas, con acceso inmediato a transporte público(dos líneas de autobuses de la EMT en la misma puerta) y todo tipo de servicios así como una gran oferta comercial, de ocio y gastronómica(la Avda de la Albufera esta a pocos minutos caminando) Fácil acceso a la M30 y A3, varias líneas de autobuses y de Metro.",False,good,False,False,3170.0,True,False,False,False,[],False,False,259900.0,€,flat,"Numancia, Madrid",Piso en avenida de Peña Prieta,,,,,,,,
108951809,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/fd/70/1359888361.webp,,24,8,218500.0,flat,sale,94.0,True,3,1,calle de Suiza s/n,Madrid,Fuenlabrada,Centro,es,,40.2834099,-3.8029417,True,https://www.idealista.com/inmueble/108951809/,"INMUEBLE ALQUILADO - SIN POSIBILIDAD DE VISITA Inmueble alquilado. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa Piso en Fuenlabrada, Madrid, idóneo para familias. La vivienda dispone de una superficie de 94 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Localizado en el corazón de Fuenlabrada, en sus alrededores encontramos la escuela IES Salvador Allende, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos, varias paradas de autobús, la estación de metro Parque Europa y la estación de tren Estación de tren Fuenlabrada. Cuenta con fácil acceso a M-506. Este inmueble es una Vivienda de Protección Oficial. El comprador o inquilino ha de destinar la vivienda de VPO a residencia habitual y permanente, cumpliendo los requisitos que se establezcan para este tipo de viviendas. Soluciones a su medida.",False,good,False,True,2324.0,True,False,False,False,[],False,False,218500.0,€,flat,"Centro, Fuenlabrada",Piso en calle de Suiza s/n,,,,,,,,
102285478,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/16/2a/1252551793.webp,102285478,35,,409000.0,chalet,sale,222.0,,7,3,camino de Manjiron,Madrid,Lozoyuela-Navas-Sieteiglesias,,es,,40.9149452,-3.5819377,False,https://www.idealista.com/inmueble/102285478/,"BREM GLOBAL INMOBILIARIA presenta CHALET INDEPENDIENTE en Sieteiglesias, pedanía de Lozoyuela. A 65 km de Madrid y a dos minutos de la N 1, con 222 m2 construido, sobre una parcela de 2780 m2 y rodeada de un magnífico entorno natural. La vivienda está en una sola planta de 138 m2. A la entrada con un porche acristalado muy agradable de 14 m2, accedemos a un recibidor y distribuidor, dejando a la izquierda el salón comedor de buen tamaño con chimenea con cassette y grandes ventanas y doble puerta con cristalera de corredera, un pasillo corredor que hace de eje de la distribución de la casa, estando de frente la cocina amueblada a ambos lados con muebles altos y bajos, otra vez a la izquierda una habitación doble y un baño con ducha, a continuación en el otro lado tres habitaciones dobles, dos con armarios empotrados y un baño con ducha, un leve descenso con pocos peldaños, un cuarto de lavado y plancha con armario de pared, otras tres habitaciones dobles una con armario empotrado. El bajo rasante, ocupado con un cuarto de juegos y una estancia utilizada como cuarto de aperos y taller de gran tamaño. La casa construida a mediados de los ochenta, con zócalo perimetral de piedra. otra construcción alberga la depuradora de la piscina y cuarto de aperos.  La parcela totalmente vallada, plana, con acceso peatonal y de vehículos, con 40 m de ancho y 88 de fondo, zona de barbacoa, piscina con solárium de 30 m2, iluminada, cenador, con zonas ajardinadas y solada con cemento impreso, riego automático, podemos encontrar pinos flanqueando el camino de entrada a la casa, chopos, prunos, algún ciruelo etc. Además de los columpios, algún elemento ornamental, como una fuente. Alguna afloración de rocas graníticas características de esta zona de la sierra hay un pozo, y además dispone de agua del Canal, pero no de alcantarillado que se suple con una fosa séptica. También el depósito de gas propano GLP, que abastece la caldera mixta de la vivienda. Sieteiglesias, tanto como para primera vivienda como para disfrutar solo los fines de semana, es ideal por su logística, cercanía y accesibilidad para desplazarnos en cualquier momento, incluido el transporte público con bastante asiduidad durante todo el día. Además de la tradición histórica y hasta milenaria de sus ancestros con la que cuenta esta pequeña población. Con nuestros veinte años de trabajo y experiencia, nos hemos dado cuenta que mucha gente que ha adquirido aquí una vivienda, finalmente la han establecido como definitiva. Si deseas aprovechar un maravilloso entorno natural a menos de una hora de Madrid, no lo dudes….¡ LLÁMANOS!",True,good,False,,1842.0,True,False,True,False,[],False,False,409000.0,€,chalet,Lozoyuela-Navas-Sieteiglesias,Casa independiente en camino de Manjiron,,,independantHouse,,,,,
108924049,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/89/71/1362525135.webp,,31,4,945000.0,flat,sale,147.0,True,4,3,carretera de Húmera,Madrid,Madrid,Moncloa,es,Aravaca,40.4504728,-3.7835163,False,https://www.idealista.com/inmueble/108924049/,"Excelente vivienda ubicada, a solo 5 minutos a pie de la estación de Aravaca. Disfrute de un entorno tranquilo con todos los servicios necesarios para el día a día: colegios, supermercados, centros de salud y zonas verdes. El piso destaca por sus amplios espacios, gran luminosidad y comodidad, perfecto para familias que valoran la calidad de vida y las buenas comunicaciones con el centro de Madrid. El edificio cuenta con ascensor, portero físico y automático. Incluye 2 plazas de garaje y 1 trastero. La urbanización privada dispone de completas zonas comunes: piscina, pista de tenis, amplias zonas ajardinadas y áreas recreativas para el disfrute de toda la familia. Excelente Comunicaciones:  -7 minutos a pie de la estación de tren, lo que permite un acceso rápido y cómodo a otras zonas.  -En solo 10 minutos en tren se llega a la estación de Príncipe Pío, uno de los principales nodos de transporte de Madrid.  -Parada de autobús cercana con conexión directa a Moncloa, -Tan solo a 10 minutos en coche, de Moncloa, lo que facilita el desplazamiento tanto en transporte público como privado. Superficies según Dirección General del Catastro: La superficie construida 248 m², distribuidos en 147 m² privativos de vivienda y 101 m² correspondientes a elementos comunes. Distribución:  •4 dormitorios •2 baños completos y 1 aseo •Salón-comedor con acceso a terraza •Cocina independiente con zona de tendedero •2 terrazas Calidades y equipamientos: •Suelos de gres porcelánico en cocina, baños, aseo y tendedero; y suelos de parquet en salón y dormitorios •Pintura lisa en todas las estancias. Aire acondicionado frío/calor •Calefacción individual por caldera de gas natural •No existen barreras arquitectónicas Estamos a su disposición para enseñarle la vivienda. Rogamos contacten por mail. NO COBRAMOS AL COMPRADOR.",False,renew,False,True,6429.0,True,False,False,False,[],False,False,945000.0,€,flat,"Aravaca, Madrid",Piso en carretera de Húmera,True,True,,,,,,
