propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,neighborhood,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107758753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/e6/91/1322909883.webp,C6-05290-0001,10,236700.0,flat,sale,67.0,2,1,calle Rafael Finat,Madrid,Madrid,es,40.3812249,-3.769316,False,https://www.idealista.com/inmueble/107758753/,"INMUEBLE CON POSIBILIDAD DE FINANCIACIÓN AL 100%. Piso soleado de segunda mano en venta de 67 m² situado en Madrid en barrio de Aluche-Las Águilas en amplia avenida, zona consolidada y con todos los servicios. Cuenta con una superficie de 67 m² distribuidos en salón-comedor, cocina, 2 dormitorios y 1 baño. Se encuentra próximo de centros de enseñanza, centros sanitarios, farmacias, alojamientos, bibliotecas, parques, el Centro Deportivo Municipal Aluche, la pista de atletismo, el Campo de Fútbol Aluche y el Centro Comercial Plaza Aluche. Tiene buen acceso rodado por carretera y se encuentra a 300 metros de la estación de trenes Maestra Justa Freire-Polideportivo Aluche, además dispone de varias paradas de autobús correspondientes a las líneas 17, 138, 139, 483 y 487. Llámenos y venga a verlo, es una gran oportunidad. EN PROCESO DE PUJAS AL ALZA.",False,renew,False,3533.0,False,False,False,False,[],False,False,236700.0,€,,,flat,,"Águilas, Madrid",Piso en calle Rafael Finat,Destacado,2,True,Latina,Águilas,True,,,,
108550986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/bf/ee/1348212085.webp,,45,885000.0,chalet,sale,245.0,4,3,avenida Roque Nublo,Madrid,Pozuelo de Alarcón,es,40.4201319,-3.7935605,False,https://www.idealista.com/inmueble/108550986/,"¡Descubre este encantador chalet adosado en venta que combina comodidad y potencial! Con un jardín de 50 m² en la entrada, este hogar ofrece un cálido recibimiento. La planta de entrada cuenta con un hall acogedor, un práctico aseo de cortesía y una amplia cocina office equipada con tendedero y zona de lavado. El salón comedor, adornado con una chimenea, es el lugar perfecto para disfrutar de momentos en familia. En la primera planta, encontrarás tres dormitorios, incluyendo un dormitorio principal en suite, ideal para tu privacidad. Los otros dos dormitorios comparten un baño completo, y uno de ellos tiene acceso a un pequeño balcón que aporta luz natural y vistas al exterior. La buhardilla luminosa y diáfana ofrece múltiples posibilidades: desde un espacio de trabajo hasta un área de juegos. La planta sótano es una gran ventaja, ya que incluye un garaje, un dormitorio adicional y una bodega para tus vinos favoritos. Con 245 m² construidos y una distribución pensada para el confort, este chalet es una excelente opción para quienes buscan un hogar con posibilidades de actualización. Además, la calefacción por bomba de frío/calor y su buena calificación energética (Clase C) garantizan eficiencia y confort. ¡No te pierdas la oportunidad de visitarlo y convertirlo en tu nuevo hogar! En una urbanización con piscina, tenis y salón social.",True,renew,False,3612.0,False,False,False,False,[],False,False,885000.0,€,True,True,chalet,terracedHouse,"Somosaguas, Pozuelo de Alarcón",Chalet adosado en avenida Roque Nublo,Destacado,,,Somosaguas,Somosaguas,,,,,
109153160,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/aa/8f/1365857783.webp,RP3112025141230,25,149000.0,chalet,sale,108.0,4,2,avenida de La Coruña,Madrid,Cadalso de los Vidrios,es,40.3126008,-4.461905,False,https://www.idealista.com/inmueble/109153160/,"REDPISO MADRID SUROESTE le ofrece exclusivo chalet pareado en URBANIZACIÓN con piscina y zonas verdes ubicado en el término municipal de Cadalso de los Vidrios. Superficie construida de 108m² y patio de 35m². El chalet está distribuido en tres plantas: La planta principal se compone de salón-comedor con chimenea, cocina abierta y un baño completo. En la primera planta se encuentra la zona de descanso, con tres dormitorios y un baño. Y en la segunda planta, espléndido espacio diáfano abuhardillado que contempla múltiples posibilidades de uso con capacidad para otro dormitorio. Dispone de aire acondicionado con bomba de calor en el salón y dormitorio principal. Incluye plaza de garaje en el exterior. Ideal para familias que buscan comodidad y funcionalidad. En su entorno podrá disfrutar de piscina, pistas deportivas, parque infantil.. . Excelente ubicación, en zona tranquila y céntrica rodeada de todos los servicios a su alcance. Y donde podrá disfrutar de agradables paseos y del espléndido ambiente de la localidad. Además, el incomparable entorno natural le permitirá divertirse practicando todo tipo de deportes. Extraordinaria ocasión para entrar a vivir en uno de los mejores municipios de la Sierra Oeste de Madrid. La localidad de Cadalso de los Vidrios se encuentra a unos 80km. de Madrid. En un entorno natural con un paisaje de abundante vegetación arbórea completa de pinos y encinas. y con varios bienes de interés cultural. No muy lejos se encuentra el Embalse de San Juan y el Valle de Iruelas, a orillas del Embalse de Burguillo. A Cadalso de los Vidrios se llega por carretera: N-V hasta enlazar con la M-507. Vía secundaria: N-V, salida San José de Valderas, para coger la C-501 hasta enlazar con una de las siguientes: la M-541 a la altura de Pelayos de la Presa, la N-403 a la altura de San Martín de Valdeiglesias hasta enlazar con la M-542 o directamente por la M-542 pasado San Martín de Valdeiglesias. Por transporte público: Autobús lineas 545 y 546 desde la Estación de autobuses de Príncipe Pio de Madrid. ¡No dude en contactar con nosotros para ampliar la información o concertar una visita para conocer la vivienda!.",False,good,False,1380.0,False,False,False,False,[],False,False,149000.0,€,True,True,chalet,semidetachedHouse,Cadalso de los Vidrios,Chalet pareado en avenida de La Coruña,Destacado,,,,,,,,,
108521287,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/8b/b9/1347380047.webp,RP1242025138932,29,810000.0,flat,sale,140.0,3,2,calle de Ramón de Aguinaga,Madrid,Madrid,es,40.4255413,-3.6642875,False,https://www.idealista.com/inmueble/108521287/,"Redpiso Fuente del Berro le ofrece: Estupendo piso exterior con orientación suroeste. Excelente ubicación en la calle Ramon de Aguinaga. Piso de Obra del año 2003 en Urbanización privada con zona jardineada, portero físico, circuito de seguridad cerrado y video portero. El piso está distribuido en 140 metros cuadrados con amplio salón, cocina independiente, tres dormitorios, dos baños, uno en suite y armarios empotrados. Con suelos de parquet, ventanas climalit, aire acondicionado por conducto y calefacción individual. OPCIONAL: LA FINCA CUENTA CON UNA PLAZA DE GARAJE EN LA MISMA URBANIZACIÓN POR UN PRECIO ADICIONAL. El inmueble se encuentra ubicado en una zona que cuenta con todos los servicios necesarios para nuestra comodidad diaria, gran variedad de colegios, zonas verdes (Parque de la Quinta de Fuente del Berro), parques, ocio, restauración y todo tipo de comercio especializado. Próximo a metro y varias líneas de autobús, fácil acceso a M-30 En Redpiso disponemos de Financiera propia Dcredit, con asesoramientos gratuitos. Consúltenos sin compromiso.",True,good,False,5786.0,False,False,True,False,[],False,False,810000.0,€,,,flat,,"Fuente del Berro, Madrid",Piso en calle de Ramón de Aguinaga,Destacado,2,True,Barrio de Salamanca,Fuente del Berro,True,,,,
108762614,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/bb/18/1354906208.webp,,23,215000.0,flat,sale,54.0,2,1,CL FRANCISCA ARMADA,Madrid,Madrid,es,40.402025,-3.7422212,False,https://www.idealista.com/inmueble/108762614/,"**Piso en Venta en Lucero** Descubre este encantador piso de 2 dormitorios, ubicado en el barrio de Lucero de Madrid. Con una superficie de 54 m², esta vivienda ofrece una doble orientación norte-sur que garantiza luminosidad durante todo el día. El salón independiente, amplio y acogedor, ideal para adaptarse a tus necesidades. El baño tiene ventana, lo que añade un toque especial a la distribución. Disfruta de momentos al aire libre en la terraza, perfecta para relajarte después de un largo día. Además, el piso ha sido actualizado con electricidad y fontanería en óptimas condiciones, incluyendo la caldera y el calentador, asegurando un hogar eficiente y cómodo. Ubicado a solo 6 minutos a pie del metro de Lucero y la estación de Cercanías de Laguna, este piso ofrece excelente conexión con el resto de la ciudad. En los alrededores, encontrarás una variedad de servicios como tiendas, supermercados, colegios y centros de salud. También disfrutarás de la tranquilidad del Parque de la Cuña Verde y la cercanía a Madrid Río. No pierdas la oportunidad de vivir en este luminoso y acogedor hogar que combina comodidad y ubicación. ¡Agenda tu visita hoy mismo!",True,good,False,3981.0,False,False,False,False,[],False,False,215000.0,€,,,flat,,"Los Cármenes, Madrid",Piso en CL Francisca Armada,Destacado,2,True,Latina,Los Cármenes,False,,,,
109192124,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/56/b7/1367004934.webp,RP1572025141387,11,210000.0,flat,sale,74.0,3,1,Reyes Católicos,Madrid,Alcalá de Henares,es,40.475553,-3.3768495,False,https://www.idealista.com/inmueble/109192124/,"*destacado* redpiso vende piso amplio, con todas las calidades, en alcalá de henares. Se distribuye en: hall de entrada, salón amplio, cocina amueblada, pasillo, 3 dormitorios, a/e, 1 baño con bañera, terraza incluida en el salon. Dispone de calefaccion central, buena ubicacion, en la zona: colegios, guarderías, centros de salud, farmacias, centros de mayores, bibliotecas públicas, supermercados, tiendas, restaurantes y demás comercios, con las líneas de autobús 1a-1b-5-6. A 10 minutos de la universidad y el casco histórico (andando) informese sin compromiso y reciba asesoramiento gratuito y personalizado por parte de nuestro departamento financiero dcredit. ¡solicite su cita!",True,good,False,2838.0,False,False,False,False,[],False,False,210000.0,€,,,flat,,"Reyes Católicos, Alcalá de Henares",Piso,Destacado,5,True,Reyes Católicos,,True,,,,
105718790,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/32/64/1267145043.webp,Dúplex 1,25,215000.0,duplex,sale,62.0,1,1,avenida del Juncal,Madrid,San Sebastián de los Reyes,es,40.5403891,-3.6185345,False,https://www.idealista.com/inmueble/105718790/,"Compra tu loft propio para vivir o para invertir. Tu primer loft con idea de futura inversión. Dúplex de 62 m2 en dos alturas, cocina y salón en planta baja y dormitorio y baño en planta alta. Baño completo con ducha, cocina abierta equipada y un amplio ventanal con apertura de ventana batiente. Ventilación cruzada, con ventana en dormitorio. Orientación Suroeste. El precio incluye una plaza de garaje en el mismo edificio con posibilidad de una segunda (no incluida en el precio). Segunda planta de un edificio de 15 años de antigüedad. Con un diseño singular en forma de puente de barco, acristalado y de gran luminosidad que ofrece unas vistas inmejorables, hacia La Moraleja y el aeropuerto. Se divide en 6 alturas, algunas de ellas de 2 niveles por los dúplex, separado en 2 alas con dos portales independientes con doble ascensor cada uno. En urbanización privada con portería frente al acceso, zona ajardinada, piscina, pádel, gimnasio y soportales en sombra con aparcamiento de bici. Cuenta con una segunda piscina en la azotea con espectaculares vistas y la privacidad de la altura, un lujo exclusivo. Disponemos de más loft, para entrar a vivir o para reformar. Zona con mucha demanda de vivienda en alquiler por su ubicación y características. Zona con servicios, como el polideportivo municipal José Caballero, Parque Adolfo Suarez, Parque Jardín de la Vega y otras áreas verdes donde pasear o practicar deporte. Colegios públicos y privados, centros sanitarios y a tan sólo 2 km del Hospital Infanta Sofía. Además, se encuentra el campus de la Universidad Europea y centros de oficinas de multinacionales. A 5 minutos a pie del centro comercial Plaza Norte 2, con sus cines y amplia oferta comercial, Carrefour, Ikea, Leroy Merlin, Conforama, MediaMarkt, Porcelanosa y una larga lista de comercios y restaurantes. A 5 minutos andando se encuentra Mercadona. Con acceso directo a la A1, carretera de Burgos, se llega al centro de Madrid, en tan solo 25 minutos en coche. Con accesos rápidos a la M30, M40 y M50 lo cual permite llegar cómodamente a cualquier parte de la provincia.  A 10 minutos en coche del Aeropuerto de Barajas, a través de la M11 o la M12. Acceso directo a la estación de Chamartín por la M30. Tiene una variada oferta de transporte público, estación Alcobendas-San Sebastián de los Reyes de Cercanías Renfe, línea C-4 a 20 minutos andando (1,7 km). Línea 10 de metro La Moraleja a 20 minutos andando (1,8 km). Autobuses a 2 minutos andando, línea 4 Sansebus e interurbanos 156, 171, 180 y N102 conectado con Madrid y otras poblaciones del entorno de la A1. *Sujeto a Impuesto de Transmisiones Patrimoniales.",False,good,False,3468.0,False,False,False,False,[],False,False,215000.0,€,True,True,flat,duplex,"Vega de la Moraleja, San Sebastián de los Reyes",Dúplex en avenida del Juncal,Destacado,2,True,Vega de la Moraleja,,True,,,,
108687833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/a2/4a/1352171135.webp,LCM37524,42,360000.0,flat,sale,61.0,3,1,calle de Aldea del Fresno,Madrid,Madrid,es,40.3969254,-3.6967475,False,https://www.idealista.com/inmueble/108687833/,"Presentamos esta vivienda situada en calle Aldea del Fresno, una tercera planta exterior sin ascensor, que destaca por su luminosidad y su excelente potencial de reforma. La vivienda cuenta con 61 m² construidos, distribuidos de manera práctica en tres dormitorios, un baño, salón y cocina independiente. Se trata de un inmueble a reformar, ideal para quienes buscan personalizar su hogar desde cero o para inversores que deseen rentabilizar una propiedad en una zona con alta demanda. Su distribución ofrece múltiples posibilidades de actualización para adaptarse a diferentes necesidades. Gracias a su orientación exterior, la vivienda goza de luz natural durante gran parte del día, lo que aporta calidez y una agradable sensación de amplitud en las estancias. Ubicada en una zona consolidada, rodeada de todo tipo de servicios: supermercados, comercios, centros educativos, zonas verdes y una excelente comunicación mediante transporte público, con varias líneas de autobús y estaciones de Cercanías a pocos minutos, lo que permite un fácil acceso al centro de Madrid y otros puntos de la ciudad. Una oportunidad perfecta para diseñar la vivienda a tu gusto o realizar un proyecto de inversión con buena rentabilidad. ¡No dudes en venir a visitarla y descubrir todas sus posibilidades!",False,renew,False,5902.0,False,False,False,False,[],False,False,360000.0,€,,,flat,,"Chopera, Madrid",Piso en calle de Aldea del Fresno,Destacado,3,True,Arganzuela,Chopera,False,,,,
105924486,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/98/0f/1273831970.webp,Ático con terraza ,37,245000.0,duplex,sale,70.0,1,1,avenida del Juncal,Madrid,San Sebastián de los Reyes,es,40.540528,-3.6180713,False,https://www.idealista.com/inmueble/105924486/,"Compra tu loft propio para vivir o para invertir. Tu primer loft con idea de futura inversión. Ático dúplex de 70 m2 con amplia terraza y vistas a la sierra. Distribuido en 2 plantas, con baño completo equipado con plato de ducha, cocina abierta amueblada y equipada con electrodomésticos y un amplio ventanal con apertura de ventana batiente. Orientación Oeste. El precio incluye una plaza de garaje en el mismo edificio con posibilidad de una segunda (no incluida en el precio). Sexta planta de un edificio de 15 años de antigüedad. Con un diseño singular en forma de puente de barco, acristalado y de gran luminosidad que ofrece unas vistas inmejorables, hacia La Moraleja y el aeropuerto. Se divide en 6 alturas, algunas de ellas de 2 niveles por los dúplex, separado en 2 alas con dos portales independientes con doble ascensor cada uno. En urbanización privada con portería frente al acceso, zona ajardinada, piscina, pádel, gimnasio y soportales en sombra con aparcamiento de bici. Cuenta con una segunda piscina en la azotea con espectaculares vistas y la privacidad de la altura, un lujo exclusivo. Disponemos de más lofts, para entrar a vivir o para reformar. Zona con mucha demanda de vivienda en alquiler por su ubicación y características. Zona con servicios, como el polideportivo municipal José Caballero, Parque Adolfo Suarez, Parque Jardín de la Vega y otras áreas verdes donde pasear o practicar deporte. Colegios públicos y privados, centros sanitarios y a tan sólo 2 km del Hospital Infanta Sofía. Además, se encuentra el campus de la Universidad Europea y centros de oficinas de multinacionales. A 5 minutos a pie del centro comercial Plaza Norte 2, con sus cines y amplia oferta comercial, Carrefour, Ikea, Leroy Merlin, Conforama, MediaMarkt, Porcelanosa y una larga lista de comercios y restaurantes. A 5 minutos andando se encuentra Mercadona. Con acceso directo a la A1, carretera de Burgos, se llega al centro de Madrid, en tan solo 25 minutos en coche. Con accesos rápidos a la M30, M40 y M50 lo cual permite llegar cómodamente a cualquier parte de la provincia.  A 10 minutos en coche del Aeropuerto de Barajas, a través de la M11 o la M12. Acceso directo a la estación de Chamartín por la M30. Tiene una variada oferta de transporte público, estación Alcobendas-San Sebastián de los Reyes de Cercanías Renfe, línea C-4 a 20 minutos andando (1,7 km). Línea 10 de metro La Moraleja a 20 minutos andando (1,8 km). Autobuses a 2 minutos andando, línea 4 Sansebus e interurbanos 156, 171, 180 y N102 conectado con Madrid y otras poblaciones del entorno de la A1. *Sujeto a Impuesto de Transmisiones Patrimoniales.",False,good,False,3500.0,False,False,False,False,[],False,False,245000.0,€,True,True,flat,duplex,"Vega de la Moraleja, San Sebastián de los Reyes",Dúplex en avenida del Juncal,Destacado,6,True,Vega de la Moraleja,,True,,,,
108467759,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/e9/b7/1345803737.webp,RP282025138806,31,324900.0,flat,sale,86.0,3,2,calle de Tembleque,Madrid,Madrid,es,40.3933876,-3.7644866,False,https://www.idealista.com/inmueble/108467759/,"Redpiso Aluche-Campamento pone a la venta este amplio y luminoso piso situado en la Calle Tembleque de la URBANIZACIÓN LOS SAUCES, es una séptima planta con ascensor, que ofrece 86 m² construidos perfectamente distribuidos. Cuenta con 3 dormitorios, dispone de 2 baños(Uno es completo con bañera y el otro con plato de ducha), cocina con lavadero y aire acondicionado y salón amplio. La vivienda destaca por su luminosidad gracias a su altura y buena orientación. Además, cuenta con calefacción central, trastero para almacenamiento extra y plaza de aparcamiento en superficie, incluida en el precio. -La ubicación del inmueble ofrece excelentes conexiones de transporte público: Metro: La estación Empalme y Campamento (Línea 5), proporcionando acceso directo a la red de metro. Autobuses urbanos: Varias líneas de autobús pasan cerca, incluyendo: Líneas 36, 131, H, N18, 5 61, 121. Cercanías: La estación de Aluche (Línea C5), facilitando el acceso a otras áreas de Madrid. -La zona ofrece una amplia variedad de comercios y servicios a poca distancia: Supermercados, Farmacias, Centro de Salud Maqueda, parques, áreas recreativas y comercios diversos como tiendas de ropa, zapaterías, panaderías, fruterías y bazares, facilitando las compras diarias. ¡Llámenos e infórmese sin compromiso!",False,good,False,3778.0,False,False,False,False,[],False,False,324900.0,€,True,True,flat,,"Aluche, Madrid",Piso en calle de Tembleque,Destacado,7,True,Latina,Aluche,True,,,,
108784619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/c1/a9/1355025404.webp,RP582025140109,24,610000.0,flat,sale,118.0,4,2,calle de Francisco Mosqueda,Madrid,Madrid,es,40.4629717,-3.6282426,False,https://www.idealista.com/inmueble/108784619/,"REDPISO CANILLAS presenta este luminoso y amplio piso de 118 m² situado en una segunda planta y con una excepcional doble orientación este-oeste lo que garantiza una agradable entrada de luz natural durante todo el día y una ventilación cruzada que aporta frescura y bienestar en cada estancia. Ubicado dentro de una urbanización cerrada este hogar ofrece tranquilidad privacidad y un entorno seguro ideal para familias que valoran el confort sin renunciar a una buena comunicación con el entorno urbano. La vivienda se distribuye de manera funcional con un espacioso salón-comedor perfecto para compartir momentos especiales, una cocina completamente equipada con acceso a un práctico tendedero, cuatro dormitorios todos con armarios que facilitan el orden diario, dos baños completos que aportan comodidad y un hall de entrada que da la bienvenida con calidez incluyendo también un armario empotrado muy útil para almacenaje. Los acabados conservan el encanto y la solidez de una vivienda bien mantenida con paredes de gotelé, suelos de baldosa, puertas interiores de madera y ventanas de aluminio. Dispone de calefacción individual por gas natural lo que permite un control personalizado del consumo y contribuye a crear un ambiente confortable durante todo el año. La vivienda no incluye plaza de garaje. Zona muy próxima a todo tipo de servicios: pequeños comercios, polideportivo Luis Aragonés, farmacias, centros médicos (públicos y privados), gimnasios, guarderías, colegios e institutos, etc. A tan solo 5 minutos del Centro Comercial Palacio de Hielo. Salidas cercanas a M-30, M-40 y A-1. Próximo al Recinto Ferial IFEMA, Parque Juan Carlos I y Aeropuerto Adolfo Suárez Madrid-Barajas  Muy buena comunicación con el metro de Canillas (Línea 4) y las líneas 22, 153 y N3. ¡No dude en contactarnos para solicitar más información o realizar una visita!",False,renew,False,5169.0,False,False,False,False,[],False,False,610000.0,€,,,flat,,"Conde Orgaz-Piovera, Madrid",Piso en calle de Francisco Mosqueda,Destacado,2,True,Hortaleza,Conde Orgaz-Piovera,True,,,,
108581224,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/be/9d/1357044442.webp,RP1242025138995,26,506000.0,flat,sale,68.0,2,1,calle de Pedro Heredia,Madrid,Madrid,es,40.4301843,-3.664353,False,https://www.idealista.com/inmueble/108581224/,"Redpiso Fuente del Berro le ofrece: Magnifico ático completamente reformado con orientación suroeste a un paso de la calle Alcalá y la Plaza de Toros. Inmueble de oportunidad con amplia terraza exterior, de uso y disfrute exclusivo del piso, de 22 metros cuadrados y 46 metros cuadrados de vivienda. Distribuido en 2 dormitorios, un baño, cocina independiente y salón. Suelos de parquet, ventanas climalit, calefacción y aire acondicionado de bomba frio y calor. Muy bien comunicado por metro, autobús y fácil acceso a la M-30. La zona cuenta con todos los servicios necesarios para nuestra comodidad, dispone de gran variedad de colegios, zonas verdes (Parque Fuente del Berro y Eva Perón), ocio, restauración y todo tipo de comercio especializado. En Redpiso disponemos de financiera propia Dcredit, con asesoramientos gratuitos y financiación de hasta el 100%. Consúltenos sin compromiso. Inmueble sin ascensor.",True,good,False,7441.0,False,False,False,False,[],False,False,506000.0,€,,,flat,,"Fuente del Berro, Madrid",Piso en calle de Pedro Heredia,Destacado,3,True,Barrio de Salamanca,Fuente del Berro,False,,,,
108858455,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/44/6a/1357193310.webp,,27,279000.0,flat,sale,65.0,3,1,CL POLVORANCA,Madrid,Alcorcón,es,40.3477978,-3.8239374,False,https://www.idealista.com/inmueble/108858455/,"Fantástico inmueble en venta, recién reformado, con trastero incluido y reforma de fachada con aislante recién terminada. En pleno centro de la Calle Polvoranca de Alcorcón presentamos esta vivienda de tres dormitorios y un cuarto de baño, totalmente reformado y con vistas al skyline de Madrid al tratarse de una novena planta. Todas las habitaciones de la vivienda dan hacia el exterior, incluida la cocina y baño. Aire acondicionado en salón y habitación, puertas correderas para mayor adaptabilidad del inmueble, ventanas abatibles y oscilobatientes, termo eléctrico nuevo y de gran capacidad.. . en definitiva no debes dejar pasar la oportunidad de adquirir esta gran oportunidad, ideal para vivir en pareja o formar una familia, con trastero incluido en el precio y posibilidad de adquirir otro trastero adicional si fuese necesario.  Muy próxima a transporte público ( Metro - Autobús - Renfe ) y a escasos 5 minutos de las principales carreteras que llegan a Alcorcón ( A5 - M40 - M50 ) Llama ya y apúntate en lista de espera para visitar este fantástico piso.",True,good,False,4292.0,False,False,False,False,[],False,False,279000.0,€,,,flat,,"Zona Centro Joven, Alcorcón",Piso en CL Polvoranca,Destacado,9,True,Centro,Zona Centro Joven,True,,,,
109099152,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/42/8f/1366732331.webp,296199,23,394000.0,flat,sale,140.0,3,2,calle José Cadalso,Madrid,Torrejón de Ardoz,es,40.4442779,-3.4607169,False,https://www.idealista.com/inmueble/109099152/,"DONPISO TORREJÓN DE ARDOZ pone a su disposición Este espectacular piso en venta te espera con los brazos abiertos. Ubicado en una de las zonas más tranquilas y acogedoras de Torrejón de Ardoz, este inmueble cuenta con una superficie total de 106m² útiles que se distribuyen de manera funcional y elegante. Al entrar, serás recibido por un luminoso salón que ofrece el espacio perfecto para disfrutar de momentos en familia o con amigos, gracias a sus amplios ventanales que permiten la entrada de luz natural durante todo el día. La cocina, completamente equipada, es un sueño para los amantes de la gastronomía, con mobiliario moderno y suficiente espacio para preparar deliciosas comidas. Además, cuenta con tres cómodas habitaciones que se adaptan a tus necesidades, ideales para descansar y recargar energías tras un largo día. El piso también dispone de un baño moderno renovado con acabados de primera calidad, así como un aseo adicional para mayor comodidad. Entre las características que hacen de esta propiedad un lugar único, destacan los armarios empotrados en las habitaciones, que maximizan el espacio y ofrecen un ambiente ordenado. El suelo de parquet le otorga un toque cálido y acogedor, mientras que la calefacción central asegura tu confort durante los meses más fríos del año. El inmueble se encuentra en perfecto estado, listo para entrar a vivir, con una cuidada decoración que está a la espera de tu toque personal. Además, cuenta con acceso a una terraza, ideal para disfrutar del aire libre sin salir de casa desde la que puedes acceder desde el salón o la habitación doble, perfecta para relajarte o unir momentos familiares. En cuanto a la ubicación, TORREJÓN DE ARDOZ (MADRID) ofrece una calidad de vida excepcional. La zona está dotada de numerosos servicios, incluidos supermercados, tiendas locales y un mercado cercano que fomenta el comercio de productos frescos. Las familias apreciarán la cercanía de colegios y centros educativos de reconocida calidad. Para el ocio, hay múltiples parques y zonas verdes que invitan a la práctica de actividades al aire libre y a disfrutar del sol. En cuanto a los medios de transporte, tendrás acceso a líneas de autobús que conectan con el centro de Madrid, así como la estación de tren que te llevará a la capital en escasos minutos, lo que hace de esta propiedad una opción ideal tanto para quienes trabajan en Madrid como para aquellos que desean disfrutar de la tranquilidad de la vida en Torrejón. No dejes pasar esta oportunidad y conviértelo en tu próximo hogar. ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias?, ¿Divorcios?, te ayudamos y coordinamos todo. Infórmate:.",False,good,False,2814.0,False,False,False,False,[],False,False,394000.0,€,True,True,flat,,"Sureste, Torrejón de Ardoz",Piso en calle José Cadalso,Destacado,1,True,Sureste,,True,,,,
108682678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/97/11/1352012003.webp,LCM37551,36,245000.0,flat,sale,62.0,1,1,paseo de Santa María de la Cabeza,Madrid,Madrid,es,40.4053143,-3.6962438,False,https://www.idealista.com/inmueble/108682678/,"La Casa Agency ofrece en exclusiva la venta de un acogedor piso en planta baja, ubicado en el popular barrio de Palos de la Frontera, una de las zonas más tranquilas y mejor comunicadas del centro de Madrid. La vivienda se encuentra en la planta baja de un edificio en buen estado de conservación y destaca por su distribución práctica, que permite aprovechar al máximo el espacio disponible. Al acceder al inmueble, nos recibe un salón que brinda un ambiente cálido y confortable, ideal para el descanso y el día a día. La cocina es independiente y tiene salida directa a un patio interior de uso privado, perfecto como área adicional para tender la ropa, almacenar objetos o incluso crear un agradable rincón chill-out con plantas y mobiliario de exterior. Este patio supone un valor extra poco habitual en pisos de estas características. Además, la comunidad ya ha aprobado en junta la realización de obras para solucionar las humedades en la vivienda. El piso cuenta con un dormitorio amplio, con capacidad para una cama doble y espacio de almacenamiento, garantizando comodidad y tranquilidad. Se sitúa en una calle tranquila, pero con todo tipo de servicios a muy poca distancia: supermercados, comercios, farmacias, colegios y centros de salud. También está excelentemente conectado mediante transporte público, con la estación de metro Palos de la Frontera (Línea 3) y varias líneas de autobús muy próximas. Asimismo, se puede llegar caminando en pocos minutos a la estación de Atocha, el Paseo del Prado y Madrid Río. No pierdas esta oportunidad y llámanos para concertar una visita.",False,good,False,3952.0,False,False,False,False,[],False,False,245000.0,€,,,flat,,"Palos de la Frontera, Madrid",Piso en paseo de Santa María de la Cabeza,Destacado,-1,False,Arganzuela,Palos de la Frontera,True,,,,
