propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,parkingSpace.parkingSpacePrice
108722786,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/13/4e/1353195019.webp,M20837V,42,2,900000.0,flat,sale,117.0,True,3,2,calle de Bretón de los Herreros,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4391924,-3.6951705,False,https://www.idealista.com/inmueble/108722786/,"PRODUCTO DE INVERSION DE ALTO VALOR EN CHAMBERÍ: Piso alquilado actualmente, con rentabilidad inmediata (Contrato vigente) Descubra una excepcional oportunidad de inversión en el codiciado barrio de Chamberí, Madrid. Este impresionante piso, ubicado en una de las calles más prestigiosas de Ríos Rosas, ofrece 117 metros cuadrados construidos de elegante espacio habitable. La propiedad se encuentra en una finca representativa de la zona, que presume de un portero físico para mayor seguridad y comodidad, además de ascensor. Ideal para aquellos que buscan una inversión sólida, esta vivienda se encuentra actualmente alquilada, asegurando una rentabilidad inmediata con un contrato de alquiler vigente. Al acceder a la vivienda, un amplio hall le da la bienvenida y precede a un luminoso salón. Este espacio, diseñado para el confort y la luz natural, cuenta con tres balcones que dan directamente a la calle, ofreciendo vistas agradables y una ventilación inmejorable. La notable altura de los techos en esta área amplifica la sensación de amplitud y sofisticación. A través de un pasillo se distribuyen las estancias, incluyendo una primera habitación espaciosa con ventana y, contigua a ella, una cocina funcional también con ventana. El piso dispone de tres habitaciones y dos cuartos de baño completos, garantizando privacidad y confort para todos sus residentes. Las dos habitaciones adicionales, situadas al final del pasillo, son igualmente amplias y cuentan con ventanas que permiten una óptima ventilación cruzada y abundante luz natural. Situada en el vibrante y céntrico barrio de Chamberí, específicamente en la renombrada calle de Ríos Rosas, esta propiedad goza de una ubicación privilegiada. Chamberí es conocido por su arquitectura clásica, sus bulevares arbolados y una amplia oferta cultural y de ocio. La proximidad a estaciones de metro, paradas de autobús y una gran variedad de servicios, incluyendo boutiques exclusivas, restaurantes gourmet y centros culturales, hacen de esta zona un lugar inigualable para vivir e invertir. Su excelente conectividad con el resto de la capital añade un valor significativo a la propiedad. Adquirir esta propiedad representa una inversión inteligente y segura en uno de los mercados inmobiliarios más estables y deseados de Madrid. La situación actual de alquiler garantiza un flujo de ingresos constante desde el primer día, liberándole de la preocupación de encontrar inquilinos. Su ubicación premium en Chamberí asegura una revalorización constante y una alta demanda en el futuro. Es una oportunidad excepcional para quienes buscan combinar una inversión rentable con la posesión de un inmueble de gran valor en la capital española. En Walter Haus, estamos a su disposición para proporcionarle más detalles y guiarle en cada paso de esta prometedora inversión. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",True,renew,False,True,7692.0,True,True,False,False,[],False,False,900000.0,€,,,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Bretón de los Herreros,,
108351370,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/a1/e5/1341521784.webp,M20817V,60,2,790000.0,flat,sale,73.0,True,2,2,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,Trafalgar,40.4375279,-3.6985795,False,https://www.idealista.com/inmueble/108351370/,"Este atractivo piso en el barrio de Trafalgar, Madrid, ofrece una excelente oportunidad para quienes buscan comodidad y una ubicación privilegiada. La vivienda cuenta con una superficie construida de 73 metros cuadrados, distribuidos de manera funcional para aprovechar al máximo el espacio. Su diseño exterior garantiza una buena iluminación natural, creando un ambiente agradable y acogedor. El piso dispone de dos dormitorios y dos baños completos, lo que proporciona un confort adicional para sus residentes o invitados. Ha sido recientemente reformado, por lo que presenta acabados modernos y de calidad. Cuenta con dos balcones exteriores a la calle y además, el edificio cuenta con ascensor, facilitando el acceso a la vivienda. Esta propiedad es ideal para parejas, pequeñas familias o profesionales que desean vivir en una zona céntrica y bien comunicada. Ubicado en el codiciado barrio de Trafalgar, en el distrito de Chamberí, este piso goza de una localización inmejorable. Trafalgar es conocido por su ambiente vibrante, su amplia oferta de servicios, comercios y restaurantes, y su excelente conexión con el resto de la ciudad. La zona ofrece una gran variedad de opciones de transporte público, incluyendo varias líneas de metro y autobús, lo que facilita los desplazamientos a cualquier punto de Madrid. Adquirir esta propiedad en Trafalgar representa una inversión segura y una oportunidad de disfrutar de un estilo de vida urbano y dinámico. Su ubicación, sus características y su reciente reforma lo convierten en un inmueble muy atractivo. En Walter Haus, estamos a tu disposición para ofrecerte un asesoramiento personalizado y acompañarte en todo el proceso de compra. No dudes en contactarnos para obtener más información o concertar una visita. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",True,good,False,True,10822.0,True,True,False,False,[],False,False,790000.0,€,,,flat,"Trafalgar, Madrid",Piso en calle de Santa Engracia,,
108266233,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/9b/50/1338985131.webp,DS-P22747,42,5,850000.0,flat,sale,157.0,True,3,3,calle de Yerma,Madrid,Madrid,Ciudad Lineal,es,Costillares,40.474707,-3.6702866,False,https://www.idealista.com/inmueble/108266233/,"DIZA Consultores presenta en exclusiva esta magnífica vivienda en venta en la calle Yerma, ubicada en una urbanización privada con excelentes servicios comunitarios. Con 157 m² construidos, esta luminosa vivienda situada en una quinta planta totalmente exterior ofrece una distribución muy funcional y estancias amplias, pensadas para el confort diario y la vida familiar. Cuenta con 3 dormitorios y 3 baños completos, destacando el dormitorio principal por su generoso tamaño y su orientación sur, al igual que el elegante salón, lo que garantiza una excelente entrada de luz natural durante todo el día. La cocina es independiente, moderna y totalmente equipada, e incluye una práctica zona de lavandería. La urbanización, de carácter privado, ofrece un entorno seguro y exclusivo con piscina, zonas ajardinadas, parque infantil y gimnasio, perfectos para el disfrute de toda la familia sin salir de casa. Plaza de garaje disponible en la misma finca, en venta o alquiler, para mayor comodidad. Una oportunidad única de vivir en una de las zonas más demandadas, en una vivienda que aúna espacio, luz, orientación sur y calidad de vida en un entorno residencial privilegiado. Convertimos Sueños en Hogares.",True,good,False,True,5414.0,True,True,False,False,[],False,False,850000.0,€,,,flat,"Costillares, Madrid",Piso en calle de Yerma,,
108307077,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/de/e3/1342029996.webp,RF205914,31,bj,325000.0,flat,sale,74.0,True,1,1,calle de las Orquídeas,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4629593,-3.7010963,False,https://www.idealista.com/inmueble/108307077/,"Gilmar Castellana-Orense presenta este fantástico piso con un agradable patio donde disfrutar del buen tiempo. Próximo a colegios, zonas comerciales y de ocio. Presentamos un piso de un dormitorio, salón con salida al patio, cocina independiente, habitación y baño. Se accede a un recibidor que es a la vez distribuidor y da paso a todas las estancias. Tanto la cocina como el dormitorio tienen orientación este y agradable luz de mañana y el salón y el patio orientación oeste. El dormitorio tiene un gran armario empotrado. Toda la vivienda goza de gran cantidad de luz natural.  Situación estratégica en una calle muy tranquila pero a un paseo de zonas comerciales y de ocio. Excelentes comunicaciones bien hacia el exterior de Madrid por carretera, como para la movilidad interna vía Metro o Bus con paradas casi en la puerta. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde 1984. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. . Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Visita nuestra web y encontraras 4.000 oportunidades más. Gilmar dispone de excelentes oportunidades de inversión en rentabilidad. Consúltanos.",True,good,False,True,4392.0,True,True,False,False,[],False,False,325000.0,€,,,flat,"Valdeacederas, Madrid",Piso en calle de las Orquídeas,,
105420010,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/46/14/1342113913.webp,426147,26,4,2825000.0,flat,sale,214.0,True,7,3,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4370618,-3.6830618,False,https://www.idealista.com/inmueble/105420010/,"ÚNICA Inmobiliaria les presenta una magnifica vivienda en exclusiva, situada en la emblemática calle Velázquez, en la zona de Castellana. Propiedad para reforma Integral, cuenta con una superficie de 214 m².  Actualmente tiene 6 dormitorios dobles, 2 de ellos corresponderían al salón y el otro al comedor. Comedor es exterior con orientación oeste y con salida a una terraza exterior.  Cocina es independiente con acceso a una zona amplia de almacenaje y al dormitorio de servicio.  Con plaza de garaje de acceso directo y trastero. Elegante y singular finca con fácil acceso para personas con movilidad reducida y portero físico.  El barrio de Castellana es, un barrio residencial constituido a finales del siglo XIX, de porte señorial y llamativa arte arquitectónica, se caracteriza por la belleza de sus fachadas, sus galerías de arte y tiendas creadas para satisfacer los gustos más exquisitos. Este barrio puede ser, o quizá aspirar a ser, con mucha razón, uno de los mejores barrios de la capital, un sitio cómodo, con servicios de todo tipo.  En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,renew,False,True,13201.0,True,True,False,True,[],False,False,2825000.0,€,True,True,flat,"Castellana, Madrid",Piso,,
107210407,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/c3/92/1306552697.webp,426459,32,3,1800000.0,flat,sale,185.0,True,4,3,calle de Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4243246,-3.6753773,False,https://www.idealista.com/inmueble/107210407/,"UNICA Inmobiliaria ofrece este inmueble en uno de los barrios más cotizados de Madrid, en el céntrico barrio de Goya. La vivienda está ubicada en un edificio con un portal protegido y con fachada clásica de la época del año 1929.  Reformada recientemente, con un estudiado diseño donde todos los espacios han conseguido hacer sentir la vivienda como un verdadero hogar. Por su orientación este, recibe una preciosa luz de mañana. Los 185 m² están distribuidos en amplio salón con cocina incorporada y ventanales a una tranquila calle del barrio de Goya. Cocina incorporada al salón, cuatro dormitorios y tres baños Entramos por el hall, y a la izquierda encontramos el primer dormitorio, con un estupendo vestidos y baño en suite.  A través de la galería encontramos los otros dos dormitorios que comparten baño, en la zona de descanso.  El área social, al final del pasillo, es espaciosa y gracias a los ventanales es muy luminosa. Se completa éste área con un espacio multifuncional, ideal para biblioteca, o dormitorio de invitados. En esta vivienda hay muchos puntos a resaltar, el más importante es la localización, en pleno barrio de Goya, y en una de las calles más cotizadas. A escasos 5 minutos del parque del Retiro y de la zona comercial por excelencia.  La reforma, de altas calidades, y los elementos decorativos de refinado diseño, convierten a este inmueble en una oportunidad única para residir en el prestigioso barrio de Salamanca. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,9730.0,True,True,False,False,[],False,False,1800000.0,€,,,flat,"Goya, Madrid",Piso en calle de Alcalá,,
108786498,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/aa/64/1355085164.webp,485-C,53,,995000.0,chalet,sale,593.0,,5,6,calle del Cerro,Madrid,Santo Domingo,,es,,40.6411053,-3.5754984,False,https://www.idealista.com/inmueble/108786498/,"ABETO COCHES Y CASAS - En Exclusiva - Vivienda para reformar con muchas posibilidades. Con cómoda distribución que permite hacer la vida en una sola planta, muy luminosa gracias a su orientación sur, y con amplios espacios. Muchas posibilidades de reforma para hacer la casa a tu medida. Ubicada en una zona muy tranquila de la urbanización, cuenta con bonitas vistas, gran terraza y jardín con piscina privada de orientación sur. En planta principal dispone de hall de entrada, salón comedor con salida directa a la terraza con bonitas vistas, despacho, aseo de cortesía, cocina office con salida al jardín trasero, dormitorio principal con su baño en suite, dos habitaciones que comparten un baño, y otro dormitorio con baño.  En planta baja cuenta con garaje privado para dos coches, habitación de servicio con su baño en suite, sala de juegos, aseo, bodega y cuarto de almacenaje.  ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL DE SANTO DOMINGO  ref: 485-C.",True,good,False,,1678.0,True,True,False,False,[],False,False,995000.0,€,True,True,chalet,Santo Domingo,Casa independiente en calle del Cerro,independantHouse,
102787971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/f1/ea/1344119877.webp,d5d6f318-066a-4a51-aa9f-da1f5169928d,41,,995000.0,penthouse,sale,250.0,True,2,2,avenida de Europa,Madrid,Madrid,Moncloa,es,Aravaca,40.444814,-3.7873582,False,https://www.idealista.com/inmueble/102787971/,"Huspy te da la bienvenida a la vida de lujo en el corazón de la ciudad. Este exclusivo ático, ubicado en la prestigiosa Av. de Europa, ofrece una experiencia residencial excepcional. Con un precio de 995. 000 €, esta exclusiva propiedad con 125 metros cuadrados de vivienda más 125 metros cuadrados de terraza.  Los amplios espacios abiertos y las altas ventanas permiten que la luz natural baña cada rincón de esta espectacular residencia. La decoración moderna y los acabados de alta calidad crean un ambiente lujoso y acogedor. La cocina, equipada con electrodomésticos de última generación, es un paraíso para los amantes de la gastronomía. Impresionantes vistas panorámicas de la ciudad y de la Sierra.  En el área de descanso 2 habitaciones una de ellas con baño en suite y otro con el baño afuera. Además, la propiedad cuenta con aire acondicionado para mantener una temperatura perfecta en cualquier época del año. Amplio salón-comedor con ventanales y salida a una expectacular terraza. La terraza con 125 metros cuadrados dispone de un porche de 45 metros cuadrados, zona de jacuzzi y jardín artificial. Además de pequeño cenador con suelo de Teka.  La vivienda se encuentra dentro de una urba con vigilancia 24 horas, amplias zonas ajardinadas, piscina común con piscina de niños y área de juego.  Muy bien comunicada a través de transporte público mediante autobuses, cercanías y rodeada de todos los servicios necesarios como supermercados, restaurantes, centros comerciales, colegios y universidades.  No pierda la oportunidad de vivir en este lujoso penthouse en el corazón de la ciudad. ¡Llámenos hoy mismo para programar una visita y descubrir su nuevo hogar!",True,good,False,False,3980.0,True,True,False,False,[],False,False,995000.0,€,True,True,flat,"Aravaca, Madrid",Ático en avenida de Europa,penthouse,
107321171,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/4b/18/1309473074.webp,a3eb267b-3c96-4782-8bd4-4bcc7a09c03d,42,,1480000.0,chalet,sale,455.0,,7,4,calle de Epidauro,Madrid,Las Rozas de Madrid,Monte Rozas,es,Monte Rozas,40.5224495,-3.9078391,False,https://www.idealista.com/inmueble/107321171/,"Esta espectacular vivienda independiente de 455 m² ha sido recientemente renovada para ofrecer el máximo confort y modernidad. Con 7 amplios dormitorios y 4 baños, es la opción ideal para familias numerosas o aquellos que buscan un hogar espacioso y funcional. Parcela de 751 metros muy cuidada, consolidada, piscina climatizada y salina, barbacoa, placas solares.. . La distribución de la casa permite disfrutar de luz natural en cada rincón gracias a su orientación exterior, creando un ambiente cálido y acogedor. La reforma integral ha sido diseñada con atención a cada detalle, garantizando acabados de alta calidad y un diseño elegante. Ubicada en una zona tranquila y residencial, la casa ofrece un entorno de privacidad sin renunciar a la accesibilidad, con excelentes conexiones y servicios cercanos. Su amplitud y diseño hacen de esta propiedad una oportunidad única para quienes buscan comodidad y exclusividad en Las Rozas. Las Rozas de Madrid es una de las localidades más exclusivas y demandadas de la Comunidad de Madrid, situada a solo 20 km de la capital. Destaca por su excelente calidad de vida, amplias zonas residenciales y una gran oferta de servicios, comercios y centros educativos de prestigio. Su entorno natural, con parques y espacios verdes, la convierte en un lugar ideal para quienes buscan tranquilidad sin renunciar a la comodidad. Además, cuenta con excelentes conexiones a través de la A-6, Cercanías Renfe y múltiples líneas de autobús. Su oferta de ocio y restauración, junto con centros comerciales como Las Rozas Village y Heron City, la hacen aún más atractiva. Es una opción perfecta tanto para familias como para inversores por su constante revalorización inmobiliaria. ¡No pierdas la oportunidad de conocer tu futuro hogar! Contáctanos para más información o para concertar una visita.",True,good,False,,3253.0,True,True,False,False,[],False,False,1480000.0,€,True,True,chalet,"Monte Rozas, Las Rozas de Madrid",Casa independiente en calle de Epidauro,independantHouse,
107557748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/fb/b8/1348460116.webp,W-02YCVC,26,3,945000.0,flat,sale,108.0,True,3,2,calle de los Peñascales,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4227087,-3.668893,False,https://www.idealista.com/inmueble/107557748/,"Luminoso piso reformado en Fuente del Berro Engel & Völkers, inmobiliaria de lujo, tiene el placer de presentar este luminoso piso en el distrito de Fuente del Berro y a 200 metros de la calle Goya. Se trata de una elegante vivienda exterior con orientación este y sur, por lo que podrá disfrutar del sol la mayor parte del día. Esta propiedad, totalmente reformada y amueblada, cuenta con tres amplios dormitorios y dos baños. El salón es exterior y se comunica con una gran zona de comedor y una cocina integrada, aunque fácilmente independizable y con electrodomésticos integrados, donde compartir grandes momentos con familia y amigos. Junto a la cocina se encuentra un práctico laundry equipado con lavadora y secadora. El área de descanso está separada de la zona social. Allí se sitúan los tres dormitorios, uno de ellos con un elegante baño en suite y otro baño que da servicio a las otras dos habitaciones. Luz, alegría y elegancia son la clave de esta propiedad junto a una fantástica ubicación muy cerca de la calle Goya y Felipe II. La vivienda ha sido reformada con materiales de alta calidad y amueblada con un gusto exquisito, cuidando hasta el último detalle. Esta vivienda se encuentra en una finca con ascensor, portero y accesibilidad. ¡No lo dude y venga a visitarlo! El barrio de Salamanca es una de las zonas más relevantes de Madrid, tanto por la distribución regular de sus edificios y la arquitectura de los mismos, como por los vecinos que habitan en sus emblemáticas calles. En concreto, en el distrito Goya, encontramos edificios de altura media por lo que es una zona bastante poblada con viviendas de gran tamaño y señoriales. Esta zona posee una gran red de transporte público (metro, autobuses urbanos, paradas de taxi) y acceso muy cercano a la M30.  En las distintas calles podemos encontrar una amplia gama de servicios: comercios, farmacias, colegios, escuelas infantiles, iglesias, buenos bares y restaurantes. Se encuentra muy cerca del WiZink Center, de la Real Casa de la Moneda, de la Plaza de Toros de las Ventas y del Parque del Retiro. Por otro lado, a pocos minutos andando encontramos la calle Goya en la que se ubican los mejores comercios de lujo. Hablamos de un barrio que ofrece absolutamente todo lo necesario para una máxima calidad de vida.",True,good,False,True,8750.0,True,True,False,False,[],False,False,945000.0,€,,,flat,"Fuente del Berro, Madrid",Piso en calle de los Peñascales,,
108694739,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/a8/2e/1352376224.webp,,20,4,2495000.0,flat,sale,271.0,True,5,3,calle de Ferraz,Madrid,Madrid,Moncloa,es,Argüelles,40.4271692,-3.7170131,False,https://www.idealista.com/inmueble/108694739/,"271m2 Piso en uno de los MEJORES edificios de la calle Ferraz y Paseo Pintor Rosales. Finca clásica galardonada en un certamen de arquitectura, con portal y ascensor de madera representativos. 4º planta de techos altos, muy luminosa. Actualmente es un piso de 5 dormitorios con 3 baños. Salón en tres ambientes. Cocina con office Con varios balcones a la calle, este piso también da un patio de manzana ajardinado. Posibilidad de comprar el piso de al lado y hacerse con la planta entera y una vivienda de 588m2.",True,renew,False,True,9207.0,True,True,False,False,[],False,False,2495000.0,€,,,flat,"Argüelles, Madrid",Piso en calle de Ferraz,,
108586386,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/a5/d8/1349211913.webp,11269,42,,2160000.0,chalet,sale,680.0,,5,7,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.6218746,-3.6201432,False,https://www.idealista.com/inmueble/108586386/,"Cristina Torras de GV | CIUDALCAMPO comercializa el siguiente inmueble: Ubicada en una de las zonas más tranquilas y privilegiadas de la urbanización Ciudalcampo, esta magnífica vivienda independiente ofrece una combinación perfecta de funcionalidad, estilo y confort.  Su arquitectura sobria y elegante se integra con naturalidad en una espectacular parcela de 2.693 m² completamente ajardinada, con árboles consolidados, una gran pradera, piscina privada y varias zonas de porche y descanso pensadas para el uso familiar y social durante todo el año.Distribución funcional y pensada al detalle:Calidades y equipamiento. Suelos de madera natural, carpintería interior lacada en blanco, calefacción individual por gas natural, aire acondicionado, persianas motorizadas, amplios ventanales, paredes lisas y excelente aislamiento térmico y acústico. Cada estancia ha sido diseñada cuidando la proporción, la luz y la conexión con el entorno. Entorno y servicios: Ciudalcampo es una de las urbanizaciones más exclusivas y seguras de Madrid, con vigilancia 24h, cámaras de control perimetral y accesos controlados. Ubicada en pleno Parque Regional de la Cuenca Alta del Manzanares, cuenta con el prestigioso Club RACE (golf, hípica, tenis, padel, gimnasio, piscinas y zonas infantiles), así como con el colegio privado bilingüe SEK en su interior. En sus inmediatas se encuentran también el Trinity College y un colegio público bilingüe. La urbanización dispone de línea de autobús directa a Plaza de Castilla y servicio interno de minibuses. Un bronceado solo a 10 minutos está el Hospital Infanta Sofía ya 15 minutos el aeropuerto de Madrid. Distribución: Planta principal Un elegante salón da paso a la zona social, compuesto por varios salones comunicados con grandes ventanales y acceso directo al porche cubierto, al jardín y a la piscina. La biblioteca con chimenea y la sala de televisión ofrecen espacios acogedores y versátiles. La cocina, amplia y luminosa, dispone de zona de office, despensa independiente, cuarto de lavado y aseo de cortesía. Primera planta La zona privada cuenta con cuatro dormitorios, todos ellos con baño en suite y vestidor. La suite principal destaca por sus vistas abiertas a la sierra, su doble vestidor y un baño de diseño con bañera exenta y ducha independiente. Planta semisótano Una gran sala polivalente hace las veces de sala de cine, juegos o gimnasio. En esta planta también se encuentra el dormitorio de servicio con baño completo, aseo adicional, zona de almacenaje, cuarto de instalaciones y un garaje cerrado con capacidad para cuatro vehículos. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,,3176.0,True,True,False,False,[],False,False,2160000.0,€,True,True,chalet,Ciudalcampo,Casa independiente,independantHouse,
106350283,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/6d/e9/1280185497.webp,MAD53993,44,3,3600000.0,flat,sale,379.0,True,5,4,calle de Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4231131,-3.6704398,False,https://www.idealista.com/inmueble/106350283/,"Lucas Fox presenta este extraordinario piso exterior meticulosamente reformado y a estrenar, ubicado en pleno distrito de Salamanca, uno de los más prestigiosos de Madrid.  La vivienda se ubica en una planta alta con ascensor. La zona de noche presenta cinco dormitorios, uno con su propio vestidor, y cuatros baños. La zona de día presenta un salón doble muy espacioso con terraza, un comedor y una cocina semiabierta al comedor que se presenta completamente equipada y amueblada con muebles de diseño y electrodomésticos de alta gama. La distribución se completa con un cuarto de lavado independiente con entrada de servicio.  Esta vivienda ha sido reformada completamente, con los más altos estándares de calidad y un exquisito estilo en cada detalle.  La combinación de una ubicación privilegiada, comodidades modernas y una reforma reciente de alta calidad hace de esta vivienda una gran opción en Madrid. Para más información o programar una visita, póngase en contacto con nosotros.",True,good,False,True,9499.0,True,True,False,True,[],False,False,3600000.0,€,,,flat,"Goya, Madrid",Piso en calle de Goya,,
86308196,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/0e/a4/690390106.webp,423597,41,1,3290000.0,flat,sale,329.0,True,5,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4282306,-3.6835619,False,https://www.idealista.com/inmueble/86308196/,"En la zona Prime de Recoletos ÚNICA Inmobiliaria presenta vivienda de 329 m² que ocupa toda la planta. Dispone de gran terraza de 100 m² al patio de manzana de acceso y uso exclusivo.  Actualmente el piso está distribuido en 4 dormitorios, el principal el suite, 4 baños, cocina con office, hall, comedor y salón en tres ambientes.  Trastero incluido en el precio, tres plazas de garaje opcionales. Inmejorable ubicación en el Barrio Salamanca, elegante y selecto, es uno es uno de los barrios de mayor nivel de vida de Europa, representativa y señorial zona de la capital, de calles anchas y elegantes edificios donde se pueden encontrar las tiendas más exclusivas de la ciudad. Destaca su tranquilidad, magnífica arquitectura y la variedad de servicios, sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,renew,False,True,10000.0,True,True,True,False,[],False,False,3290000.0,€,True,False,flat,"Recoletos, Madrid",Piso,,65000.0
106894409,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/66/0b/1296977116.webp,BHHS-MAD-0503,37,1,980000.0,flat,sale,129.0,True,2,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.429256,-3.7028034,False,https://www.idealista.com/inmueble/106894409/,"Les ofrecemos exclusiva vivienda exterior con dos balcones y altura de tercero con 129 metros cuadrados catastrales. Se encuentra situada en el elegante barrio de Universidad en una preciosa y representativa finca con ascensor y plaza de garaje incluida. La vivienda se distribuye en dos ambientes, en la zona de recibo encontramos un amplio recibidor actualmente se destina a zona de despacho, seguido de salón doble con zona de comedor, y orientación nordeste, amplios balcones exteriores con doble acristalamiento lo que brinda tranquilidad sobre una calle poco transitada, además disfruta de una generosa luz natural que le otorgan las vistas despejadas. Dispone de cocina independiente la cual con una pequeña reforma se le podría integrar a la zona de día y quedaría un espacio diáfano estupendo. En la zona de noche, encontramos una gran master suite con vestidor y amplio baño con bañera, la segunda habitación es amplia con armarios empotrados y ventanal a patio de luces. Dispone de un segundo baño completo que presta servicio al segundo dormitorio y de cortesía. Es sin duda una vivienda ideal para vivir o invertir en una de las zonas más demandadas para vivir en la capital. Esta vivienda tiene una fantástica ubicación en una de las zonas más exclusivas de Madrid. El barrio de Universidad nos ofrece magníficos edificios, iglesias y palacetes del siglo XVIII, además de estar junto a importantes embajadas, cedes políticas, universidades y colegios. La zona se encuentra perfectamente comunicada por transporte público con toda la ciudad. Todo ello hace de este inmueble una excelente oportunidad vivir o invertir. Disponemos de varios inmuebles similares en esta zona que solo pueden estar anunciados en nuestra web por expreso deseo de sus propietarios. Si desean verlos pueden hacerlo pinchando en el enlace adicional ubicado al final del anuncio. Por favor dejar el teléfono para poder atenderles en su idioma.",True,good,False,True,7597.0,True,True,True,False,[],False,False,980000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso,,
