propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,newDevelopmentFinished
109202535,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/82/58/1367351944.webp,1985,41,4,330000.0,flat,sale,88.0,True,3,2,Sur,Madrid,Móstoles,Sur,es,40.3183586,-3.8554837,False,https://www.idealista.com/inmueble/109202535/,"**************GRUPO INMARA INMOBILIARIA**************** presenta esta magnífica vivienda en cuarta planta con ascensor, en un edificio de cinco alturas construido en 1976. Con una superficie de 90 M² aprox. , completamente reformada hace apenas un año con ALTAS CALIDADES, se trata de un hogar moderno, cuidado al detalle y listo para entrar a vivir. La distribución resulta ideal para el día a día de una familia: 3 DORMITORIOS Y 2 BAÑOS (UNO EN SUITE EN LA HABITACIÓN PRINCIPAL), un SALÓN AMPLIO lleno de luz, una COCINA cómoda y actual, y una TERRAZA AMPLIA donde disfrutar de la tranquilidad exterior. Todo ello se complementa con un sistema de AIRE ACONDICIONADO INVERTER FRÍO/CALOR, que asegura confort durante todo el año. Uno de los grandes atractivos de esta vivienda es su entorno. Situada junto al Centro de Salud Doctor Luengo Rodríguez, la zona ofrece todas las comodidades que una familia puede necesitar. En las inmediaciones se encuentran colegios de referencia como el CEIP Vicente Aleixandre y el CEIP León Felipe, así como institutos y guarderías que facilitan la vida escolar de los más pequeños. Además, la presencia cercana del Parque Forestal Nelson Mandela brinda un espacio perfecto para el ocio al aire libre, con zonas de juego, paseos ajardinados y áreas deportivas. La oferta comercial es completa y muy variada: el supermercado Ahorramás se encuentra a escasos pasos, junto con otras tiendas de proximidad que cubren las necesidades diarias. A pocos minutos se sitúa el Centro Comercial La Fuensanta, con amplia zona de restauración y servicios, lo que convierte al barrio en un espacio cómodo y práctico sin necesidad de grandes desplazamientos. En materia de transporte, la vivienda está excelentemente comunicada. La estación de MetroSur Hospital de Móstoles (L12) y varias paradas de autobús urbano se ubican muy cerca, mientras que las líneas interurbanas 524, 525 y 529 garantizan una conexión rápida con Madrid y municipios colindantes. Para quienes se desplazan en vehículo privado, los accesos directos a la A-5 y la R-5 permiten un tránsito ágil hacia la capital y otras zonas del área metropolitana. En conjunto, se trata de un piso que combina calidad, amplitud y confort con una ubicación estratégica, rodeada de todos los servicios que una familia necesita: salud, educación, ocio, zonas verdes y excelentes comunicaciones. ¡LLÁMANOS Y AGENDA TU VISITA SIN COMPROMISO!",False,good,False,True,3750.0,True,False,False,False,[],False,False,330000.0,€,flat,"Sur, Móstoles",Piso,,,,,,,,
107220649,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/af/d2/1306564599.webp,NRE-AR2,95,,2220000.0,countryHouse,sale,550.0,,8,6,"Diseminado de los Platanos, 1",Madrid,Aranjuez,Las Aves,es,40.0018991,-3.6861972,True,https://www.idealista.com/inmueble/107220649/,"NAVARRO REAL ESTATE vende finca rústica en Aranjuez - Infantas. Desde NAVARRO REAL ESTATE, tenemos el placer de presentaros esta lujosa finca hípica de alto rendimiento. La finca se encuentra a pleno rendimiento y a escasos 40 minutos de Madrid, disfrutando de todas infraestructuras necesarias para el descanso de sus caballos por la amplitud de prados verdes durante todo el año. La Finca tiene microclima y la humedad idóneas para el ganado equino. Todas las edificaciones se encuentran escrituradas y legalmente registradas. Cuenta con una superficie total de 13 hectáreas en la que se encuentran las siguientes edificaciones: INSATLACIONES DEPORTIVAS: - Instalaciones de entrenamiento - Callejón para de caballos de salto. - Redondo de dar cuerda. - Caminador para cuatro caballos. - Pista cubierta. - Guadarnés totalmente equipado con baño completo y zona de descanso. - Guadarnés privado. - Despacho DESCANSO Y CRIA DE CABALLOS: - Nave divida en 2 dos partes de 500m2 destinada a boxes de 3x3 m2 (todas con bebederos automáticos) - 59 boxes para caballos de alta competición. - 2 prados de 120x120 m. - 4 prados de 100x100 m. - 8 prados de 100x60 m. - Paridera. - Receladero. - Embarcadero. VIVIENDA PRINCIPAL con grandes ventanales, envuelta de un maravilloso porche de madera y techos altos. La vivienda cuenta con 550 m2 y se distribuye en 4 plantas: - ENTREPLANTA -El salón nos proporciona varios ambientes en la que se encuentra en la que se encuentra salón comedor, zona de biblioteca sala de reuniones y chimenea en la que poder disfrutar en familia, siendo espacios diseñados para ser utilizados como áreas de trabajo/ estudio proporcionando comodidad para llevar acabo tareas profesionales o académicas. -Cocina espaciosa y equipada con muebles altos y bajos. - Aseo - Salida directa con acceso a a la piscina de obra. - 1º PLANTA 7 dormitorios (TODOS EN SUITE) Lo que significa que cada dormitorio cuenta con su baño privado y además de disponer de armarios empotrados proporcionando una mayor aprovechamiento. - 3º PLANTA -Buhardilla totalmente abierta con grandes ventanales teniendo una vista paronímica de la finca, office completo con chimenea. - SÓTANO. La casa cuenta con calefacción individual de gasoil con depósito de 3.000 litros. - Casa para guardés de la finca. - Casa para mozos. La finca cuenta con varias edificaciones destinadas a la alimentación, pajar y guardar la maquinaria necesaria para tener un buen mantenimiento en la finca. Además dispone de 2 pozo el en cual abastece a la finca y viviendas. Esta finca representa una oportunidad excepcional para aquellos que deseen formar parte de este mundo tan maravilloso y contacto con la naturaleza. Para obtener información detallada le invitamos a ponerse en contacto con nosotros. No dude en llamarnos para concertar una cita para poder visitar la finca.",True,good,False,,4036.0,True,False,False,False,[],False,False,2220000.0,€,countryHouse,"Las Aves, Aranjuez","Finca rústica en Diseminado de los Platanos, 1",,,,,,,countryHouse,
108384406,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/9a/21/1342518606.webp,,37,4,225000.0,flat,sale,58.0,True,2,1,calle Clara Campoamor,Madrid,Madrid,Carabanchel,es,40.3842998,-3.7339839,False,https://www.idealista.com/inmueble/108384406/,"Nueva Lega Servicios Inmobiliarios les ofrece este fabuloso piso en venta en calle Clara Campoamor, reformado integral hace 5 años, en perfecto estado, para entrar a vivir.   Se encuentra en la 4ª planta, sin ascensor, arriba el patio. Cuenta con 58m2 de metros, 54m2 del piso, orientación Oeste. Suelo radiante eléctrica, paredes en liso, aire acondicionado, ventanas de climalit, consta de: - Salón amplio, con cocina americana totalmente amueblada y con todos los electrodomésticos. - Baño con plato de ducha, y ventana. - Dos dormitorios, uno de matrimonio y el otro simple Ubicación excelente, a un paso de la calle General Ricardos, donde hay todo tipo de comercios para el día a día, tiendas, restaurantes, supermercados, colegios cerca. A 500m de la plaza Oporto Conexión muy buena con el transporte público, el Metro Oporto está a 500m, diversas líneas de autobuses como: 34, 35, 55, 47, N16, N17 y las interurbanas como: 481, 484, 486.  Aunque actualmente no tiene ascensor, pero la finca de al lado cuenta con el ascensor instalado, siendo de la misma construcción, misma distribución de finca, entonces éste también se podrá instalarlo, es cuestión de tiempo. No lo dejes pasar, ven a conocerlo! Cuota de Comunidad: 50€ Cuota de IBI: 190€ aprox. Próxima ITE: 31-12-2025.",True,good,False,False,3879.0,True,False,False,False,[],False,False,225000.0,€,flat,"Puerta Bonita, Madrid",Piso en calle Clara Campoamor,,,Puerta Bonita,,,,,
106324223,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/2f/9a/1282666550.webp,"Viv. 2.3,4,5,6,7,10,11",8,,650000.0,chalet,sale,245.0,,4,3,De la Unión Europea s/n,Madrid,Villaviciosa de Odón,El Bosque,es,40.3676675,-3.9236543,True,https://www.idealista.com/obra-nueva/106324223/,"Tu nuevo hogar en Elysium te ofrece la combinación perfecta de elegancia y funcionalidad. Si estás buscando un hogar que combine lujo, comodidad y un entorno natural, Elysium Residencial en Villaviciosa de Odón es una opción maravillosa. Estas viviendas unifamiliares pareadas en régimen de cooperativa, ofrecen amplias zonas verdes, perfectas para disfrutar en familia, ya sea con los más pequeños o los mayores. Imagina relajarte en una piscina de agua salada, hacer ejercicio en la zona de aparatos de gimnasia para adultos, o simplemente descansar bajo una sombrilla en una de las hamacas.  Las casas son espaciosas y cuentan con un garaje en la planta sótano de 75 m², ideal para tres vehículos. En la planta baja, disfrutarás de una amplia parcela, un porche tanto delantero como trasero, un salón comedor acogedor y una cocina integrada. Además, hay un dormitorio y un baño con ducha en esta planta. En la planta superior, encontrarás tres dormitorios, uno de ellos tipo suite con un amplio vestidor y terraza. Elysium no solo es un lugar para vivir, sino un verdadero refugio de paz y tranquilidad para toda la familia. Si te interesa, ¡no dudes en preguntarnos.",True,newdevelopment,True,,2653.0,False,False,False,False,[],False,False,650000.0,€,chalet,"El Bosque, Villaviciosa de Odón",Chalet pareado en De la Unión Europea s/n,True,True,,,,,semidetachedHouse,False
108481898,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/b4/0b/1346236372.webp,,79,2,2250000.0,flat,sale,158.0,True,3,3,"calle de Claudio Coello, 126",Madrid,Madrid,Barrio de Salamanca,es,40.4371344,-3.684954,True,https://www.idealista.com/inmueble/108481898/,"Bienvenidos a Gara (Somos propietarios) Gara Singular, Casa de bienes raíces que ofrece fincas singulares, minuciosamente seleccionadas en el alma y esencia de Madrid. Calle Claudio Coello, corazón del Barrio de Salamanca. Gara ofrece en venta esta exclusiva propiedad con unas vistas únicas: Los jardines del museo Lázaro Galdiano. La propiedad, a la que se accede a través de un jardín presidido por un gran frutal, fuentes ornamentales y plantas que parecen transportarnos a un Riad árabe o a un patio andaluz, se sitúa en una segunda planta que rebosa luminosidad y buen gusto.   Gracias a la profundidad del patio que tiene a sus pies, estamos ante una segunda planta que nos da, desde sus grandes ventanales, la sensación de estar en un 5 o 6 piso. Nada más entrar, encontramos un generoso vestíbulo que da paso a dos espacios divisibles, gracias a una majestuosa puerta corredera hecha a medida por maestros carpinteros. El primero de estos espacios da forma un pasillo de acceso a la zona descanso y aseo de cortesía, y el segundo a un gran salón comedor con cocina integrada. Todo con vistas a los jardines del museo. Así mismo la propiedad disfruta de tres dormitorios de matrimonio, el principal de ellos en suite con un tamaño aproximado de 30 m2 y tres áreas de armarios o closets diferentes. Los otros dos comparten un tercer baño completo.  La vivienda dispone de zona de lavandería independiente totalmente preparada para lavado, planchado y almacenaje Cocina completamente equipada con electrodomésticos de alta gama, incluida campana downfrat de Siemens.  Esta propiedad se ha desarrollado por profesionales interioristas para dotarla del más alto confort. Materiales de máxima calidad en la madera natural de los suelos, aislamiento térmico y sonoro de su carpintería, molduras clásicas, climatización centralizada y un sinfín de comodidades. Gastos de comunidad: 185 euros IBI: 787 Euros En el precio se incluyen los electrodomésticos, pero no el mobiliario.",False,good,False,True,14241.0,True,False,False,False,[],False,False,2250000.0,€,flat,"Castellana, Madrid","Piso en calle de Claudio Coello, 126",,,Castellana,,,,,
108994795,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/70/66/1361158191.webp,,30,bj,370000.0,duplex,sale,74.0,True,2,2,calle de López de Hoyos,Madrid,Madrid,Hortaleza,es,40.4695489,-3.653923,False,https://www.idealista.com/inmueble/108994795/,"✨ Exclusivo dúplex a estrenar en López de Hoyos – Arturo Soria, Chamartín ✨ Descubre este impresionante dúplex de diseño ubicado en una de las zonas más privilegiadas de Madrid, junto a Arturo Soria, Paseo de la Castellana y Chamartín. Una vivienda única por ubicación, calidad y versatilidad, perfecta para quienes buscan confort y estilo. Características principales: •Super luminoso y totalmente exterior, con vistas despejadas a un cuidado jardín privado que aporta tranquilidad e intimidad. •Reforma integral a estrenar con materiales de Porcelanosa y tarima de altas calidades. •Ventanas Climalit oscilobatientes que aíslan del ruido y mantienen el confort en todas las estaciones, la vivienda esta insonorizada para un mayor confort y totalmente climatizada. •Dos baños completos de diseño moderno y acabados premium. Distribución: •Planta principal: Espaciosa cocina americana de concepto abierto, integrada en el salón, y un baño completo. Existe la opción de modificar la distribución para añadir un dormitorio adicional en esta planta. •Planta inferior: Dormitorio principal con amplio vestidor y un baño completo de diseño. Su planta rectangular permite crear más dormitorios si se desea, adaptándose a tus necesidades. Ubicación inmejorable: •Metro Pinar del Rey a solo 300 metros, autobuses y parada de taxi en la puerta. •Acceso directo a M30 (1 min) y M40 (3 min). •Comercios y servicios a mano: Mercadona a 1 minuto, mercado, tiendas, colegios, institutos y centros de salud. •A tan solo 6 minutos del Hospital Ramón y Cajal. Un hogar donde el diseño, la luz natural y la comodidad se unen en un enclave excepcional de Madrid.",True,good,False,True,5000.0,True,False,False,False,[],False,False,370000.0,€,flat,"Pinar del Rey, Madrid",Dúplex en calle de López de Hoyos,,,Pinar del Rey,,,,duplex,
108595021,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/7e/9c/1349458785.webp,45613,31,7,235000.0,flat,sale,73.0,True,3,1,avenida Rey Juan Carlos I,Madrid,Leganés,Zarzaquemada,es,40.3345143,-3.7551154,False,https://www.idealista.com/inmueble/108595021/,"� Se vende piso de 3 dormitorios con 2 terrazas y trastero en Avenida Rey Juan Carlos I, Leganés – Frente al Metro Julián Besteiro Te ofrecemos esta excelente vivienda amueblada, exterior y muy luminosa, situada en plena Avenida Rey Juan Carlos I, justo frente a la estación de metro Julián Besteiro (Línea 12 – Metrosur). Una ubicación estratégica, con todos los servicios a tu alcance y una comunicación inmejorable. �️ Distribución y características del inmueble: 3 amplios dormitorios, todos con armarios empotrados 1 baño completo, en buen estado Salón-comedor independiente muy luminoso 2 terrazas: Una con acceso desde el salón, ideal para zona de estar o comedor exterior Otra con acceso desde uno de los dormitorios, perfecta como espacio privado Cocina independiente, completamente amueblada y equipada Trastero de uso privado (no escriturado, pero de uso exclusivo por la vivienda) � Detalles técnicos y estado de conservación: Fachada del edificio recientemente reformada ITE pasada favorablemente Sin derramas pendientes Edificio con ascensor Orientación sur: luz natural durante todo el día Ventanas de aluminio con climalit Calefacción individual por gas natural Puerta blindada Suelos de terrazo, pintura gotelé Antena de TV instalada Estado general: muy bien conservado y listo para entrar a vivir � Entorno y servicios cercanos: Frente a Metro Julián Besteiro (L12 - Metrosur), excelente comunicación con toda la zona sur y conexión rápida con Cercanías Renfe y otras líneas Paradas de autobús en la puerta Muy cerca de supermercados como Mercadona, Lidl y Día Rodeado de zonas verdes y parques A pocos minutos de colegios e institutos: Colegio Pequeño Príncipe, IES Butarque, entre otros Próximo a centros de salud, farmacias, zonas comerciales y deportivas ✨ Resumen: Una vivienda con excelente distribución, muy luminosa, en una finca modernizada y bien cuidada, con 2 terrazas, trastero privado, y sin derramas. Ubicada en una zona tranquila pero con todo a mano, y con transporte público en la puerta. Ideal para familias, parejas o como inversión. � Contacta ahora para más información o concertar tu visita sin compromiso. Asesor Mario �.",True,good,False,True,3219.0,False,False,False,False,[],False,False,235000.0,€,flat,"Zarzaquemada, Leganés",Piso en avenida Rey Juan Carlos I,,,Zarzaquemada,255000.0,20000.0,8.0,,
108586668,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/b0/69/1355863822.webp,tarifa1,18,3,220000.0,flat,sale,73.0,True,3,1,calle de Tarifa,Madrid,Madrid,Carabanchel,es,40.3843621,-3.7334138,False,https://www.idealista.com/inmueble/108586668/,"Inmorenta presenta en exclusiva esta excelente oportunidad en el barrio de Oporto, distrito de Carabanchel, Madrid. Ideal para familias, parejas jóvenes o inversores que buscan una propiedad con buena distribución. � ¡Listo para entrar a vivir! Se vende piso de 70 m² ubicado en una tercera planta sin ascensor, en una calle residencial y silenciosa. La vivienda destaca por su buena distribución y excelente iluminación natural, gracias a su doble orientación. Distribución: · Hall de entrada con acceso cómodo al salón. · Salón-comedor luminoso y acogedor. · Cocina independiente equipada y funcional. · Baño completo con plato de ducha y zona de lavandería. · Tres habitaciones bien iluminadas, perfectas como dormitorios, despacho o sala de juegos. · Trastero interior, muy práctico para almacenamiento adicional. � Luminosidad y confort: La vivienda goza de luz natural durante todo el día gracias a su orientación doble, lo que permite una ventilación cruzada ideal para mantener el ambiente fresco, saludable y acogedor. Cada estancia disfruta de una gran sensación de amplitud y calidez. � Ubicación privilegiada: Situado en una zona residencial del barrio de Oporto, combina tranquilidad y comodidad urbana. A pocos minutos de la estación de metro Oporto (Líneas 5 y 6). Varias líneas de autobús cercanas. Fácil acceso a la M-30 y A-42, ideal para quienes se desplazan en coche. Rodeado de servicios: supermercados, comercios locales, farmacias, centros de salud, colegios y guarderías. Próximo a zonas verdes y parques, perfectos para disfrutar al aire libre. Esta propiedad es una excelente opción tanto para quienes buscan un hogar funcional y bien conectado, como para quienes desean invertir en una zona con alta demanda de alquiler. ¡Contáctanos para agendar tu visita y no dejes pasar esta oportunidad!",True,good,False,False,3014.0,False,False,True,True,[],False,False,220000.0,€,flat,"Puerta Bonita, Madrid",Piso en calle de Tarifa,,,Puerta Bonita,,,,,
109161871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/32/3c/1366096387.webp,,22,1,215000.0,flat,sale,46.0,False,2,1,calle del Castillo de Simancas,Madrid,Madrid,San Blas,es,40.4309839,-3.6272107,False,https://www.idealista.com/inmueble/109161871/,"Agencia inmobiliaria de Madrid zona San Blas - Canillejas, Simancas Tecnocasa Desarrollo Simancas Slu PISO EN VENTA PARA ENTRAR A VIVIR EN EL BARRIO DE SIMANCAS Es un piso de 46 metros distribuido en recibidor, salón amplio y luminososo, cocina independiente, dos habitaciones y baño con plato de ducha El piso dispone de suelo de tarima, ventanas de climalit, termo eléctrico y puertas de madera. Es una primera planta con ascensor. El piso se encuentra cerca de la avenida de Garcia Noblejas. Tiene una excelente comunicación mediante el transporte público con las paradas de metro de Simancas y Garcia Noblejas a menos de cinco minutos, así como tambien de diversos comercios como bares, farmacias, supermercados, tambien cuenta con colegios e iglesia en sus cercanías. Cuenta con los accesos a la M-30 y M-40 a menos de cinco minutos.",False,good,False,True,4674.0,False,False,False,False,[],False,False,215000.0,€,flat,"Simancas, Madrid",Piso en calle del Castillo de Simancas,,,Simancas,,,,,
108352625,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/d0/57/1341561995.webp,,15,bj,236000.0,flat,sale,34.0,True,1,1,calle de la Madera,Madrid,Madrid,Centro,es,40.4239374,-3.7062656,False,https://www.idealista.com/inmueble/108352625/,"HomeMadrid SC pone a la venta este piso de 34 metros cuadrados construidos según catastro, en planta baja con acceso desde la calle, ubicado en una de las calles más bonitas de Malasaña, próximo a calles como Gran Vía, Sol, San Bernardo, y las zonas turísticas más destacadas, donde encontrar todo tipo de servicios y zonas de ocio, convirtiéndola en una oportunidad para vivir y poder disfrutar de cada rincón de Madrid o para invertir dada su alta rentabilidad. El piso se distribuye en un moderno y funcional salón, seguido de la zona de cocina completamente amueblada con electrodomésticos y armarios hechos a medida, un dormitorio y un baño completo. Cuenta con calefacción y aire acondicionado por split, armario, techos muy altos con detalles de vigas en madera, suelos de tarima. Cabe resaltar el cuidado en cada uno de los detalles de la reforma, con una decoración moderna, funcional y con gran encanto. Se vende con muebles, y menaje, preparado para vivir o alquilar inmediatamente. Edificio con ascensor.  Me encantaría acompañarte a visitarlo, no dudes en llamarme.",False,good,False,False,6941.0,False,False,False,False,[],False,False,236000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle de la Madera,,,Malasaña-Universidad,240000.0,4000.0,2.0,,
108143188,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/eb/4a/1335138081.webp,CHA-222,7,,470000.0,flat,sale,98.0,True,3,2,calle Alcalá,Madrid,Madrid,Ciudad Lineal,es,40.4328716,-3.6486723,False,https://www.idealista.com/inmueble/108143188/,"Grupo Inmobiliario Ares vende vivienda de 98 m² completamente exterior en calle Alcalá, necesita reforma porque actualmente se encuentra como oficina. La vivienda se encuentra muy bien ubicada, muy próxima a metro de Quintana, y diferentes líneas de autobuses. - IBI anual: 450 € - Cuota comunidad mensual: 150 Euros  Solicita visita sin compromiso. *Anuncio provisional no contractual, puede contener errores. Grupo Inmobiliario Ares fue fundado en 2007 y está dirigido por profesionales con más de 20 años de experiencia en el sector. Desde el principio nos hemos guiado por una idea clara: aplicar las mejores técnicas de venta, siempre basándonos en los principios de honradez, integridad y ética profesional.  Apostamos por la innovación constante, incorporando herramientas tecnológicas avanzadas a través de nuestra división AresProptech, lo que nos permite ofrecer un servicio más ágil, transparente y adaptado a las nuevas necesidades del mercado.  Nuestra política de mejora continua se centra en escuchar y analizar la satisfacción de cada cliente, porque entendemos que su confianza es nuestro mayor valor. Gracias a esta filosofía, hemos logrado un crecimiento sostenido en los últimos años, tanto en volumen de operaciones realizadas como en la ampliación de nuestro equipo.  En Grupo Inmobiliario Ares encontrarás una empresa consolidada, eficaz y comprometida, con un método de trabajo único y avalado por nuestros clientes. Te acompañamos en todas las fases de la compraventa para garantizar tu tranquilidad y hacer que la compra de tu nueva vivienda sea una experiencia segura y satisfactoria.  Te damos la bienvenida a tu nuevo hogar! [IW]. [IW].",False,renew,False,True,4796.0,True,False,False,False,[],False,False,470000.0,€,flat,"Pueblo Nuevo, Madrid",Piso en calle Alcalá,,,Pueblo Nuevo,,,,,
109163971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/d4/a0/1366149802.webp,,20,bj,170000.0,flat,sale,42.0,True,2,1,calle del Castillo de Oropesa,Madrid,Madrid,San Blas,es,40.4290041,-3.6268069,False,https://www.idealista.com/inmueble/109163971/,"Agencia inmobiliaria de Madrid zona San Blas - Canillejas, Simancas Tecnocasa Desarrollo Simancas Slu PISO EN VENTA PARA ACTUALIZAR EN EL BARRIO DE SIMANCAS Es un piso de 42 metros distribuido en recibidor, salón, cocina independiente, dos habitaciones, baño con plato de ducha El piso dispone de suelo de ceramica y puertas de madera. Es una planta baja El piso se encuentra cerca de la avenida de Garcia Noblejas. Tiene una excelente comunicación mediante el transporte público con las paradas de metro de Simancas y Garcia Noblejas a menos de cinco minutos, así como tambien de diversos comercios como bares, farmacias, supermercados, tambien cuenta con colegios e iglesia en sus cercanías. Cuenta con los accesos a la M-30 y M-40 a menos de cinco minutos.",False,renew,False,False,4048.0,False,False,False,False,[],False,False,170000.0,€,flat,"Simancas, Madrid",Piso en calle del Castillo de Oropesa,,,Simancas,,,,,
108381977,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/cc/55/1342435941.webp,a2d035cb-4b2d-4ddc-a343-33fc584477cd-0,7,2,2200000.0,flat,sale,226.0,True,3,4,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,40.4231061,-3.6944404,False,https://www.idealista.com/inmueble/108381977/,"Elegante Apartamento Reformado con Encanto Clásico y Confort Moderno Descubre este magnífico apartamento recientemente renovado, ideal para quienes buscan amplitud, comodidad y estilo en un entorno urbano con gran personalidad. Con una generosa superficie, esta vivienda ofrece tres dormitorios y cuatro baños, proporcionando el espacio perfecto para una vida confortable tanto en familia como en pareja. El edificio, de corte clásico, dispone de ascensor y servicio de portería, lo que añade un toque de distinción y funcionalidad al día a día. La propiedad cuenta con todas las comodidades actuales: aire acondicionado, calefacción individual a gas y una cocina completamente equipada. Además, dispone de una acogedora terraza privada, ideal para relajarse al aire libre sin salir de casa. Este hogar combina con acierto la elegancia de la arquitectura tradicional con las exigencias de la vida moderna, convirtiéndose en una excelente opción para quienes valoran la calidad, la ubicación y el diseño. La zona en la que se encuentra es conocida por su ambiente sofisticado, su vibrante vida cultural y una amplia oferta de ocio y gastronomía. Rodeada de galerías de arte, tiendas exclusivas, restaurantes con encanto y espacios históricos, se trata de un lugar ideal para quienes desean vivir en una de las áreas más atractivas y mejor conectadas de la ciudad. Una oportunidad única para disfrutar de un estilo de vida urbano, cómodo y con personalidad. Contáctanos para más información.",False,good,False,True,9735.0,False,False,False,False,[],False,False,2200000.0,€,flat,"Chueca-Justicia, Madrid",Piso,,,Chueca-Justicia,,,,,
109191396,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/75/21/1366982987.webp,,17,bj,279900.0,flat,sale,50.0,False,2,1,calle de las Huertas,Madrid,Madrid,Centro,es,40.4140106,-3.6950175,False,https://www.idealista.com/inmueble/109191396/,"Agencia inmobiliaria de Madrid zona Huertas-Cortes Tecnocasa Estudio Huertas-Cortes Slu. ¡VENDE VIVIENDA A REFORMAR EN CALLE HUERTAS! CON POSIBILIDAD DE 2 DORMITORIOS. Magnífica vivienda en una de las calles más emblemáticas y demandadas del Barrio de Las Letras, zona cargada de historia, cultura y encanto. Ubicada en una finca histórica que data del año 1890, la cual ha sido totalmente rehabilitada y se encuentra en óptimas condiciones. Asimismo, está a escasos metros de la Comisaría de policía de la calle Huertas, la Plaza de Jesús, el paseo del Prado y el Retiro. El inmueble ofrece una distribución muy funcional con AMPLIAS VENTANAS EN TODAS LAS ESTANCIAS que brindan la ventilación, el silencio y la quietud de un tranquilo patio interior. Al ingresar, nos recibe un amplio salón, perfecto para disfrutar del confort que cuenta con área de descanso, ventana y almacén. Del lado derecho, tenemos el primer dormitorio con armario y ventana. Por el lado izquierdo encontramos la cocina con ventana, que finaliza con un cuarto de almacén y lavandería. Seguidamente, tenemos un baño completo, también con ventana. Cabe destacar que la vivienda cuenta con muchísimas posibilidades de reforma. Entre ellas hacer 1 o 2 dormitorios amplios con ventana. Lo que lo vuelve una opción PERFECTA PARA VIVIR O INVERTIR. ¡NO PIERDAS ESTA OPORTUNIDAD Y AGENDA TU VISITA! ¡Te va a encantar! A 2 min andando del PASEO DEL PRADO, a 10 min del parque EL RETIRO y a 10 min de la PUERTA DEL SOL. Muy bien comunicado con el transporte público; el metro de Estación del arte L1 (3min), Atocha-Renfe (5min), metro de Antón Martín L1 (5min), y una infinidad de autobuses que te permitirán desplazarte por todo Madrid. ¡EXCELENTE ZONA! El barrio de Las Letras es una de las zonas más antiguas de Madrid, emblemática para la cultura de la ciudad ya que, además de haber sido cuna de grandes figuras del ámbito literario y teatral, acoge varios de sus teatros y museos más importantes. Además de una gran variedad de opciones de ocio y cultura, encontramos una amplia y peculiar oferta de tiendas, bares y restaurantes. ¡Gracias por confiar en nosotros! Nos avalan 15 años de experiencia en la zona, formando parte de esta gran empresa, líder en España y Europa en el sector de la intermediación inmobiliaria. ¿Quiere conocer el valor real de su inmueble? Ofrecemos a nuestros vecinos VALORACIONES GRATUITAS y sin ningún compromiso de viviendas, locales y plazas de garaje. Asesoramiento y gestión en: COMPRAVENTA, ARRENDAMIENTO, CAMBIO de VIVIENDA, HERENCIAS, CAMBIO de USO, CERTIFICADO ENERGÉTICO. Nuestro departamento KIRON, expertos en intermediación financiera, le ayudarán a encontrar la solución hipotecaria que mejor se adapte a sus necesidades. Estamos a su disposición para cualquier consulta'.",False,renew,False,True,5598.0,False,False,False,False,[],False,False,279900.0,€,flat,"Huertas-Cortes, Madrid",Piso en calle de las Huertas,,,Huertas-Cortes,,,,,
