propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
106794595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/ac/bd/1294221966.webp,,134,2190000.0,chalet,sale,507.0,6,6,calle Loira,Madrid,Ciudalcampo,,es,40.6330515,-3.6050579,False,https://www.idealista.com/inmueble/106794595/,"CIUDALCAMPO: Bonita vivienda de estilo inglés, LINDANDO con la RESERVA NATURAL de ""Las Pueblas"" y un río. La propiedad fue integralmente reformada en el 2020 y actualmente tiene la siguiente distribución: Planta de acceso: Con unas vistas impresionantes a la reserva natural. Gran salón con CHIMENEA Comedor 2º salón Gran terraza con vistas Cocina Aseo de cortesia Dormitorio de servicio con baño Planta Familiar, situada a ras de la parcela, al mismo nivel que el jardín. Dormitorio principal con CHIMENEA, gran vestidor y baño Dormitorio de invitados con baño 3 dormitorios que comparten 2 baños Sala de TV ó juegos con acceso directo a la piscina. 2º Cocina Laundry.",True,good,False,4320.0,True,True,False,True,[],False,False,2190000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente en calle Loira,Top,,,,,,,,
107999792,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/e1/1a/1333197078.webp,,40,1450000.0,flat,sale,230.0,4,4,calle de Galileo,Madrid,Madrid,Chamberí,es,40.4375587,-3.7116057,False,https://www.idealista.com/inmueble/107999792/,"Ponemos a su disposición este majestuoso y señorial inmueble en una ubicación privilegiada de Chamberí con orientación sur-este y listo para entrar a vivir. Finca muy representativa y con portero. Primer piso con altura de segundo Se trata de un piso de 230 m2 construidos y distribuidos en gran salón en tres piezas, cuatro habitaciones, cuatro cuartos de baños, cocina, 2 terrazas y luz, mucha luz.  Un dato a tener en cuenta si alguien lo quiere como inversión es que se puede alquilar mañana por la mañana en 3900€. Nada más entrar, y pasando un gran hall de entrada, llegamos al salón. Una gran estancia que está divida en tres partes, zona de TV, zona de biblioteca y comedor con chimenea. Las tres partes están divididas por puertas correderas. Además, desde el salón se accede a una terraza con vistas hacia la calle Galileo.  Por otro lado, la casa tiene 4 habitaciones. La principal es la de mayor tamaño, es muy amplia y y dispone de un completo baño en suite con ducha. El gran armario de reciente construcción hará que no tengas que preocuparte por donde almacenar la ropa y a que es muy espacioso. Pasamos a la segunda habitación doble, con un gran tamaño, muy amplia silenciosa y con otro completo baño en suite.  Las otras dos habitaciones son también muy generosas en cuanto al espacio, con armario grande y espacio suficiente para poner una cama de 1,80m.  Otro punto a destacar de la vivienda es su cocina. Una estancia completamente reformada y equipada con electrodomésticos de gran calidad. Además, desde la cocina se accede a una terraza interior (entrada de servicio ) ideal para tender la ropa y guardar objetos de limpieza. En la zona de la cocina encontramos también un baño con ducha, donde se sitúa actualmente la zona de lavandería.  En definitiva, estamos ante una casa con muchas posibilidades y con una ubicación envidiable, entre Avenida Filipinas y Cea Bermúdez. Rodeado de todo tipo de comercios, bares, farmacias, panaderías.. . Muy buena comunicación con el transporte público y privado.",True,good,False,6304.0,True,True,False,True,[],False,False,1450000.0,€,,,flat,,"Arapiles, Madrid",Piso en calle de Galileo,Top,Arapiles,1,True,True,,,,
107917921,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/de/63/1328262410.webp,W-02ZMK9,83,1190000.0,chalet,sale,600.0,7,7,plaza Vientos,Madrid,Majadahonda,Zona Carretera del Plantío,es,40.4795386,-3.8591023,False,https://www.idealista.com/inmueble/107917921/,"Magnifico Unifamiliar en Majadahonda Engel & Völkers presenta, SIN HONORARIOS AL COMPRADOR, excelente propiedad en una de las zonas residenciales más exclusivas de Majadahonda, Colonia Airesol. Naturaleza y pulso urbano se fusionan en esta vivienda familiar rodeada de un amplio entorno natural y servicios urbanos. Con un diseño contemporáneo de planta semicircular y espacios luminosos, sus 485m2 construidos, sobre una parcela de 1.000 m2, se encuentran perfectamente distribuidos en 4 cómodas plantas, donde todos sus espacios están integrados y cómodamente comunicados, por una majestuosa escalera. En planta principal encontramos, salón, comedor, despacho, aseos de cortesía y 2 cocinas. La planta primera presenta, 7 amplios y luminosos dormitorios con armarios empotrados, 2 de ellos en suite y 4 cuartos de baño. La planta superior abuhardillada, cuenta con 2 grandes espacios diáfanos, con acceso directo a una terraza solárium con increíbles vistas de toda la colonia. En la planta semisótano con luz natural, un espacio multifunción, una lavandería, una bodega, una zona de servicio, trastero y un cómodo garaje de 3 vehículos completan la distribución de la vivienda. En el exterior destacar un amplio porche, un consolidado jardín con riego automático y una soleada piscina, que invitan a disfrutar de todo tipo de actividades al aire libre. Diseñada con criterios de sostenibilidad, por su planta semicircular y placas solares, se encuentra en buen estado de conservación y presenta orientación a los 4 puntos cardinales.. . La exclusiva Colonia Airesol, ha sido diseñada, como un concepto residencial inmerso en un magnífico espacio natural, dotada de todo tipo de servicios urbanos como: superficies de distribución, instalaciones deportivas, centros de salud, colegios, transporte público ( 8 líneas de autobuses y estación de Renfe cercanías de Majadahonda) y acceso a bus-vaho de Majadahonda. Una excelente opción, a la hora de elegir tu nuevo hogar! Estudio de financiación completamente gratuito por nuestra división Engel&volkers Finance.",True,good,False,1983.0,True,True,False,True,[],False,False,1190000.0,€,,,chalet,independantHouse,"Zona Carretera del Plantío, Majadahonda",Casa independiente en plaza Vientos,Top,,,,,,,,
108011932,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/2b/7f/1331140837.webp,W-02ZJ2M,70,1160000.0,chalet,sale,306.0,7,5,calle de Diego de Vargas,Madrid,Madrid,San Blas,es,40.448998,-3.6120961,False,https://www.idealista.com/inmueble/108011932/,"Magnífico Chalet cerca de Piovera Luminoso Chalé de tres cientos seis metros distribuidos en cuatro plantas, con un amplio jardín con un pequeño estanque, barbacoa y piscina comunitaria. Ubicado en una de las zonas más tranquilas de Madrid. En la planta principal se encuentra un elegante hall con armario gabanero, un aseo de cortesía, una habitación ideal para despacho, una amplia cocina con mucha luz con despensa. Conecta con salón-comedor con salida a su jardín privado y su porche. En la primera planta encontramos cuatro dormitorios, el dormitorio principal con baño en suite y los otros tres comparten otro baño La buhardilla es un espacio abierto con su propio baño con múltiples posibilidades, zona de juegos, despacho, cuarto de invitados, gimnasio etc. con mucha luz. En la planta baja, encontramos una acogedora sala de estar con chimenea, barra de bar y bodega. Además, esta planta incluye una habitación de servicio con su propio baño proporcionando total privacidad. La casa dispone de una plaza de garaje cerrado y con posibilidad de aparcar también en la rampa. Ubicada en Canillejas, una de las zonas más apreciadas de Madrid por su tranquilidad y una excelente comunicación. Al Norte por la Av de América, con acceso rápido y fácil a la autopista M-40 y a la autovía A-2 llegando al aeropuerto en menos de 10 minutos y a Ifema El parque de Canillejas es un pulmón verde que proporciona un espacio natural a los residentes cercano a la calle Alcalá llena de comercios y servicios. En la zona encontramos todos los servicios necesarios para cubrir las necesidades de los residentes, con centros de salud, centros educativos y todo tipo de servicios propios de un barrio residencial, cercano a Madrid. lo que le convierte en un lugar ideal para vivir.",True,good,False,3791.0,True,True,False,True,[],False,False,1160000.0,€,True,True,chalet,independantHouse,"Canillejas, Madrid",Casa independiente en calle de Diego de Vargas,Top,Canillejas,,,,,,,
107433111,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/e7/bd/1312522181.webp,52143,30,2950000.0,flat,sale,335.0,4,5,paseo de la Castellana,Madrid,Madrid,Chamartín,es,40.4560443,-3.6888561,False,https://www.idealista.com/inmueble/107433111/,"Lucía Suárez-Zuloaga de GV | HISPANOAMERICA comercializa el siguiente inmueble: Espectacular piso en Paseo de la Castellana, en edificio con portal muy representativo. Cuenta con 355 metros construidos y 291 útiles según catastro. Importante destacar que la vivienda ha sido reformada por el reconocido arquitecto Borja Puras, donde se puede apreciar el buen tratamiento de la luz así como la buena distribución del espacio, y  sus excelentes calidades y acabados.  Sin duda, una excelente opción para entrar a vivir en una de las zonas más exclusivas de Madrid. El aire acondicionado va por conductos regulables y la calefacción es central con contadores individuales.  Trastero  La plaza de garaje no es fija, solo en años alternos. Posibilidad de plaza de garaje de residentes a través de la comunidad. *Se adjunta plano* Distribución: Hall de entrada con armarios, cuarto de baño de visitas, salón en tres ambientes y comedor, gran cuarto de dormir principal con cuarto de baño en suite y vestidor, dos cuartos de dormir dobles de niños cada uno con su cuarto de baño en suite uno de ellos con bañera y el otro con ducha. Amplia cocina totalmente equipada con isla y zona de office, terraza tendedero que se podría incorporar a la cocina y gran dormitorio de servicio con cuarto de baño que daría opción a otro dormitorio más de familia.  Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,8806.0,True,True,False,False,[],False,False,2950000.0,€,,,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso en paseo de la Castellana,Top,Bernabéu-Hispanoamérica,2,True,True,,,,
107822375,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/6e/db/1324993273.webp,17301,34,950000.0,flat,sale,110.0,2,2,calle de Alfonso Rodríguez Santamaría,Madrid,Madrid,Chamartín,es,40.4518269,-3.6846845,False,https://www.idealista.com/inmueble/107822375/,"Inés Coca de GV | El VISO comercializa el siguiente inmueble: Piso de reformado de 110 metros cuadrados en El Viso, ubicado en edificio señorial, con zona ajardinada y azotea común. Localización inmejorable, dentro de la colonia del VISO, en calle tranquila, en pleno centro de Madrid y con todos los servicios alrededor.  Tremendamente luminoso, orientación SUR, con una reforma muy pensaba donde se ha querido aprovechar el mas mínimo espacio, de manera a crear un entorno práctico y agradable, así como con excelentes calidades y acabados.  Dispone de aire acondicionado y calefacción central.  Edificio con porteria. Sin duda una excelente opción para entrar a vivir! **Se adjunta PLANO Distribución:  Salón, comedor, dos cuartos de dormir con cuarto de dormir en suite, cocina.  Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,8636.0,True,True,False,False,[],False,False,950000.0,€,,,flat,,"El Viso, Madrid",Piso en calle de Alfonso Rodríguez Santamaría,Top,El Viso,2,True,True,,,,
100641109,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/e3/2d/1333892137.webp,PV8444I,52,4200000.0,chalet,sale,700.0,6,5,calle de Guecho,Madrid,Madrid,Moncloa,es,40.4739367,-3.8233769,False,https://www.idealista.com/inmueble/100641109/,"Singular vivienda con encanto diseñada por el arquitecto Eugenio Aguinaga, en excelente ubicación junto al Pardo, en la Florida.  Distribución: Está distribuida en dos cómodas plantas con un agradable porche que ilumina la planta baja. PLANTA PRINCIPAL: · Hall y aseo de cortesía. · Salón con dos ambientes con chimenea y acceso al porche y al jardín con un amplio ventanal. · Comedor amplio con mucha luz, también con chimenea. · Cocina con puerta de servicio, habitación de servicio y cuarto de plancha.  · Amplio dormitorio principal en suite con vestidor y baño.  PLANTA ALTA: · Sala de estar que distribuye a cuatro amplias habitaciones y dos cuartos de baño completos, con fabulosas vistas al Pardo. Suelos de madera, calefacción por gasoil y con una magnifica orientación sur. La vivienda se encuentra en una parcela totalmente plana con piscina y un agradable choco con baño, parking interior para tres coches y un parking exterior para seis coches más. Urbanización con vigilancia las 24 horas. Puedes ver más inmuebles en nuestra página web. Prestigiosa y veterana urbanización en la salida 12 de la A-6. Su origen se remonta a principios del siglo XX, cuando era una zona de chalets de veraneo. Sin embargo, ha ido evolucionando como espacio residencial al ir quedando cada vez más cerca de la capital. Es famosa por sus grandes y sorprendentes chalets, que poco a poco se han ido rehabilitando y actualizando con los diferentes cambios generacionales.",True,good,False,6000.0,True,True,False,False,[],False,False,4200000.0,€,True,True,chalet,independantHouse,"El Plantío, Madrid",Casa independiente en calle de Guecho,Top,El Plantío,,,,,,,
108732727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/1f/19/1353515504.webp,SG211252,45,2190000.0,duplex,sale,174.0,2,2,calle de Ferraz,Madrid,Madrid,Moncloa,es,40.4303411,-3.719899,False,https://www.idealista.com/inmueble/108732727/,"Descubre el lujo y la exclusividad en este impresionante ático-dúplex ubicado en la prestigiosa zona de Rosales, en el barrio de Argüelles, dentro del distrito de Moncloa-Aravaca, Madrid. Con una superficie construida de 174 m², esta vivienda de obra nueva de 2018 combina diseño contemporáneo, espacios amplios y una luminosidad excepcional gracias a su orientación sur y a su ubicación en la última planta del edificio, que ofrece vistas panorámicas. Este exclusivo hogar cuenta con dos dormitorios amplios, dos baños modernos, una cocina independiente perfectamente equipada y un salón independiente ideal para disfrutar de momentos de relax o reuniones sociales. La joya de este ático es su espectacular terraza de 30 m², que incluye una piscina privada, perfecta para disfrutar del clima madrileño con total privacidad. Además, el edificio cuenta con piscina comunitaria, gimnasio y sala de reuniones, ofreciendo un estilo de vida inigualable. Entre sus características destacan la calefacción individual por gas natural, aire acondicionado, suelos de tarima, domótica y puerta blindada. El edificio dispone de ascensor y servicio de conserjería, garantizando comodidad y seguridad. La propiedad incluye también dos plazas de garaje, una ventaja excepcional en esta privilegiada ubicación. Rosales, dentro del barrio de Argüelles, es sinónimo de elegancia y exclusividad. Rodeado de zonas verdes como el Parque del Oeste y a pocos minutos de los jardines de Sabatini y el Palacio Real, este enclave combina naturaleza, historia y servicios de alta calidad. La zona cuenta con una excelente oferta educativa, como el prestigioso colegio San Bernardo, situado a menos de 10 kilómetros. Además, el famoso Centro Comercial Príncipe Pío está a poca distancia, ofreciendo una amplia variedad de tiendas, restaurantes y opciones de ocio. En cuanto a transporte, la ubicación es inmejorable. Las estaciones de metro más cercanas son Argüelles (líneas 3, 4 y 6) y Príncipe Pío (líneas 6, 10 y R), que también conecta con trenes de cercanías (líneas C1, C7 y C10). Diversas líneas de autobuses como la 1, 44 y 133 te conectan con el resto de la ciudad de manera rápida y eficiente. Desde 1983, GILMAR se ha dedicado a ayudar a sus clientes a encontrar la casa de sus sueños, ofreciendo un servicio personalizado y profesional. Con una trayectoria de más de 40 años, nuestra experiencia y compromiso nos han consolidado como líderes en el sector inmobiliario, destacando por nuestra atención al detalle y la excelencia en cada operación. Para más información sobre este exclusivo inmueble, por favor, contacta con nuestro equipo de Chamberí-Argüelles en nuestra oficina situada en C/ Carranza, 20. Llámanos al o escríbenos a indicando la referencia 211252. ¡Estaremos encantados de ayudarte!",True,good,False,12586.0,True,True,False,False,[],False,False,2190000.0,€,True,True,flat,duplex,"Argüelles, Madrid",Dúplex en calle de Ferraz,Top,Argüelles,6,True,True,2250000.0,60000.0,3.0,
97396480,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/9f/86/995990512.webp,52067,25,3000000.0,flat,sale,310.0,4,5,Alberto Alcocer,Madrid,Madrid,Chamartín,es,40.456937,-3.6843409,False,https://www.idealista.com/inmueble/97396480/,"Lucía Suárez-Zuloagae GV | NUEVA ESPAÑA comercializa el siguiente inmueble: Maravilloso piso de 310 metros cuadrados en una de las mejores calle de Nueva España. Destacar sus amplios espacios y su luz, gracias a sus grandes ventanales, y el encanto de la chimenea en el salón, hacen sin duda que sea un espacio de luz y confort como pocos en pleno centro de Madrid. Hall de entrada de grandes dimensiones que da paso a un amplio salón con chimenea, con comedor independiente, ambos muy luminosos gracias a sus grandes ventanales. Aseo de cortesía.   Cocina con office y zona de lavado, todo equipado con electrodomésticos de alta gama. Habitación de servicio con baño.   Zona privada:   3 habitaciones, todas con amplio baño en suite, armarios empotrados y grandes ventanales.   Dos plazas de garaje y trastero (7m2 aprox), incluido en el precio. El edificio cuenta con dos ascensores, el principal y el de servicio.   Seguridad 24H los 365 días del año. Piscina y jardín comunitario Gimnasio Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,9677.0,True,True,False,False,[],False,False,3000000.0,€,True,True,flat,,"Nueva España, Madrid",Piso en Alberto Alcocer,Top,Nueva España,3,True,True,,,,
109130685,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/4d/ba/1366474705.webp,JM 213220,37,1750000.0,chalet,sale,323.0,5,4,Barrio Monteclaro,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,40.4468224,-3.8497048,False,https://www.idealista.com/inmueble/109130685/,"Gilmar de Majadahonda les ofrece en la exclusiva urbanización Monteclaro, situada en Pozuelo de Alarcón, este magnífico chalet independiente, diseñado para quienes valoran la privacidad, el espacio y la comodidad. Esta propiedad, modelo Balsain, destaca por su distribución funcional en dos plantas y por su orientación oeste, que garantiza una iluminación natural excepcional. La planta baja ofrece un amplio salón con dos ambientes, una sala de estar ideal para momentos de relajación, una cocina independiente, y una zona de servicio con baño completo. También cuenta con un aseo de cortesía y una acogedora chimenea, perfecta para las noches más frescas. En la planta superior, se encuentran cuatro dormitorios, incluyendo el principal en suite con vestidor, y dos baños adicionales que completan esta planta. Además, la urbanización Monteclaro dispone de zonas comunes y un club social, proporcionando un entorno exclusivo y seguro con vigilancia las 24 horas. Monteclaro es una de las áreas residenciales más prestigiosas de Madrid, conocida por su entorno tranquilo y su cercanía a servicios esenciales. La urbanización cuenta con fácil acceso a la carretera A-6, y M50, está rodeada de colegios de renombre como el Colegio Everest. Para las compras y el ocio, el centro comercial Zielo Shopping Pozuelo se encuentra a pocos minutos en coche, además de la amplia oferta comercial de Majadahomda, ofreciendo una amplia variedad de tiendas, restaurantes y servicios. En cuanto al transporte público, las líneas de autobús cercanas incluyen la 561, 562 y 564, que conectan la zona con Madrid y otros puntos clave de la región. Pozuelo de Alarcón, donde se ubica Monteclaro, es una de las localidades más exclusivas del área metropolitana de Madrid. Su ambiente residencial, combinado con una excelente oferta educativa, cultural y de servicios, ha convertido el municipio en un lugar ideal para familias y profesionales que buscan calidad de vida y proximidad a la capital. Gilmar lleva desde 1983 ayudando a sus clientes a encontrar la casa de sus sueños, con un compromiso basado en la confianza, la profesionalidad y la excelencia. Si deseas más información sobre esta propiedad, ponte en contacto con nuestro equipo de Majadahonda. Indícanos la referencia 213220 y estaremos encantados de atenderte. Puedes visitarnos en nuestra oficina ubicada en la Avda. Doctor Calero 19 (Centro Comercial Tutti), llamarnos al o escribirnos a.",True,good,False,5418.0,True,True,False,False,[],False,False,1750000.0,€,,,chalet,independantHouse,"Monteclaro, Pozuelo de Alarcón",Casa independiente,Top,Monteclaro,,,,,,,
104318812,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/42/55/1216590405.webp,11182,73,15000000.0,chalet,sale,1335.0,8,11,paseo de la Marquesa Viuda de Aldama,Madrid,La Moraleja,La Moraleja urbanización,es,40.5135969,-3.6340976,False,https://www.idealista.com/inmueble/104318812/,"Leticia Monreal de GV LA MORALEJA comercializa el siguiente inmueble:  Vivienda única y muy especial por su arquitectura y por el particular encanto de sus jardines. La vivienda cuenta con 1.300 m2 de distribuidos en dos plantas más la planta sótano. Materiales de gran calidad y atemporales que aportan a la casa elegancia a la vez que un ambiente acogedor. Las estancias son muy amplias pero su cómoda distribución hace que la casa sea muy cómoda y familiar. La piedra y la madera están muy presentes en esta vivienda, cuyo estilo nos traslada a La Provenza gracias a sus impresionantes rincones y jardines y a su diseño arquitectónico. La vivienda tiene una zona de porche con orientación sur y vistas al jardín y a la piscina cubierta. El cuidado proyecto de paisajismo convive y se integra a la perfección con la vivienda, diseñada por un prestigioso arquitecto. Además de pozo propio, el jardín cuenta con un consolidado arbolado, cuatro fuentes y varios rincones de especial encanto, entre ellos un maravilloso cenador de verano. Calefacción por suelo radiante y aire acondicionado. Cuenta con ascensor, cuatro plazas de garaje interiores y ocho exteriores cubiertas. Por último, incluye una espectacular piscina cubierta climatizada. Distribución:  PLANTA BAJA - Hall, aseo y gran salón con chimenea  - Cuarto de estar o biblioteca  - Comedor independiente - Porche cerrado - Dormitorio principal en suite, con vestidor y 2 baños. Armero y caja fuerte. - Cocina de con office, despensa y lavandería. - Porche lateral. - 2 dormitorios de servicio y baño - Aseo de servicio PRIMERA PLANTA - 5 dormitorios en suite. - Cuarto de estar y terraza. SÓTANO - Bodega - Cuarto de calderas y trastero Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,11236.0,True,True,False,False,[],False,False,15000000.0,€,True,True,chalet,independantHouse,"La Moraleja urbanización, La Moraleja",Casa independiente en paseo de la Marquesa Viuda de Aldama,Top,,,,,,,,
98300869,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/f3/43/1007188062.webp,14171,31,3950000.0,chalet,sale,725.0,8,8,Virgen de los Rosales,Madrid,Madrid,Moncloa,es,40.4539739,-3.7691928,False,https://www.idealista.com/inmueble/98300869/,"Beatriz Mateo-Sagasta de GV | ARAVACA comercializa la siguiente propiedad: La Colonia Diplomáticos en Aravaca es una de las zonas residenciales de más lujo en Madrid. Aqui encontramos este maravilloso unifamiliar de 725 metros cuadrados construidos en una parcela de 2.566 metros cuadrados, un agradable porche  Podemos destacar en su interior la amplitud de sus espacios así como la luminosidad de los mismos, combinadas con una cómoda distribución. En el exterior encontramos un extenso jardín y un magnifico porche donde de puede divisar a lo lejos la magnifica piscina, con sus vestuarios, así como la pista de Pádel. Todo ello proporciona un entorno tranquilo pero no lejos de áreas comerciales y de ocio.   Calefacción por gas natural. La casa tiene pozo propio. Distribución: Planta Baja: Hall de entrada. Salón. Comedor. Biblioteca. Cuarto de estar. una habitación con su cuarto de baño. Cocina. Office. Cuarto de lavado. Dos Habitaciones de servicio. Cuarto de baño de servicio, cuarto de baño de servicio. Planta Primera: Cuarto de dormir en suite con dos vestidores y cuarto de baño. Cuatro cuartos de dormir con cuartos de baño.  Planta semisótano: Bodega. Cuarto de Maquinas. Trastero. Garaje para 3 coches. Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,5448.0,True,True,False,False,[],False,False,3950000.0,€,True,True,chalet,independantHouse,"Aravaca, Madrid",Casa independiente en Virgen de los Rosales,Top,Aravaca,,,,,,,
107897973,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/ed/ef/1327687228.webp,14455,30,1295000.0,chalet,sale,197.0,4,4,El Soto de la Moraleja,Madrid,La Moraleja,El Soto de la Moraleja,es,40.5213243,-3.6520317,False,https://www.idealista.com/inmueble/107897973/,"Suma inmobiliaria ofrece magnífico adosado en cuatro plantas dentro de urbanización con zonas comunes.  En la planta baja se encuentra el hall de entrada, baño de invitados, cocina con orientación sur super luminosa y salón comedor con salida al patio. En la primera planta hay tres dormitorios, uno de ellos en suite y otros dos dormitorios comparten un baño.  En la buhardilla esta la habitación principal con baño en suite y terraza. En la planta sótano hay un salón enorme, una habitación de lavandería, un baño completo y una despensa.  La urbanización tiene dos piscinas comunitarias (una de ellas de agua salada), pista multideportiva (fútbol y baloncesto), parque infantil y pista de pádel seminueva. Zonas comunes muy amplias para que tanto pequeños como adultos puedan disfrutar dentro del propio recinto. La urbanización tiene conserje 24 horas. Incluye plaza de garaje en precio. Disponemos de una amplia cartera de inmuebles “off market” no publicados en Idealista. Para solicitar información visite nuestra web pinchando en el enlace de abajo o contacte con nuestras oficinas.",True,good,False,6574.0,True,True,False,True,[],False,False,1295000.0,€,True,True,chalet,terracedHouse,"El Soto de la Moraleja, La Moraleja",Chalet adosado,Top,,,,,,,,
108719817,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/83/9d/1353109128.webp,W-030R9D,27,1550000.0,flat,sale,187.0,4,3,calle de la Princesa,Madrid,Madrid,Moncloa,es,40.4352252,-3.720307,False,https://www.idealista.com/inmueble/108719817/,"Fantástica vivienda reformada de 4 dormitorios en Moncloa En una de las zonas más emblemáticas y mejor conectadas de Madrid, se encuentra esta magnífica vivienda recién reformada que lo tiene todo: amplitud, luz natural en cada rincón y una reforma elegante y neutra que la hace especial desde el primer momento. Situada en una tercera planta de un edificio muy emblematico, esta propiedad sorprende por ser prácticamente exterior, lo que permite disfrutar de la luz a cualquier hora del día. Dispone de seis balcones abiertos a la calle, tres en el salón-comedor convierten este espacio en el alma de la casa: amplio, acogedor y luminoso. Los otros tres balcones están en cada uno de los dormitorios dotándolos de una luz extraordinaria. La vivienda cuenta con cuatro dormitorios, tres con excelente tamaño y distribución, y un 4º de servicio o despacho. Dos baños completos en suite y un tercer baño doble para las otras dos habitaciones, ideal para mantener la privacidad y funcionalidad del día a día. La cocina es independiente, con múltiples opciones de almacenaje, invita a ser el centro de reuniones cotidianas, con una zona de office y T.V. muy amplia. Está completamente equipada con electrodomésticos de alta gama (Siemens). Todo ha sido pensado con detalle: los acabados de alta calidad, la carpintería cuidada, los suelos nobles y un equilibrio perfecto entre lo clásico y lo contemporáneo. Otro de sus grandes valores es la cantidad de espacio de almacenaje que ofrece, poco habitual incluso en viviendas de esta categoría. Cada rincón ha sido aprovechado para ofrecer soluciones prácticas y elegantes.  Dispone de aire acondicionado por conductos y calefacción central de gas. Una casa que no solo ofrece metros cuadrados, sino también calidez, luz y una vida cómoda en una de las mejores zonas de la capital. A un paso de parques, universidades, comercios y excelentes conexiones de transporte. Situada en el codiciado distrito de Moncloa, esta propiedad se encuentra en una de las zonas más valoradas de Madrid por su equilibrio entre vida urbana, tranquilidad residencial y amplias zonas verdes. Es un barrio consolidado y muy bien cuidado, con una gran variedad de servicios, comercios de proximidad, colegios, centros de salud y una excelente oferta gastronómica. Uno de sus grandes atractivos es la cercanía al Parque del Oeste, Templo de Debod, el uno de los pulmones verdes de la capital, ideal para pasear, practicar deporte o disfrutar de sus vistas y jardines históricos. En cuanto a movilidad, la vivienda cuenta con una excelente conexión en transporte público, con varias líneas de metro y autobús en las inmediaciones del intercambiador de Moncloa, Argüelles e Islas Filipinas a pocos minutos, así como un fácil acceso a la A-6 y M-30, lo que facilita la comunicación con el resto de la ciudad y salidas hacia las afueras. En resumen, una ubicación inmejorable para quienes buscan vivir en el centro de Madrid sin renunciar a la tranquilidad, la naturaleza y todos los servicios al alcance.",True,good,False,8289.0,True,True,False,True,[],False,False,1550000.0,€,,,flat,,"Argüelles, Madrid",Piso en calle de la Princesa,Top,Argüelles,3,True,True,,,,
