propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,status,hasLift,parkingSpace.parkingSpacePrice
106422130,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/fe/38/1323274759.webp,288504,35,276750.0,studio,sale,60.0,0,1,Barrio Zona norte,Madrid,Pozuelo de Alarcón,es,40.4508078,-3.808322,False,https://www.idealista.com/inmueble/106422130/,"APARTAMENTO EN ZONA BALLESOL, FRENTE A PARQUE CÁRCAVAS. En el corazón de Pozuelo de Alarcón, este encantador apartamento de 60 m² se presenta como una oportunidad única para quienes buscan comodidad y calidad de vida. El inmueble cuenta con una acogedora habitación simple que ofrece el espacio perfecto para descansar. Su amplio salón, luminoso y bien distribuido, se convierte en el lugar ideal para disfrutar de momentos en familia o con amigos. La cocina, funcional y equipada, permite preparar deliciosas comidas con facilidad. También dispone de un baño completo y un lavadero que suma comodidad a la rutina diaria. NECESITA HACER CAMBIO DE USO DE GERIATRICO A RESIDENCIAL, por parte del comprador en el Ayuntamiento de Pozuelo. Una de las grandes ventajas de este apartamento es su acceso a una fantástica piscina tipo Jacuzzi (Hidromasaje), donde podrás refrescarte en los calurosos días de verano. La finca incluye además un garaje, lo que garantiza la seguridad y disponibilidad de un espacio para tu vehículo. (no incluye Parking) El trastero proporciona un valioso espacio de almacenamiento adicional. La propiedad se encuentra en una primera planta de un edificio catalogado que, a su vez, cuenta con conserje y ascensor, brindando así una sensación de seguridad y confort. Este apartamento destaca no solo por su ubicación, sino también por sus amenidades, como un gimnasio que te ayudará a mantenerte activo sin necesidad de ir a un centro deportivo externo. La zona donde se ubica este inmueble es inmejorable. Situado frente al parque Cárcavas, podrás disfrutar de un entorno natural que invita a paseos y actividades al aire libre. Además, en las cercanías contarás con una variedad de servicios que hacen la vida cotidiana más cómoda, tales como colegios de prestigio y mercados locales donde abastecerte de productos frescos. El ocio no queda atrás, ya que en los alrededores encontrarás numerosas opciones de entretenimiento, restaurantes y cafeterías que enriquecerán tu día a día. En cuanto a la conectividad, la ubicación del apartamento facilita el acceso a diversas líneas de transporte público, lo que te permitirá desplazarte con facilidad hacia el centro de Madrid y otras áreas de interés. No dejes pasar la oportunidad de visitar este atractivo apartamento en zona Ballesol, frente a parque Cárcavas, y hacer de él tu nuevo hogar en Pozuelo de Alarcón. ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias?, ¿Divorcios?, te ayudamos y coordinamos todo. Infórmate:.",False,False,,4613.0,True,False,False,False,[],False,False,276750.0,€,,,flat,studio,"Zona norte, Pozuelo de Alarcón",Estudio,1,True,Zona norte,Zona norte,good,True,
108762436,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/f1/60/1354395255.webp,19,7,535000.0,chalet,sale,178.0,4,3,"calle Pico de la Miel, 2",Madrid,Miraflores de la Sierra,es,40.7639779,-3.7454946,True,https://www.idealista.com/obra-nueva/108762436/,"¡Fase 2 de Adosados y Pareados ya disponible en La Finca de los Pinarejos! Vive en la sierra norte de Madrid, rodeado de naturaleza y confort Tras el éxito de la Fase 1, lanzamos una nueva parcela de 20 chalets adosados en uno de los entornos más privilegiados de la Comunidad de Madrid. La Finca de los Pinarejos – Adosados Fase 2 te ofrece una oportunidad única para estrenar hogar en un enclave natural, moderno y bien conectado. Viviendas pensadas para disfrutar Cada chalet ha sido diseñado con una arquitectura contemporánea, cuidando cada detalle para ofrecer la mejor calidad de vida: • 4 dormitorios amplios • 3 baños completos • Cocina totalmente equipada • Sistema de aerotermia para mayor eficiencia energética • Jardín privado • Piscina opcional Perfecto tanto como residencia habitual como para segunda vivienda. Una promoción diferente Ubicada en plena sierra norte, La Finca de los Pinarejos combina tranquilidad, naturaleza y una excelente accesibilidad a Madrid. Aquí, tu hogar se convierte en un refugio moderno, sostenible y con todas las comodidades que necesitas.",False,True,False,3006.0,True,False,False,False,[],False,False,535000.0,€,True,True,chalet,semidetachedHouse,Miraflores de la Sierra,"Chalet pareado en calle Pico de la Miel, 2",,,,,newdevelopment,,
107361915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/b8/1f/1318018174.webp,3º A,12,415000.0,penthouse,sale,172.0,2,1,"Zarza, 21",Madrid,Alcorcón,es,40.3489915,-3.827297,True,https://www.idealista.com/obra-nueva/107361915/,"BOSS INMOBILIARIA comercializa el proyecto de viviendas ZARZA 21, que se ubica en pleno corazón de Alcorcón, junto a la Plaza de España y el Ayuntamiento. Su situación privilegiada hace de esta promoción una oportunidad única de adquirir una vivienda en la mejor zona de Alcorcón. A tan solo 5 minutos a pie de la estación de Renfe Alcorcón Central, de la estación de Metro Sur Parque Lisboa y del Hospital Universitario.  Al estar en el pleno centro del municipio están garantizados todos los servicios como supermercados, farmacias, restaurantes y todo tipo de comercio de cercanía, además de grandes superficies como el Centro Comercial Tres Aguas o el Corte Inglés. La zona está estupendamente comunicada al contar con una amplia red de líneas de autobuses, Metro y Renfe, acceso directo a la A-5 y M-40, lo que permite en pocos minutos estar en el corazón de Madrid. EL PROYECTO ZARZA 21 consta de 10 viviendas con tipologías de 1 y 2 dormitorios con trastero, áticos con espectaculares terrazas de 50 m2 y viviendas en planta baja dúplex con patio privado. El edifico, haciendo esquina, en la parte alta de la Plaza de las Hermandades, proporciona a las viviendas una gran luminosidad al tener grandes espacios abiertos con terrazas; siendo todas exteriores. Las soluciones adoptadas en el residencial ZARZA 21 buscan conseguir unos niveles óptimos en cuanto a eficiencia energética y de confort, lo que redundará en un menor consumo y por tanto menor gasto económico, un comportamiento del edificio más respetuoso con el medio ambiente, así como una mejora de la habitabilidad de las viviendas. Los salones con amplios ventanales permiten potenciar la iluminación natural de la vivienda además de reducir las necesidades de refrigeración de la misma.  La climatización por aerotermia, energía limpia que genera un claro ahorro energético y económico así como un mayor respeto por el medio ambiente, es a través de suelo radiente/refrescante por agua, hace que el sistema trabaje a menor temperatura que los sistemas tradicionales y permite un reparto más homogéneo y racional del calor/frío. Además, favorece la mejor calidad del aire por mantener un nivel de humedad adecuado evitando producir sequedad en el ambiente o la proliferación de ácaros, al disminuir las corrientes de aire que favorecen la aparición de polvo. Todo esto redunda en un claro aumento del confort interior de las viviendas.  Ubicación única, diseño excepcional, confort y eficiencia se unen en este proyecto. ZARZA 21 no es solo un lugar para vivir, si no para invertir en tu futuro y crear tu nuevo hogar. Es una oportunidad única para ser parte de una comunidad vibrante y disfrutar de un estilo de vida moderno en el corazón de una de las ciudades más dinámicas de Europa.",False,True,False,2413.0,True,False,False,False,[],False,False,415000.0,€,,,flat,penthouse,"Casco Antiguo, Alcorcón","Ático en Zarza, 21",3,True,Centro,Casco Antiguo,newdevelopment,True,
108159269,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/c3/15/1345227538.webp,NE51,14,290062.0,flat,sale,99.0,3,2,"calle Provisional Ahijones Cuarenta y Cinco, 35",Madrid,Madrid,es,40.3892024,-3.5740277,True,https://www.idealista.com/obra-nueva/108159269/,"¡Tu nuevo hogar en Los Ahijones! Viviendas VPPB de 1, 2 y 3 dormitorios en régimen de cooperativa!  Un proyecto moderno, funcional y sostenible para viviendas de VPPB de 1, 2 y 3 dormitorios, diseñado para maximizar comodidad y calidad de vida, cada unidad incluye dos plazas de garaje y trastero, asegurando la practicidad esencial para tu vida cotidiana. La ubicación estratégica permite un fácil acceso a transporte público, colegios y comercios, lo que convierte a este proyecto en una opción ideal para familias que buscan un entorno seguro y accesible. Cada hogar ha sido diseñado con atención a las distribuciones interiores, asegurando que la luz natural inunde cada espacio. Además, se han incorporado modernas instalaciones y acabados de buena calidad, complementados por amplias y acogedoras terrazas, ideales para disfrutar del aire libre y la convivencia familiar. La sostenibilidad, la funcionalidad y el cuidado por los detalles son importantes para que puedas disfrutar de tu nuevo hogar. Además, el complejo cuenta con amplias áreas verdes, piscina, espacios comunitarios y conserjería que fomentan la convivencia entre los residentes. Ahijones contará con todos los servicios, tanto públicos como privados, necesarios para el día a día. Además, contará con más de 1.000.000 de m2 de zonas verdes y arbolado y se integrará dentro del proyecto municipal de Bosque Metropolitano. En el proyecto, también se incorporan más de 24 kms. de carril bici, que conectan entre sí las zonas verdes y las principales zonas del desarrollo. Un nuevo barrio perfectamente comunicado tanto en transporte público como privado. Acceso directo a la M-45 y la R-3 que enlaza con la A-3, con la A-2. Además, dispone de conexión directa con la Prolongación de O’Donnell que ofrece acceso directo al centro de Madrid. Los Ahijones será el único de los nuevos Sectores del Este que en su primera etapa disponga de una parada de metro de la línea 9 en el propio barrio. De este modo, el intercambiador de RENFE de Vicálvaro se encontrará a una sola parada de Metro y al centro de Madrid se podrá acceder en 15 minutos. También se han proyectado diferentes líneas de autobús y la incorporación de las líneas de Bus de Tránsito Rápido que recorrerán la Gran Vía del Sureste teniendo previstas varias paradas en Los Ahijones. *El coste de la vivienda es aproximado. Toda la documentación expuesta puede sufrir variaciones por razones técnicas, jurídicas, administrativas o por decisión de la cooperativa.",False,True,False,2930.0,True,False,False,False,[],False,False,290062.0,€,True,True,flat,,"Los Ahijones, Madrid","Piso en calle Provisional Ahijones Cuarenta y Cinco, 35",2,True,Vicálvaro,Los Ahijones,newdevelopment,True,
108048819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/5d/67/1332294709.webp,2A,4,505000.0,flat,sale,106.0,2,2,"camino de Perales, 26",Madrid,Madrid,es,40.3812117,-3.6922337,True,https://www.idealista.com/obra-nueva/108048819/,"Residencial Manzanares Park View El Registro de Demandantes de Vivienda y Suelo de CONCOVI (Confederación de Cooperativas de Vivienda y Rehabilitación de España) presenta el futuro “Residencial Manzanares Park View”. Se trata de una oportunidad única en el distrito de Usera, situada en un entorno estratégico en el sur de Madrid, a orillas del río Manzanares, en un paisaje urbano en plena transformación y desarrollo, rodeado de importantes zonas verdes, destacando entre otros el Parque de Madrid Rio y Pradolongo, que ofrecen amplias zonas de recreo y deporte para sus residentes. Este Residencial, se ubicará en la calle Camino de Perales 26, Madrid y contará con 16 exclusivas viviendas de 1, 2 y 3 dormitorios, bajo con jardín y 2 áticos, en urbanización privada con zona común y piscina. El Residencial cuenta además con 27 plazas de garaje y 16 trasteros, en el sótano del edificio. Según palabras del arquitecto redactor, el “Residencial Manzanares Park View”, nace de la necesidad de crear un espacio que refleje armonía y funcionalidad en cada rincón. Inspirados en la belleza natural y la simplicidad de las formas orgánicas, hemos diseñado un entorno que no solo respeta su contexto, sino que también enriquece la experiencia de sus ocupantes. El concepto arquitectónico se basa en la integración de los elementos naturales y la arquitectura moderna. La estructura se compone de líneas limpias y abiertas, que permiten una conexión fluida entre los espacios interiores y exteriores. La iluminación natural juega un papel fundamental, creando ambientes cálidos y acogedores. Manzanares Park View está inspirado en la serenidad y la majestuosidad de los paisajes naturales, la idea es atraer la calma y la belleza del exterior hacia el interior, generando un refugio que promueva la tranquilidad y el bienestar. Los colores, materiales y texturas han sido cuidadosamente seleccionados para evocar la pureza y la simplicidad de la naturaleza. Además, hemos incorporado elementos que recuerdan la tradición artesanal, creando una fusión entre lo contemporáneo y lo tradicional. En conclusión, nuestro proyecto arquitectónico representa una convergencia única de naturaleza y modernidad, sostenibilidad y funcionalidad. Cada detalle ha sido diseñado para ofrecer una experiencia que sea a la vez estética y práctica, inspirada en la serenidad de la naturaleza y guiada por una profunda conciencia ambiental.",False,True,False,4764.0,True,False,False,False,[],False,False,505000.0,€,True,True,flat,,"12 de Octubre-Orcasur, Madrid","Piso en camino de Perales, 26",2,True,Usera,12 de Octubre-Orcasur,newdevelopment,True,
108598486,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/3e/c3/1349568975.webp,18,13,477500.0,chalet,sale,157.0,4,3,"calle Solana Alta, 3",Madrid,Valdeolmos-Alalpardo,es,40.6316599,-3.47198,True,https://www.idealista.com/obra-nueva/108598486/,"Oasis Alalpardo es una exclusiva promoción de 46 chalets unifamiliares en un entorno natural privilegiado, a solo 30 minutos del centro de Madrid. Las viviendas, de 3 o 4 dormitorios, cuentan con jardín privado, terraza, dos plazas de aparcamiento y amplias zonas comunes con piscinas, zona ajardinada, parque infantil y espacio biosaludable, ideales para el disfrute de toda la familia. Diseñadas con los más altos estándares de calidad y confort, incorporan sistema de aerotermia con suelo radiante y refrescante, climatización por estancias y aislamiento térmico y acústico de alto rendimiento. Todo ello con calificación energética A, garantizando un consumo eficiente y un mayor bienestar. Oasis Alalpardo ofrece además la posibilidad de personalizar tu vivienda, eligiendo entre cocina abierta o cerrada, 3 o 4 dormitorios y diferentes acabados y mejoras preseleccionadas. Ubicado en una zona residencial consolidada con todos los servicios a tu alcance: colegios, supermercados, instalaciones deportivas, zonas verdes y transporte público con conexión directa a Plaza de Castilla. Un entorno tranquilo, bien comunicado y en plena naturaleza. Para ampliar información, no dudes en visitarnos en nuestra oficina en Alalpardo, calle Calvo Sotelo, 5, 28130, Alalpardo, Madrid.",False,True,False,3041.0,True,False,False,False,[],False,False,477500.0,€,True,True,chalet,semidetachedHouse,Valdeolmos-Alalpardo,"Chalet pareado en calle Solana Alta, 3",,,,,newdevelopment,,
108814205,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/ee/4c/1357713080.webp,3D06,8,314086.0,flat,sale,113.0,3,2,"avenida Provisional Ahijones Berrocales Dos, 207",Madrid,Madrid,es,40.3705976,-3.5871035,True,https://www.idealista.com/obra-nueva/108814205/,"Tu nueva vida empieza en Los Berrocales: Residencial de vivienda protegida VPPL en régimen de cooperativa   Descubre un nuevo concepto de hogar en uno de los desarrollos urbanísticos más prometedores de Madrid. En Los Berrocales, cada día comienza con más luz, más espacio, más tranquilidad y más futuro.   Residencial El Brezal de los Berrocales es un proyecto de viviendas de 2 y 3 dormitorios, todas con amplias terrazas, garajes y trastero incluidos, diseñadas para ofrecer el equilibrio perfecto entre funcionalidad, confort y diseño.    Podrás elegir entre bajos con jardín, pisos en altura o espectaculares áticos en una urbanización cerrada con piscina y zonas comunes para que disfrutes del máximo ocio y bienestar.   Un barrio nuevo que mira al futuro   Los Berrocales es más que un nuevo barrio, es una nueva forma de vivir Madrid. Situado en el corazón del Sureste, a solo minutos del centro y perfectamente conectado por carretera (A-3, M-45, M-50) y transporte público (líneas EMT, Cercanías y futura estación de Metro L9 e intercambiador), disfrutarás de movilidad total desde el primer día.   Zonas verdes, calles amplias, espacios peatonales, equipamientos escolares, deportivos y comerciales… Todo pensado para el día a día de quienes buscan calidad de vida sin renunciar a nada.   La parcela se ubica en el Sector 3, una zona consolidada y con alto nivel de avance urbanístico, donde ya se prevé la simultaneidad de obras y edificación.    **COMERCIALIZA SERPROCOL  ***Las infografías mostradas son orientativas y carecen de carácter contractual, pudiendo ser variadas por función de las exigencias técnicas, jurídicas o por decisiones tomadas adoptadas en Asamblea. Durante el desarrollo del proyecto, la dirección facultativa por motivos técnicos o administrativos se reserva el derecho de efectuar modificaciones en distribuciones, dimensiones, superficies y materiales, sin que ello suponga disminución en la calidad de los materiales.",False,True,False,2780.0,True,False,False,False,[],False,False,314086.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Dos, 207",4,True,Vicálvaro,Los Berrocales,newdevelopment,True,
104907252,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/2c/8b/1235513892.webp,3°A,13,3777000.0,flat,sale,193.0,3,2,"calle Hermosilla, 60",Madrid,Madrid,es,40.4260273,-3.6804088,True,https://www.idealista.com/obra-nueva/104907252/,"Situado en Madrid, en el corazón del Barrio de Salamanca, Hermosilla 60 es una exclusiva promoción de viviendas prime, donde la arquitectura y la historia conviven con la modernidad de una de las zonas más codiciadas de la capital. 14 viviendas, con unas calidades extraordinarias, y los servicios más modernos y exclusivos contemporáneos: piscina climatizada, gimnasio, piscina y zona social en cubierta. La unión entre ubicación, exclusividad, comodidad y arquitectura convierte a Recoletos en el distrito más deseado en la capital de España. La variedad de ocio es tan diversa como las calles que rodean el edificio. Desde clásicos establecimientos madrileños, santuarios de las marcas de moda más exclusivas, hasta acogedores bistrós y restaurantes internacionales, que reflejan la parte más cosmopolita. Con una fachada clásica que refleja la esencia del siglo XIX, el edificio se convierte en un refugio que honra su carácter tradicional, a la vez que se integra en el presente más vanguardista. Con zonas ajardinadas y rincones acogedores, el rooftop es el lugar perfecto para vivir momentos inolvidables en el centro de Madrid.",False,True,False,19570.0,True,False,False,False,[],False,False,3777000.0,€,,,flat,,"Recoletos, Madrid","Piso en calle Hermosilla, 60",3,True,Barrio de Salamanca,Recoletos,newdevelopment,True,
103351157,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/07/c0/1186766232.webp,3ºA,11,799000.0,penthouse,sale,82.0,2,2,"calle Belisana, 9",Madrid,Madrid,es,40.4582673,-3.6562442,True,https://www.idealista.com/obra-nueva/103351157/,"Licencia concedida y en proceso de construcción. Pisos y áticos – dúplex exclusivos y personalizados en un precioso residencial de diseño, localizado en una de las zonas más demandadas de Madrid Capital. El proyecto consta de 7 viviendas, que ofrecen intimidad y privacidad a sus propietarios. Las viviendas cuentan con parking privado, trastero y amplias terrazas, consiguiendo un bienestar general que hace que Residencial Belisana, sea el lugar perfecto para vivir. Cocinas incluidas en el precio. El residencial está rodeado de zonas ajardinadas, cuidadosamente diseñados para crear una sensación de calma y armonía. Además, cuenta con piscina comunitaria y solarium enmarcados en un conjunto cerrado con acceso privado. El descanso en este maravilloso residencial está asegurado. El proyecto se compone de 5 viviendas y 2 áticos-dúplex de 1 y 2 dormitorios, con espacios amplios y abiertos que hacen que cada rincón sea especial. Se busca el aprovechamiento máximo de la luz natural en todas las estancias de la vivienda, al contar con grandes ventanales al exterior y amplias terrazas, ofreciendo una gran calidad ambiental. Los áticos ofrecen un espacio exterior de descanso y ocio con las mejores vistas de la ciudad. Empresa Promotora: Grupo ABU Empresa comercializadora: Urbahomes.",False,True,False,9744.0,True,False,False,False,[],False,False,799000.0,€,True,True,flat,penthouse,"Colina, Madrid","Ático en calle Belisana, 9",3,True,Ciudad Lineal,Colina,newdevelopment,True,
106533546,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/c0/34/1285766822.webp,VM2411037,42,1950000.0,flat,sale,165.0,2,3,calle de Alcalá,Madrid,Madrid,es,40.4260024,-3.6765779,False,https://www.idealista.com/inmueble/106533546/,"PISO EXTERIOR REFORMADO CON EXCELENTES CALIDADES EN GOYA  aProperties presenta un fantástico y elegante piso en una ubicación privilegiada que destaca por su fantástica luz natural y su excelente reforma.   Situado en una 4ª planta de un edificio clásico de 1929, con 165 m² según catastro de los que 149 son de vivienda. Gracias a su orientación sur y el gran número de ventanales el piso disfruta de una maravillosa luz natural. En la zona exterior encontramos el gran salón, chimenea de bioetanol, grandes ventanales con orientación sur con vistas a la ciudad, zona de comedor, amplio armario gabanero y aseo de cortesía.   La cocina, de estilo moderno, aunque es independiente, se abre al salón creando un ambiente moderno y acogedor. Está totalmente equipada con mucha capacidad de almacenaje y cuenta con una isla de gran tamaño.      En el interior, aunque igual de luminoso, tenemos otros dos dormitorios dobles el principal además tiene un estupendo vestidor, los baños son en suite, uno de ellos con ducha y otro con bañera. En el pasillo de acceso se han restaurado las ventanas de cristal emplomado con contraventanas y dan a un cuidado patio de edificio.    Es necesario resaltar la acertada reforma llevada a cabo, tanto por su moderno diseño haciendo un acertado uso de materiales nobles, como por su excelente ejecución.     Este fantástico piso cuenta con techos con molduras, suelo radiante de calor, aire acondicionado por conducto air zone, agua caliente individual por radiadores de diseño, persianas eléctricas, Portal representativo con techos altos, portero de lunes a viernes.   Salamanca es el Barrio señorial por excelencia. Rodeado por el Parque del Retiro, el Viso y el Paseo de la Castellana cuenta con todas las infraestructuras, así como los mejores comercios, restaurantes, tiendas de lujo, colegios, etc. En él se sitúan algunas de las calles más representativas de Madrid como Serrano, Ortega y Gasset o Velázquez, en las que podemos encontrar tiendas de las marcas de lujo más importantes del mundo  Sin duda una propiedad única, alegre y excelentemente situada.     ¿Te imaginas vivir aquí?    Contacte con nosotros para ver más inmuebles similares.",True,False,,11818.0,False,False,False,False,[],False,False,1950000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Alcalá,4,True,Barrio de Salamanca,Goya,good,True,
108891070,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/fb/4f/1353153484.webp,VT02,20,518000.0,chalet,sale,192.0,4,4,"calle de las Cuatro Peñas, 6",Madrid,Manzanares el Real,es,40.7291385,-3.8623032,True,https://www.idealista.com/obra-nueva/108891070/,"Galivivienda Montelago Residencial ¡Bienvenido a Montelago Residencial, tu refugio exclusivo en la mejor zona de Manzanares, donde la naturaleza y la comodidad se fusionan para ofrecerte un estilo de vida inigualable! Ubicado en un entorno natural privilegiado, ideal para los amantes del senderismo y la escalada, Montelago Residencial, una urbanización única de chalets en Manzanares te invita a vivir en armonía con la naturaleza. Con una conexión directa a la M-607 y transporte público mediante autobuses, disfrutarás de una ubicación inmejorable a tan solo treinta minutos de Madrid en coche. Imagina despertar cada día con vistas impresionantes a la Sierra de Guadarrama, junto al embalse de Santillana y el parque regional de la Cuenca Alta del Manzanares. Este entorno excepcional ofrece la tranquilidad de la naturaleza con la conveniencia de tener todos los servicios, comercios y colegios a tu alcance, disfrutando de un magnífico chalet adosado en Manzanares Montelago Residencialpresenta una oportunidad única con 26 exclusivos chalets de 4 dormitorios en régimen de cooperativa. La personalización de acabados te permitirá crear el hogar de tus sueños. Podrás elegir entre dos opciones, en dos o tres plantas, ajustándose a tus necesidades. Sus parcelas privadas te permitirán tener ese espacio exterior ideal para tus hobbys, la jardinería, cultivar un huerto, o para disfrutar de una deliciosa barbacoa. Además, disfruta de amplias zonas comunes que incluyen una refrescante piscina y un gimnasio al aire libre, creando un espacio perfecto para relajarte y mantenerte activo. En Montelago Residencial, no solo encontrarás una casa, sino un estilo de vida que combina la elegancia con la naturaleza. Descubre la comodidad de vivir en un entorno único, donde cada día es una aventura y cada rincón te inspira. No dejes la oportunidad de cumplir tus sueños y hacerte con un chalet de obra nueva en Manzanares el Real. No pierdas la oportunidad de ser parte de esta exclusiva comunidad. ¡Contáctanos ahora y comienza la experiencia única de Montelago Residencial!",False,True,False,2698.0,True,False,False,False,[],False,False,518000.0,€,True,True,chalet,terracedHouse,Manzanares el Real,"Chalet adosado en calle de las Cuatro Peñas, 6",,,,,newdevelopment,,
108628722,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/3d/fc/1350370973.webp,VT 3.8,7,280200.0,flat,sale,218.0,3,2,"avenida del Arroyo Juncal, 20",Madrid,Navalcarnero,es,40.2977776,-3.9780972,True,https://www.idealista.com/obra-nueva/108628722/,"Tu nuevo hogar de nuevo en Navalcarnero  ¡Ya está aquí la 4ª fase de uno de los proyectos residenciales más esperados de Navalcarnero! Tras el éxito de las fases anteriores, lanzamos Diverso Navalcarnero IV, un nuevo conjunto de viviendas en altura de 2 y 3 dormitorios, todas con terraza, plaza de garaje y trastero incluidos, en régimen de cooperativa VPPL.  Además, disfrutarás de zonas comunes ajardinadas, área infantil y distintas tipologías pensadas para adaptarse a tu estilo de vida: bajos con patios, áticos con terrazas y pisos en altura.  Tipologías destacadas   Bajos con grandes patios privados  Áticos con espectaculares terrazas  Viviendas en altura con terrazas adaptadas a ti   Zonas comunes que marcan la diferencia   Zonas ajardinadas para tu descanso  Espacios infantiles seguros  Espacios abiertos para relajarte.",False,True,False,1285.0,True,False,False,False,[],False,False,280200.0,€,True,True,flat,,"La Dehesa - El Pinar, Navalcarnero","Piso en avenida del Arroyo Juncal, 20",bj,True,La Dehesa - El Pinar,,newdevelopment,True,
108665887,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/d0/b0/1351546758.webp,4º C,11,315900.0,flat,sale,102.0,3,2,"calle Aluminio, 6",Madrid,Madrid,es,40.3527907,-3.6794802,True,https://www.idealista.com/obra-nueva/108665887/,"MÁS DEL 50% DE LAS VIVIENDAS COMERCIALIZADAS  Presentamos la oportunidad de formar parte de un proyecto de viviendas libres de obra nueva en régimen de cooperativa en una de las zonas con mayor proyección de Madrid.  La futura cooperativa se desarrollará en el Barrio de Villaverde a pocos metros de la estación de Cercanías Villaverde Bajo y estará compuesta por 19 viviendas de 1, 2 y 3 dormitorios, donde la mayoría de ellas cuentan con unas estupendas terrazas.  Es un proyecto único que se ha diseñado como un nuevo concepto de vivienda uniendo vanguardia y modernidad con el objetivo de ser un referente en la renovación del barrio.  Disfruta de una vivienda con todas las comodidades manteniendo la ventaja de vivir en tu barrio de siempre y estando muy bien conectado a través de la red de Cercanías, que te trasportará en 15 minutos hasta el centro de Madrid (Atocha).  Este proyecto no solo busca beneficiar al propietario, sino también formar parte de un cambio hacia una forma de vivir más sostenible y eficiente. Por eso, las viviendas incluyen mejoras como aislamientos térmicos, de luz y de sonido, que ayudan a reducir el consumo de energía y a ahorrar en las facturas, haciendo que el hogar sea más cómodo y responsable con el medio ambiente.  Además, las viviendas están pensadas para adaptarse a cada persona. Se ofrecen diferentes opciones de acabados y distribución, para que cada comprador pueda elegir lo que mejor se ajusta a sus gustos y necesidades reales.  Si deseas obtener más información y pre-inscribirte con elección preferente de vivienda, no dudes en ponerte en contacto con nosotros.  INFOGRAFÍAS ILUSTRATIVAS, CORRESPONDIENTES A PROYECTOS DE CARACTERÍSTICAS Y CALIDADES SIMILARES.",False,True,False,3097.0,True,False,False,False,[],False,False,315900.0,€,,,flat,,"Butarque, Madrid","Piso en calle Aluminio, 6",4,True,Villaverde,Butarque,newdevelopment,True,
108010803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/9f/9d/1331101469.webp,Ático A,10,650000.0,duplex,sale,129.0,1,1,"calle RICARDO DAMAS, 9",Madrid,Madrid,es,40.3863683,-3.6938002,True,https://www.idealista.com/obra-nueva/108010803/,"¡Último Ático en venta!   DOS OPCIONES DE VIVIENDA, 1 Y 2 DORMITORIOS  Descubre la exclusividad en el corazón de Madrid con los dos últimos áticos disponibles en la prestigiosa promoción Living Rio Madrid. Ubicados en el vibrante barrio de Legazpi, en el distrito de Arganzuela, estos áticos ofrecen una combinación perfecta de diseño contemporáneo, confort y vistas inigualables al río Manzanares  Comodidades de la Promoción: •Piscina comunitaria rodeada de zonas verdes. •Sistema de domótica integrado para un control total de tu hogar. •Eficiencia energética A gracias a sistemas de aerotermia. •Garaje privado y trastero  Ubicación Inmejorable: Situados en Calle Ricardo Damas 9, esta promoción te coloca a pasos del Parque Madrid Río, ofreciendo una vida urbana con acceso a espacios verdes, cultura y ocio. Excelentes conexiones de transporte y proximidad a las principales arterias de la ciudad.",False,True,False,5039.0,True,False,False,False,[],False,False,650000.0,€,True,False,flat,duplex,"Legazpi, Madrid","Dúplex en calle Ricardo Damas, 9",6,True,Arganzuela,Legazpi,newdevelopment,True,25000.0
