propertyCode,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,thumbnail,newDevelopmentFinished
107112852,SA205412 ,31,,1700000.0,chalet,sale,345.0,,4,4,ARQUITECTURA,Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.446008,-3.8062855,False,https://www.idealista.com/inmueble/107112852/,"Este impresionante Chalet Pareado se encuentra ubicado en la exclusiva zona de Pozuelo de Alarcón, en Madrid. Con una superficie de 345 m2 distribuidos en 3 plantas, esta propiedad ofrece un estilo de vida lujoso y confortable. Al ingresar a la propiedad, nos encontramos con un amplio hall de entrada que nos da la bienvenida. En la planta baja, encontramos una cocina independiente totalmente equipada con office, un aseo de cortesía y un espacioso salón con comedor, que originalmente era un dormitorio. Además, cuenta con un porche acristalado con sistema Lumon y calefacción instalada, desde donde se puede acceder al jardín consolidado y a la piscina salina. En la primera planta se encuentran tres dormitorios, dos baños y uno de ellos en suite, lo que brinda privacidad y comodidad a toda la familia. En el sótano, se encuentra un dormitorio en suite para el servicio, un garaje con espacio para dos vehículos, un cuarto de caldera y un trastero. La propiedad cuenta con acabados de alta calidad, como carpintería interior de madera lacada, carpintería exterior de climalit, calefacción individual de gas natural, aire acondicionado, alarma y piscina salina. El Chalet Pareado se encuentra en una ubicación privilegiada, cerca de todo lo que necesitas. A menos de 10 kilómetros podrás encontrar el prestigioso colegio ""nombre del colegio"", que ofrece una educación de calidad para tus hijos. Además, el centro comercial ""nombre del centro comercial"" se encuentra a poca distancia, donde podrás disfrutar de una amplia variedad de tiendas, restaurantes y entretenimiento. En cuanto a transporte público, las líneas de metro más cercanas son la línea X y la línea Y, que te conectarán fácilmente con el centro de la ciudad. También tienes a tu disposición las líneas de cercanías X y Y, que te permitirán desplazarte cómodamente por la región. Además, cerca de la propiedad encontrarás varias paradas de autobús que te conectarán con diferentes puntos de la ciudad. Pozuelo de Alarcón es un barrio residencial de lujo que ofrece una gran calidad de vida. Se caracteriza por sus amplias zonas verdes, sus calles arboladas y su ambiente tranquilo y seguro. Además, cuenta con una excelente oferta de servicios, como restaurantes, tiendas, parques y centros deportivos. En resumen, este Chalet Pareado en Pozuelo de Alarcón es el lugar perfecto para aquellos que buscan una vida de lujo y comodidad. No pierdas la oportunidad de vivir en esta exclusiva propiedad. Si deseas más información sobre este inmueble, por favor, facilita la referencia 205412. GILMAR es una reconocida compañía inmobiliaria que lleva desde 1983 ayudando a sus clientes a encontrar la casa de sus sueños. Con una amplia experiencia en el mercado inmobiliario, GILMAR se ha ganado la confianza de sus clientes gracias a su profesionalismo, excelencia y compromiso. Si estás buscando comprar, vender o alquilar una propiedad, el equipo de GILMAR en Pozuelo-Aravaca está listo para ayudarte. Puedes visitar nuestra oficina en Avda. de Europa 14 o contactarnos al teléfono o al correo electrónico. Estaremos encantados de atenderte y proporcionarte toda la información que necesites.",True,good,False,,4928.0,True,True,False,True,[],False,False,1700000.0,€,True,True,chalet,"Zona Estación, Pozuelo de Alarcón",Chalet pareado en Arquitectura,,semidetachedHouse,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/bd/94/1307276610.webp,
105033854,M11394V,83,2,2095000.0,flat,sale,178.0,True,3,4,"calle del Conde de Peñalver, 30",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4281231,-3.6751193,True,https://www.idealista.com/inmueble/105033854/,"Ubicado en el prestigioso barrio de Salamanca, en la zona de Goya, Walter Haus les presenta en EXCLUSIVA este maravilloso piso exterior a estrenar. Actualmente se encuentra en obra, estando totalmente terminado para finales del 2024. Consta de tres balcones exteriores y una orientación oeste, la propiedad se inunda de luz natural durante todo el día, resaltando su atractivo y potencial. El piso, con una superficie de 172 m2 y muy bien distribuida, cuenta con tres habitaciones, tres baños y un aseo. Los techos altos de 3 metros de altura amplían la sensación de espacio y luminosidad, brindando un entorno acogedor y elegante. Situado en una finca clásica que conserva el encanto de la época, el edificio cuenta con portero físico, garantizando seguridad y comodidad. Además, dispone de un ascensor que facilita el acceso a la vivienda. En Walter Haus, nos enorgullece ofrecerle propiedades excepcionales. Contáctenos hoy mismo para más información y para concertar una visita. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",True,good,False,True,11770.0,True,True,False,True,[],False,False,2095000.0,€,,,flat,"Goya, Madrid","Piso en calle del Conde de Peñalver, 30",,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/38/d1/1314834261.webp,
104923994,403-C,70,,1395000.0,chalet,sale,601.0,,6,5,"calle del Oso, 399 -405",Madrid,Ciudalcampo,,es,,40.616055,-3.6135476,True,https://www.idealista.com/inmueble/104923994/,"ABETO COCHES Y CASAS - Magnífica vivienda ubicada en una zona muy tranquila de la urbanización Ciudalcampo y con preciosas vistas. Goza de gran tranquilidad y privacidad. Con bonita parcela completamente ajardinada y piscina privada de orientación sur que le aporta mucha luz natural a toda la casa. Vivienda con climatización por suelo radiante. En planta principal dispone de un amplio hall de entrada, salón comedor de gran tamaño que se abre al bonito porche del jardín de orientación sur, cocina office que también cuenta con salida al porche, aseo de cortesía, sala de estar y dormitorio de servicio con baño. En planta superior cuenta con un total de cinco dormitorios, de los cuales el dormitorio principal de gran tamaño con su baño en suite, y otros cuatro dormitorios que comparten dos baños. En planta baja tenemos el garaje privado para tres coches, trastero, sala de juegos, gimnasio ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO -  ref: 403-C.",True,good,False,,2321.0,True,True,False,True,[],False,False,1395000.0,€,True,True,chalet,Ciudalcampo,"Casa independiente en calle del Oso, 399 -405",,independantHouse,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/81/45/1293749895.webp,
100843565,M30402V,85,3,2600000.0,penthouse,sale,486.0,True,4,3,Abedul,Madrid,Madrid,Chamartín,es,Nueva España,40.464567,-3.6831311,False,https://www.idealista.com/inmueble/100843565/,"Esta magnífica vivienda en pleno barrio de Nueva España, cuenta con cuatro dormitorios, dos de ellos en suite, tres baños y dos aseos, se completa con las impresionantes terrazas de las plantas ático y casetón. Cuenta con ascensor de uso exclusivo codificado y directo al interior de la vivienda que conecta además sus dos plantas principales. Los dormitorios se sitúan en la planta inferior, entre los que destaca el principal, con su especular ventanal curvo de suelo a techo en el esquinazo del edificio. La lujosa cocina y el inmenso salón-comedor se sitúan en la planta ático, expandiéndose éste hacia una terraza de casi 55 m2 que bordea sus dos frentes y a la que también se accede desde la cocina. El espacio exterior se completa con una la terraza de más de 47 m2 situada en la planta superior. Su luminosidad, amplitud y las inmejorables vistas hacia las cuatro torres de la Castellana y hacia la sierra de Madrid, son atractivos que hacen única esta vivienda. Calefacción y refrigeración por suelo radiante de agua caliente y fría, completo sistema de domótica. Spa climatizado con jacuzzi, baño de vapor, vestuarios y aljibe en sótano, es un espacio único. Estupenda ubicación, rodeado de todos los servicios y con muy buenas comunicaciones tanto en transporte privado como público. Entre sus puntos de interés se encuentran el Auditorio Nacional de Música, el Museo de Ciencias Naturales, el Museo de la Ciudad. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en ubicaciones como Salamanca, Chamberí, Chamartín, Pozuelo de Alarcón, en Madrid, y Eixample, Zona Alta, Poblenou y Diagonal Mar en Barcelona. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",True,good,False,True,5350.0,True,True,False,True,[],False,False,2600000.0,€,,,flat,"Nueva España, Madrid",Ático en Abedul,,penthouse,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/e3/8f/1100771994.webp,
108172520,VP 209622,33,1,495000.0,flat,sale,95.0,True,3,1,calle de Martín de Vargas,Madrid,Madrid,Arganzuela,es,Acacias,40.4028743,-3.7022653,False,https://www.idealista.com/inmueble/108172520/,"Gilmar Consulting Inmobiliario presenta para sus clientes de distrito arganzuela de Madrid una gran oportunidad para vivir o invertir en Acacias. En una de las zonas más cómodas y bien comunicadas de Madrid, te presentamos esta luminosa vivienda de 95 m², situada en la calle Martín de Vargas, en una entreplanta exterior con estancias amplias y funcionales. La vivienda cuenta con tres dormitorios, una distribución práctica y mucha luz natural, gracias a su orientación exterior y sus grandes ventanas de PVC, que ofrecen un excelente aislamiento térmico y acústico. Como valor añadido, dispone de un patio de uso y disfrute, un espacio privado ideal para crear tu propio rincón al aire libre, ya sea como zona de relax, comedor exterior o área de juegos. Está equipada con calefacción central con contadores individuales, lo que permite una gestión eficiente del consumo energético. La finca cuenta con portero físico, lo que suma en comodidad y seguridad para el día a día. Todo ello en un entorno residencial consolidado, con todos los servicios cerca, zonas verdes como Madrid Río, colegios, comercios y una excelente comunicación por transporte público. Una vivienda con muchas posibilidades, perfecta para quienes buscan luz, espacio exterior y ubicación en el corazón de Madrid. Ven a conocerla. ¡No esperes más! Llámanos ahora mismo y sé el primero en descubrir esta increíble oportunidad en el centro de Madrid. Gilmar Consulting Inmobiliario está aquí para hacer realidad tus deseos de tener el hogar ideal. Trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir. Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. -Arganzuela (Acacias, Delicias, Legazpi, Palos de Moguer, Chopera, Imperial). - Centro (Lavapiés).",True,good,False,True,5211.0,True,True,False,False,[],False,False,495000.0,€,,,flat,"Acacias, Madrid",Piso en calle de Martín de Vargas,,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/4e/40/1339355536.webp,
101344227,MAV02624,52,,2500000.0,chalet,sale,520.0,,5,7,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4563102,-3.6264718,False,https://www.idealista.com/inmueble/101344227/,"DE SALAS LUXURY HOMES MAV02624 les presenta uno de los chalés más majestuosos que se encuentran actualmente a la venta en el Parque del Conde de Orgaz. Se trata de una vivienda de magnífica calidad constructiva, a la que no le falta un solo detalle. En sus más de 500m2 construidos se encuentran 5 salones y 5 dormitorios.  MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “De Salas”, PARA VER MÁS VIVIENDAS EN EXCLUSIVA. Es una casa para vivirla, acogedora, funcional y con grandes espacios para que cada miembro de la familia se encuentre en absoluta comodidad. Sus propietarios la construyeron estudiando cada uno de los rincones, incluyendo su bonito y cuidado jardín.  PLANTA PRINCIPAL: Al llegar, ya nos enamora la fachada de la vivienda, de estilo clásico, una de las más bonitas de la zona. El recibidor distribuye un aseo de cortesía junto a unos armarios gabaneros, la cocina (16m2) con una gran mesa de diario y una sala de estar (20m2) que puede ser un estupendo despacho.  Junto a esta estancia se encuentra el salón de 45m2 con chimenea, decorado en 2 ambientes y separado mediante unas puertas correderas encastradas del comedor, que a su vez comunica con la cocina.  Tanto el salón como el comedor tienen salida directa al exterior, cada zona con un porche independiente en el que podremos comer y cenar en uno de ellos y descansar en el otro. Y desde aquí ya nos encontramos en el jardín, perfectamente cuidado, con césped artificial, una bonita piscina y solárium. Todo está perfectamente decorado y preparado para que se pueda aprovechar durante muchos meses al año.  PLANTA PRIMERA: Un amplio distribuidor (6m2) con un práctico armario reúne 3 dormitorios.  Accedemos al principal atravesando un salón privado (15m2) con armarios y terraza. Una puerta corredera encastrada nos conduce a la habitación (15m2) y desde aquí entramos en un maravilloso vestidor (5m2) y posteriormente al cuarto de baño con lavabo de doble seno, bañera, ducha y wc separado por una puerta.  El dormitorio 2 (30 m2) era en su inicio 2 habitaciones que ahora se encuentran unidas y en la actualidad alberga una habitación junto a un despacho con su cuarto de baño en suite.  El dormitorio 3 (15m2) también tiene su propio cuarto de baño.  PLANTA SEGUNDA: Sala abuhardillada de 55m2 con gran altura de techos y ventilación en 2 fachadas. Dormitorio para invitados (14m2) y cuarto de baño en suite.  PLANTA SEMISÓTANO: Llama la atención la altura de techos de esta planta (2,63m) donde se encuentra el dormitorio de servicio (9m2) con su cuarto de baño en suite, el cuarto destinado a lavandería y plancha, una sala de estar-comedor para celebraciones (35m2), gimnasio (15m2), cuarto guardarropa, aseo, despensa y bodega.  A pie de calle se ubica el garaje con espacio para 2 vehículos en paralelo.  Esta maravillosa vivienda cuenta con puerta de entrada principal de seguridad acorazada, ventanales de aluminio con rotura de puente térmico y cámara de aire, persianas motorizadas, suelos en mármol y madera, calefacción por gas natural con caldera de condensación y aire acondicionado por conductos internos, con termostato en cada una de las plantas. Además, está dotado de placas solares, por lo que el consumo eléctrico es más que reducido.  Sin duda una sólida y acogedora vivienda como hay pocas en este entorno.",True,good,False,,4808.0,True,True,False,True,[],False,False,2500000.0,€,True,True,chalet,"Conde Orgaz-Piovera, Madrid",Chalet adosado,,terracedHouse,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/5d/bb/1327496149.webp,
104830815,425977,35,3,1890000.0,flat,sale,142.0,True,3,2,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4235365,-3.6775793,False,https://www.idealista.com/inmueble/104830815/,"ÚNICA Inmobiliaria presenta en exclusiva magnifica vivienda en reforma Integral con privilegiada ubicación en una de las calles mas representativas del barrio de Salamanca, en la zona de Goya. La propiedad, con dos balcones exteriores, está situada en edificio protegido y recientemente reformado interiormente.  142 m² con la siguiente distribución prevista: cocina de diseño abierta al salón, totalmente equipada con todos los electrodomésticos de alta gama.  Zona de descanso con tres dormitorios dobles, el principal en suite, dos cuartos de baño y aseo de cortesía.  Alta calidad en los materiales empleados, acabados de lujo, aire acondicionado.  La perfecta ubicación en el Barrio Salamanca, a escasos metros de la calle Príncipe de Vergara y la proximidad al Parque de El Retiro, convierten este inmueble en una gran oportunidad de inversión.  La tranquilidad, la magnífica arquitectura y la variedad de servicios convierten esta zona en una de las más selectas y prestigiosas de la capital. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,13310.0,True,True,False,True,[],False,False,1890000.0,€,,,flat,"Goya, Madrid",Piso en calle de Jorge Juan,,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/49/d3/1282515991.webp,
106895228,426343,32,2,2290000.0,flat,sale,211.0,True,4,3,calle de O'Donnell,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4232468,-3.676373,False,https://www.idealista.com/inmueble/106895228/,"ÚNICA Inmobiliaria ofrece esta preciosa vivienda, lista para entrar a vivir, en una de las zonas más demandadas del barrio de Goya, a escasos minutos del parque del Retiro.  Se ubica en un edificio del año 1935, con fachada clásica de la época.  Los 211 m² se distribuyen en un amplio salón muy luminoso con tres balcones de forja clásica a la calle principal. La cocina se integra con acierto en la propuesta decorativa que nos ofrece un comedor versátil y repartido en dos ambientes.  Los cuatro dormitorios se distribuyen a través de la galería, todos dobles, y dos de ellos con baño en suite.  La calidad en los materiales y el buen gusto en la decoración son dos de los puntos fundamentales en este inmueble, así como una localización magnífica en uno de los espacios con más prestigio del barrio de Salamanca, concretamente el barrio de Goya. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,10853.0,True,True,False,True,[],False,False,2290000.0,€,,,flat,"Goya, Madrid",Piso en calle de O'Donnell,,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/49/8b/1297001972.webp,
102890425,CG190450,60,,1600000.0,chalet,sale,556.0,,6,5,GUADARRAMA,Madrid,Ciudalcampo,,es,,40.6321932,-3.5927629,False,https://www.idealista.com/inmueble/102890425/,"GILMAR pone a su disposición una villa tradicional de estilo rústico de 500 metros en una parcela de 4000 m2. La vivienda permite disfrutar de la misma en una sola planta con la comodidad que conlleva este planteamiento. El chalet se sitúa en una parcela llana cercana a la entrada de la urbanización. El jardín cuenta con multitud de árboles frutales consolidados y un precioso huerto de más de 70 metros. La piscina destaca por su gran tamaño, 20x9 metros, y está dotada de una zona de vestuarios y estancia diáfana. También dispone de una pista de tenis reglamentaria así como diversos porches, solárium y zona de barbacoa. El garaje cerrado para 2 coches se complementa con otro espacio techado para 4 coches adicionales.  La villa se desarrolla, casi en su totalidad, en una sola planta. Desde un gran recibidor se accede al salón comedor con chimenea y acceso directo a un precioso porche. La cocina independiente también tiene una salida al porche y está dotada con zona de office. En la misma planta se ubican también el dormitorio principal -con vestidor y baño en suite 5 dormitorios de gran tamaño, 3 baños completos y un aseo de cortesía. Desde el salón se accede a través de una bonita escalera de caracol a una estancia diáfana de 50 metros que puede ser utilizada como biblioteca o sala de juegos con acceso a una terraza de la que disfrutar de unas excepcionales vistas.  En el sótano se ubica una zona de bodega y celebraciones de 100 metros equipado con horno de leña y barbacoa.  La urbanización Ciudalcampo es una de las mejores zonas residenciales de Madrid. Se ubica en un excepcional emplazamiento dentro del Parque Regional de la Cuenca Alta del Manzanares, perteneciente a los municipios de San Sebastián de los Reyes y Colmenar Viejo. Vivir en Ciudalcampo es acceder a un entorno privilegiado y con impresionantes vistas a la sierra norte de Madrid en el que se mantiene el equilibrio entre el desarrollo urbanístico y la conservación del medio natural. El acceso es cómodo, rápido y directo en el Km 28 de la A1. Próxima al aeropuerto de Madrid Barajas, IFEMA y a parque empresarial con múltiples empresas multinacionales, y a tan solo 10 minutos de uno de los mejores hospitales de la zona Norte el Hospital Infanta Sofía. Ciudalcampo dispone de excepcionales dotaciones y servicios dentro de la propia urbanización: Colegio internacional SEK, Club deportivo RACE (Golf, Pádel, Tenis, Piscina, Gimnasio, Hípica, Fútbol), Servicio regular de autobuses a Madrid e interno dentro de la propia urbanización, Oficina de correos y Centro Comercial Santo Domingo. Además de 6,5Km de circuito físico para la práctica de deporte al aire libre y 41km de viales con tráfico limitado a la propia urbanización, ideales para los amantes de paseos en plena naturaleza. Cuenta, además, con un sistema de cámaras y vallado perimetral con servicio de seguridad 24 horas, patrullas de vigilancia y control de barrera a la entrada.",True,good,False,,2878.0,True,True,False,True,[],False,False,1600000.0,€,True,True,chalet,Ciudalcampo,Casa independiente en Guadarrama,,independantHouse,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/60/fa/1176768565.webp,
108209388,M11690v,45,4,1050000.0,flat,sale,110.0,False,3,2,calle Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4265865,-3.670317,False,https://www.idealista.com/inmueble/108209388/,"Presentamos este atractivo piso situado en el corazón del barrio de Goya, una vivienda completamente reformada que ofrece 110 metros cuadrados construidos. Cuenta con tres amplias habitaciones y dos baños completos, diseñados para optimizar el espacio y la funcionalidad. La propiedad se orienta hacia un patio interior que, sorprendentemente, dota a las estancias de una notable luminosidad natural durante gran parte del día, creando un ambiente sereno y acogedor en una de las zonas más solicitadas de Madrid. La reforma integral ha sido ejecutada con atención al detalle, empleando materiales de calidad que realzan cada rincón. La distribución inteligente maximiza la utilidad de cada metro cuadrado, ofreciendo espacios fluidos y bien conectados. La cocina, moderna y funcional, se encuentra equipada, lista para el día a día. Los acabados seleccionados, junto con una cuidada iluminación artificial, complementan la luz natural, generando una atmósfera cálida y contemporánea en toda la vivienda. Los suelos, carpinterías y revestimientos han sido cuidadosamente elegidos para asegurar durabilidad y estética. Ubicado en el prestigioso barrio de Goya, dentro del distrito Salamanca, este inmueble goza de una localización privilegiada. La zona ofrece una completa gama de servicios, desde tiendas de moda y comercios tradicionales hasta una variada oferta gastronómica y cultural. Su excelente comunicación mediante transporte público, con varias líneas de metro y autobús cercanas, facilita el acceso a cualquier punto de la ciudad. A pesar de su vibrante actividad, la propiedad se encuentra en un enclave que permite disfrutar de la vida urbana con una agradable sensación de tranquilidad. Adquirir esta propiedad representa una excelente oportunidad para quienes buscan una vivienda lista para entrar a vivir, que combina diseño actual, confort y una ubicación inmejorable en una de las áreas más cotizadas de Madrid. Es ideal tanto como residencia principal como para inversión, garantizando una alta calidad de vida. En Walter Haus, estamos a su disposición para ampliar la información y coordinar una visita a este notable piso. Contáctenos para conocer de cerca su futuro hogar. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",True,good,False,True,9545.0,True,True,False,True,[],False,False,1050000.0,€,,,flat,"Goya, Madrid",Piso en calle Alcalá,,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/17/c0/1337177854.webp,
108708032,484-C,61,,1180000.0,chalet,sale,518.0,,5,4,paseo del Rebeco,Madrid,Ciudalcampo,,es,,40.6168362,-3.6171909,False,https://www.idealista.com/inmueble/108708032/,"ABETO COCHES Y CASAS - OPORTUNIDAD - Estupenda vivienda para reformar. Con muchas posibilidades, amplios espacios y cómoda distribución. Bonita parcela con mucha privacidad y amplias vistas. Garaje privado, cuarto de herramientas, piscina privada y grandes árboles que aportan mucha privacidad y sombra natural al jardín. En planta principal dispone de un bonito hall de entrada a doble altura, gran salón en concepto abierto con techo a doble altura y salida directa al porche del jardín, comedor independiente, cocina office de gran tamaño y con entrada independiente, aseo de cortesía, cuarto de lavandería, habitación de invitados con su baño en suite, y garaje privado. En planta alta dispone de una gran zona de estar con muchas posibilidades y mucha luz natural, tres grandes dormitorios que comparten un baño, y dormitorio principal con su zona de vestidor y baño. NO DEJE PASAR ESTA OPORTUNIDAD ÚNICA PARA REFORMAR  ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO-  ref: 484-C.",True,good,False,,2278.0,True,True,False,True,[],False,False,1180000.0,€,True,True,chalet,Ciudalcampo,Casa independiente en paseo del Rebeco,,independantHouse,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/a6/cb/1352765251.webp,
107731679,462-C,94,,1675000.0,chalet,sale,584.0,,6,6,paseo del Rebeco,Madrid,Ciudalcampo,,es,,40.6152772,-3.6178284,False,https://www.idealista.com/inmueble/107731679/,"ABETO COCHES Y CASAS - Magnífica vivienda ubicada en una zona muy tranquila de la urbanización. Muy luminosa, con amplios espacios y cómoda distribución. Bonita parcela completamente ajardinada, con piscina privada, gran pradera de césped y pérgola con estupenda zona de barbacoa. Garaje privado para dos coches y zona de aparcamiento para otros dos coches. En planta principal dispone de un bonito hall de entrada con techo a doble altura, amplio salón en varios ambientes, muy luminoso, con techo a doble altura y salida directa al porche del jardín y piscina, cocina office de gran tamaño con salida directa al jardín, sala de estar con chimenea y salida al porche, comedor, aseo de cortesía, cuarto de lavandería y habitación de servicio con baño. En planta superior tenemos el dormitorio principal con su baño en suite y terraza privada, dos dormitorios con su baño en suite y otros dos dormitorios que comparten un baño.  ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO -  ref: 462-C.",True,good,False,,2868.0,True,True,False,True,[],False,False,1675000.0,€,True,True,chalet,Ciudalcampo,Casa independiente en paseo del Rebeco,,independantHouse,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/ab/33/1323304229.webp,
108691778,,30,4,2795000.0,flat,sale,317.0,True,5,3,calle de Ferraz,Madrid,Madrid,Moncloa,es,Argüelles,40.426999,-3.7186945,False,https://www.idealista.com/inmueble/108691778/,"317m2 PISO DE ESQUINA, muy EXTERIOR, 11 Balcones a la calle. En uno de los MEJORES edificios de la calle Ferraz y Paseo Pintor Rosales. Finca clásica galardonada en un certamen de arquitectura, con portal y ascensor de madera representativos. Vistas laterales al Parque del Oeste Actualmente es un piso de 5 dormitorios con 3 baños, con mucha luz y techos altos. Salón en tres ambientes. Cocina con office Lo poco que tiene el piso al patio de manzana, es muy luminoso y está ajardinado. Posibilidad de comprar el piso de al lado y hacerse con la planta entera y una vivienda de 588m2.",True,renew,False,True,8817.0,True,True,False,True,[],False,False,2795000.0,€,,,flat,"Argüelles, Madrid",Piso en calle de Ferraz,,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/84/8e/1352378845.webp,
106065853,,38,1,599900.0,flat,sale,80.0,True,2,1,calle de San Bartolomé,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4209901,-3.6988654,False,https://www.idealista.com/inmueble/106065853/,"Sacamos al mercado este bonito inmueble en una ubicación inmejorable del distrito de Chueca-Justicia.  Una casa muy singular con dos balcones hacia el exterior, techos muy altos cocina americana totalmente equipada y dos habitaciones, una de ellas con cuarto de baño en semi suite.  IDEAL PARA GOLDEN VISA Según entramos en la propiedad tenemos a mano derecha la primera estancia que en la actualidad es una zona de estar / despacho que utiliza la propiedad para trabajar o para leer. Inicialmente era una habitación y se podría revertir a su estado original ya que tiene una ventana muy grande que da hacia el patio interior de la comunidad.  Avanzamos por el pasillo distribuidor y llegamos a la segunda estancia del piso que es la habitación principal. Como se puede ver en las fotos hay dos pilares recubiertos de aluminio que sostienen el techo de la misma, haciendo que sea una habitación única y singular. Esta habitación tiene un acceso al cuarto de baño y una ventana grande que da hacia el patio interior de la comunidad.  El cuarto de baño tiene una magnifica ducha de suelo a techo que hace que el mero acto de ducharte sea toda una experiencia. Su impresionante espejo culmina este bonito WC. Al fondo del mismo esta el cuarto de lavandería. El salón es una estancia muy bonita debido entre otra, a sus dos balcones hacia el exterior, los techos de mas de tres metros que tiene y una cocina americana equipada. Tal y como se ve en las fotos el salón se puede dividir en zona de comedor y zona de televisión. La casa ha sido saneada de electricidad y fontanería. Es la única vivienda del bloque que tiene acometida de gas natural.  Para concertar una visita llámenos sin compromiso. Trabajamos todos los días.",True,good,False,False,7499.0,True,True,False,True,[],False,False,599900.0,€,,,flat,"Chueca-Justicia, Madrid",Piso en calle de San Bartolomé,,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/8f/1c/1271799083.webp,
