propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,neighborhood,newDevelopmentFinished,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108122529,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/eb/12/1334517720.webp,21,1,233000.0,flat,sale,75.0,True,2,2,"avenida Dos de Mayo, 4",Madrid,Sevilla la Nueva,,es,40.3429681,-4.0305603,True,https://www.idealista.com/inmueble/108122529/,"Agencia Inmobiliaria en Sevilla la Nueva. HOGARES VENDE EN EXCLUSIVA ESTUPENDO PISO Ubicado en un entorno tranquilo y bien comunicado. La vivienda se encuentra distribuida en una sola planta, lo que garantiza una mayor practicidad y facilidad de acceso, ideal para personas que buscan un espacio accesible y bien aprovechado. Al entrar en la vivienda, nos recibe un amplio y luminoso salón. Desde aquí se accede directamente a una preciosa terraza con vistas despejadas al campo, un rincón ideal para desconectar. La cocina, totalmente equipada y con un diseño moderno y funcional, también dispone de acceso directo a la terraza, lo que permite una excelente conexión entre los espacios interiores y exteriores, favoreciendo la ventilación y la luz natural. La zona de descanso cuenta con una amplia habitación secundaria, perfecta como dormitorio, despacho o sala de invitados, y un baño completo que da servicio a esta parte de la vivienda. La joya de la vivienda es la habitación principal, un espacio generoso que destaca por su luminosidad y tranquilidad. Dispone de un elegante baño en suite, lo que garantiza mayor privacidad y confort, creando un verdadero refugio dentro del hogar. Cabe destacar el impecable estado en el que se encuentra la vivienda. Además, la vivienda cuenta con una plaza de garaje, trastero, y ascensor lo que añade un importante valor añadido en términos de comodidad y almacenamiento.",True,good,False,True,3107.0,True,True,False,False,[],False,False,233000.0,€,True,True,flat,Sevilla la Nueva,"Piso en avenida Dos de Mayo, 4",Destacado,,,,,,,,
108650646,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/30/43/1352812983.webp,18,1,239900.0,flat,sale,69.0,True,3,1,calle de María Auxiliadora,Madrid,San Sebastián de los Reyes,Sta. Bárbara-La Zaporra,es,40.5510314,-3.634242,False,https://www.idealista.com/inmueble/108650646/,"""Grupo Hogares"" vende en exclusiva magnífica vivienda, en una de las mejores zonas de San Sebastián de los Reyes. Cuenta con una distribución lógica, con formas geométricas que hacen fácil su amueblado. Cocina completamente reformada y equipada, incluye varios armarios empotrados que maximizan el espacio y aportan un toque de orden y estilo, cocina con sala de estar independiente, que da a un patio privado,  Cuenta con tres Habitaciones, salón y gran baño completo. Ideal para quienes buscan comodidad en un entorno tranquilo, con todos los servicios básicos a pie de calle. Ubicado en una zona muy demandada, cerca de supermercados, centros deportivos, centros de salud, transporte público, colegios, restaurantes y zonas verdes, además de una rápida y fácil incorporación a la A 1. Este inmueble es perfecto tanto para parejas, familias, como para inversores. Gracias a su excelente orientación, la luz natural entra en todas las estancias del piso, aportando una sensación de amplitud y confort, además del buen aislamiento que ofrece la vivienda Nuestro departamento financiero ""FinanHogar"" puede conseguir hasta el 100% de financiación. Pregunte para hacer un estudio financiero sin compromiso. ¡NO PIERDA LA OPORTUNIDAD DE VISTAR ESTA EXCLUSIVA VIVIENDA! v.",True,good,False,False,3477.0,True,True,False,False,[],False,False,239900.0,€,,,flat,"Sta. Bárbara-La Zaporra, San Sebastián de los Reyes",Piso en calle de María Auxiliadora,Destacado,,,,,,,,
107823841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/a9/d4/1325057440.webp,34,3,2985000.0,flat,sale,192.0,True,3,4,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,40.4285946,-3.6818493,False,https://www.idealista.com/inmueble/107823841/,"Piso reformado con mirador y dos balcones en calle Castelló Engel & Volkers, inmobiliaria de lujo en Madrid, presenta este espacioso piso reformado, en una tercera planta. Se ubica en una tranquila calle muy cercana a Ortega y Gasset. El edificio de 1934 tiene fachada clásica y un portal señorial con mármol en el suelo e importantes molduras en el techo. Se ha rehabilitado y conservado el ascensor de jaula. Se trata de una propiedad totalmente reformada, con una inteligente utilización del espacio y con materiales de primera calidad. El salón diáfano se abre a la calle ocupando toda la fachada del edificio. Dos balcones y un mirador central inundan de luz esta parte de recibo de la casa, con orientación oeste. Contigua al salón se encuentra la cocina, totalmente equipada con primeras marcas de electrodomésticos, entre los que destacan el horno gran formato y una vinoteca. El hall de entrada de la propiedad conduce a un baño de cortesía y zona de lavandería con lavadora y secadora. Al pasillo se abren los tres dormitorios de la casa, todos con un generoso tamaño y baño completo en suite. Grandes armarios empotrados hasta el techo dotan de gran capacidad de almacenaje a la casa. Por si esto fuera poco, dos armarios extra se ubican en el pasillo y en la entrada. Este moderno piso cuenta con trastero en la cubierta del edificio y, aunque no tiene garaje propio, se puede alquilar sin problema en las cercanías. Enlace a Floorfy  El barrio de Salamanca es una de las zonas más relevantes de Madrid, tanto por su peculiar distribución como por los vecinos que tradicionalmente han habitado sus emblemáticas calles. Su construcción data de la segunda mitad del siglo XIX y corresponde a la ampliación urbanística llevada a cabo durante el reinado de Isabel II. El precursor al que se debe su nombre fue el malagueño José de Salamanca y Mayol, Marqués de Salamanca, quien concibió un nuevo emplazamiento con una cuidada edificación que albergara a las clases aristocráticas y burguesas de Madrid. De estilo decimonónico, se caracteriza por su especial distribución regular en forma de damero con calles perpendiculares. Sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas Tradicionalmente Salamanca fue una zona de uso residencial, especialmente habitada por las élites políticas y económicas del país. En los últimos cincuenta años este carácter residencial convive con otras actividades como la empresarial, la diplomática y, especialmente la comercial ya que es una de las áreas de moda de lujo más importantes de la capital.",True,good,False,True,15547.0,True,False,True,False,[],False,False,2985000.0,€,True,False,flat,"Castellana, Madrid",Piso,Destacado,W-02Z0XR,Castellana,,,,,,70000.0
108260165,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/d1/0f/1338778286.webp,17,bj,244900.0,flat,sale,106.0,True,2,2,"avenida Dos de Mayo, 2",Madrid,Sevilla la Nueva,,es,40.3507133,-4.0303947,True,https://www.idealista.com/inmueble/108260165/,"Agencia Inmobiliaria en Sevilla la Nueva. HOGARES VENDE EN EXCLUSIVA ESTUPENDO BAJO CON PATIO Espectacular bajo con dos patios, dos habitaciones y dos baños completos.  Al entrar en la vivienda, nos recibe un cómodo recibidor que da paso a una habitación secundaria con armario empotrado y acceso directo a uno de los patios. La habitación principal también cuenta con salida directa al patio y dispone de un baño en suite, lo que aporta un plus de privacidad y confort.  La vivienda se completa con una amplia cocina independiente y un precioso salón con acceso directo al segundo patio exterior, ideal para disfrutar del aire libre y la luz natural durante todo el año. Además, incluye plaza de garaje y trastero en el precio, lo que aporta una gran comodidad y espacio de almacenamiento adicional. La urbanización ofrece una amplia variedad de comodidades para el disfrute de sus residentes, entre las que se incluyen una piscina, zonas verdes y servicio de portería que controla el acceso y brinda atención personalizada a los residentes y visitantes  No dejes pasar la oportunidad de convertir este magnífico bajo en tu nuevo hogar. ¡Te esperamos para mostrarte cada detalle!",True,good,False,True,2310.0,True,True,False,False,[],False,False,244900.0,€,True,True,flat,Sevilla la Nueva,"Piso en avenida Dos de Mayo, 2",Destacado,,,,,,,,
109024563,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/53/40/1363140877.webp,28,7,735000.0,flat,sale,144.0,True,3,2,calle del Pico de San Pedro,Madrid,Tres Cantos,Zona Industrial,es,40.6160672,-3.7103939,False,https://www.idealista.com/inmueble/109024563/,"""Grupo Hogares"" vende en exclusiva magnífica vivienda, en una de las urbanizaciones más exclusivas de Tres Cantos. La vivienda se distribuye en tres dormitorios con armarios empotrados, dos baños completos, uno de ellos en suite, gran salón independiente con acceso directo a una fantástica terraza con vistas despejadas y amplia cocina independiente. Los dormitorios tienen acceso a una segunda terraza exterior. Este piso cuenta con una distribución lógica y equilibrada, con formas geométricas sobrias que facilitan su amueblado. Además, es una vivienda exterior, con una excelente orientación, lo que garantiza una luz natural abundante desde la mañana hasta el atardecer. Al no tener construcciones ni obstáculos delante, disfruta de sol y luminosidad durante todo el día, creando un ambiente cálido y acogedor en cada estancia. Se completa el inmueble con CUATRO amplias plazas de GARAJE, DOS de coche y DOS de moto, además de un amplio TRASTERO de 9m². La finca cuenta con las mejores calidades, tanto en el interior de la vivienda y sus acabados, como la de las zonas comunes.  De la comunidad, cabe destacar el área de juegos infantiles, piscina, sala polivalente climatizada, servicio de conserjería, gimnasio y sauna. La vivienda se encuentra en un entorno envidiable para formar su futuro hogar, en el que encontrará todos los servicios necesarios, como espacios comerciales, restauración y numerosos equipamientos públicos y privados sanitarios, docentes y deportivos. Además,  Nuestro departamento financiero ""FinanHogar"" puede conseguir hasta el 100% de financiación. Pregunte para hacer un estudio financiero sin compromiso. ¡NO PIERDA LA OPORTUNIDAD DE VISITAR ESTA EXCLUSIVA VIVIENDA!",True,good,False,True,5104.0,True,True,False,False,[],False,False,735000.0,€,True,True,flat,"Zona Industrial, Tres Cantos",Piso en calle del Pico de San Pedro,Destacado,,,,,,,,
109190940,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/f8/11/1366967464.webp,17,,370000.0,chalet,sale,207.0,,4,3,Moraleja de Enmedio,Madrid,Moraleja de Enmedio,,es,40.261323,-3.8637657,False,https://www.idealista.com/inmueble/109190940/,"Prolucisa les ofrece en exclusiva oportunidad de compra en Moraleja de enmedio. Chalet adosado en impecable estado, para entrar a vivir sin necesidad de reforma ni acondicionammiento. con una superficie total de 207m², construidos sobre parcela de 190m². La vivienda está distribuida en tres plantas, esta vivienda cuenta con dos dormitorios individuales, dos dormitorios dobles (una de ellas en suite), dos baños, un aseo y un amplio garaje para tres vehículos. En Prolucisa estamos convencidos de que la compra de una propiedad conlleva una decisión muy importante, por lo que estaremos acompañándote hasta el momento de escrituración, haremos todo el trayecto contigo. Proporcionamos asistencia, asesoramiento legal y disponemos de financiero que le ayudará a conseguir la mejor hipoteca. Póngase en contacto para concertar una visita hoy mismo. Prolucisa s. l. Teléfono comercial:  e-mail:.",False,good,False,,1787.0,False,False,False,False,[],False,False,370000.0,€,True,True,chalet,Moraleja de Enmedio,Chalet adosado,Destacado,010004,,,terracedHouse,,,,
106783835,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/45/a7/1293884337.webp,36,1,449000.0,flat,sale,152.0,True,4,2,Barrio Parque Lisboa - La Paz,Madrid,Alcorcón,Parque Lisboa - La Paz,es,40.3495699,-3.8204491,False,https://www.idealista.com/inmueble/106783835/,"Te presentamos este magnífico piso de 152m², que cuenta con 4 amplios dormitorios, perfectos para disfrutar de la comodidad y el espacio que tu familia merece. El amplio salón independiente es ideal para compartir momentos inolvidables y relajarte después de un largo día. La cocina con zona de office, con espacio para mesa y sillas crea un ambiente fluido y agradable, Ideal para disfrutar de momentos en familia, o trabajar desde casa.  Disfruta de la impresionante terraza de aproximadamente 65m², un lugar perfecto para disfrutar al aire libre, organizar pequeñas reuniones con amigos o simplemente relajarte con un buen libro. Este edificio cuenta con portero físico y calefacción central, brindándote seguridad y confort durante todo el año. Además, su ubicación en una zona muy buena de Parque Lisboa te permitirá disfrutar de todos los servicios que necesitas a tu alcance. Incluye plaza de garaje. ¡Y eso no es todo! Estarás a pocos pasos de la estación de metro Parque Lisboa, facilitando tus desplazamientos por la ciudad. Como propietario de esta vivienda, también tendrás la posibilidad de ser socio del polideportivo y de la piscina cercana a tu vivienda, ideal para disfrutar del verano. No dejes pasar esta oportunidad única. ¡Contáctanos para más información y para concertar una visita! Financiamos hasta el 100%. Redpiso ""tu hogar, nuestro compromiso"". *El precio no incluye el Impuesto de Transmisiones Patrimoniales (Max. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el 3% más IVA (21%) sobre el precio final del inmueble equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales (según el caso). Ubicación aproximada.",True,good,False,True,2954.0,False,False,True,False,[],False,False,449000.0,€,True,True,flat,"Parque Lisboa - La Paz, Alcorcón",Piso,Destacado,RP1692024132417,Parque Lisboa - La Paz,,,,,,
108750806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/89/1f/1274233388.webp,36,,385000.0,chalet,sale,235.0,,4,3,calle del Canto Pelín,Madrid,Navalcarnero,El Pijorro,es,40.2942356,-4.0137777,False,https://www.idealista.com/inmueble/108750806/,"OPORTUNIDAD ÚNICA! Agencia inmobiliaria CAPITAL HOME NAVALCARNERO VENDE EN EXCLUSIVA ESPECTACULAR CHALET PAREADO CERCA DE LA PLAZA SEGOVIA! Descubre este impresionante chalet pareado con una inmejorable distribución y acceso a pie de calle. Con 235m construidos y 226 m útiles, esta vivienda de dos plantas ofrece amplios espacios para disfrutar en familia. La cocina, de dimensiones gigantescas, cuenta con excelente distribución y grandes ventanales que inundan el espacio de luz natural, además de venir completamente equipada (excepto lavadora). El salón diáfano, orientado al sur, incluye una acogedora chimenea, perfecta para las noches de invierno. La planta superior alberga tres habitaciones, una de ellas con baño en suite y ropero, además de otro baño completo con plato de ducha en la planta. En la planta inferior, encontrarás una habitación adicional con armario empotrado y otro baño completo con plato de ducha. La joya de esta propiedad es su increíble bodega, equipada con una zona de estar y una barra de bar, ideal para reuniones y celebraciones. Además, cuenta con dos plazas de garaje amplias y una tercera plaza exterior con techo. La zona es tranquila y está cerca de diversos servicios, a sólo 5 minutos de la Plaza de Segovia. Construida en el año 1993 y en buen estado, calefaccion mediante deposito de gasoil y una orientación norte/sur que garantiza luminosidad durante todo el día. No pierdas la oportunidad de vivir en este magnífico chalet pareado que combina comodidad, espacio y una ubicación privilegiada. ¡ Contáctanos para más información!",True,good,False,,1638.0,True,False,False,False,[],False,False,385000.0,€,True,True,chalet,"El Pijorro, Navalcarnero",Chalet pareado en calle del Canto Pelín,Destacado,CP46,,,semidetachedHouse,,,,
108662808,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/3f/d4/1351459009.webp,13,,297000.0,flat,sale,65.0,True,1,1,Primera Fase - Nuevo Tres Cantos,Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,40.6079444,-3.7116167,False,https://www.idealista.com/inmueble/108662808/,"ATANCE vende en exclusiva, vivienda en rentabilidad en la primera fase de Tres Cantos. Apartamento con una superficie de 51 m2 + 12, 30 m2 de terraza y tendedero, cocina amueblada con electrodomésticos independiente, amplio salón, un cuarto de baño reformado y un dormitorio. Cuenta además con una plaza de garaje incluida en el precio. La vivienda actualmente se encuentra alquilada desde Agosto de 2024 con una gran rentabilidad. Si interesa la vivienda se puede coordinar una visita.",False,good,False,,4569.0,False,False,False,False,[],False,False,297000.0,€,,,flat,"Primera Fase - Nuevo Tres Cantos, Tres Cantos",Piso,Destacado,TC10409,,,,,,,
108668662,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/28/97/1351945028.webp,18,1,259999.0,flat,sale,70.0,False,2,2,avenida de la Dehesa,Madrid,Navalcarnero,La Dehesa - El Pinar,es,40.2999627,-4.0067578,False,https://www.idealista.com/inmueble/108668662/,"CAPITAL HOME NAVALCARNERO VENDE EN EXCLUSIVA este precioso piso en la dehesa de navalcarnero, una de las mejores zonas del municipio donde encontrarás todos los servicios y zonas de ocio a escasos metros además de paradas de autobús etc.  La vivienda se encuentra en una bonita urbanización la cuál cuenta con piscina, servicio de conserjería, dos plazas de garaje y un trastero todo ello incuio en el precio. El piso se distribuye en: Amplio salon comedor, cocina totalmente equipada con tendedero, 2 amplias habitaciones con armarios empotrados y dos baños completos uno de ellos en la suite principal. Se trata de un inmueble con calidades inmejorables y un estado impecable, listo parta entrar a vivir de inmediato. No dude en contactar con nosotros para venir a visitarlo y no pierda esta GRAN OPORTUNIDAD.",True,good,False,True,3714.0,True,False,False,False,[],False,False,259999.0,€,True,True,flat,"La Dehesa - El Pinar, Navalcarnero",Piso en avenida de la Dehesa,Destacado,,,,,,,,
109215437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/8c/58/1367692703.webp,13,bj,210000.0,flat,sale,70.0,True,2,1,Barrio Casco Antiguo,Madrid,Alcorcón,Centro,es,40.3429097,-3.8277675,False,https://www.idealista.com/inmueble/109215437/,"**Piso en Venta - Diseño Moderno y Luminoso en Ubicación Privilegiada** Descubre este espectacular piso exterior de 70 m², donde la modernidad y la luminosidad se fusionan para ofrecerte un hogar único. Con amplias ventanas que inundan cada rincón de luz natural, este espacio ha sido rehabilitado con materiales de alta gama, garantizando un estilo contemporáneo y acogedor. La cocina americana integrada es perfecta para disfrutar de momentos culinarios en compañía, mientras que el dormitorio principal cuenta con armarios empotrados y ventanas exteriores que brindan un ambiente cálido y confortable. El cuarto de baño moderno y elegante añade un toque de sofisticación, mientras que el altillo versátil ofrece múltiples posibilidades: desde un área de relax hasta una habitación adicional. Equipado con aire acondicionado por bomba de frío/calor, este piso asegura tu comodidad en cualquier época del año.  Ubicado en una zona privilegiada, este inmueble proporciona calidad de vida y accesibilidad. Por solo 210.000€, con una entrada de 21.000€ descontada del precio final, tendrás la oportunidad de adquirir este maravilloso hogar. Las mensualidades son de 1.000€, incluyendo el 90% de las rentas descontadas. ¡No dejes pasar esta oportunidad y ven a verlo! Necesitas financiación? Consúltanos y conseguimos para tí la mejor hipoteca del mercado, ya que contamos con departamento financiero propio.",False,good,False,True,3000.0,False,False,False,False,[],False,False,210000.0,€,,,flat,"Casco Antiguo, Alcorcón",Piso,Destacado,,Casco Antiguo,,,,,,
108532103,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/b2/7b/1347681805.webp,41,4,530000.0,flat,sale,126.0,True,3,2,Primera Fase - Nuevo Tres Cantos,Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,40.6088546,-3.7149732,False,https://www.idealista.com/inmueble/108532103/,"Amplio y bonito piso en la zona más céntrica de Tres Cantos Engel & Völkers presenta esta interesante propiedad amplia, luminosa y llena de posibilidades. Desde el hall de entrada se accede, por una parte, a un gran salón con mirador semicircular que llena el espacio de luz natural y le confiere un ambiente único y acogedor; y por otra parte se accede a una práctica y amplia cocina con terraza tendedero de grandes dimensiones. Actualmente la vivienda cuenta con tres espaciosos dormitorios con armarios empotrados y amplios ventanales con muy buen aislamiento. Adicionalmente, el dormitorio principal dispone de un gran vestidor. Inicialmente había cuatro dormitorios, pero uno de ellos se añadió al salón. Dispone de dos espaciosos cuartos de baño, uno de ellos con bañera y otro con plato de ducha. Adicionalmente, la propiedad cuenta con una plaza de garaje grande y cómoda y un trastero con ventana. Oportunidad perfecta para quienes desean crear un hogar a su medida en el corazón de Tres Cantos. ¡Una joya con mucho potencial! La vivienda está situada en la zona más céntrica de Tres Cantos, una localidad reconocida por su modernidad, seguridad, excelentes infraestructuras y contacto con la naturaleza. Su ubicación es inmejorable, rodeada de una amplia variedad de servicios como tiendas, supermercados, restaurantes y farmacias, así como colegios públicos y privados de prestigio, entre ellos el King’s College y Humanitas. Además, cuenta con gimnasios cercanos, instalaciones deportivas municipales de primer nivel, parques infantiles y el futuro ""Paraninfo"". Este último será un gran parque natural de 135.000 m² que incluirá senderos peatonales, áreas recreativas, teatro, biblioteca, piscina cubierta,... Más próximas todavía, a tan solo 10 minutos andando, están las excelentes instalaciones deportivas de Foresta y el Parque Central de Tres Cantos, con su gran lago rodeado de bonita vegetación. Otro aspecto destacado es su rápido y fácil acceso a la autopista M-607, así como su proximidad a las paradas de transporte público, lo que facilita la conexión con Madrid y otras áreas de Tres Cantos. También a menos de 200 metros de plazas de aparcamiento con cargadores de baterías para coches eléctricos. Además, la nueva estación de cercanías Renfe, próxima a inaugurarse, añadirá aún más comodidad a sus desplazamientos. La vivienda también se encuentra a 10 minutos andando del Centro de Salud de Tres Cantos, que en breve también dispondrá del nuevo Hospital de Madrid (HM Tres Cantos) y de la Universidad, situados frente a los estudios de Netflix. Esta privilegiada localización hace de esta propiedad un lugar excepcional para vivir, combinando comodidad, servicios y calidad de vida.",True,renew,False,True,4206.0,True,False,True,False,[],False,False,530000.0,€,True,True,flat,"Primera Fase - Nuevo Tres Cantos, Tres Cantos",Piso,Destacado,W-030E4U,,,,,,,
107731883,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/18/14/1330989066.webp,54,,479900.0,chalet,sale,237.0,,6,4,calle Sierra de Guadarrama,Madrid,Arroyomolinos,La Cárcaba - El Encinar - Montemolinos,es,40.2659406,-3.9276686,False,https://www.idealista.com/inmueble/107731883/,"CAPITAL HOME ARROYOMOLINOS VENDE EN EXCLUSIVA MAGNÍFICO CHALET EN UNA DE LAS MEJORES ZONAS DE ARROYOMOLINOS. Se distribuye de la siguiente manera:  Planta principal: Al entrar, encontramos la cocina con zona de office, en esta planta también se ubica una habitación en planta con armario empotrado, perfecta como despacho o dormitorio, y un aseo de cortesía con posibilidad de hacer plato de ducha. El salón-comedor es muy luminoso, con una espectacular doble altura de techo y una ampliación metiéndole a la vivienda la terraza con persianas eléctricas de seguridad y cristal blindado, con vistas y salida al jardín trasero. La segunda planta cuenta con dos dormitorios secundarios, ambos con armarios empotrados, y un baño completo con bañera para dar servicio a ambos. El dormitorio principal destaca por su amplitud, también con armario empotrado y un baño en suite con plato de ducha, ofreciendo un espacio privado y cómodo. En la planta sótano encontrarás un garaje con puertas automáticas para dos coches con acceso directo desde la vivienda, un aseo de cortesía y un dormitorio extra. Además, dispone de una estancia de dormitorio o bodega donde se sitúa una caldera de pellet que sumista calefacción a toda la vivienda, dando una alternativa al gas natural. El jardín privado con zona de cenador techado con barbacoa de obra y piscina privada. Este espacio conecta directamente con las zonas comunes, donde podrás disfrutar de una fantástica piscina comunitaria y zonas verdes. Características adicionales: - Gas Natural para calefacción y agua caliente o pellet para la calefacción. - Piscina privada. - Piscina comunitaria y amplias zonas comunes. - Puertas automáticas - Aire Acondicionado. - Cenador Techado. -Barbacoa de Obra. -Persianas eléctricas de seguridad y cristales blindados. -Chimenea con cassete. Este chalet es una oportunidad para disfrutar de una vida cómoda y familiar en una urbanización tranquila, con todas las comodidades a tu alcance. ¡No dejes pasar esta oportunidad! ¡No dude en llamarnos para poder visitar este magnífico chalet en una de las mejores zonas de Arroyomolinos! Situado cerca de colegios, institutos, comercios, parques, polideportivos, transporte público.. . Situada a tan sólo 5 minutos del centro comercial Xanadú, con fáciles accesos tanto a la N-V como a la R-5. ¡100% Financiación!",True,good,False,,2025.0,True,True,False,True,[],False,False,479900.0,€,True,True,chalet,"La Cárcaba - El Encinar - Montemolinos, Arroyomolinos",Chalet adosado en calle Sierra de Guadarrama,Destacado,,,,terracedHouse,,,,
108786398,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/15/a7/1355082215.webp,24,1,180000.0,studio,sale,51.0,True,0,1,calle Parador del Sol,Madrid,Madrid,Carabanchel,es,40.3938356,-3.7105023,False,https://www.idealista.com/inmueble/108786398/,"***¡LUMINOSO ESTUDIO JUNTO A MADRID RÍO! *** Pegado a la calle Antonio López y a Madrid Río, este amplio y bien iluminado estudio cuenta con una magnífica ubicación y está muy bien comunicado gracias a la proximidad de la estación de Metro de Marqués de Vadillo (línea 5) y de varias líneas de autobús EMT. Además, está a sólo unos minutos andando del Parque de Comillas que será próximamente renovado y acogerá la futura estación de Metro de Comillas (línea 11). El estudio es exterior, da a la calle Parador del Sol, y tiene una amplia estancia con una buena ventana que permite la ventilación y la entrada de luz natural. Dispone de aire acondicionado y calefacción por conductos. El cuarto de baño es completo con ducha de plato. La cocina es independiente y comunicada con la estancia principal. Además de horno, vitrocerámica, frigorífico y lavadora contiene el termo eléctrico para el agua caliente. Suman todas sus estancias 34m² construidos y 29m² de superficie útil. A este inmueble le corresponde como anejo inseparable un trastero de 2m² situado en la planta bajo cubierta. También, 15m² de elementos comunes. **NO COBRAMOS HONORARIOS AL COMPRADOR** *Este anuncio se muestra a título informativo, no es contractual ni vinculante y puede contener errores*.",False,good,False,True,3529.0,True,False,True,False,[],False,False,180000.0,€,,,flat,"Comillas, Madrid",Estudio en calle Parador del Sol,Destacado,PdS31,Comillas,,studio,,,,
108940193,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/1e/05/1359533707.webp,33,,429900.0,chalet,sale,200.0,,3,4,calle de la Rosaleda,Madrid,Manzanares el Real,,es,40.7292697,-3.8628989,False,https://www.idealista.com/inmueble/108940193/,"¡VENDE EN EXCLUSIVA HOGARES MANZANARES EL REAL ESPECTACULAR CHALET PAREADO! Descubre este impresionante chalet pareado, completamente reformado y listo para entrar a vivir. Con 180 m² construidos y 160 m² útiles, esta propiedad ofrece un espacio ideal para disfrutar de la vida en familia. Cuenta con 3 amplios dormitorios y 4 baños, perfectos para la comodidad de todos. La parcela de 240 m² te brinda un jardín privado donde disfrutar del aire libre. La terraza delantera, equipada con cortinas de cristal, es perfecta para relajarse mientras disfrutas de las vistas al embalse de Santillana y al majestuoso castillo de Manzanares el Real. En el porche trasero, encontrarás una barbacoa y una pérgola independiente, ideales para tus reuniones familiares o con amigos. Además, la sala de reuniones en la zona de garaje añade un toque especial a este hogar. El chalet está equipado con todas las comodidades modernas: suelo radiante, aire acondicionado y calefacción de gasoil, ventanas oscilobatientes de doble capa que garantizan un excelente aislamiento. Las puertas de entrada y de garaje son motorizadas, lo que proporciona mayor comodidad y seguridad. Los armarios empotrados en los dormitorios y el amplio trastero ofrecen soluciones de almacenamiento prácticas. Construido en 2008 y en excelente estado de conservación, este chalet tiene una orientación sur que maximiza la luz natural durante todo el día y unas vistas espectaculares al embalse de Santillana. Además, cuenta con una plaza de garaje privada de gran tamaño. No pierdas la oportunidad de adquirir esta joya inmobiliaria que combina confort, estilo y ubicación privilegiada. ¡Ven a visitarlo y enamórate! ¡PODEMOS CONSEGUIR FINANCIACIÓN DE HASTA 100%, NO DUDES EN CONSULTAR CONDICIONES!",True,good,False,,2150.0,True,True,False,False,[],False,False,429900.0,€,True,True,chalet,Manzanares el Real,Chalet pareado en calle de la Rosaleda,Destacado,,,,semidetachedHouse,444900.0,15000.0,3.0,
