propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,district,floor,exterior,hasLift,newDevelopmentFinished,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108776062,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/94/d1/1354795918.webp,V-359,75,580000.0,chalet,sale,253.0,7,3,Ensanche,Madrid,Alcalá de Henares,es,40.4918887,-3.3669817,False,https://www.idealista.com/inmueble/108776062/,"Donde el espacio se convierte en hogar y la tranquilidad tiene nombre: Urbanización los Arcángeles, Alcalá de Henares* Imagina despertarte cada mañana con la luz natural filtrándose por los ventanales, el silencio solo roto por el canto de los pájaros. Vives en una *calle privada*, tranquila, segura, donde los niños juegan sin miedo y los vecinos se saludan por su nombre. Bienvenido a este *chalet pareado de esquina de 253 m² construidos*, un hogar pensado para vivir a lo grande, sin renunciar a la calidez de los pequeños detalles. Planta baja: Espacio para vivir y compartir Entras y lo primero que sientes es amplitud. El *salón independiente de 40 m² con chimenea* te invita a imaginar esas tardes de invierno al calor del fuego o las reuniones familiares que se alargan sin mirar el reloj. Un *aseo con ventana* para mayor comodidad y una *cocina amplia, donde cocinar deja de ser una tarea y se convierte en placer. Desde aquí accedes al **porche ampliado*, el rincón perfecto para tus desayunos al sol o tus cenas de verano bajo las estrellas. Primera planta: Privacidad y descanso Subes las escaleras y te recibe un *recibidor amplio*, luminoso, ideal para separar zonas y ganar intimidad. La casa cuenta con *4 dormitorios, todos exteriores, con **armarios empotrados* y luz natural. Uno de ellos tiene *terraza propia*, perfecto como despacho, habitación juvenil o cuarto de invitados. La *habitación principal tipo suite* con baño incorporado será tu refugio personal, tu oasis al final del día. Además, otro *baño completo* da servicio al resto de dormitorios. Espacios adicionales que marcan la diferencia Pero eso no es todo. La vivienda cuenta con un total de *7 dormitorios* repartidos en sus diferentes plantas, por lo que el espacio nunca será un problema, ya sea para trabajar desde casa, montar tu gimnasio o tener un cuarto de juegos. Exterior: Calidad de vida La *parcela de 130 m²* te ofrece el equilibrio justo entre mantenimiento y disfrute. Y cuando el calor aprieta, la *piscina comunitaria* será tu mejor aliada para refrescarte y socializar sin salir de casa. Comodidades que suman ✔ *Plaza de garaje incluida* ✔ *Calefacción individual por gas natural* ✔ Buen estado de conservación, listo para entrar a vivir *Este no es solo un chalet, es el escenario perfecto para tu próxima etapa de vida.* Una casa donde crecer, donde celebrar, donde descansar… Una casa que no solo se ve, se *siente*. A un paso del centro y al lado de la estación del tren de Alcalá y Centro Comercial Alcalá Magna, Alcalá de Henares ¿Vienes a conocerlo? La información catastral metros cuadrados de la vivienda están debidamente verificada según catastro/escritura de compraventa/registro, podrían variar. Además, dependiendo de cada caso se consigue la financiación y un estudio totalmente gratuito gracias a nuestro departamento financiero. Honorarios incluidos en el precio. Gastos de compra venta no incluidos en el precio indicado (impuestos, gastos notariales ni registrales).",True,good,False,2292.0,True,False,True,False,[],False,False,580000.0,€,True,True,chalet,semidetachedHouse,"Ensanche, Alcalá de Henares",Chalet pareado,Ensanche,,,,,,,,
109213916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/39/d3/1367641297.webp,,37,1190000.0,flat,sale,101.0,2,2,"Gran Vía, 68",Madrid,Madrid,es,40.4226158,-3.7092194,True,https://www.idealista.com/inmueble/109213916/,"ESPECTACULAR PISO EXTERIOR EN VENTA EN LA CALLE GRAN VIA. El inmueble se encuentra ubicado en la segunda planta del edificio y cuenta con más de 100 metros cuadrados construidos, en una sola planta, que se distribuyen en un hall de entrada, un amplio y luminoso salón comedor independiente con una gran cristalera desde la que tenemos unas increíbles vistas de la calle Gran Vía; a continuación encontramos la cocina amueblada y completamente equipada con electrodomésticos, y por último dispone de dos dormitorios dobles con armarios empotrados, forrados y vestidos, y dos cuartos de baño completos uno de ellos con plato de ducha. El dormitorio principal cuenta con baño en suite con bañera. Edificio completamente reformado en el año 2019 con las mejores calidades como carpintería exterior de aluminio lacada en blanco, con ventanas tipo Climalit de doble acristalamiento con rotura de puente térmico, carpintería interior de madera lacada en blanco, suelos de tarima, paredes lisas, persianas y estores eléctricos. La calefacción es individual suministrada por Gas Natural con suelo radiante y aire acondicionado por conductos. Cabe destacar la gran amplitud y luminosidad del inmueble como características principales, además de disponer de plaza de garaje en el mismo edificio, piscina, gimnasio, terraza con vistas panorámicas y conserje. El precio de la vivienda no incluye la plaza de garaje, la cual será obligatorio comprar junto con la vivienda por un valor de 90.000€. La Gran Vía es una de las principales calles de la capital y la más conocida. Siempre ha sido un referente desde el punto de vista comercial, turístico y de ocio. En este último aspecto es famosa por sus cines y teatro musical, por lo que también es conocida como el Broadway madrileño. También alberga en la actualidad numerosas tiendas de cadenas internacionales de moda. No pierda esta increíble oportunidad y solicite visita sin compromiso.",True,good,False,11782.0,False,False,False,False,[],False,False,1190000.0,€,,,flat,,"Malasaña-Universidad, Madrid","Piso en Gran Vía, 68",Centro,2,True,True,,Malasaña-Universidad,,,
100641810,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/29/ee/1316422022.webp,W-02QTHY,20,3000000.0,chalet,sale,900.0,5,7,Barrio Fuentelarreina,Madrid,Madrid,es,40.4819542,-3.7392575,False,https://www.idealista.com/inmueble/100641810/,"Casa señorial en ubicación única Engel & Volkers Mirasierra/Puerta de Hierro ( ) les presenta soberbia casa señorial de corte clásico de 900m2 construidos con una inmejorable distribución y 1.400m2 de parcela en una ubicación única, en primera línea del monte del Pardo y campo de golf. Nos da la bienvenida una bonita zona de recepción con un gran hall de techos altos abierto al salón y desde el que se divisa al fondo el bonito jardín y la piscina. El hall se encuentra comunicado con una bonita biblioteca y esta a su vez con otra zona del amplísimo salón con grandes ventanales, ideal tanto para grandes recepciones como para una reunión más íntima con amigos. La planta de arriba acoge un agradable cuarto de estar con chimenea que distribuye a los cuatro impresionantes dormitorios con baños en suite. El dormitorio principal destaca por sus espectaculares dimensiones y porque disfruta de dos baños completos e incorporados al dormitorio. La planta sótano alberga un gran garaje con una cómoda rampa de acceso así como un salón con luz natural y otras estancias de lavandería, etc. La vivienda necesita cierta actualización, sobre todo baños y cocina, pero cuenta con una distribución muy actual y una personalidad única difícil de transmitir en las fotos. Puerta de Hierro - Fuentelarreina está situada en el noroeste de Madrid, a tan sólo 10 minutos en autobús de Moncloa y Cuatro Caminos y en menos de media hora de la Puerta del Sol. Zona exclusiva de casas espectaculares rodeadas de vegetación y amplia seguridad. Puerta de Hierro está rodeada de numerosas zonas verdes como es el entorno natural del parque La Dehesa de la Villa, uno de los mayores de Madrid con una extensión de 700.000 m2 que alberga más de 6.000 árboles. En definitiva, un espacio natural transformado e incorporado a la ciudad, que constituye un lugar privilegiado del que directamente se benefician unos 124.600 madrileños. Por otro lado, la urbanización se encuentra próxima al Centro Comercial La Vaguada y al Club Social Puerta de Hierro, el Real Club de Golf Puerta de Hierro y otros equipamientos comerciales y educacionales.",False,good,False,3333.0,True,False,True,False,[],False,False,3000000.0,€,True,True,chalet,independantHouse,"Fuentelarreina, Madrid",Casa independiente,Fuencarral,,,,,Fuentelarreina,,,
109123339,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/1b/d1/1365020852.webp,VILLA 3,31,1594000.0,chalet,sale,546.0,4,4,"calle de la Generalitat Valenciana, 40",Madrid,Boadilla del Monte,es,40.4387462,-3.8793002,True,https://www.idealista.com/obra-nueva/109123339/,"VALENTIA – 6 Chalets Pareados en Boadilla del Monte Exclusividad, diseño y confort en un entorno privilegiado VALENTIA es mucho más que una promoción: es una oportunidad única de vivir en un hogar pensado para quienes valoran el diseño contemporáneo, la calidad constructiva y el bienestar. Con solo 6 chalets pareados de edición limitada, esta exclusiva promoción está diseñada para enamorar a primera vista… y su futura vivienda podría estar aquí, esperándole. Cada chalet ha sido cuidadosamente proyectado para ofrecer espacios amplios, luminosos y funcionales, con una distribución inteligente que se adapta a todas las etapas de la vida. Entre sus principales características, destacan: Parcela privada con zonas ajardinadas Piscina individual, ideal para relajarse en la intimidad de su hogar Dos plazas de aparcamiento privadas, sin preocupaciones de espacio Espectacular sótano con luz natural gracias a un elegante patio inglés: un espacio versátil perfecto para crear una sala de ocio, gimnasio, despacho o cualquier ambiente personalizado Ubicados en Boadilla del Monte, una de las áreas residenciales más consolidadas y demandadas del noroeste de Madrid, los chalets VALENTIA ofrecen un equilibrio perfecto entre tranquilidad, naturaleza y cercanía a todos los servicios esenciales.",False,newdevelopment,True,2919.0,True,False,False,False,[],False,False,1594000.0,€,True,True,chalet,semidetachedHouse,"Valdecabañas, Boadilla del Monte","Chalet pareado en calle de la Generalitat Valenciana, 40",Valdecabañas,,,,False,,,,
109123331,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/86/93/1365020800.webp,VILLA 5,31,1458000.0,chalet,sale,547.0,4,4,"calle de la Generalitat Valenciana, 40",Madrid,Boadilla del Monte,es,40.4387462,-3.8793002,True,https://www.idealista.com/obra-nueva/109123331/,"VALENTIA – 6 Chalets Pareados en Boadilla del Monte Exclusividad, diseño y confort en un entorno privilegiado VALENTIA es mucho más que una promoción: es una oportunidad única de vivir en un hogar pensado para quienes valoran el diseño contemporáneo, la calidad constructiva y el bienestar. Con solo 6 chalets pareados de edición limitada, esta exclusiva promoción está diseñada para enamorar a primera vista… y su futura vivienda podría estar aquí, esperándole. Cada chalet ha sido cuidadosamente proyectado para ofrecer espacios amplios, luminosos y funcionales, con una distribución inteligente que se adapta a todas las etapas de la vida. Entre sus principales características, destacan: Parcela privada con zonas ajardinadas Piscina individual, ideal para relajarse en la intimidad de su hogar Dos plazas de aparcamiento privadas, sin preocupaciones de espacio Espectacular sótano con luz natural gracias a un elegante patio inglés: un espacio versátil perfecto para crear una sala de ocio, gimnasio, despacho o cualquier ambiente personalizado Ubicados en Boadilla del Monte, una de las áreas residenciales más consolidadas y demandadas del noroeste de Madrid, los chalets VALENTIA ofrecen un equilibrio perfecto entre tranquilidad, naturaleza y cercanía a todos los servicios esenciales.",False,newdevelopment,True,2665.0,True,False,False,False,[],False,False,1458000.0,€,True,True,chalet,semidetachedHouse,"Valdecabañas, Boadilla del Monte","Chalet pareado en calle de la Generalitat Valenciana, 40",Valdecabañas,,,,False,,,,
108603054,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/26/14/1357885295.webp,,47,710000.0,flat,sale,135.0,3,2,calle de Juan Ramón Jiménez s/n,Madrid,Alcobendas,es,40.5463757,-3.6588613,True,https://www.idealista.com/inmueble/108603054/,"Inmobiliaria en Alcobendas NORTE- Tecnocasa Estudio Paseo Chopera S. L.  En VENTA Vivienda REFORMADA, en Cuarta planta alta con ascensor en una de las Urbanizaciones más demandadas del Barrio. Piscina, Pista de Tenis, Garaje y trastero. Totalmente exterior, cuenta con 135m2 Construidos, trastero y plaza de Garaje. La vivienda dispone de 3 Dormitorios grandes con Armarios empotrados y vestidos, 2 baños amplios del cual uno se reformó recientemente, con calentador toallero ambos. Salón de unos 30m2 con gran que nos da acceso a amplia terraza de casi 8 metros con excelentes vistas despejadas.  Cocina con encimera de Granito de 20mm, se entrega amoblada y equipada con Horno, Microondas, campana extractora, vitrocerámica, lavavajilla, lavadora y nevera Americana. Suelos de Parquet en buen estado. Paredes Lisas y techos aislados. Ventanas de Climalit y persianas eléctricas en salón.  Caldera de Gas Natural Vaillant. Aire Acondicionado en Salón Mitsubishi Nuevo. Puerta principal Blindada de seguridad. Puertas de Roble Entrada amplia con Armario. OFRECEMOS ESTUDIOS FINANCIERO CON HIPOTECAS AL 100% CON NUESTRO DEPARTAMENTO FINANCIERO KIRON.",False,good,False,5259.0,False,False,True,False,[],False,False,710000.0,€,True,True,flat,,"Norte, Alcobendas",Piso en calle de Juan Ramón Jiménez s/n,Norte,4,True,True,,,,,
108306231,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/18/cf/1340297551.webp,a01Jy00000jvuWeIAI,26,1450000.0,chalet,sale,366.0,4,4,"calle Duero, 1",Madrid,Pozuelo de Alarcón,es,40.4505302,-3.8015875,True,https://www.idealista.com/obra-nueva/108306231/,"OBRAS INICIADAS NUEVA PROMOCIÓN DE VIVIENDAS UNIFAMILIARES EN POZUELO (MADRID)  Situada en la calle Duero 1 y Duero 4, esta promoción consta de 6 viviendas unifamiliares, que combinan lujo, alta eficiencia energética y materiales de gran calidad, diseñadas para aquellas familias que buscan una gran calidad de vida y un entorno exclusivo en una de las zonas residenciales más valoradas de la Comunidad de Madrid como es POZUELO DE ALARCÓN.  Villas y Jardines de Duero, ofrece el privilegio de vivir en una vivienda singular, de arquitectura sostenible, líneas simples, y volumetría de diseño minimalista, que crea espacios acogedores, cálidos y luminoso.  Las viviendas disponen de 3 y 4 dormitorios con jardín y piscina privada, en un entorno tranquilo.  Cada una de estas casas es única, todas se distribuyen en dos alturas y cuentan con una amplísima planta bajo rasante totalmente equipada, versátil y multifuncional con patios ingleses que permiten una ventilación natural y la dotan de gran luminosidad.   Sus distribuciones han sido diseñadas hasta el último detalle proporcionando el máximo aprovechamiento del espacio, confort y gran luminosidad. Los grandes ventanales previstos en las plantas bajas hacen que sus estancias se asomen al exterior, prolongándose hasta el jardín y la piscina, creando una sensación aún mayor de amplitud, fundiéndose con la naturaleza.  La promoción está localizada en la calle Duero 1 y Duero 4, en un enclave privilegiado que cuenta con parques, zonas verdes, zonas deportivas, y colegios de gran prestigio. Es un entorno familiar y tranquilo, que cuenta con todos los servicios necesarios alrededor, y con una excelente comunicación, ya sea en transporte público como autobús o cercanías, o por su fácil acceso a carreteras principales como la A-6, M-40, o M-30. Concierta una visita para ampliar la información en nuestras oficinas centrales en la Calle Alcalá 96, 5º Derecha, frente al Corte Inglés de Goya.",False,newdevelopment,True,3962.0,True,False,False,False,[],False,False,1450000.0,€,True,True,chalet,semidetachedHouse,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en calle Duero, 1",Zona Estación,,,,False,Zona Estación,,,
109123300,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/91/d6/1365020910.webp,VILLA 1,31,1552500.0,chalet,sale,547.0,4,4,"calle de la Generalitat Valenciana, 40",Madrid,Boadilla del Monte,es,40.4387462,-3.8793002,True,https://www.idealista.com/obra-nueva/109123300/,"VALENTIA – 6 Chalets Pareados en Boadilla del Monte Exclusividad, diseño y confort en un entorno privilegiado VALENTIA es mucho más que una promoción: es una oportunidad única de vivir en un hogar pensado para quienes valoran el diseño contemporáneo, la calidad constructiva y el bienestar. Con solo 6 chalets pareados de edición limitada, esta exclusiva promoción está diseñada para enamorar a primera vista… y su futura vivienda podría estar aquí, esperándole. Cada chalet ha sido cuidadosamente proyectado para ofrecer espacios amplios, luminosos y funcionales, con una distribución inteligente que se adapta a todas las etapas de la vida. Entre sus principales características, destacan: Parcela privada con zonas ajardinadas Piscina individual, ideal para relajarse en la intimidad de su hogar Dos plazas de aparcamiento privadas, sin preocupaciones de espacio Espectacular sótano con luz natural gracias a un elegante patio inglés: un espacio versátil perfecto para crear una sala de ocio, gimnasio, despacho o cualquier ambiente personalizado Ubicados en Boadilla del Monte, una de las áreas residenciales más consolidadas y demandadas del noroeste de Madrid, los chalets VALENTIA ofrecen un equilibrio perfecto entre tranquilidad, naturaleza y cercanía a todos los servicios esenciales.",False,newdevelopment,True,2838.0,True,False,False,False,[],False,False,1552500.0,€,True,True,chalet,semidetachedHouse,"Valdecabañas, Boadilla del Monte","Chalet pareado en calle de la Generalitat Valenciana, 40",Valdecabañas,,,,False,,,,
108306094,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/18/cf/1340297551.webp,a01Jy00000jvuWeIAI,26,1490000.0,chalet,sale,371.0,4,4,"calle Duero, 1",Madrid,Pozuelo de Alarcón,es,40.4505302,-3.8015875,True,https://www.idealista.com/obra-nueva/108306094/,"OBRAS INICIADAS NUEVA PROMOCIÓN DE VIVIENDAS UNIFAMILIARES EN POZUELO (MADRID)  Situada en la calle Duero 1 y Duero 4, esta promoción consta de 6 viviendas unifamiliares, que combinan lujo, alta eficiencia energética y materiales de gran calidad, diseñadas para aquellas familias que buscan una gran calidad de vida y un entorno exclusivo en una de las zonas residenciales más valoradas de la Comunidad de Madrid como es POZUELO DE ALARCÓN.  Villas y Jardines de Duero, ofrece el privilegio de vivir en una vivienda singular, de arquitectura sostenible, líneas simples, y volumetría de diseño minimalista, que crea espacios acogedores, cálidos y luminoso.  Las viviendas disponen de 3 y 4 dormitorios con jardín y piscina privada, en un entorno tranquilo.  Cada una de estas casas es única, todas se distribuyen en dos alturas y cuentan con una amplísima planta bajo rasante totalmente equipada, versátil y multifuncional con patios ingleses que permiten una ventilación natural y la dotan de gran luminosidad.   Sus distribuciones han sido diseñadas hasta el último detalle proporcionando el máximo aprovechamiento del espacio, confort y gran luminosidad. Los grandes ventanales previstos en las plantas bajas hacen que sus estancias se asomen al exterior, prolongándose hasta el jardín y la piscina, creando una sensación aún mayor de amplitud, fundiéndose con la naturaleza.  La promoción está localizada en la calle Duero 1 y Duero 4, en un enclave privilegiado que cuenta con parques, zonas verdes, zonas deportivas, y colegios de gran prestigio. Es un entorno familiar y tranquilo, que cuenta con todos los servicios necesarios alrededor, y con una excelente comunicación, ya sea en transporte público como autobús o cercanías, o por su fácil acceso a carreteras principales como la A-6, M-40, o M-30. Concierta una visita para ampliar la información en nuestras oficinas centrales en la Calle Alcalá 96, 5º Derecha, frente al Corte Inglés de Goya.",False,newdevelopment,True,4016.0,True,False,False,False,[],False,False,1490000.0,€,True,True,chalet,semidetachedHouse,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en calle Duero, 1",Zona Estación,,,,False,Zona Estación,,,
109123314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/f4/c0/1365020914.webp,VILLA 4,31,1620000.0,chalet,sale,546.0,4,4,"calle de la Generalitat Valenciana, 40",Madrid,Boadilla del Monte,es,40.4387462,-3.8793002,True,https://www.idealista.com/obra-nueva/109123314/,"VALENTIA – 6 Chalets Pareados en Boadilla del Monte Exclusividad, diseño y confort en un entorno privilegiado VALENTIA es mucho más que una promoción: es una oportunidad única de vivir en un hogar pensado para quienes valoran el diseño contemporáneo, la calidad constructiva y el bienestar. Con solo 6 chalets pareados de edición limitada, esta exclusiva promoción está diseñada para enamorar a primera vista… y su futura vivienda podría estar aquí, esperándole. Cada chalet ha sido cuidadosamente proyectado para ofrecer espacios amplios, luminosos y funcionales, con una distribución inteligente que se adapta a todas las etapas de la vida. Entre sus principales características, destacan: Parcela privada con zonas ajardinadas Piscina individual, ideal para relajarse en la intimidad de su hogar Dos plazas de aparcamiento privadas, sin preocupaciones de espacio Espectacular sótano con luz natural gracias a un elegante patio inglés: un espacio versátil perfecto para crear una sala de ocio, gimnasio, despacho o cualquier ambiente personalizado Ubicados en Boadilla del Monte, una de las áreas residenciales más consolidadas y demandadas del noroeste de Madrid, los chalets VALENTIA ofrecen un equilibrio perfecto entre tranquilidad, naturaleza y cercanía a todos los servicios esenciales.",False,newdevelopment,True,2967.0,True,False,False,False,[],False,False,1620000.0,€,True,True,chalet,semidetachedHouse,"Valdecabañas, Boadilla del Monte","Chalet pareado en calle de la Generalitat Valenciana, 40",Valdecabañas,,,,False,,,,
108427555,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/e9/2f/1344562535.webp,2 - 1 - D,17,231033.0,flat,sale,80.0,2,2," Los Cerros, 379",Madrid,Madrid,es,40.40252,-3.54097,True,https://www.idealista.com/obra-nueva/108427555/,"MÁS DEL 50% DE LA PROMOCIÓN COMERCIALIZADA. PIDE INFORMACIÓN, NO DEJES PASAR LA OPORTUNIDAD. VÍA SERENA presenta Nivaria Escala – Donde empieza tu nueva vida en el Madrid del futuro. Imagina despertarte cada mañana con la sensación de estar donde realmente quieres vivir. En un entorno pensado para las personas, rodeado de naturaleza y todo lo que necesitas al alcance de la mano. Así es Nivaria Escala, una promoción única de 146 viviendas VPPL en régimen de cooperativa, ubicada en el corazón del nuevo desarrollo de Los Cerros. Los Cerros no es solo una expansión urbana: es una nueva forma de entender la ciudad. Este barrio, ubicado junto a El Cañaveral, Coslada y San Fernando de Henares, ha sido diseñado con una visión de futuro, que combina sostenibilidad, modernidad y calidad de vida. Formará parte del gran pulmón verde del sureste madrileño, rodeado por el Parque Regional del Sureste y con una red de transporte que lo conectará cómodamente con el centro y el resto de la ciudad. Quienes apuestan hoy por Los Cerros, apuestan por estar desde el principio en uno de los enclaves de mayor proyección urbanística y residencial de la capital. Un proyecto pensado para ti y tu familia Nivaria Escala se adapta a distintas necesidades y estilos de vida, todas ellas diseñadas con criterios de eficiencia, amplitud y luminosidad. Desde familias que buscan espacio y tranquilidad, hasta quienes inician una nueva etapa en su vida. Nuestro proyecto cuenta con viviendas de 2, 3 y 4 dormitorios que incluyen al menos una plaza de garaje y un trastero, y algunas disponen de dos plazas de garaje.  En Nivaria Escala no solo vives en casa, también vives en comunidad. El proyecto cuenta con completas zonas comunes donde relajarte, compartir y disfrutar: •Piscina para adultos y niños •Áreas ajardinadas y de paseo •Zona de juegos infantiles •Espacio de aparcamiento para bicicletas •Sala para conserje Un entorno seguro, adaptado y diseñado para el disfrute de cualquier tipo de familia. Un proyecto con garantías Al tratarse de una promoción en régimen de cooperativa, los futuros propietarios participan desde el inicio en un modelo transparente, lo que permite ajustar al máximo los costes de adquisición. Además, el proyecto se desarrolla bajo el régimen de Vivienda con Protección Pública de Precio Limitado (VPPL), lo que facilita el acceso a vivienda de calidad a un coste razonable. La entrega está prevista para el segundo semestre de 2029, ofreciendo un horizonte temporal ideal que te permitirá afrontar la compra con mayores facilidades. Nivaria Escala es más que una promoción. Es el comienzo de una vida más tranquila, más verde, más tuya. Infórmate y da el primer paso hacia tu nuevo hogar en el Madrid del futuro.",False,newdevelopment,True,2888.0,True,False,False,False,[],False,False,231033.0,€,True,True,flat,,"Los Cerros, Madrid","Piso en Los Cerros, 379",Vicálvaro,1,True,True,False,Los Cerros,,,
109217788,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/e2/08/1367770219.webp,,4,160000.0,flat,sale,67.0,2,1,"travesía Santiago Alió, 4",Madrid,Madrid,es,40.3886138,-3.6451905,True,https://www.idealista.com/inmueble/109217788/,"Habitaliagc te ofrece la oportunidad de invertir en este maravilloso inmueble, somos una agencia inmobiliaria que se dedica a la gestión de inmuebles ocupados propiedad de fondos bancarios. Está vivienda de 67 m2 ofrece muchas posibilidades, ubicada al lado de la boca de metro de Alto del Arenal y rodeada de todos los servicios necesarios, puedes convertirla en un hogar para ti u otra persona. Al ser una vivienda ocupada: - NO SE PUEDE VISITAR - NO SE PUEDE HIPOTECAR - SI SE PUEDE PEDIR PRESENTAMO PERSONAL. Si estás interesado contacta con nosotros por WHATSAPP al número PRECIO NEGOCIABLE.",False,renew,False,2388.0,True,False,False,False,[],False,False,160000.0,€,,,flat,,"Portazgo, Madrid","Piso en travesía Santiago Alió, 4",Puente de Vallecas,4,True,False,,Portazgo,,,
108243021,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/13/2a/1338239285.webp,HAB_764,37,899000.0,chalet,sale,255.0,4,4,El Pastel,Madrid,Boadilla del Monte,es,40.4186289,-3.9185028,False,https://www.idealista.com/inmueble/108243021/,"Allegro Inmobiliaria tiene el placer de ofrecerle este Chalet Pareado en Boadilla del Monte, en la exclusiva zona residencial de El Pastel. Esta casa destaca por su LUMINOSIDAD y su CUIDADO estado de mantenimiento. Construido en el año 2014 se le han ido realizando constantes mejoras que hacen de esta vivienda un hogar ideal. Esta distribuido en 3 plantas, conectadas por una preciosa y elegante escalera de madera y cristal (cómoda y ligera visualmente), con 255m2. Existe la posibilidad, si se deseara, de habilitar una 4ª planta en el bajo cubierta de la vivienda de 40m2 más. La vivienda tiene un agradable y cuidado patio de acceso desde la calle y bonito jardín trasero para disfrutar del buen tiempo, la familia y los amigos. En la primera planta se desarrolla la zona de día: cómodo, amplio y agradable salón-comedor con CHIMENEA (de diseño y cristal de seguridad) y salida directa a una encantadora terraza con cuidado jardin, cocina completamente equipada con electrodomésticos de alta gama y zona de office, despacho y baño de invitados. En la segunda planta encontramos 3 dormitorios y 2 baños. Dos de los dormitorios tienen salida a agradables balcones para disfrutar del entorno natural de la zona y sus despejadas vistas. La suite principal es muy espaciosa, cuenta con un completo baño con bañera hidromasaje y cómoda zona de vestidor.  En la planta baja se encuentran un espacioso garaje para 2 coches, un baño y una amplia sala multiuso con zona de LAVANDERÍA y GIMNASIO equipado profesionalmente. Destacar de nuevo la gran luminosidad del chalet por sus amplios ventanales; cuenta con armarios empotrados y vestidos; Aire Acondicionado en salón y dormitorio principal y con pre-instalación en el resto de la casa; Toldos automáticos; caldera de Gas Natural; los gastos de comunidad son 80€/mes y el IBI 800€/año. Además disfruta de una agradable zona común con jardín y piscina para las 19 viviendas que completan esta urbanización privada. El acceso a estas instalaciones comunes se hace directamente desde el propio jardín. La zona residencial de El Pastel en Boadilla del Monte se encuentra a los pies del parque Regional del Río Guadarrama, desde aquí se disfrutan de vistas panorámicas de la sierra de Madrid y te permite vivir en un entorno natural, sin olvidar que tienes también todos los servicios urbanos necesarios a tu alcance para hacer del día a día una vida cómoda y completa. Llámenos y se la enseñamos encantadas.  ref: HAB_764.",True,good,False,3525.0,True,False,True,False,[],False,False,899000.0,€,True,True,chalet,semidetachedHouse,"El Pastel, Boadilla del Monte",Chalet pareado,El Pastel,,,,,,,,
