propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
108413756,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/6e/79/1344186500.webp,,44,,399900.0,chalet,sale,225.0,,4,4,"travesía de las Encinas, 50",Madrid,Móstoles,Coimbra - Guadarrama,es,40.3035486,-3.9373681,True,https://www.idealista.com/inmueble/108413756/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR CHALET ADOSADO DE RENTA LIBRE EN UNA DE LAS MEJORES URBANIZACIONES DE PARQUE COIMBRA. Este encantador chalet adosado, distribuido en cuatro plantas, ofrece amplitud, comodidad y versatilidad en un entorno residencial tranquilo. Aunque cuenta con vecinos a ambos lados, solo comparte pared con uno, lo que brinda las ventajas de un pareado: más luz, menos ruidos y mayor privacidad. La entrada principal da paso a un espectacular jardín delantero de más de 80 m², un espacio perfecto para crear una acogedora zona de descanso, juegos o jardín. A continuación nos encontramos una cocina independiente de generosas dimensiones y un salón muy luminoso con acceso directo al jardín trasero de 25 m², además de un aseo de cortesía que completa la zona de día. En la primera planta se ubican cuatro dormitorios bien distribuidos. El principal cuenta con baño en suite, mientras que un segundo baño completo da servicio al resto de habitaciones. Dos terrazas aportan luz natural y agradables espacios exteriores. La buhardilla, completamente acondicionada, es uno de los grandes atractivos de la vivienda: un espacio amplio y luminoso, ideal como quinta habitación, estudio, zona de juegos o refugio creativo. El sótano sorprende con una impresionante bodega con barra de bar, perfecta para celebraciones, cenas con amigos o momentos especiales en familia. También incluye un aseo, y acceso directo al jardín trasero, añadiendo funcionalidad y carácter a esta planta. La vivienda forma parte de una urbanización con piscina comunitaria y una amplia zona de césped, perfecta para disfrutar del buen tiempo en familia. Un hogar con espacios únicos, pensado para disfrutarlo al máximo en cada rincón. ¡No dudes en venir a verla! Financiación 100%.",True,good,False,,,1777.0,True,True,False,False,[],False,False,399900.0,€,True,True,chalet,"Coimbra - Guadarrama, Móstoles","Chalet adosado en travesía de las Encinas, 50",,,,,terracedHouse
108640400,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/b6/6f/1347620968.webp,COPR-793@Tipo W,18,1,452000.0,penthouse,sale,81.0,True,2,2,"calle Provisional Ahijones Treinta y Nueve, 50",Madrid,Madrid,Vicálvaro,es,40.3904265,-3.5679952,True,https://www.idealista.com/obra-nueva/108640400/,"Acalia II  Viviendas de 1, 2 y 3 Dormitorios en Los Ahijones: Tecnología, Conectividad y Sostenibilidad  Descubre nuestras viviendas inteligentes de 1, 2 y 3 dormitorios en Los Ahijones, el nuevo enclave residencial de Madrid ubicado en el distrito de Vicálvaro. Este desarrollo urbano contará con todos los servicios públicos y privados necesarios y se beneficiará de una excelente conexión gracias a la futura estación de Metro de la línea 9, situada a escasa distancia.  Las viviendas incluyen trastero y una o dos plazas de garaje, según tipología. Disponibles también áticos y viviendas con amplias terrazas. La urbanización, de régimen libre, está completamente cerrada y dotada de control de acceso, piscina de adultos con cloración salina, zona infantil, sala comunitaria, cuarto para bicicletas y espacio para carritos de la compra.  Las calidades de construcción destacan por su excelencia: climatización mediante suelo radiante refrescante, pavimento laminado de alta calidad y un completo sistema de domótica para un mayor confort y eficiencia.  Conectividad y Transporte  Con un diseño enfocado en la movilidad sostenible, Los Ahijones será el único desarrollo del Este de Madrid con una estación de Metro propia desde su fase inicial. Esto permitirá una conexión directa con el centro de Madrid y con el intercambiador de RENFE de Vicálvaro en solo una parada.  La Comunidad de Madrid ha confirmado la futura construcción de esta nueva estación, que se ubicará entre Puerta de Arganda y Rivas Urbanizaciones. Esta mejora ha sido aprobada por el Consejo de Gobierno y beneficiará a proyectos cercanos como nuestras promociones Ailén, Ailén II y Acalia, en Los Berrocales y Los Ahijones.  Un Proyecto Urbano Sostenible  Los Ahijones se posiciona como un referente en sostenibilidad urbana gracias al proyecto Life de Los Ahijones, una iniciativa pionera centrada en el aprovechamiento y reciclaje de aguas pluviales y grises. A través de soluciones tecnológicas avanzadas, este programa reduce el impacto ambiental y fomenta un estilo de vida respetuoso con el entorno.  Espacios Verdes y Naturaleza  El barrio integrará más de un millón de metros cuadrados de zonas verdes, que representarán el 18% del total del desarrollo. Estas zonas naturales se conectarán con el proyecto ecológico del Bosque Metropolitano, promovido por el Ayuntamiento de Madrid.",False,,True,True,False,5580.0,True,False,False,False,[],False,False,452000.0,€,True,True,flat,"Los Ahijones, Madrid","Ático en calle Provisional Ahijones Treinta y Nueve, 50",Los Ahijones,,,,penthouse
108414208,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/9e/52/1344201339.webp,,18,3,172900.0,flat,sale,70.0,True,3,1,"calle Siete Picos, 10",Madrid,Moraleja de Enmedio,,es,40.2627487,-3.8596607,True,https://www.idealista.com/inmueble/108414208/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS, vende magnífico piso con terraza, situado en una de las mejores zonas de Moraleja de Enmedio. Esta vivienda destaca por su excelente combinación de confort y ubicación, perfecta para quienes desean disfrutar de un entorno tranquilo sin renunciar a todos los servicios esenciales a su alcance. Al acceder al inmueble, nos recibe un acogedor hall de entrada que da paso a un amplio salón-comedor, ideal para compartir momentos en familia. La cocina, funcional y luminosa, está diseñada para aprovechar al máximo el espacio. El piso cuenta con un baño completo reformado, con un moderno plato de ducha a ras de suelo, y tres dormitorios, todos pensados para ofrecer el máximo confort. Tanto el salón-comedor como el dormitorio principal disponen de aire acondicionado, lo que garantiza una temperatura agradable durante todo el año. Situada en una zona privilegiada, la vivienda se encuentra a escasos minutos de colegios, zonas comerciales y servicios básicos, lo que convierte esta propiedad en una opción práctica y cómoda para el día a día. En resumen, una oportunidad única para quienes buscan un hogar listo para entrar a vivir, con todas las comodidades y en una ubicación inmejorable.",True,good,False,False,,2470.0,True,True,False,False,[],False,False,172900.0,€,,,flat,Moraleja de Enmedio,"Piso en calle Siete Picos, 10",,,,,
108694142,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/10/03/1286732399.webp,PR-C-794@TipoE,30,2,444000.0,flat,sale,116.0,True,3,2,"avenida Provisional Ahijones Berrocales Dos, 171",Madrid,Madrid,Vicálvaro,es,40.373523,-3.5847343,True,https://www.idealista.com/obra-nueva/108694142/,"Viviendas de 2 y 3 dormitorios en una urbanización cerrada y ajardinada con control de acceso y dotada de piscina, sala comunitaria, zona de juegos infantiles y zona de bicicletas. Con 2 plazas de garaje y trastero incluidos en el precio. Edificación dotada de calidades superiores para poder disfrutar del confort que procuran avances constructivos tales como el suelo radiante, la domótica, la aerotermia o las últimas soluciones de aislamiento, por citar solo algunos de estos. Residencial ubicado en un lugar privilegiado del nuevo barrio de Los Berrocales. Accesos muy rápidos a A-3 y M-45 y al Ensanche de Vallecas. En pocos minutos disfrutarás de la amplia oferta de ocio y servicios que ofrece el complejo comercial La Gavia. Los Berrocales se verá beneficiado de la nueva parada de metro de la línea 9 que se construirá para unir este nuevo desarrollo con la ciudad de Madrid. El proyecto ya se ha licitado y estará listo para 2029. Además, este nuevo barrio contará con 2 millones de m² de zonas verdes y espacios reservados para centros educativos, deportivos y sanitarios. Calificación energética A FECHA DE ENTREGA: Septiembre a diciembre 2027.",False,newdevelopment,True,True,False,3828.0,True,False,False,False,[],False,False,444000.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Dos, 171",Los Berrocales,,,,
109214734,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/d5/f2/1367671749.webp,SJ2345,12,en,430000.0,flat,sale,69.0,True,1,1,calle de San José,Madrid,Madrid,Centro,es,40.4130081,-3.6984512,False,https://www.idealista.com/inmueble/109214734/,"Descubre esta magnífica ENTREPLANTA, ubicada en la vibrante zona de Huertas-Cortes, una de las áreas más emblemáticas y con encanto del centro de Madrid. Con un precio atractivo de 430,000 euros, este inmueble cuenta con una superficie construida de 69 m² útil muy generosa que se extiende a los 62 m². La propiedad está en estado impecable 'para entrar a vivir' e invita a disfrutar desde el primer momento gracias a su cuidada conservación. Con orientación oeste, luminosidad natural que inunda todos sus espacios exteriores. Esta encantadora vivienda dispone de una habitación doble bien distribuida para garantizar tu descanso pleno y ofrece además un baño completo moderno. La ubicación es ideal para quienes desean experimentar lo mejor del estilo urbano madrileño; rodeado por cafeterías acogedoras, galerías culturales y tiendas exclusivas que dan vida al barrio. No pierdas la oportunidad única ya sea como residencia habitual o inversión inmobiliaria altamente demandada. Honorarios al comprador no incluidos en el precio.",False,good,False,False,,6232.0,False,False,False,False,[],False,False,430000.0,€,,,flat,"Huertas-Cortes, Madrid",Piso en calle de San José,Huertas-Cortes,,,,
108120340,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/d7/56/1358347497.webp,CHA-144,20,1,1590000.0,flat,sale,295.0,True,6,4,Barrio Nueva España,Madrid,Madrid,Chamartín,es,40.4614151,-3.6738151,False,https://www.idealista.com/inmueble/108120340/,"Grupo inmobiliario Ares vende piso de 295 m2 en Chamartín en el barrio de Nueva España.  Situado en una primera planta en esquina totalmente exterior con orientación sureste y se compone de 6 dormitorios, 4 baños, cocina con office, amplio salon de 45m2 y zona de servicio con habitación y baño.  Dispone de una plaza de garaje con acceso directo dentro de la misma finca incluida en el precio. Se encuentra en una finca representativa. Dispone de portero que vive en la misma finca. Cuota Comunidad: 423 € Cuota IBI: 1.950 € Solicita visita sin compromiso. *Anuncio provisional no contractual, puede contener errores. Grupo Inmobiliario Ares fue fundado en 2007 y está dirigido por profesionales con más de 20 años de experiencia en el sector. Desde el principio nos hemos guiado por una idea clara: aplicar las mejores técnicas de venta, siempre basándonos en los principios de honradez, integridad y ética profesional. Apostamos por la innovación constante, incorporando herramientas tecnológicas avanzadas a través de nuestra división AresProptech, lo que nos permite ofrecer un servicio más ágil, transparente y adaptado a las nuevas necesidades del mercado. Nuestra política de mejora continua se centra en escuchar y analizar la satisfacción de cada cliente, porque entendemos que su confianza es nuestro mayor valor. Gracias a esta filosofía, hemos logrado un crecimiento sostenido en los últimos años, tanto en volumen de operaciones realizadas como en la ampliación de nuestro equipo. En Grupo Inmobiliario Ares encontrarás una empresa consolidada, eficaz y comprometida, con un método de trabajo único y avalado por nuestros clientes. Te acompañamos en todas las fases de la compraventa para garantizar tu tranquilidad y hacer que la compra de tu nueva vivienda sea una experiencia segura y satisfactoria. Te damos la bienvenida a tu nuevo hogar! [IW].",False,good,False,True,,5390.0,False,False,True,False,[],False,False,1590000.0,€,True,True,flat,"Nueva España, Madrid",Piso,Nueva España,,,,
108983700,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/10/03/1286732399.webp,PR-C-794@TipoI ,30,1,266000.0,flat,sale,55.0,True,1,1,"avenida Provisional Ahijones Berrocales Dos, 171",Madrid,Madrid,Vicálvaro,es,40.373523,-3.5847343,True,https://www.idealista.com/obra-nueva/108983700/,"Viviendas de 2 y 3 dormitorios en una urbanización cerrada y ajardinada con control de acceso y dotada de piscina, sala comunitaria, zona de juegos infantiles y zona de bicicletas. Con 2 plazas de garaje y trastero incluidos en el precio. Edificación dotada de calidades superiores para poder disfrutar del confort que procuran avances constructivos tales como el suelo radiante, la domótica, la aerotermia o las últimas soluciones de aislamiento, por citar solo algunos de estos. Residencial ubicado en un lugar privilegiado del nuevo barrio de Los Berrocales. Accesos muy rápidos a A-3 y M-45 y al Ensanche de Vallecas. En pocos minutos disfrutarás de la amplia oferta de ocio y servicios que ofrece el complejo comercial La Gavia. Los Berrocales se verá beneficiado de la nueva parada de metro de la línea 9 que se construirá para unir este nuevo desarrollo con la ciudad de Madrid. El proyecto ya se ha licitado y estará listo para 2029. Además, este nuevo barrio contará con 2 millones de m² de zonas verdes y espacios reservados para centros educativos, deportivos y sanitarios. Calificación energética A FECHA DE ENTREGA: Septiembre a diciembre 2027.",False,,True,True,False,4836.0,True,False,False,False,[],False,False,266000.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Dos, 171",Los Berrocales,,,,
107996150,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/28/f1/1271251004.webp,PR-C-647@TipoAA.02,20,1,405000.0,flat,sale,88.0,True,2,2,"calle la Escuela de Vallecas, 58",Madrid,Madrid,Villa de Vallecas,es,40.3574852,-3.5910795,True,https://www.idealista.com/obra-nueva/107996150/,"Viviendas de 2 y 3 dormitorios en urbanización ajardinada con piscina, zonas de juegos infantiles, sala fitness y espacio reservado para bicicletas. Trastero y plazas de garaje. En el nuevo barrio del Ensanche de Vallecas al sureste de la ciudad. La zona tendrá más de 7 millones de m² de zonas verdes, que formarán parte del nuevo bosque metropolitano. A 10 minutos de Atocha, contará con todos los servicios y se facilitará la movilidad sostenible. La zona donde se ubica la promoción está en pleno crecimiento, con zona de restaurantes, supermercados, colegios, gasolineras, farmacias, líneas de autobús y boca de metro.",False,newdevelopment,True,True,False,4602.0,True,False,False,False,[],False,False,405000.0,€,True,True,flat,"Ensanche de Vallecas - La Gavia, Madrid","Piso en calle la Escuela de Vallecas, 58",Ensanche de Vallecas - La Gavia,,,,
108731099,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/b6/6f/1347620968.webp,COPR-793@TipoC1,18,2,380000.0,flat,sale,93.0,True,2,2,"calle Provisional Ahijones Treinta y Nueve, 50",Madrid,Madrid,Vicálvaro,es,40.3904265,-3.5679952,True,https://www.idealista.com/obra-nueva/108731099/,"Acalia II  Viviendas de 1, 2 y 3 Dormitorios en Los Ahijones: Tecnología, Conectividad y Sostenibilidad  Descubre nuestras viviendas inteligentes de 1, 2 y 3 dormitorios en Los Ahijones, el nuevo enclave residencial de Madrid ubicado en el distrito de Vicálvaro. Este desarrollo urbano contará con todos los servicios públicos y privados necesarios y se beneficiará de una excelente conexión gracias a la futura estación de Metro de la línea 9, situada a escasa distancia.  Las viviendas incluyen trastero y una o dos plazas de garaje, según tipología. Disponibles también áticos y viviendas con amplias terrazas. La urbanización, de régimen libre, está completamente cerrada y dotada de control de acceso, piscina de adultos con cloración salina, zona infantil, sala comunitaria, cuarto para bicicletas y espacio para carritos de la compra.  Las calidades de construcción destacan por su excelencia: climatización mediante suelo radiante refrescante, pavimento laminado de alta calidad y un completo sistema de domótica para un mayor confort y eficiencia.  Conectividad y Transporte  Con un diseño enfocado en la movilidad sostenible, Los Ahijones será el único desarrollo del Este de Madrid con una estación de Metro propia desde su fase inicial. Esto permitirá una conexión directa con el centro de Madrid y con el intercambiador de RENFE de Vicálvaro en solo una parada.  La Comunidad de Madrid ha confirmado la futura construcción de esta nueva estación, que se ubicará entre Puerta de Arganda y Rivas Urbanizaciones. Esta mejora ha sido aprobada por el Consejo de Gobierno y beneficiará a proyectos cercanos como nuestras promociones Ailén, Ailén II y Acalia, en Los Berrocales y Los Ahijones.  Un Proyecto Urbano Sostenible  Los Ahijones se posiciona como un referente en sostenibilidad urbana gracias al proyecto Life de Los Ahijones, una iniciativa pionera centrada en el aprovechamiento y reciclaje de aguas pluviales y grises. A través de soluciones tecnológicas avanzadas, este programa reduce el impacto ambiental y fomenta un estilo de vida respetuoso con el entorno.  Espacios Verdes y Naturaleza  El barrio integrará más de un millón de metros cuadrados de zonas verdes, que representarán el 18% del total del desarrollo. Estas zonas naturales se conectarán con el proyecto ecológico del Bosque Metropolitano, promovido por el Ayuntamiento de Madrid.",False,newdevelopment,True,True,False,4086.0,True,False,False,False,[],False,False,380000.0,€,True,True,flat,"Los Ahijones, Madrid","Piso en calle Provisional Ahijones Treinta y Nueve, 50",Los Ahijones,,,,
108980342,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/1a/59/1271251003.webp,PR-C-647@TipoBA.02,20,1,403000.0,flat,sale,89.0,True,2,2,"calle la Escuela de Vallecas, 58",Madrid,Madrid,Villa de Vallecas,es,40.3574852,-3.5910795,True,https://www.idealista.com/obra-nueva/108980342/,"Viviendas de 2 y 3 dormitorios en urbanización ajardinada con piscina, zonas de juegos infantiles, sala fitness y espacio reservado para bicicletas. Trastero y plazas de garaje. En el nuevo barrio del Ensanche de Vallecas al sureste de la ciudad. La zona tendrá más de 7 millones de m² de zonas verdes, que formarán parte del nuevo bosque metropolitano. A 10 minutos de Atocha, contará con todos los servicios y se facilitará la movilidad sostenible. La zona donde se ubica la promoción está en pleno crecimiento, con zona de restaurantes, supermercados, colegios, gasolineras, farmacias, líneas de autobús y boca de metro.",False,newdevelopment,True,True,False,4528.0,True,False,False,False,[],False,False,403000.0,€,True,True,flat,"Ensanche de Vallecas - La Gavia, Madrid","Piso en calle la Escuela de Vallecas, 58",Ensanche de Vallecas - La Gavia,,,,
107150230,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/cc/c2/1304499841.webp,,57,,749900.0,chalet,sale,410.0,,5,6,"calle de los Lilos, 14",Madrid,Móstoles,Coimbra - Guadarrama,es,40.308465,-3.9211102,True,https://www.idealista.com/inmueble/107150230/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS presenta impresionante CHALET INDEPENDIENTE DE LUJO EN PARQUE COÍMBRA. Este impresionante chalet independiente de más de 1400 m² de parcela se distribuye en cuatro plantas, ofreciendo un equilibrio perfecto entre lujo, confort y funcionalidad. Gracias a la ligera pendiente del terreno, el diseño de la casa aprovecha al máximo las vistas y la luz natural, creando un hogar ideal para disfrutar tanto de la intimidad como de espacios amplios y versátiles. Planta Calle La planta baja está pensada para ofrecer un confort absoluto en el día a día. En ella encontramos cuatro amplios dormitorios, todos con armarios empotrados. El dormitorio principal se distingue por su baño en suite, pensados para ofrecer la máxima comodidad y privacidad. Los otros tres dormitorios comparten un baño completo. Además, la planta cuenta con un aseo de cortesía, ideal para la zona de estar. El salón-comedor es de gran tamaño, con ventanales de suelo a techo que permiten disfrutar de la luz natural y acceso a una terraza con vistas a la parcela. La cocina, con espacio suficiente para una mesa de seis comensales, se complementa con un práctico despacho, perfecto para quienes necesitan un rincón tranquilo para trabajar. En esta planta, uno de los dormitorios cuenta con un pequeño balcón, perfecto para disfrutar del aire libre en la intimidad de la vivienda. Primera Planta En la primera planta, el espacio se dedica a una impresionante habitación principal con chimenea, que se convierte en un auténtico refugio. Esta estancia cuenta con una terraza privada, un vestidor de gran tamaño y un baño en suite con bañera de hidromasaje y ducha independiente, todo pensado para ofrecer la máxima comodidad y relajación. A su lado, un espacio diáfano y versátil se adapta a las necesidades de cada familia: ideal como salón de juegos, gimnasio o incluso como varios despachos, haciendo de esta planta un lugar perfecto para aquellos que pasan mucho tiempo en casa o necesitan ambientes multifuncionales. Planta Inferior En esta planta se encuentra un amplio garaje con capacidad para hasta cuatro vehículos. Además, alberga tres estancias muy amplias: un salón de juegos, un trastero y una sala multifuncional, que puede adaptarse a distintos usos según las necesidades, como gimnasio, sala de cine o área de entretenimiento. También dispone de un baño completo para mayor comodidad. Este nivel es ideal para quienes buscan espacios flexibles para disfrutar de actividades recreativas o disponer de almacenamiento adicional sin salir de casa. Planta Bodega La última planta de la propiedad cuenta con una espectacular bodega, una de las joyas de la casa. Este espacio está completamente habilitado con una barra de bar, convirtiéndolo en el lugar perfecto para disfrutar de reuniones y celebraciones. Además, desde la bodega se accede directamente al jardín, lo que permite disfrutar de un ambiente relajante y privado. La planta también cuenta con un aseo, para mayor comodidad en las reuniones. Exteriores y Entorno La propiedad se encuentra rodeada de un amplio jardín y una piscina, a la que se puede acceder desde el exterior o a través de la planta bodega, brindando múltiples opciones para disfrutar del espacio exterior. Además, cuenta con un gran porche con barbacoa de obra, ideal para disfrutar de comidas al aire libre en un entorno privado y cómodo. La casa ofrece un equilibrio perfecto entre el lujo interior y el disfrute de la naturaleza, creando un hogar ideal para aquellos que buscan una vida de calidad. Con materiales de primera calidad y un diseño que combina estilo y funcionalidad, este chalet es una oportunidad única para aquellos que buscan vivir en una de las mejores zonas de Parque Coímbra. ¡No dudes en venir a verlo! FINANCIACION 100%.",True,good,False,,,1829.0,True,True,False,False,[],False,False,749900.0,€,True,True,chalet,"Coimbra - Guadarrama, Móstoles","Casa independiente en calle de los Lilos, 14",,,,,independantHouse
108575484,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/1a/59/1271251003.webp,PR-C-647@Tipo02,20,7,581000.0,flat,sale,133.0,True,3,2,"calle la Escuela de Vallecas, 58",Madrid,Madrid,Villa de Vallecas,es,40.3574852,-3.5910795,True,https://www.idealista.com/obra-nueva/108575484/,"Viviendas de 2 y 3 dormitorios en urbanización ajardinada con piscina, zonas de juegos infantiles, sala fitness y espacio reservado para bicicletas. Trastero y plazas de garaje. En el nuevo barrio del Ensanche de Vallecas al sureste de la ciudad. La zona tendrá más de 7 millones de m² de zonas verdes, que formarán parte del nuevo bosque metropolitano. A 10 minutos de Atocha, contará con todos los servicios y se facilitará la movilidad sostenible. La zona donde se ubica la promoción está en pleno crecimiento, con zona de restaurantes, supermercados, colegios, gasolineras, farmacias, líneas de autobús y boca de metro.",False,newdevelopment,True,True,False,4368.0,True,False,False,False,[],False,False,581000.0,€,True,True,flat,"Ensanche de Vallecas - La Gavia, Madrid","Piso en calle la Escuela de Vallecas, 58",Ensanche de Vallecas - La Gavia,,,,
109187281,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/c9/d5/1317374886.webp,B1-V5,17,1,363750.0,flat,sale,97.0,True,2,2,calle Mercado s/n,Madrid,Cobeña,,es,40.5672141,-3.5113663,True,https://www.idealista.com/obra-nueva/109187281/,"Patio 15.10 m2 - Jardín 182.80 m2 Tu nuevo Hogar en Cobeña: 676 Cobeña Homes Promoción de 75 viviendas en altura de 2 y 3 dormitorios divididas en 4 bloques en urbanización cerrada con piscina, zonas comunes ajardinadas, trastero y garaje.  El proyecto dispondrá de bajos con jardín privado, viviendas a media altura con terrazas y áticos dúplex con terrazas y magníficas vistas a la sierra de Madrid. Cada vivienda cuenta con trastero privado y plaza de garaje con acceso directo. La promoción cuenta con unas magníficas zonas comunes con jardín, piscina, garita de seguridad, sala de uso común y aparcamiento para bicis.  Todas las viviendas están equipadas con la última tecnología en sistemas de climatización, aerotermia y suelo radiante, con la certificación energética A, lo que garantiza un hogar eficiente y respetuoso con el medio ambiente.  Cobeña es un lugar perfecto para vivir, rodeado de naturaleza con todos los servicios necesarios a tu disposición como supermercados, colegios públicos y privados, centros de salud y zonas deportivas a tan solo 20 minutos del centro de Madrid. La excelente ubicación de Cobeña nos permite llegar rápidamente a San Sebastián de los Reyes, Alcobendas y Madrid. Cuenta con transporte público que nos facilita aún más los desplazamientos. ¡No dejes pasar la oportunidad de vivir en un entorno único, moderno y con todas las comodidades al alcance de tu mano para comenzar una nueva vida! Tu nuevo hogar te espera en Cobeña.",True,newdevelopment,True,True,False,3750.0,True,False,False,False,[],False,False,363750.0,€,True,True,flat,Cobeña,Piso en calle Mercado s/n,,,,,
108775205,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/d2/00/1287529862.webp,PR-C-781@tIPOn1 ,19,bj,510000.0,flat,sale,106.0,True,3,2,"avenida de la Democracia, 26",Madrid,Madrid,Villa de Vallecas,es,40.3878046,-3.621928,True,https://www.idealista.com/obra-nueva/108775205/,"Bajo con jardín 105,7 m² + 79,9 m² de jardín Viviendas de 2 y 3 dormitorios que destacan por su diseño moderno y sostenible. Bajos con jardín y áticos. Con 2 plazas de garaje incluidas en el precio. Las zonas exteriores están pavimentadas y ajardinadas con especies arbóreas y arbustivas autóctonas y de bajo consumo hídrico. La zona infantil-recreativa cuenta con suelo amortiguado y está equipada con juegos infantiles. Las zonas comunes también incluyen dos salas comunitarias equipadas, que se destinarán a sala gourmet y sala fitness, y espacios reservados para bicicletas. El garaje cuenta con puerta de acceso motorizada y accionable mediante mando a distancia. Incluye zona con carritos para facilitar la carga y descarga de los vehículos. La piscina se ha proyectado con iluminación nocturna, zonas verdes y sistema de cloración mediante electrolisis salina. Este sistema es respetuoso con el medio ambiente, desinfecta con elementos naturales, no contamina y protege la salud de sus usuarios. El edificio cuenta con una estructura y cimentación realizadas según el Código Técnico de la Edificación, con aislamiento térmico y acústico que garantiza eficiencia energética y confort. Los pisos en Valdebernardo están equipados con suelos laminados de alta resistencia y baños con platos de ducha de resina o bañeras de acero, según el proyecto. La carpintería exterior es de PVC con ventanas de doble acristalamiento para un óptimo aislamiento. Las cocinas, entregadas amuebladas, cuentan con encimeras impermeables y electrodomésticos modernos como placa de inducción y campana extractora. En cuanto a los sistemas de climatización, las viviendas incluyen calefacción y refrigeración mediante suelo radiante refrescante, lo que proporciona un ambiente confortable y un ahorro energético significativo. Además, cada vivienda dispone de ventilación mecánica controlada para garantizar aire limpio y saludable en todo momento.",False,newdevelopment,True,True,False,4811.0,True,False,False,False,[],False,False,510000.0,€,True,True,flat,"Santa Eugenia, Madrid","Piso en avenida de la Democracia, 26",Santa Eugenia,,,,
105925286,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/28/f1/1271251004.webp,PR-C-647@tipoD.02,20,1,358000.0,flat,sale,83.0,True,2,2,"calle la Escuela de Vallecas, 58",Madrid,Madrid,Villa de Vallecas,es,40.3574852,-3.5910795,True,https://www.idealista.com/obra-nueva/105925286/,"Viviendas de 2 y 3 dormitorios en urbanización ajardinada con piscina, zonas de juegos infantiles, sala fitness y espacio reservado para bicicletas. Trastero y plazas de garaje. En el nuevo barrio del Ensanche de Vallecas al sureste de la ciudad. La zona tendrá más de 7 millones de m² de zonas verdes, que formarán parte del nuevo bosque metropolitano. A 10 minutos de Atocha, contará con todos los servicios y se facilitará la movilidad sostenible. La zona donde se ubica la promoción está en pleno crecimiento, con zona de restaurantes, supermercados, colegios, gasolineras, farmacias, líneas de autobús y boca de metro.",False,newdevelopment,True,True,False,4313.0,True,False,False,False,[],False,False,358000.0,€,True,True,flat,"Ensanche de Vallecas - La Gavia, Madrid","Piso en calle la Escuela de Vallecas, 58",Ensanche de Vallecas - La Gavia,,,,
