propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108911712,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/6f/2f/1358709131.webp,W-0464KO,26,415000.0,flat,sale,64.0,1,1,Barrio Sanchinarro,Madrid,Madrid,es,40.4998502,-3.6587317,False,https://www.idealista.com/inmueble/108911712/,"Piso moderno y amueblado en Sanchinarro Engel & Völkers presenta este acogedor y moderno piso amueblado, ubicado en una urbanización muy cuidada en Sanchinarro Norte. La vivienda, situada en una tercera planta con ascensor y orientada hacia un amplio patio interior, destaca por su tranquilidad y luminosidad. Al entrar, encontramos un recibidor con armario empotrado, ideal para guardar abrigos y calzado de temporada. Desde aquí se accede tanto a la cocina como al salón. La cocina cuenta con espacio para una mesa de desayuno y un práctico tendedero cerrado que ofrece almacenamiento adicional. El amplio salón comedor cuenta con un mirador que permite la entrada de abundante luz natural. Desde esta estancia se accede a un pequeño pasillo —también equipado con armarios empotrados— que conecta con el baño y el dormitorio. El baño está equipado con sanitarios de la marca Villeroy & Boch, cuenta con plato de ducha y un radiador toallero, que aporta comodidad y funcionalidad. El amplio dormitorio admite una cama de hasta 2x2 metros, aunque también ofrece versatilidad para diferentes configuraciones según el estilo de vida o preferencias de decoración. Entre los aspectos más destacados se encuentran las altas calidades de la vivienda: ventanas climalit oscilobatientes, suelos con sistema de calefacción y refrigeración por suelo radiante, que garantizan un confort térmico excelente durante todo el año, además de ser una solución eficiente y limpia. La propiedad incluye una plaza de garaje y un trastero. La urbanización ofrece tres accesos con videovigilancia, servicio de portería 24/7, gimnasio y una piscina exterior, todo pensado para ofrecer la máxima comodidad y seguridad a sus residentes. Su ubicación dentro del barrio de Sanchinarro es inmejorable: Rodeado de varios colegios - públicos, como concertados y privados - y zonas verdes y parque infantiles se encuentra a 5 minutos a pie del Corte Inglés y el metro ligero y del centro médico. A la misma distancia se encuentra la calle principal del barrio con sus comercios, restaurantes y bares. Sanchinarro es un barrio joven del Norte de Madrid que colinda con la emblemática urbanización de la Moraleja, el Pau de Valdebebas y el área residencial de Las Tablas. A tan solo 15 minutos del centro de Madrid y a 10 minutos del aeropuerto, Sanchinarro se ha consolidado como una de las zonas de preferencia tanto para familias como para personas que buscan estar conectadas con el centro de la ciudad y la zona empresarial más prestigiosa de la capital, sin renunciar a la tranquilidad y comodidad que proporciona la vida de las urbanizaciones de Sanchinarro.",False,good,False,6484.0,False,False,False,False,[],False,False,415000.0,€,True,True,flat,,"Sanchinarro, Madrid",Piso,Top,3,True,Hortaleza,Sanchinarro,True,,,
107916016,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/1a/5a/1328211012.webp,,29,1450000.0,flat,sale,126.0,2,3,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,es,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/107916016/,"PISO DE 2 DORMITORIOS EN LA FINCA Vivienda de dos dormitorios en primera planta con terraza orientado al sur con vistas al jardín. Cuenta con una zona de día formada por: un salón con cocina americana, aseo de cortesía y lavadero; y una zona de noche con dos dormitorios y dos baños en suite. El dormitorio principal cuanta con vestidor que separa el dormitorio al sur y el baño al norte. La vivienda cuenta con 2 plazas de aparcamiento y trastero, además de amplios cuartos para bicicletas. La urbanización cuenta con amplias zonas verdes que distribuye las distintas zonas comunes, gimnasio con luz y ventilación natural, centros de trabajo en la misma urbanización que permiten conciliar el entorno familiar y profesional sin desplazarse gracias a los COVIT ROOMS. Y piscina comunitaria con amplios vestuarios. La finca GARDEN, forma parte del conjunto residencial LGC, que también contará con zona de ocio y servicios, La Finca Grand Café como punto de encuentro donde se fusionará la mejor restauración premium con una experiencia de compra excepcional y la zona deportiva, el club LaFinca Golf.  También se encuentra próximo a los mejores colegios internacionales (Colegio Británico o Americano), prestigiosos hospitales y clínicas privadas. Cercanía a otros centros comerciales como El Zielo, Corte Inglés de Pozuelo y el complejo de ocio Kinépolis.",False,good,False,11508.0,True,False,False,False,[],False,False,1450000.0,€,True,True,flat,,"La Finca, Pozuelo de Alarcón","Piso en avenida de Luis García Cereceda, 7",Top,1,True,Zona Prado de Somosaguas - La Finca,La Finca,True,,,
109126249,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/a2/c7/1365110331.webp,,41,759000.0,flat,sale,123.0,3,2,calle del Carmen,Madrid,Madrid,es,40.4200625,-3.7043439,False,https://www.idealista.com/inmueble/109126249/,"*** OPORTUNIDAD DE INVERSION CON INMEJORABLE UBICACION *** A 200 METROS DE LA PUERTA DEL SOL Y PLAZA DE CALLAO *** MARCELI pone a la venta esta espectacular vivienda toda exterior a dos calles, completamente reformada y lista para entrar a vivir, situada en una ubicación privilegiada a escasos pasos de la Puerta del Sol y la Plaza de Callao, rodeada de comercios, grandes almacenes como El Corte Inglés y Fnac, y con las estaciones de Metro de Sol y Callao a solo unos metros. Ubicada en un 2º piso y un solo vecino por planta, la vivienda cuenta con 123 m² distribuidos en un amplio salón con tres ventanales a la calle Preciados, cocina independiente totalmente equipada con electrodomésticos, tres dormitorios dobles con armarios empotrados (el principal con baño en suite), dos baños completos y un espacioso hall con ventana que aporta luz natural. La reforma incluye suelos de tarima, carpintería exterior con ventanas Climalit, puertas lacadas en blanco, calefacción individual por gas natural y aire acondicionado en todas las estancias. Además la finca cuenta con una amplia terraza común en la ultima planta. ITE favorable pasada en 2024. Posibilidad de alquilar plazas de garaje a 150 metros de la vivienda en el parking de la Plaza Del Carmen. Una oportunidad única para vivir o invertir en el corazón de Madrid, en una de las zonas con más vida, servicios y comunicación de la ciudad. *** SIN COMISIÓN DE AGENCIA ***.",True,good,False,6171.0,True,False,False,False,[],False,False,759000.0,€,,,flat,,"Sol, Madrid",Piso en calle del Carmen,Top,2,True,Centro,Sol,True,,,
108652267,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/d1/8a/1351126732.webp,VM2507008,4,1950000.0,flat,sale,219.0,4,3,Barrio Huertas-Cortes,Madrid,Madrid,es,40.414617,-3.6993498,False,https://www.idealista.com/inmueble/108652267/,"PISO CON TRES BALCONES EN EL BARRIO DE LAS LETRAS Ubicada en una de las calles más tranquilas y señoriales del emblemático Barrio de las Letras, esta luminosa vivienda se sitúa en un precioso edificio clásico, bien conservado y con ascensor. La propiedad destaca por su elegancia y potencial: cuenta con techos altos de 3,30 metros, tres balcones que aportan una excelente entrada de luz natural y una distribución muy versátil, ideal para adaptarla a tus necesidades. Una oportunidad única para vivir o invertir en una de las zonas con más historia y carácter del centro de Madrid. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,8904.0,True,False,False,False,[],False,False,1950000.0,€,,,flat,,"Huertas-Cortes, Madrid",Piso,Top,1,True,Centro,Huertas-Cortes,True,,,
104066594,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/71/04/1208714118.webp,VPV201124,63,4500000.0,duplex,sale,489.0,7,4,calle de Mejía Lequerica,Madrid,Madrid,es,40.4266953,-3.6980153,False,https://www.idealista.com/inmueble/104066594/,"""Muchas de nuestras propiedades en venta no se encuentran en Idealista. Le invitamos a visitar nuestra web ‘THE AVENUE’ para acceder a nuestra selección completa. "" The Avenue Select Real Estate presenta en EXCLUSIVA 2 viviendas, antiguamente dúplex con posibilidad de volver a unirlo, cerca de la calle Sagasta y del Mercado Barceló, presenta una oportunidad excepcional para crear una residencia única en una ubicación privilegiada de la ciudad. Con un área total de 489m2, este espacio actualmente alberga un despacho en la primera planta y un gimnasio en la planta baja. La vivienda también cuenta con 2 entradas, la principal y una de servicio. Al entrar en la propiedad en la primera planta encontramos el vestíbulo que da acceso a las diferentes estancias. Esta área ofrece una serie de espacios bien diseñados que podrían transformarse en zonas de estar, comedor y cocina de concepto abierto o para incluir dormitorios espaciosos con baños en suite y vestidores. Los grandes ventanales inundan el espacio con luz natural y ofrecen vistas a la calle. La planta baja, actualmente utilizada como gimnasio, cuenta con una distribución abierta que se presta perfectamente para ser adaptada en áreas de descanso y entretenimiento. Los techos altos y la generosa superficie permiten una amplia gama de opciones de diseño para crear un ambiente acogedor y lujoso. En resumen, esta vivienda dúplex de lujo ofrece un amplio espacio y un sinfín de posibilidades de diseño para crear una residencia excepcional que combine elegancia, comodidad y estilo de vida moderno en una ubicación inmejorable. No dude en ponerse en contacto con nosotros.",False,good,False,9202.0,True,False,False,True,[],False,False,4500000.0,€,,,flat,duplex,"Chueca-Justicia, Madrid",Dúplex en calle de Mejía Lequerica,Top,1,True,Centro,Chueca-Justicia,True,,,
106892393,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/c6/82/1306947248.webp,3956,47,757000.0,chalet,sale,211.0,4,3,El Bosque,Madrid,Villaviciosa de Odón,es,40.3695245,-3.9267236,False,https://www.idealista.com/inmueble/106892393/,"Espectacular chalet pareado con 299m en total de terreno y 135m libres de jardín aparte de 2 porches solados, ubicado en El Monte de la Villa cerca a las dos accesos de coche y cerca de parques, comercios y vía de autobús. La vivienda tiene 211m en total distribuidos en 2 amplias plantas, cuenta con cocina semi abierta de 16m amueblada y equipada por PORCELANOSA, salón de 39m con 3 amplios ventanales con acceso por los 3 al jardín, habitacion o despacho de 10m en la planta calle y aseo con plato de ducha y ventana. En la primera planta encontramos 3 cómodas habitaciones, siendo la principal de 16m mas 10m de terraza, vestidor y baño con ventana y plato de ducha. Las dos habitaciones secundarias de 12m y 13m comparten cuarto de baño con ventana y bañera, e igualmente encontramos un cuarto donde ubicar la lavadora y secadora. Tiene igualmente una terraza de acceso desde el pasillo, de 10m. La vivienda tiene suelos de porcelanico, carpintería interior lacada en blanco, aerotermia con posibilidad de instalar placas solares fotovoltaicas, ventanas con rotura de puente térmico, puerta de garaje corredera dando acceso a 3 plazas y una estética y acabados dignos de revista. Cuenta así mismo con zona comunitaria con amplia piscina, zona verde y ajardinada con un lago artificial, Finalización de obra estimada para finales de 2025. [IW].",True,good,False,3588.0,True,False,False,True,[],False,False,757000.0,€,True,True,chalet,semidetachedHouse,"El Bosque, Villaviciosa de Odón",Chalet pareado,Top,,,El Bosque,,,,,
107690882,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/08/c9/1339763268.webp,INM35063,35,639500.0,flat,sale,87.0,4,1,calle de Goya,Madrid,Madrid,es,40.4263947,-3.6703518,False,https://www.idealista.com/inmueble/107690882/,"Grupo Inmobilia pone a la venta VIVIENDA + LOCAL EN PLENA CALLE GOYA, OPORTUNIDAD ÚNICA FRENTE AL WIZINK CENTER! Encontrar una propiedad como esta en Madrid es como toparse con un unicornio inmobiliario. En plena Calle Goya, en el prestigioso barrio de Salamanca, esta vivienda con uso mixto ofrece lo mejor de dos mundos: un hogar en una de las zonas más exclusivas de la ciudad y un local con acceso independiente para quienes buscan montar su propio negocio o maximizar la rentabilidad. Con una superficie registral de 70,6 m² de vivienda y 16 m² de local, esta propiedad se presenta como una oportunidad redonda para inversores, emprendedores o cualquier persona que quiera vivir en una zona privilegiada con la posibilidad de generar ingresos extra. Actualmente, está distribuida de manera que permite crear hasta cuatro dormitorios, cuatro baños y un salón con cocina abierta, una configuración ideal para quienes buscan espacio y comodidad. Además, todas las habitaciones cuentan con ventanas, asegurando luz natural durante todo el día. El local, con su última actividad como peletería y registrado como peluquería, ofrece infinitas posibilidades. ¿Quieres abrir un negocio? ¿Prefieres una vivienda con un espacio extra para oficina o consulta? Aquí tienes total flexibilidad. Para mayor comodidad, la propiedad cuenta con dos accesos, uno por la Calle Fuente del Berro y otro a través del portal del edificio, lo que permite separar fácilmente los espacios en caso de querer mantener el local y la vivienda como unidades independientes. Ubicada en el barrio de Goya, en pleno distrito de Salamanca, esta zona es una de las más demandadas y exclusivas de Madrid. Su combinación de tradición, lujo y modernidad la convierten en un lugar privilegiado para vivir e invertir. La oferta comercial y gastronómica es inigualable, con una gran variedad de tiendas que van desde boutiques de diseñadores locales hasta reconocidas marcas internacionales, además de restaurantes y bares que son referencia en la ciudad. A nivel cultural y de entretenimiento, destaca la cercanía al WiZink Center, el epicentro de conciertos y eventos en Madrid, además de la icónica Plaza de Salvador Dalí, diseñada por el propio artista. El barrio de Salamanca, donde se ubica Goya, es sinónimo de exclusividad y sofisticación. Sus calles, especialmente la famosa ""Milla de Oro"", albergan algunas de las boutiques de lujo más prestigiosas del mundo, convirtiéndolo en el destino predilecto de quienes buscan calidad y distinción. La arquitectura señorial de la zona, con sus majestuosos edificios de estilo francés y palacetes restaurados, añade un aire elegante y distinguido que se mantiene intacto con el paso del tiempo. Además, la oferta cultural y gastronómica en Salamanca es una de las más completas de la ciudad, con restaurantes de alta cocina, galerías de arte y museos que consolidan su estatus como uno de los distritos más cotizados de Madrid. Si buscas una oportunidad única en Madrid, ya sea para vivir, invertir o emprender, esta es tu señal. No dejes que se te escape y agenda tu visita antes de que alguien más se adelante.",False,good,False,7351.0,True,False,True,False,[],False,False,639500.0,€,,,flat,,"Goya, Madrid",Piso en calle de Goya,Top,bj,True,Barrio de Salamanca,Goya,True,,,
108369012,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/06/5c/1342504299.webp,QUIN1175,35,300000.0,flat,sale,85.0,3,1,calle de Taburiente,Madrid,Madrid,es,40.4287096,-3.63048,False,https://www.idealista.com/inmueble/108369012/,"VOhome Quintana, vende piso de 85 m2 tercera planta, calle Taburiente zona de Pueblo Nuevo, distrito de Ciudad Lineal. Piso exterior muy luminoso con triple orientación sur, este y oeste, consta de hall de entrada, pasillo distribuidor, tres dormitorios con armarios empotrados, amplio salón, cocina independiente, baño completo con plato de ducha y ventana. Dispone de calefacción individual de gas natural, suelo de parquet, ventanas dobles climalit y puerta exterior blindada. Instalación del ascensor aprobada Ubicada en zona ajardinada, a tres minutos de boca metro García Noblejas (línea 7) y varias paradas de taxi y autobús. Con todos los servicios cerca, supermercados (Mercadona, Lidl y día), entidades bancarias, farmacias, centro de salud, colegios, institutos, etc. ""Te financiamos tu vivienda hasta el 100% del valor de compraventa. Tipo de interés fijo: desde 2.25 % Tipo de interés variable: desde Er+0.25 % Para más información, llamar al teléfono gratuito "" Contacto Oficina calle Alcalá 339, Plaza Quintana frente a Docamar Tlno. fijo / móvil /.",False,good,False,3529.0,True,False,False,False,[],False,False,300000.0,€,,,flat,,"Pueblo Nuevo, Madrid",Piso en calle de Taburiente,Top,3,True,Ciudad Lineal,Pueblo Nuevo,False,,,
108735040,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/40/73/1353596165.webp,INM42085,22,415000.0,flat,sale,35.0,1,1,calle del General Díaz Porlier,Madrid,Madrid,es,40.4289206,-3.6772404,False,https://www.idealista.com/inmueble/108735040/,"Si estás buscando un hogar con encanto en pleno corazón de Madrid, este apartamento en el Barrio de Salamanca —subzona Goya— es justo lo que necesitas. Aunque oficialmente cuenta con 35 m², al entrar notarás enseguida que el espacio está tan bien aprovechado que parece mucho más amplio. La distribución es funcional y cómoda, con una habitación doble con buen tamaño, perfecta para relajarte, una cocina independiente que te permite cocinar con total libertad sin invadir otras estancias, y un salón acogedor con luz natural que sorprende, incluso siendo interior. El estado del piso es impecable, está para entrar a vivir sin hacer nada, lo que lo convierte en una opción ideal tanto si buscas tu primera vivienda, como si quieres invertir y empezar a rentabilizarla desde el primer día. Además, es de esos pisos que tienen “algo especial”: proporciones equilibradas, sensación de hogar y un silencio que te desconecta del ajetreo de la ciudad. Y hablando de ciudad.. . la ubicación no puede ser más top. Estás en Goya, una de las zonas más buscadas de Madrid por su equilibrio perfecto entre elegancia, vida urbana y comodidad. Aquí tienes absolutamente todo a mano: grandes superficies, tiendas de barrio, el centro comercial El Corte Inglés a dos pasos, restaurantes de moda, cafeterías con encanto, farmacias, gimnasios, colegios y hasta el WiZink Center para que puedas disfrutar de conciertos y eventos sin salir del barrio. ¿Te gusta pasear? Pues el Parque del Retiro está a escasos minutos. ¿Y moverte en transporte público? Metro Goya (líneas 2 y 4) y varias líneas de autobuses te conectan con toda la ciudad en cuestión de minutos. Comprar aquí es invertir en calidad de vida, en una zona que no para de revalorizarse y que enamora por su ambiente, su seguridad y su estilo. Porque sí, en Goya se vive bien, pero sobre todo.. . se vive a gusto.",False,good,False,11857.0,True,False,True,False,[],False,False,415000.0,€,,,flat,,"Goya, Madrid",Piso en calle del General Díaz Porlier,Top,1,False,Barrio de Salamanca,Goya,False,,,
108767534,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/d0/2f/1354548336.webp,6653,16,699000.0,flat,sale,54.0,2,1,calle del General Pardiñas,Madrid,Madrid,es,40.4275518,-3.6802269,False,https://www.idealista.com/inmueble/108767534/,"HousinGo presenta piso a estrenar en el Barrio de Salamanca, una de las zonas más demandadas de Madrid, a escasos metros de la conocida Calle Ayala y del Colegio Nuestra Señora de Loreto. Perfectamente conectado por transporte público y rodeado de comercios, mercados tradicionales, cafeterías y servicios, es una opción ideal tanto para vivir como para invertir con alta rentabilidad. Situado en la planta baja de una finca clásica de 1928, cuenta con servicio de portería física y ascensor en todas sus plantas, garantizando comodidad y privacidad a sus residentes. La vivienda, con una superficie de 54 m², presenta una distribución funcional. Al acceder, nos recibe un hall de entrada que da paso a la zona social: un salón-comedor diáfano con cocina integrada, completamente amueblada y equipada con electrodomésticos de primeras marcas. La zona de descanso, está compuesta por dos dormitorios: uno principal con vestidor, y un segundo dormitorio individual con armario empotrado de suelo a techo. Ambas estancias cuentan con amplios ventanales que aportan abundante luz natural, creando un ambiente cálido y acogedor. Un baño completo con plato de ducha. Destacamos el proyecto de reforma integral, donde se han empleado materiales de calidad para obtener acabados de lujo. En cuanto al confort, dispone de calefacción y aire acondicionado, asegurando una temperatura agradable durante todo el año. Se entrega amueblado y listo para entrar a vivir. El Barrio de Salamanca es el distrito más selecto de Madrid y uno de los enclaves con mayor calidad de vida en Europa. Concebido a mediados del siglo XIX, sus majestuosas fachadas y amplias avenidas mantienen la elegancia y distinción propias de su época. Este histórico barrio no solo te fascinará por su rica oferta comercial, cultural y de ocio, sino también por su prestigiosa gastronomía. En sus calles se encuentran algunas de las embajadas más relevantes, así como monumentos icónicos como la Plaza de Colón o la Puerta de Alcalá. Además, alberga el renombrado espacio gastronómico Platea y la exclusiva “Milla de Oro” en la calle Serrano, donde se concentran las firmas más prestigiosas a nivel mundial. HousinGo, by David de Gea. Somos una agencia inmobiliaria especializada en la venta y alquiler de activos residenciales en zonas Prime de Madrid. Contamos con tres oficinas de atención al público, una en CALLE AYALA 62, otra en CALLE SERRANO 81, y otra en CALLE VELÁZQUEZ 117, en el Barrio de Salamanca. Por petición de algunos clientes, no publicamos una gran parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, frecuentemente tenemos nuevas oportunidades de inversión que se comercializan totalmente off-market. Si está interesado en alquilar, vender o comprar, puede contactarnos a través de nuestro teléfono fijo enviarnos un WhatsApp a o visitarnos en una de nuestras oficinas. Disponemos de un servicio de Call Center 24 horas al día, 365 días al año, para poder atenderles de manera ininterrumpida. .",False,good,False,12944.0,True,False,False,False,[],False,False,699000.0,€,,,flat,,"Goya, Madrid",Piso en calle del General Pardiñas,Top,bj,False,Barrio de Salamanca,Goya,True,,,
108590656,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/3e/7a/1349332151.webp,VM2506114,38,1500000.0,flat,sale,211.0,4,2,Barrio Malasaña-Universidad,Madrid,Madrid,es,40.4206651,-3.7056284,False,https://www.idealista.com/inmueble/108590656/,"PISO DE CUATRO HABITACIONES EXTERIOR PARA REFORMAR EN PALACIO Aproperties Real Estate tiene el privilegio de presentar una propiedad única, de esas que ya no se construyen, ubicada entre Callao y la Plaza de Oriente, en un edificio de 1910 que parece haber pactado con el tiempo para mantenerse eterno. Con sus tres balcones y un mirador al alma de Madrid, es una joya atemporal entre la Gran Vía y el Palacio Real. Esta vivienda nos ofrece sus 211 metros cuadrados a reformar, situados en una tercera planta exterior con ascensor, están distribuidos en cuatro dormitorios, dos cuartos de baño, una cocina individual tipo office con tendedero cerrado y un amplio salón-comedor a doble ambiente. La luz es espectacular en todas sus estancias. Indudablemente, es una casa que invita a vivir en ella desde el momento en que cruzas su umbral de entrada. En cada rincón de esta propiedad se respira historia, luz y elegancia: techos de tres metros, carpinterías de los miradores del siglo pasado, suelos de pino melis.. . El salón, con sus dos balcones más el mirador, es el rincón perfecto para perderse con un libro o disfrutar de las mejores tertulias. Tres de sus cuatro habitaciones miran al cielo abierto de un patio amplio, blanco y muy luminoso. Es un inmueble que transmite esa calma que solo se encuentra en los edificios con historia. Radiadores de hierro fundido, luz por toda la vivienda… Y por si fuera poco, esta propiedad dispone de un trastero en finca, un auténtico tesoro en el centro de Madrid. Imagina despertar cada mañana en la vibrante Gran Vía, mientras el sol se cuela por sus balcones que se asoman al corazón del viejo Madrid. El entorno no necesita presentación: Teatro Real, Catedral de la Almudena, Palacio Real, Jardines de Sabatini, Plaza Mayor… Cada paseo es un viaje por siglos de historia y belleza. Gastronomía, cultura, vida nocturna, tiendas con alma y conexiones perfectas completan el lienzo. Esta propiedad no es solo una vivienda. Es una declaración de estilo, una oda a la autenticidad y un lugar donde el Madrid eterno se da la mano con la modernidad más exquisita. ¿Te imaginas viviendo aquí?    Contacte con nosotros para ver más inmuebles similares.",True,renew,False,7109.0,False,False,False,False,[],False,False,1500000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso,Top,3,True,Centro,Malasaña-Universidad,True,,,
109136150,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/10/10/1365418646.webp,171716,18,249900.0,flat,sale,72.0,3,1,calle de Jadraque,Madrid,Madrid,es,40.3947064,-3.6486727,False,https://www.idealista.com/inmueble/109136150/,"Inmobiliaria VOhome propiedades La Gavia vende piso en el barrio de Portazgo. Se vende acogedor piso ubicado en la tercera y última planta de un edificio sin ascensor, en una zona peatonal muy tranquila del barrio de Portazgo. Ideal para familias, parejas o inversores que busquen tranquilidad sin renunciar a una excelente comunicación y servicios. La vivienda cuenta con 3 dormitorios, 1 baño completo, cocina independiente y un amplio salón-comedor con salida a una terraza acristalada orientada al sur, que aporta gran luminosidad durante todo el día. La distribución es funcional y cómoda. Entre sus calidades destacan: - Suelos de tarima en los dormitorios y gres cerámico en el resto de la vivienda. - Doble ventana de aluminio en todas las estancias para mayor aislamiento térmico y acústico. - Calefacción individual por gas natural y aire acondicionado por split en el salón y el dormitorio principal. - Puerta de entrada de seguridad para mayor tranquilidad. - Excelente orientación sur, lo que garantiza luz natural todo el día. La vivienda está en perfecto estado para entrar a vivir sin necesidad de reformas, aunque también ofrece la posibilidad de actualizarla con una pequeña reforma estética para adaptarla a tus gustos. Ubicación privilegiada: Situado justo frente al CEIP Virgen del Cerro, y a muy pocos minutos caminando de dos centros educativos de gran prestigio en la zona como el colegio Tajamar y Los Tilos, lo que lo convierte en una opción ideal para familias con hijos. Zona perfectamente comunicada mediante Metro (Portazgo y Buenos Aires), varias líneas de autobús, y con acceso rápido a las principales vías de salida como la M-30 y la A-3. Rodeado de comercios, supermercados, centros de salud y zonas verdes. No deje pasar esta oportunidad. Llámenos para concertar una visita sin compromiso. Disponemos de servicio de asesoramiento financiero. *En el precio de venta no están incluidos los gastos de compra (Impuesto de transmisiones patrimoniales / notaría - gestoría / registro/ intermediación inmobiliaria y/o financiera) Horario de oficina de Lunes a Viernes de 10:00 a 14:00 y de 16:30 a 20:30. Sábados de 10:00 a 14:00 horas Avda. de las Suertes, 62 (local) 28051 Madrid. Telf. : 91_013_32_00.",True,good,False,3471.0,True,False,True,False,[],False,False,249900.0,€,,,flat,,"Portazgo, Madrid",Piso en calle de Jadraque,Top,3,True,Puente de Vallecas,Portazgo,False,,,
108929394,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/3d/38/1364886902.webp,293375,29,315000.0,flat,sale,86.0,3,1,calle de Cebreros,Madrid,Madrid,es,40.4061006,-3.7433612,False,https://www.idealista.com/inmueble/108929394/,"LA LATINA - LUCERO, Se vende piso luminoso y acogedor ubicado en la tercera planta de un edificio de la Calle Cebreros del barrio de Lucero en Madrid. La vivienda cuenta con una superficie total de 86 m², distribuidos en un amplio salón-comedor, cocina independiente y equipada, un baño y tres dormitorios, dos de ellos doble. Además cuenta con un hall de entrada que da acceso a un pasillo distribuidor de todas las estancias y una terraza. La vivienda dispone de calefacción central, aire acondicionado en el salón, armarios empotrados y toldos en las ventanas. Actualmente el edificio no tiene ascensor, pero la comunidad de vecinos ha aprobado en junta la instalación del ascensor y el presupuesto correspondiente. El inicio de las obras está previsto para el tercer trimestre de 2026, con un plazo estimado de ejecución de entre 5 y 6 meses. Durante toda la duración de la obra, se garantiza el acceso seguro y sin restricciones a todas las viviendas. El edificio dispone además de un amplio patio comunitario privado de más de 350? m², actualmente pendiente de definir su uso. Ubicado en un barrio con acceso a todos los servicios posible: variedad de tienes, mercados, escuelas, instalaciones deportivas, espacios culturales. Además tiene excelentes conexiones de comunicación tanto por trasporte público como por vías de acceso. Gastos de comunidad: 39 euros/mes IBI: 380 euros/año ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  1. ¿Necesitas vender para comprar? donpiso puede comprar tu casa entregándote el 10% en 48 horas y el resto ante Notario.  2. ¿Problemas económicos? Te ayudamos entregándote una cantidad pactada cada mes mientras vendemos tu casa. Sin gastos de ningún tipo.  3. ¿Vendes un piso con hipoteca? mientras gestionamos la venta, te adelantamos la cuota mensual.  4. ¿Reformas? al mejor precio y te las financiamos dentro de la hipoteca.  5. ¿La mejor hipoteca? en donpiso la encuentras y con condiciones preferentes.  6. ¿Herencias y divorcios? te ayudamos y coordinamos todo.  Infórmate:.",False,good,False,3663.0,True,False,False,False,[],False,False,315000.0,€,,,flat,,"Lucero, Madrid",Piso en calle de Cebreros,Top,3,True,Latina,Lucero,True,330000.0,15000.0,5.0
