propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,detailedType.subTypology,parkingSpace.parkingSpacePrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
104706169,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/86/0d/1229159029.webp,2804,18,1,1649000.0,flat,sale,162.0,True,3,3,calle de Velázquez,Madrid,Madrid,Barrio de Salamanca,es,40.4365797,-3.6842424,False,https://www.idealista.com/inmueble/104706169/,"Vivienda a estrenar en la prestigiosa calle Velázquez. 1ª Planta. Exterior. Muy luminosa. Dormitorios en Suite + Aseo de Cortesía. Amplia zona de recibo. Reforma de diseño con materiales de primeras marcas. Amueblado. Zona de Lavandería. Finca Clásica y Buen Portal. Muy bien comunicada. Junto a los principales comercios de la zona. Ref-2804. ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid”.",False,good,False,True,10179.0,True,False,False,False,[],False,False,1649000.0,€,,,flat,"Castellana, Madrid",Piso en calle de Velázquez,Castellana,,,,,,
109126671,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/da/01/1365376287.webp,IMBX787,43,,220000.0,chalet,sale,240.0,,5,1,calle Frailes Viejos,Madrid,Ciempozuelos,Casco Antiguo norte,es,40.1626298,-3.6188759,False,https://www.idealista.com/inmueble/109126671/,"� Oportunidad de inversión en Ciempozuelos (Madrid) 3 parcelas edificables  Cada una, con su escritura correspondiente, en los números 27,29, 31 Parcela total 240 m2 aproximadamente   A solo 35 km de Madrid capital Adjuntamos proyectos para hacer 6 apartamentos. Ciempozuelos es una localidad en pleno crecimiento, con más de 24.000 habitantes y una expansión constante de su población e infraestructura. Una ciudad cuidada, con todos los servicios, y con una demanda de vivienda en aumento que garantiza plusvalías y rentabilidad para cualquier proyecto inmobiliario. ⸻ � Ubicación estratégica •A 35 km de Madrid capital. •A solo 300 metros del Ayuntamiento y de la zona comercial. •Conexiones rápidas gracias a la Renfe C3 (cercanías). •Servicios completos: farmacias, colegios, hospital general, supermercados, comercios y ocio. ⸻ � Características de las parcelas •3 parcelas disponibles. •Medidas: 12 metros de frente x 20 metros de fondo (240 m² aprox. ) •Potencial edificatorio: hasta 6 apartamentos (según proyecto inicial). ⸻ �️ Proyecto pensado para inversores Montamos el proyecto base para que pueda visualizarse la construcción de los 6 apartamentos, garantizando una inversión clara, segura y atractiva. Toda la documentación está disponible para su revisión. ⸻  Ventajas de invertir en Ciempozuelos 1. Demanda en aumento: la población crece de forma constante, generando necesidad de nuevas viviendas. 2. Alta rentabilidad en alquiler: gran movimiento de familias jóvenes y trabajadores que buscan residir cerca de Madrid con precios accesibles. 3. Revalorización constante: el metro cuadrado en Ciempozuelos no deja de subir. 4. Ubicación privilegiada: tranquilidad de un municipio en expansión a pocos minutos de la capital. 5. Proyección a futuro: muchas casas antiguas se están rehabilitando, lo que dinamiza y moderniza la ciudad. ⸻ � Ciempozuelos: tradición y futuro Su nombre proviene de los antiguos “cien pozuelos” que abastecían de agua a la zona. Hoy, este municipio combina tradición e historia con modernidad, ofreciendo una excelente calidad de vida y una oportunidad clara para el desarrollo inmobiliario. ⸻ � Información y contacto Si buscas un proyecto inmobiliario con demanda real, alta rentabilidad y plusvalías garantizadas, estas parcelas en Ciempozuelos son tu mejor opción. � Escríbenos para más información, planos y detalles del proyecto.",False,good,False,,917.0,True,False,False,False,[],False,False,220000.0,€,,,chalet,"Casco Antiguo norte, Ciempozuelos",Casa independiente en calle Frailes Viejos,,independantHouse,,,,,
98109006,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/5a/40/1001355392.webp,S50,20,4,3900000.0,flat,sale,320.0,True,4,4,calle de Serrano,Madrid,Madrid,Barrio de Salamanca,es,40.4382796,-3.6867103,False,https://www.idealista.com/inmueble/98109006/,"Impresionante vivienda en plena Calle Serrano, junto a Ortega y Gasset. El piso consta de 320 metros, se ubica en una 4ª planta exterior de edificio representativo. Se compone de una magnifica entrada, un gran salón, un comedor independiente, una cocina completamente equipada, cuatro habitaciones grandes, tres de ellas en suite. Se ha reformado con las mejores calidades y con electrodomésticos de primera calidad. El exclusivo barrio de tiendas de Castellana incluye parte de la Milla de Oro, una elegante franja de boutiques tras señoriales fachadas del siglo XIX. Los restaurantes gourmet conviven con los bares de tapas de toda la vida, y los locales de lujo donde sirven vinos y cócteles mantienen la animación al caer la noche. En medio de las numerosas embajadas extranjeras de la zona, la Fundación Juan March, una mansión familiar convertida en centro cultural, alberga exposiciones de arte y conciertos de música clásica. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,12188.0,False,False,False,False,[],False,False,3900000.0,€,,,flat,"Castellana, Madrid",Piso en calle de Serrano,Castellana,,,,,,
107763192,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/a8/ab/1323069651.webp,W-02Z872,14,4,665000.0,penthouse,sale,70.0,True,2,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4227635,-3.7036741,False,https://www.idealista.com/inmueble/107763192/,"Ático con terraza en el corazón de Malasaña Este espectacular ático se encuentra en la cuarta planta de un edificio típico del vibrante barrio de Malasaña, una de las zonas más solicitadas de Madrid. Reformado recientemente, el inmueble ofrece un ambiente moderno y acogedor, ideal para quienes buscan un lugar lleno de luz y encanto. La propiedad dispone de dos acogedoras habitaciones y un baño completo, además de una cocina abierta totalmente equipada que se integra perfectamente con el luminoso salón, creando un espacio amplio y funcional. Las grandes ventanas que dan al exterior permiten que la luz natural inunde cada rincón del hogar, resaltando la calidez y comodidad del espacio. Uno de los grandes atractivos de este ático es su encantadora terraza, un lugar perfecto para disfrutar de las vistas del barrio y relajarse al aire libre en cualquier momento del día. Una oportunidad única para vivir en una de las zonas más emblemáticas de Madrid, en un hogar con personalidad, luz y un toque de frescura gracias a su reforma reciente. ¡No dejes escapar esta oportunidad de hacer de este ático tu nuevo hogar! Durante los años 80, el barrio de Malasaña saltó a la fama como el centro de la mundialmente conocida “Movida Madrileña"", un movimiento cultural y artístico que marca el final de la dictadura y el comienzo de una nueva era de libertad y diversión. El barrio está rodeado por las calles de Princesa, Gran Vía, Fuencarral, Carranza y Alberto Aguilera. Una característica del barrio de esta área es la cantidad de fachadas y balcones de color anaranjado. Los edificios de Malasaña son una rica muestra del patrimonio arquitectónico y cultural de la ciudad. El vecindario está lleno de pintorescas calles y callejones, mercadillos, una gran cantidad de historia, y un buen número de pequeñas tiendas exclusivas y negocios tradicionales que hacen de este barrio uno de los puntos de encuentro favoritos tanto para los visitantes como para los amantes de la historia de Madrid.",False,good,False,False,9500.0,False,False,False,False,[],False,False,665000.0,€,,,flat,"Malasaña-Universidad, Madrid",Ático,Malasaña-Universidad,penthouse,,,,,
108906955,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/26/da/1358551788.webp,A-DUQUE28,45,1,745000.0,flat,sale,95.0,True,2,1,calle del Conde Duque,Madrid,Madrid,Centro,es,40.4262766,-3.7110154,False,https://www.idealista.com/inmueble/108906955/,"ALMANOVA EVOLUCIÓN INMOBILIARIA “Nuestra alma renació para evolucionar el concepto de la gestión inmobiliaria a un modelo más eficiente"". Adecuando los precios a cada momento de mercado. ¡Evolucionamos el barrio desde el año 2004, junto a ti! Vive en la frontera de Universidad-Malasaña y Trafalgar-Chamberí. Muy cerca del Corte Ingles, ICAI e ICADE. Ofrecemos en esta ocasión esta estupenda vivienda exclusiva y única por su enclave, con el privilegio de buenos vecinos, enfrente del Centro Cultural Conde Duque, privacidad y una exposición de 4 balcones exteriores que lo convierten en un inmueble destacado. Azotea de uso compartido con vistas privilegiadas. Actualmente se encuentra para reformar. Aportamos proyecto e idea de arquitectura y diseño con renders.  La propuesta de reforma para este piso plantea una redistribución completa del espacio interior, con el objetivo de optimizar la funcionalidad y potenciar la luz natural en toda la vivienda. Se ha diseñado una zona de día abierta —salón, comedor y cocina— que ocupa la fachada principal, generando un ambiente amplio, luminoso y versátil. El programa se completa con dos dormitorios, dos baños (uno en suite) y un vestidor vinculado a la habitación principal. La selección de materiales y el diseño de iluminación refuerzan una atmósfera serena y contemporánea, basada en tonos neutros, madera natural y líneas puras. Esta intervención busca combinar calidez, eficiencia espacial y elegancia atemporal, adaptando la vivienda a las necesidades actuales sin perder su carácter. Ubicación privilegiada en el corazón de Madrid, en un barrio que combina historia, cultura y vida. A solo pasos de Malasaña y Plaza de España, es una zona tranquila pero vibrante, con excelente oferta cultural (Centro Conde Duque), cafés con encanto, restaurantes y parques cercanos.  Cumplimos 20 años en el barrio prestando un servicio sincero y eficaz a nuestros vecinos. Contamos con 2 oficinas a su disposición en las principales columnas vertebrales del barrio, Calle Atocha 28, ""la esquina"" (enfrente de la Parroquia de San Sebastián) y Calle Huertas 57, llegando al Paseo Del Prado. ¿QUIERES SABER CUÁNTO VALE TU INMUEBLE? NUESTRO PRINCIPAL VALOR ES LA CLARIDAD CON FUNDAMENTO. Solicita tu valoración profesional y gratuita. ¡Vende ahora, no pierdas el momento! ¡Somos la evolución inmobiliaria! Trabajamos precio justo, no nos equivocamos. Nuestro trabajo no es publicar inmuebles sino venderlos y en menos de 60 días. ¡Comprueba nuestra eficacia, demostrable! ¡Desde el año 2004 junto a ti! Confié en los que más tiempo llevan en el barrio.",False,renew,False,True,7842.0,True,False,False,False,[],False,False,745000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso en calle del Conde Duque,Malasaña-Universidad,,,,,,
106567282,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/5a/84/1287005489.webp,POT.APART,15,1,450000.0,flat,sale,59.0,True,1,1,"calle de Potosí, 4",Madrid,Madrid,Chamartín,es,40.4565629,-3.6801211,True,https://www.idealista.com/inmueble/106567282/,"¿Quieres comprar algún apartamento o piso para vivir o para inversión? Te ofrecemos la posibilidad de adquirirlos individualmente o por lote. Algunos de ellos tienen contratos vigentes con inquilinos que rondan los 2000 euros al mes. apartamentos en una primera planta con ascensor del edificio 4 de la calle Potosi pensados para sacar el máximo partido al espacio y que puedas sentirte en casa  Están reformados, y tributan por IVA.  No hay mejor manera de conocer algo que viniéndonos a conocer y viendo los pisos para que puedas tomar tu mejor elección.  ¡No dudes en llamarnos! Potosí 4 es un edificio residencial en la zona de Chamartín, Madrid, conocido por su arquitectura moderna y lujosa. Vivir en Potosí 4 ofrece varias ventajas, especialmente en términos de ubicación, servicios y calidad de vida. Aquí algunos aspectos destacados: 1. Ubicación privilegiada en Chamartín Conexiones de transporte: Chamartín es una de las zonas mejor conectadas de Madrid, con fácil acceso a varias líneas de metro, cercanías y autobuses. Además, la estación de tren de Chamartín te conecta con el norte de España y otras ciudades importantes. Proximidad a áreas de interés: Desde Potosí 4, es fácil llegar a zonas clave como el Paseo de la Castellana, el Santiago Bernabéu, y a oficinas empresariales importantes, por lo que es conveniente para quienes trabajan en el distrito financiero. 2. Entorno exclusivo y tranquilo Barrio residencial y seguro: Chamartín es un área muy segura, ideal para familias y profesionales. Además, la zona está repleta de embajadas, oficinas y servicios de alta calidad. Áreas verdes cercanas: Hay varias zonas verdes y parques, como el Parque de Berlín, donde se puede disfrutar de espacios al aire libre sin salir de la ciudad. 3. Servicios de lujo y comodidades del edificio Instalaciones de alto nivel: El edificio Potosí 4 ofrece una variedad de servicios para sus residentes, como gimnasio, conserjería 24 horas y seguridad. Estos extras proporcionan comodidad y un estilo de vida exclusivo. Diseño moderno y acabados premium: Los apartamentos suelen contar con diseños modernos y acabados de alta calidad, lo que se traduce en espacios cómodos y elegantes. 4. Cercanía a colegios y centros de salud Educación: En la zona hay una gran oferta de colegios internacionales y bilingües, ideales para familias con niños. La proximidad a buenas instituciones educativas es un punto a favor para quienes buscan establecerse a largo plazo. Servicios médicos: Potosí 4 está cerca de hospitales y centros de salud de prestigio como el Hospital Universitario de La Paz o el Hospital Sanitas La Moraleja. 5. Oferta gastronómica y comercial Restaurantes y comercios: Chamartín cuenta con una gran variedad de restaurantes de alta cocina, bares de tapas, y cafés de moda. Además, tienes cerca varias zonas comerciales y supermercados de calidad, lo que facilita la vida cotidiana. Centros comerciales: La proximidad a El Corte Inglés de Castellana y otros centros comerciales ofrece una excelente oferta de tiendas de lujo, ropa, y tecnología. 6. Ambiente multicultural y cosmopolita Vecinos internacionales: Debido a la ubicación del barrio, muchos residentes de Potosí 4 son expatriados o profesionales que trabajan en empresas multinacionales, lo que genera un ambiente cosmopolita y dinámico. Vivir en Potosí 4 representa una excelente opción para quienes buscan lujo, seguridad, y comodidad en una de las mejores zonas de Madrid.",True,good,False,True,7627.0,True,False,False,False,[],False,False,450000.0,€,True,False,flat,"Bernabéu-Hispanoamérica, Madrid","Piso en calle de Potosí, 4",Bernabéu-Hispanoamérica,,35000.0,,,,
109121024,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/c5/ce/1364956627.webp,,25,4,249000.0,flat,sale,74.0,True,3,1,calle de la Hacienda de Pavones,Madrid,Madrid,Moratalaz,es,40.4041561,-3.6455225,False,https://www.idealista.com/inmueble/109121024/,"**Piso en Venta en una Zona Tranquila y Bien Comunicada - Tecnocasa, Estudio Moratalaz Fontarrón ** ¡Descubre tu nuevo hogar en este estupendo piso de 3 dormitorios! Situado en una finca rodeada de jardines, esta vivienda destaca por su luminosidad y su amplia distribución. Al entrar, te recibe un salón espacioso que cuenta con una terraza incorporada, ideal para disfrutar de momentos al aire libre. La cocina, equipada con un práctico tendedero, es perfecta para los amantes de la gastronomía. Este piso de 74 m² construidos ofrece un baño completo y calefacción a gas natural individual, garantizando confort durante todo el año. La propiedad, completamente exterior y con doble orientación, permite que la luz natural inunde cada rincón. La ubicación es inmejorable: en un barrio con amplias zonas verdes, jardines y parques, tendrás todo lo que necesitas a tu alcance. Supermercados, bancos, tiendas, colegios y una biblioteca se encuentran a pocos pasos. Las comunicaciones son excelentes, con varias líneas de autobús a escasos metros y la parada de metro 'Artilleros' de la Línea 9 muy cerca. También tendrás accesos rápidos a las principales vías como M-30, M-40 y A-3. No dejes pasar la oportunidad de vivir en este acogedor piso en un entorno tranquilo y bien conectado. ¡Ven a visitarlo y enamórate de tu futuro hogar! La información de este anuncio no tiene carácter contractual ni vinculante, ya que podría contener alguna incorreción. En el precio de venta expuesto no se hayan incluidos los gastos de formalización de la compraventa, tales como honorarios de notaria, honorarios de la inscripción registral, honorarios por la tramitación e inscripción registral de escrituras ni el ITP (Tipo máximo en Madrid es del 6%). Del mismo modo, en el precio anunciado, no se incluyen los honorarios de la agencia al comprador, que ascienden al 3%+IVA (tipo impositivo 21%) que se abonarán por el sobre el precio fijado en la promesa de compra suscrita por el mismo. Tampoco se encuentra incluidos en el precio anunciado otros tributos y gastos que pudieran existir al suscribir una hipoteca, tales como gastos de tasación, comisión bancaria de apertura del préstamo, AJD (Impuesto por los Actos Jurídicos Documentados, gastos de segundas copias.",False,good,False,False,3365.0,True,False,False,False,[],False,False,249000.0,€,,,flat,"Fontarrón, Madrid",Piso en calle de la Hacienda de Pavones,Fontarrón,,,,,,
109090020,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/e4/3a/1364049941.webp,AF209329 ,1,1,855000.0,flat,sale,135.0,True,3,2,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,40.4596128,-3.6240541,False,https://www.idealista.com/inmueble/109090020/,"Descubre este exclusivo piso situado en el prestigioso barrio de Conde Orgaz, una de las zonas más cotizadas y tranquilas de Madrid. Con una superficie de 133 metros cuadrados, esta vivienda ofrece un diseño elegante y funcional que se adapta a las necesidades de cualquier familia. Consta de tres amplios dormitorios, dos baños completos, uno de los dormitorios en suite, una cocina perfectamente equipada y un salón independiente que se convierte en el espacio ideal para reuniones o momentos de relax. Además, cuenta con una gran luminosidad. Entre las características destacadas, encontramos calefacción individual por gas natural, aire acondicionado, suelos de parquet y armarios empotrados que optimizan el espacio. La vivienda está ubicada en una urbanización cerrada que cuenta con piscina, jardines y un tendedero, brindando un entorno ideal para disfrutar del ocio y la tranquilidad. Para mayor comodidad, dispone de una plaza de garaje, ascensor y portero automático/físico, asegurando un nivel de confort y seguridad excelente.",False,good,False,True,6333.0,False,False,False,False,[],False,False,855000.0,€,True,True,flat,"Conde Orgaz-Piovera, Madrid",Piso,Conde Orgaz-Piovera,,,,,,
108325255,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/8f/dd/1340744300.webp,SV GAVIA 40,17,8,450000.0,penthouse,sale,86.0,True,2,1,avenida de la Gavia,Madrid,Madrid,Villa de Vallecas,es,40.3728161,-3.6138608,False,https://www.idealista.com/inmueble/108325255/,"OCASION, ATICO EN ENSANCHE DE VALLECA, NO COBRAMOS COMISION! 2 HABITACIONES, 2 GARAJES, TRASTERO Y CASI 30 METROS DE TERRAZA. Tiene 86 metros construidos con zonas comunes. Tiene una superficie aproximada de 71 m² distribuidos en salón-comedor, cocina amueblada, 2 dormitorios con armarios empotrados, 1 baño y amplia terraza.  Dispone de zona comunitaria con piscina y jardín. Incluye dos plazas de garaje 9 y 10 de sótano 1 y trastero numero 10 de sótano 1 (casi 6 metros) Se encuentra muy bien comunicado, disponiendo a pocos metros de parada autobús con servicio de las líneas N9-145. Su cercanía a colegios, supermercados, farmacias, centro comercial y parques infantiles, convierten a esta vivienda en una propuesta inteligente a un precio accesible. A 5 minutos caminando de la estación de metro La Gavia y con fácil acceso a la M-45. [IW].",False,good,False,True,5233.0,True,False,False,False,[],False,False,450000.0,€,True,True,flat,"Ensanche de Vallecas - La Gavia, Madrid",Ático en avenida de la Gavia,Ensanche de Vallecas - La Gavia,penthouse,,,,,
103410027,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/ed/11/1231754136.webp,2666,28,2,1129000.0,flat,sale,98.0,False,3,3,calle de Alberto Bosch,Madrid,Madrid,Retiro,es,40.4145118,-3.6905674,False,https://www.idealista.com/inmueble/103410027/,"Estupendo piso en venta en la codiciada zona de Los Jerónimos, a solo unos pasos del majestuoso Parque del Retiro. Este inmueble se encuentra en la 2ª planta de una finca clásica con un portal señorial, y cuenta con 3 dormitorios, dos de ellos en suite, perfectos para una familia o para aquellos que buscan una cómoda vivienda. Ref-2666. El piso se entrega completamente reformado con un diseño moderno y a estrenar, lo que lo convierte en una oportunidad única para aquellos que buscan un hogar con estilo. Además, el inmueble viene amueblado, lo que facilitará la mudanza.  A pesar de estar situado en una zona tranquila, el piso está muy bien comunicado, con comercios cercanos y una excelente conexión de transporte público. ¡No pierdas la oportunidad de vivir en una de las zonas más exclusivas de Madrid!  ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid”.",False,good,False,True,11520.0,True,False,False,False,[],False,False,1129000.0,€,,,flat,"Jerónimos, Madrid",Piso en calle de Alberto Bosch,Jerónimos,,,,,,
94059996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/e9/7a/890156550.webp,MG185,63,,1100000.0,chalet,sale,978.0,,7,6,calle Caravaca,Madrid,Torrelodones,Las Marías,es,40.5727776,-3.9452996,False,https://www.idealista.com/inmueble/94059996/,"Magnífico chalet independiente en Torrelodones Colonia, con una superficie de 978 m² construidos (Casa principal en dos plantas y casa de invitados) en parcela de 2.520 m². Ubicación privilegiada en la urbanización residencial Las Marías. Jardín consolidado con vegetación autóctona y arbolado centenario. Riego automático en toda la parcela. Pozo y Aljibe. Piscina con zona de barbacoa.  En la finca hay dos edificaciones: Vivienda principal y vivienda de invitados. Dispone de dos accesos a la finca, con dos garajes independientes con capacidad para 6 coches. La vivienda principal diseñada en una planta, con acceso a planta semisótano dedicada a ocio y multiusos. Tienen acceso adaptado para personas con minusvalía. Dispone de 7 dormitorios y 6 baños. Distribución planta principal: Hall distribuidor, armario, salón con chimenea, comedor con chimenea. Cocina con office con comedor y salón de diario. Dormitorio de servicio, baño, cuarto de caldera y acceso a planta baja. Dormitorio principal en suite con vestido. Tres dormitorios secundarios, baño y despacho. En planta baja: un dormitorio con salida a jardín, baño, tratero y amplio salón multiusos con chimenea, barra, bodega y amplios ventanales al jardín. La casa de invitados dispone de habitación, baño, cocina y amplia terraza. En la planta baja de la casa de invitados dispone de 1 baño, cuarto de bomba del aljibe, trastero, garaje para 4 coches y amplia estancia multiusos.  Magnífica ubicación. Próxima a casco urbano y a todos los servicios de Torrelodones Colonia. Conexión con la A-6 (A Coruña) y estación de RENFE a menos de 5 minutos en coche.",False,renew,False,,1125.0,True,False,False,False,[],False,False,1100000.0,€,True,True,chalet,"Las Marías, Torrelodones",Casa independiente en calle Caravaca,,independantHouse,,,,,
103308525,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/1e/6e/966353603.webp,at,3,3,407000.0,penthouse,sale,66.0,True,1,1,"calle Rafael Vega, 7, 9",Madrid,Madrid,Hortaleza,es,40.4658748,-3.6342984,True,https://www.idealista.com/obra-nueva/103308525/,"Vivienda de obra nueva de 1 dormitorio con una superficie de 66,32 m² construidos (44,70m² útiles) y con una amplia terraza de 41,10m² con acceso desde la habitación y el salón. Las diferentes zonas tienen luz y ventilación natural.",False,newdevelopment,True,True,6167.0,True,False,False,False,[],False,False,407000.0,€,True,True,flat,"Canillas, Madrid","Ático en calle Rafael Vega, 7, 9",Canillas,penthouse,,True,,,
103323202,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/49/6c/1185774351.webp,2668,32,1,1339000.0,flat,sale,158.0,True,3,4,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,40.4217635,-3.6751445,False,https://www.idealista.com/inmueble/103323202/,"Magnífico vivienda en la calle prestigiosa calle Jorge Juan. 1ª Planta. Exterior. Dormitorio Principal en Suite con vestidor exterior a la calle. 3 Dormitorios en Suite + Aseo de Cortesía. Zona de Lavandería. Reforma de diseño a estrenar con materiales de primeras marcas. Amueblado. Finca Clásica y Buen Portal. Muy bien comunicado. Junto a los principales comercios de la zona. Ref: 2668. ¡Bienvenidos a la calle Jorge Juan! Esta hermosa propiedad en venta es una oportunidad única para aquellos que buscan un hogar de ensueño. Ubicado en la primera planta de una finca clásica, este piso de diseño a estrenar cuenta con materiales de primeras marcas y está completamente amueblado para que pueda disfrutar de su nueva vida desde el primer día. El piso es exterior y cuenta con una zona de lavandería, un aseo de cortesía y tres dormitorios en suite, incluyendo un dormitorio principal con vestidor exterior a la calle. Todas las habitaciones tienen una decoración moderna y elegante que le encantará. La propiedad está situada en una zona muy bien comunicada, con los principales comercios a su alcance. Además, el edificio cuenta con un buen portal que le dará la bienvenida a su nuevo hogar.  ¡No deje pasar esta oportunidad única de adquirir una propiedad de ensueño en la calle Jorge Juan! Contáctenos para obtener más información y programar una visita. ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid”.",False,good,False,True,8475.0,True,False,False,False,[],False,False,1339000.0,€,,,flat,"Goya, Madrid",Piso en calle de Jorge Juan,Goya,,,,,,
109090814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/16/f1/1364149104.webp,,25,2,279000.0,flat,sale,59.0,False,2,1,calle de la Oca,Madrid,Madrid,Carabanchel,es,40.3886052,-3.7400797,False,https://www.idealista.com/inmueble/109090814/,"VOhome Propiedades Carabanchel vende, piso en segunda planta con ascensor en inmejorable ubicación. ubicado en la calle de la Oca, en pleno barrio de Carabanchel, junto al Metro Vista Alegre (Línea 5). La vivienda se distribuye en: salón-comedor, 2 dormitorios, cocina amueblada y equipada, 1 baño y terraza. Dispone de suelo de parquet, armarios empotrados, aire acondicionado y calefacción central de gas natural. Destaca por su excelente ubicación y buena luminosidad. El edificio cuenta con servicio de conserjería de lunes a viernes (10:00 a 13:00). Cuenta con una excelente comunicación por transporte público, a pocos metros de la estación de Metro Vista Alegre (línea 5) así como también diversas líneas de autobuses. También dispone de buena conexión con las principales autopistas de Madrid. La vivienda se ubica en Calle de la Oca, en una de las zonas más comerciales de Carabanchel, rodeado de todo tipo de servicios y con excelentes comunicaciones en transporte público, además de fácil acceso a las principales autopistas de Madrid. No deje pasar la oportunidad de visitar este magnifico piso. ¡Póngase en contacto para coordinar una visita! En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro /intermediación inmobiliaria y/o Financiera.",False,good,False,True,4729.0,True,False,False,False,[],False,False,279000.0,€,,,flat,"Vista Alegre, Madrid",Piso en calle de la Oca,Vista Alegre,,,,,,
