propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription
106108749,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/4a/00/1273037062.webp,,44,1350000.0,flat,sale,122.0,2,2,calle de San Nicolás,Madrid,Madrid,es,40.41448,-3.7122703,False,https://www.idealista.com/inmueble/106108749/,"Totalmente reformado con 3 balcones a la calle a escasos metros de la Catedral de la Almudena, Palacio Real, Teatro Real y Plaza de Oriente. La vivienda consta de un salón con dos balcones a la calle, dormitorio principal con balcón exterior, vestidor y baño en su interior. El segundo dormitorio con dos ventanas interiores. Cocina totalmente equipada abierta al comedor con isla central y amplia despensa. Cuenta también con un segundo baño completo. Zona totalmente consolidada y dotada, con todo tipo de servicios (ocio, restauración, transportes, colegios, universidades, centros de salud, etc.. . ). Somos una empresa joven y dinámica que entiende las necesidades de nuestros clientes y ofrece soluciones para cada caso. Llevamos años en el sector inmobiliario y tenemos la suerte de haber formado un gran equipo de personas y profesionales. Ponemos mucho empeño y utilizamos la transparencia para que las cosas salgan bien, lo primero para nosotros son las personas, por eso queremos conocerte. Porque en cada compra, venta o alquiler, PENSAMOS EN TI. VETUCA es tu consultora inmobiliaria para la venta y alquiler rápido y seguro. Especialistas en las mejores zonas de Madrid, cubriendo todas las necesidades inmobiliarias, tasaciones inmobiliarias gratuitas valor de mercado. VENDEMOS TU CASA. No dudes en llamarnos, estamos a tu disposición. "". "". "". "".",True,good,False,11066.0,True,False,True,False,[],False,False,1350000.0,€,,,flat,,"Palacio, Madrid",Piso en calle de San Nicolás,1,True,Centro,Palacio,True,,,,,
107005419,https://img4.idealista.com/blur/480_360_mq/270/id.pro.es.image.master/6c/77/1d/1322062495.webp,,36,450000.0,flat,sale,85.0,2,1,paseo de Santa María de la Cabeza,Madrid,Madrid,es,40.4070743,-3.6949437,False,https://www.idealista.com/inmueble/107005419/,"MARCELI VENDE: Piso en primera planta interior, amplio vestíbulo con gran armario empotrado, salón espacioso, dos dormitorios uno de ellos muy amplio, cocina amueblada amplia, baño con bañera, calefacción por gas natural. Derrama por ascensor e ite empiezan las obras el mes de febrero, la derrama quedaría íntegramente pagada por la propiedad.  Buen estado. Comunidad 118 €, pagada la derrama sera menos, Ibi 347 €. Rodeado de todos los servicios, pagado a glorieta de Atocha, museo Reina Sofia y estación de Renfe. Edificio pintoresco de corrala del año 1904. Ideal inversión. Inmobiliaria Marceli- Paseo Extremadura 123. 45 años vendiendo y alquilando inmuebles por todo Madrid.",False,good,False,5294.0,True,False,False,False,[],False,False,450000.0,€,,,flat,,"Palos de la Frontera, Madrid",Piso en paseo de Santa María de la Cabeza,1,False,Arganzuela,Palos de la Frontera,False,,,,,
107427125,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/80/3d/1312405602.webp,,32,655000.0,flat,sale,96.0,2,2,"calle del Labrador, 16",Madrid,Madrid,es,40.4016819,-3.7021325,True,https://www.idealista.com/inmueble/107427125/,"IMPRESIONANTE PISO A ESTRENAR EN CALLE DEL LABRADOR – LUZ, DISEÑO Y UBICACIÓN PRIVILEGIADA Casa Patagonia Real Estate presenta este espectacular piso de obra nueva, totalmente a estrenar, en una de las zonas más demandadas de la ciudad. Un hogar que combina diseño, luminosidad y una ubicación inmejorable, perfecto tanto para vivir como para invertir. CARACTERÍSTICAS PRINCIPALES: 96 m² construidos, con espacios amplios y bien distribuidos 2 habitaciones luminosas 2 baños modernos y funcionales Completamente exterior, con orientación privilegiada Espectaculares ventanales de suelo a techo, que llenan la vivienda de luz natural Obra nueva – a estrenar, con acabados de alta calidad Zona residencial exclusiva, tranquila y con accesos inmejorables UBICACIÓN EXCEPCIONAL – TODO A TU ALCANCE Situado en Calle del Labrador, este piso ofrece lo mejor de una zona residencial con todas las comodidades urbanas a su alrededor: Gimnasios y centros deportivos a pocos minutos Gran variedad de restaurantes, bares y cafeterías en la zona Excelente comunicación con transporte público A pocos metros de las estaciones de metro Acacias, Embajadores y Palos de la Frontera Próximo a supermercados, tiendas y todo tipo de servicios. Liv. *El precio de venta no incluye los gastos de Notaria, Registro, Impuestos. En esta propiedad no se cobran honorarios al comprador.",True,good,False,6823.0,True,False,False,False,[],False,False,655000.0,€,,,flat,,"Acacias, Madrid","Piso en calle del Labrador, 16",4,True,Arganzuela,Acacias,True,,,,,
109048648,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/26/fb/1362698277.webp,SANTO.5,13,167000.0,studio,sale,28.0,0,1,"calle del Espíritu Santo, 11",Madrid,Madrid,es,40.4251403,-3.7030181,True,https://www.idealista.com/inmueble/109048648/,"ESTUDIO HOME MADRID OFRECE estudio exterior con excelentes vistas, recién reformado, en la calle Espíritu Santo. La vivienda consta de salón - dormitorio, cocina y cuarto de baño.  En cuanto a sus calidades, el piso dispone de suelos de tarima, aire acondicionado de Daikin con bomba de frío/calor, vigas de madera. Muy luminoso y soleado. Edificio rehabilitado con la ITE pasada favorablemente. Gran inversión, el apartamento estaba alquilado en 780 euros mensuales, 23 euros de comunidad, 142 euros de IBI. En pleno corazón del Centro de Madrid, se encuentra ubicado en el demandado barrio de Malasaña, zona internacionalmente reconocida por sus comercios, gastronomía, teatros y centros de ocio. Próximo a varias universidades (ICADE, CEU, Complutense) y colegios mayores. Muy bien comunicado a través del transporte público, diferentes líneas de la EMT (3, 147, 149, etc. ) y varias estaciones de Metro, como Tribunal (líneas 1 y 10), Noviciado (línea 2) y Bilbao (líneas 1 y 4). ESTUDIO HOME MADRID, agencia inmobiliaria con 20 años de experiencia en el sector, les ofrece asesoramiento jurídico, fiscal y financiero, realizando un seguimiento personalizado durante todo el proceso de compraventa y alquiler. Agencia inmobiliaria inscrita en el RAIN (Registro de Agentes Inmobiliarios de la Comunidad de Madrid).",False,good,False,5964.0,False,False,False,False,[],False,False,167000.0,€,,,flat,studio,"Malasaña-Universidad, Madrid","Estudio en calle del Espíritu Santo, 11",5,True,Centro,Malasaña-Universidad,False,,,,,
107408881,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/d6/c4/47067270.webp,,32,720000.0,flat,sale,130.0,4,1,"calle Luna, 16",Madrid,Madrid,es,40.4222682,-3.7059025,True,https://www.idealista.com/inmueble/107408881/,"Amplio piso en el centro de Madrid Se alquila espacioso piso exterior, con dos balcones a la calle, en pleno centro de Madrid. 4 habitaciones, 2 sin ventana, cocina independiente equipada con horno, vitrocerámica, campana, nevera y lavadora, la cocina incluye una pequeña despensa, la vivienda esta semi-amueblada, ideal familias, compartir u oficina. Muy bien comunicado, con la líneas 2,3 y 5 de metro, a menos de 5 minutos de Gran Vía zona Callo, con múltiples líneas de autobuses. Zona muy comercial, tiendas, restaurantes, ocio. La vivienda se vende con contrato de alquiler el vigor.",False,good,False,5538.0,True,False,False,False,[],False,False,720000.0,€,,,flat,,"Malasaña-Universidad, Madrid","Piso en calle Luna, 16",3,True,Centro,Malasaña-Universidad,False,,,,,
109125026,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/38/c0/1365067362.webp,1337,31,315000.0,flat,sale,101.0,2,1,alto de San Isidro,Madrid,Madrid,es,40.3949364,-3.7208013,False,https://www.idealista.com/inmueble/109125026/,"Ari Home Inmobiliaria te presenta en exclusiva esta magnífica vivienda reformada, ubicada en una zona tranquila y perfectamente comunicada. La propiedad cuenta con 2 amplios dormitorios, 1 baños, ascensor, y ha pasado la ITE en 2022, lo que garantiza su buen estado estructural.  La vivienda es un bajo interior, pero en el otro lado la altura equivale a una primera planta, con orientación a la calle. Hizo una reforma entera hace solo 4 años con calidad y diseño. Distribución de la vivienda:  - Salón-comedor amplio, de forma cuadrada, muy luminoso gracias a su gran ventanal. Dispone de una puerta de entrada metálica, que proporciona mayor seguridad.  - Terraza acristalada con vistas la calle, con lago de 10 metros, que se comunica con el salón y los 2 dormitorios.  - Dormitorio principal tipo suite, con baño privado y armario empotrado, se comunica con la terraza por una puerta.  - 1 dormitorios adicional, luminoso y  amplio, con armario empotrado, se conecta con la terraza.  - Cocina independiente, muy espaciosa y completamente equipada.  - Cuarto de lavado acristalado, ideal como zona de colada.  - 1 baño completo con plato de ducha,  .  Ubicación y entorno:  La vivienda se encuentra muy cerca de la calle General Ricardos, con excelente comunicación mediante autobuses EMT (líneas 34, 35, 118, 119, N26) y dos estaciones de metro próximas: Marqués de Vadillo y Urgel (línea 5). Además, tiene acceso rápido a la autopista M-30, lo que facilita la movilidad por toda la ciudad.  Está situada junto al Parque de San Isidro, una de las zonas más tranquilas y agradables del barrio, ideal para pasear o disfrutar del aire libre. La zona cuenta con todo tipo de servicios: supermercados, colegios, centros de salud, zonas verdes, y más.  San Isidro se encuentra entre la Vía Carpetana, la calle General Ricardos, la Avenida de Nuestra Señora de Valvanera y el río Manzanares, en el suroeste de Madrid. El barrio recibe su nombre de la famosa Pradera de San Isidro, escenario de una de las festividades más tradicionales y emblemáticas de la ciudad.",False,good,False,3119.0,True,False,False,False,[],False,False,315000.0,€,,,flat,,"San Isidro, Madrid",Piso en alto de San Isidro,bj,True,Carabanchel,San Isidro,True,,,,,
108712179,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/b3/33/1352882952.webp,,32,199000.0,flat,sale,33.0,1,1,CL LAVAPIES,Madrid,Madrid,es,40.4106647,-3.7018098,False,https://www.idealista.com/inmueble/108712179/,"**Piso en Venta en Lavapiés - Oportunidad Única** Descubre este magnífico piso de 33 m², perfecto tanto para inversión como para iniciar una nueva etapa en la emblemática calle de Lavapiés. Este acogedor estudio cuenta con una distribución funcional que incluye cocina, altillo, salón-comedor y baño, ideal para quienes buscan un espacio versátil y lleno de encanto. La finca, construida en 1900, ha sido mantenida en excelente estado y ofrece ascensor, asegurando comodidad en cada rincón. Ubicado en la segunda planta y con orientación norte, el piso se beneficia de una amplia ventana que inunda el espacio de luz natural, creando un ambiente cálido y acogedor. Además, cuenta con armarios empotrados y un práctico trastero, lo que maximiza su funcionalidad. La ubicación es inmejorable, a solo 15 minutos de la estación de Atocha y cerca de las líneas de metro Tirso de Molina y Lavapiés, garantizando una excelente conexión con toda la ciudad. Sumérgete en el vibrante ambiente del centro, rodeado de ocio, arte, restaurantes y comercios. Esta es una oportunidad única para invertir en una de las zonas más codiciadas de la capital. No dejes pasar la ocasión de hacer tuya esta joya en Lavapiés. ¡Contáctanos para más información!",False,renew,False,6030.0,True,False,False,False,[],False,False,199000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en CL Lavapies,2,True,Centro,Lavapiés-Embajadores,True,,,,,
108510663,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/ab/08/ca/1347066260.webp,,21,160000.0,flat,sale,47.0,1,1,"carretera Villaverde a Vallecas, 293",Madrid,Madrid,es,40.375058,-3.6337211,True,https://www.idealista.com/inmueble/108510663/,"¡SOLO PARA INVERSORES! Vivienda en suelo industrial, (anteriormente apartahotel) calificada como Apto. Turístico. (No tiene licencia turística, pero se podría solicitar) Las zonas comunes como portales, pasillos y descansillos con deterioros y desperfectos estéticos, pero con las obras para su reparación ya iniciadas en el portal nº1, posteriormente se irán haciendo en los demás. Actualmente sin derramas en la comunidad. Gastos de comunidad 100€ agua incluida, IBI 300€. M&M presenta en exclusiva Magnifico piso en venta ubicado en Vallecas, zona residencial frente al bonito parque Valdeperdices, con garita con conserje con vigilancia 24h, y cercano a supermercados, farmacias, centros médicos, restauración y comercio además de encontrarse a 5 minutos del centro comercial La Gavia. Cercano a la estación de tren Vallecas (Renfe) y al metro Sierra de Guadalupe, buena comunicación con el resto de Madrid. Completamente reformado hace 1 año y medio. El dormitorio cuenta con unas magníficas vistas y dispone de cama doble, una terraza que hace esquina con todo el dormitorio, un amplio baño completo con plato de ducha, espacioso y luminoso salón, cocina americana equipada con todos los electrodomésticos, etc.  Calefacción eléctrica y ascensor. Posibilidad de Pza. de garaje. Se vende con los muebles y electrodomésticos tal y como se ve en las fotos.  El piso cuenta con una amplia terraza que aporta mucha luz al piso y unas bonitas vistas al parque Valdeperdices El piso se encuentra alquilado desde hace 2 años aprox. en larga estancia en rentabilidad de (830€). Solvencia demostrable de los inquilinos. Posibilidad de obtención de licencia turística debido a la calificación del inmueble, aumento de la rentabilidad (+2000€). Piso perfecto para inversores, no dudes en contactar, se puede concertar cita para visitar. Honorarios no incluidos de 2% + IVA.",True,good,False,3404.0,True,False,False,False,[],False,False,160000.0,€,,,flat,,"Ensanche de Vallecas - La Gavia, Madrid","Piso en carretera Villaverde a Vallecas, 293",2,True,Villa de Vallecas,Ensanche de Vallecas - La Gavia,True,,,,,
108988675,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/12/82/1360992125.webp,,41,650000.0,flat,sale,67.0,1,1,"CL EDGAR NEVILLE, 3",Madrid,Madrid,es,40.4474116,-3.6972162,True,https://www.idealista.com/inmueble/108988675/,"SE VENDE APARTAMENTO TOTALMENTE REFORMADO A ESTRENAR, EN PLENO CORAZÓN FINANCIERO DE MADRID, A UN MINUTO DE LA ESTACIÓN DE METRO SANTIAGO BERNABÉU Y A TAN SOLO 3 DE LA ESTACIÓN DE NUEVOS MINISTERIOS. Profesional vende en exclusiva este magnífico apartamento totalmente reformado a estrenar hace un mes y con muchísima luz dada su orientación. La ubicación es perfecta, en pleno corazón financiero de Madrid, zona de Azca, a un minuto de la estación de metro Santiago Bernabéu y a 500 metros del Paseo de la Castellana. Se encuentra ubicada en la calle Edgar Neville ( antigua calle General Moscardó) esquina a Raimundo Fernández Villaverde. La reforma ha sido integral y cuenta con las siguientes calidades: - Puerta de acceso blindada. - Suelos de tarima. - Carpintería interior lacada en blanco y exterior en PWC con ventanas abatibles. - Pintura con acabado en liso. - Aire acondicionado.  - Persianas y toldo eléctricos. - Baño completo con mampara acristalada - Cocina amueblada y equipada con eletrodomésticos y pared con acabado en vinílico. - La iluminación es de halógenos en todo el apartamento. - Armarios empotrados - Calefacción central por Gas Natural - Gastos de comunidad de 170 Euros, entra el agua, la calefacción y el conserje de lunes a viernes de 8 a 13 h y de 17 a 20 h. - Cuenta con dos ascensores, montacargas y cuarto comunitario de grandes dimensiones a modo de trastero. - En el edificio colindante hay un parking de grandes dimensiones, lo que facilita el aparcamiento en una zona concurrida. - Pertenece a Cuatro Caminos-Nuevos Ministerios. - Si te gusta, podemos verlo en cualquier momento, no dudes en llamarme y concertamos una cita. Gracias  - El precio de venta no incluye los gastos de la compraventa como notaría-gestoría, registro, impuestos e intermediación inmobiliaria.",True,good,False,9701.0,True,False,False,False,[],False,False,650000.0,€,,,flat,,"Cuatro Caminos, Madrid","Piso en CL Edgar Neville, 3",6,False,Tetuán,Cuatro Caminos,True,,,,,
107275366,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/63/cf/1358548710.webp,,34,335000.0,flat,sale,92.0,3,1,calle de Arcos de Jalón s/n,Madrid,Madrid,es,40.423694,-3.6169513,True,https://www.idealista.com/inmueble/107275366/,"¡Descubre tu nuevo hogar en este espectacular piso! Ubicado en una zona tranquila, este inmueble cuenta con tres amplios dormitorios que ofrecen el espacio perfecto para toda la familia. El salón es un lugar acogedor donde disfrutar de momentos inolvidables, y la terraza es ideal para relajarte al aire libre. La cocina, completamente amueblada y equipada, te permitirá dar rienda suelta a tu creatividad culinaria. Recientemente reformado, este piso destaca por su moderna renovación de fontanería e instalación eléctrica, así como por el excelente aislamiento de paredes y techos. El baño cuenta con una amplia ducha, perfecta para esos momentos de relajación. Además, el tendedero cerrado añade un toque de funcionalidad a la vivienda. La ubicación es inmejorable: a pocos pasos de centros educativos y rodeado de zonas verdes, lo que lo convierte en un lugar ideal para familias. La excelente comunicación con líneas de autobús y metro, así como el fácil acceso a las autovías M-30 y M-40, asegura que estés siempre bien conectado con el resto de la ciudad. Este piso combina estilo y funcionalidad en cada rincón. No pierdas la oportunidad de visitarlo y enamorarte de tu futuro hogar.  Inmotucasa te puede ayudar con la mejor financiación hasta el 100%. ¡Agenda tu cita hoy mismo!",True,good,False,3641.0,True,False,False,False,[],False,False,335000.0,€,,,flat,,"Arcos, Madrid",Piso en calle de Arcos de Jalón s/n,10,True,San Blas,Arcos,True,,,,,Destacado
108746977,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/b8/f0/1355471679.webp,1355,22,484000.0,flat,sale,51.0,1,1,calle de Ayala,Madrid,Madrid,es,40.4279434,-3.6798394,False,https://www.idealista.com/inmueble/108746977/,"Piso en venta a escasos metros de la plaza el marques de salamanca.  VIVAHOGAR OFRECE Piso en venta a escasos metros de la plaza el Marqués de Salamanca.  Dormitorio de buen tamaño, salón, cocina independiente, baño completo.  Todas las estancias de la casa con ventanas.  La vivienda se encuentra en un entreplanta interior, pero con mucha luz. Tiene reformado todo lo que es la fontanería, electricidad y ventanas. Fotos de los muebles generada por IA.    Ideal tanto para vivir como para invertir, su ubicación privilegiada en una de las zonas más demandadas lo convierte en una opción inmejorable. Ubicado en una zona con excelente comunicación mediante transporte público, estarás rodeado de una amplia oferta comercial, cultural y gastronómica. Además, el edificio cuenta con acceso adaptado para personas con movilidad reducida y calefacción por bomba de frío/calor a gas natural. No dejes pasar la oportunidad de vivir en este maravilloso piso que combina elegancia y funcionalidad. ¡Ven a visitarlo y enamórate de tu nuevo hogar! ¡No pierdas la oportunidad de conocerlo! Para más información o concertar una visita, contacta con nosotros.",False,good,False,9490.0,True,False,False,False,[],False,False,484000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Ayala,en,False,Barrio de Salamanca,Goya,True,,,,,
109152346,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/be/a9/1366746668.webp,,28,170000.0,studio,sale,48.0,0,1,"avenida del Puente Cultural, 1",Madrid,San Sebastián de los Reyes,es,40.5713031,-3.6070625,True,https://www.idealista.com/inmueble/109152346/,"Loft a estrenar en Venta en Zona Privilegiada – San Sebastián de los Reyes ¡No dejes pasar esta oportunidad única! Te presentamos un exclusivo loft de 40 m² útiles, totalmente a estrenar, ideal tanto para vivir como para invertir con alta rentabilidad. Características principales Dormitorio independiente Salón luminoso con cocina integrada y totalmente equipada Baño completo Aire acondicionado  Precio: 170.000 € + 6% ITP Entorno y servicios Ubicado en una comunidad tranquila y rodeada de naturaleza, disfrutarás de un entorno moderno y joven con todos los servicios a tu alcance: Centro Deportivo Norte Real (gimnasio, spa, piscina) Restaurantes, supermercados, colegios y hospitales A pocos minutos del Centro Comercial Alegra y el Hospital Infanta Sofía Comunicaciones Acceso directo a la A-1 Parada de autobuses a 5 min andando con conexión directa a Plaza de Castilla Metro Infanta Sofía a 15 min a pie  Este loft es la combinación perfecta entre calidad de vida, comodidad y rentabilidad (estimada superior al 7%).  ¡Solicita más información y agenda tu visita hoy mismo!",False,good,False,3542.0,True,False,False,False,[],False,False,170000.0,€,,,flat,studio,"Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes","Estudio en avenida del Puente Cultural, 1",en,True,Dehesa Vieja-Puente Cultural,,False,,,,,
107512621,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/55/10/1314663468.webp,DS-P77556B,11,7100000.0,flat,sale,487.0,5,6,Barrio Castellana,Madrid,Madrid,es,40.4357159,-3.684213,False,https://www.idealista.com/inmueble/107512621/,"DIZA Consultores presenta vivienda muy señorial con techos altos en edificio muy representativo, en la mejor zona de la Milla de Oro del Barrio Salamanca. En la segunda planta de un edificio clásico construido a principios del siglo XX, encontramos este piso completamente reformado de 480 metros cuadrados, aunando la elegancia clásica del Barrio Salamanca y la comodidad de la actualidad. La zona protagonista de la vivienda es su gran salón-comedor. Cuenta con zona de estar diáfana, comedor y salón de TV independiente. En esta zona se respira un ambiente muy sofisticado gracias a las molduras del techo y a su mirador curvo, que han sido recientemente rehabilitados. La cocina está semi integrada en este espacio con puertas de cristal. Esta cuenta con isla de mármol y electrodomésticos de primera. El recibidor es de grandes dimensiones y es desde donde se distribuye la zona de día de la de noche. Aquí se encuentra el aseo de visitas con recibidor y armario gabanero. La zona de descanso se compone de cuatro dormitorios dobles, todos con vestidor y baño en suite. El dormitorio principal destaca más si cabe gracias a su gran tamaño. La vivienda ha sido completamente rehabilitada conservando detalles originales como las molduras, puertas, radiadores y o el suelo de pino Melis. Para mayor comodidad el aire acondicionado es por conductos regulable en cada estancia, mientras que la calefacción es central regulable. El Barrio Salamanca es una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,14579.0,False,False,False,False,[],False,False,7100000.0,€,,,flat,,"Castellana, Madrid",Piso,2,True,Barrio de Salamanca,Castellana,True,,,,,
109136035,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/bf/53/1365415823.webp,VMF21 - Julio Domingo,34,230000.0,flat,sale,61.0,2,1,calle de Julio Domingo,Madrid,Madrid,es,40.3852918,-3.724506,False,https://www.idealista.com/inmueble/109136035/,"Magnífico piso exterior con gran terraza en Carabanchel (Opañel) Oportunidad exclusiva de VIVIENDA MADRID – 2 dormitorios, terraza y opción de garaje Descripción de la vivienda: VIVIENDA MADRID pone a su disposición, en exclusiva, la oportunidad de adquirir un espléndido piso exterior de 61 m2 catastrales, situado en la segunda planta de un edificio en el consolidado barrio de Opañel, Carabanchel. La vivienda destaca por su gran terraza accesible tanto desde el salón como desde la cocina mediante doble puerta, proporcionando luminosidad y ventilación natural a todas las estancias, ya que todas son exteriores.   Características principales: Superficie: 61 m2 catastrales Distribución: 2 habitaciones, salón, cocina y baño Gran terraza exterior con acceso doble desde salón y cocina Posibilidad de adquirir una amplia plaza de garaje en el barrio (referencia catastral independiente) Segundo piso, todo exterior   Calidades y mejoras: Electricidad y fontanería totalmente renovadas Fachada exterior aislada con lana de vidrio inyectada en la cámara de aire, lo que maximiza el confort térmico y reduce el consumo energético Baño reformado con un amplio plato de ducha Cocina amueblada Aire acondicionado en el salón Excelente ventilación y luz natural durante todo el día (orientación sur), sin sobrecalentamiento gracias al aislamiento en fachada   Ubicación y comunicaciones: Ubicado en una zona residencial y comercial consolidada, el piso cuenta con una comunicación inmejorable: A solo 1 minuto andando de la estación de metro de Opañel A 9 minutos andando de las estaciones de Oporto (Gral. Ricardos) y Plaza Elíptica (Sta. Mª de la Cabeza) Acceso rápido en coche a M30, A42 y M40 A 15 minutos de Madrid Río   Plaza de garaje (opcional): Existe la posibilidad de adquirir, de manera opcional, una amplia plaza de garaje en el barrio, con referencia catastral independiente, ideal para mayor comodidad y seguridad.   Contacto: Para más información y concertar una visita, no dude en contactar con nuestra oficina comercial llamando o enviando un WhatsApp al  ¡No deje pasar esta oportunidad de vivir en uno de los barrios más demandados de Madrid, en una vivienda lista para entrar a vivir y con todas las comodidades!",False,good,False,3770.0,True,False,False,False,[],False,False,230000.0,€,,,flat,,"Opañel, Madrid",Piso en calle de Julio Domingo,2,True,Carabanchel,Opañel,False,,,,,
109160619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/e5/08/1366051033.webp,GALAPAGAR,44,279000.0,flat,sale,120.0,3,2,"calle Peñote, 5",Madrid,Galapagar,es,40.5790073,-4.0029775,True,https://www.idealista.com/inmueble/109160619/,"Estupenda Vivienda en GALAPAGAR centro junto al Ayuntamiento, excelente situación, todos los SERVICIOS,.. . SEMIREFORMADA con amplio Salón con gran TERRAZA ACRISTALADA, 3 dormitorios con armarios, Cocina amplia con tendedero y 2 baños con plato de ducha, suelos de parquet industrial,.. . la vivienda incluye plaza de GARAGE y TRASTERO,... PISCINA comunitaria,.. . es una excelente oportunidad para vivir a 20 minutos de Madrid en un entorno natural y tranquilo.",True,good,False,2325.0,False,False,False,False,[],False,False,279000.0,€,True,True,flat,,"Casa Amarilla, Galapagar","Piso en calle Peñote, 5",1,True,Casa Amarilla,,False,,,,,
106069422,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/a9/8f/1271568881.webp,,27,700000.0,flat,sale,111.0,2,2,"de Gerona, 4",Madrid,Madrid,es,40.4151869,-3.7062103,True,https://www.idealista.com/inmueble/106069422/,"**Piso Reformado en Edificio Histórico junto a la Plaza Mayor** Ubicado en un emblemático edificio histórico en pleno corazón de Madrid, justo al lado de la Plaza Mayor. Con una superficie de 111 m², este hogar destaca por su luminosidad y su diseño moderno. El salón cuenta con dos balcones que ofrecen vistas a la Plaza de la Provincia, creando un ambiente perfecto para disfrutar de la vida urbana. La cocina abierta al comedor es ideal para compartir momentos inolvidables con familiares y amigos. Dispone de dos dormitorios, siendo el principal un auténtico refugio con baño incorporado. Además, cuenta con otro baño completo, ambos acabados en mármol de alta calidad. La reforma integral ha sido realizada con esmero, utilizando suelos de madera maciza y grandes armarios a medida que maximizan el espacio y la funcionalidad. Situado en una zona tranquila frente al Ministerio de Asuntos Exteriores, el inmueble ofrece un equilibrio perfecto entre la vida activa del centro y la serenidad de una residencia apacible. Con aire acondicionado por conductos y calefacción individual, cada rincón se mantiene confortable durante todo el año. Las ventanas con rotura de puente térmico garantizan un excelente aislamiento, permitiendo disfrutar de un ambiente cálido y silencioso. No pierdas la oportunidad de vivir en este encantador piso que combina historia y modernidad. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,6306.0,True,False,False,False,[],False,False,700000.0,€,,,flat,,"Sol, Madrid","Piso en de Gerona, 4",3,True,Centro,Sol,False,,,,,
