propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108372120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/49/4e/1342138779.webp,VO040625,46,,359900.0,chalet,sale,175.0,,3,2,calle Guadalcampo,Madrid,Guadalix de la Sierra,,es,,40.7825219,-3.7055547,False,https://www.idealista.com/inmueble/108372120/,"VOhome propiedades vende en exclusiva este espectacular chalet independiente con parcela de 524m2 ubicado en Guadalix de la Sierra y en una de las urbanizaciones más tranquilas, Guadalcampo. Compuesto por 3 amplios dormitorios con armarios empotrados, 2 baños completos, uno de ellos con bañera y el otro baño con plato de ducha, además de un gran salón y comedor independiente, cocina amplia independiente, despensa, zona de lavandería, amplio trastero, cochera, piscina y jardines con vistas a la urbanización y la sierra de Madrid. La parcela de terreno cuenta con una superficie según nota simple de 524 m² y de construcción de 175 m². Según nuestras mediciones, podemos confirmar que el chalet dispone de 137 m² construidos sin incluir las zonas deportivas y además de 116 m² útiles. Respecto a los materiales, el inmueble cuenta con suelos de gres en toda la casa, puertas interiores lacadas en blanco, paredes en gotelé, además cuenta con cerramientos exteriores con ventanas Climalit, rejas en hierro en todas las ventanas y puerta principal blindada. Cuenta con portón para acceso de vehículos en lamina de hierro y muros en piedra.  Respecto al almacenaje, cuenta con armarios empotrados en todos los dormitorios, y además de una despensa en el garaje. La parcela cuenta con amplias zonas de jardín y zonas verdes para disfrute de los propietarios, con múltiples posibilidades de ampliación y mejora. La vivienda dispone de calefacción con caldera de gasoil.  Esta vivienda es ideal para familias que buscan espacio, tranquilidad y privacidad. No pierdas esta oportunidad y contacta con nosotros para concertar una visita. El valor de recogida de basuras son 114€ al año, y 513,42€ de I.B.I.  Con muy buena comunicación con la M-608 y A-1 y respecto a transporte publico dispone de autobuses como Alsa 197C, y 726 entre otros. Podemos señalar su proximidad a varios colegios, y escuelas infantiles, centro de salud, bancos: Caixabank, Santander, entre otros, y supermercados como el día, y gran variedad de restaurantes, bares, cafeterías, peluquerías... Informamos que algunas de las imágenes del reportaje fotográfico se han realizado mediante un medio digital, pudiendo diferir del estado actual de la vivienda. ""Te financiamos hasta el 100% del valor de compraventa. "" Tipo de interés fijo: desde 1.80 % Tipo de interés variable: desde Er+0.50 % Para más información, llamar al teléfono gratuito"" Infórmese sin compromiso comunicándose con nuestro asesor Matías Barreto – *En el precio de venta no están incluidos los gastos de compra (Impuestos de trasmisiones patrimoniales/Notaría-Gestoría/Registro/Intermediación inmobiliaria y/o financiera)*.",True,good,False,,2057.0,True,False,True,False,[],False,False,359900.0,€,True,True,chalet,Guadalix de la Sierra,Casa independiente en calle Guadalcampo,Destacado,,,,independantHouse,,
109133799,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/72/7b/1365344031.webp,AT4,29,,1100000.0,chalet,sale,642.0,,7,7,Barrio Monte Rozas,Madrid,Las Rozas de Madrid,Monte Rozas,es,Monte Rozas,40.5217547,-3.9228861,False,https://www.idealista.com/inmueble/109133799/,"Spacio4 Luxury Homes presenta en exclusiva esta impresionante vivienda unifamiliar, reformada en 2022, ubicada en Monterrozas, uno de los barrios más cotizados y tranquilos de Las Rozas de Madrid. Con 7 dormitorios, 5 baños, piscina privada y jardín consolidado, ofrece espacio, luminosidad y privacidad para familias que buscan calidad de vida cerca de todos los servicios. Espacios diseñados para el confort y la funcionalidad. La vivienda combina amplias estancias y distribución versátil, pensadas para adaptarse a cada necesidad: Gran salón con varios ambientes, perfecto para reuniones familiares o sociales. Cocina con office, práctica, luminosa y lista para el día a día. Espacios multifuncionales, con posibilidad de destinar un área como despacho para teletrabajar. 7 dormitorios amplios y luminosos. 5 baños modernos, con acabados de calidad. Piscina privada y jardín consolidado, un oasis de tranquilidad y privacidad. Situada en Monterrozas, un barrio tranquilo, seguro y muy valorado, esta vivienda ofrece lo mejor de un entorno residencial y la cercanía de todos los servicios: Colegios e institutos de prestigio. Centros comerciales y supermercado. Centro de salud. Parada de autobús con conexión directa a Madrid. Calles amplias, zonas verdes y un ambiente familiar único. Por qué esta vivienda es una oportunidad única Listo para entrar a vivir sin necesidad de reformas. Versátil y adaptable: perfecta para familias, teletrabajo o invitados. Ubicación premium en uno de los barrios más deseados de Las Rozas. No deje pasar esta oportunidad única. Contáctenos hoy mismo y agende una visita privada exclusiva. Aviso legal Este anuncio no incluye gastos de impuestos, notario, registro de la propiedad, entre otros. Es meramente informativo y no constituye oferta vinculante ni contractual. Las fotografías y datos pueden modificarse por razones comerciales, técnicas o jurídicas.",True,good,False,,1713.0,True,False,False,False,[],False,False,1100000.0,€,,,chalet,"Monte Rozas, Las Rozas de Madrid",Casa independiente,Destacado,,,,independantHouse,,
108801319,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/b0/e9/1355544120.webp,211067,10,,3180000.0,chalet,sale,487.0,,5,5,"calle de La Masó, 93",Madrid,Madrid,Fuencarral,es,Mirasierra,40.4864833,-3.7138805,True,https://www.idealista.com/obra-nueva/108801319/,"GILMAR MIRASIERRA & PUERTA DE HIERRO presenta singular chalet independiente de Obra Nueva en AUTOPROMOCIÓN - LLAVE EN MANO, con características de vanguardia que lo convierten en la elección perfecta para aquellos que buscan la máxima eficiencia energética y el confort de un hogar sostenible. La vivienda cuenta con 487m² sobre una parcela de 960 m² aproximadamente, distribuidos en 3 plantas. Con un total de 5 dormitorios, y 5 baños, es una vivienda versátil y cómoda. La vivienda se desarrolla sobre un patio, garantizando la luminosidad en cada una de sus estancias. Cuenta con un amplio salón comedor con ventanales que dan acceso a un agradable y soleado porche orientado al sur. La cocina incluye isla y zona de comedor de diario, unos agradables distribuidores, aseo de cortesía, y ascensor que une las 3 plantas.  La moderna cocina es un espacio moderno y funcional que se adapta a tus necesidades, para comidas en familia o animadas reuniones con los amigos, incluyendo una agradable isla. 4 Dormitorios y 3 baños (todos en suite) La gran suite principal incluye una gran zona de vestidor con una funcional distribución para maximizar los espacios de almacenaje. La zona de descanso tiene una agradable luz del suroeste. El baño tipo Spa incluye ducha doble y bañera exenta, así como encimera con doble seno y luz natural. Dispone de 3 dormitorios adicionales. Uno en suite y otros 2 dormitorios que comparten un baño, un formato muy cómodo y práctico.  En el sótano tiene una versátil sala de estar de más de 65 m² con luz natural de su amplio patio inglés. Además cuenta con zona de servicio con dormitorio, baño en suite y lavandería. Cuenta también con cuarto de instalaciones y 2 trasteros o bodegas. Con excelentes materiales de construcción y cuidados acabados, incluye calefacción mediante suelo radiante y refrescante por AEROTERMIA en toda la vivienda, haciendo que sea una casa de bajo coste y sostenible. Incluye piscina INFINITY y una cómoda rampa de garaje para 2-3 coches.",False,newdevelopment,True,,6530.0,False,False,False,False,[],False,False,3180000.0,€,True,True,chalet,"Mirasierra, Madrid","Casa independiente en calle de La Masó, 93",Destacado,,,,independantHouse,False,
108529906,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/f5/53/1347621779.webp,,46,1,1250000.0,flat,sale,126.0,True,3,3,"plaza de la Paja, 3",Madrid,Madrid,Centro,es,Palacio,40.4128683,-3.7113257,True,https://www.idealista.com/inmueble/108529906/,"¡Descubre el lujo y la comodidad en el corazón histórico de Madrid! URBAN DESIGN HUB VENDE este espectacular piso de diseño, en la Plaza de la Paja. Se encuentra en el corazón del barrio de Palacio, centro cultural, de diseño y ocio de Madrid. Exterior, totalmente reformado a estrenar para ofrecer una experiencia de vida única en una de las mejores espacios urbanos de la ciudad. Este inmueble es una opción perfecta para quienes buscan un hogar en una ubicación privilegiada. Ubicado en la primera planta cuenta con ascensor apto para personas con movilidad reducida.  Desde el ingreso ya se vislumbra la luz que ingresa generosa desde el exterior. Un amplio salón con comedor y cocina americana articulados con un despacho o tercer dormitorio y baño, se abren a la Plaza de la Paja a través de 3 ventanas, dos de ellas con balcón. La cocina dispone de todos los electrodomésticos Bosch panelados, horno y fuegos de 90 cm, nevera y congelador de 1,80 m de alto cada uno, lavadora y secadora independiente.  Adicionalmente al despacho o tercer dormitorio, el piso dispone de 2 master suites con amplios baños y vestidores integrados, además de armarios vestidos y a medida que aprovechan al máximo el espacio. Las puertas interiores y originales han sido restauradas, y las ventanas de madera maciza exteriores se han reemplazado por nuevas, de alta tecnología, con doble cristal Silent que garantizan un ambiente tranquilo y silencioso en todo momento.  El piso cuenta con caldera a gas natural para agua caliente y calefacción por radiadores de diseño, y aire acondicionado frío-calor por conductos regulable en cada ambiente, que asegura el máximo confort durante todo el año.  Plaza de garaje opcional € 45.000 -. IBI 2024 626 euros.  Seis cinco ocho ocho ocho cero ocho cero dos Seis tres cinco nueve tres seis tres ocho cuatro  No pierdas la oportunidad de vivir en este exclusivo piso que combina historia, diseño y funcionalidad en pleno centro de Madrid.  /SIN COMISIONES DE VENTA/.",True,good,False,True,9921.0,True,False,False,False,[],False,False,1250000.0,€,True,False,flat,"Palacio, Madrid","Piso en plaza de la Paja, 3",Destacado,,,,,,45000.0
109176982,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/9f/75/1367469692.webp,,25,3,480000.0,flat,sale,124.0,True,3,2,calle de Eduardo Barreiros,Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.3722794,-3.6937608,False,https://www.idealista.com/inmueble/109176982/,"**Piso en Venta en SAN FERMIN, Madrid - Ideal para tu nueva vida** Descubre este espectacular piso de 124 m² en la tranquila y bien comunicada zona de Orcasur. Con 3 amplios dormitorios, el principal cuenta con un elegante vestidor que hará las delicias de los amantes de la moda. El salón, luminoso y acogedor, se abre a una terraza cubierta perfecta para disfrutar de momentos al aire libre. La cocina, equipada y con tendedero cubierto, es ideal para los que disfrutan cocinando. Este hogar cuenta con 2 baños completos, uno de ellos con 4 piezas y otro con 3, ambos equipados con modernos platos de ducha. Además, la propiedad ha sido renovada con fontanería y electricidad actualizadas, suelos de tarima y ventanas climalit que garantizan confort y eficiencia energética. La calefacción de gas natural individual y el aire acondicionado aseguran un ambiente agradable en cualquier época del año. La comunidad ofrece una piscina y un jardín donde relajarse y disfrutar del sol. Incluye también un trastero y una plaza de garaje, lo que añade comodidad a tu día a día. La ubicación es inmejorable, a pocos pasos de las estaciones de metro San Fermín-Orcasur, así como de las estaciones de Cercanías Doce de Octubre y Orcasitas. Las conexiones de autobús son excelentes, con múltiples líneas EMT a tu disposición. No pierdas la oportunidad de vivir en este maravilloso piso que combina comodidad, estilo y una ubicación privilegiada. ¡Contáctanos para más información y ven a verlo!",False,good,False,True,3871.0,False,False,False,False,[],False,False,480000.0,€,True,True,flat,"12 de Octubre-Orcasur, Madrid",Piso en calle de Eduardo Barreiros,Destacado,,,,,,
108763066,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/b1/6c/1354417813.webp,AC129,29,2,1359000.0,flat,sale,141.0,True,3,3,calle del Cardenal Cisneros,Madrid,Madrid,Chamberí,es,Trafalgar,40.434637,-3.7047056,False,https://www.idealista.com/inmueble/108763066/,"SEVENDAYS les presenta esta vivienda única en el corazón de Chamberí, donde diseño y ubicación se encuentran en equilibrio. En la segunda planta de un edificio clásico, esta vivienda exterior reúne lo que pocos pisos en Chamberí ofrecen: amplitud, funcionalidad y una distribución pensada para disfrutar. El corazón de la casa es su zona social: un salón-comedor amplio y luminoso con acceso directo a la terraza, perfecto para abrir las puertas en las tardes soleadas. La cocina, abierta al salón, suma diseño y comodidad, y se complementa con un cuarto de lavado independiente. Cuenta con tres dormitorios, dos de ellos en suite y con vestidor. El dormitorio principal destaca por su gran vestidor y el acceso directo a la terraza, un verdadero plus de privacidad y confort. Una casa que funciona tanto para vivir como para invertir en una de las zonas más buscadas de Madrid.",True,good,False,True,9638.0,True,False,False,False,[],False,False,1359000.0,€,,,flat,"Trafalgar, Madrid",Piso en calle del Cardenal Cisneros,Destacado,,,,,,
107691789,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/0c/14/1322110080.webp,,49,4,1795000.0,flat,sale,321.0,True,4,4,calle de la Princesa,Madrid,Madrid,Chamberí,es,Gaztambide,40.4311254,-3.7177368,False,https://www.idealista.com/inmueble/107691789/,"En el distinguido distrito de Chamberí, junto al intercambiador de Moncloa, se encuentra esta joya arquitectónica con fachada histórica, ubicada en la representativa calle Princesa. Una cuarta planta única dentro de un edificio de 1927 que conserva el carácter señorial de la época, desplegando 321 m² llenos de luz, amplitud y estilo. La vivienda es completamente exterior, con doble orientación a las calles Princesa e Hilarión Eslava. El salón principal, amplio y luminoso, se abre a tres balcones que integran la ciudad en el espacio vital. Un cuarto balcón, situado en el despacho, ofrece también vistas a la calle Princesa y conecta directamente con el salón, favoreciendo una distribución fluida y versátil. Dispone de tres dormitorios de gran tamaño, dos de ellos con baño en suite. La suite principal destaca por su espectacular vestidor de más de 10 m² y un baño diseñado para el bienestar, con jacuzzi, ducha y acabados de calidad superior. Completan la vivienda una zona de lavandería independiente y un trastero, que aportan comodidad y funcionalidad. Una propiedad única, donde la elegancia clásica convive con el confort contemporáneo, en uno de los enclaves más representativos de Madrid.",True,good,False,True,5592.0,True,False,True,False,[],False,False,1795000.0,€,,,flat,"Gaztambide, Madrid",Piso en calle de la Princesa,Destacado,,,,,,
109046337,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/15/f5/1362592621.webp,,29,1,165000.0,duplex,sale,65.0,True,2,1,manuel llorente,Madrid,Miraflores de la Sierra,,es,,40.8096829,-3.7664994,False,https://www.idealista.com/inmueble/109046337/,"¡VENDE EN EXCLUSIVA HOGARES MIRAFLORES DE LA SIERRA ESPECTACULAR DUPLEX! ¡Descubre este encantador dúplex en el corazón de la ciudad! Con 65 m² construidos, este hogar ofrece un espacio acogedor y funcional, ideal para quienes buscan comodidad y estilo. En la planta baja, encontrarás un baño completo y dos luminosas habitaciones que invitan al descanso.  Subiendo a la planta superior, te espera un amplio salón comedor que se conecta con un balcón perfecto para disfrutar del aire fresco y las vistas urbanas. La cocina, también en esta planta, está diseñada para facilitar tus momentos culinarios. Este dúplex, construido en 1970 y en buen estado, cuenta con calefacción eléctrica, lo que añade un toque de confort a tu día a día. ¡No dejes pasar la oportunidad de vivir en este maravilloso espacio! ¡CONSEGUIMOS FINANCIACIÓN DE HASTA 100%, NO DUDES EN CONSULTAR CONDICIONES!",True,good,False,False,2538.0,False,False,False,False,[],False,False,165000.0,€,,,flat,Miraflores de la Sierra,Dúplex en manuel llorente,Destacado,,,,duplex,,
109075957,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/23/85/1363678982.webp,76605,31,,418600.0,chalet,sale,219.0,,4,3,Rinconada,Madrid,Alcalá de Henares,Rinconada,es,,40.4739368,-3.3702755,False,https://www.idealista.com/inmueble/109075957/,"Maravilloso chalet adosado de 4 plantas, 4 habitaciones y 3 baños, en Alcalá de Henares. 219 m2 construidos. 187 m2 útiles. Orientación Oeste. Parcela de 114 m2, solado y con barbacoa. Zona ajardinada. Armarios empotrados, suelo de tarima, ventanas climalit y puertas lacadas. Cocina amueblada. Calefacción con gas natural y aire acondicionado. Dispone de garaje. Amueblado negociable. • Sótano: Garaje para 2 plazas de coche y zona de trastero con ventana a la calle. (54m2 construidos) • Planta Baja: Salón con chimenea, cocina, aseo, jardín y porche en la entrada con espacio para lavadora, abrigos, almacenamiento. La planta baja disponía de 1 habitación al lado del salón, que se unió al salón para ganar mayor amplitud. (59m2 construidos) • Planta Primera: 3 habitaciones, 2 años, 1 en suite, pasillo de acceso y armarios empotrados. (54 m2 construidos) • Buhardilla: Zona de salón y habitación, con armarios empotrados, barras para colgar ropa y estanterías de madera. (51,25m2 construidos) - Ambulatorio, varios colegios e institutos, supermercados, bares, restaurantes, … - Al lado del acceso a la A2 para no perder tiempo a la hora de salir a trabajar a Madrid. - Parada del bus dirección Av. América, línea 229 a unos minutos andando, en la calle ronda fiscal. NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",True,good,False,,1911.0,True,False,False,False,[],False,False,418600.0,€,True,True,chalet,"Rinconada, Alcalá de Henares",Chalet adosado,Destacado,,,,terracedHouse,,
106909226,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/b3/bd/1327316082.webp,W-02U2MY,21,,585000.0,chalet,sale,400.0,,6,6,Cerro Alarcón,Madrid,Valdemorillo,Cerro Alarcón,es,,40.4705865,-4.0905118,False,https://www.idealista.com/inmueble/106909226/,"Magnifico Chalet en Cerro de Alarcón Engel&Volkers presenta este magnífico chalet, que destaca por la amplitud de todas sus estancias y sobre todo por tener 6 cuartos de baños totalmente equipados, con bañera y el principal con bañera de hidromasaje. La casa tiene forma de castillo, con una bonita puerta de entrada de madera, que nos lleva a un amplísimo salón con varias ventanas, el suelo es de azulejo. Tenemos una cocina a la derecha y la habitación principal en la misma planta con un baño en suite equipado con bañera de hidromasaje. Para subir a la planta de arriba nos encontramos con una escalera con balaustrada de forja blanca y unos cómodos peldaños que destacan por lo amplios que son. En la planta de arriba encontramos 3 habitaciones, de gran capacidad, con baño en suite todas ellas y con bañera, disponen de ventana lo cual da mucha luminosidad a cada estancia. En la planta sótano encontramos una zona que podría ser como un apartamento con cocina y 2 habitaciones con 2 baños, que en estos momentos los propietarios lo han dejado como un gran dormitorio, pero inicialmente eran 2. En esta planta encontramos una chimenea que da mucha vida a esta zona, resultando muy confortable. Dispone de salida directa al jardín. Dispone también de una habitación que puede ser cuarto de plancha, trastero o lo que se necesite. No dispone de piscina, pero ya tienen organizado parte del hueco para hacerla y metido sistema de tuberías. Este Chalet se encuentra en el término municipal de Valdemorillo y muy cerca de El Escorial, a media hora de Madrid y rodeada de la belleza espectacular de la sierra de Madrid. Se encuentra en Cerro de Alarcón, lo cual le da más comodidades ya que hay restaurante, supermercado y autobuses muy próximos. La vivienda está situada muy cerca del centro comercial, cuenta con autobuses que llevan directamente a Moncloa, el 641, 642. Se trata de una urbanización muy bien cuidada, con grandes vistas, en la que se respira tranquilidad y relajación. La urbanización dispone de un pequeño supermercado al cual se puede llegar dando un paseo, lo cual es de gran comodidad. Está muy próximo a Villafranca del Castillo, donde se encuentra el prestigioso colegio del SEK. A tan solo 20 minutos de Majadahonda y a 35 minutos de Moncloa. Un entorno inigualable a muy pocos minutos de Madrid.",False,good,False,,1463.0,False,False,False,False,[],False,False,585000.0,€,True,True,chalet,"Cerro Alarcón, Valdemorillo",Casa independiente,Destacado,,,,independantHouse,,
99823935,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/8e/e0/1055924147.webp,,27,,800000.0,chalet,sale,500.0,,8,4,camino VIEJO DEL CASAR,Madrid,Fuente el Saz de Jarama,,es,,40.6376903,-3.5046818,False,https://www.idealista.com/inmueble/99823935/,"PRIMER NIVEL INMOBILIARIA VENDE esta magnífica casa ubicada en terreno rústico de 4.000 metros cuadrados en el término municipal de Fuente el Saz, a 5 minutos del núcleo urbano y 20-30 minutos de Madrid. La vivienda está construida con las más altas calidades, paredes lisas, bloques de termo-arcilla, suelo radiante, ventanas de madera con cristal climalit, suelos de barro cocido a mano, etc. Está distribuida en 2 plantas, la principal se compone de 4 dormitorios, salón, cocina y 2 baños; la primera planta consta de 4 dormitorios y 2 baños. El gran tamaño de la parcela permite tener diversas zonas de jardín, árboles frutales, viñedos, césped, etc. La parcela está totalmente vallada con malla metálica y plantaciones en todo el perímetro. Es una oportunidad ideal para personas que quieran vivir en una zona de tranquilidad en plena naturaleza y muy cerca de Madrid. Existen líneas de autobuses a pocos metros de la vivienda para comunicar con el centro urbano y con Madrid. POSIBILIDAD DE INFORMACIÓN EN INGLÉS, ARABE, RUSO Y UCRANIANO.",True,good,False,,1600.0,False,False,False,False,[],False,False,800000.0,€,True,True,chalet,Fuente el Saz de Jarama,Casa independiente en camino Viejo Del Casar,Destacado,,,,independantHouse,,
109106201,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/a7/d1/1364522601.webp,,27,3,280000.0,flat,sale,76.0,True,3,1,calle de Boltaña,Madrid,Madrid,San Blas,es,Canillejas,40.4443504,-3.6129289,False,https://www.idealista.com/inmueble/109106201/,"MAGNIFICO PISO EXTERIOR CON TERRAZA EN EL BARRIO DE REJAS (DISTRITO SAN BLAS) Presentamos en exclusiva esta oportunidad, una vivienda de calidad, con espacio y luz y múltiples opciones de actualización. La vivienda cuenta con un espacioso salón comedor, con acceso a la terraza, esta cuenta con amplitud y un enorme ventanal. La cocina también es de buen tamaño, muy espaciosa y con zona de lavadero, perfecto para no quitar espacios a la cocina y tener una zona propia y exclusiva de lavandería. Tiene también un baño, actualizado, con un gran plato de ducha. Las habitaciones son amplias, luminosas y ambas con ventana. La vivienda es una tercera planta exterior, tiene armarios empotrados, aire acondicionado, es decir, es muy funcional.  Se encuentra ubicada en Calle Boltaña, en pleno barrio de Rejas, una zona residencial muy tranquila y bien comunicada. A su alrededor dispone de todo tipo de servicios: supermercados, colegios, farmacias, zonas verdes y espacios para el día a día. Además, a pocos minutos se encuentra el Centro Comercial Plenilunio, con una amplia oferta de ocio, restauración y tiendas. Las comunicaciones son excelentes, con rápido acceso a la A-2, M-40 y M-21, varias líneas de autobús que conectan con el centro de Madrid, así como la proximidad al aeropuerto Adolfo Suárez Madrid-Barajas y al recinto ferial IFEMA. En definitiva, un piso con espacio, luz, terraza y una ubicación estratégica, ideal tanto como vivienda habitual como inversión.",True,good,False,False,3684.0,True,False,False,False,[],False,False,280000.0,€,,,flat,"Canillejas, Madrid",Piso en calle de Boltaña,Destacado,,,,,,
108519395,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/36/0f/1347543899.webp,H2802264-2,29,3,650000.0,flat,sale,93.0,True,3,2,calle de Puerto Serrano,Madrid,Madrid,Arganzuela,es,Legazpi,40.3864188,-3.686942,False,https://www.idealista.com/inmueble/108519395/,"Homes by Gestilar vende esta vivienda de 93m² ubicada en Calle de Puerto Serrano, una de las mejores zonas de Madrid tanto por su calidad de vida como por su seguridad.  ¡Homes by Gestilar somos propietarios de todos los pisos que tenemos en venta en Madrid, no cobramos comisiones! Esta vivienda destaca por estar ubicada en un residencial con piscina. Su distribución es excelente, donde la luz natural y la amplitud de los espacios juegan un papel protagonista. Dispone de un salón comedor, cocina independiente, tres dormitorios y un baño. Al estar en la fase previa a la reforma, el piso puede tener 3 dormitorios y 2 baños, tal y como se ve en los planos. La compra de la vivienda se puede realizar con y sin reforma. Por último, cabe destacar que está ubicada en un edificio con ascensor y zonas comunes que incluyen piscina y jardín. Los renders son representaciones hiperrealistas que pueden ser modificadas según proyecto. ¡No dejes pasar esta oportunidad! Contáctanos para más información y personaliza tu futuro hogar.",True,good,False,True,6989.0,True,False,False,False,[],False,False,650000.0,€,,,flat,"Legazpi, Madrid",Piso en calle de Puerto Serrano,Destacado,,,,,,
107529343,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/29/dd/1315153374.webp,,32,bj,299500.0,flat,sale,75.0,True,2,2,calle de Tribulete,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4071063,-3.701127,False,https://www.idealista.com/inmueble/107529343/,"ERIV INMOBILIARIA REAL ESTATE pone a la venta OPORTUNIDAD ÚNICA en el centro del Madrid en el emblemático barrio de Lavapiés, a escasos metros del teatro Valle-Inclán, del garaje público de de la calle Primavera y a 5 minutos de Tirso de Molina.  ¡ Descubre esta impresionante vivienda de diseño ubicada en el centro de Madrid! Ideal tanto para quienes buscan un hogar con estilo como para inversores que desean capitalizar en una de las zonas mas deseadas de la cuidad.  Cuenta con un diseño moderno, bohemio y único, con espacios que irradian creatividad, con detalles artísticos y una decoración eclética que invitan a la inspiración.  Se proyecta una vivienda con un alto estándar de confort donde la estética, la luz natural y artificial como el resto de elementos configuran un espacio singular muy agradable donde vivir o pernoctar en Madrid. Su distribución es la siguiente:  Hall de entrada: Espacioso y luminoso y da acceso a todas las entradas.  Salón comedor: Amplio y diáfano con grandes ventanales que proporcionan abundante luz natural. Cocina: Panelada, moderna y completamente equipada con electrodomésticos de alta gama, integrada al salón-comedor en un diseño abierto.  Dos dormitorios dobles: Ambos con baño en suite, camas dobles y muy espaciosos. Dos baños completos: Los dos con amplio plato de ducha.  Entre las características destacadas de este inmueble se encuentran las instalaciones, suelos, paredes, techos, carpinterías exteriores de madera, cristales acústicos y térmicos, pintura, cocina panelada con electrodomésticos, baños, solados o alicatados, iluminación de bajo consumo tipo led; mobiliario de diseño; radiadores eléctricos de bajo consumo con wifi para programar y posibilidad de poner desde el móvil antes de llegar a la vivienda, preinstalación de aire acondicionado, preparada para estrenar evitando la inversión posterior como ocurre en la adquisición de viviendas usadas en la zona, evitando los trámites, problemas o sobrecostes de obra, etc. Los espacios destacan por su funcionalidad y diseño, con una atención impecable al detalle que respira exclusividad. Techos altos, materiales y acabados de primera calidad, iluminación para crear atmósferas y momentos inolvidables que se combinan con un toque contemporáneo, en el centro histórico de Madrid. En cuanto a su ubicación privilegiada y estratégica a escasos metros de la Plaza y metro de Lavapiés, Glorieta de Embajadores siendo un núcleo de comunicación público Bus, Tren cercanías, Metro y a 5 minutos de la estación de Atocha (AVE de alta velocidad o al aeropuerto). No pierdas la oportunidad de invertir o vivir en uno de los barrios más Cool del mundo. Llámanos, estaremos encantados de atenderte y que puedas disfrutar en primera persona de esta Joya. Adelante, ¡ESTAS EN TU CASA!",True,good,False,True,3993.0,True,False,False,False,[],False,False,299500.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Tribulete,Destacado,,,,,,
