propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
105244620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/1c/1b/1246312691.webp,303030,15,811000.0,flat,sale,130.0,True,3,2,calle del Doctor Juan José López Ibor,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4733676,-3.7283205,False,https://www.idealista.com/obra-nueva/105244620/,"NUEVO LANZAMIENTO- VIVIENDAS EXCLUSIVAS JUNTO A PUERTA DE HIERRO Neinor Panoramic Homes II, es conjunto residencial de arquitectura icónica y singular, formado por dos torres de 16 plantas de altura que albergan 100 exclusivas viviendas de obra nueva de 1,2 y 3 dormitorios con amplias terrazas y estudios de 1 dormitorio. Las viviendas disponen de GARAJE y TRASTERO INCLUIDO EN EL PRECIO, algunas viviendas de 2 y 3 dormitorios incluyen dos garajes. En una urbanización cerrada con zonas comunes y una ubicación privilegiada, en el noreste de Madrid, en Peñagrande - Junto a puerta de Hierro.  Ubicación privilegiada en Madrid La tranquilidad y las excelentes conexiones de la zona hacen de Neinor Panoramic Homes II, un enclave idóneo para residir, rodeado de espacios verdes, con las ventajas de una zona de nueva construcción y a escasos 15 minutos del centro de la ciudad. Viviendas de obra nueva de 1,2 y 3 dormitorios La arquitectura elegante e innovadora de este proyecto firmado por el prestigioso estudio Cano y Escario, así como la cuidada selección de materiales, hacen de Neinor Panoramic Homes II un proyecto distinguido, orientado a clientes exigentes que buscan calidad para disfrutar del máximo nivel de confort en su vida diaria. Las viviendas cuentan con un diseño interior práctico y funcional, amplios ventanales permiten aprovechar la luz natural en cada momento del día y extienden sus luminosos salones hacía las terrazas, donde disfrutar de las vistas de Madrid. Para los amantes del aire libre, en planta baja disponen de viviendas con jardín privado, así como áticos con terrazas de hasta 60m2. El residencial se enmarca en una urbanización privada con piscina y solárium, zona de juegos infantil y sala gourmet. Esta zona nueva y en expansión de Peñagrande se beneficia de todas las facilidades y servicios de Madrid, así como de un importante tejido empresarial y de un entorno que dispone de todo tipo de servicios educativos, deportivos y comerciales. Todo ello hace que se convierta en un enclave único para una vida urbanita a la par que tranquila, donde poder respirar aire puro y disfrutar de toda la oferta cultural y comercial que ofrece la capital.",False,newdevelopment,True,True,6238.0,True,False,False,False,[],False,False,811000.0,€,flat,,"Peñagrande, Madrid",Piso en calle del Doctor Juan José López Ibor,,,,,False,,,
106261389,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/c6/e2/1277560244.webp,4584,23,1400000.0,flat,sale,121.0,True,2,2,calle de Apodaca,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4258025,-3.7010659,False,https://www.idealista.com/inmueble/106261389/,"Bonito apartamento en venta ubicado en el corazón de Justicia, uno de los barrios más vibrantes y de Madrid. Muy próximo a la calle Sagasta. Se encuentra en la primera planta de un edificio con fachada clásica de principios del S. XX.   La vivienda, de 121m2, está distribuida en un amplio y luminoso salón con dos balcones exteriores y comedor semi integrado con cocina completamente equipada. La zona de noche está compuesta por dos habitaciones en suite, ambas con vestidor, y adicionalmente cuenta con un cuarto de lavandería.   El piso ha sido totalmente reformado y se vende amueblado, listo para entrar a vivir y con una ubicación que garantiza comodidad, rodeado de todo tipo de servicios, en uno de los barrios de moda de la capital.",False,good,False,True,11570.0,True,False,False,False,[],False,False,1400000.0,€,flat,,"Chueca-Justicia, Madrid",Piso en calle de Apodaca,1,,,,,,,
106030645,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/b5/9b/1341585653.webp,06504,35,695900.0,chalet,sale,205.0,,5,3,Villalba Pueblo,Madrid,Collado Villalba,Villalba Pueblo,es,,40.6404621,-3.9933432,False,https://www.idealista.com/inmueble/106030645/,"Residencial Puerta de Villalba es una exclusiva promoción de obra nueva, de 10 viviendas unifamiliares pareadas con jardín, zonas comunes y piscina comunitaria. DISTRIBUCIÓN Todas las viviendas están distribuidas en tres plantas, un planteamiento cómodo y racional para todo tipo de familias. En la planta baja se encuentra un dormitorio, baño, zona de lavandería, cocina con salida al jardín, totalmente amueblada y equipada con los electrodomésticos básicos. Un espacioso salón comedor que tienen acceso al porche y al jardín.  En la planta primera se encuentran tres dormitorios con armarios empotrados y el dormitorio principal, que cuenta con vestidor propio, terraza y baño en suite.  En la planta bajo cubierta hay un espacio diáfano polivalente, muy luminoso y amplio.  CALIDADES Todas las estancias cuentan con grandes ventanales con carpintería con rotura de puente térmico. La calefacción de suelo radiante-refrescante con sistema de aerotermia, con apoyo de placas solares, ofreciendo una calificación energética “A. Los acabados son de alta calidad y detalles cuidados al máximo, ”, con el objetivo de alcanzar el mayor confort de las personas. ¡Convierte este bonito chalet, en tu próxima vivienda!  IMPORTANTE SABER QUE la licencia de Obras está concedida y las obras comienzan ya!  UBICACION Se encuentra en un enclave privilegiado, en la zona de Villalba Pueblo, capital de la Sierra Noroeste, que cuenta con todos los servicios a su alcance, transporte público, restaurantes, farmacias, colegios… y a un paso de la sierra con toda la naturaleza y el aire puro a tu alcance. ¡No dejes pasar esta oportunidad única y contáctanos para más información! Tu nuevo hogar te está esperando en Collado Villalba. Las imágenes y planos que aparecen en el anuncio están sujetos a las modificaciones necesarias a requerimientos municipales y exigencias administrativas, legales, jurídicas o técnicas que juzgue conveniente la dirección facultativa.",False,good,False,,3395.0,True,False,False,False,[],False,False,695900.0,€,chalet,semidetachedHouse,"Villalba Pueblo, Collado Villalba",Chalet pareado,,True,True,,,,,
107885770,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/4f/b7/1351115554.webp,V01 ,14,1325000.0,chalet,sale,199.0,,4,3,"calle Cerro de la Curia, 1",Madrid,Las Rozas de Madrid,Rozas Centro,es,El Caño - Maracaibo,40.49644,-3.87685,True,https://www.idealista.com/obra-nueva/107885770/,"Hacienda Las Rozas es un exclusivo proyecto compuesto de 12 chalets pareados localizado en una de las zonas más privilegiadas de Las Rozas, Madrid. Cada vivienda cuenta con jardín, piscina privada, luminosas y amplias estancias para disfrutarlas con la familia y amigos.",False,newdevelopment,True,,6658.0,True,False,False,False,[],False,False,1325000.0,€,chalet,independantHouse,"El Caño - Maracaibo, Las Rozas de Madrid","Casa independiente en calle Cerro de la Curia, 1",,True,True,,False,,,
109100824,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/8e/cd/1364365580.webp,1744,37,768000.0,flat,sale,104.0,True,3,2,calle de San Vicente Ferrer,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.425546,-3.7013611,False,https://www.idealista.com/inmueble/109100824/,"Gentile Home RE/MAX presenta una vivienda excepcional que redefine el concepto de vivir en Malasaña. Ubicada en una finca de 1900, esta propiedad exterior en segunda planta (sin ascensor) ha sido reformada con un gusto impecable, conservando su esencia madrileña pero adaptada a un estilo de vida contemporáneo. Orientada al sur, baña de luz sus 104 m², donde cada rincón está pensado para vivir con comodidad, carácter y belleza. La distribución separa con claridad las zonas de día y noche. Un hall da la bienvenida y conduce al gran salón-comedor con cocina de diseño integrada, un espacio de 40 m² que combina vigas de madera originales, pared de ladrillo visto y dos balcones-terraza que conectan interior y exterior con naturalidad. Una cocina pensada para quienes disfrutan cocinar y recibir, completamente equipada, luminosa y funcional. En la zona de descanso encontramos tres dormitorios. El principal, de 13 m², con armarios empotrados y baño en suite con ducha de cascada e inodoro independiente. El segundo dormitorio, de 10 m², con gran armario de seis puertas, es ideal como habitación infantil, juvenil o despacho. El tercero, de 8 m², ofrece múltiples posibilidades. Un segundo baño completo con bañera y ducha en cascada complementa el confort. Aire acondicionado, calefacción individual por gas natural, suelos de tarima y armarios empotrados refuerzan la calidad del conjunto. Con una calificación energética D y gastos de comunidad reducidos (72 €/mes), esta vivienda no solo destaca por su diseño, sino también por su eficiencia y bajos costes de mantenimiento. Es ideal tanto como residencia habitual como inversión, gracias a su altísima demanda en alquiler. Situada en los alrededores de la Calle de San Vicente Ferrer, en pleno barrio de Malasaña-Universidad, esta zona es sinónimo de autenticidad madrileña. Epicentro cultural desde los años 80, hoy sigue siendo el punto de encuentro de quienes valoran el arte urbano, la moda retro, los espacios creativos y la diversidad gastronómica. A solo 3 minutos andando del metro Tribunal, con excelente red de autobuses y acceso a las principales arterias de Madrid, vivir aquí significa tener todo al alcance: mercados tradicionales, cafeterías con historia, tiendas de autor, farmacias, jardines, espacios de ocio y una vida de barrio vibrante y funcional. Para más información o concretar una visita, contáctanos.",True,good,False,False,7385.0,True,True,False,False,[],False,False,768000.0,€,flat,,"Malasaña-Universidad, Madrid",Piso en calle de San Vicente Ferrer,2,,,,,,,
107229692,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/65/2b/1306822527.webp,5005,31,1390000.0,duplex,sale,265.0,True,4,4,calle de Rufino Blanco,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4292433,-3.6669377,False,https://www.idealista.com/inmueble/107229692/,"Bonito ático-dúplex en buen estado situado en el Barrio de Salamanca, en Fuente del Berro, muy próximo a la Plaza de Manuel Becerra y el Parque de la Quinta de la Fuente del Berro. Se sitúa en la tercera planta de un edificio actualizado en el 2002, con zonas comunes y con servicio de consejería.   Tiene una superficie útil de aproximadamente 200m2, distribuidos en dos plantas. Nada mas entrar al hogar tenemos un hall con varios armarios gabaneros desde el que podemos acceder al salón comedor, una habitación y la zona de cocina, así como las escaleras que nos dan a acceso a la planta superior. En la planta superior, encontramos tres habitaciones dobles, dos de ellas muy amplias, con tres baños completos, dos de ellos en suite. En esta primera planta, encontramos  Salón-comedor de 48 m2, muy amplio y muy luminoso gracias a sus grandes ventanales acristalados en esquina y orientado al Este-Sur. Habitación doble  de 24 m2, muy amplia, con mucha luz y con baño en suite. Cocina completamente equipada y con isla central y un amplio office-comedor familiar, con alrededor de 30 m2. Incluye una zona de lavandería con aseo. Cuenta con zona de tendedero exterior. En la planta superior, desde un buen recibidor con estanterías, encontramos: Amplia habitación individual, con mucho armario y baño en suite. Habitación doble, de mas de 25 m2 útiles, con mucho armario, Un baño completo con ventana al exterior. Habitación principal con unos 20 m2 útiles, con mucho armario, y un gran baño doble en suite con venta al exterior. Cuenta con trastero y plaza de garaje incluidos en el precio. Además este inmueble dispone de todas las comodidades de una urbanización, pero en el centro de Madrid, contando con piscina comunitaria, pista de pádel y servicio de conserjería y de vigilancia 18 horas de lunes a domingo.",True,good,False,True,5245.0,True,True,False,False,[],False,False,1390000.0,€,flat,duplex,"Fuente del Berro, Madrid",Dúplex en calle de Rufino Blanco,2,True,False,55000.0,,,,
108777217,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/0e/7c/1365792319.webp,,7,2795000.0,flat,sale,317.0,True,4,2,CL FERRAZ,Madrid,Madrid,Moncloa,es,Argüelles,40.4254147,-3.7157657,False,https://www.idealista.com/inmueble/108777217/,"317m2 PISO DE ESQUINA, muy EXTERIOR, 11 Balcones a la calle. En uno de los MEJORES edificios de la calle Ferraz y Paseo Pintor Rosales. Finca clásica galardonada en un certamen de arquitectura, con portal y ascensor de madera representativos. Vistas laterales al Parque del Oeste Actualmente es un piso de 5 dormitorios con 3 baños, con mucha luz y techos altos. Salón en tres ambientes. Cocina con office Lo poco que tiene el piso al patio de manzana, es muy luminoso y está ajardinado. Posibilidad de comprar el piso de al lado y hacerse con la planta entera y una vivienda de 588m2. fotos home-staging.",False,good,False,True,8817.0,False,False,False,False,[],False,False,2795000.0,€,flat,,"Argüelles, Madrid",Piso en CL Ferraz,4,,,,,,,
107258049,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/e6/a8/1307645451.webp,a446af13-2deb-445e-98d1-33e9e9dc879a,9,250000.0,flat,sale,54.0,True,2,2,calle Entre Arroyos,Madrid,Madrid,Moratalaz,es,Media Legua,40.4105363,-3.6564996,False,https://www.idealista.com/inmueble/107258049/,"Espectacular PROPIEDAD PARA INVERSIÓN dividida en dos apartamentos independientes y completamente equipados. Ambos estudios suman 54 metros cuadrados y están recientemente reformados, ideales para obtener rentabilidad. Actualmente se encuentran alquilados. Cada estudio cuenta con cocina y baño independientes, lavadora, cama, sofá y aire acondicionado con bomba de frío y calor. Posibilidad de adquirir en pack junto a varios pisos más en diferentes zonas de Madrid con las mismas características, consultar. Media Legua, ubicado en el distrito de Moratalaz, es un barrio residencial que combina tranquilidad, amplias zonas verdes y una excelente comunicación con el centro de Madrid. Su ambiente familiar y su completa oferta de servicios lo convierten en una opción ideal para quienes buscan comodidad y calidad de vida. El barrio cuenta con supermercados, colegios, centros de salud y comercios de proximidad, además de estar rodeado de parques como la Cuña Verde de O’Donnell, ideales para pasear o hacer deporte. Su proximidad a zonas comerciales y de ocio lo hace aún más atractivo. En cuanto a transporte, Media Legua está perfectamente conectado mediante la estación de metro homónima (Línea 9) y varias líneas de autobús. Además, su acceso rápido a la M-30 y la A-3 facilita la movilidad en coche.",False,good,False,False,4630.0,False,False,False,False,[],False,False,250000.0,€,flat,,"Media Legua, Madrid",Piso en calle Entre Arroyos,3,,,,,,,
108712321,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/28/90/1353492389.webp,RM0907,35,650000.0,flat,sale,55.0,True,2,2,"paseo de Santa María de la Cabeza, 30",Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4049153,-3.6960981,True,https://www.idealista.com/inmueble/108712321/,"Para más viviendas como ésta, visita nuestra página web bepremiumrealestate. net (enlace al final de este anuncio). Be Premium Real Estate ofrece en venta luminoso apartamento recién reformado y amueblado cerca de la estación de Atocha. La vivienda se distribuye en: salón-comedor, cocina totalmente equipada con electrodomésticos de alta gama, dos habitaciones, dos baños completos y dos balcones. Dispone de numerosos armarios empotrados y aire acondicionado por conductos en todas las estancias. Las tuberías de agua caliente se han integrado en el salón de tal forma que, quedando estéticamente cubiertas, sirven de calefacción sin coste añadido. Además, el piso cuenta con calefacción de consumo individualizado. Grandes ventanales, altamente aislantes, disponen de estores dobles; unos de pantalla completa y otros traslúcidos. La zona está muy bien comunicada, con diferentes paradas de autobús y estaciones de metro y cercanías de Atocha y Embajadores y la estación de metro de Palos de la Frontera. También se está construyendo una nueva parada de metro que conectará directamente con el aeropuerto. Varios supermercados, bares y cafeterías cercanos. Ref: RM0907.",True,good,False,True,11818.0,True,False,False,False,[],False,False,650000.0,€,flat,,"Palos de la Frontera, Madrid","Piso en paseo de Santa María de la Cabeza, 30",5,,,,,,,
93709745,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/05/10/1365634163.webp,900-1urb,66,1200000.0,duplex,sale,120.0,True,3,3,"calle de Méjico, 40",Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4382864,-3.6718473,True,https://www.idealista.com/inmueble/93709745/,"Vivienda prácticamente a estrenar, edificio de nueva construcción (año 2021). Vivienda dúplex, de tres dormitorios, tres cuartos de baño, muy luminoso, con terraza de más de 40 m2, piscina, jardín, dos plazas de garaje y trastero. Urbantec Realty te presenta una vivienda, en el barrio de Salamanca-Guindalera, que linda con el club deportivo Apóstol Santiago, a escasos metros de la para de metro de Cartagena. Vivienda, exterior, bajo y primera planta. Al entrar en la vivienda está situado un amplio salón comedor con acceso a una fantástica terraza, de similar tamaño que el salón comedor (40 m2 aproximadamente). También dispone de una amplia cocina que hace las veces de comedor.  Entre la zona de cocina y la del salón comedor está un cuarto de baño y las escaleras que dan acceso a la primera planta, donde se ubican los tres dormitorios. La terraza es tan amplia que permite una zona de comedor, otra con sofás e incluso una zona para barbacoa. El planta de arriba, el dormitorio principal dispone de dos grandes ventanales con vistas a las zonas comunes, piscina, jardín y la propia terraza de la vivienda. Este además, dispone de un cuarto de baño en suite, con una gran ducha, y de armarios empotrados. En esta planta también están situados dos dormitorios, de tamaño algo menor que el dormitorio principal, Ambos con un gran ventanal, con vistas a la calle Méjico, lo que permite que la luz natural alcance todas las estancias.  Uno de los dormitorio permite albergar una cama doble, mientras que el segundo dormitorio es individual. Ambos dormitorios comparten una un amplio cuarto de baño con bañera. Toda la vivienda dispone de ventanas con rotura de puente térmico, persianas eléctricas, calefacción y aire acondicionado por Aerotermia. Este sistema presenta un alto nivel de eficiencia energética y rendimiento, y permite utilizarse tanto para verano como para invierno. La vivienda incorpora, además, dos plazas de garaje contiguas con acceso directo a través de montacargas, así como de un amplio trastero. Las zonas comunes del edifico albergan una piscina así como un pequeño jardín - solárium. La vivienda está situada en el barrio de Salamanca - Guindalera, a escasos 20 metros del club deportivo Apóstol Santiago. Este club dispone de una de las mejores instalaciones de tenis y pádel de la ciudad de Madrid, así como de Piscinas, campo de futbol, parque infantil, ping-pong, frontón, etc, más de 4 hectáreas dedicadas exclusivamente al deporte junto a una fantástica cafetería. El barrio dispone también de restaurantes, cafeterías y supermercados. La comunicación por transporte público es excelente al estar la parada de metro de Cartagena también a escasos metros del edificio. No lo dudes y vive en un lugar tranquilo y único en la ciudad Madrid. Nota: El plano que se adjunta no refleja correctamente algunos espacios. En breve se proporcionará un plano actual.",True,good,False,True,10000.0,True,False,False,False,[],False,False,1200000.0,€,flat,duplex,"Guindalera, Madrid","Dúplex en calle de Méjico, 40",bj,True,True,,,,,
108116412,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/7f/50/1334328857.webp,MAD59192,8,1590000.0,penthouse,sale,226.0,True,3,2, Allendesalazar,Madrid,Madrid,Ciudad Lineal,es,Colina,40.4580478,-3.6623514,False,https://www.idealista.com/obra-nueva/108116412/,"Excelente ático de obra nueva de 3 dormitorios con 88 m² de terraza en venta en Arturo Soria Lucas Fox presenta Allendesalazar, una exclusiva promoción de obra nueva en una de las zonas residenciales más codiciadas de Madrid, Arturo Soria. Este excepcional proyecto ofrece 17 viviendas únicas, entre pisos, bajos con jardín y áticos, que destacan por su diseño vanguardista, espacios luminosos y la posibilidad de personalizar los interiores al gusto del propietario. Las viviendas, que disponen de superficies interiores que van desde los 66 m² hasta los 298 m², se completan con generosos espacios exteriores de hasta 157 m². Cada propiedad ha sido concebida para proporcionar el máximo confort, bienestar y eficiencia, ofreciendo distribuciones funcionales, abundante luz natural y acabados de primera calidad. Esta unidad en concreto se sitúa en la tercera y última planta del portal B y dispone de 107 m² construidos interiores, complementados por una agradable terraza privada de 88 m². La vivienda presenta una distribución equilibrada y funcional, con tres dormitorios y dos baños, además de una luminosa zona de día con salón-comedor y cocina abierta totalmente equipada, conectados entre sí para ofrecer un espacio amplio, confortable y lleno de luz natural. Allendesalazar se integra en un residencial privado de diseño contemporáneo que ofrece magníficas zonas comunes: dos piscinas exteriores con solárium y zonas ajardinadas, un gimnasio totalmente equipado, garaje subterráneo y trasteros privados. Todo ello pensado para disfrutar de un estilo de vida exclusivo y relajado, sin renunciar a las ventajas de vivir en el corazón de Madrid. Ubicado estratégicamente en la calle Allendesalazar, en el prestigioso barrio de Arturo Soria, el complejo goza de excelentes conexiones gracias a su proximidad a la M-30 y a vías principales como la calle Costa Rica. La zona ofrece una amplia variedad de servicios de ocio, restauración, educación, salud y comercios, además de numerosos parques y espacios verdes que aportan calidad de vida y tranquilidad. Allendesalazar representa una oportunidad única de adquirir una vivienda exclusiva en Madrid, donde el diseño, la calidad y la funcionalidad se combinan para ofrecer un estilo de vida distinguido, en un entorno residencial cuidadosamente diseñado para el bienestar y la comodidad de sus residentes. El precio de la vivienda incluye plaza de aparcamiento y trastero. Póngase en contacto con nosotros para obtener más información o concertar una visita privada.",False,newdevelopment,True,True,7035.0,True,False,False,False,[],False,False,1590000.0,€,flat,penthouse,"Colina, Madrid",Ático en Allendesalazar,3,True,True,,False,,,
109008188,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/46/db/1366223930.webp,LIRE-04070,50,150000.0,flat,sale,64.0,True,1,1,"CL FUENTE ALTA, 16",Madrid,Villalbilla,,es,,40.4315147,-3.2984404,True,https://www.idealista.com/inmueble/109008188/,"¡ SIN COMISION DE AGENCIA! FONDGEST Asesores Inmobiliarios S. L. pone EN VENTA este magnifico y luminoso piso de 1 Dormitorio en primera planta de finca privada construida en el año 2007 y ubicada en el popular casco histórico del municipio. INCLUYE EN EL PRECIO UNA PLAZA DE GARAJE CUBIERTA DE ACCESO DIRECTO El inmueble se puede visitar y dejar reservado CON ARRAS PENITENCIALES PERO POR PROBLEMAS REGISTRALES NO SE PODRÁ ESCRITURAR EN UN PLAZO DE 6-8 MESES APROXIMADAMENTE. Se distribuye en hall de entrada con armario empotrado, cocina americana independiente integrada en el amplio salón comedor en forma de esquina, un dormitorio independiente con armario empotrado y un baño completo con bañera. Paredes lisas, telefonillo automático, suelo de tarima, etc. Necesita pequeña inversión de puesta a punto. Fiscalidad de venta por ITP al 6% Ubicado en barrio consolidado y rodeado de servicios de todo tipo, alimentación, bancos, gimnasio, colegios, etc.  Solicite visita sin compromiso y le informaremos de más detalles y de las condiciones económicas.",True,good,False,False,2344.0,True,False,False,False,[],False,False,150000.0,€,flat,,Villalbilla,"Piso en CL Fuente Alta, 16",1,True,True,,,,,
109195829,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/80/88/1367115444.webp,GA-V-3735,28,248000.0,flat,sale,60.0,True,2,1,Barrio Simancas,Madrid,Madrid,San Blas,es,Simancas,40.4310502,-3.6277718,False,https://www.idealista.com/inmueble/109195829/,"+PISO Ofrece en exclusiva precioso piso para entrar a vivir. Se trata de un bajo exterior, inundado de luz y sol. Consta de amplio salón comedor exterior. Dos dormitorios dobles, gran cocina totalmente amueblada y equipada, con salida a un bonito y amplio patio privativo.  Baño completo Aire acondicionado con bomba de calor, agua caliente por termo eléctrico. Ventanas de doble acristalamiento con aislamiento térmico y acústico, paredes lisas, suelos de gres. Impecable estado, listo para entrar a vivir. Ubicado en un edificio de ladrillo visto, muy bien comunicado, a 5 minutos del Metro García Noblejas. zona con todo tipo de servicios, comercios, negocios y zonas verdes. Solicite su cita para visitarlo.",False,good,False,True,4133.0,True,True,False,False,[],False,False,248000.0,€,flat,,"Simancas, Madrid",Piso,bj,,,,,,,
1472266,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/96/5a/16302276.webp,1836705,34,305000.0,duplex,sale,129.0,True,3,2,"calle Encomienda, 4",Madrid,Alcalá de Henares,Juan de Austria,es,,40.4852702,-3.3599568,True,https://www.idealista.com/inmueble/1472266/,"¡Descubre la oportunidad que estabas esperando en el corazón de Alcalá!  Este espectacular dúplex seminuevo te ofrece el equilibrio perfecto entre comodidad y estilo. Con un total de 129 m² construidos, este inmueble se distribuye en dos plantas que maximizan el espacio y la luminosidad.  En la planta baja, un amplio salón te da la bienvenida, adornado con varias balconeras que inundan de luz natural cada rincón. La cocina amueblada. Además, cuenta con un acogedor dormitorio que tiene acceso a un balcón que da a la calle, perfecto para disfrutar del ambiente urbano. Un baño amplio con ventana y un pequeño trastero completan esta planta. Subiendo a la planta alta, encontrarás dos dormitorios abuhardillados llenos de encanto. Uno de ellos cuenta con una terraza independiente, ideal para relajarse al aire libre, y un armario empotrado que optimiza el espacio. También hay un baño secundario que proporciona comodidad adicional.  La finca dispone de ascensor, lo que facilita el acceso a todas las plantas. Este dúplex es una excelente opción para quienes buscan un hogar en una ubicación privilegiada. ¡No pierdas la oportunidad de visitarlo!",True,renew,False,True,2364.0,False,False,False,False,[],False,False,305000.0,€,flat,duplex,"Juan de Austria, Alcalá de Henares","Dúplex en calle Encomienda, 4",2,,,,,,,
108255636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/91/95/1338629804.webp,92607,16,163000.0,flat,sale,40.0,True,1,1,calle de González Feito,Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.3797738,-3.6923531,False,https://www.idealista.com/inmueble/108255636/,"Piso de 39 m² construidos para reformar, ideal como inversión o primera vivienda, ubicado en una entreplanta exterior de un edificio moderno construido en 2005, con ascensor y sin barreras arquitectónicas. Se distribuye en espacio diáfano con posibilidades de redistribución (salón con cocina abierta, dormitorio independiente, baño completo, etc. ), ofreciendo un lienzo perfecto para diseñar a tu gusto. El inmueble goza de buena ventilación y luz natural. Orientación Sur. Ubicado en una zona consolidada del distrito de Carabanchel, bien comunicada por transporte público Metro (Almendrales), Autobuses (81, 23, 123), Cercanías (12 de Octubre) y con todos los servicios cercanos: supermercados, Mercadona a la puerta, colegios, centros de salud y zonas verdes. Ideal para quien busca reformar y personalizar su hogar en una finca reciente o para inversores que quieran rentabilidad en una zona con alta demanda. En Grupo Mejocasa, nos especializamos en ofrecer el mejor servicio inmobiliario en toda la Comunidad de Madrid. Con cuatro oficinas estratégicamente ubicadas en Chamberí-Centro, Ciudad Lineal-Salamanca, Hortaleza-Las Tablas y Canillejas-Vicálvaro, tenemos un amplio conocimiento del mercado y un alcance inigualable en la ciudad. Gracias a nuestro método de trabajo, brindamos un servicio integral que cubre todos los aspectos del proceso inmobiliario, garantizando que nuestros clientes tomen decisiones informadas y seguras. Confía en nosotros para encontrar la vivienda ideal o vender tu propiedad con las mejores condiciones.",False,renew,False,True,4075.0,False,False,False,True,[],False,False,163000.0,€,flat,,"12 de Octubre-Orcasur, Madrid",Piso en calle de González Feito,en,,,,,165000.0,2000.0,1.0
108923941,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/f5/c0/1360845388.webp,,48,229000.0,flat,sale,105.0,True,3,2,calle Riojanos,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3889335,-3.6424083,False,https://www.idealista.com/inmueble/108923941/,"**Piso en Venta con Vistas Espectaculares** ideal para reforma a su gusto ¡Gran oportunidad para adquirir tu nuevo hogar! Este encantador piso de 105 m² construidos ofrece una distribución ideal que maximiza el espacio y la comodidad. Al entrar, te recibe un pasillo que da acceso a un luminoso salón con salida a un tendedero, perfecto para disfrutar de las vistas y la luz natural. La cocina, amueblada, también cuenta con acceso al pasillo y al tendedero, facilitando la vida diaria. La vivienda dispone de tres acogedores dormitorios 10 metros, uno de ellos con baño incorporado, ideal para mayor privacidad. Además, cuenta con un segundo baño que ofrece comodidad para toda la familia. La caldera de gas natural asegura un ambiente cálido y confortable durante todo el año. Ubicada en una zona con todos los servicios a tu alcance, como comercios, colegios, institutos y farmacias, esta propiedad es perfecta para quienes buscan calidad de vida. A tan solo 5 minutos de la estación de Metro ""Miguel Hernández"" (línea 1), la comunicación con el resto de la ciudad es excelente. Además, disfrutarás de la cercanía a parques, donde podrás relajarte y desconectar. No te preocupes por las comisiones, ya que no se cobra nada por la venta ni por la tramitación del préstamo. Ofrecemos financiación de hasta el 100% del valor de la compra, porque cada cliente es único y merece una atención personalizada. ¡No dejes pasar esta oportunidad y ven a visitar tu futuro hogar!",True,renew,False,True,2181.0,True,False,False,True,[],False,False,229000.0,€,flat,,"Palomeras sureste, Madrid",Piso en calle Riojanos,6,,,,,,,
