propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
107877473,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/d3/2f/1327009520.webp,CG201509  ,8,,2810000.0,chalet,sale,654.0,,4,5,"calle Alta, 10",Madrid,Santo Domingo,,es,,40.6347288,-3.5721314,True,https://www.idealista.com/obra-nueva/107877473/,"GILMAR Zona Norte presenta una villa de obra nueva de diseño moderno y funcional que destaca por su calidad constructiva de última generación. La entrega está prevista para el primer trimestre de 2026. La vivienda con piscina y rodeada de un paisajismo cuidado cuenta con una superficie de 654 m2 distribuidos en dos plantas que se asienta en un terreno de casi 3.000 m2. La planta principal dispone de salón comedor, cocina con office, aseo de cortesía, despacho y cuatro dormitorios todos con baño en suite. Las estancias principales se ubican en una única planta y permite disfrutar de la comodidad que implica este planteamiento. En la planta baja, se ubica un playroom, gimnasio, bodega, garaje y cuarto de instalaciones. Además, sería posible incluir una sala de cine e incluso una piscina de interior. La villa destaca por su calidad constructiva, incorporando un excepcional sistema de aislamiento térmico y acústico, con cristales laminados en ambas caras y complementados con persianas autoblocantes de seguridad. Los pavimentos y revestimientos son de cerámicos de primera calidad. La climatización de la villa es mediante aerotermia con suelo radiante y refrescante lo que asegura el máximo confort al menor coste. También cuenta con un circuito completo de cámaras de seguridad, placas solares fotovoltaicas y un punto de recarga para el coche eléctrico. Santo Domingo es una lujosa urbanización de Algete que cuenta con los mejores y más amplios servicios de las urbanizaciones de la zona al disponer del único centro comercial propio con servicios tales como: consultorio médico de la Seguridad Social, oficina de Correos, bancos, farmacia, oficina de Gilmar, restauración, veterinario, gimnasio, tiendas diversas además de Club Social con campo de entrenamiento de golf, piscina, escuela de tenis y zona de ocio para niños y adultos, residencia para la tercera edad e iglesia. Su nivel de seguridad es excelente, pues Santo Domingo está dotada con seguridad privada y policía local, así como sistema de cámaras perimetral con control las 24 horas. La oficina de tenencia de alcaldía se encuentra dentro y facilita todos los trámites burocráticos a los residentes, sin necesidad de desplazarse. Remarcar que es la única urbanización en la actualidad que dispone en su totalidad de servicios de gas natural y doble canalización de agua procedente del Canal de Isabel II y de los pozos propios para riego de jardines y piscinas.  Además, la comunicación es inmejorable, en las proximidades de esta lujosa urbanización situada en la autovía A-1, en el kilómetro 28 sentido Burgos, se encuentra el Aeropuerto de Madrid (Adolfo Suarez) y a tan sólo 15 minutos del centro. Cuenta con los mejores y más amplios servicios con un Centro Comercial que cuenta con consultorio médico (Público y privado), oficina de Correos, bancos, farmacia, diversa restauración, veterinario, gimnasio, etc… además de Club Social con campo de entrenamiento de golf, piscina, escuela de tenis, zona de ocio para niños y adultos, etc...  Dispone también de colegios públicos (CEIPS) y privados e internacionales (SEK, Trinity College...), residencia para la tercera edad e iglesia y situada escasos minutos del Hospital Público Infanta Sofía. Cuenta con parada de autobús de línea regular (171) directo a Plaza Castilla y San Sebastian de los Reyes. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles, con equipos especializados en cada zona para proporcionarles la mejor opción para cubrir sus necesidades de vivienda o inversión cuidando al máximo los detalles.",False,newdevelopment,True,,4297.0,True,False,False,False,[],False,False,2810000.0,€,,,,chalet,Santo Domingo,"Casa independiente en calle Alta, 10",Destacado,independantHouse,False,True,True
104531490,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/8a/b4/1316546941.webp,W-02VDL7,28,2,2500000.0,flat,sale,268.0,True,3,4,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4273632,-3.6938974,False,https://www.idealista.com/inmueble/104531490/,"Propiedad de lujo en Justicia Prime Engel & Völkers pone a su disposición esta impresionante propiedad de casi doscientos metros cuadrados, situada en la prestigiosa zona de Justicia Prime en Madrid, ocupa la segunda planta de un edificio clásico de principios del siglo XX. Desde su privilegiada ubicación, ofrece un estilo de vida urbano y sofisticado, con acceso a una amplia gama de servicios, tiendas de lujo, restaurantes de renombre y lugares de entretenimiento cultural, todo a pocos pasos de distancia.  La distribución de la propiedad ha sido cuidadosamente diseñada para ofrecer la máxima comodidad. Destaca su amplio salón comedor coronado por dos balcones y un luminoso mirador y una cocina americana totalmente equipada con electrodomésticos de primeras marcas y materiales de primera calidad.  Dispone de tres dormitorios cada uno con su propio baño en suite y un aseo de cortesía el cual añade conveniencia adicional para sus invitados.  Una de las características más destacadas de esta casa es la combinación armoniosa de elementos clásicos y modernos. El ladrillo visto del salón comedor y la iluminación estratégicamente diseñada, aporta un encanto atemporal, mientras que las modernas instalaciones y los acabados de alta calidad garantizan el confort contemporáneo. Ya sea como residencia principal o como inversión, esta casa ofrece un equilibrio perfecto entre lujo, comodidad y ubicación inigualable. No se trata solo de una propiedad, sino de una experiencia de vida excepcional que combina lo mejor del pasado y del presente en un entorno único y exclusivo. ¡No dudes en ponerte en contacto con nosotros y visitar esta obra de arte hecha vivienda! Esta propiedad se encuentra ubicada en una zona privilegiada del barrio de la Justicia, concretamente en la zona de las Salesas, en una de las mejores calles de la zona y una de las zonas más deseadas del centro de Madrid. Se caracteriza por un ambiente de lujo, chic y bohemio, que se mezcla a la perfección con una exquisita oferta cultural, gastronómica y de moda fuera de lo corriente. Boutiques con una envidiable oferta en diseño y calidad a precios medio altos, galerías de arte y anticuarios distinguidos, librerías con encanto, restaurantes de renombrada reputación así como gastrobares de nueva generación, pequeños cafés y comercios de alimentación con cuidada y selecta oferta entre los que se encuentra el conocido mercado de San Antón así como la bellísima oferta arquitectónica de sus edificios, han convertido el barrio de Justicia en uno de los más codiciados de la capital española atrayendo a un público con nivel socio-cultural alto.  El distrito de Justicia, nombre que le confiere el Tribunal de Justicia ubicado en la Plaza de París en el barrio de las Salesas está magníficamente ubicado entre los nobles y prestigiosos barrios de Recoletos, Salamanca y Almagro en Chamberí que de siempre formaron el cinturón más elegante y aristocrático de la ciudad. Dotado de muy buenas comunicaciones, ofrece numerosas líneas de autobuses así como acceso a las estaciones de metro más cercanas de Colón, Alonso Martínez y Serrano.",False,good,False,True,9328.0,True,False,False,False,[],False,False,2500000.0,€,,,,flat,"Chueca-Justicia, Madrid",Piso,Destacado,,,,
108494874,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/fc/dc/1346591645.webp,4 1º C,7,1,407700.0,flat,sale,97.0,True,3,2,"calle Francisco Largo Caballero, 26",Madrid,Alcobendas,Norte,es,,40.5537554,-3.650864,True,https://www.idealista.com/obra-nueva/108494874/,"Desde GILMAR presentamos un proyecto inmobiliario residencial muy interesante, LC26 ALCOBENDAS Se trata de un edificio construido en el año 2000 en la calle Francisco Largo Caballero, 26 de la ciudad de Alcobendas, en la zona de Valdelasfuentes donde, a pocos metros de la promoción, se encuentra la ciudad deportiva más grande de la zona norte de Madrid, con varios campos de futbol, piscinas, polideportivo, pistas de tenis, pistas multiusos, gimnasio, muy cercano a la estación de cercanías de Renfe Valdelasfuentes y a la estación de metro de Manuel de Falla, lo que hace de su localización la mejor carta de presentación de este proyecto. El conjunto inmobiliario consta de 64 viviendas de 2 y 3 dormitorios, cada una con su trastero anejo, y plaza de garaje incluida en el precio. Las viviendas se distribuyen en 4 portales, con 16 viviendas en cada uno, a razón de 4 viviendas por cada planta, de la primera a la cuarta.  Se está haciendo una profunda rehabilitación en los elementos comunes e instalaciones generales del edificio que incluye, entre otras cosas, una gran actualización en la zona de acceso, portales y descansillos con una imagen más atractiva y actual. De cara a ofrecer unas viviendas muy comerciales a un precio realmente interesante se ha diseñado este proyecto inmobiliario en el que las viviendas se venden en su estado actual, que requiere una reforma interior de las mismas en lo correspondiente a las calidades y acabados.  Para garantizar una mayor economía y un orden en la ejecución de las reformas, reduciendo las molestias al mínimo durante el desarrollo de éstas a los futuros propietarios, se ha considerado indispensable que el futuro comprador contrate la reforma interior de su vivienda con la misma empresa constructora que está ejecutando las obras de las zonas comunes, todo ello sobre un proyecto, presupuesto y plazo de ejecución cerrados y definidos, y con un precio muy ajustado.  Tanto las ventas de las viviendas como la reforma de éstas se van a ir realizando por fases, coincidiendo con cada uno de los portales, de esta forma se pueden realizar los trabajos con más eficacia y se reducen las molestias y plazos de ejecución. Disponemos de piso piloto ya terminado y amueblado para ver como se entregarán las viviendas. Tenemos un acuerdo de financiación con Caixabank. LC26 Alcobendas es una perfecta opción para adquirir una vivienda tanto para uso propio como inversión, ya que existe una gran demanda de este tipo de viviendas en alquiler en esta zona.",False,newdevelopment,True,True,4203.0,True,False,False,False,[],False,False,407700.0,€,,,,flat,"Norte, Alcobendas","Piso en calle Francisco Largo Caballero, 26",Destacado,,False,True,True
108494957,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/fc/dc/1346591645.webp,4 2º C,7,2,419700.0,flat,sale,97.0,True,3,2,"calle Francisco Largo Caballero, 26",Madrid,Alcobendas,Norte,es,,40.5537554,-3.650864,True,https://www.idealista.com/obra-nueva/108494957/,"Desde GILMAR presentamos un proyecto inmobiliario residencial muy interesante, LC26 ALCOBENDAS Se trata de un edificio construido en el año 2000 en la calle Francisco Largo Caballero, 26 de la ciudad de Alcobendas, en la zona de Valdelasfuentes donde, a pocos metros de la promoción, se encuentra la ciudad deportiva más grande de la zona norte de Madrid, con varios campos de futbol, piscinas, polideportivo, pistas de tenis, pistas multiusos, gimnasio, muy cercano a la estación de cercanías de Renfe Valdelasfuentes y a la estación de metro de Manuel de Falla, lo que hace de su localización la mejor carta de presentación de este proyecto. El conjunto inmobiliario consta de 64 viviendas de 2 y 3 dormitorios, cada una con su trastero anejo, y plaza de garaje incluida en el precio. Las viviendas se distribuyen en 4 portales, con 16 viviendas en cada uno, a razón de 4 viviendas por cada planta, de la primera a la cuarta.  Se está haciendo una profunda rehabilitación en los elementos comunes e instalaciones generales del edificio que incluye, entre otras cosas, una gran actualización en la zona de acceso, portales y descansillos con una imagen más atractiva y actual. De cara a ofrecer unas viviendas muy comerciales a un precio realmente interesante se ha diseñado este proyecto inmobiliario en el que las viviendas se venden en su estado actual, que requiere una reforma interior de las mismas en lo correspondiente a las calidades y acabados.  Para garantizar una mayor economía y un orden en la ejecución de las reformas, reduciendo las molestias al mínimo durante el desarrollo de éstas a los futuros propietarios, se ha considerado indispensable que el futuro comprador contrate la reforma interior de su vivienda con la misma empresa constructora que está ejecutando las obras de las zonas comunes, todo ello sobre un proyecto, presupuesto y plazo de ejecución cerrados y definidos, y con un precio muy ajustado.  Tanto las ventas de las viviendas como la reforma de éstas se van a ir realizando por fases, coincidiendo con cada uno de los portales, de esta forma se pueden realizar los trabajos con más eficacia y se reducen las molestias y plazos de ejecución. Disponemos de piso piloto ya terminado y amueblado para ver como se entregarán las viviendas. Tenemos un acuerdo de financiación con Caixabank. LC26 Alcobendas es una perfecta opción para adquirir una vivienda tanto para uso propio como inversión, ya que existe una gran demanda de este tipo de viviendas en alquiler en esta zona.",False,newdevelopment,True,True,4327.0,True,False,False,False,[],False,False,419700.0,€,,,,flat,"Norte, Alcobendas","Piso en calle Francisco Largo Caballero, 26",Destacado,,False,True,True
108705046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/ab/c5/1352671366.webp,V-1348 ATICO JUNCAL,26,5,315000.0,penthouse,sale,60.0,True,1,1,Noreste,Madrid,Torrejón de Ardoz,Noreste,es,,40.4653483,-3.4614169,False,https://www.idealista.com/inmueble/108705046/,"Aprovecha la ocasión de disfrutar de este fantástico Ático totalmente exterior de reciente construcción ubicado en Torrejón de Ardoz. A 15 minutos andando del Hospital Universitario de Torrejón y Hospital Quirón Valle del Henares, con todos los servicios cubiertos. Esta vivienda supone un gran acierto, ya sea para vivir o invertir en esta zona residencial disfrutando de todas las comodidades. Esta vivienda se encuentra en perfecto estado, cuenta con orientación oeste y se encuentra muy bien distribuida en sus 60 m² de casa más 40 de terraza la cual esta cerrada más de la mitad creando un ambiente muy acogedor. La casa se ubica en la urbanización Juncal. Además, el inmueble en conjunto cuenta con suelos de parquet en todas las estancias (salvo baños, cocina que es porcelánico), modernas ventanas climalit, calefacción y agua caliente por caldera de gas, Adicionalmente, el edificio dispone de acceso adaptado para personas con movilidad reducida incluido esta casa que está adaptada para ello. En los alrededores del vecindario se ubican una gran variedad de zonas verdes, entre ellas, el simbólico Parque Europa o el Cerro el Viso. Así mismo, también se hallan multitud de establecimientos y lugares de interés esenciales para la vida cotidiana, como el centro comercial Oasiz (el único que dispone de playa en toda España), el Hospital Universitario de Torrejón, la Base Aérea Conjunta de Torrejón, importantes cadenas de supermercados, colegios, institutos, escuelas infantiles, el centro de salud, varias instalaciones y centros deportivos municipales, bibliotecas públicas, comercios locales de todo tipo, bancos, etc. Respecto al transporte, el inmueble está muy bien comunicado, ya que se sitúa a 15 minutos andando de la estación de Renfe Cercanías de Soto del Henares, por la que pasa la línea C2, que conecta directamente con las estaciones más relevantes del centro de Madrid y con Guadalajara. Así mismo, el piso se encuentra rodeado por varias paradas de autobús urbano e interurbano que conectan con distintos puntos del municipio, Madrid Ciudad o el Aeropuerto de Madrid - Barajas Adolfo Suárez, al que también se puede llegar en coche en 20 minutos. También dispone de buenas conexiones por carretera, ya que se sitúa con un acceso muy sencillo a la A-2, M-50 y M-21. ¡No pierdas esta oportunidad! Llámanos y concretamos una visita sin ningún compromiso.",False,good,False,True,5250.0,False,False,True,False,[],False,False,315000.0,€,,,,flat,"Noreste, Torrejón de Ardoz",Ático,Destacado,penthouse,,True,True
108495047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/8a/d0/1346591723.webp,4 4º C,6,4,477700.0,duplex,sale,89.0,True,2,1,"calle Francisco Largo Caballero, 26",Madrid,Alcobendas,Norte,es,,40.5537554,-3.650864,True,https://www.idealista.com/obra-nueva/108495047/,"Desde GILMAR presentamos un proyecto inmobiliario residencial muy interesante, LC26 ALCOBENDAS Se trata de un edificio construido en el año 2000 en la calle Francisco Largo Caballero, 26 de la ciudad de Alcobendas, en la zona de Valdelasfuentes donde, a pocos metros de la promoción, se encuentra la ciudad deportiva más grande de la zona norte de Madrid, con varios campos de futbol, piscinas, polideportivo, pistas de tenis, pistas multiusos, gimnasio, muy cercano a la estación de cercanías de Renfe Valdelasfuentes y a la estación de metro de Manuel de Falla, lo que hace de su localización la mejor carta de presentación de este proyecto. El conjunto inmobiliario consta de 64 viviendas de 2 y 3 dormitorios, cada una con su trastero anejo, y plaza de garaje incluida en el precio. Las viviendas se distribuyen en 4 portales, con 16 viviendas en cada uno, a razón de 4 viviendas por cada planta, de la primera a la cuarta.  Se está haciendo una profunda rehabilitación en los elementos comunes e instalaciones generales del edificio que incluye, entre otras cosas, una gran actualización en la zona de acceso, portales y descansillos con una imagen más atractiva y actual. De cara a ofrecer unas viviendas muy comerciales a un precio realmente interesante se ha diseñado este proyecto inmobiliario en el que las viviendas se venden en su estado actual, que requiere una reforma interior de las mismas en lo correspondiente a las calidades y acabados.  Para garantizar una mayor economía y un orden en la ejecución de las reformas, reduciendo las molestias al mínimo durante el desarrollo de éstas a los futuros propietarios, se ha considerado indispensable que el futuro comprador contrate la reforma interior de su vivienda con la misma empresa constructora que está ejecutando las obras de las zonas comunes, todo ello sobre un proyecto, presupuesto y plazo de ejecución cerrados y definidos, y con un precio muy ajustado.  Tanto las ventas de las viviendas como la reforma de éstas se van a ir realizando por fases, coincidiendo con cada uno de los portales, de esta forma se pueden realizar los trabajos con más eficacia y se reducen las molestias y plazos de ejecución. Disponemos de piso piloto ya terminado y amueblado para ver como se entregarán las viviendas. Tenemos un acuerdo de financiación con Caixabank. LC26 Alcobendas es una perfecta opción para adquirir una vivienda tanto para uso propio como inversión, ya que existe una gran demanda de este tipo de viviendas en alquiler en esta zona.",False,newdevelopment,True,True,5367.0,True,False,False,False,[],False,False,477700.0,€,,,,flat,"Norte, Alcobendas","Dúplex en calle Francisco Largo Caballero, 26",Destacado,duplex,False,True,True
105356252,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/fe/95/1338759427.webp,W-02VRN4,19,3,575000.0,flat,sale,75.0,True,2,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4116352,-3.6953924,False,https://www.idealista.com/inmueble/105356252/,"Luminosa vivienda para reforma integral en Cortes Engel & Völkers presenta esta vivienda de unos 75 m2 construidos para reforma integral en la calle Almadén. Se trata de una vivienda exterior con dos balcones que dotan de una gran luminosidad al espacio interior y unas bonitas vistas al entorno urbano, Al tratarse de una propiedad en estado original, permite unas variadas posibilidades de reforma por la amplitud de los espacios y la conexión fluida entre ellos.  Este luminoso y espacioso piso exterior está en condiciones de reforma integral para combinar comodidad, estilo y una ubicación excepcional, ofreciendo una oportunidad única para disfrutar de la vida urbana en su máximo esplendor en pleno centro de Madrid. Ubicado en el barrio de Cortes, su nombre oficial se debe a que dentro de este barrio se encuentra el Congreso de los Diputados, cámara baja de las Cortes Generales de España. El sobrenombre, más popular entre la población, se debe a las ""huertas del prado"" que había en el siglo XVII en el actual paseo del Prado, que también dan nombre a la principal calle del barrio: la calle de las Huertas, muy próxima a la Plaza Neptuno y a la plaza Platería Martínez. La situación del piso es excelente, no sólo por estar en el centro de Madrid, junto a los grandes museos, sino porque está dentro del circuito con más oferta gastronómica y de servicios de la ciudad. Una de las zonas de visita obligada a Madrid para disfrutar el ambiente que ofrece la ciudad. En la zona se ubican los museos del Prado y Thyssen-Bornemisza y en sus inmediaciones se halla el Centro de Arte Reina Sofía, promocionados turísticamente bajo la denominación de Paseo o Triángulo del Arte. Está rodeado de zonas verdes como el Jardín Botánico, y muy próximo al parque del Retiro, lo que lo hace perfecto para quienes quieren vivir en el centro de Madrid pero sin dejar de lado el contacto con la naturaleza. También se encuentra en el nuevo área del lujo del Centro Canalejas, Hotel Four Seasons y Hotel JW Marriott, por ello es denominada la nueva “milla de oro hotelera”. Es el barrio simbólico donde se funde tradición y vanguardia, el foco cultural de la ciudad El nivel de infraestructuras y servicios en la zona es excelente. Está muy bien comunicada por metro y autobús. Posee una amplia dotación de pequeños locales de moda: restaurantes, bares, cafés, librerías, tiendas, galerías de arte y talleres coworking. También cines, teatros y salas de espectáculos se pueden encontrar por la zona.",False,renew,False,False,7667.0,True,False,False,False,[],False,False,575000.0,€,,,,flat,"Huertas-Cortes, Madrid",Piso,Destacado,,,,
109161740,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/0b/fc/1366084381.webp,,21,1,215000.0,flat,sale,111.0,True,4,1,calle Santiago Apóstol,Madrid,Collado Villalba,Carlos Ruiz,es,,40.628769,-4.0096773,False,https://www.idealista.com/inmueble/109161740/,"¡INMOBILIARIA HOGARES PRESENTA EN EXCLUSIVA ESTUPENDO PISO! . Amplio piso para reformar de 4 habitaciones con armarios, 1 baño amueblado y reformado, salón y terraza muy amplia. La vivienda es muy amplia y con muchas posibilidades, perfecta para quienes quieran diseñar su hogar a su gusto. En una ubicación inmejorable cerca de la estación de Renfe y zonas comerciales. HIPOTECAS HASTA EL 100%. Para obtener más información o programar una visita, contáctenos o visite nuestra página web. Nuestro equipo estará encantado de ayudarle y mostrarle todas las ventajas y comodidades que esta propiedad tiene para ofrecer. ¡FINANCIACIÓN AL 100% Y ESTUDIO FINANCIERO GRATUITO Y SIN COMPROMISO!",True,renew,False,False,1937.0,True,True,False,False,[],False,False,215000.0,€,,,,flat,"Carlos Ruiz, Collado Villalba",Piso en calle Santiago Apóstol,Destacado,,,,
109093610,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/1e/a5/1364172439.webp,W-046C4M,29,2,435000.0,flat,sale,127.0,True,2,1,Norte,Madrid,Alcobendas,Norte,es,,40.5521574,-3.6494419,False,https://www.idealista.com/inmueble/109093610/,"Piso de 2 dormitorios para entrar a vivir en Valdelasfuentes Engel & Völkers te ofrece este maravilloso piso exterior con orientación sur en Valdelasfuentes. Ubicado en una urbanización de varios portales con zonas comunes y piscina. La vivienda de 72m2 construidos consta de 2 dormitorios y 1 cuartos de baño. Al entrar en la vivienda encontramos un recibidor que da acceso a la cocina, salón y a la zona de descanso. La cocina es de un tamaño adecuado, reformada con muebles de color blanco y encimera de piedra color gris oscuro. Cuenta con un tendedero con orientación este, lo que da una luminosidad espectacular a la vivienda desde primera hora del día. Al otro lado del hall de entrada encontramos el salón independiente de muy buen tamaño orientado al sur, al igual que las habitaciones de la casa. En el pasillo que da acceso al cuarto de baño y las dos habitaciones hay un armario de dos cuerpos de buen tamaño. El cuarto de baño destaca por ser completo, actual y por disponer de una ventana de muy buen tamaño. Completan la vivienda dos dormitorios con armario empotrado, un tamaño adecuado y una excelente orientación sur.  Lo que hace a esta vivienda especial es la luminosidad que aporta desde la primera hora del día la orientación este de la cocina y el cuarto de baño y las vistas a una zona verde del salón y las dos habitaciones.  El piso se complementa con un cuarto trastero, una plaza de garaje y todo es una urbanización con piscina. En el municipio de Alcobendas, en una zona residencial muy bien comunicada con tren, autobuses y metro. Colegios, guarderías y con amplias zonas verdes. Alcobendas también acoge varias sedes empresariales y está posicionada como uno de los destinos más atractivos para la ubicación de empresas en la Comunidad de Madrid.",False,good,False,True,3425.0,True,False,False,False,[],False,False,435000.0,€,,,,flat,"Norte, Alcobendas",Piso,Destacado,,,True,True
108940363,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/f4/39/1359535650.webp,W-030TXC,47,7,4000000.0,penthouse,sale,218.0,True,3,4,Barrio Jerónimos,Madrid,Madrid,Retiro,es,Jerónimos,40.417378,-3.6921754,False,https://www.idealista.com/inmueble/108940363/,"Luminoso ático dúplex con garaje en los Jerónimos Engel & Völkers presenta en exclusiva este magnífico ático dúplex ubicado en una de las zonas más prestigiosas de Madrid, en pleno barrio de Los Jerónimos.  Esta excepcional propiedad, completamente reformada e impecable, está lista para entrar a vivir y disfrutar de una experiencia de vida única en la capital. La vivienda se distribuye inteligentemente en dos plantas que combinan a la perfección privacidad y espacios de convivencia, todo ello en una finca moderna que incluye plaza de garaje y dos prácticos trasteros. La primera planta alberga la zona más íntima de la vivienda, un acogedor recibidor da la bienvenida a este espacio privado que cuenta con tres amplias habitaciones, cada una equipada con su baño en suite para garantizar el máximo confort.  La habitación principal se distingue por incluir también un despacho o sala de lectura.  El corazón de la convivencia se encuentra en la planta alta, donde una zona social de concepto abierto crea un ambiente fluido y moderno ideal para el entretenimiento y la vida familiar. La cocina, completamente equipada con los mejores acabados, se integra armoniosamente con el área de comedor y el amplio salón, creando un espacio continuo que invita al disfrute y la relajación. Un aseo de cortesía completa la funcionalidad de esta planta, mientras que dos espectaculares terrazas ofrecen orientaciones complementarias que permiten disfrutar de diferentes ambientes según el momento del día. La terraza Norte proporciona espacios frescos para el descanso, mientras que la terraza Sur regala vistas privilegiadas que incluyen la emblemática Torre del Salón de Reinos, el campanario de la Iglesia de Los Jerónimos y las características arquitectónicas del histórico barrio de Cortes. Los techos de gran altura aportan una sensación de amplitud y elegancia excepcional a toda la vivienda, mientras que la luminosidad extraordinaria que inunda cada rincón crea ambientes cálidos y acogedores durante todas las horas del día. Esta combinación de características arquitectónicas, junto con la ubicación privilegiada en Los Jerónimos, convierte a este ático dúplex en una oportunidad única. El barrio de los Jerónimos representa uno de los enclaves más distinguidos y codiciados de la capital, donde historia, cultura y refinamiento se funden en un entorno urbano excepcional. Situado junto al emblemático Parque del Retiro, este aristocrático barrio destaca por sus amplias avenidas arboladas, sus edificios históricos de fachadas señoriales y un ambiente de exclusiva serenidad en el corazón de la capital. Los Jerónimos alberga algunas de las instituciones culturales más prestigiosas de España, como el mundialmente conocido Museo del Prado. Su privilegiada ubicación ofrece acceso inmediato a incalculables tesoros culturales, lo que convierte al barrio en un epicentro para los amantes del arte y la historia. La arquitectura del barrio refleja la grandeza de la España imperial, con majestuosos edificios como la Iglesia de San Jerónimo el Real, el Hotel Ritz o el Palacio de Comunicaciones (actual Ayuntamiento), y constituye uno de los conjuntos urbanos de mayor calidad de la ciudad de Madrid. A nivel residencial, Los Jerónimos ofrece viviendas de alto standing en edificios históricos meticulosamente conservados, muchos de ellos con vistas privilegiadas al Parque del Retiro. Sus amplios apartamentos con techos altos, molduras originales y grandes balcones representan lo mejor de la arquitectura clásica madrileña. La exclusividad del barrio se complementa con una selecta oferta gastronómica que satisface los gustos más exigentes. Invertir en Los Jerónimos significa adquirir no sólo una propiedad excepcional, sino un estilo de vida donde historia, cultura y exclusividad se combinan en una de las ubicaciones más privilegiadas de Madrid, garantizando tanto calidad de vida como una inversión segura y de valo.",False,good,False,True,18349.0,True,False,False,False,[],False,False,4000000.0,€,,,,flat,"Jerónimos, Madrid",Ático,Destacado,penthouse,,True,True
109159851,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/7c/14/1366030877.webp,W-V-MALASAÑA,31,3,298500.0,flat,sale,36.0,False,2,1,calle del Divino Pastor,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4262214,-3.7053551,False,https://www.idealista.com/inmueble/109159851/,"Piso reformado de 2 dormitorios en venta – A 5 min de ICADE y metros Bilbao/San Bernardo y Tribunal. Se vende piso reformado, listo para entrar a vivir, ubicado en una tercera planta interior con ascensor, en una de las zonas más cotizadas del centro de Madrid: entre Chamberí y el barrio de Universidad.  Distribución funcional y moderna: 2 dormitorios  Salón-comedor con cocina integrada o independiente (según distribución) Baño completo Reformado con acabados actuales, ideal para quienes buscan confort sin necesidad de obras  Ubicación estratégica: A tan solo unos minutos a pie de ICADE (Universidad Pontificia Comillas), y con excelente comunicación por metro Bilbao y San Bernardo. Zona con alta demanda tanto residencial como de inversión, rodeada de servicios, supermercados, oferta gastronómica, ocio y centros educativos.  Ideal como primera vivienda, segunda residencia en Madrid o inversión con alta rentabilidad en alquiler para estudiantes y jóvenes profesionales.  Oportunidades como esta no duran mucho en el mercado.  ¡Llámanos y agenda tu visita hoy mismo! La propiedad - en CALLE DIVINO PASTOR - consta de 39mt, se distribuye salón-comedor, una cocina independiente, un baño completo y dos dormitorios. ""FANTASTICA VIVIENDA COMO INVERSION POR ALTA DEMANDA DE ALQUILERES POR LA ZONA""  ""EDIFICIO EXENTO DEL PAGO DEL IBI "" El inmueble se encuentra reformado, lo que lo convierte en una opción ideal tanto para compradores que busquen su hogar como para inversores, debido a la gran demanda de alquiler en la zona. Además, los gastos de comunidad son bajos, lo que representa un atractivo adicional para quienes buscan rentabilidad. El edificio, en perfecto estado de conservación, dispone de ascensor Ubicado en calle Divino Pastor, esta propiedad se encuentra en una zona de alta demanda, perfectamente comunicada por metro y junto a calles principales como Carranza, Fuencarral, San Bernardo o Sagasta teniendo todo tipo de oferta a tu alrededor. ¡No pierdas la oportunidad de visitarlo! Llámanos y organiza tu cita para conocer esta fantástica propiedad.",True,good,False,True,8292.0,True,True,False,False,[],False,False,298500.0,€,,,,flat,"Malasaña-Universidad, Madrid",Piso en calle del Divino Pastor,Destacado,,,,
