propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108845956,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/c3/8f/1356820288.webp,1225,32,4,199000.0,flat,sale,64.0,True,3,1,calle Adelfas,Madrid,Getafe,Universidad,es,,40.3164263,-3.7227871,False,https://www.idealista.com/inmueble/108845956/,"Tu nuevo hogar en la zona Universidad: amplio, luminoso y con gran potencial de inversión  Ari Home Inmobiliaria te ofrece en exclusiva esta fantástica vivienda de 64 m², ubicada en una urbanización tranquila, rodeada de zonas verdes y con una excelente conexión con trafico publico. Ya sea que estés buscando tu próximo hogar familiar o una oportunidad de inversión con alta rentabilidad, esta propiedad lo tiene todo.  ________________________________________  Distribución pensada para el confort y la funcionalidad:  • Salón-comedor muy amplio y cuadrado.  • 3 dormitorios dobles, con ventanas grandes, que ofrecen buenas visitas y luminosidad.  • Cocina independiente y totalmente equipada, con espacio más que suficiente para el día a día. • 1 baño completo, con bañera. ________________________________________  Ubicación ideal: cerca de todo lo que necesitas  Ubicada a pocos metros del campus de la Universidad Carlos III, esta vivienda cuenta con excelente comunicación:  • Cercanias: Las Margaritas-Universidad (C4) • Metro: Juan de La Cierva (Líneas 12) • Autobuses: líneas 428, 441, 442, 443, 488 • Acceso rápido a la A42, y M45 Además, está junto al Parque de Castilla-La Mancha y Polideportivo Municipal Juan de la Cierva, un pulmón verde perfecto para pasear, hacer deporte o disfrutar en familia. La zona ofrece todo tipo de servicios: supermercados, colegios, centros de salud, farmacias, comercios de barrio y más.  ________________________________________  Sobre el barrio: Las Margaritas (Getafe), una zona ideal para vivir y invertir Las Margaritas es un barrio de Getafe. Está situado en la zona centro-norte de la ciudad, junto al Barrio Centro. Hay varios colegios e institutos públicos, las instalaciones de la Universidad Carlos III de Madrid y la residencia de estudiantes. ________________________________________  ¿Buscas una vivienda para vivir o invertir? Aquí tienes ambas opciones.  Gracias a su distribución, ubicación y número de habitaciones, esta propiedad es ideal para alquiler por habitaciones o para vivir cómodamente en familia. Alta demanda de alquiler en la zona. ¡Una inversión segura!  ________________________________________  Contáctanos hoy mismo y agenda tu visita. ¡No dejes pasar esta oportunidad!",False,good,False,False,3109.0,True,False,False,True,[],False,False,199000.0,€,,,,,,flat,"Universidad, Getafe",Piso en calle Adelfas,,,
108959065,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/8c/76/1360097125.webp,SLZN477,59,1,420000.0,flat,sale,139.0,True,4,2,Nuestra Señora De Loreto,Madrid,Getafe,Sector 3,es,,40.2854266,-3.747825,False,https://www.idealista.com/inmueble/108959065/,"Piso en Venta en Getafe: 5 habitaciones, ascensor, garaje, trastero y una gran terraza. Soluziona Inmobiliaria te ofrece en exclusiva una oportunidad única en Getafe. Un piso en Venta en el Sector III, con 5 habitaciones, una enorme terraza, ascensor, garaje y trastero. Perfecto para quienes necesitan mucho espacio en una zona dotada con excelentes servicios. Ubicado en una urbanización cerrada con zonas comunes, este piso en primera planta con ascensor es totalmente exterior, con orientación este-oeste y una terraza maravillosa de más de 20m2 donde disfrutar de la luz y del buen tiempo durante todo el año. Con 139 m² construidos según Escritura, y 122 m² útiles, la vivienda se distribuye en un amplio recibidor, un salón-comedor de grandes dimensiones, una zona de estar adicional, cocina independiente con tendedero, cuatro dormitorios y dos cuartos de baño. El salón tiene acceso directo a la gran terraza. Además, la sala de estar es un espacio perfecto como segundo salón, despacho o incluso un quinto dormitorio. La vivienda incluye en el precio una amplia plaza de garaje y un trastero, ambos con acceso directo desde el ascensor. La calefacción y el agua caliente son individuales por gas natural, y dispone de aire acondicionado mediante split en dos de los dormitorios. La cocina y uno de los baños fueron reformados en los años 2000, incluyendo instalación eléctrica y fontanería. La ubicación es excelente: a tan solo 7 minutos andando de la estación de MetroSur Conservatorio, cerca también de la estación de Cercanías Sector 3, con grandes avenidas, colegios, zonas verdes, supermercados y todos los servicios al alcance. El piso en Getafe perfecto para quienes buscan amplitud, buena orientación, terraza y excelente ubicación. Solicita más información o concierta una visita con nuestro equipo por email, redes sociales o visitando nuestra oficina en persona. Se solicitará al cliente comprador documentación que justifique y acredite su identificación, así como el origen lícito de los fondos que utilice en la compraventa, en cumplimiento de la Ley 10/2010 de 28de abril, de Prevención del Blanqueo de Capitales y Financiación del Terrorismo. Impuestos (compraventa sujeta al 6% de ITP) y gastos (notaría e inscripción en el Registro de la Propiedad y honorarios) no incluidos. La información y característicasque se describen en este anuncio son de carácter orientativo, no constituyendo documento contractual. Sin previo aviso, esta oferta podrá someterse a cambio de precio y/o retirada del inmueble. Salvo error u omisión, los datos que se muestran en este espacio son correctos. Toda la documentación legal relevante sobre la propiedad se halla a disposición del consumidor en nuestra oficina, de acuerdo con el Real Decreto 515/1989, de 21 de abril, sobre la protección de los consumidores en cuanto a la información a suministrar en la compra-venta y arrendamiento de viviendas.",True,good,False,True,3022.0,True,False,False,False,[],False,False,420000.0,€,,,,True,True,flat,"Sector 3, Getafe",Piso en Nuestra Señora De Loreto,,,
108767479,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/a2/91/1354546405.webp,BAS_JACOBINIA,61,bj,349900.0,flat,sale,122.0,True,4,2,CL JACOBINIA,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3792286,-3.7528453,False,https://www.idealista.com/inmueble/108767479/,"BASTIA INMOBILIARIA vende hermoso piso ubicado en la calle Jacobinia, en la tranquila y consolidada zona de Vista Alegre (Carabanchel), este espacioso y luminoso piso de 122 m² ofrece comodidad y elegancia en cada estancia. Al cruzar la puerta, nos recibe un amplio salón, inundado de luz natural gracias a su orientación, complementado con aire acondicionado para los días calurosos. La cocina, práctica y moderna, dispone de vitrocerámica, perfecta para disfrutar de la gastronomía en casa. El piso cuenta con cuatro dormitorios, ideales tanto para una familia numerosa como para destinar uno de ellos a despacho o sala de estar. Dispone de dos baños: un aseo de cortesía y un baño completo con plato de ducha, ambos diseñados con materiales de calidad. La calefacción es individual a gas natural, garantizando confort y eficiencia energética. Más allá de su interior, la ubicación se destaca por su excelente entorno de servicios. En menos de 200 m encontrarás colegios de reconocido prestigio, entre ellos el CEIP Parque Eugenia de Montijo y el centro San Gabriel, así como guarderías cercanas y academias de refuerzo. Para el día a día cuentas con supermercados como Alcampo y DIA, junto a panaderías, fruterías, farmacias y una animada oferta comercial en la zona. El entorno también disfruta de espacios verdes y opciones de ocio: el cercano Centro Deportivo La Mina, con piscina y pistas deportivas, y el emblemático Palacio de Vista Alegre, sede de grandes eventos. Asimismo, la Biblioteca La Chata aporta un valor cultural añadido. En cuanto a transporte, estarás perfectamente conectado: Metro: línea 5 en las estaciones Vista Alegre (a unos 5 min a pie) y Carabanchel (aprox. 6 min). Autobuses urbanos: diversas líneas pasan a menos de 3–5 min caminando, incluyendo la 17, 34, 35, 55, 481 y nocturnas como N17 y N26. Renfe Cercanías: la línea C‑5 está accesible desde estaciones próximas en Oporto o Carabanchel Alto. Gracias a su extraordinaria comunicación, comercios, colegios y servicios al alcance, este piso en la calle Jacobinia representa una oportunidad excepcional para quienes buscan espacio, luz y calidad de vida sin renunciar a la comodidad urbana.",True,renew,False,True,2868.0,True,False,False,False,[],False,False,349900.0,€,,,,,,flat,"Vista Alegre, Madrid",Piso en CL Jacobinia,,,
108924049,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/89/71/1362525135.webp,,31,4,945000.0,flat,sale,147.0,True,4,3,carretera de Húmera,Madrid,Madrid,Moncloa,es,Aravaca,40.4504728,-3.7835163,False,https://www.idealista.com/inmueble/108924049/,"Excelente vivienda ubicada, a solo 5 minutos a pie de la estación de Aravaca. Disfrute de un entorno tranquilo con todos los servicios necesarios para el día a día: colegios, supermercados, centros de salud y zonas verdes. El piso destaca por sus amplios espacios, gran luminosidad y comodidad, perfecto para familias que valoran la calidad de vida y las buenas comunicaciones con el centro de Madrid. El edificio cuenta con ascensor, portero físico y automático. Incluye 2 plazas de garaje y 1 trastero. La urbanización privada dispone de completas zonas comunes: piscina, pista de tenis, amplias zonas ajardinadas y áreas recreativas para el disfrute de toda la familia. Excelente Comunicaciones:  -7 minutos a pie de la estación de tren, lo que permite un acceso rápido y cómodo a otras zonas.  -En solo 10 minutos en tren se llega a la estación de Príncipe Pío, uno de los principales nodos de transporte de Madrid.  -Parada de autobús cercana con conexión directa a Moncloa, -Tan solo a 10 minutos en coche, de Moncloa, lo que facilita el desplazamiento tanto en transporte público como privado. Superficies según Dirección General del Catastro: La superficie construida 248 m², distribuidos en 147 m² privativos de vivienda y 101 m² correspondientes a elementos comunes. Distribución:  •4 dormitorios •2 baños completos y 1 aseo •Salón-comedor con acceso a terraza •Cocina independiente con zona de tendedero •2 terrazas Calidades y equipamientos: •Suelos de gres porcelánico en cocina, baños, aseo y tendedero; y suelos de parquet en salón y dormitorios •Pintura lisa en todas las estancias. Aire acondicionado frío/calor •Calefacción individual por caldera de gas natural •No existen barreras arquitectónicas Estamos a su disposición para enseñarle la vivienda. Rogamos contacten por mail. NO COBRAMOS AL COMPRADOR.",False,renew,False,True,6429.0,True,False,False,False,[],False,False,945000.0,€,,,,True,True,flat,"Aravaca, Madrid",Piso en carretera de Húmera,,,
109018141,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/fb/c3/1361829142.webp,5121,55,4,1800000.0,flat,sale,185.0,True,4,4,calle de las Huertas,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4161001,-3.7007719,False,https://www.idealista.com/inmueble/109018141/,"Homely One presenta esta exclusiva vivienda exterior de 185m2 ubicada en el barrio de Las Huertas, en pleno centro de Madrid.  Una zona vibrante, cultural y con un encanto histórico inigualable, a pasos de la emblemática Plaza de Santa Ana. Arquitectura Clásica, Reforma de Autor El piso se sitúa en una elegante finca clásica, y ha sido completamente reformado con un proyecto que combina diseño contemporáneo y detalles originales.  Se encuentra en una 4º planta exterior con 2 Balcones, lo que le otorga gran luminosidad y vistas despejadas. Luz Natural y Espacios Abiertos La zona de Salón-Comedor destaca por su amplitud y luminosidad, gracias a 2 grandes Balcones con vistas directas a la Plaza de Santa Ana, estancia donde el interiorismo hace que sea algo singular de la vivienda, gracias a un maravilloso sistema de iluminación indirecta, moldura en paramentos verticales y unas preciosas embocadura de madera natural. El ambiente transmite calma, sofisticación y armonía, ideal para quienes buscan un hogar inspirador en el corazón de la ciudad. Cocina de Alta Gama Integrada La cocina, completamente equipada con electrodomésticos premium, se integra de forma natural con el salón, conformando una gran área social.  Cuenta con una isla central totalmente revestida en Piedra Natural, la Cocina esta diseñada como un elemento funcional que actúa como punto de encuentro, ideal para desayunos o reuniones informales. Zona Privada de Descanso La vivienda dispone de 4 Dormitorios y 4 baños, siendo 3 de ellos en Suite, proporcionando privacidad y comodidad en cada rincón.  La habitación principal destaca por su generoso tamaño y distribución ideal. Diseño Atemporal La decoración minimalista y atemporal fusiona elementos clásicos con toques modernos, creando una atmósfera equilibrada y elegante. Los acabados y materiales han sido cuidadosamente seleccionados para transmitir calidad y confort. No dejes pasar esta oportunidad única de vivir en el centro de Madrid, en un piso reformado con estilo y personalidad.  Contáctanos para visitarlo.",False,good,False,False,9730.0,True,False,False,False,[],False,False,1800000.0,€,,,,,,flat,"Huertas-Cortes, Madrid",Piso en calle de las Huertas,,,
108505338,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/92/20/1346903489.webp,FPV PLZ Gavia,29,1,700000.0,flat,sale,127.0,True,4,2,PZ CONDESA DE GAVIA,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4472501,-3.7008919,False,https://www.idealista.com/inmueble/108505338/,"**Piso en Venta en Cuatro Caminos - Plaza Condesa de Gavia** ¡Descubre tu nuevo hogar en la vibrante zona de Cuatro Caminos! Este luminoso piso en la primera planta exterior se encuentra en una ubicación privilegiada, a pocos pasos de la calle Bravo Murillo y del Mercado de Maravillas y de Azca. Con una orientación este, disfrutarás de luz natural, creando un ambiente acogedor y cálido. El inmueble cuenta con una distribución funcional que incluye un pasillo de entrada que te lleva a una cocina equipada, un aseo y un amplio salón que conecta con una habitación versátil, ideal como sala de estar, dormitorio o despacho. Además, dispone de tres cómodas habitaciones que ofrecen el espacio perfecto para toda la familia, junto con un baño completo que garantiza comodidad y privacidad. Con 127 m² construidos, este piso tiene un gran potencial y se presenta como una excelente oportunidad para reformar a tu gusto. También cuenta con un armario trastero en el pasillo distribuidor de los dormitorios, lo que proporciona un espacio adicional para almacenamiento.  La propiedad está bien comunicada gracias a la cercanía del metro (Cuatro Caminos) y diversas líneas de autobuses, facilitando el acceso a cualquier punto de la ciudad. Además, la zona está dotada de todos los servicios necesarios para una vida cómoda y práctica. No dejes pasar la oportunidad de visitar este encantador piso y convertirlo en el hogar que siempre has soñado. ¡Contáctanos para más información y agenda tu cita hoy mismo!",True,renew,False,True,5512.0,True,False,False,False,[],False,False,700000.0,€,,,,,,flat,"Cuatro Caminos, Madrid",Piso en Pz Condesa De Gavia,,,
108973479,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/38/13/1360777395.webp,3433-02867,50,2,550000.0,flat,sale,137.0,True,4,2,CL FORSITIA,Madrid,Madrid,Carabanchel,es,Pau de Carabanchel,40.3640959,-3.7567654,False,https://www.idealista.com/inmueble/108973479/,"¡GRAN OPORTUNIDAD DE PISO DE 4 DORMITORIOS DEL 2004!  TODO EXTERIOR, LUMINOSO Y ESPACIOSO, EN UBICACIÓN PRIVILEGIADA, AL LADO DEL ""METRO DE LA PESETA "", EN EL DEMANDADO BARRIO DEL PAU DE CARABANCHEL DE MADRID.  AMPLIA URBANIZACIÓN CON PISCINA, ZONAS VERDES, PARQUE INFANTIL Y SERVICIO DE CONSERJERÍA, AL LADO DEL GRAN PARQUE DE SALVADOR ALLENDE Y DE LA AV. DE LA PESETA. CONSTA DE SALÓN-COMEDOR, COCINA INDEPENDIENTE CON TENDEDERO, 4 DORMITORIOS (1 CON BAÑO EN SUITE), 2 BAÑOS COMPLETOS, PLAZA DE GARAJE CON ACCESO DIRECTO AL PISO Y TRASTERO.  Ideal como VIVIENDA HABITUAL o como INVERSIÓN, por su alta rentabilidad en alquiler.  NO COBRAMOS HONORARIOS AL COMPRADOR. ZONA DE DÍA  Nos recibe un pasillo distribuidor de 8 m2. Pasamos al agradable, amplio y acogedor SALÓN-COMEDOR de 21 m2, que destaca por su gran ventanal que lo llena todo de luz. Gran cocina independiente, de 10 m2 con acceso a un práctico tendedero de 3 m2. ZONA DE NOCHE Pasillo distribuidor que da acceso a los 4 dormitorios y 2 baños. DORMITORIO PRINCIPAL 1, luminoso exterior, con armario empotrado y BAÑO en suite de 4 m2 con bañera. DORMITORIO 2, espacioso y luminoso exterior de 11 m2, y armario empotrado. Según tus necesidades puede ser un dormitorio infantil, juvenil o despacho. Es ideal para teletrabajar con mucha luz natural. DORMITORIO 3, también de 11 m2, con gran armario empotrado. DORMITORIO 4, de 9 m2 exterior con armario empotrado. BAÑO 2, de 3 m2 completo con ducha, para dar servicio a estos 3 dormitorios. Con el piso se incluye una cómoda PLAZA DE GARAJE con acceso directo al piso y un TRASTERO de 4 m2. CALIDADES PREMIUM Nueva carpintería exterior de aluminio lacado en blanco con doble acristalamiento tipo climalit, oscilobatientes con persianas blancas. Toldos exteriores en todas las ventanas. Pintura plástica lisa. Suelos de parquet de madera de roble. Gran capacidad de almacenaje con armarios empotrados vestidos en todos los dormitorios. Aire acondicionado por conductos en toda la casa con dos máquinas Daikin. Calefacción individual de gas natural. Puerta de entrada acorazada. EXCLUSIVA URBANIZACIÓN La vivienda se encuentra en una de las mejores urbanizaciones de la zona, en cuanto a amplitud, calidades y servicios, ocupando toda la manzana. Disfruta de la comodidad de tener PISCINA, ZONAS VERDES, PARQUE INFANTIL y servicio de CONSERJERÍA. GASTOS Gastos de comunidad 155 €/mes. IBI anual 630€. UBICACIÓN PRIVILEGIADA Vivirás en un entorno tranquilo y residencial con amplias avenidas y con todos los servicios a tu alcance, centros de salud, colegios, supermercados y zonas verdes.  Además, estarás a pocos minutos de los centros comerciales islazul y sambil. COMUNICACIONES Excelente ubicación dentro del PAU de Carabanchel, al lado del metro de LA PESETA-línea 11. Dispone además de una buena comunicación mediante transporte público, con numerosas líneas de autobús de la EMT e interurbanos en las inmediaciones. Destaca el acceso inmediato a la m-40, con rápidas conexiones a M-45, R-5, A-5 y M-30. ¡No dejes que se te escape!  Contáctanos hoy mismo para más información y agenda una visita.",True,good,False,True,4015.0,True,True,False,False,[],False,False,550000.0,€,,,,True,True,flat,"Pau de Carabanchel, Madrid",Piso en CL Forsitia,,,
109177956,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/a1/bf/1366574557.webp,,46,1,500000.0,flat,sale,81.0,True,3,2,calle Pinos Alta,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4677616,-3.6993074,False,https://www.idealista.com/inmueble/109177956/,"¡OPTIMACASA pone a su disposición esta fantástica oportunidad! Vendemos vivienda REFORMADA A ESTRENAR, que dispone de TERRAZA y PATIO, y tiene ORIENTACIÓN SUROESTE! La vivienda destaca por ser una primera planta alta, sin negocios que generen molestias ni ruidos en los alrededores, por tener una vista despejada a los Jardines Luis Javier Benavides, por tener terraza y patio, y por disfrutar de una gran luminosidad gracias a su orientación. La casa acaba de ser completamente reformada, incluyendo la renovación integral de todas las instalaciones de fontanería y electricidad, ventanas oscilobatientes de pvc con rotura de puente térmico, calefacción individual, aire acondicionado y mucho más.  Cuenta con tres amplios dormitorios, cada uno equipado con armarios empotrados de gran capacidad, ventana al exterior y climatización. El gran salón/comedor es perfecto para compartir momentos inolvidables y tiene acceso directo a un encantador patio donde relajarte al aire libre. Además, la cocina está totalmente equipada con electrodomésticos de última generación. Este piso se entrega tal y como se ve en las fotos, listo para ser habitado y disfrutar desde el primer día. No dejes pasar la oportunidad de vivir en un espacio único, cómodo y elegante. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,False,6173.0,False,False,False,False,[],False,False,500000.0,€,,,,,,flat,"Ventilla-Almenara, Madrid",Piso en calle Pinos Alta,,,
108795351,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/7f/3e/1355354257.webp,,28,8,249000.0,penthouse,sale,60.0,True,2,1,avenida de Moratalaz,Madrid,Madrid,Moratalaz,es,Marroquina,40.4079918,-3.6451464,False,https://www.idealista.com/inmueble/108795351/,"CLICKHAUS MORATALAZ - AGENCIA INMOBILIARIA EN MADRID ZONA: CAMINO DE LOS VINATEROS - AV. MORATALAZ - FUENTE CARRANTONA UBICADOS EN C/ CAMINO DE LOS VINATEROS 119 CLICKHAUS VENDE: ÁTICO a Reformar en Avenida de Moratalaz Excelente ubicación, producto espectacular con VISTAS a todo Madrid EL ASCENSOR sube hasta el 7º PISO, hay un TRAMO DE ESCALERAS para llegar al octavo. ******* ¡IMPORTANTE! ******* SÓLO COMPRA AL CONTADO ******* DEBIDO A LA NECESIDAD DE REALIZAR UNA ESCRITURA DE DESAFECTACIÓN, EL COMPRADOR DEBERÁ ABONAR AL CONTADO O EFECTUAR UNA OPERACIÓN EN FORMA DE PERMUTA A FIN DE CONTAR CON LA LIQUIDEZ NECESARIA. Inmueble situado en una de las mejores zonas de Moratalaz. Se trata de un ático. El inmueble consta de 60 metros cuadrados que se distribuyen de la siguiente manera: - Cocina amplia. - Amplio salón. - Dormitorio principal, con ventana a la terraza. - Dormitorio secundario, con ventana la terraza. - Baño con ducha. Autobuses 30, 32, 71, n8 a escasos metros de la vivienda, y a 4 minutos de metro artilleros (l9), cerca de supermercado Día, Alcampo, farmacias, comercios, bares y restauración, y fácil acceso a salidas de m30, m40 y a3. ¡No dude en contactarnos para poder visitar la vivienda! Datos de interés: Moratalaz es uno de los mejores distritos, de los 21 que conforman la ciudad de Madrid. Está situado hacia el sudeste de la capital y dividido administrativamente en los barrios de vinateros, horcajo, marroquina, media legua, fontarrón y pavones. Con el parque del retiro, al oeste, separados por la M-30. Moratalaz es un barrio que brilla, por la tranquilidad, la buena comunicación con el centro, y la multitud de zonas verdes (parque z, la cuña verde de O’donnell, Jardín de dionisio ridruejo). Agencia inmobiliaria de Madrid - zona camino de los vinateros - C/Camino de los vinateros 119. Valoraciones gratuitas - Permutas - Tramitamos herencias - certificados energéticos.",True,renew,False,True,4150.0,True,False,True,False,[],False,False,249000.0,€,,,,,,flat,"Marroquina, Madrid",Ático en avenida de Moratalaz,penthouse,,
108890634,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/f0/5c/1361425145.webp,IZ-04157,32,4,790000.0,flat,sale,81.0,True,3,1,calle de Fernández de la Hoz,Madrid,Madrid,Chamberí,es,Almagro,40.4373457,-3.6939934,False,https://www.idealista.com/inmueble/108890634/,"¡Descubre tu nuevo hogar en el corazón de Chamberí! Este espectacular piso de 81 m² ofrece un ambiente luminoso y acogedor, ideal para disfrutar de la vida en una de las zonas más prestigiosas de Madrid. Con 3 dormitorios, cada uno con armarios empotrados, tendrás el espacio perfecto para relajarte y organizar tus pertenencias. La cocina, completamente equipada con lavadora, lavavajillas, horno y microondas.  El baño ha sido reformado con un estilo moderno y funcional, asegurando comodidad en tu día a día. Además, cuenta con dos encantadores balcones que inundan el espacio de luz natural y ofrecen vistas agradables del barrio.  Ubicado en la cuarta planta de un edificio con ascensor, este hogar combina comodidad y estilo. La excelente comunicación y la cercanía a todos los servicios esenciales hacen que vivir aquí sea un verdadero placer. No dejes pasar la oportunidad de adquirir un piso lleno de luz, estilo y comodidad en una ubicación inmejorable. ¡Ven a verlo y enamórate! Comunicada con las líneas de metro 1,5, 7 y 10 y con varias líneas de autobuses.",True,good,False,True,9753.0,True,True,False,False,[],False,False,790000.0,€,,,,,,flat,"Almagro, Madrid",Piso en calle de Fernández de la Hoz,,,
109132296,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/38/dd/1365292849.webp,syz-159,19,2,430000.0,flat,sale,143.0,True,3,2,CL CALIZA,Madrid,Madrid,Vicálvaro,es,Valdebernardo - Valderrivas,40.3966422,-3.6041742,False,https://www.idealista.com/inmueble/109132296/,"�Piso de renta libre en urbanización privada� INMOACIERTA vende este inmueble en exclusiva �SOBRE EL INMUEBLE� ✔ 143M2 construidos totales, vivienda 103M2 construidos, de los cuales son útiles 78, plaza de garaje de 28M2 y trastero de 7,4M2 ✔ 3 habitaciones  ✔ 2 baños completos  ✔ Amplio salón exterior ✔ La vivienda cuenta con unas vistas magníficas ✔ Cocina con tendedero ✔ Calefacción individual de gas natural ✔ De las mejores urbanizaciones de la zona ✔ Piscinas pádel y pista de tenis ✔ Comunidad: 132€, IBI: 473€ ✔ ITE favorable, próxima en 2035 ✔ Orientación: noroeste y sureste �SOBRE LA ZONA� ✔ Una de las mejores zonas de Vicálvaro ✔ Muy bien comunicado y cerca de todos los servicios, como supermercados (Día, Casa Elías... ), cafeterías, colegios, farmacias, Faunia etc.. . Contacta con nosotras si necesitas vender o alquilar un inmueble �INMOACIERTA, la agencia familiar que piensa en las personas�.",True,renew,False,True,3007.0,True,False,False,False,[],False,False,430000.0,€,,,,True,True,flat,"Valdebernardo - Valderrivas, Madrid",Piso en CL Caliza,,,
106947073,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/a6/5b/1298442039.webp,5578.,44,1,730000.0,flat,sale,141.0,True,4,3,calle Joaquín Turina,Madrid,Majadahonda,Golf - El Carralero,es,,40.448655,-3.8654369,False,https://www.idealista.com/inmueble/106947073/,"Majadahonda, Golf. Piso en primera planta con ascensor (altura de una segunda planta), 141m2. 4 dormitorios, 3 baños. La vivienda consta de 4 dormitorios (11m2, 9m2, 9m2, 8m2), dormitorio principal en suite con terraza de 4m2, 3 baños completos (uno de ellos con plato de ducha), salón-comedor con acceso a terraza exterior de 5m2), cocina independiente amueblada con office de 10m2 (desde la cocina se accede a un tendedero cubierto de 2,40m2).  Calefacción individual de gas natural, armarios empotrados en todos los dormitorios, además armario adicional en el pasillo distribuidor, suelos de parquet recién acuchillados, puertas de madera maciza, puerta de entrada principal de seguridad, ventanas con aislamiento climalit. Orientación este y suroeste.  2 amplísimas plazas de garaje interiores y cubiertas incluidas en el precio. Medida de cada plaza 17m2. Trastero 4m2, alto 2,90m2. Gastos de comunidad 170€, IBI 800€.  Urbanización de 186 vecinos, 4 vecinos por planta, seguridad 24hs, conserje, piscina, pista de fútbol y baloncesto, 2 pistas de pádel, zonas ajardinadas muy amplias, zona residencial y comercial con todos los servicios, clubes, Hospital Puerta de Hierro, escuelas, restaurantes, etc.  Muy buena comunicación, autobuses en la puerta, acceso directo a M-50.",True,good,False,True,5177.0,True,False,False,False,[],False,False,730000.0,€,,,,True,True,flat,"Golf - El Carralero, Majadahonda",Piso en calle Joaquín Turina,,,
108768262,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/43/59/1355012436.webp,VAL2025DES,29,,510000.0,chalet,sale,433.0,,5,2,"avenida Serranía de Cuenca, 38",Madrid,Valdemorillo,Cerro Alarcón,es,,40.4580089,-4.0919983,True,https://www.idealista.com/inmueble/108768262/,"HOGARES VALDEMORILLO - Agencia inmobiliaria de VALDEMORILLO vende: En exclusiva esta propiedad para que compre con seguridad y tranquilidad. Agencia Inmobiliaria inscrita en el RAIN de la Comunidad de Madrid. Nº 000621/2021. Chalet Independiente en Venta - Cerro de Alarcón I Descubre este impresionante chalet independiente que ofrece unas vistas espectaculares a la Sierra, ubicado en la exclusiva urbanización de Cerro de Alarcón I. Con una superficie construida de 309 m² y 230 m² útiles, esta propiedad se distribuye en varias entreplantas, brindando un ambiente acogedor y funcional. Al entrar, te recibe un amplio hall que da paso a un salón comedor de aproximadamente 50 m², donde la chimenea y los ventanales inundan el espacio de luz natural. Desde aquí, accedes a una terraza que ofrece vistas inigualables, ideal para disfrutar de momentos al aire libre. La cocina, con muebles de madera estilo castellano, tiene la posibilidad de abrirse al salón, creando un espacio más integrado y social. La casa cuenta con 5 dormitorios equipados con armarios empotrados y 2 baños completos con bañera, perfectos para el confort familiar. Además, la buhardilla diáfana de más de 40 m², con techos altos y grandes ventanas, ofrece múltiples posibilidades: desde un estudio hasta una sala de juegos. La parcela es de 995 m², esquinera y plana, sin escaleras, ideal para disfrutar del exterior. La urbanización cuenta con zona verde comunitaria, grandes árboles, todo ello bajo vigilancia 24 horas para tu tranquilidad. Situada en un entorno natural y sereno, esta casa está a pocos minutos caminando de un supermercado y un restaurante, y a menos de 40 minutos del centro de Madrid. Además, cuenta con excelentes conexiones hacia localidades cercanas como El Escorial y Villanueva de la Cañada. ¡No pierdas la oportunidad de vivir en este paraíso! AVISO: ¡La foto de la piscina y del garaje, no corresponden con el estado actual de la vivienda. La piscina esta vacía y el garaje con muebles! . ¡Beneficiase de nuestro método de trabajo! Puede visitarnos en nuestra oficina en Calle La paz 61 de Valdemorillo y le informaremos de todas las viviendas de las que disponemos.",False,good,False,,1178.0,True,False,False,False,[],False,False,510000.0,€,,,,True,True,chalet,"Cerro Alarcón, Valdemorillo","Casa independiente en avenida Serranía de Cuenca, 38",independantHouse,,
