propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
109059446,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/40/6f/1363172846.webp,,18,bj,179000.0,flat,sale,37.0,True,1,1,calle de Quevedo s/n,Madrid,Alcobendas,Alcobendas Centro,es,,40.5425073,-3.6408004,True,https://www.idealista.com/inmueble/109059446/,"Inmobiliaria en Centro Alcobendas - Tecnocasa Estudio Inmobiliario Alcobendas Slu - -VENDE- Estupenda y exclusiva vivienda situada en planta Baja en inmejorable ubicación a 3 minutos del metro y 10 minutos de la renfe. Vivienda que se entrega en buen estado de conservación para entrar a vivir. La vivienda cuenta con salón independiente y cocina semi equipada con, Caldera, horno, campana extractora y vitrocerámica, dormitorio con Armario empotrado, dispone baño con plato de ducha. Paredes de gotelé y ventanas de climalit oscilobatientes de pvc.   Suelos de Tarima. Puerta Principal Blindada de Seguridad Comunidad 50€ Agua incluida OFRECEMOS ESTUDIOS FINANCIERO CON HIPOTECAS AL 100% CON NUESTRO DEPARTAMENTO FINANCIERO KIRON.",False,good,False,True,4838.0,False,False,False,False,[],False,False,179000.0,€,flat,"Alcobendas Centro, Alcobendas",Piso en calle de Quevedo s/n,,,,,,,
108940869,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/35/d8/1359553052.webp,FUE1712,18,5,259900.0,flat,sale,85.0,True,2,1,calle de Manresa,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4928848,-3.6940288,False,https://www.idealista.com/inmueble/108940869/,"Globalpiso Fuencarral presenta en exclusiva un estupendo piso exterior y muy luminoso de 85 m² en una 5ª planta sin ascensor. La vivienda ha sido reformada y se distribuye en 2 amplios dormitorios (originalmente eran 3), un salón independiente, cocina con tendedero, baño completo con plato de ducha y un gran trastero. Gracias a su orientación, podrás disfrutar de mucha luz natural y vistas increíbles desde su altura. Entre sus características destacan: calefacción individual de gas natural, suelos de parquet, paredes lisas, dos armarios empotrados (en el pasillo y en el dormitorio principal) y puerta de seguridad. Su ubicación es inmejorable, con excelente comunicación: línea 10 de metro (Fuencarral), varias líneas de autobús (66, 124, 137, N24), cercanías Ramón y Cajal y acceso directo a las principales carreteras (M-30, M-40, M-607, M-11, A-1). Además, está rodeado de todos los servicios que puedas necesitar: colegios, bancos, farmacias, centro de salud, instalaciones deportivas, institutos, zonas verdes y parques. También está muy cerca de los hospitales Ramón y Cajal y La Paz, así como del Centro Comercial La Vaguada. No pierdas la oportunidad de vivir en una zona privilegiada, con la comodidad de estar cerca del centro de Madrid, en un entorno tranquilo y bien comunicado.  Actualmente, la vivienda está alquilada.",False,good,False,False,3058.0,False,True,False,False,[],False,False,259900.0,€,flat,"Tres Olivos - Valverde, Madrid",Piso en calle de Manresa,,,,,,,
108453798,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/a0/ae/1345592700.webp,CH001,63,,1825000.0,chalet,sale,261.0,,7,3,calle de Gabriel y Galán,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4505611,-3.6668794,False,https://www.idealista.com/inmueble/108453798/,"EA Housing les ofrece la oportunidad de vivir en una de las zonas más exclusivas y residenciales de Madrid, Ciudad Jardín en el distrito de Chamartín. Chalet pareado con piscina y garaje, próximo a Alfonso XIII. Vivienda con cerca de 350m2 (incluidas 3 terrazas), sobre parcela de 206m2. En su interior, la casa dispone de 7 habitaciones, ideales tanto para una gran familia como para quienes buscan múltiples espacios de trabajo o recreación en casa. Cuenta con 3 baños completos y un aseo, uno de ellos en suite, aportando funcionalidad y comodidad para el día a día. La cocina independiente tiene acceso directo a una amplia terraza, perfecta para disfrutar de reuniones familiares, comidas al aire libre o simplemente relajarse. Desde allí, accedemos a un fantástico solárium por una elegante escalera japonesa, un espacio único para desconectar, tomar el sol o diseñar un rincón chill out privado. En el exterior, la propiedad cuenta con jardín privado, ideal para crear un oasis en pleno Madrid, además de garaje cubierto. Como gran diferencial, dispone de una piscina cubierta privada, que permite disfrutarla durante todo el año independientemente de la temporada. La propiedad presenta una oportunidad única para personalizar cada detalle y convertirla en el hogar soñado, en una ubicación privilegiada. Magnífica ubicación, rodeado de servicios, zonas verdes, colegios, centros de salud, supermercados y con excelentes conexiones: Metro Alfonso XIII (Línea 4) a pocos minutos caminando. Varias líneas de autobús y rápido acceso a la A-1, M-30 y resto de vías principales de Madrid. Próximo al Parque de Berlín, restaurantes, hospitales, cafeterías y comercios. Cerca de los mejores colegios de la capital. Una propiedad exclusiva, con espacios exteriores, piscina, garaje y múltiples posibilidades, en uno de los entornos más demandados de la capital. ¡Contáctanos y agenda tu visita hoy mismo!",False,renew,False,,6992.0,True,False,False,False,[],False,False,1825000.0,€,chalet,"Ciudad Jardín, Madrid",Casa independiente en calle de Gabriel y Galán,,,,True,True,independantHouse,
108438936,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/46/ce/1366704056.webp,,37,ss,550000.0,flat,sale,84.0,False,2,2,calle del Doctor Esquerdo,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4225066,-3.6704065,False,https://www.idealista.com/inmueble/108438936/,"Propiedad en Goya, en la calle Doctor Esquero, en finca de los años 50 con portero y ascensor. Bien comunicado, junto la calle Goya, al lado de la estación de metro de O’Donnell y Manuel Becerra y junto línea de autobús. Rodeado de restaurantes y comercios, Wizink, hospital Gregorio Marañón, y salida sencilla de Madrid hacia el aeropuerto a través de O’Donnell. Destaca la luminosidad gracias a sus amplios patios de uso privativo. Muy tranquilo, aislado del bullicio de la calle. Se accede a la propiedad a través de un recibidor que da paso a la zona social, salón comedor con cocina integrada, completamente equipada. Armario gabanero amplio. La zona de noche se compone de 2 dormitorios, uno de ellos en suite con vestidor/ walk-in closet. Uno de los patios tiene deck de madera y mobiliario de exterior para disfrutar de las mañanas al sol y el otro tiene una parte cubierta que se emplea como zona de lavandería.  Reformado y amueblado, con interiorismo incluido.",True,good,False,True,6548.0,True,False,False,False,[],False,False,550000.0,€,flat,"Goya, Madrid",Piso en calle del Doctor Esquerdo,,,,,,,
108541753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/95/03/1350923600.webp,,36,bj,250000.0,flat,sale,83.0,False,2,2,calle Valle de Cueto,Madrid,Villanueva del Pardillo,Los Llanos - Valle Pardo,es,,40.4953596,-3.9676178,False,https://www.idealista.com/inmueble/108541753/,"ULTIMAS 2 UNIDADES DISPONIBLES! LOFT B EN 250.000€ con 84m2 ( 2 HABITACIONES ) y LOFT I EN 262.800€ con 222m2 ( 1 HABITACION). OPORTUNIDAD: CON ITP DEL 6% Exclusivos despachos profesionales/Loft reformados en el 2025, están listos para estrenar.  Ubicados en una excelente zona, cercanos a comercios, restaurantes, bancos, farmacias, colegios, supermercados y tiendas y con una excelente comunicación de transporte publico al centro de Madrid, en zona residencial de muy fácil aparcamiento. 2 habitaciones y 2 baños completos. Cuentan con una amplitud desde 84m2 a 180m2 en los que se encuentran cuartos de baño, cocinas y amplísimo almacén/trastero ( CON INFINIDAD DE POSIBILIDADES, SALA DE CINE, GIMNASIO, CUARTO DE JUEGOS, VARIOS TRASTEROS.. . ) Acabados interiores de máxima calidad y diseño y equipados con modernos sistemas de calefacción y aire acondicionado para garantizar tu confort durante todo el año (Aerotermia). No pierdas la oportunidad de vivir en un entorno único y pídenos información! Zona muy tranquila y residencial, OPORTUNIDAD! Consulta disponibilidad solo nos quedan 2!",False,good,False,False,3012.0,True,False,False,False,[],False,False,250000.0,€,flat,"Los Llanos - Valle Pardo, Villanueva del Pardillo",Piso en calle Valle de Cueto,,,,,,,
108789926,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/7a/29/1355184921.webp,COM1511,24,2,290000.0,flat,sale,83.0,True,3,1,calle San Robustiano,Madrid,Madrid,Latina,es,Aluche,40.3928113,-3.7449504,False,https://www.idealista.com/inmueble/108789926/,"GLOBALPISO CARABANCHEL VISTA ALEGRE vende en exclusiva estupendo piso en 2º planta de 83 m2 distribuidos en amplio salon con aire acondicionado y salida a terraza abierta exterior, 3 dormitorios amplios con posibilidad de 4, cocina amueblada y equipada, baño con plato de ducha, mampara y ventana. Suelos de parquet, ventanas de aluminio, calefaccion por gas natural individual y tendedero descubierto. Exterior e interior muy luminoso. Excelente zona con todos los servicios, metro carpetana (linea 6) a 2 minutos y metro carabanchel (linea 5) a 8 minutos, tambien la zona cuenta con autobuses EMT (17-N17) Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I. T. P. ) gastos financieros e intermediación inmobiliaria y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"".",False,good,False,False,3494.0,False,False,False,False,[],False,False,290000.0,€,flat,"Aluche, Madrid",Piso en calle San Robustiano,,,,,,,
107598161,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/c7/7e/1348974449.webp,749786BHS,18,12,239000.0,flat,sale,81.0,True,2,1,travesía de Felipe de Diego,Madrid,Madrid,Puente de Vallecas,es,Palomeras Bajas,40.3774661,-3.6593138,False,https://www.idealista.com/inmueble/107598161/,"PRECIO NEGOCIABLE. ¡OLVÍDATE DEL ALQUILER! FINANCIACIÓN HASTA EL 100% ¡SIN COMISIONES! - ¡SIN ENTRADA! - ¡SIN AVALES! Solo con tus ingresos y los gastos de escrituración. BEST HOUSE MSI te presenta este amplio y luminoso piso en una zona muy demandada, con todos los servicios necesarios, y con unas vistas espectaculares. La vivienda cuenta con 2 dormitorios, baño con plato de ducha, cocina independiente sin amueblar con una pequeña despensa y un gran salón comedor. Armarios empotrados. PLANTA 12 CON ASCENSOR. Infórmate sin compromiso. ¡Te acompañaremos a lo largo de todo el proceso! Profesionalidad y seguridad garantizadas como AGENTES COLEGIADOS DE LA PROPIEDAD INMOBILIARIA.",True,good,False,True,2951.0,True,False,False,False,[],False,False,239000.0,€,flat,"Palomeras Bajas, Madrid",Piso en travesía de Felipe de Diego,,,,,,,
109182197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/a0/cc/1366708994.webp,RT108-1,24,1,163000.0,flat,sale,69.0,True,2,2,calle del Lucero,Madrid,Ciempozuelos,San Benito - Soledad - Hispanidad,es,,40.1630961,-3.6223258,False,https://www.idealista.com/inmueble/109182197/,"Te presentamos este encantador piso ubicado en una de las zonas más tranquilas y demandadas de Ciempozuelos. Con una superficie construida de 69m² y 51m² útiles, esta vivienda se encuentra en buen estado y lista para entrar a vivir. Distribuido de manera funcional, cuenta con una habitación doble y una habitación sencilla, perfectas para adaptarse a tus necesidades: ya sea como dormitorio, despacho o zona de juegos. Además, dispone de dos baños completos, lo que aporta comodidad extra al día a día. Gracias a su orientación oeste y su distribución completamente exterior, disfrutarías de una vivienda luminosa, especialmente por las tardes, creando un ambiente cálido y acogedor. La ubicación es inmejorable: a pocos minutos de colegios, servicios y con fácil acceso a la estación de tren, lo que te permitirá conectar con Madrid y otras localidades de forma rápida y cómoda. Este piso es ideal tanto como residencia habitual como para inversores que busquen una buena rentabilidad en una zona con alta demanda.  Además, ofrecemos plaza de garaje opcional por solo 12.000 euros, una ventaja que suma comodidad y valor a esta fantástica vivienda. Un espacio que combina tranquilidad, funcionalidad y buena comunicación, perfecto para comenzar una nueva etapa y crear recuerdos inolvidables con los tuyos. - Discover Your New Home in San Benito, Ciempozuelos Welcome to this charming apartment located in one of the most peaceful and sought-after areas of Ciempozuelos. With a built area of 69m² and 51m² of usable space, this property is in good condition and ready for you to move in. The layout is both functional and versatile, featuring a double bedroom and a single bedroom â€” ideal for a home office, guest room, or children's space. It also offers two full bathrooms, providing extra convenience for everyday living. Thanks to its west-facing orientation and fully exterior layout, natural light fills the home in the afternoon, creating a warm and inviting atmosphere. The location is excellent: just minutes from schools, essential services, and with easy access to the train station, making commuting to Madrid or nearby towns quick and convenient. This apartment is perfect as a primary residence or a smart investment opportunity, thanks to its strategic location close to the town center while still offering the peace and quiet you need after a long day. âœ¨ Optional parking space available for only 12,000€ a great value add for comfort and practicality. A home that blends tranquility, functionality, and excellent connectivity â€” the perfect place to start a new chapter and create unforgettable memories.",True,good,False,True,2362.0,False,False,False,False,[],False,False,163000.0,€,flat,"San Benito - Soledad - Hispanidad, Ciempozuelos",Piso en calle del Lucero,,,,True,False,,12000.0
108282187,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/33/b1/1339442477.webp,Constitución,30,3,325000.0,flat,sale,119.0,True,4,2,plaza la Constitución,Madrid,Alcorcón,Valderas - Los Castillos,es,Valderas - Los Castillos,40.3548106,-3.8123575,False,https://www.idealista.com/inmueble/108282187/,"Alvania Consultores Inmobiliarios vende en exclusiva vivienda de CUATRO dormitorios en el Barrio de Valderas (Alcorcón) VIVIENDA ALQUILADA (NO SE PUEDEN REALIZAR VISITAS) RENTA ACTUAL: 950 €/MES  FIN DE CONTRATO: FEBRERO DE 2028 INQUILINOS SOLVENTES, RESIDIENDO EN EL INMUEBLE DESDE 2018 LAS FOTOS QUE SE MUESTRAN EN EL ANUNCIO SON DEL ESTADO ACTUAL El nuevo propietario se subrogará en los derechos y obligaciones del arrendador. Según el artículo 14 de la Ley 29/1994 Excelente distribución, con doble orientación y totalmente exterior  3ª Planta con Ascensor Servicio de Conserjería Amplia Terraza Acristalada Calefacción Central Agua Caliente Independiente por Gas Natural Cuarto Comunitario para Guardar Bicicletas La vivienda se distribuye de la siguiente manera: - Gran salón comedor, con acceso directo a la Terraza - Cuatro dormitorios (antes cinco), todos Exteriores - 2 Cuartos de baño. Uno de ellos con ducha y el otro con bañera. - Cocina Amueblada con muebles altos y bajos, y Equipada con vitrocerámica, horno y campana extractora - Office/Comedor Independiente con acceso desde la cocina (este espacio, originariamente, fue un dormitorio) Estupendo barrio residencial, con numerosas zonas verdes, supermercados, colegios y todos los servicios y comodidades. Fantásticamente comunicado: (Metro Joaquín Vilumbrales y Cercanías San José de Valderas, a menos de 10 minutos caminando), (Autobuses: 2, 511, 513, 514 520). Conexión sencilla y rápida con N5, M40 y M406. Los Gastos son: - IBI: 675 € al año - Gastos de Comunidad: 185 € al mes (Incluida Calefacción) - Derrama Reforma de Fachada: 27,25 € al mes, hasta Octubre de 2027 Para realizar cualquier consulta, no dude en contactar con nosotros. Nuestro horario de atención telefónica es de Lunes a Viernes de 10 a 14 y de 17 a 19:30 horas. También puede contactar con nosotros las 24 horas por el Chat de Idealista. *La información anterior no es contractual y se presenta sólo a título informativo.",True,good,False,True,2731.0,True,False,False,False,[],False,False,325000.0,€,flat,"Valderas - Los Castillos, Alcorcón",Piso en plaza la Constitución,,,,,,,
109160640,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/59/ec/1366069582.webp,,17,1,249000.0,flat,sale,63.0,True,3,1,calle del Lago Titicaca,Madrid,Madrid,Vicálvaro,es,Casco Histórico de Vicálvaro,40.4011235,-3.6100678,False,https://www.idealista.com/inmueble/109160640/,"¡Descubre tu nuevo hogar en este estupendo piso exterior, donde la luz natural inunda cada rincón! Con 63 m² construidos y 59 m² útiles, este acogedor espacio cuenta con 3 dormitorios perfectos para adaptarse a tus necesidades. La cocina amueblada es ideal para los amantes de la gastronomía, mientras que el salón comedor, equipado con aire acondicionado, se convierte en el lugar perfecto para relajarse y disfrutar de momentos inolvidables. La terraza, parcialmente acristalada y abierta, ofrece un refugio al aire libre donde podrás disfrutar del buen tiempo y desconectar del ajetreo diario. Este piso está listo para entrar a vivir, en un estado impecable y con calefacción a gas natural para los días más fríos. Además, el edificio cuenta con parking descubierto y una plaza asignada sin vecinos, lo que garantiza comodidad y tranquilidad. Ubicado en una zona muy tranquila, este inmueble es apto para personas con movilidad reducida y cuenta con ascensor que conecta directamente con el parking. No dejes pasar la oportunidad de visitar este maravilloso piso que combina confort y funcionalidad. ¡Tu nuevo hogar te espera!",False,good,False,True,3952.0,False,False,False,False,[],False,False,249000.0,€,flat,"Casco Histórico de Vicálvaro, Madrid",Piso en calle del Lago Titicaca,,,,,,,
107249891,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/89/2e/1307393502.webp,Villaviciosa,73,,770000.0,chalet,sale,245.0,,4,4,calle Francia,Madrid,Villaviciosa de Odón,Centro,es,,40.3626352,-3.9097614,False,https://www.idealista.com/inmueble/107249891/,"Alvania Consultores Inmobiliarios Vende en Exclusiva Chalet Independiente de 4 Dormitorios en Villaviciosa de Odón. Todas las estancias de la vivienda disponen de ventanas al exterior (en todas las plantas, incluidas las estancias del sótano). Superficie de Vivienda Aproximada: 245 m2 Superficie de Parcela Aproximada: 306 m2 La vivienda se distribuye como se indica a continuación: Planta Baja: - Recibidor Amplio con Armario Empotrado - Salón con mucha luz natural, con Doble Orientación, y Acceso Directo tanto al Porche como al Jardín.  - Cocina Amplia con Acceso tanto a la Vivienda como al Porche y al Jardín - 1 Dormitorio con Armario Empotrado - Aseo con Ventana - Jardín Perimetral con Porche, Ducha, Césped Natural, Setos y Arbolado Primera Planta: - Dormitorio Principal con un amplio Armario Empotrado y Baño Completo en Suite, con Ventana - 2 Dormitorios Dobles con Armarios Empotrados - Baño Completo con Ducha y Ventana Buhardilla: - Espacio Diáfano, Terminado en Buenas Calidades, dos ventanas Velux y Aire Acondicionado Sótano: - Garaje para 2 Coches, con Puertas Automáticas y Acceso Directo a la Vivienda - Bodega/Salón, con Tres Ventanas - Baño con Ducha - Cuarto de Lavado y Planchado, con Ventana Calidades: - El Estado de Conservación del Chalet es muy Bueno - La Calidad Constructiva es Muy Alta - Los Acabos y Terminaciones son de Buena Calidad Gastos: - IBI: 840 € al año. El precio publicado no incluye los impuestos ni los honorarios del comprador por la intermediación inmobiliaria, por el servicio de gestión documental, asesoramiento y formalización del proceso de compra. Para solicitar visitas o realizar cualquier consulta, no dude en contactar con nosotros. Nuestro horario de atención telefónica es de Lunes a Viernes de 10 a 14 y de 17 a 19:30 horas. También puede contactar con nosotros las 24 horas por el Chat de Idealista. *La información anterior no es contractual y se presenta sólo a título informativo.",True,good,False,,3143.0,True,False,False,False,[],False,False,770000.0,€,chalet,"Centro, Villaviciosa de Odón",Casa independiente en calle Francia,,,,True,True,independantHouse,
108923341,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/2c/63/1359067591.webp,del,23,2,730000.0,flat,sale,119.0,True,3,2,paseo de las Delicias,Madrid,Madrid,Arganzuela,es,Delicias,40.3986917,-3.6928186,False,https://www.idealista.com/inmueble/108923341/,"**Piso en Venta en el Corazón de la Ciudad - Oportunidad Única** Descubre este amplísimo piso exterior ubicado en una de las zonas más emblemáticas de la ciudad.  Este inmueble destaca por su excelente conservación y un portal bonito con portero físico que te brindará seguridad y comodidad. Con 119 m² construidos, la vivienda cuenta con tres dormitorios, uno de ellos en suite, y dos cuartos de baño completos, perfectos para disfrutar de la privacidad y el confort que mereces. La restauración completa ha sido realizada con acabados y materiales de primera calidad, mejorando también la calificación energética del inmueble.  La distribución actualizada se adapta a las nuevas formas de vivir, con suelos de tarima en madera que aportan calidez y rodapiés de gran porte que añaden un toque de elegancia.  Las puertas de paso y los frentes de armarios están a juego, creando una armonía visual en cada rincón. Los armarios empotrados están vestidos de arriba abajo con cajoneras, ofreciendo un amplio espacio de almacenamiento.  La carpintería exterior de aluminio lacada en blanco y el doble acristalamiento con climalit aseguran un excelente aislamiento térmico y acústico. Además, las ventanas oscilobatientes y motorizadas facilitan la ventilación y el acceso a la luz natural. La calefacción por radiadores de calefacción central y el aire acondicionado instalado en toda la casa garantizan un ambiente agradable durante todo el año. La cocina está equipada con muebles altos y bajos, además de electrodomésticos de primeras marcas. Este piso también cuenta con una terraza y un balcón donde podrás disfrutar del aire libre. Situado en una segunda planta con ascensor y con acceso adaptado para personas con movilidad reducida, es una opción ideal para todos.  No pierdas la oportunidad de vivir en un hogar que combina estilo, confort y funcionalidad. ¡Ven a visitarlo y enamórate! Estamos ultimando las fotografías finales del inmueble, siendo las mostradas de otros proyectos similares.",False,good,False,True,6134.0,True,False,False,False,[],False,False,730000.0,€,flat,"Delicias, Madrid",Piso en paseo de las Delicias,,,,,,,
109165149,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/3e/73/1366186396.webp,,28,6,560000.0,flat,sale,144.0,True,3,2,calle Campanas,Madrid,Madrid,Carabanchel,es,Pau de Carabanchel,40.371542,-3.7683252,False,https://www.idealista.com/inmueble/109165149/,"Piso luminoso con 3 dormitorios, garaje, trastero y piscina comunitaria en zona residencial del PAU de Carabanchel. Se vende estupenda vivienda ubicada en una sexta planta con ascensor, situada en una zona residencial tranquila, con todos los servicios al alcance y bien conectada con el centro de Madrid. La vivienda se encuentra en muy buen estado de conservación, con estancias amplias, buena distribución y una orientación que le proporciona mucha luz natural durante todo el día. La propiedad dispone de tres dormitorios, dos cuartos de baño completos, un salón-comedor amplio y una cocina independiente con acceso a un balcón exterior, ideal para disfrutar del aire libre. Cuenta además con ventanas de doble acristalamiento CLIMALIT y calefacción de gas natural individual (caldera recién instalada), lo que garantiza el confort tanto en verano como en invierno. El inmueble forma parte de una comunidad privada con dos piscinas y pista multideportiva, zonas perfectas para disfrutar del tiempo libre sin salir de casa. Se incluye también en el precio una amplia plaza de garaje y un trastero, con acceso directo a la puerta de entrada y salida, que conecta directamente con la vivienda, añadiendo funcionalidad y espacio de almacenaje adicional. La zona está perfectamente conectada con supermercados (Mercadona, Lidl y ALDI), colegios, centros deportivos, parques, etc. Todos estos servicios hacen que esta vivienda se convierta en una opción ideal tanto para familias como para quienes buscan una vivienda amplia, bien ubicada y con todas las comodidades. En cuanto a las comunicaciones y el transporte público, nos encontramos a escasos minutos de la M-40, M-45, A-5. Bien comunicado con autobuses urbanos de la EMT, tales como, 138, 155, 483, 486, 487, y de Cercanías Renfe 'ALUCHE' y metro 'ALUCHE (L-5-) Y 'LA PESETA (L-11)' ¡No dejes pasar esta oportunidad y ven a conocer tu próximo hogar!",False,good,False,True,3889.0,False,False,False,False,[],False,False,560000.0,€,flat,"Pau de Carabanchel, Madrid",Piso en calle Campanas,,,,True,True,,
109191037,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/99/14/1366969492.webp,,10,3,269000.0,flat,sale,48.0,True,2,1,calle del Plátano,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4699193,-3.6992455,False,https://www.idealista.com/inmueble/109191037/,"¡Descubre tu nuevo hogar en el corazón de Valdeacederas! . Royal Home le ofrece esta EXCLUSIVA vivienda en una tercera planta con amplia TERRAZA y en un buen estado de conservación. Con 48 m² construidos, cuenta con un salón que se abre a una encantadora terraza vistas despejadas y una orientación privilegiada y tranquila. El piso dispone de dos amplias habitaciones, perfectas para el descanso. La cocina está completamente equipada y cuenta con una terraza tendedero muy aprovechable. El baño cuenta con un práctico plato de ducha. La calefacción individual de gas natural esta cambiada hace tan solo 2 años. Ventanas de toda la casa de PVC climalit, perfectas para lograr un buen aislamiento térmico y acústico. Los suelos de parqué aportan un toque elegante y señorial. Ubicada en una de las zonas más demandadas de Madrid, ideal para aquellos que valoran el confort en un entorno urbano vibrante. Esta área es perfecta para profesionales, familias y amantes de la cultura que buscan una ubicación privilegiada con acceso a todo lo que Madrid tiene para ofrecer. La infraestructura en esta zona es excepcional, con fácil acceso a una red de transporte público eficiente que incluye autobuses y el metro, lo que garantiza una conexión rápida con el centro de la ciudad en tan solo 15 minutos. La proximidad a la estación de tren de Chamartín, a solo 10 minutos en coche, facilita los viajes nacionales e internacionales. Para el ocio, el área ofrece una variedad de actividades que incluyen tiendas, restaurantes y cafés encantadores. El Parque de la Dehesa de la Villa, a menos de 10 minutos, es un refugio verde perfecto para paseos tranquilos o actividades al aire libre. Además, el famoso estadio Santiago Bernabéu está a solo 15 minutos, ideal para los aficionados al fútbol. Con MÁS DE 20 AÑOS DE EXPERIENCIA en el sector inmobiliario, te ofrecemos asesoramiento personalizado para que esta vivienda se convierta en tu nuevo hogar. ¡No pierdas esta oportunidad y contáctanos para más información!",False,good,False,False,5604.0,False,False,False,False,[],False,False,269000.0,€,flat,"Valdeacederas, Madrid",Piso en calle del Plátano,,,,,,,
108709218,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/3e/80/1352796453.webp,FÉLIX RODRÍGUEZ,22,bj,110000.0,flat,sale,43.0,True,1,1,calle Félix Rodríguez de la Fuente,Madrid,Algete,,es,,40.5950516,-3.4951486,False,https://www.idealista.com/inmueble/108709218/,"Aura Hogar vende en exclusiva LOCAL habilitado como vivienda sin cambio de uso, en la urbanización Montesoro de Algete. Muy luminoso con orientación sur y este, consta de habitación con armario forrado y vestido, salón comedor con cocina amueblada y cuarto de baño con plato de ducha. Ventanas de climalit oscilobatientes y calefacción por bomba de calor y aire acondicionado. Ideal como inversión, alta rentabilidad. SIN COMISIONES en el precio de venta. No deje pasar esta oportunidad, solicite más información sin compromiso.",True,good,False,False,2558.0,True,False,False,False,[],False,False,110000.0,€,flat,Algete,Piso en calle Félix Rodríguez de la Fuente,,,,,,,
109063901,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/12/20/1363309900.webp,4153.,16,2,345000.0,flat,sale,68.0,True,1,1,CL REAL,Madrid,Las Rozas de Madrid,Rozas Centro,es,Alto de la Jabonería,40.4898411,-3.8703347,False,https://www.idealista.com/inmueble/109063901/,"EN VENTA.  SIN COMISION DE AGENCIA –  Las Rozas – centro, piso 68m2 en segunda planta con ascensor.  Al acceder a la vivienda encontramos una amplia entrada – distribuidor que da acceso al salón comedor con salida a terraza acristalada.  La cocina es independiente, dispone de nevera, lavadora, lavavajillas, horno microondas, horno eléctrico, vitrocerámica, campana extractora y tiene acceso a tendedero cubierto (donde se encuentra la lavadora).  Amplio dormitorio con gran armario empotrado de pared a pared, baño completo con bañera y ventana exterior.  Calefacción central de gas natural con contadores individuales, orientación este, suelos de gres, ventanas climalit.  Gastos de comunidad: 76€ mensuales.  IBI: 310€ anuales.  Tasa de recogida de basuras: 58€ anuales.  Trastero de 14m2.  Urbanización con piscina de adultos y de niños.  Zona residencial y céntrica con todos los servicios donde encontramos supermercados, tiendas, farmacia, centro de salud, cafeterías. Próximo al ayuntamiento, junto a la calle Real.  Estación de renfe Las Rozas a 8 minutos andando. Autobuses hacia Madrid, salida directa a la carretera A6 y carretera del Escorial con salida a la M-50.",True,good,False,True,5074.0,False,False,False,False,[],False,False,345000.0,€,flat,"Alto de la Jabonería, Las Rozas de Madrid",Piso en CL Real,,,,,,,
