propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108998389,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/cd/1d/1361265535.webp,108998389,19,113000.0,duplex,sale,81.0,3,1,Antiguo Camino del Cerro de la Mica,Madrid,Madrid,Latina,es,40.3982522,-3.7413053,False,https://www.idealista.com/inmueble/108998389/,"INMUEBLE OKUPADO, NO SE PUEDE VISITAR. PROPIO PARA INVERSORES O VECINOS QUE CONOZCAN EL INMUEBLE. PROPIO, PEQUEÑO Y GRAN INVERSOR. Madrid es un municipio y una ciudad de España. La localidad, con categoría histórica de villa, es la capital del Estado y de la Comunidad de Madrid. En su término municipal, el más poblado de España, su población es de 3 416 771 habitantes (INE 2024), constituyéndose como la segunda ciudad más poblada de la Unión Europea, así como su área metropolitana, con 6 779 888 habitantes empadronados.",False,renew,False,,1395.0,False,False,False,False,[],False,False,113000.0,€,,,flat,duplex,"Los Cármenes, Madrid",Dúplex en Antiguo Camino del Cerro de la Mica,1,True,True,Los Cármenes,,,
108756227,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/be/52/1145373965.webp,,72,399000.0,flat,sale,70.0,4,1,"francisco de ricci, 15",Madrid,Madrid,Chamberí,es,40.4310468,-3.713089,True,https://www.idealista.com/inmueble/108756227/,"DISPONIBLE DESDE 3 de AGOSTO Madrid Urban Properties comercializa este Piso, ubicado en un edificio histórico restaurado, conservando el encanto de la propiedad. Edificio histórico, renovado. La casa se actualizó, pintura, paredes, baño, muebles, decoración. Esta propiedad se caracteriza por su amplitud y luminosidad con grandes ventanales en el salón a patio de manzana y con ventanas altas en dos dormitorios en el centro de Madrid ( calle Francisco de Ricci 15, Argüelles, Moncloa), completamente amueblado. Renovado hace tres años, instalación de radiadores nueva, caldera hace 6 años, se acaba de pintar. Tiene 4 habitaciones ( 3 de ellas grandes - dos de ellas con cama doble -y la cuarta de dimensiones normales), salón decorado con muebles de diseño, cocina con barra americana, y un baño con bañera.  Comunicaciones inmejorables, Metro Argüelles y autobuses.   Madrid centro, Argüelles, Moncloa, Ciudad Univeristaria Cuenta con calefacción, ascensor y portero físico. El propietario pagará la comunidad y el seguro de la casa.  Descripción del barrio Ubicado en Argüelles-Moncloa, disfrutaras de un barrio estudiantil maravilloso y próspero cerca del centro de la ciudad. Este es el barrio perfecto para absorber el estilo de vida. Madrid Urban Properties S. L. se compromete a verificar la titularidad de la propiedad anunciada para asegurar que el anunciante es el propietario registrado.  La empresa no asume responsabilidad por la veracidad o exactitud de la información proporcionada por el propietario, limitando su responsabilidad a la comprobación de la titularidad registrada de la propiedad. Cualquier discrepancia o inexactitud en la información proporcionada se eximirá a Madrid Urban Properties S. L. de cualquier consecuencia legal derivada de dicha información.",True,good,False,,5700.0,True,False,False,False,[],False,False,399000.0,€,,,flat,,"Gaztambide, Madrid","Piso en francisco de ricci, 15",1,False,True,Gaztambide,450000.0,51000.0,11.0
107852995,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/50/54/1326268095.webp,,46,260000.0,flat,sale,55.0,1,1," Alcala, 2",Madrid,Torrejón de Ardoz,Noreste,es,40.4576452,-3.4745927,True,https://www.idealista.com/obra-nueva/107852995/,"ULTIMAS UNIDADES. SP SERVICIOS INMOBILIARIOS pone a la venta esta promoción inmobiliaria de OBRA NUEVA y ENTREGA INMEDIATA de RENTA LIBRE, fecha prevista último cuatrimestre del 2025. La promoción se encuentra en la fase de finalización de obra.  Ubicada en la calle Álcala, la permite estar rodeada de múltiples comercios y servicios, tales como la estación de tren de Torrejón de Ardoz, Comisaría de policía local, Ayuntamiento, etc. Las unidades que quedan disponibles son de dos tipologías. Viviendas de uno y dos dormitorios. Todas ellas con TRASTERO, PLAZA DE GARAJE, ZONAS COMUNES Y PISCINA. La promoción se caracteriza por utilizar materiales de una elevada calidad en los materiales y con una alta eficiencia energética. En la carpintería exterior encontraremos Aluminio en color o p V C Abatible con rotura de puente térmico. Doble acristalamiento con vidrio de baja emisividad con Cámara de Aire. Las persianas serán de aluminio que aislamiento térmico, excepto en baños. En la carpintería interior encontraremos puertas interiores con hojas lacadas en color blanco y manivelas de diseño actual. Los armarios empotrados serán modulares con puertas de color blanco. Y contarán con balda para maletero y barra para colgar. La puerta de entrada a la vivienda será blindada bicolor según carpintería interior y exterior, con cerradura de 3 puntos y bisagras antipalanca y mirilla gran angular. La calefacción y el agua caliente sanitaria serán mediante sistema de aerotermia, con suelo radiante y refrescante. No dejes pasar esta oportunidad de adquirir una vivienda de obra nueva con entrega inmediata.  Llámanos y te informaremos.",False,,True,False,4727.0,False,False,False,False,[],False,False,260000.0,€,True,True,flat,,"Noreste, Torrejón de Ardoz","Piso en Alcala, 2",bj,True,True,,,,
109210528,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/a8/48/1367563982.webp,,11,164500.0,flat,sale,77.0,3,2,ronda del Sur,Madrid,Madrid,Puente de Vallecas,es,40.3774018,-3.6696859,False,https://www.idealista.com/inmueble/109210528/,"""***inmueble el venta desde el día 26/08/2025 al 09/09/2025*. ** venta en período de pujas al alza. Se venderá a la puja más alta. *** GARSIERRA. Vivienda situada en MADRID de 75,85 m². Distribuida en 3 habitaciones y 2 baños. Ubicada en una zona residencial próxima a la calle Cazorla, vía principal del entorno. Cerca de superficies comerciales, centros médicos y centros académicos.",False,good,False,,2136.0,False,False,False,False,[],False,False,164500.0,€,,,flat,,"Entrevías, Madrid",Piso en ronda del Sur,1,True,False,Entrevías,,,
107852953,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/50/54/1326268095.webp,,46,325000.0,duplex,sale,78.0,2,2," Alcala, 2",Madrid,Torrejón de Ardoz,Noreste,es,40.4576452,-3.4745927,True,https://www.idealista.com/obra-nueva/107852953/,"ULTIMAS UNIDADES. SP SERVICIOS INMOBILIARIOS pone a la venta esta promoción inmobiliaria de OBRA NUEVA y ENTREGA INMEDIATA de RENTA LIBRE, fecha prevista último cuatrimestre del 2025. La promoción se encuentra en la fase de finalización de obra.  Ubicada en la calle Álcala, la permite estar rodeada de múltiples comercios y servicios, tales como la estación de tren de Torrejón de Ardoz, Comisaría de policía local, Ayuntamiento, etc. Las unidades que quedan disponibles son de dos tipologías. Viviendas de uno y dos dormitorios. Todas ellas con TRASTERO, PLAZA DE GARAJE, ZONAS COMUNES Y PISCINA. La promoción se caracteriza por utilizar materiales de una elevada calidad en los materiales y con una alta eficiencia energética. En la carpintería exterior encontraremos Aluminio en color o p V C Abatible con rotura de puente térmico. Doble acristalamiento con vidrio de baja emisividad con Cámara de Aire. Las persianas serán de aluminio que aislamiento térmico, excepto en baños. En la carpintería interior encontraremos puertas interiores con hojas lacadas en color blanco y manivelas de diseño actual. Los armarios empotrados serán modulares con puertas de color blanco. Y contarán con balda para maletero y barra para colgar. La puerta de entrada a la vivienda será blindada bicolor según carpintería interior y exterior, con cerradura de 3 puntos y bisagras antipalanca y mirilla gran angular. La calefacción y el agua caliente sanitaria serán mediante sistema de aerotermia, con suelo radiante y refrescante. No dejes pasar esta oportunidad de adquirir una vivienda de obra nueva con entrega inmediata.  Llámanos y te informaremos.",False,newdevelopment,True,False,4167.0,False,False,False,False,[],False,False,325000.0,€,True,True,flat,duplex,"Noreste, Torrejón de Ardoz","Dúplex en Alcala, 2",2,True,True,,,,
109052041,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/f6/d7/1362819438.webp,W-04683Y,13,1190000.0,chalet,sale,303.0,4,3,Pino Alto - Navarredonda,Madrid,Valdemorillo,Pino Alto - Navarredonda,es,40.4887481,-4.0222338,False,https://www.idealista.com/inmueble/109052041/,"Impresionante chalet moderno en Jarabeltran Engel&Volkers tiene el placer de poder comercializar este maravilloso chalet, moderno, estiloso, actual, con calificación energética A, tanto para consumo de energía, como en emisiones de CO2, listo para poder entrar A PARTIR DICIEMBRE 2025. Un capricho de chalet, realizado con modernos materiales y de alta calidad, con una estructura exterior que no te dejará indiferente.  La vivienda cuenta con un moderno sistema de aerotermia, con bomba de frío y calor. El chalet de tus sueños con unas vistas de excepcional belleza, te está esperando en la bonita urbanización de Jarabeltran. El chalet se ha construido sobre una parcela de 1118 metros con vistas a toda la Sierra y a un pinar espectacular abierto para poder pasear por los senderos que están realizados. La casa se distribuye en 2 plantas, lo cual aporta gran comodidad, porque tiene pocas escaleras. La escalera es de un diseño exquisito de madera y cristal. En la planta baja encontramos un precioso hall, con vistas al increíble patio inglés que se ha realizado y ya podemos ver una mezcla de la vegetación del paisaje con las maderas de la casa, resultando algo realmente elegante. También dispone de una habitación multifuncional, o bien dormitorio, despacho, dispone de una salón comedor con vistas a la terraza y a la piscina.  Debemos de destacar la fantástica cocina abierta al salón que le aporta un gran aire de modernidad, con una gran despensa, con acceso directo al garaje. Un cuarto de baño completo y una fantástica zona de lavandería, el sueño de cualquier familia, porque aporta una gran organización. En la planta primera nos encontramos con 3 amplios dormitorios, con armarios empotrados, 2 de ellos comparten un cuarto de baño moderno y la habitación principal con unas vistas espectaculares dispone de su cuarto de baño en Suite. En la zona del exterior podemos encontrar un precioso jardín, con una moderna vaya de cristal para poder disfrutar de todas las vistas desde todos los ángulos de la casa. Dispone de garaje para 2 coches y una fantástica piscina de diseño, con una pérgola perfecta para realizar reuniones en familia, barbacoas con los amigos. Muy buena localización en Valdemorillo, a pocos minutos de El Escorial, bien conocido por su oferta gastronómica y de ocio así como turística. A tan sólo media hora de Madrid, en el corazón del Parque natural del curso medio del río Guadarrama. Un lugar privilegiado para vivir en equilibrio con la naturaleza sin renunciar por su proximidad a los servicios de la capital. En los alrededores, el embalse de Valmayor, donde pueden practicarse deportes náuticos y pesca.Goza de los mejores colegios de la zona noroeste de Madrid y públicos, así como de institutos y universidades altamente reconocidas. A 5 km Villanueva de la Cañada, zona de gran actividad comercial de ocio, bares, restaurantes, supermercados y gran oferta de colegios públicos y privados además de la Universidad Alfonso X el sabio. Cercano también se encuentra Villanueva del Pardillo, municipio situado a escasos 15 minutos en coche; el colegio alemán ElfyKindergarden, Zola, liceo francés y el colegio internacional SEK El Castillo entre otros. Cercano también Colmenarejo, pueblo con mucha actividad, cuenta con el campus de La universidad Carlos III, la Universidad Camilo José Cela en Villafranca del castillo. Gran oferta de centros de atención médica y hospitales como el Hospital del Escorial, Hospital Puerta de Hierro Majadahonda y el Hospital Madrid Torrelodones. Centros comerciales de la zona noroeste como Gran plaza, Burgocentro, Las Rozas Village, Európolis a menos de 15 minutos.Dispone además de las líneas de autobús que te unen con Madrid (intercambiador de Moncloa) y con los municipios de alrededor. Y todo esto disfrutando del entorno de naturaleza de la sierra noroeste con avistamiento de aves, animales autóctonos y unas vistas a la sierra de excepcional belleza.",False,good,False,,3927.0,True,False,False,False,[],False,False,1190000.0,€,True,True,chalet,independantHouse,"Pino Alto - Navarredonda, Valdemorillo",Casa independiente,,,,,,,
108754701,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/ef/e9/800678789.webp,,41,350000.0,flat,sale,70.0,2,1,"calle de Altamirano, 8",Madrid,Madrid,Moncloa,es,40.431449,-3.7177454,True,https://www.idealista.com/inmueble/108754701/,"Se encuentra alquilada, con una renta mensual de 1490 euros Madrid Urban Properties comercializa este piso reformado con terraza de 16 m2 en el centro de Madrid, en la zona de Argüelles, Moncloa. Unos de los barrios más completos de la ciudad de Madrid, donde cohabitan importantes centros de negocios, edificios emblemáticos, edificios residenciales y viviendas universitarias. La casa se encuentra decorada en blanco y gris, proporcionando luminosidad, cuenta con 2 habitaciones con cama de matrimonio, amplio salón, cuenta con un baño con bañera, cocina a estrenar, completamente amueblado (cuenta con Tv de plasma, lavadora, frigorífico, plancha, etc. ).  Escritorios nuevos, sofas, mesa de comedor, sistema eléctrico.. . Portal representativo en mármol. Cuenta con calefacción, ascensor y portero físico. Bien comunicado y al lado del autobús y metro.  Es el aréa más versatil de la ciudad, en el confluyen una gran oferta comercial, gastronómica, cultural y ocio. Y por supuesto grandes firmas de moda de la calle Princesa como Zara, el corte ingles etc. Ofrece una gran conexión con zonas verdes, Parque el Oeste y el Templo de Debot, jardines de Sabatini.. . y su indudable conexión on todas las universidades más relevantes de Madrid. Somos una empresa de Relocation nuestro servicio será durante toda la vigencia del contrato ya este un año o cinco años, nuestro honorarios corresponden a un mes de renta más el 21% de Iva.",True,good,False,,5000.0,True,False,False,False,[],False,False,350000.0,€,,,flat,,"Argüelles, Madrid","Piso en calle de Altamirano, 8",bj,False,True,Argüelles,399000.0,49000.0,12.0
108855397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/93/95/1357101854.webp,VT2,6,229500.0,flat,sale,110.0,2,2,"Sector R-1 “Primera Corona”, Parcela, 29",Madrid,Brunete,,es,40.4094158,-3.9912357,True,https://www.idealista.com/obra-nueva/108855397/,"En pleno Sector SR-1 Primera Corona de Brunete, se ubicará este edificio de nueva construcción, de viviendas protegidas de precio básico (VPPB) de 2 y 3 dormitorios, todas ellas con terraza o jardín pensadas para personas que buscan una vivienda funcional, bien diseñada y adaptada a sus necesidades actuales y futuras.   Estas viviendas destacan por su diseño moderno y espacios muy bien aprovechados. Cada unidad cuenta con terraza o jardín, trastero y 1 o 2 plazas de garaje, además de acceso a unas completas zonas comunes que incluyen piscina, áreas ajardinadas y espacios para el disfrute en comunidad, todo dentro de una urbanización cerrada que prioriza la seguridad y la tranquilidad.   Una de las grandes ventajas de esta promoción es que se trata de vivienda protegida de precio básico (VPPB), y además se desarrollará en régimen de cooperativa, lo que permite acceder a una vivienda de calidad a un precio significativamente inferior al de mercado. Una excelente relación calidad-precio, siendo una excelente oportunidad para quienes desean comprar su primera vivienda o mejorar su situación actual sin salirse del presupuesto.",False,newdevelopment,True,False,2086.0,True,False,False,False,[],False,False,229500.0,€,True,True,flat,,Brunete,"Piso en Sector R-1 “Primera Corona”, Parcela, 29",,True,True,,,,
108393659,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/e8/d5/1342834493.webp,Tipo 03 2 garajes,16,307905.0,flat,sale,105.0,3,2,"calle Espliego, 1",Madrid,Loeches,,es,40.3827807,-3.4211508,True,https://www.idealista.com/obra-nueva/108393659/,"46 viviendas de 2, 3 y 4 dormitorios, con una o dos plazas de garaje y trastero en 4 edificios de baja densidad, 3 alturas, sitos en la calle Victoria Kent. Actualmente nos encontramos en fase de constitución y captación de socios ya que el proyecto se desarrollará en régimen de cooperativa. Contamos con que sea de su interés, y le invitamos a formar parte de la misma, además, al ser una cooperativa en fase de constitución, tendrá la oportunidad de elegir entre un mayor número de viviendas así como de participar activamente en la toma de decisiones y contribuir al desarrollo de su nuevo hogar. Al adjudicarse la vivienda sobre plano, tendrá la ventaja de adherirse al proyecto con una forma de pago más cómoda, pudiendo en la mayoría de los casos, beneficiarse del aumento de su valor a medida que avanza la construcción.  En este momento, la elección de vivienda no comporta desembolso económico, ya que mientras la cooperativa no esté constituída y registrada no se puede realizar ningún tipo de ingreso en la cuenta corriente que se aperturará a nombre de la cooperativa para tal fin. Puede visitarnos en nuestras oficinas centrales de Rivas Vaciamadrid, o solicitarnos la información que necesite online, pudiendo incluso elegir vivienda de esta manera. Proyecto con calificación energética A. Producción de calefacción y refrigeración mediante sistema de Aerotermia con instalación de suelo radiante-refrescante de baja temperatura, repartiendo de manera uniforme calor en invierno y frescor en verano con los más altos niveles de eficiencia y confort. Al no necesitar radiadores, entre otras grandes ventajas, se consigue maximizar el espacio útil en la vivienda. El control de la temperatura se regulará mediante termostato situado en el salón. Vidrios bajo emisivos (ATR) en todos los huecos de fachada. Gran ahorro económico en la factura energética mensual con el máximo confort. Cocinas equipadas con muebles altos y bajos. Sistema de alarma individual con servicio de aviso a la policía. Pintura lisa, carpintería interior lacada en blanco. Promovido por Edificio Victoria Kent Loeches, S. Coop. Mad. , una sociedad cooperativa en constitución, gestionada por Ksanet, empresa gestora con amplia experiencia en la gestión de cooperativas de viviendas con la que Factory Casas está colaborando en la estructuración de la demanda.   Edificio Victoria se convierte en la mejor opción para estrenar vivienda moderna y de calidad en Loeches.",False,newdevelopment,True,False,2932.0,True,False,False,False,[],False,False,307905.0,€,True,True,flat,,Loeches,"Piso en calle Espliego, 1",1,True,True,,,,
108953437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/e9/dd/1359939993.webp,N02-ABA-14429,61,1090000.0,flat,sale,133.0,2,2,calle de Espronceda s/n,Madrid,Madrid,Chamberí,es,40.4405612,-3.6959518,True,https://www.idealista.com/inmueble/108953437/,"Disfrute de Chamberí con este espléndido piso señorial de 133 m², ubicado en la prestigiosa y deseada cuarta planta de un edificio clásico. Situado en el corazón del barrio más vibrante y auténtico de Madrid, esta propiedad no solo encarna la elegancia atemporal, sino que también ofrece un oasis de tranquilidad en medio del bullicio urbano. Esta vivienda destaca por su espectacular salón inundado por una luz maravillosa que entra desde su orientación exterior a un extenso patio de manzana de seis mil metros cuadrados rodeado jardines. Actualmente, el piso cuenta con dos amplias habitaciones y dos baños, pero ofrece un potencial significativo de reforma para actualizarse, recuperando fácilmente su distribución original de tres habitaciones. La propiedad cuenta con un portal señorial con servicio de conserjería, aportando un extra de seguridad y distinción. Además, está equipada con todas las comodidades esenciales tales como ascensor, aire acondicionado, armarios empotrados y terraza, haciendo de ella un refugio de confort accesible para todos. Aproveche esta oportunidad única en un enclave privilegiado que combina serenidad y luz natural con acceso a todos los servicios y amenidades del barrio. No deje pasar esta exclusiva oportunidad de adquirir una vivienda en una ubicación inmejorable que le ofrece lo mejor de la vida urbana con toda la paz de un retiro privado. Llámenos para una visita y experimente el lujo en su máxima expresión.",False,good,False,,8195.0,True,False,False,False,[],False,False,1090000.0,€,,,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Espronceda s/n,4,True,True,Nuevos Ministerios-Ríos Rosas,,,
108553684,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/fa/14/1348279115.webp,L3-12,12,253000.0,duplex,sale,88.0,1,2,"Calle Ibiza, 14",Madrid,San Sebastián de los Reyes,Praderón,es,40.5567069,-3.6251499,True,https://www.idealista.com/obra-nueva/108553684/,"Residencial Ibiza 14 es un proyecto con un diseño vanguardista. Ofrece un total de 56 unidades, que incluye viviendas Dúplex de 2 dormitorios y (talleres). Tanto los talleres como las viviendas se han diseñado al detalle buscando el máximo confort y la luminosidad del interior. Con excelentes calidades y ubicadas en el barrio del Praderón (San Sebastián de los Reyes), una zona muy consolidada.  Garaje y trastero incluidos en el precio. Zona comunitaria y piscina. Contáctenos para ampliar la información.  Licencia de obras concedida *La infografía mostrada es orientativa y carece de carácter contractual, pudiendo ser variada por función de las exigencias técnicas.",False,newdevelopment,True,False,2875.0,True,False,False,False,[],False,False,253000.0,€,True,True,flat,duplex,"Praderón, San Sebastián de los Reyes","Dúplex en Calle Ibiza, 14",bj,True,True,,,,
108393658,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/29/f4/1342834494.webp,Tipo 03 2 garajes,16,307440.0,flat,sale,105.0,3,2,"calle Espliego, 1",Madrid,Loeches,,es,40.3827807,-3.4211508,True,https://www.idealista.com/obra-nueva/108393658/,"46 viviendas de 2, 3 y 4 dormitorios, con una o dos plazas de garaje y trastero en 4 edificios de baja densidad, 3 alturas, sitos en la calle Victoria Kent. Actualmente nos encontramos en fase de constitución y captación de socios ya que el proyecto se desarrollará en régimen de cooperativa. Contamos con que sea de su interés, y le invitamos a formar parte de la misma, además, al ser una cooperativa en fase de constitución, tendrá la oportunidad de elegir entre un mayor número de viviendas así como de participar activamente en la toma de decisiones y contribuir al desarrollo de su nuevo hogar. Al adjudicarse la vivienda sobre plano, tendrá la ventaja de adherirse al proyecto con una forma de pago más cómoda, pudiendo en la mayoría de los casos, beneficiarse del aumento de su valor a medida que avanza la construcción.  En este momento, la elección de vivienda no comporta desembolso económico, ya que mientras la cooperativa no esté constituída y registrada no se puede realizar ningún tipo de ingreso en la cuenta corriente que se aperturará a nombre de la cooperativa para tal fin. Puede visitarnos en nuestras oficinas centrales de Rivas Vaciamadrid, o solicitarnos la información que necesite online, pudiendo incluso elegir vivienda de esta manera. Proyecto con calificación energética A. Producción de calefacción y refrigeración mediante sistema de Aerotermia con instalación de suelo radiante-refrescante de baja temperatura, repartiendo de manera uniforme calor en invierno y frescor en verano con los más altos niveles de eficiencia y confort. Al no necesitar radiadores, entre otras grandes ventajas, se consigue maximizar el espacio útil en la vivienda. El control de la temperatura se regulará mediante termostato situado en el salón. Vidrios bajo emisivos (ATR) en todos los huecos de fachada. Gran ahorro económico en la factura energética mensual con el máximo confort. Cocinas equipadas con muebles altos y bajos. Sistema de alarma individual con servicio de aviso a la policía. Pintura lisa, carpintería interior lacada en blanco. Promovido por Edificio Victoria Kent Loeches, S. Coop. Mad. , una sociedad cooperativa en constitución, gestionada por Ksanet, empresa gestora con amplia experiencia en la gestión de cooperativas de viviendas con la que Factory Casas está colaborando en la estructuración de la demanda.   Edificio Victoria se convierte en la mejor opción para estrenar vivienda moderna y de calidad en Loeches.",False,,True,False,2928.0,True,False,False,False,[],False,False,307440.0,€,True,True,flat,,Loeches,"Piso en calle Espliego, 1",1,True,True,,,,
108855388,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/17/2e/1357101853.webp,VT1,6,250000.0,flat,sale,120.0,3,2,"Sector R-1 “Primera Corona”, Parcela, 29",Madrid,Brunete,,es,40.4094158,-3.9912357,True,https://www.idealista.com/obra-nueva/108855388/,"En pleno Sector SR-1 Primera Corona de Brunete, se ubicará este edificio de nueva construcción, de viviendas protegidas de precio básico (VPPB) de 2 y 3 dormitorios, todas ellas con terraza o jardín pensadas para personas que buscan una vivienda funcional, bien diseñada y adaptada a sus necesidades actuales y futuras.   Estas viviendas destacan por su diseño moderno y espacios muy bien aprovechados. Cada unidad cuenta con terraza o jardín, trastero y 1 o 2 plazas de garaje, además de acceso a unas completas zonas comunes que incluyen piscina, áreas ajardinadas y espacios para el disfrute en comunidad, todo dentro de una urbanización cerrada que prioriza la seguridad y la tranquilidad.   Una de las grandes ventajas de esta promoción es que se trata de vivienda protegida de precio básico (VPPB), y además se desarrollará en régimen de cooperativa, lo que permite acceder a una vivienda de calidad a un precio significativamente inferior al de mercado. Una excelente relación calidad-precio, siendo una excelente oportunidad para quienes desean comprar su primera vivienda o mejorar su situación actual sin salirse del presupuesto.",False,newdevelopment,True,False,2083.0,True,False,False,False,[],False,False,250000.0,€,True,True,flat,,Brunete,"Piso en Sector R-1 “Primera Corona”, Parcela, 29",,True,True,,,,
109041896,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/c9/46/1362461536.webp,W-02O590,36,1495000.0,penthouse,sale,143.0,4,2,Barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,Chamberí,es,40.4461892,-3.6968143,False,https://www.idealista.com/inmueble/109041896/,"Exclusivo Ático con terraza de ensueño en Ríos Rosas Descubra esta magnífica oportunidad de vivir en una de las zonas más prestigiosas y deseadas de Madrid. Presentamos un ático excepcional en el corazón del barrio de Ríos Rosas, en el distrito de Chamberí, que combina a la perfección amplitud, luz, comodidad y un espacio exterior único. Una propiedad ideal para quienes buscan exclusividad y calidad de vida. Ubicado en una sexta y última planta, este luminoso ático ofrece una privacidad y tranquilidad inigualables, en un edificio con tan solo dos vecinos por planta. Su distribución, pensada para el máximo confort y funcionalidad, se organiza de la siguiente manera: Suite Principal: La habitación principal es una magnífica suite que cuenta con un espacioso vestidor y un baño privado con ventana a patio, lo que le aporta un extra de luz y ventilación natural. Tres Habitaciones Adicionales: La vivienda se completa con otras tres habitaciones de gran tamaño, que ofrecen una enorme versatilidad. Actualmente, una de ellas se utiliza como un práctico y elegante despacho. Baños y Zona de Aguas: Además del baño en suite, la casa dispone de otro baño completo para dar servicio al resto de las estancias y un práctico cuarto de lavandería independiente, un detalle que aporta un plus de comodidad y organización. Gracias a su orientación Oeste, la vivienda se inunda de una preciosa luz natural durante toda la tarde, creando un ambiente cálido y acogedor hasta el atardecer. La Joya de la Corona: Una Terraza Versátil, la verdadera protagonista de este hogar es su espectacular terraza de 20 m². Un auténtico oasis privado en medio de la ciudad, perfecto para disfrutar de cenas al aire libre, momentos de relax y de las impresionantes puestas de sol sobre Madrid. Lo que hace a esta terraza verdaderamente especial es su increíble versatilidad: cuenta con la posibilidad de cerrarse por completo. Esto le permite transformarla en una estancia adicional totalmente funcional durante todo el año: un luminoso salón de invierno, un inspirador estudio, un gimnasio privado o una zona de juegos resguardada. ¡Las posibilidades son infinitas! La comodidad se extiende más allá de la vivienda. La propiedad incluye una plaza de garaje, un lujo indispensable en la zona, situada en un edificio justo enfrente de la finca para su máxima conveniencia. Vivir en Ríos Rosas es disfrutar de la esencia de Chamberí: calles señoriales, una inmejorable oferta gastronómica y comercial, acceso a los mejores colegios y una excelente conexión con el resto de la ciudad mediante transporte público y vías principales. Este ático no es solo una vivienda, es una inversión en estilo y calidad de vida. Una propiedad única que lo tiene todo: ubicación privilegiada, una distribución inteligente, luz, exclusividad y una terraza que transformará por completo su concepto de hogar. La esencia de Chamberí con la Conexión de Nuevos Ministerios. Este ático goza de una localización estratégica y excepcional, en pleno barrio de Ríos Rosas, una de las zonas más cotizadas y con mayor calidad de vida del distrito de Chamberí. La propiedad combina la tranquilidad de una calle residencial con la vibrante actividad y las inmejorables conexiones del nudo de Nuevos Ministerios, situado a tan solo unos minutos a pie. Vida de Barrio y Tranquilidad: Disfrute del encanto de Ríos Rosas, un barrio señorial que conserva su esencia tradicional con comercios de proximidad, cafeterías con encanto, excelentes colegios y una agradable atmósfera familiar. Es el lugar perfecto para desconectar del ritmo de la ciudad sin salir de ella. El Eje de Conexiones de Madrid: La cercanía a la estación de Nuevos Ministerios le sitúa en el epicentro de la movilidad de Madrid. Desde aquí, tendrá acceso a: metro: conexión con múltiples líneas (L6 Circular, L8 y L10) que le llevarán a cualquier punto de la capital. Conexión directa con el Aeropuert.",False,good,False,,10455.0,False,False,False,False,[],False,False,1495000.0,€,True,True,flat,penthouse,"Nuevos Ministerios-Ríos Rosas, Madrid",Ático,6,True,True,Nuevos Ministerios-Ríos Rosas,,,
