propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,district,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
108128116,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/14/12/1338315683.webp,41,bj,1260000.0,flat,sale,251.0,True,4,4,calle de la Condesa de Venadito,Madrid,Madrid,es,40.4458917,-3.6500882,False,https://www.idealista.com/inmueble/108128116/,"Te presentamos esta espectacular propiedad de 251 m², completamente reformada con materiales de alta calidad, situada en una de las zonas residenciales más valoradas de Madrid: San Pascual, en el entorno de Arturo Soria. Con una distribución amplia y funcional, esta vivienda es perfecta para familias que buscan confort, espacio y un entorno tranquilo sin alejarse del centro de la ciudad. La vivienda cuenta con amplio hall de entrada, cuatro dormitorios, todos con armarios empotrados, cuatro baños completos, un despacho ideal para teletrabajo o estudio, una de las habitaciones es un cuarto de servicio independiente. La cocina está totalmente equipada y diseñada para ofrecer funcionalidad y estilo. Además, dispone de aire acondicionado, garantizando una temperatura agradable durante todo el año. Características principales: Superficie construida: 251 m² Cuatro dormitorios Cuatro baños completos Despacho independiente Cocina completamente equipada Armarios empotrados en todas las habitaciones Aire acondicionado Trastero incluido Garaje en el edificio Opción de aparcamiento adicional en la zona El edificio ofrece excelentes servicios, incluyendo portero, jardín comunitario, ascensor y garaje, aportando valor, accesibilidad y comodidad a la vida diaria. El entorno es tranquilo, seguro y bien mantenido, ideal para familias. Ubicada en el corazón de San Pascual, dentro del prestigioso entorno de Arturo Soria, esta propiedad disfruta de una excelente conexión con el centro de Madrid y con el aeropuerto, así como proximidad a colegios internacionales, centros comerciales, zonas verdes y todos los servicios necesarios. Una zona residencial consolidada, tranquila y muy bien comunicada.",False,good,False,True,5020.0,False,False,False,False,[],False,False,1260000.0,€,flat,"San Pascual, Madrid",Piso en calle de la Condesa de Venadito,Destacado,2fc5655c-6f91-4286-9fdf-8b6debb64130,Ciudad Lineal,San Pascual,,,,True,True,,
108538052,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/31/33/1347853603.webp,24,bj,339900.0,duplex,sale,140.0,True,5,2,calle de la Estafeta,Madrid,Galapagar,es,40.578269,-4.0028691,False,https://www.idealista.com/inmueble/108538052/,"Agencia inmobiliaria de GALAPAGAR zona GALAPAGAR Oficina HOGARES GALAPAGAR: EN VENTA: ESPECTACULAR DUPLEX EN LA MEJOR ZONA DE GALAPAGAR, cercano a zonas verdes, colegios, parada de autobús, etc… Dúplex Reformado de 5 Habitaciones en el Centro de Galapagar Fantástico dúplex recién reformado, situado en una urbanización privada en pleno centro de Galapagar, con todos los servicios a un paso: colegios, supermercados, centro de salud, autobuses y zonas verdes. Distribución: Vivienda en dos plantas 5 dormitorios, 2 de ellos en planta principal 2 baños completos Cocina independiente equipada Salón comedor amplio y luminoso Trastero incluido La reforma ha dotado a la vivienda de un estilo actual, con suelos renovados, carpintería nueva y cocina moderna. Ideal para familias que buscan espacio, comodidad y una ubicación privilegiada, sin necesidad de hacer reformas. � Ubicación inmejorable, en una zona tranquila pero céntrica, con excelente comunicación en transporte público y fácil acceso a la A6. ¡Lista para entrar a vivir! No dudes en ponerte en contacto con nosotros para poder ver la vivienda y ver condiciones de FINANCIACIÓN 100%. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",True,good,False,True,2428.0,True,True,False,False,[],False,False,339900.0,€,flat,"Casco Antiguo, Galapagar",Dúplex en calle de la Estafeta,Destacado,ESTAF,Casco Antiguo,,,,,,,duplex,
108615603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/af/4c/1350026193.webp,24,2,176000.0,penthouse,sale,62.0,True,2,1,CL DOS MAYO,Madrid,El Escorial,es,40.5870372,-4.1317238,False,https://www.idealista.com/inmueble/108615603/,"Hogares El Escorial vende en Exclusiva ¡Descubre el potencial de este encantador ático en El Escorial! Con 62 m² construidos, este espacio en la segunda planta de un edificio residencial ofrece una oportunidad única para aquellos que buscan personalizar su hogar desde cero. Con 2 dormitorios y un baño, el ático cuenta con un salón-comedor acogedor y una cocina independiente. La orientación sur y este garantiza una excelente iluminación natural durante todo el día, creando una atmósfera cálida y confortable. La sensación de amplitud es palpable, lo que convierte a este inmueble en un lienzo perfecto para tus ideas de reforma. Además, su ubicación en una zona tranquila y bien comunicada te permitirá acceder fácilmente a servicios como transporte, colegios, supermercados y zonas verdes. Este ático es una opción ideal para inversores que buscan una propiedad con gran potencial o para quienes desean crear un hogar acogedor adaptado a sus necesidades. ¡No dejes pasar esta oportunidad y ven a visitarlo! *Este anuncio se muestra a titulo informativo y no contractual*.",True,renew,False,False,2839.0,True,False,False,False,[],False,False,176000.0,€,flat,"Centro, El Escorial",Ático en CL Dos Mayo,Destacado,DOSDEMAYO,Centro,,,,,,,penthouse,
108190060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/16/71/1336583483.webp,43,,1200000.0,chalet,sale,480.0,,6,4,calle Navia,Madrid,Villaviciosa de Odón,es,40.3939255,-3.9167824,False,https://www.idealista.com/inmueble/108190060/,"Huspy pone a la venta en exclusiva este magnífico chalet independiente ubicado en la prestigiosa urbanización El Bosque, en Villaviciosa de Odón, en su zona más cercana a Boadilla del Monte. Con una superficie construida de 500 m² sobre una impresionante parcela de 2.150 m², esta propiedad destaca por su entorno natural consolidado, gran arbolado y una amplia piscina privada, perfecta para disfrutar en familia o con invitados. La vivienda se distribuye en tres cómodas plantas. En la planta principal (a nivel de calle) encontramos un elegante hall de entrada que da paso a un amplio salón-comedor con chimenea, con acceso directo a un agradable porche cubierto, ideal para reuniones al aire libre. En esta misma planta se encuentra un despacho, una cocina independiente de generosas dimensiones y un cuarto de baño completo. En la primera planta, la zona de descanso ofrece una sala de estar adicional, un dormitorio principal con baño en suite y salida a terraza privada, además de otros tres dormitorios que comparten un baño completo. La planta baja está dedicada al área de servicio y ocio: incluye una zona de lavandería, un trastero, una bodega perfecta para momentos de relax y un amplio garaje con capacidad para dos vehículos. Además, la parcela permite estacionar más coches en el exterior. Construida con materiales de alta calidad, la vivienda cuenta con carpintería interior de roble, carpintería exterior de aluminio, suelos de tarima de jatoba y revestimientos porcelánicos. Está equipada con aire acondicionado por splits, calefacción individual de gas propano con depósito, y todas las comodidades necesarias para una vida confortable durante todo el año. Situado en una de las urbanizaciones más exclusivas y seguras de la zona oeste de Madrid, El Bosque ofrece un entorno natural privilegiado con amplias zonas verdes, privacidad y excelente comunicación con núcleos urbanos como Boadilla del Monte o el centro de Villaviciosa. Además, en las cercanías se encuentran colegios, zonas comerciales, instalaciones deportivas y todos los servicios necesarios para la vida cotidiana. Una oportunidad única para quienes buscan una vivienda independiente de gran tamaño, rodeada de naturaleza y con excelentes conexiones. ¡Solicita tu visita y descubre todo lo que esta propiedad puede ofrecerte!",True,good,False,,2500.0,False,True,False,False,[],False,False,1200000.0,€,chalet,"El Bosque, Villaviciosa de Odón",Casa independiente en calle Navia,Destacado,98a668d0-4bed-4f28-8651-cfdbb9b492aa,El Bosque,,,,,True,True,independantHouse,
107684297,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/b1/c7/1319716052.webp,26,3,210000.0,penthouse,sale,93.0,True,3,2,calle Aulencia,Madrid,El Escorial,es,40.5826901,-4.1312748,False,https://www.idealista.com/inmueble/107684297/,"Hogares El Escorial vende en exclusiva. Este precioso ático en pleno centro de El Escorial es una oportunidad única para quienes buscan luz natural, amplitud y unas vistas privilegiadas. Ubicado en una tercera planta sin ascensor, es un piso completamente exterior con una excelente orientación suroeste, lo que garantiza una gran luminosidad durante todo el día. La vivienda cuenta con tres habitaciones, un baño completo y un aseo, con una distribución cómoda y funcional. El salón es espacioso y muy luminoso, con grandes ventanales que permiten disfrutar de vistas despejadas. Uno de los mayores atractivos de este ático es su amplia terraza perimetral, que rodea la vivienda como un pasillo alargado. Un espacio ideal para colocar algunas plantas, una pequeña mesa o simplemente disfrutar del aire libre. Para mayor confort, el piso dispone de aire acondicionado y el agua caliente funciona mediante un termo eléctrico. La orientación y la altura aseguran una buena ventilación y una agradable sensación de amplitud. Su ubicación es inmejorable, en pleno centro de El Escorial y con todos los servicios a un paso: supermercados, tiendas, restaurantes, colegios y transporte público. Una vivienda especial en un entorno con encanto, perfecta para quienes buscan comodidad y vistas despejadas. ¡No dejes pasar esta oportunidad y ven a visitarlo! *Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual. *.",True,renew,False,False,2258.0,True,True,False,False,[],False,False,210000.0,€,flat,"Centro, El Escorial",Ático en calle Aulencia,Destacado,,Centro,,,,,,,penthouse,
108298105,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/86/95/1339930253.webp,35,6,309900.0,flat,sale,130.0,True,4,2,paseo de la Estación,Madrid,Valdemoro,es,40.1920844,-3.6679294,False,https://www.idealista.com/inmueble/108298105/,"Agencia inmobiliaria en Valdemoro INMOBILIARIA HOGARES VALDEMORO VENDE ESPECTACULAR PISO en una de las urbanizaciones mejores valoradas en Valdemoro ( Gran Canaria).  Se vende amplio y luminoso piso en una de las mejores zonas del municipio, ubicado a tan solo un minuto a pie de la estación de tren y con paradas de autobús en la zona, lo que garantiza una excelente conexión con Madrid y otras localidades. La vivienda se encuentra en un entorno privilegiado, rodeado de colegios, supermercados, parques, instalaciones deportivas y todos los servicios necesarios para el día a día. Situado en una sexta planta, el piso cuenta con una magnífica orientación este, lo que le proporciona una gran luminosidad y unas vistas despejadas. Dispone de cuatro habitaciones, todas con armarios empotrados excepto una, a la que solo le falta la instalación de la puerta. Cuenta con dos baños completos, una cocina independiente con acceso a una de las terrazas y un salón amplio y bien distribuido. Además, la vivienda dispone de dos terrazas que ofrecen un espacio adicional para disfrutar del aire libre y de un trastero incluido en el precio. Ubicado en una urbanización con excelentes zonas comunes, el inmueble cuenta con piscina, pista de pádel y dos ascensores, lo que proporciona un extra de comodidad y bienestar. La comunidad tiene un coste muy económico de solo cincuenta euros al mes. La vivienda se encuentra en buen estado para entrar a vivir, aunque una mano de pintura le daría un aspecto renovado. La única estancia con gotelé es el salón. Otro de los puntos fuertes de esta propiedad es la facilidad de aparcamiento en la zona, algo muy valorado en el día a día. Es una opción ideal para quienes buscan un hogar amplio, bien ubicado y con todos los servicios al alcance. Para más información o concertar una visita, no dudes en contactar. *ESTE ANUNCIO NO ES VINCULANTE PUEDE CONTENER ERRORES. *.",True,good,False,True,2384.0,True,True,False,False,[],False,False,309900.0,€,flat,"Zona Estación, Valdemoro",Piso en paseo de la Estación,Destacado,,Zona Estación,,,,,,,,
104161500,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/2b/87/1334049254.webp,5,,718000.0,chalet,sale,232.0,,3,3,calle de Rafael Villa,Madrid,Madrid,es,40.4695729,-3.8217073,False,https://www.idealista.com/inmueble/104161500/,"Oportunidad de Inversión (inmueble sin posesión) Engel&Völkers presenta esta propiedad unifamiliar adosada, sobre una parcela de 317 m2. La vivienda consta de 232 m2, distribuidos en tres plantas. En la planta baja disponemos de la zona de garaje y a distinto nivel el hall de entrada, un estupendo salón comedor y una luminosa cocina. A través de unas cómodas escaleras accedemos a la zona de descanso con 3 dormitorios y 2 baños. En planta semisótano disponemos de bodega y de un aseo. La carpintería interior es de madera y la exterior de aluminio con persianas venecianas. Además, esta casa cuenta con un agradable jardín con una piscina privada, ideal para refrescarse y disfrutar en verano. La transición al jardín, así como las amplias terrazas de sus dormitorios invitan a disfrutar de esta vivienda tanto en el exterior como en el interior. La vivienda se vende actualmente SIN POSESIÓN, por lo que no se puede visitar y por tanto tampoco se podría hipotecar. Si se necesitara financiación el comprador tendría que poner otras garantías para conseguir la financiación. Se trata de una buena oportunidad de inversión para quién no necesita entrar en la vivienda a corto plazo. Las fotografías pueden no corresponderse con el estado actual del inmueble. SE ADMITEN OFERTAS. SE FACILITARÁ INFORMACIÓN DE LA SITUACIÓN ACTUALIZADA DE LA VIVIENDA TRAS LA FIRMA POR PARTE DE LOS CLIENTES INTERESADOS DE UN ACUERDO DE CONFIDENCIALIDAD. La vivienda se encuentra en un punto estratégico del distrito El Plantío de Aravaca, a escasos metros del Monte del Pilar y cercano a los Centros Comerciales Sexta Avenida y El Corte Inglés.  Rodeada de una variada oferta educativa que va desde las escuelas Montessori y el colegio japonés hasta el Colegio María Auxiliadora. En las inmediaciones hay varios restaurantes, farmacia, estanco y gasolinera. A pocos minutos llegamos al Club Internacional de Tenis. Está muy cerca del límite con Pozuelo de Alarcón y su estación de tren de El Barrial.  El Plantío surgió como una colonia de veraneo para las acomodadas familias de Madrid y aún hoy conserva ese aire tranquilo y familiar en comunión con la naturaleza. Sus habitantes disfrutan de las infraestructuras de Majadahonda, Aravaca y Pozuelo de Alarcón. Muy bien comunicado con la A6 y la M40. El servicio municipal de transportes surte de autobuses la arteria principal de esta pintoresca colonia y comunica Madrid con las poblaciones del noroeste de la capital.",False,good,False,,3095.0,False,False,False,False,[],False,False,718000.0,€,chalet,"El Plantío, Madrid",Chalet adosado en calle de Rafael Villa,Destacado,W-02UXE6,Moncloa,El Plantío,762000.0,44000.0,6.0,True,True,terracedHouse,
108437293,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/20/f6/1344846524.webp,80,,790000.0,chalet,sale,290.0,,5,3,TR ROSALES,Madrid,Aranjuez,es,40.0539106,-3.5610155,False,https://www.idealista.com/inmueble/108437293/,"^^ EXCLUSIVO CHALET INDEPENDIENTE EN REAL CORTIJO SAN ISIDRO (ARANJUEZ) ^**^ Se ofrece en venta este espectacular chalet independiente ubicado en el Real Cortijo de San Isidro, un enclave histórico y exclusivo en el término municipal de Aranjuez, fundado en 1766 por orden del rey Carlos III como centro agrícola experimental. Hoy, este entorno mantiene su esencia única, rodeado de campos de cultivo, naturaleza y tranquilidad, ofreciendo a sus residentes un estilo de vida sosegado y muy conectado con el patrimonio histórico y natural de la zona. La propiedad se encuentra a escasos minutos del centro de Aranjuez, ciudad declarada Paisaje Cultural Patrimonio de la Humanidad por la UNESCO. Esta privilegiada localización permite disfrutar de sus jardines reales, el palacio, el río Tajo y un excelente ambiente cultural y gastronómico, además de contar con colegios, comercios, centros sanitarios y todos los servicios necesarios. La buena conexión con Madrid, a tan solo 35 minutos por carretera o tren, hace que sea una opción ideal tanto para primera como para segunda residencia. La vivienda, construida con excelentes calidades y cuidada hasta el más mínimo detalle, dispone de 290 m² distribuidos en dos cómodas plantas sobre una parcela de 500 m² ajardinada y muy privada. Es un inmueble listo para entrar a vivir, con espacios amplios, luminosos y muy funcionales. Planta principal: Accedemos a la casa a través de un precioso vestíbulo que distribuye la zona de día. El salón-comedor principal, muy amplio y con grandes ventanales, tiene acceso directo al jardín, lo que permite una conexión continua con el exterior y gran entrada de luz natural. A continuación encontramos una gran cocina con zona de desayuno, ideal para el día a día. En esta planta también se ubica un dormitorio doble, un baño completo, un despacho con acceso a un segundo salón de grandes dimensiones, y una bodega con acceso tanto a la sauna como al jardín. Esta planta está completamente adaptada para personas con movilidad reducida, lo que aporta valor añadido para familias que lo necesiten o personas mayores. Planta superior: En esta planta se encuentra el dormitorio principal en suite, un espacio generoso que ofrece la posibilidad de incorporar un gran vestidor. Completan esta planta tres dormitorios dobles adicionales, dos de ellos con acceso a terraza, que comparten un baño completo. Cada estancia está pensada para ofrecer confort, privacidad y funcionalidad. El exterior de la propiedad está ajardinado, ideal para disfrutar de reuniones familiares, momentos de descanso o simplemente contemplar la belleza natural del entorno. Además, cuenta con zonas de fácil acceso y espacio suficiente para instalar una piscina, zona de barbacoa o zona chill out, si así se desea. Si buscas una propiedad exclusiva, en una zona histórica, tranquila, rodeada de naturaleza y perfectamente comunicada con Madrid, esta es tu oportunidad. Vive en una finca con historia, en un entorno cuidado, familiar, y con calidad de vida. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.",True,good,False,,2724.0,True,True,False,False,[],False,False,790000.0,€,chalet,"La Montaña-El Cortijo, Aranjuez",Casa independiente en Tr Rosales,Destacado,,La Montaña-El Cortijo,,,,,True,True,independantHouse,
108728594,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/06/87/1353907883.webp,32,1,259000.0,flat,sale,40.0,True,1,1,calle de la Ventosa,Madrid,Madrid,es,40.410566,-3.7152314,False,https://www.idealista.com/inmueble/108728594/,"Piso en venta en La Latina – 40 m², amueblado y listo para entrar a vivir *Oportunidad de Inversión con Renta Garantizada* Actualmente alquilado con un contrato de 1 año a un inquilino responsable que paga una renta mensual de 1.000 €.  Esta oportunidad de inversión ofrece una fuente de ingresos segura y estable para el nuevo propietario. Descubre este acogedor piso situado en pleno corazón de Madrid, en el emblemático barrio de La Latina, una de las zonas con más historia, vida y encanto de la capital. Esta vivienda ofrece una distribución práctica y funcional, ideal para quienes buscan comodidad en una ubicación inmejorable. El espacio se compone de un salón-dormitorio amplio y luminoso, un baño completo y una cocina independiente totalmente equipada. La vivienda se entrega amueblada y en buen estado, lista para entrar a vivir desde el primer día, sin necesidad de reformas. Perfecto para solteros, parejas o como inversión, gracias a su alto potencial de rentabilidad en alquiler, este piso destaca por su cercanía a todos los servicios: transporte público, comercios, zonas culturales, bares y restaurantes, todo a solo unos pasos. Una excelente oportunidad para disfrutar de la auténtica vida madrileña o invertir en una de las áreas con mayor demanda del centro histórico. Contáctanos para más información o para agendar una visita.",False,good,False,False,6475.0,False,False,False,False,[],False,False,259000.0,€,flat,"Palacio, Madrid",Piso en calle de la Ventosa,Destacado,0a3183d8-6376-46bb-a4e5-5597a271d7ac,Centro,Palacio,,,,,,,
108191864,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/73/5b/1344695745.webp,59,,1650000.0,chalet,sale,475.0,,5,5,avenida Leopoldo Calvo-Sotelo Bustelo,Madrid,Pozuelo de Alarcón,es,40.4547369,-3.7927774,False,https://www.idealista.com/inmueble/108191864/,"Moderno chalet pareado con jardín, piscina privada y ascensor entre Pozuelo y Aravaca Huspy presenta esta espectacular vivienda pareada de 475 m² construidos, distribuida en cuatro plantas con ascensor, ubicada en una de las zonas más demandadas del noroeste de Madrid, entre Pozuelo y Aravaca. Su diseño moderno, las vistas despejadas, la luminosidad en todas sus estancias y la amplitud de sus espacios la convierten en una propiedad única y funcional. En la planta principal, se encuentra una amplia cocina totalmente equipada con isla central y despensa, un aseo de cortesía, zona de comedor y un acogedor salón con chimenea. Desde esta planta se accede directamente al jardín privado con piscina, a través de una agradable terraza. La orientación sur de la vivienda permite disfrutar del sol durante todo el año. La primera planta alberga cuatro dormitorios con armarios empotrados, destacando la suite principal que cuenta con baño privado, vestidor y un espectacular ventanal de suelo a techo con vistas al jardín. Las otras habitaciones comparten un baño completo. Toda la planta goza de una excelente luminosidad. En la buhardilla, se encuentran dos amplias salas diáfanas con ventanales, ideales como dormitorios adicionales, despacho o sala de juegos. También dispone de un baño completo y acceso a una gran terraza con impresionantes vistas abiertas. La planta sótano ofrece un garaje con capacidad para varios vehículos, una sala multiusos con techos altos y ventanas que aportan luz natural, baño completo, trastero y zona de lavandería. La distribución y dimensiones permiten habilitar esta planta para múltiples usos, incluso como vivienda auxiliar. Ubicación – Pozuelo/Aravaca La propiedad se sitúa en una zona residencial consolidada y muy bien comunicada entre Pozuelo de Alarcón y Aravaca, dos de las localidades más valoradas del área metropolitana de Madrid. Ofrece una amplia gama de colegios privados, concertados y públicos, centros deportivos, supermercados, centros comerciales, farmacias y restaurantes. Además, cuenta con excelentes conexiones mediante transporte público (cercanías y autobuses) y acceso directo a las principales vías de entrada a Madrid capital. Una vivienda perfecta para quienes buscan calidad de vida, espacio y comodidad sin alejarse del centro de la ciudad.",False,good,False,,3474.0,False,False,False,False,[],False,False,1650000.0,€,chalet,"Zona Estación, Pozuelo de Alarcón",Chalet pareado en avenida Leopoldo Calvo-Sotelo Bustelo,Destacado,fcfd7167-02f4-4104-81b5-ae38e4d93eca,Zona Estación,Zona Estación,,,,True,True,semidetachedHouse,
108575251,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/7c/da/1349134182.webp,28,bj,287000.0,flat,sale,46.0,False,2,1,calle de Fernández de los Ríos,Madrid,Madrid,es,40.4348745,-3.7081677,False,https://www.idealista.com/inmueble/108575251/,"Descubre este encantador piso de 46 m² en Arapiles, Chamberí, recientemente reformado para ofrecer un espacio moderno y funcional. Este dúplex se compone de dos plantas. La planta baja cuenta con 41 m² y ofrece un espacio abierto y funcional, con una amplia cocina separada y totalmente equipada con todos los electrodomésticos, un amplio baño con ducha, un dormitorio grande que da directamente a un acogedor patio interior, perfecto para decorar a tu gusto y disfrutar del aire libre y la luz natural. Además, dispone de un calentador eléctrico para asegurar el confort durante todo el año. En la planta superior, encontrarás una amplia habitación con ventana y armario empotrado con mucho fondo, que puede ser utilizada como dormitorio o como espacio para almacenamiento, según tus necesidades. Este piso destaca por su buena ventilación y abundante luz natural, lo que lo hace aún más acogedor.  Además, tienes la opción de adquirir un garaje para tu vehículo. Ubicado en el corazón de Madrid, en una de las zonas más solicitadas de la capital, este piso ofrece una excelente oportunidad para vivir o invertir.  Disfruta de la vibrante vida urbana, con acceso a numerosos restaurantes, tiendas y lugares de ocio en el barrio de Chamberí, conocido por su encanto y diversidad.  ¡Ven a visitar tu nuevo hogar o inversión hoy mismo!",True,good,False,True,6239.0,False,False,False,False,[],False,False,287000.0,€,flat,"Arapiles, Madrid",Piso en calle de Fernández de los Ríos,Destacado,d9a26ccf-74d2-45ba-8613-0b7d38ef2991,Chamberí,Arapiles,,,,,,,
107525220,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/66/3f/1367353222.webp,25,2,795000.0,flat,sale,103.0,True,3,2,plaza de San Miguel,Madrid,Madrid,es,40.4139825,-3.7086229,False,https://www.idealista.com/inmueble/107525220/,"¡Vive el encanto del Madrid histórico: Piso en Plaza de San Miguel! Rodeado de historia en una de las zonas más emblemáticas de la capital. Este piso único, a tan solo unos pasos del Mercado de San Miguel y la Plaza Mayor, es ideal tanto para vivir como para invertir. ✔️ Edificio clásico con encanto ✔️ Techos altos y buena luz natural ✔️ Ubicación prime con todos los servicios a pie de calle ✔️ Perfectamente conectado: metro, autobuses y parkings cercanos Una joya en el centro para quien busca un estilo de vida vibrante, con historia y rentabilidad a largo plazo. Presentamos este magnífico piso de 103 m² construidos, ubicado en la emblemática zona de la Plaza de San Miguel, en pleno centro de Madrid. Esta vivienda combina a la perfección el encanto histórico de su construcción original de 1880 con las comodidades modernas tras una reforma integral en 1994. Características destacadas: Amplia distribución: El piso cuenta con tres dormitorios espaciosos, ideales para familias o como inversión para alquiler turístico. Luminosidad y vistas: Dos balcones exteriores ofrecen vistas encantadoras de la zona y permiten la entrada de abundante luz natural. Comodidades modernas: Edificio con ascensor, facilitando el acceso a la vivienda situada en una planta con mucha luz y amplios ventanales Espacio exterior privado: Un exclusivo patio interior de 17 m², perfecto para crear una acogedora terraza donde disfrutar de momentos al aire libre en plena ciudad. Acabados de calidad: Suelos de parquet que aportan calidez y elegancia, junto con ventanas de aluminio que aseguran un excelente aislamiento térmico y acústico. Ubicación inmejorable: Situado en la Plaza de San Miguel, este piso se encuentra en una de las zonas más cotizadas de Madrid. A pocos pasos del famoso Mercado de San Miguel, la Plaza Mayor y una amplia oferta gastronómica y cultural. Además, la excelente conexión con transporte público facilita el acceso a cualquier punto de la ciudad. Oportunidad de inversión: Gracias a su ubicación privilegiada y características, esta propiedad es ideal para quienes buscan una inversión rentable en el mercado de alquiler turístico en Madrid. No pierda la oportunidad de visitar este exclusivo piso que combina historia, modernidad y una ubicación excepcional. Para más información y concertar una visita, no dude en contactarnos.",False,good,False,True,7718.0,True,False,False,False,[],False,False,795000.0,€,flat,"Palacio, Madrid",Piso en plaza de San Miguel,Destacado,EXP09270,Centro,Palacio,840000.0,45000.0,5.0,,,,
108305717,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/7f/85/1340223838.webp,97,,975000.0,countryHouse,sale,270.0,,3,3,calle del Serranillo,Madrid,Chinchón,es,40.188884,-3.4772832,False,https://www.idealista.com/inmueble/108305717/,"^^ EN VENTA EXCLUSIVA – IMPRESIONANTE FINCA DE 4 HECTÁREAS EN VALGRANDE, CHINCHÓN ^**^ Ponemos a la venta esta espectacular finca situada en la prestigiosa urbanización Valgrande, en el municipio de Chinchón, una de las localidades con más encanto y tradición de la Comunidad de Madrid. Famoso por su plaza mayor medieval, su oferta gastronómica y su entorno natural, Chinchón es un destino ideal tanto para quienes buscan una residencia habitual en plena naturaleza como para quienes desean una segunda vivienda donde desconectar a tan solo 40 minutos de Madrid. La finca cuenta con una superficie total de 4 hectáreas y ofrece una combinación perfecta de naturaleza, privacidad y confort. Alberga más de 500 olivos, 300 viñas de uva garnacha, una cincuentena de almendros, nogales, higueras y un gallinero, ideal para quienes valoran la vida rural o desean desarrollar un proyecto agrícola o de turismo rural. La vivienda principal, de una sola planta y con 270 metros construidos según catastro, se encuentra en excelente estado, completamente reformada, lista para entrar a vivir y pensada para disfrutar del entorno en todas las estaciones. Dispone de una gran cocina con office, despensa y zona de servicio, un amplísimo salón con acceso directo a un precioso porche cubierto, comedor formal, dos habitaciones en suite, siendo la principal especialmente espaciosa con un gran vestidor y un baño con plato de ducha, además de un aseo de cortesía. El porche da paso a una cuidada zona ajardinada con césped y una magnífica piscina con una gran área de solárium que invita al descanso, todo ello rodeado de naturaleza y silencio. En la planta inferior se encuentra una encantadora bodega y un apartamento independiente completamente equipado con salón, cocina abierta, dormitorio y baño. La propiedad está equipada con suelo radiante, aire acondicionado, ventanas climalit con contraventanas y mosquiteras, lo que garantiza el confort durante todo el año. Gracias a su ubicación en una zona elevada dentro de la urbanización Valgrande, disfruta de unas vistas abiertas y una gran sensación de amplitud, paz y privacidad. Una propiedad única para quienes sueñan con una vida tranquila y de calidad, sin renunciar a la cercanía a Madrid y en uno de los enclaves rurales más emblemáticos del sureste madrileño. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.",True,good,False,,3611.0,True,True,False,False,[],False,False,975000.0,€,countryHouse,Chinchón,Finca rústica en calle del Serranillo,Destacado,,,,,,,True,True,countryHouse,
