propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription,newDevelopmentFinished
109012529,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/9a/12/1361679567.webp,20,330000.0,flat,sale,57.0,2,1,plaza de Carballo,Madrid,Madrid,Fuencarral,es,Pilar,40.4785718,-3.7052045,False,https://www.idealista.com/inmueble/109012529/,"Fantástico piso en pleno barrio del pilar al lado del Centro Comercial la Vaguada. Se distribuye en: 2 amplios dormitorios, salón comedor, cocina independiente y un baño. Se trata de una vivienda a reformar con muchas posibilidades perfecta tanto para iniciar una nueva vida solo o en familia como para invertir, ya que el precio es negociable y se puede tanto reformar y vender algo más caro como alquilarlo Se encuentra a tan solo unos minutos andando de la VAGUADA. También tiene al lado metros autobuses bares mercados. En definitiva UBICACIÓN INMEJORABLE ¡ MEJOR VER ¡ Mundhogar Consulting Tu lugar en el mundo.",False,renew,False,5789.0,True,False,False,False,[],False,False,330000.0,€,,,flat,,"Pilar, Madrid",Piso en plaza de Carballo,PLAZA CARBALLO,1,True,False,,,,,,
109157067,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/50/5c/1365963564.webp,8,189000.0,flat,sale,61.0,2,1,calle de Juan José Martínez Seco,Madrid,Madrid,Villaverde,es,Los Rosales,40.3525824,-3.6887033,False,https://www.idealista.com/inmueble/109157067/,"¡ Muy luminoso! Piso de 61 m² para reformar a la venta en el distrito de Villaverde, Madrid. La vivienda está distribuida en salón-comedor, terraza, dos dormitorios, cocina, cuarto de baño y vestíbulo. Cuenta con suelos de gres, ventanas de aluminio, puertas interiores de sapelly.. . Precisa reforma integral para entrar a vivir, pero ofrece muchas posibilidades. Es una 3ª Planta en un bloque sin ascensor. Buenas comunicaciones por carretera (Carretera de Andalucía) y transporte público. Junto a varias paradas de autobús en calle Juan José Martinez Seco y a pocos minutos de la estación de metro 'Villaverde Bajo-Cruce'. Próximo a todo tipo de servicios e infraestructuras como centros educativos (Colegio San Pedro), comercios, supermercados, farmacias, zonas verdes (Parque de la Amistad)... SIN COMISIÓN.",False,renew,False,3098.0,False,False,False,False,[],False,False,189000.0,€,,,flat,,"Los Rosales, Madrid",Piso en calle de Juan José Martínez Seco,17408-2025,3,True,False,,,,,,
108698267,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/b2/3b/1253373682.webp,32,300000.0,flat,sale,74.0,2,1,"calle Boyacá, 5",Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4722606,-3.6376284,True,https://www.idealista.com/inmueble/108698267/,"Para entrar a vivir!  ENTRADA INMEDIATA. TOTALMENTE EQUIPADO, Toallas, Sábanas y todos Menaje y Electrodomésticos Bienvenidos a nuestro acogedor apartamento de dos dormitorios, idealmente ubicado en el encantador barrio de Hortaleza. Este espacio es perfecto para parejas, familias pequeñas o grupos de amigos que buscan una estancia cómoda y conveniente en Madrid. Cada uno de los dos dormitorios está equipado con una cama doble, ofreciendo un refugio tranquilo y cómodo para descansar después de un día explorando la ciudad. El baño, moderno y funcional, cuenta con un plato de ducha. La disposición del baño asegura fácil acceso desde cualquier parte del apartamento, haciendo que tu estancia sea aún más cómoda y relajante. El salón es un espacio luminoso y versátil, diseñado para el máximo confort. Equipado con un sofá cama, es perfecto para acomodar huéspedes adicionales. Además, la sala cuenta con una TV de pantalla plana, creando un espacio ideal para relajarse y disfrutar de una noche de películas o simplemente descansar después de un día ajetreado. Los grandes ventanales del salón permiten la entrada de abundante luz natural, creando un ambiente acogedor y agradable. La cocina americana, recién reformada, está totalmente equipada con modernos electrodomésticos y utensilios de cocina, permitiéndote preparar tus comidas favoritas durante tu estancia. La entrada independiente del apartamento ofrece una mayor privacidad y comodidad, permitiéndote entrar y salir a tu conveniencia. Ubicado en el tranquilo y bien comunicado barrio de Hortaleza, tendrás fácil acceso a tiendas locales, restaurantes y transporte público, lo que te permitirá explorar Madrid con facilidad. Barrio El barrio de Hortaleza, ubicado en el distrito del mismo nombre, es una zona residencial en Madrid que combina áreas verdes, servicios modernos y una variedad de opciones de ocio y cultura. La Calle Boyacá 5 se encuentra en una ubicación conveniente dentro de este barrio. A continuación, te describo el entorno del barrio de Hortaleza cerca de la Calle Boyacá 5, destacando las áreas culturales, de ocio y restaurantes cercanos. Áreas Culturales: 1. Centro Cultural Carril del Conde: - Descripción: Este centro cultural ofrece una variedad de actividades culturales, talleres, exposiciones y eventos. Es un punto de encuentro para los residentes interesados en la cultura y las artes. - Distancia: Aproximadamente a 15 minutos a pie desde Calle Boyacá 5. 2. Biblioteca Municipal Huerta de la Salud: - Descripción: Una biblioteca pública con una amplia colección de libros y materiales multimedia, además de actividades de animación a la lectura y talleres culturales. - Distancia: Aproximadamente a 10 minutos a pie. 3. Centro Cultural Hortaleza: - Descripción: Ofrece una variedad de programas culturales, incluyendo teatro, música y exposiciones. Es un lugar clave para la vida cultural del barrio. - Distancia: Aproximadamente a 20 minutos a pie o 10 minutos en coche. Áreas de Ocio: 1. Parque Clara Eugenia: - Descripción: Un amplio parque con zonas verdes, áreas de juegos infantiles y senderos para caminar y correr. Es un lugar ideal para relajarse y disfrutar del aire libre. - Distancia: Aproximadamente a 10 minutos a pie. 2. Parque Huerta de la Salud: - Descripción: Otro espacio verde cercano que ofrece áreas para pasear, hacer ejercicio y disfrutar de la naturaleza. - Distancia: Aproximadamente a 15 minutos a pie. 3. Centro Deportivo Municipal Hortaleza: - Descripción: Ofrece instalaciones deportivas para natación, fútbol, baloncesto y más. Es ideal para los residentes que desean mantenerse activos. - Distancia: Aproximadamente a 10 minutos en coche o 20 minutos a pie.",True,good,False,4054.0,True,False,False,False,[],False,False,300000.0,€,,,flat,,"Pinar del Rey, Madrid","Piso en calle Boyacá, 5",,bj,True,True,,,,,,
109071414,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/46/b5/1363529896.webp,25,529000.0,flat,sale,72.0,1,2,Barrio Guindalera,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4369748,-3.6780689,False,https://www.idealista.com/inmueble/109071414/,"**Piso en Venta en Barrio Salamanca - ¡Tu nuevo hogar te espera! ** Descubre este encantador piso en el corazón del prestigioso Barrio Salamanca, una de las zonas más demandadas de la ciudad. Con una ubicación inmejorable y acceso rápido a la M-30, disfrutarás de una conectividad excepcional sin renunciar a la tranquilidad y el confort que ofrece este barrio. Este luminoso piso exterior cuenta con una terraza de 6 m², perfecta para relajarte al aire libre mientras disfrutas de la luz del suroeste. Con una distribución inteligente, el inmueble dispone de un acogedor dormitorio y dos baños, uno de ellos de aseo. El salón, que se ilumina a través de dos balcones, se convierte en el lugar ideal para compartir momentos inolvidables. La cocina independiente está completamente amueblada y equipada, lista para que prepares tus platos favoritos. Situado en la tercera planta de una finca moderna construida en 2007, este piso ha sido reformado y se encuentra en excelente estado, listo para estrenar o adaptar a tu estilo personal. Además, cuenta con calefacción eléctrica individual y aire acondicionado en todas las estancias, garantizando un ambiente agradable durante todo el año. Las ventanas dobles tipo climalit oscilobatientes ofrecen un óptimo aislamiento térmico y acústico. No te pierdas la oportunidad de vivir en un entorno rodeado de servicios y comercios cercanos, donde la comodidad y la calidad de vida están aseguradas. ¡Este piso es una joya que no querrás dejar escapar!",True,good,False,7347.0,True,False,False,False,[],False,False,529000.0,€,,,flat,,"Guindalera, Madrid",Piso,w-v-1978,3,True,True,,,,,,
109062715,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/7a/1b/1363278895.webp,28,320000.0,flat,sale,109.0,4,1,calle Porto Lagos,Madrid,Alcorcón,Parque Lisboa - La Paz,es,Parque Lisboa - La Paz,40.3465436,-3.817924,False,https://www.idealista.com/inmueble/109062715/,"Alvencor vende en exclusiva, piso de centro en Parque Lisboa, 4 dormitorios, 1 baño, salón comedor, terraza abierta y cocina. Suelos en parquet, puertas en sapelly, ventanas en aluminio con climalit, calefacción central, aire acondicionado en salón, portero físico. Tercero con ascensor. Junto a boca de metro de Parque Lisboa. Le informamos a nuestros clientes compradores que hay gastos que no están incluidos en el precio de la compraventa, que a modo orientativo se relacionan los siguientes: gastos notariales, registro de la propiedad, I. T. P. (impuesto de transmisiones patrimoniales), honorarios de agencia, gastos de hipoteca u financieros, y otros gastos inherentes a la compraventa. Para una información más detallada, póngase en contacto con nosotros, pues le ayudamos en todo el proceso.",False,good,False,2936.0,False,False,False,False,[],False,False,320000.0,€,,,flat,,"Parque Lisboa - La Paz, Alcorcón",Piso en calle Porto Lagos,30054AMV,3,True,True,,335000.0,15000.0,4.0,,
104067279,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/11/aa/1208699623.webp,19,3100000.0,flat,sale,355.0,6,6,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4376488,-3.6972338,False,https://www.idealista.com/inmueble/104067279/,"Ana Bareño de GV | ALMAGRO comercializa el siguiente inmueble: Elegante vivienda de 355 metros cuadrados en Almagro. En un precioso edificio señorial encontramos este amplio y luminoso piso con múltiples posibilidades de renovación. Con una fabulosa zona de recibo así como también dispone de una estupenda zona de descanso y área de servicio. Bien situado, resulta ideal para transformar en una moderna propiedad que combine las comodidades más actuales con el lujo y encanto de los inmuebles clásicos. Distribución: Hall de entrada. Aseo de visitas. Salón. Comedor. Cuarto de estar. Cuarto de dormir principal con vestidor y cuarto de baño en suite. Cuatro cuartos de dormir. Tres cuartos de baño. Cocina. Office. Despensa. Presala de cocina. Habitación de servicio con cuarto de baño. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,8732.0,False,False,False,False,[],False,False,3100000.0,€,,,flat,,"Almagro, Madrid",Piso,530141,3,True,True,,,,,,
108699084,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/c5/c8/1352506366.webp,22,700000.0,flat,sale,103.0,4,2,CL NIEREMBERG,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4499547,-3.6730402,False,https://www.idealista.com/inmueble/108699084/,"¡Descubre tu nuevo hogar en Ciudad Jardín! Este magnífico piso de 103 m² construidos es una oportunidad única para quienes buscan un espacio amplio y versátil. Con 4 habitaciones y 2 baños, esta vivienda ofrece el espacio perfecto para una familia o para aquellos que desean tener un lugar cómodo y acogedor. Los armarios empotrados son ideales para mantener el orden y aprovechar al máximo cada rincón. El edificio cuenta con ascensor y portero físico, lo que garantiza seguridad y comodidad en el día a día. Aunque la vivienda necesita una reforma, esto te brinda la oportunidad de personalizar cada detalle a tu gusto. Además, incluye una plaza de garaje y un trastero, lo que añade un gran valor a esta oferta. Situado en una zona tranquila y bien comunicada, este piso es perfecto para disfrutar de la vida en la ciudad sin renunciar a la tranquilidad. No dejes pasar esta oportunidad de crear el hogar de tus sueños en un entorno privilegiado. ¡Contáctanos y ven a verlo!",False,renew,False,6796.0,True,False,False,False,[],False,False,700000.0,€,True,True,flat,,"Ciudad Jardín, Madrid",Piso en CL Nieremberg,N294D,4,False,True,,710000.0,10000.0,1.0,,
108870128,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/2d/ae/1360358622.webp,24,1950000.0,duplex,sale,160.0,2,1,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4234694,-3.6966243,False,https://www.idealista.com/inmueble/108870128/,"MADRID. DISTRITO DE CHUECA Este espectacular dúplex se encuentra en el corazón de Madrid, ofreciendo una combinación perfecta de elegancia y comodidad en un entorno vibrante. Con una superficie total de 157 m², este inmueble cuenta con un diseño moderno y funcional que maximiza el uso del espacio. Al entrar, te recibirá un amplio salón luminoso que se conecta con una cocina americana completamente equipada, ideal para disfrutar de momentos inolvidables con familiares y amigos. Las grandes ventanas permiten que la luz natural inunde el espacio, creando un ambiente acogedor y fresco.",False,good,False,12188.0,False,False,False,False,[],False,False,1950000.0,€,True,True,flat,duplex,"Chueca-Justicia, Madrid",Dúplex,295702,2,True,True,,,,,,
109028195,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/0c/79/1362114685.webp,34,698000.0,flat,sale,114.0,3,2,calle del Corregidor Diego de Valderrábano,Madrid,Madrid,Moratalaz,es,Media Legua,40.4099261,-3.6635162,False,https://www.idealista.com/inmueble/109028195/,"Alquiler Protegido/ Venta Garantizada, pone a su disposición, un estupendo piso en Moratalaz de 114 m2, de los cuales son útiles 107m2. distribuidos en cocina con tendedero cerrado, 3 habitaciones, la principal con armario empotrado, dos baños uno con plato de ducha y el otro bañera y un amplio salón, el recibidor cuenta con armario empotrado y en pasillo también. Reformado totalmente en el año 2014 con acabados de lujo, domótica, persianas eléctricas, suelo de parque, puertas de madera, ventanas de climalit ruptura de puente térmico, el piso se quedaría totalmente amueblado, con electrodomésticos inclusive. El edificio cuenta con zonas de comunes de ocio. Posibilidad de plaza de garaje en el mismo edificio El inmueble es totalmente exterior, orientación suroeste, muy luminoso y bien comunicado cerca de parada de autobuses y metro, cerca de colegios y farmacias, comercios. Mejor ver, te enamoraras de el.",False,good,False,6123.0,False,False,False,False,[],False,False,698000.0,€,,,flat,,"Media Legua, Madrid",Piso en calle del Corregidor Diego de Valderrábano,28-02292,6,True,True,,,,,,
105975106,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/84/ff/1268711036.webp,10,959000.0,flat,sale,91.0,3,3,Barrio Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4213159,-3.6762992,False,https://www.idealista.com/inmueble/105975106/,"Presentamos esta excepcional ubicada en el prestigioso barrio de Salamanca. Este piso interior de 104 m² en proceso de reforma ofrece una oportunidad única para personalizar cada detalle a tu gusto, combinando elegancia y funcionalidad. La propiedad cuenta con tres habitaciones y tres baños, la cocina, completamente equipada, se entrega amueblada con electrodomésticos modernos y acabados de alta calidad. Además, el edificio cuenta con ascensor, calefacción comunitaria, aire acondicionado y servicio de portería, garantizando una experiencia de vida cómoda y segura.  El barrio de Salamanca es conocido por su sofisticación y exclusividad, ofreciendo una amplia variedad de servicios y comodidades. A pocos pasos del emblemático Parque del Retiro y rodeado de tiendas de lujo, restaurantes gourmet y prestigiosas galerías de arte, vivir en Salamanca significa disfrutar de lo mejor que Madrid tiene para ofrecer. Esta propiedad no solo representa una vivienda de lujo, sino también una inversión segura en una de las áreas más codiciadas de la capital. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,10538.0,True,False,False,False,[],False,False,959000.0,€,,,flat,,"Ibiza, Madrid",Piso,3357,bj,False,True,,,,,,
108821450,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/7e/06/1356122122.webp,27,129900.0,flat,sale,66.0,3,1,"Alberche, 1",Madrid,Navalcarnero,Centro,es,,40.285599,-4.0166526,True,https://www.idealista.com/inmueble/108821450/,"Agencia inmobiliaria de Navalcarnero PISO EN ZONA LA ESTACION de 66 m2 segun catastro Compuesto por: Tres amplios dormitorios, un cuarto de baño completo, amplio salon con terraza y cocina. La vivienda necesita una actualizacion para entrar a vivir. El piso se encuentra enclavado en la zona de la estacion, estando proximo a zonas verdes y solo 5 minutos andando del centro. La zona de la estacion se encuentra excelentemente situada, con buen acceso tanto a la autovia como al centro del municipio. Navalcarnero cuenta con todos los servicios tales como farmacias, supermercados, excelentes colegios, zonas verdes, comercios, centro medico, asimismo, se encuentra a menos de 10 minutos en coche del hospital mas cercano. En el caso de que necesite financiación, disponemos de un departamento financiero que estará encantado de atenderle y facilitarle la mejor financiacion del mercado, con una cuota para esta vivienda desde 398 €(consultar condiciones).",False,renew,False,1968.0,True,False,False,False,[],False,False,129900.0,€,,,flat,,"Centro, Navalcarnero","Piso en Alberche, 1",,1,True,False,,,,,,
108993058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/21/f1/1361488912.webp,86,1150000.0,flat,sale,170.0,5,3,"calle Arcipreste de Hita, 3",Madrid,Madrid,Moncloa,es,Argüelles,40.4339415,-3.7180394,True,https://www.idealista.com/inmueble/108993058/,"Moncloa /Arguelles zona. Calle de Arcipreste de Hita edificio rehabilitado, se vende amplio piso de 170m2 construidos En 5 planta Exterior con ascensor y montacargas, servicios centrales de agua caliente y calefacción. Amplio piso de 5 dormitorios, 3 baños, amplio salón comedor y amplia cocina independiente amueblada oficce y puerta de servicio. Techos altos, amplias ventanas, todo las paredes son tabiques por lo que se pueden ampliar habitaciones o salon dependiendo de las necesidades de cada uno, amplio trastero en edificio. Inmejorable zona con el metro en la puerta, el intercambiador de autobúses, tiendas, supermercados, salidas M30 y M40.",True,good,False,6765.0,True,False,False,False,[],False,False,1150000.0,€,,,flat,,"Argüelles, Madrid","Piso en calle Arcipreste de Hita, 3",,5,True,True,,,,,,
108886390,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/10/28/1357952566.webp,21,310000.0,flat,sale,60.0,3,1,paseo de Extremadura,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4131353,-3.7322626,False,https://www.idealista.com/inmueble/108886390/,"Conoce ESTUCASA Madrid | Inmobiliaria en Puerta de Ángel ¡Descubre este encantador piso de 60 m² en una de las Avenidas más deseadas de Madrid: Paseo de Extremadura! Al ingresar, se accede por Paseo de Extremadura en una planta baja pero el piso, de muy buena construcción, se encuentra ubicado en calle paralela con altura entreplanta. Está perfectamente distribuido en un acogedor salón-comedor para realizar todas tus reuniones, una cocina funcional y completa para quienes disfrutan de cocinar, tres amplias habitaciones y un baño. La propiedad se encuentra lista para que te mudes sin preocupaciones pues cuenta con una reforma realizada en los últimos 10 años. Asimismo, ofrece calefacción individual para mantener un ambiente cálido durante los días más fríos. El edificio dispone de una amplia patio comunitario. La ubicación es simplemente inmejorable: a minutos a pie de la estación de metro Puerta del Ángel y Paseo de Extremadura, y con varias líneas de buses a disposición, facilitando así tus desplazamientos por la ciudad. Dispone de todos los servicios esenciales a tu alcance, desde supermercados, farmacias, restaurantes y colegios. Rodeado de zonas verdes como Casa de Campo, Madrid Rio y Parque Caramuel, es ideal para quienes desean vivir en una zona tranquila sin renunciar a las ventajas de la ciudad. ¡No pierdas esta oportunidad y ven a visitarlo sin compromiso! Extremadura.",False,good,False,5167.0,True,False,False,False,[],False,False,310000.0,€,,,flat,,"Puerta del Ángel, Madrid",Piso en paseo de Extremadura,piso extremadura,bj,True,True,,320000.0,10000.0,3.0,,
108557824,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/fa/88/1349240928.webp,14,335000.0,flat,sale,80.0,2,2,Barrio Pueblo Nuevo,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4265825,-3.6435344,False,https://www.idealista.com/inmueble/108557824/,"La Inmobiliaria Internacional CPM gestiona este exclusivo y luminoso piso completamente reformado, de 79 m2 y 2 dormitorios, próximo al metro La Almudena, que consta de los siguientes elementos: Hall de entrada. Una cocina totalmente equipada, con todos los electrodomésticos incluidos. Un amplio salón comedor, con grandes ventanales, que lo convierten en muy luminoso. 2 amplios dormitorios con armarios empotrados; el principal con vestidor y en suite, con su baño completo incorporado. Un baño completo. El piso reformado, dispone de suelo de parquet de madera natural, vídeo portero, calefacción y aire acondicionado por conducto, ventanas Climalit y puerta blindada. El edificio es de estilo moderno. Sobre la ubicación del inmueble, es inmejorable, ya que se encuentra en una de las zonas más conocidas de Madrid, a la entrada del metro de La Almudena, próximo a la calle Alcalá y Arturo Soria. Paradas de taxis y diferentes líneas de autobús paran enfrente de la vivienda. El Acceso a la M-30 Y M-40 es muy rápido. Alrededor del piso se encuentran varios centros comerciales (CC Aragón, CC Alcalá Norte, CC Las Rosas), colegios (colegio San José- Salesianas, colegio Joyfe), parque (parque Arriaga, parque El Calero, parque Quinta de los Molinos) guarderías, hospitales, farmacias, restaurantes, zonas de ocio e instalaciones deportivas.",True,good,False,4188.0,True,False,False,False,[],False,False,335000.0,€,,,flat,,"Pueblo Nuevo, Madrid",Piso,08711,bj,True,True,,355000.0,20000.0,6.0,Destacado,
109064344,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/24/9b/1367006951.webp,18,190000.0,flat,sale,96.0,1,1,calle de Vitoria,Madrid,San Fernando de Henares,Parque Roma - Coronas,es,,40.4193208,-3.5238879,False,https://www.idealista.com/inmueble/109064344/,"''Agencia Inmobiliaria Tecnocasa de San Fernando de Henares vende espectacular piso en la zona de Parque Henares '' Ideal para familias que buscan un entorno tranquilo y privilegiado. Ubicado en una zona con excelente comunicación gracias a las cercanas M-50, M-21 y A-2, tendrás acceso fácil a colegios, farmacias, restaurantes y hospitales. Con una superficie total de 96 m² construidos, disfrutarás de un AMPLIO SALÓN muy iluminado con luz natural, perfecto para relajarse al final del día. La vivienda cuenta con cómodas estancias, todas ellas independientes. Dispone de un estupendo cuarto de baño, perfecto para el día a día. PLAZA DE GARAJE INCLUIDA EN EL PRECIO  La cocina, completamente amueblada y equipada, siendo un espacio ideal para dar rienda suelta a la creatividad culinaria, con acceso a una terraza tendedero. No te pierdas la oportunidad de vivir en este encantador piso que incluye también un trastero estupendo en el mismo precio ¡Ven a visitarlo y enamórate de tu nuevo hogar! Recuerda la posibilidad de financiar hasta el 100% con nuestro departamento financiero kíron.",False,good,False,1979.0,False,False,False,False,[],False,False,190000.0,€,True,True,flat,,"Parque Roma - Coronas, San Fernando de Henares",Piso en calle de Vitoria,,bj,False,True,,210000.0,20000.0,10.0,,
109066548,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/aa/04/1363382962.webp,31,699999.0,flat,sale,176.0,2,2,calle de Arturo Soria,Madrid,Madrid,Ciudad Lineal,es,Costillares,40.4763829,-3.6702156,False,https://www.idealista.com/inmueble/109066548/,"TECNOCASA PINAR DE CHAMARTIN VENDE EN EXCLUSIVA  Vivienda en planta baja totalmente reformada – 176 m² Se ofrece exclusivo local en planta baja transformado en vivienda, actualmente en proceso de reforma integral, con una superficie construida de 176 m² distribuidos en dos plantas. En la primera planta encontramos dos amplias habitaciones tipo suite, cada una con baño privado, y uno de ellos además con vestidor. La planta se completa con un luminoso salón-comedor y una cocina independiente de diseño moderno. En la planta baja, actualmente en fase de definición, existe la posibilidad de adaptar el espacio según las necesidades del comprador: se puede destinar a dormitorios adicionales, un segundo salón, zona de ocio o despacho. La vivienda se encuentra en proceso de reforma y se entregará totalmente reformada, llave en mano, con acabados de alta calidad y la posibilidad de realizar modificaciones durante el proceso de obra para ajustarla a sus preferencias. El plazo estimado de entrega es septiembre-octubre, no dudes en contactar y solicitar información o agendar una visita para revisar el estado actual de la obra. Una oportunidad única para estrenar vivienda a medida en un espacio amplio, versátil y con todas las comodidades. ¡MÁS DE 30 AÑOS NOS AVALAN EN EL BARRIO! ¡OPORTUNIDAD! Con KÌRON y sus agentes de intermediación financiera podrás encontrar la hipoteca que mejor se adapte a tus necesidades de financiación, para que puedas beneficiarte de los convenios que tiene el grupo Tecnocasa con diferentes entidades bancarias. Con la posibilidad de financiación hasta 100%, asesórate gratis y sin compromiso. Reserva tu visita. ESTA PUBLICACION ES DE CARACTER INFORMATIVO Y PUEDE CONTENER ERRORES, NO ES CONTRACTUAL.",False,good,False,3977.0,True,False,False,False,[],False,False,699999.0,€,,,flat,,"Costillares, Madrid",Piso en calle de Arturo Soria,,bj,True,True,,,,,,
108564531,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/b7/a0/1348587379.webp,17,850000.0,flat,sale,90.0,2,2,calle de José Ortega y Gasset,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4282382,-3.6712323,False,https://www.idealista.com/inmueble/108564531/,"Este fantástico piso, ubicado en una de las zonas más exclusivas y demandadas de Madrid, estará disponible a partir de noviembre. Actualmente se encuentra alquilado, con contrato vigente hasta finales de octubre. La vivienda cuenta con dos amplias habitaciones, dos baños completos, y se entrega totalmente amueblada. La cocina está equipada con todos los electrodomésticos necesarios para entrar a vivir desde el primer día. Dispone de aire acondicionado, gran luminosidad y ha sido reformado recientemente, ofreciendo un ambiente moderno, cómodo y acogedor. Ubicación inmejorable: a tan solo 5 minutos andando de las estaciones de metro Lista y Manuel Becerra, y a 8 minutos de Goya. En el entorno encontrarás todo tipo de servicios: supermercados, bares, restaurantes, gimnasios y comercios. Ideal para quienes buscan calidad de vida, comodidad y una excelente comunicación en el corazón de Madrid.",False,good,False,9444.0,False,False,False,False,[],False,False,850000.0,€,,,flat,,"Lista, Madrid",Piso en calle de José Ortega y Gasset,2589,,True,True,,915000.0,65000.0,7.0,,
109143075,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/7c/24/1365584918.webp,29,649000.0,chalet,sale,240.0,4,3,calle Herrador,Madrid,Torrelodones,Colonia,es,,40.5746002,-3.95449,False,https://www.idealista.com/inmueble/109143075/,"OPORTUNIDAD UNICA: Tecnocasa presenta en exclusiva esta singular propiedad con carácter, historia y un proyecto en marcha con gran potencial: una casa señorial de piedra que será dividida en dos chalets pareados. Uno de ellos ya ha sido reservado, por lo que esta es la última unidad disponible. TODAS LAS FOTOS QUE SE MUESTRAN PERTENECEN A LA UNIDAD TODAVÍA DISPONIBLE Situada en una zona muy tranquila de la Colonia de Torrelodones, esta vivienda goza de una excelente ubicación, con fácil acceso a todos los servicios y muy bien comunicada con la estación de tren. Construida originalmente en 1903 y completamente restaurada en 2002, mantiene todo el encanto de la arquitectura clásica en piedra, combinando estilo y funcionalidad. Se asienta sobre una parcela de 550 m², y la futura vivienda contará con unos 240 m² construidos, distribuidos en tres plantas. Actualmente se trata de una única vivienda la cual se está formalizando la segregación y reforma. La distribución prevista es flexible y personalizable: •Planta baja: espectacular salón con techos altos y chimenea; porche acristalado; cocina con salida directa al exterior; y una habitación en planta con baño en suite y vestidor. •Planta primera: dos habitaciones de gran tamaño y un baño completo. Posibilidad de redistribuir si se desea mayor número de estancias. •Planta sótano: salón multiusos, una habitación adicional, baño completo y zona de almacenaje. Una propiedad única, señorial y con alma, ideal para quienes buscan espacio, tranquilidad, estilo propio y la oportunidad de adaptar la vivienda a medida. Todas las dimensiones son orientativas sin vinculación contractual. Última unidad disponible. POSIBILIDAD DE FINANCIACIÓN 100%. Solicita tu visita sin compromiso y conoce todos los detalles del proyecto.",True,good,False,2704.0,True,False,False,False,[],False,False,649000.0,€,,,chalet,semidetachedHouse,"Colonia, Torrelodones",Chalet pareado en calle Herrador,,,,,,,,,,
