propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,status,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,highlight.groupDescription,parkingSpace.parkingSpacePrice
100510740,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/05/cf/1283537357.webp,P3 1 I,21,1,466000.0,flat,sale,101.0,True,3,2,"calle Albaricoque, 11",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3726289,-3.7488666,True,https://www.idealista.com/obra-nueva/100510740/,"FASE 2 YA A LA VENTA Brooklyn es un exclusivo residencial de obra nueva de Kronos Homes en Carabanchel que ofrece 143 viviendas de 1, 2 y 3 dormitorios y estudios ubicadas en un edificio moderno y vanguardista.  Ubicación:  Su emplazamiento en el barrio de Buenavista, en Carabanchel, te permite disfrutar de un entorno consolidado en uno de los barrios con mayor proyección de la capital, cerca de colegios, hospitales, instalaciones deportivas, redes de transporte y a un paso del centro de Madrid.  Las viviendas:  Con obras ya avanzadas, las viviendas han sido diseñadas por el reconocido arquitecto Manuel Clavel, donde ha combinado la arquitectura tradicional madrileña con detalles singulares, aportando personalidad y dinamismo al conjunto. Estas destacan por su luminosidad, su óptima distribución y su calidad de materiales y acabados. Gracias a ello, los interiores se abren a la ciudad a través de ventanales que respetan la estética de balcones típica del entorno y generan unos ambientes acogedores y con carácter propio.  Zonas comunes:  Los residentes tienen acceso exclusivo al espacio comunitario de la azotea, donde se encuentra la piscina con solárium, un gimnasio y un espacio gourmet. Todo con unas vistas privilegiadas del skyline de Madrid. Horario de oficina de ventas:  De lunes a viernes, desde las 10:00 a 14:00 y 16:00 a 19:00 y sábados de 10:00 a 14:00. Dirección: C/ Albaricoque 2, 28044, Madrid  Estaremos encantados de recibirte y ampliarte todos los detalles del proyecto.",False,True,True,False,4614.0,True,False,False,False,[],False,False,466000.0,€,flat,"Buena Vista, Madrid","Piso en calle Albaricoque, 11",newdevelopment,True,True,,,
108045481,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/df/fa/1335218691.webp,BAJA 102 ,17,bj,320000.0,flat,sale,55.0,True,1,1,"Toscana, 4",Madrid,Galapagar,Parquelagos - Puente Nuevo,es,,40.6004816,-3.9678272,True,https://www.idealista.com/obra-nueva/108045481/,"¡Obra nueva en marcha en Parquelagos! Últimas viviendas disponibles – Apartamentos turísticos con altas calidades y zonas comunes de ensueño Exclusiva promoción de 35 apartamentos turísticos (Categoría 1 Llave) en la Urbanización de Parquelagos, rodeados de naturaleza y a solo 30 min de Madrid.  Obra ya iniciada – ¡No pierdas la oportunidad! ✨ Bloque en venta orientado al sur, con viviendas en planta baja accesibles y dúplex con bajo cubierta. � Urbanización privada de 5.900 m² con piscina, pádel, gimnasio exterior, zonas ajardinadas, lavandería y servicios de vending. � Seguridad con videovigilancia, conserje y acceso controlado. � Calidades premium: Aerotermia + suelo radiante y refrescante Carpintería PVC con Climalit y persianas motorizadas Cocina con encimera de cuarzo y diseño moderno Domótica (clima, persianas, luces desde el móvil) Vídeoportero, cerradura inteligente y preinstalación de alarma Preinstalación para coche eléctrico � Últimas viviendas disponibles. Ideal como inversión o segunda residencia. ¡Contacta ya!",False,True,True,False,5818.0,True,False,False,False,[],False,False,320000.0,€,flat,"Parquelagos - Puente Nuevo, Galapagar","Piso en Toscana, 4",newdevelopment,,,,,
108761412,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/5e/58/1365874965.webp,F-1B,19,1,1090100.0,flat,sale,182.0,True,3,2,"José Ribera, 4",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,Prado de Somosaguas,40.4033639,-3.7873758,True,https://www.idealista.com/obra-nueva/108761412/,"¡Bienvenidos a Monteturia! La nueva promoción de Grupo Pinilla. Monteturia se ubica en la c/José Ribera, 4-6, en Pozuelo de Alarcón. Un conjunto residencial de 58 viviendas, de 1 a 5 dormitorios, con dos plazas de garaje y trastero (IVA incluido). Las viviendas de la promoción tienen un diseño enfocado a la vida familiar, con espacios amplios y distribuciones optimizadas al máximo, primeras calidades en los acabados, abundante luz natural y unos niveles de comodidad y eficiencia difícilmente superables. Las cocinas se entregarán totalmente equipadas con mobiliario, encimeras y electrodomésticos. Todas las viviendas de Monteturia cuentan con lo último en eficiencia energética como aerotermia, recuperador de calor, suelo radiante-refrescante … es decir, un hogar más sostenible y eficiente, mejor calidad del aire y de vida, así como una reducción de consumo y gasto. ¡Todo ventajas! El proyecto se compone por dos edificios simétricos, en una urbanización cerrada, que cuenta con zonas comunes pensadas para el disfrute de todos los miembros de la familia: piscina, zona de juegos infantiles, pista de pádel, amplias zonas verdes, sala comunitaria.. . lugares donde puedan ""construir familia"". Para este nuevo proyecto apostamos por Pozuelo de Alarcón, un entorno tranquilo y de carácter residencial que cuenta con todas las comodidades necesarias a su alcance. Además, está en una de las zonas más exclusivas de Madrid, junto a la Finca, por lo que cuenta con un entorno rodeado de zonas verdes (campo de golf de Somosaguas, Casa de Campo y áreas con zonas deportivas) y buenas conexiones de carretera y transporte público. La fecha prevista de entrega de llaves es el tercer trimestre de 2025.  Si desea más información, puede visitar la web de la promoción o visitarnos en la oficina comercial del Grupo Pinilla (C/ Nuria, 36 – Madrid), o bien, en la Caseta de Ventas en Pozuelo de Alarcón (C/ José Ribera 4 – Madrid).",False,True,True,False,5990.0,True,False,False,False,[],False,False,1090100.0,€,flat,"Prado de Somosaguas, Pozuelo de Alarcón","Piso en José Ribera, 4",newdevelopment,True,True,,,
107922120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/29/63/1283537359.webp,B1 BAJO F ,21,bj,363000.0,flat,sale,80.0,True,2,2,"calle Albaricoque, 11",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3726289,-3.7488666,True,https://www.idealista.com/obra-nueva/107922120/,"FASE 2 YA A LA VENTA Brooklyn es un exclusivo residencial de obra nueva de Kronos Homes en Carabanchel que ofrece 143 viviendas de 1, 2 y 3 dormitorios y estudios ubicadas en un edificio moderno y vanguardista.  Ubicación:  Su emplazamiento en el barrio de Buenavista, en Carabanchel, te permite disfrutar de un entorno consolidado en uno de los barrios con mayor proyección de la capital, cerca de colegios, hospitales, instalaciones deportivas, redes de transporte y a un paso del centro de Madrid.  Las viviendas:  Con obras ya avanzadas, las viviendas han sido diseñadas por el reconocido arquitecto Manuel Clavel, donde ha combinado la arquitectura tradicional madrileña con detalles singulares, aportando personalidad y dinamismo al conjunto. Estas destacan por su luminosidad, su óptima distribución y su calidad de materiales y acabados. Gracias a ello, los interiores se abren a la ciudad a través de ventanales que respetan la estética de balcones típica del entorno y generan unos ambientes acogedores y con carácter propio.  Zonas comunes:  Los residentes tienen acceso exclusivo al espacio comunitario de la azotea, donde se encuentra la piscina con solárium, un gimnasio y un espacio gourmet. Todo con unas vistas privilegiadas del skyline de Madrid. Horario de oficina de ventas:  De lunes a viernes, desde las 10:00 a 14:00 y 16:00 a 19:00 y sábados de 10:00 a 14:00. Dirección: C/ Albaricoque 2, 28044, Madrid  Estaremos encantados de recibirte y ampliarte todos los detalles del proyecto.",False,True,True,False,4538.0,True,False,False,False,[],False,False,363000.0,€,flat,"Buena Vista, Madrid","Piso en calle Albaricoque, 11",newdevelopment,True,True,,,
104904977,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/41/52/1235392636.webp,,19,1,285000.0,flat,sale,93.0,True,2,2,"avenida de Madrid, 5",Madrid,El Molar,,es,,40.7305149,-3.5826089,True,https://www.idealista.com/obra-nueva/104904977/,"Residencial LA MOLA es una promoción de 68 viviendas, de 2 y 3 dormitorios, con amplias terrazas, bajos con jardín y áticos. Situada en El Molar, Avenida de Madrid 5. Todas las viviendas son exteriores, luminosas y con terrazas. Las zonas comunes contarán con piscina, área de juegos infantiles y zonas ajardinadas. Adicionalmente contarán con trastero y plaza de garaje incluido en el precio. Esta promoción se ubicará junto al próximo BULEVAR QUE SE VA A CONSTRUIR EN LA ANTIGUA CARRETERA A1, destinado a actuar como una gran avenida articuladora de la ciudad, con carril bici, zonas peatonales y de aparcamiento, y con parada de autobús para el transporte de viajeros situada a pie de calle de la misma promoción. Igualmente se instalarán luminarias, vegetación y diverso mobiliario urbano, que supondrá una mejora muy importante en la imagen urbana de El Molar y en la calidad de vida de sus vecinos. Todas las viviendas cuentan, entre otras, con las siguientes características: -Elegante fachada tipo revestimiento continuo monocapa -Aerotermia y suelo radiante -Cocinas amuebladas -Amplias terrazas y zonas comunes El Molar está situado al norte de Madrid en la carretera de Burgos A1, a 39 km desde el centro de Madrid, a 25 minutos en coche desde la Plaza de Castilla y a 15 minutos desde San Sebastián de los Reyes. Bien comunicada con transporte público (existen varias líneas de autobús). Si estás interesado, no dudes en ponerte en contacto con nosotros para más información.",True,True,True,False,3065.0,True,False,False,False,[],False,False,285000.0,€,flat,El Molar,"Piso en avenida de Madrid, 5",,True,True,,,
106584470,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/b4/69/1294439795.webp,CC67,27,2,658000.0,duplex,sale,225.0,True,4,4,"camino de la Corredera, 3",Madrid,Colmenar Viejo,El Mirador,es,,40.6686678,-3.7731732,True,https://www.idealista.com/obra-nueva/106584470/,"Un refugio para disfrutar, sin necesidad de escapar En Las Cumbres de Colmenar, a solo 5 minutos del centro, te espera unos áticos dúplex excepcionales: 4 habitaciones, 4 baños, dos terrazas (una de ellas enorme) y espacio de sobra para tu día a día… o para desconectar del mundo. Más que un hogar, es un lugar donde tus hijos crecen seguros, donde puedes teletrabajar con vistas o invitar a tus amigos a una barbacoa al atardecer. Y eso no es todo: •Piscina, jardines, pistas deportivas y zona infantil •2 plazas de garaje y trastero incluidos •Una urbanización privada con todo lo que necesitas - El precio no es un gasto, es una inversión en tu bienestar, espacio y libertad. ¡Ven a verlo y redescubre lo que significa “hogar”!",False,True,True,False,2924.0,True,False,False,False,[],False,False,658000.0,€,flat,"El Mirador, Colmenar Viejo","Dúplex en camino de la Corredera, 3",newdevelopment,True,True,duplex,Destacado,
106081665,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/80/bb/1285794284.webp,2B 1ºA,67,1,216300.0,flat,sale,44.0,True,1,1,"Torote, 2",Madrid,Soto del Real,,es,,40.7518457,-3.790015,True,https://www.idealista.com/obra-nueva/106081665/,"LEODOMUS REALTORS VENDE sobre plano una nueva promoción de DIEZ viviendas proyectada en pleno corazón de Soto del Real. Las fotografías del interior son de una promoción recién terminada en otro municipio con los mismos acabados. Zona tranquila, con buenos vecinos y bien comunicada por carretera y autobuses, ¿Qué más se puede pedir a Soto del Real? UNA ESTACIÓN DE TREN QUE LLEGARÁ A MEDIADOS DE 2025. Los pisos serán dotados de máximas calidades que otorgarán una calificación energética de doble A (tanto en consumos como en emisiones) para que, disfrutando de un máximo confort, el gasto económico de los suministros sea mínimo para los propietarios. Sistema de climatización por Aerotermia, placas solares, SATE, etc. DISPONEMOS DE MEMORIA DE CALIDADES PARA SU CONSULTA. LAS CALIDADES SON DEMOSTRABLES TOMANDO COMO REFERENCIA LA ÚLTIMA PROMOCIÓN YA CONSTRUÍDA Y VENDIDA.",False,True,True,False,4916.0,True,False,False,False,[],False,False,216300.0,€,flat,Soto del Real,"Piso en Torote, 2",newdevelopment,,,,,
107456556,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/d7/38/1323871817.webp,100008,38,,3800000.0,chalet,sale,1250.0,,8,9,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.6259383,-3.6055513,False,https://www.idealista.com/inmueble/107456556/,"Cristina Torras de GV | CIUDALCAMPO comercializa el siguiente inmueble: Espectacular villa de 1.250 m² sobre una parcela de 4.376 m², ubicada en una de las zonas más exclusivas de Ciudalcampo. La propiedad destaca por su privacidad, amplios espacios y espectaculares vistas a la sierra de Madrid. Su diseño elegante y funcional ofrece estancias luminosas, materiales de alta calidad y una distribución cómoda que se adapta a la vida familiar y social. El exterior cuenta con un jardín consolidado, piscina privada, cenador cubierto de glicinia, huerto y majestuosas encinas centenarias. La parcela linda con el campo de golf, proporcionando tranquilidad y unas vistas inigualables. Distribución:  Al entrar, un señorial recibidor da paso a un amplio salón-comedor con chimenea y grandes ventanales que inundan el espacio de luz natural, con acceso directo al cuidado jardín. La cocina, con zona office y área de lavandería, está diseñada para el máximo confort. La planta principal también cuenta con un despacho con chimenea, una acogedora sala de estar, un aseo de cortesía y un dormitorio de servicio con baño en suite. En la primera planta, una majestuosa escalera nos conduce a un amplio distribuidor que da acceso a cuatro dormitorios, todos con baño en suite y salida a terrazas privadas con vistas panorámicas. Destaca la suite principal, que dispone de zona de estar, doble vestidor y un baño de lujo con áreas separadas. La buhardilla es un espacio versátil, ideal como zona de ocio o dormitorio adicional, con baño completo y dos trasteros aprovechando la caída del tejado. En la planta baja, un salón rústico con chimenea, cocina de apoyo y acceso directo al jardín crean el ambiente perfecto para reuniones familiares y con amigos. Esta planta también alberga una bodega, un cuarto de invitados con vestidor y baño en suite, además de otro dormitorio con baño propio. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",False,False,,,3040.0,True,False,False,False,[],False,False,3800000.0,€,chalet,Ciudalcampo,Casa independiente,good,True,True,independantHouse,,
106166924,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/5a/60/1274533129.webp,2º B (dúplex),30,2,890000.0,penthouse,sale,145.0,True,3,3,"pasaje del Sur, 2",Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4426398,-3.8131022,True,https://www.idealista.com/obra-nueva/106166924/,"OBRAS INICIADAS. Obra nueva Residencial Pasaje del Sur, pisos de 3 habitaciones, amplios jardines y terrazas, piscina comunitaria. Residencial Pasaje del Sur es un exclusivo edificio de obra nueva que consta de 9 viviendas, con varias tipologías: - Bajos de 3 habitaciones, 2 baños y amplios jardines de uso privativo desde 85 hasta 120 metros cuadrados. - Primeros de 3 habitaciones, 2 baños y amplias terrazas. - Segundo de 3 habitaciones, 2 baños y una terraza de grandes dimensiones. - Áticos (dúplex, en planta segunda y ático) de 3 habitaciones, 2 baños, aseo de cortesía y terrazas con vistas panorámicas. Cada una de las viviendas incluye una plaza de garaje y un trastero, con posibilidad de adquirir una segunda plaza. Las zonas comunes incluyen una sala comunitaria y una piscina exterior. La promoción tiene un cuidado diseño que combina estética, alta calidad de materiales y funcionalidad con domótica integrada, y un sistema constructivo que posibilita un aprovechamiento óptimo del espacio en todas las estancias. La climatización de las viviendas será mediante sistema de aerotermia frío-calor que se distribuye por suelo radiante. Las viviendas cuentan con la máxima certificación energética, siendo “A” en proyecto. El proyecto contempla la ampliación de Pasaje del Sur, que pasará a comunicar la calle Guía con la calle Fuente de la Salud, según prevé el PGOU de Pozuelo de Alarcón. La promoción tiene una localización privilegiada, se ubica en una calle muy tranquila en un entorno totalmente consolidado, a escasos 2 minutos andando del Parque Fuente de la Salud y de Camino de las Huertas. Cuenta con gran oferta de servicios a los que acceder andando, como centros educativos (Kensington School, Liceo Sorolla, Escuelas Pías San Fernando, San José de Cluny), supermercados, tiendas, restaurantes, zonas verdes, centro comercial El Torreón, etc. Las viviendas están muy bien comunicadas, con fácil acceso a la A-6, M-40, M-515 y M-503.",False,True,True,False,6138.0,True,False,False,False,[],False,False,890000.0,€,flat,"Zona Pueblo, Pozuelo de Alarcón","Ático en pasaje del Sur, 2",newdevelopment,True,True,penthouse,,
108629825,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/29/63/1283537359.webp,B1 4H,21,4,422000.0,duplex,sale,84.0,True,2,2,"calle Albaricoque, 11",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3726289,-3.7488666,True,https://www.idealista.com/obra-nueva/108629825/,"FASE 2 YA A LA VENTA Brooklyn es un exclusivo residencial de obra nueva de Kronos Homes en Carabanchel que ofrece 143 viviendas de 1, 2 y 3 dormitorios y estudios ubicadas en un edificio moderno y vanguardista.  Ubicación:  Su emplazamiento en el barrio de Buenavista, en Carabanchel, te permite disfrutar de un entorno consolidado en uno de los barrios con mayor proyección de la capital, cerca de colegios, hospitales, instalaciones deportivas, redes de transporte y a un paso del centro de Madrid.  Las viviendas:  Con obras ya avanzadas, las viviendas han sido diseñadas por el reconocido arquitecto Manuel Clavel, donde ha combinado la arquitectura tradicional madrileña con detalles singulares, aportando personalidad y dinamismo al conjunto. Estas destacan por su luminosidad, su óptima distribución y su calidad de materiales y acabados. Gracias a ello, los interiores se abren a la ciudad a través de ventanales que respetan la estética de balcones típica del entorno y generan unos ambientes acogedores y con carácter propio.  Zonas comunes:  Los residentes tienen acceso exclusivo al espacio comunitario de la azotea, donde se encuentra la piscina con solárium, un gimnasio y un espacio gourmet. Todo con unas vistas privilegiadas del skyline de Madrid. Horario de oficina de ventas:  De lunes a viernes, desde las 10:00 a 14:00 y 16:00 a 19:00 y sábados de 10:00 a 14:00. Dirección: C/ Albaricoque 2, 28044, Madrid  Estaremos encantados de recibirte y ampliarte todos los detalles del proyecto.",False,True,True,False,5024.0,True,False,False,False,[],False,False,422000.0,€,flat,"Buena Vista, Madrid","Dúplex en calle Albaricoque, 11",newdevelopment,True,True,duplex,,
107513986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/ed/d3/1347631336.webp,DÚP_787,26,1,385000.0,duplex,sale,200.0,True,4,3,Centro,Madrid,Navalcarnero,Centro,es,,40.2865373,-4.0163075,False,https://www.idealista.com/inmueble/107513986/,"DÚPLEX de 200 m², ubicado junto a la plaza de Segovia centro neurálgico de Navalcarnero. Exclusiva urbanización privada. La planta baja se distribuye en un amplio salón con balcón exterior, cocina independiente amueblada, dos habitaciones con armarios empotrados vestidos y dos baños completos. En la planta alta, encontrarás un espacio diáfano muy amplio, ideal para diferentes usos, además de una habitación y un baño adicional con plato de ducha. Posibilidad de una plaza de garaje aparte del precio, en un garaje cercano. Vivienda construida en 2007, en perfecto estado. ¡No pierdas la oportunidad de vivir en una ubicación privilegiada! '.  ref: DÚP_787.",False,False,False,,1925.0,False,False,True,False,[],False,False,385000.0,€,flat,"Centro, Navalcarnero",Dúplex,good,,,duplex,,
108846880,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/7e/e1/1356849977.webp,BE_2ºC,19,2,1074704.0,flat,sale,119.0,False,2,1,"de la Verónica, 13",Madrid,Madrid,Centro,es,Huertas-Cortes,40.4119003,-3.6942597,True,https://www.idealista.com/obra-nueva/108846880/,"¡No pierdas la oportunidad de vivir en el corazón de Madrid! Te presentamos una promoción exclusiva de viviendas de obra nueva en un edificio histórico completamente reformado en el centro de Madrid. Ubicación privilegiada: En pleno centro de Madrid, rodeado de los mejores restaurantes, tiendas y lugares de interés cultural. Excelente conexión con transporte público. Viviendas modernas y luminosas: Apartamentos de 1, 2 y 3 dormitorios, con diseño contemporáneo y acabados de alta calidad. Amplios ventanales que permiten la entrada de luz natural. Cocinas totalmente equipadas con electrodomésticos de última generación. Servicios exclusivos: Patio interior ajardinado: Un oasis de tranquilidad en el corazón de la ciudad.  Spa: Relájate y desconecta en nuestro exclusivo spa. ¡No esperes más y reserva tu vivienda de ensueño en el centro de Madrid Información adicional: Entrega prevista: 30/01/2026  Precios desde: €  Para más información y visitas, contacta con nosotros.",False,True,True,False,9031.0,True,False,False,False,[],False,False,1074704.0,€,flat,"Huertas-Cortes, Madrid","Piso en de la Verónica, 13",newdevelopment,,,,,
107668650,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/e1/f6/1319258042.webp,V15  Tipo C,26,,473800.0,chalet,sale,139.0,,4,3,"Cañada de los Toros, 92",Madrid,Manzanares el Real,,es,,40.728874,-3.8725001,True,https://www.idealista.com/obra-nueva/107668650/,"LINCENCIA Y PRÉSTAMO PROMOTOR PRECONCEDIDOS Vivienda 15 - Bloque 8 – Tipo C  15 viviendas, quedan 4. 2 Plazas de garaje subterráneo incluidas en el precio  Superficie útil: 110 m²  Superficie construida: 139 m²  Superficie de la parcela: 248 m²  Plantas: 2  Dormitorios: 4 (uno en planta baja)  Baños: 3  Plazas de garaje: 2 incluidas en el precio  Cocina equipada y baños totalmente amueblados.  Proceso de adquisición de tu vivienda:  Reserva de la vivienda: 3.500 €  Al inicio de obra 20% del valor de adjudicación + IVA (menos la reserva)  Entrega de llaves (2027): 80% restante + IVA  Además, el proyecto cuenta con licencia y préstamo promotor preconcedido para mayor facilidad en la compra.  ¡No dejes pasar esta oportunidad de vivir en un entorno único con el máximo confort y eficiencia!  Residencial Villa Bárbara es un exclusivo conjunto residencial de lujo y una oportunidad única en Manzanares El Real.  Se trata del único proyecto de obra nueva en la zona, diseñado para ofrecer viviendas que se adapten a tu futuro.  La urbanización privada alberga 15 chalets pareados de obra nueva, con parcelas privadas que van desde 189 m² hasta 404 m².  Dentro de tu amplia parcela, podrás diseñar tu vivienda personalizada a tu gusto, por ejemplo, con 4 dormitorios (uno de ellos en la planta baja) o con la distribución que prefieras.",False,True,,False,3409.0,True,False,False,False,[],False,False,473800.0,€,chalet,Manzanares el Real,"Chalet pareado en Cañada de los Toros, 92",newdevelopment,True,True,semidetachedHouse,,
108749255,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/c3/07/1355979571.webp,Bajo A,14,bj,350000.0,studio,sale,46.0,True,0,1,"paseo Santa María de la Cabeza, 60",Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4018338,-3.6989829,True,https://www.idealista.com/obra-nueva/108749255/,"SMC60 · El edificio prime de Arganzuela ·  Todo lo que buscabas para vivir en el corazón de Madrid con la mejor calidad de vida. En pleno Paseo de Santa María de la Cabeza, nace SMC60, un exclusivo desarrollo inmobiliario de obra nueva que combina la elegancia de su fachada neomudéjar original con una ampliación integral diseñada para ofrecer todas las comodidades de la vida contemporánea. El proyecto ofrece 41 viviendas de 1, 2 y 3 dormitorios, incluyendo bajos con jardín y áticos con terraza o solárium. Piscina, gimnasio, jardín privado y 45 plazas de garaje, junto al interiorismo de autor de Tristán Domecq, completan una propuesta residencial única que se convierte en el nuevo referente del barrio. A escasos minutos de Atocha, El Retiro, Madrid Río y los principales museos y centros culturales de la ciudad, SMC60 goza de una ubicación inmejorable. SMC60 permite disfrutar de la tranquilidad de un entorno residencial con una conectividad excepcional, sin renunciar al encanto de vivir en pleno corazón de la capital. SMC60, el nuevo desarrollo exclusivo de Senahomes marca un nuevo estándar residencial en el corazón de Madrid.",True,True,True,False,7609.0,True,False,False,False,[],False,False,350000.0,€,flat,"Palos de la Frontera, Madrid","Estudio en paseo Santa María de la Cabeza, 60",newdevelopment,True,False,studio,,34000.0
108392204,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/52/a7/1342760736.webp,3 3º J,18,3,479000.0,flat,sale,52.0,True,1,1," de San Enrique, 3",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4563269,-3.7010997,True,https://www.idealista.com/obra-nueva/108392204/,"Un lugar que te cambiará la vida.   Magnífico conjunto residencial de Darya Homes en una de las zonas con más proyección de Madrid.    Serentia Gardens es un proyecto de 1 dormitorio con impresionantes zonas comunes, firmado por los arquitectos Cano y Escario, y certificación de sostenibilidad BREEAM.   Una ubicación imbatible, entre Cuzco y Azca, a 10 minutos del Bernabéu.   Zonas comunes:   - Jardín con piscina  - Piscina en azotea con sauna  - Coworking  - Gimnasio  - Sala de cine  - Huertos urbanos  - Garaje Viviendas con amplios ventanales, completamente equipadas con materiales y electrodomésticos de primer nivel.",False,True,True,False,9212.0,True,False,False,False,[],False,False,479000.0,€,flat,"Cuatro Caminos, Madrid","Piso en de San Enrique, 3",newdevelopment,,,,,
106353772,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/45/43/1280284651.webp,V07,15,,525000.0,chalet,sale,247.0,,3,3,calle Benito Pérez Galdós s/n,Madrid,Móstoles,El Soto - Coveta,es,,40.3246111,-3.879796,True,https://www.idealista.com/obra-nueva/106353772/,"CASA GEOSOLAR PERSONALIZABLE EN MÓSTOLES   Grupo INDEX pone a tu alcance un nuevo tipo de viviendas de vanguardia no sólo por su diseño totalmente personalizable, sino también por sus sistemas de producción y ahorro energético. Te presentamos el Residencial ATLANTIS ubicado en Móstoles (Madrid), en las calles Benito Pérez Galdós, María Moliner y Camino de Carrasquillas.  Compuesto por 15 viviendas GEOSOLARES PERSONALIZABLES, todas ellas superan los 246 m2 construidos y están situadas en parcelas que oscilan desde los 155m2 hasta los 295m2.   TODAS LAS VIVIENDAS INCLUYEN EN EL PRECIO: •Garaje con elevador para aparcar 2 vehículos o más. •Sótano ampliable. •Cocina amueblada con electrodomésticos. •Caldera de Geotermia, placas fotovoltaicas y suelo radiante. •Amplio catálogo de cambios sin coste.   El interior de la vivienda es personalizable por completo según tus gustos y necesidades. Elige el número de habitaciones, ubicación de la cocina, si quieres garaje para tres coches o más sótano con cuarto de juegos, suelos, puertas, alicatados, pintura, sanitarios, griferías… También tu decoración, porque en el mismo precio incluye el asesoramiento de un interiorista. ¡Tu nueva Casa Geosolar será única y la más ahorradora!   ¿TE INTERESA? Solicita una cita con nosotros y podrás ver nuestras viviendas ya construidas. Llámanos y nos veremos en nuestra oficina comercial. Vas a comprar la vivienda del mañana hoy.   ¡RESERVA YA LA TUYA!",True,True,,False,2126.0,True,False,False,False,[],False,False,525000.0,€,chalet,"El Soto - Coveta, Móstoles",Chalet adosado en calle Benito Pérez Galdós s/n,newdevelopment,True,True,terracedHouse,,
106081667,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/19/61/1285793656.webp,2B 1ºB,69,1,206000.0,studio,sale,36.0,True,0,1,"Torote, 2",Madrid,Soto del Real,,es,,40.7518457,-3.790015,True,https://www.idealista.com/obra-nueva/106081667/,"LEODOMUS REALTORS VENDE sobre plano una nueva promoción de DIEZ viviendas proyectada en pleno corazón de Soto del Real. Las fotografías del interior son de una promoción recién terminada en otro municipio con los mismos acabados. Zona tranquila, con buenos vecinos y bien comunicada por carretera y autobuses, ¿Qué más se puede pedir a Soto del Real? UNA ESTACIÓN DE TREN QUE LLEGARÁ A MEDIADOS DE 2025. Los pisos serán dotados de máximas calidades que otorgarán una calificación energética de doble A (tanto en consumos como en emisiones) para que, disfrutando de un máximo confort, el gasto económico de los suministros sea mínimo para los propietarios. Sistema de climatización por Aerotermia, placas solares, SATE, etc. DISPONEMOS DE MEMORIA DE CALIDADES PARA SU CONSULTA. LAS CALIDADES SON DEMOSTRABLES TOMANDO COMO REFERENCIA LA ÚLTIMA PROMOCIÓN YA CONSTRUÍDA Y VENDIDA.",False,True,True,False,5722.0,True,False,False,False,[],False,False,206000.0,€,flat,Soto del Real,"Estudio en Torote, 2",newdevelopment,,,studio,,
