propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
108324753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/8b/0e/1340726474.webp,P1 3 A,5,3,401968.0,flat,sale,128.0,True,3,2,"Calle Cerro del Baile, 16",Madrid,San Sebastián de los Reyes,Dehesa Vieja-Puente Cultural,es,,40.5676485,-3.6117507,True,https://www.idealista.com/obra-nueva/108324753/,"Cerro del Baile Levels es un residencial de 76 viviendas VPPL.  Tipologías de 2 dormitorios en planta baja con jardín y ático. 3 dormitorios en planta baja con jardín, en planta intermedia y ático. 4 dormitorios en planta primera. Moderno y de diseño ubicado en el nuevo desarrollo Cerro del Baile en San Sebastián de los Reyes. Se desarrolla en régimen de cooperativa. Viviendas espaciosas, bien distribuidas y con terraza. Luminosas y sostenibles, cuentan con aerotermia para maximizar al máximo la eficiencia y el ahorro energético. En esta misma línea el edificio dispondrá de un sistema de ventilación interior. Carpintería exterior que permitirá aislar completamente la temperatura y el ruido. Todas estas características harán de tu hogar un lugar vanguardista y de un confort que te hará disfrutar de tu hogar como te mereces.  Las cocinas se entregarán amuebladas e incluso podrás plantear opciones de distribución. Coste incluye dos plazas de garaje y un trastero. Hemos diseñado una vivienda que esté a la altura de lo que estás buscando, acogedora, bien distribuida y con una urbanización cerrada que incluye acceso por conserjería, piscina comunitaria, zonas verdes, recreo infantil, local multiusos y parking para bicicletas. La ubicación inmejorable, muy cerca de la Dehesa Boyal, del Outlet y del Hospital Infanta Sofía. Entrega prevista primera mitad 2029.",False,newdevelopment,True,True,3140.0,True,False,False,False,[],False,False,401968.0,€,flat,"Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes","Piso en Calle Cerro del Baile, 16",False,True,True,,
107218538,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/1a/80/1306499826.webp,P3 BB,10,bj,699995.0,flat,sale,196.0,True,3,2,avenida de Atenas s/n,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.5308893,-3.9101904,True,https://www.idealista.com/inmueble/107218538/,"Espléndida vivienda disponible en Residencial Atenas en una magnífica urbanización cerrada con dos plazas de garaje y trastero. Viviendas con espectaculares interiores y excelentes calidades con sistema de aerotermia colectiva y el suelo radiante-refrescante. Contarás con piscinas, jardines, zona infantil, gimnasio, zonas comunes indoor… espacios donde podrás disfrutar de tu ocio y tener la calidad de vida que siempre has soñado. Residencial Atenas se encuentra en Las Rozas, uno de los municipios más extensos de la Comunidad de Madrid, concretamente en la zona de El Cantizal.  Muy bien comunicada mediante transporte privado, con conexiones a la M-40, M-50 y A-6 (salida 19 y 20) y transporte público, con paradas de autobús en la puerta y la estación de cercanías Pinar de Las Rozas (líneas C-7, C-8 y C-10) está a 10 minutos en coche. La zona cuenta con centros educativos tanto públicos como privados, así como, diversos equipamientos deportivos y de oferta comercial y de ocio, con varios supermercados en las cercanías y centros comerciales como Las Rozas Village o The Style Outlets.",False,good,False,True,3571.0,True,False,False,False,[],False,False,699995.0,€,flat,"El Pinar- Punta Galea, Las Rozas de Madrid",Piso en avenida de Atenas s/n,,True,True,,
108715463,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/ff/cf/1282269061.webp,Viv-4,6,,497000.0,chalet,sale,185.0,,3,3,calle Sancho II s/n,Madrid,Alcalá de Henares,Espartales,es,,40.5136004,-3.3605271,True,https://www.idealista.com/obra-nueva/108715463/,"Licencia solicitada.  Dryas pone a tu disposición 56 exclusivos chalets adosados de 3 dormitorios, en Espartales Norte, un barrio residencial al norte de Alcalá de Henares. Cada chalet cuenta con planta baja, planta primera y gran bodega iluminada naturalmente por un patio inglés. Todas las viviendas disponen de jardín privativo posterior, donde existe la posibilidad de añadir una piscina (opcional con coste), así como aparcamiento en superficie en la parte delantera de la casa para hasta dos coches. Las viviendas destacan por su sostenibilidad, incorporando aerotermia y suelo radiante refrescante, lo que garantiza un alto nivel de confort y eficiencia energética. Además, el barrio ofrece todo tipo de servicios y dotaciones. Dryas, en el corazón de Espartales Norte, a un paso de Madrid.   El equilibrio en el metraje de cada estancia, junto con el gran espacio en la bodega, hace que cada vivienda sea versátil y funcional, ideal para familias que buscan diferentes espacios para disfrutar. En Espartales, a un paso de Madrid La excelente ubicación de Dryas, en Alcalá de Henares, muy cerca del centro histórico, pone a tu alcance todos los servicios que necesitas: desde colegios hasta supermercados, pasando por superficies deportivas, centros de salud y una gran oferta de ocio. La promoción se sitúa en Espartales, una tranquila zona residencial a menos de 10 minutos en coche al centro de la ciudad. Los traslados a Madrid y otros municipios de la zona te resultarán comodísimos a través de una rápida conexión con la A-2, R-2.",False,newdevelopment,True,,2686.0,True,False,False,False,[],False,False,497000.0,€,chalet,"Espartales, Alcalá de Henares",Chalet adosado en calle Sancho II s/n,False,True,True,terracedHouse,
97179680,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/64/1e/968970939.webp,PIS1647,16,5,2490000.0,flat,sale,209.0,True,4,4,calle Lagasca,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4360656,-3.6828902,False,https://www.idealista.com/inmueble/97179680/,"Se trata de una propiedad en proceso de reforma de 209m2 ubicada en el distrito de Castellana. La distribución de la vivienda es la siguiente: gran salón comedor con amplios ventanales que otorgan a la vivienda gran luminosidad, cocina independiente con isla, zona de lavado, aseo de cortesía, cuatro dormitorios, tres de ellos con baño en suite. Dormitorio principal con un gran vestidor y baño. La propiedad dispone de trastero. Finca con ascensor. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",False,good,False,True,11914.0,True,False,False,False,[],False,False,2490000.0,€,flat,"Castellana, Madrid",Piso en calle Lagasca,,True,False,,40000.0
107944474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/89/5f/1329071533.webp,3066,26,,4500000.0,chalet,sale,579.0,,5,5,Barrio Somosaguas,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4185641,-3.7859842,False,https://www.idealista.com/inmueble/107944474/,"Marta Gómez Faiña de GV | SOMOSAGUAS comercializa el siguiente inmueble: En Somosaguas, una de las mejores urbanizaciones de lujo de Madrid, se encuentra esta vivienda para reformar, de 579 metros cuadrados construidos sobre una maravillosa parcela de 5.120 metros cuadrados. La vivienda esta situada en la parte superior de la parcela, lo que le proporciona estupendas vistas del jardín, muy consolidado, con árboles centenarios y ámplia pradera. Piscina. Dos plazas de garaje interiores y cuatro exteriores.  Excelente ubicación. Seguridad 24 horas. Distribución: Planta principal: Hall. Cuarto de baño de invitados. Salón. Despacho. Cuarto de dormir con vestidor y cuarto de baño en suite. Tres cuartos de dormir que comparten dos cuartos de baños. Cocina con Office y despensa. Habitación de servicio con cuarto de baño.  Primera planta: Cuarto de estar.  Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",False,renew,False,,7772.0,False,False,False,False,[],False,False,4500000.0,€,chalet,"Somosaguas, Pozuelo de Alarcón",Casa independiente,,True,True,independantHouse,
108343107,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/49/e0/1341294953.webp,BºA,9,bj,140000.0,flat,sale,63.0,True,1,1,"calle Juan de Austria, 13",Madrid,Villarejo de Salvanés,,es,,40.1664106,-3.2781779,True,https://www.idealista.com/obra-nueva/108343107/,"AC HOME presenta una fantástica promoción de viviendas de Obra nueva ""ARENAL V"" a tan solo 35 minutos de Madrid Capital. Conjunto Residencial privado con instalaciones de primera calidad que ofrece 20 viviendas exclusivas de 1,2 y 3 Dormitorios, todas con Plaza de Garaje y Trastero incluidas en el precio.  Hogares cuidados al detalle que incorporan las mejores calidades: Carpintería exterior de PVC con rotura del puente térmico con apertura oscilobatiente y doble vidrio ""Climalit"", Puerta de entrada blindada, armarios empotrados en todos los dormitorios, cocinas amuebladas y equipadas con Horno, placa vitrocerámica y campana extractora, Preinstalación para carga de coches eléctricos en garajes. Interiores confortables y de alta eficiencia energética. Villarejo de Salvanés está perfectamente comunicado por varias líneas de autobús (351, 352 y 353 a Madrid Capital, 350 a Arganda del Rey y 430 a Aranjuez), y acceso por carretera desde la A-3 y R-3. En AC HOME, nos ponemos a su disposición para poder ayudarle en la compra de su vivienda, contamos con departamento financiero propio.",False,newdevelopment,True,True,2222.0,True,False,False,False,[],False,False,140000.0,€,flat,Villarejo de Salvanés,"Piso en calle Juan de Austria, 13",False,True,True,,
108326670,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/11/9c/1340775295.webp,P.1 BºA,6,1,249000.0,flat,sale,102.0,True,2,2,"calle San Antón, 23",Madrid,Valdemoro,Centro,es,,40.1927923,-3.6774153,True,https://www.idealista.com/obra-nueva/108326670/,"""Residencial San Antón"" está situado en pleno centro de Valdemoro, entre las calles Doctor Jiménez Díaz y San Antón, es una promoción de 103 viviendas de 1, 2 y 3 dormitorios con garaje.  Está situada en una plaza ajardinada de uso general y en todos los casos cuentan con plaza de garaje incluida en precio. Las viviendas contarán con calefacción/refrigeración por suelo radiante mediante AEROTERMIA, puertas lacadas en blanco, suelos de gres imitación madera, puerta blindada, cocinas completamente amuebladas, INCLUIDOS TODOS LOS ELECTRODOMÉSTICOS.  El plazo de entrega de las viviendas esta previsto para el 4º Trimestre del próximo año 2026.",False,newdevelopment,True,True,2441.0,True,False,False,False,[],False,False,249000.0,€,flat,"Centro, Valdemoro","Piso en calle San Antón, 23",False,True,True,,
108553871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/96/da/1348287845.webp,6065,33,,3400000.0,countryHouse,sale,630.0,,5,5,Puerto de Galapagar-Las Cuestas,Madrid,Galapagar,Puerto de Galapagar-Las Cuestas,es,,40.5659355,-3.9756496,False,https://www.idealista.com/inmueble/108553871/,"GV | CAMPOS RÚSTICOS | Arquitectos especializados en la gestión de propiedades de primer nivel, comercializa la siguiente propiedad: Espectacular Casa de Campo ubicada en el término municipal de Galapagar con 15 hectáreas de terreno y una señorial casa de lujo con fabulosas vistas. Esta singular construcción principal ubicada dentro de la finca data del año 1917 aunque se rehabilitó totalmente en el año 2000 y además se han hecho varias mejoras a lo largo de estos últimos años. Naturaleza, lujo, belleza y máximo confort se juntan en esta extraordinaria finca, que cuenta con varias edificaciones:  - Casa principal - Casa para los guardeses - Piscina con vestuarios - Garaje y trastero - Pista de padel En lo que respecta a sus valores ambientales, buena parte de su territorio está protegido a través del Parque Regional de la Cuenca Alta del Manzanares y del Parque Regional del curso medio del río Guadarrama y su entorno, pero sin las fuertes restricciones que se imponen en los mismos. La Finca está situada dentro del Parque Nacional del Curso Medio del Río Guadarrama, una ubicación de alto valor paisajístico y medioambiental, pues sus recursos naturales, flora, fauna y particular clima serrano la convierten en un verdadero paraíso natural. El parque regional presenta un clima mediterráneo continental, cálido y no demasiado seco. En relación con la vegetación, todo este territorio incluye bosques de encinas, dehesas de encina y fresno y pinares de pino piñonero. Este privilegiado emplazamiento, así como sus dimensiones, su paisaje, o el conjunto arquitectónico de sus edificaciones, hacen de la Finca un lugar excepcional para el recreo, el descanso y la vida en el campo rodeado de naturaleza.",False,good,False,,5397.0,False,False,False,False,[],False,False,3400000.0,€,countryHouse,"Puerto de Galapagar-Las Cuestas, Galapagar",Casa rural,,True,True,casale,
106306810,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/59/16/1277249213.webp,Narváez 2º,9,2,985000.0,flat,sale,104.0,False,2,2,"calle Narváez, 30",Madrid,Madrid,Retiro,es,Ibiza,40.4209801,-3.6762057,True,https://www.idealista.com/obra-nueva/106306810/,"Narváez 30 es una promoción de solo 15 exclusivas viviendas de 2 a 4 dormitorios a escasos metros de Parque del Retiro. Piscinas privadas en bajos y áticos dotados de grandes terrazas y jardines. Edificio con fachada protegida que conserva su estilo clásico y señorial con balcones y paso de carruajes combinado con un diseño vanguardista que fusiona de manera natural clasicismo y modernidad mimetizándose por completo con la elegancia propia del Barrio. Las viviendas cuentan con climatización mediante aerotermia individual, dotando a las viviendas de suelo refrescante y radiante. Los interiores funcionales y espaciosos están dotados de los más altos estándares de calidad, donde la luz juega un papel principal, teniendo todas las viviendas, terrazas, jardines o balcones. Dispone además de una zona deportiva/gimnasio comunitaria y parking de bicicletas.",False,newdevelopment,True,True,9471.0,True,False,False,False,[],False,False,985000.0,€,flat,"Ibiza, Madrid","Piso en calle Narváez, 30",False,,,,
107682625,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/97/62/717106621.webp,21,10,1,234000.0,duplex,sale,91.0,True,2,2,"calle Arganda, 17",Madrid,Loeches,,es,,40.382764,-3.410161,True,https://www.idealista.com/obra-nueva/107682625/,"Obra nueva Residencial “LOS JARDINES DEL CONDE DUQUE” Sagelliv Obras y Construcciones. Pisos de 1, 2 y 3 dormitorios.  Desde 192.000 €. NUEVA PROMOCIÓN OBRA NUEVA 24 VIVIENDAS DE VENTA LIBRE EN LOECHES, CENTRO DEL CASCO. Obras en curso, en fase de terminación de estructura y cerramiento de fachada. Fecha de entrega de llaves: enero 2026. 38 plazas de garaje individuales, de coche y moto, con piscina, pádel, parque y piscina infantil, jardines, incluido en el precio. Calle Arganda, 17 con vuelta a calle Coso, 1. La promoción se encuentra en el centro del casco urbano a 100 m. del ayuntamiento. Con todos los servicios, farmacia, centro de salud, transporte público en zona residencial y muy tranquila. Viviendas de 1, 2 y 3 dormitorios bajos con jardín y dúplex con terraza amplia. Video portero, cocina amueblada, climatización por Aerotermia frio/calor, con suelo refrescante, jardín comunitario, con piscina, pádel, parque infantil, piscina de niños, totalmente cerrado, en urbanización privada. Las viviendas incluyen garaje y trastero. Con excelentes relación calidad precio. SAGELLIV, con más de 25 años de experiencia, es fiel a su filosofía de trabajo: “CON DEDICACIÓN, CREANDO HOGARES. ” Ponemos a su disposición nuestro equipo de trabajo en nuestra oficina: Plaza de la Villa, 14 - 1º Loeches – Madrid.",False,newdevelopment,True,False,2571.0,True,False,False,False,[],False,False,234000.0,€,flat,Loeches,"Dúplex en calle Arganda, 17",False,,,duplex,
107923694,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/01/b4/1328587067.webp,3B,6,3,310000.0,flat,sale,72.0,True,2,1,"avenida SAN DIEGO, 59",Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3873188,-3.6685995,True,https://www.idealista.com/obra-nueva/107923694/,"Se vende vivienda de obra nueva, a estrenar en el corazón de Vallecas    LICENCIA CONCEDIDA. Inicio de obras junio 2025.    Edificio singular, con diseño y calidades superiores a cualquiera de la zona. Con fachada ventilada, trastero en planta baja y terraza en la azotea para disfrute de todos los vecinos. Todas las viviendas son exteriores y cuentan con balcón a la calle.    El edificio consta de 10 viviendas de 2 dormitorios en planta y dos estupendos áticos de 1 y 2 dormitorios con una amplia terraza de mas de 20 metros cuadrados  La Avenida de San Diego, calle que da nombre al barrio donde se ubica, es la más ancha de la zona y une la zona nueva de Méndez Álvaro con la plaza de la Asamblea de la Comunidad de Madrid, siendo el centro neurálgico del barrio. En sus aledaños esta la parroquia de San Diego, el colegio Raimundo Lulio, la parada de autobús de la EMT de la línea 24 y multitud de tiendas y servicios.  No deje pasar esta oportunidad.",False,newdevelopment,True,True,4306.0,True,False,False,False,[],False,False,310000.0,€,flat,"San Diego, Madrid","Piso en avenida San Diego, 59",False,,,,
