propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,district,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108637644,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/17/2d/1350666500.webp,Piso con terraza en Valdemoro,18,1,275000.0,flat,sale,130.0,True,3,2,calle Benelux,Madrid,Valdemoro,es,40.1778588,-3.6699964,False,https://www.idealista.com/inmueble/108637644/,"Amplio piso con terraza, garaje, trastero y zonas comunes en zona tranquila y bien comunicada Se vende piso espacioso y luminoso en una zona residencial tranquila, ideal para familias o quienes buscan confort y buena ubicación.  Dispone de un salón independiente con salida directa a una agradable terraza, perfecta para disfrutar del aire libre.  La cocina está completamente amueblada, cuenta con tendedero y espacio suficiente para colocar una mesa de desayuno o comedor diario. La vivienda ofrece tres amplios dormitorios, todos con armarios empotrados, y dos baños completos: uno con ducha y otro con bañera, este último en suite. Suelo de tarima en toda la casa, que aporta calidez y elegancia. El piso se encuentra en una urbanización que incluye pista de pádel, ideal para disfrutar del deporte sin salir de casa. Además, se vende con plaza de garaje y trastero incluidos en el precio, lo que añade comodidad y espacio extra de almacenamiento. Ubicación inmejorable: cerca de supermercados y zona comercial, con acceso rápido a la A4 en ambas direcciones y parada de autobús cercana, lo que garantiza una excelente comunicación. ¡Una oportunidad que no puedes dejar escapar!",False,good,False,True,2115.0,False,False,False,False,[],False,False,275000.0,€,True,True,flat,,"Altos del Olivar - El Caracol, Valdemoro",Piso en calle Benelux,Destacado,Altos del Olivar - El Caracol,,280000.0,5000.0,2.0
108916620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/b0/b1/1359671139.webp,E-0152,41,1,239000.0,flat,sale,89.0,True,4,1,calle Escandón,Madrid,Madrid,es,40.3447587,-3.7079463,False,https://www.idealista.com/inmueble/108916620/,"LINKCASA EMBAJADORES vende piso que cuenta con 89 m² según catastro y está dotada con cuatro habitaciones, un baño completo, un amplio salón comedor, cocina independiente. Se encuentra situada en una primera planta en la privilegiada zona de Villaverde, a pocos minutos andando el metro línea 3, centro comercial, comercios, colegios, farmacias y zonas infantiles. La vivienda se distribuye en: • Tres habitaciones dobles, una habitación simple • Un baño completo • Cocina  • salón comedor  DESTACAMOS la propiedad por su excelente conexión con el centro de Madrid y su tranquilidad, lo que la convierte en un lugar ideal para invertir o vivir, disfrutando de lo mejor de la ciudad sin renunciar al confort y la paz. TRANSPORTE: La vivienda goza de excelentes conexiones. Las paradas de autobús más cercanas permiten un acceso rápido al centro de la ciudad, mientras que el metro línea 3, a pocos minutos andando, facilita la conexión con otras zonas de Madrid. ENTORNO NATURAL: Uno de los grandes atractivos de esta vivienda es su proximidad a amplias zonas verdes ideal para los amantes del deporte al aire libre o para quienes buscan un espacio para relajarse en la naturaleza.  Si estás interesado en ver esta vivienda, contacta con nosotros y pondremos a tu disposición nuestro equipo de especialistas en el sector inmobiliario, así como nuestro DEPARTAMENTO FINANCIERO para obtener la hipoteca. También te ofreceremos asesoría legal y fiscal en la operación. 买卖二手房认准马德里恋家房产 资深的二手房产团队 专业的贷款部门 中西合并的企业文化 欢迎大家联系我们 我们为您量身打造一个方案帮您实现您筑家的梦 添加我们的微信号: pisosventa 关注更多房源.",False,renew,False,False,2685.0,True,False,True,False,[],False,False,239000.0,€,,,flat,,"Villaverde Alto, Madrid",Piso en calle Escandón,Destacado,Villaverde,Villaverde Alto,,,
109147263,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/b6/f8/1365684319.webp,06545,18,1,285000.0,flat,sale,113.0,True,2,2,camino Viejo,Madrid,El Escorial,es,40.6057294,-4.0595448,False,https://www.idealista.com/inmueble/109147263/,"**Piso en Venta en El Escorial, Los Arroyos** Descubre este maravilloso piso en El Escorial, ubicado en la tranquila zona de Los Arroyos. Con 95 m² construidos y 90 m² útiles, este hogar ofrece un amplio y luminoso salón que se conecta a una estupenda terraza, ideal para disfrutar de momentos al aire libre. La cocina, completamente reformada y equipada, cuenta con salida a un práctico terraza-lavadero.  El piso dispone de dos acogedoras habitaciones, ambas con armarios empotrados, y una habitación matrimonial que incluye un baño en suite con plato de ducha. Además, hay otro baño completo con bañera, perfecto para relajarse después de un largo día.  Este inmueble es exterior y luminoso, lo que garantiza un ambiente cálido y acogedor. Incluye una plaza de garaje con puerta automatizada y un trastero para mayor comodidad. Si buscas un lugar donde relajarte, también tendrás acceso a jardines exteriores e interiores, así como a una piscina opcional. La ubicación es inmejorable, con acceso a supermercados y colegios cercanos, además de excelentes comunicaciones mediante Renfe y autobuses hacia Moncloa. La autopista está a solo 10 minutos, facilitando los desplazamientos.  Este piso es apto para personas con movilidad reducida y cuenta con calefacción por gas natural. Las ventanas de Climalit aseguran un buen aislamiento, mientras que la caldera es nueva y el sistema eléctrico ha sido revisado y actualizado. ¡No pierdas la oportunidad de visitar este increíble hogar!",False,good,False,False,2522.0,False,False,False,False,[],False,False,285000.0,€,True,True,flat,,"Navalquejigo - Los Arroyos, El Escorial",Piso en camino Viejo,Destacado,Navalquejigo - Los Arroyos,,,,
108299417,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/bc/6c/1339971206.webp,4640,15,,745000.0,chalet,sale,488.0,,5,4,calle Veracruz,Madrid,Torrelodones,es,40.5690023,-3.9490075,False,https://www.idealista.com/inmueble/108299417/,"OPORTUNIDAD DE INVERSIÓN - INMUEBLE OKUPADO! Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Os presentamos esta espaciosa casa ubicada en Torrelodones, Madrid. El inmueble cuenta con 488 m2 construidos situados en una parcela de 3.400m2 con jardín y piscina privada. Se distribuye en dos plantas en las que encontrarás, salón-comedor, cocina, 5 dormitorios y 4 baños. Además cuenta también con garaje privado. Está situada en el corazón de Torrelodones. En sus alrededores encontramos escuelas. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a M-519. Llámenos e infórmese de las condiciones de venta.",False,renew,False,,1527.0,False,False,False,False,[],False,False,745000.0,€,True,True,chalet,independantHouse,"El Gasco, Torrelodones",Casa independiente en calle Veracruz,Destacado,El Gasco,,,,
108581018,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/92/34/1349057625.webp,18_25,30,1,260000.0,flat,sale,54.0,False,1,1,calle de Luis Vélez de Guevara,Madrid,Madrid,es,40.4130334,-3.7031531,False,https://www.idealista.com/inmueble/108581018/,"Piso en venta en Luis Vélez de Guevara, junto a Sol Piso en primera planta de 54 m² en una finca con ascensor, listo para entrar a vivir. Situado en la calle Luis Vélez de Guevara, a pocos metros de la Puerta del Sol. El Inmueble en buen estado se distribuye en hall de Entrada, Salon comedor, 1 dormitorio, Cocina equipada y Baño completo con plato de ducha.  En cuanto a sus calidades el inmueble cuenta con paredes lisas, suelo de tarima y calefacción individual.  Ubicación céntrica con acceso a metro Sol, tiendas, restaurantes y servicios cercanos. Ideal para quienes buscan vivir o invertir en el corazón de Madrid.",False,good,False,True,4815.0,True,False,False,False,[],False,False,260000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Luis Vélez de Guevara,Destacado,Centro,Lavapiés-Embajadores,,,
108871253,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/a4/bd/1357548721.webp,VCH-3091,31,,449000.0,chalet,sale,575.0,,10,4,calle del Guadalquivir,Madrid,Colmenarejo,es,40.5511693,-4.0048058,False,https://www.idealista.com/inmueble/108871253/,"CONTINENTAL GESTORES INMOBILIARIOS * VENDE! Este impresionante chalet independiente, situado en una amplia parcela de 1.500 m², te ofrece un sinfín de posibilidades, cuenta con diez amplios dormitorios y cuatro cuartos de baño, perfectos para disfrutar en familia o recibir a amigos. La propiedad, que data de 1980, presenta un estilo clásico que puedes personalizar a tu gusto. Imagina relajarte en la lujosa piscina durante los cálidos días de verano o disfrutar de una barbacoa en el jardín privado. Además, la ubicación es ideal, con fácil acceso por carretera a Madrid, lo que te permitirá disfrutar de la tranquilidad del campo sin renunciar a las comodidades de la ciudad. No te pierdas esta oportunidad única. ¡Y lo mejor de todo SIN COMISIONES AL COMPRADOR! , este chalet es una inversión perfecta para quienes buscan un espacio amplio y versátil. ¡Contáctanos para más información y ven a visitarlo!",False,renew,False,,781.0,True,False,False,False,[],False,False,449000.0,€,True,True,chalet,independantHouse,Colmenarejo,Casa independiente en calle del Guadalquivir,Destacado,,,,,
108924938,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/b1/c2/1359114853.webp,677-ALCARAZ,39,bj,175000.0,flat,sale,57.0,True,1,1,calle de la Sierra de Alcaraz,Madrid,Madrid,es,40.3911187,-3.6693074,False,https://www.idealista.com/inmueble/108924938/,"ZONA MADRID VALLECAS vende en EXCLUSIVA piso Bajo de 57m2, EXTERIOR, con PATIO de uso exclusivo. Descripción del piso: se trata de un piso bajo, exterior, muy luminoso, con ventilación cruzada. Dormitorio con armario empotrado y ventana a patio, baño con plato de ducha, cocina independiente, salón-comedor con ventana a la calle, recibidor con armario y un Patio de uso exclusivo. Calefacción eléctrica. El edificio es del año 2001, por lo que la primera Inspección Técnica no se realizará hasta 2032. El IBI son 100€ anuales y los Gastos de comunidad son 65€/mes. Tiene muy buena ubicación, con todo tipo de comercios, centros de salud, parques, zonas verdes y colegios alrededor. A menos de 8 minutos andando de los supermercados Día y Mercadona. A 15 minutos de la Estación de Portazgo y a doce de la Estación del Cercanías de Asamblea. Cuenta, además, con las paradas de las líneas de autobuses 24, 57,103, 111 y 144 y N11 entre otras. Te ofrecemos la posibilidad de FINANCIACIÓN. Estudiamos tus necesidades financieras, las hacemos nuestras y buscamos soluciones. No pierdas esta oportunidad y cierra una visita a este piso llamándonos. ¡LLAMA para Organizar una Visita, a Alex al 6-2-5-1-7-3-7-3-8 para más detalles! _________________________________________________________________________________________ ¡NO SOMOS FRANQUICIA! El trato TRANSPARENTE con nuestros clientes nos identifica. Te ofrecemos tranquilidad y todo tipo de garantías. Nos puedes encontrar en: •VALLECAS (Avenida de la Albufera 77 y calle Carlos Martín Álvarez 47) •CENTRO DE MADRID (calle Santa Isabel 17, junto al museo Reina Sofía) •BARRIO SALAMANCA (Paseo Marqués de Zafra 36) •TETUAN (Calle Palencia 3, al lado del Mercado Maravillas).",True,good,False,False,3070.0,True,True,False,False,[],False,False,175000.0,€,,,flat,,"San Diego, Madrid",Piso en calle de la Sierra de Alcaraz,Destacado,Puente de Vallecas,San Diego,,,
109179730,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/c8/54/1366629819.webp,Matute,32,bj,319900.0,flat,sale,80.0,True,1,1,calle Ana María Matute,Madrid,Rivas-Vaciamadrid,es,40.3491506,-3.5308315,False,https://www.idealista.com/inmueble/109179730/,"Hogares Rivas ofrece en exclusiva precioso bajo con patio en Rivas Futura. Descubre este encantador bajo en Rivas Futura, ideal para quienes buscan comodidad y estilo.  Al entrar, te recibe una acogedora entradita con armarios empotrados que ofrecen un práctico espacio de almacenamiento.  La cocina, independiente, se entrega completamente equipada, y es perfecta para preparar tus platos favoritos. El amplio salón-comedor con Aire Acondicionado es el corazón del hogar, con acceso directo a un patio privado que garantiza la intimidad y el espacio necesario para relajarte o compartir con amigos.  El dormitorio es espacioso y cuenta con numerosos armarios, asegurando que no te falte espacio para tus pertenencias. Cuenta también con Aire Acondicionado. Además, el baño completo ha sido recién reformado, presentando una moderna ducha italiana de hidromasaje y un radiador toallero.  Este piso se encuentra en excelente estado de conservación, recién pintado y totalmente acondicionado para que solo tengas que preocuparte por disfrutar. Se vende amueblado, listo para entrar a vivir.  Incluye plaza de garaje y trastero, lo que añade aún más valor a esta propiedad.  El apartamento pertenece en una comunidad de vecinos cerrada con conserje y piscina comunitaria. La ubicación es inmejorable, con fácil acceso a la carretera A3 y a solo 15 minutos del centro de Madrid. Además, tendrás todos los servicios a tu alcance: supermercados, farmacias, colegios, parques, restaurantes y una biblioteca. Todo esto, a tan solo 2 minutos del Centro Comercial H2O. No dejes pasar esta oportunidad única de vivir en un lugar que lo tiene todo. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,True,3999.0,False,False,False,False,[],False,False,319900.0,€,True,True,flat,,"Rivas Futura, Rivas-Vaciamadrid",Piso en calle Ana María Matute,Destacado,Rivas Futura,,,,
108457378,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/6a/87/1345475013.webp,,48,,565000.0,chalet,sale,226.0,,4,4,UR BALCONADA,Madrid,Collado Villalba,es,40.6351775,-3.9961841,False,https://www.idealista.com/inmueble/108457378/,"Chalet Adosado en Esquina en Villalba Pueblo – ¡Tu nuevo hogar te espera!  Descubre este encantador chalet adosado en esquina, situado en el corazón de Villalba pueblo. Con una distribución ideal en tres plantas más sótano, esta vivienda destaca por su luminosidad y tranquilidad, perfecta para disfrutar de momentos inolvidables en familia. El amplio salón comedor, equipado con una acogedora chimenea de pellets, invita a relajarse y compartir buenos momentos.  La cocina independiente es el espacio perfecto para dar rienda suelta a la creatividad culinaria y disfrutar de comidas familiares. En la primera planta, una terraza con vistas al jardín te permitirá disfrutar del aire libre y del entorno natural que rodea la propiedad. La segunda planta alberga tres cómodos dormitorios, todos con armarios empotrados, ofreciendo un espacio de almacenamiento óptimo. Uno de los dormitorios cuenta con un baño en suite, mientras que un baño adicional da servicio a las otras dos habitaciones. Y la buhardilla habilitada como despacho, estupenda para teletrabajar, estudiar, zona gamer... Actualmente se distribuye en despacho y salón, pero hay espacio suficiente y posibilidad para obtener dos habitaciones y un baño más. El sótano es una verdadera joya, con un salón de verano ideal para reuniones y un baño completo que añade comodidad. Además, cuenta con una bodega, perfecta para los amantes del vino. La propiedad se encuentra en buen estado y ofrece una excelente oportunidad de actualización a tu gusto personal.  Ubicada en una zona rodeada de áreas verdes, supermercados y colegios cercanos, este chalet es la opción perfecta para quienes buscan calidad de vida y comodidad. No dejes pasar esta oportunidad única de adquirir tu nuevo hogar en Villalba pueblo. ¡Contáctanos para más información y ven a visitarlo!",True,good,False,,2500.0,True,False,False,False,[],False,False,565000.0,€,True,True,chalet,terracedHouse,"Villalba Pueblo, Collado Villalba",Chalet adosado en Ur Balconada,Destacado,Villalba Pueblo,,,,
108045713,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/c4/65/1352514314.webp,E-0105,43,bj,260000.0,flat,sale,134.0,True,3,2,calle Sacromonte,Madrid,Madrid,es,40.368712,-3.7009605,False,https://www.idealista.com/inmueble/108045713/,"LINKCASA vende vivienda que cuenta con 134 m² según catastro y está dotada con cuatro habitaciones, dos baños completos, un amplio salón y comedor. Se encuentra situada en la privilegiada zona de Usera, a pocos minutos andando del metro, centro comercial, comercios, colegios, farmacias y zonas infantiles. La vivienda se distribuye en: •3 habitaciones dobles y muy espaciosas •2 baños completos •Cocina independiente, equipada  DESTACAMOS la propiedad por su excelente conexión con el centro de Madrid y su tranquilidad, lo que la convierte en un lugar ideal para invertir o vivir, disfrutando de lo mejor de la ciudad sin renunciar al confort y la paz. TRANSPORTE: La vivienda goza de excelentes conexiones. Las paradas de autobús más cercanas permiten un acceso rápido al centro de la ciudad, mientras que el metro Usera a pocos minutos andando, facilita la conexión con otras zonas de Madrid.  ENTORNO NATURAL: Uno de los grandes atractivos de esta vivienda es su proximidad a amplias zonas verdes como el Parque Madrid Río y ideal para los amantes del deporte al aire libre o para quienes buscan un espacio para relajarse en la naturaleza. Además, su cercanía la ribera del Manzanares ofrece un entorno vibrante con zonas arboladas, paseos amplios y áreas recreativas, perfectas para disfrutar sin salir de la ciudad. Si estás interesado en ver esta vivienda, contacta con nosotros y pondremos a tu disposición nuestro equipo de especialistas en el sector inmobiliario, así como nuestro DEPARTAMENTO FINANCIERO para obtener la hipoteca. También te ofreceremos asesoría legal y fiscal en la operación. 买卖二手房认准马德里恋家房产 资深的二手房产团队 专业的贷款部门 中西合并的企业文化 欢迎大家联系我们 我们为您量身打造一个方案帮您实现您筑家的梦 添加我们的微信号: pisosventa 关注更多房源.",False,good,False,False,1940.0,True,False,True,False,[],False,False,260000.0,€,,,flat,,"12 de Octubre-Orcasur, Madrid",Piso en calle Sacromonte,Destacado,Usera,12 de Octubre-Orcasur,,,
98714775,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/f9/1a/1021396861.webp,1370,28,,410000.0,chalet,sale,181.0,,4,3,goya,Madrid,Casarrubuelos,es,40.1721076,-3.830135,False,https://www.idealista.com/inmueble/98714775/,"Oportunidad! Chalet en Casarrubuelos de dos plantas con 181 m2 construidos y en parcela de 202 m2. Planta baja; Salón de 30 m2 con chimenea, cocina de 11 m2 amueblada, despensa, baño con plato de ducha y garaje para un coche. Planta alta; Cuatro amplias habitaciones (tres de ellas con armarios empotrados), dos baños completos (uno de ellos en habitación principal con bañera y en vestíbulo con plato de ducha) Calidades: Suelos de gres, carpintería interior de madera de roble, ventanas de aluminio blanco con sistema climalit, pintura gotelé. Patio delantero de 26 m2 y trasero de 65 m2 con porche acristalado de 6,5 m2. Vivienda muy luminosa, zona tranquila, cerca de ambulatorio, parques, piscina municipal, colegio.. . ideal familias! Te conseguimos la hipoteca para esta vivienda (sujeta a condiciones bancarias).",False,good,False,,2265.0,False,False,False,False,[],False,False,410000.0,€,True,True,chalet,terracedHouse,Casarrubuelos,Chalet adosado en goya,Destacado,,,,,
108941083,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/81/fb/1359562249.webp,ALCALDE DE MOSTOLES 405K,26,5,405000.0,flat,sale,111.0,True,4,2,avenida del Alcalde de Móstoles,Madrid,Móstoles,es,40.3348927,-3.8711356,False,https://www.idealista.com/inmueble/108941083/,"HOGARES VENDE amplio piso totalmente reformado en Estoril II – 111 m² construidos. Descubre esta espectacular vivienda situada en una de las zonas más cotizadas de Estoril II, con una ubicación inmejorable: justo enfrente del metro (Línea 12), a pocos pasos de la Universidad Rey Juan Carlos, y rodeada de hospitales, comercios, centros educativos y todos los servicios esenciales. Excelente comunicación con la A-5 y las principales vías de acceso de la zona. Con 111 m² construidos (103 m² útiles), este piso ha sido completamente reformado con materiales de alta calidad, combinando diseño contemporáneo, funcionalidad y confort. Ubicado en una finca tranquila y bien cuidada, destaca por su gran luminosidad, su excelente orientación y una distribución pensada para aprovechar cada metro. La vivienda dispone de cuatro dormitorios amplios, ideales tanto para familias como para quienes necesiten espacios adicionales como despacho o vestidor. Todos los dormitorios cuentan con toma de antena de TV, lo que permite una mayor versatilidad y comodidad. El dormitorio principal incluye un elegante baño en suite con plato de ducha y acabados actuales. El baño secundario también dispone de plato de ducha, y presenta un diseño moderno y funcional. La cocina independiente ofrece espacio para zona office, perfecta para el día a día. El salón-comedor, amplio y muy luminoso, se convierte en el corazón del hogar gracias a su distribución práctica y grandes ventanales. Calidades destacadas: Suelo de tarima en toda la vivienda Ventanas Climalit oscilobatientes nuevas, con excelente aislamiento térmico y acústico Puertas lacadas en blanco Instalaciones de electricidad y fontanería totalmente renovadas Climatización por aire acondicionado y calefacción Una vivienda lista para entrar a vivir, ideal para quienes buscan espacio, estilo y calidad de vida en una zona residencial consolidada y perfectamente comunicada. ¡No dejes pasar esta oportunidad! Contacta con nosotros y agenda tu visita hoy mismo. F I N A N C I A C I O N 1 0 0 %!",False,good,False,True,3649.0,True,False,False,False,[],False,False,405000.0,€,,,flat,,"Norte - Universidad, Móstoles",Piso en avenida del Alcalde de Móstoles,Destacado,Norte - Universidad,,,,
108615010,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/c8/88/1358187501.webp,86068088,59,,2200000.0,chalet,sale,850.0,,7,5,calle Playa de Comillas,Madrid,Boadilla del Monte,es,40.4504514,-3.8962669,False,https://www.idealista.com/inmueble/108615010/,"Casa o Chalet independiente en urbanización Bonanza, Boadilla del Monte VERALTIA presenta en exclusiva esta propiedad ubicada en Boadilla del Monte, en la urbanización Bonanza, una de las zonas residenciales más consolidadas y demandadas del noroeste de Madrid. Con vigilancia 24 horas, rápido acceso a la M-50 y M-40, y todos los servicios a pocos minutos. Chalet independiente de 850 m² construidos sobre una parcela llana de 2.120 m², con excelentes zonas exteriores, piscina de cloración salina y garaje para 6 vehículos. La vivienda cuenta con 7 dormitorios, 5 baños completos y 1 aseo de cortesía. Dispone además de una buhardilla de 100 m² diáfanos con baño, fácilmente convertible en apartamento independiente. Destaca de esta propiedad su diseño funcional y espacios amplios y luminosos. Distribución: Planta principal: - Imponente hall-recibidor con conexión visual al hueco de escalera y techos de 8 metros de altura, generando una atmósfera amplia y luminosa. - Espectacular salón de 120 m² con grandes ventanales y salida al jardín. - Cocina con acceso directo al porche y zona de piscina. - Aseo de cortesía. - 2 dormitorios (uno con baño en suite y el otro con salida al porche). Primera planta: 5 dormitorios, 3 con baño en suite. Dormitorio principal de grandes dimensiones con chimenea, vestidor y baño con jacuzzi. Todas las habitaciones de esta planta tienen terraza, aire acondicionado, abundante luz natural y absoluta privacidad. Segunda planta: Espaciosa buhardilla de 100 m² con baño completo. Un espacio perfecto para todo tipo de necesidades. Por sus dimensiones puede convertirse en un apartamento independiente con dormitorio, cocina, baño y salón. Planta sótano: - Garaje con capacidad aproximada para 6 coches - Sala polivalente ideal para ubicar una bodega, un gimnasio o sala de juegos. - Sala de bricolaje - Cuarto de máquinas y trastero Extras y características:. Piscina 12x6 m renovada en 2023, con playa, cascada y liner efecto arena (Rentolit Alkorplan). Suelo antideslizante imitación mármol (Rosa Gres, 2023).  Caseta de obra para maquinaria y utensilios.  Acceso privado a parcela colindante no urbanizable (uso exclusivo, ideal mascotas).  Riego automático (instalado hace 3 años), también en césped artificial.  Calefacción por gasóleo y bombas de calor.  Termo eléctrico bajo consumo (300 L) + acumulador de gasóleo (500 L).  Instalación eléctrica renovada en 2021. Seguridad 24 h con patrullas y respuesta en 2 min. Cámaras conectadas con Policía Local. Gastos de comunidad: 287,41 €/trimestre. IBI: 2.178 €/año Ubicación estratégica: A solo 7 min de grandes superficies, restaurantes y el Hospital Puerta de Hierro. Fácil acceso a M-50 y M-40 (25 min al aeropuerto, 15 minutos al centro de Madrid). Parada de bus a 5 min a pie. Zona con colegios privados e internacionales: Trinity College (dentro de la propia urbanización), Saint Michael’s, Thames, Mirabal, entre otros. Club David Lloyd. Ubicada en calle muy tranquila, sin apenas tráfico.",True,good,False,,2588.0,True,False,False,False,[],False,False,2200000.0,€,True,True,chalet,independantHouse,"Bonanza, Boadilla del Monte",Casa independiente en calle Playa de Comillas,Destacado,Bonanza,,,,
108560744,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/4c/6e/1357912451.webp,Francisco Pizarro,25,1,158000.0,flat,sale,78.0,True,3,1,calle de Francisco Pizarro,Madrid,Alcalá de Henares,es,40.4739224,-3.3801584,False,https://www.idealista.com/inmueble/108560744/,"Se vende alquilado y al corriente de pago. Contrato de alquiler hasta junio de 2029.    Piso en Alcala de Henares, Madrid, Inmueble alquilado. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.  Piso en Alcala de Henares, Madrid, La vivienda dispone de una superficie de 83 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Está situado en el centro de Alcala de Henares, en sus alrededores encontramos la escuela CEIP Santos Niños, supermercados, bancos, bibliotecas, farmacias, oficinas de correos y centros deportivos.",True,good,False,False,2026.0,True,False,False,False,[],False,False,158000.0,€,,,flat,,"Reyes Católicos, Alcalá de Henares",Piso en calle de Francisco Pizarro,Destacado,Reyes Católicos,,,,
108735626,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/29/c5/1353614539.webp,,65,bj,1200000.0,duplex,sale,196.0,True,5,3,avenida Principe de Asturias,Madrid,Majadahonda,es,40.4680238,-3.858258,False,https://www.idealista.com/inmueble/108735626/,"IMPRESIONANTE TRIPLEX CON JARDÍN EN ORIENTACIÓN SUR HACÍA El JARDÍN! INCLUYE 6 PLAZAS DE GARAJE! EN EL CENTRO DE LA ESPECTACULAR URBANIZACIÓN SEÑORÍO DEL PINAR II UBICADA EN LA ZONA MÁS PRIVILEGIADA DE MAJADAHONDA! Espectacular Triplex en orientación sur a un fabuloso jardín y con calidades de lujo. Ubicado en una urbanización exclusiva y rodeado de naturaleza. Perfecto para familias y aquellos que valoran el espacio y la tranquilidad. Muy luminoso, con una superficie de 196m2, cuenta con 5 dormitorios, 4 baños y un aseo. En Planta Baja encontramos: Recibidor con armario empotrado y aseo de cortesía. Cocina independiente y área de lavadora. Gran salón - comedor con acceso directo a un espectacular porche para utilizar todo el año. Planta Primera: Habitación principal con impresionante baño en suite y espectacular vestidor, segunda habitación también con baño en suite, tercer dormitorio y un baño completo más. Todas las habitaciones cuentan con armarios empotrados y se encuentran orientadas a la sierra y al Monte El Pilar, perfectas para disfrutar de la espectacular vista y la tranquilidad. Planta Bajorasante (Sótano): Habitación y baño Calefacción y agua caliente mediante caldera comunitaria pero de uso individualizado. Excelente urbanización que cuenta con maravillosas instalaciones: impresionante piscina de verano e invierno, seguridad 24 horas, pistas de tenis y de pádel, gimnasio, amplia sala de reuniones, parque de fútbol y zonas infantiles. Todo lo necesario para una vida activa y confortable. Construido en 2010, es una oportunidad única para vivir en un entorno tranquilo y acogedor. Además, cuenta con excelentes conexiones de transportes, como líneas de autobús cercanas ¡No dejes pasar la oportunidad de visitarlo!",False,good,False,True,6122.0,True,False,False,False,[],False,False,1200000.0,€,True,True,flat,duplex,"Zona Monte el Pilar, Majadahonda",Dúplex en avenida Principe de Asturias,Destacado,Zona Monte el Pilar,,,,
