propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,neighborhood,hasLift,newDevelopmentFinished,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108265636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/c4/ed/1338966840.webp,426618,32,1445000.0,flat,sale,186.0,5,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4256111,-3.6697339,False,https://www.idealista.com/inmueble/108265636/,"UNICA Inmobiliaria ofrece esta fantástica vivienda en el corazón del barrio de Salamanca. La vivienda de 186 m², está distribuida en un amplio hall de entrada, cocina independiente, salón comedor, 5 dormitorios y dos baños.  La vivienda se reformó hace 10 años, y gracias a los buenos materiales que se emplearon y el buen mantenimiento de la casa, está en perfectas condiciones para entrar a vivir.   También cabe la posibilidad de reformar o modernizar, para adaptarla a las necesidades del nuevo propietario, pero, en cualquier caso, se entrega en muy buen estado.  Se incorporó la terraza, pero puede volver a su estado original.  Este inmueble está ubicado en una de las zonas más solicitadas del barrio de Goya, a 5 minutos andando del parque del Retiro. Pequeños comercios de todo tipo y el reconocido centro comercial El Corte Inglés está en las proximidades. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,7769.0,True,False,False,False,[],False,False,1445000.0,€,True,True,flat,,"Goya, Madrid",Piso,Top,3,True,Goya,True,,,,,
107102109,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/4d/11/1305194172.webp,CH-426444,31,1650000.0,flat,sale,247.0,4,4,Barrio Nueva España,Madrid,Madrid,Chamartín,es,40.4623357,-3.6778223,False,https://www.idealista.com/inmueble/107102109/,"ÚNICA Inmobiliaria Chamartín ofrece esta estupenda vivienda en una de las mejores urbanizaciones de la zona con servicios centrales, bonitos jardines, piscina, sala de reuniones, zona de juegos y vigilancia 24 horas.  Cuenta por un lado de un gran salón-comedor en dos ambientes independientes con acceso a una bonita terraza de aproximadamente 12 m² con vistas a los jardines y piscinas; por otro a una amplia cocina con dormitorio de servicio con su propio baño y terraza lavadero. Zona de descanso, que cuenta con tres dormitorios (el principal en suite con su propio cuarto de baño) y dos cuartos de baño más para dar servicio al resto de las estancias.  Todos los dormitorios tienen vistas y acceso a una gran terraza, que les proporciona una luz natural excelente.  Cuenta también con un cuarto trastero y dos plazas de garaje de acceso directo, incluidos en el precio.  La ubicación es extraordinaria, a la vez que tranquila, cuenta con todos los servicios, transportes y dotaciones a un paso.  Nueva España es un barrio del distrito de Chamartín, situado en la zona noreste de la ciudad de Madrid. Sus límites son al sur la avenida de Alberto Alcocer y la calle de Costa Rica, al Norte con las calles Mateo Inurria y Caídos de la División Azul; al oeste con el paseo de la Castellana y al este con la avenida de la Paz (M-30). El extremo noroccidental de este barrio toca con la plaza de Castilla, que pertenece al barrio vecino de Castilla. Ofrece una amplia gama de servicios, comercios, colegios, instalaciones deportivas, hoteles, restauración, hospitales y clínicas y un amplio sistema de transporte público; y alberga el Estadio Santiago Bernabéu, varias Embajadas, Administraciones Públicas y la sede de varias de las empresas más importantes de España. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,6680.0,True,False,False,False,[],False,False,1650000.0,€,True,True,flat,,"Nueva España, Madrid",Piso,Top,1,True,Nueva España,True,,,,,
109214422,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/81/0b/1367701816.webp,CH-426456,29,1050000.0,flat,sale,189.0,4,2,Barrio Cuatro Caminos,Madrid,Madrid,Tetuán,es,40.4528376,-3.69488,False,https://www.idealista.com/inmueble/109214422/,"¡ÚNICA Inmobiliaria! presenta este exclusivo piso en venta, ubicado en una de las zonas más prestigiosas de Madrid, a pocos pasos de Nuevos Ministerios y Paseo de la Castellana. Con 189 m² construidos, esta vivienda ofrece una distribución excepcional que combina amplitud, luminosidad y funcionalidad en cada estancia. Gracias a sus ventanales exteriores, el piso disfruta de abundante luz natural y ventilación, creando un ambiente acogedor y confortable. El salón-comedor, con grandes ventanales, conecta perfectamente con una amplia cocina equipada con despensa, zona de office y entrada de servicio independiente con montacargas. La zona de descanso cuenta con cuatro dormitorios dobles, incluido un dormitorio principal con terraza privada y armarios de gran capacidad. Los dos baños, completamente equipados, destacan por su tamaño y diseño. La vivienda combina suelos de mármol negro en la entrada, garantizando una estética refinada. Este piso goza de una conexión privilegiada con servicios exclusivos, comercios, transporte público y espacios verdes. La finca cuenta con un portal representativo, dos ascensores, portero físico y opciones de plaza de garaje en las proximidades. Este piso es una oportunidad única para quienes buscan un hogar listo para entrar a vivir, con acabados de calidad y en una ubicación emblemática. En ÚNICA Inmobiliaria, estamos a su disposición para ayudarle a convertir esta propiedad en su nuevo hogar. Contáctenos y comience a disfrutar de una vida excepcional en pleno Madrid.",False,good,False,5556.0,True,False,False,False,[],False,False,1050000.0,€,,,flat,,"Cuatro Caminos, Madrid",Piso,Top,3,True,Cuatro Caminos,True,,,,,
108379501,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/73/fe/1342363103.webp,426397,36,2600000.0,chalet,sale,297.0,5,6,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,40.4225453,-3.6622723,False,https://www.idealista.com/inmueble/108379501/,"ÚNICA INMOBILIARIA presenta este espectacular Chalet de obra nueva con acabados de lujo, en una zona tranquila y exclusiva en el Barrio de Salamanca. Vive en un lugar emblemático disfrutando de un entorno natural con todas las comodidades del barrio. Podrás disfrutar de dos jardines privados de 21 m2, uno de entrada y otro en la zona posterior de la vivienda, un auténtico privilegio en el corazón de Madrid. Resaltamos que la vivienda cuenta con un amplio ascensor que facilita el desplazamiento a todas la plantas. La vivienda consta de 251 m2 construidos, distribuidos funcionalmente en 4 plantas: - Planta sótano: Iluminado con patios ingleses que consta de un dormitorio con baño en suite y amplio vestidor, trastero, salón, aseo y cuarto de lavado. - Planta noble: En la cual nos recibe un amplio salón con salida al un encantador jardín trasero, zona de estar. Cocina totalmente equipada y comedor independiente. - Planta segunda: Con dos dormitorios dobles, ambos con cuarto de baño en suite y amplios vestidores. Además de tener una gran luminosidad a cualquier hora del día gracias a sus amplios ventanales. - Buhardilla: Que nos ofrece un espacio acogedor y goza de una estupenda luz natural gracias a los velux del techo. Consta de dos dormitorios y dos cuartos de baño completos. En total, la vivienda cuenta con 6 cuartos de baño, Certificado energético A con un consumo tan solo de 39Kwh/m2año y 7 KG CO/m2 por año. Cabe destacar que la vivienda es una perfecta combinación de lujo y funcionalidad, ya que cuenta con sistema de aerotermia, aire acondicionado y calderas de gas individuales. Todos los acabados de la vivienda son de altas calidades. Esta propiedad goza de una ubicación estratégica en una zona muy privilegiada, a pocos pasos de hermoso parque la Quinta Fuente del Berro. ¡No dejes escapar esta oportunidad! Contáctanos para más información o para concertar una visita. ¡Este Hermoso Chalet puede ser tu próximo hogar! En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro.",True,good,False,8754.0,True,False,False,False,[],False,False,2600000.0,€,,,chalet,terracedHouse,"Fuente del Berro, Madrid",Chalet adosado,Top,,,Fuente del Berro,,,,,,
108463180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/0a/0c/1346256509.webp,,36,524900.0,chalet,sale,476.0,3,2,"CL CARRIL ALCOR, 5",Madrid,Sevilla la Nueva,,es,40.346611,-4.0584231,True,https://www.idealista.com/inmueble/108463180/,"Presentamos este impresionante chalet independiente, ubicado en plena naturaleza. Al entrar, nos recibe un precioso salón de techos altos, bañado por la luz natural que entra a través de una cúpula de ladrillo pavés. El salón cuenta, además, con un acogedor altillo que da acceso directo a una terraza con impresionantes vistas. La vivienda continúa con una amplia y elegante cocina, que se complementa con un práctico cuarto de lavandería y una espaciosa despensa. En la zona de descanso, encontramos una de las habitaciones secundarias, equipada con armario empotrado. A continuación, accedemos a otra habitación secundaria que dispone de baño en suite, el cual también comunica con el pasillo, ofreciendo así mayor funcionalidad. Por último, nos encontramos con la espectacular habitación principal, que destaca por su amplitud, un elegante baño en suite y un precioso vestidor de generosas dimensiones. En la planta baja de la vivienda, se encuentra un amplio espacio diáfano con múltiples posibilidades de uso —ya sea como sala de juegos, gimnasio, despacho o incluso vivienda adicional—, con acceso directo a un gran garaje con capacidad para varios vehículos. No dejes pasar la oportunidad de convertir este magnifico chalet en tu nuevo hogar. ¡Te esperamos para mostrarte cada detalle!",False,good,False,1103.0,True,False,True,True,[],False,False,524900.0,€,True,True,chalet,independantHouse,Sevilla la Nueva,"Casa independiente en CL Carril Alcor, 5",Top,,,,,,,,,
108877856,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/ff/75/1357923589.webp,,31,399900.0,chalet,sale,181.0,4,3,"calle de las Fuentes, 2",Madrid,Sevilla la Nueva,,es,40.3569129,-4.0139404,True,https://www.idealista.com/inmueble/108877856/,"Agencia Inmobiliaria en Sevilla la Nueva. HOGARES VENDE EN EXCLUSIVA ESTUPENDO CHALET PAREADO. Al entrar, nos recibe un encantador recibidor que da paso a una cocina independiente, muy amplia y luminosa, ideal para el día a día. A continuación, encontramos una práctica despensa y un aseo de cortesía. Desde aquí accedemos a un espacioso salón-comedor con salida directa al porche, perfecto para disfrutar de momentos en familia o con amigos. En la planta superior, un espacioso hall distribuidor da acceso a las distintas habitaciones. Encontramos tres dormitorios secundarios, todos amplios y bien iluminados, ideales para familia o invitados y la habitación principal que destaca por su amplitud, un elegante baño en suite, abundante luz natural y acceso a una encantadora terraza privada, perfecta para relajarse. La vivienda cuenta además con un amplio garaje y un jardín exterior, ideal para disfrutar del aire libre y de reuniones al exterior.",False,good,False,2209.0,True,False,True,True,[],False,False,399900.0,€,True,True,chalet,semidetachedHouse,Sevilla la Nueva,"Chalet pareado en calle de las Fuentes, 2",Top,,,,,,,,,
108560597,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/52/91/1350002963.webp,,17,260000.0,flat,sale,90.0,2,2,"camino del Atajillo de Brunete, 5",Madrid,Sevilla la Nueva,,es,40.3508016,-4.02852,True,https://www.idealista.com/inmueble/108560597/,"Agencia Inmobiliaria en Sevilla la Nueva. HOGARES VENDE EN EXCLUSIVA ESTUPENDO PISO Te presentamos este precioso bajo de dos habitaciones, ubicado en una de las mejores urbanizaciones del municipio. Una vivienda que destaca por su excelente distribución, luminosidad y todas las comodidades que ofrece. Al acceder al inmueble, nos recibe un amplio salón con grandes ventanales que inundan el espacio de luz natural, ideal para disfrutar de un ambiente acogedor y relajado. La cocina es independiente, funcional y cuenta con una cómoda zona de tendedero, perfecta para el día a día. La vivienda dispone de dos dormitorios: el principal, muy espacioso y luminoso, y un segundo dormitorio ideal como habitación infantil, de invitados o despacho. Además, cuenta con un baño completo y un aseo, lo que aporta un extra de funcionalidad y confort. Se encuentra dentro de una urbanización cerrada, muy tranquila, con amplias zonas verdes que invitan al descanso y al disfrute al aire libre. La propiedad incluye también una plaza de garaje y un trastero, elementos imprescindibles que completan esta excelente oportunidad. Una vivienda pensada para quienes valoran la calidad de vida, el entorno y la comodidad.",False,good,False,2889.0,True,False,True,True,[],False,False,260000.0,€,True,True,flat,,Sevilla la Nueva,"Piso en camino del Atajillo de Brunete, 5",Top,bj,False,,False,,,,,
107583917,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/b0/01/1316875452.webp,VM2503022,42,2600000.0,flat,sale,306.0,4,4,calle de Joaquín Costa,Madrid,Madrid,Chamartín,es,40.4462754,-3.6848607,False,https://www.idealista.com/inmueble/107583917/,"PISO MUY LUMINOSO CON TERRAZA, PLAZA DE GARAJE Y TRASTERO Vivienda a reformar con vistas al sur de Madrid. En más de 300 metros encontramos este piso en planta alta con vistas increíbles y mucha luz. Se distribuye en dos salones con grandes ventanales, comedor con terraza semi incorporada que se puede volver a recuperar, el comedor cuenta con un office. En medio de la vivienda encontramos una amplia cocina con puerta de servicio y zona de servicio que tiene cuarto de baño y habitación, la zona de noche se compone de tres grandes dormitorios con mucho espacio y dos cuartos de baño, uno de ellos con cuarto de baño dentro de la habitación. La vivienda incluye plaza de garaje grande y trastero en finca. ¿TE IMAGINAS VIVIR AQUI?  Contacte con nosotros para ver más inmuebles similares.",True,renew,False,8497.0,True,False,True,False,[],False,False,2600000.0,€,True,True,flat,,"El Viso, Madrid",Piso en calle de Joaquín Costa,Top,5,True,El Viso,True,,,,,
108776475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/28/db/1354800664.webp,VM2507054,20,580000.0,flat,sale,73.0,2,1,calle de Trujillos,Madrid,Madrid,Centro,es,40.4167728,-3.7073616,False,https://www.idealista.com/inmueble/108776475/,"PISO LUMINOSO CON VISTAS DESPEJADAS EN OPERA Luz, vistas y encanto en el corazón de Madrid Entre Callao y Ópera, en una de las zonas más deseadas de la ciudad, te espera esta vivienda exterior de 73 m², en una cuarta planta con excelente entrada de luz y vistas despejadas. ¿Qué la hace especial? Salón independiente exterior con una gran ventana 2 dormitorios interiores muy luminosos Cocina y baño con ventanas Suelos nuevos y paredes blancas Armarios empotrados Edificio clásico recién rehabilitado ¡Ascensor en proyecto!  Potencial a tu medida Aunque se encuentra en estado original, ofrece muchas posibilidades para reformarla a tu gusto y crear un espacio único en pleno centro.  Ubicación imbatible. La ubicación es uno de sus mayores atractivos: a pocos pasos de Callao, Gran Vía, Ópera y Sol, en pleno corazón del Madrid más histórico y vibrante. Esta zona, conocida por su arquitectura señorial y su ambiente cosmopolita, combina tradición y modernidad. Cuenta con una amplia oferta de teatros, cines, restaurantes, tiendas, museos y espacios culturales, así como con excelentes conexiones mediante metro, autobuses y cercanías. Una zona ideal tanto para disfrutar del día a día como para una inversión segura en un enclave de alta demanda. Ideal para: Quien busca vivir en el centro sin renunciar a la luz y tranquilidad Inversores que valoran ubicación, rentabilidad y revalorización Parejas, profesionales o nómadas digitales que quieran personalizar su espacio ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,7945.0,True,False,True,False,[],False,False,580000.0,€,,,flat,,"Sol, Madrid",Piso en calle de Trujillos,Top,4,True,Sol,False,,,,,
108308588,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/b4/26/1340247108.webp,VM2505107,28,350000.0,flat,sale,56.0,2,1,calle del Mesón de Paredes,Madrid,Madrid,Centro,es,40.4061816,-3.7001424,False,https://www.idealista.com/inmueble/108308588/,"PISO LUMINOSO Y UBICADO EN LA MEJOR ZONA DE LAVAPIES En esquina con Miguel Servet, una de las calles más cotizadas y tranquilas del barrio, se encuentra esta joya: un piso reformado con mucho carácter, ubicado en una segunda planta con ascensor dentro de una corrala clásica recién rehabilitada. Autenticidad con comodidad moderna Esta vivienda de 56 m² aprovecha cada rincón con una distribución funcional y cálida: Dos dormitorios acogedores Salón luminoso con amplias ventanas a la corrala llena de plantas Cocina equipada Baño moderno Todas las estancias tienen ventana, incluida el baño Luz natural y privacidad Gracias a sus grandes ventanales y su orientación, el piso está bañado en luz natural durante todo el día. Además, cuenta con cristales tratados que impiden la visibilidad desde el exterior, permitiendo disfrutar de claridad sin renunciar a la intimidad. Confort y seguridad Puerta de entrada acorazada Aire acondicionado con bomba de frío y calor Instalación de gas natural preparada Se vende completamente amueblado y con electrodomésticos nuevos Edificio con encanto y accesibilidad La finca, una auténtica corrala madrileña, ha sido recientemente rehabilitada y cuenta con ascensor. Una combinación poco habitual entre tradición y accesibilidad, lista para entrar a vivir. Ubicación privilegiada Situado entre El Rastro, Tirso de Molina y el Reina Sofía, en pleno corazón del Madrid más auténtico y multicultural. Lavapiés ofrece una mezcla única de tradición, arte, gastronomía y comunidad. Una zona viva, bien comunicada y en constante revalorización. Perfecto para:   Quienes valoran diseño, luz y ubicación Inversores que buscan rentabilidad en zona de alta demanda Amantes de lo castizo con gusto moderno ¿Te imaginas viviendo aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,6250.0,True,False,True,False,[],False,False,350000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle del Mesón de Paredes,Top,2,True,Lavapiés-Embajadores,True,,,,,
108787542,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/d9/24/1355116422.webp,86102828,47,1290000.0,flat,sale,145.0,2,3,"calle de San Bernardo, 85",Madrid,Madrid,Centro,es,40.4284584,-3.7064085,True,https://www.idealista.com/inmueble/108787542/,"BARNES Madrid presenta este piso único en Malasaña, una propiedad que combina el encanto de un edificio clásico con una reforma integral de diseño contemporáneo y materiales de primer nivel. Ubicado en una primera planta con altura de segunda, este piso de 128 m² destaca por sus techos altos, la elegancia de sus acabados y una luminosidad excepcional que lo convierte en un verdadero refugio urbano en pleno centro de Madrid. Desde el primer momento, la vivienda impresiona por su amplitud y claridad. El salón-comedor es el eje central del espacio: cálido, sereno y bañado en luz natural gracias a dos balcones a la calle, uno de ellos cerrado con cristal, que actúa como un mirador acogedor y lleno de carácter. Las vistas al arbolado de la calle aportan una sensación de calma y privacidad difíciles de encontrar en el centro de la ciudad. La cocina, abierta e integrada con una elegante isla central, ha sido diseñada para unir funcionalidad y estilo. De la firma Línea 3, está equipada con electrodomésticos panelados de alta gama Bosch, pensada para quienes valoran el diseño sin renunciar a la practicidad. Un aseo de cortesía discreto y elegante completa la zona social, junto a una zona de lavandería independiente, totalmente equipada con lavadora y secadora. Los dos dormitorios dobles tipo suite ofrecen privacidad y confort, con grandes ventanales que permiten una entrada constante de luz, armarios empotrados diseñados a medida y completamente vestidos. Ambos baños en suite cuentan con duchas amplias, griferías de alta gama, lavabos a medida y revestimientos de Porcelanosa que aportan un toque de sofisticación. La reforma ha cuidado cada detalle: suelos de gran formato de Porcelanosa en zonas comunes y madera natural en los dormitorios, radiadores de diseño, aire acondicionado por conductos regulable por estancia, y calefacción individual por caldera de gas natural. Las puertas interiores de gran altura y estilo original han sido restauradas con mimo, mientras que las ventanas exteriores han sido sustituidas por carpintería de madera maciza con doble acristalamiento Silent, que garantiza aislamiento térmico y acústico sin comprometer la estética. El mobiliario actual de la vivienda, de estilo nórdico, resalta la limpieza visual y la calidez de cada estancia, amplificando la sensación de orden, luz y armonía. el edificio esta exonerado del IBI gracias a su reconocimiento como inmueble de valor histórico. Ubicada en la zona de San Bernardo, muy cerca de la glorieta de Ruiz Jimenez, al borde del elegante barrio de Chamberí y dentro del histórico Barrio de Universidad, esta propiedad ofrece un estilo de vida inigualable. Rodeada de una amplia oferta cultural, gastronómica y de ocio, con una infraestructura excelente —metro San Bernardo a pocos pasos y acceso rápido a las principales arterias de la ciudad—, esta vivienda combina lo mejor de la tradición madrileña con la modernidad más funcional. Le invitamos a visitarla y a descubrir más propiedades únicas y exclusivas en nuestra web de BARNES Madrid.",True,good,False,8897.0,True,False,True,False,[],False,False,1290000.0,€,,,flat,,"Malasaña-Universidad, Madrid","Piso en calle de San Bernardo, 85",Top,1,True,Malasaña-Universidad,True,,,,,
108526724,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/62/9a/1349009032.webp,MH210856,32,1199000.0,chalet,sale,316.0,4,4,Barrio Canillejas,Madrid,Madrid,San Blas,es,40.4503969,-3.6151651,False,https://www.idealista.com/inmueble/108526724/,"Gilmar ofrece chalet independiente ubicado en el prestigioso barrio de Canillejas, en el distrito de San Blas, este chalet independiente presenta una excelente oportunidad para reformar y maximizar su rentabilidad. Con una generosa superficie construida de 316 m² en una parcela de 360 m², esta propiedad ofrece un espacio amplio y versátil que puede adaptarse a las necesidades de cualquier proyecto. Su distribución actual incluye cuatro dormitorios, cuatro baños y seis salones, además de una piscina privada y un jardín que añaden un toque de exclusividad y confort. El chalet se distribuye en tres niveles. En el sótano, encontramos una sala de baile y un vestuario, que pueden convertirse en espacios multifuncionales según las necesidades del futuro propietario. La planta baja cuenta con un dormitorio, un salón, una cocina y un baño, además de acceso directo al jardín y a la piscina, lo que crea un entorno perfecto para el ocio y el relax. En la primera planta, se encuentran dos habitaciones adicionales, otro salón y una terraza, ofreciendo más opciones para remodelar y personalizar. La carpintería interior es de madera, mientras que la exterior es de aluminio, y la propiedad cuenta con calefacción de gas, aire acondicionado y sistema de alarma, lo que garantiza comodidad y seguridad. Aunque la vivienda requiere actualización, su estructura y características la convierten en una inversión ideal para quienes buscan una reforma que incremente significativamente su valor. Canillejas es un barrio consolidado y bien conectado, ideal tanto para familias como para inversores. La ubicación del chalet permite acceder fácilmente a una amplia oferta de servicios y comodidades. A menos de 10 kilómetros se encuentra el Colegio Alameda de Osuna, reconocido por su calidad educativa. Para las compras y el ocio, el Centro Comercial Plenilunio está a pocos minutos en coche, ofreciendo una variada selección de tiendas, restaurantes y entretenimiento. En términos de transporte público, las líneas de metro más cercanas son la L5, con la estación de Canillejas a pocos pasos, y las líneas de autobuses como la 77, 105 y 140 conectan la zona con otras partes de Madrid. La cercanía a la M-40 y la A-2 también facilita el acceso en vehículo privado. El distrito de San Blas-Canillejas es conocido por su ambiente tranquilo y residencial, combinado con una excelente conectividad y una creciente oferta cultural y comercial. Es un área en constante desarrollo que atrae tanto a familias como a jóvenes profesionales, lo que asegura una alta demanda de propiedades reformadas. Desde 1983, GILMAR ha sido líder en el sector inmobiliario, ayudando a sus clientes a encontrar la casa de sus sueños y acompañándolos en cada paso del proceso. Si desea más información sobre este inmueble, por favor, contacte con nuestro equipo en la oficina de Orgaz-Naciones. Estamos ubicados en la Avenida Machupichu, 35, y puede llamarnos o escribirnos. Recuerde facilitar la referencia número 210856 al contactar con nosotros.",True,renew,False,3794.0,True,False,False,False,[],False,False,1199000.0,€,,,chalet,independantHouse,"Canillejas, Madrid",Casa independiente,Top,,,Canillejas,,,,,,
107547505,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/fb/4f/1315723579.webp,10008454,30,1917000.0,flat,sale,220.0,5,4,calle de los Reyes Magos,Madrid,Madrid,Retiro,es,40.4103631,-3.6742901,False,https://www.idealista.com/inmueble/107547505/,"VIVIENDA2 vende, esta impresionante combinación de tranquilidad y cercanía a espacios verde. En una zona con excelente oferta cultural y de servicios, que son un gran valor añadido a este piso que se ubica a pocos metros del mismo parque de ""El Retiro "" , sin duda un lugar ideal para Vivir. Ubicado en el Bº de Niño Jesús perteneciente al Distrito de  Retiro, uno de las más codiciados y emblemáticos de Madrid,   esta zona es famosa por su tranquilidad y belleza. Se trata de una cómoda y amplia propiedad de 220 cuadrados catastrales. Consta de varias estancias distribuidas de la siguiente manera: . - Gran hall de entrada con armarios empotrados, una cocina completamente equipada y amueblada con acceso directo a un patio, un amplio salón con grandes ventanales, tres baños completos + uno servicio,  (4 dormitorios - 2 de ellos tienen el Wc en suite )- y uno de ellos viene equipado con vestidor ).  El suelo es de parquet de tabla larga en espiga y tarima, los cerramientos son de PVC con cristales climalit doble, pintura lisa. Orientado a Sureste, con 4 grandes balcones a la calle, goza de una luz envidiable. **Además la vivienda cuenta con un amplio trastero y una plaza de garaje de residente (P. A. R. ). Es una construcción del año 19553, cuenta con portero físico.  Medios de transporte: Metro: La zona está perfectamente conectada por varias estaciones de metro, la mas cercana la estación de IBiza  (Línea 9 ),   lo que facilita moverse por la ciudad. Autobuses: Diversas líneas de autobuses conectan El Retiro con los puntos más importantes de la ciudad, como las líneas 20-26-63-152 y C2. Estación de Atocha: A tan solo unos minutos en coche, la estación de Atocha es uno de los centros neurálgicos del transporte, ofreciendo conexiones de tren de alta velocidad y cercanías. En cuanto a los accesos en coche: La zona está bien conectada a través de la carretera M-23 y A-3 además del anillo de circunvalación M-30, que te conecta que el resto de anillos de la ciudad como M-40 y M-50. No dudes en ponerte en contacto con nosotros. TE ENCANTARÁ¡.",True,good,False,8714.0,True,False,True,True,[],False,False,1917000.0,€,True,True,flat,,"Niño Jesús, Madrid",Piso en calle de los Reyes Magos,Top,1,True,Niño Jesús,True,,,,,
108182615,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/28/48/1336348903.webp,10008513,37,629900.0,flat,sale,94.0,3,1,calle del Cardenal Silíceo,Madrid,Madrid,Chamartín,es,40.444385,-3.6698791,False,https://www.idealista.com/inmueble/108182615/,"Vivienda² vende este piso en 4ª planta Exterior, en buena finca con ascensor, en pleno Distrito de Chamartín, en el Bº de Prosperidad, junto a calle López de Hoyos, .  Se trata de un piso que actualmente tiene 3 dormitorios + wc, salon y cocina, es exterior con balcón + ventana a la calle. Distribución: hall,  a dcha: salón y 2 dormitorios y a la izquierda del hall: cocina, wc y otro dormitorio  Todo con mucha luz, ya que tiene orientación S-O.  Como no tiene muros de carga, admite muchas posibilidades de modificación, de manera que puedes hacer una reforma a tu gusto y dejar un verdadero hogar. Tiene una estupenda ubicacion, Prosperidad es un Bº lleno de vida, lo vertebra la c/ López de Hoyos, donde se puede encontrar absolutamente de todo para hacer la vida diaria: Mercado, supermercados ( Mercadona, Ahorramas, Bon Área, Carrefour etc. ) varios colegios: Santa Marca, Padre Claret, Corazón Inmaculado, IES Clara del Rey etc. ) el emblemático "" Parque de Berlín "" a pocos minutos andando desde el portal, Hoteles, farmacias, tiendas de regalo, de ropa, zapaterías, pastelerías, clínicas dentales, centro médico,   restaurantes, estupendas terrazas donde tomarse unas cañas. En cuanto a comunicaciones, en transporte público  tienes varias líneas de autobuses urbanos tienen paradas en las inmediaciones, facilitando el desplazamiento por la ciudad ( 9-40-43-73 y  N2 ) y las líneas de metro: Prosperidad y  Alfonso XIII -  (L-4 ). En coche, tienes rápido acceso al primer anillo de circunvalación de la capital M-30 y por tanto al resto de radiales, así como salida directa a la A-2 que te deja en pocos minutos en el aeropuerto Adolfo Suárez Madrid-Barajas.",True,renew,False,6701.0,True,False,True,True,[],False,False,629900.0,€,,,flat,,"Prosperidad, Madrid",Piso en calle del Cardenal Silíceo,Top,4,True,Prosperidad,True,,,,,
