propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.parkingSpacePrice
37329047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/43/d0/214851657.webp,W-0296Y1,58,5800000.0,chalet,sale,900.0,9,7,Daniel Urrabieta,Madrid,Madrid,Chamartín,es,40.4486423,-3.6878038,False,https://www.idealista.com/inmueble/37329047/,"A la venta impresionante chalet de 900 m² en El Viso Engel & Völkers tiene el placer de presentarles este impresionante chalet de aproximadamente 900 m² ubicado en el barrio residencial de El Viso, dentro del Distrito de Chamartín. La casa se desarrolla en cuatro plantas muy bien diferenciadas. En la planta baja destacan dos salones muy amplios, comedor independiente, despacho y una gran cocina con office y terraza. Un porche con piscina completa esta planta. La primera y segunda plantas están dedicadas a dormitorios, baños, terrazas y zonas de estudio. En la última planta destaca una buhardilla de grandes dimensiones con instalación de aire acondicionado, sala de estar y biblioteca. En la planta semisótano nos encontramos un gimnasio, sauna, zona de ocio, garaje para 4 vehículos y estancias para instalaciones además de zona de servicio. La propiedad además de una gran escalera que comunica todas las plantas dispone de ascensor en todas ellas. La propiedad se ubica en el barrio residencial de El Viso, dentro del Distrito de Chamartín, al norte de la capital. El Viso es unos de los barrios residenciales más lujosos de Madrid. Su población de alto poder adquisitivo se compone de empresarios, diplomáticos, ejecutivos, etc. , lo cual se expresa en la tipología de las viviendas que se encuentran entre las mejor valoradas en el centro de Madrid.  Es una zona muy tranquila, bien cuidada con espacios verdes cercanos y disfruta de una excelente comunicación con el resto de la ciudad. Además el barrio está regulado como zona de aparcamiento S. E. R. lo cual supone más comodidad para los residentes.  El Distrito Chamartín ofrece una amplia gama de servicios desde grandes almacenes, comercios, farmacias, colegios, iglesias, gimnasios, hoteles, zonas deportivas, hasta una selección de los mejores bares y restaurantes de Madrid.  Chamartín alberga varias Embajadas y Administraciones Públicas importantes.  El sistema de transporte público asegura la máxima comodidad para los residentes de sus barrios, ya que actualmente disponen de aproximadamente 50 líneas de autobús, 7 líneas de metro y dos estaciones de cercanías. La estación de Chamartín es también terminal para la mayoría de los trenes de media y larga distancia hacía el norte de España. Otros puntos de interés son el Auditorio Nacional de Música, el estadio de fútbol Santiago Bernabéu, varios museos y el Parque de Berlín.",False,good,False,6444.0,True,True,False,False,[],False,False,5800000.0,€,True,True,chalet,independantHouse,"El Viso, Madrid",Casa independiente en Daniel Urrabieta,Destacado,El Viso,,,,,,,,
107673345,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/7a/c4/1320590054.webp,CP207688,47,1380000.0,flat,sale,313.0,5,3,plaza de los Mostenses,Madrid,Madrid,Centro,es,40.4235856,-3.7069187,False,https://www.idealista.com/inmueble/107673345/,"Este piso en Malasaña es una joya para quienes buscan una oportunidad de inversión en una de las zonas más vibrantes y culturales de Madrid. Con una superficie de 313 m², esta vivienda ofrece un amplio espacio distribuido en 5 dormitorios, 3 baños, dos cocinas, y un salón independiente. La orientación sur del inmueble garantiza una excelente luminosidad durante todo el día, convirtiéndolo en un lugar cálido y acogedor. Ubicado en un edificio con ascensor y portero automático, el piso se encuentra en estado de conservación a estrenar, lo que implica que se necesita una reforma integral para adaptarlo a las necesidades y gustos modernos. Este detalle lo convierte en una magnífica oportunidad para inversores que deseen obtener una alta rentabilidad en una de las zonas más cotizadas de Madrid. Malasaña es conocido por su ambiente bohemio, lleno de cafeterías, tiendas de moda, bares y restaurantes. Es un barrio que combina historia y modernidad, siendo hogar de jóvenes profesionales, artistas y familias que disfrutan de su vibrante vida cultural. A menos de 10 kilómetros se encuentra el Colegio San Mateo, que ofrece una educación de calidad en un entorno cercano y accesible. En cuanto a las conexiones de transporte, la ubicación es inmejorable. Las líneas de metro más cercanas son Tribunal (L1, L10) y Noviciado (L2), que permiten un rápido acceso a cualquier punto de la ciudad. Además, la estación de cercanías de Recoletos está a poca distancia, facilitando la movilidad hacia las afueras de Madrid. Las líneas de autobuses que sirven la zona incluyen la 3, 147 y M2, proporcionando una excelente cobertura de transporte público. Para los amantes de las compras, el centro comercial Príncipe Pío se encuentra a pocos minutos, ofreciendo una amplia variedad de tiendas, restaurantes y opciones de entretenimiento. El entorno de Malasaña también cuenta con parques y espacios verdes como el Parque del Oeste, perfecto para disfrutar de actividades al aire libre. Desde 1983, GILMAR ha estado ayudando a sus clientes a encontrar la casa de sus sueños, ofreciendo un servicio excepcional y personalizado. La referencia de este inmueble es 207688. Para obtener más información, no dudes en contactar con nuestro equipo en la oficina de Plaza de Herradores, 4, llamando al o enviando un correo electrónico a. Estamos aquí para ayudarte a hacer realidad tus proyectos inmobiliarios.",False,good,False,4409.0,True,True,False,False,[],False,False,1380000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en plaza de los Mostenses,Destacado,Malasaña-Universidad,bj,True,True,,,,,
104690486,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/c8/44/1280080532.webp,VM2404073,40,1770000.0,flat,sale,220.0,2,2,calle de Narváez,Madrid,Madrid,Barrio de Salamanca,es,40.424567,-3.6744059,False,https://www.idealista.com/inmueble/104690486/,"PISO EXTERIOR REFORMADO EN GOYA En el prestigioso Barrio de Salamanca, en la zona de Goya, a escasos metros de la Plaza Felipe II, del Parque del Retiro y de los más exclusivos comercios de la capital, rodeado de todo tipo de servicios, restaurantes y espacios de ocio, encontramos esta exclusiva y maravillosa vivienda ubicada en una primera planta exterior con una superficie construida de 220 m². Se trata de una vivienda que ha sido íntegramente reformada con máximas calidades, elegante interiorismo y cuidado detalle en la iluminación. Se distribuye en una preciosa zona de día compuesta por un amplio y acogedor hall recibidor que abre paso a un espacioso y luminoso salón comedor exterior contiguo a una cocina acristalada de diseño elegante y funcional completamente equipada con electrodomésticos de alta gama. La zona de noche cuenta con dos amplios dormitorios, el principal con gran cuarto de baño en suite con ducha y bañera exenta, amplísimo vestidor y zona de despacho. El segundo dormitorio doble, amplio y espacioso cuenta con armarios y cuarto de baño completo independiente. La vivienda dispone de una zona de lavandería de grandes dimensiones donde se ha aprovechado el espacio para gran capacidad de almacenamiento. Dispone la vivienda de aire acondicionado por conducto en todas las estancias y la calefacción es central por gas. Se entrega completamente amueblada. La finca en la que se ubica es un inmueble moderno, con portero, ascensor y está adaptada a personas con movilidad reducida. El enclave en el que se encuentra goza de la proximidad a las líneas de transporte público (líneas 2 y 4 metro y varias líneas de autobús incluida la directa al Aeropuerto) y rápido acceso a la M-30. La vivienda se puede entregar completamente amueblada a gusto del comprador. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,8045.0,True,True,False,False,[],False,False,1770000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Narváez,Destacado,Goya,1,True,True,,,,,
109176113,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/16/a6/1367160346.webp,PGRJ,31,1230000.0,flat,sale,102.0,2,2,calle de Ayala,Madrid,Madrid,Barrio de Salamanca,es,40.4263402,-3.6749317,False,https://www.idealista.com/inmueble/109176113/,"Piso totalmente reformado con diseño único a estrenar, con 102 m², situado en una entreplanta exterior en plena calle Ayala, Barrio de Salamanca (zona Goya). Un hogar contemporáneo con altísimas calidades, pensado para quienes buscan exclusividad, diseño y confort en una de las zonas más codiciadas de Madrid. En una finca clásica y representativa de 1900, con portal elegante, ascensor y portero, se encuentra esta joya. Al entrar en la vivienda, un majestuoso hall de entrada revestido en madera de roble natural a medida —presente en todos los espacios de la casa— nos recibe con una impresionante capacidad de almacenaje. Desde ahí accedemos a la cocina de diseño, un espacio con gran personalidad gracias al granito natural Sensa Black, abierta al salón con ventanales a la calle. Este espacio social, dominado por un mobiliario y molduras de roble natural integradas, crea un ambiente cálido y sofisticado. Desde el salón se accede a la zona de descanso: dos dormitorios dobles exteriores, ambos con ventanales, uno de ellos en suite con baño privado, y un segundo baño completo que da servicio al dormitorio secundario y a las visitas. Esta pieza de autor se ha concebido con un proyecto integral que combina estética, practicidad y calidad, e incluye: * Reforma integral con todas las instalaciones nuevas, incluida la climatización por conductos. * Ventanales de aluminio con aislamiento térmico y acústico, todos exteriores, con vistas a la majestuosa calle Ayala. * Suelos porcelánicos de gran formato efecto travertino, con baños revestidos en el mismo material. * Cocina y encimeras de baños en granito natural Sensa Black. * Griferías de alta gama Edouard Rousseau. * Carpintería y mobiliario completo en roble natural a medida, con equipamiento de Kavehome, listo para entrar a vivir. * Electrodomésticos Siemens, incluyendo placa de inducción con extracción integrada mediante filtro de carbono. * Iluminación LED domotizada, controlable mediante aplicación móvil. � Ubicación: Calle Ayala – Goya, Barrio de Salamanca La vivienda se encuentra en el corazón del Barrio de Salamanca, en su cotizada zona de Goya, una de las áreas más exclusivas y vibrantes de Madrid. A escasos minutos a pie se disfruta del Parque de El Retiro, auténtico pulmón verde de la ciudad, así como de los Jardines de Eva Duarte de Perón. El entorno cuenta con aparcamientos y garajes privados, una amplia red de restaurantes, cafés, bares y locales de ocio nocturno, además de supermercados y tiendas de proximidad. La oferta cultural y comercial es inmejorable: boutiques de lujo, mercados tradicionales como el de Torrijos, gimnasios de referencia y espacios gastronómicos que convierten la zona en un lugar único para vivir. En cuanto a conexiones, la vivienda está perfectamente comunicada con varias líneas de metro (� Goya: líneas 2 y 4; � Manuel Becerra: líneas 2 y 6) y numerosas líneas de autobús que conectan rápidamente con cualquier punto de la ciudad. También dispone de acceso cómodo a vías principales como la M-30. En la zona se concentran algunos de los mejores colegios y centros educativos de Madrid, tanto públicos como privados, así como centros de salud y hospitales de primer nivel. En definitiva, una propiedad exclusiva y lista para estrenar en una ubicación privilegiada, ideal para disfrutar con estilo de la vida madrileña o como inversión de primer nivel en uno de los barrios más demandados de la capital.  No encontrarás un piso con este diseño tan característico y con estas altas calidades en todo barrio Salamanca y alrededores, por desgracia hoy en día las reformas se rigen por las calidades más económicas y por eso esta marca la diferencia.  No pierdas la oportunidad y ven a verlo.",False,good,False,12059.0,True,True,True,False,[],False,False,1230000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Ayala,Destacado,Goya,1,True,True,,,,,
104364388,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/12/15/1339485341.webp,SM194368,37,920000.0,chalet,sale,319.0,6,7,calle Bucarest,Madrid,Coslada,Las Conejeras - Esparragal,es,40.4142543,-3.5482996,False,https://www.idealista.com/inmueble/104364388/,"GILMAR, comercializa en la mejor zona residencial de Coslada, este lujoso chalet adosado, con unas increíbles vistas despejadas al parque y a las montañas, cuenta con garaje, un cuidado jardín privado, piscina de diseño, zona de juegos, jacuzzi y bodega.  Vivienda perfecta para que un inversor la compre y la utilice para alquilar por apartamentos a parejas (hay 2 hasta con cocina independientes) o para una familia completa, donde tendrían 3 habitaciones una de ellas en suite, salón y cocina. Por todas las zonas de la vivienda tienes acceso a los fabulosos jardines con piscina climatizada. Una verdadera belleza para disfrutar de tu pareja o de la familia en plena naturaleza. En la vivienda se está realizando una reforma de lujo, actualmente tiene en la planta baja un apartamento completamente reformado con entrada independiente, pero comunicado con el resto de la vivienda, que consta de salón, cocina, dormitorio con vestidor y baño en suite, y todo con acceso a un porche y al jardín privado. Desde el jardín se accede directamente al parque. La planta principal, también completamente reformada, a la que se accede por el hall de entrada con aseo de invitados, salón-comedor con salida a otro porche y jardín privado, y cocina-office con zona de despensa. En esta planta hay un dormitorio con baño en suite que actualmente tiene otra entrada independiente, pero se podría abrir nuevamente una puerta desde el hall de entrada. La primera planta se distribuye en tres amplios dormitorios y un gran baño, el dormitorio principal con una gran zona de vestidor. La buhardilla dispone de salón/zona polivalente, dormitorio amplio con armarios y gran baño. Hay que recalcar las calidades de lujo en la reforma realizada y el fantástico emplazamiento de la vivienda, lo que hace que sea una oportunidad única para vivir en uno de los barrios con mayor calidad de vida de Madrid. La zona tiene metro, tren y autobuses a un paso de la vivienda y en 20 minutos se encontraría en el centro de Madrid. Si desea más información no dude en ponerse en contacto con nuestra oficina ubicada en el número 35 de la Avenida Machupichu. También puede llamarnos o escribirnos un correo electrónico. Recuerde facilitarnos la referencia número 194368 para poder atenderle mejor, ¡estaremos encantados de atenderle.",True,good,False,2884.0,True,True,False,False,[],False,False,920000.0,€,True,True,chalet,terracedHouse,"Las Conejeras - Esparragal, Coslada",Chalet adosado en calle Bucarest,Destacado,,,,,,,,,
109160472,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/a2/71/1366087737.webp,3873,31,1795000.0,flat,sale,120.0,3,2,Barrio Ibiza,Madrid,Madrid,Retiro,es,40.4185053,-3.6766154,False,https://www.idealista.com/inmueble/109160472/,"Fortuny Madrid presenta ubicada en una de las zonas más codiciadas de Madrid, en el barrio de Ibiza, esta espectacular vivienda con vistas al Retiro de 116 m², cuenta con agradables balcones con vistas al parque del Retiro.  Ofrece una combinación perfecta de diseño contemporáneo y encanto clásico. Situada en una finca señorial con portero físico, la propiedad ha sido completamente reformada y se encuentra a estrenar, lista para entrar a vivir. La vivienda cuenta con tres dormitorios, incluyendo un dormitorio principal en suite, diseñado para ofrecer privacidad y confort. Dispone además de dos baños completos, acabados con materiales de alta calidad. Además dispone de calefacción central, aire acondicionado y trastero. Los espacios son amplios, luminosos y están cuidadosamente distribuidos. Destacan dos balcones exteriores que no solo aportan una excelente ventilación natural, sino que además ofrecen impresionantes vistas al Parque del Retiro, creando un ambiente único y privilegiado. Cuenta con portero físico y trastero. Una oportunidad excepcional para quienes buscan vivir en una zona tranquila, rodeada de servicios, zonas verdes y con excelente comunicación con el resto de la ciudad. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,14958.0,True,True,False,False,[],False,False,1795000.0,€,,,flat,,"Ibiza, Madrid",Piso,Destacado,Ibiza,2,True,True,,,,,
108900617,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/25/a8/1359745940.webp,pinto,37,255000.0,duplex,sale,107.0,3,3,plaza de Juana de Coello,Madrid,Pinto,Centro - Ayuntamiento,es,40.2437002,-3.7005313,False,https://www.idealista.com/inmueble/108900617/,"** ESTUPENDO DUPLEX EN LA MEJOR ZONA DEL MUNICIPIO **  ** JUNTO AL PARQUE DEL EGIGO Y EL POLIDEPORTIVO ALBERTO CONTADOR ** Se vende amplio dúplex con la siguiente distribución: En la 1ª planta encontramos el hall, amplio salón comedor con dos balcones al exterior que permiten la entrada de luz natural y luminosidad, la cocina es cuadrada lo que permite comodidad para su uso y un aseo con dos piezas. En la 2ª planta abuhardillada encontramos el distribuidor, el cual nos lleva a los tres dormitorios dobles, dos de ellos con velux y ventanas, uno de los dormitorios dispone de baño completo suite con bañera grande y ventilación natural, además, la planta cuenta con un tercer baño completo. La vivienda dispone de aire acondicionado con bomba en salón y un dormitorio, calefacción individual eléctrica y el agua caliente por caldera de gas. Su orientación es toda exterior salvo la cocina y aseo que dan a un patio de luces. Podemos destacar que la vivienda se encuentra en buen estado de conservación, las mejoras o posibles adecuaciones se valoran en base a las necesidades del comprador. ** POSIBILIDAD DE GARAJE EN ALQUILER POR 75 €/MES. ** Situado en una ubicación excepcional, a sus alrededores encontramos todos tipo de servicios, parques y zonas verdes, diverso transporte público, centros educativos, médicos, todo tipo de comercios, restauración, bancos, etc. ***P. VP. SIN INCLUIR LOS HONORARIOS POR LA INTERMEDCACION***.",False,good,False,2383.0,True,True,False,True,[],False,False,255000.0,€,,,flat,duplex,"Centro - Ayuntamiento, Pinto",Dúplex en plaza de Juana de Coello,Destacado,,2,True,True,267000.0,12000.0,4.0,,
109163570,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/2b/67/1366140104.webp,FASE2,18,244900.0,flat,sale,80.0,3,1,camino Viejo,Madrid,El Escorial,Navalquejigo - Los Arroyos,es,40.6031517,-4.058112,False,https://www.idealista.com/inmueble/109163570/,"INMOBILIARIA ""HOGARES EL ESCORIAL"" VENDE ESTE ESPECTACULAR PISO EN EL ESCORIAL - LOS ARROYOS. Se vende luminosa vivienda situada en el corazón de Los Arroyos, en una segunda planta con ascensor, dentro de una urbanización tranquila con zonas verdes. La propiedad, en muy buen estado de conservación, cuenta con tres dormitorios, un baño completo, una cocina con office, y un salón con chimenea que da acceso a una amplia terraza con agradables vistas a las zonas verdes. Además, la vivienda dispone de plaza de garaje y trastero, lo que aporta comodidad y espacio adicional de almacenamiento. La urbanización ofrece cuidados jardines y se encuentra en una ubicación privilegiada, próxima a todos los servicios: estación de RENFE, paradas de autobús, supermercados como Mercadona, farmacias, colegios, centro de salud y oficina municipal. Por sus características y localización, esta vivienda representa una excelente oportunidad de inversión, tanto para destinarla al alquiler como para disfrutarla como residencia habitual a largo plazo. *Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual *.",False,good,False,3061.0,True,True,False,False,[],False,False,244900.0,€,True,True,flat,,"Navalquejigo - Los Arroyos, El Escorial",Piso en camino Viejo,Destacado,,2,True,True,,,,,
107518577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/85/5e/1316535495.webp,W-02WYQL,49,950000.0,chalet,sale,383.0,4,4,calle Río Jarama,Madrid,Valdemorillo,Cerro Alarcón,es,40.4639063,-4.0848924,False,https://www.idealista.com/inmueble/107518577/,"Maravilloso chalet en Valdemorillo Engel&Volkers tiene el placer de vender este magnífico chalet, con una construcción perfecta, con las mejores calidades. Sus enormes ventanales, colocados en las mejores disposiciones para conseguir una luz perfecta, se pueden cerrar a la vez con un único botón según la programación que deseas. La entrada de este chalet por el jardín ya te hace percibir que entras en una casa elegante y de gran categoría, su zona amplia para dejar los coches y sus bonitos árboles hacen de esta casa una propiedad muy especial.  Entramos en el chalet a través de una bonita puerta y nos encontramos con un gran hall lleno de luz debido a sus grandes ventanales; a la derecha de la entrada, tenemos un enorme salón con salida a una preciosa terraza para poder disfrutar en todo momento, decorada con unos elegantes muebles de jardín. El salón comedor de esta casa es de destacar por su amplitud, como se puede observar es perfecto para tener un bonito piano de cola o cualquier tipo de mobiliario extra grande para decorarlo. A la derecha del salón, una preciosa cocina de diseño, realizada a medida por los propietarios, lo que la hace muy especial debido a la cantidad de almacenaje que tiene, isla de diseño y electrodomésticos de última generación y con gran luminosidad. Dispone de 4 grandes dormitorios con camas de matrimonio y cuartos de baño completos muy amplios en suite en cada habitación. Dos de los dormitorios se encuentran en la planta de abajo muy amplios y comodos y otros dos en la planta de arriba con baños en suite de gran calidad. En el sótano de la casa hemos de destacar el cuarto de lavandería para lavadora y secadora y habitación de servicio con cuarto de baño. Dispone de una zona muy grande, que podríamos dedicar para juegos, sala de cine, sala de fiestas, o el uso que uno le quiera dar, con acceso independiente por escalera exterior. Su bonita parcela dispone de una fantástica piscina y zona verde suficiente para poder colocar tus hamacas y poder disfrutar de la bonita primavera de Madrid. Este chalet se encuentra en el término municipal de Valdemorillo, en la bonita urbanización de Cerro de Alarcón que destaca por su bella naturaleza y el entorno paisajista que tiene, está muy cerca de El Escorial a 15 minutos y a media hora de Madrid y rodeada del embalse de Cerro de Alarcón.  En esta urbanización podemos destacar la presencia de un supermercado de la zona lo cual le da más comodidades con un restaurante y el autobús muy cerca para acceder directamente a Moncloa.  La vivienda está situada en una zona muy tranquila de Cerro de Alarcón 2, cuenta con autobuses que llevan directamente a Moncloa, el 641, 642. Se trata de una urbanización muy bien cuidada, con grandes vistas, en la que se respira tranquilidad y relajación. La urbanización dispone de grandes zonas para dar bonitos paseos y poder relajarte y olvidarte de los días de trabajo, los fines de semana se convierten en momentos de relax total donde puedes invitar a los amigos a comer y cenar, disfrutando de la naturaleza. Está muy próximo a Villafranca del Castillo, donde se encuentra el prestigioso colegio del SEK. A tan solo 20 minutos de Majadahonda y a 35 minutos de Moncloa. Un entorno inigualable a muy pocos minutos de Madrid.",False,good,False,2480.0,True,True,False,False,[],False,False,950000.0,€,,,chalet,independantHouse,"Cerro Alarcón, Valdemorillo",Casa independiente en calle Río Jarama,Destacado,,,,,,,,,
104490151,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/4e/41/1222242682.webp,W-02U48Z,41,1500000.0,chalet,sale,474.0,4,4,Raya del Palancar - Guadamonte,Madrid,Villanueva de la Cañada,Raya del Palancar - Guadamonte,es,40.4166714,-3.9614222,False,https://www.idealista.com/inmueble/104490151/,"Magnífico unifamiliar en Guadamonte Engel&Völkers presenta magnífico unifamiliar de 474 m2 construidos sobre gran parcela de 4.376 m2, con vistas espectaculares y despejadas. La original arquitectura de la casa se alza en forma de dos rectángulos unidos en tres plantas. Diseño singular que divide las estancias de la planta baja en zonas comunes y de descanso a través del hall de entrada. De un lado del amplio hall tres puertas dan acceso a cocina, comedor y salón. La cocina es amplia y luminosa, para cocinar con preciosas vistas al jardín a través de sus ventanales y tiene además un cuarto anexo de máquinas. Otra puerta nos da acceso al comedor, comunicado a su vez con la cocina por un lado y con el salón a través de dos puertas correderas, lo que da amplitud y calidez al comedor. El acogedor salón cuenta con chimenea y tiene salida a un porche acristalado por tres hojas que da a la piscina. Al otro lado del hall, encontramos el aseo que da servicio a la planta baja, una habitación dispuesta de despacho, y dos habitaciones de considerables dimensiones, cada una con su baño completo. En la planta superior, una espacio diáfano y abierto con techos abuhardillados da paso a una habitación señorial, con baño en suite y bañera de hidromasaje. La planta sótano se encuentra en bruto, y sus 300 m2 aproximados, dan lugar a numerosas posibilidades para habitar el espacio. Esta planta tiene acceso desde el exterior y desde el interior de la vivienda. El consolidado jardín con plantas de bajo mantenimiento cuenta con dos construcciones para trastero y cuarto de aperos. No duden en visitar esta singular propiedad y ver todas las oportunidades que ofrece para crecer en familia en un entorno único y excepcional. A 26 kilómetros de la capital, se encuentra la exclusiva urbanización Guadamonte, en el municipio de Villanueva de la Cañada. La urbanización de Guadamonte tiene su única entrada desde la M-513 que une Brunete con M-50, enclave natural y estratégico muy seguro, con garita y barrera de control en el acceso a la urbanización y vigilancia las 24 horas. Excelentes infraestructuras y comunicaciones (M-600, M-521, M-503 y M-513) con acceso próximo a la M-50, M-40, A-5 y A-6. Diversas líneas de autobús enlazan todos los núcleos urbanos de alrededor, entre sí y con la capital (también servicio nocturno). Villanueva de la Cañada tiene todos los servicios que se pueden requerir. Además, cuenta con una amplia oferta educativa, pública, concertada y privada (Colegio Arcadia, Colegio Internacional Kolbe, Centro Educativo Zola, Institución Educativa SEK (Colegio Internacional SEK El Castillo) y un centro extranjero, el Liceo Francés Moliere). A 5 minutos de los colegios Mirabal y Sant Michael del municipio vecino. El municipio acoge los campus de universidades privadas, Alfonso X el Sabio, Camilo José Cela. Lo que la convierte en una villa universitaria. Próximas al municipio encontramos también tres Universidades privadas: Europea de Madrid, San Pablo CEU y Francisco de Vitoria. Cerca se encuentra el hospital público Puerta de Hierro y los privados Montepríncipe y Quirón. Próximamente el grupo hospitalario Hospiten se sumará a esta oferta. En definitiva, vivir en un entorno tranquilo y seguro, integrado en la naturaleza pero teniendo cerca todos los servicios.",False,renew,False,3165.0,True,True,False,True,[],False,False,1500000.0,€,True,True,chalet,independantHouse,"Raya del Palancar - Guadamonte, Villanueva de la Cañada",Casa independiente,Destacado,,,,,,,,,
108477637,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/1b/04/1346114629.webp,4647,145,899000.0,chalet,sale,459.0,8,4,calle Petunia,Madrid,Cobeña,,es,40.5759927,-3.5020815,False,https://www.idealista.com/inmueble/108477637/,"¡VIVIENDA ÚNICA EN COBEÑA! ¡Si lo que estáis buscando es el hogar perfecto, este lo es! Por su tranquilidad, sus espacios y sus calidades, no podéis dejar pasar la oportunidad de conocerla. Se trata de una vivienda independiente de 459 m² construidos, distribuidos en cuatro plantas de la siguiente manera. : Se accede a través del impresionante recibidor forrado en madera y con armarios empotrados, que nos conduce a todas las estancias de la primera planta. Una sala de estar con chimenea y aire acondicionado, muy acogedora. Amplia cocina exterior reformada, con tres ventanas, despensa y salida al jardín. Un salón comedor tan espacioso como luminoso, con entrada a una terraza totalmente acristalada, ofreciendo unas maravillosas vistas. Y un aseo que da servicio a esta planta.  Continuamos con la primera, donde nos encontramos el dormitorio principal con vestidor y espectacular baño en suite. Dos dormitorios más, ambos, con armarios empotrados, aire acondicionado con bomba de calor y un segundo baño para ellos.  En la buhardilla, disponemos de otros dos dormitorios con armarios bajo cubierta, aire acondicionado con bomba de calor y un precioso baño con plato de ducha. Pero esto no termina aquí… En la planta sótano, tres dormitorios adicionales, uno, con baño.  Cuarto de plancha, despensa y un distribuidor que nos conduce al resto de estancias donde se encuentra el gimnasio, un aseo y un trastero exterior con puerta automática. La Parcela esta acondicionada con zona ajardinada y otra parte solada y con una preciosa piscina donde poder disfrutar con familiares y amigos….  Mencionar, que el inmueble cuenta con placas solares, optimizando considerablemente, el consumo de energía. ¿Te gusta lo que te contamos verdad? ¿Y si nos llamas y la ves con tus propios ojos? Este es vuestro hogar. Cobeña se encuentra muy bien comunicada con Madrid con varias líneas de autobuses interurbanos. La principal vía de acceso son la A-1 y también la vía de circunvalación M-50. Está situada muy cerca de La Moraleja, Las Tablas, la Ciudad de Telefónica y del BBVA. Es un municipio muy tranquilo junto a un entorno natural único -La Dehesa de Cobeña- y con todos los servicios al alcance de su mano: colegios, parques, polideportivo, servicios médicos y amplia zona de tiendas, comercios y restaurantes….",False,good,False,1959.0,True,True,False,False,[],False,False,899000.0,€,True,True,chalet,independantHouse,Cobeña,Casa independiente en calle Petunia,Destacado,,,,,,,,,
