propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108397673,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/02/13/1342992205.webp,RP782025138582,18,3,299500.0,flat,sale,147.0,True,3,2,Barrio 12 de Octubre-Orcasur,Madrid,Madrid,Usera,es,40.3668937,-3.6974143,False,https://www.idealista.com/inmueble/108397673/,"Ponemos a tu disposición este fantástico piso en una 3ª planta con ascensor.  Sus 95 m2 se distribuyen en 3 dormitorios, salón con terraza, cocina con tendedero y 2 baños, uno de ellos en suite. Suelos de parquet y gres.  Cuenta con Calefacción de Gas Natural individual y aire acondicionado.  También dispone de plaza de garaje. Orcasur es un barrio de Madrid, perteneciente al distrito de Usera.  Limita al norte con el barrio de Almendrales, al oeste con los barrios de Orcasitas y Pradolongo, al este con San Fermín y al sur con el distrito de Villaverde.  El barrio de Orcasur cuenta con las estaciones de metro de Hospital 12 de Octubre y San Fermín-Orcasur (L3) bajo la avenida de Andalucía. Además cuenta con las estaciones de Cercanías de Doce de Octubre y Orcasitas (C-5) en su límite oeste. Por sus calles pasan las líneas de EMT 18, 22, 23, 59, 5, 86, 121 y 123, que comunican al barrio con la Plaza Mayor, Cruce de Villaverde, Legazpi, Villaverde Alto, Estación de Atocha, San Cristóbal, la Plaza Beata, Embajadores, Oporto, Hospital 12 de Octubre, Butarque y Campamento. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría - Gestoría / Registro / Intermediación inmobiliaria y / o Financiera). *.",False,good,False,False,2037.0,True,False,False,False,[],False,False,299500.0,€,flat,"12 de Octubre-Orcasur, Madrid",Piso,Destacado,12 de Octubre-Orcasur,True,True,,,,,
108663349,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/76/6f/1365190176.webp,PR01616,66,1,370000.0,flat,sale,147.0,True,4,2,Centro - Casco Histórico,Madrid,San Lorenzo de El Escorial,Centro - Casco Histórico,es,40.5902725,-4.13868,False,https://www.idealista.com/inmueble/108663349/,"San Lorenzo De El Escorial, Zona Centro. - Fabuloso piso de 147 metros cuadrados construidos en una de las urbanizaciones más demandadas y mejor situadas. La distribución de la vivienda es amplio salón comedor de 25m2, cocina office y salida a tendedero con zona de lavado, amplio hall distribuidor con armario gabanero y cuatro dormitorios con mucha luz, el dormitorio principal en suite y otros tres dormitorios que comparten otro baño, cuentan con armarios empotrados y en perfecto estado. La urbanización tiene una privilegiada ubicación junto al Parque Talabares y se encuentra a 8 minutos andando del centro y el Monasterio y con todos los servicios comerciales y de primera necesidad como farmacias, supermercados, centros de salud, colegios, restaurantes, etc.  La comunidad dispone de jardines con zona verde, zona infantil y piscina de verano La orientación de esta vivienda es Sur-oeste, por lo que todas las estancias dan al Parque Talabares y con vistas al monte Abantos. El piso se vende con una plaza de garaje y un trastero. Muy bien comunicado con las Estaciones de Autobús y Renfe a 6 minutos andando.  Una oportunidad única de vivir en una de las localidades más exclusivas y valoradas de la Sierra de Madrid. ¡No dudes en llamar y agendar tu visita!",False,good,False,True,2517.0,False,False,False,False,[],False,False,370000.0,€,flat,"Centro - Casco Histórico, San Lorenzo de El Escorial",Piso,Destacado,,True,True,,,,,
109129038,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/40/5a/1365185200.webp,CASant00030686443,15,1,357000.0,flat,sale,96.0,True,4,1,"CL PLATANO, 7",Madrid,Madrid,Tetuán,es,40.4668699,-3.6990742,True,https://www.idealista.com/inmueble/109129038/,"Alquilado: oportunidad de inversión Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. Fecha de fin de contrato: 02/2028 Descripción Piso en Madrid, perfecto para familias. El inmueble cuenta con una superficie de 96 m² distribuidos en 4 habitaciones, salón-comedor, cocina además de 1 aseo. Cuenta con todos los servicios necesarios a su alrededor, como el Hospital Carlos III, el Campus Training, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y la estación de metro Ventilla. Con fácil acceso a Autopista de Circunvalación M-30.",False,good,False,False,3719.0,False,False,True,False,[],False,False,357000.0,€,flat,"Valdeacederas, Madrid","Piso en CL Platano, 7",Destacado,Valdeacederas,,,,,,,
108454495,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/aa/89/1350841502.webp,RP2562025138764,24,3,334900.0,flat,sale,163.0,True,3,2,Teneria i - Teneria Ii,Madrid,Pinto,Teneria i - Teneria Ii,es,40.2507441,-3.7009201,False,https://www.idealista.com/inmueble/108454495/,"Vivienda amplia, luminosa y con todas las comodidades en una de las mejores zonas de Pinto ¿Estás buscando un piso amplio, moderno y con espacio de sobra para toda la familia? Esta puede ser tu próxima casa. Ponemos a la venta esta fantástica vivienda de 163 m² construidos (79 m² útiles) distribuida en tres dormitorios, todos ellos con armarios empotrados, dos baños completos (uno en suite en el dormitorio principal), un amplio salón, cocina independiente y una distribución pensada para aprovechar cada metro cuadrado. Además, incluye dos plazas de garaje y trastero, ideal para que no te falte ni espacio ni comodidad. El piso cuenta con calefacción por gas natural y aire acondicionado por conducto (frío y calor), lo que garantiza confort durante todo el año. Construido en el año 2010, se encuentra en excelente estado y dentro de una urbanización tranquila que dispone de zona infantil para los más pequeños. Ubicación inmejorable: situado en una de las mejores zonas residenciales de Pinto, con excelente acceso a la A-4, M-50 y R-4, a tan solo 20 minutos de Madrid. Zona rodeada de parques, colegios, centros deportivos, supermercados y todos los servicios necesarios para el día a día. Vivir en Pinto es disfrutar de la tranquilidad de un municipio familiar, bien comunicado y en constante crecimiento, sin renunciar a la cercanía y conexión con la capital. Y además, en Redpiso contamos con nuestro propio Departamento Financiero de Crédit, que te puede ayudar a conseguir hasta el 100% de la financiación. Si te gusta la vivienda, ¡nosotros te ayudamos a hacerla tuya! Si quieres más información o concertar una visita, no dudes en contactarme. ¡Te ayudamos a encontrar el hogar que estás buscando!",False,good,False,True,2055.0,True,False,False,False,[],False,False,334900.0,€,flat,"Teneria i - Teneria Ii, Pinto",Piso,Destacado,,True,True,,,,,
109171753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/0b/01/1367353915.webp,RP1672025141266,21,1,239000.0,flat,sale,66.0,True,2,1,Parque de la Coruña - Las Suertes,Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,40.6231819,-4.01332,False,https://www.idealista.com/inmueble/109171753/,"¡ Descubre tu nueva casa con la mejor ubicación de Collado Villalba! - Características: Cuenta con 2 habitaciones, baño completo con bañera, salón-comedor amplio y luminoso con luz durante todo el día y cocina. Además, cuenta con armarios empotrados vestidos en las habitaciones y pasillo, añadiendo confort a tu día a día.  – Estado de conservación: La finca es semi-nueva, construida en el 2006, asegurándote un excelente estado de conservación del mismo. El piso cuenta con excelentes calidades: calefacción por gas natural, paredes lisas, suelos de tarima, ventanas de aluminio con acristalamiento doble, puertas interiores de roble y puerta exterior blindada.  -Urbanización completa: La urbanización ofrece preciosas zonas verdes, piscina y parque infantil. - Luminosidad: La orientación Sur te brindará luz natural en cada rincón de esta vivienda, ofreciéndote también un gran ahorro energético y monetario.  - Plaza de garaje: La vivienda viene incluida con plaza de garaje, para que te despreocupes por encontrar sitio en donde aparcar después de un largo día de trabajo.  - Transporte: La estación de Renfe de Villalba está a solo 4 minutos andando y la estación de autobuses con destino Madrid-Moncloa está a solo 7 minutos. Fácil incorporación a la autopista A-6.  - Ubicación inmejorable: Para su comodidad, la vivienda está a pocos minutos andando de todo tipo de servicios, como pueden ser Supermercados a 30 segundos o menos, Bares y restaurantes a 2 minutos, farmacias a 3 minutos, Colegios e institutos a 4 minutos, Estacion de Tren a 4 minutos, y centros de salud a 10 minutos.",False,good,False,True,3621.0,False,False,False,False,[],False,False,239000.0,€,flat,"Parque de la Coruña - Las Suertes, Collado Villalba",Piso,Destacado,,True,True,,,,,
107181204,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/f4/51/1305407601.webp,,86,,890000.0,chalet,sale,1000.0,,6,4,calle Lope de Vega,Madrid,Robledo de Chavela,,es,40.5206437,-4.2495482,False,https://www.idealista.com/inmueble/107181204/,"¡NO COBRAMOS HONORARIOS A LA PARTE COMPRADORA! HOUX presenta este exclusivo palacete de diseño contemporáneo con espectaculares vistas en Robledo de Chavela. Con 1000 m² construidos sobre una parcela de 1.400 m², esta vivienda vanguardista combina lujo, amplitud y versatilidad en un entorno natural privilegiado. El inmueble se divide en dos espacios principales: la zona de vivienda y un inmenso estudio. La casa cuenta con aerotermia por suelo radiante y refrescante, garantizando confort durante todo el año. En la zona de vivienda, encontramos un luminoso salón con mobiliario de lujo, una cocina acristalada, un office de gran tamaño y tres dormitorios, uno de ellos en suite. La planta superior dispone de una gran terraza con vistas impresionantes. Además, una amplia sala de estudio puede destinarse a otro salón o a dormitorios adicionales. La planta inferior alberga un taller de escultura con una altura de 8 metros, un dormitorio, un baño completo y una gran sala de exposición, adaptable como salón o más dormitorios. También dispone de una sala de judo, una sala de fisioterapia, dos trasteros y un garaje. En el exterior, la vivienda cuenta con varias terrazas, jardín y zonas de césped, todo ello enmarcado en un diseño arquitectónico único. Ubicada en la Sierra Norte de Madrid, en Robledo de Chavela, se encuentra a solo cinco minutos de la estación de RENFE, ofreciendo una excelente conexión con Madrid. Una propiedad exclusiva, perfecta para quienes buscan un hogar con carácter, diseño y múltiples posibilidades de uso.",False,good,False,,890.0,False,False,False,False,[],False,False,890000.0,€,chalet,Robledo de Chavela,Casa independiente en calle Lope de Vega,Destacado,,True,True,independantHouse,,,,
109161772,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/1a/9e/1366084707.webp,RP2092025141258,17,1,290000.0,flat,sale,70.0,False,3,1,Barrio Aluche,Madrid,Madrid,Latina,es,40.3890313,-3.7558288,False,https://www.idealista.com/inmueble/109161772/,"¡REDPISO ALUCHE VENDE PISO DE 3 HABITACIONES! Se trata de una primera planta con ascensor y terraza cerrada pero no así incorporada. Se ingresa al piso a través de un recibidor que conecta a una amplia cocina y al salón. Desde el salón podemos salir a la terraza que ha sido cerrada y no se encuentra dividida. Luego cuenta con 3 habitaciones, el principal con salida a la terraza exterior, la segunda con ventana a dicha terraza y la tercera interior. Baño completo con plato de ducha. El piso cuenta con calefaccion a gas, suelos de gres, ventanas de aluminio gris y paredes de gotelé. En Redpiso contamos con un servicio de asesoramiento financiero que podrá ayudarle a conseguir las mejores condiciones para su hipoteca con Dcredit. ¡VENGA A VISITARLA SIN COMPROMISO!",False,renew,False,True,4143.0,False,False,False,False,[],False,False,290000.0,€,flat,"Aluche, Madrid",Piso,Destacado,Aluche,,,,,,,
108787198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/b7/35/1355106104.webp,RP752025140119,30,4,1199000.0,flat,sale,130.0,True,3,2,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,40.4356396,-3.7010831,False,https://www.idealista.com/inmueble/108787198/,"¡ZONA TRAFALGAR – EXCELENTE UBICACIÓN! Redpiso Chamberí pone a la venta esta fantástica vivienda en pleno centro de Madrid, ubicada en el corazón del barrio de Trafalgar. Situada en una 4ª planta, la propiedad cuenta con 130 m² distribuidos de manera funcional: Amplio salón con salida a una acogedora terraza de unos 4 m², comedor independiente, cocina con doble acceso (desde el pasillo y desde el comedor), 2 baños completos. La vivienda destaca por su calidad y confort: Suelos de tarima con rastreles en madera de pino de Oregón, ventanas climalit con persianas eléctricas, aire acondicionado frío/calor, Calefacción y agua caliente centrales A los gastos de comunidad se añade un fondo de reserva de 140 €/mes. La vivienda tiene orientación este (exterior) y oeste (interior), lo que garantiza luminosidad a lo largo del día. El edificio dispone de ascensor y acceso adaptado para personas con movilidad reducida, y además, la vivienda incluye plaza de garaje en concesión municipal. Ubicación inmejorable, a pocos pasos de la calle Bravo Murillo y muy próxima a calles como Santa Engracia y Fuencarral. En la zona encontrarás una gran variedad de comercios, servicios, ocio y restauración. Incluso hay un supermercado en el mismo bajo del edificio. Excelente conexión con el transporte público: •Metro Canal (L2 y L7) •Metro Quevedo (L2) •Varias líneas de autobús ¡Todas las comodidades de vivir en el barrio de Chamberí!",False,good,False,True,9223.0,True,False,False,False,[],False,False,1199000.0,€,flat,"Trafalgar, Madrid",Piso,Destacado,Trafalgar,True,True,,,,,
108628433,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/72/5e/1351605821.webp,CL08,36,,460000.0,chalet,sale,282.0,,4,3,calle de Cádiz,Madrid,Arroyomolinos,Las Castañeras - Bulevar,es,40.2805348,-3.9106093,False,https://www.idealista.com/inmueble/108628433/,"**Casa Pareada en Venta - Una Oportunidad Única para Reformar a Tu Gusto** Descubre esta amplia vivienda unifamiliar que se presenta como una gran oportunidad para aquellos que buscan personalizar su hogar. Con 4 dormitorios y 4 baños, este chalet pareado ofrece el espacio ideal para familias que desean disfrutar de la comodidad y la tranquilidad. La vivienda cuenta con varias terrazas, incluyendo una delantera perfecta para crear un rincón chill-out o un espacio verde lleno de plantas. En el interior, el salón amplio destaca por su chimenea y salida de aire caliente, creando un ambiente acogedor durante los meses más fríos. La cocina, equipada con despensa y ventana exterior, es un lugar funcional que invita a la creatividad culinaria. Además, el dormitorio principal dispone de baño en suite, vestidor y una ventana que aporta luz natural. El exterior no se queda atrás: un jardín de 9x6 metros y un solárium-terraza espacioso son perfectos para disfrutar del aire libre. También hay una terraza trasera ideal para reuniones familiares o momentos de relax. La propiedad incluye un garaje para dos coches con puerta motorizada, asegurando comodidad y seguridad. Situada en una zona tranquila, esta casa es perfecta para familias que buscan un hogar con espacio exterior o inversores que deseen reformar y obtener un gran retorno. ¡No dejes pasar esta oportunidad y ven a visitarla!",True,renew,False,,1631.0,False,False,False,False,[],False,False,460000.0,€,chalet,"Las Castañeras - Bulevar, Arroyomolinos",Chalet adosado en calle de Cádiz,Destacado,,True,True,terracedHouse,,,,
105778925,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/e4/79/1262729734.webp,VENTA_0008,58,6,650000.0,flat,sale,90.0,True,2,2,calle de Sinesio Delgado,Madrid,Madrid,Tetuán,es,40.4753518,-3.6867723,False,https://www.idealista.com/inmueble/105778925/,"**Piso en Venta en el Corazón del Distrito Financiero de Madrid** ¡Descubre esta increíble oportunidad de inversión en una de las zonas más exclusivas de Madrid! Este luminoso piso de 90 m², situado en la sexta planta, cuenta con dos amplios dormitorios y dos baños, ideal para quienes buscan comodidad y estilo. El dormitorio principal destaca por su baño en suite con dos lavabos y una ducha con hidromasaje, mientras que el segundo dormitorio es versátil, perfecto como despacho o habitación de invitados con sofá cama. El salón, amplio y acogedor, está amueblado con un elegante sofá cheslón de piel y ofrece una vista espectacular de las cinco torres del distrito financiero. La cocina está completamente equipada con electrodomésticos modernos, incluyendo vitrocerámica, campana extractora digital, nevera con congelador, lavadora, secadora, microondas y horno, todo lo necesario para disfrutar de una vida cómoda y práctica. Ubicado a pocos pasos de la estación de Chamartín y la Plaza de Castilla, este piso ofrece una excelente conexión con el transporte público, facilitando el acceso a la Universidad IE y a la Castellana. Con aire acondicionado en el salón y los dormitorios, así como calefacción de gas natural, este hogar garantiza confort durante todo el año. ¡No dejes pasar esta oportunidad única y ven a visitarlo!",True,good,False,True,7222.0,False,False,False,False,[],False,False,650000.0,€,flat,"Ventilla-Almenara, Madrid",Piso en calle de Sinesio Delgado,Destacado,Ventilla-Almenara,,,,,,,
108118654,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/87/3f/1334400529.webp,RP1212025137381,21,bj,370000.0,flat,sale,74.0,True,2,1,calle de Santa María del Mar,Madrid,Madrid,Latina,es,40.4089712,-3.7395312,False,https://www.idealista.com/inmueble/108118654/,"Te presentamos esta magnífica propiedad situada en la calle Santa María del Mar, con fachada orientada hacia la calle Santa Infancia. Se trata de un bajo con altura de primera planta, lo que aporta mayor privacidad y luminosidad respecto a una planta baja convencional. Cuenta con 74 m² construidos, completamente reformada con ESTILO MODERNO Y FUNCIONAL. Su singular distribución, inspirada en el concepto hotelero, la convierte en una oportunidad única tanto para inversores como para quienes buscan una vivienda versátil en una ubicación estratégica. La vivienda cuenta con 2 dormitorios tipo suite, cada uno diseñado como una unidad independiente con zona de estar integrada, ofreciendo privacidad y confort, ideales para alquiler turístico o estancia por habitaciones. Cocina independiente, moderna, totalmente equipada y con todos los electrodomésticos incluidos, 1 baño completo, reformado con materiales de alta calidad, ESPACIOS DISEÑADOS AL DETALLE, SIN SALÓN TRADICIONAL, LO QUE PERMITE MAXIMIZAR EL USO DE CADA METRO CUADRADO COMO EN UN HOTEL BOUTIQUE. SE VENDE TAL Y COMO SE MUESTRA EN LAS FOTOGRAFÍAS, TOTALMENTE EQUIPADA Y AMUEBLADA, LISTA PARA COMENZAR A RENTABILIZARLA DESDE EL PRIMER DÍA. Una excelente oportunidad para quienes buscan una inversión con alta rentabilidad o una vivienda con una distribución singular y práctica. La propiedad se encuentra en una zona bien conectada por transporte público; Metro: La estación más cercana es Alto de Extremadura (Línea 6), ubicada a solo 2 minutos a pie. Esta estación está en proceso de modernización y accesibilidad, con la instalación de seis nuevos ascensores para facilitar el acceso de los viajeros, Autobús: Varias líneas de autobús pasan cerca de la vivienda, incluyendo las líneas 31, 33, 36, 39, 65 y 158. La parada más cercana es Alto de Extremadura, a solo 2 minutos a pie. Tren: La estación de tren más cercana es Laguna, a unos 19 minutos a pie. Esta excelente conexión con el transporte público facilita el acceso a otras zonas de Madrid, lo que aumenta la comodidad para los residentes o huéspedes. ¡CONTACTA CON NOSOTROS Y VISÍTALO SIN COMPROMISO! Puedes ver más inmuebles en precios ofertados no comprenden los tributos (ITP), ni los gastos notariales y registrales relativos a la compraventa, ni la comisión de intermediación que satisface el comprador. La información contenida en este anuncio tiene carácter meramente informativo y no constituye un compromiso contractual.",False,good,False,True,5000.0,False,False,True,False,[],False,False,370000.0,€,flat,"Puerta del Ángel, Madrid",Piso en calle de Santa María del Mar,Destacado,Puerta del Ángel,,,,380000.0,10000.0,3.0,
108444580,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/47/d8/1345066197.webp,7071PJ,24,1,354000.0,flat,sale,120.0,True,3,2,Getafe norte,Madrid,Getafe,Getafe norte,es,40.3275283,-3.7211638,False,https://www.idealista.com/inmueble/108444580/,"C. R. HOMES INMOBILIARIA vende piso de 121m2, con 3 DORMITORIOS y 2 BAÑOS, en edificio CON ASCENSOR y PLAZA DE GARAJE en GETAFE- ZONA GETAFE NORTE. Se trata de una vivienda EXTERIOR muy luminosa de 121m2 con 3 DORMITORIOS, GRAN SALÓN-COMEDOR INDEPENDIENTE de con mucha iluminación, cuenta con las siguientes calidades: calefacción individual de GAS NATURAL, 3 AIRES ACONDICIONADOS en salón y dormitorios, suelo de gres, ARMARIOS EMPOTRADOS, puertas macizas, ventanas de CLIMALIT. Se encuentra a 5 minutos andando del metro los ESPARTALES LINEA-12 de metro con conexión a una parada con la parada de METRO LINEA-12 y RENFE el CASAR LINEA C3 de RENFE y a las salidas A42 Y M45 CON CONEXIÓN A LA M-40 y A-4. ¡APROVECHE LA OPORTUNIDAD! Le ofreceremos un abanico de posibilidades de financiación entre las que podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. También podemos atenderle presencialmente en nuestras oficinas: C. R. HOMES en GETAFE en Avenida de España 13 TLF  ESTAREMOS ENCANTADOS DE ATENDERLE. C. R. HOMES INMOBILIARIA 正在出售一套 121 平方米的公寓，该公寓位于赫塔菲北部赫塔菲区一栋带电梯和停车位的大楼内，内设 3 间卧室和 2 间浴室。 这套 121 平方米的公寓采光极佳，朝外，设有 3 间卧室、宽敞明亮的独立客厅和餐厅。公寓配备以下设施：独立天然气供暖、客厅和卧室各 3 台空调、瓷砖地板、嵌入式衣柜、实木门和双层玻璃窗。.",False,good,False,True,2950.0,False,False,False,False,[],False,False,354000.0,€,flat,"Getafe norte, Getafe",Piso,Destacado,,True,True,,,,,
108378706,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/58/e3/1342338938.webp,LB0056,46,,279000.0,chalet,sale,150.0,,4,2,calle Salvia,Madrid,Villalbilla,,es,40.4422792,-3.2803393,False,https://www.idealista.com/inmueble/108378706/,"LOOK&FIND VENDE EN EXCLUSIVA chalet independiente en el Robledal, Villalbilla. Esta propiedad destaca por su equilibrio entre comodidad, amplitud y funcionalidad, y cuenta con una superficie construida de 150 m² según catastro, distribuidos en dos plantas. La planta baja ofrece un acogedor y amplio salón-comedor, perfecto para reuniones familiares o momentos de relax. A continuación, encontramos una cocina independiente, funcional, con gran capacidad de almacenamiento. Esta planta ha sido diseñada pensando en la comodidad de personas mayores, ya que cuenta con una habitación y un baño completo, permitiendo una vida en una sola planta sin necesidad de escaleras. Nada más entrar en la vivienda, se accede directamente al salón y a una amplia escalera de madera que conduce a la planta superior. La primera planta se distribuye en tres dormitorios: dos habitaciones secundarias, separadas por un baño completo, y un dormitorio principal con baño en suite. Desde el pasillo se accede a una terraza privada, ideal para disfrutar del sol o tomar un descanso. En el exterior, la vivienda se rodea de una gran parcela que ofrece múltiples zonas de uso. En la fachada principal encontramos un acogedor porche a modo de recepción, mientras que en la parte trasera se sitúa una amplia zona de descanso con porche cubierto, perfecta para el ocio, celebraciones o barbacoas. Además, dispone de una zona de aparcamiento lateral y, en la parte posterior del terreno, un cuarto de almacenamiento tipo trastero. La casa destaca por su cálida decoración en madera, pues las puertas, armarios empotrados, escalera interior y soportes de los porches han sido cuidadosamente elaborados en este noble material, aportando un estilo rústico y acogedor a toda la vivienda. Situada en una zona residencial consolidada y tranquila, esta vivienda se encuentra en El Robledal, urbanización perteneciente al municipio de Villalbilla. La zona cuenta con excelentes servicios: centros médicos, colegios, supermercados, entidades bancarias, comercios de proximidad, centros comerciales y una amplia oferta de instalaciones deportivas. Todo ello a tan solo 10 minutos en coche de Alcalá de Henares. Los impuestos legales y gastos de escrituración no están incluidos en el precio de venta. ¡No pierdas la oportunidad de visitar esta maravillosa propiedad y hacerla tuya! Contáctanos para más información y para concertar una visita.",True,good,False,,1860.0,False,False,False,False,[],False,False,279000.0,€,chalet,Villalbilla,Casa independiente en calle Salvia,Destacado,,True,True,independantHouse,,,,
108207537,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/2a/da/1337121956.webp,9503 - JANO,22,bj,920000.0,flat,sale,135.0,True,4,2,calle de la Palma,Madrid,Madrid,Centro,es,40.4280888,-3.702453,False,https://www.idealista.com/inmueble/108207537/,"Espaciosa vivienda exterior en una de las zonas más codiciadas de Madrid, a pasos del metro Tribunal Si buscas una propiedad con carácter, amplitud y una ubicación inmejorable, esta es tu oportunidad. Situada en una calle tranquila, a tan solo 100 metros de la estación de metro Tribunal y muy cerca del vibrante centro de Madrid, esta vivienda ofrece lo mejor de dos mundos: la calma de un entorno residencial y la comodidad de tener todo a tu alcance. Con una generosa superficie de 135 metros cuadrados, esta casa se distribuye en cuatro amplios dormitorios y dos baños completos, lo que la convierte en una opción versátil tanto para familias que necesitan espacio como para quienes buscan una propiedad con alta capacidad de adaptación. Su orientación exterior garantiza una excelente entrada de luz natural durante todo el día, haciendo que cada rincón resulte cálido y acogedor. El inmueble se encuentra en un bajo, lo que facilita el acceso y añade una comodidad extra al día a día. Además, su ubicación en una calle de poco tránsito permite disfrutar de una tranquilidad poco común en el centro de la ciudad. La zona, muy bien comunicada por transporte público, cuenta con una amplia oferta de servicios: comercios, supermercados, centros culturales, universidades, zonas de ocio y restauración. Todo ello convierte esta vivienda en una alternativa muy interesante no solo como residencia habitual, sino también como inversión con gran potencial de rentabilidad, gracias a la cercanía de centros educativos y el alto nivel de demanda de alquiler en la zona. Disponemos de las llaves de la propiedad. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. NO COBRAMOS HONORARIOS AL COMPRADOR. Negociación flexible y con la propiedad. Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h. Atendemos también vía WhatsApp.",False,good,False,False,6815.0,False,False,False,False,[],False,False,920000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle de la Palma,Destacado,Malasaña-Universidad,,,,,,,
108543333,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/c6/78/1348396936.webp,OM105 - MARINELLA,28,2,4245000.0,flat,sale,292.0,True,3,3,calle del Conde de Xiquena,Madrid,Madrid,Centro,es,40.421502,-3.6948887,False,https://www.idealista.com/inmueble/108543333/,"Os presentamos una vivienda con carácter en el corazón de Madrid, con 292 m² construidos, situada en una 2ª planta de una finca clásica de 1924, con ascensor y solo dos viviendas por planta. Una propiedad exterior, con 6 balcones a calle y orientación sur, que garantiza luz natural durante todo el día. Espacios amplios, techos altos y elementos originales por recuperar la convierten en una oportunidad única para quienes valoran el encanto de lo auténtico con infinitas posibilidades de reforma. Se distribuye en amplio hall recibidor, gran salón, zona de comedor, cocina independiente, zona de servicio y 3 dormitorios con 3 baños completos. La vivienda no dispone de terraza ni trastero, pero sus balcones y ventanales aportan amplitud y conexión directa con el entorno urbano. Desde el salón se pueden disfrutar de vistas despejadas a la calle Conde de Xiquena, una zona tranquila y a la vez céntrica, ideal para quienes desean vivir el Madrid más auténtico sin renunciar a comodidad ni conectividad. Una gran oportunidad para reformar y personalizar una vivienda con historia, en una de las zonas más demandadas del centro. Disponemos de las llaves de la propiedad. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h. Atendemos también vía WhatsApp.",False,renew,False,True,14538.0,False,False,False,False,[],False,False,4245000.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle del Conde de Xiquena,Destacado,Chueca-Justicia,,,,,,,
