propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,neighborhood,hasLift,parkingSpace.parkingSpacePrice
108727366,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/e0/b6/1353317778.webp,1013,11,600000.0,flat,sale,97.0,3,2,calle de Toledo,Madrid,Madrid,es,40.406124,-3.7109919,False,https://www.idealista.com/inmueble/108727366/,"Descubre este magnífico piso en la emblemática zona de Lavapiés-Embajadores, en el corazón del distrito de Madrid. Construido en 1905, este inmueble ha sido completamente reformado y se encuentra en perfecto estado, listo para entrar a vivir. Con una superficie de 97 metros cuadrados, ofrece un espacio luminoso y acogedor, ideal para quienes buscan comodidad y estilo en una ubicación privilegiada. El piso cuenta con tres dormitorios amplios y dos baños completos, diseñados con acabados de alta calidad. La vivienda está equipada con aire acondicionado, calefacción de gas natural individual y ventanas de doble acristalamiento climalit que garantizan un ambiente confortable en cualquier estación del año. La cocina, amueblada y equipada con electrodomésticos modernos, incluyendo lavavajillas, es perfecta para disfrutar de la gastronomía en casa. Entre sus características destacan la puerta blindada y de seguridad, sistema de alarma, videoportero y puerta automática, que aportan seguridad y comodidad. Además, dispone de armarios empotrados, pintura lisa, suelo de tarima y ventanas exteriores que aportan luminosidad y un estilo contemporáneo. La finca cuenta con ascensor, conserje y estructura de hormigón, asegurando una construcción sólida y bien mantenida. Su ubicación céntrica y orientada al norte la convierten en una opción excepcional para quienes desean vivir en un entorno vibrante, con fácil acceso a servicios, transporte y zonas de ocio. No pierdas la oportunidad de visitar este piso a estrenar, listo para convertirse en tu nuevo hogar en Madrid. Cuando el detalle realmente importa.",True,good,False,6186.0,False,False,False,False,[],False,False,600000.0,€,,,,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Toledo,Destacado,1,True,Centro,Lavapiés-Embajadores,True,
108845372,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/52/3b/1356803831.webp,4544-AG,7,800000.0,flat,sale,103.0,3,1,cuesta de Santo Domingo,Madrid,Madrid,es,40.4211514,-3.7088037,False,https://www.idealista.com/inmueble/108845372/,"Diplomatic Real Estate ofrece piso en Madrid de lo Austrias.  Antes ha sido local por lo que necesita reforma integral, y carece de cocina. Edificio de 1990 catalogado como Patrimonio Histórico. ITE favorable hasta 2031. Cuenta con 6 balcones a la calle, lo que le confieren gran luminosidad. Distribuido en: 3 habitaciones y 1 baño. Edificio céntrico con excelente comunicación, próximo Teatro Real, Puerta del Sol, Plaza Mayor y Catedral de la Almudena. Líneas de metro Ópera, Callao y líneas de autobuses 147, 3, 5, 148 etc. Esperamos su llamada,  Diplomatic Real Estate con más de 25 años en el sector inmobiliario y una amplia cartera de viviendas de lujo, locales, oficinas y edificios ofrece asesoramiento completo a sus clientes tanto en alquiler como en compra venta de inmuebles.",False,renew,False,7767.0,False,False,False,False,[],False,False,800000.0,€,,,,,,flat,,"Palacio, Madrid",Piso en cuesta de Santo Domingo,Destacado,1,True,Centro,Palacio,True,
109131603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/11/45/1365269414.webp,,8,92000.0,studio,sale,19.0,0,1,paseo de los Perales,Madrid,Madrid,es,40.4040032,-3.7391618,False,https://www.idealista.com/inmueble/109131603/,"Negohome Madrid ofrece inmueble a estrenar totalmente amueblado y equipado. El inmueble es diáfano, es un estudio salon-dormitorio-cocina-baño. Está reformado, con electrodomésticos nuevos, cerradura inteligente, persianas motorizadas, ventanas de PVC oscilobatientes con rotura de puente térmico.  Los techos altos ofrece la posibilidad de hacer una altura.  Esta rodeado de comercios, servicios, paradas de autobuses.  Para mas informacion o visitar contactar con nuestro departamento comercial.",False,good,False,4842.0,False,False,False,False,[],False,False,92000.0,€,,,,,,flat,studio,"Puerta del Ángel, Madrid",Estudio en paseo de los Perales,Destacado,bj,True,Latina,Puerta del Ángel,False,
108902143,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/f6/24/1360219796.webp,MPA139,14,249000.0,flat,sale,70.0,3,1,Barrio Palomeras sureste,Madrid,Madrid,es,40.3914537,-3.6416163,False,https://www.idealista.com/inmueble/108902143/,"Te presentamos este magnífico piso de 3 dormitorios en una zona residencial tranquila y consolidada de Madrid, que cuenta con una comunicación inmejorable. A solo 5 minutos a pie de las estaciones de metro Alto de Arenal y Miguel Hernández (Línea 1), lo que garantiza un acceso rápido al centro de la ciudad. Características de la vivienda: - Totalmente reformada a estrenar - 3 dormitorios - Baño moderno completo con plato de ducha y toallero calefactable - Planta baja con muy buena altura - Ventanas Climalit, perfecto aislamiento térmico y acústico - Suelo de tarima nuevo Se vende amueblado y con electrodomésticos. Listo para entrar a vivir. Ubicación e infraestructura: - Rodeada de zonas verdes y parques, perfecto para pasear y disfrutar al aire libre - Áreas infantiles, gimnasio, cafeterías, bancos, farmacias y supermercados a escasos metros - Acceso cómodo a las principales carreteras y autovías - Cercanía al Campus Sur de la Universidad Politécnica de Madrid (UPM) Esta propiedad es ideal tanto como vivienda habitual como para inversión, ya que se ubica en una zona de alta demanda. No pierdas esta fantástica oportunidad. ¡Contáctanos ya y agenda tu vista!",True,good,False,3557.0,True,False,False,False,[],False,False,249000.0,€,,,,,,flat,,"Palomeras sureste, Madrid",Piso,Destacado,bj,True,Puente de Vallecas,Palomeras sureste,False,
109170840,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/8c/78/1366362108.webp,296309,11,247000.0,flat,sale,60.0,2,1,avenida de Atenas,Madrid,Arganda,es,40.299567,-3.4554529,False,https://www.idealista.com/inmueble/109170840/,"ARGANDA DEL REY. En el corazón de esta encantadora localidad de Madrid, se presenta una oportunidad única para adquirir un hermoso inmueble que combina comodidad, estilo y funcionalidad. Esta propiedad cuenta con una superficie total de 60 m² distribuidos de manera eficiente. Al entrar, serás recibido por un amplio y luminoso salón que invita a la relajación y el disfrute en familia. La cocina, totalmente equipada, ofrece un espacio ideal para la creatividad culinaria, con modernas instalaciones y suficiente espacio de almacenamiento.  Dispone de dos acogedoras habitaciones, perfectas para disfrutar del descanso y la intimidad. La habitación principal está diseñada para ofrecer el máximo confort. Cada habitación cuenta con armarios empotrados, asegurando un almacenamiento óptimo sin restar espacio. Todos los acabados de la vivienda son de alta calidad, lo que garantiza durabilidad y un aspecto estético elegante y contemporáneo.  La propiedad se encuentra en un edificio con ascensor y cuenta con plaza de garaje, un lujo en la zona. Localizada en ARGANDA DEL REY, esta vivienda se beneficia de su proximidad a una amplia gama de servicios esenciales. Podrás encontrar supermercados, farmacias, centros de salud y una gran variedad de comercios a pocos minutos a pie. Además, las opciones educativas son amplias, con colegios e institutos en las cercanías, asegurando un entorno ideal para familias.  En cuanto a ocio y esparcimiento, la zona cuenta con parques, cafeterías y restaurantes donde podrás disfrutar de la gastronomía local. En términos de transporte, la propiedad está bien comunicada, con paradas de autobús a escasa distancia y la estación de tren de Arganda del Rey a solo 15 minutos a pie, que conecta directamente con Madrid. Sin duda, un lugar ideal para vivir donde combinar tranquilidad y accesibilidad. ¡Ven a descubrirlo y déjate enamorar por tu nuevo hogar! ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias? , ¿Divorcios? , te ayudamos y coordinamos todo. Infórmate:.",False,good,False,4117.0,False,False,False,False,[],False,False,247000.0,€,,,,True,True,flat,,"Centro, Arganda",Piso en avenida de Atenas,Destacado,2,True,Centro,,True,
108797518,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/7d/05/e0/1355429587.webp,,22,395000.0,flat,sale,72.0,2,1,"CL COROZAL, 4",Madrid,Madrid,es,40.4751345,-3.6373722,True,https://www.idealista.com/inmueble/108797518/,"POR FAVOR ABSTENERSE INMOBILIARIAS. NO COBRAMOS COMISIÓN. Extraordinario piso con reforma integral en una de las zonas más tranquilas y arboladas de Hortaleza. 72 M2, dos habitaciones, un baño, cocina, salón y comedor. Bombas de frío calor en salón comedor y en los dos dormitorios, también calefacción por radiadores con caldera individual Junkers. Ventanas Climalit, cuadro eléctrico separado para la cocina, gran cantidad de enchufes por toda la casa.  Cocina a estrenar, cómoda, con mucho almacenaje, con nevera, placa de inducción, horno multifuncional hidrolítica (con ventilador), lavavajillas, horno microondas incorporado y lavadora secadora.  La Habitación principal de 12M2 sin contar dos armarios empotrados, uno de 3,11 Metros lineales y otro de 2,00 Metros lineales. La segunda habitación de 6,34 M2 sin contar el armario empotrado de 2,00 Metros lineales de largo.  El piso es muy luminoso y en todos los ambientes la vista es hacia zonas arboladas; ambas fachadas son finales de calles por lo que no hay tránsito de vehículos hacia otras calles.  El baño es un baño completo con lavabo con mueble, bidé, inodoro y ducha muy cómoda.  Los suelos son todos de vinilo 100% resistente al agua, es el mismo en todos los ambientes de la casa para crear uniformidad.  Cerca de Colegios, Parques, Multideportivos, Supermercados, Cines, Centros Comerciales, Autobuses lineas 72, 87, 9, N2, T11. Estación Metro línea 4 San Lorenzo.  Ofertas de contado se podrán valorar.",False,good,False,5486.0,False,False,False,False,[],False,False,395000.0,€,,,,,,flat,,"Pinar del Rey, Madrid","Piso en CL Corozal, 4",Destacado,2,True,Hortaleza,Pinar del Rey,True,
108495238,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/3a/34/1359553789.webp,MOR20MAD,16,890000.0,penthouse,sale,83.0,3,1,Barrio Huertas-Cortes,Madrid,Madrid,es,40.4113158,-3.6967508,False,https://www.idealista.com/inmueble/108495238/,"Te presentamos este exclusivo ático ubicado en la prestigiosa Calle Moratín, en pleno corazón de Madrid, a un paso del Paseo del Prado y rodeado de arte, historia y vida urbana. Una vivienda que destaca por su terraza privada, su excelente distribución y su luminosidad en cada rincón. Características principales: 3 habitaciones amplias, pensadas para el máximo confort. 1 baño completo, con acabados modernos y totalmente equipados. Espaciosa terraza de 20 m², perfecta para relajarse, disfrutar del aire libre o recibir invitados. Cocina americana equipada con electrodomésticos integrados y diseño contemporáneo. Espacios llenos de luz natural gracias a su orientación y altura. Vivienda en perfecto estado, lista para entrar a vivir. Ubicación inmejorable – Calle Moratín, Madrid Situado en uno de los barrios más cotizados de la capital, en pleno Barrio de Las Letras, con acceso inmediato a museos, restaurantes, zonas verdes y todo tipo de servicios. Conexión excelente con transporte público (metro, cercanías, autobuses) y a un paso del centro histórico. Si estás buscando un ático con encanto, luz, ubicación y una terraza privada para disfrutar Madrid desde las alturas, esta es tu oportunidad. Las imágenes del anuncio son renders digitales creados con fines ilustrativos. No representan el estado final exacto del inmueble y no tienen carácter contractual. � Contáctanos para más información o para concertar una visita.",True,good,False,10723.0,True,False,False,False,[],False,False,890000.0,€,,,,,,flat,penthouse,"Huertas-Cortes, Madrid",Ático,Destacado,4,True,Centro,Huertas-Cortes,True,
107982206,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/67/e8/1342244112.webp,RP752025136685,9,350000.0,flat,sale,54.0,2,1,calle de Blasco de Garay,Madrid,Madrid,es,40.4349158,-3.7114022,False,https://www.idealista.com/inmueble/107982206/,"OPORTUNIDAD EN ARAPILES – PLANTA BAJA CON GRAN POTENCIAL Redpiso ofrece esta interesante propiedad ubicada en el barrio de Arapiles, dentro del distrito de Chamberí, en una planta baja con muchas posibilidades de reforma. La vivienda cuenta con 54 m² y actualmente se distribuye en: •2 dormitorios •Salón-comedor con cocina integrada •1 baño completo Destaca por su altura interior de 4 metros, lo que ofrece la posibilidad de habilitar un altillo o incluso un espacio tipo dúplex, aumentando así el aprovechamiento del espacio. Se encuentra totalmente para reformar, ideal para diseñar a medida, tanto como vivienda habitual como para inversión. Además, contamos con propuestas de redistribución para ayudarte a visualizar todo su potencial. Ubicada en una excelente finca, tranquila y bien conservada, en una de las zonas más demandadas de Chamberí, con todo tipo de servicios, comercios y excelente comunicación.",False,renew,False,6481.0,True,False,False,False,[],False,False,350000.0,€,,,,,,flat,,"Arapiles, Madrid",Piso en calle de Blasco de Garay,Destacado,bj,False,Chamberí,Arapiles,True,
108522089,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/c5/fb/1347403175.webp,,19,1295000.0,chalet,sale,189.0,4,2,"CL TITANIA, 29",Madrid,Madrid,es,40.4595964,-3.6574819,True,https://www.idealista.com/inmueble/108522089/,"� Chalet pareado a reformar o para construir nuevo – Parcela de 242 m² Se vende chalet pareado en una de las zonas más tranquilas, ideal para reformar o para construir una nueva vivienda unifamiliar. La vivienda actual consta de dos plantas y necesita una reforma integral. La parcela tiene una superficie de 242 m², con posibilidad de edificar planta baja + 2 alturas + bajo cubierta. Esto permite múltiples opciones de diseño y aprovechamiento del espacio. � Características principales: Superficie de parcela: 242 m² Chalet pareado con estructura existente (2 plantas) Edificabilidad: planta baja + 2 alturas + bajo cubierta Posibilidad de independizarlo como vivienda unifamiliar Calle muy tranquila y residencial Ideal para reforma total o nuevo proyecto Una oportunidad perfecta para inversores o particulares que busquen un proyecto a medida. ¡Mejor ver en persona! � Semi-detached house to renovate or build new – 242 m² plot Semi-detached house for sale in a very quiet residential area, ideal for full renovation or building a brand-new detached home. The existing structure has two floors and requires a complete refurbishment. The plot measures 242 m², with permitted building scope of ground floor + 2 additional floors + attic, offering great potential for a custom project. � Main features: Plot size: 242 m² Existing semi-detached house (2 floors) Buildable: ground floor + 2 floors + attic Possibility to convert into a detached house Quiet residential street Great for full renovation or new development A perfect opportunity for investors or individuals looking to create their dream home. Worth a visit!",False,renew,False,6852.0,False,False,False,False,[],False,False,1295000.0,€,,,,True,True,chalet,semidetachedHouse,"Colina, Madrid","Chalet pareado en CL Titania, 29",Destacado,,,Ciudad Lineal,Colina,,
108295996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/cf/74/1344651798.webp,6772,104,359900.0,chalet,sale,197.0,5,3,calle Regimiento de Asturias,Madrid,El Molar,es,40.7404967,-3.5831201,False,https://www.idealista.com/inmueble/108295996/,"Atika Inversiones vende magnífico chalet adosado en El Molar. Se caracteriza por su amplitud y excepcional ubicación cerca de todos los servicios, colegios, jardines, polideportivo, biblioteca, centro de salud. Con una superficie total de 197 m² y 180 m² útiles, se distribuye en dos plantas más buhardilla y además, a parte, tiene la posibilidad de aprovechar un gran espacio con superficie de 70 m2 y 3,30 metros de altura bajo la vivienda para hacer bodega. En planta baja consta de un acogedor recibidor, distribuidor, cocina amueblada con tendedero, amplio salón comedor con superficie de 30 m2, un dormitorio y un baño completo. Tanto desde la cocina, como desde el espacioso salón comedor se accede al bonito jardín con barbacoa. En total cuenta con 5 habitaciones dobles, una de ellas en suite, y 3 baños. En planta primera se ubican 4 de los dormitorios y 2 baños completos, el dormitorio principal en suite. En la buhardilla actualmente usada como salón de juegos hay un espacio con muchas posibilidades de uso. Entre sus comodidades, destacan el aire acondicionado, la calefacción de gas natural, los armarios empotrados y la chimenea. La vivienda se encuentra en buen estado de conservación y dispone de suelos de tarima flotante y vidrios dobles (climalit). Además, cuenta con una amplia buhardilla, dormitorio y baño completo en la planta baja y no tiene gastos de comunidad. No pierdas la oportunidad de vivir en esta acogedora propiedad en una zona tranquila y a la vez cerca de todos los servicios.",False,good,False,1827.0,False,False,True,False,[],False,False,359900.0,€,,,,,,chalet,terracedHouse,El Molar,Chalet adosado en calle Regimiento de Asturias,Destacado,,,,,,
108629336,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/70/76/1350422941.webp,00430218,16,205000.0,flat,sale,49.0,1,1,calle Efigenia,Madrid,Madrid,es,40.4058316,-3.5996812,False,https://www.idealista.com/inmueble/108629336/,"Se vende apartamento en Vicalvaro, Madrid. Ideal para parejas, personas solas o como inversión. Piso para reformar y hacerlo a su gusto.  Precio negociable. 1 dormitorio Salón comedor  Cocina Americana,  � Ubicación inmejorable: Zona tranquila y bien comunicada, con transporte público cercano (metro y autobuses), comercios, centros de salud, zonas verdes y todos los servicios necesarios a pocos minutos. � Precio: 205.000 euros en periodo de subasta al alza consúltenos.  ¡No pierdas la oportunidad de vivir o invertir en una de las zonas con mayor proyección de Madrid! Grupo GH es una empresa dedicada a la intermediación y consultoría inmobiliaria con más de 25 años de experiencia en el sector, dando un servicio profesional orientado a las necesidades de nuestros clientes, cubriendo cualquier gestión en las diferentes tipologías de inmuebles de obra nueva y segunda mano. Nuestra particular forma de hacer las cosas nos han posicionado en un lugar privilegiado dentro del mercado inmobiliario, constituyéndose como una de las empresas del sector con mayor crecimiento de los últimos años. Ampliando nuestros horizontes hemos podido ofrecer mayores y mejores soluciones, esta buena gestión nos ha permitido convertirnos en una de las empresas referentes del sector. Especialistas en gestión de patrimonio, ofrecemos calidad y servicio profesional. Nuestra red comercial de profesionales pone a su disposición un amplio abanico de ofertas a la carta, siendo su preocupación constante satisfacer al cliente, consiguiendo atender de forma especializada tanto la demanda como la oferta de nuestro sector. Miembros de API (Agentes de la propiedad inmobiliaria) y de AMADEI (Asociación de Empresas Inmobiliarias de Madrid) primera empresa en obtener el sello del código de Buenas Prácticas de la Comunidad de Madrid y el sello de calidad de Madrid Excelente.",True,good,False,4184.0,False,False,False,False,[],False,False,205000.0,€,,,,,,flat,,"Ambroz, Madrid",Piso en calle Efigenia,Destacado,3,True,Vicálvaro,Ambroz,False,
108358026,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/49/a5/1350604193.webp,,69,1290000.0,chalet,sale,597.0,5,6,avenida de la Loma,Madrid,Torrelodones,es,40.5777068,-3.8916249,False,https://www.idealista.com/inmueble/108358026/,"LEODOMUS REALTORS VENDE ESTA MARAVILLA DE CASA situada en Los Peñascales. En una de las zonas residenciales más demandadas de la zona noroeste de la Comunidad de Madrid se encuentra esta casa de 597m2 que hará las delicias de los más exigentes. En el semisótano se encuentra un garaje amplio en el que caben dos coches grandes sin problema y el cuarto de calderas con mucho espacio de almacenaje. En la planta baja, el gran recibidor nos lleva a un distribuidor desde el que se accede al inmenso salón comedor actualmente distribuido en tres ambientes y salida directa al porche con vistas a la piscina y al jardín, a la cocina de máximas calidades con isla central y salida al porche trasero, y a la segunda habitación más amplia de la casa que cuenta con su propia chimenea, vestidor y baño. Subiendo por las escaleras llegamos a la primera planta en la que se encuentran cuatro habitaciones, todas con trastero y baño en suite siendo una de ellas (la principal) la que tiene acceso a una gran terraza con vistas. En la segunda planta nos espera un gran espacio diáfano que actualmente se usa como despacho. Su cuidadísimo jardín cuenta con una piscina de 27m2 en la que hay un espacio de hidromasaje, una casa de la piscina equipada para disfrutar de momentos festivos o de relax inolvidables e incluso una fuente de gran tamaño que, además de estética, aporta relax con sólo escuchar el sonido del agua. La casa está para entrar a vivir a cuerpo de rey sin tener que hacer ningún tipo de reforma. SÓLAMENTE SI ERES UNA PERSONA EXIGENTE NO DEJARÁS PASAR ESTA OPORTUNIDAD No dudes en llamarnos, es la casa de tus sueños.",True,good,False,2161.0,False,False,False,False,[],False,False,1290000.0,€,,,,True,True,chalet,independantHouse,"El Monte, Torrelodones",Casa independiente en avenida de la Loma,Destacado,,,Los Peñascales,El Monte,,
108804543,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/8f/5f/1355640835.webp,L12 UNIVERSIDAD 431,22,219000.0,flat,sale,86.0,3,1,avenida de la Universidad,Madrid,Leganés,es,40.3290553,-3.761372,False,https://www.idealista.com/inmueble/108804543/,"LÍNEA 12 PROYECTOS INMOBILIARIOS VENDE: Piso amplio en planta cuarta en el centro de Leganés. Cuenta con 3 habitaciones, un luminoso salón con terraza, cocina y un baño. Vivienda con zonas verdes y servicios cercanos. Muy cerca de UNIVERSIDAD, del Hospital Severo Ochoa de Leganés, del centro de salud Santa Isabel y fácil acceso a carreteras. A escasos metros de Renfe Leganés Central y metro sur con acceso a la Línea 12 de metro. Autobuses con todas las líneas. Contamos con departamento financiero propio L12 con flexibilidad financiera. Llámanos para visitarlo.",True,renew,False,2547.0,False,False,False,False,[],False,False,219000.0,€,,,,,,flat,,"Casco Antiguo, Leganés",Piso en avenida de la Universidad,Destacado,4,True,Centro,Casco Antiguo,False,
108816629,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/10/67/1355979492.webp,H2800958-2,5,150000.0,flat,sale,36.0,1,1,calle del Jardín de San Federico,Madrid,Madrid,es,40.4262757,-3.6709428,False,https://www.idealista.com/inmueble/108816629/,"LOCAL. OPORTUNIDAD DE INVERSIÓN: Semisótano de 36 m2 pendiente de reforma en la calle Jardín de San Federico, en el corazón del Barrio de Salamanca, Madrid. Una vez reformado, el estudio posee una gran rentabilidad, debido a sus características, ubicación y elevada demanda de alquiler de Madrid.  El plano es una representación realizada por un arquitecto sobre cómo puede ejecutarse el proyecto de reforma una vez adquirida la vivienda.  ¡ En Homes by Gestilar somos propietarios de todas nuestras viviendas en venta en Madrid, no cobramos comisiones!",False,good,False,4167.0,True,False,False,False,[],False,False,150000.0,€,,,,,,flat,,"Goya, Madrid",Piso en calle del Jardín de San Federico,Destacado,,True,Barrio de Salamanca,Goya,True,
108090678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/54/9e/1353446580.webp,00427853,26,220000.0,flat,sale,65.0,3,1,calle de Emilio Martín Encinas,Madrid,Coslada,es,40.4257823,-3.5641932,False,https://www.idealista.com/inmueble/108090678/,"Venta de piso en Coslada, Madrid   Piso en planta cuarta CON ASCENSOR.   Consta de salón-comedor, 3 habitaciones, cocina y baño. Necesita reforma. Ubicado cerca de colegios como el Colegio Público Andrés Torrejón y parques como el Colegio Público Andrés Torrejón. Consulte sin compromiso.   Coslada es un municipio madrileño ubicado en el Corredor del Henares al este del centro de la capital. La ciudad se encuentra actualmente en crecimiento demográfico y económico y están desarrollando proyectos urbanísticos para mejorar la calidad de vida de sus habitantes en diferentes zonas de la ciudad.   Grupo GH Casas es una empresa dedicada a la intermediación inmobiliaria con más de 25 años de experiencia en el sector, dando un servicio profesional orientado a las necesidades de nuestros clientes, cubriendo cualquier gestión en las diferentes tipologías de inmuebles de obra nueva y segunda mano.   Nuestra particular forma de hacer las cosas nos han posicionado en un lugar privilegiado dentro del mercado inmobiliario, constituyéndose como una de las empresas del sector con mayor crecimiento de los últimos años.   Ampliando nuestros horizontes hemos podido ofrecer mayores y mejores soluciones, esta buena gestión nos ha permitido convertirnos en una de las empresas referentes del sector.   Especialistas en gestión de patrimonio, ofrecemos calidad y servicio profesional. Nuestra red comercial de profesionales pone a su disposición un amplio abanico de ofertas a la carta, siendo su preocupación constante satisfacer al cliente, consiguiendo atender de forma especializada tanto la demanda como la oferta de nuestro sector.   Miembros de API (Agentes de la propiedad inmobiliaria) y de AMADEI (Asociación de Empresas Inmobiliarias de Madrid) primera empresa en obtener el sello del código de Buenas Prácticas de la Comunidad de Madrid y el sello de calidad de Madrid Excelente.",True,renew,False,3385.0,False,False,False,False,[],False,False,220000.0,€,,,,,,flat,,"Coslada Pueblo, Coslada",Piso en calle de Emilio Martín Encinas,Destacado,4,True,Coslada Pueblo,,True,
108389410,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/49/6b/1342651705.webp,,22,360000.0,duplex,sale,80.0,1,2,calle de Manuel Pombo Angulo,Madrid,Madrid,es,40.504361,-3.6576875,False,https://www.idealista.com/inmueble/108389410/,"Presentamos este exclusivo loft dúplex en una de las zonas más demandadas de Sanchinarro, ideal para quienes buscan diseño, comodidad y ubicación. La vivienda ha sido completamente reformada con materiales de calidad, lista para entrar a vivir sin necesidad de realizar ninguna mejora. Distribuido en dos plantas, el espacio cuenta con una habitación amplia y luminosa, un baño completo, un aseo de cortesía y una cocina funcional perfectamente integrada. Su diseño moderno y abierto crea un ambiente acogedor, con techos altos y gran luminosidad. Está equipado con calefacción por radiadores y aire acondicionado, garantizando confort en todas las estaciones. Incluye plaza de garaje en el precio, un valor añadido imprescindible en la zona. Ubicado en la conocida zona de lofts de Sanchinarro, con excelente comunicación y todos los servicios a pocos minutos, este inmueble es perfecto tanto para parejas como para personas solteras que buscan estilo de vida urbano con personalidad. Una oportunidad única de vivir o invertir en una propiedad con carácter y diseño.",True,good,False,4500.0,False,False,False,False,[],False,False,360000.0,€,,,,True,True,flat,duplex,"Sanchinarro, Madrid",Dúplex en calle de Manuel Pombo Angulo,Destacado,2,True,Hortaleza,Sanchinarro,True,
108125563,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/4c/01/1334623962.webp,HI-LIRE06367,8,195000.0,flat,sale,43.0,2,1,calle de la Marquesa de Silvela,Madrid,Madrid,es,40.3869942,-3.7113801,False,https://www.idealista.com/inmueble/108125563/,"Oportunidad!  Esta propiedad está disponible para reserva inmediata, lo que te permite asegurar tu nuevo hogar hoy. Sin embargo, ten en cuenta que el proceso de escrituración estará disponible dentro de 8 meses, fecha estimada para la entrega y finalización de trámites legales. Vivienda para reforma integral de 43 m2 construidos, dos habitaciones con aire acondicionado, salón de 8 m2 y cocina para amueblar, baño completo con ducha. Suelos de terrazo, carpintería interior de sapely, ventanas de aluminio gris con doble ventana. Muy luminosa! Zona consolidada, cerca de plaza elíptica  llámanos e infórmate SIN COMISION DE INMOBILIARIA Te conseguimos la hipoteca para la compra de esta vivienda (sujeta a condiciones bancarias).",False,renew,False,4535.0,False,False,False,False,[],False,False,195000.0,€,,,,,,flat,,"Moscardó, Madrid",Piso en calle de la Marquesa de Silvela,Destacado,4,True,Usera,Moscardó,True,
103655240,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/d9/b8/1196185095.webp,,33,1224000.0,flat,sale,153.0,4,4,calle de la Libertad s/n,Madrid,Madrid,es,40.4212347,-3.6973713,True,https://www.idealista.com/inmueble/103655240/,"¡Increíble oportunidad de adquirir un piso en venta en una de las mejores zonas de Chueca! Este espacioso inmueble cuenta con 153 m2 construidos y 108 m2 útiles, distribuidos en 4 habitaciones y 4 baños. Además, se encuentra completamente amueblado y ha sido recientemente reformado y decorado con buen gusto. Actualmente, se encuentra en rentabilidad, lo que lo convierte en una excelente opción tanto para inversores como para aquellos que buscan un nuevo hogar. ¡No pierdas la oportunidad de visitarlo!",True,good,False,8000.0,False,False,False,False,[],False,False,1224000.0,€,,,,,,flat,,"Chueca-Justicia, Madrid",Piso en calle de la Libertad s/n,Destacado,bj,True,Centro,Chueca-Justicia,True,
