propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,highlight.groupDescription,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108508999,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/94/31/1350399455.webp,07560,59,3,495000.0,penthouse,sale,197.0,True,5,3,El Guijo - Colonia España - Colonia San Antonio,Madrid,Galapagar,El Guijo - Colonia España - Colonia San Antonio,es,,40.6061949,-4.0269296,False,https://www.idealista.com/inmueble/108508999/,"Estás pensando en disfrutar de la vida en una urbanización con amplios jardines, zonas deportivas y conserjería 24 horas? No dejes pasar la ocasión de disfrutar de este espectacular ático con dos preciosas terrazas con vistas. DESCRIPCIÓN Atico de 192 m2 construidos, con amplio salón con chimenea y salida a una de las terrazas, comedor independiente con chimenea, cinco dormitorios, el principal con baño en suite, otro baño y un aseo. Tiene dos grandes terrazas con acceso desde el salón, comedor y dormitorios.  Cada terraza cuenta con un amplio trastero y en el interior de la casa, con entrada desde el salón y el comedor, también hay otros dos trasteros. La cocina de buen tamaño y con terraza tendedero, tiene entrada independiente a la casa. ESTE PISO ES ESPECIAL PORQUE cuenta con un salón amplio y luminoso con chimenea, una cocina con entrada independiente, los dormitorios tienen armarios empotrados. Tiene ventanas de aluminio lacado con rotura de puente térmico abatibles y oscilobatientes. Caldera individual de gas natural para calefacción y agua caliente.  El piso se encuentra en una segunda planta en la zona central de la urbanización, a un paso de la zona de piscinas y club social. Dispone de plaza de garaje privada individual en los bajos del edificio. SITUACIÓN Situada en una de las mejores urbanizaciones de la sierra, muy familiar y con unas zonas comunes espectaculares, con tres piscinas, pistas deportivas de todo tipo, club social con restaurante, gimnasio, farmacia y conserjería las 24 horas. Muy buena comunicación mediante autobuses a Villalba y Madrid muy frecuentes con parada en la misma entrada de la urbanización. SERVICIOS La urbanización cuenta con conserjería 24 horas, recinto de piscinas de verano (tres piscinas) con bar y amplísimos jardines y zonas de sombra, club social, gimnasio, pistas de pádel, tenis, frontón, baloncesto, fútbol sala, fútbol 7, voley playa, amplios jardines consolidados y bien cuidados, parques infantiles. También cuenta con un pequeño supermercado y farmacia. La población más cercana es Collado Villalba con los servicios que ofrece, tanto comerciales y de ocio (CC Los Valles, Planetocio, P-29), como sanitarios con el Hospital de Villalba y con acceso directo a la A-6 en la salida 39, estación de autobuses y cercanias RENFE. COMUNICACIÓN A 2 km de Villalba y Galapagar, cuenta con una parada de autobús en la entrada de la urbanización que la comunica tanto con las estaciones de cercanías de Villalba y La Navata, así como con Moncloa. COLEGIOS En la zona hay numerosos colegios e institutos, tanto públicos como concertados o privados y muchos de ellos tienen ruta con parada en la urbanización. ENTORNO A los pies de las sierra de Guadarrama, supone un lugar ideal para el contacto con la naturaleza y la práctica del deporte: senderismo, bicicleta, equitación, deportes de raqueta y de balón, esquí en invierno y deportes de montaña.  Una urbanización tranquila y familiar en un entorno privilegiado.",True,good,False,False,2513.0,True,False,True,False,[],False,False,495000.0,€,flat,"El Guijo - Colonia España - Colonia San Antonio, Galapagar",Ático,True,True,penthouse,,,,,
108424151,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/0a/fd/1344474048.webp, CH-SNAN,18,3,499000.0,flat,sale,95.0,True,1,1,calle de San Andrés,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4261763,-3.7035582,False,https://www.idealista.com/inmueble/108424151/,"Grupo inmobiliario Ares vende buhardilla exterior con vigas de madera en el distrito de Malasaña en la calle de San Andrés El piso de 94 m2 está situado en una tercera planta sin ascensor y se compone de 1 dormitorio, salon, cocina y 1 baño. Muy luminoso con 6 Velux en techo - IBI anual: 535 € - Cuota comunidad: 68 € Solicita visita sin compromiso. *Anuncio provisional no contractual, puede contener errores. Grupo Inmobiliario Ares fue fundado en 2007 y está dirigido por profesionales con más de 20 años de experiencia en el sector. Desde el principio nos hemos guiado por una idea clara: aplicar las mejores técnicas de venta, siempre basándonos en los principios de honradez, integridad y ética profesional.  Apostamos por la innovación constante, incorporando herramientas tecnológicas avanzadas a través de nuestra división AresProptech, lo que nos permite ofrecer un servicio más ágil, transparente y adaptado a las nuevas necesidades del mercado.  Nuestra política de mejora continua se centra en escuchar y analizar la satisfacción de cada cliente, porque entendemos que su confianza es nuestro mayor valor. Gracias a esta filosofía, hemos logrado un crecimiento sostenido en los últimos años, tanto en volumen de operaciones realizadas como en la ampliación de nuestro equipo.  En Grupo Inmobiliario Ares encontrarás una empresa consolidada, eficaz y comprometida, con un método de trabajo único y avalado por nuestros clientes. Te acompañamos en todas las fases de la compraventa para garantizar tu tranquilidad y hacer que la compra de tu nueva vivienda sea una experiencia segura y satisfactoria.  Te damos la bienvenida a tu nuevo hogar! [IW].",False,good,False,False,5253.0,True,False,True,False,[],False,False,499000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle de San Andrés,,,,,,,,
108297580,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/0a/04/fb/1340471056.webp,,76,,1700000.0,chalet,sale,631.0,,5,2,Urbanizacion Zulema,Madrid,Villalbilla,,es,,40.4529175,-3.37637,False,https://www.idealista.com/inmueble/108297580/,"¡Gran oportunidad! Chalet con enorme parcela y múltiples posibilidades Se vende amplio chalet en parcela de 3.088 m² con arboleda consolidada, ideal para quienes buscan espacio, naturaleza y privacidad. La vivienda cuenta con 631 m² construidos, distribuidos en: •Amplios salones llenos de luz natural •5 dormitorios •Bodega privada •Garaje espacioso •Porches exteriores perfectos para disfrutar en familia Precio negociable – Venta por liquidación de herencia. Una propiedad con gran potencial para vivienda habitual, segunda residencia o inversión.",False,good,False,,2694.0,True,False,True,False,[],False,False,1700000.0,€,chalet,Villalbilla,Casa independiente en Urbanizacion Zulema,True,True,independantHouse,,,,,
108260603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/a8/35/1362320606.webp,22001034,30,1,450000.0,flat,sale,73.0,True,2,1,"calle de la Sonrisa, 4",Madrid,Alcobendas,Norte,es,,40.551999,-3.6585355,True,https://www.idealista.com/inmueble/108260603/,"IFRALA INMOBILIARIA, vente este fantástico piso con 2 hab. de Renta Libre, en urbanización cerrada con piscina, zona infantil y portero, en el barrio FUENTELUCHA, al lado de todos los servicios. Muy tranquilo, cómodo y listo para entrar. ¿Qué más necesitas? Ideal para empezar o si quieres para alquilar, tenemos un cliente que busca una vivienda de estas características para entrar mañana mismo 1200€/MES ¿que me dices? Llamame y me cuentas; )  Precio negociable Si buscas un piso en un barrio joven, que solo necesites pintar, este es tu piso. Tiene Salón independiente, al igual que la cocina, amueblada con muebles altos y bajos de gran capacidad, un baño con bañera, dormitorio sencillo y el dormitorio principal. Tiene calefacción central, y consumo individual, cuenta con 3 Aparatos de Bomba de Calor Frío/Calor, uno cada Dormitorio y otro en el salón. Luego, cuenta con trastero de 6m2, para que guardes todo lo que quieras y para el coche, 2 plazas de garaje incluidas en el precio. Cuenta con la instalación de punto de Carga para coche eléctrico. Urbanización con 103 vecinos. Comunidad 110€/mes IBI = 400€ aprox. Por 450.000 €, puede ser tuyo, no dejes escapar está oportunidad en el barrio; mi nombre es Juan, para cualquier consulta, no duden en ponerse en contacto conmigo, mi teléfono 669 39 32 seis cuatro, estaré encantado de poderte resolver cualquier duda al respecto, podemos quedar y verla online o simplemente puedes concertar una visita y verla en persona cuando quieras. No te demores, ya que en está zona no hay muchas viviendas de está situación. Gastos de compraventa no incluidos en el precio, (IVA, ITP, Notaria…), suelen ser entorno al 9/10% aproximadamente. IFRALA Inmobiliaria no cobra honorarios al comprador. Si quieres vender, con IFRALA tienes que contar, no escatimamos en esfuerzos y trabajo, los resultados hablan por si solos. Además contamos con: - Abogados, herencias, divorcios, todo lo que necesite. - Cerrajería propia para el cambio de llaves o cualquier cosa que necesites. - Mudanzas, - Manitas, para lo que necesites. - Certificado Energético, Obligatorio para alquilar o vender su vivienda, - Reportaje Fotográfico Profesional y Tour Virtual - Reformas, presupuesto sin compromiso. - Broker, para gestionarte el 100% de la hipoteca, - Técnicos (fontanero, Electricista, Calderas de Gas, Aire acondicionado, Electrodomésticos) 24 horas. - Toldos, presupuesto sin compromiso. - Home Staging Decoración.",False,good,False,True,6164.0,True,False,True,True,[],False,False,450000.0,€,flat,"Norte, Alcobendas","Piso en calle de la Sonrisa, 4",True,True,,,,,,
108553111,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/e5/82/1355320810.webp,07558,67,,1095000.0,chalet,sale,327.0,,4,4,Cortijo Sur,Madrid,Boadilla del Monte,Cortijo Sur,es,,40.4227345,-3.9235646,False,https://www.idealista.com/inmueble/108553111/,"Descubre un refugio de paz donde la amplitud y la luz natural se fusionan para ofrecer un hogar verdaderamente confortable, pensado para el descanso y la alegría de cada miembro de la familia. El jardín de 120 m2 plano, un espacioso porche y césped artificial de alta calidad, ideal para desconectar y disfrutar sin barreras.  La vivienda tiene una superficie construida de 326,45 m2, dos terrazas y una terraza solárium de 50 m2 que se puede cerrar.  Esta construida sobre una pardela de 304 m2 y se distribuye en tres plantas: planta baja de 142,20 m2 que ha sido ampliada con 15 m2 en el salón. La planta superior dispone de 85,85 m2 y la planta sótano de 91,30 m2.  Tres plazas de aparcamiento dentro de la urbanización (13,65 m2) cada una. DISTRIBUCIÓN: Planta Baja: acogedor hall que da paso a una cocina ampliada, un espacio culinario completamente equipado con mobiliario moderno de diseño atemporal y electrodomésticos de alta gama. También encontramos un baño de cortesía con plato de ducha, y una estancia versátil que puede funcionar como despacho o dormitorio, con acceso directo al jardín privado. El corazón de esta planta es el salón ampliado de 60 m², bañado en fantástica luz natural y con salida directa al jardín.  Aparcamiento para un coche dentro de la parcela Primera Planta: Tres luminosos dormitorios. Dos de ellos comparten una agradable terraza con orientación Este, ideal para disfrutar del sol de la mañana. El dormitorio principal, con orientación Sur, cuenta con su propia terraza independiente. Todos los dormitorios disponen de excelentes armarios empotrados. El dormitorio principal incluye un baño en suite con plato de ducha, y para dar servicio al resto de habitaciones, otro baño con bañera.  Planta Superior: Fantástico solárium de aproximadamente 50 m² que ofrece preciosas vistas a la sierra, el escenario ideal para inolvidables veladas nocturnas. Planta Sótano: Amplio salón multifuncional, perfecto para adaptarse a diversas necesidades. Además, dispone de una estancia que puede ser un dormitorio para personal de servicio, un bonito baño de diseño y cuarto de lavado completamente equipado con muebles y lavadora. CALIDADES:  Sistema de calefacción de Gas Natural por suelo radiante. Placas fotovoltaicas.  Aire acondicionado por conducción interna. Revestimientos de Porcelanosa. Carpintería exterior de aluminio lacado con rotura de puente térmico y persianas de aluminio térmico. Vidrios de doble acristalamiento con cámara de aire y de seguridad en planta baja. Barandillas de escaleras en interior en vidrio de seguridad incoloro. Carpintería interior lacada en blanco. Instalación de alarma. TRES plazas de garaje adicionales dentro de la urbanización. COMERCIO Y SERVICIOS: Supermercados, Hipermercados, Veterinarios, Centros de salud, Guarderías, Salones de belleza. Espacios para el deporte. Gran variedad de locales de restauración en el Sector B. COLEGIOS Y UNIVERSIDADES: • Colegio Bergamin • Colegio Trinity College • St. Michael’s School • Virgen de Europa • Eurocolegio Casvi • Colegio Hélade • Colegio Highlands School Los Fresnos • Colegio San Jaime • Colegio Quercus • Colegio Caude • Universidad Francisco de Vitoria • Universidad CEU San Pablo • Universidad Europea • Campus Somosaguas • Universidad Alfonso X El Sabio HOSPITALES: • Quirón Pozuelo • Puerta de Hierro • Montepríncipe • Los Madroños COMUNICACIONES: Bus 4: a Boadilla centro. Metro ligero: a Colonia Jardín. En Boadilla: Bus 565 y 566: Pozuelo Bus 567: Villaviciosa Bus 571: Aluche – Montepríncipe Bus: 573: Moncloa – Montepríncipe Bus 574: Aluche – Ciudad Financiera Bus 575: Brunete Bus 591: Aluche ETSI Informática N 905: Moncloa El Ayuntamiento de Boadilla del Monte ofrece ayudas de apoyo a la escolarización y conciliación, ayudas por nacimiento, adopción o manutención de menores de 3 años y ayudas a alumnos menores de 21 años con diversidad...",False,good,False,,3349.0,True,False,True,False,[],False,False,1095000.0,€,chalet,"Cortijo Sur, Boadilla del Monte",Casa independiente,True,True,independantHouse,,,,,
108227780,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/34/bc/1356353321.webp,07447,59,,599000.0,chalet,sale,298.0,,4,3,Collado Mediano,Madrid,Collado Mediano,,es,,40.695066,-4.0251315,False,https://www.idealista.com/inmueble/108227780/,"Descubre este magnífico chalet adosado de esquina de 298 m² sobre una parcela de 313 m², ubicado en una de las zonas más tranquilas y mejor comunicadas de Collado Mediano.  Cuenta con cuatro dormitorios con armarios empotrados, uno de ellos en planta baja, un amplio salón-comedor de unos 40m2, tres baños completos, cocina totalmente equipada, garaje doble, sala de lavandería y cuarto totalmente insonorizado.  Chalet de gran amplitud, destacable por su luminosidad y la generosidad de sus espacios, ideal para disfrutar del máximo confort.  Puertas interiores de 80cm, escaleras amplias y grandes ventanales.  ESTA PROPIEDAD ES ESPECIAL PORQUE: - Está ubicada en el centro del pueblo con todos los servicios a pocos minutos. - Tiene excelente orientación noreste - suroeste, que garantiza luz natural durante todo el día. - Cuenta con jardín privado, ideal para disfrutar con total privacidad. - Cercanía a supermercados, restaurantes, tiendas, colegios, guarderías e institutos. - Perfectamente comunicada: transporte público con conexión a Madrid y la Sierra, a solo 15 minutos de la A6 y del Hospital de Villalba. DISTRIBUCIÓN: Planta baja: Acceso a través de un porche acristalado con cerramiento de aluminio. En el interior, un espacioso recibidor da paso al salón-comedor, la cocina totalmente equipada, al dormitorio (con salida directa al jardín) y al baño completo con plato de ducha. Ventanas de PVC oscilobatientes con cristales Climalit y persianas. Primera planta: Tres dormitorios y dos baños completos. El dormitorio principal dispone de baño en suite, vestidor y acceso a una amplia terraza con vistas. Planta sótano: Amplio garaje con capacidad para dos coches, cuarto de lavandería y un cuarto totalmente insonorizado.  ES IMPORTANTE SABER QUE: Cuenta con calefacción de gasoil y aire acondicionado en el salón y dormitorio principal. Se encuentra en excelente estado de conservación, listo para entrar a vivir. Cuenta también con placas solares.  SERVICIOS: A pocos minutos a pie encontrarás: · Supermercados, hipermercados y tiendas. · Centros médicos y hospital a 15 minutos. · Colegio e instituto. · Gimnasio, polideportivo municipal y prestigiosa escuela de música.  · Transporte público con conexiones a Madrid y la Sierra. · Acceso rápido a la autopista A6 en solo 15 minutos. Si buscas un hogar con espacio, comodidad y una ubicación inmejorable, ¡esta es tu oportunidad! En esta operación no se cobra honorarios al comprador El precio de venta no incluye los gastos de Notaría, Registro e Impuestos.",True,good,False,,2010.0,True,False,True,False,[],False,False,599000.0,€,chalet,Collado Mediano,Chalet pareado,True,True,semidetachedHouse,,,,,
109216311,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/0f/3b/1367722100.webp,,28,4,3300000.0,flat,sale,210.0,True,3,4,calle de Núñez de Balboa,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4226752,-3.6811044,False,https://www.idealista.com/inmueble/109216311/,"Consulting Inmobiliario Esquivel presenta elegante vivienda junto al Parque del Retiro. Ubicado en una de las zonas más privilegiadas y cotizadas de Madrid, a escasos pasos del emblemático Parque del Retiro, se encuentra este magnífico piso que destaca por su excelente distribución, luz natural y comodidad. Con una superficie generosa y ambientes bien definidos, la vivienda comienza con un elegante hall de entrada que da paso a un amplio salón-comedor, ideal para disfrutar tanto de la vida familiar como de reuniones sociales. Un aseo de cortesía complementa la zona de día, aportando funcionalidad y discreción. La zona de descanso ofrece tres dormitorios, dos de ellos con baño en suite, lo que garantiza privacidad y confort para cada miembro del hogar. Además, la propiedad cuenta con un tercer cuarto de baño completo, así como con una práctica lavandería independiente que facilita el orden y el día a día. Como valor añadido, el piso incluye plaza de garaje en la propia finca y trastero, comodidades imprescindibles en una ubicación tan céntrica y deseada. Una oportunidad excepcional para vivir junto al Retiro, rodeado de naturaleza, cultura y servicios, en una de las direcciones más exclusivas de la capital. No dude en contactarnos para más información. Disponemos de una cartera de inmuebles seleccionados, muchos de ellos no publicados.",False,good,False,True,15714.0,True,False,False,False,[],False,False,3300000.0,€,flat,"Recoletos, Madrid",Piso en calle de Núñez de Balboa,True,True,,,,,,
107512812,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/d1/12/1332372107.webp,07069,71,,1237500.0,chalet,sale,408.0,,7,4,El Bosque,Madrid,Villaviciosa de Odón,El Bosque,es,,40.3720211,-3.9266957,False,https://www.idealista.com/inmueble/107512812/,"La propiedad está alquilada, ideal como inversión. Precioso chalet independiente con premio de arquitectura reformado en 2022, espectacular diseño y orientación Sur, muy luminoso, con 408m2 construidos y 1.845m2 de parcela en Urbanización El Bosque. Seis dormitorios, principal con baño en suite y sala de estar que puede ser usada como dormitorio. Amplio salón comedor con chimenea de 53m2, tres baños completos y aseo, cocina equipada y totalmente reformada, habitación de lavandería/despensa, porche de 20m2. Garaje cerrado, amplio aparcamiento exterior bajo techo pavimentado, trastero, jardín, piscina con barbacoa. Placas solares, calefacción por gasoil y aire acondicionado. Grandes ventanas de doble aislamiento oscilobatientes. ESTA PROPIEDAD ES ESPECIAL PORQUE Cuenta con placas solares y acumuladores de energía. Este chalet en perfecto estado cuenta con una excelente ubicación y disfruta de una gran luminosidad todo el día gracias a sus amplios ventanales en todas las estancias. Bonita parcela con césped natural y grandes árboles, olivos antiguos, rosales, encinas y árboles frutales, barbacoa. Piscina de agua salada. La parcela cuenta con alumbrado y con camino pavimentado en perfecto estado que rodea la casa hasta el garaje cerrado y zona de parking. Toda la parcela está rodeada por un alto y cuidado seto de ocultación que ofrece gran privacidad. La zona es muy tranquila y sin tráfico. Suelos cerámicos de alta calidad. Ventanas de pvc y aluminio climalit con persianas, las del salón eléctricas. Cocina completa de alta calidad con isla totalmente reformada en 2022. Baños reformados. Paredes lisas. Cómodo acceso. Puertas automáticas de acceso a la finca y al garaje. ENTORNO Rodeado de parques, dehesas, zonas verdes, campo de golf.  DISTRIBUCIÓN Práctica distribución: En la entrada de la planta baja encontramos recibidor de 21m2, salón comedor con techos altos que ofrecen una gran sensación de amplitud y espaciosidad de 53m2, con chimenea, y grandes ventanales con persianas eléctricas y muy luminoso, orientación Sur y vista al jardín y la piscina, con acceso directo al exterior. Baño completo con plato de ducha y aseo, cocina de 30m2 equipada y totalmente reformada con altas calidades recientemente. Habitación para lavandería/almacenaje de 11m2. Dormitorio principal de 25m2 con armarios empotrados, baño en suite y amplios ventanales orientación Sur. Sala de estar/TV de 22m2 muy luminosa y acogedora, dos dormitorios de 12m2 cada uno con amplios armarios y garaje de 30m2 con puerta automatizada.  Cómoda y amplia escalera abierta con acceso a la primera planta con gran ventanal que ilumina toda la escalera. Dispone de zona de almacenaje en la parte inferior de la escalera. En la planta superior encontramos un distribuidor de 30m2 y 3 dormitorios muy amplios y luminosos con armarios empotrados en orientación Oeste, uno de 16m2, y dos de 15m2 respectivamente, con baño completo compartido de 9,5m2. Carpintería interior en puertas de madera cerezo. EXTERIOR Amplia, llana y cómoda parcela cuadrada para disfrutar al aire libre con piscina de agua salada, porche con barbacoa y cenador. Orientación Sur de fachada principal, salón y dormitorios.  ES IMPORTANTE SABER Muy bien ubicado pero cerca de la salida de la urbanización. Aire acondicionado. Urbanización con vigilancia 24h COMERCIO Y SERVICIOS: Supermercados, Veterinarios, Centros de salud, Farmacia, Guarderías, Salones de belleza. Espacios para el deporte, Real Club de Golf Lomas-Bosque. Centro Deportivo TENPLE, restaurantes, cafeterías, gimnasios, polideportivos, transportes. Hospital de Majadahonda a 12 minutos. Rápida salida a Autovía M-501 en 4 minutos. COLEGIOS Y UNIVERSIDADES: Universidad Europea de Madrid, Agora Madrid International School, IES Calatalifa, Yugo Madrid Coliseo Europea - Residencia de Estudiantes. HOSPITALES: Centro de especialidades Villaviciosa de Odón.",False,good,False,,3033.0,True,False,True,False,[],False,False,1237500.0,€,chalet,"El Bosque, Villaviciosa de Odón",Casa independiente,True,True,independantHouse,,,,,
109216274,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/f2/f2/1367726400.webp,51121,1,,3900000.0,chalet,sale,1030.0,,7,6,Barrio Montealina,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.4245369,-3.8389863,False,https://www.idealista.com/inmueble/109216274/,"Marta Gómez Faiña de GV | MONTEALINA comercializa el siguiente inmueble: Espectacular vivienda de 1.530 metros cuadrados en la exclusiva urbanización Montealina de Pozuelo de Alarcón, en una parcela de 3.250 metros cuadrados con piscina, pista de tenis y cenador acristalado. Aire acondicionado por conductos y suelo radiante. Garaje interior con capacidad para 5 coches y garaje exterior para 10 coches. Distribución: Planta principal: Gran hall, a doble altura, muy luminoso con tragaluz. Amplio salón comedor. Cuarto de estar con chimenea. Cocina y Office, con acceso al comedor y al jardín. Dos cuartos de dormir. Planta primera: Cuarto de dormir de invitados con cuarto de baño independiente. Cuarto de dormir principal, con vestidor y cuarto de baño en suite. En el pasillo, hay un estancia independiente. Dos cuarto de dormir con cuarto de baño en suite. Planta semisótano: Sala de fiestas, bodega, cuarto de baño, aseo independiente y lavadero. Oficina/Casa de invitados: Acceso independiente o por la cocina. Salón, dos cuartos de baño y un aseo. Lavandería y cuarto de máquinas. Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,,3786.0,False,False,False,False,[],False,False,3900000.0,€,chalet,"Montealina, Pozuelo de Alarcón",Casa independiente,True,True,independantHouse,,,,,
108704971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/c7/bd/1355460108.webp,IEM-ESPRON-VIRGI,34,5,522000.0,flat,sale,130.0,True,4,2,Barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4392171,-3.7003729,False,https://www.idealista.com/inmueble/108704971/,"EXCLUSIVA OPORTUNIDAD – Inmobiliaria Eduardo Molet, pone en exclusiva a la venta la NUDA PROPIEDAD de un precioso piso situado en 5º planta exterior con ascensor en Edificio Clásico del 1919, en una de las zonas más demandadas y prestigiosas de Madrid. Los actuales propietarios de 68 y 69 años mantendrán el USUFRUCTO VITALICIO hasta el último de sus días.  Superficie:   El inmueble tiene una superficie de 130 m² según datos Catastrales, de los cuales 119 m² corresponden a vivienda y 11 m² a zonas comunes del edificio.   En escritura figuran 98,97 m²   Distribución actual:  Amplio hall de entrada.  Salón-comedor de grandes dimensiones con cocina integrada y espacios claramente diferenciados: Zona de estar y descanso, zona de comedor, biblioteca y zona de cocina, un espacio además inundado de luz natural ya que dispone de un balcón y un precioso mirador antiguo a la calle.   4 dormitorios amplios.  2 baños completos.  Luz natural en todas las estancias de la vivienda, tanto la parte de salón-comedor-cocina con vistas a la calle como los dormitorios y baños que dan a patios abiertos y todas las estancias disponen de ventana  Estado y posibilidades: La vivienda se encuentra en un excelente estado de conservación, aunque admite reconfiguración de espacios adaptándose a nuevas necesidades. Su encanto reside también en sus techos altos, suelos de madera natural, y la elegancia de un piso con personalidad única.  La finca: Construida en 1919 Muy cuidada y con ascensor Solo 2 vecinos por planta (comunidad tranquila y respetuosa), 110 euros de gastos de comunidad y 875 euros de IBI anual. ITE pasada favorablemente en 2020 Próxima inspección: 2030  Ubicación privilegiada: Ubicado en una de las calles más emblemáticas y solicitadas de Madrid, con todos los servicios, comercios, colegios, zonas verdes y transporte público a pocos pasos.  La vivienda esta situada en una bonita finca, proyectada en 1917 y finalizada en 1919 por el arquitecto Francisco Pingarrón Yárritu (discípulo de Manuel Álvarez Naya), es un claro ejemplo de las primeras expresiones de la arquitectura moderna en Madrid, con raíces en el modernismo madrileño temprano y los primeros pasos hacia el racionalismo arquitectónico Estilo arquitectónico:  Modernismo madrileño de transición: Combina ornamentación decorativa de influjo Art Nouveau (aunque bastante contenida) con una composición más sobria y funcional, típica de los años 1910.  Primeros signos de racionalismo urbano: La planta y fachada muestran una tendencia hacia una arquitectura más habitual, práctica y austera, anticipando el racionalismo que dominaría en décadas posteriores. En ese periodo, Madrid acogió un movimiento que partía del modernismo y evolucionaba hacia un lenguaje más racionalista, especialmente en edificios residenciales como este. La fachada, el conjunto y los detalles del inmueble reflejan esa fase de transición.  Esta calle se ubica en el distrito de Chamberí, uno de los barrios más codiciados y con mayor Ubicación privilegiada en Chamberí, Zona residencial tranquila, pero con gran vida urbana.  Muy bien comunicada, cerca de importantes avenidas como Paseo de la Castellana o José Abascal.  Ideal para quienes buscan vivir en el centro sin renunciar a la tranquilidad.  A pocos minutos a pie de varias estaciones de metro como Ríos Rosas, Alonso Cano o Nuevos Ministerios ( conexión directa al aeropuerto y Cercanías).  Varias líneas de autobuses y fácil acceso a la M-30   En el precio de la vivienda no están incluidos los siguientes gastos:  Impuesto de transmisiones patrimoniales ( 6%)  Notaría ( entre 0,2 y 0,5%)  Registro de la Propiedad ( entre 0,1% y 0,3%) Estos costes se pagan aparte y se tienen que tener en cuenta al...",True,good,False,True,4015.0,True,False,False,False,[],False,False,522000.0,€,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso,,,,,,,,
