propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108559234,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/86/3f/1345659661.webp,Tipo 000,20,897000.0,flat,sale,206.0,3,2,"bulevar Picos de Europa, 34",Madrid,San Sebastián de los Reyes,es,40.5565853,-3.6522393,True,https://www.idealista.com/obra-nueva/108559234/,"Dos plazas de garaje incluidas el precio. Olea de Tempranales, un complejo residencial único en una de las zonas más exclusivas de San Sebastián de Los Reyes.  Le presentamos Olea de Tempranales, una promoción de vivienda libre estratégicamente ubicada en San Sebastián de Los Reyes: una apuesta decidida por la calidad de vida. En Tempranales podrá encontrar numerosas y amplias zonas verdes, dotaciones deportivas, equipamientos educativos, sanitarios y comerciales. En entorno tranquilo y perfectamente conectado con Madrid. La promoción dispone de 52 viviendas en torno a un gran espacio central con numerosas zonas verdes y un cuidado paisajismo. Olea de Tempranales contará con numerosos equipamientos comunes que permitirán disfrutar de todo tipo de actividades para toda la familia:        _Piscina exterior desbordante de 200m2 de superficie, cloración salina e iluminación nocturna, permite disfrutar de un refrescante chapuzón a cualquier hora del día.       _Jardín florar, la arquitectura y el paisajismo te envuelven guiándote en un recorrido único donde las pérgolas y la vegetación generan distintas áreas de descanso.       _Club social, completamente equipado. Un espacio destinado al ocio y la convivencia de los residentes.       _Gimnasio, totalmente equipado, permite entrenamientos intensivos. Con una zona exterior para el bienestar al aire libre.       _Zona exterior de juegos infantiles. Los más pequeños contarán con un parque infantil y mesas de Ping Pong para su diversión y desarrollar su aprendizaje. Se trata de un edificio de viviendas diseñado con una visión singular y una delicada atención a los detalles, buscando una mayor eficiencia para un bajo consumo energético. Contará con calificación A, la máxima calificación energética, reduciendo la huella de carbono y las emisiones y repercutiendo favorablemente en el consumo y ahorro energético. Existen distintas tipologías de vivienda de 3, 4 y 5 dormitorios, todas ellas con doble o triple orientación y con una cuidada distribución interior con dos plazas de garaje y trastero.  Naiz Homes ofrece un servicio adicional de personalización con variadas alternativas en cuanto a distribuciones, acabados interiores, instalaciones o mobiliario con la que poder adecuar cada vivienda a sus preferencias y necesidades. Le invitamos a visitar la página web de la promoción donde podrá encontrar los planos de las viviendas disponibles e imágenes de la promoción. Así mismo, si desea ampliar la información puede reservar una cita, tanto de manera presencial como por videollamada a través de la plataforma Zoom, en el apartado ""Reservar cita"" en la web o contactándonos en el teléfono. No olvide visitar nuestras redes sociales donde podrá conocer las últimas novedades y actualización de las obras.",True,newdevelopment,True,4354.0,True,False,False,False,[],False,False,897000.0,€,True,True,flat,,"Tempranales, San Sebastián de los Reyes","Piso en bulevar Picos de Europa, 34",bj,True,Tempranales,,True,False,
106070774,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/90/6c/1285328499.webp,,34,334900.0,chalet,sale,108.0,3,2," Batres, 20",Madrid,Cubas de la Sagra,es,40.1922712,-3.8404876,True,https://www.idealista.com/obra-nueva/106070774/,"HOGARES - AGENCIA INMOBILIARIA DE GRIÑON, pone a su disposición un nuevo proyecto residencial de viviendas pareadas. 16 chalets distribuidos en planta con semisótano construido en parcela de 300 m2. Ubicadas en Cubas de la Sagra, cercano a todos los servicios básicos. Un diseño único, creado a petición de números clientes, pensando en la comodidad de los suyos y sacar el máximo partido a todos sus espacios. *abierto a personalización y ampliaciones en la vivienda. Vivienda eficiente; equipada con placas solares y aerotermia mediante suelo radiante/refrescante. Compuesta por 3 dormitorios y 2 baños, se distribuye en; - hall de entrada, cocina, salón-comedor, patio de luz interior, 2 baños completos y 3 dormitorios. -aparcamiento exterior para varios vehículos con adaptador carga eléctrica. Entrega en un plazo máximo de 15 meses. Inicio de obra inmediata.",True,,True,3101.0,True,False,False,False,[],False,False,334900.0,€,True,True,chalet,semidetachedHouse,Cubas de la Sagra,"Chalet pareado en Batres, 20",,,,,,False,
108630884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/08/d7/1350463269.webp,AT B,21,267000.0,penthouse,sale,76.0,2,2,"calle Mejorana, 16",Madrid,Madrid,es,40.3847111,-3.6724531,True,https://www.idealista.com/obra-nueva/108630884/,"Descubre Balcones de Entrevías: Modernidad y Calidad en Entrevías. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Balcones de Entrevías, un proyecto único en el corazón del barrio de Entrevías, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Balcones de Entrevías está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al este, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •13 viviendas, de las cuales 3 son de 1 dormitorio, y 10 de 2 dormitorios, todas con trastero incluido, diseñadas con distribución eficiente. •2 espectaculares áticos de 2 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Entrevias y Puente de Vallecas. Situado en una zona de gran dinamismo y transformación, Balcones de Entrevías se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid, a la M-30 y a la A 4. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Entrevías es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Para más información, no dudes en contactarnos. En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,newdevelopment,True,3513.0,True,False,False,False,[],False,False,267000.0,€,,,flat,penthouse,"Entrevías, Madrid","Ático en calle Mejorana, 16",,True,Puente de Vallecas,Entrevías,True,False,
108855068,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/31/b3/1357093198.webp,4c596f4b-2f14-4b4f-8955-e5193d24ee36,36,467000.0,chalet,sale,260.0,5,4,calle Pinos,Madrid,Valdemorillo,es,40.4874871,-4.039615,False,https://www.idealista.com/inmueble/108855068/,"Vivienda Bio-climática en contexto residencial tranquilo. Vivienda construida aproximadamente al 30% en parcela de 1.300 m2 en  Valdemorillo.  Licencias y proyecto aprobados de una vivienda Bio-climática, listos para ejecutar.  Urbanización PUENTELASIERRA. La comunidad ofrece un abanico de comodidades, desde pistas deportivas hasta una piscina reluciente y un restaurante, todo bajo la atenta mirada de un equipo de conserjes y vigilancia las 24 horas del día. LA FINALIZACIÓN DE OBRA DEBERÁ SER PAGADA Y GESTIONADA POR EL  COMPRADOR, A PARTE EL PRECIO DE VENTA INICIAL. TE AYUDAMOS A FINANCIAR COMPRA Y CONTRUCCIÓN. ¡CONSÚLTANOS! Servicios: a 4 km. del pueblo de Valdemorillo y a 10 de Villanueva de la  Cañada, 12 de Colmenarejo, 15 de El Escorial, 20 de Majadahonda, y a menos de 40 minutos de Madrid y del Aeropuerto Internacional Adolfo Suarez. Con todos los servicios, supermercados, farmacias, bares, ferreterías, centro de salud, bancos y todo tipo de actividades comerciales. Colegios y Universidades cercanos. En la entrada de la Urbanización parada de transporte público: autobús 641 y 642 (intercambiador de Moncloa).  La zona cuenta con varios hospitales, públicos y privados, entre los cuáles el Puerta de Hierro en Majadahonda y el Hospital Universitario El Escorial. Carreteras M853, N908, M503  Estaré encantado de darte cualquier otro detalle y acompañarte en la visita.",False,good,False,1796.0,True,False,False,False,[],False,False,467000.0,€,True,True,chalet,independantHouse,"Pino Alto - Navarredonda, Valdemorillo",Casa independiente en calle Pinos,,,Pino Alto - Navarredonda,,,,
108797326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/4e/a5/1223015022.webp,PB B,16,880000.0,flat,sale,108.0,2,1,"José Silva, 17",Madrid,Madrid,es,40.4542293,-3.6590701,True,https://www.idealista.com/obra-nueva/108797326/,"VIVIENDAS DE 2 DORMITORIOS TODAS CON TERRAZAS, EN EDIFICIO CON GARAJE, PISCINA COMUNITARIA DE GRAN TAMAÑO Y JARDINES. EN C/ JOSÉ SILVA 17 | ARTURO SORIA. A 10 MINUTOS DEL CENTRO Y DE SANTIAGO BERNABEÚ. Obra finalizada, viviendas listas para entregar y visitar de inmediato. CARÁCTERISTICAS •2 dormitorios y 2 baños •Terraza o jardín privado en todas las viviendas •Garaje en el edificio, incluido en el precio. Posibilidad de garaje adicional •Piscina grande, gimnasio y zonas ajardinadas •Ascensor y accesos sin barreras arquitectónicas •Espacios bien aprovechados y acabados modernos y de calidad UBICACIÓN Y ENTORNO •Metro Avenida de la Paz y Metro Arturo Soria a 4 min andando •Líneas de autobús en el entorno inmediato •Conexión rápida con M-30, M-40 y A-2 •Amplia oferta de colegios públicos, concertados y privados  •Polideportivo San Juan Bautista que cuenta con zonas verdes, piscinas, pistas de tenis y campo de fútbol, a 10m minutos andando •Hospital Nuestra Señora de América y clínicas privadas cercanas •Supermercados a menos de 5 minutos andando y grandes cadenas a menos de 5 minutos en coche •A 10 minutos en coche del Santiago Bernabéu y su amplia oferta de ocio y restauración ESTADO DE LA OBRA Obra terminada. Viviendas disponibles para entrega inmediata. Se pueden visitar ya con cita previa. Promueve: Orinoquia Promociones Más de 25 proyectos ejecutados en Madrid. Arquitecto: Olalquiaga Arquitectos.",True,newdevelopment,True,8148.0,True,False,False,False,[],False,False,880000.0,€,True,True,flat,,"San Juan Bautista, Madrid","Piso en José Silva, 17",bj,True,Ciudad Lineal,San Juan Bautista,True,False,
108012392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/f6/66/1331158964.webp,Ático C,17,271000.0,penthouse,sale,75.0,2,2,"calle Vicente Carballal, 14",Madrid,Madrid,es,40.353224,-3.6818186,True,https://www.idealista.com/obra-nueva/108012392/,"""Descubre Tu Nuevo Hogar en Villaverde Bajo: Modernidad, Accesibilidad y Conexión. Presentamos Villaba Homes, un proyecto residencial innovador en régimen de cooperativa en una zona en constante transformación, Villaverde Bajo. Este desarrollo ofrece viviendas modernas y funcionales, diseñadas para quienes buscan un hogar de calidad en una ubicación estratégica de Madrid. El Proyecto Villaba Homes destaca por sus espacios personalizables y acabados modernos. Cada vivienda combina diseño, estética y funcionalidad para adaptarse a tus necesidades, ofreciendo un entorno cómodo y de alta calidad. Características de las Viviendas: • Espacios de 2 y 3 dormitorios: Ideales para quienes desean comodidad y versatilidad en un entorno moderno y bien distribuido. • Áreas de estar abiertas: Espacios luminosos que conectan interior y exterior, diseñados para brindar una atmósfera acogedora. • Posibilidad de Trastero y Garaje para las primeras solicitudes. • Diseño contemporáneo y funcional: Materiales de calidad que destacan en cada espacio. La Zona: Villaverde Bajo, Conectividad y Transformación Villaba Homes está ubicado en un área bien comunicada, ideal para quienes valoran la accesibilidad y la cercanía a servicios. Villaverde Bajo está en constante desarrollo, con una mejora continua de su infraestructura y un aumento en servicios comerciales y recreativos. Ventajas de Vivir en Villaba Homes: • Acceso a servicios y colegios cercanos: Una ubicación conveniente para familias. • Zona en crecimiento: Villaverde Bajo es una apuesta segura para el futuro, con desarrollo constante y excelentes conexiones. • Conectividad con el centro de Madrid: Con acceso fácil a transporte público y vías principales, Villaba Homes ofrece cercanía y conexión con toda la ciudad. Un Estilo de Vida Ideal Villaba Homes no es solo una vivienda; es una inversión en calidad de vida. Cada espacio está diseñado para ofrecerte un ambiente de paz y comodidad, ideal para construir el hogar que siempre has deseado con tu familia. "".",False,newdevelopment,True,3613.0,True,False,False,False,[],False,False,271000.0,€,,,flat,penthouse,"Butarque, Madrid","Ático en calle Vicente Carballal, 14",,True,Villaverde,Butarque,True,False,
107993387,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/14/59/1330528966.webp,426498-E,27,1800000.0,penthouse,sale,226.0,5,4,Barrio Fuente del Berro,Madrid,Madrid,es,40.4293981,-3.6675664,False,https://www.idealista.com/inmueble/107993387/,"UNICA Inmobiliaria ofrece fantástico ÁTICO CON VISTAS DESPEJADAS y espectaculares, de orientación suroeste y terraza de más de 40 m².   La vivienda tiene 226 m², distribuidos en dos salones con distintos ambientes, cocina independiente, cinco dormitorios, cuatro baños completos y zona de lavado.  La terraza en la actualidad tiene 20 m², pero los propietarios cerraron parte de la terraza y hay más de 20 m² cubiertos.    La vivienda está muy bien conservada y con aspecto muy elegante. Tanto la carpintería como el solado está impecables. Lo más destacable de esta vivienda son las vistas, que gracias a no tener ningún edificio delante nos dan la oportunidad de disfrutar de maravillosas puestas de sol.  Muy próximo al edificio, la vivienda cuenta con un garaje del PAR, que se podría ceder previo precio que se acuerde, acorde con los años que restan de la cesión.  En este inmueble. hay muchas cualidades a resaltar, pero sin duda las vistas, la privacidad de la terraza, la calidad de los materiales, y el magnífico edifico en el que se enclava, hacen de este inmueble una gran oportunidad de compra, tanto para residir como para inversión.  Te animamos a que lo visites. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,7965.0,True,False,False,True,[],False,False,1800000.0,€,,,flat,penthouse,"Fuente del Berro, Madrid",Ático,7,True,Barrio de Salamanca,Fuente del Berro,True,,
104904977,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/41/52/1235392636.webp,,19,285000.0,flat,sale,93.0,2,2,"avenida de Madrid, 5",Madrid,El Molar,es,40.7305149,-3.5826089,True,https://www.idealista.com/obra-nueva/104904977/,"Residencial LA MOLA es una promoción de 68 viviendas, de 2 y 3 dormitorios, con amplias terrazas, bajos con jardín y áticos. Situada en El Molar, Avenida de Madrid 5. Todas las viviendas son exteriores, luminosas y con terrazas. Las zonas comunes contarán con piscina, área de juegos infantiles y zonas ajardinadas. Adicionalmente contarán con trastero y plaza de garaje incluido en el precio. Esta promoción se ubicará junto al próximo BULEVAR QUE SE VA A CONSTRUIR EN LA ANTIGUA CARRETERA A1, destinado a actuar como una gran avenida articuladora de la ciudad, con carril bici, zonas peatonales y de aparcamiento, y con parada de autobús para el transporte de viajeros situada a pie de calle de la misma promoción. Igualmente se instalarán luminarias, vegetación y diverso mobiliario urbano, que supondrá una mejora muy importante en la imagen urbana de El Molar y en la calidad de vida de sus vecinos. Todas las viviendas cuentan, entre otras, con las siguientes características: -Elegante fachada tipo revestimiento continuo monocapa -Aerotermia y suelo radiante -Cocinas amuebladas -Amplias terrazas y zonas comunes El Molar está situado al norte de Madrid en la carretera de Burgos A1, a 39 km desde el centro de Madrid, a 25 minutos en coche desde la Plaza de Castilla y a 15 minutos desde San Sebastián de los Reyes. Bien comunicada con transporte público (existen varias líneas de autobús). Si estás interesado, no dudes en ponerte en contacto con nosotros para más información.",True,,True,3065.0,True,False,False,False,[],False,False,285000.0,€,True,True,flat,,El Molar,"Piso en avenida de Madrid, 5",1,True,,,True,False,
109100111,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/c1/a5/1364342599.webp,a01Jy00000y2ALmIAM,9,1085000.0,flat,sale,138.0,3,2,"Calle de Catalina Suárez, 7",Madrid,Madrid,es,40.4008067,-3.6713953,True,https://www.idealista.com/obra-nueva/109100111/,"ICÓNICO RETIRO – BARRIO DE ADELFAS Junto a Doctor Esquerdo y Ciudad de Barcelona ICÓNICO es nuestro proyecto más novedoso de obra nueva en el distrito de RETIRO. Un proyecto único, dotado de gran diseño arquitectónico con una espectacular estética destaca tanto en sus fachadas interiores y exteriores como en el interior de las viviendas y de sus zonas comunes y amenities. Formado por 42 viviendas de 1, 2 y 3 dormitorios, plazas de garaje y trasteros dispone de unas zonas comunes extraordinariamente cuidadas hasta el máximo detalle, en las que se incluyen piscina, gimnasio equipado y salas coworking y gourmet, también equipadas, junto a dos solárium tapizados de vegetación en las cubiertas del edificio. Los edificios que forman ICÓNICO han sido diseñados por la firma Natureback Design liderado por el arquitecto Iván García Cardenal y su equipo de arquitectura multidisciplinar.  Para el proyecto de interiorismo contamos con el estudio de Alejandra Pombo que nos ha mostrado la sensibilidad que ofrece la promoción, proponiéndonos su enfoque emocional para generar un proyecto de gran calidad y extraordinario diseño, tanto en el desarrollo de las zonas comunes como en su aplicación en el interior de las viviendas. Alejandra nos sugiere una arquitectura orgánica con formas fluidas, paletas neutras y texturas naturales. Aunar los dos estudios, nos ha permitido ofrecer una promoción de vanguardia, mostrando ambientes modernos que generen sensación del espacio y que se muestren acogedores y luminosos El programa de vivienda de ICÓNICO es muy variado, ofreciendo tipologías diferentes de 1, 2 y 3 dormitorios, en plantas bajas y tipo, con o sin terrazas, y fantásticos áticos aterrazados, que se adaptan a la vida de hoy y a las necesidades de cada familia, Los edificios, se han diseñado con extraordinarias calidades en las que el ahorro y la sostenibilidad están muy presentes, buscando siempre la máxima eficiencia en el uso de la energía, utilizando sistemas que ofrezcan mejores rendimientos en calefacción y refrigeración mediante aerotermia de última generación, suelo radiante-refrescante y ventilación mecánica de doble flujo con intercambiador de calor, que permitirán reducir el coste energético de forma notable y obtener una calificación energética A. ICÓNICO te ofrece diseño y equipamiento con todos los servicios disponibles, en una de las mejores zonas de Madrid. Un residencial, enfocado a ofrecerte una alta calidad de vida para hacer tu día a día más cómodo y sencillo.  ICÓNICO está situada en la calle Catalina Suárez, 7, en el barrio de Adelfas a escasos metros de la calle Doctor Esquerdo, Avda. Ciudad de Barcelona y estación metro Pacífico. Un barrio totalmente consolidado a 10 minutos andando de El Retiro en el que no echarás de menos nada. En los próximos días iniciaremos la comercialización. Incorpórate a nuestra lista de interesados y en breve contactaremos contigo para que seas el primero en informarte.",False,,True,7862.0,True,False,False,False,[],False,False,1085000.0,€,True,True,flat,,"Adelfas, Madrid","Piso en Calle de Catalina Suárez, 7",1,True,Retiro,Adelfas,True,False,
108846928,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/c2/c9/1356849804.webp,BE_2º DCHA,19,791491.0,flat,sale,79.0,1,1,"de la Verónica, 13",Madrid,Madrid,es,40.4119003,-3.6942597,True,https://www.idealista.com/obra-nueva/108846928/,"¡No pierdas la oportunidad de vivir en el corazón de Madrid! Te presentamos una promoción exclusiva de viviendas de obra nueva en un edificio histórico completamente reformado en el centro de Madrid. Ubicación privilegiada: En pleno centro de Madrid, rodeado de los mejores restaurantes, tiendas y lugares de interés cultural. Excelente conexión con transporte público. Viviendas modernas y luminosas: Apartamentos de 1, 2 y 3 dormitorios, con diseño contemporáneo y acabados de alta calidad. Amplios ventanales que permiten la entrada de luz natural. Cocinas totalmente equipadas con electrodomésticos de última generación. Servicios exclusivos: Patio interior ajardinado: Un oasis de tranquilidad en el corazón de la ciudad.  Spa: Relájate y desconecta en nuestro exclusivo spa. ¡No esperes más y reserva tu vivienda de ensueño en el centro de Madrid Información adicional: Entrega prevista: 30/01/2026  Precios desde: €  Para más información y visitas, contacta con nosotros.",False,,True,10019.0,True,False,False,False,[],False,False,791491.0,€,,,flat,,"Huertas-Cortes, Madrid","Piso en de la Verónica, 13",2,True,Centro,Huertas-Cortes,True,False,
108761518,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/d6/90/1365874353.webp,E-1A,19,1256200.0,flat,sale,223.0,4,3,"José Ribera, 4",Madrid,Pozuelo de Alarcón,es,40.4033639,-3.7873758,True,https://www.idealista.com/obra-nueva/108761518/,"¡Bienvenidos a Monteturia! La nueva promoción de Grupo Pinilla. Monteturia se ubica en la c/José Ribera, 4-6, en Pozuelo de Alarcón. Un conjunto residencial de 58 viviendas, de 1 a 5 dormitorios, con dos plazas de garaje y trastero (IVA incluido). Las viviendas de la promoción tienen un diseño enfocado a la vida familiar, con espacios amplios y distribuciones optimizadas al máximo, primeras calidades en los acabados, abundante luz natural y unos niveles de comodidad y eficiencia difícilmente superables. Las cocinas se entregarán totalmente equipadas con mobiliario, encimeras y electrodomésticos. Todas las viviendas de Monteturia cuentan con lo último en eficiencia energética como aerotermia, recuperador de calor, suelo radiante-refrescante … es decir, un hogar más sostenible y eficiente, mejor calidad del aire y de vida, así como una reducción de consumo y gasto. ¡Todo ventajas! El proyecto se compone por dos edificios simétricos, en una urbanización cerrada, que cuenta con zonas comunes pensadas para el disfrute de todos los miembros de la familia: piscina, zona de juegos infantiles, pista de pádel, amplias zonas verdes, sala comunitaria.. . lugares donde puedan ""construir familia"". Para este nuevo proyecto apostamos por Pozuelo de Alarcón, un entorno tranquilo y de carácter residencial que cuenta con todas las comodidades necesarias a su alcance. Además, está en una de las zonas más exclusivas de Madrid, junto a la Finca, por lo que cuenta con un entorno rodeado de zonas verdes (campo de golf de Somosaguas, Casa de Campo y áreas con zonas deportivas) y buenas conexiones de carretera y transporte público. La fecha prevista de entrega de llaves es el tercer trimestre de 2025.  Si desea más información, puede visitar la web de la promoción o visitarnos en la oficina comercial del Grupo Pinilla (C/ Nuria, 36 – Madrid), o bien, en la Caseta de Ventas en Pozuelo de Alarcón (C/ José Ribera 4 – Madrid).",False,newdevelopment,True,5633.0,True,False,False,False,[],False,False,1256200.0,€,True,True,flat,,"Prado de Somosaguas, Pozuelo de Alarcón","Piso en José Ribera, 4",1,True,Zona Prado de Somosaguas - La Finca,Prado de Somosaguas,True,False,
106505154,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/31/59/1365874101.webp,D-1B,19,1256200.0,flat,sale,223.0,5,3,"José Ribera, 4",Madrid,Pozuelo de Alarcón,es,40.4033639,-3.7873758,True,https://www.idealista.com/obra-nueva/106505154/,"¡Descubre tu nuevo hogar! Este impresionante piso en venta, con una superficie total de 223m², es el lugar perfecto para disfrutar de la vida en familia. La joya de la casa es su terraza de 30m2, donde podrás relajarte y disfrutar del aire libre. El acceso directo desde el salón y la cocina hace que este espacio sea ideal para las reuniones familiares. La vivienda cuenta con un dormitorio principal con baño completo, perfecto para tu privacidad, con otro dormitorio, también con baño completo, y de otros tres dormitorios adicionales que ofrecen comodidad y espacio para todos. Cuenta, además, con un tercer baño completo y con un aseo. Con los armarios empotrados que hay en las habitaciones y en el hall, el almacenamiento nunca será un problema.  La cocina está totalmente equipada y cuenta con una zona de tendedero, lo que la convierte en un espacio funcional y práctico. Además, la propiedad incluye dos plazas de garaje y un trastero, lo que añade aún más valor a esta oferta. La urbanización es un verdadero oasis, con una pista de pádel, piscina climatizada y una sala polivalente con jardín privado. Los más pequeños disfrutarán de la zona de juegos infantiles, mientras que tú podrás relajarte sabiendo que tu hogar cuenta con climatización por suelo radiante y refrescante, a través de máquinas de aerotermia individuales. La entrega está prevista para finales de este año. No dejes pasar la oportunidad de vivir en este magnífico piso, que combina confort, estilo y una ubicación inmejorable. ¡Ven a visitarlo y enamórate!",False,newdevelopment,True,5633.0,True,False,False,False,[],False,False,1256200.0,€,True,True,flat,,"Prado de Somosaguas, Pozuelo de Alarcón","Piso en José Ribera, 4",1,True,Zona Prado de Somosaguas - La Finca,Prado de Somosaguas,True,False,
106320924,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/b9/31/1307611214.webp,1 Segundo E,19,192000.0,flat,sale,54.0,1,1,"paseo de la Estación, 6",Madrid,Móstoles,es,40.325069,-3.8666472,True,https://www.idealista.com/obra-nueva/106320924/,"Próxima construcción de viviendas de renta libre, en régimen de cooperativa, de 1 y 2 dormitorios, con plaza de garaje y piscina comunitaria. El edificio cuenta con planta baja y cinco alturas.  Una nueva promoción que combina su construcción, con los más nuevos avances tecnológicos para lograr unas terminaciones y excelentes acabados de primera calidad para su disfrute y comodidad, con una eficiencia energética de clase “A”, con sistema centralizado para aerotermia, con el confort de una climatización con suelo radiante-refrigerante. Las viviendas están diseñadas con acabados modernos y materiales de primera calidad. Ubicada en pleno centro de la ciudad, próximo a Estación Renfe Central (L 12 y C5), autobuses urbanos e interurbanos, Ayuntamiento, Juzgados, Teatro El Bosque colegios, hipermercados, centro de salud, finca Liana.",False,,True,3556.0,True,False,False,False,[],False,False,192000.0,€,True,True,flat,,"Centro, Móstoles","Piso en paseo de la Estación, 6",2,True,Centro,,True,False,
108625159,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/04/34/1350312231.webp,Atico C,17,390000.0,duplex,sale,109.0,3,3,"avenida Reyes Católicos, 4",Madrid,Valdemoro,es,40.1950817,-3.6958604,True,https://www.idealista.com/obra-nueva/108625159/,"Promoción exclusiva de viviendas en solar situado en la Avda. de los Reyes Católicos nº 4 del término municipal de Valdemoro (Madrid), a escasos 500 m del Hospital Universitario Infanta Elena y del Colegio Nobelis. Zona totalmente consolidada en cuanto a dotaciones e infraestructuras. En el entorno más cercano encontramos todo tipo de servicios, colegios, institutos, supermercados, centros de ocio y deportivos, líneas 7 y 428 de autobuses interurbanos, entidades financieras… convirtiendo a este moderno proyecto inmobiliario en un punto de referencia en esta nueva zona de expansión a tan sólo 35 km de la capital, zona Hospital. Contamos con 17 viviendas de 2 y 3 dormitorios. De ellas, tres son bajos con jardín y cuatro son áticos-dúplex con amplias terrazas de más de 20 m2 estratégicamente orientadas. Todas las viviendas cuentan con terraza exterior, tendedero, trastero y plaza de garaje (en función de la disponibilidad, además, se podrá adquirir una segunda). Únicas viviendas disponibles, se trata de un espectacular ático de dos dormitorios con orientación oeste con más de 30 metros de terraza. Los áticos siguen siendo tendencia, sobre todo con la llegada del buen tiempo, ya que te permite disfrutar del aire libre con total privacidad. Edificio moderno, innovador, dotado de las últimas tecnologías en cuanto a eficiencia energética: Aerotermia, suelos radiantes en invierno y refrescantes en verano, sistema de ventilación individual de doble flujo que permite renovar el aire interior y recuperar el calor dan un plus de valor a los propietarios de este residencial invirtiendo en calidad de vida y sostenibilidad con el medio ambiente. Edificio Córcega, además cuenta con una espectacular lámina de agua situada en la azotea de edificio.",False,newdevelopment,True,3578.0,True,False,False,False,[],False,False,390000.0,€,True,True,flat,duplex,"Hospital, Valdemoro","Dúplex en avenida Reyes Católicos, 4",4,True,Hospital,,True,False,
108392003,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/0f/06/1342744013.webp,2 BAJ B,18,749000.0,flat,sale,108.0,2,2," de San Enrique, 3",Madrid,Madrid,es,40.4563269,-3.7010997,True,https://www.idealista.com/obra-nueva/108392003/,"Un lugar que te cambiará la vida.   Magnífico conjunto residencial de Darya Homes en una de las zonas con más proyección de Madrid.    Serentia Gardens es un proyecto de 1 dormitorio con impresionantes zonas comunes, firmado por los arquitectos Cano y Escario, y certificación de sostenibilidad BREEAM.   Una ubicación imbatible, entre Cuzco y Azca, a 10 minutos del Bernabéu.   Zonas comunes:   - Jardín con piscina  - Piscina en azotea con sauna  - Coworking  - Gimnasio  - Sala de cine  - Huertos urbanos  - Garaje Viviendas con amplios ventanales, completamente equipadas con materiales y electrodomésticos de primer nivel.",False,newdevelopment,True,6935.0,True,False,False,False,[],False,False,749000.0,€,,,flat,,"Cuatro Caminos, Madrid","Piso en de San Enrique, 3",bj,True,Tetuán,Cuatro Caminos,True,False,
